symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,source_book,period,limit,trigger,shares
SMR,2024-07-08,13.02897,-1004.3347499999971,-2.008984593563415,tag_bb,1,1,3.81026438569207,406099.0,1.657349349606757,68.1059187536781,2.0,0.3673469387755094,-1.399688958009329,0.0,-0.78640015366111,5.237315875613738,14.320785597381342,0.394285714285715,0.0,0.0,0.0,0.0,0.0,0.1473606510154265,0.0828172259829905,0.1442377037357688,0.753840530295731,0.0,8.0,3333.33375,-66.95565836945606,0.1372419589678792,Q2,3,-66.95565836945606,2024-07,research/orb_2024/book_1415_liveexit.csv,2023-24,13.03,12.99,0.066666675
ZAPP,2024-07-18,15.01491,-2228.6691000000037,-4.457369374841414,stop,0,1,4.201101928374664,175239.0,1.974014325032632,70.18507356942895,2.0,0.3929508196721318,0.5488980716253496,0.0,-0.7322186300095721,6.140350877192981,14.035087719298245,0.0260416666666661,26283569.25,35.83298960865832,-23.979057591623047,46.35060786048143,0.1030708186636409,0.1128001289144322,-0.0590857818123294,0.2818975114015757,0.7230959573938115,3.0,18.0,3333.33375,-148.5779585722427,0.3102128180554803,Q4,0,-148.5779585722427,2024-07,research/orb_2024/book_1415_liveexit.csv,2023-24,15.01,14.97,0.06666667499999998
ZAPP,2024-07-23,9.76922,-2397.936539999997,-4.795981664861671,stop,0,1,4.559915164369032,70184.0,1.3674071520770748,42.22681927865011,4.0,0.9269767441860473,2.9544008483563187,1.0,1.6505809163060907,7.037457434733248,24.9716231555051,0.0727272727272728,21372877.8,32.92946330676695,-50.6282722513089,44.66385312702785,0.0620976740904774,0.1442637140693105,0.0216395571103986,-0.0198323266925112,1.178301192775158,1.0,23.0,3333.33375,-159.86245598280428,0.5933655780362479,Q5,1,-159.86245598280428,2024-07,research/orb_2024/book_1415_liveexit.csv,2023-24,9.77,9.74,0.066666675
NIPG,2024-07-29,10.41114,16937.7594672,33.879385060098514,scale_eod,1,1,3.766105054509423,91849.0,1.821085326087952,47.36310718312642,2.0,0.5263157894736813,1.09018830525272,0.0,0.2410854650795103,11.862527716186255,56.31818181818182,0.1929171834091223,0.0,0.0,0.0,0.0,0.0,0.2673894729130868,-0.1886377788359351,0.29020645066489,1.5153012964869672,0.0,29.0,3333.33375,1129.1841056279957,0.3086440200102939,Q4,0,1129.1841056279957,2024-07,research/orb_2024/book_1415_liveexit.csv,2023-24,10.41,10.38,0.066666675
NIPG,2024-08-01,11.7851497,-940.5561774000048,-1.8813906114404395,tag_bb,0,1,6.079310344827583,111031.0,2.2244087345472208,45.59290067211336,2.0,0.9147759500850818,0.7741379310344856,1.0,1.4390205822788504,7.308048103607763,11.37557816836262,0.2437179799951206,0.0,0.0,0.0,0.0,0.0,0.228025408545522,0.1664947427475177,0.3195294203082923,1.1659577170971955,3.0,1.0,3333.33375,-62.70375299796846,0.3359900785430492,Q4,0,-62.70375299796846,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,11.79,11.7499,0.066666675
SOXS,2024-08-01,25.044909999999994,5986.166781020006,11.974814657418364,scale_eod,1,1,2.688603531300153,2016214.0,1.1021554650669063,42.754128400754944,0.0,0.0,-2.487961476725525,0.0,-1.180543780806541,6.450234942332343,11.2772319521572,0.0113636363636367,56585009.35,8.476681691715541,-15.924426450742237,9.583069499829056,1.134433885182348,0.228025408545522,0.1664947427475177,0.3195294203082923,1.1659577170971955,3.0,1.0,3333.33375,399.07783528605694,0.1433857253470247,Q2,3,399.07783528605694,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,25.04,24.97,0.06666667500000001
SVIX,2024-08-06,21.143239999999995,-57.63431999998494,-0.1153087227879626,tag_bb,1,1,2.284626368395987,826294.0,1.3435033138839998,57.08428852023647,1.0,0.1666666666666642,-1.5706806282722598,0.0,-0.8960097462163512,10.578947368421062,46.526315789473685,0.169683257918552,3364513.75,7.914425889498325,-59.27505330490405,10.236947712528188,8.614513464241304,0.3543777204267782,0.0462231809252357,0.3556380223433514,2.330056770312344,1.0,6.0,3333.33375,-3.842288480284996,0.2485188769574347,Q3,2,-3.842288480284996,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,21.14,21.08,0.06666667500000001
IVP,2024-08-06,7.020999999999999,-1170.4324835000025,-2.341026919242278,tag_b1,0,1,4.694485842026832,87292.0,2.3495295861340555,56.65369248289069,3.0,0.1111111111111114,0.149031296572277,0.0,-1.428116248434224,13.344594594594597,28.209459459459456,0.0119760479041913,5954020.9,34.04602364494506,-58.21917808219177,37.146586082279526,0.1400107614670953,0.3543777204267782,0.0462231809252357,0.3556380223433514,2.330056770312344,1.0,6.0,3333.33375,-78.02884198693751,0.1691182390237283,Q2,3,-78.02884198693751,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,7.02,7.0,0.06666667499999998
SERV,2024-08-08,15.215509999999998,-2398.8128599999945,-4.797801716800807,stop,0,1,4.431216931216931,425669.0,1.6534143534560892,59.55290855977166,2.0,0.507462686567164,-1.851851851851848,1.0,0.2027956015441786,5.660377358490557,19.776380153738632,0.109540636042403,45800848.65,27.431873419343816,-37.23536737235368,43.90524053098552,0.3045678936344338,0.2233250620347533,0.0076350448559032,1.0122238075039525,2.4859975205092533,3.0,8.0,3333.33375,-159.92087732344012,0.3350745214127193,Q4,0,-159.92087732344012,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,15.22,15.17,0.066666675
CONL,2024-08-08,29.50826,3777.569179999997,7.557104349765111,eod,1,1,4.115226337448569,145232.0,1.764019499198446,28.34000446016264,2.0,0.841666666666666,0.2400548696845003,1.0,0.9861481155664028,7.324254692675739,27.488038277511954,0.0667603936533444,3864649.6,16.34854019500851,-55.55975506048812,10.980051701231424,0.8295013343512436,0.2233250620347533,0.0076350448559032,1.0122238075039525,2.4859975205092533,3.0,8.0,3333.33375,251.83797681307624,0.5359625963717276,Q5,1,251.83797681307624,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,29.51,29.42,0.06666667499999998
RILY,2024-08-16,6.559619999999999,-3397.430279999992,-6.795210698180672,stop,0,1,6.719999999999998,1404906.0,3.0689697833033693,42.17957268665065,4.0,0.7976190476190477,3.280000000000001,1.0,2.369226563197512,24.007936507936503,50.000000000000014,0.2103174603174603,2512864.95,11.580070153004405,-69.30255402750491,13.51091587013894,4.6155930504741205,0.1450799753363959,0.074353487359922,-0.2983347496700401,0.9356894560077824,4.0,16.0,3333.33375,-226.49538031191844,0.1542500533361266,Q2,3,-226.49538031191844,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,6.56,6.54,0.066666675
ASTSW,2024-08-19,20.81225,10860.922640000004,21.725745268533164,scale_eod,1,1,6.554121151936446,26177.0,3.031906755214953,47.654366031695965,4.0,0.8106060606060607,1.7874875868917548,1.0,0.9181998709080952,5.169712793733693,46.47519582245432,0.3033707865168538,522029.8,21.92941745779704,-20.55226824457593,24.40356431794724,1.384710221523752,0.1388062661114383,0.0883312602527372,0.0757698760621444,0.7928199284468486,0.0,19.0,3333.33375,724.0615998410221,0.1915568045601763,Q2,3,724.0615998410221,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,20.81,20.75,0.06666667499999998
IVP,2024-08-22,3.1091997,-1804.283375700002,-3.6086360100961055,stop,0,1,3.264705882352937,45222.0,1.439350732537711,100.2940654153966,4.0,0.4004004004004012,-0.6535947712418306,1.0,-0.5780208830145201,5.51724137931035,25.858620689655183,0.1333511134817976,913139.1,22.48700487620801,-70.0,14.966551115952884,1.221905841070654,0.1386518771331009,0.0680282992036404,0.3460454496807001,0.991013356241522,3.0,22.0,3333.33375,-120.28557341569493,0.3880473697513376,Q4,0,-120.28557341569493,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,3.11,3.0999,0.066666675
AEHL,2024-08-22,3.5606499999999994,-1771.4545432249995,-3.5430049389056166,stop,0,1,5.910144927536231,55971.0,2.4403195690633006,128.52040129262042,4.0,0.6076508092202078,0.5797101449275368,1.0,0.3002162912513038,8.150470219435745,15.987460815047031,0.1176470588235294,712638.2,18.278326343584336,-28.57142857142857,8.96896766722004,3.0063965136867488,0.1386518771331009,0.0680282992036404,0.3460454496807001,0.991013356241522,3.0,22.0,3333.33375,-118.09698431045447,0.2693150204963365,Q3,2,-118.09698431045447,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,3.56,3.55,0.066666675
GOVX,2024-08-23,7.793309999999999,-2492.099836917857,-4.9847895090239485,stop,0,1,4.634397528321311,172687.0,1.6124015753467544,39.2052279889759,1.0,0.375,-2.870751802265704,1.0,-0.2659152236361717,6.120218579234966,34.56147540983607,0.1146290367208189,11624476.15,23.10183790594037,-30.51878354203936,28.59309554538573,1.411493454696451,0.1412077994030594,-0.0601755044412186,0.5950882744237793,1.139925195317122,4.0,23.0,3333.33375,-166.14000989535575,0.2836378755058485,Q3,2,-166.14000989535575,2024-08,research/orb_2024/book_1415_liveexit.csv,2023-24,7.79,7.77,0.066666675
CONL,2024-09-09,18.78619,681.0531734100093,1.3623774166023206,lock,1,1,2.984264785675533,173779.0,1.137696343532812,38.03575256978058,2.0,0.772727272727273,0.9495387954422176,0.0,0.6600102333600715,5.374499714122363,26.186392224128085,0.0545851528384279,2831324.25,11.3115861571259,-50.36358739563696,7.377333538283759,1.611816449493554,0.2019645643991596,0.0660974938033624,0.7939151676659937,1.457128368379454,0.0,9.0,3333.33375,45.40355056944373,0.6041460783765885,Q5,1,45.40355056944373,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,18.79,18.73,0.066666675
NNE,2024-09-13,13.159359999999998,-1337.9318199999889,-2.676269970576054,tag_bb,0,1,6.330645161290309,165418.0,3.440600677171083,46.890234263169255,4.0,0.974522292993631,5.645161290322575,1.0,2.8168110968455,5.982905982905992,21.196581196581185,0.294354838709677,1926462.65,18.27356032755112,-9.818181818181817,11.142911639063726,2.1878825421297425,0.162590005181434,0.1107934749593488,0.1108944892593329,1.6734343399953142,4.0,13.0,3333.33375,-89.19546581609774,0.2208756353486101,Q3,2,-89.19546581609774,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,13.16,13.12,0.06666667499999998
TNON,2024-09-16,8.685979999999999,-2618.96934934429,-5.238305287864558,stop,0,1,10.585305105853058,178867.0,3.6049713739545295,45.10409095106813,4.0,0.8117647058823529,5.853051058530519,1.0,4.11596238192491,6.357615894039729,113.75364238410596,0.0407526430999953,3285326.6,25.568800615934528,-49.13987484482279,122.80870711840616,7.544024998914872,0.1789083917826744,-0.1068109801687654,-0.0480418497891464,1.5352994545827996,0.0,16.0,3333.33375,-174.59797844769724,0.1269545646175182,Q2,3,-174.59797844769724,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,8.69,8.66,0.066666675
KSCP,2024-09-18,5.616799999999999,-377.2243799999889,-0.7545221478421658,tag_bb,1,1,4.999999999999989,17862.0,1.0098422098092543,131.2741039140883,2.0,0.07142857142857,-4.64285714285714,1.0,-3.657998838701231,7.279693486590038,58.23563218390804,0.0460541465179774,2066445.05,14.88060533778567,-57.67195767195767,831.6339051259175,0.2991103005618272,0.2181856884379154,-0.1720651364104068,0.1189905340366133,0.7449082075929352,2.0,18.0,3333.33375,-25.14829514353576,0.2540482299501139,Q3,2,-25.14829514353576,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,5.62,5.6,0.066666675
LASE,2024-09-27,14.28272,-2786.7699999999995,-5.574708458892983,stop,0,1,5.319913731128686,130473.0,3.104276106348599,38.97551410149028,3.0,0.5810810810810805,0.143781452192664,1.0,0.6076845545476971,9.527559055118118,21.65984251968504,0.2253526246909988,2459915.15,29.45291001168448,-29.74747474747475,25.601283388272,0.7782638356449002,0.0872006836533598,0.0,0.1904595491874946,0.673795567029783,4.0,27.0,3333.33375,-185.78468988975,0.1624825890519908,Q2,3,-185.78468988975,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,14.28,14.24,0.06666667500000002
DJTWW,2024-09-30,10.27072,-628.8078356000027,-1.25766937468844,tag_bb,0,1,4.254254254254261,15592.0,1.456047553272421,41.92706177503917,2.0,0.7647058823529425,1.501501501501505,0.0,1.1078501035225534,5.157894736842108,13.052631578947372,0.6129032258064513,613916.7,13.208640232598176,-28.591851322373124,8.934927477898132,6.115243322098911,0.1437712562673161,0.1209635005785306,-0.1837366790907778,0.6760634695885895,0.0,30.0,3333.33375,-41.9205276133988,0.2609241722735468,Q3,2,-41.9205276133988,2024-09,research/orb_2024/book_1415_liveexit.csv,2023-24,10.27,10.24,0.06666667499999998
CMTL,2024-10-18,3.85152,3953.799235260003,7.90813921009966,scale_eod,1,1,3.3854166666666643,54700.0,1.2969880812445629,56.48461101408056,2.0,0.4553846153846168,-1.8437499999999936,1.0,0.1310541361256388,8.474576271186436,25.49435028248586,0.0775623268698059,592797.85,9.8377144271895,-25.581395348837216,7.804481658587015,2.401260395934297,0.2782200763607101,-0.248257914291103,0.2953550270455958,0.8135715756396567,4.0,18.0,3333.33375,263.5866486323272,0.4145154276111869,Q4,0,263.5866486323272,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,3.85,3.84,0.06666667500000001
ALAR,2024-10-18,20.5615,-952.5756855410694,-1.9057228401902264,stop,0,1,4.880429477794046,62569.0,1.8448121780079183,92.2909357958382,2.0,0.6799999999999997,-1.512933138116148,1.0,1.6213955380249416,13.017098731384444,20.46332046332045,0.0997304582210236,329631.4,9.277743189513302,-4.564508616674432,10.465604141609424,4.892692261720212,0.2782200763607101,-0.248257914291103,0.2953550270455958,0.8135715756396567,4.0,18.0,3333.33375,-63.505053640868674,0.3830163334447307,Q4,0,-63.505053640868674,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,20.56,20.5,0.066666675
NNE,2024-10-21,22.467199999999995,1316.9059662499917,2.634364095214341,lock,1,1,5.633989922125503,484719.0,2.955221696685981,36.98842798398922,3.0,0.9125132124562988,2.1181859825927734,0.0,2.000125847119163,7.114818449460252,18.105986261040243,0.3306233062330619,4915643.5,16.35574051208457,-4.463894967177256,12.151810269831184,1.7518741951079244,0.0616575607583903,0.0068508400842591,-0.1265844437982191,0.6084293579789454,0.0,21.0,3333.33375,87.79374205754915,0.219901742409031,Q3,2,87.79374205754915,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,22.47,22.4,0.066666675
ALAR,2024-10-24,17.1513,-1582.0179572410648,-3.1642865576203585,stop,0,1,4.18181818181819,22669.0,1.001251428914815,54.71368010264064,3.0,0.8004347826086926,2.801818181818176,1.0,1.694448470990685,5.229591836734696,22.831632653061227,0.1033519553072623,431863.5,10.878188644335314,-23.25581395348837,10.640237278331009,1.173722715626581,0.1931101072450586,-0.1500051725921591,0.3442966141282736,0.8987920515377609,3.0,24.0,3333.33375,-105.46787699955397,0.5548201284074706,Q5,1,-105.46787699955397,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,17.15,17.1,0.06666667500000001
PHUN,2024-10-25,9.9297,-2348.5014208124944,-4.697374920692457,stop,1,1,8.161044613710555,1402570.0,2.208067724703023,43.877288003053984,4.0,0.6289333333333337,4.697497279651808,0.0,0.8668860379023915,8.37264150943395,53.30188679245283,0.0221238938053096,11393233.05,16.476051522877633,-37.05479452054794,15.981160698330246,3.093741859339917,0.1943216797647496,0.1031796529724377,0.3918928250811376,0.8569019470042204,4.0,25.0,3333.33375,-156.5667809583448,0.1758599350295112,Q2,3,-156.5667809583448,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,9.93,9.9,0.066666675
IBRX,2024-10-28,6.088209999999999,-1064.7317080128605,-2.1296175781903592,stop,1,1,7.093425605536334,1418955.0,3.1308404336237654,47.524010251848296,4.0,0.9756097560975592,4.844290657439435,1.0,3.4489618841639618,8.646616541353383,52.25563909774437,0.2230215827338129,5863707.4,8.977534323227912,-22.72727272727273,8.548747631755356,11.05708958124343,0.1766917293233142,-0.0566484704912842,0.6113567283780184,0.9887425636303854,0.0,28.0,3333.33375,-70.98212274028825,0.1767646226481294,Q2,3,-70.98212274028825,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,6.09,6.07,0.06666667499999998
ASPI,2024-10-31,7.522499999999999,-1406.2959973071434,-2.8128994445235733,stop,0,1,6.060606060606066,480161.0,3.173249168538235,35.88878371554301,3.0,0.7499999999999994,1.7906336088154258,1.0,1.2482354931107074,5.217391304347817,34.6768115942029,0.0262047059806914,4761506.5,12.78057410218699,-21.343445287107265,8.080166683594934,10.766695792602617,0.2328167350059128,-0.1216206824657606,-0.7672281512387796,0.613803449994231,3.0,31.0,3333.33375,-93.7530782062762,0.267512686483859,Q3,2,-93.7530782062762,2024-10,research/orb_2024/book_1415_liveexit.csv,2023-24,7.52,7.5,0.066666675
ILLR,2024-11-01,4.132359999999999,814.2159978600088,1.6285159085849426,lock,1,1,3.4708737864077728,63514.0,1.3249632962349085,98.18863847897812,1.0,0.8601398601398571,-0.4854368932038947,0.0,0.2928634515087087,6.459948320413436,20.15503875968992,0.602564102564103,1265094.0833333333,27.397427046163592,-31.103678929765888,17.23523643401881,1.086527095580309,0.2888048729258718,0.1470279353076941,0.4712999437253911,0.9095946937474272,4.0,1.0,3333.33375,54.2810733091339,0.3461552878137242,Q4,0,54.2810733091339,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,4.13,4.12,0.06666667500000001
ILLR,2024-11-05,3.14942,276.3837499999988,0.5528001981317171,eod,0,1,4.262295081967225,24115.0,1.5818963020578187,84.68245109225863,1.0,0.0,-1.3114754098360668,0.0,-2.3460457703700017,7.773851590105998,70.31448763250881,0.0904065530931202,1349547.7857142857,29.54569192520193,-48.996655518394654,18.61884700958551,1.72600112767933,0.290855570935463,0.2242916965990832,0.1632122988364654,0.9789330169936286,1.0,5.0,3333.33375,18.42558563653117,0.1687161876374043,Q2,3,18.42558563653117,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,3.15,3.14,0.066666675
TSL,2024-11-11,15.295749999999998,-950.2363599999948,-1.9009855678864944,tag_bb,0,1,2.513227513227519,35776.0,0.9547217802851384,133.18784860398625,3.0,0.8815789473684215,0.5621693121693179,1.0,1.2092859504032316,9.644670050761423,11.659898477157354,0.7711922383232783,448365.1,4.613741622798033,6.795499332528126,7.66371462091304,2.704936222734553,0.1058650928611901,-0.0475142542762965,0.2708169645095857,0.7667590334906893,0.0,11.0,3333.33375,-63.349098585302656,0.319830255877357,Q4,0,-63.349098585302656,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,15.3,15.25,0.06666667500000001
ZK,2024-11-13,29.07697,-748.8651599999989,-1.498230386453607,tag_bb,1,1,4.894366197183088,208988.0,2.349289561168419,76.08482572964415,3.0,0.6362589928057564,0.2971830985915572,1.0,0.8017940088076695,9.230769230769226,13.711538461538453,0.0561009817671807,1123747.45,8.12105134190387,-4.054054054054063,7.881720648643271,1.883432972417424,0.0820330810955616,0.0418536128038572,0.0787401574803195,0.6448684197431432,2.0,13.0,3333.33375,-49.92435024054293,0.3271038543221768,Q4,0,-49.92435024054293,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,29.08,28.99,0.066666675
KC,2024-11-13,4.463349999999999,-1025.9359501392848,-2.05193564571134,stop,1,1,4.079254079254075,228415.0,1.2978813552384454,50.863600879542325,4.0,0.9937142857142852,3.703962703962705,1.0,1.106053311594009,5.147058823529411,18.87254901960783,0.3246753246753248,2933700.7,6.381555243809614,-10.624999999999996,8.254227786566991,1.4648979018207275,0.0820330810955616,0.0418536128038572,0.0787401574803195,0.6448684197431432,2.0,13.0,3333.33375,-68.3957385587519,0.4897704820375925,Q5,1,-68.3957385587519,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,4.46,4.45,0.066666675
BTCT,2024-11-19,14.041999999999998,1375.2538099999992,2.7510842472582246,lock,1,1,5.915129151291518,129343.0,3.2933538578254367,42.194431102310006,4.0,0.6299438552713669,1.132103321033207,1.0,0.5764393166820165,5.2018633540372665,57.68633540372669,0.1318977119784657,10425978.95,25.14616439116713,-49.02182091798344,72.35673451622226,0.4448097413432818,0.1265584648800275,0.0564382343383775,-0.584884808297193,0.8858712772236775,1.0,19.0,3333.33375,91.6835987937817,0.2034819071849991,Q3,2,91.6835987937817,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,14.04,14.0,0.066666675
BTBT,2024-11-27,4.022029999999999,570.9305950700019,1.1419101796853868,lock,1,1,2.525252525252516,939307.0,1.2685643008125995,54.0468234564317,2.0,0.6500000000000018,0.3787878787878819,0.0,-0.0539384360592784,5.882352941176464,11.22994652406418,0.1190476190476195,22089737.4,10.845168330442476,-31.01045296167248,9.742735310411172,1.2096174126542585,0.1515479541026143,0.0266457941279278,-0.0316323982352353,0.6644427346019305,2.0,27.0,3333.33375,38.06204442908842,0.456771452582542,Q5,1,38.06204442908842,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,4.02,4.01,0.066666675
TSSI,2024-11-29,10.461289999999998,-1822.615019999992,-3.6456307013762,stop,0,1,3.333333333333332,42470.0,0.8901901723638482,79.84828284945814,2.0,0.6470588235294139,1.0784313725490315,0.0,1.1008312892281906,5.154639175257732,17.216494845360824,0.4910179640718554,1954383.6,15.10160256084653,-21.47745556162866,12.43406556610912,0.7508546428654026,0.1199886598625907,0.0466946834767481,0.1386036103735496,0.6953802170085377,4.0,29.0,3333.33375,-121.50768318845792,0.3441192680333623,Q4,0,-121.50768318845792,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,10.46,10.43,0.06666667499999997
PDYN,2024-11-29,6.1081697,269.96585499999804,0.5399817231665938,tag_bb,0,1,8.139823008849561,277044.0,2.594207362552948,26.523658113101163,4.0,0.918025657751685,7.118584070796453,1.0,2.3198344309536294,6.003752345215766,27.200750469043143,0.0551800248310112,8023208.25,19.669499931976908,-23.296225902796625,33.06694597823608,0.7989545827880012,0.1199886598625907,0.0466946834767481,0.1386036103735496,0.6953802170085377,4.0,29.0,3333.33375,17.99772591638199,0.322736478070505,Q4,0,17.99772591638199,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,6.11,6.0899,0.066666675
SOS,2024-11-29,13.490349999999998,-1658.562645228569,-3.3174413032808063,stop,0,1,5.88235294117647,64302.0,3.037614530920222,116.28847934668876,1.0,0.5333333333333338,2.745098039215684,1.0,0.1225400695201789,28.3987915407855,64.80362537764351,0.1328671328671329,770178.55,18.1516933184064,-17.79497098646035,268.9903799759572,5.332255747709411,0.1199886598625907,0.0466946834767481,0.1386036103735496,0.6953802170085377,4.0,29.0,3333.33375,-110.5708568365933,0.1632389324171821,Q2,3,-110.5708568365933,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,13.49,13.45,0.066666675
ACHR.WS,2024-11-29,3.2597499999999995,716.1350544999956,1.4323260986271866,lock,1,1,3.07692307692308,15528.0,0.4430379746835461,141.81211978043638,0.0,0.5000000000000022,-1.538461538461533,0.0,1.316313886135501,12.42951534230464,37.70712976095756,0.8997247706422017,304853.4,20.72003212245943,8.333333333333332,18.68748783792223,2.2456301947099817,0.1199886598625907,0.0466946834767481,0.1386036103735496,0.6953802170085377,4.0,29.0,3333.33375,47.74234293445849,0.1182844132765587,Q2,3,47.74234293445849,2024-11,research/orb_2024/book_1415_liveexit.csv,2023-24,3.26,3.25,0.066666675
ARQQ,2024-12-03,24.62365,-1797.9911296249968,-3.596988732667281,stop,0,1,7.831578947368419,74093.0,4.30102801075372,88.73158154261485,3.0,0.973118279569892,3.1578947368421053,1.0,3.9977319110665768,9.851988899167432,56.56799259944496,0.1103843008994277,606200.5,20.41767515322826,-26.923076923076923,14.875470333023411,2.9049646115435404,0.0928105008452482,0.0265172859557771,-0.0397594552954639,0.5204750516402922,1.0,3.0,3333.33375,-119.86609029159251,0.190831162805548,Q2,3,-119.86609029159251,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,24.62,24.55,0.066666675
NVTS,2024-12-05,3.7111,-1019.9989193464278,-2.0400121065375285,stop,1,1,8.092485549132956,1434636.0,2.4587046769023053,52.54764751764471,4.0,1.0,6.936416184971105,1.0,3.1434867464840783,7.78816199376947,20.24922118380062,0.0923076923076924,4782637.15,9.917626000552724,-8.947368421052628,7.916710097527248,2.860653144050453,0.0444342044631659,0.0189256796787586,0.0,0.3649324870508234,3.0,5.0,3333.33375,-67.9999364564195,0.2641733159466936,Q3,2,-67.9999364564195,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,3.71,3.7,0.066666675
IREN,2024-12-05,15.401065,-245.74070219999527,-0.4915614601977107,tag_bb,0,1,3.117921385742838,1408281.0,1.287769514913295,68.43086283107134,4.0,0.9358974358974336,2.0986009327115225,1.0,1.5315339049998014,5.185704274702174,12.96426068675543,0.8702702702702702,20818996.7,10.91054887257138,3.445899379738112,9.60857269823758,1.8572636115553065,0.0444342044631659,0.0189256796787586,0.0,0.3649324870508234,3.0,5.0,3333.33375,-16.38271552783887,0.1522310423831976,Q2,3,-16.38271552783887,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,15.4,15.355,0.066666675
BTDR,2024-12-06,18.7894999,-764.8259504999896,-1.52968680129691,tag_bb,1,1,5.912925905895075,816790.0,3.0148229358503964,74.37188302918902,3.0,0.8369157596268176,0.3515413737155288,0.0,1.840074866516035,8.892815076560648,14.899882214369834,0.0079051383399207,8198862.95,14.20255681613432,-5.130836326321191,8.109646569936874,1.5411787069815577,0.1580403002765578,0.1218556565257406,0.1285728414598105,0.382279583294881,4.0,6.0,3333.33375,-50.98840307354889,0.2985612340641261,Q4,0,-50.98840307354889,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,18.79,18.7333,0.066666675
ZJK,2024-12-06,11.233599999999996,12876.425126000013,25.758249181028383,scale_eod,1,1,5.513084112149534,91125.0,3.1834212204829937,54.46194589030865,1.0,0.6355314460077982,2.66355140186916,0.0,0.3838846851568583,6.045589692765108,19.02775024777007,0.0416688369185895,1615414.8,15.440568715277005,-64.9179177636648,40.28554363276457,0.7728052262490105,0.1580403002765578,0.1218556565257406,0.1285728414598105,0.382279583294881,4.0,6.0,3333.33375,858.4284490368768,0.2863575390722691,Q3,2,858.4284490368768,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,11.23,11.2,0.066666675
NOTV,2024-12-10,4.4132,-1674.8711262446477,-3.3499336810995683,stop,1,1,5.633802816901413,168731.0,2.545577768354798,99.46902105059674,2.0,0.8541666666666662,2.464788732394376,1.0,1.8374717824498712,8.6734693877551,12.755102040816327,0.5800000000000001,741387.95,14.588128456535705,-11.983471074380168,7.15886067658376,0.7066718578309777,0.1792292317095202,-0.170143878950059,0.1141099424489076,0.4403069691233976,1.0,10.0,3333.33375,-111.6580890402359,0.1427352749515677,Q2,3,-111.6580890402359,2024-12,research/orb_2024/book_1415_liveexit.csv,2023-24,4.41,4.4,0.066666675
