symbol,date,period,delay_s,status,fill_price,t_star,pnl_replay
SNDG,2026-07-20,2025H2-2026-09,90,skipped_guard,,32.623813501,0.0
COHH,2026-07-20,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
COHH,2026-07-20,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
MUU,2026-07-20,2025H2-2026-09,0,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,1,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,2,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,3,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,5,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,10,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,15,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,20,filled,30.25,26.820232032,-17.667360208419677
MUU,2026-07-20,2025H2-2026-09,30,filled,30.24,26.820232032,-17.666693541669677
MUU,2026-07-20,2025H2-2026-09,45,skipped_guard,,26.820232032,0.0
MUU,2026-07-20,2025H2-2026-09,60,filled,30.23,26.820232032,-17.666026874919677
MUU,2026-07-20,2025H2-2026-09,90,skipped_guard,,26.820232032,0.0
DLLL,2026-07-21,2025H2-2026-09,0,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,1,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,2,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,3,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,5,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,10,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,15,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,20,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,30,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,45,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,60,filled,21.13,261.903726366,-37.96821377269189
DLLL,2026-07-21,2025H2-2026-09,90,filled,21.13,261.903726366,-37.96821377269189
CRWU,2026-07-21,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
CRWU,2026-07-21,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
SNDG,2026-07-21,2025H2-2026-09,0,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,1,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,2,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,3,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,5,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,10,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,15,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,20,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,30,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,45,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,60,filled,10.3,71.360668758,-10.066287258285666
SNDG,2026-07-21,2025H2-2026-09,90,skipped_guard,,71.360668758,0.0
SKHL,2026-07-21,2025H2-2026-09,0,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,1,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,2,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,3,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,5,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,10,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,15,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,20,filled,10.14,23.666807506,282.25631789803555
SKHL,2026-07-21,2025H2-2026-09,30,skipped_guard,,23.666807506,0.0
SKHL,2026-07-21,2025H2-2026-09,45,skipped_guard,,23.666807506,0.0
SKHL,2026-07-21,2025H2-2026-09,60,skipped_guard,,23.666807506,0.0
SKHL,2026-07-21,2025H2-2026-09,90,skipped_guard,,23.666807506,0.0
SKHU,2026-07-21,2025H2-2026-09,0,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,1,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,2,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,3,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,5,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,10,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,15,filled,20.77,19.779739105,286.2070431892092
SKHU,2026-07-21,2025H2-2026-09,20,skipped_guard,,19.779739105,0.0
SKHU,2026-07-21,2025H2-2026-09,30,skipped_guard,,19.779739105,0.0
SKHU,2026-07-21,2025H2-2026-09,45,skipped_guard,,19.779739105,0.0
SKHU,2026-07-21,2025H2-2026-09,60,skipped_guard,,19.779739105,0.0
SKHU,2026-07-21,2025H2-2026-09,90,skipped_guard,,19.779739105,0.0
SKYQ,2026-07-22,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
SKYQ,2026-07-22,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
NOWL,2026-07-24,2025H2-2026-09,0,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,1,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,2,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,3,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,5,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,10,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,15,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,20,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,30,filled,4.02,43.430874282,123.05358510169616
NOWL,2026-07-24,2025H2-2026-09,45,skipped_guard,,43.430874282,0.0
NOWL,2026-07-24,2025H2-2026-09,60,skipped_guard,,43.430874282,0.0
NOWL,2026-07-24,2025H2-2026-09,90,filled,4.01,43.430874282,123.05425176844615
BMNG,2026-07-27,2025H2-2026-09,0,filled,14.33,0.036076647,282.0466739224969
BMNG,2026-07-27,2025H2-2026-09,1,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,2,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,3,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,5,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,10,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,15,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,20,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,30,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,45,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,60,skipped_guard,,0.036076647,0.0
BMNG,2026-07-27,2025H2-2026-09,90,skipped_guard,,0.036076647,0.0
CWVX,2026-07-27,2025H2-2026-09,0,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,1,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,2,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,3,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,5,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,10,filled,13.35,12.420924822,-140.11943151492704
CWVX,2026-07-27,2025H2-2026-09,15,skipped_guard,,12.420924822,0.0
CWVX,2026-07-27,2025H2-2026-09,20,skipped_guard,,12.420924822,0.0
CWVX,2026-07-27,2025H2-2026-09,30,skipped_guard,,12.420924822,0.0
CWVX,2026-07-27,2025H2-2026-09,45,skipped_guard,,12.420924822,0.0
CWVX,2026-07-27,2025H2-2026-09,60,skipped_guard,,12.420924822,0.0
CWVX,2026-07-27,2025H2-2026-09,90,skipped_guard,,12.420924822,0.0
SMCZ,2026-07-28,2025H2-2026-09,0,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,1,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,2,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,3,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,5,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,10,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,15,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,20,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,30,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,45,skipped_guard,,5.084758351,0.0
SMCZ,2026-07-28,2025H2-2026-09,60,filled,7.77,5.084758351,-111.14450783306097
SMCZ,2026-07-28,2025H2-2026-09,90,skipped_guard,,5.084758351,0.0
RKLZ,2026-07-28,2025H2-2026-09,0,filled,5.52,1.395233368,-97.51104527780778
RKLZ,2026-07-28,2025H2-2026-09,1,filled,5.52,1.395233368,-97.51104527780778
RKLZ,2026-07-28,2025H2-2026-09,2,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,3,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,5,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,10,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,15,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,20,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,30,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,45,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,60,skipped_guard,,1.395233368,0.0
RKLZ,2026-07-28,2025H2-2026-09,90,skipped_guard,,1.395233368,0.0
QBTZ,2026-07-28,2025H2-2026-09,0,filled,4.83,0.007232918,-9.84873523109182
QBTZ,2026-07-28,2025H2-2026-09,1,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,2,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,3,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,5,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,10,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,15,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,20,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,30,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,45,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,60,skipped_guard,,0.007232918,0.0
QBTZ,2026-07-28,2025H2-2026-09,90,skipped_guard,,0.007232918,0.0
CRCD,2026-07-28,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
CRCD,2026-07-28,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
MUZ,2026-07-28,2025H2-2026-09,0,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,1,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,2,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,3,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,5,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,10,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,15,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,20,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,30,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,45,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,60,filled,15.9,80.854383077,51.05758884819781
MUZ,2026-07-28,2025H2-2026-09,90,skipped_guard,,80.854383077,0.0
RGTZ,2026-07-28,2025H2-2026-09,0,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,1,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,2,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,3,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,5,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,10,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,15,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,20,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,30,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,45,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,60,filled,5.35,74.053679769,-35.07419871760766
RGTZ,2026-07-28,2025H2-2026-09,90,skipped_guard,,74.053679769,0.0
NEBX,2026-07-30,2025H2-2026-09,0,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,1,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,2,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,3,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,5,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,10,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,15,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,20,filled,18.8,21.215991447,447.2189028356893
NEBX,2026-07-30,2025H2-2026-09,30,skipped_guard,,21.215991447,0.0
NEBX,2026-07-30,2025H2-2026-09,45,skipped_guard,,21.215991447,0.0
NEBX,2026-07-30,2025H2-2026-09,60,skipped_guard,,21.215991447,0.0
NEBX,2026-07-30,2025H2-2026-09,90,skipped_guard,,21.215991447,0.0
RDWU,2026-07-30,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
RDWU,2026-07-30,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BMNU,2026-07-30,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
NBIL,2026-07-30,2025H2-2026-09,0,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,1,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,2,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,3,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,5,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,10,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,15,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,20,filled,18.31,23.914516003,454.21668546141194
NBIL,2026-07-30,2025H2-2026-09,30,filled,18.29,23.914516003,454.2180187949119
NBIL,2026-07-30,2025H2-2026-09,45,skipped_guard,,23.914516003,0.0
NBIL,2026-07-30,2025H2-2026-09,60,skipped_guard,,23.914516003,0.0
NBIL,2026-07-30,2025H2-2026-09,90,skipped_guard,,23.914516003,0.0
NBIG,2026-07-30,2025H2-2026-09,0,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,1,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,2,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,3,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,5,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,10,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,15,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,20,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,30,filled,12.67,30.360886166,463.03351981051657
NBIG,2026-07-30,2025H2-2026-09,45,skipped_guard,,30.360886166,0.0
NBIG,2026-07-30,2025H2-2026-09,60,skipped_guard,,30.360886166,0.0
NBIG,2026-07-30,2025H2-2026-09,90,skipped_guard,,30.360886166,0.0
BIYA,2026-07-31,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
BIYA,2026-07-31,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
CRCD,2026-08-03,2025H2-2026-09,0,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,1,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,2,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,3,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,5,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,10,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,15,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,20,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,30,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,45,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,60,filled,6.8,216.553768396,-109.52683400632863
CRCD,2026-08-03,2025H2-2026-09,90,filled,6.8,216.553768396,-109.52683400632863
LITZ,2026-08-03,2025H2-2026-09,0,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,1,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,2,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,3,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,5,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,10,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,15,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,20,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,30,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,45,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,60,unfilled_no_tstar,,,0.0
LITZ,2026-08-03,2025H2-2026-09,90,unfilled_no_tstar,,,0.0
BIOA,2026-08-03,2025H2-2026-09,0,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,1,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,2,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,3,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,5,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,10,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,15,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,20,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,30,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,45,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,60,filled,9.71,77.365860098,-71.40494092561639
BIOA,2026-08-03,2025H2-2026-09,90,skipped_guard,,77.365860098,0.0
WOLF,2026-08-04,2025H2-2026-09,0,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,1,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,2,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,3,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,5,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,10,filled,26.52,3.442984019,-28.321388873506503
WOLF,2026-08-04,2025H2-2026-09,15,filled,26.5,3.442984019,-28.320055540006503
WOLF,2026-08-04,2025H2-2026-09,20,filled,26.5,3.442984019,-28.320055540006503
