day,symbol,entry_m,signal_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,net_R,cost_R,date,pnl_R
2025-06-24,QMCO,612,611,955,8.86,eod,TRAIN,H1,2025-06-23,8.885,8.7601,0.12490000000000023,8.885,-0.4419855884707786,0.2418254603682942,2025-06-24,-0.4419855884707786
2025-06-24,RGTX,602,601,955,30.085,eod,TRAIN,H1,2025-06-23,30.03,29.17,0.8599999999999994,30.03,-0.05478255813953525,0.11873604651162799,2025-06-24,-0.05478255813953525
2025-06-24,ROBN,631,630,955,40.67,eod,TRAIN,H1,2025-06-23,39.25,38.52,0.7299999999999969,39.25,1.7620082191780921,0.1831972602739734,2025-06-24,1.7620082191780921
2025-06-24,SERV,641,640,659,10.9,stop,TRAIN,H1,2025-06-23,11.085,10.9,0.1850000000000005,11.085,-1.2035243243243239,0.2035243243243238,2025-06-24,-1.2035243243243239
2025-06-24,SKYE,758,757,770,3.335,stop,TRAIN,H1,2025-06-23,3.4688,3.335,0.13379999999999992,3.4688,-1.087945889387145,0.08794588938714505,2025-06-24,-1.087945889387145
2025-06-24,SMR,725,724,955,42.85,eod,TRAIN,H1,2025-06-23,42.12,41.14,0.9799999999999969,42.12,0.5986183673469447,0.14627959183673517,2025-06-24,0.5986183673469447
2025-06-24,SOLT,766,765,815,13.89,stop,TRAIN,H1,2025-06-23,14.11,13.8945,0.2154999999999987,14.11,-1.2432946635730882,0.2224129930394445,2025-06-24,-1.2432946635730882
2025-06-24,STEX,692,691,955,8.15,eod,TRAIN,H1,2025-06-23,8.16,7.76,0.40000000000000036,8.16,-0.09435499999999938,0.06935499999999994,2025-06-24,-0.09435499999999938
2025-06-24,TEMT,664,663,716,24.95,stop,TRAIN,H1,2025-06-23,25.6901,24.95,0.7401000000000018,25.6901,-1.1178196459937844,0.11781964599378436,2025-06-24,-1.1178196459937844
2025-06-24,TSSI,665,664,846,28.4562,stop,TRAIN,H1,2025-06-23,29.16,28.4562,0.7038000000000011,29.16,-1.140669565217391,0.1406695652173911,2025-06-24,-1.140669565217391
2025-06-24,VISN,634,633,955,7.31,eod,TRAIN,H1,2025-06-23,7.285,7.165,0.1200000000000001,7.285,0.0018833333333288793,0.20644999999999983,2025-06-24,0.0018833333333288793
2025-06-25,ARAI,654,653,955,8.98,eod,TRAIN,H1,2025-06-23,8.52,8.1444,0.3756000000000004,8.52,1.1473375931842396,0.0773695420660276,2025-06-25,1.1473375931842396
2025-06-25,HCHL,699,697,955,5.47,eod,TRAIN,H1,2025-06-23,5.4,5.23,0.16999999999999993,5.4,0.303682352941173,0.10808235294117653,2025-06-25,0.303682352941173
2025-06-25,IREN,709,708,719,11.93,stop,TRAIN,H1,2025-06-23,12.1493,11.93,0.2193000000000005,12.1493,-1.1881612403100772,0.18816124031007708,2025-06-25,-1.1881612403100772
2025-06-25,POET,633,632,955,5.12,eod,TRAIN,H1,2025-06-23,4.69,4.6,0.09000000000000075,4.69,4.599644444444404,0.17813333333333187,2025-06-25,4.599644444444404
2025-06-25,ROBN,605,604,665,42.3072,stop,TRAIN,H1,2025-06-23,43.63,42.3072,1.3228000000000009,43.63,-1.111942425158754,0.11194242515875408,2025-06-25,-1.111942425158754
2025-06-25,SBET,810,809,866,10.05,stop,TRAIN,H1,2025-06-23,10.33,10.05,0.27999999999999936,10.33,-1.1252357142857146,0.12523571428571456,2025-06-25,-1.1252357142857146
2025-06-25,TIGR,602,601,629,9.31,stop,TRAIN,H1,2025-06-23,9.7348,9.31,0.4247999999999994,9.7348,-1.0777150659133712,0.0777150659133711,2025-06-25,-1.0777150659133712
2025-06-26,AISP,626,625,692,5.66,stop,TRAIN,H1,2025-06-23,5.85,5.66,0.1899999999999995,5.85,-1.1044842105263162,0.10448421052631607,2025-06-26,-1.1044842105263162
2025-06-26,BKSY,673,672,955,20.51,eod,TRAIN,H1,2025-06-23,20.17,19.5,0.6700000000000017,20.17,0.40500597014925244,0.1024567164179102,2025-06-26,0.40500597014925244
2025-06-26,ENPH,607,606,955,42.92,eod,TRAIN,H1,2025-06-23,41.89,40.6784,1.2115999999999971,41.89,0.7323935292175662,0.11772202046880187,2025-06-26,0.7323935292175662
2025-06-26,GRRR,784,783,955,21.37,eod,TRAIN,H1,2025-06-23,21.65,21.0614,0.5885999999999996,21.65,-0.600669384981308,0.1249643221202855,2025-06-26,-0.600669384981308
2025-06-26,MFI,618,617,639,5.51,stop,TRAIN,H1,2025-06-23,5.7,5.51,0.1900000000000004,5.7,-1.1018,0.1017999999999998,2025-06-26,-1.1018
2025-06-26,RGTX,642,641,926,28.74,stop,TRAIN,H1,2025-06-23,29.8,28.74,1.0600000000000023,29.8,-1.095384905660377,0.09538490566037716,2025-06-26,-1.095384905660377
2025-06-26,RUN,610,609,955,7.73,eod,TRAIN,H1,2025-06-23,7.9001,7.58,0.32010000000000005,7.9001,-0.615202499218993,0.08380606060606059,2025-06-26,-0.615202499218993
2025-06-26,SERV,627,626,955,11.335,eod,TRAIN,H1,2025-06-23,10.88,10.67,0.21000000000000085,10.88,1.9900809523809446,0.17658571428571357,2025-06-26,1.9900809523809446
2025-06-26,TSSI,603,602,731,30.5784,stop,TRAIN,H1,2025-06-23,31.58,30.5784,1.0015999999999998,31.58,-1.1070004792332269,0.10700047923322685,2025-06-26,-1.1070004792332269
2025-06-27,CORZW,723,722,747,10.24,stop,TRAIN,H1,2025-06-23,10.57,10.24,0.33000000000000007,10.57,-1.1087030303030303,0.10870303030303029,2025-06-27,-1.1087030303030303
2025-06-27,DNOW,632,631,752,16.22,stop,TRAIN,H1,2025-06-23,16.54,16.22,0.3200000000000003,16.54,-1.1755375,0.17553749999999985,2025-06-27,-1.1755375
2025-06-27,GDXD,616,615,955,3.37,eod,TRAIN,H1,2025-06-23,3.385,3.32,0.06499999999999995,3.385,-0.40778461538461075,0.17701538461538474,2025-06-27,-0.40778461538461075
2025-06-27,GRRR,607,606,955,22.38,eod,TRAIN,H1,2025-06-23,22.38,21.84,0.5399999999999991,22.38,-0.14091111111111135,0.14091111111111135,2025-06-27,-0.14091111111111135
2025-06-27,HYPD,672,671,737,9.9401,stop,TRAIN,H1,2025-06-23,10.3374,9.9401,0.3973000000000013,10.3374,-1.0882650390133397,0.08826503901333976,2025-06-27,-1.0882650390133397
2025-06-27,JDST,623,622,955,10.49,eod,TRAIN,H1,2025-06-23,10.6,10.435,0.16499999999999915,10.6,-0.8849575757575769,0.21829090909091026,2025-06-27,-0.8849575757575769
2025-06-27,VNET,665,664,955,7.005,eod,TRAIN,H1,2025-06-23,6.43,6.195,0.23499999999999943,6.43,2.3532893617021338,0.09351914893617043,2025-06-27,2.3532893617021338
2025-06-30,BBAI,606,605,955,6.845,eod,TRAIN,H1,2025-06-30,6.755,6.41,0.34499999999999975,6.755,0.1942463768115939,0.06662318840579716,2025-06-30,0.1942463768115939
2025-06-30,DFDV,692,691,955,21.26,eod,TRAIN,H1,2025-06-30,19.1531,18.5,0.6530999999999985,19.1531,3.125643974889003,0.10035510641555681,2025-06-30,3.125643974889003
2025-06-30,FLNC,604,603,955,6.71,eod,TRAIN,H1,2025-06-30,6.8112,6.55,0.26120000000000054,6.8112,-0.47602542113323176,0.08858284839203659,2025-06-30,-0.47602542113323176
2025-06-30,FMST,665,664,865,3.3,stop,TRAIN,H1,2025-06-30,3.418,3.3,0.11800000000000033,3.418,-1.0982847457627116,0.0982847457627116,2025-06-30,-1.0982847457627116
2025-06-30,FUBO,634,633,739,3.81,stop,TRAIN,H1,2025-06-30,3.88,3.81,0.06999999999999984,3.88,-1.1882571428571433,0.18825714285714326,2025-06-30,-1.1882571428571433
2025-06-30,HNGE,636,635,955,51.55,eod,TRAIN,H1,2025-06-30,50.335,49.14,1.1950000000000003,50.335,0.8733205020920469,0.14341589958158993,2025-06-30,0.8733205020920469
2025-06-30,HPE,601,600,955,20.45,eod,TRAIN,H1,2025-06-30,20.725,20.12,0.6050000000000004,20.725,-0.5709256198347139,0.11638016528925613,2025-06-30,-0.5709256198347139
2025-06-30,JOBY,638,637,705,10.73,stop,TRAIN,H1,2025-06-30,10.995,10.73,0.2649999999999988,10.995,-1.1408679245283024,0.14086792452830255,2025-06-30,-1.1408679245283024
2025-06-30,KOLD,668,667,955,25.56,eod,TRAIN,H1,2025-06-30,25.4595,25.0,0.45949999999999847,25.4595,0.03028857453754144,0.1884274211099027,2025-06-30,0.03028857453754144
2025-06-30,LIMN,604,603,955,11.4001,eod,TRAIN,H1,2025-06-30,11.2,10.6674,0.5325999999999986,11.2,0.3041306421329351,0.07157345099511846,2025-06-30,0.3041306421329351
2025-06-30,MSTX,829,828,930,39.835,stop,TRAIN,H1,2025-06-30,40.5,39.835,0.6649999999999991,40.5,-1.2068676691729325,0.2068676691729326,2025-06-30,-1.2068676691729325
2025-06-30,NFE,633,632,773,3.21,stop,TRAIN,H1,2025-06-30,3.39,3.21,0.18000000000000016,3.39,-1.0638333333333332,0.06383333333333328,2025-06-30,-1.0638333333333332
2025-06-30,RDTL,625,624,783,28.71,stop,TRAIN,H1,2025-06-30,29.37,28.7301,0.6399000000000008,29.37,-1.1872573839662435,0.15584622597280806,2025-06-30,-1.1872573839662435
2025-06-30,RIOX,601,600,955,14.95,eod,TRAIN,H1,2025-06-30,13.82,13.3,0.5199999999999996,13.82,2.0822807692307688,0.09079615384615393,2025-06-30,2.0822807692307688
2025-06-30,RITR,629,628,955,4.45,eod,TRAIN,H1,2025-06-30,4.16,3.99,0.16999999999999993,4.16,1.622341176470589,0.08354117647058829,2025-06-30,1.622341176470589
2025-06-30,ROBN,687,686,955,52.43,eod,TRAIN,H1,2025-06-30,47.2,45.07,2.1300000000000026,47.2,2.3795652582159583,0.07583380281690133,2025-06-30,2.3795652582159583
2025-06-30,RUN,673,672,890,8.1301,stop,TRAIN,H1,2025-06-30,8.2951,8.1301,0.16499999999999915,8.2951,-1.1707293333333342,0.17072933333333423,2025-06-30,-1.1707293333333342
2025-06-30,SMCL,661,660,678,18.79,stop,TRAIN,H1,2025-06-30,19.22,18.79,0.4299999999999997,19.22,-1.151772093023256,0.15177209302325592,2025-06-30,-1.151772093023256
2025-06-30,SRFM,659,658,660,3.7213,stop,TRAIN,H1,2025-06-30,3.8952,3.7213,0.17390000000000017,3.8952,-1.0759568717653822,0.07595687176538235,2025-06-30,-1.0759568717653822
2025-06-30,TRON,654,653,787,8.1865,stop,TRAIN,H1,2025-06-30,8.6,8.1865,0.4134999999999991,8.6,-1.0705134220072554,0.0705134220072553,2025-06-30,-1.0705134220072554
2025-07-01,BULL,683,682,955,12.64,eod,TRAIN,H1,2025-06-30,12.49,12.1,0.39000000000000057,12.49,0.27565128205128253,0.10896410256410242,2025-07-01,0.27565128205128253
2025-07-01,HYPD,740,739,742,10.83,stop,TRAIN,H1,2025-06-30,11.0101,10.83,0.18009999999999948,11.0101,-1.207653081621322,0.2076530816213221,2025-07-01,-1.207653081621322
2025-07-01,MLCO,673,672,955,8.065,eod,TRAIN,H1,2025-06-30,8.125,7.96,0.16500000000000004,8.125,-0.5309878787878817,0.16735151515151514,2025-07-01,-0.5309878787878817
2025-07-01,MSTZ,629,628,955,4.775,eod,TRAIN,H1,2025-06-30,4.52,4.4101,0.10989999999999966,4.52,2.17999090081894,0.14030027297543263,2025-07-01,2.17999090081894
2025-07-01,MUX,703,702,955,10.925,eod,TRAIN,H1,2025-06-30,10.96,10.76,0.20000000000000107,10.96,-0.3612849999999988,0.18628499999999903,2025-07-01,-0.3612849999999988
2025-07-01,SMST,629,628,955,27.29,eod,TRAIN,H1,2025-06-30,25.88,25.23,0.6499999999999986,25.88,2.0334246153846203,0.13580615384615413,2025-07-01,2.0334246153846203
2025-07-01,TERN,804,803,817,3.9492,stop,TRAIN,H1,2025-06-30,4.04,3.9492,0.09080000000000021,4.04,-1.1510775330396472,0.15107753303964724,2025-07-01,-1.1510775330396472
2025-07-02,BTU,617,616,955,14.6517,eod,TRAIN,H2,2025-06-30,14.17,13.83,0.33999999999999986,14.17,1.2747813529411771,0.14198335294117653,2025-07-02,1.2747813529411771
2025-07-02,CSIQ,653,652,955,12.41,eod,TRAIN,H2,2025-06-30,12.165,11.875,0.28999999999999915,12.165,0.7020344827586262,0.14279310344827628,2025-07-02,0.7020344827586262
2025-07-02,DQ,654,653,955,17.69,eod,TRAIN,H2,2025-06-30,17.8,17.4,0.40000000000000213,17.8,-0.4262449999999963,0.15124499999999919,2025-07-02,-0.4262449999999963
2025-07-02,ENVX,621,620,645,11.2,stop,TRAIN,H2,2025-06-30,11.47,11.2,0.27000000000000135,11.47,-1.1442370370370363,0.14423703703703633,2025-07-02,-1.1442370370370363
2025-07-02,HCC,609,608,955,50.33,eod,TRAIN,H2,2025-06-30,48.7,47.67,1.0300000000000011,48.7,1.4214504854368872,0.16107378640776682,2025-07-02,1.4214504854368872
2025-07-02,HUT,612,611,955,20.99,eod,TRAIN,H2,2025-06-30,21.03,20.555,0.4750000000000014,21.03,-0.2347242105263208,0.15051368421052588,2025-07-02,-0.2347242105263208
2025-07-02,MSTU,673,672,955,8.46,eod,TRAIN,H2,2025-06-30,7.79,7.65,0.13999999999999968,7.79,4.595571428571445,0.19014285714285759,2025-07-02,4.595571428571445
2025-07-02,MSTX,673,672,955,39.28,eod,TRAIN,H2,2025-06-30,36.1524,35.5,0.6524000000000001,36.1524,4.60462342121398,0.18936799509503371,2025-07-02,4.60462342121398
2025-07-02,RIOX,610,609,955,17.0619,eod,TRAIN,H2,2025-06-30,16.5425,16.04,0.5025000000000013,16.5425,0.9214957611940294,0.11213607960198978,2025-07-02,0.9214957611940294
2025-07-02,SOLT,653,652,955,15.12,eod,TRAIN,H2,2025-06-30,14.67,14.46,0.20999999999999908,14.67,1.904914285714291,0.23794285714285818,2025-07-02,1.904914285714291
2025-07-02,VNET,622,621,955,7.075,eod,TRAIN,H2,2025-06-30,7.135,7.0,0.1349999999999998,7.135,-0.62405185185185,0.1796074074074077,2025-07-02,-0.62405185185185
2025-07-03,SY,661,660,759,3.74,stop,TRAIN,H2,2025-06-30,3.86,3.74,0.11999999999999966,3.86,-1.1091666666666669,0.10916666666666697,2025-07-03,-1.1091666666666669
2025-07-03,TMC,601,600,955,7.09,eod,TRAIN,H2,2025-06-30,6.81,6.64,0.16999999999999993,6.81,1.510529411764708,0.13652941176470593,2025-07-03,1.510529411764708
2025-07-03,TRIP,754,753,783,17.22,stop,TRAIN,H2,2025-06-30,17.625,17.25,0.375,17.625,-1.239584000000003,0.15958399999999998,2025-07-03,-1.239584000000003
2025-07-07,ASST,672,671,955,6.97,eod,TRAIN,H2,2025-07-07,4.84,4.65,0.1899999999999995,4.84,11.121673684210554,0.0888526315789476,2025-07-07,11.121673684210554
2025-07-07,BTBT,639,638,784,3.49,stop,TRAIN,H2,2025-07-07,3.635,3.49,0.14499999999999957,3.635,-1.085034482758621,0.08503448275862094,2025-07-07,-1.085034482758621
2025-07-07,ENVX,608,607,955,13.09,eod,TRAIN,H2,2025-07-07,12.32,11.7601,0.5599000000000007,12.32,1.3001571709233768,0.07508840864440068,2025-07-07,1.3001571709233768
2025-07-07,PRME,751,750,768,4.08,stop,TRAIN,H2,2025-07-07,4.1765,4.08,0.09649999999999981,4.1765,-1.146951295336788,0.14695129533678786,2025-07-07,-1.146951295336788
2025-07-07,RKLB,677,676,955,38.82,eod,TRAIN,H2,2025-07-07,37.5,36.875,0.625,37.5,1.9075776000000007,0.2044224,2025-07-07,1.9075776000000007
2025-07-07,SHLS,641,640,663,6.225,stop,TRAIN,H2,2025-07-07,6.325,6.225,0.10000000000000053,6.325,-1.2148499999999989,0.21484999999999888,2025-07-07,-1.2148499999999989
2025-07-07,STEX,602,601,713,11.12,stop,TRAIN,H2,2025-07-07,11.69,11.12,0.5700000000000003,11.69,-1.0695298245614036,0.06952982456140347,2025-07-07,-1.0695298245614036
2025-07-07,SY,634,633,955,4.265,eod,TRAIN,H2,2025-07-07,4.2501,4.05,0.20009999999999994,4.2501,0.0022322838580705467,0.0722304847576212,2025-07-07,0.0022322838580705467
2025-07-07,UPXI,661,660,679,3.18,stop,TRAIN,H2,2025-07-07,3.3,3.18,0.11999999999999966,3.3,-1.0933000000000002,0.09330000000000026,2025-07-07,-1.0933000000000002
2025-07-08,AMST,805,800,954,3.55,stop,TRAIN,H2,2025-07-07,3.66,3.55,0.11000000000000032,3.66,-1.1129272727272723,0.1129272727272724,2025-07-08,-1.1129272727272723
2025-07-08,CC,622,621,955,13.625,eod,TRAIN,H2,2025-07-07,13.4,13.08,0.3200000000000003,13.4,0.5606093749999983,0.14251562499999987,2025-07-08,0.5606093749999983
2025-07-08,CHAI,607,606,635,4.69,stop,TRAIN,H2,2025-07-07,4.87,4.69,0.17999999999999972,4.87,-1.0917888888888891,0.09178888888888904,2025-07-08,-1.0917888888888891
2025-07-08,COGT,804,803,874,9.83,stop,TRAIN,H2,2025-07-07,9.99,9.83,0.16000000000000014,9.99,-1.2120874999999998,0.21208749999999982,2025-07-08,-1.2120874999999998
2025-07-08,LZMH,816,815,822,11.8729,stop,TRAIN,H2,2025-07-07,12.0,11.8729,0.12710000000000043,12.0,-1.3208070810385513,0.32080708103855127,2025-07-08,-1.3208070810385513
2025-07-08,MDCX,655,654,729,3.5,stop,TRAIN,H2,2025-07-07,3.615,3.5,0.11500000000000021,3.615,-1.1066782608695651,0.10667826086956501,2025-07-08,-1.1066782608695651
2025-07-08,RGC,639,638,647,20.28,stop,TRAIN,H2,2025-07-07,21.14,20.28,0.8599999999999994,21.14,-1.0833767441860467,0.08337674418604658,2025-07-08,-1.0833767441860467
2025-07-08,SBET,804,803,955,16.26,eod,TRAIN,H2,2025-07-07,15.695,15.05,0.6449999999999996,15.695,0.7930604651162816,0.08290852713178301,2025-07-08,0.7930604651162816
2025-07-08,USBC,601,600,955,3.675,eod,TRAIN,H2,2025-07-07,3.26,3.1701,0.08989999999999965,3.26,4.492024471635169,0.12421579532814285,2025-07-08,4.492024471635169
2025-07-09,AES,601,600,955,13.22,eod,TRAIN,H2,2025-07-07,12.8801,12.595,0.2850999999999999,12.8801,1.0383713784636974,0.15384188004209057,2025-07-09,1.0383713784636974
2025-07-09,ALLT,683,682,955,10.255,eod,TRAIN,H2,2025-07-07,9.9,9.66,0.2400000000000002,9.9,1.338620833333334,0.1405458333333332,2025-07-09,1.338620833333334
2025-07-09,ARQQ,816,815,955,40.4,eod,TRAIN,H2,2025-07-07,40.6,39.0901,1.5099000000000018,40.6,-0.22385588449566357,0.09139678124379087,2025-07-09,-0.22385588449566357
2025-07-09,BE,610,609,955,28.45,eod,TRAIN,H2,2025-07-07,27.64,26.91,0.7300000000000004,27.64,0.9806328767123264,0.12895616438356158,2025-07-09,0.9806328767123264
2025-07-09,MSOX,648,647,862,3.3839,stop,TRAIN,H2,2025-07-07,3.43,3.385,0.04500000000000037,3.43,-1.2833951111111013,0.2589506666666645,2025-07-09,-1.2833951111111013
2025-07-09,NTLA,654,653,694,11.72,stop,TRAIN,H2,2025-07-07,12.0749,11.72,0.3548999999999989,12.0749,-1.1154795153564387,0.1154795153564388,2025-07-09,-1.1154795153564387
2025-07-09,UPXI,798,797,810,4.47,stop,TRAIN,H2,2025-07-07,4.69,4.47,0.22000000000000064,4.69,-1.072281818181818,0.07228181818181798,2025-07-09,-1.072281818181818
2025-07-09,XIFR,696,695,733,9.14,stop,TRAIN,H2,2025-07-07,9.28,9.14,0.1399999999999988,9.28,-1.2251714285714306,0.22517142857143052,2025-07-09,-1.2251714285714306
2025-07-10,AGIG,626,625,955,11.0899,eod,TRAIN,H2,2025-07-07,10.55,10.21,0.33999999999999986,10.55,1.482123588235293,0.10581758823529416,2025-07-10,1.482123588235293
2025-07-10,AMDL,618,617,955,8.72,eod,TRAIN,H2,2025-07-07,8.735,8.4601,0.2748999999999988,8.735,-0.1625900327391742,0.10802473626773419,2025-07-10,-0.1625900327391742
2025-07-10,BTCS,687,686,955,4.285,eod,TRAIN,H2,2025-07-07,4.4,4.22,0.1800000000000006,4.4,-0.721872222222221,0.08298333333333306,2025-07-10,-0.721872222222221
2025-07-10,DQ,609,608,689,19.95,stop,TRAIN,H2,2025-07-07,20.26,19.95,0.3100000000000023,20.26,-1.2220064516129017,0.2220064516129016,2025-07-10,-1.2220064516129017
2025-07-10,ILPT,642,641,955,5.3983,eod,TRAIN,H2,2025-07-07,5.14,5.04,0.09999999999999964,5.14,2.4077234000000107,0.17527660000000062,2025-07-10,2.4077234000000107
2025-07-10,METC,679,678,698,16.2911,stop,TRAIN,H2,2025-07-07,16.645,16.2911,0.35389999999999944,16.645,-1.1597124046340777,0.15971240463407768,2025-07-10,-1.1597124046340777
2025-07-10,OCC,786,783,815,5.4415,stop,TRAIN,H2,2025-07-07,5.62,5.4415,0.17850000000000055,5.62,-1.1068476190476186,0.10684761904761872,2025-07-10,-1.1068476190476186
2025-07-10,PPTA,648,647,955,14.55,eod,TRAIN,H2,2025-07-07,13.85,13.46,0.3899999999999988,13.85,1.6737692307692387,0.12110256410256447,2025-07-10,1.6737692307692387
2025-07-10,SRFM,733,732,955,7.685,eod,TRAIN,H2,2025-07-07,7.13,6.8047,0.3252999999999995,7.13,1.6312542268675085,0.07486320319704899,2025-07-10,1.6312542268675085
2025-07-10,TMC,655,654,680,6.81,stop,TRAIN,H2,2025-07-07,6.9999,6.81,0.18990000000000062,6.9999,-1.1251273301737752,0.12512733017377525,2025-07-10,-1.1251273301737752
2025-07-10,ZEPP,659,658,955,6.105,eod,TRAIN,H2,2025-07-07,6.075,5.85,0.22500000000000053,6.075,0.04150666666666768,0.09182666666666646,2025-07-10,0.04150666666666768
2025-07-11,AIRO,637,636,955,28.55,eod,TRAIN,H2,2025-07-07,26.55,25.66,0.8900000000000006,26.55,2.1453146067415716,0.10187640449438196,2025-07-11,2.1453146067415716
2025-07-11,AMC,759,758,955,3.355,eod,TRAIN,H2,2025-07-07,3.325,3.25,0.07500000000000018,3.325,0.24918666666666348,0.150813333333333,2025-07-11,0.24918666666666348
2025-07-11,ATRO,607,606,955,35.96,eod,TRAIN,H2,2025-07-07,34.73,33.74,0.9899999999999949,34.73,1.12290101010102,0.11952323232323293,2025-07-11,1.12290101010102
2025-07-11,CANG,625,624,651,5.49,stop,TRAIN,H2,2025-07-07,5.6,5.49,0.10999999999999943,5.6,-1.1728909090909099,0.17289090909090998,2025-07-11,-1.1728909090909099
2025-07-11,DFDV,705,704,955,27.37,eod,TRAIN,H2,2025-07-07,27.49,26.26,1.2299999999999969,27.49,-0.17353008130081138,0.07596910569105711,2025-07-11,-0.17353008130081138
2025-07-11,HNGE,629,628,955,47.68,eod,TRAIN,H2,2025-07-07,47.6999,46.05,1.6499000000000024,47.6999,-0.11035558518698076,0.09829424813625054,2025-07-11,-0.11035558518698076
2025-07-11,HYPD,620,619,670,13.61,stop,TRAIN,H2,2025-07-07,13.99,13.61,0.3800000000000008,13.99,-1.124973684210526,0.12497368421052606,2025-07-11,-1.124973684210526
2025-07-11,LASE,743,742,856,4.1,stop,TRAIN,H2,2025-07-07,4.22,4.1,0.1200000000000001,4.22,-1.1193666666666666,0.11936666666666655,2025-07-11,-1.1193666666666666
2025-07-11,LEVI,604,603,955,21.87,eod,TRAIN,H2,2025-07-07,21.6833,20.96,0.7232999999999983,21.6833,0.15614467026130532,0.10197782386285106,2025-07-11,0.15614467026130532
2025-07-11,LGHL,652,651,732,3.52,stop,TRAIN,H2,2025-07-07,3.585,3.52,0.06499999999999995,3.585,-1.1873230769230771,0.1873230769230771,2025-07-11,-1.1873230769230771
2025-07-11,PEW,620,619,645,16.72,stop,TRAIN,H2,2025-07-07,17.09,16.72,0.370000000000001,17.09,-1.1568432432432427,0.1568432432432428,2025-07-11,-1.1568432432432427
2025-07-11,RIOX,633,632,652,18.63,stop,TRAIN,H2,2025-07-07,19.06,18.63,0.4299999999999997,19.06,-1.150506976744186,0.15050697674418612,2025-07-11,-1.150506976744186
2025-07-11,SBET,676,675,734,20.84,stop,TRAIN,H2,2025-07-07,21.79,20.84,0.9499999999999993,21.79,-1.0777852631578948,0.07778526315789479,2025-07-11,-1.0777852631578948
2025-07-11,SOLT,620,619,668,17.7022,stop,TRAIN,H2,2025-07-07,17.93,17.7022,0.22779999999999845,17.93,-1.2674119402985093,0.26741194029850923,2025-07-11,-1.2674119402985093
2025-07-11,UMAC,743,742,955,12.22,eod,TRAIN,H2,2025-07-07,11.89,11.39,0.5,11.89,0.5790160000000002,0.080984,2025-07-11,0.5790160000000002
2025-07-11,VIVO,672,671,904,5.29,stop,TRAIN,H2,2025-07-07,5.4899,5.29,0.19989999999999952,5.4899,-1.093174987493747,0.0931749874937471,2025-07-11,-1.093174987493747
2025-07-11,XRPI,626,625,726,17.6,stop,TRAIN,H2,2025-07-07,17.96,17.6,0.35999999999999943,17.96,-1.1694222222222226,0.1694222222222225,2025-07-11,-1.1694222222222226
2025-07-11,XRPT,626,625,726,17.7556,stop,TRAIN,H2,2025-07-07,18.6,17.7556,0.8444000000000003,18.6,-1.074693415442918,0.07469341544291802,2025-07-11,-1.074693415442918
2025-07-11,XXI,615,614,642,38.2,stop,TRAIN,H2,2025-07-07,39.155,38.2,0.9549999999999983,39.155,-1.1392000000000002,0.13920000000000024,2025-07-11,-1.1392000000000002
2025-07-11,XXRP,627,626,725,39.39,stop,TRAIN,H2,2025-07-07,41.0266,39.39,1.6366000000000014,41.0266,-1.0850318465110593,0.08503184651105944,2025-07-11,-1.0850318465110593
2025-07-11,ZENA,621,620,656,4.6,stop,TRAIN,H2,2025-07-07,4.79,4.6,0.1900000000000004,4.79,-1.085515789473684,0.08551578947368405,2025-07-11,-1.085515789473684
2025-07-11,ZEPP,616,615,955,10.0,eod,TRAIN,H2,2025-07-07,7.75,7.45,0.2999999999999998,7.75,7.410666666666671,0.08933333333333338,2025-07-11,7.410666666666671
2025-07-14,AMLX,613,612,955,8.435,eod,TRAIN,H2,2025-07-14,8.08,7.76,0.3200000000000003,8.08,1.0233031250000004,0.08607187499999994,2025-07-14,1.0233031250000004
2025-07-14,DTCX,622,621,720,10.42,stop,TRAIN,H2,2025-07-14,10.55,10.42,0.13000000000000078,10.55,-1.2757230769230752,0.2757230769230753,2025-07-14,-1.2757230769230752
2025-07-14,HTOO,805,803,881,4.12,stop,TRAIN,H2,2025-07-14,4.3,4.12,0.17999999999999972,4.3,-1.0810222222222223,0.08102222222222236,2025-07-14,-1.0810222222222223
2025-07-14,IA,604,603,955,14.53,eod,TRAIN,H2,2025-07-14,14.63,14.09,0.5400000000000009,14.63,-0.27726296296296515,0.09207777777777762,2025-07-14,-0.27726296296296515
2025-07-14,KC,653,652,955,12.69,eod,TRAIN,H2,2025-07-14,12.77,12.5501,0.2198999999999991,12.77,-0.5611732605729903,0.19737153251478023,2025-07-14,-0.5611732605729903
2025-07-14,LGHL,735,733,747,4.06,stop,TRAIN,H2,2025-07-14,4.15,4.06,0.09000000000000075,4.15,-1.1565777777777764,0.15657777777777648,2025-07-14,-1.1565777777777764
2025-07-14,MARA,619,618,628,20.55,stop,TRAIN,H2,2025-07-14,21.2,20.55,0.6499999999999986,21.2,-1.1106923076923079,0.11069230769230794,2025-07-14,-1.1106923076923079
2025-07-14,METC,704,703,955,19.26,eod,TRAIN,H2,2025-07-14,19.2,18.72,0.4800000000000004,19.2,-0.011024999999995233,0.13602499999999987,2025-07-14,-0.011024999999995233
2025-07-14,MSTU,602,601,634,10.36,stop,TRAIN,H2,2025-07-14,10.57,10.36,0.21000000000000085,10.57,-1.1709333333333327,0.17093333333333263,2025-07-14,-1.1709333333333327
