day,symbol,entry_m,exit_m,why,split,half,wk,net_R,date,pnl_R
2025-10-24,RGTIW,601,637,stop,TRAIN,H2,2025-10-20,-1.1927559322033907,2025-10-24,-1.1927559322033907
2025-10-24,SLDP,681,955,eod,TRAIN,H2,2025-10-20,0.7165287522603984,2025-10-24,0.7165287522603984
2025-10-24,SOXL,642,656,stop,TRAIN,H2,2025-10-20,-1.2095887621461774,2025-10-24,-1.2095887621461774
2025-10-24,TDOC,602,616,target,TRAIN,H2,2025-10-20,1.7824857142857125,2025-10-24,1.7824857142857125
2025-10-24,TMQ,694,741,target,TRAIN,H2,2025-10-20,1.853734345625452,2025-10-24,1.853734345625452
2025-10-24,UPSX,601,629,stop,TRAIN,H2,2025-10-20,-1.1726242494899448,2025-10-24,-1.1726242494899448
2025-10-24,WULF,601,656,stop,TRAIN,H2,2025-10-20,-1.1294594594594598,2025-10-24,-1.1294594594594598
2025-10-24,WYFI,625,691,target,TRAIN,H2,2025-10-20,1.8700313253012004,2025-10-24,1.8700313253012004
2025-10-27,ARQQ,614,666,target,TRAIN,H2,2025-10-27,1.8441396984924618,2025-10-27,1.8441396984924618
2025-10-27,BMNU,738,955,eod,TRAIN,H2,2025-10-27,0.706575999999999,2025-10-27,0.706575999999999
2025-10-27,DGNX,695,729,stop,TRAIN,H2,2025-10-27,-1.0883728813559321,2025-10-27,-1.0883728813559321
2025-10-27,DGXX,821,954,target,TRAIN,H2,2025-10-27,1.9182956521739132,2025-10-27,1.9182956521739132
2025-10-27,DQ,644,955,eod,TRAIN,H2,2025-10-27,1.3093711711711724,2025-10-27,1.3093711711711724
2025-10-27,DYN,605,656,stop,TRAIN,H2,2025-10-27,-1.0690540983606556,2025-10-27,-1.0690540983606556
2025-10-27,FRMM,624,685,nobreak,TRAIN,H2,2025-10-27,0.2796905903300954,2025-10-27,0.2796905903300954
2025-10-27,GSIT,673,699,target,TRAIN,H2,2025-10-27,1.8964368421052629,2025-10-27,1.8964368421052629
2025-10-27,HOLO,641,664,stop,TRAIN,H2,2025-10-27,-1.1181345195729542,2025-10-27,-1.1181345195729542
2025-10-27,INFQ,667,923,stop,TRAIN,H2,2025-10-27,-1.0898297654482676,2025-10-27,-1.0898297654482676
2025-10-27,LABX,773,834,nobreak,TRAIN,H2,2025-10-27,-0.8123508196721315,2025-10-27,-0.8123508196721315
2025-10-27,LUMN,606,667,nobreak,TRAIN,H2,2025-10-27,-0.5629454545454539,2025-10-27,-0.5629454545454539
2025-10-27,NBIL,768,955,eod,TRAIN,H2,2025-10-27,0.6901499999999993,2025-10-27,0.6901499999999993
2025-10-27,NBP,603,688,target,TRAIN,H2,2025-10-27,1.8303555555555568,2025-10-27,1.8303555555555568
2025-10-27,NKLR,638,649,stop,TRAIN,H2,2025-10-27,-1.1045761467889905,2025-10-27,-1.1045761467889905
2025-10-27,NVDX,636,955,eod,TRAIN,H2,2025-10-27,0.4963552631578888,2025-10-27,0.4963552631578888
2025-10-27,PEPG,637,698,nobreak,TRAIN,H2,2025-10-27,-0.2601208695652185,2025-10-27,-0.2601208695652185
2025-10-27,PONY,626,695,stop,TRAIN,H2,2025-10-27,-1.2058627010622158,2025-10-27,-1.2058627010622158
2025-10-27,QBTS,663,725,stop,TRAIN,H2,2025-10-27,-1.115885714285714,2025-10-27,-1.115885714285714
2025-10-27,SMCL,637,655,stop,TRAIN,H2,2025-10-27,-1.1384020860495438,2025-10-27,-1.1384020860495438
2025-10-27,SMCX,637,657,stop,TRAIN,H2,2025-10-27,-1.1260878923766815,2025-10-27,-1.1260878923766815
2025-10-27,SOFX,772,833,nobreak,TRAIN,H2,2025-10-27,-0.4188055555555529,2025-10-27,-0.4188055555555529
2025-10-27,SOXL,666,681,stop,TRAIN,H2,2025-10-27,-1.2252056338028166,2025-10-27,-1.2252056338028166
2025-10-27,UMAC,658,669,stop,TRAIN,H2,2025-10-27,-1.1032754716981132,2025-10-27,-1.1032754716981132
2025-10-27,VELO,609,832,target,TRAIN,H2,2025-10-27,1.9235138199333088,2025-10-27,1.9235138199333088
2025-10-27,VIST,639,700,nobreak,TRAIN,H2,2025-10-27,-0.5534166879105802,2025-10-27,-0.5534166879105802
2025-10-27,VWAV,658,661,target,TRAIN,H2,2025-10-27,1.8249250000000001,2025-10-27,1.8249250000000001
2025-10-27,ZBIO,744,911,stop,TRAIN,H2,2025-10-27,-1.0927116160759711,2025-10-27,-1.0927116160759711
2025-10-28,ALM,745,806,nobreak,TRAIN,H2,2025-10-27,-0.7741529411764708,2025-10-28,-0.7741529411764708
2025-10-28,ARQT,631,653,stop,TRAIN,H2,2025-10-27,-1.1813744680851055,2025-10-28,-1.1813744680851055
2025-10-28,BEPC,601,658,stop,TRAIN,H2,2025-10-27,-1.1987447368421058,2025-10-28,-1.1987447368421058
2025-10-28,DDD,803,828,stop,TRAIN,H2,2025-10-27,-1.1724296072507547,2025-10-28,-1.1724296072507547
2025-10-28,EU,661,752,target,TRAIN,H2,2025-10-27,1.7612344086021505,2025-10-28,1.7612344086021505
2025-10-28,FRMI,698,756,target,TRAIN,H2,2025-10-27,1.9117401869158879,2025-10-28,1.9117401869158879
2025-10-28,FRMM,668,906,stop,TRAIN,H2,2025-10-27,-1.1053440484196373,2025-10-28,-1.1053440484196373
2025-10-28,PONY,686,693,stop,TRAIN,H2,2025-10-27,-1.2187644012944983,2025-10-28,-1.2187644012944983
2025-10-28,SMU,741,802,nobreak,TRAIN,H2,2025-10-27,-0.9740269662921355,2025-10-28,-0.9740269662921355
2025-10-28,UEC,690,955,eod,TRAIN,H2,2025-10-27,0.800000000000006,2025-10-28,0.800000000000006
2025-10-28,UPWK,820,881,nobreak,TRAIN,H2,2025-10-27,-0.7691178571428581,2025-10-28,-0.7691178571428581
2025-10-28,UUUU,688,805,stop,TRAIN,H2,2025-10-27,-1.1480757894736837,2025-10-28,-1.1480757894736837
2025-10-28,WULF,663,671,stop,TRAIN,H2,2025-10-27,-1.138053012048193,2025-10-28,-1.138053012048193
2025-10-29,AXGN,613,955,eod,TRAIN,H2,2025-10-27,0.5379890243902401,2025-10-29,0.5379890243902401
2025-10-29,BBNX,644,741,stop,TRAIN,H2,2025-10-27,-1.074959245283019,2025-10-29,-1.074959245283019
2025-10-29,CRWG,683,733,stop,TRAIN,H2,2025-10-27,-1.1596000000000004,2025-10-29,-1.1596000000000004
2025-10-29,CRWU,691,732,stop,TRAIN,H2,2025-10-27,-1.2542926666666598,2025-10-29,-1.2542926666666598
2025-10-29,CSIQ,647,813,stop,TRAIN,H2,2025-10-27,-1.2218928571428591,2025-10-29,-1.2218928571428591
2025-10-29,CWVX,683,733,stop,TRAIN,H2,2025-10-27,-1.1544999999999996,2025-10-29,-1.1544999999999996
2025-10-29,FLNC,618,625,stop,TRAIN,H2,2025-10-27,-1.1545985231595426,2025-10-29,-1.1545985231595426
2025-10-29,HCTI,705,766,nobreak,TRAIN,H2,2025-10-27,-0.3809944862155389,2025-10-29,-0.3809944862155389
2025-10-29,JOBY,667,955,eod,TRAIN,H2,2025-10-27,-0.0499910112359547,2025-10-29,-0.0499910112359547
2025-10-29,NBIL,701,716,stop,TRAIN,H2,2025-10-27,-1.131833333333333,2025-10-29,-1.131833333333333
2025-10-29,NVDG,635,648,stop,TRAIN,H2,2025-10-27,-1.166162099125365,2025-10-29,-1.166162099125365
2025-10-29,PUMP,615,789,target,TRAIN,H2,2025-10-27,1.9277909328683522,2025-10-29,1.9277909328683522
2025-10-29,SUPV,720,955,eod,TRAIN,H2,2025-10-27,0.5428169491525385,2025-10-29,0.5428169491525385
2025-10-29,TSLZ,641,883,target,TRAIN,H2,2025-10-27,1.7766971991701246,2025-10-29,1.7766971991701246
2025-10-29,WKEY,623,634,target,TRAIN,H2,2025-10-27,1.9189089337175793,2025-10-29,1.9189089337175793
2025-10-30,ARBB,773,784,stop,TRAIN,H2,2025-10-27,-2.6951078947368408,2025-10-30,-2.6951078947368408
2025-10-30,ARIS,601,795,stop,TRAIN,H2,2025-10-27,-1.2511204419889537,2025-10-30,-1.2511204419889537
2025-10-30,CRML,681,955,eod,TRAIN,H2,2025-10-27,-0.5842317073170736,2025-10-30,-0.5842317073170736
2025-10-30,DPRO,617,902,target,TRAIN,H2,2025-10-27,1.9102628635978534,2025-10-30,1.9102628635978534
2025-10-30,EBS,607,955,eod,TRAIN,H2,2025-10-27,0.5049199636363647,2025-10-30,0.5049199636363647
2025-10-30,NVA,643,670,target,TRAIN,H2,2025-10-27,1.8752315789473686,2025-10-30,1.8752315789473686
2025-10-30,RES,613,955,eod,TRAIN,H2,2025-10-27,0.5945833333333316,2025-10-30,0.5945833333333316
2025-10-30,SMST,676,879,target,TRAIN,H2,2025-10-27,1.7994121212121201,2025-10-30,1.7994121212121201
2025-10-30,TMQ,779,840,nobreak,TRAIN,H2,2025-10-27,-1.032142705882351,2025-10-30,-1.032142705882351
2025-10-30,VIAV,820,955,eod,TRAIN,H2,2025-10-27,-0.28446774193547725,2025-10-30,-0.28446774193547725
2025-10-31,AMPX,653,953,target,TRAIN,H2,2025-10-27,1.850167213114754,2025-10-31,1.850167213114754
2025-10-31,BJRI,604,665,nobreak,TRAIN,H2,2025-10-27,-0.524925581395351,2025-10-31,-0.524925581395351
2025-10-31,BKKT,607,669,target,TRAIN,H2,2025-10-27,1.8511945945945945,2025-10-31,1.8511945945945945
2025-10-31,BMNU,638,764,stop,TRAIN,H2,2025-10-27,-1.1840611111111097,2025-10-31,-1.1840611111111097
2025-10-31,CGEM,722,836,target,TRAIN,H2,2025-10-27,1.8748062780269064,2025-10-31,1.8748062780269064
2025-10-31,CONL,677,720,stop,TRAIN,H2,2025-10-27,-1.1758153846153845,2025-10-31,-1.1758153846153845
2025-10-31,CRWG,638,659,target,TRAIN,H2,2025-10-27,1.7928634146341464,2025-10-31,1.7928634146341464
2025-10-31,CURR,793,938,target,TRAIN,H2,2025-10-27,1.9221997248968363,2025-10-31,1.9221997248968363
2025-10-31,CWVX,638,659,target,TRAIN,H2,2025-10-27,1.7982562500000001,2025-10-31,1.7982562500000001
2025-10-31,DPU,631,646,stop,TRAIN,H2,2025-10-27,-1.0848,2025-10-31,-1.0848
2025-10-31,FINV,607,955,eod,TRAIN,H2,2025-10-27,-0.1026158823529422,2025-10-31,-0.1026158823529422
2025-10-31,GDYN,826,953,target,TRAIN,H2,2025-10-27,1.8650355555555553,2025-10-31,1.8650355555555553
2025-10-31,HIMZ,602,731,stop,TRAIN,H2,2025-10-27,-1.1461413445924,2025-10-31,-1.1461413445924
2025-10-31,INFQ,659,720,nobreak,TRAIN,H2,2025-10-27,-0.7119968750000003,2025-10-31,-0.7119968750000003
2025-10-31,LPTH,601,662,nobreak,TRAIN,H2,2025-10-27,0.24280606060606422,2025-10-31,0.24280606060606422
2025-10-31,LUNR,660,720,stop,TRAIN,H2,2025-10-27,-1.196170731707317,2025-10-31,-1.196170731707317
2025-10-31,MEOH,770,955,eod,TRAIN,H2,2025-10-27,0.48162285714286857,2025-10-31,0.48162285714286857
2025-10-31,NBIL,609,616,target,TRAIN,H2,2025-10-27,1.7052226284925867,2025-10-31,1.7052226284925867
2025-10-31,NVTS,602,663,nobreak,TRAIN,H2,2025-10-27,-0.5585607843137242,2025-10-31,-0.5585607843137242
2025-10-31,PACK,643,950,target,TRAIN,H2,2025-10-27,1.8908000000000003,2025-10-31,1.8908000000000003
2025-10-31,QFIN,601,955,eod,TRAIN,H2,2025-10-27,0.2855856982122803,2025-10-31,0.2855856982122803
2025-10-31,RDTL,655,695,stop,TRAIN,H2,2025-10-27,-1.1091769696969698,2025-10-31,-1.1091769696969698
2025-10-31,SLDP,673,787,stop,TRAIN,H2,2025-10-27,-1.089376923076923,2025-10-31,-1.089376923076923
2025-10-31,TVTX,603,955,eod,TRAIN,H2,2025-10-27,0.3467172413793138,2025-10-31,0.3467172413793138
2025-10-31,UPSX,627,716,stop,TRAIN,H2,2025-10-27,-1.1819833333333332,2025-10-31,-1.1819833333333332
2025-11-03,AMKR,647,955,eod,TRAIN,H2,2025-11-03,1.2756358974358923,2025-11-03,1.2756358974358923
2025-11-03,CORZ,613,626,stop,TRAIN,H2,2025-11-03,-1.1184112255560528,2025-11-03,-1.1184112255560528
2025-11-03,CORZW,613,628,stop,TRAIN,H2,2025-11-03,-1.1154986666666658,2025-11-03,-1.1154986666666658
2025-11-03,LABX,659,686,stop,TRAIN,H2,2025-11-03,-1.1123885481921088,2025-11-03,-1.1123885481921088
2025-11-03,LGCL,643,667,stop,TRAIN,H2,2025-11-03,-1.0969833333333332,2025-11-03,-1.0969833333333332
2025-11-03,MD,677,950,target,TRAIN,H2,2025-11-03,1.813978378378379,2025-11-03,1.813978378378379
2025-11-03,MSTZ,667,682,stop,TRAIN,H2,2025-11-03,-1.1615188792528355,2025-11-03,-1.1615188792528355
2025-11-03,TERN,704,720,stop,TRAIN,H2,2025-11-03,-1.0718805369127518,2025-11-03,-1.0718805369127518
2025-11-03,VIVO,650,686,target,TRAIN,H2,2025-11-03,1.8963636363636363,2025-11-03,1.8963636363636363
2025-11-04,AHCO,613,674,nobreak,TRAIN,H2,2025-11-03,-0.7479277108433726,2025-11-04,-0.7479277108433726
2025-11-04,BTCZ,658,725,target,TRAIN,H2,2025-11-03,1.794918761384335,2025-11-04,1.794918761384335
2025-11-04,CMPS,780,881,stop,TRAIN,H2,2025-11-03,-1.189633333333333,2025-11-04,-1.189633333333333
2025-11-04,CONI,651,955,eod,TRAIN,H2,2025-11-03,1.3965583724569683,2025-11-04,1.3965583724569683
2025-11-04,CSTL,613,674,nobreak,TRAIN,H2,2025-11-03,-0.6387611428571442,2025-11-04,-0.6387611428571442
2025-11-04,ETHD,654,733,target,TRAIN,H2,2025-11-03,1.8964666666666663,2025-11-04,1.8964666666666663
2025-11-04,GDXD,610,671,nobreak,TRAIN,H2,2025-11-03,-0.1795734325522529,2025-11-04,-0.1795734325522529
2025-11-04,HIMS,602,662,stop,TRAIN,H2,2025-11-03,-1.1311062348718801,2025-11-04,-1.1311062348718801
2025-11-04,HIMZ,603,657,stop,TRAIN,H2,2025-11-03,-1.0826981818181818,2025-11-04,-1.0826981818181818
2025-11-04,HTZ,652,655,stop,TRAIN,H2,2025-11-03,-1.0957517241379309,2025-11-04,-1.0957517241379309
2025-11-04,IHRT,751,955,eod,TRAIN,H2,2025-11-03,0.9799612903225765,2025-11-04,0.9799612903225765
2025-11-04,IONZ,610,620,stop,TRAIN,H2,2025-11-03,-1.075276439790576,2025-11-04,-1.075276439790576
2025-11-04,JDST,610,671,nobreak,TRAIN,H2,2025-11-03,-0.22328333333333877,2025-11-04,-0.22328333333333877
2025-11-04,MSTZ,649,955,eod,TRAIN,H2,2025-11-03,0.9788581818181802,2025-11-04,0.9788581818181802
2025-11-04,PAY,617,678,nobreak,TRAIN,H2,2025-11-03,-0.45603106796116216,2025-11-04,-0.45603106796116216
2025-11-04,QBTZ,811,877,target,TRAIN,H2,2025-11-03,1.8238928571428579,2025-11-04,1.8238928571428579
2025-11-04,RGTZ,819,824,stop,TRAIN,H2,2025-11-03,-1.208016,2025-11-04,-1.208016
2025-11-04,SBIT,654,724,target,TRAIN,H2,2025-11-03,1.7818952667167554,2025-11-04,1.7818952667167554
2025-11-04,SMCZ,799,854,stop,TRAIN,H2,2025-11-03,-1.210840653357532,2025-11-04,-1.210840653357532
2025-11-04,SMST,649,955,eod,TRAIN,H2,2025-11-03,0.875273417721519,2025-11-04,0.875273417721519
2025-11-04,SOXS,740,801,nobreak,TRAIN,H2,2025-11-03,0.19713490909090864,2025-11-04,0.19713490909090864
2025-11-04,TCMD,606,622,stop,TRAIN,H2,2025-11-03,-1.095868180188792,2025-11-04,-1.095868180188792
2025-11-04,TSDD,740,955,eod,TRAIN,H2,2025-11-03,0.38750431893688597,2025-11-04,0.38750431893688597
2025-11-04,TSLQ,740,955,eod,TRAIN,H2,2025-11-03,0.3913945945945905,2025-11-04,0.3913945945945905
2025-11-04,TSLZ,740,955,eod,TRAIN,H2,2025-11-03,0.40731428571427936,2025-11-04,0.40731428571427936
2025-11-04,UVIX,800,832,stop,TRAIN,H2,2025-11-03,-1.2118000000000002,2025-11-04,-1.2118000000000002
2025-11-05,AAOI,632,955,eod,TRAIN,H2,2025-11-03,0.14781923076923242,2025-11-05,0.14781923076923242
2025-11-05,AIP,797,817,stop,TRAIN,H2,2025-11-03,-1.182579310344828,2025-11-05,-1.182579310344828
2025-11-05,AMPX,632,955,eod,TRAIN,H2,2025-11-03,0.4694109589041089,2025-11-05,0.4694109589041089
2025-11-05,BKKT,635,718,target,TRAIN,H2,2025-11-03,1.8614360941586745,2025-11-05,1.8614360941586745
2025-11-05,BMNU,616,816,target,TRAIN,H2,2025-11-03,1.8702256410256413,2025-11-05,1.8702256410256413
2025-11-05,BTQ,643,704,nobreak,TRAIN,H2,2025-11-03,-0.013188571428568802,2025-11-05,-0.013188571428568802
2025-11-05,CHYM,690,782,target,TRAIN,H2,2025-11-03,1.7749571428571438,2025-11-05,1.7749571428571438
2025-11-05,CONL,713,728,stop,TRAIN,H2,2025-11-03,-1.139736842105263,2025-11-05,-1.139736842105263
2025-11-05,CRCA,650,955,eod,TRAIN,H2,2025-11-03,0.20257816492450884,2025-11-05,0.20257816492450884
2025-11-05,CRCG,723,780,stop,TRAIN,H2,2025-11-03,-1.2428156424580972,2025-11-05,-1.2428156424580972
2025-11-05,CSIQ,649,676,stop,TRAIN,H2,2025-11-03,-1.2199500000000008,2025-11-05,-1.2199500000000008
2025-11-05,DAWN,667,718,target,TRAIN,H2,2025-11-03,1.9196301369863014,2025-11-05,1.9196301369863014
2025-11-05,DGNX,605,676,target,TRAIN,H2,2025-11-03,1.8645116833368809,2025-11-05,1.8645116833368809
2025-11-05,DOCN,617,678,nobreak,TRAIN,H2,2025-11-03,-0.4195470938522189,2025-11-05,-0.4195470938522189
2025-11-05,DPRO,763,955,eod,TRAIN,H2,2025-11-03,-0.3999736147757238,2025-11-05,-0.3999736147757238
2025-11-05,FLNC,629,955,eod,TRAIN,H2,2025-11-03,-0.4421042191561728,2025-11-05,-0.4421042191561728
2025-11-05,GPRE,621,955,eod,TRAIN,H2,2025-11-03,-0.4106666666666667,2025-11-05,-0.4106666666666667
2025-11-05,HG,606,667,nobreak,TRAIN,H2,2025-11-03,0.02078832214765157,2025-11-05,0.02078832214765157
2025-11-05,HIMZ,668,729,nobreak,TRAIN,H2,2025-11-03,-0.8052230088495553,2025-11-05,-0.8052230088495553
2025-11-05,HSDT,727,815,stop,TRAIN,H2,2025-11-03,-1.0789272727272727,2025-11-05,-1.0789272727272727
2025-11-05,IMSR,603,738,stop,TRAIN,H2,2025-11-03,-1.116868181818182,2025-11-05,-1.116868181818182
2025-11-05,INFQ,658,669,stop,TRAIN,H2,2025-11-03,-1.1368279069767442,2025-11-05,-1.1368279069767442
2025-11-05,IRE,647,881,target,TRAIN,H2,2025-11-03,1.9178807017543857,2025-11-05,1.9178807017543857
2025-11-05,LAES,624,721,target,TRAIN,H2,2025-11-03,1.8579333333333337,2025-11-05,1.8579333333333337
2025-11-05,MNKD,617,621,stop,TRAIN,H2,2025-11-03,-1.2277283018867933,2025-11-05,-1.2277283018867933
2025-11-05,NBIL,628,955,eod,TRAIN,H2,2025-11-03,1.2220463768115923,2025-11-05,1.2220463768115923
2025-11-05,OPRT,618,633,stop,TRAIN,H2,2025-11-03,-1.1584666666666676,2025-11-05,-1.1584666666666676
2025-11-05,REAL,704,952,stop,TRAIN,H2,2025-11-03,-1.1268749999999998,2025-11-05,-1.1268749999999998
2025-11-05,RIVN,672,726,target,TRAIN,H2,2025-11-03,1.787173913043477,2025-11-05,1.787173913043477
2025-11-05,SHOO,640,735,target,TRAIN,H2,2025-11-03,1.8275357142857132,2025-11-05,1.8275357142857132
2025-11-05,SLDP,649,955,eod,TRAIN,H2,2025-11-03,0.37584395604395443,2025-11-05,0.37584395604395443
2025-11-05,SMCZ,676,955,eod,TRAIN,H2,2025-11-03,1.6167522935779854,2025-11-05,1.6167522935779854
2025-11-05,SOLT,640,716,target,TRAIN,H2,2025-11-03,1.791744689584401,2025-11-05,1.791744689584401
2025-11-05,SY,680,701,stop,TRAIN,H2,2025-11-03,-1.203314285714285,2025-11-05,-1.203314285714285
2025-11-05,TEVA,635,955,eod,TRAIN,H2,2025-11-03,0.24893783783783907,2025-11-05,0.24893783783783907
2025-11-05,TOST,682,955,eod,TRAIN,H2,2025-11-03,0.3436769230769207,2025-11-05,0.3436769230769207
2025-11-05,TSLG,694,755,nobreak,TRAIN,H2,2025-11-03,-0.06876876061120761,2025-11-05,-0.06876876061120761
2025-11-05,TSLL,694,755,nobreak,TRAIN,H2,2025-11-03,-0.06674092561983229,2025-11-05,-0.06674092561983229
2025-11-05,VCYT,728,955,eod,TRAIN,H2,2025-11-03,0.5082210210210213,2025-11-05,0.5082210210210213
2025-11-05,VELO,763,794,stop,TRAIN,H2,2025-11-03,-1.1145095238095237,2025-11-05,-1.1145095238095237
2025-11-05,VRDN,632,735,target,TRAIN,H2,2025-11-03,1.8660857142857141,2025-11-05,1.8660857142857141
2025-11-05,WKEY,625,861,target,TRAIN,H2,2025-11-03,1.8914120640904808,2025-11-05,1.8914120640904808
2025-11-05,XRPT,698,866,target,TRAIN,H2,2025-11-03,1.7880714285714294,2025-11-05,1.7880714285714294
2025-11-05,XXRP,694,836,target,TRAIN,H2,2025-11-03,1.788682758620689,2025-11-05,1.788682758620689
2025-11-05,ZETA,616,677,nobreak,TRAIN,H2,2025-11-03,0.017377586206895376,2025-11-05,0.017377586206895376
2025-11-06,APA,621,672,stop,TRAIN,H2,2025-11-03,-1.171379871520343,2025-11-06,-1.171379871520343
2025-11-06,APPN,618,790,target,TRAIN,H2,2025-11-03,1.9148185714285713,2025-11-06,1.9148185714285713
2025-11-06,BHVN,681,742,nobreak,TRAIN,H2,2025-11-03,-0.3571593002499098,2025-11-06,-0.3571593002499098
2025-11-06,COLL,732,955,eod,TRAIN,H2,2025-11-03,-0.13727642276422813,2025-11-06,-0.13727642276422813
2025-11-06,CRK,625,672,stop,TRAIN,H2,2025-11-03,-1.1276597084938855,2025-11-06,-1.1276597084938855
2025-11-06,CSIQ,623,638,stop,TRAIN,H2,2025-11-03,-1.1528000000000003,2025-11-06,-1.1528000000000003
2025-11-06,CTKB,644,648,stop,TRAIN,H2,2025-11-03,-1.131856,2025-11-06,-1.131856
2025-11-06,EOSE,772,833,nobreak,TRAIN,H2,2025-11-03,-0.2281390698831143,2025-11-06,-0.2281390698831143
2025-11-06,ETHD,634,703,target,TRAIN,H2,2025-11-03,1.838941617357002,2025-11-06,1.838941617357002
2025-11-06,FIGG,825,839,stop,TRAIN,H2,2025-11-03,-1.1820166544923305,2025-11-06,-1.1820166544923305
2025-11-06,FSLY,626,637,stop,TRAIN,H2,2025-11-03,-1.0724363636363639,2025-11-06,-1.0724363636363639
2025-11-06,HSDT,628,644,stop,TRAIN,H2,2025-11-03,-1.066342857142857,2025-11-06,-1.066342857142857
2025-11-06,INVA,623,955,eod,TRAIN,H2,2025-11-03,0.4923254901960775,2025-11-06,0.4923254901960775
2025-11-06,LFST,649,935,target,TRAIN,H2,2025-11-03,1.8961684210526317,2025-11-06,1.8961684210526317
2025-11-06,LSPD,756,817,nobreak,TRAIN,H2,2025-11-03,-0.5100622222222243,2025-11-06,-0.5100622222222243
2025-11-06,LYFT,621,682,nobreak,TRAIN,H2,2025-11-03,-0.22553580433685974,2025-11-06,-0.22553580433685974
2025-11-06,PLTK,647,708,nobreak,TRAIN,H2,2025-11-03,-0.672845454545449,2025-11-06,-0.672845454545449
2025-11-06,QBTZ,700,712,stop,TRAIN,H2,2025-11-03,-1.1186505494505494,2025-11-06,-1.1186505494505494
2025-11-06,RAMP,603,665,nobreak,TRAIN,H2,2025-11-03,-0.9186560509554151,2025-11-06,-0.9186560509554151
2025-11-06,SBGI,607,955,eod,TRAIN,H2,2025-11-03,1.0548571428571432,2025-11-06,1.0548571428571432
2025-11-06,SKYT,756,773,target,TRAIN,H2,2025-11-03,1.876044,2025-11-06,1.876044
2025-11-06,VRDN,625,650,stop,TRAIN,H2,2025-11-03,-1.1051628415300547,2025-11-06,-1.1051628415300547
2025-11-06,WW,616,761,stop,TRAIN,H2,2025-11-03,-1.1170326340326342,2025-11-06,-1.1170326340326342
2025-11-06,XPEV,626,671,stop,TRAIN,H2,2025-11-03,-1.1023140024783145,2025-11-06,-1.1023140024783145
2025-11-07,ABX,618,671,stop,TRAIN,H2,2025-11-03,-1.0825795918367347,2025-11-07,-1.0825795918367347
2025-11-07,AGNT,631,671,stop,TRAIN,H2,2025-11-03,-1.2038000000000006,2025-11-07,-1.2038000000000006
2025-11-07,CALY,610,955,eod,TRAIN,H2,2025-11-03,1.5021033333333278,2025-11-07,1.5021033333333278
2025-11-07,CE,628,689,nobreak,TRAIN,H2,2025-11-03,-0.9465817142857116,2025-11-07,-0.9465817142857116
2025-11-07,CON,649,686,stop,TRAIN,H2,2025-11-03,-1.1951802816901425,2025-11-07,-1.1951802816901425
2025-11-07,GCT,626,716,stop,TRAIN,H2,2025-11-03,-1.158265549108101,2025-11-07,-1.158265549108101
2025-11-07,HLLY,684,902,stop,TRAIN,H2,2025-11-03,-1.0833626016260163,2025-11-07,-1.0833626016260163
2025-11-07,IONZ,673,742,stop,TRAIN,H2,2025-11-03,-1.0991782608695655,2025-11-07,-1.0991782608695655
2025-11-07,KAZR,796,854,stop,TRAIN,H2,2025-11-03,-1.1206545454545451,2025-11-07,-1.1206545454545451
2025-11-07,KODK,662,721,target,TRAIN,H2,2025-11-03,1.7755090909090916,2025-11-07,1.7755090909090916
2025-11-07,ORGO,662,665,stop,TRAIN,H2,2025-11-03,-1.081255319148936,2025-11-07,-1.081255319148936
2025-11-07,OS,723,728,stop,TRAIN,H2,2025-11-03,-1.2109777777777782,2025-11-07,-1.2109777777777782
2025-11-07,OUT,633,955,eod,TRAIN,H2,2025-11-03,0.8411155963302754,2025-11-07,0.8411155963302754
2025-11-07,PAR,601,609,stop,TRAIN,H2,2025-11-03,-1.0806608695652173,2025-11-07,-1.0806608695652173
2025-11-07,PGNY,722,955,eod,TRAIN,H2,2025-11-03,1.4155767741935348,2025-11-07,1.4155767741935348
2025-11-07,QBTZ,672,780,stop,TRAIN,H2,2025-11-03,-1.0976870967741934,2025-11-07,-1.0976870967741934
2025-11-07,RGTZ,649,723,target,TRAIN,H2,2025-11-03,1.922096894409938,2025-11-07,1.922096894409938
2025-11-07,SOXS,607,955,eod,TRAIN,H2,2025-11-03,-0.8317624607658505,2025-11-07,-0.8317624607658505
2025-11-07,TSDD,701,810,stop,TRAIN,H2,2025-11-03,-1.1879133406835722,2025-11-07,-1.1879133406835722
2025-11-07,TSLQ,702,754,stop,TRAIN,H2,2025-11-03,-1.198106024096386,2025-11-07,-1.198106024096386
2025-11-07,TSLZ,701,808,stop,TRAIN,H2,2025-11-03,-1.1979714285714291,2025-11-07,-1.1979714285714291
2025-11-07,UVIX,607,615,stop,TRAIN,H2,2025-11-03,-1.0907999999999998,2025-11-07,-1.0907999999999998
2025-11-07,UVXY,607,615,stop,TRAIN,H2,2025-11-03,-1.1216848484848485,2025-11-07,-1.1216848484848485
2025-11-10,ABTC,807,840,stop,TRAIN,H2,2025-11-10,-1.2012,2025-11-10,-1.2012
2025-11-10,AEVA,607,640,stop,TRAIN,H2,2025-11-10,-1.1256228187919461,2025-11-10,-1.1256228187919461
2025-11-10,AMPX,607,628,stop,TRAIN,H2,2025-11-10,-1.0991632653061223,2025-11-10,-1.0991632653061223
2025-11-10,APLD,607,626,stop,TRAIN,H2,2025-11-10,-1.1439643312101917,2025-11-10,-1.1439643312101917
