symbol,day,sized_pnl,exit_reason,prev_vol,pm_volume,pm_dollar_vol,pm_range_pct,pm_n_bars
RGTZ,2026-05-15,-193.16913749999856,stop,3250866.95,716590.0,7583050.439573998,5.882352941176477,230.0
SMCZ,2026-05-15,-113.54713499999924,tag_bb,730877.15,127313.0,1902722.1949569997,3.6496350364963432,51.0
YSS,2026-05-18,-363.8803999999998,stop,2687021.3,84836.0,2208505.281168999,15.725490196078438,118.0
MSTZ,2026-05-18,-166.96148076809175,tag_bb,26859011.95,3325142.0,17751940.089119013,4.936014625228512,304.0
ASTI,2026-05-18,-1359.6767249999832,tag_bb,1084932.3,106435.0,503695.098738,8.018633540372665,73.0
LMRI,2026-05-19,-545.3081433392672,tag_bb,899907.35,10568.0,74790.59047999998,4.551724137931036,2.0
CORD,2026-05-19,-299.081999999986,tag_bb,6086232.9,436514.0,2973156.5266780006,7.173601147776183,195.0
QUIK,2026-05-20,1456.7970150000228,eod,852141.25,5866.0,109234.69121,8.263157894736842,14.0
GLWG,2026-05-20,-341.73801750000445,tag_bb,1313500.2,114533.0,2905094.2908260007,6.093749999999995,146.0
QUBX,2026-05-21,514.4383126812131,lock,723612.1,711442.0,10821214.297397004,27.28485657104736,218.0
NBIG,2026-05-21,995.1368758818792,eod,1138659.5,225854.0,5682319.118819999,13.720215219062263,166.0
INFQ.WS,2026-05-22,-2122.616925000001,stop,174938.1,7300.0,62432.694882,11.647058823529424,9.0
CRWU,2026-05-26,-32.92397124999909,tag_bb,1643580.8,152010.0,1166383.3773569998,3.1168831168831197,106.0
PURR,2026-05-26,-260.3651420999994,stop,11208811.15,543575.0,4484858.197886001,5.476190476190475,166.0
IHRT,2026-05-26,78.18157499999998,eod,1808084.65,31373.0,148870.607914,9.740259740259743,14.0
HIMZ,2026-05-27,-188.56295668268507,tag_bb,978138.2,65585.0,1732211.4711060002,3.2830188679245325,88.0
ASTN,2026-05-29,-1210.8740770262332,stop,3836461.6,6894389.0,27430240.643289007,12.621665574407146,323.0
SMCY,2026-05-29,-194.3448544534457,eod,1097772.95,73743.0,580526.9260700002,3.8481338481338416,51.0
CRMG,2026-05-29,4102.303320000003,eod,2107427.0,623087.0,3460361.344231001,3.4050179211469445,169.0
HPQ,2026-05-29,-1551.566443199982,eod,20336188.9,742909.0,19610493.222858995,2.7611940298507536,258.0
ATPC,2026-06-01,87.88611837375059,lock,5920058.7,517650.0,2972404.382146002,36.86200378071834,152.0
QBTZ,2026-06-01,-125.15617833750056,tag_bb,3917054.6,571048.0,1937852.432679,6.8767908309455645,173.0
PLTZ,2026-06-02,517.7620028749617,eod,611025.05,41333.0,906423.799022,4.530892448512578,64.0
MSTZ,2026-06-02,425.1948885334997,lock,23370690.25,3281546.0,23523605.430937022,7.162162162162165,319.0
OKLS,2026-06-03,490.7973312000012,eod,750773.9,120324.0,1842306.2569179991,8.993710691823898,113.0
FABC,2026-06-03,-551.2242597564613,tag_bb,1455191.35,333460.0,1827401.3734760003,28.277683102679823,136.0
ATPC,2026-06-03,316.7370325782193,lock,6001130.05,271138.0,888148.2670340003,26.268656716417922,94.0
ASTN,2026-06-03,354.26470418332576,lock,6136178.45,2030619.0,7743302.290439997,8.074598874765577,272.0
RPGL,2026-06-04,131.89646658124994,lock,6363070.05,503300.0,2027780.6120269997,51.206434316353885,265.0
NBIZ,2026-06-05,150.8613293625007,lock,22822460.55,221900.0,2165515.033738999,5.294705294705306,113.0
SSG,2026-06-05,-27.2398687499996,tag_bb,753085.5,107961.0,1410519.381417,3.32326283987915,53.0
BMNZ,2026-06-05,333.60139000000004,eod,958108.4,113215.0,2463100.782925002,8.36800739713362,95.0
IREZ,2026-06-05,-35.2624499999989,tag_bb,11089611.2,1011525.0,5703463.419385,6.770833333333329,228.0
ETHE,2026-06-08,-55.44640799999871,stop,2707842.65,492868.0,6688987.658733998,2.930402930402933,156.0
TETH,2026-06-08,-24.923319999999357,tag_bb,499036.25,3167.0,26604.47,1.7793594306049865,6.0
ETH,2026-06-08,-55.92631999999869,stop,3144398.25,394311.0,6296672.656224002,3.1775700934579536,157.0
FABC,2026-06-09,-2015.675045432101,stop,1366536.5,108168.0,452608.17175599985,17.794486215538846,98.0
MSTZ,2026-06-09,1686.702864735758,eod,25544751.8,1865290.0,16853118.682554998,7.774227902023433,317.0
FABC,2026-06-11,1203.5234574799388,eod,1138775.65,15322.0,55406.7562,8.077994428969362,14.0
CRWU,2026-06-12,-1011.6151478999866,tag_bb,2483649.45,450241.0,2831009.497633999,9.265175718849841,209.0
FUTG,2026-06-12,-402.3974925000046,tag_bb,6778759.85,344932.0,1225595.940132,4.166666666666664,123.0
HAWK,2026-06-15,-190.00772264999944,stop,968821.0,26308.0,657747.1879910001,3.480000000000004,33.0
ASTX,2026-06-15,-136.28111624999994,tag_bb,7535050.55,947112.0,26920980.082267996,5.96641657734906,288.0
RGTZ,2026-06-16,-1111.9862570413552,stop,30537007.15,1092191.0,3274128.6155059994,8.412698412698418,239.0
SHMD,2026-06-17,183.8388075000013,eod,1241561.55,30867.0,197065.16243099998,6.441717791411042,32.0
AVGG,2026-06-17,31.186820186250067,lock,542177.25,73758.0,2126073.3942549992,5.410958904109584,49.0
GLWG,2026-06-18,-256.6348050000001,stop,1329169.7,150276.0,3614359.494127,5.29747351263244,92.0
QCML,2026-06-18,351.158092838956,lock,2275557.5,121773.0,3468081.5009749993,4.4574982722875,89.0
RGNX,2026-06-22,152.8916088000006,lock,1706583.45,1826637.0,16650751.290593011,31.408775981524233,166.0
TSLZ,2026-06-23,-36.9010132750004,tag_bb,3312084.05,282842.0,3523025.901808,4.365079365079357,190.0
TSDD,2026-06-23,701.6141651511851,eod,28582053.25,674737.0,5562036.634816001,4.321728691476605,234.0
CRCD,2026-06-23,-2848.70177249998,stop,3658904.35,131867.0,693549.6450710002,6.766917293233088,88.0
STAK,2026-06-24,-163.0720310758418,tag_bb,4208072.45,3327.0,12452.58687,8.919137466307282,11.0
QBTX,2026-06-25,-35.60191937499975,tag_bb,2718140.35,129430.0,1869111.3078799997,3.576488713426961,93.0
AIBZ,2026-06-25,-128.3906257144108,eod,627346.5454545454,20366.0,180956.89112699995,3.8648648648648587,24.0
EHGO,2026-06-25,-1825.814119486396,stop,13267298.75,7837182.0,40772875.59763903,44.08496732026143,329.0
AVEX,2026-06-26,-96.24847627499992,stop,2758417.3,144830.0,2407297.535373001,16.378244746600746,133.0
SOLT,2026-06-26,2403.9703897197023,eod,514514.15,152179.0,4338175.184819,8.493248045486853,99.0
IONL,2026-06-29,-411.2174676000006,stop,705545.15,49908.0,1222396.7720219996,4.195519348268844,74.0
PL,2026-06-29,340.3394625000004,eod,18644857.1,317977.0,9016380.462411001,4.748603351955305,207.0
MSTZ,2026-06-30,-1200.280476938891,stop,23929216.7,2772118.0,41822408.29636497,12.04819277108434,322.0
CAST,2026-06-30,390.8566078881183,lock,27218284.35,3995468.0,29196410.228098996,62.00644122383251,323.0
CRCD,2026-06-30,15786.448527600009,eod,3236467.9,188415.0,1028418.8400690003,7.908611599297015,75.0
TECS,2026-07-01,-154.80090648749885,stop,12775908.05,188255.0,1200664.987476,5.058551617873645,71.0
