day,symbol,trig_min,R_pct,final_r,pnl,reason,vol_trig,pre_vol,bar_date,open,entry,era3,min_dollar,pos0,pos,part,slip_extra,pnl_real,pnl_hard,anchor,uc,v20,dayrel,news,date
2025-05-22,GPUS,575,9.524384228613805,-1.0094993664261862,-2403.7149610962983,stop,58693,34444.2,2025-05-22,5.61,6.189513000000001,25H1,363281.086509,25000.0,25000.0,0.068817235271566,0.0005505378821725,-2417.478408150612,-2431.2418552049253,GPUS,1.0,25512135.5,0.8972306532316746,True,2025-05-22
2025-05-22,REPL,581,9.568814218501526,-1.0094506156893135,-2414.811351070756,stop,33953,10045.818181818182,2025-05-22,8.8,9.70904,25H1,329651.03512,25000.0,25000.0,0.0758377718756425,0.0006067021750051,-2429.978905445884,-2445.1464598210123,REPL,1.0,1273962.55,10.394081050498698,True,2025-05-22
2025-05-22,SHLS,581,11.454447845275352,0.4811207823564038,1377.743227194875,eod,64482,78844.90909090909,2025-05-22,3.9,4.30287,25H1,277457.66334,25000.0,25000.0,0.0901038367405433,0.0007208306939243,1359.7224598467667,1341.701692498658,SHLS,1.0,9191819.3,2.73590887497103,True,2025-05-22
2025-05-22,RGTX,598,11.046123992299869,3.332565522499786,9202.982993499058,eod,6630,4411.62962962963,2025-05-22,31.23,34.456059,25H1,228443.67117,25000.0,25000.0,0.1094361681020082,0.000875489344816,9181.095759878655,9159.208526258257,RGTI,2.0,533843.7,4.843552522957562,False,2025-05-22
2025-05-23,IONQ,614,5.340741792302266,0.0022374404845665,2.987397975928358,eod,436262,223863.63333333333,2025-05-23,41.96,46.294468,25H1,20196517.198616,25000.0,25000.0,0.001237837185201,9.902697481608623e-06,2.739830538888119,2.492263101847904,IONQ,2.0,20811226.1,8.17550004898558,True,2025-05-23
2025-05-23,DOUG,621,10.221940812633196,2.403890520795248,6143.106655904753,eod,272394,1670.0454545454545,2025-05-23,2.11,2.327963,25H1,634123.153422,25000.0,25000.0,0.0394245185104648,0.0003153961480837,6135.22175220266,6127.336848500567,DOUG,1.0,617247.65,172.10865039340368,True,2025-05-23
2025-05-27,NVTS,579,9.36282062902202,3.173199520562349,7427.5244827809875,eod,1127102,553588.6666666666,2025-05-27,4.535,5.0034655,25H1,5639415.971981,25000.0,25000.0,0.0044330831639677,3.546466531174229e-05,7426.637866148192,7425.751249515399,NVTS,1.0,23161966.9,18.978085146991557,True,2025-05-27
2025-05-27,FMST,583,11.66994883119237,0.6259267104427029,1826.1331707357265,eod,45454,9367.076923076924,2025-05-27,2.75,3.034075,25H1,137910.84505,25000.0,20686.6267575,0.15,0.0012,1486.2374603909996,1461.4135082819996,FMST,1.0,740393.3,23.94276123244227,True,2025-05-27
2025-05-27,PRTA,585,12.38847511366073,-1.00707201847544,-3021.21605542632,stop,94200,208364.86666666667,2025-05-27,4.79,5.284807,25H1,497828.8194,24216.05542632047,24216.05542632047,0.0486433377953218,0.0003891467023625,-3030.639653539702,-3040.063251653084,PRTA,1.0,1788853.6,20.53717531719756,True,2025-05-27
2025-05-27,PSQH,589,10.269192422731802,2.0670785525154463,5306.80685217076,eod,100137,30938.42105263158,2025-05-27,2.0,2.2066,25H1,220962.3042,25000.0,25000.0,0.1131414703992754,0.0009051317631942,5284.178558090905,5261.55026401105,PSQH,1.0,904498.45,43.17688991064607,True,2025-05-27
2025-05-28,CPRI,575,9.36282062902201,-0.6733811989984057,-1576.1868452944618,eod,132951,61049.0,2025-05-28,17.635,19.4566955,25H1,2586787.1234205,25000.0,25000.0,0.0096644983940319,7.731598715225576e-05,-1578.1197449732686,-1580.0526446520748,CPRI,1.0,3042475.15,17.04233804506177,True,2025-05-28
2025-05-28,CTMX,576,9.78834729273552,0.3693925548517817,903.9356535600238,eod,53323,69506.0,2025-05-28,2.13,2.350029,25H1,125310.596367,25000.0,18796.58945505,0.15,0.0012,657.0803876039427,634.5244802578826,CTMX,1.0,11173562.95,1.8611762508573864,True,2025-05-28
2025-05-28,RCKT,576,10.12447759852603,-1.008877052818464,-2553.588280231875,stop,420466,418921.1666666667,2025-05-28,2.38,2.6258539999999995,25H1,1104082.3279639997,25000.0,25000.0,0.0226432389748522,0.0001811459117988,-2558.116928026846,-2562.6455758218167,RCKT,1.0,5567353.25,29.45416477749099,True,2025-05-28
2025-05-28,ELPW,587,17.28257416629195,-1.0047861750823577,-3014.3585252470725,stop,22101,14243.75,2025-05-28,5.15,5.681995000000001,25H1,125577.771495,17358.525247073554,17358.525247073554,0.1382292824631364,0.001105834259705,-3033.554177163244,-3052.749829079413,ELPW,1.0,220781.45,39.04037227765285,True,2025-05-28
2025-05-29,HOLO,600,16.21096307038479,-1.0051686649686271,-3015.505994905882,stop,98940,71829.46666666666,2025-05-29,8.94,9.863502,25H1,975894.8878799998,18505.9949058831,18505.9949058831,0.018963102620698,0.0001517048209655,-3018.313443549868,-3021.120892193855,HOLO,1.0,4808405.3,8.024822699534083,True,2025-05-29
2025-05-29,SAGT,617,9.690030662852273,0.2494048443140265,604.1851472167035,eod,4867,1552.4444444444443,2025-05-29,2.77,3.056141,25H1,14874.238247,25000.0,2231.13573705,0.15,0.0012,51.2434000655401,48.566037181080105,SAGT,1.0,154724.1,12.267836749413954,True,2025-05-29
2025-05-29,LVWR,629,8.538846271104024,-1.0107111840200715,-2157.5768562082303,stop,58143,11437.866666666669,2025-05-29,3.3,3.6408899999999993,25H1,211692.26726999995,25000.0,25000.0,0.1180959527827915,0.0009447676222623,-2181.1960467647887,-2204.815237321347,LVWR,1.0,7684549.55,2.950826180826695,True,2025-05-29
2025-05-30,ZEO,581,10.936382770879275,-1.008143791150605,-2756.361597027098,stop,48998,16493.0,2025-05-30,2.89,3.188537,25H1,156231.93592599998,25000.0,23434.7903889,0.15,0.0012,-2611.911998960427,-2640.033747427107,ZEO,1.0,5255937.2,3.635739787758498,True,2025-05-30
2025-05-30,NPWR,593,14.44927698267579,-1.0059207615107588,-3017.7622845322767,stop,22362,32868.913043478264,2025-05-30,2.1401,2.36117233,25H1,52800.53564345999,20762.284532277303,7920.080346518998,0.15,0.0012,-1160.6741289348208,-1170.1782253506435,NPWR,1.0,1077354.05,8.094999039545076,True,2025-05-30
2025-05-30,NGL,594,9.362820629022018,-0.2576271387762124,-603.02917238246,eod,17436,2853.8,2025-05-30,3.26,3.5967579999999995,25H1,62713.07248799999,25000.0,9406.960873199998,0.15,0.0012,-238.1952262478391,-249.48357929567908,NGL,1.0,268592.5,25.317311540716883,True,2025-05-30
2025-05-30,QNTM,629,5.982413006794404,-1.015715663042059,-1519.1076484469042,stop,10714,2719.333333333333,2025-05-30,12.87,14.199471,25H1,152133.13229399998,25000.0,22819.9698441,0.15,0.0012,-1414.0235929129203,-1441.4075567258403,QNTM,1.0,190878.7,21.89065621255802,True,2025-05-30
2025-06-02,ARVN,577,9.9007267380486,-0.2190067939617676,-542.0816051978932,eod,15549,33757.57142857143,2025-06-02,6.74,7.436242,25H1,115626.126858,25000.0,17343.9190287,0.15,0.0012,-396.8854815344392,-417.6981843688792,ARVN,1.0,2569540.4,2.359997920250641,True,2025-06-02
2025-06-02,NRIX,577,9.362820629022012,-0.1502148554708202,-351.6086868969389,eod,2312,10788.0,2025-06-02,11.05,12.191465,25H1,28186.66708,25000.0,4228.000062,0.15,0.0012,-64.53766207439985,-69.61126214879984,NRIX,1.0,739811.8,1.2187964560716655,True,2025-06-02
2025-06-03,DFDV,580,12.41136029662018,-1.007057134561409,-3021.171403684227,stop,75019,8774.6,2025-06-03,19.92,21.977736,25H1,1648747.776984,24171.40368422751,24171.40368422751,0.0146604617283811,0.000117283693827,-3024.006315193298,-3026.841226702369,DFDV,1.0,1220294.05,23.975704872116687,True,2025-06-03
2025-06-03,KIDZ,581,12.7020851321633,3.149923010478093,9449.769031434278,eod,78607,31181.454545454544,2025-06-03,3.8,4.192539999999999,25H1,329562.9917799999,23618.169527171704,23618.169527171704,0.0716651144584159,0.0005733209156673,9436.228240854574,9422.687450274869,KIDZ,1.0,4879427.65,6.282853686743361,True,2025-06-03
2025-06-03,LVWR,586,11.88052005599364,-0.4133313357160177,-1227.6478059361973,eod,110010,20305.375,2025-06-03,3.87,4.269771,25H1,469717.50771,25000.0,25000.0,0.0532234791968512,0.0004257878335748,-1238.2925017755676,-1248.9371976149378,LVWR,1.0,11191791.65,3.8335148957137695,True,2025-06-03
2025-06-03,JSPR,622,6.297395001301548,-0.5526916124414871,-870.1293493625784,eod,27715,2505.08,2025-06-03,5.47,6.035050999999999,25H1,167261.43846499998,25000.0,25000.0,0.149466608857554,0.0011957328708604,-900.0226711340891,-929.9159929056,JSPR,1.0,193076.35,55.98225779594445,True,2025-06-03
2025-06-04,BMGL,578,10.452209804153965,0.7718373745122239,2016.8515432722809,eod,73460,31606.0,2025-06-04,4.18,4.611794,25H1,338782.38723999995,25000.0,25000.0,0.0737936827344259,0.0005903494618754,2002.0928067253951,1987.33407017851,BMGL,1.0,16073124.95,1.7824411923084065,True,2025-06-04
2025-06-04,SPCB,579,10.156336790830192,0.0330542639965848,83.92755938058217,eod,19745,6717.625,2025-06-04,10.28,11.341924,25H1,223946.28938,25000.0,25000.0,0.1116339103863387,0.0008930712830907,61.60077730331426,39.27399522604652,SPCB,1.0,244948.4,31.437437435802806,True,2025-06-04
2025-06-04,NIVF,582,10.933235646595568,-0.2374871907059207,-649.1258547589529,eod,36271,23035.83333333333,2025-06-04,2.88,3.177504,25H1,115251.247584,25000.0,17287.687137599998,0.15,0.0012,-469.6206121651183,-490.36583673023824,NIVF,1.0,7659909.6,1.8467176166152144,True,2025-06-04
2025-06-04,TOPS,598,9.94612414309516,2.3306402573841187,5795.2093332094255,eod,7190,1133.8333333333333,2025-06-04,5.62,6.200546,25H1,44581.92574,25000.0,6687.288861,0.15,0.0012,1542.144806212185,1534.1200595789849,TOPS,1.0,6119.2,458.2461759707151,True,2025-06-04
2025-06-05,PAYS,576,9.362820629022016,-0.2739593417231357,-641.2580440496668,eod,53900,23584.0,2025-06-05,4.4,4.85452,25H1,261658.628,25000.0,25000.0,0.0955443364932724,0.0007643546919461,-660.3669113483212,-679.4757786469758,PAYS,1.0,424585.05,49.50951523140064,True,2025-06-05
2025-06-05,INTZ,582,11.952454325335689,-1.0073664825046045,-3010.1254677525885,stop,143583,35615.083333333336,2025-06-05,2.1,2.31693,25H1,332671.76019,25000.0,25000.0,0.0751491499781095,0.0006011931998248,-3025.1552977482115,-3040.185127743833,INTZ,1.0,446412.65,125.43858244160418,True,2025-06-05
2025-06-05,LE,600,14.923383780615772,-0.1839898054616806,-551.9694163850419,eod,12221,7814.866666666667,2025-06-05,8.15,8.991895000000001,25H1,109889.94879500002,20102.679419775755,16483.492319250003,0.15,0.0012,-472.37576003310375,-492.15595081620376,LE,1.0,378371.4,12.596591602853705,True,2025-06-05
2025-06-05,IQST,605,9.75383520784419,-0.4467815917777301,-1089.4585050245737,eod,2271,2306.5416666666665,2025-06-05,11.59,12.787247,25H1,29039.837937,25000.0,4355.975690549999,0.15,0.0012,-195.05336137865945,-200.28053220731945,IQST,1.0,210027.06666666668,4.217027900530916,True,2025-06-05
2025-06-06,TNGX,575,9.889019809259096,0.4893877743265937,1209.8913486812262,lock,42255,28843.8,2025-06-06,3.6,3.97188,25H1,167831.7894,25000.0,25000.0,0.1489586692090646,0.0011916693536725,1180.0996148394136,1150.3078809976005,TNGX,1.0,4515595.45,3.649452255515936,True,2025-06-06
2025-06-06,APLD,578,9.777319924925877,-0.3746891109704252,-915.8638275859752,eod,3120077,1481224.875,2025-06-06,13.12,14.475295999999998,25H1,45164038.117792,25000.0,25000.0,0.0005535377491002,4.428301992801916e-06,-915.9745351357956,-916.0852426856156,APLD,1.0,70702878.75,17.210473625870577,True,2025-06-06
2025-06-06,TSSI,584,11.228880204306874,0.3864488865675892,1084.847063088809,eod,82457,25514.35714285714,2025-06-06,17.0,18.7561,25H1,1546571.7377,25000.0,25000.0,0.0161647852411806,0.0001293182819294,1081.6141060405726,1078.3811489923364,TSSI,1.0,3973092.05,8.094005775677912,True,2025-06-06
2025-06-06,COGT,586,9.362820629022025,-0.0414520496290187,-97.02702634545544,eod,4029,10392.75,2025-06-06,6.11,6.741163,25H1,27160.145727,25000.0,4074.02185905,0.15,0.0012,-20.7004352808602,-25.5892615117202,COGT,1.0,1431593.65,1.097594977457465,True,2025-06-06
2025-06-09,SPCE,621,11.000841942955365,-0.4416263810440841,-1214.5655039263372,eod,170058,70140.83333333333,2025-06-09,3.32,3.662956,25H1,622914.9714479999,25000.0,25000.0,0.0401338884854318,0.0003210711078834,-1222.592281623423,-1230.6190593205097,SPCE,1.0,10860631.9,6.106699924154506,True,2025-06-09
2025-06-10,RXRX,582,10.614715371715068,-0.803434085158644,-2132.0560334733227,eod,1363879,505674.5833333333,2025-06-10,5.43,5.990918999999999,25H1,8170888.614800999,25000.0,25000.0,0.0030596427363743,2.4477141890995043e-05,-2132.6679620205978,-2133.2798905678724,RXRX,1.0,24872539.75,21.38554467482557,True,2025-06-10
2025-06-10,YSG,585,10.11292142381632,0.3845535741879666,972.2400197526564,eod,16060,16460.733333333334,2025-06-10,7.25,7.998925,25H1,128462.7355,25000.0,19269.410325,0.15,0.0012,726.2563826100017,703.1330902200016,YSG,1.0,213939.55,29.276494224653646,True,2025-06-10
2025-06-10,MSW,588,22.665733452551063,-1.0034119463510565,-3010.235839053169,stop,19392,5085.0,2025-06-10,5.11,5.637862999999999,25H1,109329.43929599998,13235.839053169248,13235.839053169248,0.1210638153675549,0.0009685105229404,-3023.054888456109,-3035.87393785905,,1.0,121193.5,62.40334671413895,True,2025-06-10
2025-06-10,AIRS,594,10.013326701062525,1.0355396562103465,2592.299222385042,eod,18213,37150.13043478261,2025-06-10,4.18,4.611794,25H1,83994.60412199999,25000.0,12599.190618299996,0.15,0.0012,1291.3158529580403,1276.19682421608,AIRS,1.0,476782.55,14.897923592212004,True,2025-06-10
2025-06-11,JZXN,577,9.65798775921041,-1.0093541237049757,-2437.082442862801,stop,9524,3528.5714285714284,2025-06-11,3.04,3.354032,25H1,31943.800768,25000.0,4791.5701152,0.15,0.0012,-472.8479401982405,-478.5978243364804,JZXN,1.0,96843.8,38.35413315049595,True,2025-06-11
2025-06-12,XTIA,576,13.867650617639212,-0.5449578286874069,-1634.8734860622208,eod,284431,148483.66666666666,2025-06-12,5.03,5.549599,25H1,1578477.993169,21633.080344439128,21633.080344439128,0.0137050249911992,0.0001096401999295,-1637.2453413162775,-1639.6171965703352,XTIA,1.0,4275122.5,25.947347707580303,True,2025-06-12
2025-06-12,JZXN,589,11.413141024128535,-0.463914762447229,-1323.6811517463284,eod,104051,26698.6,2025-06-12,2.785,3.0726905,25H1,319716.51921550004,25000.0,25000.0,0.0781942705411137,0.0006255541643289,-1339.3200058545513,-1354.958859962774,JZXN,1.0,138764.0,292.43816840102625,True,2025-06-12
2025-06-12,FWRD,614,7.483467041014872,-0.5136264078608141,-960.926573655316,eod,11532,3815.272727272728,2025-06-12,19.05,21.017865,25H1,242378.01918,25000.0,25000.0,0.1031446666846219,0.0008251573334769,-981.5555069922406,-1002.1844403291648,FWRD,1.0,434612.85,10.348244420292682,True,2025-06-12
2025-06-12,DFDV,615,7.714519335369239,2.707667859320774,5222.089013621987,eod,19156,4562.166666666667,2025-06-12,23.405,25.8227365,25H1,494660.340394,25000.0,25000.0,0.050539729908582,0.0004043178392686,5211.98106764027,5201.873121658554,DFDV,1.0,1776264.1,4.205928611629318,True,2025-06-12
2025-06-13,ASTS,576,9.46286166585533,-0.3815400814887025,-902.6152527766905,eod,666572,378250.1666666667,2025-06-13,36.24,39.983592,25H1,26651942.886624,25000.0,25000.0,0.0009380179188567,7.504143350853996e-06,-902.8028563604616,-902.9904599442332,ASTS,1.0,14856666.7,17.498075796504207,True,2025-06-13
2025-06-13,ELVN,576,9.362820629022018,0.8389373032088947,1963.7048722350848,eod,20473,55087.66666666666,2025-06-13,18.53,20.444149,25H1,418553.062477,25000.0,25000.0,0.0597295832744594,0.0004778366661956,1951.7589555801928,1939.8130389253008,ELVN,1.0,411789.45,19.38969053238251,True,2025-06-13
2025-06-13,GPRE,578,11.270971773674178,-1.0078723494307358,-2839.9252004751256,stop,52375,58066.25,2025-06-13,4.75,5.240675,25H1,274480.353125,25000.0,25000.0,0.0910812002220605,0.0007286496017764,-2858.141440519538,-2876.35768056395,GPRE,1.0,1389157.8,14.704053060062725,True,2025-06-13
2025-06-13,CLDX,579,10.304622097003485,-0.5386676984262043,-1387.6917670361686,eod,19801,9816.555555555557,2025-06-13,20.21,22.297693,25H1,441516.619093,25000.0,25000.0,0.0566230101402685,0.0004529840811221,-1399.0163690642223,-1410.340971092276,CLDX,1.0,1088720.9,7.093085105650128,True,2025-06-13
2025-06-16,SLDB,594,9.36282062902202,0.5244072058839913,1227.4826513146077,eod,28123,8769.08695652174,2025-06-16,4.35,4.799354999999999,25H1,134972.26066499998,25000.0,20245.83909975,0.15,0.0012,969.7616433303032,945.4666364106032,SLDB,1.0,1635456.9,6.706364441643189,True,2025-06-16
2025-06-16,AMDL,620,5.168042079621381,0.5073993013784025,655.5652351735189,eod,311698,131247.4,2025-06-16,6.05,6.674964999999999,25H1,2080573.24057,25000.0,25000.0,0.0120159192248146,9.61273537985173e-05,653.1620513285559,650.7588674835929,AMD,3.0,34371926.0,3.5366717593887524,False,2025-06-16
2025-06-17,AZ,575,9.657416011592918,0.5252288097419416,1268.0882792379296,eod,10770,17812.2,2025-06-17,9.21,10.161393,25H1,109438.20261,25000.0,16415.7303915,0.15,0.0012,812.9649357138406,793.2660592440407,AZ,1.0,134524.1,31.22340160610626,True,2025-06-17
2025-06-17,LZMH,583,10.667996011964098,0.4901261682242993,1307.1660019940175,lock,1916,3034.25,2025-06-17,11.35,12.522455,25H1,23993.02378,25000.0,3598.953567,0.15,0.0012,183.85844554109988,179.5397012606999,LZMH,1.0,513884.6,1.454100784495196,True,2025-06-17
2025-06-17,SHLS,587,12.37777877857637,-0.0180750312465264,-54.22509373957947,eod,38230,67346.35294117648,2025-06-17,4.65,5.130345,25H1,196133.08935,24236.981882342585,24236.981882342585,0.1235741606001607,0.0009885932848012,-78.18561127231352,-102.14612880504784,SHLS,1.0,5374046.3,2.7743899415232054,True,2025-06-17
2025-06-23,RKLX,588,11.040411800904057,1.5328575941212854,4230.844767810509,eod,1637,2492.1666666666665,2025-06-23,38.36,42.322588,25H1,69282.076556,25000.0,10392.3114834,0.15,0.0012,1746.2594928199185,1733.7887190398385,RKLB,2.0,332710.2,1.9188771489422325,False,2025-06-23
2025-06-23,TSLG,601,7.641861527041427,0.2292251565150803,437.9267261506604,eod,34032,39795.46666666667,2025-06-23,6.32,6.972856,25H1,237300.235392,25000.0,25000.0,0.1053517707586851,0.0008428141660694,416.85637199892335,395.7860178471864,TSLA,6.0,7542130.1,1.7597787129129476,False,2025-06-23
2025-06-23,TSLL,601,7.73035772727379,0.2217885471210803,428.62620226456767,eod,1713864,2075614.7666666664,2025-06-23,12.77,14.089141,25H1,24146871.550824,25000.0,25000.0,0.0010353308066173,8.28264645293875e-06,428.419136103244,428.21206994192056,TSLA,6.0,211630565.1,3.158366844052811,False,2025-06-23
2025-06-23,TSLR,601,7.750254579908257,0.2070370900874319,401.1475389152495,eod,10738,37745.23333333333,2025-06-23,20.33,22.430089,25H1,240854.295682,25000.0,25000.0,0.1037971937731495,0.0008303775501851,380.3881001606194,359.62866140598953,TSLA,6.0,4197810.2,0.99762014013878,False,2025-06-23
2025-06-24,CONL,595,10.741718708230144,0.6954641804156134,1867.6201494185848,eod,187177,108359.44,2025-06-24,37.96,41.881268000000006,25H1,7839210.100436001,25000.0,25000.0,0.0031890968196667,2.551277455733409e-05,1866.982330054652,1866.3445106907184,COIN,2.0,7190932.0,10.1515394666505,False,2025-06-24
2025-06-24,MAAS,596,29.1164966638546,0.4960655208744898,1488.1965626234696,lock,9883,8573.357142857143,2025-06-24,5.2,5.73716,25H1,56700.35228,10303.437376531012,8505.052842,0.15,0.0012,1218.2374105341007,1208.0313471237007,MAAS,1.0,98303.3,39.208958397124,True,2025-06-24
2025-06-24,CAPR,601,7.982559014235554,0.0806854139169232,161.01901954496563,eod,55330,31743.266666666663,2025-06-24,7.9,8.71607,25H1,482260.1531,25000.0,25000.0,0.0518392403753417,0.0004147139230027,150.65117146989718,140.2833233948288,CAPR,1.0,2769956.75,7.790266039352419,True,2025-06-24
2025-06-25,NKTR,579,15.00942947247122,0.4928375215771255,1478.5125647313769,lock,215481,100569.22222222222,2025-06-25,24.88,27.450104,25H1,5914975.860024,19987.43526862428,19987.43526862428,0.0033791237262197,2.703298980975815e-05,1477.9722445974369,1477.431924463497,NKTR,1.0,3162498.35,26.57316485240221,True,2025-06-25
2025-06-25,SMCX,581,10.054707494449325,0.3189011145287873,801.6143565602099,eod,101686,55538.27272727273,2025-06-25,39.3,43.35968999999999,25H1,4409073.43734,25000.0,25000.0,0.0056701255615924,4.536100449273992e-05,800.4803314478916,799.346306335573,SMCI,2.0,3229975.9,12.277967770595442,False,2025-06-25
2025-06-25,SMCL,583,10.602727323563446,0.2568952068883667,680.9474573419426,eod,39142,35088.692307692305,2025-06-25,14.62,16.130246,25H1,631370.088932,25000.0,25000.0,0.039596427575923,0.0003167714206073,673.0281718267579,665.1088863115733,SMCI,2.0,1307024.7,11.679488536062095,False,2025-06-25
2025-06-25,INM,605,14.007976071784633,-0.5462633451957293,-1638.7900355871875,eod,62978,9592.0,2025-06-25,3.62,3.993946,25H1,251530.731188,21416.370106761584,21416.370106761584,0.0851441492083704,0.0006811531936669,-1653.377864482162,-1667.9656933771364,INM,1.0,9419947.65,2.6073839168310027,True,2025-06-25
2025-06-26,RKLX,575,9.362820629022028,0.4888194578896419,1144.182226049126,lock,4534,1754.0,2025-06-26,48.26,53.245258,25H1,241413.999772,25000.0,25000.0,0.1035565461141892,0.0008284523689135,1123.4709168262882,1102.7596076034504,RKLB,2.0,366904.2,4.819405174429728,False,2025-06-26
2025-06-26,RKLB,579,9.362820629022018,0.1529433059544175,357.9951850152117,eod,535843,343417.8888888889,2025-06-26,32.41,35.75795299999999,25H1,19160648.809379,25000.0,25000.0,0.0013047574875315,1.0438059900252514e-05,357.7342335177052,357.4732820201989,RKLB,2.0,23850347.35,8.762084968125214,True,2025-06-26
2025-06-26,TSSI,579,9.6749829759803,0.0279918079287985,67.70506629450901,eod,60265,37024.444444444445,2025-06-26,27.99,30.881367,25H1,1861065.582255,25000.0,25000.0,0.01343316443997,0.0001074653155197,65.01843340651496,62.33180051852095,TSSI,1.0,2902775.75,8.096853503065127,True,2025-06-26
2025-06-26,JFBR,584,12.435267387360264,2.088440584580032,6265.321753740096,eod,4457,2876.153846153846,2025-06-26,5.9,6.50947,25H1,29012.70779,24124.933598527427,4351.9061685,0.15,0.0012,1124.981544097799,1119.759256695599,JFBR,1.0,2588397.95,0.6715466607443419,True,2025-06-26
2025-06-27,LIVE,588,14.813809023693755,-1.0057504582946937,-3017.25137488408,stop,9923,1444.2941176470588,2025-06-27,15.63,17.244578999999998,25H1,171117.95741699997,20251.37488408072,20251.37488408072,0.1183474556953121,0.0009467796455624,-3036.4249644189845,-3055.5985539538874,LIVE,1.0,180477.5,21.442949952210107,True,2025-06-27
2025-06-27,HIMZ,592,12.039669967957648,0.0044116098280206,13.23482948406182,eod,154444,84580.68181818182,2025-06-27,19.3,21.29369,25H1,3288682.65836,24917.62654611126,24917.62654611126,0.0075767804724999,6.061424377999957e-05,11.724466394176824,10.214103304291848,HIMS,2.0,3988808.7,15.10053866458925,False,2025-06-27
2025-06-27,PRQR,611,10.190506123050609,-1.008813055288177,-2570.07890423189,stop,7750,6754.821428571428,2025-06-27,2.2,2.42726,25H1,18811.265,25000.0,2821.68975,0.15,0.0012,-293.46463973049424,-296.85066743049424,PRQR,1.0,321971.2,9.387485588773158,True,2025-06-27
2025-06-27,HIMS,614,7.1262937609017225,-1.0130325396840425,-1804.791866785205,stop,557982,539424.6,2025-06-27,47.0,51.8551,25H1,28934212.4082,25000.0,25000.0,0.0008640290479417,6.912232383533609e-06,-1804.9646725947928,-1805.1374784043808,HIMS,2.0,51605511.25,4.216855423557111,True,2025-06-27
2025-07-01,NGNE,588,14.33324659452727,0.66452481488281,1993.5744446484305,eod,2544,3778.090909090909,2025-07-01,15.5,17.10115,25H2,43505.3256,20930.35921914204,6525.79884,0.15,0.0012,613.7382013920001,605.907242784,NGNE,1.0,201738.4,4.918052289499668,True,2025-07-01
2025-07-01,IREN,590,9.621230263721875,-0.221110065876629,-531.8377143564401,eod,437008,263799.55,2025-07-01,14.0,15.4462,25H2,6750112.9696,25000.0,25000.0,0.0037036417186779,2.9629133749423995e-05,-532.5784427001756,-533.3191710439113,IREN,1.0,21705105.1,7.852213532935162,True,2025-07-01
2025-07-01,OSS,590,9.92451582512386,-0.0687264448246139,-170.5191723165958,eod,13836,5443.6875,2025-07-01,3.55,3.916715,25H2,54191.66874,25000.0,8128.750311,0.15,0.0012,-65.19881137319958,-74.95331174639958,OSS,1.0,575081.15,9.383093151288302,True,2025-07-01
2025-07-01,IPDN,618,13.894679597570914,-1.0061969993476845,-3018.5909980430533,stop,5723,4298.827586206897,2025-07-01,2.8,3.08924,25H2,17679.72052,21590.99804305285,2651.958078,0.15,0.0012,-373.9469046935998,-377.1292543871998,IPDN,1.0,2775754.25,0.8040949590548226,True,2025-07-01
2025-07-02,METC,576,9.631041874826906,0.9717185763776932,2339.665574910188,eod,55748,33913.5,2025-07-02,10.07,11.110231,25H2,619373.1577880001,25000.0,25000.0,0.0403633894779745,0.0003229071158237,2331.592897014593,2323.520219118998,METC,1.0,1419432.8,15.317188668600584,True,2025-07-02
2025-07-02,HUT,578,9.64620941288126,0.0184461156318266,44.48377355970559,eod,203757,271489.375,2025-07-02,19.27,21.260591,25H2,4331994.240387,25000.0,25000.0,0.0057710141363822,4.616811309105824e-05,43.32957073242903,42.17536790515257,HUT,1.0,6347719.05,12.518706227239214,True,2025-07-02
2025-07-02,PRME,592,9.362820629022025,0.3652046565889751,854.8364231315402,eod,42480,32556.40909090909,2025-07-02,2.73,3.012009,25H2,127950.14232,25000.0,19192.521348,0.15,0.0012,633.2276263824017,610.1966007648017,PRME,1.0,3275296.15,5.058229619938338,True,2025-07-02
2025-07-02,CLRO,596,11.053024440135822,-0.0191281011245171,-52.855842305669285,eod,2076,4145.7307692307695,2025-07-02,8.58,9.466314,25H2,19652.067864,25000.0,2947.8101796,0.15,0.0012,-9.769731815519364,-13.307104031039362,CLRO,1.0,2026365.0,0.3995528939751722,True,2025-07-02
2025-07-03,IREN,575,10.384404366453229,-0.4206703718257791,-1092.102811506281,eod,1620425,900861.0,2025-07-03,15.97,17.619701000000003,25H2,28551403.992925003,25000.0,25000.0,0.0008756136828225,7.004909462580534e-06,-1092.2779342428455,-1092.45305697941,IREN,1.0,24284451.15,26.02347263672871,True,2025-07-03
2025-07-03,ASTI,578,9.362820629022025,0.5308764267543187,1242.6251899692083,eod,29240,7307.875,2025-07-03,2.15,2.372095,25H2,69360.0578,25000.0,10404.00867,0.15,0.0012,504.6465195960018,492.16170919200175,ASTI,1.0,6668873.05,1.7099740712563123,True,2025-07-03
2025-07-03,DFDV,578,9.362820629022025,-0.0042870972203013,-10.034830573215034,eod,91893,28966.0,2025-07-03,21.0,23.1693,25H2,2129096.4849,25000.0,25000.0,0.0117420700176367,9.393656014109368e-05,-12.38324457674234,-14.73165858026968,DFDV,1.0,1881265.05,19.05009078864246,True,2025-07-03
