day,symbol,entry_m,ctrl,dist
2025-11-13,XRPT,0,SOLZ,0.7899427778968917
2025-11-13,XRPT,0,HIBS,0.8511220978937986
2025-11-13,XRPT,0,BSOL,0.8613520260304157
2025-11-13,XRPT,0,TSYY,0.8972299518021867
2025-11-13,XRPT,0,SMCY,0.9123149532767441
2025-11-13,XRPT,0,SETH,0.9630194355741035
2025-11-13,XRPT,0,SMCX,1.0008152224366982
2025-11-13,XRPT,0,YANG,1.0112284501959055
2025-11-13,XRPT,0,MRAL,1.023485678112963
2025-11-13,XRPT,0,MEME,1.0266225051664022
2025-11-13,XRPT,0,ORCX,1.0672223340374614
2025-11-13,XRPT,0,NBIL,1.091342394470196
2025-11-13,XRPT,0,SMU,1.1158605501084926
2025-11-13,XRPT,0,BITI,1.1301777222627272
2025-11-13,XRPT,0,ETHW,1.2243150904579632
2025-11-13,XRPT,0,CRWU,1.2317111356112802
2025-11-13,XRPT,0,LABD,1.2910462127497002
2025-11-13,XRPT,0,MSOX,1.2945440230460494
2025-11-13,XRPT,0,HODL,1.309120064123475
2025-11-13,XRPT,0,FIAT,1.3365308642167526
2025-11-13,XRPT,0,TSLG,1.3478845306318061
2025-11-13,XXRP,0,BSOL,0.2587703018524574
2025-11-13,XXRP,0,SOLZ,0.2595852678476449
2025-11-13,XXRP,0,ORCX,0.35661319991773377
2025-11-13,XXRP,0,ETHW,0.3763792483368289
2025-11-13,XXRP,0,SMCX,0.3982334982587399
2025-11-13,XXRP,0,YANG,0.40864672601794716
2025-11-13,XXRP,0,BITI,0.5275959980847689
2025-11-13,XXRP,0,NVDS,0.6373184200336026
2025-11-13,XXRP,0,PBW,0.6570958192772767
2025-11-13,XXRP,0,LABD,0.6884644885717419
2025-11-13,XXRP,0,BAI,0.6991409785706986
2025-11-13,XXRP,0,HODL,0.7065383399455167
2025-11-13,XXRP,0,UPSX,0.8048346947708578
2025-11-13,XXRP,0,TECS,0.8761338673780124
2025-11-13,XXRP,0,SMCL,0.8761902739695531
2025-11-13,XXRP,0,MRAL,0.8872170590409869
2025-11-13,XXRP,0,BAIG,0.8997148434954347
2025-11-13,XXRP,0,TSL,0.9793359432775892
2025-11-13,XXRP,0,MUD,0.980087267518241
2025-11-13,XXRP,0,LABX,0.9809289229142175
2025-11-13,XXRP,0,BABX,0.9830971209838149
2025-11-13,XXRP,0,NBIL,0.9905548447738672
2025-11-13,XXRP,0,TSLR,1.001295689555246
2025-11-13,XXRP,0,SVIX,1.0073475904797617
2025-11-13,XXRP,0,SMCY,1.0144814348432725
2025-11-17,SMCZ,0,MSOS,0.7561434299862095
2025-11-17,SMCZ,0,SMU,0.7571661903146358
2025-11-17,SMCZ,0,FNGD,0.7974728447789972
2025-11-17,SMCZ,0,BTCZ,0.9733576155408605
2025-11-17,SMCZ,0,GDXD,1.0072367084651068
2025-11-17,SMCZ,0,PLTZ,1.1059034003341819
2025-11-17,SMCZ,0,TSDD,1.1128937880126126
2025-11-17,SMCZ,0,SRTY,1.1613103206484814
2025-11-17,SMCZ,0,DRIP,1.2288454473623176
2025-11-17,SMCZ,0,DUST,1.3621825555403362
2025-11-17,SMCZ,0,IONZ,1.42102934237893
2025-11-17,SMCZ,0,MSTZ,1.454961271093996
2025-11-17,SMCZ,0,TSLS,1.6091475582795571
2025-11-17,SMCZ,0,ETHD,1.6507626611087207
2025-11-17,SMCZ,0,JDST,1.6838403591417659
2025-11-17,SMCZ,0,UVIX,1.7748199440221444
2025-11-17,SMCZ,0,UVXY,1.9720698056404902
2025-11-17,SMCZ,0,QBTZ,2.031271874239469
2025-11-17,SMCZ,0,TECS,2.046844462679117
2025-11-17,SMCZ,0,VXX,2.059912303427478
2025-11-17,SMCZ,0,HIBS,2.074110313361097
2025-11-17,SMCZ,0,TZA,2.11183830375956
2025-11-17,SMCZ,0,KOLD,2.114198197806039
2025-11-17,SMCZ,0,SPXU,2.1994549559228287
2025-11-17,SMCZ,0,ZSL,2.238238809199322
2025-11-17,DGNX,0,ANRO,0.6597552834081841
2025-11-17,DGNX,0,UTZ,0.6794801303917715
2025-11-17,DGNX,0,TNXP,0.7193105960958963
2025-11-17,DGNX,0,BODI,0.9529970464630024
2025-11-17,DGNX,0,BKD,1.3941876050387036
2025-11-17,DGNX,0,PGNY,1.4122274266327137
2025-11-17,DGNX,0,SBCF,1.430789956405191
2025-11-17,DGNX,0,COCO,1.4337583609319107
2025-11-17,DGNX,0,LTM,1.6340201367848781
2025-11-17,DGNX,0,BANC,1.6429958468928754
2025-11-17,DGNX,0,TIGO,1.6462993331163243
2025-11-17,DGNX,0,ARLP,1.7366508288229978
2025-11-17,DGNX,0,KNSA,1.7759692221627357
2025-11-17,DGNX,0,BRBS,1.860087946406867
2025-11-17,DGNX,0,ILPT,1.986498583030784
2025-11-17,DGNX,0,SBSW,2.007031018549542
2025-11-17,DGNX,0,RRR,2.042026120966915
2025-11-17,DGNX,0,WAL,2.106017925066116
2025-11-17,DGNX,0,IDAI,2.1904992546547675
2025-11-17,DGNX,0,CAAP,2.2132891933081797
2025-11-17,DGNX,0,ARTL,2.22325799320882
2025-11-17,DGNX,0,PRZO,2.2275291144359244
2025-11-17,DGNX,0,ZION,2.2971572835350855
2025-11-17,DGNX,0,CLRB,2.311659161850124
2025-11-17,DGNX,0,HHS,2.4161392209929247
2025-11-18,SOLT,0,MSTY,0.035848669586807436
2025-11-18,SOLT,0,BMNU,0.05363030294181259
2025-11-18,SOLT,0,MSTX,0.15646244417776534
2025-11-18,SOLT,0,SMCZ,0.3503753874362696
2025-11-18,SOLT,0,HIMZ,0.39214988655966954
2025-11-18,SOLT,0,AMDD,0.4808261785262822
2025-11-18,SOLT,0,TSLG,0.5729667253683832
2025-11-18,SOLT,0,TSDD,0.6481631830602992
2025-11-18,SOLT,0,CWVX,0.6853476397258975
2025-11-18,SOLT,0,SRTY,0.7586219218141674
2025-11-18,SOLT,0,IRE,0.8221098420113426
2025-11-18,SOLT,0,PLTZ,0.8690427569656218
2025-11-18,SOLT,0,NVDX,0.8931572962632326
2025-11-18,SOLT,0,NVDQ,0.9116588370443179
2025-11-18,SOLT,0,DUST,0.9285305798845229
2025-11-18,SOLT,0,NVD,0.9573016629813216
2025-11-18,SOLT,0,DRIP,0.9965309172669397
2025-11-18,SOLT,0,GDXD,1.0560657295239784
2025-11-18,SOLT,0,CRCA,1.0687696929797652
2025-11-18,SOLT,0,FNGD,1.069328386457743
2025-11-18,SOLT,0,MSTZ,1.0868305931636417
2025-11-18,SOLT,0,SMU,1.110020137169805
2025-11-18,SOLT,0,MSOS,1.1856335039592092
2025-11-18,SOLT,0,BTCZ,1.3453405375543426
2025-11-18,SOLT,0,AMDL,1.376391534325093
2025-11-20,NKLR,0,FLUX,1.2842857125018343
2025-11-20,NKLR,0,FOSL,1.4033495612741897
2025-11-20,NKLR,0,ICHR,1.4279930917431083
2025-11-20,NKLR,0,BLNE,1.4410024471651839
2025-11-20,NKLR,0,CORZW,1.488057951048792
2025-11-20,NKLR,0,CIG,1.5339756450994866
2025-11-20,NKLR,0,DSGN,1.7081998072629838
2025-11-20,NKLR,0,PRM,1.7808476309705046
2025-11-20,NKLR,0,CMRE,1.954398320992132
2025-11-20,NKLR,0,EVAX,2.046201095390197
2025-11-20,NKLR,0,OR,2.0465606336958952
2025-11-20,NKLR,0,ODD,2.3618955042478156
2025-11-20,NKLR,0,BNZI,2.414030509415867
2025-11-20,NKLR,0,INDV,2.4866213973140647
2025-11-20,NKLR,0,INM,2.5030709986713537
2025-11-20,NKLR,0,ADUR,2.6317763877636153
2025-11-20,NKLR,0,TBBB,2.713101533294272
2025-11-20,NKLR,0,SMTC,2.8137552191753983
2025-11-20,NKLR,0,PSIX,2.8557101871908044
2025-11-20,NKLR,0,SYM,2.8593638142640385
2025-11-20,NKLR,0,BILL,2.9668142443795746
2025-11-20,NKLR,0,NRSN,2.9804381530980515
2025-11-20,NKLR,0,RGTIW,3.069685086582524
2025-11-20,NKLR,0,OVV,3.1047065990334666
2025-11-20,NKLR,0,SLDPW,3.2087518763206884
2025-11-20,IRE,0,AMDD,0.13301169539545032
2025-11-20,IRE,0,NVDY,0.4406453141011504
2025-11-20,IRE,0,SMCZ,0.67892104549489
2025-11-20,IRE,0,MSTY,0.6823007264790149
2025-11-20,IRE,0,NVDQ,0.7201970706976075
2025-11-20,IRE,0,TSDD,0.7226418375075596
2025-11-20,IRE,0,DRIP,0.7570682685029513
2025-11-20,IRE,0,SRTY,0.7750945342318012
2025-11-20,IRE,0,CONL,0.8139871182287552
2025-11-20,IRE,0,DUST,0.9159419461780263
2025-11-20,IRE,0,ICLN,0.9372505376921696
2025-11-20,IRE,0,GRNY,0.9493808116076305
2025-11-20,IRE,0,ETHE,0.9815832644596787
2025-11-20,IRE,0,SILJ,1.0256204165458187
2025-11-20,IRE,0,METU,1.034385369556876
2025-11-20,IRE,0,TECS,1.10497186110663
2025-11-20,IRE,0,BTCZ,1.124883455746739
2025-11-20,IRE,0,ETH,1.1414000387333698
2025-11-20,IRE,0,QBTZ,1.163992150222831
2025-11-20,IRE,0,KOLD,1.1937652322445431
2025-11-20,IRE,0,BOIL,1.2091656981940817
2025-11-20,IRE,0,MSTZ,1.2192211291393025
2025-11-20,IRE,0,MSOS,1.2676734324967809
2025-11-20,IRE,0,ZSL,1.2734646186150647
2025-11-20,IRE,0,AMDY,1.288484123032398
2025-11-21,ASTX,0,GUSH,0.10774876518330245
2025-11-21,ASTX,0,XRPC,0.13387483639760456
2025-11-21,ASTX,0,QBTX,0.13458444972972217
2025-11-21,ASTX,0,APPX,0.3078185033190999
2025-11-21,ASTX,0,SOFX,0.33274741165977506
2025-11-21,ASTX,0,NVDS,0.4238797256353575
2025-11-21,ASTX,0,LLYX,0.470293113627934
2025-11-21,ASTX,0,INTW,0.5231113428069865
2025-11-21,ASTX,0,PBW,0.5381522153942955
2025-11-21,ASTX,0,SARK,0.571554125921617
2025-11-21,ASTX,0,WGMI,0.5764707008745438
2025-11-21,ASTX,0,BABX,0.6280184391635708
2025-11-21,ASTX,0,NEBX,0.6518784985335024
2025-11-21,ASTX,0,ORCX,0.6602481483758167
2025-11-21,ASTX,0,RDTL,0.6813642979275296
2025-11-21,ASTX,0,IONX,0.7091149590871861
2025-11-21,ASTX,0,SSK,0.7217604768683961
2025-11-21,ASTX,0,TEMT,0.7348291754463312
2025-11-21,ASTX,0,NAIL,0.7350235437366837
2025-11-21,ASTX,0,GDXD,0.7606935294860921
2025-11-21,ASTX,0,YANG,0.7678059253315785
2025-11-21,ASTX,0,AMZZ,0.7847631989190167
2025-11-21,ASTX,0,IREX,0.7989271139331571
2025-11-21,ASTX,0,UCTT,0.8035631788640596
2025-11-21,ASTX,0,ROBN,0.8135084932155263
2025-11-21,OPEX,0,QCML,0.15596971041175944
2025-11-21,OPEX,0,TSL,0.30587420294437884
2025-11-21,OPEX,0,CLSX,0.3299996145592039
2025-11-21,OPEX,0,RGTU,0.5459649219136065
2025-11-21,OPEX,0,BEX,0.5499212242389024
2025-11-21,OPEX,0,JOBX,0.5850625704107602
2025-11-21,OPEX,0,PLTG,0.6160215123287838
2025-11-21,OPEX,0,GMEU,0.7302607536190964
2025-11-21,OPEX,0,APPX,0.7487723247165596
2025-11-21,OPEX,0,QPUX,0.7516134752231687
2025-11-21,OPEX,0,TSLW,0.7926947997208718
2025-11-21,OPEX,0,LABX,0.8051434222371645
2025-11-21,OPEX,0,BAIG,0.9524425210094529
2025-11-21,OPEX,0,ADBG,0.9678539536261521
2025-11-21,OPEX,0,IONL,0.9747472513381572
2025-11-21,OPEX,0,AMDG,1.0235390711283041
2025-11-21,OPEX,0,HOOW,1.0355260952344185
2025-11-21,OPEX,0,RDTL,1.036104601742219
2025-11-21,OPEX,0,RETL,1.0448892217937351
2025-11-21,OPEX,0,UWM,1.1159301786415758
2025-11-21,OPEX,0,ARCX,1.1175408456037033
2025-11-21,OPEX,0,BUZZ,1.1345909764590765
2025-11-21,OPEX,0,QBTX,1.183581933904562
2025-11-21,OPEX,0,GDXD,1.1916084570664784
2025-11-21,OPEX,0,MULL,1.2047858781197234
2025-11-24,MRAL,0,CRWU,0.353645777765244
2025-11-24,MRAL,0,MEME,0.3959372305793962
2025-11-24,MRAL,0,UPSX,0.4243215909630962
2025-11-24,MRAL,0,SMCL,0.6043722084762662
2025-11-24,MRAL,0,CCUP,0.6832674842204092
2025-11-24,MRAL,0,BAIG,0.7952002546378591
2025-11-24,MRAL,0,BULG,0.8315384714147696
2025-11-24,MRAL,0,MPL,0.9966215421303013
2025-11-24,MRAL,0,GSOL,1.0422162990143966
2025-11-24,MRAL,0,LABX,1.0510397980328947
2025-11-24,MRAL,0,SOLZ,1.067325712416245
2025-11-24,MRAL,0,NBIG,1.1441833795534726
2025-11-24,MRAL,0,IREX,1.199104116280239
2025-11-24,MRAL,0,QUBX,1.2342774648782022
2025-11-24,MRAL,0,RIOX,1.272939938537906
2025-11-24,MRAL,0,MST,1.337662174816594
2025-11-24,MRAL,0,BEX,1.3497608495903108
2025-11-24,MRAL,0,LCDL,1.4330884410141027
2025-11-24,MRAL,0,DJTU,1.4680048025584673
2025-11-24,MRAL,0,DAPP,1.5005701629320134
2025-11-24,MRAL,0,TSL,1.5171198420664824
2025-11-24,MRAL,0,DKNX,1.6005225671960317
2025-11-24,MRAL,0,SMCX,1.6556629931650146
2025-11-24,MRAL,0,SOFX,1.6828030030895502
2025-11-24,MRAL,0,BLOX,1.6913992431515203
2025-11-24,NBIL,0,UPSX,0.28156039363646856
2025-11-24,NBIL,0,BAIG,0.5858175643510464
2025-11-24,NBIL,0,LABX,0.8416571077460819
2025-11-24,NBIL,0,IREX,0.9897214259934262
2025-11-24,NBIL,0,CRWU,1.0595277623648087
2025-11-24,NBIL,0,RIOX,1.0635572482510933
2025-11-24,NBIL,0,MPL,1.1626995495320305
2025-11-24,NBIL,0,NEBX,1.246837237675471
2025-11-24,NBIL,0,DAPP,1.2911874726452006
2025-11-24,NBIL,0,TSL,1.3077371517796696
2025-11-24,NBIL,0,SOFX,1.363722211075018
2025-11-24,NBIL,0,CCUP,1.389149468819974
2025-11-24,NBIL,0,QUBX,1.443660155165015
2025-11-24,NBIL,0,BLOX,1.4820165528647076
2025-11-24,NBIL,0,APPX,1.483902216139342
2025-11-24,NBIL,0,IONX,1.5593383599856723
2025-11-24,NBIL,0,MST,1.5638057143523851
2025-11-24,NBIL,0,NBIG,1.5949232801079445
2025-11-24,NBIL,0,UNHG,1.6056646136768062
2025-11-24,NBIL,0,WGMI,1.7171101720854791
2025-11-24,NBIL,0,ETHT,1.7323885892918183
2025-11-24,NBIL,0,OKLL,1.7579966859178011
2025-11-24,NBIL,0,XRPR,1.763804889325728
2025-11-24,NBIL,0,OPEX,1.7676052901994197
2025-11-24,NBIL,0,CRDU,1.8721928879889553
2025-11-25,RGTZ,0,TSLQ,0.1881276962540932
2025-11-25,RGTZ,0,NVDX,0.4329575369271166
2025-11-25,RGTZ,0,AMDL,0.5404850574007973
2025-11-25,RGTZ,0,BITX,0.7243060045905678
2025-11-25,RGTZ,0,TNA,0.8324739243387738
2025-11-25,RGTZ,0,METU,0.9539504433215233
2025-11-25,RGTZ,0,VXX,0.9777866193393567
2025-11-25,RGTZ,0,TSLZ,1.050393205391139
2025-11-25,RGTZ,0,TSDD,1.0680018717181863
2025-11-25,RGTZ,0,TSLT,1.1286271256031801
2025-11-25,RGTZ,0,CONL,1.1508762510705388
2025-11-25,RGTZ,0,KOLD,1.1824508454352678
2025-11-25,RGTZ,0,BMNU,1.2168451077144127
2025-11-25,RGTZ,0,SPXS,1.2423786454088406
2025-11-25,RGTZ,0,SRTY,1.257380986185959
2025-11-25,RGTZ,0,PTIR,1.2923503531042013
2025-11-25,RGTZ,0,IRE,1.301784730588098
2025-11-25,RGTZ,0,BOIL,1.3045133278857013
2025-11-25,RGTZ,0,TECS,1.3271144201879457
2025-11-25,RGTZ,0,SOLT,1.3959444499867577
2025-11-25,RGTZ,0,SVIX,1.4109078875442624
2025-11-25,RGTZ,0,MSTX,1.4338962693969053
2025-11-25,RGTZ,0,UVIX,1.4376795490427794
2025-11-25,RGTZ,0,PLTZ,1.4406690611764348
2025-11-25,RGTZ,0,FNGU,1.4823985895401477
2025-11-25,BMNZ,0,NVDS,0.3490804021806877
2025-11-25,BMNZ,0,NAIL,0.7422105318586687
2025-11-25,BMNZ,0,AMZZ,0.8159368842188743
2025-11-25,BMNZ,0,RDTL,0.8184646470757002
2025-11-25,BMNZ,0,UCTT,0.9616795336147428
2025-11-25,BMNZ,0,SSG,0.9947387928747244
2025-11-25,BMNZ,0,FBL,1.3335042890959201
2025-11-25,BMNZ,0,AMZU,1.3670915140981137
2025-11-25,BMNZ,0,CONI,1.3728259754296674
2025-11-25,BMNZ,0,AVGX,1.4330319153763895
2025-11-25,BMNZ,0,SMST,1.5106403757071192
2025-11-25,BMNZ,0,HOOZ,1.7149098631829713
2025-11-25,BMNZ,0,GMEU,1.8705280792784396
2025-11-25,BMNZ,0,TECS,1.9218063710073139
2025-11-25,BMNZ,0,WEBL,1.972746850306494
2025-11-25,BMNZ,0,ELIL,2.0419961415934544
2025-11-25,BMNZ,0,CORD,2.125003125998867
2025-11-25,BMNZ,0,URA,2.1630700337637596
2025-11-25,BMNZ,0,AVL,2.1642294793721444
2025-11-25,BMNZ,0,METU,2.175213847840661
2025-11-25,BMNZ,0,GGLL,2.324305706543405
2025-11-25,BMNZ,0,GOOX,2.419081853404027
2025-11-25,BMNZ,0,NVII,2.4243666574764653
2025-11-25,BMNZ,0,AVGG,2.4549190135316903
2025-11-25,BMNZ,0,BERZ,2.4714621047783925
2025-11-26,BMNG,0,BULG,0.035679509214340044
2025-11-26,BMNG,0,CCUP,0.39758435830479844
2025-11-26,BMNG,0,FIGG,0.5382119182547225
2025-11-26,BMNG,0,DJTU,0.6254189616143198
2025-11-26,BMNG,0,MSOX,0.6883459215166716
2025-11-26,BMNG,0,SMUP,0.9346001331634277
2025-11-26,BMNG,0,MRAL,0.9970609408696158
2025-11-26,BMNG,0,LCDL,1.0353429099535145
2025-11-26,BMNG,0,MPL,1.062950577536288
2025-11-26,BMNG,0,GSOL,1.066842101432592
2025-11-26,BMNG,0,BERZ,1.1046134286616487
2025-11-26,BMNG,0,RETL,1.1056383318241854
2025-11-26,BMNG,0,LABX,1.1904441000751964
2025-11-26,BMNG,0,NBIG,1.2068424400319278
2025-11-26,BMNG,0,BAIG,1.2644524918147102
2025-11-26,BMNG,0,GMEU,1.2786245718251381
2025-11-26,BMNG,0,SMCL,1.3091748057029502
2025-11-26,BMNG,0,HIBS,1.3567506912695106
2025-11-26,BMNG,0,MST,1.3890799997091325
2025-11-26,BMNG,0,UPSX,1.3913958674536366
2025-11-26,BMNG,0,QSU,1.4074633205316491
2025-11-26,BMNG,0,FIAT,1.4325360395593643
2025-11-26,BMNG,0,BEX,1.4619473398601235
2025-11-26,BMNG,0,DAPP,1.5086673242265003
2025-11-26,BMNG,0,RIOX,1.530368494155962
2025-11-26,BMNU,0,AMDL,1.0007176726542888
2025-11-26,BMNU,0,NVDX,1.0843427768066711
2025-11-26,BMNU,0,HIMZ,1.1230478994086595
2025-11-26,BMNU,0,BTCZ,1.2730397799950277
2025-11-26,BMNU,0,CRCG,2.2018156032502962
2025-11-26,BMNU,0,SMCL,2.3365275620746626
2025-11-26,BMNU,0,PTIR,2.5462141201994966
2025-11-26,BMNU,0,NVDL,2.7013767389628214
2025-11-26,BMNU,0,UNHG,2.7065192282304142
2025-11-26,BMNU,0,SMCX,2.9549285556695946
2025-11-26,BMNU,0,CCUP,3.4994083831314784
2025-11-26,BMNU,0,SOXL,3.567423559627331
2025-11-26,BMNU,0,SBIT,3.708158259353035
2025-11-26,BMNU,0,NBIG,4.001851850485554
2025-11-26,BMNU,0,YINN,4.043093462240148
2025-11-26,BMNU,0,NEBX,4.131316808802641
2025-11-26,BMNU,0,BEX,4.25695675031375
2025-11-26,BMNU,0,RIOX,4.325377904609589
2025-11-26,BMNU,0,PLTU,4.552413954090145
2025-11-26,BMNU,0,APPX,4.620056901232948
2025-11-26,BMNU,0,OSCX,4.769297249075412
2025-11-26,BMNU,0,MUU,4.854056731116135
2025-11-26,BMNU,0,OPEX,5.012916700337587
2025-11-26,BMNU,0,ROBN,5.112308677746589
2025-11-26,BMNU,0,CRDU,5.117503821927943
2025-11-26,CRWU,0,BULG,0.44786111582762955
2025-11-26,CRWU,0,MRAL,0.5278683482604742
2025-11-26,CRWU,0,CCUP,0.6388479950022716
2025-11-26,CRWU,0,BAIG,0.796342770034489
2025-11-26,CRWU,0,MPL,0.8216869408388148
2025-11-26,CRWU,0,GSOL,0.8255784647351188
2025-11-26,CRWU,0,LABX,0.8349792286443087
2025-11-26,CRWU,0,RETL,0.8643746951267122
2025-11-26,CRWU,0,SMCL,0.8740545873989445
2025-11-26,CRWU,0,HIBS,0.887558098660369
2025-11-26,CRWU,0,UPSX,0.922203274844495
2025-11-26,CRWU,0,MSOX,0.9296095582141448
2025-11-26,CRWU,0,FIGG,0.9597832134764273
2025-11-26,CRWU,0,NBIG,0.9655788033344546
2025-11-26,CRWU,0,LCDL,1.0266914459413283
2025-11-26,CRWU,0,GMEU,1.037360935127665
2025-11-26,CRWU,0,DJTU,1.0946115542234613
2025-11-26,CRWU,0,QSU,1.166199683834176
2025-11-26,CRWU,0,BEX,1.2206837031626503
2025-11-26,CRWU,0,DAPP,1.267403687529027
2025-11-26,CRWU,0,RIOX,1.289104857458489
2025-11-26,CRWU,0,XRPT,1.3072018075587633
2025-11-26,CRWU,0,BERZ,1.3458770653591219
2025-11-26,CRWU,0,QUBX,1.3666674799446508
2025-11-26,CRWU,0,SMUP,1.4037927257725693
2025-11-28,MSTX,0,CWVX,0.7196830355167405
2025-11-28,MSTX,0,NVOX,0.9462516268011487
2025-11-28,MSTX,0,CRWG,1.4281282904867596
2025-11-28,MSTX,0,IRE,1.438039100960614
2025-11-28,MSTX,0,SMU,1.5371142808491483
2025-11-28,MSTX,0,HIMZ,1.5820920419377034
2025-11-28,MSTX,0,CRCG,2.136094726118249
2025-11-28,MSTX,0,BITX,2.330174736987545
2025-11-28,MSTX,0,MSTU,3.1896795932453537
2025-11-28,MSTX,0,ETHU,3.3421619760045
2025-11-28,MSTX,0,SMCX,3.3568914761553192
2025-11-28,MSTX,0,BITU,3.3897083854308168
2025-11-28,MSTX,0,CRWU,3.4721512792804603
2025-11-28,MSTX,0,NBIL,3.563290886359597
2025-11-28,MSTX,0,MST,3.6774162069465652
2025-11-28,MSTX,0,ARCX,4.172905228377515
2025-11-28,MSTX,0,DJTU,4.2789021845811055
2025-11-28,MSTX,0,ETHT,4.331386512834058
2025-11-28,MSTX,0,LABX,4.362460408558412
2025-11-28,MSTX,0,NBIG,4.462119545363956
2025-11-28,MSTX,0,IREX,4.504440884657137
2025-11-28,MSTX,0,GMEU,4.515471680117804
2025-11-28,MSTX,0,NEBX,4.623982584750966
2025-11-28,MSTX,0,BEX,4.771012034428815
2025-11-28,MSTX,0,ASTX,4.834338440285004
2025-11-28,BMNG,0,BULG,0.14490603490470533
2025-11-28,BMNG,0,CRWU,0.26372722526359604
2025-11-28,BMNG,0,MSOX,0.6402432684095238
2025-11-28,BMNG,0,DJTU,0.8601849890344271
2025-11-28,BMNG,0,BAIG,0.9430260802023478
2025-11-28,BMNG,0,ARCX,0.9580146032989538
2025-11-28,BMNG,0,GSOL,0.9654897415007466
2025-11-28,BMNG,0,SMCL,1.0141636821900597
2025-11-28,BMNG,0,MPL,1.0844788914763017
2025-11-28,BMNG,0,LCDL,1.098285914213632
2025-11-28,BMNG,0,LABX,1.1475697834798504
2025-11-28,BMNG,0,SMUP,1.1910323165279078
2025-11-28,BMNG,0,NBIG,1.2472289202853946
2025-11-28,BMNG,0,GMEU,1.3005810550392425
2025-11-28,BMNG,0,IREX,1.3813040255819964
2025-11-28,BMNG,0,QSU,1.3829844025584845
2025-11-28,BMNG,0,MST,1.405095966720633
2025-11-28,BMNG,0,NBIL,1.476067601076046
2025-11-28,BMNG,0,QUBX,1.4935693047852274
2025-11-28,BMNG,0,XRPT,1.5067247369455765
2025-11-28,BMNG,0,GDXD,1.51052900686092
2025-11-28,BMNG,0,BEX,1.5561214093502536
2025-11-28,BMNG,0,SOLZ,1.6549564925812892
2025-11-28,BMNG,0,UXRP,1.657469945005275
2025-11-28,BMNG,0,MSTW,1.8006432245262982
2025-11-28,CCUP,0,CRWU,0.7094594053035479
2025-11-28,CCUP,0,DJTU,0.8498363853411557
2025-11-28,CCUP,0,MST,0.952897215618984
2025-11-28,CCUP,0,BAIG,1.3952248313039968
2025-11-28,CCUP,0,ARCX,1.4102133544006028
2025-11-28,CCUP,0,NBIL,1.4864162047693175
2025-11-28,CCUP,0,LABX,1.5997685345814994
2025-11-28,CCUP,0,NBIG,1.6994276713870435
2025-11-28,CCUP,0,IREX,1.741749010680224
2025-11-28,CCUP,0,GMEU,1.7527798061408915
2025-11-28,CCUP,0,SMU,1.8919515183908018
2025-11-28,CCUP,0,BEX,2.0083201604519028
2025-11-28,CCUP,0,ASTX,2.0716465663080914
2025-11-28,CCUP,0,SMCX,2.1681589187278334
2025-11-28,CCUP,0,MSTP,2.207261057561465
2025-11-28,CCUP,0,CRWG,2.250583638218667
2025-11-28,CCUP,0,MSTW,2.2528419756279474
2025-11-28,CCUP,0,CRCG,2.316323724414308
2025-11-28,CCUP,0,OPEX,2.6536520776906674
2025-11-28,CCUP,0,ETU,2.6937275476611786
2025-11-28,CCUP,0,CWVX,2.7093827637232097
2025-11-28,CCUP,0,NEBX,2.718721910800318
2025-11-28,CCUP,0,HIMZ,2.779655000276244
2025-11-28,CCUP,0,IONX,2.811257199254471
2025-11-28,CCUP,0,CRDU,2.843245989447233
2025-11-28,RIOX,0,BEX,0.36921799019584833
2025-11-28,RIOX,0,LABX,0.3904395287152411
2025-11-28,RIOX,0,IREX,0.4382276234559028
2025-11-28,RIOX,0,OPEX,0.6634440143939266
2025-11-28,RIOX,0,GMEU,0.7261363997208479
2025-11-28,RIOX,0,MSTW,0.8348779317969641
2025-11-28,RIOX,0,ETU,0.8391646770419605
2025-11-28,RIOX,0,CRDU,0.8530379261504928
2025-11-28,RIOX,0,ASTX,0.9164183652713325
2025-11-28,RIOX,0,CLSX,0.929733276517001
2025-11-28,RIOX,0,INTW,0.9900147037866143
2025-11-28,RIOX,0,NBIG,1.0309922447737505
2025-11-28,RIOX,0,GLXU,1.0315094692003295
2025-11-28,RIOX,0,ARCX,1.1310620101513005
2025-11-28,RIOX,0,JOBX,1.1388160983800693
2025-11-28,RIOX,0,NBIL,1.189609050914056
2025-11-28,RIOX,0,CRWU,1.2807486579931926
2025-11-28,RIOX,0,SMCX,1.3960084611183339
2025-11-28,RIOX,0,IONL,1.4279949757352424
2025-11-28,RIOX,0,WULX,1.5078425330136476
2025-11-28,RIOX,0,NEBX,1.7652969049809535
2025-11-28,RIOX,0,DJTU,1.8032613911605206
2025-11-28,RIOX,0,IONX,1.8578321934351059
2025-11-28,RIOX,0,NVTX,1.8718048586711933
2025-11-28,RIOX,0,BTCL,1.9592838304677365
2025-12-01,OLOX,0,ALIT,0.6019313464103011
2025-12-01,OLOX,0,IVVD,0.7475292666900069
2025-12-01,OLOX,0,BULL,1.037293837307235
2025-12-01,OLOX,0,IQ,1.0859482210307239
2025-12-01,OLOX,0,VZLA,1.3587358075356049
2025-12-01,OLOX,0,HL,1.605730345424351
2025-12-01,OLOX,0,WRD,1.8188427077310385
2025-12-01,OLOX,0,GOSS,1.9316379631761336
2025-12-01,OLOX,0,SPCE,1.9348968294065887
2025-12-01,OLOX,0,ASM,2.0337917600404825
