day,symbol,entry_m,ctrl
2025-11-24,MRAL,0,AMDD
2025-11-24,MRAL,0,NPKI
2025-11-24,MRAL,0,ALZN
2025-11-24,MRAL,0,LPSN
2025-11-24,MRAL,0,OILU
2025-11-24,MRAL,0,GHI
2025-11-24,NBIL,0,VIXY
2025-11-24,NBIL,0,JNUG
2025-11-24,NBIL,0,NKTR
2025-11-24,NBIL,0,THO
2025-11-24,NBIL,0,RIG
2025-11-24,NBIL,0,MSTW
2025-11-24,NBIL,0,RGTI
2025-11-24,NBIL,0,ARAY
2025-11-24,NBIL,0,AMPG
2025-11-24,NBIL,0,LQDA
2025-11-24,NBIL,0,AREB
2025-11-24,NBIL,0,LEU
2025-11-24,NBIL,0,IAG
2025-11-24,NBIL,0,RKT
2025-11-24,NBIL,0,SLI
2025-11-24,NBIL,0,NXE
2025-11-24,NBIL,0,ONC
2025-11-24,NBIL,0,TVRD
2025-11-24,NBIL,0,MCRP
2025-11-24,NBIL,0,MTW
2025-11-24,NBIL,0,VIA
2025-11-24,NBIL,0,ACCL
2025-11-24,NBIL,0,NVDG
2025-11-24,NBIL,0,ENTA
2025-11-24,NBIL,0,FBL
2025-11-25,RGTZ,0,ADTX
2025-11-25,RGTZ,0,VSH
2025-11-25,RGTZ,0,DNUT
2025-11-25,RGTZ,0,ENGN
2025-11-25,RGTZ,0,THAR
2025-11-25,RGTZ,0,RDZN
2025-11-25,RGTZ,0,ULCC
2025-11-25,RGTZ,0,FND
2025-11-25,RGTZ,0,LENZ
2025-11-25,RGTZ,0,APLS
2025-11-25,RGTZ,0,CLVT
2025-11-25,RGTZ,0,PFLT
2025-11-25,RGTZ,0,PI
2025-11-25,RGTZ,0,SYRE
2025-11-25,RGTZ,0,XZO
2025-11-25,RGTZ,0,SNV
2025-11-25,RGTZ,0,AVL
2025-11-25,RGTZ,0,AMDY
2025-11-25,RGTZ,0,ENVX
2025-11-25,RGTZ,0,ARX
2025-11-25,RGTZ,0,TECX
2025-11-25,RGTZ,0,NRIX
2025-11-25,RGTZ,0,GEVO
2025-11-25,RGTZ,0,DCOM
2025-11-25,RGTZ,0,SHFS
2025-11-25,BMNZ,0,ECX
2025-11-25,BMNZ,0,ARMP
2025-11-25,BMNZ,0,HIVE
2025-11-25,BMNZ,0,ASPI
2025-11-25,BMNZ,0,ADUR
2025-11-25,BMNZ,0,ETSY
2025-11-25,BMNZ,0,AREN
2025-11-25,BMNZ,0,ATON
2025-11-25,BMNZ,0,LNAI
2025-11-25,BMNZ,0,NVA
2025-11-25,BMNZ,0,MDAI
2025-11-25,BMNZ,0,EPSM
2025-11-25,BMNZ,0,ACNT
2025-11-25,BMNZ,0,RYAM
2025-11-25,BMNZ,0,SAVA
2025-11-25,BMNZ,0,CRMT
2025-11-25,BMNZ,0,STTK
2025-11-25,BMNZ,0,VANI
2025-11-25,BMNZ,0,STRZ
2025-11-25,BMNZ,0,BRLT
2025-11-25,BMNZ,0,LDI
2025-11-25,BMNZ,0,MGNX
2025-11-25,BMNZ,0,XPER
2025-11-25,BMNZ,0,POET
2025-11-25,BMNZ,0,DLTR
2025-11-26,BMNG,0,EWCZ
2025-11-26,BMNG,0,TGEN
2025-11-26,BMNG,0,RIOX
2025-11-26,BMNG,0,IDAI
2025-11-26,BMNG,0,BFLY
2025-11-26,BMNG,0,BITX
2025-11-26,BMNG,0,CLYM
2025-11-26,BMNG,0,NA
2025-11-26,BMNG,0,ALTS
2025-11-26,BMNG,0,MBOT
2025-11-26,BMNG,0,SLON
2025-11-26,BMNG,0,BCYC
2025-11-26,BMNG,0,KRUS
2025-11-26,BMNG,0,APLD
2025-11-26,BMNG,0,SA
2025-11-26,BMNG,0,LASR
2025-11-26,BMNG,0,NUAI
2025-11-26,BMNG,0,EVGO
2025-11-26,BMNG,0,RRGB
2025-11-26,BMNG,0,SRPU
2025-11-26,BMNG,0,NVD
2025-11-26,BMNG,0,ALIT
2025-11-26,BMNG,0,USEG
2025-11-26,BMNG,0,CTOR
2025-11-26,BMNG,0,GUTS
2025-11-26,BMNU,0,ANF
2025-11-26,BMNU,0,CHOW
2025-11-26,BMNU,0,AVDL
2025-11-26,BMNU,0,DKNX
2025-11-26,BMNU,0,SNCY
2025-11-26,BMNU,0,DBI
2025-11-26,BMNU,0,BITX
2025-11-26,BMNU,0,ATRO
2025-11-26,BMNU,0,LENZ
2025-11-26,BMNU,0,STCE
2025-11-26,BMNU,0,OTLK
2025-11-26,BMNU,0,FWRG
2025-11-26,BMNU,0,SMCX
2025-11-26,BMNU,0,CYN
2025-11-26,BMNU,0,BLDP
2025-11-26,BMNU,0,ETHT
2025-11-26,BMNU,0,VOXR
2025-11-26,BMNU,0,CRMT
2025-11-26,BMNU,0,CTEV
2025-11-26,BMNU,0,TGB
2025-11-26,BMNU,0,FSOL
2025-11-26,BMNU,0,ORGO
2025-11-26,BMNU,0,ABAT
2025-11-26,BMNU,0,DJTU
2025-11-26,BMNU,0,SOFX
2025-11-26,CRWU,0,STEC
2025-11-26,CRWU,0,LASR
2025-11-26,CRWU,0,DC
2025-11-26,CRWU,0,TGE
2025-11-26,CRWU,0,CCUP
2025-11-26,CRWU,0,MULL
2025-11-26,CRWU,0,AGRZ
2025-11-26,CRWU,0,PTIR
2025-11-26,CRWU,0,ACIU
2025-11-26,CRWU,0,SLDP
2025-11-26,CRWU,0,DNUT
2025-11-26,CRWU,0,TLRY
2025-11-26,CRWU,0,COIW
2025-11-26,CRWU,0,AREN
2025-11-26,CRWU,0,HNGE
2025-11-26,CRWU,0,KRRO
2025-11-26,CRWU,0,JDST
2025-11-26,CRWU,0,CCCXW
2025-11-26,CRWU,0,ENR
2025-11-26,CRWU,0,ONMD
2025-11-26,CRWU,0,BABA
2025-11-26,CRWU,0,PSIX
2025-11-26,CRWU,0,VSTS
2025-11-26,CRWU,0,SVM
2025-11-26,CRWU,0,UAVS
2025-11-28,MSTX,0,AIRS
2025-11-28,MSTX,0,NGD
2025-11-28,MSTX,0,AG
2025-11-28,MSTX,0,SOFX
2025-11-28,MSTX,0,CLFD
2025-11-28,MSTX,0,INTC
2025-11-28,MSTX,0,LITE
2025-11-28,MSTX,0,NVTX
2025-11-28,MSTX,0,AGRZ
2025-11-28,MSTX,0,PPTA
2025-11-28,MSTX,0,IINN
2025-11-28,MSTX,0,GGLL
2025-11-28,MSTX,0,TAOX
2025-11-28,MSTX,0,DLLL
2025-11-28,MSTX,0,UHG
2025-11-28,MSTX,0,NNDM
2025-11-28,MSTX,0,LVO
2025-11-28,MSTX,0,DAVE
2025-11-28,MSTX,0,ETHT
2025-11-28,MSTX,0,MFI
2025-11-28,MSTX,0,MVLL
2025-11-28,MSTX,0,KULR
2025-11-28,MSTX,0,BNED
2025-11-28,MSTX,0,DEFT
2025-11-28,MSTX,0,ARQQ
2025-11-28,BMNG,0,STKE
2025-11-28,BMNG,0,NAUT
2025-11-28,BMNG,0,QUBX
2025-11-28,BMNG,0,SPRC
2025-11-28,BMNG,0,IONL
2025-11-28,BMNG,0,BLNE
2025-11-28,BMNG,0,VERI
2025-11-28,BMNG,0,CORZW
2025-11-28,BMNG,0,IMSR
2025-11-28,BMNG,0,TRVI
2025-11-28,BMNG,0,RANI
2025-11-28,BMNG,0,DPRO
2025-11-28,BMNG,0,NUWE
2025-11-28,BMNG,0,SABS
2025-11-28,BMNG,0,SVCO
2025-11-28,BMNG,0,ORBS
2025-11-28,BMNG,0,LUCK
2025-11-28,BMNG,0,ABOS
2025-11-28,BMNG,0,FDMT
2025-11-28,BMNG,0,CHAI
2025-11-28,BMNG,0,CCCXW
2025-11-28,BMNG,0,NRXP
2025-11-28,BMNG,0,HUSA
2025-11-28,BMNG,0,ZEPP
2025-11-28,BMNG,0,APVO
2025-11-28,CCUP,0,LPTH
2025-11-28,CCUP,0,MSTW
2025-11-28,CCUP,0,MPU
2025-11-28,CCUP,0,PPTA
2025-11-28,CCUP,0,CETY
2025-11-28,CCUP,0,GELS
2025-11-28,CCUP,0,NBIG
2025-11-28,CCUP,0,ADAG
2025-11-28,CCUP,0,GEOS
2025-11-28,CCUP,0,SPWR
2025-11-28,CCUP,0,AIXC
2025-11-28,CCUP,0,PMN
2025-11-28,CCUP,0,SACH
2025-11-28,CCUP,0,CBUS
2025-11-28,CCUP,0,IRD
2025-11-28,CCUP,0,OPAD
2025-11-28,CCUP,0,STKH
2025-11-28,CCUP,0,APLD
2025-11-28,CCUP,0,BOLD
2025-11-28,CCUP,0,IRE
2025-11-28,CCUP,0,ARAY
2025-11-28,CCUP,0,MAGH
2025-11-28,CCUP,0,ALM
2025-11-28,CCUP,0,BTAI
2025-11-28,CCUP,0,INSE
2025-11-28,RIOX,0,HSDT
2025-11-28,RIOX,0,DJTU
2025-11-28,RIOX,0,AVTX
2025-11-28,RIOX,0,SMLR
2025-11-28,RIOX,0,CHAI
2025-11-28,RIOX,0,BSLK
2025-11-28,RIOX,0,MUX
2025-11-28,RIOX,0,CABO
2025-11-28,RIOX,0,VET
2025-11-28,RIOX,0,CRML
2025-11-28,RIOX,0,ALXO
2025-11-28,RIOX,0,ACDC
2025-11-28,RIOX,0,SPWR
2025-11-28,RIOX,0,XTIA
2025-11-28,RIOX,0,NPWR
2025-11-28,RIOX,0,BKKT
2025-11-28,RIOX,0,HYMC
2025-11-28,RIOX,0,BEX
2025-11-28,RIOX,0,BBUC
2025-11-28,RIOX,0,CDE
2025-11-28,RIOX,0,CMBM
2025-11-28,RIOX,0,NAMM
2025-11-28,RIOX,0,ZBIO
2025-11-28,RIOX,0,RAPT
2025-11-28,RIOX,0,IMSR
2025-12-01,OLOX,0,AXTI
2025-12-01,OLOX,0,LTRX
2025-12-01,OLOX,0,ZH
2025-12-01,OLOX,0,GPRO
2025-12-01,OLOX,0,GRO
2025-12-01,OLOX,0,BZAI
2025-12-01,OLOX,0,WSC
2025-12-01,OLOX,0,COMP
2025-12-01,OLOX,0,CLSX
2025-12-01,OLOX,0,LSTA
2025-12-01,OLOX,0,EPSM
2025-12-01,OLOX,0,BITX
2025-12-01,OLOX,0,CNTA
2025-12-01,OLOX,0,WING
2025-12-01,OLOX,0,MSGY
2025-12-01,OLOX,0,ASH
2025-12-01,OLOX,0,SLDPW
2025-12-01,OLOX,0,LXEO
2025-12-01,OLOX,0,AVGX
2025-12-01,OLOX,0,VSTS
2025-12-01,OLOX,0,MSTR
2025-12-01,OLOX,0,TITN
2025-12-01,OLOX,0,MSTU
2025-12-01,OLOX,0,MSOX
2025-12-01,OLOX,0,ZIP
2025-12-02,BMNU,0,QBTS
2025-12-02,BMNU,0,PRG
2025-12-02,BMNU,0,TDUP
2025-12-02,BMNU,0,NKLR
2025-12-02,BMNU,0,ALTS
2025-12-02,BMNU,0,DXST
2025-12-02,BMNU,0,STXS
2025-12-02,BMNU,0,TSHA
2025-12-02,BMNU,0,WEN
2025-12-02,BMNU,0,MTEN
2025-12-02,BMNU,0,MLAB
2025-12-02,BMNU,0,LENZ
2025-12-02,BMNU,0,CYPH
2025-12-02,BMNU,0,FLY
2025-12-02,BMNU,0,QH
2025-12-02,BMNU,0,CLNN
2025-12-02,BMNU,0,VICR
2025-12-02,BMNU,0,LBRX
2025-12-02,BMNU,0,SLMT
2025-12-02,BMNU,0,CSAN
2025-12-02,BMNU,0,IMCC
2025-12-02,BMNU,0,EVH
2025-12-02,BMNU,0,CRML
2025-12-02,BMNU,0,SVRA
2025-12-02,BMNU,0,TKNO
2025-12-02,CCUP,0,CTW
2025-12-02,CCUP,0,LMND
2025-12-02,CCUP,0,YDKG
2025-12-02,CCUP,0,AESI
2025-12-02,CCUP,0,ACHR+
2025-12-02,CCUP,0,ZJK
2025-12-02,CCUP,0,SHMD
2025-12-02,CCUP,0,RNTX
2025-12-02,CCUP,0,FHTX
2025-12-02,CCUP,0,LXEO
2025-12-02,CCUP,0,GANX
2025-12-02,CCUP,0,CMBM
2025-12-02,CCUP,0,HIMS
2025-12-02,CCUP,0,ALLO
2025-12-02,CCUP,0,BGL
2025-12-02,CCUP,0,PTIR
2025-12-02,CCUP,0,ZYXI
2025-12-02,CCUP,0,PONY
2025-12-02,CCUP,0,FBRX
2025-12-02,CCUP,0,CABR
2025-12-02,CCUP,0,XYF
2025-12-02,CCUP,0,JBIO
2025-12-02,CCUP,0,AMLX
2025-12-02,CCUP,0,TDUP
2025-12-02,CCUP,0,MEI
2025-12-02,CRCA,0,VGZ
2025-12-02,CRCA,0,ANNX
2025-12-02,CRCA,0,PLUG
2025-12-02,CRCA,0,TGE
2025-12-02,CRCA,0,FIGR
2025-12-02,CRCA,0,NN
2025-12-02,CRCA,0,GDXD
2025-12-02,CRCA,0,NCPL
2025-12-02,CRCA,0,NVNI
2025-12-02,CRCA,0,ZYXI
2025-12-02,CRCA,0,FLD
2025-12-02,CRCA,0,NUAI
2025-12-02,CRCA,0,UNCY
2025-12-02,CRCA,0,XRPR
2025-12-02,CRCA,0,SPCE
2025-12-02,CRCA,0,ORCX
2025-12-02,CRCA,0,ON
2025-12-02,CRCA,0,AGCC
2025-12-02,CRCA,0,IMCR
2025-12-02,CRCA,0,THRY
2025-12-02,CRCA,0,BITF
2025-12-02,CRCA,0,MIR
2025-12-02,CRCA,0,MPAA
2025-12-02,CRCA,0,MCHPP
2025-12-02,CRCA,0,LRHC
2025-12-02,SMU,0,NAVN
2025-12-02,SMU,0,NRDS
2025-12-02,SMU,0,EQX
2025-12-02,SMU,0,KYTX
2025-12-02,SMU,0,TELA
2025-12-02,SMU,0,GHRS
2025-12-02,SMU,0,ASTL
2025-12-02,SMU,0,STX
2025-12-02,SMU,0,MSBI
2025-12-02,SMU,0,PRAX
2025-12-02,SMU,0,VG
2025-12-02,SMU,0,MAIA
2025-12-02,SMU,0,ZJK
2025-12-02,SMU,0,VRDN
2025-12-02,SMU,0,IONQ
2025-12-02,SMU,0,MSOX
2025-12-02,SMU,0,UFPT
2025-12-02,SMU,0,STTK
2025-12-02,SMU,0,CYTK
2025-12-02,SMU,0,BLBX
2025-12-02,SMU,0,NKTR
2025-12-02,SMU,0,XERS
2025-12-02,SMU,0,NAMS
2025-12-02,SMU,0,DEFT
2025-12-02,SMU,0,ZEO
2025-12-03,XXI,0,EGBN
2025-12-03,XXI,0,NBIG
2025-12-03,XXI,0,AEMD
2025-12-03,XXI,0,EVCM
2025-12-03,XXI,0,IONR
2025-12-03,XXI,0,BMR
2025-12-03,XXI,0,CAI
2025-12-03,XXI,0,ONDS
2025-12-03,XXI,0,GUTS
2025-12-03,XXI,0,HPK
2025-12-03,XXI,0,JXG
2025-12-03,XXI,0,BZAI
2025-12-03,XXI,0,PILL
2025-12-03,XXI,0,HCWB
2025-12-03,XXI,0,KSS
2025-12-03,XXI,0,LBRT
2025-12-03,XXI,0,PRQR
2025-12-03,XXI,0,CTNT
2025-12-03,XXI,0,AVXL
2025-12-03,XXI,0,MBUU
2025-12-03,XXI,0,LASR
2025-12-03,XXI,0,FTK
2025-12-03,XXI,0,CCUP
2025-12-03,XXI,0,OKLO
2025-12-03,XXI,0,WYFI
2025-12-03,RUBI,0,SKBL
2025-12-03,RUBI,0,SNDR
2025-12-03,RUBI,0,GAUZ
2025-12-03,RUBI,0,TNGX
2025-12-03,RUBI,0,NWL
2025-12-03,RUBI,0,HURA
2025-12-03,RUBI,0,RH
2025-12-03,RUBI,0,IONR
2025-12-03,RUBI,0,MSTR
2025-12-03,RUBI,0,CFLT
2025-12-03,RUBI,0,WTO
2025-12-03,RUBI,0,SMHI
2025-12-03,RUBI,0,FIGS
2025-12-03,RUBI,0,DDD
2025-12-03,RUBI,0,PLTZ
2025-12-03,RUBI,0,CRWU
2025-12-03,RUBI,0,DNUT
2025-12-03,RUBI,0,LI
2025-12-03,RUBI,0,HL
2025-12-03,RUBI,0,BCYC
2025-12-03,RUBI,0,NWTG
2025-12-03,RUBI,0,TKNO
2025-12-03,RUBI,0,FOXF
2025-12-03,RUBI,0,LITE
2025-12-03,RUBI,0,SRTA
2025-12-03,CMCT,0,ENR
2025-12-03,CMCT,0,DJTU
2025-12-03,CMCT,0,BIOX
2025-12-03,CMCT,0,MSM
2025-12-03,CMCT,0,MGX
2025-12-03,CMCT,0,ALT
2025-12-03,CMCT,0,OSS
2025-12-03,CMCT,0,LITM
2025-12-03,CMCT,0,MSBI
2025-12-03,CMCT,0,BTCS
2025-12-03,CMCT,0,NCNO
2025-12-03,CMCT,0,VNET
2025-12-03,CMCT,0,TNGX
2025-12-03,CMCT,0,TGE
2025-12-03,CMCT,0,MIST
2025-12-03,CMCT,0,IPHA
2025-12-03,CMCT,0,CXM
2025-12-03,CMCT,0,HUT
2025-12-03,CMCT,0,SGN
2025-12-03,CMCT,0,COHR
2025-12-03,CMCT,0,ACHC
2025-12-03,CMCT,0,RLMD
2025-12-03,CMCT,0,ARE
2025-12-03,CMCT,0,HYPD
2025-12-03,CMCT,0,OMEX
2025-12-05,XXI,0,IRE
2025-12-05,XXI,0,OSS
2025-12-05,XXI,0,STUB
2025-12-05,XXI,0,CTXR
2025-12-05,XXI,0,WIX
2025-12-05,XXI,0,TARA
2025-12-05,XXI,0,BMNR
2025-12-05,XXI,0,CTOR
2025-12-05,XXI,0,TRAW
2025-12-05,XXI,0,HTFL
2025-12-05,XXI,0,NRSN
2025-12-05,XXI,0,STTK
2025-12-05,XXI,0,IMSR
2025-12-05,XXI,0,OMDA
2025-12-05,XXI,0,SGML
2025-12-05,XXI,0,RDW
2025-12-05,XXI,0,MULL
2025-12-05,XXI,0,ZBIO
2025-12-05,XXI,0,CGC
2025-12-05,XXI,0,INMB
2025-12-05,XXI,0,TTEC
2025-12-05,XXI,0,SEDG
2025-12-05,XXI,0,XGN
2025-12-05,XXI,0,NXTT
2025-12-05,XXI,0,LAES
2025-12-05,OKLS,0,SMMT
2025-12-05,OKLS,0,HERE
2025-12-05,OKLS,0,EKSO
2025-12-05,OKLS,0,BKKT
2025-12-05,OKLS,0,BBCP
2025-12-05,OKLS,0,CRBP
2025-12-05,OKLS,0,PMCB
2025-12-05,OKLS,0,GGAL
2025-12-05,OKLS,0,CVLT
2025-12-05,OKLS,0,BTU
2025-12-05,OKLS,0,TERN
2025-12-05,OKLS,0,RR
2025-12-05,OKLS,0,ABVE
2025-12-05,OKLS,0,RGC
2025-12-05,OKLS,0,TGE
2025-12-05,OKLS,0,CIFRW
2025-12-05,OKLS,0,CELZ
2025-12-05,OKLS,0,CGON
2025-12-05,OKLS,0,JOBX
2025-12-05,OKLS,0,VALE
2025-12-05,OKLS,0,HROW
2025-12-05,OKLS,0,AII
2025-12-05,OKLS,0,SEGG
2025-12-05,OKLS,0,HIVE
2025-12-05,OKLS,0,MTC
2025-12-05,LGHL,0,NATR
2025-12-05,LGHL,0,HKIT
2025-12-05,LGHL,0,CDLX
2025-12-05,LGHL,0,SURG
2025-12-05,LGHL,0,WEAV
2025-12-05,LGHL,0,AII
2025-12-05,LGHL,0,JOBX
2025-12-05,LGHL,0,DSGN
2025-12-05,LGHL,0,MOD
2025-12-05,LGHL,0,QUBX
2025-12-05,LGHL,0,PROK
2025-12-05,LGHL,0,SLG
2025-12-05,LGHL,0,CIFR
2025-12-05,LGHL,0,GNPX
2025-12-05,LGHL,0,WLDS
2025-12-05,LGHL,0,PPTA
2025-12-05,LGHL,0,BKKT
2025-12-05,LGHL,0,WOK
2025-12-05,LGHL,0,MRAL
2025-12-05,LGHL,0,BWMN
2025-12-05,LGHL,0,MXCT
2025-12-05,LGHL,0,BEX
2025-12-05,LGHL,0,SJT
2025-12-05,LGHL,0,PLCE
2025-12-05,LGHL,0,GRI
2025-12-05,CAPR,0,DOCU
2025-12-05,CAPR,0,EU
2025-12-05,CAPR,0,SID
2025-12-05,CAPR,0,FTHM
2025-12-05,CAPR,0,AMDL
2025-12-05,CAPR,0,CTOR
2025-12-05,CAPR,0,SABS
2025-12-05,CAPR,0,SANA
2025-12-05,CAPR,0,CABR
2025-12-05,CAPR,0,MOD
2025-12-05,CAPR,0,NFLU
2025-12-05,CAPR,0,SLMT
2025-12-05,CAPR,0,PSKY
2025-12-05,CAPR,0,SMST
2025-12-05,CAPR,0,BIAF
2025-12-05,CAPR,0,AARD
2025-12-05,CAPR,0,SLN
2025-12-05,CAPR,0,ORGO
2025-12-05,CAPR,0,ATON
2025-12-05,CAPR,0,NAVN
2025-12-05,CAPR,0,UGP
2025-12-05,CAPR,0,GH
2025-12-05,CAPR,0,PLRX
2025-12-05,CAPR,0,CING
2025-12-05,CAPR,0,THO
2025-12-12,WHLR,0,SOXS
2025-12-12,WHLR,0,TLYS
2025-12-12,WHLR,0,CNTA
2025-12-12,WHLR,0,CIFRW
2025-12-12,WHLR,0,GRDN
2025-12-12,WHLR,0,GRAN
2025-12-12,WHLR,0,NOG
2025-12-12,WHLR,0,CNTB
2025-12-12,WHLR,0,HPP
2025-12-12,WHLR,0,WHWK
2025-12-12,WHLR,0,PMAX
2025-12-12,WHLR,0,TMQ
2025-12-12,WHLR,0,GNTA
2025-12-12,WHLR,0,FLWS
2025-12-12,WHLR,0,LEU
2025-12-12,WHLR,0,OLMA
2025-12-12,WHLR,0,ALT
2025-12-12,WHLR,0,BMBL
2025-12-12,WHLR,0,BDMD
2025-12-12,WHLR,0,KPTI
2025-12-12,WHLR,0,HYFT
2025-12-12,WHLR,0,AHT
2025-12-12,WHLR,0,HTFL
2025-12-12,WHLR,0,DRD
2025-12-12,WHLR,0,NRDY
2025-12-16,CCUP,0,NVX
2025-12-16,CCUP,0,GCT
2025-12-16,CCUP,0,FBYD
2025-12-16,CCUP,0,PRTA
2025-12-16,CCUP,0,ELVR
2025-12-16,CCUP,0,AIXC
2025-12-16,CCUP,0,RAPT
2025-12-16,CCUP,0,QSI
2025-12-16,CCUP,0,ORBS
2025-12-16,CCUP,0,WYFI
2025-12-16,CCUP,0,GWH
2025-12-16,CCUP,0,AREN
2025-12-16,CCUP,0,PRME
2025-12-16,CCUP,0,DUOT
2025-12-16,CCUP,0,ADCT
2025-12-16,CCUP,0,WWW
2025-12-16,CCUP,0,CPIX
2025-12-16,CCUP,0,UVIX
2025-12-16,CCUP,0,LUD
2025-12-16,CCUP,0,CRESY
2025-12-16,CCUP,0,GDXU
2025-12-16,CCUP,0,OBIO
2025-12-16,CCUP,0,FGNX
2025-12-16,CCUP,0,ROIV
2025-12-16,CCUP,0,LITE
2025-12-16,CRCA,0,GCT
2025-12-16,CRCA,0,CNC
2025-12-16,CRCA,0,TSAT
2025-12-16,CRCA,0,RYET
2025-12-16,CRCA,0,WULX
2025-12-16,CRCA,0,NAIL
2025-12-16,CRCA,0,BBAI
2025-12-16,CRCA,0,INDI
2025-12-16,CRCA,0,FEIM
2025-12-16,CRCA,0,PXED
2025-12-16,CRCA,0,ARM
2025-12-16,CRCA,0,INSM
2025-12-16,CRCA,0,TWG
2025-12-16,CRCA,0,TMC
2025-12-16,CRCA,0,PRCH
2025-12-16,CRCA,0,SHMD
2025-12-16,CRCA,0,MOB
2025-12-16,CRCA,0,TELA
2025-12-16,CRCA,0,MITK
2025-12-16,CRCA,0,SMU
2025-12-16,CRCA,0,DUST
2025-12-16,CRCA,0,INBS
2025-12-16,CRCA,0,ARQ
2025-12-16,CRCA,0,FWDI
2025-12-16,CRCA,0,CPIX
2025-12-18,BEX,0,GLXG
2025-12-18,BEX,0,SETH
2025-12-18,BEX,0,PLRZ
2025-12-18,BEX,0,LAC
2025-12-18,BEX,0,NOTE
2025-12-18,BEX,0,RERE
2025-12-18,BEX,0,PGY
2025-12-18,BEX,0,STEX
2025-12-18,BEX,0,GERN
2025-12-18,BEX,0,SKBL
2025-12-18,BEX,0,YALA
2025-12-18,BEX,0,DARE
2025-12-18,BEX,0,BMEA
2025-12-18,BEX,0,SKIL
2025-12-18,BEX,0,ARBK
2025-12-18,BEX,0,NWGL
2025-12-18,BEX,0,AMPG
2025-12-18,BEX,0,ORCX
2025-12-18,BEX,0,ENSC
2025-12-18,BEX,0,AHMA
2025-12-18,BEX,0,CMTL
2025-12-18,BEX,0,TLPH
2025-12-18,BEX,0,FEGE
2025-12-18,BEX,0,BDMD
2025-12-18,BEX,0,MNMD
2025-12-19,BMNU,0,FET
2025-12-19,BMNU,0,WLDN
2025-12-19,BMNU,0,MRNA
2025-12-19,BMNU,0,RILY
2025-12-19,BMNU,0,BLNE
2025-12-19,BMNU,0,NA
2025-12-19,BMNU,0,VERO
2025-12-19,BMNU,0,PURR
2025-12-19,BMNU,0,WULX
2025-12-19,BMNU,0,GRWG
2025-12-19,BMNU,0,PSNYW
2025-12-19,BMNU,0,MOB
2025-12-19,BMNU,0,ASPI
2025-12-19,BMNU,0,ASMB
2025-12-19,BMNU,0,COHR
2025-12-19,BMNU,0,MPL
2025-12-19,BMNU,0,ESPR
2025-12-19,BMNU,0,CODI
2025-12-19,BMNU,0,BBGI
2025-12-19,BMNU,0,FRGT
2025-12-19,BMNU,0,NUGT
2025-12-19,BMNU,0,FBIO
2025-12-19,BMNU,0,CRVS
2025-12-19,BMNU,0,CORD
2025-12-19,BMNU,0,PLRZ
2025-12-30,FLYE,0,LFVN
2025-12-30,FLYE,0,SHFS
2025-12-30,FLYE,0,KTTA
2025-12-30,FLYE,0,TGE
2025-12-30,FLYE,0,SERV
2025-12-30,FLYE,0,ZURA
2025-12-30,FLYE,0,BENF
2025-12-30,FLYE,0,KRMN
2025-12-30,FLYE,0,CMCT
2025-12-30,FLYE,0,FULC
2025-12-30,FLYE,0,WKEY
2025-12-30,FLYE,0,KLTR
2025-12-30,FLYE,0,ABOS
2025-12-30,FLYE,0,ASTS
2025-12-30,FLYE,0,NBY
2025-12-30,FLYE,0,ACDC
2025-12-30,FLYE,0,AUST
2025-12-30,FLYE,0,TBI
2025-12-30,FLYE,0,MSOX
2025-12-30,FLYE,0,NNVC
2025-12-30,FLYE,0,RLMD
2025-12-30,FLYE,0,IOVA
2025-12-30,FLYE,0,RUBI
2025-12-30,FLYE,0,QSU
2025-12-30,FLYE,0,ZIP
2025-12-30,AXTI,0,MSTZ
2025-12-30,AXTI,0,HRTX
2025-12-30,AXTI,0,AEMD
2025-12-30,AXTI,0,CLOV
2025-12-30,AXTI,0,SEI
2025-12-30,AXTI,0,ANVS
2025-12-30,AXTI,0,CCCXW
2025-12-30,AXTI,0,SERV
2025-12-30,AXTI,0,BW
2025-12-30,AXTI,0,GREE
2025-12-30,AXTI,0,SION
2025-12-30,AXTI,0,VTYX
2025-12-30,AXTI,0,USAR
2025-12-30,AXTI,0,ZBIO
2025-12-30,AXTI,0,SMJF
2025-12-30,AXTI,0,RKLZ
2025-12-30,AXTI,0,HOLO
2025-12-30,AXTI,0,NA
2025-12-30,AXTI,0,DFDV
2025-12-30,AXTI,0,ANAB
2025-12-30,AXTI,0,IBG
2025-12-30,AXTI,0,CAPR
2025-12-30,AXTI,0,WKEY
2025-12-30,AXTI,0,EHTH
2025-12-30,AXTI,0,UPSX
2026-01-05,DGNX,0,EVAX
2026-01-05,DGNX,0,CONI
2026-01-05,DGNX,0,ATAI
2026-01-05,DGNX,0,RZLV
2026-01-05,DGNX,0,FWRG
2026-01-05,DGNX,0,AVGU
2026-01-05,DGNX,0,RENT
2026-01-05,DGNX,0,BTCZ
2026-01-05,DGNX,0,SLN
2026-01-05,DGNX,0,QBTS
2026-01-05,DGNX,0,CVLG
2026-01-05,DGNX,0,NEGG
2026-01-05,DGNX,0,JELD
2026-01-05,DGNX,0,PBF
2026-01-05,DGNX,0,ANGX
2026-01-05,DGNX,0,OLPX
2026-01-05,DGNX,0,IVVD
2026-01-05,DGNX,0,OM
2026-01-05,DGNX,0,MDXH
2026-01-05,DGNX,0,BRR
2026-01-05,DGNX,0,QNCX
2026-01-05,DGNX,0,STTK
