day,symbol,entry_m,ctrl
2025-12-23,KZIA,636,NFE
2025-12-23,KZIA,636,IMSR
2025-12-23,KZIA,636,SLNH
2025-12-23,KZIA,636,LTBR
2025-12-23,KZIA,636,ZENA
2025-12-23,KZIA,636,PSNL
2025-12-29,KXIN,615,TIVC
2025-12-29,KXIN,615,TRON
2025-12-29,KXIN,615,PAPL
2025-12-29,KXIN,615,BE
2025-12-29,KXIN,615,DARE
2025-12-29,KXIN,615,HITI
2025-12-29,KXIN,615,ODV
2025-12-29,KXIN,615,LUCY
2025-12-29,KXIN,615,SMLR
2025-12-29,KXIN,615,MSOS
2025-12-29,KXIN,615,FLNC
2025-12-29,KXIN,615,MOB
2025-12-29,KXIN,615,ENGN
2025-12-29,KXIN,615,MYNZ
2025-12-29,KXIN,615,ANDG
2025-12-29,KXIN,615,TNMG
2025-12-29,KXIN,615,ENVX
2025-12-29,KXIN,615,APLX
2025-12-29,KXIN,615,AEHL
2025-12-29,KXIN,615,KLXE
2025-12-29,KXIN,615,VSCO
2025-12-29,KXIN,615,SUPX
2025-12-29,KXIN,615,VOR
2025-12-29,KXIN,615,HROW
2025-12-29,KXIN,615,ONMD
2025-12-29,KXIN,619,ALTS
2025-12-29,KXIN,619,WULX
2025-12-29,KXIN,619,SATL
2025-12-29,KXIN,619,TELO
2025-12-29,KXIN,619,XHLD
2025-12-29,KXIN,619,NVX
2025-12-29,KXIN,619,BMEA
2025-12-29,KXIN,619,TEMT
2025-12-29,KXIN,619,SMX
2025-12-29,KXIN,619,SYM
2025-12-29,KXIN,619,CWD
2025-12-29,KXIN,619,YOUL
2025-12-29,KXIN,619,TGL
2025-12-29,KXIN,619,PRLD
2025-12-29,KXIN,619,FOA
2025-12-29,KXIN,619,RGTZ
2025-12-29,KXIN,619,QUBX
2025-12-29,KXIN,619,SMCL
2025-12-29,KXIN,619,BTM
2025-12-29,KXIN,619,MRAL
2025-12-29,KXIN,619,ZEPP
2025-12-29,KXIN,619,MLCI
2025-12-29,KXIN,619,CRWG
2025-12-29,KXIN,619,CVRX
2025-12-29,KXIN,619,DIN
2026-01-06,VELO,589,SGBX
2026-01-06,VELO,589,DUOT
2026-01-06,VELO,589,XXRP
2026-01-06,VELO,589,SPRC
2026-01-06,VELO,589,RXO
2026-01-06,VELO,589,CAMT
2026-01-06,VELO,589,LXU
2026-01-06,VELO,589,CHR
2026-01-06,VELO,589,VSA
2026-01-06,VELO,589,HRTG
2026-01-06,VELO,589,DFEN
2026-01-06,VELO,589,VMI
2026-01-06,VELO,589,RKLB
2026-01-06,VELO,589,BTG
2026-01-06,VELO,589,ELVA
2026-01-06,VELO,589,LAB
2026-01-06,VELO,589,DFDV
2026-01-06,VELO,589,KLXE
2026-01-06,VELO,589,PL
2026-01-06,VELO,589,AAP
2026-01-06,VELO,589,SLAB
2026-01-06,VELO,589,MBC
2026-01-06,VELO,589,HE
2026-01-06,VELO,589,TONX
2026-01-06,VELO,589,LUNG
2026-01-27,BNRG,600,DUOL
2026-01-27,BNRG,600,GLXY
2026-01-27,BNRG,600,PAVM
2026-01-27,BNRG,600,SOC
2026-01-27,BNRG,600,TDOC
2026-01-27,BNRG,600,LUMN
2026-01-27,BNRG,600,CLNE
2026-01-27,BNRG,600,GALT
2026-01-27,BNRG,600,OSS
2026-01-27,BNRG,600,HOOG
2026-01-27,BNRG,600,AKTS
2026-01-27,BNRG,600,GSHD
2026-01-27,BNRG,600,YYAI
2026-01-27,BNRG,600,STKE
2026-01-27,BNRG,600,ZSL
2026-01-27,BNRG,600,NBIS
2026-01-27,BNRG,600,SLP
2026-01-27,BNRG,600,WGS
2026-01-27,BNRG,600,AUST
2026-01-27,BNRG,600,SBSW
2026-01-27,BNRG,600,ORCU
2026-01-27,BNRG,600,HNRG
2026-01-27,BNRG,600,YMT
2026-01-27,BNRG,600,IONL
2026-01-27,BNRG,600,PUMP
2026-01-27,BRNX,600,CTNM
2026-01-27,BRNX,600,MSTU
2026-01-27,BRNX,600,APH
2026-01-27,BRNX,600,SVCO
2026-01-27,BRNX,600,ORIO
2026-01-27,BRNX,600,RGC
2026-01-27,BRNX,600,MSGY
2026-01-27,BRNX,600,SOFX
2026-01-27,BRNX,600,SIFY
2026-01-27,BRNX,600,ODD
2026-01-27,BRNX,600,BLNE
2026-01-27,BRNX,600,ACCL
2026-01-27,BRNX,600,SVRE
2026-01-27,BRNX,600,RIOX
2026-01-27,BRNX,600,SMST
2026-01-27,BRNX,600,BVN
2026-01-27,BRNX,600,SABS
2026-01-27,BRNX,600,SOBR
2026-01-27,BRNX,600,CRSP
2026-01-27,BRNX,600,BITU
2026-01-27,BRNX,600,POLA
2026-01-27,BRNX,600,SMCX
2026-01-27,BRNX,600,BRN
2026-01-27,BRNX,600,TECX
2026-01-27,BRNX,600,SHFS
2026-02-12,KPTI,586,ACMR
2026-02-12,KPTI,586,ELF
2026-02-12,KPTI,586,NMG
2026-02-12,KPTI,586,SSTI
2026-02-12,KPTI,586,URA
2026-02-12,KPTI,586,NVTX
2026-02-12,KPTI,586,NET
2026-02-12,KPTI,586,ELAN
2026-02-12,KPTI,586,TWG
2026-02-12,KPTI,586,LQDA
2026-02-12,KPTI,586,PWR
2026-02-12,KPTI,586,QMCO
2026-02-12,KPTI,586,CTSH
2026-02-12,KPTI,586,BULG
2026-02-12,KPTI,586,GAU
2026-02-12,KPTI,586,HRI
2026-02-12,KPTI,586,ALAB
2026-02-12,KPTI,586,SMHI
2026-02-12,KPTI,586,AUR
2026-02-12,KPTI,586,CRCL
2026-02-12,KPTI,586,BWEN
2026-02-12,KPTI,586,SUN
2026-02-12,KPTI,586,SRZN
2026-02-12,KPTI,586,AGIO
2026-02-12,KPTI,586,CRNX
2026-02-17,DBGI,623,RLYB
2026-02-17,DBGI,623,SPSC
2026-02-17,DBGI,623,CAL
2026-02-17,DBGI,623,MSTP
2026-02-17,DBGI,623,AGI
2026-02-17,DBGI,623,POET
2026-02-17,DBGI,623,CRWD
2026-02-17,DBGI,623,TRUP
2026-02-17,DBGI,623,ARE
2026-02-17,DBGI,623,GMAB
2026-02-17,DBGI,623,SOUX
2026-02-17,DBGI,623,MKSI
2026-02-17,DBGI,623,AQMS
2026-02-17,DBGI,623,ORLA
2026-02-17,DBGI,623,RIVN
2026-02-17,DBGI,623,PHOE
2026-02-17,DBGI,623,INTJ
2026-02-17,DBGI,623,NEOV
2026-02-17,DBGI,623,NFXL
2026-02-17,DBGI,623,ICU
2026-02-17,DBGI,623,HTFL
2026-02-17,DBGI,623,SOXL
2026-02-17,DBGI,623,GLDG
2026-02-17,DBGI,623,FNKO
2026-02-17,DBGI,623,BFAM
2026-02-24,ADVB,642,PURR
2026-02-24,ADVB,642,ARVN
2026-02-24,ADVB,642,CMPS
2026-02-24,ADVB,642,UNIT
2026-02-24,ADVB,642,NFXL
2026-02-24,ADVB,642,MGNX
2026-02-24,ADVB,642,CHA
2026-02-24,ADVB,642,NPWR
2026-02-24,ADVB,642,AFYA
2026-02-24,ADVB,642,ADAG
2026-02-24,ADVB,642,RDW
2026-02-24,ADVB,642,HPK
2026-02-24,ADVB,642,EMPD
2026-02-24,ADVB,642,UBRL
2026-02-24,ADVB,642,ACHC
2026-02-24,ADVB,642,VOR
2026-02-24,ADVB,642,RAPP
2026-02-24,ADVB,642,HITI
2026-02-24,ADVB,642,XNET
2026-02-24,ADVB,642,GPCR
2026-02-24,ADVB,642,DFIN
2026-02-24,ADVB,642,WTI
2026-02-24,ADVB,642,RKLB
2026-02-24,ADVB,642,LTBR
2026-02-24,ADVB,642,IVVD
2026-02-25,LAW,602,DMRC
2026-02-25,LAW,602,BNTC
2026-02-25,LAW,602,AIMD
2026-02-25,LAW,602,IMCR
2026-02-25,LAW,602,BLNE
2026-02-25,LAW,602,NOWL
2026-02-25,LAW,602,GALT
2026-02-25,LAW,602,HYFT
2026-02-25,LAW,602,EXLS
2026-02-25,LAW,602,DELL
2026-02-25,LAW,602,HLNE
2026-02-25,LAW,602,ALLT
2026-02-25,LAW,602,AFRU
2026-02-25,LAW,602,SEI
2026-02-25,LAW,602,FLY
2026-02-25,LAW,602,AMDG
2026-02-25,LAW,602,UEC
2026-02-25,LAW,602,ROLR
2026-02-25,LAW,602,NBY
2026-02-25,LAW,602,DSGN
2026-02-25,LAW,602,LOMA
2026-02-25,LAW,602,ENLV
2026-02-25,LAW,602,AEYE
2026-02-25,LAW,602,CLSX
2026-02-25,LAW,602,SBET
2026-02-27,ANPA,614,SXTP
2026-02-27,ANPA,614,CYH
2026-02-27,ANPA,614,ABTS
2026-02-27,ANPA,614,VYGR
2026-02-27,ANPA,614,AUGO
2026-02-27,ANPA,614,LITM
2026-02-27,ANPA,614,SMCX
2026-02-27,ANPA,614,GRAL
2026-02-27,ANPA,614,RGTZ
2026-02-27,ANPA,614,UVIX
2026-02-27,ANPA,614,OMER
2026-02-27,ANPA,614,SMR
2026-02-27,ANPA,614,TTD
2026-02-27,ANPA,614,SIG
2026-02-27,ANPA,614,TPVG
2026-02-27,ANPA,614,BKKT
2026-02-27,ANPA,614,ACMR
2026-02-27,ANPA,614,VKTX
2026-02-27,ANPA,614,PBYI
2026-02-27,ANPA,614,REI
2026-02-27,ANPA,614,MPLT
2026-02-27,ANPA,614,CRML
2026-02-27,ANPA,614,RFIL
2026-02-27,ANPA,614,IBTA
2026-02-27,ANPA,614,PTRN
2026-03-06,QCLS,620,HYPR
2026-03-06,QCLS,620,AMLX
2026-03-06,QCLS,620,MASS
2026-03-06,QCLS,620,SRFM
2026-03-06,QCLS,620,ANRO
2026-03-06,QCLS,620,MEOH
2026-03-06,QCLS,620,MENS
2026-03-06,QCLS,620,AEVA
2026-03-06,QCLS,620,RPGL
2026-03-06,QCLS,620,LIDR
2026-03-06,QCLS,620,DH
2026-03-06,QCLS,620,MSTU
2026-03-06,QCLS,620,MSTX
2026-03-06,QCLS,620,RIOX
2026-03-06,QCLS,620,OBIO
2026-03-06,QCLS,620,CONI
2026-03-06,QCLS,620,ELTX
2026-03-06,QCLS,620,INGN
2026-03-06,QCLS,620,NNBR
2026-03-06,QCLS,620,BWEN
2026-03-06,QCLS,620,NVAX
2026-03-06,QCLS,620,CNDT
2026-03-06,QCLS,620,SOFI
2026-03-06,QCLS,620,RNGR
2026-03-06,QCLS,620,JFB
2026-03-13,EDHL,613,SMR
2026-03-13,EDHL,613,CRSP
2026-03-13,EDHL,613,PILL
2026-03-13,EDHL,613,PALI
2026-03-13,EDHL,613,NEOG
2026-03-13,EDHL,613,TWAV
2026-03-13,EDHL,613,INUV
2026-03-13,EDHL,613,HIVE
2026-03-13,EDHL,613,LIFE
2026-03-13,EDHL,613,DAVE
2026-03-13,EDHL,613,SBSW
2026-03-13,EDHL,613,LITX
2026-03-13,EDHL,613,BLZE
2026-03-13,EDHL,613,SYRE
2026-03-13,EDHL,613,ASTN
2026-03-13,EDHL,613,HTFL
2026-03-13,EDHL,613,NP
2026-03-13,EDHL,613,RHI
2026-03-13,EDHL,613,SIF
2026-03-13,EDHL,613,BW
2026-03-13,EDHL,613,KPTI
2026-03-13,EDHL,613,ELPW
2026-03-13,EDHL,613,ATRO
2026-03-13,EDHL,613,RNA
2026-03-13,EDHL,613,ONDS
2026-03-26,MKDW,591,LBRT
2026-03-26,MKDW,591,NPWR
2026-03-26,MKDW,591,CNNE
2026-03-26,MKDW,591,DMRA
2026-03-26,MKDW,591,NAMS
2026-03-26,MKDW,591,RCAT
2026-03-26,MKDW,591,CRCA
2026-03-26,MKDW,591,OKYO
2026-03-26,MKDW,591,ULS
2026-03-26,MKDW,591,CDIO
2026-03-26,MKDW,591,LENZ
2026-03-26,MKDW,591,BAIG
2026-03-26,MKDW,591,CCUP
2026-03-26,MKDW,591,QCLS
2026-03-26,MKDW,591,ANDG
2026-03-26,MKDW,591,KGEI
2026-03-26,MKDW,591,MDXG
2026-03-26,MKDW,591,CIFG
2026-03-26,MKDW,591,CODI
2026-03-26,MKDW,591,NCNO
2026-03-26,MKDW,591,CNTB
2026-03-26,MKDW,591,VYGR
2026-03-26,MKDW,591,HIMZ
2026-03-26,MKDW,591,BULZ
2026-03-26,MKDW,591,SXTP
2026-04-01,GLND,587,TALO
2026-04-01,GLND,587,GFI
2026-04-01,GLND,587,HIT
2026-04-01,GLND,587,CAL
2026-04-01,GLND,587,PAYS
2026-04-01,GLND,587,HTT
2026-04-01,GLND,587,LUNL
2026-04-01,GLND,587,PRE
2026-04-01,GLND,587,CLW
2026-04-01,GLND,587,GPMT
2026-04-01,GLND,587,TSDD
2026-04-01,GLND,587,IONZ
2026-04-01,GLND,587,SIG
2026-04-01,GLND,587,PROK
2026-04-01,GLND,587,GHRS
2026-04-01,GLND,587,OKUR
2026-04-01,GLND,587,AUUD
2026-04-01,GLND,587,BJ
2026-04-01,GLND,587,ADUR
2026-04-01,GLND,587,AIRO
2026-04-01,GLND,587,NOG
2026-04-01,GLND,587,KULR
2026-04-01,GLND,587,XENE
2026-04-01,GLND,587,SHMDW
2026-04-01,GLND,587,LVWR
2026-05-15,TRT,645,RUN
2026-05-15,TRT,645,BEZ
2026-05-15,TRT,645,INDI
2026-05-15,TRT,645,FENC
2026-05-15,TRT,645,MULL
2026-05-15,TRT,645,PARR
2026-05-15,TRT,645,CNDT
2026-05-15,TRT,645,ARTL
2026-05-15,TRT,645,PBM
2026-05-15,TRT,645,JLL
2026-05-15,TRT,645,INSP
2026-05-15,TRT,645,CRML
2026-05-15,TRT,645,VSCO
2026-05-15,TRT,645,AMC
2026-05-15,TRT,645,CTNT
2026-05-15,TRT,645,LPSN
2026-05-15,TRT,645,EQ
2026-05-15,TRT,645,TFIN
2026-05-15,TRT,645,STRT
2026-05-15,TRT,645,NMRA
2026-05-15,TRT,645,SEI
2026-05-15,TRT,645,SPRY
2026-05-15,TRT,645,ALMU
2026-05-15,TRT,645,NPT
2026-05-15,TRT,645,WALD
2026-05-20,MLGO,615,KBH
2026-05-20,MLGO,615,ENR
2026-05-20,MLGO,615,OKLS
2026-05-20,MLGO,615,DMLP
2026-05-20,MLGO,615,TNXP
2026-05-20,MLGO,615,DNUT
2026-05-20,MLGO,615,FBIN
2026-05-20,MLGO,615,KTOS
2026-05-20,MLGO,615,DAVE
2026-05-20,MLGO,615,STFS
2026-05-20,MLGO,615,AVAL
2026-05-20,MLGO,615,ABSI
2026-05-20,MLGO,615,RHLD
2026-05-20,MLGO,615,ASH
2026-05-20,MLGO,615,LPRO
2026-05-20,MLGO,615,MARS
2026-05-20,MLGO,615,SHEN
2026-05-20,MLGO,615,WSC
2026-05-20,MLGO,615,BJRI
2026-05-20,MLGO,615,LABD
2026-05-20,MLGO,615,REPX
2026-05-20,MLGO,615,GLOB
2026-05-20,MLGO,615,FRMI
2026-05-20,MLGO,615,PGNY
2026-05-20,MLGO,615,APT
