symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
RVYL,2026-01-02,09:42:00,6.0761701,5.7216,6.6721701,8389,09:54:00,5.7044352,stop,-3118.4840760999987,-6.117914638367347,False,,0,0.0
STI,2026-01-02,09:51:00,7.932924999999999,7.6437,8.548675,8120,10:26:00,8.415452675000003,trail_stop,3918.1247210000292,6.0825946923739185,False,,0,0.0
MNTS,2026-01-05,09:25:00,9.92992,9.58,10.779919999999999,8823,09:27:00,9.55126,stop,-3340.91718,-3.8133237730011924,False,,0,0.0
PASG,2026-01-05,10:19:00,15.455439999999998,15.1935,16.071689999999997,8113,10:20:00,15.1479195,stop,-2494.913816499977,-1.9897233595419945,False,,0,0.0
INBS,2026-01-06,10:22:00,12.32231,11.9,13.34731,7317,10:32:00,11.8643,stop,-3351.2591699999984,-3.71691671447967,False,,0,0.0
MNTS,2026-01-06,10:57:00,9.991481499999999,9.67,10.770231500000001,9630,11:26:00,9.64099,stop,-3375.233144999987,-3.5079032073471654,False,,0,0.0
PASG,2026-01-06,09:47:00,18.017999999999997,17.300099999999997,19.267750000000007,6000,14:57:00,18.52,eod,3012.0000000000146,2.7861027861028003,False,,0,0.0
RNAZ,2026-01-06,09:53:00,7.867859999999999,7.55,8.64286,6451,10:07:00,7.52735,stop,-2196.630009999995,-4.3278604347306535,False,,0,0.0
VELO,2026-01-06,09:49:00,17.02701,16.639999999999997,17.77701000000001,9999,10:14:00,17.510201329999997,trail_stop,4831.430108669968,2.8377931885868204,False,,0,0.0
ACON,2026-01-08,11:02:00,7.78778,7.5600000000000005,8.337779999999999,9090,11:22:00,7.53732,stop,-2276.681399999995,-3.2160641415140065,False,,0,0.0
ELWT,2026-01-08,10:08:00,4.737532799999999,4.54,5.187532799999999,10000,10:35:00,5.3850298992,exhaust+trail_stop,6299.821496000004,13.297684178566541,True,5.35,5000,3062.336000000001
INBS,2026-01-08,10:23:00,15.705689999999997,15.0624,17.27469,4779,10:29:00,15.0172128,stop,-3290.232538799989,-4.38361638361637,False,,0,0.0
INBS,2026-01-09,10:18:00,18.27826,17.75,19.55326,3921,10:19:00,17.69675,stop,-2280.100709999992,-3.1814297422183406,False,,0,0.0
KLRS,2026-01-09,10:27:00,9.489479999999999,9.315,9.876730000000002,10000,10:33:00,9.287054999999999,stop,-2024.2499999999986,-2.1331516584681127,False,,0,0.0
NBY,2026-01-09,10:35:00,11.72171,11.47,12.296709999999996,13042,10:41:00,12.211545130000001,trail_stop,6388.429765460016,4.178870915591677,False,,0,0.0
BDSX,2026-01-12,08:54:00,6.86686,6.73,7.19186,10000,08:59:00,6.70981,stop,-1570.499999999999,-2.2870715290540353,False,,0,0.0
CARL,2026-01-12,10:14:00,14.229214999999998,13.99,14.629214999999999,10000,10:49:00,13.948030000000001,stop,-2811.8499999999713,-1.9761104178972428,False,,0,0.0
FBRX,2026-01-12,09:46:00,27.907879999999995,27.33,29.28288,5454,09:51:00,28.41661364,trail_stop,2774.6332725600337,1.8229032086995012,False,,0,0.0
INBS,2026-01-12,10:31:00,20.495975499999997,19.889999999999997,21.959725500000005,3415,10:40:00,19.830329999999996,stop,-2273.1793825000004,-3.2476887962712495,False,,0,0.0
SRL,2026-01-12,09:40:00,8.31831,8.05,8.643309999999998,10000,10:24:00,9.337747465,exhaust+trail_stop,10230.637324999998,12.298937314190018,True,9.345,5000,5133.450000000002
SUGP,2026-01-12,09:40:00,7.269261999999999,6.97152,7.995461999999999,10327,10:14:00,8.585295613,exhaust+trail_stop,14337.787871532015,19.09930884841888,True,8.73,5163,7541.790294000009
UUU,2026-01-12,09:56:00,5.71571,5.4816,6.286709999999999,13134,10:31:00,6.107512330000001,trail_stop,5145.931802220023,6.854832208072168,False,,0,0.0
AHMA,2026-01-13,10:11:00,10.40039,9.974400000000001,11.43939,7218,10:19:00,10.931117970000003,trail_stop,3830.79448746002,5.102962196609961,False,,0,0.0
RYOJ,2026-01-13,09:53:00,3.7537499999999997,3.5904000000000003,4.12775,15000,09:56:00,3.5796288,stop,-2611.8179999999948,-4.638593406593397,False,,0,0.0
LFS,2026-01-14,10:53:00,3.3233199999999994,3.1900000000000004,3.6483199999999982,10000,11:00:00,3.1804300000000003,stop,-1428.8999999999908,-4.299616046603971,False,,0,0.0
JL,2026-01-15,10:48:00,6.856849999999999,6.65,7.356849999999997,10000,10:52:00,7.171570550000002,trail_stop,3147.205500000032,4.589870713228425,False,,0,0.0
ROLR,2026-01-15,10:39:00,25.3253,24.54,27.175300000000004,2702,10:41:00,24.46638,stop,-2320.8018399999937,-3.3915491623001413,False,,0,0.0
SPHL,2026-01-15,10:55:00,11.361349999999998,10.895999999999999,12.496349999999998,6607,11:01:00,11.998546050000002,trail_stop,4209.954302350024,5.6084536608766005,False,,0,0.0
AGH,2026-01-16,09:47:00,4.4044,4.2700000000000005,4.729399999999999,10000,10:34:00,4.2571900000000005,stop,-1472.099999999994,-3.342339478703101,False,,0,0.0
LCFY,2026-01-16,09:16:00,6.106099999999999,5.856,6.716099999999999,12294,09:20:00,5.838432,stop,-3290.710391999984,-4.383616383616363,False,,0,0.0
VELO,2026-01-16,09:52:00,19.518498999999995,19.049999999999997,20.618249,6819,09:58:00,18.992849999999997,stop,-3584.400530999985,-2.6930810612024927,False,,0,0.0
WATT,2026-01-16,10:11:00,5.65565,5.5101,5.980399999999998,10000,10:20:00,5.4935697,stop,-1620.802999999995,-2.865812064042144,False,,0,0.0
BDSX,2026-01-20,10:59:00,8.798789999999999,8.450000000000001,9.273789999999996,15000,15:00:00,8.842,eod,648.1500000000295,0.4910902521824248,False,,0,0.0
OPTX,2026-01-20,09:45:00,4.15415,4.0200000000000005,4.479149999999999,10000,09:47:00,4.0079400000000005,stop,-1462.0999999999906,-3.519612917203256,False,,0,0.0
POLA,2026-01-20,10:20:00,3.62362,3.4176,3.9796199999999997,15000,10:21:00,3.4073472000000002,stop,-3244.091999999994,-5.968418322009471,False,,0,0.0
RAY,2026-01-20,09:48:00,4.1640599,4.03,4.4640599000000005,10000,10:40:00,4.3229322797,trail_stop,1588.723797,3.8153240711066627,False,,0,0.0
AQMS,2026-01-21,09:39:00,7.437429999999999,7.1328,8.18043,6729,09:46:00,7.1114016,stop,-2193.8451035999956,-4.383616383616375,False,,0,0.0
MOB,2026-01-21,10:16:00,8.75875,8.59,9.15875,10000,10:27:00,8.56423,stop,-1945.1999999999891,-2.220864849436266,False,,0,0.0
POCI,2026-01-21,10:46:00,4.91491,4.7136000000000005,5.4059099999999995,10000,14:49:00,5.1015,eod,1865.899999999998,3.7964072587290474,False,,0,0.0
GLSI,2026-01-22,10:36:00,24.27425,23.95,25.02425,6666,11:15:00,25.640721375,exhaust+trail_stop,8906.513842875,5.504230563251182,True,25.58,3333,4352.06475
NAMM,2026-01-22,10:37:00,3.14314,3.0144,3.45714,15000,10:39:00,3.2714162200000003,trail_stop,1924.1433000000075,4.08114878751823,False,,0,0.0
ASTI,2026-01-23,10:55:00,7.043536499999999,6.84,7.5347865,10000,11:54:00,6.8194799999999995,stop,-2240.5649999999964,-3.1810227717283737,False,,0,0.0
MOVE,2026-01-23,10:24:00,17.77776,17.06,19.527760000000008,4285,10:52:00,19.02499328,trail_stop,5344.394604799999,7.015694215694214,False,,0,0.0
LE,2026-01-26,09:31:00,17.167149999999996,16.75,18.167149999999992,5000,09:46:00,18.457311450000002,trail_stop,6450.807250000033,7.515291996633144,False,,0,0.0
SCWO,2026-01-26,09:37:00,3.5535499999999995,3.3762000000000003,3.8550499999999985,15000,09:40:00,3.3660714000000005,stop,-2812.178999999986,-5.275811512431205,False,,0,0.0
FIEE,2026-01-27,09:44:00,5.4054,5.184,5.9454,13888,12:54:00,5.6615642,trail_stop,3557.6084095999963,4.739042439042434,False,,0,0.0
RVYL,2026-01-27,10:59:00,6.486479999999999,6.29,6.88648,10000,11:14:00,6.27113,stop,-2153.4999999999905,-3.3199824866491388,False,,0,0.0
BUUU,2026-01-28,10:31:00,11.00099,10.511999999999999,12.09599,4566,10:32:00,10.480464,stop,-2376.7217160000014,-4.73162869887165,False,,0,0.0
KRRO,2026-01-28,09:36:00,12.24223,11.93,12.967230000000002,10344,09:37:00,11.89421,stop,-3599.91888,-2.8427827283101204,False,,0,0.0
DBGI,2026-01-29,09:41:00,9.32932,8.9472,10.26132,8046,09:44:00,8.920358400000001,stop,-3290.505033599982,-4.383616383616361,False,,0,0.0
IBG,2026-02-02,10:32:00,4.28428,4.1088000000000005,4.71228,15000,10:39:00,4.710346440000001,trail_stop,6390.99660000002,9.944878486000015,False,,0,0.0
OPTX,2026-02-02,10:59:00,6.546539999999999,6.3301,7.071289999999999,14292,11:19:00,6.3111097,stop,-3364.769847599987,-3.596255426530642,False,,0,0.0
JFB,2026-02-03,10:32:00,30.665634999999998,30.119999999999997,31.615635000000005,7894,10:56:00,32.1205309525,exhaust+trail_stop,12588.012979517498,5.200056924469361,True,32.4,3947,6845.538655000001
PMN,2026-02-03,09:59:00,15.755739999999998,15.290000000000001,16.880739999999996,6666,11:31:00,17.11562861,exhaust+trail_stop,9262.902317130023,8.819479789587819,True,17.175,3333,4730.39358000001
PAVM,2026-02-04,09:41:00,11.3113,10.848,12.4413,4424,10:14:00,10.815456000000001,stop,-2193.6138559999918,-4.383616383616368,False,,0,0.0
POAS,2026-02-04,10:36:00,5.605499899999999,5.4,6.105249899999998,10000,11:04:00,5.996456599700001,trail_stop,3909.5669970000204,6.97451978725398,False,,0,0.0
SIF,2026-02-11,09:40:00,7.887879999999999,7.5834,8.629379999999998,6743,10:27:00,8.74145672,exhaust+trail_stop,6357.537219840007,11.952959741303825,True,8.92,3371,3479.2765200000026
SMX,2026-02-11,10:44:00,15.695679999999998,15.39,16.420679999999997,6896,10:59:00,15.996187040000006,trail_stop,2072.296547840057,1.9145843951966932,False,,0,0.0
DBGI,2026-02-13,09:44:00,3.8438399999999993,3.7,4.193839999999999,10000,09:51:00,4.043991520000001,trail_stop,2001.5152000000214,5.207072094572151,False,,0,0.0
EMAT,2026-02-13,09:51:00,8.5085,8.16,9.3585,5882,10:00:00,8.13552,stop,-2193.8683600000004,-4.383616383616385,False,,0,0.0
DBGI,2026-02-17,10:23:00,5.634528899999999,5.48,6.006778899999998,15000,10:26:00,5.46356,stop,-2564.533499999988,-3.0343069142834502,False,,0,0.0
EEIQ,2026-02-17,10:32:00,3.6536499999999994,3.504,4.018649999999999,10000,10:33:00,3.493488,stop,-1601.6199999999924,-4.3836163836163635,False,,0,0.0
OBAI,2026-02-17,10:41:00,3.8738699999999997,3.74,4.198869999999999,15000,11:00:00,3.7287800000000004,stop,-2176.349999999989,-3.7453502569781456,False,,0,0.0
RIME,2026-02-17,10:35:00,3.3234201,3.1487999999999996,3.6514200999999997,15000,10:47:00,3.1393535999999997,stop,-2760.997500000002,-5.538466232421238,False,,0,0.0
PSIG,2026-02-18,10:15:00,6.005899899999999,5.7504,6.6048998999999995,12520,11:05:00,5.7331488,stop,-3414.8437719999865,-4.541386046077774,False,,0,0.0
AHMA,2026-02-19,09:59:00,8.48848,8.01408,9.323279999999999,5989,10:13:00,8.998523200000001,trail_stop,3054.6487248000117,6.008651725632881,False,,0,0.0
BATL,2026-02-19,11:03:00,5.045039999999999,4.8384,5.54904,14880,11:06:00,5.24756992,trail_stop,3013.645209600012,4.0144363572935164,False,,0,0.0
INTS,2026-02-19,10:02:00,6.3018956,6.0243,6.7411456,15000,10:58:00,6.6025371868,trail_stop,4509.623802000005,4.77065324281158,False,,0,0.0
ROLR,2026-02-19,11:02:00,4.953949,4.79,5.351448999999999,10000,11:23:00,4.77563,stop,-1783.1900000000012,-3.5995324134342144,False,,0,0.0
ADVB,2026-02-24,10:42:00,4.86486,4.720000000000001,5.214859999999999,15000,10:48:00,4.70584,stop,-2385.2999999999993,-3.2687477131921563,False,,0,0.0
GRAN,2026-02-24,10:07:00,3.8638599999999994,3.7056,4.249859999999999,10000,10:08:00,3.6944832,stop,-1693.7679999999932,-4.383616383616367,False,,0,0.0
MB,2026-02-24,10:23:00,6.2062,5.952,6.8262,8064,10:26:00,5.934144,stop,-2193.8595840000007,-4.383616383616385,False,,0,0.0
SEG,2026-02-24,09:45:00,24.023999999999997,23.38,25.574,4837,11:01:00,23.30986,stop,-3454.295179999985,-2.97261072261071,False,,0,0.0
ELWT,2026-02-25,10:05:00,7.557549999999999,7.2624,8.276549999999997,6954,10:18:00,7.2406128,stop,-2203.9812887999933,-4.193650058550708,False,,0,0.0
TRT,2026-02-25,11:06:00,5.320315,5.16,5.707815,15000,13:27:00,5.14452,stop,-2636.924999999999,-3.3042216485302074,False,,0,0.0
RFIL,2026-02-26,10:53:00,11.16115,10.88,11.485899999999997,10000,11:12:00,10.84736,stop,-3137.8999999999915,-2.811448641045046,False,,0,0.0
BATL,2026-03-02,10:40:00,9.05905,8.74,9.834050000000001,9676,11:31:00,9.72169715,trail_stop,6411.773823400014,7.314753202598524,False,,0,0.0
INDO,2026-03-02,09:51:00,7.467359899999999,7.29,7.8921098999999995,15000,10:00:00,7.26813,stop,-2988.4484999999827,-2.6680098812432873,False,,0,0.0
JFB,2026-03-02,10:07:00,17.652635,16.99,19.265135000000008,4650,10:27:00,18.352043204999998,trail_stop,3252.2481532499883,3.962061216356637,False,,0,0.0
RFIL,2026-03-02,09:46:00,12.5125,12.14,13.412499999999998,5555,15:00:00,12.885,eod,2069.237500000003,2.9770229770229815,False,,0,0.0
BATL,2026-03-03,10:48:00,27.28726,26.689999999999998,28.712260000000008,3508,11:11:00,26.60993,stop,-2376.0736400000046,-2.4822206406946,False,,0,0.0
MXC,2026-03-03,10:31:00,15.310294999999998,14.89,16.085294999999995,6451,10:45:00,16.011525885,trail_stop,4523.640439135019,4.580126542303744,False,,0,0.0
TMDE,2026-03-03,10:20:00,4.104099999999999,3.95,4.479099999999997,10000,10:24:00,4.629021150000001,exhaust+trail_stop,5303.605750000013,12.92270107940843,True,4.6399,5000,2679.0000000000045
SPRC,2026-03-04,10:05:00,5.23523,5.05,5.685230000000001,15000,10:19:00,5.03485,stop,-3005.7,-3.8275300225587032,False,,0,0.0
STEM,2026-03-05,10:09:00,12.999286299999998,12.75,13.590036299999998,8463,10:26:00,13.426911758900001,trail_stop,3618.9942586707275,3.2896072063587316,False,,0,0.0
GCO,2026-03-06,10:36:00,28.6286,27.580099999999998,30.22835,3125,15:17:00,27.497359699999997,stop,-3535.1259375000054,-3.951434230105565,False,,0,0.0
IBG,2026-03-06,09:59:00,4.6745699,4.483104,5.1415599,10000,10:04:00,4.469654688,stop,-2049.152119999995,-4.383616383616373,False,,0,0.0
QCLS,2026-03-06,10:20:00,3.95395,3.7920000000000003,4.34895,10000,10:55:00,4.575257925000001,exhaust+trail_stop,6637.789625000003,16.78774295324929,True,4.6602,5000,3531.249999999999
EDSA,2026-03-09,10:42:00,7.107099999999999,6.94,7.507099999999998,15000,10:58:00,6.919180000000001,stop,-2818.7999999999747,-2.644116446933325,False,,0,0.0
OPTX,2026-03-09,09:46:00,6.996989999999999,6.6048,7.684989999999999,10900,09:55:00,6.5849856,stop,-4490.847959999988,-5.888309115776912,False,,0,0.0
