symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
MFI,2025-06-24,10:31:00,6.04,5.91,6.34,10000,10:40:00,6.34,trail_stop,3060.49,5.07,False,,0,0.00
NA,2025-06-24,10:12:00,24.79,23.78,27.27,2018,10:16:00,23.71,stop,-2193.34,-4.38,False,,0,0.00
COEP,2025-06-25,10:22:00,8.36,8.19,8.68,10000,11:24:00,8.65,trail_stop,2872.85,3.44,False,,0,0.00
FNWB,2025-06-25,10:42:00,6.97,6.71,7.45,10000,15:46:00,6.95,force_close,-169.60,-0.24,False,,0,0.00
MFI,2025-06-25,14:15:00,4.82,4.73,5.04,10000,14:20:00,4.72,stop,-1051.18,-2.18,False,,0,0.00
ULY,2025-06-25,14:43:00,8.16,7.97,8.61,10000,14:46:00,7.95,stop,-2120.60,-2.60,False,,0,0.00
CYN,2025-06-26,10:24:00,19.52,18.72,21.47,3846,10:34:00,22.58,trail_stop,11780.48,15.69,False,,0,0.00
LIVE,2025-06-26,15:02:00,16.60,15.92,18.24,4554,15:45:00,16.40,force_close,-895.23,-1.18,False,,0,0.00
SIF,2025-06-26,14:43:00,3.36,3.25,3.49,10000,15:59:00,3.35,force_close,-133.60,-0.40,False,,0,0.00
TAOX,2025-06-26,10:57:00,4.25,4.15,4.50,10000,11:23:00,4.14,stop,-1159.02,-2.72,False,,0,0.00
VVOS,2025-06-26,09:58:00,3.80,3.69,4.08,10000,09:59:00,3.68,stop,-1248.70,-3.28,False,,0,0.00
YAAS,2025-06-26,11:06:00,5.51,5.28,6.06,10000,11:17:00,5.87,trail_stop,3613.47,6.56,False,,0,0.00
HYPD,2025-06-27,09:45:00,8.71,8.46,9.31,4166,10:05:00,8.43,stop,-1141.82,-3.15,False,,0,0.00
INDP,2025-06-27,10:38:00,10.83,10.32,11.91,3488,14:31:00,11.45,trail_stop,2176.14,5.76,False,,0,0.00
ALOT,2025-06-30,10:17:00,10.36,10.20,10.74,5000,10:36:00,10.86,exhaust+trail_stop,2762.40,5.33,True,10.97,2500,1524.13
CVKD,2025-06-30,09:39:00,12.89,12.66,13.42,5000,09:43:00,13.12,trail_stop,1158.90,1.80,False,,0,0.00
TAOX,2025-06-30,14:26:00,6.86,6.64,7.38,4764,14:51:00,7.16,trail_stop,1452.78,4.45,False,,0,0.00
CLRO,2025-07-01,10:42:00,12.95,12.59,13.83,2857,10:44:00,12.55,stop,-1144.83,-3.09,False,,0,0.00
NGNE,2025-07-01,11:28:00,19.14,18.82,19.89,3333,11:40:00,19.42,trail_stop,944.30,1.48,False,,0,0.00
SLE,2025-07-01,10:23:00,5.07,4.97,5.30,5000,10:25:00,5.30,trail_stop,1166.56,4.60,False,,0,0.00
HUHU,2025-07-02,11:11:00,5.54,5.40,5.77,5000,11:25:00,6.00,trail_stop,2304.48,8.33,False,,0,0.00
HYPD,2025-07-02,10:19:00,12.51,12.21,13.24,5000,10:31:00,12.17,stop,-1695.15,-2.71,False,,0,0.00
IPDN,2025-07-02,14:30:00,3.20,3.10,3.45,5000,14:31:00,3.09,stop,-562.50,-3.51,False,,0,0.00
NAMM,2025-07-02,10:52:00,10.25,10.04,10.72,5000,10:55:00,10.46,trail_stop,1040.75,2.03,False,,0,0.00
ASTI,2025-07-03,09:50:00,2.54,2.45,2.77,5000,10:06:00,2.44,stop,-499.45,-3.93,False,,0,0.00
ECOR,2025-07-03,10:52:00,5.91,5.74,6.31,5000,15:59:00,5.92,force_close,70.50,0.24,False,,0,0.00
FIEE,2025-07-03,14:21:00,3.52,3.44,3.72,5000,14:22:00,3.43,stop,-469.20,-2.66,False,,0,0.00
TIL,2025-07-03,10:45:00,26.33,25.68,27.13,3124,11:01:00,28.02,trail_stop,5289.21,6.43,False,,0,0.00
XCUR,2025-07-03,10:24:00,6.46,6.19,7.10,5000,10:35:00,7.29,exhaust+trail_stop,4532.38,14.04,True,7.44,2500,2458.88
PRPO,2025-07-07,10:26:00,13.98,13.40,15.37,1790,11:27:00,13.36,stop,-1096.63,-4.38,False,,0,0.00
VOR,2025-07-07,10:44:00,2.52,2.45,2.63,5000,11:19:00,2.60,trail_stop,403.18,3.20,False,,0,0.00
AEHL,2025-07-08,14:40:00,3.50,3.43,3.68,5000,15:38:00,3.42,stop,-418.95,-2.39,False,,0,0.00
ELPW,2025-07-08,09:41:00,2.25,2.16,2.48,5000,10:16:00,2.15,stop,-493.65,-4.38,False,,0,0.00
IQST,2025-07-08,10:03:00,10.70,10.32,11.64,4011,10:06:00,10.28,stop,-1670.32,-3.89,False,,0,0.00
MB,2025-07-08,14:24:00,8.91,8.50,9.79,4236,15:45:00,8.71,force_close,-842.54,-2.23,False,,0,0.00
NDRA,2025-07-08,11:15:00,8.36,8.09,8.73,5000,11:16:00,8.07,stop,-1463.10,-3.50,False,,0,0.00
WKHS,2025-07-08,09:41:00,2.09,2.01,2.30,5000,09:44:00,2.26,trail_stop,827.14,7.91,False,,0,0.00
EGG,2025-07-09,09:57:00,7.16,6.96,7.63,5000,09:59:00,7.48,trail_stop,1608.90,4.49,False,,0,0.00
KIDZ,2025-07-09,10:56:00,2.96,2.90,3.11,5000,12:09:00,3.18,exhaust+trail_stop,1118.47,7.55,True,3.19,2500,580.10
LIXT,2025-07-09,10:50:00,2.91,2.83,3.04,5000,11:24:00,2.82,stop,-457.00,-3.14,False,,0,0.00
TIL,2025-07-09,11:05:00,26.72,26.37,27.51,3166,11:06:00,26.30,stop,-1334.83,-1.58,False,,0,0.00
WKHS,2025-07-09,14:37:00,2.92,2.84,3.12,5000,14:55:00,2.83,stop,-455.21,-3.11,False,,0,0.00
AIRI,2025-07-10,10:25:00,3.82,3.73,4.05,5000,10:35:00,3.72,stop,-525.05,-2.75,False,,0,0.00
LIXT,2025-07-10,14:24:00,3.90,3.78,4.20,5000,14:39:00,4.26,exhaust+trail_stop,1943.61,9.96,True,4.33,2500,1065.25
CIX,2025-07-11,14:37:00,28.73,27.22,31.56,881,15:12:00,27.13,stop,-1404.62,-5.55,False,,0,0.00
CYN,2025-07-11,10:15:00,10.41,10.09,11.18,4896,10:25:00,12.02,exhaust+trail_stop,6304.52,12.37,True,11.37,2448,2358.89
DCX,2025-07-11,11:05:00,2.45,2.35,2.70,5000,11:06:00,2.34,stop,-537.53,-4.38,False,,0,0.00
FTFT,2025-07-11,14:57:00,3.39,3.30,3.62,5000,15:02:00,3.29,stop,-516.45,-3.04,False,,0,0.00
SAIH,2025-07-11,11:07:00,8.31,8.07,8.84,5000,11:08:00,8.05,stop,-1296.54,-3.12,False,,0,0.00
WKHS,2025-07-11,10:49:00,3.47,3.42,3.61,5000,11:00:00,3.88,exhaust+trail_stop,1930.63,11.12,True,3.84,2500,916.58
ELAB,2025-07-14,14:16:00,2.76,2.71,2.89,5000,14:19:00,2.83,trail_stop,329.84,2.39,False,,0,0.00
TCRT,2025-07-14,09:44:00,6.10,5.84,6.70,4111,09:58:00,5.82,stop,-1138.32,-4.54,False,,0,0.00
FTFT,2025-07-15,10:39:00,3.06,2.94,3.36,5000,12:25:00,2.93,stop,-659.40,-4.31,False,,0,0.00
HTOO,2025-07-15,10:25:00,4.40,4.29,4.68,5000,10:27:00,4.54,trail_stop,687.17,3.12,False,,0,0.00
LVLU,2025-07-15,10:47:00,5.61,5.38,6.17,4464,11:01:00,5.36,stop,-1096.93,-4.38,False,,0,0.00
LZMH,2025-07-15,11:06:00,5.73,5.59,6.05,5000,11:12:00,5.57,stop,-762.45,-2.66,False,,0,0.00
PXLW,2025-07-15,09:54:00,9.61,9.24,10.51,4166,09:58:00,9.21,stop,-1655.24,-4.13,False,,0,0.00
EPSM,2025-07-16,14:37:00,21.80,21.49,22.45,7692,14:38:00,21.43,stop,-2855.62,-1.70,False,,0,0.00
PHOE,2025-07-16,10:28:00,8.00,7.67,8.80,9385,10:31:00,7.65,stop,-3290.39,-4.38,False,,0,0.00
STG,2025-07-16,09:48:00,12.88,12.63,13.49,8193,10:46:00,13.57,exhaust+trail_stop,6127.23,5.81,True,13.69,4096,3306.00
BGLC,2025-07-17,10:30:00,4.78,4.73,4.91,5000,10:39:00,4.84,trail_stop,281.86,1.18,False,,0,0.00
INKT,2025-07-17,11:10:00,29.32,28.55,30.44,2232,11:16:00,28.46,stop,-1920.74,-2.93,False,,0,0.00
VOR,2025-07-17,10:29:00,2.47,2.42,2.60,5000,10:36:00,2.41,stop,-298.65,-2.42,False,,0,0.00
XCUR,2025-07-17,14:51:00,7.31,7.09,7.51,5000,15:51:00,7.35,force_close,234.50,0.64,False,,0,0.00
BTM,2025-07-18,09:37:00,6.74,6.54,6.99,5000,09:38:00,6.52,stop,-1121.79,-3.33,False,,0,0.00
CYCN,2025-07-18,10:16:00,3.59,3.54,3.68,5000,10:20:00,3.53,stop,-321.05,-1.79,False,,0,0.00
MOB,2025-07-18,10:36:00,3.94,3.83,4.22,5000,15:45:00,3.98,force_close,180.30,0.91,False,,0,0.00
STEM,2025-07-18,14:04:00,13.36,13.07,14.06,3571,14:07:00,13.03,stop,-1187.57,-2.49,False,,0,0.00
VVPR,2025-07-18,10:11:00,8.11,7.95,8.41,5000,10:14:00,7.93,stop,-934.77,-2.30,False,,0,0.00
EMPG,2025-07-21,14:16:00,3.89,3.73,4.28,10000,14:35:00,3.72,stop,-1706.93,-4.38,False,,0,0.00
GVH,2025-07-21,10:17:00,6.18,5.93,6.78,10000,12:03:00,5.91,stop,-2639.60,-4.27,False,,0,0.00
MAXN,2025-07-21,14:04:00,4.25,4.17,4.43,10000,14:35:00,4.16,stop,-952.58,-2.24,False,,0,0.00
STEM,2025-07-21,09:38:00,16.01,15.35,17.60,4689,09:44:00,17.78,trail_stop,8322.58,11.09,False,,0,0.00
AIRS,2025-07-22,10:13:00,6.08,5.92,6.45,5000,10:51:00,5.90,stop,-869.15,-2.86,False,,0,0.00
MAXN,2025-07-22,09:41:00,4.69,4.57,4.99,5000,09:46:00,4.83,trail_stop,679.92,2.90,False,,0,0.00
QVCGA,2025-07-22,10:39:00,3.66,3.53,3.99,5000,10:47:00,4.01,exhaust+trail_stop,1934.45,10.56,True,4.09,2500,1065.85
STEM,2025-07-22,10:06:00,17.40,16.86,17.96,5000,10:22:00,18.00,trail_stop,2988.96,3.44,False,,0,0.00
GCTK,2025-07-23,10:28:00,7.88,7.67,8.25,5000,10:35:00,7.65,stop,-1129.47,-2.87,False,,0,0.00
GENK,2025-07-23,10:17:00,4.38,4.33,4.51,5000,10:28:00,4.53,trail_stop,738.02,3.37,False,,0,0.00
RNAZ,2025-07-23,10:29:00,12.30,12.07,12.79,5000,10:41:00,13.72,exhaust+trail_stop,5953.21,9.68,True,13.26,2500,2402.53
SKLZ,2025-07-23,09:38:00,8.65,8.34,9.42,4906,09:57:00,8.31,stop,-1664.93,-3.92,False,,0,0.00
ATHR,2025-07-24,09:56:00,7.78,7.46,8.55,4826,09:57:00,7.44,stop,-1645.41,-4.38,False,,0,0.00
CVM,2025-07-24,10:31:00,7.05,6.81,7.40,5000,11:04:00,7.38,trail_stop,1643.63,4.66,False,,0,0.00
AIM,2025-07-28,10:47:00,12.93,12.49,14.01,3489,10:48:00,12.45,stop,-1675.73,-3.71,False,,0,0.00
PDC,2025-07-28,10:18:00,2.69,2.62,2.84,5000,10:22:00,2.77,trail_stop,394.40,2.93,False,,0,0.00
SCLX,2025-07-28,11:14:00,15.01,14.69,15.79,3225,11:39:00,15.32,trail_stop,980.09,2.02,False,,0,0.00
XXII,2025-07-28,10:41:00,3.57,3.47,3.82,5000,10:52:00,3.46,stop,-569.90,-3.19,False,,0,0.00
ELPW,2025-07-29,10:36:00,3.80,3.59,4.18,5000,10:42:00,3.58,stop,-1111.35,-5.85,False,,0,0.00
CVM,2025-07-30,11:12:00,8.60,8.34,9.21,5000,11:29:00,8.98,trail_stop,1904.00,4.43,False,,0,0.00
EMPG,2025-07-30,09:37:00,4.48,4.28,4.81,5000,09:39:00,4.27,stop,-1086.60,-4.85,False,,0,0.00
MGRT,2025-07-30,09:50:00,3.13,3.02,3.41,5000,09:51:00,3.01,stop,-610.95,-3.90,False,,0,0.00
PC,2025-07-30,11:12:00,6.97,6.75,7.51,5000,11:14:00,7.43,trail_stop,2270.13,6.51,False,,0,0.00
RCON,2025-07-30,09:41:00,2.49,2.44,2.59,5000,09:42:00,2.43,stop,-253.54,-2.04,False,,0,0.00
TOYO,2025-07-30,09:48:00,4.84,4.57,5.28,5000,15:47:00,4.96,force_close,614.34,2.54,False,,0,0.00
EMPG,2025-07-31,11:18:00,5.05,4.91,5.37,5000,11:31:00,5.19,trail_stop,721.53,2.86,False,,0,0.00
HCTI,2025-08-01,10:34:00,3.89,3.77,4.19,10000,10:42:00,4.06,trail_stop,1705.91,4.38,False,,0,0.00
BTBD,2025-08-04,11:25:00,4.04,3.84,4.42,10000,11:32:00,4.29,trail_stop,2490.02,6.16,False,,0,0.00
LTRN,2025-08-04,10:37:00,5.31,5.19,5.44,10000,10:42:00,5.17,stop,-1338.61,-2.52,False,,0,0.00
PPIH,2025-08-04,09:59:00,24.02,23.49,24.80,6451,10:05:00,24.80,trail_stop,5014.83,3.24,False,,0,0.00
RCON,2025-08-04,14:28:00,3.14,3.06,3.32,10000,15:49:00,3.15,force_close,118.60,0.38,False,,0,0.00
VHC,2025-08-04,14:26:00,16.26,15.37,17.83,4758,15:59:00,16.38,force_close,588.85,0.76,False,,0,0.00
SPCB,2025-08-05,14:40:00,10.36,10.19,10.75,10000,14:53:00,10.15,stop,-2058.05,-1.99,False,,0,0.00
AIMD,2025-08-06,09:38:00,3.91,3.75,4.31,10000,09:41:00,3.74,stop,-1726.68,-4.41,False,,0,0.00
ELPW,2025-08-07,09:40:00,4.40,4.23,4.80,10000,10:13:00,4.22,stop,-1820.85,-4.14,False,,0,0.00
LZMH,2025-08-07,11:11:00,3.19,3.05,3.51,10000,11:48:00,3.04,stop,-1495.48,-4.68,False,,0,0.00
MCRB,2025-08-07,09:36:00,15.75,15.36,16.20,10000,09:38:00,15.31,stop,-4323.08,-2.75,False,,0,0.00
QVCGA,2025-08-07,10:31:00,3.98,3.82,4.38,10000,10:46:00,3.81,stop,-1746.42,-4.38,False,,0,0.00
HYPD,2025-08-08,14:04:00,7.53,7.44,7.73,10000,14:07:00,7.65,trail_stop,1219.43,1.62,False,,0,0.00
MOB,2025-08-11,10:29:00,3.90,3.81,4.09,10000,10:41:00,3.99,trail_stop,861.94,2.21,False,,0,0.00
NEPH,2025-08-11,09:41:00,4.27,4.11,4.51,10000,10:13:00,4.44,trail_stop,1665.97,3.90,False,,0,0.00
ONEG,2025-08-11,10:35:00,8.23,7.85,9.05,6112,10:36:00,7.83,stop,-2438.56,-4.85,False,,0,0.00
DOGZ,2025-08-13,10:12:00,9.66,9.27,10.61,7885,10:29:00,10.58,trail_stop,7229.50,9.49,False,,0,0.00
DOMH,2025-08-13,09:43:00,7.42,7.15,8.07,10000,10:04:00,7.13,stop,-2888.60,-3.89,False,,0,0.00
HIND,2025-08-13,14:16:00,3.07,2.96,3.35,10000,15:09:00,3.41,trail_stop,3338.09,10.86,False,,0,0.00
LINK,2025-08-13,11:18:00,6.91,6.62,7.60,10000,11:47:00,6.60,stop,-3098.11,-4.49,False,,0,0.00
MRM,2025-08-13,09:45:00,2.51,2.46,2.61,10000,09:47:00,2.45,stop,-598.90,-2.38,False,,0,0.00
OKUR,2025-08-13,10:04:00,2.39,2.36,2.47,10000,10:06:00,2.35,stop,-394.70,-1.65,False,,0,0.00
REBN,2025-08-13,10:26:00,2.90,2.82,3.11,10000,10:31:00,2.81,stop,-941.52,-3.24,False,,0,0.00
YSXT,2025-08-13,10:05:00,2.50,2.46,2.60,10000,10:06:00,2.45,stop,-498.80,-1.99,False,,0,0.00
AAME,2025-08-14,09:55:00,2.85,2.73,3.14,10000,09:56:00,2.72,stop,-1347.25,-4.72,False,,0,0.00
BDMD,2025-08-14,10:08:00,3.18,3.06,3.48,10000,10:14:00,3.53,trail_stop,3433.29,10.79,False,,0,0.00
BMRA,2025-08-14,10:00:00,3.92,3.78,4.27,10000,10:04:00,4.17,trail_stop,2496.02,6.36,False,,0,0.00
DOGZ,2025-08-14,10:04:00,11.56,11.29,12.09,10000,10:17:00,11.89,trail_stop,3311.15,2.86,False,,0,0.00
HIND,2025-08-14,10:03:00,3.64,3.45,4.00,10000,10:13:00,4.15,trail_stop,5082.31,13.95,False,,0,0.00
SNGX,2025-08-14,10:53:00,2.89,2.86,2.98,10000,10:58:00,2.85,stop,-454.58,-1.57,False,,0,0.00
MCRP,2025-08-15,09:56:00,2.42,2.34,2.59,10000,10:07:00,2.33,stop,-876.43,-3.62,False,,0,0.00
KYNB,2025-08-18,10:32:00,10.71,10.51,11.13,5000,10:40:00,10.48,stop,-1136.12,-2.12,False,,0,0.00
NUWE,2025-08-18,11:12:00,6.50,6.33,6.86,5000,11:15:00,6.31,stop,-951.33,-2.93,False,,0,0.00
SNGX,2025-08-18,10:53:00,5.06,4.85,5.56,5000,10:54:00,4.83,stop,-1107.97,-4.38,False,,0,0.00
EFOI,2025-08-20,09:39:00,2.30,2.24,2.39,10000,10:23:00,2.24,stop,-659.29,-2.86,False,,0,0.00
MSW,2025-08-20,14:10:00,2.05,1.97,2.26,10000,14:16:00,1.96,stop,-899.54,-4.38,False,,0,0.00
APLM,2025-08-21,10:32:00,6.21,5.95,6.83,8064,13:19:00,5.93,stop,-2193.86,-4.38,False,,0,0.00
ELAB,2025-08-22,14:01:00,2.62,2.53,2.74,10000,14:03:00,2.52,stop,-944.04,-3.61,False,,0,0.00
TCRT,2025-08-22,10:07:00,2.20,2.11,2.42,10000,10:13:00,2.62,exhaust+trail_stop,3755.63,17.05,True,2.54,5000,1681.50
VELO,2025-08-22,14:11:00,4.14,4.09,4.27,10000,14:16:00,4.38,exhaust+trail_stop,2402.37,5.80,True,4.39,5000,1229.30
WYY,2025-08-22,10:50:00,4.21,4.10,4.33,10000,11:24:00,4.09,stop,-1264.10,-3.00,False,,0,0.00
GWAV,2025-08-25,10:12:00,8.58,8.23,9.44,8751,10:21:00,8.20,stop,-3290.83,-4.38,False,,0,0.00
AGMH,2025-08-26,15:08:00,2.66,2.55,2.93,10000,15:14:00,2.55,stop,-1167.21,-4.38,False,,0,0.00
PHOE,2025-08-27,09:48:00,9.74,9.46,10.40,7547,10:00:00,10.18,trail_stop,3357.62,4.57,False,,0,0.00
QVCGA,2025-08-27,10:01:00,5.97,5.75,6.49,9523,11:50:00,6.26,trail_stop,2754.60,4.85,False,,0,0.00
NEUP,2025-08-28,11:24:00,11.39,11.16,11.75,10000,11:28:00,11.12,stop,-2692.47,-2.36,False,,0,0.00
EFTY,2025-08-29,09:52:00,6.45,6.29,6.82,10000,11:43:00,6.27,stop,-1753.10,-2.72,False,,0,0.00
SMX,2025-08-29,10:39:00,2.17,2.10,2.32,10000,10:44:00,2.09,stop,-784.70,-3.61,False,,0,0.00
VIVS,2025-08-29,14:16:00,2.38,2.28,2.62,10000,15:45:00,2.50,force_close,1190.21,5.00,False,,0,0.00
CWD,2025-09-02,11:05:00,3.43,3.37,3.58,10000,11:27:00,3.36,stop,-715.38,-2.08,False,,0,0.00
GCTK,2025-09-02,11:07:00,4.95,4.86,5.16,10000,11:23:00,5.09,trail_stop,1447.80,2.92,False,,0,0.00
HWH,2025-09-02,11:27:00,6.78,6.50,7.45,10000,11:32:00,7.14,trail_stop,3641.73,5.37,False,,0,0.00
INHD,2025-09-02,10:02:00,5.76,5.55,6.25,10000,13:12:00,5.54,stop,-2204.06,-3.83,False,,0,0.00
UUU,2025-09-02,10:59:00,6.17,5.99,6.59,10000,11:01:00,5.97,stop,-1941.30,-3.15,False,,0,0.00
VSME,2025-09-02,10:52:00,2.37,2.30,2.55,10000,11:00:00,2.29,stop,-792.70,-3.34,False,,0,0.00
AEI,2025-09-03,14:12:00,2.04,2.01,2.12,10000,14:14:00,2.00,stop,-380.70,-1.86,False,,0,0.00
AIHS,2025-09-03,09:48:00,5.00,4.80,5.50,10000,09:56:00,6.14,trail_stop,11315.35,22.61,False,,0,0.00
KLRS,2025-09-03,14:30:00,4.35,4.26,4.58,10000,15:43:00,4.48,trail_stop,1278.13,2.94,False,,0,0.00
LCFY,2025-09-03,14:52:00,6.39,6.12,7.02,10000,15:14:00,6.63,trail_stop,2420.95,3.79,False,,0,0.00
SINT,2025-09-03,11:23:00,4.98,4.80,5.43,10000,14:12:00,5.23,trail_stop,2443.05,4.90,False,,0,0.00
STI,2025-09-03,14:06:00,6.44,6.17,7.08,7776,14:34:00,6.15,stop,-2193.99,-4.38,False,,0,0.00
UPC,2025-09-03,10:15:00,4.10,3.94,4.51,10000,10:19:00,4.31,trail_stop,2045.35,4.98,False,,0,0.00
VIVS,2025-09-03,11:24:00,2.65,2.61,2.75,10000,11:36:00,2.60,stop,-503.80,-1.90,False,,0,0.00
EMPG,2025-09-04,14:51:00,9.64,9.50,9.96,10000,15:02:00,9.47,stop,-1681.30,-1.74,False,,0,0.00
NBY,2025-09-04,09:45:00,3.07,2.99,3.27,10000,10:05:00,3.29,exhaust+trail_stop,2391.15,7.78,True,3.34,5000,1312.15
NCI,2025-09-04,10:29:00,2.26,2.21,2.39,10000,10:40:00,2.36,trail_stop,983.77,4.35,False,,0,0.00
PTNM,2025-09-04,09:56:00,2.22,2.13,2.44,10000,13:53:00,2.12,stop,-974.14,-4.38,False,,0,0.00
HOUR,2025-09-05,10:47:00,4.93,4.73,5.43,5000,10:50:00,5.18,trail_stop,1236.73,5.01,False,,0,0.00
INHD,2025-09-05,10:03:00,10.14,9.80,10.97,4545,10:05:00,9.77,stop,-1679.51,-3.64,False,,0,0.00
CIGL,2025-09-08,14:25:00,4.90,4.84,5.05,5000,14:28:00,5.01,trail_stop,525.62,2.14,False,,0,0.00
INHD,2025-09-08,14:01:00,7.49,7.29,7.96,5000,14:11:00,8.25,exhaust+trail_stop,3650.22,9.75,True,8.19,2500,1752.80
LVLU,2025-09-08,14:31:00,4.30,4.18,4.56,5000,14:45:00,4.16,stop,-689.63,-3.21,False,,0,0.00
MCRB,2025-09-08,09:39:00,23.43,22.79,24.98,2418,09:40:00,22.72,stop,-1721.08,-3.04,False,,0,0.00
RAIN,2025-09-08,11:24:00,6.09,5.81,6.69,4129,12:34:00,5.79,stop,-1205.50,-4.80,False,,0,0.00
SBC,2025-09-08,10:30:00,4.52,4.41,4.65,5000,11:37:00,4.73,trail_stop,1033.62,4.57,False,,0,0.00
PTNM,2025-09-09,09:44:00,3.13,3.00,3.45,5000,09:57:00,3.36,trail_stop,1142.12,7.29,False,,0,0.00
PXLW,2025-09-09,10:06:00,11.20,10.97,11.53,5000,10:07:00,10.94,stop,-1320.50,-2.36,False,,0,0.00
VIVS,2025-09-09,14:36:00,2.94,2.90,3.04,5000,14:49:00,3.03,trail_stop,426.03,2.89,False,,0,0.00
AEI,2025-09-10,10:39:00,2.25,2.20,2.35,5000,11:42:00,2.38,trail_stop,643.18,5.71,False,,0,0.00
AENT,2025-09-10,14:47:00,7.25,6.94,7.97,5000,14:56:00,6.92,stop,-1646.84,-4.54,False,,0,0.00
LE,2025-09-10,09:39:00,15.71,15.09,16.53,4545,15:45:00,15.36,force_close,-1593.89,-2.23,False,,0,0.00
QNTM,2025-09-10,10:45:00,16.81,16.09,18.49,1491,11:03:00,16.04,stop,-1150.10,-4.59,False,,0,0.00
REVB,2025-09-10,11:20:00,2.45,2.42,2.54,5000,11:28:00,2.41,stop,-228.48,-1.86,False,,0,0.00
WLDS,2025-09-10,11:11:00,5.72,5.47,6.29,4385,11:15:00,6.41,trail_stop,3030.92,12.09,False,,0,0.00
AEI,2025-09-11,11:04:00,2.95,2.88,3.13,5000,12:54:00,3.15,trail_stop,969.16,6.56,False,,0,0.00
HYPD,2025-09-11,11:29:00,12.21,12.07,12.53,5000,11:33:00,12.04,stop,-871.61,-1.43,False,,0,0.00
IPDN,2025-09-11,10:17:00,3.07,3.00,3.25,5000,10:59:00,2.99,stop,-409.85,-2.67,False,,0,0.00
TRNR,2025-09-11,10:22:00,3.37,3.29,3.57,5000,10:27:00,3.49,trail_stop,564.35,3.35,False,,0,0.00
EVTV,2025-09-12,14:56:00,3.97,3.86,4.09,5000,15:00:00,4.15,trail_stop,866.90,4.36,False,,0,0.00
FOFO,2025-09-12,14:55:00,14.48,13.73,15.91,1748,14:56:00,13.69,stop,-1389.40,-5.49,False,,0,0.00
FTFT,2025-09-12,14:48:00,3.37,3.28,3.49,5000,15:01:00,3.27,stop,-507.58,-3.01,False,,0,0.00
GCTK,2025-09-12,10:10:00,8.79,8.51,9.24,5000,10:11:00,8.48,stop,-1516.04,-3.45,False,,0,0.00
GDTC,2025-09-12,14:52:00,2.25,2.22,2.33,5000,15:25:00,2.21,stop,-194.55,-1.73,False,,0,0.00
HUHU,2025-09-12,11:12:00,8.06,7.80,8.43,5000,12:30:00,7.78,stop,-1407.25,-3.49,False,,0,0.00
MGIH,2025-09-12,10:29:00,2.43,2.40,2.51,5000,10:42:00,2.39,stop,-198.15,-1.63,False,,0,0.00
YDES,2025-09-12,10:40:00,24.32,23.99,25.10,4838,10:57:00,23.92,stop,-1965.53,-1.67,False,,0,0.00
AEI,2025-09-15,09:43:00,2.92,2.85,3.05,5000,09:48:00,2.84,stop,-407.35,-2.79,False,,0,0.00
CNSP,2025-09-15,10:48:00,8.35,8.02,9.15,4686,14:08:00,8.90,trail_stop,2607.88,6.67,False,,0,0.00
IHT,2025-09-15,14:15:00,3.26,3.19,3.44,5000,14:20:00,3.18,stop,-414.15,-2.54,False,,0,0.00
MBAI,2025-09-15,14:03:00,2.59,2.51,2.79,5000,14:07:00,2.50,stop,-450.60,-3.48,False,,0,0.00
AEI,2025-09-16,14:03:00,4.39,4.31,4.59,5000,14:05:00,4.30,stop,-484.10,-2.20,False,,0,0.00
APLM,2025-09-16,09:58:00,11.83,11.24,13.00,3202,10:03:00,11.21,stop,-1986.98,-5.25,False,,0,0.00
BOXL,2025-09-16,14:10:00,3.12,3.00,3.44,5000,14:14:00,2.99,stop,-684.53,-4.38,False,,0,0.00
FGI,2025-09-16,10:39:00,8.91,8.54,9.80,2808,10:55:00,10.46,exhaust+trail_stop,4420.20,17.67,True,10.51,1404,2247.94
HYPD,2025-09-16,10:10:00,12.50,12.11,13.45,2631,11:16:00,12.07,stop,-1128.23,-3.43,False,,0,0.00
OPTX,2025-09-16,15:08:00,2.10,2.04,2.26,5000,15:19:00,2.03,stop,-347.58,-3.31,False,,0,0.00
AIXC,2025-09-17,10:15:00,2.55,2.47,2.77,5000,10:19:00,2.46,stop,-474.72,-3.72,False,,0,0.00
NIVF,2025-09-17,14:25:00,2.30,2.27,2.38,5000,14:27:00,2.26,stop,-195.55,-1.70,False,,0,0.00
APVO,2025-09-18,10:01:00,2.30,2.24,2.45,5000,10:06:00,2.23,stop,-345.10,-3.00,False,,0,0.00
DUO,2025-09-18,14:01:00,3.95,3.79,4.35,5000,14:06:00,3.78,stop,-866.63,-4.38,False,,0,0.00
HYPD,2025-09-18,10:50:00,13.56,13.28,14.24,3694,10:52:00,13.24,stop,-1197.18,-2.39,False,,0,0.00
TAOX,2025-09-18,11:26:00,6.62,6.50,6.87,5000,12:15:00,6.86,trail_stop,1230.65,3.72,False,,0,0.00
BIAF,2025-09-19,10:20:00,4.88,4.75,5.21,5000,11:11:00,4.73,stop,-755.06,-3.09,False,,0,0.00
FGI,2025-09-19,10:02:00,8.62,8.34,9.31,5000,10:07:00,8.31,stop,-1543.17,-3.58,False,,0,0.00
SCLX,2025-09-19,10:24:00,29.29,28.71,30.39,2272,10:32:00,28.62,stop,-1511.77,-2.27,False,,0,0.00
