day,symbol,pb,price,clock_m,sp_mean,sp_med,n_q,err
2026-08-06,RVI,$20-30,28.04,780,0.2699999999999996,0.2699999999999996,2,
2026-08-06,RVI,$20-30,28.04,840,0.41000000000000014,0.41000000000000014,2,
2026-08-06,RVI,$20-30,28.04,900,0.23999999999999844,0.23999999999999844,2,
2026-08-06,RVI,$20-30,28.04,945,0.29999999999999716,0.29999999999999716,2,
2026-08-06,RVI,$20-30,28.04,955,0.2931578947368423,0.28999999999999915,19,
2025-03-21,SCHL,$20-30,21.785,570,0.515609756097561,0.5399999999999991,82,
2025-03-21,SCHL,$20-30,21.785,571,0.4212500000000008,0.46000000000000085,16,
2025-03-21,SCHL,$20-30,21.785,575,0.7188888888888892,0.7050000000000001,54,
2025-03-21,SCHL,$20-30,21.785,577,0.1535714285714288,0.16000000000000014,42,
2025-03-21,SCHL,$20-30,21.785,580,0.22878787878787848,0.21999999999999886,33,
2025-03-21,SCHL,$20-30,21.785,585,0.33999999999999986,0.33999999999999986,2,
2025-03-21,SCHL,$20-30,21.785,600,0.17440000000000042,0.16000000000000014,50,
2025-03-21,SCHL,$20-30,21.785,660,0.08999999999999986,0.08999999999999986,7,
2025-03-21,SCHL,$20-30,21.785,720,0.10000000000000142,0.10000000000000142,5,
2025-03-21,SCHL,$20-30,21.785,780,0.10529411764705753,0.0799999999999983,17,
2025-03-21,SCHL,$20-30,21.785,840,0.07857142857142817,0.07000000000000028,14,
2025-03-21,SCHL,$20-30,21.785,900,0.07622641509434047,0.07000000000000028,53,
2025-03-21,SCHL,$20-30,21.785,945,0.026363636363636287,0.030000000000001137,33,
2025-03-21,SCHL,$20-30,21.785,955,0.05164502164502149,0.05000000000000071,231,
2026-07-30,BTU,$20-30,22.200000000000003,570,0.56892857142857,0.3299999999999983,28,
2026-07-30,BTU,$20-30,22.200000000000003,571,0.25899999999999856,0.259999999999998,10,
2026-07-30,BTU,$20-30,22.200000000000003,575,0.05999999999999872,0.05999999999999872,4,
2026-07-30,BTU,$20-30,22.200000000000003,577,0.15232876712328738,0.16999999999999815,73,
2026-07-30,BTU,$20-30,22.200000000000003,580,0.07011111111111133,0.060000000000002274,90,
2026-07-30,BTU,$20-30,22.200000000000003,585,0.04064220183486318,0.03999999999999915,218,
2026-07-30,BTU,$20-30,22.200000000000003,600,0.03344262295081989,0.030000000000001137,183,
2026-07-30,BTU,$20-30,22.200000000000003,660,0.01020408163265299,0.010000000000001563,49,
2026-07-30,BTU,$20-30,22.200000000000003,720,0.016380090497737077,0.019999999999999574,221,
2026-07-30,BTU,$20-30,22.200000000000003,780,0.02257142857142875,0.019999999999999574,385,
2026-07-30,BTU,$20-30,22.200000000000003,840,0.009999999999998985,0.00999999999999801,62,
2026-07-30,BTU,$20-30,22.200000000000003,900,0.010000000000000347,0.010000000000001563,73,
2026-07-30,BTU,$20-30,22.200000000000003,945,0.012414698162729809,0.010000000000001563,381,
2026-07-30,BTU,$20-30,22.200000000000003,955,0.01049723756906004,0.00999999999999801,181,
2025-04-07,AZTA,$20-30,29.7,570,1.5016666666666676,1.0999999999999996,30,
2025-04-07,AZTA,$20-30,29.7,571,1.0460000000000005,1.0700000000000003,10,
2025-04-07,AZTA,$20-30,29.7,575,0.794705882352941,0.8399999999999999,17,
2025-04-07,AZTA,$20-30,29.7,577,0.1573684210526315,0.16000000000000014,19,
2025-04-07,AZTA,$20-30,29.7,580,0.3568421052631587,0.3500000000000014,19,
2025-04-07,AZTA,$20-30,29.7,585,0.22428571428571584,0.22000000000000242,7,
2025-04-07,AZTA,$20-30,29.7,600,0.3342857142857153,0.33000000000000185,7,
2025-04-07,AZTA,$20-30,29.7,660,0.1316949152542383,0.14000000000000057,59,
2025-04-07,AZTA,$20-30,29.7,720,0.07692307692307829,0.08999999999999986,13,
2025-04-07,AZTA,$20-30,29.7,780,0.1693877551020409,0.1700000000000017,196,
2025-04-07,AZTA,$20-30,29.7,840,0.10640625000000109,0.10999999999999943,64,
2025-04-07,AZTA,$20-30,29.7,900,0.0927199999999998,0.08999999999999986,125,
2025-04-07,AZTA,$20-30,29.7,945,0.08509433962264187,0.08999999999999986,53,
2025-04-07,AZTA,$20-30,29.7,955,0.0590434782608703,0.07000000000000028,115,
2026-04-27,AKTS,$20-30,22.244999999999997,570,0.8958333333333329,0.9499999999999993,24,
2026-04-27,AKTS,$20-30,22.244999999999997,571,1.0999999999999979,1.0999999999999979,2,
2026-04-27,AKTS,$20-30,22.244999999999997,575,0.8881249999999987,0.8599999999999994,16,
2026-04-27,AKTS,$20-30,22.244999999999997,577,,,0,
2026-04-27,AKTS,$20-30,22.244999999999997,580,0.6499999999999986,0.6499999999999986,1,
2026-04-27,AKTS,$20-30,22.244999999999997,585,0.7199999999999989,0.7199999999999989,2,
2026-04-27,AKTS,$20-30,22.244999999999997,600,0.19904761904761903,0.17999999999999972,21,
2026-04-27,AKTS,$20-30,22.244999999999997,660,0.2099999999999973,0.2099999999999973,1,
2026-04-27,AKTS,$20-30,22.244999999999997,720,0.15000000000000213,0.15000000000000213,3,
2026-04-27,AKTS,$20-30,22.244999999999997,780,,,0,
2026-04-27,AKTS,$20-30,22.244999999999997,840,0.23999999999999844,0.23999999999999844,3,
2026-04-27,AKTS,$20-30,22.244999999999997,900,0.129999999999999,0.129999999999999,2,
2026-04-27,AKTS,$20-30,22.244999999999997,945,0.10000000000000142,0.10000000000000142,2,
2026-04-27,AKTS,$20-30,22.244999999999997,955,0.2591999999999994,0.27000000000000135,50,
2025-01-27,RDW,$20-30,22.11,570,0.3014084507042246,0.3000000000000007,71,
2025-01-27,RDW,$20-30,22.11,571,0.3785714285714282,0.379999999999999,21,
2025-01-27,RDW,$20-30,22.11,575,0.17349056603773563,0.1999999999999993,106,
2025-01-27,RDW,$20-30,22.11,577,0.08764705882352995,0.10000000000000142,17,
2025-01-27,RDW,$20-30,22.11,580,0.1850684931506853,0.21000000000000085,73,
2025-01-27,RDW,$20-30,22.11,585,0.14325581395348788,0.16000000000000014,43,
2025-01-27,RDW,$20-30,22.11,600,0.13349056603773612,0.13000000000000256,106,
2025-01-27,RDW,$20-30,22.11,660,0.18902654867256632,0.1999999999999993,113,
2025-01-27,RDW,$20-30,22.11,720,0.1133043478260866,0.10999999999999943,115,
2025-01-27,RDW,$20-30,22.11,780,0.08314285714285725,0.0799999999999983,35,
2025-01-27,RDW,$20-30,22.11,840,0.06999999999999992,0.0799999999999983,107,
2025-01-27,RDW,$20-30,22.11,900,0.057868852459016996,0.05000000000000071,61,
2025-01-27,RDW,$20-30,22.11,945,0.03447761194029897,0.03999999999999915,67,
2025-01-27,RDW,$20-30,22.11,955,0.03488888888888921,0.030000000000001137,135,
2026-09-02,VSTL,$20-30,21.259999999999998,570,0.21418439716312077,0.21000000000000085,141,
2026-09-02,VSTL,$20-30,21.259999999999998,571,0.21846153846153848,0.21000000000000085,156,
2026-09-02,VSTL,$20-30,21.259999999999998,575,0.1667592592592596,0.16000000000000014,108,
2026-09-02,VSTL,$20-30,21.259999999999998,577,0.14483146067415711,0.13999999999999702,89,
2026-09-02,VSTL,$20-30,21.259999999999998,580,0.13161616161616152,0.129999999999999,99,
2026-09-02,VSTL,$20-30,21.259999999999998,585,0.10450980392156936,0.09999999999999787,102,
2026-09-02,VSTL,$20-30,21.259999999999998,600,0.14806122448979572,0.14999999999999858,98,
2026-09-02,VSTL,$20-30,21.259999999999998,660,0.08969696969697015,0.08999999999999986,33,
2026-09-02,VSTL,$20-30,21.259999999999998,720,0.06363636363636317,0.05999999999999872,44,
2026-09-02,VSTL,$20-30,21.259999999999998,780,0.10967741935483946,0.10999999999999943,31,
2026-09-02,VSTL,$20-30,21.259999999999998,840,0.08249999999999928,0.0799999999999983,12,
2026-09-02,VSTL,$20-30,21.259999999999998,900,0.07903225806451461,0.0799999999999983,31,
2026-09-02,VSTL,$20-30,21.259999999999998,945,0.05601190476190468,0.0400000000000027,168,
2026-09-02,VSTL,$20-30,21.259999999999998,955,0.08423423423423329,0.0799999999999983,111,
2025-02-11,SOC,$20-30,24.705,570,0.29790697674418537,0.3099999999999987,43,
2025-02-11,SOC,$20-30,24.705,571,0.11999999999999908,0.129999999999999,13,
2025-02-11,SOC,$20-30,24.705,575,0.1352083333333328,0.13999999999999702,48,
2025-02-11,SOC,$20-30,24.705,577,0.19999999999999987,0.21000000000000085,6,
2025-02-11,SOC,$20-30,24.705,580,0.17246575342465745,0.16999999999999815,73,
2025-02-11,SOC,$20-30,24.705,585,0.11785714285714224,0.0799999999999983,28,
2025-02-11,SOC,$20-30,24.705,600,0.11294117647058854,0.120000000000001,17,
2025-02-11,SOC,$20-30,24.705,660,0.14722222222222175,0.16999999999999815,36,
2025-02-11,SOC,$20-30,24.705,720,0.0814285714285735,0.08000000000000185,7,
2025-02-11,SOC,$20-30,24.705,780,0.049999999999999524,0.05999999999999872,3,
2025-02-11,SOC,$20-30,24.705,840,0.1018518518518508,0.09999999999999787,27,
2025-02-11,SOC,$20-30,24.705,900,0.03999999999999915,0.03999999999999915,10,
2025-02-11,SOC,$20-30,24.705,945,0.04666666666666389,0.04999999999999716,6,
2025-02-11,SOC,$20-30,24.705,955,0.04159420289854998,0.03999999999999915,276,
2026-07-27,FIGG,$20-30,20.315,570,0.2867910447761192,0.2699999999999996,402,
2026-07-27,FIGG,$20-30,20.315,571,0.24872860635696825,0.25,409,
2026-07-27,FIGG,$20-30,20.315,575,0.15559241706161142,0.16000000000000014,422,
2026-07-27,FIGG,$20-30,20.315,577,0.16103092783505155,0.16000000000000014,194,
2026-07-27,FIGG,$20-30,20.315,580,0.12269784172661866,0.129999999999999,278,
2026-07-27,FIGG,$20-30,20.315,585,0.13366366366366342,0.13999999999999702,333,
2026-07-27,FIGG,$20-30,20.315,600,0.1124050632911391,0.10999999999999943,316,
2026-07-27,FIGG,$20-30,20.315,660,0.08820689655172484,0.08999999999999986,145,
2026-07-27,FIGG,$20-30,20.315,720,0.08273195876288642,0.08000000000000185,194,
2026-07-27,FIGG,$20-30,20.315,780,0.08279999999999964,0.08000000000000185,150,
2026-07-27,FIGG,$20-30,20.315,840,0.06142857142857098,0.05999999999999872,70,
2026-07-27,FIGG,$20-30,20.315,900,0.08605042016806835,0.08000000000000185,119,
2026-07-27,FIGG,$20-30,20.315,945,0.08168032786885275,0.08000000000000185,244,
2026-07-27,FIGG,$20-30,20.315,955,0.10411347517730615,0.09000000000000341,141,
2025-06-20,TSSI,$20-30,25.815,570,0.15456521739130472,0.129999999999999,46,
2025-06-20,TSSI,$20-30,25.815,571,0.14920212765957436,0.10999999999999943,188,
2025-06-20,TSSI,$20-30,25.815,575,0.1316666666666665,0.129999999999999,78,
2025-06-20,TSSI,$20-30,25.815,577,0.1692982456140348,0.129999999999999,57,
2025-06-20,TSSI,$20-30,25.815,580,0.17958333333333312,0.17999999999999972,48,
2025-06-20,TSSI,$20-30,25.815,585,0.13117647058823612,0.13000000000000256,85,
2025-06-20,TSSI,$20-30,25.815,600,0.07520833333333339,0.07000000000000028,96,
2025-06-20,TSSI,$20-30,25.815,660,0.07828571428571393,0.07000000000000028,35,
2025-06-20,TSSI,$20-30,25.815,720,0.0938461538461544,0.10000000000000142,39,
2025-06-20,TSSI,$20-30,25.815,780,0.12000000000000034,0.120000000000001,11,
2025-06-20,TSSI,$20-30,25.815,840,0.09500000000000153,0.08000000000000185,4,
2025-06-20,TSSI,$20-30,25.815,900,0.07368421052631553,0.0799999999999983,19,
2025-06-20,TSSI,$20-30,25.815,945,0.033137254901961226,0.030000000000001137,51,
2025-06-20,TSSI,$20-30,25.815,955,0.06940397350993319,0.07000000000000028,151,
2025-11-24,BMNR,$20-30,28.275,570,0.03501110617503319,0.030000000000001137,2251,
2025-11-24,BMNR,$20-30,28.275,571,0.035404880754298214,0.030000000000001137,3606,
2025-11-24,BMNR,$20-30,28.275,575,0.022497009569378088,0.019999999999999574,3344,
2025-11-24,BMNR,$20-30,28.275,577,0.020592125037571574,0.019999999999999574,3327,
2025-11-24,BMNR,$20-30,28.275,580,0.019510373443983382,0.019999999999999574,3615,
2025-11-24,BMNR,$20-30,28.275,585,0.020476190476190398,0.019999999999999574,2898,
2025-11-24,BMNR,$20-30,28.275,600,0.018663208300079615,0.019999999999999574,2506,
2025-11-24,BMNR,$20-30,28.275,660,0.014781533388293376,0.010000000000001563,1213,
2025-11-24,BMNR,$20-30,28.275,720,0.017399103139013362,0.019999999999999574,892,
2025-11-24,BMNR,$20-30,28.275,780,0.012540250447227163,0.010000000000001563,559,
2025-11-24,BMNR,$20-30,28.275,840,0.012656875834446019,0.010000000000001563,749,
2025-11-24,BMNR,$20-30,28.275,900,0.014362017804154699,0.010000000000001563,1011,
2025-11-24,BMNR,$20-30,28.275,945,0.011847389558233152,0.010000000000001563,1245,
2025-11-24,BMNR,$20-30,28.275,955,0.011891367604267766,0.010000000000001563,3093,
2025-01-29,SMR,$20-30,22.46,570,0.09649456521739122,0.08999999999999986,368,
2025-01-29,SMR,$20-30,22.46,571,0.08757255936675518,0.08000000000000185,379,
2025-01-29,SMR,$20-30,22.46,575,0.06410256410256349,0.06999999999999673,390,
2025-01-29,SMR,$20-30,22.46,577,0.07503289473684183,0.07000000000000028,304,
2025-01-29,SMR,$20-30,22.46,580,0.05361829025844906,0.05000000000000071,503,
2025-01-29,SMR,$20-30,22.46,585,0.04747634069400606,0.05000000000000071,634,
2025-01-29,SMR,$20-30,22.46,600,0.04889947089947148,0.05000000000000071,945,
2025-01-29,SMR,$20-30,22.46,660,0.03671232876712365,0.030000000000001137,146,
2025-01-29,SMR,$20-30,22.46,720,0.030416666666665895,0.030000000000001137,216,
2025-01-29,SMR,$20-30,22.46,780,0.039775280898875956,0.03999999999999915,178,
2025-01-29,SMR,$20-30,22.46,840,0.04362068965517245,0.03999999999999915,638,
2025-01-29,SMR,$20-30,22.46,900,0.04965648854961948,0.05000000000000071,262,
2025-01-29,SMR,$20-30,22.46,945,0.039103448275861666,0.03999999999999915,290,
2025-01-29,SMR,$20-30,22.46,955,0.03232432432432404,0.030000000000001137,555,
2025-10-13,LTBR,$20-30,24.75,570,0.4319491525423727,0.3349999999999991,118,
2025-10-13,LTBR,$20-30,24.75,571,0.1574809160305339,0.13000000000000256,131,
2025-10-13,LTBR,$20-30,24.75,575,0.14161764705882257,0.15500000000000114,68,
2025-10-13,LTBR,$20-30,24.75,577,0.10706185567010236,0.10999999999999943,194,
2025-10-13,LTBR,$20-30,24.75,580,0.14630952380952372,0.16000000000000014,168,
2025-10-13,LTBR,$20-30,24.75,585,0.14073033707865185,0.15000000000000213,178,
2025-10-13,LTBR,$20-30,24.75,600,0.11268656716417917,0.10999999999999943,201,
2025-10-13,LTBR,$20-30,24.75,660,0.10351955307262595,0.09999999999999787,179,
2025-10-13,LTBR,$20-30,24.75,720,0.11499999999999844,0.11499999999999844,2,
2025-10-13,LTBR,$20-30,24.75,780,0.10999999999999989,0.120000000000001,31,
2025-10-13,LTBR,$20-30,24.75,840,0.08545454545454428,0.08999999999999986,22,
2025-10-13,LTBR,$20-30,24.75,900,0.08418181818181819,0.07000000000000028,110,
2025-10-13,LTBR,$20-30,24.75,945,0.03538461538461654,0.040000000000000924,26,
2025-10-13,LTBR,$20-30,24.75,955,0.07686274509803918,0.07000000000000028,102,
2025-07-08,OILU,$20-30,23.595,570,0.08671521035598743,0.0799999999999983,618,
2025-07-08,OILU,$20-30,23.595,571,0.06251207729468641,0.060000000000002274,828,
2025-07-08,OILU,$20-30,23.595,575,0.039254587155963194,0.03999999999999915,872,
2025-07-08,OILU,$20-30,23.595,577,0.04461759082217938,0.0400000000000027,1046,
2025-07-08,OILU,$20-30,23.595,580,0.04409917355371924,0.0400000000000027,605,
2025-07-08,OILU,$20-30,23.595,585,0.0402830188679243,0.03999999999999915,530,
2025-07-08,OILU,$20-30,23.595,600,0.03253682487725059,0.030000000000001137,611,
2025-07-08,OILU,$20-30,23.595,660,0.031086956521739074,0.030000000000001137,368,
2025-07-08,OILU,$20-30,23.595,720,0.02953405017921158,0.030000000000001137,279,
2025-07-08,OILU,$20-30,23.595,780,0.023925233644860367,0.020000000000003126,214,
2025-07-08,OILU,$20-30,23.595,840,0.02587499999999987,0.029999999999997584,160,
2025-07-08,OILU,$20-30,23.595,900,0.03633027522935824,0.03999999999999915,218,
2025-07-08,OILU,$20-30,23.595,945,0.03707547169811232,0.03999999999999915,212,
2025-07-08,OILU,$20-30,23.595,955,0.03607717041800727,0.03999999999999915,311,
2026-03-31,GPCR,$30-50,47.025000000000006,570,1.7899999999999991,1.7899999999999991,1,
2026-03-31,GPCR,$30-50,47.025000000000006,571,1.3692727272727265,1.3599999999999994,55,
2026-03-31,GPCR,$30-50,47.025000000000006,575,1.5300000000000011,1.5300000000000011,2,
2026-03-31,GPCR,$30-50,47.025000000000006,577,0.7023529411764692,0.6849999999999987,34,
2026-03-31,GPCR,$30-50,47.025000000000006,580,1.3414285714285705,1.2199999999999989,7,
2026-03-31,GPCR,$30-50,47.025000000000006,585,1.0584615384615383,1.0700000000000003,26,
2026-03-31,GPCR,$30-50,47.025000000000006,600,0.2320000000000036,0.2600000000000051,15,
2026-03-31,GPCR,$30-50,47.025000000000006,660,0.20236363636363694,0.19999999999999574,55,
2026-03-31,GPCR,$30-50,47.025000000000006,720,0.15625,0.1750000000000007,16,
2026-03-31,GPCR,$30-50,47.025000000000006,780,0.6339130434782624,0.6400000000000006,23,
2026-03-31,GPCR,$30-50,47.025000000000006,840,0.1980000000000018,0.1700000000000017,5,
2026-03-31,GPCR,$30-50,47.025000000000006,900,0.3400000000000034,0.3400000000000034,4,
2026-03-31,GPCR,$30-50,47.025000000000006,945,0.16911764705882457,0.13000000000000256,34,
2026-03-31,GPCR,$30-50,47.025000000000006,955,0.447368421052629,0.4799999999999969,19,
2026-02-09,APLD,$30-50,36.3,570,0.0614721385542171,0.060000000000002274,2656,
2026-02-09,APLD,$30-50,36.3,571,0.08196728558797513,0.07000000000000028,2262,
2026-02-09,APLD,$30-50,36.3,575,0.06151063036180538,0.060000000000002274,2681,
2026-02-09,APLD,$30-50,36.3,577,0.04059955113818561,0.03999999999999915,3119,
2026-02-09,APLD,$30-50,36.3,580,0.03679725478981962,0.03999999999999915,3497,
2026-02-09,APLD,$30-50,36.3,585,0.04364230769230805,0.04000000000000625,2600,
2026-02-09,APLD,$30-50,36.3,600,0.0298262724779031,0.030000000000001137,3281,
2026-02-09,APLD,$30-50,36.3,660,0.02110149942329854,0.020000000000003126,1734,
2026-02-09,APLD,$30-50,36.3,720,0.03262860082304513,0.030000000000001137,1944,
2026-02-09,APLD,$30-50,36.3,780,0.027159277504106374,0.030000000000001137,609,
2026-02-09,APLD,$30-50,36.3,840,0.0228382838283835,0.020000000000003126,606,
2026-02-09,APLD,$30-50,36.3,900,0.022474977252047165,0.020000000000003126,2198,
2026-02-09,APLD,$30-50,36.3,945,0.01455104551045519,0.010000000000005116,813,
2026-02-09,APLD,$30-50,36.3,955,0.01686266094420676,0.010000000000005116,2330,
2026-05-11,SSRM,$30-50,36.230000000000004,570,0.15050331125827815,0.1599999999999966,755,
2026-05-11,SSRM,$30-50,36.230000000000004,571,0.08343234323432407,0.09000000000000341,606,
2026-05-11,SSRM,$30-50,36.230000000000004,575,0.0778451178451186,0.0799999999999983,594,
2026-05-11,SSRM,$30-50,36.230000000000004,577,0.05531407035175859,0.05999999999999517,796,
2026-05-11,SSRM,$30-50,36.230000000000004,580,0.06425837320574111,0.060000000000002274,1463,
2026-05-11,SSRM,$30-50,36.230000000000004,585,0.05138945233265787,0.05000000000000426,1972,
2026-05-11,SSRM,$30-50,36.230000000000004,600,0.0344682048396175,0.030000000000001137,1777,
2026-05-11,SSRM,$30-50,36.230000000000004,660,0.03179934569247574,0.030000000000001137,917,
2026-05-11,SSRM,$30-50,36.230000000000004,720,0.01991150442477793,0.01999999999999602,678,
2026-05-11,SSRM,$30-50,36.230000000000004,780,0.021108597285066213,0.01999999999999602,442,
2026-05-11,SSRM,$30-50,36.230000000000004,840,0.022160493827160326,0.020000000000003126,486,
2026-05-11,SSRM,$30-50,36.230000000000004,900,0.015457413249211375,0.01999999999999602,951,
2026-05-11,SSRM,$30-50,36.230000000000004,945,0.011441441441439913,0.00999999999999801,333,
2026-05-11,SSRM,$30-50,36.230000000000004,955,0.014238532110091134,0.00999999999999801,1090,
2025-11-14,LGN,$30-50,38.15,570,3.2690476190476194,3.6599999999999966,21,
2025-11-14,LGN,$30-50,38.15,571,2.171632653061224,2.1000000000000014,49,
2025-11-14,LGN,$30-50,38.15,575,0.8218181818181809,0.6699999999999946,44,
2025-11-14,LGN,$30-50,38.15,577,0.4077777777777777,0.39000000000000057,27,
2025-11-14,LGN,$30-50,38.15,580,1.10111111111111,1.1599999999999966,9,
2025-11-14,LGN,$30-50,38.15,585,0.5774999999999988,0.5799999999999983,4,
2025-11-14,LGN,$30-50,38.15,600,0.3175000000000008,0.34499999999999886,12,
2025-11-14,LGN,$30-50,38.15,660,0.3600000000000051,0.36000000000000654,5,
2025-11-14,LGN,$30-50,38.15,720,0.08275862068965635,0.07000000000000028,29,
2025-11-14,LGN,$30-50,38.15,780,0.1329032258064504,0.14999999999999858,31,
2025-11-14,LGN,$30-50,38.15,840,0.10321428571428726,0.09000000000000341,28,
2025-11-14,LGN,$30-50,38.15,900,0.11125000000000167,0.09000000000000341,40,
2025-11-14,LGN,$30-50,38.15,945,0.13055045871559642,0.13000000000000256,109,
2025-11-14,LGN,$30-50,38.15,955,0.1605263157894744,0.14999999999999858,171,
2026-07-06,HOOX,$30-50,43.97,570,0.5419473081328751,0.519999999999996,873,
2026-07-06,HOOX,$30-50,43.97,571,0.447955010224949,0.44999999999999574,489,
2026-07-06,HOOX,$30-50,43.97,575,0.2787888198757767,0.2700000000000031,644,
2026-07-06,HOOX,$30-50,43.97,577,0.1677931034482756,0.14499999999999957,870,
2026-07-06,HOOX,$30-50,43.97,580,0.1657015590200447,0.14000000000000057,898,
2026-07-06,HOOX,$30-50,43.97,585,0.20204484304932718,0.21000000000000085,1115,
2026-07-06,HOOX,$30-50,43.97,600,0.1772867132867129,0.10999999999999943,715,
2026-07-06,HOOX,$30-50,43.97,660,0.07346693386773613,0.07000000000000028,499,
2026-07-06,HOOX,$30-50,43.97,720,0.0746206896551725,0.07000000000000028,435,
2026-07-06,HOOX,$30-50,43.97,780,0.0714869888475845,0.07000000000000028,269,
2026-07-06,HOOX,$30-50,43.97,840,0.0717,0.07000000000000028,400,
2026-07-06,HOOX,$30-50,43.97,900,0.07251152073732763,0.07000000000000028,434,
2026-07-06,HOOX,$30-50,43.97,945,0.07234146341463325,0.07000000000000028,410,
2026-07-06,HOOX,$30-50,43.97,955,0.07765010351966849,0.07000000000000028,966,
2025-06-10,LEGN,$30-50,36.885000000000005,570,0.4987999999999994,0.509999999999998,25,
2025-06-10,LEGN,$30-50,36.885000000000005,571,0.21656250000000066,0.21999999999999886,32,
2025-06-10,LEGN,$30-50,36.885000000000005,575,0.11327868852458918,0.09999999999999432,61,
2025-06-10,LEGN,$30-50,36.885000000000005,577,0.09076923076922948,0.0799999999999983,39,
2025-06-10,LEGN,$30-50,36.885000000000005,580,0.16520547945205413,0.17999999999999972,73,
2025-06-10,LEGN,$30-50,36.885000000000005,585,0.2230177514792911,0.240000000000002,169,
2025-06-10,LEGN,$30-50,36.885000000000005,600,0.12359375000000272,0.13000000000000256,64,
2025-06-10,LEGN,$30-50,36.885000000000005,660,0.06055555555555584,0.05000000000000426,72,
2025-06-10,LEGN,$30-50,36.885000000000005,720,0.07500000000000047,0.07000000000000028,6,
2025-06-10,LEGN,$30-50,36.885000000000005,780,0.10400000000000062,0.10000000000000142,5,
2025-06-10,LEGN,$30-50,36.885000000000005,840,0.07024999999999917,0.0800000000000054,40,
2025-06-10,LEGN,$30-50,36.885000000000005,900,0.11499999999999844,0.11499999999999844,4,
2025-06-10,LEGN,$30-50,36.885000000000005,945,0.023043478260868687,0.020000000000003126,69,
2025-06-10,LEGN,$30-50,36.885000000000005,955,0.03824817518248237,0.020000000000003126,411,
2025-10-20,AAOI,$30-50,35.22,570,0.18351598173515943,0.17999999999999972,438,
2025-10-20,AAOI,$30-50,35.22,571,0.17854545454545515,0.18999999999999773,110,
2025-10-20,AAOI,$30-50,35.22,575,0.09878850102669362,0.09000000000000341,487,
2025-10-20,AAOI,$30-50,35.22,577,0.08353281853281871,0.0800000000000054,518,
2025-10-20,AAOI,$30-50,35.22,580,0.07818181818181932,0.07000000000000028,407,
2025-10-20,AAOI,$30-50,35.22,585,0.06398058252427208,0.05999999999999517,618,
2025-10-20,AAOI,$30-50,35.22,600,0.0910038610038615,0.0800000000000054,259,
2025-10-20,AAOI,$30-50,35.22,660,0.09972972972972871,0.10000000000000142,37,
2025-10-20,AAOI,$30-50,35.22,720,0.06523809523809489,0.07000000000000028,63,
2025-10-20,AAOI,$30-50,35.22,780,0.055185185185185,0.05000000000000426,54,
2025-10-20,AAOI,$30-50,35.22,840,0.07079646017699254,0.07000000000000028,113,
2025-10-20,AAOI,$30-50,35.22,900,0.038235294117645306,0.03999999999999915,17,
2025-10-20,AAOI,$30-50,35.22,945,0.049857142857143495,0.045000000000001705,70,
2025-10-20,AAOI,$30-50,35.22,955,0.03800804828973836,0.030000000000001137,497,
2026-04-02,TEM,$30-50,47.055,570,0.20397727272727237,0.17999999999999972,352,
2026-04-02,TEM,$30-50,47.055,571,0.18242152466367678,0.18999999999999773,223,
2026-04-02,TEM,$30-50,47.055,575,0.10545851528384213,0.10000000000000142,229,
2026-04-02,TEM,$30-50,47.055,577,0.10776025236593079,0.10000000000000142,317,
2026-04-02,TEM,$30-50,47.055,580,0.086968325791856,0.0899999999999963,221,
2026-04-02,TEM,$30-50,47.055,585,0.07057823129251664,0.07000000000000028,294,
2026-04-02,TEM,$30-50,47.055,600,0.051318242343541876,0.04999999999999716,751,
2026-04-02,TEM,$30-50,47.055,660,0.07581818181818266,0.0799999999999983,220,
2026-04-02,TEM,$30-50,47.055,720,0.0906666666666661,0.10000000000000142,135,
2026-04-02,TEM,$30-50,47.055,780,0.04375886524822656,0.03999999999999915,141,
2026-04-02,TEM,$30-50,47.055,840,0.05714285714285694,0.060000000000002274,126,
2026-04-02,TEM,$30-50,47.055,900,0.0454109589041098,0.03999999999999915,146,
2026-04-02,TEM,$30-50,47.055,945,0.03403846153846187,0.030000000000001137,52,
2026-04-02,TEM,$30-50,47.055,955,0.020271739130435073,0.01999999999999602,368,
2025-01-23,BKKT,$30-50,30.854999999999997,570,0.44563636363636294,0.4499999999999993,110,
2025-01-23,BKKT,$30-50,30.854999999999997,571,0.4657446808510634,0.4499999999999993,47,
2025-01-23,BKKT,$30-50,30.854999999999997,575,0.5529166666666666,0.6400000000000006,24,
2025-01-23,BKKT,$30-50,30.854999999999997,577,0.4655555555555553,0.46999999999999886,9,
2025-01-23,BKKT,$30-50,30.854999999999997,580,0.39038461538461655,0.370000000000001,26,
2025-01-23,BKKT,$30-50,30.854999999999997,585,0.3696551724137937,0.3299999999999983,29,
2025-01-23,BKKT,$30-50,30.854999999999997,600,0.35241379310344934,0.33999999999999986,29,
2025-01-23,BKKT,$30-50,30.854999999999997,660,0.26285714285714434,0.240000000000002,14,
2025-01-23,BKKT,$30-50,30.854999999999997,720,0.22157894736842063,0.23000000000000043,38,
2025-01-23,BKKT,$30-50,30.854999999999997,780,0.1923076923076912,0.17999999999999972,13,
2025-01-23,BKKT,$30-50,30.854999999999997,840,0.22527777777777716,0.1999999999999993,36,
2025-01-23,BKKT,$30-50,30.854999999999997,900,0.21078947368420897,0.18999999999999773,38,
2025-01-23,BKKT,$30-50,30.854999999999997,945,0.12807692307692414,0.14000000000000057,78,
