pop,leg,day,symbol,clock_m,px,sp_mean,sp_med,n_q,err
raw,entry,2026-05-01,NBIG,587,14.34,0.08393749999999958,0.08000000000000007,160,
raw,entry,2026-05-04,CRMU,617,12.36,0.12465306122448956,0.11999999999999922,245,
raw,entry,2026-05-04,CRMX,619,28.56,0.1751973684210528,0.1700000000000017,456,
raw,entry,2026-05-04,NBIL,587,27.09,0.09281871345029241,0.08999999999999986,855,
raw,entry,2026-05-05,CIFG,581,10.18,0.05243922883486994,0.05000000000000071,1193,
raw,entry,2026-05-05,CLRB,586,4.18,0.014415204678362643,0.010000000000000675,342,
raw,entry,2026-05-05,LUNL,624,19.08,0.13428985507246377,0.14000000000000057,345,
raw,entry,2026-05-05,MED,585,12.18,0.13228571428571442,0.15000000000000036,35,
raw,entry,2026-05-06,ARMG,634,20.13,0.05955000000000028,0.06999999999999673,200,
raw,entry,2026-05-06,SKK,632,5.95,0.06033898305084757,0.05000000000000071,118,
raw,entry,2026-05-07,UUUG,621,18.31,0.11085271317829468,0.10999999999999943,258,
raw,entry,2026-05-07,VEEE,591,6.87,0.15962962962962984,0.15000000000000036,81,
raw,entry,2026-05-08,AIRS,600,3.58,0.04125000000000012,0.050000000000000266,24,
raw,entry,2026-05-08,FLYT,610,21.79,0.2781538461538457,0.28999999999999915,130,
raw,entry,2026-05-08,SIF,588,19.35,0.3974468085106377,0.3999999999999986,47,
raw,entry,2026-05-08,TTGT,596,5.7,0.04093750000000003,0.040000000000000036,64,
raw,entry,2026-05-11,BNZI,616,6.93,0.15200000000000014,0.15000000000000036,5,
raw,entry,2026-05-11,DOMH,640,4.33,0.07249999999999977,0.08000000000000007,76,
raw,entry,2026-05-11,GVH,632,4.84,0.10799999999999993,0.08000000000000007,25,
raw,entry,2026-05-11,PARA,616,6.93,0.15200000000000014,0.15000000000000036,5,
raw,entry,2026-05-11,SMU,609,17.21,0.06313253012048206,0.07000000000000028,830,
raw,entry,2026-05-11,SMZ,634,20.48,0.2926618705035971,0.2900000000000027,139,
raw,entry,2026-05-11,TGEN,625,4.41,0.020777777777778134,0.020000000000000462,90,
raw,entry,2026-05-12,BAK,576,4.4,0.01530303030303034,0.019999999999999574,66,
raw,entry,2026-05-12,PLUL,642,27.61,0.34816793893129666,0.40500000000000114,262,
raw,entry,2026-05-12,QUBX,576,25.26,0.13950813743218787,0.14000000000000057,2765,
raw,entry,2026-05-12,RIGL,577,30.19,0.5438636363636358,0.5600000000000023,44,
raw,entry,2026-05-13,DMRC,615,9.14,0.230615384615385,0.22000000000000064,65,
raw,entry,2026-05-13,SND,611,4.58,0.05554054054054046,0.05999999999999961,74,
raw,entry,2026-05-14,MOBX,645,3.22,0.010741239892183249,0.009999999999999787,742,
raw,entry,2026-05-14,ONDL,636,17.02,0.09033018867924525,0.08999999999999986,636,
raw,entry,2026-05-14,PCSA,589,3.27,0.14142857142857143,0.1499999999999999,49,
raw,entry,2026-05-14,TRT,618,13.34,0.13707317073170766,0.14000000000000057,82,
raw,entry,2026-05-14,WATT,582,25.86,0.3999999999999986,0.3999999999999986,8,
raw,entry,2026-05-15,TRT,645,18.47,0.23904761904761895,0.1999999999999993,84,
raw,entry,2026-05-18,CPSH,615,5.72,0.04048951048951047,0.04999999999999982,143,
raw,entry,2026-05-18,CTEV,625,12.35,0.3299999999999983,0.3299999999999983,6,
raw,entry,2026-05-18,NBIG,615,25.12,0.21340425531914906,0.21000000000000085,282,
raw,entry,2026-05-18,ONDL,642,15.06,0.10007042253521119,0.10999999999999943,142,
raw,entry,2026-05-18,RDWU,615,18.2,0.12284641068447379,0.120000000000001,1198,
raw,entry,2026-05-19,FATN,622,4.21,0.1750000000000007,0.1750000000000007,2,
raw,entry,2026-05-20,MLGO,615,4.6,0.06504672897196256,0.08000000000000007,107,
raw,entry,2026-05-20,NOMA,637,3.62,0.2272222222222221,0.20999999999999996,18,
raw,entry,2026-05-21,AXTU,639,27.48,0.21380614657210378,0.1999999999999993,423,
raw,entry,2026-05-21,MPL,604,20.84,0.18294117647058805,0.17999999999999972,51,
raw,entry,2026-05-22,ASTY,590,26.51,0.24265560165975045,0.2099999999999973,1205,
raw,entry,2026-05-22,QBTX,576,23.32,0.11230700976042585,0.11000000000000298,2254,
raw,entry,2026-05-22,WW,577,13.15,0.16356521739130458,0.15000000000000036,115,
raw,entry,2026-05-22,XNDX,580,26.04,0.2886235186873287,0.23000000000000043,1097,
raw,entry,2026-05-26,GLND,613,3.4,0.01398190045248871,0.010000000000000231,221,
raw,entry,2026-05-26,ONDU,605,9.2,0.048482142857142994,0.049999999999998934,560,
raw,entry,2026-05-26,QBTZ,585,4.14,0.010559517279210175,0.009999999999999787,1823,
raw,entry,2026-05-26,RYOJ,616,3.73,0.11645161290322567,0.10000000000000009,31,
raw,entry,2026-05-26,SNDG,587,15.42,0.0557169117647056,0.05000000000000071,544,
raw,entry,2026-05-27,AKTX,614,15.96,0.20500000000000096,0.23000000000000131,6,
raw,entry,2026-05-27,CPSH,636,12.61,0.06019900497512489,0.05000000000000071,201,
raw,entry,2026-05-27,XNDX,615,31.17,0.4086764705882361,0.46499999999999986,340,
raw,entry,2026-05-28,AMPU,590,12.69,0.09330357142857175,0.08999999999999986,224,
raw,entry,2026-05-28,IOTR,599,3.17,0.020270270270270258,0.020000000000000018,148,
raw,entry,2026-05-28,MOB,619,7.9,0.09348314606741591,0.08999999999999986,89,
raw,entry,2026-05-28,ONDL,582,23.92,0.09568373663477776,0.09999999999999787,1777,
raw,entry,2026-05-28,PUSA,589,4.37,0.015009746588693789,0.009999999999999787,513,
raw,entry,2026-05-29,OLOX,633,10.15,0.086811594202898,0.08000000000000007,138,
raw,entry,2026-05-29,RCAX,606,10.21,0.07448165869218487,0.08000000000000007,627,
raw,entry,2026-05-29,TEMT,603,21.18,0.1394472361809041,0.14999999999999858,199,
raw,entry,2026-06-01,HYPD,601,4.02,0.05658536585365853,0.06000000000000005,41,
raw,entry,2026-06-01,LITZ,599,20.84,0.11172000000000018,0.120000000000001,250,
raw,entry,2026-06-02,BNAI,607,15.3,0.2989285714285711,0.28499999999999925,28,
raw,entry,2026-06-02,PUSA,634,5.64,0.05550000000000024,0.05000000000000071,20,
raw,entry,2026-06-04,BGDE,628,7.5,0.09058823529411729,0.09999999999999964,17,
raw,entry,2026-06-04,ICCM,611,4.74,0.09181818181818163,0.10999999999999943,11,
raw,entry,2026-06-04,SPRC,620,12.71,0.22309859154929576,0.1899999999999995,71,
raw,entry,2026-06-05,AAOG,613,15.07,0.10952380952380945,0.09999999999999964,903,
raw,entry,2026-06-05,CETX,581,5.83,0.07260869565217383,0.08000000000000007,23,
raw,entry,2026-06-05,NBIG,613,30.71,0.2556716417910445,0.259999999999998,402,
raw,entry,2026-06-05,RGTX,620,27.13,0.11995085995086012,0.10999999999999943,407,
raw,entry,2026-06-09,BVC,639,10.04,0.3177777777777775,0.33000000000000007,9,
raw,entry,2026-06-09,DAIC,612,3.22,0.034333333333333396,0.040000000000000036,60,
raw,entry,2026-06-09,LESL,605,6.77,0.10454545454545466,0.11000000000000032,11,
raw,entry,2026-06-09,OCC,604,20.08,0.3464705882352935,0.26000000000000156,102,
raw,entry,2026-06-09,OPAD,636,4.72,0.07000000000000028,0.07000000000000028,3,
raw,entry,2026-06-10,CBRX,595,24.41,0.21514644351464413,0.1999999999999993,478,
raw,entry,2026-06-10,HTCO,618,4.41,0.19200000000000045,0.19500000000000028,10,
raw,entry,2026-06-10,OCC,584,25.51,0.3062499999999995,0.3000000000000007,88,
raw,entry,2026-06-10,SKIL,634,5.37,0.19800000000000004,0.20000000000000018,5,
raw,entry,2026-06-11,GLXG,587,3.42,0.018715211589782694,0.020000000000000018,2623,
raw,entry,2026-06-11,INDP,625,3.24,0.05188888888888881,0.04999999999999982,180,
raw,entry,2026-06-11,MF,637,3.99,0.07583333333333342,0.06000000000000005,12,
raw,entry,2026-06-11,UBXG,637,3.99,0.07583333333333342,0.06000000000000005,12,
raw,entry,2026-06-12,ASBP,633,6.11,0.06388888888888863,0.05999999999999961,36,
raw,entry,2026-06-12,CRE,623,3.17,0.15600000000000008,0.14500000000000024,10,
raw,entry,2026-06-15,AXTU,591,22.41,0.16070391061452569,0.14000000000000057,895,
raw,entry,2026-06-15,CMTL,591,3.92,0.02556074766355143,0.020000000000000018,428,
raw,entry,2026-06-15,ELTX,639,4.02,0.031313868613138625,0.03000000000000025,137,
raw,entry,2026-06-16,ARQQ,589,19.81,0.07361702127659572,0.07499999999999929,94,
raw,entry,2026-06-16,ASBP,597,6.14,0.21311977715877434,0.20999999999999996,359,
raw,entry,2026-06-16,CRE,621,4.23,0.058499999999999865,0.04999999999999982,20,
raw,entry,2026-06-16,LSF,583,4.9,0.28000000000000025,0.28000000000000025,2,
raw,entry,2026-06-17,ARQQ,634,23.29,0.17934210526315852,0.17999999999999972,76,
raw,entry,2026-06-17,CLPT,601,18.35,0.14933333333333326,0.15000000000000213,135,
raw,entry,2026-06-18,AXTX,612,24.27,0.12273437499999994,0.14000000000000057,256,
raw,entry,2026-06-18,CBRX,621,21.09,0.145848214285714,0.14999999999999858,224,
raw,entry,2026-06-18,FLYT,607,11.16,0.11013157894736862,0.11000000000000121,152,
raw,entry,2026-06-18,LPA,585,4.24,0.03725000000000014,0.040000000000000036,40,
raw,entry,2026-06-22,CRMT,632,3.08,0.015000000000000041,0.010000000000000231,86,
raw,entry,2026-06-23,ARQQ,579,24.38,0.180812182741117,0.16000000000000014,197,
raw,entry,2026-06-23,CLSX,590,31.73,0.18324081020255037,0.17999999999999972,1333,
raw,entry,2026-06-23,CRMX,616,14.59,0.13869047619047642,0.14000000000000057,252,
raw,entry,2026-06-23,INFH,623,16.72,0.11453461714809765,0.10999999999999943,2181,
raw,entry,2026-06-23,LOFF,604,22.44,0.03344164919636623,0.030000000000001137,2862,
raw,entry,2026-06-23,QUBX,583,14.87,0.10440071556350618,0.09999999999999964,559,
raw,entry,2026-06-23,RGTU,576,25.74,0.206015209125475,0.16999999999999815,1315,
raw,entry,2026-06-23,SMU,602,11.02,0.06270018621973933,0.0600000000000005,537,
raw,entry,2026-06-23,SPAX,604,13.48,0.022583271650629337,0.02000000000000135,1351,
raw,entry,2026-06-23,SPCM,604,22.54,0.04404945904173121,0.0400000000000027,1294,
raw,entry,2026-06-24,AAOG,632,6.75,0.04907514450867066,0.05000000000000071,346,
raw,entry,2026-06-24,ARQQ,593,26.29,0.2193793103448274,0.1999999999999993,145,
raw,entry,2026-06-24,BOT,613,27.79,0.3734482758620694,0.3500000000000014,29,
raw,entry,2026-06-24,CBRZ,578,26.97,0.123676880222841,0.129999999999999,359,
raw,entry,2026-06-24,SMU,628,8.87,0.04648208469055382,0.049999999999998934,307,
raw,entry,2026-06-25,APLX,607,25.0,0.14623400365630732,0.14000000000000057,547,
raw,entry,2026-06-25,POEL,608,20.1,0.13649667405765,0.14000000000000057,451,
raw,entry,2026-06-26,COHH,606,13.18,0.10480186480186475,0.10000000000000142,429,
raw,entry,2026-06-26,MF,617,7.95,0.5533333333333338,0.5400000000000009,9,
raw,entry,2026-06-26,MODD,577,4.79,0.23764705882352957,0.25,17,
raw,entry,2026-06-26,SHPH,627,4.89,0.026324786324786333,0.02999999999999936,117,
raw,entry,2026-06-26,UBXG,617,7.95,0.5533333333333338,0.5400000000000009,9,
raw,entry,2026-06-29,AXTU,629,6.86,0.04409420289855069,0.04999999999999982,276,
raw,entry,2026-06-29,CBRX,636,14.07,0.07719576719576736,0.08000000000000007,189,
raw,entry,2026-06-29,QBTX,630,14.15,0.06056466302367942,0.05999999999999872,549,
raw,entry,2026-06-29,RGTU,634,18.72,0.09483974358974419,0.08999999999999986,312,
raw,entry,2026-06-30,UMAL,618,15.98,0.14884057971014503,0.14000000000000057,138,
raw,entry,2026-07-01,BEZ,601,10.86,0.08198757763975185,0.08000000000000007,322,
raw,entry,2026-07-01,GVH,636,5.83,0.1381538461538462,0.1200000000000001,65,
raw,entry,2026-07-01,TC,627,4.26,0.021594202898550612,0.019999999999999574,138,
raw,entry,2026-07-02,BEZ,623,11.53,0.08817391304347827,0.08999999999999986,230,
raw,entry,2026-07-02,CLRO,633,3.77,0.040410958904109624,0.040000000000000036,73,
raw,entry,2026-07-06,AAOG,606,5.0,0.0319999999999999,0.03000000000000025,480,
raw,entry,2026-07-06,AVXX,587,8.36,0.09760617760617783,0.08999999999999986,259,
raw,entry,2026-07-06,HUTG,584,26.76,0.3058064516129033,0.3000000000000007,93,
raw,entry,2026-07-06,IREG,579,11.38,0.053574468085106214,0.05999999999999872,470,
raw,entry,2026-07-06,WXM,590,5.18,0.10099999999999998,0.1200000000000001,10,
raw,entry,2026-07-08,VEEE,605,4.71,0.11000000000000032,0.11000000000000032,2,
raw,entry,2026-07-09,FGI,660,4.4,0.37200000000000005,0.3700000000000001,5,
raw,entry,2026-07-09,GLWG,602,27.34,0.10410373760488176,0.10000000000000142,1311,
raw,entry,2026-07-10,UBXG,590,4.86,0.1723809523809526,0.1800000000000006,21,
raw,entry,2026-07-13,MIMI,593,3.2,0.013960000000000023,0.010000000000000231,750,
raw,entry,2026-07-13,QTTB,623,18.73,0.06416485900216969,0.07000000000000028,461,
raw,entry,2026-07-14,CARL,636,11.23,0.20764705882352855,0.20999999999999908,17,
raw,entry,2026-07-14,WULX,585,28.79,0.26199152542372905,0.26000000000000156,708,
raw,entry,2026-07-15,AEHG,576,13.96,0.12034046692606988,0.11999999999999922,2056,
raw,entry,2026-07-15,CNXU,636,12.31,0.3033333333333337,0.3200000000000003,6,
raw,entry,2026-07-15,FBYD,582,12.64,0.7726923076923078,0.9000000000000004,78,
raw,entry,2026-07-15,HQWWW,635,13.42,0.46471698113207555,0.4800000000000004,53,
raw,entry,2026-07-15,UBXG,620,4.47,0.09789473684210499,0.09999999999999964,19,
raw,entry,2026-07-16,RBNE,639,4.8,0.09117647058823503,0.08999999999999986,17,
raw,entry,2026-07-17,BEX,613,28.14,0.21793991416308994,0.21999999999999886,699,
raw,entry,2026-07-20,CIFU,590,20.45,0.1144641763625222,0.10999999999999943,1633,
raw,entry,2026-07-20,HUTG,590,23.44,0.18018808777429374,0.16000000000000014,319,
raw,entry,2026-07-21,AEHG,582,10.39,0.0470434782608698,0.05000000000000071,230,
raw,entry,2026-07-21,BEZ,597,17.63,0.12345833333333323,0.11999999999999744,480,
raw,entry,2026-07-21,SNDG,581,10.48,0.04724832214765113,0.049999999999998934,149,
raw,entry,2026-07-21,XPON,643,3.31,0.3141666666666667,0.3600000000000001,24,
raw,entry,2026-07-22,SLNG,607,4.26,0.1299999999999999,0.1299999999999999,9,
raw,entry,2026-07-24,NDLS,586,15.58,0.40434782608695663,0.41999999999999993,69,
raw,entry,2026-07-24,RADX,619,3.33,0.09200000000000026,0.11000000000000032,5,
raw,entry,2026-07-27,AKAN,627,6.27,0.20249999999999968,0.20499999999999963,4,
raw,entry,2026-07-27,MPLT,593,14.47,0.28200000000000025,0.23000000000000043,15,
raw,entry,2026-07-27,PN,586,11.0,0.2555999999999998,0.27999999999999936,25,
raw,entry,2026-07-27,QPUX,580,16.13,0.1572484416740874,0.16000000000000014,1123,
raw,entry,2026-07-29,CLW,587,20.7,0.49931818181818116,0.5349999999999984,44,
raw,entry,2026-07-29,MPLT,610,14.88,0.10367346938775539,0.129999999999999,49,
raw,entry,2026-07-30,AMKL,587,6.35,0.02903807615230473,0.03000000000000025,499,
raw,entry,2026-07-30,CLSX,582,16.09,0.12063583815028917,0.120000000000001,692,
raw,entry,2026-07-30,NBIG,594,14.35,0.06526070763500914,0.0600000000000005,1074,
raw,entry,2026-07-30,SKHL,627,7.77,0.014941176470588314,0.010000000000000675,1700,
raw,entry,2026-07-30,SMUP,591,4.24,0.02021089630931445,0.019999999999999574,569,
raw,entry,2026-07-31,APLX,629,10.09,0.052408223201174886,0.05000000000000071,681,
raw,entry,2026-07-31,BEZ,595,12.33,0.0889608177172062,0.08999999999999986,587,
raw,entry,2026-07-31,CWVX,625,12.09,0.057667304015296156,0.05999999999999872,523,
raw,entry,2026-07-31,HYNX,630,20.7,0.06283643892339537,0.05999999999999872,966,
raw,entry,2026-07-31,LITZ,589,16.38,0.12970238095238015,0.13000000000000256,504,
raw,entry,2026-08-03,AXTU,582,3.77,0.03405429864253386,0.03000000000000025,1105,
raw,entry,2026-08-03,CBRX,626,12.85,0.0995454545454553,0.10000000000000142,66,
raw,entry,2026-08-03,CIFU,613,25.35,0.14538160469667302,0.14000000000000057,511,
raw,entry,2026-08-03,CWVX,594,14.23,0.05046827794561904,0.049999999999998934,662,
raw,entry,2026-08-03,IREG,603,7.76,0.024021294021293934,0.020000000000000462,1221,
raw,entry,2026-08-03,IREX,601,13.79,0.06538268506900873,0.06999999999999851,797,
raw,entry,2026-08-03,SNDC,601,5.02,0.05561956521739127,0.04999999999999982,920,
raw,entry,2026-08-04,BWEN,602,4.91,0.051344086021505135,0.05999999999999961,186,
raw,entry,2026-08-04,CBRZ,598,10.64,0.08928838951310838,0.08999999999999986,267,
raw,entry,2026-08-04,HQ,627,15.86,0.23375000000000012,0.2400000000000002,8,
raw,entry,2026-08-04,OPAD,582,4.01,0.19580645161290294,0.19999999999999973,31,
raw,entry,2026-08-04,SEAT,609,9.34,0.14400000000000027,0.14000000000000057,25,
raw,entry,2026-08-05,AXTC,595,25.65,0.2093558523173608,0.14000000000000057,1273,
raw,entry,2026-08-05,UPC,621,6.83,0.19923076923076943,0.20000000000000018,13,
raw,entry,2026-08-06,AAOZ,645,12.31,0.07493923611111104,0.08000000000000007,1152,
raw,entry,2026-08-06,AEHG,616,11.89,0.10749999999999965,0.10999999999999943,200,
raw,entry,2026-08-06,ASTY,620,9.08,0.028757763975156097,0.030000000000001137,322,
raw,entry,2026-08-06,BEZ,645,8.92,0.04149999999999978,0.03999999999999915,360,
raw,entry,2026-08-06,CION,579,7.2,0.07521739130434804,0.07000000000000028,23,
raw,entry,2026-08-06,ELA,586,18.08,0.5331428571428569,0.5799999999999983,35,
raw,entry,2026-08-06,OESX,598,19.81,0.6390000000000006,0.6699999999999999,20,
raw,entry,2026-08-06,POEL,587,11.37,0.07008960573476705,0.07000000000000028,558,
raw,entry,2026-08-06,SPCQ,644,24.88,0.274096385542169,0.2799999999999976,166,
raw,entry,2026-08-06,SPHL,618,3.22,0.04395348837209301,0.04999999999999982,43,
raw,entry,2026-08-06,TTMX,590,12.12,0.1670616113744076,0.16000000000000014,211,
raw,entry,2026-08-06,WDCC,592,13.7,0.08575342465753519,0.09000000000000163,365,
raw,entry,2026-08-07,BEZ,636,11.52,0.055813008130081485,0.0600000000000005,492,
raw,entry,2026-08-07,CIFU,626,13.25,0.10304647160068883,0.09999999999999964,581,
raw,entry,2026-08-07,LITZ,594,9.81,0.06602693602693577,0.07000000000000028,297,
raw,entry,2026-08-07,SRZN,629,26.01,0.6285542168674696,0.5700000000000003,83,
raw,entry,2026-08-07,TSEG,582,9.38,0.07597560975609764,0.07000000000000028,164,
raw,entry,2026-08-10,AAOZ,638,11.13,0.05200194363459684,0.05000000000000071,1029,
raw,entry,2026-08-10,ALGS,615,6.91,0.13869565217391291,0.13999999999999968,23,
raw,entry,2026-08-10,CLNN,594,4.66,0.14454545454545462,0.16000000000000014,22,
raw,entry,2026-08-10,TNON,611,5.02,0.19999999999999976,0.16999999999999993,70,
raw,entry,2026-08-11,HQI,620,16.03,0.9116949152542376,1.1400000000000006,59,
raw,entry,2026-08-11,NIQ,581,14.46,0.06560165975103718,0.06999999999999851,241,
raw,entry,2026-08-12,AXTL,593,4.2,0.017337031900138525,0.019999999999999574,721,
raw,entry,2026-08-12,CIEG,593,6.58,0.03536082474226814,0.03000000000000025,291,
raw,entry,2026-08-13,ATRA,604,8.77,0.4742857142857141,0.4900000000000002,7,
raw,entry,2026-08-13,DFDV,594,3.31,0.012895752895752871,0.010000000000000231,259,
raw,entry,2026-08-14,AAOG,588,5.01,0.018898153662894806,0.020000000000000462,1679,
raw,entry,2026-08-14,AAOZ,645,8.24,0.03716923076923107,0.03999999999999915,325,
raw,entry,2026-08-14,AKAN,618,8.24,0.06334269662921323,0.05000000000000071,356,
raw,entry,2026-08-14,AXTL,637,5.02,0.017363796133567436,0.019999999999999574,1707,
raw,entry,2026-08-14,AXTU,637,7.0,0.02394598155467726,0.020000000000000462,1518,
raw,entry,2026-08-14,DWSN,608,3.81,0.06333333333333331,0.06999999999999984,6,
raw,entry,2026-08-14,INHD,619,9.39,0.4587199999999998,0.5099999999999998,125,
raw,entry,2026-08-14,PRHI,632,6.03,0.55,0.4849999999999999,10,
raw,entry,2026-08-17,AGPU,582,8.85,0.10052631578947323,0.10999999999999943,38,
raw,entry,2026-08-17,CBRZ,600,6.72,0.04909972299168966,0.04999999999999982,722,
raw,entry,2026-08-17,SLE,611,3.3,0.01130530973451323,0.009999999999999787,452,
raw,entry,2026-08-18,DUOT,579,12.45,0.05711974110032364,0.05000000000000071,309,
raw,entry,2026-08-18,SGLY,566,6.9,0.03588235294117679,0.03000000000000025,51,
raw,entry,2026-08-18,TJGC,622,4.97,0.13210526315789464,0.1299999999999999,38,
raw,entry,2026-08-19,CDTG,594,3.02,0.12688888888888886,0.10999999999999988,45,
raw,entry,2026-08-19,DBGI,590,12.62,0.30333333333333373,0.33999999999999986,21,
raw,entry,2026-08-19,EIKN,586,14.37,0.496756756756757,0.47000000000000064,74,
raw,entry,2026-08-19,EIKN,588,14.35,0.27130434782608714,0.26000000000000156,69,
raw,entry,2026-08-20,CATO,600,3.37,0.10999999999999988,0.10999999999999988,4,
raw,entry,2026-08-21,BTOG,567,3.84,0.041724137931034556,0.040000000000000036,29,
raw,entry,2026-08-21,IREZ,608,10.58,0.0420773930753566,0.040000000000000924,491,
raw,entry,2026-08-24,BCAB,602,3.52,0.14555555555555547,0.14000000000000012,9,
raw,entry,2026-08-24,INCR,553,6.14,0.4788888888888889,0.47999999999999954,90,
raw,entry,2026-08-24,RDAC,618,5.98,,,0,
raw,entry,2026-08-24,TMCR,618,5.73,0.424968152866242,0.3600000000000003,157,
raw,entry,2026-08-24,VCIG,590,3.51,0.07000000000000005,0.07000000000000028,33,
raw,entry,2026-08-25,PSNYW,580,5.44,0.09895348837209304,0.08999999999999986,86,
raw,entry,2026-08-26,CRMU,591,3.31,0.021417910447761153,0.020000000000000018,670,
raw,entry,2026-08-26,TTMX,589,9.25,0.05166666666666688,0.054999999999999716,216,
raw,entry,2026-08-26,TTMX,591,9.27,0.05525842696629251,0.05000000000000071,445,
raw,entry,2026-08-27,LUCK,630,6.33,0.21999999999999975,0.21999999999999975,4,
raw,entry,2026-08-28,AEHL,622,3.57,0.06719999999999998,0.06000000000000005,25,
raw,entry,2026-08-28,AFRU,577,14.71,0.13776173285198537,0.14000000000000057,831,
raw,entry,2026-08-28,QNRX,622,7.11,0.01820512820512824,0.019999999999999574,78,
raw,entry,2026-09-01,CRMX,602,5.37,0.058680387409200986,0.05999999999999961,826,
raw,entry,2026-09-01,PXS,583,6.27,0.041923076923077035,0.04499999999999993,52,
raw,entry,2026-09-02,ASTN,592,5.09,0.012838847385272223,0.009999999999999787,937,
raw,entry,2026-09-02,LHSW,623,3.62,0.0850892857142856,0.06000000000000005,224,
raw,entry,2026-09-02,MOVE,584,14.27,0.4648809523809522,0.4900000000000002,84,
raw,entry,2026-09-02,UPC,596,4.48,0.10500000000000012,0.11000000000000032,26,
raw,entry,2026-09-03,CHPT,612,7.88,0.021873048907388108,0.020000000000000462,961,
raw,entry,2026-09-04,BBCP,589,10.53,0.0913999999999999,0.08999999999999986,50,
raw,entry,2026-09-04,FCUV,604,20.55,0.2233333333333333,0.2400000000000002,6,
raw,entry,2026-09-04,PATX,601,14.03,0.11535901926444829,0.10999999999999943,571,
p1,entry,2025-02-24,RPID,631,3.04,0.04999999999999982,0.04999999999999982,1,
p1,exit,2025-02-24,RPID,666,2.98,0.03903225806451607,0.040000000000000036,31,
p1,entry,2025-02-27,MSW,587,5.09,0.1900000000000004,0.1900000000000004,3,
p1,exit,2025-02-27,MSW,604,4.79,0.19812500000000005,0.18999999999999995,16,
p1,entry,2025-02-27,PMA,587,5.09,0.1900000000000004,0.1900000000000004,3,
p1,exit,2025-02-27,PMA,604,4.79,0.19812500000000005,0.18999999999999995,16,
p1,entry,2025-02-28,PCLA,610,5.28,,,0,
p1,exit,2025-02-28,PCLA,616,5.1,0.07000000000000028,0.07000000000000028,4,
p1,entry,2025-02-28,STAK,616,3.52,0.10000000000000009,0.10000000000000009,3,
p1,exit,2025-02-28,STAK,640,3.59,,,0,
p1,entry,2025-03-04,MAXN,604,3.22,0.061019108280254745,0.06000000000000005,157,
p1,exit,2025-03-04,MAXN,701,3.09,0.05888888888888882,0.06000000000000005,18,
p1,entry,2025-03-11,EWCZ,596,4.13,0.017822299651568427,0.010000000000000675,574,
p1,exit,2025-03-11,EWCZ,748,4.4,0.019999999999999574,0.019999999999999574,1,
p1,entry,2025-03-19,KBSX,607,3.87,0.06483870967741939,0.050000000000000266,31,
p1,exit,2025-03-19,KBSX,617,4.79,0.057966101694915353,0.05000000000000071,472,
p1,entry,2025-03-20,OM,626,10.02,0.22939393939393968,0.2400000000000002,33,
p1,exit,2025-03-20,OM,636,11.27,0.27028985507246367,0.28500000000000103,138,
p1,entry,2025-03-20,TITN,584,15.34,0.16116279069767445,0.13000000000000078,43,
p1,exit,2025-03-20,TITN,724,17.09,0.07925373134328324,0.0799999999999983,134,
p1,entry,2025-03-31,WHLR,644,3.51,0.16666666666666666,0.16999999999999993,3,
p1,exit,2025-03-31,WHLR,657,3.41,,,0,
p1,entry,2025-04-07,TNXP,596,17.19,0.20547368421052664,0.21999999999999886,95,
p1,exit,2025-04-07,TNXP,598,17.47,0.1947058823529411,0.21000000000000085,17,
p1,entry,2025-04-16,FATN,605,7.99,0.11377049180327874,0.08999999999999986,61,
p1,exit,2025-04-16,FATN,621,8.38,0.21692307692307664,0.23000000000000043,39,
p1,entry,2025-05-02,CPS,592,19.79,0.2119186046511623,0.21999999999999886,172,
p1,exit,2025-05-02,CPS,781,21.57,0.1389772727272722,0.11999999999999744,88,
p1,entry,2025-05-16,TSSI,597,13.92,0.051367781155014974,0.049999999999998934,329,
p1,exit,2025-05-16,TSSI,606,14.72,0.06714516129032244,0.0600000000000005,1240,
p1,entry,2025-05-23,RYET,614,13.09,0.29761904761904745,0.25,21,
p1,exit,2025-05-23,RYET,616,12.45,0.43375,0.47500000000000053,48,
p1,entry,2025-05-28,FMST,582,3.72,0.020000000000000018,0.020000000000000018,4,
p1,exit,2025-05-28,FMST,593,3.9,0.06272015655577305,0.04999999999999982,511,
p1,entry,2025-06-09,NEGG,625,13.57,0.1544230769230769,0.16000000000000014,52,
p1,exit,2025-06-09,NEGG,628,13.92,0.19988721804511317,0.19000000000000128,266,
p1,entry,2025-06-16,AGIG,592,11.33,0.11361702127659608,0.11000000000000121,47,
p1,exit,2025-06-16,AGIG,594,10.79,0.05732313575525803,0.009999999999999787,523,
p1,entry,2025-07-09,EGG,597,7.19,0.11235294117647039,0.1299999999999999,17,
p1,exit,2025-07-09,EGG,599,7.49,0.08564102564102595,0.08000000000000007,39,
p1,entry,2025-08-07,SDM,618,10.74,0.18227272727272703,0.20000000000000107,22,
p1,exit,2025-08-07,SDM,622,11.33,0.5053846153846157,0.5400000000000009,39,
p1,entry,2025-09-11,FABC,593,4.84,0.1194117647058824,0.1200000000000001,51,
p1,exit,2025-09-11,FABC,610,5.05,0.08999999999999986,0.08999999999999986,2,
p1,entry,2025-09-11,SBLX,593,4.84,0.1194117647058824,0.1200000000000001,51,
p1,exit,2025-09-11,SBLX,610,5.05,0.08999999999999986,0.08999999999999986,2,
