day,symbol,pb_status,rr_pb_p1be,rr_pb_v0,pb_entry_m,pb_r_pct
2025-02-24,ASBP,timeout,,,,
2025-02-24,HWH,entered,0.4630197628458497,-0.37897233201580927,616.0,9.412062320501175
2025-02-24,PHGE,entered,-1.0168096277936105,-1.0168096277936105,617.0,5.614940478199217
2025-02-24,GRI,rmin_reject,,,,
2025-02-24,SINT,rmin_reject,,,,
2025-02-25,TH,rmin_reject,,,,
2025-02-25,TEM,rmin_reject,,,,
2025-02-25,NIU,rmin_reject,,,,
2025-02-25,MYGN,rmin_reject,,,,
2025-02-25,MLGO,rmin_reject,,,,
2025-02-25,GTBP,entered,0.49568188674501923,-1.0076362265099614,581.0,11.579131219480237
2025-02-25,DNUT,rmin_reject,,,,
2025-02-25,AXGN,rmin_reject,,,,
2025-02-25,YOSH,stop_above_entry,,,,
2025-02-25,BREA,rmin_reject,,,,
2025-02-25,LODE,rmin_reject,,,,
2025-02-25,STAI,rmin_reject,,,,
2025-02-25,PCLA,rmin_reject,,,,
2025-02-25,AHCO,rmin_reject,,,,
2025-02-25,MKZR,timeout,,,,
2025-02-25,ALBT,rmin_reject,,,,
2025-02-25,AMBO,entered,0.4900854877253962,0.479670975450792,595.0,5.043112420978824
2025-02-25,LVTX,rmin_reject,,,,
2025-02-25,TZOO,rmin_reject,,,,
2025-02-25,REBN,rmin_reject,,,,
2025-02-25,LE,rmin_reject,,,,
2025-02-25,IVVD,rmin_reject,,,,
2025-02-25,GSUN,rmin_reject,,,,
2025-02-25,GDC,rmin_reject,,,,
2025-02-25,SHLS,rmin_reject,,,,
2025-02-25,ALLT,rmin_reject,,,,
2025-02-25,IART,rmin_reject,,,,
2025-02-25,XCH,rmin_reject,,,,
2025-02-25,AVR,rmin_reject,,,,
2025-02-25,TSDD,rmin_reject,,,,
2025-02-25,MSTZ,rmin_reject,,,,
2025-02-25,SXTC,rmin_reject,,,,
2025-02-25,SMST,rmin_reject,,,,
2025-02-25,DOGZ,rmin_reject,,,,
2025-02-25,IMUX,rmin_reject,,,,
2025-02-25,TSLZ,rmin_reject,,,,
2025-02-25,TSLQ,rmin_reject,,,,
2025-02-25,JBTM,rmin_reject,,,,
2025-02-25,CSAI,rmin_reject,,,,
2025-02-25,ONVO,entered,0.419967033456587,-1.0056577716398634,632.0,15.020040549492448
2025-02-25,AARD,rmin_reject,,,,
2025-02-26,PBM,rmin_reject,,,,
2025-02-26,PEPG,rmin_reject,,,,
2025-02-26,PRCH,rmin_reject,,,,
2025-02-26,VRSK,rmin_reject,,,,
2025-02-26,ALBT,entered,1.3776646139270508,1.7553292278541015,581.0,5.688340384252638
2025-02-26,LNTH,entered,-0.2904367103134371,-0.2904367103134371,586.0,7.492499363499729
2025-02-26,FLYW,rmin_reject,,,,
2025-02-26,HURN,rmin_reject,,,,
2025-02-26,JTAI,rmin_reject,,,,
2025-02-26,AEON,entered,0.49116508808486437,-1.0166698238302707,586.0,5.659365988057322
2025-02-26,CLIK,entered,-1.0984655852696192,-1.0984655852696192,589.0,8.422879509619289
2025-02-26,LUNRW,rmin_reject,,,,
2025-02-26,AGL,entered,-1.00906445735626,-1.00906445735626,590.0,9.935955457926122
2025-02-26,KRKR,rmin_reject,,,,
2025-02-26,GOTU,rmin_reject,,,,
2025-02-26,TRVG,rmin_reject,,,,
2025-02-26,AENT,entered,0.7054023024172331,0.7054023024172331,590.0,7.855894419431175
2025-02-26,HURA,faded_to_stop,,,,
2025-02-26,INM,rmin_reject,,,,
2025-02-26,PERF,timeout,,,,
2025-02-26,HWH,entered,0.4930628577637147,0.48562571552742895,593.0,7.20757889876743
2025-02-26,SSTI,rmin_reject,,,,
2025-02-26,PDSB,rmin_reject,,,,
2025-02-26,AGH,entered,2.120743647679083,3.241487295358166,593.0,6.1495220938650785
2025-02-26,ASPI,rmin_reject,,,,
2025-02-26,AVNS,rmin_reject,,,,
2025-02-26,KULR,rmin_reject,,,,
2025-02-26,ATCH,timeout,,,,
2025-02-26,RILY,rmin_reject,,,,
2025-02-26,MPLN,rmin_reject,,,,
2025-02-26,PCLA,rmin_reject,,,,
2025-02-26,MSS,timeout,,,,
2025-02-26,ROBN,rmin_reject,,,,
2025-02-26,ORIC,rmin_reject,,,,
2025-02-26,YHC,rmin_reject,,,,
2025-02-26,VIOT,rmin_reject,,,,
2025-02-26,HMR,rmin_reject,,,,
2025-02-26,HY,stop_above_entry,,,,
2025-02-26,ZSPC,entered,-1.1765154215889972,-1.1765154215889972,611.0,5.5972180078123035
2025-02-26,MBRX,rmin_reject,,,,
2025-02-26,AMBO,timeout,,,,
2025-02-26,CCG,entered,0.49055312815173807,0.48060625630347964,615.0,5.292757306663757
2025-02-26,ATPC,stop_above_entry,,,,
2025-02-26,LMND,rmin_reject,,,,
2025-02-26,NVTS,rmin_reject,,,,
2025-02-26,WHLR,rmin_reject,,,,
2025-02-26,DNA,rmin_reject,,,,
2025-02-26,FMTO,rmin_reject,,,,
2025-02-26,KPTI,rmin_reject,,,,
2025-02-26,DGHI,rmin_reject,,,,
2025-02-26,HIMS,rmin_reject,,,,
2025-02-26,STIM,rmin_reject,,,,
2025-02-26,INTZ,rmin_reject,,,,
2025-02-26,MLGO,rmin_reject,,,,
2025-02-26,SOAR,rmin_reject,,,,
2025-02-26,SRFM,rmin_reject,,,,
2025-02-26,SGHT,rmin_reject,,,,
2025-02-26,MSTU,rmin_reject,,,,
2025-02-26,MSTX,rmin_reject,,,,
2025-02-26,MVIS,rmin_reject,,,,
2025-02-26,SOPA,entered,-1.0430028611236926,-1.0430028611236926,619.0,5.319221289938675
2025-02-26,GDC,rmin_reject,,,,
2025-02-26,NUKK,timeout,,,,
2025-02-26,BDRX,stop_above_entry,,,,
2025-02-26,CYN,rmin_reject,,,,
2025-02-26,CELZ,timeout,,,,
2025-02-26,GTBP,rmin_reject,,,,
2025-02-26,QNTM,rmin_reject,,,,
2025-02-27,RLAY,rmin_reject,,,,
2025-02-27,PDSB,entered,0.4910173330916741,0.48153466618334784,580.0,5.566275640662414
2025-02-27,LTBR,rmin_reject,,,,
2025-02-27,LNSR,entered,-1.0439819367437322,-1.0439819367437322,579.0,5.114709538647009
2025-02-27,GOTU,rmin_reject,,,,
2025-02-27,AMST,rmin_reject,,,,
2025-02-27,SAG,rmin_reject,,,,
2025-02-27,TRNR,entered,0.4936210145779565,0.4867420291559118,579.0,7.8382370693647045
2025-02-27,ATEC,rmin_reject,,,,
2025-02-27,GRRR,rmin_reject,,,,
2025-02-27,JTAI,rmin_reject,,,,
2025-02-27,EDIT,rmin_reject,,,,
2025-02-27,TASK,rmin_reject,,,,
2025-02-27,EXFY,rmin_reject,,,,
2025-02-27,PEPG,rmin_reject,,,,
2025-02-27,SRI,rmin_reject,,,,
2025-02-27,TLSA,rmin_reject,,,,
2025-02-27,OTLY,rmin_reject,,,,
2025-02-27,RRGB,rmin_reject,,,,
2025-02-27,NVD,rmin_reject,,,,
2025-02-27,HUIZ,rmin_reject,,,,
2025-02-27,BRTX,faded_to_stop,,,,
2025-02-27,ARIS,rmin_reject,,,,
2025-02-27,LBGJ,rmin_reject,,,,
2025-02-27,ZSPC,rmin_reject,,,,
2025-02-27,RADX,timeout,,,,
2025-02-27,FMTO,timeout,,,,
2025-02-27,NVDQ,rmin_reject,,,,
2025-02-27,NVDS,rmin_reject,,,,
2025-02-27,MSTZ,rmin_reject,,,,
2025-02-27,SMST,rmin_reject,,,,
2025-02-27,MAZE,rmin_reject,,,,
2025-02-27,SSG,rmin_reject,,,,
2025-02-27,FNGD,rmin_reject,,,,
2025-02-27,SOXS,rmin_reject,,,,
2025-02-27,MEG,rmin_reject,,,,
2025-02-27,PGEN,rmin_reject,,,,
2025-02-27,AGH,rmin_reject,,,,
2025-02-27,RECT,rmin_reject,,,,
2025-02-27,MLGO,rmin_reject,,,,
2025-02-27,ORIS,rmin_reject,,,,
2025-02-27,SLDB,rmin_reject,,,,
2025-02-27,SDGR,rmin_reject,,,,
2025-02-27,ADVM,rmin_reject,,,,
2025-02-27,LMND,rmin_reject,,,,
2025-02-27,RILYG,rmin_reject,,,,
2025-02-27,SG,rmin_reject,,,,
2025-02-27,SION,rmin_reject,,,,
2025-02-28,ACHR,rmin_reject,,,,
2025-02-28,CRML,rmin_reject,,,,
2025-02-28,OKYO,rmin_reject,,,,
2025-02-28,PSNL,rmin_reject,,,,
2025-02-28,PTCT,rmin_reject,,,,
2025-02-28,RKLB,rmin_reject,,,,
2025-02-28,GOTU,rmin_reject,,,,
2025-02-28,OMI,rmin_reject,,,,
2025-02-28,IBRX,rmin_reject,,,,
2025-02-28,LBGJ,entered,0.49436344911763225,0.4882268982352633,587.0,8.870673048727117
2025-02-28,RGTIW,rmin_reject,,,,
2025-02-28,LPTH,faded_to_stop,,,,
2025-02-28,TRNR,faded_to_stop,,,,
2025-02-28,PBYI,rmin_reject,,,,
2025-02-28,SRI,rmin_reject,,,,
2025-02-28,GRRR,rmin_reject,,,,
2025-02-28,MTEN,stop_above_entry,,,,
2025-02-28,UMAC,rmin_reject,,,,
2025-02-28,BTAI,entered,0.49597709588405536,0.49145419176811156,598.0,12.42883214686375
2025-02-28,XBIT,rmin_reject,,,,
2025-02-28,WULF,rmin_reject,,,,
2025-02-28,ROOT,rmin_reject,,,,
2025-02-28,BFLY,rmin_reject,,,,
2025-02-28,IAS,rmin_reject,,,,
2025-02-28,LTBR,rmin_reject,,,,
2025-02-28,RDW,rmin_reject,,,,
2025-02-28,LNSR,rmin_reject,,,,
2025-02-28,SOUNW,rmin_reject,,,,
2025-02-28,PAR,stop_above_entry,,,,
2025-02-28,OTLY,rmin_reject,,,,
2025-02-28,YHC,entered,-1.0122626874492133,-1.0122626874492133,612.0,7.53994998245487
2025-02-28,KRKR,rmin_reject,,,,
2025-02-28,CCG,rmin_reject,,,,
2025-02-28,DRTS,rmin_reject,,,,
2025-02-28,CORZW,rmin_reject,,,,
2025-02-28,KLXE,rmin_reject,,,,
2025-02-28,SOUN,rmin_reject,,,,
2025-02-28,MARA,rmin_reject,,,,
2025-02-28,SMCX,rmin_reject,,,,
2025-02-28,RILY,rmin_reject,,,,
2025-02-28,NNAVW,timeout,,,,
2025-02-28,RIOX,rmin_reject,,,,
2025-02-28,SMCL,rmin_reject,,,,
2025-02-28,MSTU,rmin_reject,,,,
2025-02-28,MSTX,rmin_reject,,,,
2025-02-28,PTIR,rmin_reject,,,,
2025-02-28,PLTU,rmin_reject,,,,
2025-02-28,DOGZ,rmin_reject,,,,
2025-02-28,BTDR,rmin_reject,,,,
2025-02-28,GSAT,rmin_reject,,,,
2025-02-28,SXTC,entered,-1.2052551408987058,-1.2052551408987058,623.0,6.233679912643012
2025-02-28,INTW,rmin_reject,,,,
2025-02-28,MFH,rmin_reject,,,,
2025-02-28,WRAP,rmin_reject,,,,
2025-02-28,IPX,rmin_reject,,,,
2025-02-28,CAN,rmin_reject,,,,
2025-02-28,CRDF,rmin_reject,,,,
2025-02-28,NNE,rmin_reject,,,,
2025-02-28,CONL,rmin_reject,,,,
2025-02-28,CRDO,rmin_reject,,,,
2025-02-28,ATOM,rmin_reject,,,,
2025-02-28,IREN,rmin_reject,,,,
2025-02-28,OKLO,rmin_reject,,,,
2025-02-28,PEPG,rmin_reject,,,,
2025-02-28,SOFX,timeout,,,,
2025-02-28,NUKK,rmin_reject,,,,
2025-02-28,CISO,rmin_reject,,,,
2025-03-03,TGTX,rmin_reject,,,,
2025-03-03,IBIO,rmin_reject,,,,
2025-03-03,CTM,faded_to_stop,,,,
2025-03-03,CNCK,rmin_reject,,,,
2025-03-03,CHGG,rmin_reject,,,,
2025-03-03,ALDX,rmin_reject,,,,
2025-03-03,SNAL,rmin_reject,,,,
2025-03-03,ENVB,rmin_reject,,,,
2025-03-03,SMST,rmin_reject,,,,
2025-03-03,MSTZ,rmin_reject,,,,
2025-03-03,NVVE,rmin_reject,,,,
2025-03-03,GCL,rmin_reject,,,,
2025-03-03,CURR,rmin_reject,,,,
2025-03-03,ORGO,rmin_reject,,,,
2025-03-03,ALBT,rmin_reject,,,,
2025-03-03,GSUN,timeout,,,,
2025-03-03,SAVA,rmin_reject,,,,
2025-03-03,JSPR,rmin_reject,,,,
2025-03-03,CPIX,rmin_reject,,,,
2025-03-03,TRNR,entered,0.4924229619790799,-1.0141540760418402,599.0,6.5988846646872465
2025-03-03,OXBR,rmin_reject,,,,
2025-03-03,MSW,entered,0.3474043688676751,0.3898833200742575,611.0,5.409670269766213
2025-03-03,SBIT,rmin_reject,,,,
2025-03-03,BTCZ,rmin_reject,,,,
2025-03-03,ESGL,timeout,,,,
2025-03-03,NNNN,rmin_reject,,,,
2025-03-03,YHC,rmin_reject,,,,
2025-03-03,AENT,entered,-1.0175521448248719,-1.0175521448248719,624.0,5.390212341698295
2025-03-03,PVLA,stop_above_entry,,,,
2025-03-03,RADX,rmin_reject,,,,
2025-03-03,COYA,entered,-1.016922978345955,-1.016922978345955,626.0,5.57942982855677
2025-03-03,XCUR,rmin_reject,,,,
2025-03-03,SYTA,rmin_reject,,,,
2025-03-04,OLPX,rmin_reject,,,,
2025-03-04,RPAY,rmin_reject,,,,
2025-03-04,SMCL,rmin_reject,,,,
2025-03-04,SMCX,rmin_reject,,,,
2025-03-04,WHLR,entered,-1.0027476516676426,-1.0027476516676426,594.0,26.68337638297728
2025-03-04,ATCH,rmin_reject,,,,
2025-03-04,GCT,rmin_reject,,,,
2025-03-04,LAES,rmin_reject,,,,
2025-03-04,RGTIW,stop_above_entry,,,,
2025-03-04,QSI,rmin_reject,,,,
2025-03-04,UMAC,rmin_reject,,,,
2025-03-04,PTIR,rmin_reject,,,,
2025-03-04,PLTU,rmin_reject,,,,
2025-03-04,MSTU,rmin_reject,,,,
2025-03-04,ALBT,rmin_reject,,,,
2025-03-04,ASTS,rmin_reject,,,,
2025-03-04,BTCT,rmin_reject,,,,
2025-03-04,DSP,rmin_reject,,,,
2025-03-04,MSTX,rmin_reject,,,,
2025-03-04,CORZW,stop_above_entry,,,,
2025-03-04,LZMH,faded_to_stop,,,,
2025-03-04,GRRRW,entered,1.4335387055450513,1.8670774110901023,587.0,12.476311523444927
2025-03-04,EDBL,faded_to_stop,,,,
2025-03-04,GOVX,rmin_reject,,,,
2025-03-04,STIM,rmin_reject,,,,
2025-03-04,MNTK,rmin_reject,,,,
2025-03-04,CLEU,rmin_reject,,,,
2025-03-04,MULN,entered,-1.013454523709861,-1.013454523709861,598.0,6.91824940117407
2025-03-04,PLUG,rmin_reject,,,,
2025-03-04,DYAI,rmin_reject,,,,
2025-03-04,CTM,rmin_reject,,,,
2025-03-04,WVE,rmin_reject,,,,
2025-03-04,NUKK,rmin_reject,,,,
2025-03-04,NIVF,rmin_reject,,,,
2025-03-04,SWIN,stop_above_entry,,,,
2025-03-04,ICG,rmin_reject,,,,
2025-03-04,CDTG,rmin_reject,,,,
2025-03-04,GRAL,rmin_reject,,,,
2025-03-04,AMLX,rmin_reject,,,,
2025-03-04,MLGO,stop_above_entry,,,,
2025-03-04,ARTV,timeout,,,,
2025-03-04,CELZ,entered,0.49180596410886157,0.46038956442524204,626.0,6.1019991447769995
2025-03-04,YMAB,rmin_reject,,,,
2025-03-04,EU,rmin_reject,,,,
2025-03-04,TVGN,rmin_reject,,,,
2025-03-04,JFIN,rmin_reject,,,,
2025-03-04,UVIX,rmin_reject,,,,
2025-03-04,DSY,faded_to_stop,,,,
2025-03-05,CDXC,entered,0.9418271446606423,0.8836542893212845,585.0,6.211453031666542
2025-03-05,GV,entered,-1.0137640986427074,-1.0137640986427074,580.0,6.7731869327083585
2025-03-05,IBIO,rmin_reject,,,,
2025-03-05,LNSR,stop_above_entry,,,,
2025-03-05,PRTS,entered,-1.0112068965517234,-1.0112068965517234,581.0,8.19209039548021
2025-03-05,SMRT,rmin_reject,,,,
2025-03-05,XBP,stop_above_entry,,,,
2025-03-05,CXDO,rmin_reject,,,,
2025-03-05,KALA,rmin_reject,,,,
2025-03-05,TNXP,entered,0.49138341297924415,-1.0162331740415143,584.0,5.802761566679993
2025-03-05,RADX,entered,-1.0144745962793864,-1.0144745962793864,595.0,6.462204130857701
2025-03-05,ATRO,rmin_reject,,,,
2025-03-05,EDIT,rmin_reject,,,,
2025-03-05,SWIM,rmin_reject,,,,
2025-03-05,NIVF,rmin_reject,,,,
2025-03-05,ADPT,rmin_reject,,,,
2025-03-05,JVA,rmin_reject,,,,
2025-03-05,ACON,rmin_reject,,,,
2025-03-05,AVAV,rmin_reject,,,,
2025-03-05,SKIN,rmin_reject,,,,
2025-03-05,GRRRW,entered,-1.0171109200343933,-1.0171109200343933,594.0,5.521530646156771
2025-03-05,HWH,rmin_reject,,,,
2025-03-05,ORN,rmin_reject,,,,
2025-03-05,SLXN,entered,-1.0134600262123192,-1.0134600262123192,594.0,6.915616786005603
2025-03-05,XXII,rmin_reject,,,,
2025-03-05,SOPA,rmin_reject,,,,
2025-03-05,ARBE,rmin_reject,,,,
2025-03-05,DSP,rmin_reject,,,,
2025-03-05,DAKT,rmin_reject,,,,
2025-03-05,SCOR,rmin_reject,,,,
2025-03-05,BCG,rmin_reject,,,,
2025-03-05,YIBO,timeout,,,,
2025-03-05,GRRR,rmin_reject,,,,
2025-03-05,XYF,rmin_reject,,,,
2025-03-05,XCH,rmin_reject,,,,
2025-03-05,AQMS,rmin_reject,,,,
2025-03-05,CPIX,entered,-1.0125834182436915,-1.0125834182436915,614.0,7.36191717032975
2025-03-05,XNET,rmin_reject,,,,
2025-03-05,SRFM,rmin_reject,,,,
2025-03-05,XTIA,rmin_reject,,,,
2025-03-05,NVA,timeout,,,,
2025-03-06,BKSY,rmin_reject,,,,
2025-03-06,GV,rmin_reject,,,,
2025-03-06,NB,rmin_reject,,,,
2025-03-06,PHAT,rmin_reject,,,,
2025-03-06,TNXP,entered,0.49629399836493926,0.49208799672987874,592.0,13.49162923377372
2025-03-06,MEI,rmin_reject,,,,
2025-03-06,MYE,rmin_reject,,,,
2025-03-06,ALXO,entered,0.4939166507027799,1.8398069701377486,588.0,8.219156513476786
2025-03-06,LAC,rmin_reject,,,,
2025-03-06,NVVE,rmin_reject,,,,
2025-03-06,LBGJ,rmin_reject,,,,
2025-03-06,IDAI,entered,-1.0769788994663112,-1.0769788994663112,584.0,6.64553199655317
2025-03-06,RADX,rmin_reject,,,,
2025-03-06,FLD,entered,-1.0140368805063185,-1.0140368805063185,584.0,6.650315533064195
2025-03-06,RGTIW,entered,0.4902309344532014,-0.6361185602188367,589.0,5.118196797889498
2025-03-06,RGTI,rmin_reject,,,,
2025-03-06,FRGT,rmin_reject,,,,
2025-03-06,ALBT,rmin_reject,,,,
2025-03-06,AQST,rmin_reject,,,,
2025-03-06,CLMB,rmin_reject,,,,
2025-03-06,HWH,entered,-1.0134242186644893,-1.0134242186644893,596.0,6.932784528994033
2025-03-06,PACK,rmin_reject,,,,
2025-03-06,LZMH,rmin_reject,,,,
2025-03-06,SNAL,rmin_reject,,,,
2025-03-06,MASS,rmin_reject,,,,
2025-03-06,ATER,rmin_reject,,,,
2025-03-06,GDC,timeout,,,,
2025-03-06,JZXN,timeout,,,,
2025-03-06,IHRT,rmin_reject,,,,
2025-03-06,SINT,rmin_reject,,,,
2025-03-06,SG,rmin_reject,,,,
2025-03-06,NINE,rmin_reject,,,,
2025-03-06,XCUR,rmin_reject,,,,
2025-03-06,LUNRW,timeout,,,,
2025-03-06,MATH,rmin_reject,,,,
2025-03-06,LAES,rmin_reject,,,,
2025-03-06,MSTU,rmin_reject,,,,
2025-03-06,MSTX,rmin_reject,,,,
2025-03-06,GRRRW,rmin_reject,,,,
2025-03-06,WKEY,rmin_reject,,,,
2025-03-06,MNMD,rmin_reject,,,,
2025-03-06,ROBN,rmin_reject,,,,
2025-03-06,VNET,rmin_reject,,,,
2025-03-06,SURG,rmin_reject,,,,
2025-03-06,CONL,rmin_reject,,,,
2025-03-06,ALTO,rmin_reject,,,,
2025-03-06,TRAW,stop_above_entry,,,,
2025-03-06,HOLO,rmin_reject,,,,
2025-03-06,NXGL,timeout,,,,
2025-03-06,SITM,rmin_reject,,,,
2025-03-06,KITT,rmin_reject,,,,
2025-03-06,NWGL,entered,0.49314660752817063,0.03891952369535812,639.0,7.295656888982162
2025-03-06,TLSA,rmin_reject,,,,
2025-03-06,XTIA,rmin_reject,,,,
2025-03-06,MSS,rmin_reject,,,,
2025-03-06,OSRH,timeout,,,,
2025-03-06,NEUP,rmin_reject,,,,
2025-03-07,LUNR,rmin_reject,,,,
2025-03-07,WHLR,entered,0.49204860216258667,0.48359720432517045,581.0,6.288202530218517
2025-03-07,PSTV,rmin_reject,,,,
2025-03-07,ASUR,stop_above_entry,,,,
2025-03-07,GRRRW,rmin_reject,,,,
2025-03-07,TUYA,rmin_reject,,,,
2025-03-07,LZMH,rmin_reject,,,,
2025-03-07,GRRR,rmin_reject,,,,
2025-03-07,COYA,rmin_reject,,,,
2025-03-07,CCG,rmin_reject,,,,
2025-03-07,ARRY,rmin_reject,,,,
2025-03-07,LODE,entered,-0.5564005069708488,-0.5564005069708488,594.0,6.0510775366208875
2025-03-07,YOSH,stop_above_entry,,,,
2025-03-07,RGTIW,rmin_reject,,,,
2025-03-07,CORZW,rmin_reject,,,,
2025-03-07,NMRA,rmin_reject,,,,
2025-03-07,ATYR,rmin_reject,,,,
2025-03-07,PTIR,rmin_reject,,,,
2025-03-07,GTBP,rmin_reject,,,,
2025-03-07,KOPN,rmin_reject,,,,
2025-03-07,EXOD,stop_above_entry,,,,
2025-03-07,FLD,stop_above_entry,,,,
2025-03-07,DWTX,entered,0.49739182078734395,0.4942836415746878,618.0,19.170461813888313
2025-03-07,SLDB,rmin_reject,,,,
2025-03-07,WOLF,rmin_reject,,,,
2025-03-07,NINE,rmin_reject,,,,
2025-03-07,ASPI,rmin_reject,,,,
2025-03-07,WLDN,rmin_reject,,,,
2025-03-07,BYON,rmin_reject,,,,
2025-03-07,FSM,rmin_reject,,,,
2025-03-07,RGTI,rmin_reject,,,,
2025-03-07,XNET,rmin_reject,,,,
2025-03-07,BTAI,rmin_reject,,,,
2025-03-07,IH,rmin_reject,,,,
2025-03-07,ATGL,timeout,,,,
2025-03-07,ALLR,rmin_reject,,,,
2025-03-07,REVB,rmin_reject,,,,
2025-03-07,AARD,rmin_reject,,,,
2025-03-10,GDHG,rmin_reject,,,,
2025-03-10,FLUX,rmin_reject,,,,
2025-03-10,CCLD,entered,-1.0114897735337758,-1.0114897735337758,580.0,8.006550297294632
2025-03-10,BTAI,rmin_reject,,,,
2025-03-10,NOTV,rmin_reject,,,,
2025-03-10,PSTV,rmin_reject,,,,
2025-03-10,TRVI,rmin_reject,,,,
2025-03-10,SNOA,entered,0.49456387347720526,0.48862774695440875,581.0,9.197725584630438
2025-03-10,DSY,faded_to_stop,,,,
2025-03-10,CRGO,stop_above_entry,,,,
2025-03-10,PMTS,rmin_reject,,,,
2025-03-10,BDMD,rmin_reject,,,,
2025-03-10,TNXP,rmin_reject,,,,
2025-03-10,SLND,timeout,,,,
2025-03-10,GOVX,rmin_reject,,,,
2025-03-10,SUUN,rmin_reject,,,,
2025-03-10,ALLR,entered,-1.0178037709332182,-1.0178037709332182,588.0,5.3180822269723285
2025-03-10,MLYS,rmin_reject,,,,
2025-03-10,NVCT,rmin_reject,,,,
2025-03-10,DWTX,entered,0.49476825633383037,-1.00946348733234,595.0,9.557043156245552
2025-03-10,NTRP,rmin_reject,,,,
2025-03-10,LZMH,rmin_reject,,,,
2025-03-10,ADVB,timeout,,,,
2025-03-10,MDCX,entered,0.4922294398092973,0.48395887961859296,609.0,6.434542526267342
2025-03-10,BOF,rmin_reject,,,,
2025-03-10,MSTZ,rmin_reject,,,,
2025-03-10,SMST,rmin_reject,,,,
2025-03-10,PLAY,rmin_reject,,,,
2025-03-10,KNDI,stop_above_entry,,,,
2025-03-10,WHLR,rmin_reject,,,,
2025-03-10,GLMD,faded_to_stop,,,,
2025-03-10,FGF,rmin_reject,,,,
2025-03-11,CURR,rmin_reject,,,,
2025-03-11,METC,entered,1.2499183006536017,1.499836601307203,582.0,5.702518612387107
2025-03-11,DWTX,entered,1.7801580066849014,2.560316013369803,583.0,6.981184107252701
2025-03-11,EXK,rmin_reject,,,,
2025-03-11,GRRR,rmin_reject,,,,
2025-03-11,SOUNW,entered,-1.0146900767201164,-1.0146900767201164,582.0,6.373455132426786
2025-03-11,RDW,rmin_reject,,,,
2025-03-11,LWLG,rmin_reject,,,,
2025-03-11,CMTL,rmin_reject,,,,
2025-03-11,GRRRW,rmin_reject,,,,
2025-03-11,GV,rmin_reject,,,,
2025-03-11,JVA,rmin_reject,,,,
2025-03-11,TBRG,rmin_reject,,,,
2025-03-11,MYO,entered,-1.016761118726947,-1.016761118726947,586.0,5.630275971765455
2025-03-11,SMCL,rmin_reject,,,,
2025-03-11,SMCX,rmin_reject,,,,
2025-03-11,CRML,rmin_reject,,,,
2025-03-11,PSTV,entered,0.47957935443137895,0.4887387964228308,591.0,9.292640854054179
2025-03-11,RR,rmin_reject,,,,
2025-03-11,XNET,rmin_reject,,,,
2025-03-11,CTM,rmin_reject,,,,
2025-03-11,SARO,rmin_reject,,,,
2025-03-11,RETO,rmin_reject,,,,
2025-03-11,PAY,rmin_reject,,,,
2025-03-11,CSAI,rmin_reject,,,,
2025-03-11,PLTU,rmin_reject,,,,
2025-03-11,PTIR,rmin_reject,,,,
2025-03-11,ROOT,rmin_reject,,,,
2025-03-11,CORZW,rmin_reject,,,,
2025-03-11,FCEL,rmin_reject,,,,
2025-03-11,LNSR,rmin_reject,,,,
2025-03-11,NNNN,faded_to_stop,,,,
2025-03-11,CRWL,rmin_reject,,,,
2025-03-11,RHLD,timeout,,,,
2025-03-11,CMCM,timeout,,,,
2025-03-11,HSAI,entered,1.149483756547561,1.2989675130951222,606.0,6.659269207986697
2025-03-11,SMR,rmin_reject,,,,
2025-03-11,TSAT,rmin_reject,,,,
2025-03-11,OCUL,rmin_reject,,,,
2025-03-11,ROBN,rmin_reject,,,,
2025-03-11,GOGO,rmin_reject,,,,
2025-03-11,BZAI,rmin_reject,,,,
2025-03-11,ELLO,rmin_reject,,,,
2025-03-11,GYRE,faded_to_stop,,,,
2025-03-11,VG,rmin_reject,,,,
2025-03-11,EVAX,rmin_reject,,,,
2025-03-12,TKNO,entered,-1.0177383168248528,-1.0177383168248528,580.0,5.336658619592051
2025-03-12,LFMD,rmin_reject,,,,
2025-03-12,CURI,rmin_reject,,,,
2025-03-12,BWMN,rmin_reject,,,,
2025-03-12,RAY,entered,-1.009298361605867,-1.009298361605867,583.0,9.710282453378797
2025-03-12,YSG,rmin_reject,,,,
2025-03-12,LZMH,rmin_reject,,,,
2025-03-12,YHC,rmin_reject,,,,
2025-03-12,CRVO,rmin_reject,,,,
2025-03-12,CDRE,rmin_reject,,,,
2025-03-12,CRDF,rmin_reject,,,,
2025-03-12,TLSA,rmin_reject,,,,
2025-03-12,CTM,rmin_reject,,,,
2025-03-12,VRA,rmin_reject,,,,
2025-03-12,DWTX,rmin_reject,,,,
2025-03-12,FOA,rmin_reject,,,,
2025-03-12,WGRX,rmin_reject,,,,
2025-03-12,RETO,entered,-0.6045217731578514,-0.6045217731578514,610.0,10.698995263483623
2025-03-12,ASM,rmin_reject,,,,
2025-03-12,VIOT,rmin_reject,,,,
2025-03-12,HMR,rmin_reject,,,,
2025-03-12,ATYR,rmin_reject,,,,
2025-03-12,ECX,rmin_reject,,,,
2025-03-12,CDTG,rmin_reject,,,,
2025-03-12,TNON,rmin_reject,,,,
2025-03-12,TLF,timeout,,,,
2025-03-12,ZENA,rmin_reject,,,,
2025-03-12,INLF,timeout,,,,
2025-03-12,QSG,timeout,,,,
