symbol,date,has_bars,underlying,daily_close,r,prior_close,close_1500,entry_open,entry_low,entry_high,qualifies,side,sho_gate,F,eff_entry,stopped_2pct,stop_exit
TSLA,2025-09-25,False,TSLA,423.39,,,,,,,,,,,,,
TSLA,2025-09-26,False,TSLA,440.4,,,,,,,,,,,,,
TSLA,2025-10-01,False,TSLA,459.46,,,,,,,,,,,,,
TSLA,2025-10-02,False,TSLA,436.0,,,,,,,,,,,,,
TSLA,2025-10-06,False,TSLA,453.25,,,,,,,,,,,,,
TSLA,2025-10-07,False,TSLA,433.09,,,,,,,,,,,,,
TSLA,2025-10-10,False,TSLA,413.49,,,,,,,,,,,,,
TSLA,2025-10-13,False,TSLA,435.9,,,,,,,,,,,,,
TSLA,2025-10-24,False,TSLA,433.72,,,,,,,,,,,,,
TSLA,2025-10-27,False,TSLA,452.42,,,,,,,,,,,,,
TSLA,2025-10-30,False,TSLA,440.1,,,,,,,,,,,,,
TSLA,2025-10-31,False,TSLA,456.56,,,,,,,,,,,,,
TSLA,2025-11-04,False,TSLA,444.26,,,,,,,,,,,,,
TSLA,2025-11-05,False,TSLA,462.07,,,,,,,,,,,,,
TSLA,2025-11-06,False,TSLA,445.91,,,,,,,,,,,,,
TSLA,2025-11-07,False,TSLA,429.52,,,,,,,,,,,,,
TSLA,2025-11-10,False,TSLA,445.23,,,,,,,,,,,,,
TSLA,2025-11-13,False,TSLA,401.99,,,,,,,,,,,,,
TSLA,2025-11-24,False,TSLA,417.78,,,,,,,,,,,,,
TSLA,2025-12-03,False,TSLA,446.74,,,,,,,,,,,,,
TSLA,2025-12-08,False,TSLA,439.58,,,,,,,,,,,,,
TSLA,2025-12-15,False,TSLA,475.31,,,,,,,,,,,,,
TSLA,2025-12-16,False,TSLA,489.88,,,,,,,,,,,,,
TSLA,2025-12-17,False,TSLA,467.26,,,,,,,,,,,,,
TSLA,2025-12-18,False,TSLA,483.37,,,,,,,,,,,,,
TSLA,2025-12-29,False,TSLA,459.64,,,,,,,,,,,,,
TSLA,2026-01-05,False,TSLA,451.67,,,,,,,,,,,,,
TSLA,2026-01-06,False,TSLA,432.96,,,,,,,,,,,,,
TSLA,2026-01-20,False,TSLA,419.25,,,,,,,,,,,,,
TSLA,2026-01-22,False,TSLA,449.36,,,,,,,,,,,,,
TSLA,2026-01-26,False,TSLA,435.2,,,,,,,,,,,,,
TSLA,2026-01-29,False,TSLA,416.56,,,,,,,,,,,,,
TSLA,2026-01-30,False,TSLA,430.41,,,,,,,,,,,,,
TSLA,2026-02-04,False,TSLA,406.01,,,,,,,,,,,,,
TSLA,2026-02-06,False,TSLA,411.11,,,,,,,,,,,,,
TSLA,2026-03-04,False,TSLA,405.94,,,,,,,,,,,,,
TSLA,2026-03-12,False,TSLA,395.01,,,,,,,,,,,,,
TSLA,2026-03-19,False,TSLA,380.3,,,,,,,,,,,,,
TSLA,2026-03-20,False,TSLA,367.96,,,,,,,,,,,,,
TSLA,2026-03-23,False,TSLA,380.85,,,,,,,,,,,,,
TSLA,2026-03-26,False,TSLA,372.11,,,,,,,,,,,,,
TSLA,2026-03-31,False,TSLA,371.75,,,,,,,,,,,,,
TSLA,2026-04-02,False,TSLA,360.59,,,,,,,,,,,,,
TSLA,2026-04-14,False,TSLA,364.2,,,,,,,,,,,,,
TSLA,2026-04-15,False,TSLA,391.95,,,,,,,,,,,,,
TSLA,2026-04-17,False,TSLA,400.62,,,,,,,,,,,,,
TSLA,2026-04-23,False,TSLA,373.72,,,,,,,,,,,,,
TSLA,2026-05-07,False,TSLA,411.79,,,,,,,,,,,,,
TSLA,2026-05-08,False,TSLA,428.35,,,,,,,,,,,,,
TSLA,2026-05-11,False,TSLA,445.0,,,,,,,,,,,,,
TSLA,2026-05-15,False,TSLA,422.24,,,,,,,,,,,,,
TSLA,2026-05-20,False,TSLA,417.26,,,,,,,,,,,,,
