symbol,date,has_bars,underlying,daily_close,r,prior_close,close_1500,entry_open,entry_low,entry_high,qualifies,side,sho_gate,F,eff_entry,stopped_2pct,stop_exit
KEYS,2025-01-21,False,KEYS,170.97,,,,,,,,,,,,,
KEYS,2025-01-31,False,KEYS,178.35,,,,,,,,,,,,,
KEYS,2025-02-21,False,KEYS,175.45,,,,,,,,,,,,,
KEYS,2025-02-26,False,KEYS,160.36,,,,,,,,,,,,,
KEYS,2025-03-28,False,KEYS,150.33,,,,,,,,,,,,,
KEYS,2025-04-03,False,KEYS,135.73,,,,,,,,,,,,,
KEYS,2025-04-04,False,KEYS,127.02,,,,,,,,,,,,,
KEYS,2025-04-09,True,KEYS,142.5,0.08541731791184737,127.96,138.89,138.89,138.89,139.49,True,1.0,True,,139.05189592488088,False,
KEYS,2025-04-10,False,KEYS,133.41,,,,,,,,,,,,,
KEYS,2025-04-24,False,KEYS,143.79,,,,,,,,,,,,,
KEYS,2025-05-12,False,KEYS,162.63,,,,,,,,,,,,,
KEYS,2025-08-01,False,KEYS,158.68,,,,,,,,,,,,,
KEYS,2025-08-12,False,KEYS,167.09,,,,,,,,,,,,,
KEYS,2025-08-14,False,KEYS,164.48,,,,,,,,,,,,,
KEYS,2025-08-20,False,KEYS,158.51,,,,,,,,,,,,,
KEYS,2025-08-22,False,KEYS,166.87,,,,,,,,,,,,,
KEYS,2025-10-10,False,KEYS,159.49,,,,,,,,,,,,,
KEYS,2025-10-31,False,KEYS,182.96,,,,,,,,,,,,,
KEYS,2025-11-04,False,KEYS,179.1,,,,,,,,,,,,,
KEYS,2025-11-05,False,KEYS,185.85,,,,,,,,,,,,,
KEYS,2025-11-13,False,KEYS,178.37,,,,,,,,,,,,,
KEYS,2025-11-25,False,KEYS,195.46,,,,,,,,,,,,,
KEYS,2025-12-17,False,KEYS,198.53,,,,,,,,,,,,,
KEYS,2026-02-02,False,KEYS,223.26,,,,,,,,,,,,,
KEYS,2026-02-06,False,KEYS,230.95,,,,,,,,,,,,,
KEYS,2026-02-12,False,KEYS,229.48,,,,,,,,,,,,,
KEYS,2026-02-24,False,KEYS,301.48,,,,,,,,,,,,,
KEYS,2026-03-03,False,KEYS,302.54,,,,,,,,,,,,,
KEYS,2026-03-05,False,KEYS,284.51,,,,,,,,,,,,,
KEYS,2026-03-06,False,KEYS,272.43,,,,,,,,,,,,,
KEYS,2026-03-09,False,KEYS,282.02,,,,,,,,,,,,,
KEYS,2026-03-20,False,KEYS,277.53,,,,,,,,,,,,,
KEYS,2026-03-23,False,KEYS,288.96,,,,,,,,,,,,,
KEYS,2026-03-24,True,KEYS,298.58,0.03307135935769656,288.96,298.5163,298.86,298.56,298.86,False,,,,,,
KEYS,2026-03-26,False,KEYS,281.07,,,,,,,,,,,,,
KEYS,2026-03-30,False,KEYS,269.41,,,,,,,,,,,,,
KEYS,2026-03-31,False,KEYS,282.37,,,,,,,,,,,,,
KEYS,2026-04-08,False,KEYS,318.33,,,,,,,,,,,,,
KEYS,2026-04-30,False,KEYS,349.91,,,,,,,,,,,,,
KEYS,2026-05-06,False,KEYS,366.68,,,,,,,,,,,,,
KEYS,2026-05-07,False,KEYS,355.06,,,,,,,,,,,,,
KEYS,2026-05-15,False,KEYS,349.01,,,,,,,,,,,,,
ASYS,2025-01-08,False,ASYS,5.45,,,,,,,,,,,,,
ASYS,2025-01-27,False,ASYS,5.1,,,,,,,,,,,,,
ASYS,2025-02-04,False,ASYS,5.25,,,,,,,,,,,,,
ASYS,2025-02-06,False,ASYS,5.0,,,,,,,,,,,,,
ASYS,2025-02-07,False,ASYS,5.15,,,,,,,,,,,,,
ASYS,2025-02-12,False,ASYS,4.84,,,,,,,,,,,,,
ASYS,2025-02-18,False,ASYS,5.62,,,,,,,,,,,,,
ASYS,2025-02-21,False,ASYS,5.23,,,,,,,,,,,,,
ASYS,2025-02-25,False,ASYS,5.05,,,,,,,,,,,,,
ASYS,2025-03-10,False,ASYS,4.77,,,,,,,,,,,,,
ASYS,2025-08-08,False,ASYS,4.85,,,,,,,,,,,,,
ASYS,2025-08-18,True,ASYS,5.88,0.1530108588351431,5.065,5.84,5.7916,5.7916,5.7916,True,1.0,True,,5.798350928350063,False,
ASYS,2025-08-19,True,ASYS,5.4,-0.07823129251700678,5.88,5.42,5.41,5.41,5.42,True,-1.0,True,,5.403693880382996,True,5.511767757990657
ASYS,2025-08-20,False,ASYS,5.85,,,,,,,,,,,,,
ASYS,2025-08-21,True,ASYS,5.44,-0.06538461538461526,5.85,5.4675,5.475,5.475,5.475,True,-1.0,True,,5.4686181136962855,True,5.5779904759702115
ASYS,2025-08-22,True,ASYS,6.02,0.11397058823529393,5.44,6.06,6.0084,6.0084,6.0084,True,1.0,True,,6.015403639391276,True,5.89509556660345
ASYS,2025-08-28,True,ASYS,6.39,0.04020100502512558,5.97,6.21,6.25,6.2479,6.25,False,,,,,,
ASYS,2025-09-02,False,ASYS,5.925,,,,,,,,,,,,,
ASYS,2025-09-04,True,ASYS,6.41,0.09584482758620694,5.8,6.3559,6.39,6.34,6.39,True,1.0,True,,6.397448448124335,False,
ASYS,2025-09-08,True,ASYS,7.93,0.18457943925233655,6.42,7.605,7.61,7.61,7.61,True,1.0,True,,7.618870530551829,False,
ASYS,2025-09-11,True,ASYS,8.8,0.07329615861214367,8.07,8.6615,8.6501,8.65,8.6501,True,1.0,True,,8.660182914103336,False,
ASYS,2025-09-12,False,ASYS,9.24,,,,,,,,,,,,,
ASYS,2025-09-17,True,ASYS,8.74,-0.07229032258064516,9.3,8.6277,8.675,8.58,8.675,True,-1.0,True,,8.66488806142745,True,8.838185822655998
ASYS,2025-09-18,True,ASYS,9.5,0.07551487414187652,8.74,9.4,9.38,9.38,9.38,True,1.0,True,,9.39093371571303,False,
ASYS,2025-09-19,False,ASYS,9.04,,,,,,,,,,,,,
ASYS,2025-09-23,True,ASYS,9.65,0.0957446808510638,8.93,9.785,9.79,9.76,9.79,True,1.0,True,,9.801411628659974,True,9.605383396086774
ASYS,2025-09-24,True,ASYS,9.04,-0.04766839378238352,9.65,9.19,9.18,9.18,9.18,False,,,,,,
ASYS,2025-09-26,False,ASYS,9.44,,,,,,,,,,,,,
ASYS,2025-10-01,True,ASYS,9.68,0.04211663066954641,9.26,9.65,9.61,9.55,9.63,False,,,,,,
ASYS,2025-10-02,True,ASYS,8.9,-0.07663223140495867,9.68,8.9382,8.89,8.89,8.89,True,-1.0,True,,8.879637448540636,True,9.05723019751145
ASYS,2025-10-03,True,ASYS,9.17,0.004494382022471877,8.9,8.94,8.95,8.935,8.965,False,,,,,,
ASYS,2025-10-06,True,ASYS,10.44,0.13631406761177756,9.17,10.42,10.425,10.42,10.44,True,1.0,True,,10.437151810907073,False,
ASYS,2025-10-08,True,ASYS,9.77,-0.045988258317025466,10.22,9.75,9.74,9.74,9.74,False,,,,,,
ASYS,2025-10-10,True,ASYS,8.85,-0.10399999999999987,10.0,8.96,8.94,8.94,8.94,True,-1.0,False,,8.929579166473934,False,
ASYS,2025-10-13,True,ASYS,9.285,0.05028248587570627,8.85,9.295,9.27,9.245,9.27,True,1.0,True,,9.28080549516629,False,
ASYS,2025-10-14,True,ASYS,8.22,-0.11093161012385566,9.285,8.255,8.255,8.255,8.255,True,-1.0,False,,8.245377630787734,True,8.41028518340349
ASYS,2025-10-16,False,ASYS,7.8,,,,,,,,,,,,,
ASYS,2025-10-17,False,ASYS,7.49,,,,,,,,,,,,,
ASYS,2025-10-20,False,ASYS,7.94,,,,,,,,,,,,,
ASYS,2025-10-21,False,ASYS,7.64,,,,,,,,,,,,,
ASYS,2025-10-22,False,ASYS,7.41,,,,,,,,,,,,,
ASYS,2025-10-23,False,ASYS,7.86,,,,,,,,,,,,,
ASYS,2025-10-27,False,ASYS,8.14,,,,,,,,,,,,,
ASYS,2025-11-04,False,ASYS,7.2,,,,,,,,,,,,,
ASYS,2025-11-07,False,ASYS,7.46,,,,,,,,,,,,,
ASYS,2025-11-13,False,ASYS,7.33,,,,,,,,,,,,,
ASYS,2025-12-02,False,ASYS,8.65,,,,,,,,,,,,,
ASYS,2025-12-05,False,ASYS,8.91,,,,,,,,,,,,,
ASYS,2025-12-10,True,ASYS,9.34,0.03913783323879749,8.815,9.16,9.17,9.17,9.17,False,,,,,,
ASYS,2025-12-11,False,ASYS,10.99,,,,,,,,,,,,,
ASYS,2025-12-15,False,ASYS,11.54,,,,,,,,,,,,,
ASYS,2025-12-22,False,ASYS,12.76,,,,,,,,,,,,,
ASYS,2025-12-29,False,ASYS,11.97,,,,,,,,,,,,,
ASYS,2025-12-30,False,ASYS,12.64,,,,,,,,,,,,,
ASYS,2026-01-02,False,ASYS,12.95,,,,,,,,,,,,,
ASYS,2026-01-06,False,ASYS,13.67,,,,,,,,,,,,,
ASYS,2026-01-09,False,ASYS,13.92,,,,,,,,,,,,,
ASYS,2026-01-16,False,ASYS,14.74,,,,,,,,,,,,,
ASYS,2026-01-20,False,ASYS,15.94,,,,,,,,,,,,,
ASYS,2026-01-21,False,ASYS,17.03,,,,,,,,,,,,,
ASYS,2026-01-27,False,ASYS,17.6,,,,,,,,,,,,,
ASYS,2026-01-28,True,ASYS,18.28,0.04147727272727253,17.6,18.33,18.38,18.32,18.38,False,,,,,,
ASYS,2026-01-29,False,ASYS,17.39,,,,,,,,,,,,,
ASYS,2026-01-30,True,ASYS,16.81,-0.037377803335250315,17.39,16.74,16.72,16.72,16.72,False,,,,,,
ASYS,2026-02-02,False,ASYS,17.65,,,,,,,,,,,,,
ASYS,2026-02-04,False,ASYS,15.75,,,,,,,,,,,,,
ASYS,2026-02-06,False,ASYS,11.12,,,,,,,,,,,,,
ASYS,2026-02-09,False,ASYS,12.56,,,,,,,,,,,,,
ASYS,2026-02-10,True,ASYS,12.99,0.02547770700636942,12.56,12.88,12.89,12.87,12.89,False,,,,,,
ASYS,2026-02-11,False,ASYS,11.49,,,,,,,,,,,,,
ASYS,2026-02-12,False,ASYS,10.99,,,,,,,,,,,,,
ASYS,2026-02-13,False,ASYS,11.42,,,,,,,,,,,,,
ASYS,2026-02-24,False,ASYS,12.27,,,,,,,,,,,,,
ASYS,2026-02-25,False,ASYS,12.76,,,,,,,,,,,,,
ASYS,2026-03-02,False,ASYS,14.04,,,,,,,,,,,,,
ASYS,2026-03-03,False,ASYS,13.41,,,,,,,,,,,,,
ASYS,2026-03-04,False,ASYS,14.09,,,,,,,,,,,,,
ASYS,2026-03-06,False,ASYS,12.92,,,,,,,,,,,,,
ASYS,2026-03-11,False,ASYS,13.75,,,,,,,,,,,,,
ASYS,2026-03-12,False,ASYS,12.78,,,,,,,,,,,,,
ASYS,2026-03-16,True,ASYS,11.65,-0.10708782742681056,12.98,11.59,11.65,11.65,11.65,True,-1.0,False,,11.636420278458763,False,
ASYS,2026-03-19,False,ASYS,11.57,,,,,,,,,,,,,
ASYS,2026-03-20,False,ASYS,10.94,,,,,,,,,,,,,
ASYS,2026-03-23,False,ASYS,11.3,,,,,,,,,,,,,
ASYS,2026-03-25,False,ASYS,12.02,,,,,,,,,,,,,
ASYS,2026-03-26,False,ASYS,11.48,,,,,,,,,,,,,
ASYS,2026-03-30,False,ASYS,11.1,,,,,,,,,,,,,
ASYS,2026-03-31,False,ASYS,11.68,,,,,,,,,,,,,
ASYS,2026-04-08,False,ASYS,13.03,,,,,,,,,,,,,
ASYS,2026-04-09,False,ASYS,13.96,,,,,,,,,,,,,
ASYS,2026-04-10,True,ASYS,14.75,0.06267908309455583,13.96,14.835,14.89,14.865,14.89,True,1.0,True,,14.907356399463435,False,
ASYS,2026-04-13,True,ASYS,16.66,0.13423728813559332,14.75,16.73,16.71,16.55,16.74,True,1.0,True,,16.729477866691337,True,16.39488830935751
ASYS,2026-04-14,False,ASYS,15.97,,,,,,,,,,,,,
ASYS,2026-04-16,False,ASYS,16.4,,,,,,,,,,,,,
ASYS,2026-04-20,False,ASYS,16.72,,,,,,,,,,,,,
ASYS,2026-04-22,True,ASYS,18.0,0.08353361094586575,16.81,18.2142,18.22,18.21,18.28,True,1.0,True,,18.241237985105695,True,17.87641322540358
ASYS,2026-04-23,True,ASYS,17.24,-0.05666666666666664,18.0,16.98,16.96,16.96,16.96,True,-1.0,True,,16.940230722975162,True,17.279035337434667
ASYS,2026-04-24,True,ASYS,18.77,0.12412993039443165,17.24,19.38,19.38,19.26,19.38,True,1.0,True,,19.40259012905315,True,19.014538326472085
ASYS,2026-04-27,False,ASYS,17.73,,,,,,,,,,,,,
ASYS,2026-04-28,False,ASYS,16.6,,,,,,,,,,,,,
ASYS,2026-04-30,False,ASYS,17.41,,,,,,,,,,,,,
ASYS,2026-05-04,True,ASYS,16.48,-0.042031523642731994,17.13,16.41,16.4133,16.32,16.42,False,,,,,,
ASYS,2026-05-05,True,ASYS,17.93,0.09648058252427183,16.48,18.07,18.015,18.015,18.015,True,1.0,True,,18.035999028632222,False,
ASYS,2026-05-08,True,ASYS,21.49,0.1784733662822624,18.21,21.46,21.5,21.3,21.56,True,1.0,True,,21.525061288681254,False,
ASYS,2026-05-11,True,ASYS,22.68,0.04048394602140526,21.49,22.36,22.325,22.325,22.72,False,,,,,,
ASYS,2026-05-12,True,ASYS,20.96,-0.10449735449735453,22.68,20.31,20.415,20.415,20.415,True,-1.0,False,,20.39120343216615,True,20.799027500809473
ASYS,2026-05-14,False,ASYS,22.455,,,,,,,,,,,,,
ASYS,2026-05-15,True,ASYS,21.08,-0.05366288131819186,22.455,21.25,21.2305,21.12,21.2305,True,-1.0,True,,21.205752851658264,False,
ASYS,2026-05-18,True,ASYS,20.015,-0.06072106261859567,21.08,19.8,19.85,19.85,19.99,True,-1.0,True,,19.82686201951987,False,
ASYS,2026-05-21,True,ASYS,20.95,0.0029679012345678046,20.25,20.3101,20.47,20.47,20.47,False,,,,,,
ASYS,2026-05-22,True,ASYS,22.08,0.05178997613365155,20.95,22.035,22.04,22.04,22.04,True,1.0,True,,22.065690735001617,False,
ASYS,2026-05-26,True,ASYS,22.815,0.05525362318840599,22.08,23.3,23.26,23.22,23.26,True,1.0,True,,23.287112817429115,True,22.82137056108053
ASYS,2026-05-27,True,ASYS,21.79,-0.04667981591058523,22.815,21.75,21.75,21.75,21.75,False,,,,,,
NUS,2025-01-02,True,NUS,6.56,-0.0522496371552974,6.89,6.53,6.54,6.54,6.54,True,-1.0,True,,6.5323767056755635,False,
NUS,2025-01-03,False,NUS,7.53,,,,,,,,,,,,,
NUS,2025-01-06,False,NUS,6.96,,,,,,,,,,,,,
NUS,2025-01-08,False,NUS,6.65,,,,,,,,,,,,,
NUS,2025-01-10,True,NUS,6.22,-0.051127819548872244,6.65,6.31,6.3,6.28,6.3,True,-1.0,True,,6.292656459595726,False,
NUS,2025-01-13,False,NUS,6.83,,,,,,,,,,,,,
NUS,2025-01-21,False,NUS,7.32,,,,,,,,,,,,,
NUS,2025-01-22,False,NUS,7.03,,,,,,,,,,,,,
NUS,2025-01-24,False,NUS,6.89,,,,,,,,,,,,,
NUS,2025-01-31,False,NUS,6.55,,,,,,,,,,,,,
NUS,2025-02-07,False,NUS,6.3,,,,,,,,,,,,,
NUS,2025-02-14,True,NUS,7.56,0.19470404984423673,6.42,7.67,7.675,7.675,7.675,True,1.0,True,,7.68394629723854,True,7.530267371293769
NUS,2025-02-18,False,NUS,7.27,,,,,,,,,,,,,
NUS,2025-02-19,False,NUS,7.83,,,,,,,,,,,,,
NUS,2025-02-25,False,NUS,8.08,,,,,,,,,,,,,
NUS,2025-03-03,False,NUS,7.66,,,,,,,,,,,,,
NUS,2025-03-05,False,NUS,8.16,,,,,,,,,,,,,
NUS,2025-03-12,False,NUS,7.82,,,,,,,,,,,,,
NUS,2025-03-14,False,NUS,8.12,,,,,,,,,,,,,
NUS,2025-03-21,False,NUS,7.71,,,,,,,,,,,,,
NUS,2025-03-24,False,NUS,7.34,,,,,,,,,,,,,
NUS,2025-03-25,False,NUS,6.85,,,,,,,,,,,,,
NUS,2025-03-27,True,NUS,7.51,0.07359307359307365,6.93,7.44,7.445,7.445,7.445,True,1.0,True,,7.453678199731717,False,
NUS,2025-03-28,False,NUS,7.22,,,,,,,,,,,,,
NUS,2025-04-03,False,NUS,6.83,,,,,,,,,,,,,
NUS,2025-04-04,False,NUS,6.44,,,,,,,,,,,,,
NUS,2025-04-07,False,NUS,6.22,,,,,,,,,,,,,
NUS,2025-04-08,True,NUS,6.02,-0.02813504823151125,6.22,6.045,6.04,6.04,6.05,False,,,,,,
NUS,2025-04-09,True,NUS,6.36,0.047342192691030016,6.02,6.305,6.32,6.31,6.33,False,,,,,,
NUS,2025-04-10,True,NUS,6.07,-0.04088050314465419,6.36,6.1,6.11,6.11,6.11,False,,,,,,
NUS,2025-04-16,False,NUS,5.61,,,,,,,,,,,,,
NUS,2025-04-24,False,NUS,5.72,,,,,,,,,,,,,
NUS,2025-04-29,False,NUS,6.06,,,,,,,,,,,,,
NUS,2025-04-30,False,NUS,6.33,,,,,,,,,,,,,
NUS,2025-05-05,False,NUS,5.92,,,,,,,,,,,,,
NUS,2025-05-08,True,NUS,6.16,0.04695652173913034,5.75,6.02,6.03,6.03,6.03,False,,,,,,
NUS,2025-05-09,True,NUS,6.84,0.14204545454545459,6.16,7.035,7.04,7.04,7.06,True,1.0,True,,7.048206114991443,True,6.907241992691613
NUS,2025-05-12,True,NUS,7.44,0.08333333333333348,6.84,7.41,7.4,7.4,7.4,True,1.0,True,,7.408625745871688,False,
NUS,2025-05-21,False,NUS,7.28,,,,,,,,,,,,,
NUS,2025-05-27,False,NUS,7.57,,,,,,,,,,,,,
NUS,2025-05-29,True,NUS,8.4,0.13194331983805685,7.41,8.3877,8.38,8.38,8.38,True,1.0,True,,8.389768074379019,False,
NUS,2025-06-02,False,NUS,8.33,,,,,,,,,,,,,
NUS,2025-06-03,False,NUS,8.01,,,,,,,,,,,,,
NUS,2025-06-10,False,NUS,8.37,,,,,,,,,,,,,
NUS,2025-06-11,False,NUS,8.09,,,,,,,,,,,,,
NUS,2025-06-13,False,NUS,7.56,,,,,,,,,,,,,
NUS,2025-06-16,False,NUS,7.95,,,,,,,,,,,,,
NUS,2025-06-26,False,NUS,7.97,,,,,,,,,,,,,
NUS,2025-07-01,True,NUS,8.86,0.11514392991239042,7.99,8.91,8.91,8.89,8.91,True,1.0,True,,8.920385864286045,False,
NUS,2025-07-08,False,NUS,9.26,,,,,,,,,,,,,
NUS,2025-07-14,False,NUS,8.65,,,,,,,,,,,,,
NUS,2025-07-22,False,NUS,9.03,,,,,,,,,,,,,
NUS,2025-07-23,False,NUS,9.81,,,,,,,,,,,,,
NUS,2025-07-24,False,NUS,8.96,,,,,,,,,,,,,
NUS,2025-08-07,True,NUS,8.2,-0.02622377622377614,8.58,8.355,8.36,8.355,8.3614,False,,,,,,
NUS,2025-08-08,True,NUS,8.93,0.09878048780487814,8.2,9.01,9.02,9.02,9.03,True,1.0,True,,9.030514084832786,False,
NUS,2025-08-11,True,NUS,10.58,0.1758118701007838,8.93,10.5,10.5,10.5,10.5,True,1.0,True,,10.512239234007124,False,
NUS,2025-08-12,False,NUS,11.15,,,,,,,,,,,,,
NUS,2025-08-13,False,NUS,11.54,,,,,,,,,,,,,
NUS,2025-08-21,False,NUS,11.38,,,,,,,,,,,,,
NUS,2025-08-22,False,NUS,12.13,,,,,,,,,,,,,
NUS,2025-09-05,False,NUS,11.49,,,,,,,,,,,,,
NUS,2025-09-18,False,NUS,12.32,,,,,,,,,,,,,
NUS,2025-09-22,True,NUS,12.84,0.08105872622001664,12.09,13.07,13.073,13.0575,13.08,True,1.0,True,,13.088238429159537,True,12.826473660576346
NUS,2025-09-23,True,NUS,12.34,-0.03582554517133951,12.84,12.38,12.39,12.39,12.39,False,,,,,,
NUS,2025-09-24,False,NUS,11.87,,,,,,,,,,,,,
NUS,2025-10-10,False,NUS,10.29,,,,,,,,,,,,,
NUS,2025-11-05,False,NUS,11.09,,,,,,,,,,,,,
NUS,2025-11-07,True,NUS,9.12,-0.15096952908587258,10.83,9.195,9.195,9.195,9.195,True,-1.0,False,,9.184281927933762,False,
NUS,2025-11-10,True,NUS,9.87,0.09703947368421062,9.12,10.005,10.005,10.005,10.005,True,1.0,True,,10.016662241546788,False,
NUS,2025-11-11,False,NUS,9.57,,,,,,,,,,,,,
NUS,2025-11-21,False,NUS,10.02,,,,,,,,,,,,,
NUS,2025-11-28,False,NUS,9.89,,,,,,,,,,,,,
NUS,2025-12-10,False,NUS,10.35,,,,,,,,,,,,,
NUS,2026-01-06,False,NUS,10.26,,,,,,,,,,,,,
NUS,2026-01-14,False,NUS,11.02,,,,,,,,,,,,,
NUS,2026-01-20,False,NUS,11.06,,,,,,,,,,,,,
NUS,2026-01-28,False,NUS,10.1,,,,,,,,,,,,,
NUS,2026-01-29,False,NUS,10.64,,,,,,,,,,,,,
NUS,2026-02-06,False,NUS,10.81,,,,,,,,,,,,,
NUS,2026-02-09,False,NUS,9.9,,,,,,,,,,,,,
NUS,2026-02-13,False,NUS,8.36,,,,,,,,,,,,,
NUS,2026-03-02,False,NUS,8.08,,,,,,,,,,,,,
NUS,2026-03-03,False,NUS,7.56,,,,,,,,,,,,,
NUS,2026-04-07,False,NUS,7.29,,,,,,,,,,,,,
NUS,2026-04-08,False,NUS,7.57,,,,,,,,,,,,,
NUS,2026-04-14,False,NUS,7.74,,,,,,,,,,,,,
NUS,2026-04-17,False,NUS,7.9,,,,,,,,,,,,,
NUS,2026-04-21,False,NUS,7.47,,,,,,,,,,,,,
NUS,2026-04-29,False,NUS,7.14,,,,,,,,,,,,,
NUS,2026-05-05,False,NUS,7.33,,,,,,,,,,,,,
NUS,2026-05-07,True,NUS,7.02,-0.016348773841961872,7.34,7.22,7.21,7.21,7.21,False,,,,,,
NUS,2026-05-11,False,NUS,6.63,,,,,,,,,,,,,
NUS,2026-05-13,False,NUS,6.28,,,,,,,,,,,,,
NUS,2026-05-18,False,NUS,5.86,,,,,,,,,,,,,
NUS,2026-05-29,False,NUS,5.79,,,,,,,,,,,,,
TOST,2025-01-03,False,TOST,37.6,,,,,,,,,,,,,
TOST,2025-01-06,False,TOST,38.94,,,,,,,,,,,,,
TOST,2025-01-07,False,TOST,37.43,,,,,,,,,,,,,
TOST,2025-01-10,False,TOST,35.7,,,,,,,,,,,,,
TOST,2025-01-14,False,TOST,36.24,,,,,,,,,,,,,
TOST,2025-01-23,False,TOST,40.0,,,,,,,,,,,,,
TOST,2025-01-28,False,TOST,39.97,,,,,,,,,,,,,
TOST,2025-02-05,False,TOST,41.32,,,,,,,,,,,,,
TOST,2025-02-11,False,TOST,40.1,,,,,,,,,,,,,
TOST,2025-02-18,False,TOST,41.91,,,,,,,,,,,,,
TOST,2025-02-19,False,TOST,39.98,,,,,,,,,,,,,
TOST,2025-02-21,False,TOST,37.7,,,,,,,,,,,,,
TOST,2025-02-26,False,TOST,37.64,,,,,,,,,,,,,
TOST,2025-03-03,False,TOST,36.82,,,,,,,,,,,,,
TOST,2025-03-04,False,TOST,35.18,,,,,,,,,,,,,
TOST,2025-03-05,False,TOST,36.47,,,,,,,,,,,,,
TOST,2025-03-06,False,TOST,34.12,,,,,,,,,,,,,
TOST,2025-03-10,False,TOST,33.49,,,,,,,,,,,,,
TOST,2025-03-12,False,TOST,34.78,,,,,,,,,,,,,
TOST,2025-03-13,False,TOST,32.61,,,,,,,,,,,,,
TOST,2025-03-14,False,TOST,34.46,,,,,,,,,,,,,
TOST,2025-03-19,False,TOST,35.1,,,,,,,,,,,,,
TOST,2025-03-28,False,TOST,33.58,,,,,,,,,,,,,
TOST,2025-04-01,False,TOST,34.26,,,,,,,,,,,,,
TOST,2025-04-02,False,TOST,35.68,,,,,,,,,,,,,
TOST,2025-04-03,False,TOST,32.66,,,,,,,,,,,,,
TOST,2025-04-04,False,TOST,30.54,,,,,,,,,,,,,
TOST,2025-04-09,True,TOST,34.38,0.11355311355311337,30.03,33.44,33.51,33.47,33.63,True,1.0,True,,33.549060641102734,False,
TOST,2025-04-21,False,TOST,33.08,,,,,,,,,,,,,
TOST,2025-04-22,False,TOST,34.18,,,,,,,,,,,,,
TOST,2025-04-24,False,TOST,35.95,,,,,,,,,,,,,
TOST,2025-05-08,False,TOST,36.65,,,,,,,,,,,,,
TOST,2025-05-09,True,TOST,40.84,0.11568894952251019,36.65,40.89,40.89,40.87,40.95,True,1.0,True,,40.93766307414774,False,
TOST,2025-05-12,False,TOST,42.87,,,,,,,,,,,,,
TOST,2025-05-21,False,TOST,42.84,,,,,,,,,,,,,
TOST,2025-06-03,False,TOST,41.63,,,,,,,,,,,,,
TOST,2025-06-24,False,TOST,44.67,,,,,,,,,,,,,
TOST,2025-06-25,False,TOST,41.5,,,,,,,,,,,,,
TOST,2025-06-27,False,TOST,43.89,,,,,,,,,,,,,
TOST,2025-07-17,False,TOST,46.62,,,,,,,,,,,,,
TOST,2025-08-01,False,TOST,46.66,,,,,,,,,,,,,
TOST,2025-08-04,False,TOST,49.3,,,,,,,,,,,,,
TOST,2025-08-05,False,TOST,47.71,,,,,,,,,,,,,
TOST,2025-08-06,False,TOST,45.94,,,,,,,,,,,,,
TOST,2025-08-08,False,TOST,43.08,,,,,,,,,,,,,
TOST,2025-08-14,False,TOST,43.0,,,,,,,,,,,,,
TOST,2025-08-22,False,TOST,44.0,,,,,,,,,,,,,
TOST,2025-09-03,False,TOST,42.45,,,,,,,,,,,,,
TOST,2025-09-04,False,TOST,41.11,,,,,,,,,,,,,
TOST,2025-09-22,True,TOST,38.92,-0.047410649161196305,41.13,39.18,39.17,39.07,39.1824,False,,,,,,
TOST,2025-10-10,False,TOST,34.98,,,,,,,,,,,,,
TOST,2025-10-14,False,TOST,37.79,,,,,,,,,,,,,
TOST,2025-10-28,False,TOST,37.44,,,,,,,,,,,,,
TOST,2025-10-29,False,TOST,35.74,,,,,,,,,,,,,
TOST,2025-10-30,False,TOST,34.39,,,,,,,,,,,,,
TOST,2025-10-31,False,TOST,36.14,,,,,,,,,,,,,
TOST,2025-11-05,True,TOST,39.02,0.09778338945005616,35.64,39.125,39.13,39.09,39.145,True,1.0,True,,39.17561154539988,False,
TOST,2025-11-06,False,TOST,36.38,,,,,,,,,,,,,
TOST,2025-11-10,False,TOST,38.18,,,,,,,,,,,,,
TOST,2025-11-13,False,TOST,36.71,,,,,,,,,,,,,
TOST,2025-11-17,False,TOST,34.71,,,,,,,,,,,,,
TOST,2025-11-21,False,TOST,33.95,,,,,,,,,,,,,
TOST,2025-12-03,False,TOST,35.17,,,,,,,,,,,,,
TOST,2025-12-08,False,TOST,34.56,,,,,,,,,,,,,
TOST,2025-12-18,False,TOST,36.62,,,,,,,,,,,,,
TOST,2026-01-02,False,TOST,34.02,,,,,,,,,,,,,
TOST,2026-01-06,False,TOST,36.07,,,,,,,,,,,,,
TOST,2026-01-09,False,TOST,35.46,,,,,,,,,,,,,
TOST,2026-01-13,False,TOST,34.8,,,,,,,,,,,,,
TOST,2026-01-15,False,TOST,33.76,,,,,,,,,,,,,
TOST,2026-01-22,False,TOST,34.21,,,,,,,,,,,,,
TOST,2026-01-27,False,TOST,32.48,,,,,,,,,,,,,
TOST,2026-02-03,False,TOST,28.25,,,,,,,,,,,,,
TOST,2026-02-05,False,TOST,27.05,,,,,,,,,,,,,
TOST,2026-02-09,False,TOST,28.65,,,,,,,,,,,,,
TOST,2026-02-11,False,TOST,28.02,,,,,,,,,,,,,
TOST,2026-02-12,False,TOST,26.14,,,,,,,,,,,,,
TOST,2026-02-13,False,TOST,27.33,,,,,,,,,,,,,
TOST,2026-02-23,False,TOST,25.07,,,,,,,,,,,,,
TOST,2026-02-25,False,TOST,26.81,,,,,,,,,,,,,
