day,symbol,entry_m,exit_m,entry,stop,target,exit_price,why,R,raw_rr,cost_R,net_R,split,half,wk
2025-10-23,OLN,593,616,24.41,23.9,25.430000000000003,23.9,stop,0.5100000000000016,-1.0,0.10281739041166399,-1.102817390411664,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,OUST,609,655,31.8,31.2283,32.9434,32.9434,target,0.5716999999999999,1.9999999999999938,0.195354752814253,1.8046452471857408,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,PARR,626,894,39.82,39.36,40.74,40.74,target,0.46000000000000085,2.0,0.6002434782608641,1.399756521739136,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,PBF,624,820,32.97,32.3801,34.1498,34.1498,target,0.5899000000000001,2.0,0.1793607600965475,1.8206392399034526,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,PI,580,634,213.835,206.97,227.56500000000003,227.56500000000003,target,6.865000000000009,2.0,0.3167195921340145,1.6832804078659855,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,QCRH,588,643,76.88,75.01,80.61999999999998,75.01,stop,1.8699999999999903,-1.0,1.662817598444343,-2.662817598444343,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,RGTX,642,662,232.6,226.01,245.78,225.74,stop,6.590000000000003,-1.040971168437023,0.13551128245088773,-1.1764824508879108,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,RIOX,599,612,33.56,32.79,35.10000000000001,32.73,stop,0.7700000000000031,-1.0779220779220806,0.22426067377687442,-1.302182751698955,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,SNDK,578,597,153.835,149.43,162.645,162.645,target,4.405000000000001,2.0,0.14195503180916363,1.8580449681908364,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,SOFX,638,955,41.91,41.3,43.129999999999995,41.61,eod,0.6099999999999994,-0.49180327868852036,0.18532896174863525,-0.6771322404371556,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,SOUX,629,704,53.07,52.0,55.21,52.0,stop,1.0700000000000003,-1.0,0.23460236104279433,-1.2346023610427943,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,TBN,601,849,25.5,24.83,26.840000000000003,24.66,stop,0.6700000000000017,-1.2537313432835786,1.3974358208955193,-2.651167164179098,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,THRM,682,721,37.6,37.1,38.6,37.08,stop,0.5,-1.0400000000000063,0.22403866666667122,-1.2640386666666774,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,VOR,599,602,26.845,26.52,27.494999999999997,26.52,stop,0.3249999999999993,-1.0,1.083609230769229,-2.083609230769229,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,VRTL,577,955,66.915,64.5,71.74500000000002,69.1364,eod,2.4150000000000063,0.9198343685300135,0.24082101434187403,0.6790133541881396,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,SOXL,586,708,39.76,39.27,40.73999999999999,40.73999999999999,target,0.4899999999999949,2.0,0.05348589379844443,1.9465141062015556,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,DFEN,639,955,73.0,72.27,74.46000000000001,73.895,eod,0.730000000000004,1.2260273972602618,0.2851431646631168,0.9408842325971449,TRAIN,H2,2025-10-18/2025-10-24
2025-10-23,WGMI,819,955,54.41,53.71,55.80999999999999,53.97,eod,0.6999999999999957,-0.6285714285714291,0.24026490566037847,-0.8688363342318076,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,AMDL,579,955,22.72,21.9832,24.193599999999996,23.27,eod,0.7367999999999988,0.7464712269272552,0.03637161186445513,0.7100996150628001,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,ARQQ,613,623,43.33,42.58,44.83,42.58,stop,0.75,-1.0,0.3995429966996712,-1.399542996699671,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,CENX,595,816,32.53,31.64,34.31,31.64,stop,0.8900000000000006,-1.0,0.0891678918301259,-1.089167891830126,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,CLSX,785,824,72.15,71.11,74.23000000000002,71.03,stop,1.0400000000000063,-1.0769230769230749,0.30964905267146503,-1.38657212959454,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,CONL,601,806,37.86,37.3001,38.9798,38.9798,target,0.559899999999999,2.0,0.08187581407464903,1.918124185925351,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,CRCL,673,700,139.635,137.65,143.60499999999996,137.65,stop,1.9849999999999852,-1.0,0.10673542853969978,-1.1067354285396998,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,CRWU,603,955,21.979,21.55,22.836999999999996,22.625,eod,0.4289999999999985,1.505827505827513,0.13646013101622984,1.3693673748112831,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,GLXU,602,603,44.495,43.88,45.72499999999999,43.73,stop,0.6149999999999949,-1.2439024390244016,0.7007255362915132,-1.9446279753159148,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,GRAL,679,746,91.45,90.51,93.33,90.51,stop,0.9399999999999977,-1.0,0.20511393014853785,-1.2051139301485378,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,HUT,682,746,45.32,44.76,46.440000000000005,46.440000000000005,target,0.5600000000000023,2.0,0.15320535132619634,1.8467946486738036,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,IONX,609,619,112.24,110.65,115.41999999999997,110.65,stop,1.5899999999999892,-1.0,0.25273171501938013,-1.2527317150193802,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,IREN,613,634,62.1,61.3232,63.653600000000004,61.3232,stop,0.7768000000000015,-1.0,0.07891372544064135,-1.0789137254406413,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,LTBR,620,647,25.4,25.02,26.159999999999997,25.02,stop,0.379999999999999,-1.0,0.3820799552071697,-1.3820799552071696,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,NEGG,588,598,50.44,49.25,52.81999999999999,52.81999999999999,target,1.1899999999999977,2.0,0.31246089965397733,1.6875391003460227,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,NVA,595,607,34.0,32.635,36.730000000000004,32.635,stop,1.365000000000002,-1.0,0.3638537240537211,-1.3638537240537212,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,NVTX,719,761,127.1,123.02,135.26,123.02,stop,4.079999999999998,-1.0,0.2704166328600407,-1.2704166328600408,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,OKLL,606,631,80.7,78.0032,86.0936,78.0032,stop,2.696799999999996,-1.0,0.11517349659973834,-1.1151734965997384,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,OSCX,670,705,22.658,22.2,23.574000000000005,22.14,stop,0.45800000000000196,-1.1310043668122238,0.26796444528827046,-1.3989688121004944,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,QBTS,594,627,34.6832,33.92,36.209599999999995,33.92,stop,0.7631999999999977,-1.0,0.041797914953106266,-1.0417979149531063,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,RGTX,601,624,251.94,242.0,271.82,242.0,stop,9.939999999999998,-1.0,0.12854200883572736,-1.1285420088357274,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,RGTI,607,620,43.22,42.65,44.36,42.65,stop,0.5700000000000003,-1.0,0.06029054452697681,-1.0602905445269768,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,RGTIW,606,619,31.94,31.55,32.72,31.48,stop,0.39000000000000057,-1.17948717948718,0.6473948717948693,-1.8268820512820492,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,SEDG,600,602,41.1,40.65,42.00000000000001,40.65,stop,0.45000000000000284,-1.0,0.2674444444444432,-1.2674444444444433,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,SNDK,636,955,183.615,181.2,188.44500000000005,186.91,eod,2.4150000000000205,1.3643892339544346,0.10860333043923362,1.255785903515201,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,STEM,588,606,22.38,21.755,23.63,23.63,target,0.625,2.0,0.5696705684210535,1.4303294315789465,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,STUB,591,637,20.8683,20.35,21.9049,20.35,stop,0.5183,-1.0,0.1587194261175011,-1.1587194261175011,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,WW,724,955,32.855,32.255,34.054999999999986,32.67,eod,0.5999999999999943,-0.3083333333333282,0.41939068627451365,-0.7277240196078418,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,WYFI,661,675,31.9002,31.48,32.7406,32.7406,target,0.42020000000000124,1.9999999999999916,0.5439993749607087,1.456000625039283,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,QPUX,601,620,48.46,47.6,50.18,47.6,stop,0.8599999999999994,-1.0,0.4207809005442855,-1.4207809005442855,TRAIN,H2,2025-10-18/2025-10-24
2025-10-24,GDXU,614,654,168.65,165.0,175.95000000000002,165.0,stop,3.6500000000000057,-1.0,0.1469363366756118,-1.1469363366756118,TRAIN,H2,2025-10-18/2025-10-24
2025-10-27,APGE,616,649,56.2,55.525,57.55000000000001,55.525,stop,0.6750000000000043,-1.0,0.329400000000002,-1.329400000000002,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,BBNX,584,608,22.06,21.53,23.119999999999994,23.119999999999994,target,0.5299999999999976,2.0,0.33025660377358396,1.669743396226416,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,CAAP,676,684,22.03,21.77,22.550000000000004,21.77,stop,0.26000000000000156,-1.0,0.6621147327248945,-1.6621147327248944,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,CELC,604,955,77.4,75.76,80.68,78.11,eod,1.6400000000000006,0.43292682926828874,0.7344117886178881,-0.3014849593495994,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,IMVT,577,955,20.35,19.55,21.950000000000003,21.4,eod,0.8000000000000007,1.3124999999999953,0.1568958333333326,1.1556041666666628,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,INTW,601,605,55.29,54.485,56.9,54.485,stop,0.8049999999999997,-1.0,0.14055474515029534,-1.1405547451502953,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,IONX,586,589,113.72,112.53,116.1,116.1,target,1.1899999999999977,2.0,0.3601395690036458,1.6398604309963543,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,MVLL,666,789,25.5,25.1723,26.1554,25.17,stop,0.3277000000000001,-1.0070186145865065,0.18225664714059683,-1.1892752617271034,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,NBIL,586,590,23.0,22.62,23.759999999999998,22.62,stop,0.379999999999999,-1.0,0.20056054009369026,-1.2005605400936903,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,NEBX,586,590,72.275,71.131,74.56300000000002,71.131,stop,1.1440000000000055,-1.0,0.3071380274772031,-1.307138027477203,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,NEGG,693,739,64.4,63.2285,66.74300000000002,66.74300000000002,target,1.1715000000000089,2.0,0.5447960734101579,1.4552039265898422,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,NUTX,704,714,134.86,132.15,140.28000000000003,131.56,stop,2.710000000000008,-1.2177121771217718,0.3093298892988908,-1.5270420664206625,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,PPTA,603,605,25.05,24.63,25.890000000000004,24.63,stop,0.4200000000000017,-1.0,0.13345177160911612,-1.1334517716091161,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,QBTS,594,650,35.8722,34.81,37.996599999999994,34.81,stop,1.0621999999999971,-1.0,0.03188111222223837,-1.0318811122222384,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,RGTI,598,604,41.39,40.67,42.83,40.67,stop,0.7199999999999989,-1.0,0.04628752698466355,-1.0462875269846637,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,SYM,758,819,70.0539,69.31,71.54169999999999,71.54169999999999,target,0.7438999999999965,2.0,0.2556233370880155,1.7443766629119846,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,TSLL,678,920,21.26,20.905,21.970000000000002,20.905,stop,0.3550000000000004,-1.0,0.05208837424400445,-1.0520883742440044,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,TSLR,678,845,34.26,33.7,35.37999999999999,35.37999999999999,target,0.5599999999999952,2.0,0.04852007722007863,1.9514799227799213,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,ZEPP,622,659,44.49,43.94,45.59000000000001,43.715,stop,0.5500000000000043,-1.4090909090908956,0.832074545454535,-2.2411654545454307,TRAIN,H2,2025-10-25/2025-10-31
2025-10-27,TSLT,678,828,28.83,28.375,29.739999999999995,29.739999999999995,target,0.4549999999999983,2.0,0.050111181178753586,1.9498888188212464,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,APLD,610,893,36.14,35.55,37.32000000000001,35.55,stop,0.5900000000000034,-1.0,0.060828102425724895,-1.060828102425725,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,BKU,638,654,40.95,40.265,42.32000000000001,40.265,stop,0.6850000000000023,-1.0,0.23479538209443981,-1.2347953820944397,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,CMCL,588,955,29.765,29.145,31.005000000000003,30.294,eod,0.620000000000001,0.8532258064516114,0.5692272434017586,0.2839985630498528,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,EDN,730,786,28.055,27.55,29.064999999999998,29.064999999999998,target,0.504999999999999,2.0,0.7552950495049469,1.2447049504950531,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,FRMI,612,616,27.7403,27.2509,28.7191,27.2509,stop,0.48939999999999984,-1.0,0.19867758050926568,-1.1986775805092658,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,HUT,715,738,53.15,52.538,54.374,54.374,target,0.6120000000000019,2.0,0.15504679474483254,1.8449532052551674,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,INTW,599,626,55.755,54.85,57.565000000000005,57.565000000000005,target,0.9050000000000011,2.0,0.14709367532959652,1.8529063246704034,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,IONX,758,759,114.3315,109.61,123.77450000000002,109.61,stop,4.721500000000006,-1.0,0.10813257719418612,-1.1081325771941861,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,LGN,685,902,38.86,38.14,40.3,40.3,target,0.7199999999999989,2.0,0.4735654654654644,1.5264345345345356,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,MRAL,625,640,26.2,25.93,26.74,25.89,stop,0.2699999999999996,-1.1481481481481453,0.3797446950193961,-1.5278928431675414,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,NEGG,712,738,64.56,63.57,66.54,63.57,stop,0.990000000000002,-1.0,0.4876453102453035,-1.4876453102453036,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,OKLL,616,642,85.0993,82.98,89.33789999999999,82.98,stop,2.1192999999999955,-1.0,0.15881686798125766,-1.1588168679812576,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,QBTX,626,627,93.82,92.21,97.03999999999999,91.9,stop,1.6099999999999994,-1.1925465838509244,0.29414231103909794,-1.4866888948900223,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,RGTX,614,616,225.81,223.515,230.40000000000003,223.22,stop,2.295000000000016,-1.1285403050108869,0.4188804030356653,-1.5474207080465523,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,SMU,601,612,22.05,21.31,23.530000000000005,23.530000000000005,target,0.740000000000002,2.0,0.12266154500957588,1.8773384549904242,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,TRS,686,744,38.71,38.06,40.01,38.06,stop,0.6499999999999986,-1.0,0.35666997150997265,-1.3566699715099726,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,WGS,816,851,137.98,135.0738,143.79239999999996,143.79239999999996,target,2.906199999999984,2.0,0.3102236154787532,1.6897763845212468,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,GDXU,587,713,140.02,136.51,147.04000000000005,147.04000000000005,target,3.5100000000000193,2.0,0.18944752938034132,1.8105524706196587,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,JNUG,593,955,134.54,131.975,139.67,138.51,eod,2.5649999999999977,1.5477582846003908,0.1180498932909476,1.4297083913094433,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,NUGT,600,955,127.075,125.19,130.84500000000003,129.5,eod,1.8850000000000051,1.286472148541109,0.1543116173492862,1.1321605311918228,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,NAIL,637,662,66.25,65.4917,67.76660000000001,65.4917,stop,0.7583000000000055,-1.0,0.21412801100873152,-1.2141280110087316,TRAIN,H2,2025-10-25/2025-10-31
2025-10-28,URNJ,690,926,30.7924,30.33,31.717200000000005,30.33,stop,0.46240000000000236,-1.0,0.5127514594978222,-1.5127514594978222,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,AEHR,628,667,27.11,26.67,27.989999999999995,27.989999999999995,target,0.4399999999999977,2.0,0.3061459330143536,1.6938540669856463,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,AMSC,604,651,61.34,60.555,62.91000000000001,62.91000000000001,target,0.7850000000000037,2.0,0.3772264041690772,1.6227735958309228,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,AXGN,804,822,22.885,22.64,23.375000000000004,22.64,stop,0.245000000000001,-1.0,0.5163771730914526,-1.5163771730914526,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,BETR,625,652,80.99,79.63,83.71,79.63,stop,1.3599999999999994,-1.0,0.6945764705882332,-1.6945764705882334,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,CECO,710,752,51.18,50.345,52.85,50.27,stop,0.8350000000000009,-1.089820359281432,0.5317844311377251,-1.621604790419157,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,CEG,611,876,403.47,397.16,416.09000000000003,397.16,stop,6.310000000000002,-1.0,0.1139393294502635,-1.1139393294502635,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,CONI,607,661,35.53,35.16,36.27000000000001,35.1093,stop,0.37000000000000455,-1.1370270270270229,0.24243683916703432,-1.3794638661940573,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,EDN,610,955,30.565,29.4392,32.81660000000001,31.86,eod,1.1258000000000017,1.1502931248889645,0.5491536795073536,0.6011394453816109,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,ELVN,686,728,22.62,22.342,23.176000000000005,22.342,stop,0.27800000000000225,-1.0,0.6438575539568325,-1.6438575539568325,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,FLEX,586,596,63.525,62.705,65.16499999999999,62.705,stop,0.8200000000000003,-1.0,0.2670726605632806,-1.2670726605632807,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,FLNC,591,955,20.18,19.5301,21.479799999999997,20.16,eod,0.6498999999999988,-0.030773965225418694,0.07791506712285258,-0.10868903234827128,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,GTES,579,606,23.87,22.95,25.710000000000004,22.95,stop,0.9200000000000017,-1.0,0.2774416879795383,-1.2774416879795383,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,IONL,663,878,71.5,69.6509,75.19820000000001,69.4533,stop,1.849100000000007,-1.106862798118,0.13808203143384556,-1.2449448295518455,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,IONX,666,861,100.0,98.28,103.44,98.28,stop,1.7199999999999989,-1.0,0.18632714722505314,-1.1863271472250532,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,JKS,660,697,24.4901,24.225,25.020300000000002,24.225,stop,0.26510000000000034,-1.0,0.31589219162580084,-1.3158921916258008,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,LEU,632,650,385.8702,381.85,393.9106,381.85,stop,4.0201999999999884,-1.0,0.3970061290483104,-1.3970061290483105,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,LITE,666,876,211.7393,209.41,216.39789999999996,209.41,stop,2.3292999999999893,-1.0,0.28841604763300116,-1.288416047633001,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,MOD,604,713,157.99,154.24,165.49,165.49,target,3.75,2.0,0.5414427428571431,1.4585572571428569,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,OKLL,597,600,79.33,78.09,81.80999999999999,78.09,stop,1.2399999999999949,-1.0,0.27502012427049244,-1.2750201242704924,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,OKLO,623,628,140.57,137.56,146.58999999999997,137.56,stop,3.009999999999991,-1.0,0.08909223269825753,-1.0890922326982575,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,OSW,621,955,21.76,21.51,22.26,21.905,eod,0.25,0.5799999999999983,0.4131138181818164,0.16688618181818188,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,OUST,686,708,35.68,35.2501,36.53979999999999,35.2,stop,0.4298999999999964,-1.1165387299371967,0.1831157351603956,-1.2996544650975923,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,PLTU,606,724,115.53,114.34,117.91,114.34,stop,1.1899999999999977,-1.0,0.169228434828213,-1.169228434828213,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,PTIR,606,724,36.78,36.4,37.540000000000006,36.4,stop,0.38000000000000256,-1.0,0.08651509809005259,-1.0865150980900526,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,PLTG,678,694,41.145,40.6,42.23500000000001,40.485,stop,0.5450000000000017,-1.2110091743119296,0.12010485787336457,-1.3311140321852941,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,PSIX,675,805,88.1001,86.82,90.6603,86.8,stop,1.2801000000000045,-1.0156237793922318,0.68321226466682,-1.6988360440590518,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,QBTX,624,840,79.13,77.27,82.85,82.85,target,1.8599999999999994,2.0,0.23678667251847016,1.7632133274815298,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,RMBS,622,725,110.8,109.49,113.42,109.49,stop,1.3100000000000023,-1.0,0.2819408800347547,-1.2819408800347547,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,RUN,615,876,20.85,20.527,21.496000000000002,20.527,stop,0.3230000000000004,-1.0,0.08572956026152033,-1.0857295602615202,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,SMU,677,810,24.785,24.16,26.035,24.16,stop,0.625,-1.0,0.10444188717948735,-1.1044418871794874,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,STX,666,710,263.3,260.25,269.40000000000003,260.25,stop,3.0500000000000114,-1.0,0.11408042430086743,-1.1140804243008675,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,SYM,742,902,72.8525,71.8,74.95750000000002,74.95750000000002,target,1.052500000000009,2.0,0.1429227529984438,1.8570772470015562,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,TGS,610,650,32.575,32.17,33.385000000000005,33.385000000000005,target,0.40500000000000114,2.0,0.5475640211640197,1.4524359788359802,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,WDC,588,873,138.22,135.22,144.22,144.22,target,3.0,2.0,0.09230241183723857,1.9076975881627614,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,WGS,662,673,144.67,142.315,149.37999999999997,142.315,stop,2.3549999999999898,-1.0,0.2876420382165608,-1.2876420382165608,TRAIN,H2,2025-10-25/2025-10-31
2025-10-29,QPUX,670,840,41.825,41.25,42.97500000000001,42.97500000000001,target,0.5750000000000028,2.0,0.5121447301117245,1.4878552698882754,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,AAMI,656,775,53.8124,52.8888,55.65959999999998,52.8888,stop,0.9235999999999933,-1.0,0.4268697560271427,-1.4268697560271426,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,AAOI,633,636,36.22,35.85,36.959999999999994,35.85,stop,0.36999999999999744,-1.0,0.23610482507046757,-1.2361048250704676,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,AUGO,620,623,31.87,31.4,32.81,31.4,stop,0.4700000000000024,-1.0,2.0269234042553035,-3.0269234042553035,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,BBNX,592,596,27.53,27.15,28.290000000000006,27.15,stop,0.38000000000000256,-1.0,1.1340421052631504,-2.13404210526315,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,BIIB,594,675,147.76,145.66,151.95999999999998,151.95999999999998,target,2.0999999999999943,2.0,0.2831754330708673,1.7168245669291327,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,BWA,615,955,43.765,43.245,44.80500000000001,44.205,eod,0.5200000000000031,0.8461538461538367,0.14996364764267872,0.696190198511158,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CHTR,586,854,239.415,236.77,244.70499999999996,236.77,stop,2.644999999999982,-1.0,0.27703696529144756,-1.2770369652914475,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CMPR,661,697,71.1,70.3,72.69999999999999,72.69999999999999,target,0.7999999999999972,2.0,0.6520684210526341,1.347931578947366,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CORZ,659,884,21.525,20.88,22.814999999999998,20.88,stop,0.6449999999999996,-1.0,0.03540975736941816,-1.035409757369418,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CRCD,622,952,20.55,19.99,21.670000000000005,21.316,eod,0.5600000000000023,1.3678571428571342,0.16587261413843843,1.2019845287186959,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CRDU,591,617,25.0448,24.12,26.894399999999994,24.12,stop,0.9247999999999976,-1.0,0.24989688181290926,-1.2498968818129093,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,CRDO,600,610,176.275,173.76,181.30500000000004,173.76,stop,2.515000000000015,-1.0,0.23332394476677043,-1.2333239447667705,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,DOCU,663,955,72.4,70.45,76.30000000000001,71.67,eod,1.9500000000000028,-0.37435897435897586,0.12016895585514131,-0.4945279302141172,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,FCFS,655,860,161.6658,159.495,166.00739999999996,159.495,stop,2.1707999999999856,-1.0,0.8562173412771585,-1.8562173412771585,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,GFS,589,620,36.545,36.03,37.575,36.03,stop,0.5150000000000006,-1.0,0.1261275300312655,-1.1261275300312654,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,GRAL,588,589,92.06,90.6001,94.97980000000001,90.6001,stop,1.4599000000000046,-1.0,0.4630493213305875,-1.4630493213305875,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,HWM,643,694,211.95,208.935,217.97999999999996,208.935,stop,3.0149999999999864,-1.0,0.228653322042273,-1.228653322042273,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,IDCC,587,740,403.75,392.89,425.47,392.85,stop,10.860000000000014,-1.0036832412522987,0.9237556783302635,-1.927438919582562,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,IDR,801,908,33.1999,32.41,34.779700000000005,34.779700000000005,target,0.7899000000000029,2.0,0.4341194942311057,1.5658805057688943,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,IMVT,591,599,23.27,22.8083,24.1934,24.1934,target,0.46170000000000044,2.0,0.1645761892936076,1.8354238107063925,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,INBX,604,834,80.4,77.75,85.70000000000002,77.75,stop,2.6500000000000057,-1.0,0.3628792452830174,-1.3628792452830174,TRAIN,H2,2025-10-25/2025-10-31
2025-10-30,IONL,633,653,73.41,71.37,77.48999999999998,71.37,stop,2.039999999999992,-1.0,0.16736710050614664,-1.1673671005061466,TRAIN,H2,2025-10-25/2025-10-31
