day,symbol,break_m,n_upd,ofi_5m,ofi_1m
2025-04-14,ROOT,632,59,3.880411555203799,1.1673921646220815
2025-04-14,SDGR,623,87,7.2186835149248925,0.8413384050029012
2025-04-14,SMMT,605,175,28.430386689825394,6.399122406070025
2025-04-14,SQQQ,697,300,46.79712832565228,25.7833758698566
2025-04-14,TECS,584,299,0.08690712115206764,-19.522499669705375
2025-04-14,TSDD,698,290,3.52512995788435,-3.110408786368544
2025-04-14,TSLQ,697,265,26.819384996620858,25.570699106405346
2025-04-14,UVXY,581,284,-3.976410607617091,-6.980329490545219
2025-04-14,VIXY,708,246,2.8064171122994654,1.7540106951871657
2025-04-14,VXX,708,287,1.4727506946736364,6.844318581055903
2025-04-15,DJT,613,239,49.417666562083966,0.7214849612902678
2025-04-15,PLTU,589,300,70.63017105831192,10.329244673983215
2025-04-15,PTIR,589,198,9.592927084323604,-5.818043540260481
2025-04-16,KMTS,624,13,7.388489208633094,7.107913669064748
2025-04-16,MP,576,213,25.073599571160546,-2.5347627981774323
2025-04-16,MSTX,625,242,14.528355596718889,2.4564135916181162
2025-04-16,NMAX,576,31,-4.0585484854645255,1.2730229721488107
2025-04-16,SMCI,622,299,59.31350709659398,2.677798921108221
2025-04-17,ASTS,591,216,43.25003712393454,-1.3150782572540167
2025-04-17,CAR,578,119,5.76325154523319,3.4133732908784418
2025-04-17,DJT,675,231,15.844992384274077,-4.868060307719476
2025-04-17,HIMS,595,242,-6.48250242909981,8.576649506396182
2025-04-17,SOXS,625,300,-5.6984430806874915,-8.303175010359729
2025-04-17,TTD,637,245,-30.03590501373983,-8.714159796754291
2025-04-17,VKTX,603,166,8.32979479008696,-3.479776553471676
2025-04-21,LABU,627,269,48.29895704795551,6.7978667658344465
2025-04-21,NVD,616,284,8.078190328927072,4.73199433493636
2025-04-21,TGTX,595,139,10.141324877002354,-1.6205376920745214
2025-04-21,UVIX,708,181,19.331668958519685,3.9146629641002364
2025-04-22,DJT,739,206,25.20147566345353,12.746246540214132
2025-04-22,MEDP,585,96,9.651237263464338,1.8631732168850073
2025-04-22,MSTR,639,254,72.9055628857989,43.58678341745172
2025-04-22,PLTU,733,295,35.33012804291715,7.411205020496989
2025-04-22,SPYU,721,288,18.122829240387365,-1.6475299309443059
2025-04-22,UPST,676,165,6.971206733352094,5.4304919542582315
2025-04-22,ZION,576,75,7.707820438950291,3.5298046199780004
2025-04-23,AGQ,649,291,30.451127819548873,8.842105263157896
2025-04-23,AR,587,196,27.99253930189182,0.7572608579802824
2025-04-23,ASTS,626,254,42.64197860170119,8.32213034587001
2025-04-23,BABX,588,280,7.727819632378801,4.146382096514447
2025-04-23,BNTX,625,165,-6.859903381642512,-2.9371980676328504
2025-04-23,DJT,781,261,4.4735165635238445,-5.146523480160175
2025-04-23,DPST,578,266,6.791387737008377,0.29553731251157334
2025-04-23,EDU,576,71,25.4292960534455,2.63516021279228
2025-04-23,HIMS,589,257,17.916218854123425,19.20789346735923
2025-04-23,NBHC,584,41,-5.762473647224174,-2.881236823612087
2025-04-23,NUGT,648,273,42.75929886842689,-4.425826492123363
2025-04-23,OKLO,604,236,47.9954696634949,46.57243354044203
2025-04-23,PLTU,612,292,9.15615293649341,0.05090522388710198
2025-04-23,PTIR,612,139,8.920668058455115,3.757828810020877
2025-04-23,RRC,590,108,23.49634425406039,0.3857788692303399
2025-04-23,TSDD,576,287,24.850048481250617,-0.5452062926684476
2025-04-23,TSLQ,576,300,26.80008503143126,-13.094840414224542
2025-04-24,ASTS,585,227,12.083111168935622,-0.7947295587069914
2025-04-24,DAR,578,89,18.007674716074266,0.04829644559866662
2025-04-24,HOOD,602,296,62.587528465526425,14.64090868189904
2025-04-24,IONQ,581,296,45.103417925773805,7.088455332257592
2025-04-24,LUV,576,260,-0.8046515989871518,12.167307511957235
2025-04-24,MP,697,129,19.980935558533318,8.360092581313193
2025-04-24,MRVL,605,287,8.544711185658874,2.4343127257478865
2025-04-24,PINS,597,251,38.126651849743254,-1.1157143326362808
2025-04-24,SMMT,683,112,36.06250328826222,-0.20034724049034566
2025-04-24,UBRL,608,224,6.568112400733048,5.610262675626145
2025-04-24,VRT,756,117,27.944374209860936,0.47787610619469023
2025-04-25,BOIL,639,144,12.065122435473196,5.492067694053134
2025-04-25,CRWV,608,112,23.20514653323803,0.13495353824160114
2025-04-25,FIX,586,103,7.230016153507269,0.0
2025-04-25,MSTX,604,279,-0.15328968453825376,-3.464899265824132
2025-04-28,SMCX,612,273,22.313350807474425,3.8471294495645556
2025-04-28,TSDD,657,291,15.254360039039465,7.827895283191304
2025-04-28,TSLQ,657,295,16.813768996013952,8.72726706527155
2025-04-29,BHF,822,124,8.480797515933977,4.407582938388626
2025-04-29,CHA,576,160,10.462685700101927,9.51798511758586
2025-04-29,MSTX,659,228,-3.507076451368399,-0.42764462296752753
2025-04-29,NSP,594,57,2.2491869624918697,-0.8238780082387801
2025-04-29,VPG,581,13,2.864406779661017,3.3828514456630105
2025-04-30,COCO,576,62,5.294517224648229,-1.2032993692382339
2025-04-30,GDS,607,131,2.8367318288702488,-0.44596918541396136
2025-04-30,MSTX,760,201,26.005944232037848,1.5326968228860027
2025-04-30,NUTX,594,14,1.0364725095264016,0.02032299038287062
2025-04-30,PLTU,644,287,40.5295601739971,29.318666022232964
2025-04-30,SIMO,604,57,10.905356274050156,9.156707505860497
2025-04-30,SMCI,692,291,52.42828193274651,20.9436704451903
2025-04-30,TSDD,598,291,15.307222651141538,8.976401121842848
2025-04-30,TSLQ,598,279,39.1483556638246,12.001572642193064
2025-04-30,UVIX,579,219,43.93102773428763,11.008778796689779
2025-04-30,UVXY,582,279,44.426092333058534,28.590024732069253
2025-05-01,EG,577,33,0.927487352445194,1.8735244519392917
2025-05-01,MGPI,578,17,3.208882720333102,1.6752255378209577
2025-05-01,MSTX,674,206,21.028955503773776,2.2815154525283843
2025-05-01,NMAX,590,57,12.010782882174547,0.7682803549365382
2025-05-01,NTGR,580,24,2.1171397772188287,-0.04311893639956881
2025-05-01,SMCX,605,239,6.0567510348532245,-0.6796852782254242
2025-05-01,SMG,671,99,18.693776520509193,8.721761972115578
2025-05-02,CNK,586,145,61.40932085776962,3.3452716718150755
2025-05-02,DUOL,609,62,8.431576952236544,1.3807808946171343
2025-05-02,DXCM,585,104,2.428911781483843,-5.7232978759102044
2025-05-02,HIMS,593,256,-1.9555043106836822,17.025968921149865
2025-05-02,HOOD,603,295,12.896144760553122,10.279455840748453
2025-05-02,IONQ,618,265,42.96154284589158,20.71183560110677
2025-05-02,IONX,595,188,6.530806660233642,9.50286406471349
2025-05-02,IRTC,576,50,0.6432246998284734,-0.2144082332761578
2025-05-02,PTIR,600,130,1.0188403997765225,-0.19973306847104105
2025-05-02,SMMT,602,88,20.879309889993934,7.869786582953017
2025-05-02,TEM,576,219,25.6744325069328,-13.120871456800785
2025-05-05,CABO,595,27,1.7172544080604533,1.7002518891687657
2025-05-05,KOLD,765,178,20.36325354054393,22.04085725028199
2025-05-05,TSDD,626,294,48.74059008426001,7.862172799070234
2025-05-05,TSLQ,625,299,21.58020265003897,7.08131611179156
2025-05-05,TTD,601,249,32.74575363256925,8.414302613664264
2025-05-05,UAL,603,153,1.0600183702926125,-5.733735730219132
2025-05-05,UPST,597,194,33.58973774601573,13.301990916342444
2025-05-06,AVL,733,188,16.84839432412248,7.862584017923824
2025-05-06,CRWV,583,135,24.113625014404796,-0.276572043175969
2025-05-06,HIMS,576,298,97.31007078884588,2.1771050881927336
2025-05-06,HIMZ,576,291,13.996287138276088,3.485299231155585
2025-05-06,KOLD,727,201,17.042023965017886,-1.8719972741211879
2025-05-06,OMCL,579,31,-2.680115273775216,-2.5524907369287773
2025-05-07,ATRO,576,41,7.40687450039968,8.603117505995204
2025-05-07,AZTA,576,30,-1.1310711909514304,2.062541583499667
2025-05-07,HALO,601,114,15.465147265077139,4.237026647966339
2025-05-07,HIMZ,577,252,9.028111689540937,5.259441552295314
2025-05-07,HRTG,588,32,2.3397113842864776,0.43099946552645646
2025-05-07,PTIR,578,281,12.927565950568738,-1.3512820203531035
2025-05-07,RGC,698,26,-0.18139534883720929,-1.0883720930232557
2025-05-07,TEM,636,231,41.338195748374744,13.775039393110216
2025-05-07,UPST,577,255,20.35684706128144,9.319360398743479
2025-05-08,ARCB,708,17,0.2999071494893222,0.031569173630454965
2025-05-08,CRNX,756,66,9.701214624822738,5.241260250323695
2025-05-08,CVNA,702,136,14.375656197170567,4.477266660734941
2025-05-08,DGII,591,8,0.6504065040650406,0.6504065040650406
2025-05-08,DPST,706,218,14.96954844345231,4.242253657826414
2025-05-08,EE,588,26,0.06063867958378184,
2025-05-08,ENPH,685,204,16.757564077857005,-4.732414723453459
2025-05-08,ETHU,688,283,5.703940347881763,9.000724753672678
2025-05-08,ETHV,703,300,32.832679613508084,-9.815364010331962
2025-05-08,FETH,703,300,59.70567531458617,-0.6086732624687956
2025-05-08,GRPN,576,168,13.885895404120443,0.9508716323296355
2025-05-08,HIMS,604,284,68.03185365853659,-9.593658536585366
2025-05-08,HOOD,702,300,93.80576579566845,14.891842198356997
2025-05-08,KIDS,626,10,0.0,0.0
2025-05-08,LABU,735,228,-12.445751277521548,-11.89428879693632
2025-05-08,LEU,589,32,8.159362549800797,0.8159362549800797
2025-05-08,LQDT,620,34,3.464210771741665,2.576358125437165
2025-05-08,MSTX,703,276,35.130554134807745,2.033497996206064
2025-05-08,PCVX,597,90,38.10570925955542,-3.59827282904206
2025-05-08,PZZA,576,61,16.05406127538297,0.8692554328464553
2025-05-08,QDEL,576,79,3.0248447204968945,0.10559006211180125
2025-05-08,SPB,580,17,5.153046062407133,-2.5260029717682024
2025-05-08,TEM,595,244,13.769320587669213,3.5628664913068584
2025-05-08,UPST,688,220,20.844428776744312,7.636196002928655
2025-05-09,ACLX,577,9,0.0,-2.127272727272727
2025-05-09,BLFS,576,20,4.8979591836734695,0.0
2025-05-09,CELH,648,213,41.81528094825376,7.758786117994604
2025-05-09,EDN,597,13,0.6085360256998623,0.6383662230380909
2025-05-09,ETHD,638,246,-0.6362027416226383,-15.93719999216306
2025-05-09,GRND,600,122,11.186490352744148,0.9279508740099788
2025-05-09,HIMZ,660,255,5.317378328741965,0.0
2025-05-09,HROW,581,43,4.050918122948638,0.20597888760755786
2025-05-09,IONX,586,237,42.58309581232186,8.132098224073667
2025-05-09,JANX,577,8,0.0,
2025-05-09,MNSO,576,78,19.82264298432275,8.908672428019281
2025-05-09,NGVC,579,27,12.435160427807487,0.0
2025-05-09,RGC,599,15,2.6666666666666665,0.5555555555555556
2025-05-09,SEZL,576,56,34.05600949786996,2.0493051190725606
2025-05-09,TTD,577,296,46.63528603937691,18.915211563940154
2025-05-12,BRKR,576,118,1.1951478035567071,10.360263808738665
2025-05-12,CRWV,656,81,17.481557055407315,11.823889499293676
2025-05-12,DRV,609,234,65.46771976523466,16.18440861388083
2025-05-12,HELE,576,37,3.552,1.2188235294117646
2025-05-12,HIMZ,585,275,8.023990922353704,8.61836062030583
2025-05-12,RNA,576,16,-0.6757640222072329,-0.4981061588751103
2025-05-12,SDRL,576,30,0.14812889812889812,0.0
2025-05-12,TECH,579,39,8.394757744241462,0.0
2025-05-13,ACHC,577,52,0.7690032534753031,-0.7690032534753031
2025-05-13,ASTS,576,285,58.52849602656862,-6.1551120863480016
2025-05-13,AVGX,608,248,12.873932603476273,7.900482513733381
2025-05-13,CONL,576,291,34.59594732728038,22.400228488966388
2025-05-13,CRWV,670,71,-3.3645045045045046,-1.1257657657657658
2025-05-13,CTRI,577,8,0.007428040854224698,0.0
2025-05-13,EH,620,136,6.963461538461538,-0.3814102564102564
2025-05-13,FSLR,576,274,34.2465083086961,-5.910735039249669
2025-05-13,HOOD,673,298,-14.690411666021422,-62.77439135639304
2025-05-13,KOLD,618,278,63.2937849556966,-2.8825488594231135
2025-05-13,LIF,577,45,-8.051289697331146,-4.52885045474877
2025-05-13,NBIS,602,248,40.039113202634546,-2.7072199346184633
2025-05-13,NFLU,653,81,15.971830985915494,1.3690140845070422
2025-05-13,NNE,576,90,5.390660420129969,1.3601329907813209
2025-05-13,NTCL,577,5,-0.016339869281045753,-0.016339869281045753
2025-05-13,NVDL,608,300,56.81076342273737,15.634654390998993
2025-05-13,NVDU,608,294,46.13843122458391,8.258080744560433
2025-05-13,RGTX,583,169,26.125077851513,5.807185963103751
2025-05-13,SMCI,613,297,54.17679872246406,4.621573731761206
2025-05-13,SMCX,580,288,11.164787308499882,7.346138891049071
2025-05-13,SMR,576,292,52.23741142320499,8.346418509348588
2025-05-13,UBRL,603,187,5.936507936507937,5.276895943562611
2025-05-13,USD,617,294,18.855917378725692,8.896353360694341
2025-05-13,XYZ,768,250,28.496788940894742,-5.632959616849896
2025-05-14,ACLX,578,26,6.883091787439613,2.059903381642512
2025-05-14,CELH,594,230,10.965813276099952,2.221370535029894
2025-05-14,ETON,576,41,0.10185702751381902,-0.05347493944475499
2025-05-14,EXEL,577,129,0.9323527547074114,1.4516895961453116
2025-05-14,GGLL,651,293,88.2390048020209,6.783088579497192
2025-05-14,GLBE,606,89,6.761864328564836,10.560073834794647
2025-05-14,NUTX,576,95,3.7198461717748517,0.3099871809812376
2025-05-14,OKLO,576,277,25.85852603029306,3.3697288781197963
2025-05-14,PLTU,576,298,24.802037143642483,-2.1621416976542767
2025-05-14,PTIR,576,290,10.860057143272579,-2.951675402947313
2025-05-14,QBTX,685,91,16.760495236950447,1.6681191213150226
2025-05-14,RDDT,636,183,39.745170876671615,28.845839524517086
2025-05-14,RGC,596,16,0.450070323488045,0.0450070323488045
2025-05-14,SATS,643,96,29.128487013879347,3.561907379414594
2025-05-14,TNXP,579,22,-2.6094637223974764,0.0
2025-05-15,CRWV,678,196,40.00255463063089,1.3001328117629127
2025-05-15,EXEL,662,97,18.442090622158027,-0.7005296100144439
2025-05-15,NUTX,610,8,-0.6808510638297872,0.0
2025-05-15,RGC,578,10,0.17467248908296945,0.08733624454148473
2025-05-15,SMCX,769,241,30.340109772993713,8.668602792283918
2025-05-16,CONL,587,283,51.99613683910232,8.477082540890072
2025-05-16,HIMS,588,289,31.14792899408284,2.1834319526627217
2025-05-16,NMAX,590,55,14.034842733188722,0.6860086767895879
2025-05-16,QBTX,586,225,42.33410878475684,3.456297773346627
2025-05-16,SEDG,576,251,3.979295021684923,10.150368207088592
2025-05-16,SMCX,579,295,60.209402633989605,6.986724176820707
2025-05-19,APPX,584,1,-0.04,
2025-05-19,CONL,577,292,98.51533784245404,0.6333948213431714
2025-05-19,CRWV,580,238,55.06910425637044,7.207030422813581
2025-05-19,GRAL,579,26,1.1506189067805892,-0.5183481213714536
2025-05-19,HOOD,611,299,49.34521088919819,20.441135532321237
2025-05-19,HOOG,579,17,0.0,0.0
2025-05-19,LABU,576,265,94.8813828621521,36.025161626123165
2025-05-19,MRNA,576,284,17.56689255766253,-0.13135192744676144
2025-05-19,MSTX,579,289,26.48493571827837,-8.098677100801192
2025-05-19,NVDL,617,298,52.63043984777487,14.251827305597985
2025-05-19,NVDU,617,287,19.194096768167384,3.9562075373376464
2025-05-19,OKLO,601,233,17.013534212178282,2.2875831763967356
2025-05-19,QBTX,606,234,71.14074271618108,36.81845456363757
2025-05-19,SMR,591,238,22.950960640754754,4.0931649550390645
2025-05-19,SOC,606,67,15.891245327562462,3.7170962030297066
2025-05-20,ARQQ,732,34,9.122702925422331,5.144128553770086
2025-05-20,ASTS,692,199,18.333714653991784,2.7830822524772416
2025-05-20,BOIL,673,172,32.024390753231565,-1.752793033599933
2025-05-20,CRWV,805,163,13.66165974434453,1.8896931327876123
2025-05-20,NBIS,626,282,82.42728425290582,56.734599862572225
2025-05-20,QBTX,580,31,27.781658622202723,22.498464238701185
2025-05-20,TRNS,576,37,-1.1895910780669146,-0.03717472118959108
2025-05-21,ACLX,576,20,4.051679586563307,2.2118863049095605
2025-05-21,APPX,584,1,0.0,
2025-05-21,ARQQ,587,48,10.494389663379803,4.455627337640259
2025-05-21,BITU,665,300,55.576450166353254,19.340373209894402
2025-05-21,BITX,663,300,56.72434183463595,0.6363122171945701
2025-05-21,CONL,677,282,32.99358007159552,4.26602763231857
2025-05-21,GDS,685,70,15.289496157130657,0.6831767719897524
2025-05-21,HSAI,653,183,35.10352690094215,-0.35383927838530504
2025-05-21,IONX,582,228,4.599092284417549,9.033931272963043
2025-05-21,MRAL,658,151,9.14343383373281,4.571716916866405
2025-05-21,NBIS,585,260,40.97807503710523,4.747966257726342
2025-05-21,NVDU,704,254,24.5813055821743,5.923535048674984
2025-05-21,UVIX,806,299,95.68121077141122,15.047198038289352
2025-05-21,UVXY,809,300,50.28007144393428,17.819837848452828
2025-05-22,ALAB,602,78,11.277704582052408,-1.1114038940125897
2025-05-22,ARQQ,603,25,-2.2913923891919,-0.015672998558084135
2025-05-22,GME,647,264,21.572855398365054,-3.5194556575249694
2025-05-22,HIMS,682,274,23.696527837908043,5.599099489133258
2025-05-22,HSAI,633,195,12.023819579356365,-6.5225103471576995
2025-05-22,IONQ,597,298,66.37917032666523,29.179176956096594
2025-05-22,PLTU,645,295,46.28766897461259,12.456203978459172
2025-05-22,QBTX,596,232,13.266933025316694,-0.7731722557800458
2025-05-22,RGTX,593,187,-4.610599280512416,-1.6407826621040624
2025-05-22,SMR,664,250,20.385332504661278,5.147183456692468
2025-05-22,STX,675,123,16.905163599182004,-0.5869120654396728
2025-05-22,TSLR,607,298,79.30973062616404,23.189979715252644
2025-05-23,BAH,607,164,10.895777197276672,4.3178312113046875
2025-05-23,CRWL,624,6,0.0,
2025-05-23,ENPH,644,204,19.165242123898942,3.55832885896301
2025-05-23,HIMZ,612,205,7.281447832600397,10.253467356110763
2025-05-23,IONQ,576,300,33.039612323834085,-2.5554616991953054
2025-05-23,LEU,605,85,29.358395989974937,2.761904761904762
2025-05-23,NNE,576,167,20.702694825809537,-0.48671322848250803
2025-05-23,OKLO,584,265,33.17078063931284,1.8863592456643534
2025-05-23,QBTX,577,281,-1.9166174290719489,-4.940095987395176
2025-05-23,TEM,697,234,22.529032258064518,2.360244115082825
2025-05-27,CMP,580,38,5.029953283869195,-0.5517999450398461
2025-05-27,CRWV,576,276,13.391016322547467,11.104418142282727
2025-05-27,GRPN,629,105,20.84872690963555,4.103844233649526
2025-05-27,HCC,611,38,26.735335195530727,-0.26536312849162014
2025-05-27,OKLO,672,267,16.51032103911036,-0.34536406589655605
2025-05-27,SBET,595,262,8.636778577949082,-8.371031544781419
2025-05-27,SMCX,623,147,14.170215542553885,8.31285207821302
2025-05-27,SMR,613,275,32.886666801611234,4.323286709983874
2025-05-27,TEM,596,266,40.01588806784634,0.78686490967538
2025-05-28,DFDV,602,34,-0.252428531779073,0.09672495142936442
2025-05-28,GLXY,819,61,4.08639595932744,0.8999800624709244
2025-05-28,OKLO,672,270,53.865469405312396,37.32498118077213
2025-05-28,SBET,622,67,6.738453129270293,9.869636512708391
2025-05-28,SMR,576,293,15.84357875434444,-9.502398771828823
2025-05-29,AI,576,297,60.07416394934405,30.049594297414117
2025-05-29,ELF,576,234,41.942642540116076,12.312051894844656
2025-05-29,SQQQ,719,300,54.99957859947902,1.7370860227049627
2025-05-29,TECS,608,298,66.39950952843202,-9.135032953558474
2025-05-29,TSDD,837,297,19.473374916885664,4.018554285533356
2025-05-29,UVIX,605,296,47.302287214098236,7.54705661792276
2025-05-29,UVXY,608,300,80.12415204559471,-0.4608263701113438
2025-05-29,YETI,577,40,7.681354627669809,0.9159130267461997
2025-05-30,CNX,806,125,16.432085269199234,6.8495490571194315
2025-05-30,DJT,698,287,-6.443811624500008,7.363456294272248
2025-05-30,GMEU,580,123,69.81987066810727,4.165390011449582
2025-05-30,HIMS,628,274,48.9033767095192,19.097426229937422
2025-05-30,INOD,576,124,13.131638976201167,-0.5523484508307139
2025-05-30,LMND,627,101,11.578621223857475,8.437228147530238
2025-05-30,MP,597,199,4.872362787076684,2.9513040093421563
2025-05-30,TSDD,775,300,15.999643804732136,1.9793123407493458
2025-05-30,UVIX,754,299,48.89457185459627,-5.961542271110124
2025-06-02,HIMZ,585,221,-29.104858796702334,0.5116997018067007
2025-06-02,JNUG,577,202,37.205261096906455,3.7270402874714947
2025-06-02,LMND,648,146,1.5404357248773812,-2.6728641496521046
2025-06-02,LZMH,577,17,3.344109589041096,-0.3105022831050228
2025-06-02,OKLO,576,154,41.27227897146883,-0.48045086297992257
2025-06-02,TSDD,667,298,-3.294945724762071,-2.8381402879410786
2025-06-03,BOIL,805,210,45.32803480929086,17.14986355462217
2025-06-03,CONL,625,269,6.619527522717865,13.28651994217888
2025-06-03,CRWV,597,203,50.14877762010947,10.61048449219542
2025-06-03,HIMZ,576,276,11.970513792897744,-7.7634285811680295
2025-06-03,INCY,646,91,28.02350879754691,-2.391764619989779
2025-06-03,KYMR,581,62,9.142674752633258,2.559421215022875
2025-06-03,MP,675,176,21.357353312568396,7.111709739877093
2025-06-03,MSTX,653,259,11.880999151747845,1.2083351935354256
2025-06-03,ROBN,735,251,38.92228643618776,-2.981644024172944
2025-06-03,SMCI,704,297,87.88787858842113,9.606860431221731
2025-06-03,SMCX,636,207,12.969283490071511,2.604221759744629
2025-06-04,ASTS,770,218,-0.3462587617830876,-1.0350126031559685
2025-06-04,CHA,797,20,33.337552208581194,2.5338564738640676
2025-06-04,HIMS,576,300,27.5811209439528,-12.983689050841575
2025-06-04,LEGN,617,23,-2.026190476190476,1.0952380952380953
2025-06-04,NBIS,673,193,44.26913725885112,0.0
2025-06-04,RDDT,614,99,7.383284679424802,0.3805816845064331
2025-06-04,SBET,580,62,7.356157529840612,8.118361804016867
2025-06-04,TSDD,592,298,28.816246760419766,12.331733016102309
2025-06-05,AGX,578,44,-1.6745956232159847,1.4234062797335871
2025-06-05,ETOR,664,59,16.42594819982359,-1.892390345601796
2025-06-05,INOD,657,39,13.684476394015931,5.0312803574898
2025-06-05,KOLD,631,245,0.7475063563465676,0.638894321663733
2025-06-05,MP,631,183,13.10571496701375,-0.06545584611716079
2025-06-05,NBIS,576,294,8.983817155685822,0.11367278850051447
2025-06-05,PTIR,583,285,0.02376158959884846,-3.505533336112467
2025-06-05,ROBN,654,288,15.775244002554047,-2.6270181519657028
2025-06-05,TSDD,587,300,48.70804846789224,21.73535107686212
2025-06-05,TSLQ,587,300,48.04091656715409,15.78382113271598
2025-06-06,BOIL,835,198,44.930007776913676,5.774358404621709
2025-06-06,CRSP,576,127,35.810152428890255,12.80915523054276
2025-06-06,HIMS,627,275,52.305052733262684,23.858827685143133
2025-06-06,HIMZ,581,252,41.285604176155275,10.15310233682514
2025-06-06,HOOG,815,183,23.378537735849058,0.8991745283018868
2025-06-06,IDT,576,18,-0.23920265780730898,0.0
2025-06-06,IONX,633,216,-17.531047992164545,-5.9024485798237025
2025-06-06,LMND,610,127,15.870551975343233,0.03745704974119243
2025-06-06,NGNE,580,14,-0.5103435705823385,-0.7655153558735076
2025-06-06,ROBN,813,274,14.328613592333998,12.468957626347336
2025-06-06,SMR,589,254,57.16154627246322,12.62592391432687
2025-06-06,TEM,660,219,7.042377313360225,2.0722275150507774
2025-06-06,TEMT,605,22,0.937539168581575,-0.8088573219135158
2025-06-06,TSDD,596,300,35.47139231216171,8.485979022048255
2025-06-06,TSLQ,596,300,58.74543673368976,11.905127991108495
2025-06-06,VERA,591,90,4.058421379738968,0.9322560596643877
2025-06-09,CRWV,609,243,105.14879593229914,3.2471693227560556
2025-06-09,ETOR,598,85,5.115073891625617,2.344827586206897
2025-06-09,RDW,590,110,14.472359893252001,3.457682043461685
2025-06-09,SMCX,618,233,33.3910715795208,3.5014886962402203
2025-06-09,TEMT,788,10,15.259067357512953,13.860103626943005
2025-06-10,INTC,790,298,18.947194609630902,-1.6575835884046082
2025-06-10,LEGN,589,122,2.354238456237078,2.802664828853664
2025-06-10,MUU,728,160,20.391167192429023,2.4227129337539433
2025-06-10,SBET,582,117,3.671179883945842,9.215667311411993
2025-06-10,SEDG,616,109,10.246499230393812,0.39283703119720687
2025-06-10,SMR,579,292,17.240777187504623,18.416088314071356
2025-06-10,UNFI,580,38,5.096100827097283,-2.9558881449389527
2025-06-10,VKTX,622,187,5.222458677083637,-1.0466723027140483
2025-06-11,AVGX,787,182,19.3902364138778,7.354620816702487
2025-06-11,CRWL,748,39,14.0,3.0
2025-06-11,GPCR,770,31,-4.703448275862069,-9.50191570881226
2025-06-11,GRRR,629,24,6.00957228595305,5.119805515460001
2025-06-11,HOOX,660,219,41.494969176759106,11.771622461491946
2025-06-11,IONL,617,283,23.517321962661644,0.0
2025-06-11,IONX,617,286,21.177294398092968,4.312157330154946
2025-06-11,KOLD,705,147,39.12958594912363,32.15930616540262
2025-06-11,PLTU,635,298,36.79144368339756,2.8640881219477943
2025-06-11,PTIR,637,289,5.42902798347494,0.007509029022786916
2025-06-11,RGTX,610,220,34.138074837926986,-0.125108996474201
2025-06-11,ROBN,661,273,20.10888710968775,-4.114350303772429
2025-06-11,SBET,587,61,22.618509573917546,5.9821459375539074
2025-06-12,AVGX,610,253,33.7660659828112,9.25866370945384
2025-06-12,CRDO,614,73,10.67573599744925,2.296524604102455
2025-06-12,DFDV,578,39,-12.728386167146974,-18.186419308357348
2025-06-12,GLXY,627,111,9.288086741696405,-0.7007960472138348
2025-06-12,HIMS,591,287,74.2340094497208,16.41487137880017
2025-06-12,MP,610,174,17.07959797520358,1.8049739564228597
2025-06-12,ROBN,593,274,-1.661109427099121,-9.412953420228352
2025-06-12,SMCX,616,218,16.54814464928245,1.1205734846695656
2025-06-12,SMR,589,267,56.45758885992243,15.635976346410631
2025-06-12,TNXP,576,58,4.4522230410218615,-1.3249815770081061
2025-06-13,CRCL,651,133,15.907720266541023,24.50761706042045
2025-06-13,DFDV,580,21,2.103876923076923,5.618953846153846
2025-06-13,ELVN,576,48,-1.9236448006749631,-2.06538704914575
2025-06-13,HIMZ,584,228,-0.885887811686597,-0.8600852540646573
2025-06-13,IONX,576,277,-0.8729788983283091,-2.1027404768429707
2025-06-13,PLTU,587,299,51.72755673629019,7.733742608505964
2025-06-13,RBRK,655,151,20.013781277784833,0.7671789660866252
2025-06-13,SEDG,593,141,43.23725970132835,11.912543659415308
2025-06-13,TEM,579,140,12.017856697508542,9.378257725016834
2025-06-16,AEVA,583,88,-6.064337215751525,6.528008874098725
2025-06-16,CRDO,595,99,18.409514214137893,3.364339396579893
2025-06-16,CRWV,642,198,12.899032152825606,-11.173610758690689
2025-06-16,FUTU,706,46,4.5213342363697935,1.0358956992888588
2025-06-16,HIMS,598,284,6.509164619955169,-0.7340705069766943
2025-06-16,HIMZ,585,214,47.647302951106525,3.1444819579823453
2025-06-16,IONX,615,253,-11.525144620612966,-15.647138198583155
2025-06-16,NBIS,632,200,37.40587009663183,15.677653273833938
2025-06-16,ROBN,657,249,46.74731751981459,-0.4749778248304673
2025-06-16,SMCX,661,198,20.79391147606649,2.9777688764269974
2025-06-16,SYM,643,89,7.718922348577286,6.493972375420958
2025-06-17,CRCL,580,242,16.543860229641638,0.8392045266536514
2025-06-17,DFDV,585,22,8.181140117208312,4.11596519268336
2025-06-17,RDDT,576,264,48.42412985899704,-3.4932685650229143
2025-06-17,RDTL,576,232,13.430870034005142,-0.33352685853307895
2025-06-17,RKLX,632,159,7.8702210182848,0.0
2025-06-17,SRPT,577,145,18.12718631637355,1.6837551164829154
2025-06-17,UVXY,827,298,37.508054284933685,3.659715591093895
2025-06-18,ARQQ,579,72,3.4057053186123407,0.13719665975452558
2025-06-18,ASTS,623,287,33.58948116217746,13.408146801363019
2025-06-18,COIN,694,261,42.993258680506585,32.68665557216597
2025-06-18,CONL,686,192,-1.6988672273810104,0.7504885993485343
2025-06-18,CRCL,610,203,2.9594785428904187,2.3191386056607546
