cell,symbol,si,S,signal_date,value,n_owners,a,b,entry_date,exit_date,gross,cost_bps,net,hold,split
I2,BHRB,602,2253,2024-12-16,206250.0,,2253,2273,2024-12-16,2025-01-16,-0.13318290915279718,3.1593983,-0.1334988489857416,20,TEST
I2,NSC,3077,2253,2024-12-16,87279.5,,2253,2273,2024-12-16,2025-01-16,0.01767916240945011,0.42375544,0.017636786864869247,20,TEST
I2,TEX,4256,2253,2024-12-16,501599.99999999994,,2253,2273,2024-12-16,2025-01-16,-0.014243274731701172,0.59200007,-0.014302474738645765,20,TEST
I2,PLSE,3433,2253,2024-12-16,101343.95999999999,,2253,2273,2024-12-16,2025-01-16,-0.07981207211883201,2.6890507,-0.08008097719316765,20,TEST
I2,QDEL,3572,2253,2024-12-16,249886.86000000002,,2253,2273,2024-12-16,2025-01-16,-0.04470787936271192,0.54714763,-0.044762594127413124,20,TEST
I2,FERG,1637,2253,2024-12-16,484225.0,,2253,2273,2024-12-16,2025-01-16,-0.0452447368057326,0.42148975,-0.045286885780631336,20,TEST
I2,DOW,1337,2254,2024-12-17,589584.0,,2254,2274,2024-12-17,2025-01-17,0.01150383617940709,0.42106956,0.011461729223163575,20,TEST
I2,TDW,4237,2254,2024-12-17,54711.9,,2254,2274,2024-12-17,2025-01-17,0.06014444613304337,0.51478076,0.060092968056258966,20,TEST
I2,DINO,1291,2254,2024-12-17,180750.0,,2254,2274,2024-12-17,2025-01-17,0.016240577958281488,0.48168188,0.016192409769185456,20,TEST
I2,OUST,3278,2254,2024-12-17,446358.28,,2254,2274,2024-12-17,2025-01-17,-0.036363527738765056,0.78441596,-0.03644196933576249,20,TEST
I2,FISI,1662,2254,2024-12-17,100000.0,,2254,2274,2024-12-17,2025-01-17,-0.05211481906205995,2.266341,-0.05234145316551553,20,TEST
I2,GPN,1926,2254,2024-12-17,672800.0,,2254,2274,2024-12-17,2025-01-17,-0.05479834171877107,0.43453026,-0.054841794745363104,20,TEST
I2,FOA,1710,2254,2024-12-17,110123.0,,2254,2274,2024-12-17,2025-01-17,0.05417773190041353,1.8954608,0.053988185812191114,20,TEST
I2,LYB,2658,2254,2024-12-17,380300.0,,2254,2274,2024-12-17,2025-01-17,0.02467653950081261,0.42812786,0.02463372671483488,20,TEST
I2,RYAM,3782,2254,2024-12-17,100499.99999999999,,2254,2274,2024-12-17,2025-01-17,-0.016971257335734458,2.3481207,-0.017206069411821567,20,TEST
I2,OPRX,3240,2254,2024-12-17,100200.0,,2254,2274,2024-12-17,2025-01-17,-0.08126210355858954,4.8568535,-0.08174778892153578,20,TEST
I2,PHAT,3397,2254,2024-12-17,81199.99999999999,,2254,2274,2024-12-17,2025-01-17,-0.168458754751462,1.2287818,-0.1685816329280878,20,TEST
I2,GAM,1796,2255,2024-12-18,150000.0,,2255,2275,2024-12-18,2025-01-21,0.02804134390744717,5.278647,0.027513479236134897,20,TEST
I2,CNC,1029,2255,2024-12-18,99903.93,,2255,2275,2024-12-18,2025-01-21,0.0700961250483052,0.42019677,0.07005410537081125,20,TEST
I2,XPRO,4809,2255,2024-12-18,205020.0,,2255,2275,2024-12-18,2025-01-21,0.2608319214678103,0.78796685,0.26075312478225343,20,TEST
I2,FANG,1597,2255,2024-12-18,975960.0,,2255,2275,2024-12-18,2025-01-21,0.13376214235831374,0.41780975,0.13372036138316123,20,TEST
I2,COP,1076,2256,2024-12-19,1017120.0,,2256,2276,2024-12-19,2025-01-22,0.08287979507138998,0.40861917,0.08283893315518553,20,TEST
I2,DKL,1299,2256,2024-12-19,149812.5,,2256,2276,2024-12-19,2025-01-22,0.10950417810846402,1.3643537,0.1093677427418791,20,TEST
I2,BH,594,2257,2024-12-20,852731.8799999999,,2257,2277,2024-12-20,2025-01-23,-0.11420921626041658,2.5947208,-0.11446868834674373,20,TEST
I2,REYN,3668,2257,2024-12-20,101255.0,,2257,2277,2024-12-20,2025-01-23,0.0011632341242464594,0.8769884,0.001075535282720752,20,TEST
I2,NX,3136,2257,2024-12-20,99673.84000000001,,2257,2277,2024-12-20,2025-01-23,-0.06784541566694546,0.98025835,-0.06794344150066767,20,TEST
I2,FPI,1720,2258,2024-12-23,183450.0,,2258,2278,2024-12-23,2025-01-24,0.02943949921556599,2.1101968,0.029228479535429175,20,TEST
I2,RNAC,3724,2259,2024-12-24,196559.17,,2259,2279,2024-12-24,2025-01-27,0.05143466810990782,3.4983373,0.051084834392570944,20,TEST
I2,LOVE,2607,2259,2024-12-24,98720.0,,2259,2279,2024-12-24,2025-01-27,0.012058104274120796,0.98077583,0.01196002669378804,20,TEST
I2,LILA,2565,2259,2024-12-24,110227.32,,2259,2279,2024-12-24,2025-01-27,0.08296823423888045,3.2536654,0.08264286770435492,20,TEST
I2,ONEW,3221,2259,2024-12-24,241800.00000000003,,2259,2279,2024-12-24,2025-01-27,-0.05063978367754307,3.0787206,-0.050947655724958074,20,TEST
I2,DEA,1262,2259,2024-12-24,109100.0,,2259,2279,2024-12-24,2025-01-27,0.04985570892544744,0.848575,0.049770851425405604,20,TEST
I2,LW,2652,2259,2024-12-24,75900.0,,2259,2279,2024-12-24,2025-01-27,-0.020303914256500022,0.43658775,-0.02034757303262147,20,TEST
I2,KODK,2451,2259,2024-12-24,70200.0,,2259,2279,2024-12-24,2025-01-27,-0.023776303829824652,0.9971317,-0.02387601700177333,20,TEST
I2,LOW,2608,2259,2024-12-24,245530.0,,2259,2279,2024-12-24,2025-01-27,0.07741674856564851,0.41098905,0.07737564966059063,20,TEST
I2,OSBC,3260,2261,2024-12-27,100068.75,,2261,2281,2024-12-27,2025-01-29,0.047072340860739637,1.8508652,0.04688725433790619,20,TEST
I2,SKYH,3965,2261,2024-12-27,724308.5,,2261,2281,2024-12-27,2025-01-29,-0.08422779815711134,5.76775,-0.08480457315428236,20,TEST
I2,TTGT,4405,2261,2024-12-27,867400.5199999999,,2261,2281,2024-12-27,2025-01-29,-0.12166305710985259,1.6133982,-0.12182439692974956,20,TEST
I2,IONS,2271,2261,2024-12-27,90574.99999999999,,2261,2281,2024-12-27,2025-01-29,-0.08437756903524796,0.52084273,-0.08442965330844099,20,TEST
I2,BNTC,679,2261,2024-12-27,267472.8,,2261,2281,2024-12-27,2025-01-29,-0.09416674969777805,11.226044,-0.09528935405485672,20,TEST
I2,ADC,72,2261,2024-12-27,700699.9999999999,,2261,2281,2024-12-27,2025-01-29,0.025876627051326873,0.50178766,0.025826448285949377,20,TEST
I2,CASY,826,2261,2024-12-27,198380.0,,2261,2281,2024-12-27,2025-01-29,0.0386309888895755,0.46499464,0.03858448942680637,20,TEST
I2,PGNY,3394,2261,2024-12-27,3033560.0,,2261,2281,2024-12-27,2025-01-29,0.3757396558847226,0.60289705,0.375679366179434,20,TEST
I2,FDX,1629,2261,2024-12-27,91927.98,,2261,2281,2024-12-27,2025-01-29,-0.018900700884885713,0.4136327,-0.018942064154587546,20,TEST
I2,FLNC,1680,2261,2024-12-27,155700.0,,2261,2281,2024-12-27,2025-01-29,-0.18411338752858686,0.5179926,-0.1841651867916062,20,TEST
I2,ZYME,4870,2262,2024-12-30,168846.96,,2262,2282,2024-12-30,2025-01-30,0.01585109292743092,1.3969071,0.01571140222464984,20,TEST
I2,OKLO,3197,2262,2024-12-30,99750.0,,2262,2282,2024-12-30,2025-01-30,0.7720932787893626,0.41667074,0.7720516117156886,20,TEST
I2,CME,1011,2263,2024-12-31,61569.1293,,2263,2283,2024-12-31,2025-01-31,0.0184665233776653,0.41340417,0.018425182961746334,20,TEST
I2,NKE,3019,2263,2024-12-31,191625.0,,2263,2283,2024-12-31,2025-01-31,0.016243365197817328,0.406904,0.016202674797761718,20,TEST
I2,BHVN,604,2264,2025-01-02,1042259.9999999999,,2264,2284,2025-01-02,2025-02-03,0.011534053493316154,0.5688957,0.0114771639230562,20,TEST
I2,SPG,4068,2265,2025-01-03,58837.91,,2265,2285,2025-01-03,2025-02-04,-0.015420666206637068,0.42706722,-0.015463372927342678,20,TEST
I2,ANAB,273,2265,2025-01-03,171555.24,,2265,2285,2025-01-03,2025-02-04,0.1313192854888161,0.9452449,0.13122476099869296,20,TEST
I2,TMUS,4315,2266,2025-01-06,897539.258,,2266,2286,2025-01-06,2025-02-05,0.1414898482062512,0.4074364,0.14144910456437576,20,TEST
I2,SNDA,4021,2271,2025-01-14,577735.4099999999,,2271,2291,2025-01-14,2025-02-12,0.07233658609407745,6.160731,0.07172051300954796,20,TEST
I2,IMVT,2222,2273,2025-01-16,336900200.0,,2273,2293,2025-01-16,2025-02-14,-0.14579830006854022,0.6245753,-0.14586075760174422,20,TEST
I2,NEOG,2981,2274,2025-01-17,254076.05,,2274,2294,2025-01-17,2025-02-18,-0.10121122465726828,0.62319934,-0.10127354459483784,20,TEST
I2,RXST,3779,2275,2025-01-21,55006.71,,2275,2295,2025-01-21,2025-02-19,-0.007749293184990846,0.7273855,-0.007822031733615176,20,TEST
I2,GS,1951,2276,2025-01-22,1485648.0,,2276,2296,2025-01-22,2025-02-20,0.015054045260904703,0.40447053,0.015013598208889478,20,TEST
I2,STZ,4157,2276,2025-01-22,186390.0,,2276,2296,2025-01-22,2025-02-20,-0.031361471714730804,0.41339335,-0.031402811050170065,20,TEST
I2,CAL,806,2277,2025-01-23,54535.9,,2277,2297,2025-01-23,2025-02-21,-0.19155506059644467,0.90487635,-0.19164554823248836,20,TEST
I2,ARDX,337,2277,2025-01-23,993010.0,,2277,2297,2025-01-23,2025-02-21,-0.08166975576306967,0.6833044,-0.08173808620915324,20,TEST
I2,UNH,4483,2277,2025-01-23,511580.0,,2277,2297,2025-01-23,2025-02-21,-0.11958337792261253,0.4027474,-0.11962365266176156,20,TEST
I2,RLI,3710,2280,2025-01-28,159764.0,,2280,2300,2025-01-28,2025-02-26,0.02744020152128468,0.56863564,0.027383337955297238,20,TEST
I2,NBBK,2955,2280,2025-01-28,741200.0,,2280,2300,2025-01-28,2025-02-26,-0.001602664229517936,1.9079168,-0.0017934559034762376,20,TEST
I2,ALLY,206,2282,2025-01-30,1002033.06,,2282,2302,2025-01-30,2025-02-28,-0.06168943029428753,0.4509924,-0.0617345295353936,20,TEST
I2,GM,1893,2283,2025-01-31,607920.0,,2283,2303,2025-01-31,2025-03-03,-0.04194942579664229,0.41197568,-0.04199062336368542,20,TEST
I2,ADBE,70,2283,2025-01-31,998955.0,,2283,2303,2025-01-31,2025-03-03,0.00747497168135447,0.40446258,0.007434525422418625,20,TEST
I2,CRK,1123,2284,2025-02-03,199914.0,,2284,2304,2025-02-03,2025-03-04,0.028479094882767342,0.5368043,0.028425414450010678,20,TEST
I2,CSQ,1148,2284,2025-02-03,211613.73,,2284,2304,2025-02-03,2025-03-04,-0.0559700620354473,2.1838717,-0.05618844920474508,20,TEST
I2,BHRB,602,2284,2025-02-03,64480.00000000001,,2284,2304,2025-02-03,2025-03-04,-0.0225172078636402,2.8406792,-0.022801275771709317,20,TEST
I2,INR,2250,2285,2025-02-04,250000.0,,2285,2305,2025-02-04,2025-03-05,-0.215348735297191,1.3486503,-0.2154836003374998,20,TEST
I2,TRNS,4369,2285,2025-02-04,77090.0,,2285,2305,2025-02-04,2025-03-05,-0.07540998985341019,1.1187369,-0.07552186353704626,20,TEST
I2,IMNM,2215,2285,2025-02-04,1162500.0,,2285,2305,2025-02-04,2025-03-05,-0.15974727997229432,1.0843155,-0.1598557115240744,20,TEST
I2,ASH,378,2285,2025-02-04,2010326.5599999998,,2285,2305,2025-02-04,2025-03-05,-0.07176646565506384,0.54322255,-0.07182078791095559,20,TEST
I2,NSC,3077,2285,2025-02-04,157735.02000000002,,2285,2305,2025-02-04,2025-03-05,-0.05136816160133417,0.4214583,-0.05141030743301922,20,TEST
I2,AROW,353,2285,2025-02-04,99879.64,,2285,2305,2025-02-04,2025-03-05,-0.020221983980171943,6.699104,-0.020891894378018194,20,TEST
I2,BUSE,761,2286,2025-02-05,402954.31,,2286,2306,2025-02-05,2025-03-06,-0.09122059606215027,1.0487273,-0.09132546879026615,20,TEST
I2,MBX,2707,2287,2025-02-06,534500.0,,2287,2307,2025-02-06,2025-03-07,-0.1933115356376386,2.5663664,-0.1935681722832835,20,TEST
I2,AESI,109,2287,2025-02-06,4999993.0,,2287,2307,2025-02-06,2025-03-07,-0.1750726695286544,0.5830562,-0.17513097514942322,20,TEST
I2,ORRF,3259,2288,2025-02-07,97328.0,,2288,2308,2025-02-07,2025-03-10,-0.10631121764727935,1.8269252,-0.106493910161779,20,TEST
I2,JBLU,2342,2288,2025-02-07,529538.1599999999,,2288,2308,2025-02-07,2025-03-10,-0.17316345524936871,0.44037804,-0.17320749305195016,20,TEST
I2,MUR,2915,2288,2025-02-07,1328000.0,,2288,2308,2025-02-07,2025-03-10,-0.03232311777889174,0.48112643,-0.032371230423327346,20,TEST
I2,OLN,3204,2288,2025-02-07,203435.0,,2288,2308,2025-02-07,2025-03-10,-0.1402186076493791,0.5239656,-0.1402710042103109,20,TEST
I2,TECX,4244,2289,2025-02-10,33000000.0,,2289,2309,2025-02-10,2025-03-11,-0.35001441139446154,0.96140707,-0.3501105521003255,20,TEST
I2,MKL,2800,2289,2025-02-10,200801.0,,2289,2309,2025-02-10,2025-03-11,-0.08214486504185092,0.4473585,-0.08218960089252991,20,TEST
I2,EL,1453,2289,2025-02-10,1423200.24,,2289,2309,2025-02-10,2025-03-11,0.017809063531090352,0.42200008,0.01776686352262491,20,TEST
I2,LFUS,2546,2289,2025-02-10,1245583.5,,2289,2309,2025-02-10,2025-03-11,-0.10562601001846572,0.5587559,-0.10568188560763458,20,TEST
I2,BAH,499,2289,2025-02-10,121737.0,,2289,2309,2025-02-10,2025-03-11,-0.13700540430152242,0.42116913,-0.13704752121491393,20,TEST
I2,KEY,2404,2289,2025-02-10,892500.0000000001,,2289,2309,2025-02-10,2025-03-11,-0.12330460047575509,0.42852202,-0.1233474526792332,20,TEST
I2,MRK,2863,2289,2025-02-10,249999.89500000002,,2289,2309,2025-02-10,2025-03-11,0.09633525903390128,0.40435013,0.09629482401995793,20,TEST
I2,IQV,2289,2289,2025-02-10,255739.50000000003,,2289,2309,2025-02-10,2025-03-11,-0.11349481204378331,0.42222834,-0.11353703487692779,20,TEST
I2,MDU,2736,2290,2025-02-11,499200.0,,2290,2310,2025-02-11,2025-03-12,-0.01797877330016473,0.59788793,-0.018038562092151378,20,TEST
I2,TBBK,4219,2290,2025-02-11,228845.0,,2290,2310,2025-02-11,2025-03-12,-0.18812995494205653,0.62151194,-0.1881921061356171,20,TEST
I2,MTCH,2895,2290,2025-02-11,103410.0,,2290,2310,2025-02-11,2025-03-12,-0.09398847911022801,0.4381573,-0.09403229483966913,20,TEST
I2,BZH,790,2290,2025-02-11,109149.99999999999,,2290,2310,2025-02-11,2025-03-12,-0.08606198461666725,0.92519665,-0.08615450428215343,20,TEST
I2,BDX,558,2290,2025-02-11,350430.0,,2290,2310,2025-02-11,2025-03-12,-0.02038342094222012,0.4143692,-0.020424857862802903,20,TEST
I2,HP,2083,2291,2025-02-12,1011600.48,,2291,2311,2025-02-12,2025-03-13,-0.07009904100398268,0.5281174,-0.07015185274560787,20,TEST
I2,REYN,3668,2291,2025-02-12,149340.0,,2291,2311,2025-02-12,2025-03-13,-0.0349955453555284,0.79081583,-0.03507462693848162,20,TEST
I2,ZBIO,4844,2291,2025-02-12,77600.0,,2291,2311,2025-02-12,2025-03-13,0.2108183004810089,5.9490657,0.21022339391387868,20,TEST
I2,KMT,2438,2292,2025-02-13,217500.0,,2292,2312,2025-02-13,2025-03-14,-0.04972130776327177,0.6792196,-0.04978922972254296,20,TEST
I2,MAGN,2673,2292,2025-02-13,501408.87999999995,,2292,2312,2025-02-13,2025-03-14,-0.16615927223999005,1.0054785,-0.16625982008796836,20,TEST
I2,MTH,2900,2292,2025-02-13,819610.0,,2292,2312,2025-02-13,2025-03-14,-0.04188644398092267,0.4880978,-0.04193525376032314,20,TEST
I2,ENTA,1496,2292,2025-02-13,256050.00000000003,,2292,2312,2025-02-13,2025-03-14,-0.11333337715081193,2.6869524,-0.11360207238652997,20,TEST
I2,HLIT,2052,2293,2025-02-14,59395.75,,2293,2313,2025-02-14,2025-03-17,0.04771359114628848,0.82152116,0.04763143902918654,20,TEST
I2,NSP,3081,2293,2025-02-14,150491.25,,2293,2313,2025-02-14,2025-03-17,0.013636499692015969,0.56700325,0.01357979936577558,20,TEST
I2,SLM,3979,2293,2025-02-14,289000.0,,2293,2313,2025-02-14,2025-03-17,-0.06488810807447853,0.47849032,-0.0649359571073318,20,TEST
I2,HII,2040,2294,2025-02-18,349418.39999999997,,2294,2314,2025-02-18,2025-03-18,0.23852532949857985,0.44198155,0.23848113134480653,20,TEST
I2,FLNC,1680,2294,2025-02-18,65600.0,,2294,2314,2025-02-18,2025-03-18,-0.21621625757014784,0.5465299,-0.21627091055833092,20,TEST
I2,PFE,3378,2294,2025-02-18,499072.05,,2294,2314,2025-02-18,2025-03-18,0.029514025744917127,0.4061168,0.029473414063446945,20,TEST
I2,ORCL,3250,2294,2025-02-18,947925.0,,2294,2314,2025-02-18,2025-03-18,-0.16883560999709268,0.40311596,-0.168875921592605,20,TEST
I2,AMTM,266,2294,2025-02-18,2080999.9999999998,,2294,2314,2025-02-18,2025-03-18,-0.15002310140408182,0.5358732,-0.1500766887227709,20,TEST
I2,UFCS,4459,2294,2025-02-18,53940.0,,2294,2314,2025-02-18,2025-03-18,0.05922557909169668,2.1211207,0.0590134670283875,20,TEST
I2,CMCO,1008,2294,2025-02-18,112585.0,,2294,2314,2025-02-18,2025-03-18,-0.12925861507869718,0.8329656,-0.12934191163844821,20,TEST
I2,RICK,3688,2294,2025-02-18,50540.0,,2294,2314,2025-02-18,2025-03-18,-0.15810291227575035,2.3922977,-0.15834214205136632,20,TEST
I2,APPF,313,2295,2025-02-19,64374.700000000004,,2295,2315,2025-02-19,2025-03-19,0.009772767457323361,0.48934516,0.009723832942543531,20,TEST
I2,ESOA,1537,2295,2025-02-19,230160.00000000003,,2295,2315,2025-02-19,2025-03-19,-0.06155376656857692,2.5584912,-0.06180961569367349,20,TEST
I2,WYNN,4774,2295,2025-02-19,2046396.0000000002,,2295,2315,2025-02-19,2025-03-19,-0.07562561122014166,0.43026465,-0.07566863768644261,20,TEST
I2,ECL,1413,2295,2025-02-19,105804.0,,2295,2315,2025-02-19,2025-03-19,-0.043072518229498646,0.4182912,-0.043114347349662685,20,TEST
I2,AIG,151,2295,2025-02-19,770000.0,,2295,2315,2025-02-19,2025-03-19,0.11671946350908113,0.41886517,0.11667757699252546,20,TEST
I2,THFF,4275,2295,2025-02-19,52460.0,,2295,2315,2025-02-19,2025-03-19,-0.019623872787190244,2.5633364,-0.019880206432856262,20,TEST
I2,JBHT,2337,2295,2025-02-19,4002528.6,,2295,2315,2025-02-19,2025-03-19,-0.13116722571949269,0.4430043,-0.1312115261514022,20,TEST
I2,BRKR,720,2296,2025-02-20,355382.50999999995,,2296,2316,2025-02-20,2025-03-20,-0.15876638681879174,0.46957007,-0.15881334382651746,20,TEST
I2,BFC,580,2296,2025-02-20,102070.0,,2296,2316,2025-02-20,2025-03-20,0.004412599955665675,4.232981,0.003989301825620961,20,TEST
I2,USFD,4514,2296,2025-02-20,284240.0,,2296,2316,2025-02-20,2025-03-20,-0.11542218306600083,0.43736562,-0.11546591962938513,20,TEST
I2,CVS,1200,2296,2025-02-20,2001000.0,,2296,2316,2025-02-20,2025-03-20,0.054557204591818786,0.41044196,0.05451616039468621,20,TEST
I2,NE,2975,2297,2025-02-21,223520.0,,2297,2317,2025-02-21,2025-03-21,-0.08298925348370267,0.5052481,-0.08303977829726228,20,TEST
I2,RCEL,3629,2297,2025-02-21,100900.0,,2297,2317,2025-02-21,2025-03-21,-0.08102561829503296,3.9166732,-0.08141728562543771,20,TEST
I2,MITK,2793,2297,2025-02-21,91800.0,,2297,2317,2025-02-21,2025-03-21,-0.015037505486043101,1.6985148,-0.015207356968539698,20,TEST
I2,SLDB,3971,2298,2025-02-24,20150000.0,,2298,2318,2025-02-24,2025-03-24,-0.1433692452098101,1.0258677,-0.14347183197756275,20,TEST
I2,CRL,1124,2298,2025-02-24,1002435.75,,2298,2318,2025-02-24,2025-03-24,-0.020702721623029774,0.43237856,-0.020745959477727283,20,TEST
I2,ALLE,203,2298,2025-02-24,1001920.0,,2298,2318,2025-02-24,2025-03-24,0.023898854610669096,0.4483215,0.023854022462691082,20,TEST
I2,BMY,667,2298,2025-02-24,110100.0,,2298,2318,2025-02-24,2025-03-24,0.05472109305831174,0.40905213,0.05468018784652151,20,TEST
I2,CPS,1101,2298,2025-02-24,72750.0,,2298,2318,2025-02-24,2025-03-24,0.17774772225466995,2.0807078,0.17753965147649842,20,TEST
I2,PCG,3345,2298,2025-02-24,100051.74,,2298,2318,2025-02-24,2025-03-24,0.06966417047807005,0.41936308,0.06962223416849844,20,TEST
I2,BV,763,2298,2025-02-24,135000.0,,2298,2318,2025-02-24,2025-03-24,-0.021402243938330345,1.0680892,-0.021509052864250977,20,TEST
I2,SIGI,3944,2299,2025-02-25,120420.0,,2299,2319,2025-02-25,2025-03-25,0.07962304389067709,0.5653468,0.07956650921252573,20,TEST
I2,PRG,3489,2299,2025-02-25,298800.0,,2299,2319,2025-02-25,2025-03-25,-0.057950509925655425,0.7145822,-0.05802196814584626,20,TEST
I2,SON,4052,2299,2025-02-25,929599.9999999999,,2299,2319,2025-02-25,2025-03-25,-0.002524699874262515,0.55538994,-0.0025802388667182097,20,TEST
I2,MTDR,2897,2299,2025-02-25,323640.0,,2299,2319,2025-02-25,2025-03-25,0.0032108911967032583,0.488029,0.003162088296720711,20,TEST
I2,AFG,114,2299,2025-02-25,363000.0,,2299,2319,2025-02-25,2025-03-25,0.06274904984209906,0.48042223,0.06270100761801922,20,TEST
I2,MSCI,2879,2300,2025-02-26,284930.0,,2300,2320,2025-02-26,2025-03-26,-0.017211781973298867,0.41856256,-0.017253638229146828,20,TEST
I2,CINF,958,2300,2025-02-26,136160.0,,2300,2320,2025-02-26,2025-03-26,0.051302875200625264,0.45127943,0.051257747255866404,20,TEST
I2,BTU,753,2300,2025-02-26,100059.48000000001,,2300,2320,2025-02-26,2025-03-26,-0.007925215708165845,0.5019558,-0.007975411288281387,20,TEST
I2,PDFS,3357,2300,2025-02-26,92240.0,,2300,2320,2025-02-26,2025-03-26,-0.135192072064379,1.5245563,-0.1353445276926465,20,TEST
I2,TXG,4428,2300,2025-02-26,445600.0,,2300,2320,2025-02-26,2025-03-26,-0.17768226578785973,0.57843435,-0.177740109221611,20,TEST
I2,ZBRA,4845,2300,2025-02-26,155500.0,,2300,2320,2025-02-26,2025-03-26,-0.09847271187088336,0.4314391,-0.09851585578205413,20,TEST
I2,EMBC,1476,2300,2025-02-26,177710.0,,2300,2320,2025-02-26,2025-03-26,-0.08993079295456952,1.1670696,-0.09004749991132954,20,TEST
I2,WWW,4772,2300,2025-02-26,535500.0,,2300,2320,2025-02-26,2025-03-26,-0.08016030348259828,0.68153393,-0.08022845687552926,20,TEST
I2,FRPT,1734,2301,2025-02-27,51250.0,,2301,2321,2025-02-27,2025-03-27,-0.19086750466493152,0.43429688,-0.1909109343538895,20,TEST
I2,PAHC,3309,2301,2025-02-27,110500.0,,2301,2321,2025-02-27,2025-03-27,-0.014385259218538615,1.3517448,-0.014520433690772827,20,TEST
I2,MATW,2688,2301,2025-02-27,98360.0,,2301,2321,2025-02-27,2025-03-27,-0.05715528774483325,1.4234817,-0.057297635918373335,20,TEST
I2,TPL,4346,2301,2025-02-27,350163.0,,2301,2321,2025-02-27,2025-03-27,-0.01667663243332429,0.43997598,-0.016720630032601935,20,TEST
I2,ARDX,337,2301,2025-02-27,388645.0,,2301,2321,2025-02-27,2025-03-27,-0.015325588080010832,0.72399604,-0.015397987685425663,20,TEST
I2,ECG,1411,2301,2025-02-27,50700.0,,2301,2321,2025-02-27,2025-03-27,-0.165393759032328,0.5921211,-0.16545297114646607,20,TEST
I2,MBC,2695,2301,2025-02-27,99034.13,,2301,2321,2025-02-27,2025-03-27,-0.02525233391726578,0.7907767,-0.025331411593029762,20,TEST
I2,TBI,4221,2301,2025-02-27,62500.0,,2301,2321,2025-02-27,2025-03-27,-0.058158185791782335,5.469815,-0.05870516725592245,20,TEST
I2,DINO,1291,2301,2025-02-27,178299.99999999997,,2301,2321,2025-02-27,2025-03-27,-0.030228236902395067,0.4506743,-0.03027330433301445,20,TEST
I2,JELD,2349,2301,2025-02-27,119200.0,,2301,2321,2025-02-27,2025-03-27,0.06996554764650487,1.2287705,0.06984267059037652,20,TEST
I2,AMKR,243,2301,2025-02-27,18999995.25,,2301,2321,2025-02-27,2025-03-27,-0.12336090594376314,0.5348804,-0.1234143939820106,20,TEST
I2,RHP,3687,2302,2025-02-28,802851.7400000001,,2302,2322,2025-02-28,2025-03-28,-0.07201027288792605,0.48059243,-0.07205833213047075,20,TEST
I2,CECO,886,2302,2025-02-28,352660.0,,2302,2322,2025-02-28,2025-03-28,-0.047427756821608935,1.4330181,-0.04757105862580968,20,TEST
I2,AKAM,177,2302,2025-02-28,2821993.2,,2302,2322,2025-02-28,2025-03-28,-0.007808631757452944,0.42570657,-0.00785120241411319,20,TEST
I2,ACDC,37,2302,2025-02-28,2001079.0799999998,,2302,2322,2025-02-28,2025-03-28,0.0723224747351836,2.2268584,0.07209978890102353,20,TEST
I2,SM,3991,2302,2025-02-28,226520.0,,2302,2322,2025-02-28,2025-03-28,-0.10135998138669466,0.48313856,-0.10140829524410011,20,TEST
I2,SEPN,3885,2302,2025-02-28,56800.0,,2302,2322,2025-02-28,2025-03-28,-0.057186957392509896,2.1903439,-0.05740599177278938,20,TEST
I2,RCUS,3636,2302,2025-02-28,201200.0,,2302,2322,2025-02-28,2025-03-28,-0.2497703141544757,1.0146883,-0.2498717829786169,20,TEST
I2,SWKS,4181,2302,2025-02-28,661300.0,,2302,2322,2025-02-28,2025-03-28,-0.0380605015918426,0.42377317,-0.03810287890811914,20,TEST
I2,REZI,3669,2303,2025-03-03,350190.66,,2303,2323,2025-03-03,2025-03-31,-0.047950479576024496,0.7017833,-0.04802065790433929,20,TEST
I2,CDE,873,2303,2025-03-03,52500.0,,2303,2323,2025-03-03,2025-03-31,0.15173365405711903,0.4476467,0.15168888938637193,20,TEST
I2,IBM,2161,2303,2025-03-03,298800.0,,2303,2323,2025-03-03,2025-03-31,-0.0061092810690303034,0.40533552,-0.006149814621267624,20,TEST
I2,CLF,979,2303,2025-03-03,105600.0,,2303,2323,2025-03-03,2025-03-31,-0.18533182453773567,0.4293167,-0.18537475620922284,20,TEST
I2,FSS,1750,2304,2025-03-04,102899.99999999999,,2304,2324,2025-03-04,2025-04-01,-0.061041725732465135,0.531565,-0.06109488223442794,20,TEST
I2,THRY,4281,2304,2025-03-04,82250.0,,2304,2324,2025-03-04,2025-04-01,-0.22862228292689857,1.2536457,-0.22874764748741605,20,TEST
I2,FTDR,1755,2304,2025-03-04,211100.0,,2304,2324,2025-03-04,2025-04-01,-0.06584274018521963,0.57970816,-0.06590071100279882,20,TEST
I2,UGI,4464,2304,2025-03-04,160039.8,,2304,2324,2025-03-04,2025-04-01,0.02539889371451176,0.4914691,0.025349746807253215,20,TEST
I2,APLE,306,2304,2025-03-04,72700.0,,2304,2324,2025-03-04,2025-04-01,-0.1033951162869553,0.58453465,-0.10345356975154485,20,TEST
I2,CRM,1125,2304,2025-03-04,499363.95,,2304,2324,2025-03-04,2025-04-01,-0.05964088495053521,0.4031318,-0.05968119813220629,20,TEST
I2,TRS,4374,2304,2025-03-04,103350.00000000001,,2304,2324,2025-03-04,2025-04-01,0.0712972422715823,1.0043607,0.07119680620414082,20,TEST
