date,symbol,pnl_R
2026-02-18,CCOI,1.6608424242424262
2026-02-18,DAN,-1.317361855287573
2026-02-18,GRAL,1.4403104658197212
2026-02-18,KLAR,-1.2029451578724295
2026-02-18,KNTK,1.0837273656920572
2026-02-18,QURE,-1.2157483571617174
2026-02-18,RKLX,1.922195543409714
2026-02-18,SHOP,1.9578844469704813
2026-02-19,AAOI,-1.1776999999999989
2026-02-19,AG,1.9491138108692008
2026-02-19,CDE,1.9565114763574245
2026-02-19,HYMC,-1.1869886952425803
2026-02-19,INSM,-1.1422359375000004
2026-02-19,SNXX,1.9047634092666372
2026-02-19,SSRM,1.862571278741426
2026-02-19,UPBD,1.0547112244897925
2026-02-20,AEHR,1.7883708565072316
2026-02-20,HYMC,1.6611976201373009
2026-02-20,RGTZ,-1.0917617937617912
2026-02-20,SNXX,-1.05860602128307
2026-02-20,VICR,-1.5537992668949432
2026-02-20,W,1.8398660460021905
2026-02-20,WDCX,-1.2218103896103862
2026-02-23,AAOI,-1.1390078294910837
2026-02-23,AEHR,-1.1782603983940367
2026-02-23,ASTS,1.8696724935628417
2026-02-23,CWVX,-1.128729225189072
2026-02-23,ONDL,-1.1492774725274737
2026-02-23,PL,-1.0791097033685275
2026-02-23,SNXX,-1.074962244158162
2026-02-23,TNDM,1.862400500625781
2026-02-23,WGS,0.5426896679688058
2026-02-24,AXTI,1.9111874018197392
2026-02-24,BEAM,1.8641616471440656
2026-02-24,BNAI,1.793410532407407
2026-02-24,ELAN,0.1550382223341317
2026-02-24,ERO,0.2173539889410352
2026-02-24,GRAL,1.807917017032376
2026-02-24,IREN,1.9640159705600744
2026-02-24,RCUS,1.842491987906275
2026-02-24,RGEN,-1.321825524697895
2026-02-25,NFXL,0.9386581886522264
2026-02-25,NFLU,1.1665097959183583
2026-02-25,PLTU,-0.4622897546397555
2026-02-25,TRI,0.994793562943294
2026-02-26,ASTX,-1.2768979296066247
2026-02-26,RDTL,-1.2176535809018545
2026-02-26,RNG,1.7151572940635034
2026-02-26,WRBY,1.7404845597269625
2026-02-26,MEG,-1.7850663299663283
