day,symbol,entry_m,price,r_pct,pb,hb,lb,n_q,spread
2025-07-07,RKLX,689,63.82,2.898777812597934,$50-200,11:00-13:00,$5-50M/d,590,0.1600000000000037
2025-06-20,CRMT,666,51.79,3.3728519019115666,$50-200,11:00-13:00,$5-50M/d,8,0.3999999999999986
2025-04-11,VCTR,754,54.4,3.2132352941176423,$50-200,11:00-13:00,$5-50M/d,29,0.28000000000000114
2025-04-04,MTRN,664,71.43,3.261934761304791,$50-200,11:00-13:00,$5-50M/d,9,0.7199999999999989
2025-04-11,GEF,736,51.085,1.2626015464422102,$50-200,11:00-13:00,$5-50M/d,26,0.48499999999999943
2025-04-04,AGX,683,120.86,4.674830382260471,$50-200,11:00-13:00,$5-50M/d,55,1.7000000000000028
2025-04-25,KRUS,766,61.31,2.332409068667427,$50-200,11:00-13:00,$5-50M/d,0,
2025-04-02,IRTC,697,106.895,3.260208615931521,$50-200,11:00-13:00,$5-50M/d,3,0.4899999999999949
2025-03-05,IPGP,765,61.64,1.2248539909149945,$50-200,11:00-13:00,$5-50M/d,0,
2025-02-25,KRUS,701,65.05,1.5219062259800076,$50-200,11:00-13:00,$5-50M/d,7,0.269999999999996
2025-01-21,PAR,692,70.595,1.8767618103265096,$50-200,11:00-13:00,$5-50M/d,5,0.3299999999999983
2025-04-04,SKY,661,85.52,1.7890551917680089,$50-200,11:00-13:00,$5-50M/d,92,0.7949999999999946
2025-04-04,ATKR,674,53.37,3.391231028667789,$50-200,11:00-13:00,$5-50M/d,62,0.5450000000000017
2025-06-26,INTA,663,50.5711,1.7620735953934197,$50-200,11:00-13:00,$5-50M/d,16,0.1699999999999946
2025-03-31,LMB,747,74.215,2.73731725392442,$50-200,11:00-13:00,$5-50M/d,20,1.8399999999999892
2025-04-11,GEF,736,51.085,1.2626015464422102,$50-200,11:00-13:00,$5-50M/d,26,0.48499999999999943
2025-04-11,NOVT,770,111.375,4.179573512906847,$50-200,11:00-13:00,$5-50M/d,16,0.44999999999998863
2025-03-31,LMB,747,74.215,1.637135349996636,$50-200,11:00-13:00,$5-50M/d,20,1.8399999999999892
2025-03-07,TGLS,772,66.68,1.1847630473905313,$50-200,11:00-13:00,$5-50M/d,44,0.3199999999999932
2025-04-24,TFII,667,80.995,7.525032409408,$50-200,11:00-13:00,$5-50M/d,40,0.2400000000000091
2025-05-08,BULZ,689,112.24,1.99572344975053,$50-200,11:00-13:00,$5-50M/d,600,0.10999999999999943
2025-07-28,BELFB,689,122.79,1.3193256779868106,$50-200,11:00-13:00,$5-50M/d,29,1.6700000000000017
2025-02-21,TTAN,709,98.99,1.2324477219921193,$50-200,11:00-13:00,$5-50M/d,14,0.7600000000000051
2025-07-01,IMKTA,725,66.055,4.382711376882916,$50-200,11:00-13:00,$5-50M/d,3,0.3999999999999915
2025-02-12,KRUS,668,73.54,2.760402502039708,$50-200,11:00-13:00,$5-50M/d,5,0.2600000000000051
2025-07-23,DFEN,672,56.7833,1.9694170645242493,$50-200,11:00-13:00,$5-50M/d,291,0.1600000000000037
2025-02-21,TTAN,709,98.99,1.2021416304677215,$50-200,11:00-13:00,$5-50M/d,14,0.7600000000000051
2025-03-12,SARK,668,52.25,6.794258373205736,$50-200,11:00-13:00,$5-50M/d,600,0.10999999999999943
2025-06-30,AMR,664,109.84,1.0788419519300825,$50-200,11:00-13:00,$5-50M/d,15,0.6599999999999966
2025-03-04,LGIH,718,70.09,1.2127264945070744,$50-200,11:00-13:00,$5-50M/d,16,0.3049999999999926
2025-07-31,CRAI,701,177.06,2.874731729357282,$50-200,11:00-13:00,$5-50M/d,1,2.0700000000000216
2025-08-01,EXPO,694,69.025,7.555233611010507,$50-200,11:00-13:00,$5-50M/d,8,0.23000000000000398
2025-03-14,BULZ,698,119.5,4.38493723849372,$50-200,11:00-13:00,$5-50M/d,600,0.14999999999999147
2025-04-01,NAIL,678,63.06,1.6175071360608992,$50-200,11:00-13:00,$5-50M/d,263,0.12000000000000455
2025-06-20,CRMT,666,51.79,1.5253910021239605,$50-200,11:00-13:00,$5-50M/d,8,0.3999999999999986
2025-04-09,JJSF,769,130.24,1.3897420147420163,$50-200,11:00-13:00,$5-50M/d,30,1.220000000000013
2025-07-16,RKLX,726,94.35,2.284260731319548,$50-200,11:00-13:00,$5-50M/d,600,0.30000000000001137
2025-07-15,STC,693,59.87,1.0188742274929004,$50-200,11:00-13:00,$5-50M/d,40,0.13000000000000256
2025-01-21,COHR,754,100.86,1.3384889946460383,$50-200,11:00-13:00,>$50M/d,100,0.18999999999999773
2025-06-05,THO,706,85.91,5.1972994994762,$50-200,11:00-13:00,>$50M/d,10,0.11999999999999034
2025-04-04,POWL,679,164.6579,2.8288348144850697,$50-200,11:00-13:00,>$50M/d,17,2.369999999999976
2025-02-24,LABU,760,90.9791,1.7356733579470416,$50-200,11:00-13:00,>$50M/d,252,0.18999999999999773
2025-04-04,GKOS,675,83.91,3.78381599332618,$50-200,11:00-13:00,>$50M/d,26,0.8900000000000006
2025-04-04,Z,678,68.835,5.643931139681835,$50-200,11:00-13:00,>$50M/d,468,0.09999999999999432
2025-05-16,RGEN,690,124.15,1.0108739428111233,$50-200,11:00-13:00,>$50M/d,24,0.45999999999999375
2025-03-04,ARM,761,123.38,1.272491489706592,$50-200,11:00-13:00,>$50M/d,272,0.23999999999999488
2025-05-12,ALAB,776,80.925,3.4803830707445047,$50-200,11:00-13:00,>$50M/d,188,0.0799999999999983
2025-01-28,USD,725,54.97,1.1278879388757457,$50-200,11:00-13:00,>$50M/d,600,0.05999999999999517
2025-04-01,NVDU,679,53.0114,1.4174309676786574,$50-200,11:00-13:00,>$50M/d,600,0.04000000000000625
2025-08-05,KRYS,712,135.93,3.130287648054142,$50-200,11:00-13:00,>$50M/d,21,0.7600000000000193
2025-04-15,NVDU,714,53.68,1.1922503725782423,$50-200,11:00-13:00,>$50M/d,600,0.05000000000000426
2025-04-04,RL,662,189.95,2.532245327717822,$50-200,11:00-13:00,>$50M/d,229,1.0699999999999932
2025-04-04,SITE,675,110.55,2.419719583898686,$50-200,11:00-13:00,>$50M/d,50,0.5200000000000102
2025-01-31,GM,731,50.79,1.3093128568615853,$50-200,11:00-13:00,>$50M/d,600,0.00999999999999801
2025-03-06,VXX,727,52.2839,1.7240488945927952,$50-200,11:00-13:00,>$50M/d,600,0.020000000000003126
2025-03-04,ATKR,676,57.945,2.5972905341271937,$50-200,11:00-13:00,>$50M/d,16,0.20999999999999375
2025-04-11,EL,758,53.185,3.168186518755292,$50-200,11:00-13:00,>$50M/d,78,0.13000000000000256
2025-03-11,GBTC,764,64.54,1.03811589711808,$50-200,11:00-13:00,>$50M/d,600,0.03999999999999204
2025-02-24,CRS,686,199.0,2.856783919597991,$50-200,11:00-13:00,>$50M/d,65,0.5799999999999841
2025-04-09,SWKS,667,51.02,3.704429635437085,$50-200,11:00-13:00,>$50M/d,93,0.09000000000000341
2025-03-14,CVNA,675,179.23,4.033922892372923,$50-200,11:00-13:00,>$50M/d,86,0.5200000000000102
2025-05-13,FSLR,670,192.215,1.3760632624925266,$50-200,11:00-13:00,>$50M/d,297,0.3100000000000023
2025-04-16,SPXL,685,116.15,1.4722341799397398,$50-200,11:00-13:00,>$50M/d,600,0.05000000000001137
2025-04-04,MHK,682,106.14,1.177689843602789,$50-200,11:00-13:00,>$50M/d,24,0.28000000000000114
2025-04-04,JBHT,679,133.96,2.7918781725888397,$50-200,11:00-13:00,>$50M/d,85,0.38999999999998636
2025-02-12,SYNA,723,69.99,3.0318616945277896,$50-200,11:00-13:00,>$50M/d,102,0.20000000000000284
2025-01-23,LABU,678,91.645,1.6094713295869871,$50-200,11:00-13:00,>$50M/d,226,0.20999999999999375
2025-04-02,TWLO,694,98.93,2.6685535226928137,$50-200,11:00-13:00,>$50M/d,63,0.18000000000000682
2025-01-21,VST,774,181.855,3.1646091666437526,$50-200,11:00-13:00,>$50M/d,586,0.3100000000000023
2025-04-01,DPST,675,85.18,1.091805588166244,$50-200,11:00-13:00,>$50M/d,368,0.14999999999999147
2025-05-02,OLED,729,144.925,2.0458858030015548,$50-200,11:00-13:00,>$50M/d,3,0.45000000000001705
2025-04-04,ROST,665,132.545,1.437247727186994,$50-200,11:00-13:00,>$50M/d,214,0.1799999999999784
2025-03-04,MU,766,91.27,2.213213542237314,$50-200,11:00-13:00,>$50M/d,600,0.04000000000000625
2025-02-11,HLNE,775,157.85,5.25182134938232,$50-200,11:00-13:00,>$50M/d,3,0.36000000000001364
2025-04-30,FSLR,663,126.3976,4.863699943669815,$50-200,11:00-13:00,>$50M/d,352,0.20000000000000284
2025-04-30,WK,678,74.77,4.039053096161557,$50-200,11:00-13:00,>$50M/d,2,0.45999999999999375
2025-04-15,NVDU,714,53.68,1.1922503725782423,$50-200,11:00-13:00,>$50M/d,600,0.05000000000000426
2025-04-04,WIX,682,151.02,1.0991921599788084,$50-200,11:00-13:00,>$50M/d,31,0.9800000000000182
2025-04-09,HURN,783,139.31,2.864116000287136,$50-200,13:00+,$5-50M/d,43,0.28000000000000114
2025-03-04,TBBK,838,54.73,4.074547780010957,$50-200,13:00+,$5-50M/d,33,0.19999999999999574
2025-02-25,LOAR,806,68.73,3.724719918521755,$50-200,13:00+,$5-50M/d,38,0.39000000000000057
2025-04-09,SLAB,800,88.38,4.3222448517764125,$50-200,13:00+,$5-50M/d,50,1.6800000000000068
2025-04-09,SKWD,800,50.19,2.390914524805729,$50-200,13:00+,$5-50M/d,186,0.29499999999999815
2025-01-22,ROOT,863,81.4,4.176904176904184,$50-200,13:00+,$5-50M/d,16,0.5300000000000011
2025-04-09,CRVL,783,110.8774,3.469958711153034,$50-200,13:00+,$5-50M/d,2,1.0700000000000003
2025-08-06,HOOW,938,67.72,1.580183106910804,$50-200,13:00+,$5-50M/d,170,0.15500000000000114
2025-01-23,IRON,786,56.88,1.0021097046413507,$50-200,13:00+,$5-50M/d,77,0.1599999999999966
2025-07-16,QBTX,787,88.77,2.320603807592658,$50-200,13:00+,$5-50M/d,358,0.4299999999999997
2025-04-09,ARCB,800,60.975,2.976629766297671,$50-200,13:00+,$5-50M/d,110,0.7100000000000009
2025-07-22,LMB,836,123.3,2.6520681265206782,$50-200,13:00+,$5-50M/d,10,0.75
2025-03-24,KRUS,939,60.9275,6.282056542612121,$50-200,13:00+,$5-50M/d,3,0.22000000000000597
2025-04-09,PATK,800,76.105,3.4229025688193992,$50-200,13:00+,$5-50M/d,135,0.9500000000000028
2025-04-11,IRTC,787,100.295,3.5046612493145224,$50-200,13:00+,$5-50M/d,22,0.7199999999999989
2025-03-04,PTCT,854,52.385,4.648277178581646,$50-200,13:00+,$5-50M/d,12,0.22999999999999687
2025-08-06,MRUS,955,64.9,3.343605546995391,$50-200,13:00+,$5-50M/d,112,0.14000000000000057
2025-03-04,RDNT,848,50.87,1.336740711617849,$50-200,13:00+,$5-50M/d,95,0.20000000000000284
2025-04-09,IMO,783,60.59,1.138801782472363,$50-200,13:00+,$5-50M/d,545,0.14999999999999858
2025-01-13,ICFI,881,123.29,3.2524941195555237,$50-200,13:00+,$5-50M/d,9,0.35999999999999943
2025-07-10,LMB,786,147.31,1.0555970402552486,$50-200,13:00+,$5-50M/d,0,
2025-04-14,HWKN,825,117.95,1.0343365832980067,$50-200,13:00+,$5-50M/d,58,1.1200000000000045
2025-04-28,KALU,864,64.48,1.015818858560796,$50-200,13:00+,$5-50M/d,28,0.39000000000000057
2025-03-05,PLTY,846,63.25,3.446640316205533,$50-200,13:00+,$5-50M/d,123,0.1700000000000017
2025-04-09,ACLX,802,52.545,3.37805690360643,$50-200,13:00+,$5-50M/d,79,0.759999999999998
2025-07-25,RKLX,912,98.14,5.349500713266762,$50-200,13:00+,$5-50M/d,210,0.28000000000000114
2025-04-09,SUSA,785,103.5395,2.259524142959934,$50-200,13:00+,$5-50M/d,531,0.1799999999999926
2025-04-24,LKFN,828,54.505,3.2960278873497875,$50-200,13:00+,$5-50M/d,26,0.2049999999999983
2025-04-09,XMHQ,783,83.275,2.3476433503452565,$50-200,13:00+,$5-50M/d,547,0.15000000000000568
2025-02-20,PLTY,930,82.2,9.58637469586376,$50-200,13:00+,$5-50M/d,21,0.6999999999999886
2025-02-20,SMLR,947,53.14,3.763643206624012,$50-200,13:00+,$5-50M/d,58,0.10999999999999943
2025-03-04,BMA,793,82.44,4.403202328966516,$50-200,13:00+,$5-50M/d,23,0.45999999999999375
2025-04-09,QTUM,807,68.605,1.3920268202026065,$50-200,13:00+,$5-50M/d,21,0.4899999999999949
2025-03-31,LOAR,795,68.99,5.54863023626611,$50-200,13:00+,$5-50M/d,37,0.3499999999999943
2025-07-17,MCB,832,75.0,2.453333333333338,$50-200,13:00+,$5-50M/d,2,0.480000000000004
2025-06-10,BMA,788,78.105,3.1688112156712225,$50-200,13:00+,$5-50M/d,35,0.1599999999999966
2025-03-18,SIMO,782,53.79,1.5058561070831054,$50-200,13:00+,$5-50M/d,25,0.3499999999999943
2025-03-07,CNS,787,86.4,1.7592592592592708,$50-200,13:00+,$5-50M/d,13,0.4300000000000068
2025-04-09,NPO,817,151.3,1.658955717118321,$50-200,13:00+,$5-50M/d,31,2.6899999999999977
2025-04-09,CCOI,785,50.82,1.2593467138921697,$50-200,13:00+,$5-50M/d,43,0.22999999999999687
2025-05-07,CRUS,946,97.83,1.063068588367568,$50-200,13:00+,>$50M/d,82,0.20000000000000284
2025-04-14,AXSM,803,100.5,1.0149253731343244,$50-200,13:00+,>$50M/d,26,0.6300000000000097
2025-04-10,SLNO,836,62.75,1.3864541832669282,$50-200,13:00+,>$50M/d,37,0.39000000000000057
2025-04-11,RRX,825,96.94,2.1250257891479287,$50-200,13:00+,>$50M/d,40,0.5600000000000023
2025-04-09,TRGP,844,174.03,1.5974257311957716,$50-200,13:00+,>$50M/d,151,1.329999999999984
2025-04-09,ARE,801,75.65,5.393258426966308,$50-200,13:00+,>$50M/d,228,0.3050000000000068
2025-03-04,SNOW,861,174.23,2.255639097744349,$50-200,13:00+,>$50M/d,109,0.18999999999999773
2025-04-04,MLI,841,71.27,3.423600392872173,$50-200,13:00+,>$50M/d,63,0.2400000000000091
2025-01-21,CONL,817,50.18,2.070944599442011,$50-200,13:00+,>$50M/d,189,0.07000000000000028
2025-02-13,ETSY,799,53.35,1.874414245548266,$50-200,13:00+,>$50M/d,195,0.05999999999999517
2025-02-20,CRDO,921,70.98,4.113834883065654,$50-200,13:00+,>$50M/d,100,0.12999999999999545
2025-04-09,WSM,812,150.33,1.72952837091733,$50-200,13:00+,>$50M/d,135,1.1899999999999977
2025-04-09,SWKS,813,56.03,2.0524718900588943,$50-200,13:00+,>$50M/d,241,0.1700000000000017
2025-04-09,MMSI,784,88.53,3.468202869083933,$50-200,13:00+,>$50M/d,26,0.7999999999999972
2025-04-01,LITE,794,63.535,2.3372944046588486,$50-200,13:00+,>$50M/d,257,0.23000000000000398
2025-04-09,C,815,62.4,2.051282051282053,$50-200,13:00+,>$50M/d,599,0.060000000000002274
2025-04-09,ITT,812,121.51,1.036951691218834,$50-200,13:00+,>$50M/d,93,1.25
2025-04-09,SSB,813,85.99,1.3141062914292307,$50-200,13:00+,>$50M/d,67,0.7000000000000028
2025-01-30,NVDU,956,74.1,2.615924426450725,$50-200,13:00+,>$50M/d,600,0.09499999999999886
2025-04-09,CCEP,801,83.96,2.262982372558351,$50-200,13:00+,>$50M/d,251,0.19999999999998863
2025-03-04,AFRM,848,59.73,1.6574585635359032,$50-200,13:00+,>$50M/d,389,0.060000000000002274
2025-04-09,EMN,813,78.2899,1.5454100720527228,$50-200,13:00+,>$50M/d,63,0.37000000000000455
2025-04-11,SWK,823,58.65,1.6709292412617167,$50-200,13:00+,>$50M/d,184,0.0800000000000054
2025-04-09,ZS,783,181.94,2.5640320984940046,$50-200,13:00+,>$50M/d,130,0.4650000000000034
2025-04-09,EVRG,801,64.29,1.7498833411106036,$50-200,13:00+,>$50M/d,596,0.09000000000000341
2025-03-04,MKSI,836,85.78,2.949405455817208,$50-200,13:00+,>$50M/d,44,0.23000000000000398
2025-04-11,LITE,834,53.73,1.1725293132328225,$50-200,13:00+,>$50M/d,58,0.09000000000000341
2025-04-09,TOL,808,95.5,1.6020942408376977,$50-200,13:00+,>$50M/d,404,0.5600000000000023
2025-07-14,IONX,848,65.7899,3.206875219448577,$50-200,13:00+,>$50M/d,201,0.1700000000000017
2025-08-06,PLNT,878,105.335,1.1249821996487286,$50-200,13:00+,>$50M/d,50,0.12000000000000455
2025-04-11,ROKU,834,59.95,2.8355296080066714,$50-200,13:00+,>$50M/d,146,0.09500000000000242
2025-04-09,ICE,800,151.84,1.69257112750263,$50-200,13:00+,>$50M/d,324,0.5100000000000051
2025-08-06,LPX,957,93.32,6.0377196742391765,$50-200,13:00+,>$50M/d,259,0.06999999999999318
2025-02-25,PRIM,849,69.965,4.352176088044024,$50-200,13:00+,>$50M/d,80,0.05999999999998806
2025-04-11,CAR,834,70.86,1.6370307648885078,$50-200,13:00+,>$50M/d,41,0.28000000000000114
2025-04-11,JBTM,916,95.89,3.1494420690374345,$50-200,13:00+,>$50M/d,20,0.365000000000002
2025-04-09,COF,814,162.29,1.6452030316100732,$50-200,13:00+,>$50M/d,600,0.5900000000000034
2025-08-05,GKOS,816,87.55,3.392347230154196,$50-200,13:00+,>$50M/d,21,0.12000000000000455
2025-03-04,PTIR,793,141.8,3.081805359661498,$50-200,13:00+,>$50M/d,600,0.3199999999999932
2025-01-24,BOIL,827,66.57,6.654649241400019,$50-200,13:00+,>$50M/d,456,0.06999999999999318
2025-06-20,MSGS,575,204.0,1.0147058823529378,$200+,09:30-09:35,$5-50M/d,26,1.6699999999999875
2025-07-23,ASR,575,301.51,1.0978077012371077,$200+,09:30-09:35,$5-50M/d,24,9.759999999999991
2025-04-11,CSWI,575,285.06,1.3470848242475182,$200+,09:30-09:35,$5-50M/d,31,8.590000000000032
2025-06-20,MSGS,575,204.0,1.0147058823529378,$200+,09:30-09:35,$5-50M/d,26,1.6699999999999875
2025-06-18,OSIS,575,224.34,1.4130337880003638,$200+,09:30-09:35,$5-50M/d,8,5.284999999999997
2025-06-20,MSGS,575,204.0,1.0147058823529378,$200+,09:30-09:35,$5-50M/d,26,1.6699999999999875
2025-04-11,CSWI,575,285.06,1.3470848242475182,$200+,09:30-09:35,$5-50M/d,31,8.590000000000032
2025-04-11,CSWI,575,285.06,1.3470848242475182,$200+,09:30-09:35,$5-50M/d,31,8.590000000000032
2025-02-12,UI,574,350.0,4.142857142857142,$200+,09:30-09:35,$5-50M/d,2,15.0
2025-07-29,CR,575,200.2,3.079420579420576,$200+,09:30-09:35,$5-50M/d,24,2.0800000000000125
2025-07-22,NOC,575,556.92,3.756356388709328,$200+,09:30-09:35,>$50M/d,125,2.3799999999999955
2025-05-05,CMI,575,295.5,1.0998307952622677,$200+,09:30-09:35,>$50M/d,58,4.375
2025-04-08,ETN,572,267.9199,1.2204767171083624,$200+,09:30-09:35,>$50M/d,450,1.009999999999991
2025-02-06,APD,575,336.644,2.481553213483676,$200+,09:30-09:35,>$50M/d,102,1.9699999999999704
2025-04-04,VRTX,575,489.61,1.4603459896652506,$200+,09:30-09:35,>$50M/d,67,4.420000000000016
2025-04-02,GS,575,549.18,1.7152846061400562,$200+,09:30-09:35,>$50M/d,160,1.3600000000000136
2025-07-18,COIN,572,424.06,1.591755883601377,$200+,09:30-09:35,>$50M/d,600,0.4900000000000091
2025-04-09,META,572,510.52,1.0890856381728438,$200+,09:30-09:35,>$50M/d,600,0.4900000000000091
2025-04-02,AXON,572,537.75,1.3128777312877629,$200+,09:30-09:35,>$50M/d,66,7.860000000000014
2025-08-04,ALNY,572,406.38,1.838181012845113,$200+,09:30-09:35,>$50M/d,13,4.0
2025-01-29,LII,575,639.89,1.5924612042694746,$200+,09:30-09:35,>$50M/d,71,4.75
2025-07-23,CEG,575,337.665,1.514814979343435,$200+,09:30-09:35,>$50M/d,276,0.7549999999999955
2025-07-29,WWD,575,258.99,2.0734391289238987,$200+,09:30-09:35,>$50M/d,87,2.5300000000000296
2025-05-12,TMO,575,419.01,2.042361757475958,$200+,09:30-09:35,>$50M/d,243,0.8999999999999773
2025-06-17,DAVE,575,215.53,1.26664501461513,$200+,09:30-09:35,>$50M/d,1,4.460000000000008
2025-04-09,CHKP,575,210.43,2.3713348857102168,$200+,09:30-09:35,>$50M/d,22,0.7249999999999943
2025-04-07,GS,575,449.99,1.275583901864488,$200+,09:30-09:35,>$50M/d,223,1.3900000000000432
2025-04-04,ELV,575,458.67,1.2568949353565837,$200+,09:30-09:35,>$50M/d,68,1.2600000000000477
2025-02-13,DE,575,458.15,1.5126050420167958,$200+,09:30-09:35,>$50M/d,141,1.4300000000000068
2025-02-18,APP,575,515.46,1.2241493035347182,$200+,09:30-09:35,>$50M/d,423,1.0299999999999727
2025-04-30,DUOL,575,380.44,2.356481968247286,$200+,09:30-09:35,>$50M/d,17,6.970000000000027
2025-01-16,COIN,575,275.5255,1.545301614551103,$200+,09:30-09:35,>$50M/d,544,0.5299999999999727
2025-04-02,APP,575,279.86,2.0652826413206595,$200+,09:30-09:35,>$50M/d,582,1.0
2025-02-26,MSTR,572,249.225,1.679205537165213,$200+,09:30-09:35,>$50M/d,600,0.5700000000000216
2025-03-13,APP,575,273.14,1.512045105074319,$200+,09:30-09:35,>$50M/d,279,0.8999999999999773
2025-07-01,DAVE,573,268.425,2.2035577908167974,$200+,09:30-09:35,>$50M/d,17,3.92999999999995
2025-05-12,LLY,575,742.27,2.7065623021272627,$200+,09:30-09:35,>$50M/d,344,1.5500000000000114
2025-07-08,DUOL,572,402.745,1.1756818830773847,$200+,09:30-09:35,>$50M/d,80,5.3799999999999955
2025-05-02,APP,575,292.96,1.7579191698525318,$200+,09:30-09:35,>$50M/d,268,0.8700000000000045
2025-01-27,HUBS,575,729.38,1.942745893772788,$200+,09:30-09:35,>$50M/d,13,8.43999999999994
2025-03-13,GEV,575,300.0,1.3233333333333426,$200+,09:30-09:35,>$50M/d,158,1.0049999999999955
2025-04-03,MSTR,575,295.2722,2.40869272488232,$200+,09:30-09:35,>$50M/d,600,0.5500000000000114
2025-04-09,ISRG,574,457.735,3.240958196336316,$200+,09:30-09:35,>$50M/d,41,5.039999999999964
2025-07-15,WAT,572,309.75,1.0330912025827244,$200+,09:30-09:35,>$50M/d,107,2.920000000000016
2025-04-14,TEAM,575,209.0,1.7224880382775092,$200+,09:30-09:35,>$50M/d,353,0.6299999999999955
2025-02-03,CEG,573,291.04,2.4120395821880285,$200+,09:30-09:35,>$50M/d,78,1.0249999999999773
2025-02-06,MSTR,575,341.53,2.758176441308219,$200+,09:30-09:35,>$50M/d,600,0.660000000000025
2025-07-01,DAVE,573,268.425,2.2035577908167974,$200+,09:30-09:35,>$50M/d,17,3.92999999999995
2025-02-03,APP,575,360.165,1.9032943234350967,$200+,09:30-09:35,>$50M/d,152,1.6200000000000045
2025-08-04,ALNY,575,408.98,1.0870458213115604,$200+,09:30-09:35,>$50M/d,7,2.0500000000000114
2025-01-31,SITM,585,205.1,2.0661628473915115,$200+,09:35-10:00,$5-50M/d,49,3.4799999999999898
2025-04-28,IESC,590,203.545,1.7072391854381068,$200+,09:35-10:00,$5-50M/d,4,6.570000000000022
2025-05-05,UFPT,591,207.24,1.196680177571906,$200+,09:35-10:00,$5-50M/d,8,3.5999999999999943
2025-01-14,IESC,585,232.64,3.262551581843181,$200+,09:35-10:00,$5-50M/d,40,3.375
2025-04-04,VMI,600,263.83,1.4516923776674315,$200+,09:35-10:00,$5-50M/d,9,3.3100000000000023
2025-01-24,SEZL,578,240.65,1.782671930189068,$200+,09:35-10:00,$5-50M/d,4,5.410000000000011
2025-01-14,SEZL,578,231.0,2.7229437229437194,$200+,09:35-10:00,$5-50M/d,6,6.519999999999996
2025-04-11,KAI,593,310.3,2.1044150821785466,$200+,09:35-10:00,$5-50M/d,24,3.594999999999999
2025-03-04,SEZL,579,258.0,3.100736434108526,$200+,09:35-10:00,$5-50M/d,65,10.330000000000013
2025-07-31,CSW,582,269.35,2.862446630777812,$200+,09:35-10:00,$5-50M/d,4,28.549999999999983
2025-07-01,KAI,586,317.44,1.3545866935483908,$200+,09:35-10:00,$5-50M/d,18,6.305000000000007
2025-04-07,VONE,590,221.14,1.0581532061137628,$200+,09:35-10:00,$5-50M/d,600,0.37999999999999545
2025-03-21,VMI,585,303.595,2.3979314547341124,$200+,09:35-10:00,$5-50M/d,15,3.7800000000000296
2025-04-07,ESLT,591,361.06,1.6783914030908995,$200+,09:35-10:00,$5-50M/d,13,1.8999999999999773
2025-07-10,ABG,592,265.15,1.1389779370167763,$200+,09:35-10:00,$5-50M/d,20,3.4850000000000136
2025-04-11,KAI,593,310.3,2.929423138897851,$200+,09:35-10:00,$5-50M/d,24,3.594999999999999
2025-02-12,UI,577,348.75,3.799283154121864,$200+,09:35-10:00,$5-50M/d,15,5.110000000000014
2025-06-23,IESC,579,271.28,2.314951341787074,$200+,09:35-10:00,$5-50M/d,9,7.100000000000023
2025-03-21,VMI,585,303.595,1.5316457780925357,$200+,09:35-10:00,$5-50M/d,15,3.7800000000000296
2025-04-09,ESLT,593,378.09,1.2602819434526136,$200+,09:35-10:00,$5-50M/d,76,2.3899999999999864
2025-04-07,VIS,595,217.73,1.9049281219859384,$200+,09:35-10:00,$5-50M/d,600,0.6200000000000045
2025-04-04,CSWI,597,260.425,1.4764327541518776,$200+,09:35-10:00,$5-50M/d,9,3.769999999999982
2025-01-15,SEZL,584,256.2629,2.4829579310934187,$200+,09:35-10:00,$5-50M/d,0,
2025-04-07,VIS,595,217.73,1.0170853809764326,$200+,09:35-10:00,$5-50M/d,600,0.6200000000000045
2025-07-30,LFUS,599,270.62,1.6185056536841311,$200+,09:35-10:00,$5-50M/d,8,3.6850000000000023
2025-04-07,ESLT,591,361.06,1.6783914030908995,$200+,09:35-10:00,$5-50M/d,13,1.8999999999999773
2025-04-09,VDC,597,206.33,1.221344448214031,$200+,09:35-10:00,$5-50M/d,540,0.2699999999999818
2025-01-27,SEZL,578,222.07,1.1572927455306854,$200+,09:35-10:00,$5-50M/d,7,8.22999999999999
2025-05-05,UFPT,591,207.24,1.196680177571906,$200+,09:35-10:00,$5-50M/d,8,3.5999999999999943
2025-07-01,LFUS,589,225.945,1.4715970700834224,$200+,09:35-10:00,$5-50M/d,0,
2025-07-10,ABG,592,265.15,1.188006788610212,$200+,09:35-10:00,$5-50M/d,20,3.4850000000000136
2025-04-09,VTHR,582,220.55,1.1607345273180696,$200+,09:35-10:00,$5-50M/d,278,0.36000000000001364
2025-03-04,SEZL,579,258.0,3.100736434108526,$200+,09:35-10:00,$5-50M/d,65,10.330000000000013
2025-04-09,PIPR,584,211.57,2.178947865954524,$200+,09:35-10:00,$5-50M/d,9,4.039999999999992
2025-03-24,SEZL,593,252.0,1.575396825396825,$200+,09:35-10:00,$5-50M/d,37,4.0
2025-04-11,KAI,593,310.3,2.562036738640022,$200+,09:35-10:00,$5-50M/d,24,3.594999999999999
2025-05-05,UFPT,591,207.24,1.196680177571906,$200+,09:35-10:00,$5-50M/d,8,3.5999999999999943
2025-04-07,VIS,595,217.73,1.0170853809764326,$200+,09:35-10:00,$5-50M/d,600,0.6200000000000045
2025-01-30,SEZL,591,248.54,2.70781363160859,$200+,09:35-10:00,$5-50M/d,0,
2025-04-08,PIPR,587,224.23,1.8351692458636133,$200+,09:35-10:00,$5-50M/d,14,2.875
2025-04-09,VOOG,580,302.4,1.124338624338617,$200+,09:35-10:00,>$50M/d,600,0.5400000000000205
2025-03-14,MDGL,582,331.9,1.300210906899655,$200+,09:35-10:00,>$50M/d,16,4.360000000000014
