symbol,bar_date,open,high,close,volume,prev_close,nbars,covered
KDLY,2025-02-18,2.5,2.9,2.68,790404,2.89,0,False
KDLY,2025-02-19,2.57,3.24,2.7,1282214,2.68,0,False
KDLY,2025-02-20,2.79,3.26,2.99,1370974,2.7,0,False
KDLY,2025-05-06,2.75,3.39,3.06,607513,2.71,0,False
KDLY,2025-05-07,3.14,3.65,3.09,619453,3.06,0,False
KDLY,2025-05-16,12.45,15.0,12.95,4560199,13.86,0,False
KDLY,2025-05-19,12.76,15.98,13.96,2894677,12.95,0,False
KDLY,2025-05-20,14.04,15.8,15.22,2010584,13.96,0,False
KEEX,2026-06-08,96.01,116.555,113.64,18829,94.98,0,False
KEEX,2026-06-10,102.74,112.215,99.2321,20439,105.4257,0,False
KEEX,2026-06-12,110.0,128.1,110.0,19777,106.71,0,False
KEEX,2026-06-16,112.78,136.02,124.9707,21303,113.1564,0,False
KEEX,2026-06-17,126.01,142.45,125.8599,20809,124.9707,0,False
KEEX,2026-07-30,29.91,48.63,44.5797,42021,28.8,0,False
KIND,2025-01-27,2.3,2.51,2.45,2181844,2.5,0,False
KLG,2025-02-14,18.19,21.12,19.76,4311149,18.11,0,False
KLG,2025-03-10,20.0,22.21,21.97,2353985,20.05,0,False
KLG,2025-05-06,15.0,17.97,17.93,2370985,17.36,0,False
KLG,2025-07-01,15.99,17.652,17.05,2841609,15.94,0,False
KNW,2025-03-06,2.81,3.37,2.21,616688,3.06,0,False
KNW,2025-06-10,2.65,3.25,3.02,10854865,3.04,0,False
KNW,2025-06-12,3.41,5.36,4.43,22595140,3.61,0,False
KNW,2025-06-17,3.65,4.45,3.9,2563008,3.52,0,False
KNW,2025-06-18,3.8,4.33,3.94,1444546,3.9,0,False
KNW,2025-06-26,2.0,2.2699,1.89,1237921,2.04,0,False
KNW,2025-07-03,1.98,2.62,2.45,1423925,1.93,0,False
KNW,2025-07-08,3.05,3.98,3.69,2754253,2.91,0,False
KNW,2025-07-24,2.58,3.06,2.86,738629,2.58,0,False
KUKE,2025-03-20,2.01,2.65,2.5,872415,2.09,0,False
KWE,2025-05-02,4.9,5.9,5.8,934593,4.99,0,False
KWE,2025-05-06,4.94,7.1,5.29,1324315,6.37,0,False
KWE,2025-05-19,5.02,6.28,5.83,552876,5.12,0,False
KWE,2025-06-13,6.22,7.55,6.75,380602,6.41,0,False
KWE,2025-06-27,10.52,11.7,10.85,394139,11.0,0,False
KYIV,2025-08-18,12.33,15.15,13.5,5065079,,0,False
KYIVW,2025-08-18,3.99,4.8,4.46,506667,,0,False
LAES,2025-01-02,6.86,8.85,8.67,89484009,,0,False
LATG,2025-01-02,9.58,13.04,9.82,2158151,,0,False
LAZR,2025-01-02,5.38,6.251,6.14,3171524,,0,False
LAZR,2025-01-03,6.24,7.05,6.66,4797781,6.14,0,False
LAZR,2025-01-06,7.0,8.69,8.48,7514781,6.66,0,False
LAZR,2025-01-15,6.25,7.73,7.47,4387687,5.95,0,False
LAZR,2025-01-31,5.36,6.3,5.75,3501994,5.34,0,False
LAZR,2025-02-10,5.48,5.98,5.56,1475036,5.44,0,False
LAZR,2025-02-13,5.59,6.6687,6.6,3169495,5.49,0,False
LAZR,2025-02-18,6.59,7.4299,7.27,3021269,6.45,0,False
LAZR,2025-03-04,4.61,5.1,4.86,1593873,4.79,0,False
LAZR,2025-03-18,6.51,7.3699,6.83,7179129,6.42,0,False
LAZR,2025-03-27,5.55,6.83,6.15,12113567,5.66,0,False
LAZR,2025-04-07,4.6,5.18,4.98,2114347,5.06,0,False
LAZR,2025-04-09,4.52,4.94,4.85,2842877,4.62,0,False
LAZR,2025-04-17,3.42,3.84,3.8,2360110,3.33,0,False
LAZR,2025-05-16,4.005,4.82,4.72,4819688,3.96,0,False
LAZR,2025-06-26,2.7,2.985,2.95,3697758,2.69,0,False
LAZR,2025-07-17,2.94,3.58,3.26,13434895,2.91,0,False
LAZR,2025-07-22,3.08,3.495,3.47,6883133,3.05,0,False
LAZR,2025-08-12,2.701,3.02,3.01,6610475,2.69,0,False
LAZR,2025-09-17,2.11,2.55,2.4,14842060,2.11,0,False
LAZR,2025-09-23,2.17,2.46,2.3,6523783,2.17,0,False
LAZR,2025-10-02,2.01,2.2,2.17,5312888,1.965,0,False
LAZR,2025-10-03,2.17,2.58,2.45,13848402,2.17,0,False
LAZR,2025-10-08,2.07,2.47,2.21,11078812,2.05,0,False
LAZR,2025-10-14,2.03,2.2199,2.09,6442945,2.1,0,False
LAZR,2025-10-30,2.06,2.255,2.11,6465809,2.09,0,False
LDWY,2025-12-10,3.78,4.7899,3.87,747249,3.6,0,False
LDWY,2026-01-20,3.51,4.83,3.99,689863,3.52,0,False
LFS,2025-10-10,4.6,5.73,4.2,9291323,,0,False
LGF.A,2025-04-07,7.35,8.07,7.48,1112470,7.65,0,False
LGF.A,2025-04-09,7.4,8.26,8.01,964392,7.43,0,False
LGF.B,2025-02-07,7.61,8.59,8.54,2650281,7.46,0,False
LGF.B,2025-04-07,6.51,7.26,6.68,2525120,6.86,0,False
LGF.B,2025-04-09,6.64,7.39,7.18,2003283,6.66,0,False
LICY,2025-01-07,2.25,2.52,2.28,874797,2.34,0,False
LIPO,2025-02-12,4.11,4.5,4.49,1221326,4.32,0,False
LITU,2026-06-01,22.56,27.81,26.4501,205629,23.77,0,False
LITU,2026-06-05,26.0,29.61,23.135,110878,28.2544,0,False
LITU,2026-06-10,21.24,23.89,22.4,196907,20.6624,0,False
LITU,2026-06-12,24.25,26.68,25.8827,127835,24.285,0,False
LITU,2026-06-22,21.9,24.6,24.0,158588,21.8,0,False
LITU,2026-06-29,18.75,21.52,21.52,225907,19.82,0,False
LITU,2026-07-17,12.84,15.5057,14.97,180376,13.93,0,False
LITU,2026-07-23,19.59,22.0,19.1,160598,19.09,0,False
LITU,2026-08-05,17.6,20.08,17.58,179894,18.64,0,False
LITU,2026-08-06,16.9,19.8,18.14,197464,17.58,0,False
LITU,2026-08-14,19.86,22.59,21.2848,137220,19.26,0,False
LITZ,2026-04-30,22.42,24.7991,22.09,239621,24.8221,0,False
LITZ,2026-05-06,17.91,21.38,19.78,420242,17.9301,0,False
LITZ,2026-05-08,20.8,23.29,21.45,506744,21.95,0,False
LITZ,2026-05-13,14.26,15.9188,14.74,1910505,16.07,0,False
LITZ,2026-05-18,17.37,20.45,19.57,1232551,16.67,0,False
LITZ,2026-05-20,18.21,20.7233,20.27,320068,19.36,0,False
LITZ,2026-05-26,15.76,17.86,17.615,365990,16.38,0,False
LITZ,2026-05-27,17.86,19.6039,17.93,212509,17.615,0,False
LITZ,2026-05-28,16.68,19.8,19.57,319591,17.93,0,False
LITZ,2026-05-29,19.55,21.34,19.87,242667,19.57,0,False
LITZ,2026-06-03,12.78,15.1,14.97,1782169,12.79,0,False
LITZ,2026-06-08,15.955,18.1506,16.07,1083675,17.33,0,False
LITZ,2026-06-09,15.5,20.255,18.71,1556006,16.07,0,False
LITZ,2026-06-15,13.2,14.515,13.51,698653,14.7,0,False
LITZ,2026-06-16,13.54,16.15,15.81,881976,13.51,0,False
LITZ,2026-06-18,15.52,17.38,16.73,474949,15.95,0,False
LITZ,2026-06-25,14.88,17.9,15.88,466636,16.64,0,False
LITZ,2026-06-29,18.02,20.2,16.12,731827,17.7,0,False
LITZ,2026-07-15,15.95,19.7279,18.38,802010,15.88,0,False
LITZ,2026-07-24,14.95,16.87,16.64,920895,14.2,0,False
LITZ,2026-07-27,16.42,19.35,18.79,426277,16.64,0,False
LITZ,2026-07-29,21.63,25.85,25.32,470078,22.06,0,False
LITZ,2026-07-31,14.915,17.7412,16.65,949990,17.78,0,False
LITZ,2026-08-04,11.06,12.4,11.11,2333148,13.57,0,False
LITZ,2026-08-10,9.07,11.8,11.71,2934030,10.07,0,False
LITZ,2026-08-12,9.28,11.08,8.45,9135155,11.53,0,False
LITZ,2026-08-13,8.46,9.41,9.34,3438083,8.45,0,False
LNW,2025-04-07,76.79,83.76,78.98,1216358,79.78,0,False
LNW,2025-04-09,76.63,85.32,83.82,2064069,77.8,0,False
LNW,2025-11-10,80.89,92.485,89.09,6292003,80.56,0,False
LOFF,2026-06-16,37.61,46.68,38.22,4229775,,0,False
LOFF,2026-06-23,20.41,24.32,21.75,2999769,21.31,0,False
LOFF,2026-06-26,20.13,22.255,20.65,983033,20.79,0,False
LOFF,2026-06-30,23.59,26.175,25.65,1047803,23.76,0,False
LOFF,2026-07-21,12.7,14.22,12.91,1174343,12.2,0,False
LOFF,2026-07-28,9.97,11.68,11.34,1327607,10.81,0,False
LOFF,2026-08-03,9.49,10.95,10.95,1773536,9.83,0,False
LOFF,2026-08-04,11.415,13.19,13.11,3546410,10.95,0,False
LOFF,2026-08-05,10.24,11.315,9.42,4084611,13.11,0,False
LOFF,2026-08-06,9.22,10.709,10.58,6193105,9.42,0,False
LOFF,2026-08-07,10.57,13.945,13.86,9220079,10.58,0,False
LOFF,2026-08-12,14.27,17.24,16.57,5707613,13.91,0,False
LOGC,2025-04-09,6.34,6.98,6.91,353526,6.39,0,False
LOGC,2025-05-12,7.09,7.78,7.52,516152,7.33,0,False
LSEA,2025-04-04,5.71,6.38,6.25,577895,5.77,0,False
LSEA,2025-04-09,5.57,6.295,6.03,438787,5.64,0,False
LSEA,2025-05-09,6.13,7.63,6.55,1182791,6.1,0,False
LUNRW,2025-01-02,8.0,9.74,8.52,965861,,0,False
LUNRW,2025-01-03,8.8,10.7,10.62,1460007,8.52,0,False
LUNRW,2025-01-22,10.51,11.9583,11.01,347089,11.44,0,False
LUNRW,2025-01-27,10.32,11.65,9.79,732385,11.5301,0,False
LUNRW,2025-01-30,9.72,11.54,10.95,952857,9.55,0,False
LUNRW,2025-01-31,11.23,12.5,10.37,769613,10.95,0,False
LUNRW,2025-02-03,9.42,10.76,10.259,485795,10.37,0,False
LUNRW,2025-02-10,6.85,8.74,8.37,1431633,6.9,0,False
LUNRW,2025-02-12,6.39,7.8,7.22,625447,6.72,0,False
LUNRW,2025-02-13,7.6,8.35,7.67,631601,7.22,0,False
LUNRW,2025-02-19,8.9,9.71,8.2,624809,8.75,0,False
LUNRW,2025-03-06,2.32,2.55,0.155,12586807,2.62,0,False
LYRA,2025-06-05,22.25,27.42,25.33,932469,22.82,0,False
LYRA,2025-06-10,17.53,19.45,15.5,583720,18.415,0,False
LYRA,2025-11-26,2.95,4.16,3.5,1010585,2.88,0,False
LYRA,2026-01-12,2.0,2.27,2.06,1400575,3.767,0,False
MAG,2025-04-07,13.04,14.23,13.33,825613,13.37,0,False
MARX,2025-01-02,7.26,9.07,2.48,1190578,,0,False
MCTR,2025-01-23,5.09,12.0,6.79,8871744,,0,False
MCTR,2025-01-24,5.4,5.9999,5.305,415869,6.79,0,False
MCTR,2025-09-09,2.1,2.48,2.34,1199682,2.0,0,False
MEIP,2025-07-17,3.65,4.5,4.5,460174,3.86,0,False
MEIP,2025-07-22,6.84,7.47,6.86,1939148,6.55,0,False
MEIP,2025-07-23,6.09,6.85,6.2,2541541,6.86,0,False
MEIP,2025-07-24,6.33,6.905,6.6,1209972,6.2,0,False
MEIP,2025-09-10,2.89,3.25,3.07,4033050,2.78,0,False
MFH,2025-01-16,7.0,8.86,7.28,501974,6.83,0,False
MFH,2025-01-17,7.5,8.59,7.47,318692,7.28,0,False
MFH,2025-02-06,7.3,7.98,7.9,339291,7.4,0,False
MFH,2025-05-08,6.3,6.905,6.18,434319,6.27,0,False
MFH,2025-07-18,4.57,5.2,5.16,439733,4.5,0,False
MFH,2025-07-28,2.76,3.55,3.52,1347986,2.71,0,False
MFH,2025-07-29,3.45,4.33,4.32,1795239,3.52,0,False
MFH,2025-07-30,4.25,5.2,4.15,1173636,4.32,0,False
MFH,2025-09-02,6.39,7.39,6.79,283780,6.99,0,False
MFH,2025-09-10,6.9,8.22,8.19,273511,6.77,0,False
MFH,2025-09-22,10.0,12.4162,11.66,353968,10.0,0,False
MFH,2025-09-23,12.03,14.14,13.32,624587,11.66,0,False
MFH,2025-09-25,12.28,15.0,14.76,405774,12.65,0,False
MFH,2025-09-26,14.96,19.23,18.19,523256,14.76,0,False
MFH,2025-09-29,18.07,20.53,19.53,613517,18.19,0,False
MFH,2025-09-30,19.53,24.99,24.58,600492,19.53,0,False
MFH,2025-10-02,19.05,23.025,21.61,896731,18.665,0,False
MFH,2025-10-03,21.22,30.27,29.41,673351,21.61,0,False
MFH,2025-10-06,29.48,36.77,35.79,731778,29.41,0,False
MFH,2025-10-14,17.34,21.6,20.17,657397,18.15,0,False
MFH,2025-10-17,11.51,13.09,12.7,437663,12.12,0,False
MFH,2025-10-21,11.66,13.85,12.46,208955,11.9,0,False
MFH,2025-10-23,10.23,11.48,11.26,175265,9.76,0,False
MFH,2025-10-29,10.68,11.908,11.06,204250,11.29,0,False
MFH,2025-11-03,10.47,11.98,10.39,200783,10.44,0,False
MFH,2025-11-06,10.92,12.92,12.34,409921,10.96,0,False
MFH,2025-11-07,11.22,12.29,11.09,352615,12.34,0,False
MFH,2025-11-10,11.41,12.6,11.8,163943,11.09,0,False
MIDDV,2026-06-29,22.0,24.0,23.0,167296,,0,False
MINM,2025-06-04,3.25,3.67,3.49,1292946,4.01,0,False
MINM,2025-07-07,3.12,3.6,3.22,630995,3.28,0,False
MINM,2025-07-09,3.04,3.84,3.61,694462,3.11,0,False
MNMD,2025-01-07,8.0,8.83,8.11,2202415,7.69,0,False
MNMD,2025-01-17,6.57,7.31,7.155,2874833,6.51,0,False
MNMD,2025-02-03,6.55,7.47,7.37,2146120,6.79,0,False
MNMD,2025-02-04,7.48,8.27,8.17,3458726,7.37,0,False
MNMD,2025-02-05,8.24,10.2,9.34,11195646,8.17,0,False
MNMD,2025-03-06,6.06,6.83,6.61,2050305,6.38,0,False
MNMD,2025-04-02,5.4,6.06,5.97,1538383,5.54,0,False
MNMD,2025-04-07,5.0,5.55,5.43,1953680,5.43,0,False
MNMD,2025-04-09,4.73,5.79,5.68,2097641,4.89,0,False
MNMD,2025-04-30,6.1,6.8,6.39,1902769,6.3,0,False
MNMD,2025-05-20,7.25,8.21,7.6,4071059,7.01,0,False
MNMD,2025-06-18,6.68,7.3374,7.09,1516867,6.71,0,False
MNMD,2025-07-21,8.98,10.24,9.95,3331427,8.88,0,False
MNMD,2025-09-23,9.51,10.39,9.95,2504887,9.54,0,False
MNMD,2025-09-26,9.84,10.76,10.67,2054913,9.77,0,False
MNMD,2025-09-29,11.125,12.14,12.04,4544755,10.67,0,False
MNMD,2025-10-01,11.63,12.6999,12.33,3097587,11.79,0,False
MNMD,2025-10-17,11.67,13.86,13.65,3794951,11.91,0,False
MNMD,2025-11-24,10.69,11.87,11.75,2134101,10.68,0,False
MNMD,2026-01-08,13.98,15.29,14.7,3522087,14.03,0,False
MNMD,2026-01-13,13.92,15.2,14.87,3222716,13.88,0,False
MNTN,2025-05-22,21.0,26.88,26.36,11555728,,0,False
MODG,2025-04-02,6.17,6.755,6.73,2000012,6.3,0,False
MODG,2025-04-09,5.48,6.53,6.34,5872089,5.57,0,False
MODG,2025-07-01,7.98,8.865,8.67,3511227,8.05,0,False
MODG,2025-08-13,8.71,9.725,9.68,3819322,8.73,0,False
MODG,2025-10-14,8.74,9.53,9.39,2219080,8.88,0,False
MODG,2025-11-14,10.43,11.6,11.27,8664924,10.58,0,False
MODG,2025-11-24,10.06,11.305,11.13,5342991,10.11,0,False
MODG,2025-11-26,11.77,12.96,12.72,5238369,11.69,0,False
MODV,2025-01-15,6.23,7.46,7.12,1174314,5.93,0,False
MODV,2025-02-07,4.27,5.33,5.13,1093964,4.32,0,False
MODV,2025-02-10,5.21,5.77,5.73,803252,5.13,0,False
MODV,2025-03-03,3.3,3.6394,3.365,646067,3.3,0,False
MODV,2025-03-06,3.29,3.64,3.55,567753,3.36,0,False
MODV,2025-03-07,3.55,4.4699,2.75,1340484,3.55,0,False
MODV,2025-06-06,4.02,4.65,3.95,10496160,4.16,0,False
MODV,2025-06-11,3.36,4.34,3.65,7122379,3.26,0,False
MODV,2025-06-16,3.01,3.3688,3.28,989833,2.92,0,False
MODV,2025-06-17,3.18,3.52,3.25,1013884,3.28,0,False
MODV,2025-06-18,3.25,3.79,3.62,1390091,3.25,0,False
MODV,2025-06-23,3.23,3.55,3.39,823427,3.24,0,False
MODV,2025-06-25,3.29,3.97,3.44,3007609,3.21,0,False
MODV,2025-07-08,3.33,4.0598,3.86,1875129,3.29,0,False
MODV,2025-07-22,2.92,3.35,3.19,602603,2.91,0,False
MOFG,2026-01-21,41.7,45.94,45.88,495550,41.58,0,False
MOGO,2025-07-03,2.43,2.67,2.2,13049659,2.57,0,False
MPLN,2025-01-07,12.45,13.7,12.1,224577,12.45,0,False
MPLN,2025-01-13,13.02,15.21,14.7,416147,12.73,0,False
MPLN,2025-01-15,15.02,16.62,15.0,163716,15.0,0,False
MPLN,2025-01-30,16.81,19.92,19.44,257099,16.52,0,False
MPLN,2025-02-03,17.74,20.26,19.33,150765,18.26,0,False
MPLN,2025-02-06,20.49,22.735,21.75,189010,20.68,0,False
MPLN,2025-02-11,24.125,26.4525,24.0,199217,23.43,0,False
MPLN,2025-02-12,24.27,27.37,27.03,227608,24.0,0,False
MPLN,2025-02-14,26.29,28.715,27.61,115004,26.08,0,False
MPLN,2025-02-26,19.47,24.135,23.51,304988,19.61,0,False
MPW,2025-01-30,4.45,4.93,4.7,25911129,4.4,0,False
MPW,2025-02-27,4.97,5.59,5.58,30891614,4.77,0,False
MPW,2025-04-09,4.86,5.44,5.36,22250101,5.01,0,False
MPW,2025-07-22,4.02,4.64,4.39,29775259,4.03,0,False
MPW,2025-09-12,4.6,5.1699,5.13,21818285,4.61,0,False
MPWX,2026-04-30,23.46,25.7,25.7,81183,22.8453,0,False
MRC,2025-03-14,10.31,11.53,11.5,2101646,11.11,0,False
MRC,2025-04-07,9.3,10.25,9.82,1261705,9.8,0,False
MRC,2025-04-09,9.25,10.505,10.34,803526,9.46,0,False
MRC,2025-11-05,12.46,14.69,13.78,1994171,13.84,0,False
MRSN,2025-08-21,7.11,8.13,8.11,309620,7.29,0,False
MRUS,2025-01-10,41.83,47.75,43.85,1785160,42.23,0,False
MRUS,2025-04-02,39.33,43.33,43.01,821213,39.6,0,False
MRUS,2025-04-09,34.08,40.0,39.56,1057281,34.89,0,False
MRUS,2025-05-29,50.24,56.74,55.37,3134807,50.01,0,False
MSEP,2026-06-15,28.28,34.9054,34.83,1281113,,0,False
MSPR,2025-02-07,2.97,3.4,2.87,1294521,2.92,0,False
MSPR,2025-04-14,2.225,2.88,2.83,1947672,2.5,0,False
MSPR,2025-09-05,2.3,3.5,2.55,5121433,2.24,0,False
MTSR,2025-02-03,26.5,30.02,27.8,920528,,0,False
MTSR,2025-03-03,24.78,29.07,28.5,719227,24.78,0,False
MTSR,2025-03-17,25.21,29.01,28.38,521260,25.21,0,False
MTSR,2025-03-18,28.3,31.16,30.33,723871,28.38,0,False
MTSR,2025-03-24,27.64,30.44,30.07,558486,28.02,0,False
MTSR,2025-04-15,18.09,20.465,17.16,2627059,18.18,0,False
MTSR,2025-04-16,16.69,18.94,17.55,1068291,17.16,0,False
MTSR,2025-04-17,17.51,19.64,19.57,1304388,17.55,0,False
MTSR,2025-04-21,19.21,22.57,19.51,1734090,19.57,0,False
MTSR,2025-04-22,20.09,22.02,21.68,1029891,19.51,0,False
MTSR,2025-04-28,18.55,20.26,19.81,522613,18.53,0,False
MTSR,2025-04-29,20.78,23.68,23.3,1302943,19.81,0,False
MTSR,2025-05-12,23.42,27.52,26.38,724711,23.87,0,False
MTSR,2025-05-16,25.66,29.66,29.52,1047794,25.61,0,False
MTSR,2025-07-02,26.71,29.9465,28.86,1157430,26.88,0,False
MTSR,2025-07-09,30.5,35.42,35.32,858937,30.12,0,False
MTSR,2025-07-11,35.4,40.47,39.28,937595,36.41,0,False
MTSR,2025-07-14,38.29,43.45,42.47,1058732,39.28,0,False
MTSR,2025-08-01,31.24,35.15,34.89,2061961,32.99,0,False
MULN,2025-03-03,2.61,3.06,2.06,1859916,2.57,0,False
MULN,2025-03-04,2.03,2.84,2.15,3868264,2.06,0,False
MULN,2025-03-05,2.01,2.21,1.85,2106137,2.15,0,False
MULN,2025-06-04,5.26,26.55,16.1,33038211,5.39,0,False
MULN,2025-06-05,14.02,17.7,8.11,7177359,16.1,0,False
MULN,2025-06-09,6.201,7.74,5.97,4277498,6.41,0,False
MURA,2025-04-17,2.5,2.78,2.7,5765001,2.42,0,False
MUZ,2026-06-16,13.66,15.655,15.46,1286882,13.93,0,False
MUZ,2026-06-17,14.44,15.8599,14.9,1487807,15.46,0,False
MUZ,2026-06-24,12.67,15.01,13.61,15264499,13.48,0,False
MUZ,2026-06-25,8.68,11.16,9.08,31753710,13.61,0,False
MUZ,2026-06-29,10.445,12.37,10.11,13097283,10.5,0,False
MUZ,2026-07-02,11.85,13.98,13.36,21684890,12.05,0,False
MUZ,2026-07-14,12.6,13.76,12.77,6981551,14.17,0,False
MUZ,2026-07-15,12.96,15.61,14.81,10386530,12.77,0,False
MUZ,2026-07-24,12.15,13.505,13.08,10506866,11.56,0,False
MUZ,2026-07-27,12.76,15.03,13.7,13728153,13.08,0,False
MUZ,2026-07-29,15.63,19.49,19.4,19486400,16.01,0,False
MUZ,2026-07-31,10.96,13.7845,13.65,23714428,12.26,0,False
MUZ,2026-08-07,10.99,12.52,11.69,10494613,11.6,0,False
MVST,2025-01-02,2.25,2.58,2.41,16373737,,0,False
MYNZ,2025-01-30,5.15,6.6,5.34,354891,5.05,0,False
MYNZ,2025-02-03,5.68,7.5,6.92,741980,6.09,0,False
MYNZ,2025-02-11,7.12,8.1639,7.89,561196,7.09,0,False
MYNZ,2025-04-29,3.81,4.34,3.56,917452,3.7,0,False
MYTE,2025-01-16,7.58,8.53,8.42,631418,7.62,0,False
MYTE,2025-01-17,8.71,9.55,9.39,354605,8.42,0,False
MYTE,2025-01-31,9.35,10.4,8.87,200375,9.27,0,False
MYTE,2025-02-03,8.76,9.6526,9.05,376557,8.87,0,False
MYTE,2025-04-08,6.75,7.42,7.05,426732,6.56,0,False
MYTE,2025-04-09,7.1,8.04,7.99,483347,7.05,0,False
NA,2025-06-04,3.83,7.15,6.49,3429139,3.79,0,False
NA,2025-06-10,10.99,12.94,11.62,389692,11.31,0,False
NA,2025-06-11,10.91,12.5,11.83,206532,11.62,0,False
NA,2025-06-20,12.19,13.3685,12.17,167630,11.959,0,False
NA,2025-06-26,11.5,13.24,11.47,3347749,11.35,0,False
NA,2025-07-08,8.05,8.9,7.86,354825,7.7,0,False
NA,2025-07-15,7.65,8.8,7.82,365281,7.79,0,False
NA,2025-08-13,4.17,4.6,4.4,573932,4.3,0,False
NA,2025-08-18,4.19,5.2,5.1,1500139,4.06,0,False
NA,2025-08-22,4.6,5.25,5.005,531624,4.52,0,False
NA,2025-08-25,5.22,6.18,5.82,754256,5.005,0,False
NA,2025-09-22,5.32,5.84,5.75,382238,5.41,0,False
NAKA,2025-05-27,25.0,29.5,25.03,2725644,,0,False
NAOV,2025-03-20,3.21,5.3,4.45,1057595,3.26,0,False
NAOV,2025-04-09,6.05,7.01,6.69,1523155,7.2,0,False
NAOV,2025-04-10,6.13,6.69,6.45,355174,6.69,0,False
NAOV,2025-04-11,5.49,7.7699,6.77,2781361,6.45,0,False
NAOV,2025-04-14,7.0,8.8199,7.75,882649,6.77,0,False
NAOV,2025-05-02,3.57,4.42,4.3,1122783,3.875,0,False
NAOV,2025-05-05,4.07,4.56,4.35,660106,4.3,0,False
NARI,2025-01-06,49.77,65.501,65.0,13319754,49.77,0,False
NAYA,2025-04-08,2.1,2.75,1.93,760746,2.0964,0,False
NEHC,2025-01-03,4.31,4.78,4.2,669348,4.89,0,False
NEHC,2025-01-23,2.82,3.22,2.9,1588710,3.02,0,False
NITO,2025-09-25,5.16,5.7094,5.5,8196259,5.42,0,False
NITO,2025-10-07,4.22,7.0,4.66,5740882,4.2,0,False
NITO,2025-10-23,3.93,4.3251,4.09,4646479,3.83,0,False
NMAX,2025-04-01,125.98,265.0,233.0,11417874,,0,False
NOTE,2025-09-10,4.75,5.48,5.08,546158,4.73,0,False
NOTE,2025-09-22,4.5,5.14,5.09,537824,4.39,0,False
NOTE,2025-10-03,5.09,5.56,5.16,508642,4.97,0,False
NOVA,2025-01-02,3.5,4.065,4.0,10345734,,0,False
NOVA,2025-01-23,2.86,3.28,3.21,18380497,2.91,0,False
NUKK,2025-01-15,16.69,23.98,16.93,1228915,16.75,0,False
NUKK,2025-01-16,17.53,21.2999,20.53,2875525,16.93,0,False
NUKK,2025-01-21,29.03,32.8992,31.86,1373968,29.5,0,False
NUKK,2025-01-24,27.98,31.3,29.14,439695,28.5,0,False
NUKK,2025-02-12,17.86,19.62,18.65,114450,18.2,0,False
NUKK,2025-02-21,13.18,14.55,12.72,199734,13.08,0,False
NUKK,2025-02-26,10.02,13.9744,13.29,508629,10.36,0,False
NUKK,2025-02-28,13.41,17.32,15.7,533726,14.08,0,False
NUKK,2025-03-03,16.07,19.25,15.74,575531,15.7,0,False
NUKK,2025-03-04,14.9,19.2,17.38,507112,15.74,0,False
NUKK,2025-03-05,17.03,19.3,15.55,440528,17.38,0,False
NUKK,2025-03-20,15.9,17.62,16.02,191248,15.51,0,False
NUKK,2025-03-21,16.62,19.7866,17.58,460181,16.02,0,False
NUKK,2025-04-16,11.38,13.7,12.6,154787,11.89,0,False
NUKK,2025-04-17,12.33,14.7,13.89,139516,12.6,0,False
NUKK,2025-04-22,13.32,14.7576,14.3,157441,12.81,0,False
NUKK,2025-04-23,14.82,16.7885,16.0,254555,14.3,0,False
NUKK,2025-04-24,16.02,17.77,16.655,134898,16.0,0,False
NUKK,2025-04-25,16.33,17.8,15.55,156815,16.655,0,False
NUKK,2025-05-20,15.94,20.39,19.4,588471,16.04,0,False
NUKK,2025-06-02,13.52,15.59,15.25,303053,13.56,0,False
NUKK,2025-06-11,12.21,13.4,12.76,293067,12.21,0,False
NUKK,2025-06-18,10.7397,11.96,11.57,520526,10.64,0,False
NUKK,2025-06-30,10.4,11.35,10.93,318852,9.96,0,False
NUKK,2025-07-21,8.0,8.9199,8.4,242033,7.98,0,False
NUKK,2025-08-25,4.27,4.97,4.94,428193,4.2,0,False
NUKK,2025-08-26,4.8,11.15,5.8,45062607,4.94,0,False
NUKK,2025-09-08,4.75,5.45,4.66,2789094,4.78,0,False
NUKK,2025-09-15,4.45,5.19,5.15,7114312,4.52,0,False
NUKK,2025-09-19,5.95,6.62,6.23,7199309,5.79,0,False
NUKK,2025-09-26,5.7,6.31,6.29,2630581,5.58,0,False
NUKK,2025-09-29,6.22,6.8,6.71,2552426,6.29,0,False
NUKK,2025-10-01,7.14,8.89,8.44,5895868,7.0,0,False
NUKK,2025-10-03,8.22,9.42,8.72,2931934,8.49,0,False
NUKK,2025-10-09,8.01,8.99,8.96,1281072,8.0,0,False
NUKK,2025-10-13,8.22,10.495,10.49,3118066,7.96,0,False
NUKK,2025-10-14,10.38,11.74,11.39,2754335,10.49,0,False
NUKK,2025-10-17,12.31,13.81,10.84,3613727,13.22,0,False
NUKK,2025-10-22,7.0,8.34,7.59,2822841,7.52,0,False
NUKK,2025-11-04,6.18,7.1,6.45,1214096,6.44,0,False
NUKK,2025-11-05,6.47,7.35,7.29,1093436,6.45,0,False
NUKK,2025-11-24,4.41,5.5415,5.26,1766117,4.32,0,False
NUKK,2025-11-25,5.38,6.99,6.29,8902857,5.26,0,False
NUKK,2025-11-26,6.2,6.95,5.73,3957918,6.29,0,False
NUKK,2025-12-01,5.38,6.3399,5.95,1553017,5.55,0,False
NUKK,2025-12-02,5.94,6.99,6.04,2222168,5.95,0,False
