day,symbol,trig_m,day_open,level,entry,stop,r_pct,rr,reason,pos,pnl,bar_dollar,c50_off,c50_entry,c50_rr,c50_pnl,c100_off,c100_entry,c100_rr,c100_pnl,c200_off,c200_entry,c200_rr,c200_pnl,c500_off,c500_entry,c500_rr,c500_pnl,ym,era,monster2,monster3,anchor,coh,complex_conf
2026-05-27,APPX,599,43.87,48.257,48.4357727,42.51,12.234,0.3551,eod,24521.24,1054.13,430933.0,1,48.4357727,0.3551,1054.13,1,48.4357727,0.3551,1054.13,1,48.4357727,0.3551,1054.13,1,48.4357727,0.3551,1054.13,2026-05,2026,False,False,APP,1.0,False
2026-05-27,BAER,600,2.01,2.211,2.231675,2.0,10.381,0.7512,eod,2857.1,219.37,19047.0,2,2.2221,0.827,232.7,1,2.231675,0.7512,219.37,1,2.231675,0.7512,219.37,1,2.231675,0.7512,219.37,2026-05,2026,False,False,BAER,1.0,False
2026-05-27,BEAM,606,30.04,33.044000000000004,33.209329999999994,30.31,8.73,-0.324,eod,25000.0,-713.95,732996.0,1,33.2092,-0.324,-713.87,1,33.209329999999994,-0.324,-713.95,1,33.209329999999994,-0.324,-713.95,1,33.209329999999994,-0.324,-713.95,2026-05,2026,False,False,BEAM,1.0,False
2026-05-27,BOBS,602,12.25,13.475,13.61071,12.775,6.14,0.1009,eod,19376.89,96.75,129179.0,1,13.5424,0.1989,195.13,1,13.6098,0.1021,98.12,1,13.61071,0.1009,96.75,1,13.61071,0.1009,96.75,2026-05,2026,False,False,BOBS,1.0,False
2026-05-27,BRAI,611,10.5,11.55,11.60471,9.86,15.034,-0.3809,eod,3568.45,-208.62,23790.0,1,11.60471,-0.3809,-208.62,1,11.60471,-0.3809,-208.62,1,11.60471,-0.3809,-208.62,1,11.60471,-0.3809,-208.62,2026-05,2026,False,False,BRAI,1.0,False
2026-05-27,BRCB,582,7.5,8.25,8.294809999999998,7.48,9.823,0.0861,eod,6045.67,43.9,40304.0,1,8.2912,0.0909,46.52,1,8.294809999999998,0.0861,43.9,1,8.294809999999998,0.0861,43.9,1,8.294809999999998,0.0861,43.9,2026-05,2026,False,False,BRCB,1.0,False
2026-05-27,CCCC,595,3.52,3.872,3.90167,3.52,9.782,-0.4891,eod,25000.0,-1218.29,225240.0,1,3.8914,-0.4749,-1155.22,1,3.90167,-0.4891,-1218.29,1,3.90167,-0.4891,-1218.29,1,3.90167,-0.4891,-1218.29,2026-05,2026,False,False,CCCC,1.0,False
2026-05-27,CODX,575,8.08,8.888000000000002,9.1173703,8.0,12.255,0.4913,lock,24479.0,1464.13,484606.0,5,8.9324,0.4899,1242.01,5,8.9769,0.4903,1296.22,4,9.0658,0.491,1403.05,1,9.1173703,0.4913,1464.13,2026-05,2026,False,False,CODX,1.0,False
2026-05-27,CSTL,614,19.77,21.747,21.73501,19.89,8.489,-0.3062,eod,3866.66,-105.16,25778.0,1,21.73501,-0.3062,-105.16,1,21.73501,-0.3062,-105.16,1,21.73501,-0.3062,-105.16,1,21.73501,-0.3062,-105.16,2026-05,2026,False,False,CSTL,1.0,False
2026-05-27,ERAS,600,11.59,12.749,12.74813,11.59,9.085,-0.3006,eod,25000.0,-687.81,979350.0,1,12.74813,-0.3006,-687.81,1,12.74813,-0.3006,-687.81,1,12.74813,-0.3006,-687.81,1,12.74813,-0.3006,-687.81,2026-05,2026,False,False,ERAS,1.0,False
2026-05-27,FATE,601,2.19,2.4090000000000003,2.426257,2.15,11.386,-0.2579,eod,8366.22,-255.75,55775.0,1,2.421,-0.2437,-238.27,1,2.426257,-0.2579,-255.75,1,2.426257,-0.2579,-255.75,1,2.426257,-0.2579,-255.75,2026-05,2026,False,False,FATE,1.0,False
2026-05-27,FINV,585,4.92,5.412,5.436259999999999,4.92,9.497,0.2881,eod,18525.14,484.63,123501.0,1,5.436259999999999,0.2881,484.63,1,5.436259999999999,0.2881,484.63,1,5.436259999999999,0.2881,484.63,1,5.436259999999999,0.2881,484.63,2026-05,2026,False,False,FINV,1.0,False
2026-05-27,IMMX,602,8.86,9.746,9.799309999999998,8.67,11.524,-0.7591,eod,20122.88,-1784.63,134153.0,1,9.7947,-0.7582,-1776.05,1,9.799309999999998,-0.7591,-1784.63,1,9.799309999999998,-0.7591,-1784.63,1,9.799309999999998,-0.7591,-1784.63,2026-05,2026,False,False,IMMX,1.0,False
2026-05-27,IMUX,606,12.51,13.761,13.69095,12.41,9.356,0.3037,eod,6857.11,186.63,45714.0,1,13.69095,0.3037,186.63,1,13.69095,0.3037,186.63,1,13.69095,0.3037,186.63,1,13.69095,0.3037,186.63,2026-05,2026,False,False,IMUX,1.0,False
2026-05-27,JACK,595,10.94,12.034,12.091265299999998,10.94,9.521,-0.3833,eod,25000.0,-922.05,516382.0,1,12.091265299999998,-0.3833,-922.05,1,12.091265299999998,-0.3833,-922.05,1,12.091265299999998,-0.3833,-922.05,1,12.091265299999998,-0.3833,-922.05,2026-05,2026,False,False,JACK,1.0,False
2026-05-27,KPTI,613,8.99,9.889,9.824385,9.25,5.847,-1.0161,stop,17212.32,-1043.18,114749.0,1,9.824385,-1.0161,-1043.18,1,9.824385,-1.0161,-1043.18,1,9.824385,-1.0161,-1043.18,1,9.824385,-1.0161,-1043.18,2026-05,2026,False,False,KPTI,1.0,False
2026-05-27,KULR,607,4.54,4.994000000000001,5.090224999999999,4.31,15.328,-0.5322,eod,19572.14,-1599.37,1090642.0,1,5.019,-0.4852,-1344.17,1,5.0439,-0.5027,-1434.42,1,5.090224999999999,-0.5322,-1599.37,1,5.090224999999999,-0.5322,-1599.37,2026-05,2026,False,False,KULR,1.0,False
2026-05-27,LX,580,2.22,2.4420000000000006,2.4474203,2.2,10.109,0.0508,eod,12187.42,48.02,81249.0,1,2.4474203,0.0508,48.02,1,2.4474203,0.0508,48.02,1,2.4474203,0.0508,48.02,1,2.4474203,0.0508,48.02,2026-05,2026,False,False,LX,1.0,False
2026-05-27,MANU,610,20.49,22.539,22.59759,21.44,5.123,-0.1923,eod,25000.0,-262.36,310536.0,1,22.59759,-0.1923,-262.36,1,22.59759,-0.1923,-262.36,1,22.59759,-0.1923,-262.36,1,22.59759,-0.1923,-262.36,2026-05,2026,False,False,MANU,1.0,False
2026-05-27,MRLN,590,7.57,8.327000000000002,8.229614999999999,7.3,11.296,-0.1341,eod,25000.0,-394.26,318428.0,1,8.229614999999999,-0.1341,-394.26,1,8.229614999999999,-0.1341,-394.26,1,8.229614999999999,-0.1341,-394.26,1,8.229614999999999,-0.1341,-394.26,2026-05,2026,False,False,MRLN,1.0,False
2026-05-27,NOWL,625,4.74,5.214,5.253714,4.88,7.113,-0.4515,eod,25000.0,-810.88,621493.0,1,5.2401,-0.4307,-747.87,1,5.253714,-0.4515,-810.88,1,5.253714,-0.4515,-810.88,1,5.253714,-0.4515,-810.88,2026-05,2026,False,False,NOW,1.0,False
2026-05-27,NVAX,599,10.483,11.531300000000002,11.52447,10.483,9.037,-0.3067,eod,25000.0,-699.05,829370.0,1,11.52447,-0.3067,-699.05,1,11.52447,-0.3067,-699.05,1,11.52447,-0.3067,-699.05,1,11.52447,-0.3067,-699.05,2026-05,2026,False,False,NVAX,1.0,False
2026-05-27,OKLS,584,17.36,19.096,18.9567,17.25,9.003,-0.4857,eod,25000.0,-1119.77,188733.0,1,18.9567,-0.4857,-1119.77,1,18.9567,-0.4857,-1119.77,1,18.9567,-0.4857,-1119.77,1,18.9567,-0.4857,-1119.77,2026-05,2026,False,False,OKLO,1.0,False
2026-05-27,PRME,599,2.98,3.278,3.2898399999999994,2.98,9.418,0.2891,eod,6459.11,168.09,43061.0,1,3.2898399999999994,0.2891,168.09,1,3.2898399999999994,0.2891,168.09,1,3.2898399999999994,0.2891,168.09,1,3.2898399999999994,0.2891,168.09,2026-05,2026,False,False,PRME,1.0,False
2026-05-27,QBTZ,628,4.09,4.4990000000000006,4.538575,4.2101,7.237,-1.0128,stop,21776.99,-1622.42,145180.0,1,4.5215,-1.0135,-1546.19,1,4.538575,-1.0128,-1622.42,1,4.538575,-1.0128,-1622.42,1,4.538575,-1.0128,-1622.42,2026-05,2026,False,False,QBTS,1.0,False
2026-05-27,RDTL,600,15.6,17.16,17.216495,15.6,9.389,0.3177,eod,9650.71,276.26,64338.0,1,17.216495,0.3177,276.26,1,17.216495,0.3177,276.26,1,17.216495,0.3177,276.26,1,17.216495,0.3177,276.26,2026-05,2026,False,False,RDDT,1.0,False
2026-05-27,RXRX,616,2.94,3.234,3.244705,3.02,6.925,-0.2212,eod,25000.0,-393.25,486167.0,1,3.244705,-0.2212,-393.25,1,3.244705,-0.2212,-393.25,1,3.244705,-0.2212,-393.25,1,3.244705,-0.2212,-393.25,2026-05,2026,False,False,RXRX,1.0,False
2026-05-27,SLS,605,8.13,8.943000000000001,8.991895,8.2,8.807,-0.4759,eod,25000.0,-1058.15,486803.0,1,8.9877,-0.4732,-1047.01,1,8.991895,-0.4759,-1058.15,1,8.991895,-0.4759,-1058.15,1,8.991895,-0.4759,-1058.15,2026-05,2026,False,False,SLS,1.0,False
2026-05-27,SMP,606,38.6,42.46000000000001,41.87525,39.62,5.386,-0.8625,eod,25000.0,-1166.54,960325.0,1,41.87525,-0.8625,-1166.54,1,41.87525,-0.8625,-1166.54,1,41.87525,-0.8625,-1166.54,1,41.87525,-0.8625,-1166.54,2026-05,2026,False,False,SMP,1.0,False
2026-05-27,SOXS,578,5.83,6.413,6.38911,5.8295,8.759,0.2162,eod,25000.0,473.34,58338555.0,1,6.38911,0.2162,473.34,1,6.38911,0.2162,473.34,1,6.38911,0.2162,473.34,1,6.38911,0.2162,473.34,2026-05,2026,False,False,,,False
2026-05-27,SUPX,616,10.09,11.099,10.95276,9.8806,9.789,-0.5342,eod,25000.0,-1317.95,471133.0,1,10.95276,-0.5342,-1317.95,1,10.95276,-0.5342,-1317.95,1,10.95276,-0.5342,-1317.95,1,10.95276,-0.5342,-1317.95,2026-05,2026,False,False,SUPX,1.0,False
2026-05-27,TGEN,604,6.09,6.699000000000001,6.688003999999999,6.0,10.287,-0.2297,eod,8519.18,-211.49,56795.0,1,6.688003999999999,-0.2297,-211.49,1,6.688003999999999,-0.2297,-211.49,1,6.688003999999999,-0.2297,-211.49,1,6.688003999999999,-0.2297,-211.49,2026-05,2026,False,False,TGEN,1.0,False
2026-05-27,VNET,589,10.09,11.099,11.06309,10.04,9.248,-0.2425,eod,25000.0,-563.57,1696658.0,1,11.06309,-0.2425,-563.57,1,11.06309,-0.2425,-563.57,1,11.06309,-0.2425,-563.57,1,11.06309,-0.2425,-563.57,2026-05,2026,False,False,VNET,1.0,False
2026-05-28,AKTX,589,15.82,17.402,17.5525,15.3,12.833,2.7491,eod,23377.36,8240.39,626782.0,1,17.489,2.8579,8355.2,1,17.5525,2.7491,8240.39,1,17.5525,2.7491,8240.39,1,17.5525,2.7491,8240.39,2026-05,2026,True,False,AKTX,1.0,False
2026-05-28,AMSS,600,4.5,4.95,4.829445,4.4,8.892,-1.0102,stop,2053.0,-186.89,13687.0,1,4.829445,-1.0102,-186.89,1,4.829445,-1.0102,-186.89,1,4.829445,-1.0102,-186.89,1,4.829445,-1.0102,-186.89,2026-05,2026,False,False,AMSS,1.0,False
2026-05-28,APLZ,599,2.47,2.7170000000000005,2.713115,2.4,11.541,-0.7126,eod,4988.6,-416.23,33257.0,1,2.713115,-0.7126,-416.23,1,2.713115,-0.7126,-416.23,1,2.713115,-0.7126,-416.23,1,2.713115,-0.7126,-416.23,2026-05,2026,False,False,APLD,1.0,False
2026-05-28,APPS,604,6.68,7.348,7.357004999999999,6.39,13.144,1.0217,eod,22824.1,3061.46,1138813.0,1,7.357004999999999,1.0217,3061.46,1,7.357004999999999,1.0217,3061.46,1,7.357004999999999,1.0217,3061.46,1,7.357004999999999,1.0217,3061.46,2026-05,2026,False,False,APPS,1.0,False
2026-05-28,APPX,603,50.11,55.121,55.32547999999999,50.61,8.523,0.3254,eod,25000.0,677.04,305507.0,1,55.32547999999999,0.3254,677.04,1,55.32547999999999,0.3254,677.04,1,55.32547999999999,0.3254,677.04,1,55.32547999999999,0.3254,677.04,2026-05,2026,False,False,APP,1.0,False
2026-05-28,ARCX,586,21.275,23.4025,23.55044,21.275,9.662,0.2943,eod,4705.38,128.13,31369.0,1,23.5195,0.3121,134.49,1,23.55044,0.2943,128.13,1,23.55044,0.2943,128.13,1,23.55044,0.2943,128.13,2026-05,2026,False,False,ACHR,1.0,False
2026-05-28,ARMG,609,34.27,37.69700000000001,38.26445,35.64,6.859,0.7566,eod,25000.0,1293.03,1184438.0,1,37.8855,1.053,1556.08,1,38.074,0.894,1424.6,1,38.26445,0.7566,1293.03,1,38.26445,0.7566,1293.03,2026-05,2026,False,False,ARM,1.0,False
2026-05-28,ARQQ,579,16.0,17.6,17.522409999999997,15.875,9.402,-0.1593,eod,25000.0,-383.16,570267.0,1,17.522409999999997,-0.1593,-383.16,1,17.522409999999997,-0.1593,-383.16,1,17.522409999999997,-0.1593,-383.16,1,17.522409999999997,-0.1593,-383.16,2026-05,2026,False,False,ARQQ,1.0,False
2026-05-28,ASPI,599,6.73,7.403000000000001,7.43223,6.7,9.852,0.4271,eod,25000.0,1042.93,546774.0,1,7.43223,0.4271,1042.93,1,7.43223,0.4271,1042.93,1,7.43223,0.4271,1042.93,1,7.43223,0.4271,1042.93,2026-05,2026,False,False,ASPI,1.0,False
2026-05-28,BTQ,600,3.76,4.136,4.132359999999999,3.75,9.253,1.9423,eod,18639.01,3327.31,124260.0,1,4.132359999999999,1.9423,3327.31,1,4.132359999999999,1.9423,3327.31,1,4.132359999999999,1.9423,3327.31,1,4.132359999999999,1.9423,3327.31,2026-05,2026,False,False,BTQ,1.0,False
2026-05-28,CHRN,578,15.435,16.9785,17.000849999999996,15.435,9.21,0.9446,eod,12811.84,1099.31,85412.0,1,17.000849999999996,0.9446,1099.31,1,17.000849999999996,0.9446,1099.31,1,17.000849999999996,0.9446,1099.31,1,17.000849999999996,0.9446,1099.31,2026-05,2026,False,False,CHRN,1.0,False
2026-05-28,CLOV,591,3.64,4.004,4.012,3.64,9.272,0.4785,eod,25000.0,1106.18,1669899.0,1,4.012,0.4785,1106.18,1,4.012,0.4785,1106.18,1,4.012,0.4785,1106.18,1,4.012,0.4785,1106.18,2026-05,2026,False,False,CLOV,1.0,False
2026-05-28,CPSH,576,9.3,10.230000000000002,10.431300299999998,9.3,10.845,0.5441,eod,25000.0,1469.84,946192.0,-1,,,,1,10.3323,0.6921,1723.52,1,10.431300299999998,0.5441,1469.84,1,10.431300299999998,0.5441,1469.84,2026-05,2026,False,False,CPSH,1.0,False
2026-05-28,EQ,591,2.7,2.9700000000000006,2.9688799999999995,2.69,9.393,-0.4263,eod,21510.43,-887.13,143403.0,1,2.9688799999999995,-0.4263,-887.13,1,2.9688799999999995,-0.4263,-887.13,1,2.9688799999999995,-0.4263,-887.13,1,2.9688799999999995,-0.4263,-887.13,2026-05,2026,False,False,EQ,1.0,False
2026-05-28,FIGG,599,22.21,24.431000000000004,24.728965,21.62,12.572,0.2384,eod,10705.17,307.95,71368.0,4,24.5532,0.3126,386.9,1,24.6753,0.2601,331.92,1,24.728965,0.2384,307.95,1,24.728965,0.2384,307.95,2026-05,2026,False,False,FIG,1.0,False
2026-05-28,FTRE,587,13.37,14.707,14.744099999999998,13.25,10.134,0.1043,eod,25000.0,249.03,326434.0,1,14.744099999999998,0.1043,249.03,1,14.744099999999998,0.1043,249.03,1,14.744099999999998,0.1043,249.03,1,14.744099999999998,0.1043,249.03,2026-05,2026,False,False,FTRE,1.0,False
2026-05-28,GEMI,604,4.72,5.192,5.195539999999999,4.6801,9.921,0.096,eod,25000.0,234.04,1265161.0,1,5.195539999999999,0.096,234.04,1,5.195539999999999,0.096,234.04,1,5.195539999999999,0.096,234.04,1,5.195539999999999,0.096,234.04,2026-05,2026,False,False,GEMI,1.0,False
2026-05-28,HOOG,601,17.95,19.745,19.83934,17.42,12.195,1.1535,eod,23714.96,3307.36,158100.0,1,19.83934,1.1535,3307.36,1,19.83934,1.1535,3307.36,1,19.83934,1.1535,3307.36,1,19.83934,1.1535,3307.36,2026-05,2026,False,False,HOOD,3.0,True
2026-05-28,HOOX,602,20.28,22.308000000000003,22.50732,19.74,12.295,1.1356,eod,3224.17,446.32,21494.0,3,22.4195,1.2056,460.71,2,22.50732,1.1356,446.32,2,22.50732,1.1356,446.32,2,22.50732,1.1356,446.32,2026-05,2026,False,False,HOOD,3.0,True
2026-05-28,ICLR,599,117.82,129.602,129.96874,116.48,10.378,0.5394,eod,25000.0,1394.41,960989.0,1,129.96874,0.5394,1394.41,1,129.96874,0.5394,1394.41,1,129.96874,0.5394,1394.41,1,129.96874,0.5394,1394.41,2026-05,2026,False,False,ICLR,1.0,False
2026-05-28,INFQ.WS,584,8.1,8.91,9.01697,8.1,10.169,0.4941,eod,3408.41,167.16,22723.0,3,8.9545,0.6032,192.11,3,8.9991,0.5237,174.26,3,9.01697,0.4941,167.16,3,9.01697,0.4941,167.16,2026-05,2026,False,False,INFQ.WS,1.0,False
2026-05-28,IPST,575,3.86,4.246,4.4132,3.86,12.535,1.2415,eod,7582.98,1170.99,50553.0,-1,,,,-1,,,,-1,,,,1,4.4132,1.2415,1170.99,2026-05,2026,False,False,IPST,1.0,False
2026-05-28,JOBX,600,31.735,34.908500000000004,34.6035,31.735,8.29,0.574,eod,25000.0,1171.26,273471.0,2,34.6035,0.574,1171.26,2,34.6035,0.574,1171.26,2,34.6035,0.574,1171.26,2,34.6035,0.574,1171.26,2026-05,2026,False,False,JOBY,1.0,False
2026-05-28,MNTS,575,16.91,18.601000000000003,18.77616,16.7,11.057,-1.008,stop,25000.0,-2788.48,2644754.0,1,18.694,-1.0084,-2690.86,1,18.77616,-1.008,-2788.48,1,18.77616,-1.008,-2788.48,1,18.77616,-1.008,-2788.48,2026-05,2026,False,False,MNTS,1.0,False
2026-05-28,MOB,576,6.7,7.370000000000001,7.357004999999999,6.7,8.93,0.4916,eod,12706.28,542.6,84709.0,1,7.357004999999999,0.4916,542.6,1,7.357004999999999,0.4916,542.6,1,7.357004999999999,0.4916,542.6,1,7.357004999999999,0.4916,542.6,2026-05,2026,False,False,MOB,1.0,False
2026-05-28,PCLA,582,10.02,11.022,11.233599999999996,10.02,10.803,-1.0083,stop,7993.83,-880.32,53292.0,2,11.0771,-1.0095,-779.69,1,11.1322,-1.009,-815.45,1,11.233599999999996,-1.0083,-880.32,1,11.233599999999996,-1.0083,-880.32,2026-05,2026,False,False,PCLA,1.0,False
2026-05-28,PLYX,583,2.61,2.871,2.87861,2.61,9.331,0.3961,eod,5189.27,185.56,34595.0,1,2.87861,0.3961,185.56,1,2.87861,0.3961,185.56,1,2.87861,0.3961,185.56,1,2.87861,0.3961,185.56,2026-05,2026,False,False,PLYX,1.0,False
2026-05-28,QPUX,620,43.9,48.29,47.5367838,45.0,5.336,1.9447,eod,15145.22,1553.55,100968.0,1,47.5367838,1.9447,1553.55,1,47.5367838,1.9447,1553.55,1,47.5367838,1.9447,1553.55,1,47.5367838,1.9447,1553.55,2026-05,2026,False,False,,,False
2026-05-28,QTRX,603,2.67,2.9370000000000003,2.9538349999999998,2.68,9.27,-0.1418,eod,2596.86,-37.26,17312.0,1,2.9517,-0.135,-35.39,1,2.9538349999999998,-0.1418,-37.26,1,2.9538349999999998,-0.1418,-37.26,1,2.9538349999999998,-0.1418,-37.26,2026-05,2026,False,False,QTRX,1.0,False
2026-05-28,QUBX,588,16.8,18.480000000000004,18.6558,16.78,10.055,0.5673,eod,21343.17,1191.89,142288.0,1,18.5724,0.6403,1293.2,1,18.6558,0.5673,1191.89,1,18.6558,0.5673,1191.89,1,18.6558,0.5673,1191.89,2026-05,2026,False,False,QUBT,1.0,False
2026-05-28,RDW,578,22.94,25.234,25.33578,22.81,9.969,0.1323,eod,25000.0,329.52,18171429.0,1,25.33578,0.1323,329.52,1,25.33578,0.1323,329.52,1,25.33578,0.1323,329.52,1,25.33578,0.1323,329.52,2026-05,2026,False,False,RDW,1.0,False
2026-05-28,RIOX,619,60.49,66.539,67.236105,61.86,7.996,-0.1932,eod,3681.18,-61.29,24541.0,1,66.8717,-0.1346,-41.54,1,67.2044,-0.1884,-59.58,1,67.236105,-0.1932,-61.29,1,67.236105,-0.1932,-61.29,2026-05,2026,False,False,RIOT,1.0,False
2026-05-28,ROBN,606,18.19,20.009000000000004,19.8193803,17.65,10.946,1.3555,eod,25000.0,3686.73,221838.0,1,19.8193803,1.3555,3686.73,1,19.8193803,1.3555,3686.73,1,19.8193803,1.3555,3686.73,1,19.8193803,1.3555,3686.73,2026-05,2026,False,False,HOOD,3.0,True
2026-05-28,RXT,585,4.65,5.115000000000001,5.1438855,4.65,9.601,-0.3824,eod,25000.0,-920.15,2335339.0,1,5.1406,-0.3783,-904.64,1,5.1438855,-0.3824,-920.15,1,5.1438855,-0.3824,-920.15,1,5.1438855,-0.3824,-920.15,2026-05,2026,False,False,RXT,1.0,False
2026-05-28,SDOT,601,2.8,3.08,3.0091003,2.63,12.598,0.3849,eod,9273.75,438.52,61825.0,1,3.0091003,0.3849,438.52,1,3.0091003,0.3849,438.52,1,3.0091003,0.3849,438.52,1,3.0091003,0.3849,438.52,2026-05,2026,False,False,SDOT,1.0,False
2026-05-28,SNDU,629,117.25,128.97500000000002,130.33894729999997,116.0,11.001,-0.3793,eod,25000.0,-1045.94,1846251.0,20,129.6199,-0.3465,-913.04,1,130.2648,-0.3761,-1032.29,1,130.33894729999997,-0.3793,-1045.94,1,130.33894729999997,-0.3793,-1045.94,2026-05,2026,False,False,SNDK,2.0,True
2026-05-28,SNXX,629,196.2,215.82,217.0681567,191.51,11.774,-0.3622,eod,25000.0,-1066.52,19950951.0,1,216.8991,-0.358,-1047.87,1,217.0681567,-0.3622,-1066.52,1,217.0681567,-0.3622,-1066.52,1,217.0681567,-0.3622,-1066.52,2026-05,2026,False,False,SNDK,2.0,True
2026-05-28,SPAI,575,4.55,5.005,5.195539999999999,4.55,12.425,0.3787,eod,3341.77,153.23,22278.0,7,5.03,0.8541,268.36,1,5.055,0.7622,250.47,1,5.1051,0.6033,215.21,1,5.195539999999999,0.3787,153.23,2026-05,2026,False,False,SPAI,1.0,False
2026-05-28,SWMR,575,50.18,55.19800000000001,54.6034203,48.15,11.819,0.2761,eod,25000.0,810.75,1011965.0,1,54.6034203,0.2761,810.75,1,54.6034203,0.2761,810.75,1,54.6034203,0.2761,810.75,1,54.6034203,0.2761,810.75,2026-05,2026,False,False,SWMR,1.0,False
2026-05-28,TEMT,593,17.8,19.58,19.84937,17.6,11.332,0.4826,eod,18674.29,998.95,124495.0,2,19.6779,0.605,1170.58,1,19.7758,0.5328,1072.22,1,19.84937,0.4826,998.95,1,19.84937,0.4826,998.95,2026-05,2026,False,False,TEM,1.0,False
2026-05-28,VCIG,578,3.75,4.125,4.092239999999999,3.69,9.829,5.7124,eod,25000.0,14014.5,219279.0,1,4.092239999999999,5.7124,14014.5,1,4.092239999999999,5.7124,14014.5,1,4.092239999999999,5.7124,14014.5,1,4.092239999999999,5.7124,14014.5,2026-05,2026,True,True,VCIG,1.0,False
2026-05-29,AEVA,604,25.702,28.272200000000005,28.389914999999995,26.0546,8.226,-0.0985,eod,25000.0,-211.3,565499.0,1,28.389914999999995,-0.0985,-211.3,1,28.389914999999995,-0.0985,-211.3,1,28.389914999999995,-0.0985,-211.3,1,28.389914999999995,-0.0985,-211.3,2026-05,2026,False,False,AEVA,1.0,False
2026-05-29,APLZ,617,2.5,2.75,2.7685808999999995,2.59,6.45,-0.356,eod,6108.87,-147.62,40726.0,1,2.7637,-0.3381,-137.19,1,2.7685808999999995,-0.356,-147.62,1,2.7685808999999995,-0.356,-147.62,1,2.7685808999999995,-0.356,-147.62,2026-05,2026,False,False,APLD,1.0,False
2026-05-29,ASTI,578,7.4,8.14,8.23463,7.4,10.136,0.4896,lock,25000.0,1223.31,287833.0,1,8.1807,0.489,1149.34,1,8.2214,0.4895,1205.25,1,8.23463,0.4896,1223.31,1,8.23463,0.4896,1223.31,2026-05,2026,False,False,ASTI,1.0,False
2026-05-29,AVBP,588,27.24,29.964,30.059909999999995,27.0,10.179,-0.0359,eod,25000.0,-111.42,249918.0,1,30.059909999999995,-0.0359,-111.42,1,30.059909999999995,-0.0359,-111.42,1,30.059909999999995,-0.0359,-111.42,1,30.059909999999995,-0.0359,-111.42,2026-05,2026,False,False,AVBP,1.0,False
2026-05-29,BHVN,577,10.7,11.77,11.86549,10.55,11.087,-0.6427,eod,25000.0,-1798.43,293695.0,1,11.8288,-0.6325,-1726.51,1,11.86549,-0.6427,-1798.43,1,11.86549,-0.6427,-1798.43,1,11.86549,-0.6427,-1798.43,2026-05,2026,False,False,BHVN,1.0,False
2026-05-29,CCCC,592,3.66,4.026000000000001,4.040083999999999,3.66,9.408,0.6707,eod,3494.87,216.32,23299.0,1,4.040083999999999,0.6707,216.32,1,4.040083999999999,0.6707,216.32,1,4.040083999999999,0.6707,216.32,1,4.040083999999999,0.6707,216.32,2026-05,2026,False,False,CCCC,1.0,False
2026-05-29,CORD,625,5.67,6.237,6.278779999999999,5.73,8.74,-1.0104,stop,9835.39,-880.41,65569.0,1,6.2682,-1.0106,-865.26,1,6.278779999999999,-1.0104,-880.41,1,6.278779999999999,-1.0104,-880.41,1,6.278779999999999,-1.0104,-880.41,2026-05,2026,False,False,CRWV,1.0,False
2026-05-29,CRDU,588,72.51,79.76100000000001,80.19987999999998,72.51,9.588,-0.3251,eod,25000.0,-787.86,581529.0,1,80.1598,-0.3216,-775.75,1,80.19987999999998,-0.3251,-787.86,1,80.19987999999998,-0.3251,-787.86,1,80.19987999999998,-0.3251,-787.86,2026-05,2026,False,False,CRDO,1.0,False
2026-05-29,CRE,605,2.32,2.552,2.58774,2.08,19.621,0.0241,eod,4992.14,17.66,33281.0,2,2.5648,0.0727,62.6,1,2.5775,0.0452,37.55,1,2.58774,0.0241,17.66,1,2.58774,0.0241,17.66,2026-05,2026,False,False,CRE,1.0,False
2026-05-29,CRWL,597,53.42,58.76200000000001,58.69555999999999,52.45,10.641,0.3353,eod,25000.0,878.46,367258.0,1,58.69555999999999,0.3353,878.46,1,58.69555999999999,0.3353,878.46,1,58.69555999999999,0.3353,878.46,1,58.69555999999999,0.3353,878.46,2026-05,2026,False,False,CRWD,1.0,False
2026-05-29,ESTC,597,53.91,59.301,59.372585,53.1,10.565,0.8788,eod,25000.0,2316.54,1092634.0,1,59.372585,0.8788,2316.54,1,59.372585,0.8788,2316.54,1,59.372585,0.8788,2316.54,1,59.372585,0.8788,2316.54,2026-05,2026,False,False,ESTC,1.0,False
2026-05-29,IREZ,617,4.91,5.401000000000001,5.426831799999999,5.0614,6.734,-1.0139,stop,25000.0,-1725.62,265253.0,1,5.426831799999999,-1.0139,-1725.62,1,5.426831799999999,-1.0139,-1725.62,1,5.426831799999999,-1.0139,-1725.62,1,5.426831799999999,-1.0139,-1725.62,2026-05,2026,False,False,IREN,1.0,False
2026-05-29,NAKA,580,5.75,6.325,6.370755099999999,5.64,11.47,0.0289,eod,9715.72,20.59,64771.0,1,6.3566,0.0492,42.26,1,6.370755099999999,0.0289,20.59,1,6.370755099999999,0.0289,20.59,1,6.370755099999999,0.0289,20.59,2026-05,2026,False,False,NAKA,1.0,False
2026-05-29,NGL,591,15.55,17.105,17.361929999999997,15.55,10.436,-0.4205,eod,21329.13,-961.63,142194.0,1,17.1905,-0.36,-758.29,1,17.2761,-0.3917,-860.25,1,17.361929999999997,-0.4205,-961.63,1,17.361929999999997,-0.4205,-961.63,2026-05,2026,False,False,NGL,1.0,False
