day,symbol,trig_m,day_open,level,entry,stop,r_pct,rr,reason,pos,pnl,bar_dollar,c50_off,c50_entry,c50_rr,c50_pnl,c100_off,c100_entry,c100_rr,c100_pnl,c200_off,c200_entry,c200_rr,c200_pnl,c500_off,c500_entry,c500_rr,c500_pnl
2026-08-18,HAO,617,4.15,4.565,4.6137999999999995,4.06,12.003,-0.4312,eod,8441.18,-447.03,56275.0,1,4.5878,-0.4032,-401.71,1,4.6107,-0.4279,-441.56,1,4.6137999999999995,-0.4312,-447.03,1,4.6137999999999995,-0.4312,-447.03
2026-08-18,HSAI,580,15.71,17.281000000000002,17.10115,15.7,8.193,0.1062,eod,25000.0,210.86,741455.0,1,17.10115,0.1062,210.86,1,17.10115,0.1062,210.86,1,17.10115,0.1062,210.86,1,17.10115,0.1062,210.86
2026-08-18,IPST,599,7.49,8.239,8.5255,6.5,23.758,3.6366,eod,12627.25,10907.71,625831.0,-1,,,,-1,,,,-1,,,,5,8.5255,3.6366,10907.71
2026-08-18,NMAX,608,10.31,11.341000000000001,11.4248721,10.66,6.695,-0.2025,eod,25000.0,-361.05,225664.0,1,11.3977,-0.1731,-302.27,1,11.4248721,-0.2025,-361.05,1,11.4248721,-0.2025,-361.05,1,11.4248721,-0.2025,-361.05
2026-08-18,NUAI,578,5.23,5.753000000000001,5.76725,5.18,10.182,-1.0088,stop,25000.0,-2578.69,471242.0,1,5.76725,-1.0088,-2578.69,1,5.76725,-1.0088,-2578.69,1,5.76725,-1.0088,-2578.69,1,5.76725,-1.0088,-2578.69
2026-08-18,ONDG,577,3.12,3.4320000000000004,3.4753949999999993,3.11,10.514,-0.2063,eod,25000.0,-557.9,321450.0,9,3.4492,-0.1449,-371.87,1,3.4663,-0.1861,-493.87,1,3.4753949999999993,-0.2063,-557.9,1,3.4753949999999993,-0.2063,-557.9
2026-08-18,ONDL,577,7.91,8.701,8.806339999999999,7.91,10.178,-0.1856,eod,25000.0,-494.3,226393.0,10,8.7445,-0.1252,-320.86,1,8.788,-0.1686,-443.14,1,8.806339999999999,-0.1856,-494.3,1,8.806339999999999,-0.1856,-494.3
2026-08-18,QMCO,581,23.84,26.224,26.274587999999998,23.4558,10.728,-0.8105,eod,25000.0,-2178.33,1095466.0,1,26.274587999999998,-0.8105,-2178.33,1,26.274587999999998,-0.8105,-2178.33,1,26.274587999999998,-0.8105,-2178.33,1,26.274587999999998,-0.8105,-2178.33
2026-08-18,QPUX,581,18.5,20.35,20.5607979,18.28,11.093,-0.8509,eod,4385.62,-419.23,29237.0,1,20.4518,-0.8434,-398.06,1,20.5535,-0.8505,-417.82,1,20.5607979,-0.8509,-419.23,1,20.5607979,-0.8509,-419.23
2026-08-18,RCAT,579,9.85,10.835,10.802309999999999,9.8,9.279,-0.5012,eod,25000.0,-1167.06,1098714.0,1,10.802309999999999,-0.5012,-1167.06,1,10.802309999999999,-0.5012,-1167.06,1,10.802309999999999,-0.5012,-1167.06,1,10.802309999999999,-0.5012,-1167.06
2026-08-18,RDWU,580,9.05,9.955000000000002,9.979849999999999,8.57,14.127,-0.4645,eod,7058.25,-471.61,47055.0,1,9.979849999999999,-0.4645,-471.61,1,9.979849999999999,-0.4645,-471.61,1,9.979849999999999,-0.4645,-471.61,1,9.979849999999999,-0.4645,-471.61
2026-08-18,RGTX,579,13.04,14.344,14.463259999999998,12.9534,10.439,-0.7804,eod,3672.94,-303.63,24486.0,1,14.4157,-0.7732,-292.5,1,14.463259999999998,-0.7804,-303.63,1,14.463259999999998,-0.7804,-303.63,1,14.463259999999998,-0.7804,-303.63
2026-08-18,SECZ,629,5.29,5.819000000000001,5.855313399999999,5.314,9.245,-0.0098,eod,13420.38,-28.28,89469.0,1,5.8481,0.0036,-11.73,1,5.855313399999999,-0.0098,-28.28,1,5.855313399999999,-0.0098,-28.28,1,5.855313399999999,-0.0098,-28.28
2026-08-18,TJGC,603,3.9,4.29,4.29284,3.65,14.975,0.1305,eod,20033.79,368.33,139423.0,1,4.29284,0.1305,368.33,1,4.29284,0.1305,368.33,1,4.29284,0.1305,368.33,1,4.29284,0.1305,368.33
2026-08-18,UMAC,578,28.665,31.5315,32.020775,28.5,10.995,-0.4291,eod,6738.77,-326.03,44925.0,7,31.6892,-0.3697,-258.84,7,31.8468,-0.3994,-290.96,1,32.020775,-0.4291,-326.03,1,32.020775,-0.4291,-326.03
2026-08-19,APLZ,591,21.14,23.254,23.379929999999995,20.69,11.505,-0.6803,eod,9230.4,-733.53,61536.0,2,23.3703,-0.6791,-730.02,2,23.379929999999995,-0.6803,-733.53,2,23.379929999999995,-0.6803,-733.53,2,23.379929999999995,-0.6803,-733.53
2026-08-19,ARKY,609,20.29,22.319000000000003,22.5675,20.2597,10.226,-1.0088,stop,2190.18,-228.57,14601.0,6,22.4306,-1.0093,-216.58,5,22.5422,-1.0089,-226.36,5,22.5675,-1.0088,-228.57,5,22.5675,-1.0088,-228.57
2026-08-19,ASTL,582,4.18,4.598,4.667961999999999,4.18,10.453,0.1866,eod,7256.11,132.81,48374.0,2,4.621,0.313,208.0,2,4.644,0.2479,171.01,1,4.667961999999999,0.1866,132.81,1,4.667961999999999,0.1866,132.81
2026-08-19,AUNA,597,4.64,5.104,5.130344999999999,4.6,10.337,0.5648,eod,10702.16,612.04,71348.0,1,5.1295,0.5673,613.87,1,5.130344999999999,0.5648,612.04,1,5.130344999999999,0.5648,612.04,1,5.130344999999999,0.5648,612.04
2026-08-19,BEZ,591,10.75,11.825000000000001,11.8858509,10.75,9.556,-0.275,eod,17120.97,-470.47,114140.0,1,11.8841,-0.2739,-468.05,1,11.8858509,-0.275,-470.47,1,11.8858509,-0.275,-470.47,1,11.8858509,-0.275,-470.47
2026-08-19,CABA,616,2.95,3.2450000000000006,3.2547349999999997,3.01,7.519,-0.5097,eod,25000.0,-975.56,286488.0,1,3.2547349999999997,-0.5097,-975.56,1,3.2547349999999997,-0.5097,-975.56,1,3.2547349999999997,-0.5097,-975.56,1,3.2547349999999997,-0.5097,-975.56
2026-08-19,CDTG,596,2.92,3.212,3.1995699999999996,2.6,18.739,0.4942,lock,3147.9,287.72,20986.0,1,3.1995699999999996,0.4942,287.72,1,3.1995699999999996,0.4942,287.72,1,3.1995699999999996,0.4942,287.72,1,3.1995699999999996,0.4942,287.72
2026-08-19,CONL,617,4.005,4.4055,4.408184999999999,4.12,6.537,0.4842,lock,25000.0,789.35,2478630.0,1,4.408184999999999,0.4842,789.35,1,4.408184999999999,0.4842,789.35,1,4.408184999999999,0.4842,789.35,1,4.408184999999999,0.4842,789.35
2026-08-19,CORD,591,2.84,3.124,3.1590487999999994,2.84,10.1,-0.4672,eod,25000.0,-1182.88,1494555.0,1,3.1396,-0.4326,-1035.48,1,3.1552,-0.4607,-1154.13,1,3.1590487999999994,-0.4672,-1182.88,1,3.1590487999999994,-0.4672,-1182.88
2026-08-19,KIDZ,604,4.7,5.170000000000001,5.015,4.42,11.864,-1.0074,stop,16181.65,-1953.54,107878.0,1,5.015,-1.0074,-1953.54,1,5.015,-1.0074,-1953.54,1,5.015,-1.0074,-1953.54,1,5.015,-1.0074,-1953.54
2026-08-19,MSTX,617,8.01,8.811,8.806339999999999,8.3,5.75,1.5576,eod,25000.0,2230.03,564046.0,1,8.806339999999999,1.5576,2230.03,1,8.806339999999999,1.5576,2230.03,1,8.806339999999999,1.5576,2230.03,1,8.806339999999999,1.5576,2230.03
2026-08-19,NCT,580,3.89,4.279000000000001,4.282809999999999,3.8,11.273,-0.565,eod,3649.6,-236.85,24331.0,1,4.282809999999999,-0.565,-236.85,1,4.282809999999999,-0.565,-236.85,1,4.282809999999999,-0.565,-236.85,1,4.282809999999999,-0.565,-236.85
2026-08-19,PFSA,575,15.93,17.523,16.80025,15.6261,6.989,-1.0133,stop,25000.0,-1781.54,451809.0,1,16.80025,-1.0133,-1781.54,1,16.80025,-1.0133,-1781.54,1,16.80025,-1.0133,-1781.54,1,16.80025,-1.0133,-1781.54
2026-08-19,PYXS,594,3.07,3.3770000000000002,3.4302599999999996,3.06,10.794,-0.1492,eod,7738.67,-133.95,51591.0,1,3.3939,-0.0566,-52.35,1,3.4108,-0.102,-90.44,1,3.4302599999999996,-0.1492,-133.95,1,3.4302599999999996,-0.1492,-133.95
2026-08-19,SOXS,607,42.95,47.245000000000005,47.15102999999999,44.55,5.516,-0.1042,eod,25000.0,-148.62,1016105.0,1,47.15102999999999,-0.1042,-148.62,1,47.15102999999999,-0.1042,-148.62,1,47.15102999999999,-0.1042,-148.62,1,47.15102999999999,-0.1042,-148.62
2026-08-19,WETO,577,21.5,23.650000000000002,24.152239999999995,20.69,14.335,-1.006,stop,20927.7,-3032.82,235315.0,1,23.7682,-1.0067,-2743.47,1,23.8865,-1.0065,-2833.57,1,24.123,-1.006,-3011.11,1,24.152239999999995,-1.006,-3032.82
2026-08-20,BRR,577,2.08,2.2880000000000003,2.2767096999999996,2.08,8.64,-0.1104,eod,4856.9,-52.14,32379.0,1,2.2767096999999996,-0.1104,-52.14,1,2.2767096999999996,-0.1104,-52.14,1,2.2767096999999996,-0.1104,-52.14,1,2.2767096999999996,-0.1104,-52.14
2026-08-20,CJMB,575,2.59,2.849,2.93879,2.5304,13.897,-1.0062,stop,21588.11,-3029.96,327807.0,11,2.8632,-1.0076,-2540.02,11,2.8775,-1.0073,-2634.37,1,2.906,-1.0067,-2820.3,1,2.93879,-1.0062,-3029.96
2026-08-20,COTY,590,2.55,2.805,2.8080990999999997,2.51,10.616,-0.1781,eod,25000.0,-485.63,387515.0,1,2.8080990999999997,-0.1781,-485.63,1,2.8080990999999997,-0.1781,-485.63,1,2.8080990999999997,-0.1781,-485.63,1,2.8080990999999997,-0.1781,-485.63
2026-08-20,ENRD,583,6.0,6.6000000000000005,6.529529999999999,5.94,9.029,-1.0101,stop,9381.96,-866.86,62546.0,1,6.529529999999999,-1.0101,-866.86,1,6.529529999999999,-1.0101,-866.86,1,6.529529999999999,-1.0101,-866.86,1,6.529529999999999,-1.0101,-866.86
2026-08-20,GDC,581,2.25,2.475,2.5175299999999994,2.25,10.627,-1.0084,stop,3316.72,-359.4,22111.0,1,2.4874,-1.0095,-323.5,1,2.4998,-1.009,-338.34,1,2.5175299999999994,-1.0084,-359.4,1,2.5175299999999994,-1.0084,-359.4
2026-08-20,MRVI,578,7.38,8.118,8.109255,7.38,8.993,0.2136,eod,25000.0,475.27,1025886.0,1,8.109255,0.2136,475.27,1,8.109255,0.2136,475.27,1,8.109255,0.2136,475.27,1,8.109255,0.2136,475.27
2026-08-20,NXTT,613,6.54,7.194000000000001,7.346975,6.75,8.125,0.4872,lock,7598.61,291.69,50657.0,1,7.23,0.4637,224.8,1,7.2659,0.4854,252.79,1,7.3379,0.487,287.36,1,7.346975,0.4872,291.69
2026-08-20,PCLA,610,6.35,6.985,7.321899999999999,6.2587,14.521,-0.0932,lock,8038.35,-118.48,53589.0,-1,,,,-1,,,,-1,,,,1,7.321899999999999,-0.0932,-118.48
2026-08-20,SLE,581,4.07,4.477,4.488424999999999,4.05,9.768,-0.3614,eod,3455.19,-126.1,23035.0,1,4.488424999999999,-0.3614,-126.1,1,4.488424999999999,-0.3614,-126.1,1,4.488424999999999,-0.3614,-126.1,1,4.488424999999999,-0.3614,-126.1
2026-08-20,TEMT,575,24.81,27.291,27.717905,24.57,11.357,0.2882,eod,25000.0,811.85,793314.0,2,27.4275,0.4191,1085.25,1,27.5639,0.3544,956.09,1,27.717905,0.2882,811.85,1,27.717905,0.2882,811.85
2026-08-20,USDE,629,3.23,3.5530000000000004,3.625845,3.3,8.987,1.3631,eod,8830.38,1071.1,58869.0,2,3.5708,1.8438,1224.0,2,3.5885,1.6687,1174.17,1,3.6241,1.3761,1075.98,1,3.625845,1.3631,1071.1
2026-08-20,XOS,595,2.95,3.2450000000000006,3.2799102999999996,2.89,11.888,0.4911,lock,25000.0,1447.85,429553.0,1,3.2612,1.2924,3666.23,1,3.2775,0.491,1439.59,1,3.2799102999999996,0.4911,1447.85,1,3.2799102999999996,0.4911,1447.85
2026-08-20,YJ,628,3.85,4.235,4.232659999999999,3.84,9.277,-1.0098,stop,25000.0,-2362.57,241968.0,1,4.232659999999999,-1.0098,-2362.57,1,4.232659999999999,-1.0098,-2362.57,1,4.232659999999999,-1.0098,-2362.57,1,4.232659999999999,-1.0098,-2362.57
2026-08-21,ALOY,578,11.33,12.463000000000001,12.480529599999997,11.12,10.901,-0.1437,eod,25000.0,-401.3,519265.0,1,12.480529599999997,-0.1437,-401.3,1,12.480529599999997,-0.1437,-401.3,1,12.480529599999997,-0.1437,-401.3,1,12.480529599999997,-0.1437,-401.3
2026-08-21,ANY,626,2.0,2.2,2.21663,2.1,5.262,3.5872,eod,2434.86,456.64,16232.0,1,2.211,3.8198,464.01,1,2.21663,3.5872,456.64,1,2.21663,3.5872,456.64,1,2.21663,3.5872,456.64
2026-08-21,ARCT,598,11.1,12.21,12.0940737,11.1,8.22,1.1025,eod,25000.0,2255.37,497526.0,1,12.0940737,1.1025,2255.37,1,12.0940737,1.1025,2255.37,1,12.0940737,1.1025,2255.37,1,12.0940737,1.1025,2255.37
2026-08-21,BKKT,583,7.86,8.646,8.555589999999999,7.81,8.715,-0.0471,eod,25000.0,-117.97,324026.0,1,8.555589999999999,-0.0471,-117.97,1,8.555589999999999,-0.0471,-117.97,1,8.555589999999999,-0.0471,-117.97,1,8.555589999999999,-0.0471,-117.97
2026-08-21,CEPL,629,6.04,6.644000000000001,6.66995,6.3277,5.131,-1.0702,stop,4625.28,-259.53,30835.0,1,6.66995,-1.0702,-259.53,1,6.66995,-1.0702,-259.53,1,6.66995,-1.0702,-259.53,1,6.66995,-1.0702,-259.53
2026-08-21,DFNS,580,20.1,22.110000000000003,22.066,20.1,8.91,-0.293,eod,13044.32,-356.16,86962.0,1,22.066,-0.293,-356.16,1,22.066,-0.293,-356.16,1,22.066,-0.293,-356.16,1,22.066,-0.293,-356.16
2026-08-21,EMAT,575,3.41,3.7510000000000003,3.9317599999999997,3.41,13.27,0.1787,eod,10054.3,226.37,67029.0,2,3.7698,0.7095,668.7,2,3.7885,0.4895,479.64,2,3.826,0.4783,510.83,1,3.9317599999999997,0.1787,226.37
2026-08-21,FUTG,600,4.54,4.994000000000001,5.015,4.54,9.472,0.4107,eod,25000.0,956.41,309200.0,1,5.015,0.4107,956.41,1,5.015,0.4107,956.41,1,5.015,0.4107,956.41,1,5.015,0.4107,956.41
2026-08-21,GEMI,601,4.28,4.708000000000001,4.749205,4.19,11.775,-0.8569,eod,25000.0,-2531.12,583454.0,1,4.7315,-0.8523,-2447.2,1,4.749205,-0.8569,-2531.12,1,4.749205,-0.8569,-2531.12,1,4.749205,-0.8569,-2531.12
2026-08-21,MRNA,577,133.155,146.47050000000002,145.2344,132.545,8.737,0.0123,eod,25000.0,25.79,5052995.0,1,145.2344,0.0123,25.79,1,145.2344,0.0123,25.79,1,145.2344,0.0123,25.79,1,145.2344,0.0123,25.79
2026-08-21,NINE,580,10.5,11.55,11.5345,10.475,9.185,-0.0137,eod,12507.44,-30.73,83383.0,1,11.5345,-0.0137,-30.73,1,11.5345,-0.0137,-30.73,1,11.5345,-0.0137,-30.73,1,11.5345,-0.0137,-30.73
2026-08-21,NXTT,583,8.0,8.8,8.6841746,8.0,7.878,-1.0117,stop,18761.73,-1517.92,125078.0,1,8.6841746,-1.0117,-1517.92,1,8.6841746,-1.0117,-1517.92,1,8.6841746,-1.0117,-1517.92,1,8.6841746,-1.0117,-1517.92
2026-08-21,ONDG,606,2.96,3.2560000000000002,3.2697799999999995,3.04,7.027,-1.0132,stop,25000.0,-1807.48,182562.0,1,3.2697799999999995,-1.0132,-1807.48,1,3.2697799999999995,-1.0132,-1807.48,1,3.2697799999999995,-1.0132,-1807.48,1,3.2697799999999995,-1.0132,-1807.48
2026-08-21,ONDL,606,7.51,8.261000000000001,8.304839999999999,7.71,7.163,-1.013,stop,11470.65,-846.01,76471.0,1,8.3023,-1.013,-842.76,1,8.304839999999999,-1.013,-846.01,1,8.304839999999999,-1.013,-846.01,1,8.304839999999999,-1.013,-846.01
2026-08-21,PFSA,604,6.65,7.315000000000001,7.2375476999999995,6.2201,14.058,-1.0061,stop,6627.78,-945.38,44185.0,1,7.2375476999999995,-1.0061,-945.38,1,7.2375476999999995,-1.0061,-945.38,1,7.2375476999999995,-1.0061,-945.38,1,7.2375476999999995,-1.0061,-945.38
2026-08-21,PSIG,596,2.17,2.387,2.4272599999999995,2.15,11.423,0.4907,lock,2824.6,154.95,18831.0,-1,,,,-1,,,,1,2.4272599999999995,0.4907,154.95,1,2.4272599999999995,0.4907,154.95
2026-08-21,RGTX,627,11.14,12.254000000000001,12.427169999999998,11.575,6.857,0.9245,eod,10776.22,670.24,71841.0,2,12.3153,1.2154,774.36,1,12.3765,1.0461,717.11,1,12.427169999999998,0.9245,670.24,1,12.427169999999998,0.9245,670.24
2026-08-21,RZLT,601,4.69,5.159000000000001,5.180495,4.646,10.317,-0.0851,eod,9804.35,-97.87,65362.0,1,5.180495,-0.0851,-97.87,1,5.180495,-0.0851,-97.87,1,5.180495,-0.0851,-97.87,1,5.180495,-0.0851,-97.87
2026-08-21,SOFX,598,9.73,10.703000000000001,10.762189999999999,9.62,10.613,-0.2558,eod,19296.07,-547.04,128640.0,1,10.7565,-0.2521,-537.13,1,10.762189999999999,-0.2558,-547.04,1,10.762189999999999,-0.2558,-547.04,1,10.762189999999999,-0.2558,-547.04
2026-08-21,SSMR,583,17.53,19.283,19.041954999999998,17.5,8.098,-0.4941,eod,2936.27,-121.02,19575.0,1,19.041954999999998,-0.4941,-121.02,1,19.041954999999998,-0.4941,-121.02,1,19.041954999999998,-0.4941,-121.02,1,19.041954999999998,-0.4941,-121.02
2026-08-21,TGTX,590,50.4,55.440000000000005,55.47593,50.03,9.817,-0.1379,eod,25000.0,-354.4,312551.0,1,55.47593,-0.1379,-354.4,1,55.47593,-0.1379,-354.4,1,55.47593,-0.1379,-354.4,1,55.47593,-0.1379,-354.4
2026-08-24,AIFU,613,16.98,18.678,19.578559999999996,17.0001,13.17,0.9391,eod,5256.84,643.85,35046.0,-1,,,,-1,,,,-1,,,,4,19.578559999999996,0.9391,643.85
2026-08-24,CANG,575,2.24,2.4640000000000004,2.41723,2.18,9.814,-1.0092,stop,6573.66,-658.96,43824.0,1,2.41723,-1.0092,-658.96,1,2.41723,-1.0092,-658.96,1,2.41723,-1.0092,-658.96,1,2.41723,-1.0092,-658.96
2026-08-24,CVRX,577,2.98,3.278,3.2597499999999995,2.96,9.195,-1.0432,stop,11125.85,-1080.63,74172.0,1,3.2597499999999995,-1.0432,-1080.63,1,3.2597499999999995,-1.0432,-1080.63,1,3.2597499999999995,-1.0432,-1080.63,1,3.2597499999999995,-1.0432,-1080.63
2026-08-24,DTCX,600,2.62,2.8820000000000006,2.9286597,2.58,11.905,-1.0074,stop,4687.76,-567.84,31252.0,1,2.8964,-1.0082,-521.9,1,2.9108,-1.0078,-542.55,1,2.9286597,-1.0074,-567.84,1,2.9286597,-1.0074,-567.84
2026-08-24,EMAT,575,4.11,4.521000000000001,4.483811199999999,4.03,10.121,-1.0089,stop,25000.0,-2575.53,219447.0,1,4.483811199999999,-1.0089,-2575.53,1,4.483811199999999,-1.0089,-2575.53,1,4.483811199999999,-1.0089,-2575.53,1,4.483811199999999,-1.0089,-2575.53
2026-08-24,GGR,586,2.14,2.3540000000000005,2.45735,2.02,17.798,0.4939,lock,2127.21,184.43,14181.0,9,2.3658,0.4927,150.62,9,2.3775,0.4929,155.11,5,2.4011,0.4932,163.96,1,2.45735,0.4939,184.43
2026-08-24,IPST,578,8.98,9.878000000000002,9.789279999999998,8.64,11.74,-1.0075,stop,2475.71,-295.81,16505.0,1,9.789279999999998,-1.0075,-295.81,1,9.789279999999998,-1.0075,-295.81,1,9.789279999999998,-1.0075,-295.81,1,9.789279999999998,-1.0075,-295.81
