day,symbol,entry_m,rr_booked,rr_walk
2025-05-06,HIMZ,577,1.6829787234042557,1.6829787234042557
2025-05-06,OMCL,580,-0.1904761904761898,-0.19047619047618988
2025-05-06,CRWV,584,-1.0315624999999995,-1.0315624999999997
2025-05-06,KOLD,728,-1.0397285418821096,-1.0397285418821096
2025-05-07,ATRO,577,0.5742971887550196,0.5742971887550196
2025-05-07,AZTA,577,-0.3213242453748786,-0.32132424537487864
2025-05-07,HIMZ,578,1.833333333333335,1.833333333333335
2025-05-07,UPST,578,0.3280423280423303,0.32804232804233036
2025-05-08,GRPN,577,1.7484816753926704,1.7484816753926704
2025-05-08,PZZA,577,1.125364431486878,1.125364431486878
2025-05-08,QDEL,577,2.0000000000000013,2.0000000000000013
2025-05-08,SPB,581,0.9661538461538464,0.9661538461538464
2025-05-09,BLFS,577,-0.4929577464788738,-0.4929577464788738
2025-05-09,MNSO,577,-0.5324675324675305,-0.5324675324675305
2025-05-09,SEZL,577,2.0,2.0
2025-05-09,ACLX,578,-1.0164844903988175,-1.0164844903988177
2025-05-12,BRKR,577,-0.7305936073059364,-0.7305936073059364
2025-05-12,HELE,577,-1.0207218543046348,-1.0207218543046348
2025-05-12,RNA,577,-0.3956834532374104,-0.39568345323741044
2025-05-12,SDRL,577,-1.025185567010308,-1.025185567010308
2025-05-12,DRV,610,-1.2728857142857055,-1.2728857142857055
2025-05-12,CRWV,657,2.0,2.0
2025-05-13,ASTS,577,-1.0112173913043478,-1.0112173913043478
2025-05-13,CONL,577,2.0,2.0
2025-05-13,FSLR,577,0.2953149001536095,0.2953149001536095
2025-05-13,NNE,577,0.1270890011659561,0.12708900116595617
2025-05-13,NFLU,654,-0.8214285714285696,-0.8214285714285696
2025-05-13,XYZ,769,0.5000000000000046,0.5000000000000046
2025-05-14,ETON,577,-1.0136853146853146,-1.0136853146853146
2025-05-14,NUTX,577,-1.0071907957814,-1.0071907957814001
2025-05-14,OKLO,577,-0.3070652173913031,-0.30706521739130316
2025-05-14,PLTU,577,-1.015632687265159,-1.015632687265159
2025-05-14,CELH,595,-1.0828752642706154,-1.0828752642706154
2025-05-14,RGC,597,-0.6798640271945612,-0.6798640271945612
2025-05-14,RDDT,637,2.0,2.0
2025-05-14,SATS,644,-1.0700689655172473,-1.0700689655172473
2025-05-14,QBTX,686,-1.0163932738503774,-1.0163932738503774
2025-05-15,RGC,580,0.4965716482126701,0.49657164821267014
2025-05-15,NUTX,611,-1.0216378056840718,-1.0216378056840718
2025-05-15,EXEL,663,2.0,2.0
2025-05-15,CRWV,679,-1.030634782608694,-1.0306347826086941
2025-05-15,SMCX,770,-1.0469896907216507,-1.0469896907216507
2025-05-16,SEDG,577,2.0,2.0
2025-05-16,SMCX,580,-1.0179733840304173,-1.0179733840304173
2025-05-16,QBTX,587,2.0,2.0
2025-05-16,CONL,588,2.0,2.0
2025-05-19,LABU,577,-1.0236492890995266,-1.0236492890995266
2025-05-19,MRNA,577,-0.3506493506493507,-0.3506493506493507
2025-05-19,CONL,578,0.0261780104712064,0.026178010471206468
2025-05-19,GRAL,580,-1.022232558139536,-1.022232558139536
2025-05-19,SMR,592,2.0,2.0
2025-05-20,TRNS,577,-1.1061192267207534,-1.1061192267207534
2025-05-20,QBTX,581,-1.0088156250000004,-1.0088156250000004
2025-05-20,NBIS,627,-1.0326249999999997,-1.0326249999999995
2025-05-20,BOIL,674,2.0,2.0
2025-05-20,ASTS,693,-1.0918571428571415,-1.0918571428571415
2025-05-20,ARQQ,733,-1.0224175824175832,-1.0224175824175832
2025-05-20,CRWV,806,-1.0746893640967865,-1.0746893640967863
2025-05-21,ACLX,577,0.2492917847025482,0.2492917847025482
2025-05-21,IONX,583,-1.0164468085106388,-1.0164468085106388
2025-05-21,APPX,585,-1.0553506869125109,-1.0553506869125109
2025-05-21,NBIS,586,-1.0258682252222595,-1.0258682252222597
2025-05-21,HSAI,654,2.0,2.0
2025-05-21,CONL,678,-1.0511071428571432,-1.0511071428571432
2025-05-21,NVDU,705,-1.413580246913596,-1.413580246913596
2025-05-21,UVIX,807,-1.0347674418604669,-1.0347674418604667
2025-05-21,UVXY,810,-1.035828124999998,-1.035828124999998
2025-05-22,RGTX,594,2.0,2.0
2025-05-22,QBTX,597,2.0,2.0
2025-05-22,IONQ,598,2.0,2.0
2025-05-22,ALAB,603,-1.0610191082802525,-1.0610191082802525
2025-05-22,ARQQ,604,-1.0335427855850834,-1.0335427855850834
2025-05-22,TSLR,608,-1.090058823529409,-1.090058823529409
2025-05-22,HSAI,634,-1.0856153846153824,-1.0856153846153824
2025-05-22,PLTU,646,-1.0971818181818151,-1.0971818181818151
2025-05-22,GME,648,-1.0654531802120135,-1.0654531802120137
2025-05-22,SMR,665,2.0,2.0
2025-05-22,STX,676,-1.0832424242424268,-1.0832424242424268
2025-05-22,HIMS,683,-1.0662793289394843,-1.0662793289394845
2025-05-23,IONQ,577,0.6793248945147664,0.6793248945147664
2025-05-23,NNE,577,2.0,2.0
2025-05-23,QBTX,578,-1.0158365921787704,-1.0158365921787704
2025-05-23,OKLO,585,2.0,2.0
2025-05-23,LEU,606,-1.023548158076609,-1.023548158076609
2025-05-23,TEM,698,-1.0733866011063302,-1.0733866011063302
2025-05-27,CRWV,577,0.9418238577740164,0.9418238577740163
2025-05-27,CMP,581,0.0098039215686289,0.009803921568628988
2025-05-27,SBET,596,2.0,2.0
2025-05-27,TEM,597,-1.0360115011121334,-1.0360115011121334
2025-05-27,OKLO,673,-1.0625609756097532,-1.0625609756097532
2025-05-28,SMR,577,-0.5637583892617444,-0.5637583892617444
2025-05-28,DFDV,603,-1.0122951316993305,-1.0122951316993303
2025-05-28,SBET,623,-1.0168109589041097,-1.0168109589041097
2025-05-28,OKLO,673,-1.0505791855203603,-1.0505791855203603
2025-05-28,GLXY,820,0.1836734693877468,0.1836734693877468
2025-05-29,AI,577,-0.5889387144992533,-0.5889387144992533
2025-05-29,ELF,577,-0.8000900495272402,-0.8000900495272402
2025-05-29,YETI,578,-1.0220655375552288,-1.0220655375552288
2025-05-29,UVIX,606,-1.047796093618452,-1.047796093618452
2025-05-29,SQQQ,720,-1.063324324324327,-1.0633243243243273
2025-05-29,TSDD,838,-1.1115925925926051,-1.1115925925926051
2025-05-30,INOD,577,-1.014824053452115,-1.014824053452115
2025-05-30,GMEU,582,-1.335339433922113,-1.335339433922113
2025-05-30,MP,598,2.0,2.0
2025-05-30,LMND,628,-1.0647475728155282,-1.0647475728155282
2025-05-30,HIMS,629,-1.0593916328989188,-1.0593916328989188
2025-05-30,UVIX,755,-1.0597058823529375,-1.0597058823529377
2025-05-30,TSDD,776,-1.068948186528498,-1.068948186528498
2025-05-30,CNX,807,-1.0324900000000028,-1.0324900000000028
2025-06-02,OKLO,577,-1.0337967213114774,-1.0337967213114774
2025-06-02,JNUG,578,0.4828995114146126,0.4828995114146126
2025-06-02,LZMH,578,-1.0561735962730745,-1.0561735962730745
2025-06-02,HIMZ,586,-1.0373716814159322,-1.0373716814159322
2025-06-02,LMND,649,2.0,2.0
2025-06-02,TSDD,668,-1.078487569060771,-1.078487569060771
2025-06-03,HIMZ,577,-1.0074303697875693,-1.0074303697875693
2025-06-03,KYMR,582,-1.022998595505619,-1.0229985955056187
2025-06-03,CRWV,598,2.0,2.0
2025-06-03,CONL,626,2.0,2.0
2025-06-03,SMCX,637,2.0,2.0
2025-06-03,INCY,647,-1.0352110817941975,-1.0352110817941977
2025-06-03,MSTX,654,-1.0960500000000055,-1.0960500000000057
2025-06-03,MP,676,0.3823529411764783,0.3823529411764783
2025-06-03,SMCI,705,-1.075489552238801,-1.075489552238801
2025-06-04,HIMS,577,-1.0223438735177874,-1.0223438735177874
2025-06-04,SBET,581,-1.020076784896623,-1.020076784896623
2025-06-04,TSDD,593,2.0,2.0
2025-06-04,RDDT,615,1.1694117647058822,1.1694117647058822
2025-06-04,LEGN,618,2.0,2.0
2025-06-04,NBIS,674,-1.0785999999999945,-1.0785999999999945
2025-06-04,ASTS,771,2.0,2.0
2025-06-04,CHA,798,2.0,2.0
2025-06-05,NBIS,577,2.0,2.0
2025-06-05,AGX,579,-1.025692392502758,-1.025692392502758
2025-06-05,PTIR,584,-1.032105324074077,-1.032105324074077
2025-06-05,TSDD,588,-1.0417868852459036,-1.0417868852459036
2025-06-05,TSLQ,588,-1.0418350515463903,-1.0418350515463903
2025-06-05,KOLD,632,-1.0263908045977026,-1.0263908045977026
2025-06-05,MP,632,-1.068405405405408,-1.068405405405408
2025-06-05,ROBN,655,2.0,2.0
2025-06-05,INOD,658,2.0,2.0
2025-06-05,ETOR,665,-1.0293755458515257,-1.0293755458515255
2025-06-06,CRSP,577,0.0,0.0
2025-06-06,IDT,577,1.315076228119706,1.3150762281197061
2025-06-06,NGNE,581,-1.0156666666666656,-1.0156666666666656
2025-06-06,HIMZ,582,0.7419354838709663,0.7419354838709663
2025-06-06,ROBN,814,2.0,2.0
2025-06-09,RDW,591,2.0,2.0
2025-06-09,ETOR,599,-1.0157178360934953,-1.0157178360934953
2025-06-09,CRWV,610,0.8139880952380952,0.8139880952380952
2025-06-09,SMCX,619,-1.0343000000000009,-1.0343000000000007
2025-06-09,TEMT,789,2.0,2.0
2025-06-10,SMR,580,-1.0227232704402516,-1.0227232704402516
2025-06-10,UNFI,581,-1.0128540134564228,-1.0128540134564228
2025-06-10,SBET,583,-1.0126098305209374,-1.0126098305209374
2025-06-10,LEGN,590,0.8673469387755144,0.8673469387755144
2025-06-10,SEDG,617,2.0,2.0
2025-06-10,MUU,729,-1.1129172714078293,-1.1129172714078293
2025-06-10,INTC,791,2.0,2.0
2025-06-11,SBET,588,2.0,2.0
2025-06-11,RGTX,611,-1.014272242722427,-1.0142722427224273
2025-06-11,IONL,618,-1.0622144112478031,-1.0622144112478031
2025-06-11,IONX,618,-1.0155092592592576,-1.0155092592592576
2025-06-11,HOOX,661,-1.5502697235333822,-1.5502697235333822
2025-06-11,ROBN,662,-1.0864464692482876,-1.0864464692482876
2025-06-11,KOLD,706,-1.0929607261948866,-1.0929607261948866
2025-06-11,CRWL,751,-1.3048937500000013,-1.3048937500000013
2025-06-11,GPCR,771,-0.402597402597402,-0.40259740259740207
2025-06-11,AVGX,788,-1.08338888888889,-1.08338888888889
2025-06-12,TNXP,577,0.6377649325626228,0.6377649325626228
2025-06-12,DFDV,579,2.0,2.0
2025-06-12,SMR,590,-1.0312134840039686,-1.0312134840039686
2025-06-12,HIMS,592,-1.0386644518272443,-1.0386644518272445
2025-06-12,AVGX,611,-1.173236218223373,-1.173236218223373
2025-06-13,ELVN,577,2.0,2.0
2025-06-13,IONX,577,-1.0247527114967454,-1.0247527114967454
2025-06-13,TEM,580,-1.0398531073446295,-1.0398531073446295
2025-06-13,DFDV,581,-1.021826086956522,-1.0218260869565219
2025-06-13,PLTU,588,-1.0381036585365837,-1.0381036585365835
2025-06-13,SEDG,594,-1.0355126050420158,-1.0355126050420158
2025-06-13,CRCL,652,2.0,2.0
2025-06-13,RBRK,656,-1.0763713080168824,-1.0763713080168824
2025-06-16,AEVA,584,-1.0283411764705894,-1.0283411764705894
2025-06-16,HIMZ,586,2.0,2.0
2025-06-16,CRDO,596,-1.0578248943583684,-1.0578248943583684
2025-06-16,HIMS,599,-1.054120370370371,-1.054120370370371
2025-06-16,IONX,616,-1.0679122298684018,-1.0679122298684018
2025-06-16,NBIS,633,-1.0616172839506135,-1.0616172839506135
2025-06-16,FUTU,707,2.0,2.0
2025-06-17,RDDT,577,-1.0213630494635924,-1.0213630494635924
2025-06-17,RDTL,577,-1.013078212290502,-1.013078212290502
2025-06-17,SRPT,578,-1.02348901098901,-1.02348901098901
2025-06-17,CRCL,581,-1.0300380952380963,-1.0300380952380963
2025-06-17,RKLX,633,-1.1212119402984977,-1.1212119402984977
2025-06-17,UVXY,828,-1.0630285714285703,-1.0630285714285705
2025-06-18,RDTL,579,2.0,2.0
2025-06-18,ARQQ,580,-1.021272727272727,-1.0212727272727273
2025-06-18,SRRK,580,0.3222222222222205,0.3222222222222205
2025-06-18,MVLL,582,-0.4158415841584148,-0.4158415841584148
2025-06-18,CRCL,611,2.0,2.0
2025-06-18,SYM,614,2.0,2.0
2025-06-18,CONL,687,2.0,2.0
2025-06-18,COIN,695,2.0,2.0
2025-06-18,ROBN,710,1.59860290166578,1.5986029016657801
2025-06-18,SMCI,783,-1.0749122513789091,-1.0749122513789091
2025-06-20,GRPN,577,-1.0197828998197285,-1.0197828998197285
2025-06-20,RGC,579,-1.009562841530055,-1.009562841530055
2025-06-20,GRRR,581,-0.5995697315499015,-0.5995697315499015
2025-06-20,RDTL,583,-1.0304763013858165,-1.0304763013858163
2025-06-20,CRWV,587,0.0579413484835826,0.057941348483582636
2025-06-20,TSDD,625,-1.1336170212765946,-1.1336170212765946
2025-06-20,AAOI,674,2.0,2.0
2025-06-20,CRCL,761,-1.0374037854889606,-1.0374037854889606
2025-06-23,TSLR,588,2.0,2.0
2025-06-23,LMND,589,-1.0233650793650784,-1.0233650793650784
2025-06-23,OUST,590,2.0,2.0
2025-06-23,RKLB,590,2.0,2.0
2025-06-23,ANET,609,1.061946902654874,1.061946902654874
2025-06-23,DFDV,609,-0.7403846153846155,-0.7403846153846155
2025-06-23,KTOS,621,-1.0649628783552212,-1.0649628783552212
2025-06-23,IONX,668,-1.054089285714287,-1.054089285714287
2025-06-23,UVIX,751,-1.0572886638872367,-1.0572886638872367
2025-06-23,UVXY,755,-1.0554634146341435,-1.0554634146341435
2025-06-24,DFDV,577,2.0,2.0
2025-06-24,QNTM,577,-0.3397129186602875,-0.3397129186602875
2025-06-24,RDTL,577,0.050632911392404,0.050632911392404036
2025-06-24,CRCL,586,-1.0155014236001267,-1.0155014236001267
2025-06-24,LIMN,623,1.6549707602339183,1.6549707602339183
2025-06-24,HNGE,649,-1.0302508250825098,-1.0302508250825098
2025-06-24,ETHU,776,-1.0900774682709773,-1.0900774682709773
2025-06-25,SMCX,577,1.363445378151258,1.3634453781512579
2025-06-25,TSDD,588,2.0,2.0
2025-06-25,CHYM,590,0.0549415683993439,0.05494156839934396
2025-06-25,MNTN,602,2.0,2.0
2025-06-25,BP,699,-0.8097826086956526,-0.8097826086956526
2025-06-26,AVAV,577,1.186733958183127,1.186733958183127
2025-06-26,BKSY,577,0.2679738562091502,0.2679738562091502
2025-06-26,JEF,577,-0.090909090909092,-0.09090909090909208
2025-06-26,IONL,579,0.1357013574660605,0.13570135746606052
2025-06-27,HIMS,594,2.0,2.0
2025-06-27,NUTX,621,0.015716210148183,0.015716210148183092
2025-06-27,SATS,622,2.0,2.0
2025-06-27,MSTX,626,-1.0423016759776558,-1.0423016759776558
2025-06-27,AEVA,729,-1.07454736842105,-1.07454736842105
2025-06-30,ARCX,588,-1.0205392156862736,-1.0205392156862736
2025-06-30,SOFX,592,2.0,2.0
2025-06-30,APPX,594,-1.0358439623871138,-1.0358439623871138
2025-06-30,CAVA,601,0.5497835497835537,0.5497835497835537
2025-06-30,APP,630,-1.0949171122994614,-1.0949171122994614
2025-06-30,NNNN,674,-0.5306800016395458,-0.5306800016395458
2025-06-30,HOOD,695,2.0,2.0
2025-06-30,CRSP,698,-1.0907272727272737,-1.0907272727272737
2025-07-01,HOOG,577,-1.019867549668875,-1.019867549668875
2025-07-01,ROBN,577,-1.0188400112767382,-1.0188400112767382
2025-07-01,LMND,578,-1.0236327014217994,-1.0236327014217994
2025-07-01,PGY,593,-1.0710967741935495,-1.0710967741935495
2025-07-01,NAIL,608,2.0,2.0
2025-07-01,SMST,646,2.0,2.0
2025-07-01,NXT,681,0.4126213592232977,0.41262135922329773
2025-07-01,SEDG,699,2.0,2.0
2025-07-01,ENPH,706,-1.048224299065421,-1.048224299065421
2025-07-01,LABU,707,2.0,2.0
2025-07-02,ROBN,577,2.0,2.0
2025-07-02,HUT,578,0.0675675675675635,0.06756756756756355
2025-07-02,AVBP,581,-0.4234234234234226,-0.4234234234234226
2025-07-02,HOOG,587,2.0,2.0
2025-07-02,RKLX,629,-1.0654099724764772,-1.0654099724764772
2025-07-02,ONON,630,-1.0395698529411763,-1.0395698529411765
2025-07-02,NVDL,651,0.5648387535719306,0.5648387535719306
2025-07-02,GLXY,748,-1.051720930232558,-1.0517209302325579
2025-07-07,RGC,577,-1.006481519834316,-1.006481519834316
2025-07-07,BMNR,582,-1.0068787120442857,-1.0068787120442857
2025-07-07,U,601,-1.0560728095433982,-1.0560728095433982
2025-07-07,CONL,602,-1.0779516129032252,-1.0779516129032252
2025-07-07,CRCL,609,-1.0369648798521276,-1.0369648798521276
2025-07-07,PLTU,712,-1.0747071749423334,-1.0747071749423334
2025-07-07,PTIR,719,-1.203225906127359,-1.203225906127359
2025-07-07,TSSI,754,-1.0421176470588225,-1.0421176470588225
2025-07-08,SOFX,578,-1.0181033591731266,-1.0181033591731266
2025-07-08,BMNR,581,-1.0167961675527246,-1.0167961675527246
2025-07-08,MRNA,586,1.9999999999999925,1.9999999999999925
2025-07-08,INTW,587,2.0,2.0
2025-07-08,DOW,635,-1.0913650793650835,-1.0913650793650835
2025-07-08,SOXL,669,-1.092103448275867,-1.092103448275867
2025-07-08,HIMZ,774,-1.073310344827592,-1.073310344827592
2025-07-08,FCX,779,-0.546774193548387,-0.546774193548387
2025-07-09,QBTX,587,-1.0202410501193329,-1.0202410501193329
2025-07-09,IONX,589,-1.029491557223267,-1.029491557223267
2025-07-09,MNTN,589,-1.0343971631205655,-1.0343971631205655
2025-07-09,CRSP,594,-1.092136616362192,-1.092136616362192
2025-07-09,LABU,657,1.0695652173913155,1.0695652173913157
2025-07-09,RNA,740,-0.1665277546257732,-0.16652775462577327
2025-07-10,NEGG,578,2.0,2.0
2025-07-10,SOFX,583,-0.0635342185903989,-0.0635342185903989
2025-07-10,CONL,753,-1.0900000000000032,-1.0900000000000032
2025-07-11,MP,577,-1.0161267123287665,-1.0161267123287663
2025-07-11,DFDV,578,-1.0212258064516115,-1.0212258064516115
2025-07-11,ROBN,602,-1.0648876404494367,-1.0648876404494367
2025-07-11,HOOX,603,-1.0340777128190506,-1.0340777128190506
2025-07-11,LEU,608,-1.0480605326876495,-1.0480605326876495
2025-07-11,KTOS,665,-1.069040000000001,-1.069040000000001
2025-07-14,TNXP,577,-0.4928292046936115,-0.4928292046936115
2025-07-14,APPX,578,-1.024892857142858,-1.024892857142858
2025-07-14,MARA,578,-1.022761363636362,-1.022761363636362
2025-07-14,ROOT,578,0.3426640926640942,0.34266409266409426
2025-07-14,SMR,608,-1.048772151898736,-1.048772151898736
2025-07-14,RNA,668,-1.062522522522524,-1.062522522522524
2025-07-14,AMSC,675,-1.0716548672566315,-1.0716548672566317
2025-07-14,NBIS,785,0.8373033059044269,0.8373033059044269
2025-07-15,OUST,577,-1.0254999502537057,-1.0254999502537057
2025-07-15,SEDG,588,-1.033512195121952,-1.033512195121952
2025-07-15,SMCX,590,0.3208202989224898,0.32082029892248987
2025-07-15,SBET,603,-1.0345637583892595,-1.0345637583892597
2025-07-15,ARCX,609,0.5673076923076926,0.5673076923076926
2025-07-15,DUST,692,-1.0720000000000045,-1.0720000000000045
2025-07-15,SMCL,703,-0.3964999999999975,-0.3964999999999975
2025-07-16,MDGL,580,-0.1836641708306138,-0.18366417083061384
2025-07-16,GLXY,590,-1.0568571428571407,-1.0568571428571407
2025-07-16,DXYZ,597,0.512931034482756,0.512931034482756
2025-07-16,ROBN,610,-1.0440289855072478,-1.0440289855072478
2025-07-16,HOOG,611,-1.0447448275862083,-1.0447448275862083
2025-07-16,VXX,696,-1.0426090909090897,-1.0426090909090895
2025-07-16,VIXY,697,-1.062364864864861,-1.062364864864861
2025-07-16,ETHU,750,2.0,2.0
2025-07-17,PGY,577,0.5454545454545457,0.5454545454545457
2025-07-17,METC,578,-0.0504201680672287,-0.050420168067228745
2025-07-17,MCRI,579,-1.02602965797656,-1.02602965797656
2025-07-17,AIRO,586,-1.03058207217695,-1.03058207217695
2025-07-17,AEVA,607,2.0,2.0
2025-07-17,RGTX,607,2.0,2.0
2025-07-17,XRPT,838,2.0,2.0
2025-07-18,CONL,581,2.0,2.0
2025-07-18,NEGG,583,-1.012297872340426,-1.0122978723404261
2025-07-18,RIOX,583,-1.107023529411763,-1.107023529411763
2025-07-18,COIN,609,-1.0722744624944234,-1.0722744624944234
2025-07-18,CRCL,611,-1.0289648073831636,-1.0289648073831636
2025-07-18,SBET,613,-1.0143953488372095,-1.0143953488372097
2025-07-18,SMR,679,0.7500000000000034,0.7500000000000034
2025-07-18,OUST,705,-1.0864571428571388,-1.0864571428571388
2025-07-18,MP,805,-0.3630573248407616,-0.3630573248407616
2025-07-21,ALAB,577,0.3687499999999996,0.3687499999999996
2025-07-21,SDGR,603,-1.045898989898989,-1.045898989898989
2025-07-21,NBIS,605,-1.0517023255813944,-1.0517023255813944
2025-07-21,WGMI,621,-1.0621428571428584,-1.0621428571428584
2025-07-21,QBTS,685,-1.062190976514216,-1.062190976514216
2025-07-22,AEHR,577,-1.02905633802817,-1.0290563380281699
2025-07-22,DQ,577,0.5375354107648731,0.5375354107648731
2025-07-22,IQV,577,0.4128440366972475,0.4128440366972475
2025-07-22,LCDL,578,2.0,2.0
2025-07-22,FEIM,582,-1.027936781609197,-1.0279367816091973
2025-07-22,UVIX,595,-1.0398942425479818,-1.0398942425479818
2025-07-22,SBET,643,-0.5302810284445196,-0.5302810284445196
2025-07-23,CALM,577,-0.6968641114982573,-0.6968641114982573
2025-07-23,OKLL,577,2.0,2.0
2025-07-23,QBTX,577,2.0,2.0
2025-07-23,SMU,579,-1.0137842465753426,-1.0137842465753426
2025-07-23,FWRD,800,0.7344827586206867,0.7344827586206867
2025-07-24,BE,577,0.3070103281235742,0.3070103281235742
2025-07-24,NUTX,579,-0.3340857787810387,-0.33408577878103873
2025-07-24,LB,586,-1.0242804468216036,-1.0242804468216036
2025-07-24,SBET,587,-1.035570469798656,-1.0355704697986559
2025-07-24,HZO,614,2.0,2.0
2025-07-24,VKTX,625,-1.0352070690940085,-1.0352070690940083
2025-07-24,SMR,654,0.4338235294117674,0.4338235294117674
2025-07-24,NNE,670,2.0,2.0
2025-07-24,IONL,690,-0.665624999999998,-0.665624999999998
2025-07-25,COKE,577,-0.4325581395348845,-0.4325581395348845
2025-07-25,OKLL,577,0.7777777777777763,0.7777777777777763
2025-07-25,BELFB,579,2.0,2.0
2025-07-25,PLTU,591,-0.4972972972972997,-0.49729729729729977
2025-07-28,AMDG,591,0.0456308464522005,0.04563084645220054
2025-07-28,SMCL,601,2.0,2.0
2025-07-28,SMCX,602,2.0,2.0
2025-07-28,SMCI,647,-1.0900310077519386,-1.0900310077519386
2025-07-29,CLS,577,-0.1831302335080672,-0.1831302335080672
2025-07-29,NEGG,577,-1.0136749999999992,-1.0136749999999992
2025-07-29,BMNR,580,-1.0217466436262113,-1.0217466436262113
2025-07-29,MOD,585,-0.3236009732360093,-0.32360097323600934
2025-07-29,AMDG,601,-1.067773823645715,-1.067773823645715
2025-07-29,SNPS,603,-1.0836060209424032,-1.0836060209424032
2025-07-30,CRCL,577,-0.2748091603053426,-0.2748091603053426
2025-07-30,HIMS,588,2.0,2.0
2025-07-30,SMR,593,-1.049921568627449,-1.049921568627449
2025-07-30,SMCX,596,-1.0471343420449362,-1.0471343420449362
2025-07-30,ROBN,623,-1.071666666666661,-1.071666666666661
2025-07-30,BMNR,651,2.0,2.0
2025-07-30,NEGG,693,-1.0278491359177948,-1.0278491359177948
2025-07-31,APLS,577,0.256756756756756,0.256756756756756
2025-07-31,CGNX,577,-0.5663476241717181,-0.5663476241717181
2025-07-31,IDCC,577,-1.011785026117237,-1.011785026117237
2025-07-31,SKWD,577,-0.8786828422876947,-0.8786828422876947
2025-07-31,SUPX,775,-1.0281841004184122,-1.0281841004184122
2025-08-01,NEGG,587,-1.0079263977353146,-1.0079263977353146
2025-08-01,TSDD,603,-1.062447368421054,-1.062447368421054
2025-08-01,INOD,612,-1.0154491139928032,-1.0154491139928032
2025-08-01,MP,613,-1.0385168650793652,-1.0385168650793652
2025-08-01,GLXY,617,-1.05066037735849,-1.05066037735849
2025-08-01,TSSI,617,-1.0402434730538914,-1.0402434730538914
2025-08-01,SUPX,717,-0.7857142857142856,-0.7857142857142856
2025-08-04,SUPX,577,0.193885464712846,0.19388546471284604
2025-08-04,HNI,578,2.0,2.0
2025-08-04,NEGG,578,-1.0159942896603018,-1.0159942896603018
2025-08-04,RDTL,581,0.4037735849056607,0.4037735849056607
2025-08-04,ROBN,673,2.0,2.0
2025-08-04,VSAT,743,-1.057941176470589,-1.057941176470589
2025-08-05,ANDE,577,0.3949044585987289,0.3949044585987289
2025-08-05,LMND,577,0.6763754045307463,0.6763754045307463
2025-08-05,ACLS,578,-1.023349710982657,-1.023349710982657
2025-08-05,BR,578,0.0211581291759484,0.02115812917594845
2025-08-05,CSTL,593,-1.0316492537313406,-1.0316492537313406
2025-08-05,FLGT,639,0.498546186535458,0.498546186535458
2025-08-06,RDTL,577,0.8752165043685805,0.8752165043685805
2025-08-06,ZETA,577,-0.1666666666666652,-0.16666666666666527
2025-08-06,AZTA,578,-0.6185897435897441,-0.6185897435897441
2025-08-06,WWW,578,0.8864864864864861,0.8864864864864861
2025-08-07,IONX,577,-0.1454880294659311,-0.14548802946593117
2025-08-07,NATL,577,-0.0618892508143315,-0.0618892508143315
2025-08-07,PRKS,577,0.520958083832339,0.520958083832339
2025-08-07,VST,577,-0.0851769911504436,-0.08517699115044368
2025-08-08,NEGG,577,1.3118218161050834,1.3118218161050834
2025-08-08,ONTO,577,0.599173553719009,0.599173553719009
2025-08-08,PINS,577,0.0950920245398782,0.09509202453987826
2025-08-08,WLDN,577,-1.0191688555347094,-1.0191688555347094
2025-08-08,HOOG,602,-1.049479555779906,-1.049479555779906
2025-08-08,ALAB,723,-1.0916062176165888,-1.0916062176165888
2025-08-11,AMPH,577,0.5555555555555577,0.5555555555555577
2025-08-11,SOUX,577,1.3808372812530216,1.3808372812530216
2025-08-11,UPSX,577,-1.058017916666666,-1.0580179166666661
2025-08-11,GCT,578,-1.0220578038982304,-1.0220578038982304
2025-08-12,ASTX,577,-1.0201309523809516,-1.0201309523809516
2025-08-12,MRCY,577,1.3750000000000009,1.3750000000000009
2025-08-12,SOUX,577,-1.0676884057971006,-1.0676884057971006
2025-08-12,TEMT,577,-1.017329796640142,-1.017329796640142
2025-08-12,FIG,594,-1.0295070799190889,-1.0295070799190889
2025-08-12,ALAB,655,0.9879518072289264,0.9879518072289265
2025-08-12,BE,691,1.7201998572448185,1.7201998572448185
2025-08-13,CCOI,578,-0.5840363400389356,-0.5840363400389356
2025-08-13,SCLX,579,-1.0238095238095233,-1.0238095238095233
2025-08-13,GLXY,592,-1.0413450250536844,-1.0413450250536844
2025-08-13,CE,596,-1.047270070540813,-1.0472700705408127
2025-08-13,SBET,596,-1.334504188057279,-1.334504188057279
2025-08-13,NEGG,626,-1.016231611745822,-1.0162316117458219
2025-08-13,SMST,649,-0.4150943396226412,-0.41509433962264125
2025-08-13,LABU,682,2.0,2.0
2025-08-13,IDR,813,0.673962636414082,0.673962636414082
2025-08-14,HUT,577,0.5984848484848477,0.5984848484848477
2025-08-14,RKLX,577,-1.0400770053475932,-1.0400770053475932
2025-08-14,TEM,577,0.0465502909393184,0.046550290939318444
2025-08-14,TEMT,577,0.0817307692307701,0.08173076923077012
2025-08-14,MGNI,774,0.5000000000000074,0.5000000000000074
2025-08-15,SMST,579,-1.062749999999996,-1.062749999999996
2025-08-15,HSAI,591,-1.023348416289593,-1.023348416289593
2025-08-15,CRWV,593,-1.0320996091825665,-1.0320996091825663
2025-08-15,TEM,631,-1.0311404255319123,-1.0311404255319123
