symbol,bar_date,ratio
WAVD,2023-10-18,10.299003322259138
WHLR,2023-08-18,9.997513056453617
WORX,2023-10-11,11.633663366336634
XRTX,2023-10-19,3.5384615384615383
XRTX,2023-11-14,8.181818181818182
XWEL,2023-09-28,16.821705426356587
XXII,2023-07-05,10.333333333333334
AADI,2023-12-14,0.5223880597014925
AAGR,2023-12-11,0.49145299145299143
AIMD,2023-12-14,5.157699443413728
ALVR,2023-12-22,0.33905579399141633
ASST,2023-11-27,2.1285714285714286
ASST,2023-12-21,1.8745054945054944
ATNF,2023-11-29,0.4999000199960008
AVTX,2023-12-13,1.8028985507246376
AVTX,2023-12-29,181.640625
BBLG,2023-12-20,8.127031757939486
BGLC,2023-11-29,1.9014084507042255
BIVI,2023-11-29,0.4008016032064128
BKYI,2023-12-21,19.400000000000002
BLUE,2023-12-20,0.5477178423236514
CARA,2023-12-18,0.527479674796748
CCCC,2023-12-12,2.3559322033898304
CCCC,2023-12-13,1.9352517985611513
CDT,2023-11-29,2.1703056768558953
CENN,2023-12-08,8.633540372670806
CGC,2023-12-20,9.642147117296222
CING,2023-11-30,15.87467362924282
CING,2023-12-27,8.325358851674642
CING,2023-12-28,0.47241379310344833
CMND,2023-11-28,30.028598665395617
CMND,2023-11-29,2.4857142857142858
CMND,2023-11-30,0.4725415070242657
COCH,2023-11-29,2.1735537190082646
COGT,2023-12-11,0.47685185185185186
CYCC,2023-12-18,15.220125786163523
CYTK,2023-12-27,1.841978021978022
CYTO,2023-11-29,3.6462882096069866
CYTO,2023-11-30,0.46682634730538924
CYTO,2023-12-11,0.4409090909090909
CYTO,2023-12-13,19.375000000000004
ENG,2023-12-01,7.916666666666667
EYPT,2023-12-04,2.82962962962963
HA,2023-12-04,2.9175257731958766
HUT,2023-12-04,4.669603524229075
IBIO,2023-11-29,19.08091908091908
ICCT,2023-12-15,2.6224489795918364
INHD,2023-12-15,0.2008695652173913
IVVD,2023-12-18,2.2331288343558287
IXHL,2023-11-30,3.935185185185185
LIDR,2023-12-27,24.697110904007452
LQR,2023-11-30,48.669201520912544
LTRY,2023-12-21,2.8870967741935485
MINM,2023-11-30,3.4984833164812943
MSS,2023-12-15,0.16765285996055224
MULN,2023-12-21,170.58096415327566
NEXI,2023-12-01,2.2344322344322345
NRBO,2023-12-21,8.665511265164644
NVFY,2023-12-28,3.567741935483871
NXU,2023-12-27,136.09756097560975
ONMD,2023-12-05,0.5402985074626866
PAVM,2023-12-07,11.59772911597729
PRAX,2023-11-29,14.40495867768595
REPL,2023-12-05,0.5153846153846154
RGS,2023-11-29,21.013080990815475
RPHM,2023-12-14,0.18193548387096772
SCOR,2023-12-20,23.384615384615383
SEEL,2023-11-29,11.101398601398602
SERA,2023-12-06,2.9631336405529956
SIDU,2023-12-20,94.73684210526316
SIDU,2023-12-28,2.3386363636363634
SMFL,2023-12-21,1.9298245614035088
SNCR,2023-12-11,9.422222222222222
SNGX,2023-11-30,2.022222222222222
SRZN,2023-12-14,16.176470588235293
STTK,2023-12-13,2.175355450236967
SYTA,2023-12-04,7.353967884570631
TFFP,2023-12-19,21.03825136612022
TGL,2023-11-29,0.5487179487179487
THAR,2023-11-29,0.2871641791044776
TIL,2023-12-08,21.516129032258064
VS,2023-12-29,16.62857142857143
VVOS,2023-11-29,7.230582524271845
WHLR,2023-11-29,1.9666048237476808
XCUR,2023-12-07,1.9742105263157894
XOS,2023-12-07,26.370548219287713
YOSH,2023-11-29,19.32983245811453
ZVSA,2023-12-05,34.0
ABEO,2024-04-22,0.5125495376486129
ABIO,2024-04-03,1.8975903614457832
ACB,2024-02-20,8.951013080276994
ACON,2024-01-04,10.370370370370368
ACON,2024-02-26,0.4211111111111111
ADIL,2024-02-28,1.9596199524940616
ADIL,2024-04-10,2.115044247787611
ADN,2024-02-26,1.8975308641975308
ADN,2024-05-14,32.7536231884058
ADVM,2024-03-21,9.833333333333334
AEHL,2024-04-05,1.8709677419354838
AEHL,2024-04-08,0.5275862068965518
AEMD,2024-05-15,0.5128808375485238
AEMD,2024-06-05,1.968765371372356
AEVA,2024-03-19,5.326530612244897
AEZS,2024-05-03,3.6129032258064515
AFMD,2024-03-11,9.063990787958545
AGEN,2024-04-12,18.11111111111111
AGRI,2024-05-20,1.8082901554404143
AIMD,2024-03-07,1.806201550387597
AIRE,2024-04-24,2.6289517470881867
AISP,2024-03-05,3.5515151515151517
AKLI,2024-02-26,2.1209386281588447
AKTS,2024-05-20,0.4998529844163481
ALBT,2024-06-03,3.593220338983051
ALLK,2024-01-16,0.38795986622073575
ALLR,2024-04-09,16.74595623215985
AMLX,2024-03-08,0.17898627243928195
ANTX,2024-02-12,0.26479591836734695
APDN,2024-04-25,20.6143896523848
APDN,2024-05-28,0.31155778894472363
APVO,2024-03-06,45.9355828220859
APVO,2024-04-11,0.3875
AREB,2024-06-21,1.9826058418116177
ASMB,2024-02-12,12.148514851485148
ASNS,2024-06-04,2.8846153846153846
ASTI,2024-04-10,0.4922279792746114
ASTS,2024-05-29,1.8015122873345935
ATER,2024-03-22,13.058823529411764
ATNF,2024-02-28,17.386934673366834
ATRA,2024-06-20,24.335904027420735
ATXI,2024-04-26,61.36363636363637
AUUD,2024-02-27,21.538461538461537
AUUD,2024-04-08,2.2980132450331126
AVTE,2024-06-17,0.06639511201629328
AVTX,2024-03-27,3.920168067226891
BACK,2024-03-22,2.046511627906977
BBSI,2024-06-24,0.24280640718996885
BCAN,2024-03-12,0.3153153153153153
BCAN,2024-03-22,160.2209944751381
BCDA,2024-05-30,15.076833864888375
BENF,2024-04-18,61.32075471698113
BENF,2024-05-03,3.28125
BGLC,2024-02-13,2.6763990267639906
BIAF,2024-03-06,0.5186440677966101
BJDX,2024-06-20,10.21875
BJDX,2024-06-27,0.40404761904761904
BMEA,2024-06-06,0.39527027027027023
BNAI,2024-05-29,2.072
BOF,2024-06-27,0.5496946564885495
BPTH,2024-02-23,16.310160427807485
BRTX,2024-02-06,0.4845679012345679
BSFC,2024-05-17,0.5022556390977443
BSFC,2024-05-20,45.958083832335326
BSGM,2024-02-02,9.133333333333335
BSGM,2024-06-11,0.240679012345679
BZFD,2024-02-21,2.0057542129058774
BZFD,2024-05-06,3.7831325301204823
CADL,2024-04-04,5.027932960893855
CADL,2024-05-24,0.536734693877551
CAMP,2024-02-02,20.13142174432497
CAMP,2024-06-03,0.35580524344569286
CCLD,2024-05-13,1.8174603174603174
CDTX,2024-04-24,31.436363636363634
CEAD,2024-06-07,10.338461538461537
CELU,2024-02-29,9.686609686609687
CERO,2024-03-07,1.831372549019608
CERO,2024-03-28,2.0365853658536586
CERO,2024-06-13,0.5257142857142857
CETX,2024-05-01,0.2635087719298246
CETY,2024-02-14,1.9376899696048633
CGC,2024-04-30,1.9067796610169492
CHNR,2024-02-14,4.074468085106384
CHNR,2024-02-16,0.48093841642228735
CING,2024-02-02,0.4384858044164038
CISO,2024-03-08,12.903225806451612
CISS,2024-01-19,0.3668287412209617
CISS,2024-03-15,0.37974683544303794
CISS,2024-04-12,58.66666666666667
CLRO,2024-03-11,2.2192924631949023
CMAX,2024-02-01,19.27282668124658
CNSP,2024-06-05,41.70471841704719
COCH,2024-02-28,3.1074380165289255
COO,2024-02-20,0.25694034258712345
CRBP,2024-01-26,3.3652694610778444
CRKN,2024-05-16,4.85362095531587
CRKN,2024-05-17,0.46
CRKN,2024-06-25,113.66279069767442
CSLR,2024-04-15,0.5208333333333334
CSLR,2024-04-19,2.616822429906542
CSLR,2024-04-22,0.5464285714285715
CSLR,2024-04-29,1.959779614325069
CSPI,2024-03-21,0.5080264400377715
CTHR,2024-05-17,8.783783783783784
CTMX,2024-05-01,3.012269938650307
CTNT,2024-05-14,4.112903225806451
CTNT,2024-05-20,1.8298076923076922
CTNT,2024-05-21,0.06095638465580661
CTRM,2024-03-27,9.82857142857143
CXAI,2024-02-27,2.0328947368421053
CXAI,2024-04-01,2.5
DBGI,2024-02-13,2.394415357766143
DOGZ,2024-01-05,0.5005611672278338
DOGZ,2024-02-22,1.8398058252427185
DRCT,2024-03-26,0.49361987911349897
DRMA,2024-01-04,2.1052631578947367
DRMA,2024-01-05,0.5416666666666667
DRMA,2024-05-16,15.50456016475434
DTIL,2024-02-14,33.20409858764885
DTSS,2024-01-23,16.010978956999086
DTSS,2024-02-14,5.714285714285714
EDBL,2024-04-05,15.694039182992913
EDBL,2024-05-22,0.4812206572769953
EFOI,2024-02-20,2.3106060606060606
EFTR,2024-01-12,26.94838056680162
EFTR,2024-04-04,0.18734177215189873
EFTR,2024-06-24,0.23145299145299145
EGIO,2024-03-01,43.77682403433476
ELEV,2024-01-08,2.011764705882353
EMKR,2024-04-02,10.77879774948179
EMKR,2024-05-09,0.55
ENGN,2024-02-14,1.8976377952755907
FDMT,2024-02-05,1.838193253287593
FFIE,2024-03-01,3.2
FFIE,2024-05-14,5.090277777777778
FFIE,2024-05-15,2.1276944065484313
FFIE,2024-05-16,2.5134649910233393
FFIE,2024-05-29,0.3243220338983051
FFIE,2024-06-24,0.5227272727272727
FFIE,2024-06-26,1.8592057761732852
FLNT,2024-04-12,5.176252319109461
FORD,2024-06-18,8.162847790507366
FRPH,2024-04-15,0.5053601340033501
GCTK,2024-05-20,5.301715828031617
GERN,2024-03-14,1.87292817679558
GLAD,2024-04-05,2.0162436548223353
GLYC,2024-05-06,0.17486338797814208
GNPX,2024-02-02,32.804811372334605
GOEV,2024-03-08,21.501014198782965
GOVX,2024-01-31,13.372093023255815
GRDI,2024-02-02,0.53
GRDI,2024-06-20,1.8024263431542462
GRDI,2024-06-25,1.9577464788732395
GRDI,2024-06-27,0.49137931034482757
GRI,2024-01-30,8.23076923076923
GRI,2024-01-31,0.5046728971962617
GRI,2024-06-18,12.244897959183673
GTBP,2024-02-05,27.13773681515617
GTBP,2024-05-20,2.436950146627566
GTHX,2024-02-12,0.5282608695652175
GWAV,2024-05-15,1.9029126213592236
GWAV,2024-05-22,1.8184480234260616
GWAV,2024-06-03,123.35958005249344
GXAI,2024-02-16,2.426181514010874
GXAI,2024-03-08,11.85538630941457
HPCO,2024-03-13,11.73913043478261
HSCS,2024-05-17,62.935779816513765
HUBG,2024-01-29,0.49142857142857144
IBIO,2024-03-27,2.2685714285714287
ICU,2024-06-10,20.8983451536643
IMRX,2024-03-14,0.48657718120805366
INBS,2024-01-29,15.749999999999998
INBS,2024-02-02,2.3209876543209873
INBS,2024-02-09,1.93006993006993
INBX,2024-05-31,0.491812865497076
INO,2024-01-25,11.912280701754387
INSG,2024-01-24,11.282051282051283
INSM,2024-05-28,2.171945701357466
INTZ,2024-03-25,15.945827872433377
IONM,2024-03-11,2.1623222748815163
IONM,2024-06-12,0.5153617443012884
IPW,2024-05-17,2.2608695652173916
IRBT,2024-01-18,0.509996364958197
IRON,2024-04-01,0.5460970125281079
ISPC,2024-04-18,1.8028169014084507
ISPC,2024-05-22,2.116182572614108
ISPC,2024-06-05,1.836393442622951
IVP,2024-01-05,0.5164179104477612
IVP,2024-05-08,104.28571428571428
JAGX,2024-05-17,0.5
JAGX,2024-05-23,44.18423106947697
JANX,2024-02-26,1.9630337794773742
JSPR,2024-01-04,9.73611111111111
JXJT,2024-02-15,2.1538461538461537
KA,2024-02-29,0.4148034934497816
KAVL,2024-01-25,18.8
KAVL,2024-04-15,2.0233333333333334
KAVL,2024-06-14,3.103448275862069
KAVL,2024-06-21,0.4161290322580645
KITT,2024-01-10,1.844319775596073
KITT,2024-06-10,2.0909665192672144
KPRX,2024-06-11,10.002222716159146
KWE,2024-05-15,0.5364652648389673
KWE,2024-06-10,2.4418604651162794
LGVN,2024-03-27,10.389610389610391
LGVN,2024-06-12,2.7373325567850904
LMFA,2024-03-12,5.701754385964913
LUCY,2024-05-24,4.6127777777777785
LUCY,2024-05-28,0.44923521618692036
LUCY,2024-05-29,2.064343163538874
LYRA,2024-05-06,0.11910669975186103
MBIO,2024-05-22,0.4715127701375245
MBIO,2024-06-17,5.820015515903802
MBRX,2024-03-22,11.961624821392121
MEDS,2024-02-16,1.959183673469388
MEDS,2024-03-06,1.871890547263682
MEDS,2024-03-25,0.4245366284201235
MESA,2024-01-18,1.840490797546012
MGNX,2024-05-09,0.40245566166439295
MGOL,2024-05-21,4.57516339869281
MGRX,2024-05-21,2.4713725490196077
MINM,2024-01-04,2.137931034482759
MINM,2024-03-12,1.8300653594771243
MMAT,2024-01-29,97.34982332155477
MMAT,2024-05-20,1.9237668161434978
MNPR,2024-02-20,1.8303938859494415
MNPR,2024-02-22,1.9464285714285714
MNTS,2024-03-04,1.9427112875779922
MNTS,2024-03-05,0.49635036496350365
MRIN,2024-04-09,2.0358037952022916
MRIN,2024-04-15,5.347368421052632
MRNS,2024-04-15,0.1769436997319035
MTC,2024-01-03,1.8350515463917527
MTC,2024-03-01,1.823076923076923
MTC,2024-05-20,0.17053206002728513
MTTR,2024-04-22,2.7142857142857144
MULN,2024-04-29,2.2312499999999997
MYMD,2024-02-15,27.058823529411764
MYSZ,2024-04-23,7.32142857142857
NDRA,2024-06-04,0.48387096774193544
NERV,2024-02-27,0.45396825396825397
NEXI,2024-01-03,2.6122448979591835
NKLA,2024-06-25,27.133352617876774
NRXP,2024-04-02,9.14516750096265
NUTX,2024-04-10,13.066666666666666
NUWE,2024-06-28,40.83129584352078
NVAX,2024-05-10,1.9516483516483518
NVDA,2024-06-10,0.10066225165562913
NVFY,2024-03-21,1.9
NVVE,2024-01-22,38.800000000000004
NVVE,2024-01-23,1.9896907216494844
NVVE,2024-01-31,0.4548387096774193
NXL,2024-03-28,1.923076923076923
NXL,2024-06-13,2.0012808197246237
NXL,2024-06-18,2.2753792298716453
NXL,2024-06-21,2.0
NXU,2024-02-29,1.951219512195122
OCEA,2024-02-23,3.2321428571428568
OCEA,2024-03-04,2.1979166666666665
OCX,2024-04-11,1.918088737201365
OCX,2024-04-12,0.43238434163701067
ODFL,2024-03-28,0.5225653206650831
OLB,2024-05-06,11.037527593818984
OMGA,2024-01-04,1.9021739130434785
OMIC,2024-06-26,39.60042811273635
ONCT,2024-01-08,20.00555709919422
ONMD,2024-01-29,2.0202020202020203
ONMD,2024-05-23,4.97272345782627
OPGN,2024-05-20,8.5
OTLK,2024-03-14,17.16738197424893
OTRK,2024-03-18,2.1670520231213874
OVID,2024-06-17,0.23556231003039513
PACB,2024-04-16,0.5053003533568904
PALI,2024-04-08,15.789473684210526
PCSA,2024-01-22,11.736263736263735
PCSA,2024-01-25,3.3004926108374386
PCSA,2024-01-26,0.5402985074626866
PEGY,2024-02-05,0.47234775123735745
PEGY,2024-05-20,1.89873417721519
PEGY,2024-06-12,15.995872033023737
PHUN,2024-01-16,1.841059602649007
PHUN,2024-02-27,46.637744034707154
PHUN,2024-03-04,2.0515759312320916
PIK,2024-03-07,6.693989071038252
PIRS,2024-04-23,85.39007092198582
PLUR,2024-04-01,8.052965815430348
PRSO,2024-01-03,32.779906343124736
PRST,2024-02-27,1.9642373340558115
PRST,2024-02-28,0.5321379310344827
PRST,2024-03-13,2.0526315789473686
RAPT,2024-02-20,0.2656911821332307
REBN,2024-01-22,5.5
RELI,2024-06-18,2.1436936936936934
RENT,2024-04-03,17.6875
RENT,2024-04-10,2.1583793738489874
RETO,2024-03-01,7.769256418806269
REVB,2024-01-25,25.206422018348626
REVB,2024-02-01,0.39184177997527814
RGF,2024-05-01,1.8371024734982335
RGS,2024-06-25,3.9349112426035497
RIGL,2024-06-27,13.6
RNAC,2024-04-05,25.0
RNAZ,2024-01-16,29.615384615384617
RNAZ,2024-01-18,0.4075471698113208
RNAZ,2024-05-13,0.4477941176470588
RR,2024-01-26,0.3359683794466403
RSLS,2024-05-28,2.8872099298434972
RSLS,2024-05-29,0.5158878504672897
RVYL,2024-04-15,0.5305164319248826
SABS,2024-01-05,9.09371146732429
SBFM,2024-02-13,0.3550762756443977
SBFM,2024-04-17,62.137404580152676
SBFM,2024-04-19,0.5
SEEL,2024-05-16,8.101774355540675
SGBX,2024-05-02,28.53025936599424
SGBX,2024-05-03,1.909090909090909
SGD,2024-03-08,1.9968051118210863
SGLY,2024-02-12,8.263552225650066
SGLY,2024-03-11,2.290322580645161
SGMT,2024-01-22,2.5433526011560694
SINT,2024-01-31,0.3547619047619048
SINT,2024-04-17,2.017777777777778
SINT,2024-05-14,1.9108108108108108
SINT,2024-05-15,2.31966053748232
SINT,2024-05-28,133.68263473053892
SISI,2024-02-16,16.137931034482758
SLRX,2024-03-25,0.49525695819868654
SLRX,2024-06-17,8.757396449704142
SMFL,2024-04-22,10.25
SMMT,2024-05-30,2.996551724137931
SMSI,2024-04-11,7.4074074074074066
SNGX,2024-06-06,13.124798452112223
SNPX,2024-04-05,24.714640198511166
SOPA,2024-05-01,13.975903614457831
SPEC,2024-06-07,2.121891891891892
SPEC,2024-06-20,2.960122699386503
SPEC,2024-06-21,0.45595854922279794
SPRB,2024-03-13,0.2535496957403651
SSKN,2024-06-07,9.272727272727272
SSRM,2024-02-13,0.4750762970498474
STAF,2024-06-26,9.414414414414413
STI,2024-03-11,2.076656838866812
STI,2024-06-18,0.3205263157894737
STOK,2024-03-25,1.939252336448598
STRR,2024-06-17,4.287356321839081
STSS,2024-05-23,0.5241935483870968
STSS,2024-05-24,2.076923076923077
SYBX,2024-02-08,0.4610951008645533
SYRA,2024-02-08,3.7652173913043483
TBIO,2024-02-22,2.5232590921905835
TBIO,2024-05-09,15.842119491754529
TCRT,2024-02-01,12.440758293838863
TENX,2024-01-03,59.25925925925925
TENX,2024-02-08,0.49504950495049505
TGL,2024-02-27,62.96928327645051
THAR,2024-05-28,14.516129032258064
TIVC,2024-05-09,0.4586290322580645
TMCI,2024-05-07,0.504014272970562
TNXP,2024-06-10,21.7
TPST,2024-06-20,0.5012658227848101
TRNR,2024-06-14,34.104750304506695
TTNP,2024-01-09,14.730200174064402
TWOU,2024-06-14,33.317467872441696
VANI,2024-02-28,3.8645833333333335
VCNX,2024-02-20,10.705128205128204
VERB,2024-03-15,2.896551724137931
VERO,2024-06-06,3.7110537805120063
VERO,2024-06-07,0.4598930481283422
VINC,2024-04-08,0.3644067796610169
VINC,2024-04-09,0.5023255813953489
VINO,2024-05-01,8.056603773584904
VKTX,2024-02-27,2.275716916600895
VLCN,2024-02-05,37.07865168539326
VLCN,2024-02-28,2.010459035444509
VLCN,2024-06-07,72.6896551724138
VRM,2024-02-14,77.38032614413467
VRPX,2024-03-01,11.931634956465658
VRPX,2024-05-15,0.4375
VS,2024-06-06,1.8846153846153846
VSTM,2024-05-24,0.22239665096807953
VTVT,2024-02-28,1.937046004842615
VXRT,2024-06-14,0.525
WENA,2024-06-26,2.150943396226415
WHLR,2024-05-17,14.823529411764705
WHLR,2024-06-28,6.075471698113208
WINT,2024-04-22,17.426035502958577
WISA,2024-04-15,133.33333333333334
WISA,2024-04-16,2.969387755102041
WKHS,2024-06-17,14.762859051436205
WMT,2024-02-26,0.3386099290780142
XBP,2024-05-02,1.8399999999999999
XLO,2024-03-28,2.0344287949921753
XTIA,2024-04-02,2.156398104265403
XXII,2024-04-02,17.410714285714285
YYAI,2024-04-19,0.3971563981042654
YYAI,2024-06-27,19.90049751243781
ZNTL,2024-06-18,0.501787842669845
ZVSA,2024-04-26,8.146572877474236
