n,per_wk,net,netb,gross,t,green,flat,redstreak,worst,best,total,mdd,wk_mean,green_mo,ex5,imp,cell,split
0,0.0,,,,,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0,,,,"  (pre-gate arm, entry_m<576) [B2]",TRAIN
0,0.0,,,,,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0,,,,"  (pre-gate arm, entry_m<576) [B2]",VAL
1059,19.9811320754717,-0.08367010420762802,-0.1246984600140374,-0.012557616403096652,-2.230736753463442,39.62264150943396,1.8867924528301887,5,-1651.2166807987571,1271.9825469003786,-8860.664035587806,-12339.63746034174,-167.18234029410957,25.0,-0.1923134537196947,61.5675165250236,T SPY 0940 sgn [B2],TRAIN
497,21.608695652173914,0.06312437482361839,0.018994146870696452,0.1340745610251134,1.1408682483194963,69.56521739130434,4.3478260869565215,2,-1311.395661824113,1131.2538506041428,3137.2814287338338,-2153.763923689902,136.4035403797319,40.0,-0.03818491631081169,65.79476861167002,T SPY 0940 sgn [B2],VAL
648,12.226415094339623,-0.07139754455293074,-0.12324041739247625,0.0036885006997496353,-1.5683705464956832,35.84905660377358,1.8867924528301887,6,-1353.816392976248,1150.5520582127847,-4626.56088702991,-6651.398297970819,-87.29360164207378,33.33333333333333,-0.18081434071203117,80.40123456790124,T SPY 0940 p20 [B2],TRAIN
347,15.08695652173913,0.029234759287933322,-0.023777589880456817,0.10344891756445321,0.46370949597807876,56.52173913043478,4.3478260869565215,2,-1776.6009334154624,1237.4394697611542,1014.4461472912874,-2109.2582814273082,44.10635423005597,60.0,-0.07664668555264302,79.2507204610951,T SPY 0940 p20 [B2],VAL
556,10.49056603773585,-0.04652027721219447,-0.10426424676440606,0.029712398304037272,-0.9702080232864336,43.39622641509434,1.8867924528301887,5,-1353.816392976248,1150.5520582127847,-2586.527412998013,-3983.4722162082803,-48.80240401883044,41.66666666666667,-0.1532334257354222,89.38848920863309,T SPY 0940 p40 [B2],TRAIN
308,13.391304347826088,0.048714088122119595,-0.008958490435055783,0.12390536619239775,0.7384405445519817,47.82608695652174,4.3478260869565215,3,-511.69670592557975,1237.4394697611542,1500.3939141612839,-1025.2239603517166,65.23451800701234,80.0,-0.05602219430973867,86.68831168831169,T SPY 0940 p40 [B2],VAL
541,10.20754716981132,-0.050906816604524764,-0.10975940829015911,0.025674253871258074,-1.05778928951667,43.39622641509434,1.8867924528301887,5,-1353.816392976248,1150.5520582127847,-2754.05877830479,-4151.003581515058,-51.963373175562076,33.33333333333333,-0.15673946519790719,90.9426987060998,T SPY 0940 p60 [B2],TRAIN
303,13.173913043478262,0.048206539456258905,-0.010417731816381408,0.1232309397509255,0.7293654785642344,47.82608695652174,4.3478260869565215,3,-511.69670592557975,1237.4394697611542,1460.6581455246453,-1064.9597289883554,63.50687589237588,80.0,-0.058334412338229065,88.11881188118812,T SPY 0940 p60 [B2],VAL
530,10.0,-0.03972636411842438,-0.09922486831330675,0.03663200184880349,-0.8201203984116235,45.28301886792453,1.8867924528301887,5,-1353.816392976248,1150.5520582127847,-2105.497298276493,-3502.44210148676,-39.7263641184244,41.66666666666667,-0.1472733008179748,92.26415094339623,"  (pre-gate arm, entry_m<581) [B2]",TRAIN
303,13.173913043478262,0.048206539456258905,-0.010417731816381408,0.1232309397509255,0.7293654785642344,47.82608695652174,4.3478260869565215,3,-511.69670592557975,1237.4394697611542,1460.6581455246453,-1064.9597289883554,63.50687589237588,80.0,-0.058334412338229065,88.11881188118812,"  (pre-gate arm, entry_m<581) [B2]",VAL
1110,20.943396226415093,-0.09381022460784927,-0.13421295938529862,-0.022288798464063404,-2.562130092544153,37.735849056603776,1.8867924528301887,5,-1903.5181077614855,1176.7088080566768,-10412.934931471267,-13596.067988869016,-196.47047040511825,25.0,-0.20389523134901946,61.17117117117117,T SPY 0945 sgn [B2],TRAIN
511,22.217391304347824,0.06444382482207944,0.018370291811259747,0.1363533058450695,1.1824712743019157,56.52173913043478,4.3478260869565215,3,-957.3728770391667,1494.5754510923946,3293.079448408261,-2138.3467381689884,143.17736732209832,60.0,-0.03795745811182642,68.4931506849315,T SPY 0945 sgn [B2],VAL
789,14.88679245283019,-0.08989321956355308,-0.13963591218801646,-0.015059348868172973,-2.1485689483933768,41.509433962264154,1.8867924528301887,6,-1497.4384465303444,936.0976868162718,-7092.575023564336,-9274.898438547205,-133.82217025593087,33.33333333333333,-0.1999694360270127,76.42585551330798,T SPY 0945 p20 [B2],TRAIN
399,17.347826086956523,0.07866855632540697,0.0244122730167817,0.15294039623254327,1.3132293140089994,60.86956521739131,4.3478260869565215,2,-610.9695003111848,1286.2002088280135,3138.8753973837383,-977.0410907601232,136.47284336451037,60.0,-0.021039993655626827,80.95238095238095,T SPY 0945 p20 [B2],VAL
683,12.88679245283019,-0.08149353131505824,-0.13647788061524235,-0.004715193255867987,-1.857044309178601,37.735849056603776,1.8867924528301887,6,-1463.6275506075492,936.0976868162718,-5566.008188818478,-6752.427958430582,-105.01902243053732,33.33333333333333,-0.19205913830943913,84.62664714494875,T SPY 0945 p40 [B2],TRAIN
364,15.826086956521738,0.07959540166991912,0.021250755384616755,0.155288728067093,1.286723246738018,65.21739130434783,4.3478260869565215,2,-619.6228799414099,1286.2002088280135,2897.272620785056,-619.6228799414098,125.96837481674156,80.0,-0.0241632688008644,86.53846153846155,T SPY 0945 p40 [B2],VAL
651,12.283018867924529,-0.08083515303728747,-0.13789899897610416,-0.003425107313379009,-1.8205890440324901,37.735849056603776,1.8867924528301887,6,-1463.6275506075492,936.0976868162718,-5262.368462727415,-6422.610333033243,-99.28997099485689,33.33333333333333,-0.19003990643893043,88.0184331797235,T SPY 0945 p60 [B2],TRAIN
362,15.73913043478261,0.07116151912568709,0.012760678592913277,0.1468580028077951,1.1496447462300434,60.86956521739131,4.3478260869565215,3,-619.6228799414099,1286.2002088280135,2576.0469923498736,-619.6228799414098,112.00204314564668,60.0,-0.033669341168075954,86.74033149171271,T SPY 0945 p60 [B2],VAL
644,12.150943396226415,-0.07858973915964808,-0.1362738442934519,-0.0012184995548379825,-1.7658951550350892,37.735849056603776,1.8867924528301887,6,-1463.6275506075492,936.0976868162718,-5061.179201881336,-6221.421072187163,-95.49394720530822,33.33333333333333,-0.18892433644975157,88.9751552795031,"  (pre-gate arm, entry_m<586) [B2]",TRAIN
357,15.521739130434783,0.07104513231689734,0.011826352841087432,0.14660705594872195,1.1454194760318839,60.86956521739131,4.3478260869565215,3,-619.6228799414099,1286.2002088280135,2536.311223713235,-619.6228799414098,110.27440103101021,60.0,-0.029443531545393687,87.95518207282913,"  (pre-gate arm, entry_m<586) [B2]",VAL
1180,22.264150943396228,-0.07872941491302488,-0.11775064378292635,-0.007507943636220458,-2.187218917833138,30.18867924528302,1.8867924528301887,6,-1735.20739109573,1245.739511470407,-9290.070959736933,-11209.755162706313,-175.28435773088555,25.0,-0.18705557284791482,58.89830508474576,T SPY 0950 sgn [B2],TRAIN
547,23.782608695652176,0.05064471822736356,0.005575637980840692,0.12189099524476929,0.9542467901474461,65.21739130434783,4.3478260869565215,3,-1422.578148630516,1520.7936157298711,2770.2660870367868,-3171.0595181950666,120.44635161029508,60.0,-0.05326744086189386,66.54478976234005,T SPY 0950 sgn [B2],VAL
890,16.79245283018868,-0.08201703111826489,-0.1295720039599523,-0.008299773615891773,-2.0527268980496567,32.075471698113205,1.8867924528301887,7,-1735.20739109573,1187.4889740800959,-7299.515769525576,-9003.170784947208,-137.72671263255802,16.666666666666664,-0.19144858802764117,72.24719101123596,T SPY 0950 p20 [B2],TRAIN
449,19.52173913043478,0.05130320735767235,-0.0013570108245908334,0.12493581906986906,0.9000364295849987,52.17391304347826,4.3478260869565215,3,-678.6105320061731,1293.224218907304,2303.514010359489,-2132.2707419156054,100.15278305910822,40.0,-0.05236598210257491,77.50556792873051,T SPY 0950 p20 [B2],VAL
809,15.264150943396226,-0.08348396742019443,-0.1347996110043832,-0.008566901911682972,-2.0241185021777977,32.075471698113205,1.8867924528301887,7,-1283.192769733286,1187.4889740800959,-6753.852964293729,-7947.874875451113,-127.43118800554205,25.0,-0.1932055903282506,78.12113720642769,T SPY 0950 p40 [B2],TRAIN
411,17.869565217391305,0.04998032891267432,-0.006506372480388369,0.1250138074671919,0.8501230094768896,52.17391304347826,4.3478260869565215,3,-715.8271949340595,1293.224218907304,2054.1915183109154,-1279.9134696997478,89.31267470917024,60.0,-0.05329792138645805,82.9683698296837,T SPY 0950 p40 [B2],VAL
792,14.943396226415095,-0.0923216336094737,-0.14431432562921206,-0.017264320594494044,-2.233372365217509,30.18867924528302,1.8867924528301887,7,-1283.192769733286,1187.4889740800959,-7311.873381870317,-8035.63912989264,-137.9598751296286,25.0,-0.20210461774639762,79.04040404040404,T SPY 0950 p60 [B2],TRAIN
406,17.652173913043477,0.045794942079046906,-0.011237307901348437,0.1209205256238562,0.7764102653126034,52.17391304347826,4.3478260869565215,3,-715.8271949340595,1293.224218907304,1859.2746484093045,-1306.2327094306447,80.83802819170889,60.0,-0.05902814228936354,83.74384236453201,T SPY 0950 p60 [B2],VAL
767,14.471698113207546,-0.08225347093288612,-0.13555994725062845,-0.006767536137103128,-1.9644836489746993,30.18867924528302,1.8867924528301887,7,-1239.0120319115533,1187.4889740800959,-6308.8412205523655,-7032.606968574689,-119.03474001042198,25.0,-0.19227195398156133,81.22555410691004,"  (pre-gate arm, entry_m<591) [B2]",TRAIN
405,17.608695652173914,0.042760920347867944,-0.014412150002849384,0.11785489729206322,0.7241420898154721,52.17391304347826,4.3478260869565215,3,-715.8271949340595,1293.224218907304,1731.8172740886512,-1433.690083751298,75.2964032212457,60.0,-0.06250106386617577,83.9506172839506,"  (pre-gate arm, entry_m<591) [B2]",VAL
1249,23.566037735849058,-0.0744229477928961,-0.11336710148373869,-0.0038008731971337978,-2.111046837601221,35.84905660377358,1.8867924528301887,5,-1848.2056172230511,1951.624655164279,-9295.42617933272,-10956.320754960745,-175.38539961005134,25.0,-0.18361088224104427,58.52682145716573,T SPY 1000 sgn [B2],TRAIN
583,25.347826086956523,0.06286931143339564,0.018712821138733335,0.1340963001302017,1.2162239259119052,65.21739130434783,4.3478260869565215,3,-865.4293898446938,1441.2310780496,3665.2808565669648,-1964.8474767635016,159.36003724204195,80.0,-0.04091312358115093,64.83704974271012,T SPY 1000 sgn [B2],VAL
1046,19.735849056603772,-0.11490319104161575,-0.15929581274970858,-0.04198406372721377,-3.07832550486491,22.641509433962266,1.8867924528301887,10,-1848.2056172230511,1539.5114979150273,-12018.873782953007,-13058.919382161974,-226.77120345194353,16.666666666666664,-0.22650520106295663,66.92160611854685,T SPY 1000 p20 [B2],TRAIN
509,22.130434782608695,0.0784700299951284,0.028961554164003932,0.15039589858882224,1.4473769183789869,65.21739130434783,4.3478260869565215,3,-820.6468335536238,1489.4368372555396,3994.1245267520353,-2018.6242589340843,173.6575881196537,80.0,-0.023539695121710943,72.69155206286837,T SPY 1000 p20 [B2],VAL
952,17.962264150943398,-0.10374418170457968,-0.15168089805748633,-0.030070836078268343,-2.6711459551923222,32.075471698113205,1.8867924528301887,5,-1395.4495545568657,1539.5114979150273,-9876.446098275988,-10058.432619612659,-186.348039590113,25.0,-0.21411523653355435,72.47899159663865,T SPY 1000 p40 [B2],TRAIN
472,20.52173913043478,0.07250768673875202,0.019931136165143117,0.1453366982365814,1.302887146243249,60.86956521739131,4.3478260869565215,3,-688.5102852600506,1489.4368372555396,3422.3628140690957,-1316.0973817587867,148.79838322039546,80.0,-0.029261501209331027,77.11864406779661,T SPY 1000 p40 [B2],VAL
923,17.41509433962264,-0.10069245353962457,-0.14972945014285555,-0.026907854394732086,-2.5676460584703413,32.075471698113205,1.8867924528301887,5,-1303.9756435280294,1539.5114979150273,-9293.91346170735,-9543.84338882521,-175.3568577680632,33.33333333333333,-0.21206229824894204,74.3228602383532,T SPY 1000 p60 [B2],TRAIN
453,19.695652173913043,0.07578613205426936,0.02127994617140068,0.1493874849753348,1.339233080099633,56.52173913043478,4.3478260869565215,3,-688.5102852600506,1489.4368372555396,3433.1117820584013,-1316.0973817587867,149.2657296547131,80.0,-0.02557186896108758,79.69094922737307,T SPY 1000 p60 [B2],VAL
894,16.867924528301888,-0.10531977406808762,-0.15538315688287851,-0.030937545524200156,-2.6613656399829,32.075471698113205,1.8867924528301887,5,-1303.9756435280294,1539.5114979150273,-9415.587801687034,-9415.587801687034,-177.65260003183081,33.33333333333333,-0.21555861599899168,75.6152125279642,"  (pre-gate arm, entry_m<601) [B2]",TRAIN
452,19.652173913043477,0.073133947073844,0.01850717228415482,0.146703607729705,1.2909282587003574,56.52173913043478,4.3478260869565215,3,-688.5102852600506,1489.4368372555396,3305.6544077377484,-1316.0973817587867,143.72410468424994,80.0,-0.028602511413692747,79.86725663716814,"  (pre-gate arm, entry_m<601) [B2]",VAL
1322,24.943396226415093,-0.10235296434710929,-0.14022065847438142,-0.032302884051690274,-2.9910719346955728,28.30188679245283,1.8867924528301887,6,-1938.5917458883068,1583.1310797613894,-13531.061886687847,-14599.618573134121,-255.30305446580843,33.33333333333333,-0.21356299158110603,56.58093797276853,T SPY 1015 sgn [B2],TRAIN
595,25.869565217391305,0.03862909404261831,-0.004970849294640361,0.11014209857066917,0.7594232089473125,47.82608695652174,4.3478260869565215,3,-820.6468335536238,1441.2310780496,2298.43109553579,-1701.220741019327,99.93178676242566,60.0,-0.06430010979727445,64.36974789915966,T SPY 1015 sgn [B2],VAL
1192,22.49056603773585,-0.11861163908965028,-0.15958627794883543,-0.04746764148450384,-3.340144675509713,28.30188679245283,1.8867924528301887,6,-1768.0038071936908,1422.3171615305882,-14138.507379486313,-14138.507379486316,-266.76429017898704,25.0,-0.22975189768329973,61.07382550335571,T SPY 1015 p20 [B2],TRAIN
552,24.0,0.06861897758528071,0.022231350174244175,0.1399598634369544,1.3030331697851556,52.17391304347826,4.3478260869565215,3,-802.15942256925,1577.4126941103793,3787.7675627074955,-1739.0627279278203,164.68554620467373,80.0,-0.033352919396216,68.47826086956522,T SPY 1015 p20 [B2],VAL
1103,20.81132075471698,-0.12244983865779092,-0.16636137649612684,-0.05041428174821412,-3.350661954535749,32.075471698113205,1.8867924528301887,6,-1768.0038071936908,1422.3171615305882,-13506.21720395434,-13506.217203954337,-254.834286867063,25.0,-0.23473010066823688,65.45784224841343,T SPY 1015 p40 [B2],TRAIN
506,22.0,0.05593696442994725,0.005859771171915265,0.12882615225081426,1.0273827107554787,39.130434782608695,4.3478260869565215,3,-690.1895399157908,1577.4126941103793,2830.410400155332,-1283.5807265637043,123.061321745884,80.0,-0.04797646232951571,73.51778656126481,T SPY 1015 p40 [B2],VAL
1068,20.150943396226417,-0.10689497708033717,-0.15202318333352685,-0.03482874059666972,-2.8823037720879294,32.075471698113205,1.8867924528301887,6,-1519.296765190299,1422.3171615305882,-11416.38355218001,-11416.38355218001,-215.40346324867943,33.33333333333333,-0.21786793814683167,67.41573033707866,T SPY 1015 p60 [B2],TRAIN
495,21.52173913043478,0.06070769854918972,0.009620146999629106,0.13401149907569143,1.1025830128556073,39.130434782608695,4.3478260869565215,3,-690.1895399157908,1577.4126941103793,3005.0310781848916,-1283.5807265637043,130.65352513847355,60.0,-0.04110716798806294,74.94949494949495,T SPY 1015 p60 [B2],VAL
1043,19.67924528301887,-0.10583337525751012,-0.15174547980956413,-0.03343850441511078,-2.823348555019512,30.18867924528302,1.8867924528301887,6,-1519.296765190299,1422.3171615305882,-11038.421039358305,-11038.421039358305,-208.27209508223217,33.33333333333333,-0.21733395031557087,68.36049856184084,"  (pre-gate arm, entry_m<616) [B2]",TRAIN
495,21.52173913043478,0.06070769854918972,0.009620146999629106,0.13401149907569143,1.1025830128556073,39.130434782608695,4.3478260869565215,3,-690.1895399157908,1577.4126941103793,3005.0310781848916,-1283.5807265637043,130.65352513847355,60.0,-0.04110716798806294,74.94949494949495,"  (pre-gate arm, entry_m<616) [B2]",VAL
1389,26.20754716981132,-0.1152499194364886,-0.15229128787921503,-0.04549133583672766,-3.44366822577349,32.075471698113205,1.8867924528301887,6,-2017.8387236076514,1650.2701951576541,-16008.213809728266,-17865.859215609496,-302.04176999487294,25.0,-0.2265213408881566,55.0755939524838,T SPY 1030 sgn [B2],TRAIN
602,26.17391304347826,0.023088884767473686,-0.020337399019369467,0.09487669561196328,0.4570569125875963,47.82608695652174,4.3478260869565215,3,-914.1532915764756,1717.006234078107,1389.950863001916,-2594.0812423131442,60.43264621747461,40.0,-0.08289002310127733,63.95348837209303,T SPY 1030 sgn [B2],VAL
1269,23.943396226415093,-0.1518422132744966,-0.1916823602213021,-0.08097687427000044,-4.4250493388425935,24.528301886792452,1.8867924528301887,7,-2328.1799610030926,1422.3171615305882,-19268.776864533622,-19712.41473339606,-363.5618276327098,33.33333333333333,-0.265014231574169,58.86524822695035,T SPY 1030 p20 [B2],TRAIN
582,25.304347826086957,0.042715795328011626,-0.0020182582010380905,0.11423765237395284,0.8297602087744156,52.17391304347826,4.3478260869565215,3,-914.1532915764756,1717.006234078107,2486.0592880902777,-2233.318639227285,108.08953426479468,60.0,-0.062329342848867986,65.80756013745705,T SPY 1030 p20 [B2],VAL
1194,22.528301886792452,-0.16333490715827775,-0.20554310837194514,-0.09158745294668846,-4.6644812739488914,26.41509433962264,1.8867924528301887,6,-2051.8679460621415,1422.3171615305882,-19502.18791469837,-19502.187914698374,-367.96580971129,25.0,-0.27657287081845544,62.311557788944725,T SPY 1030 p40 [B2],TRAIN
544,23.652173913043477,0.0339843950602426,-0.013298576544013603,0.10619401443058862,0.6440962841092199,43.47826086956522,4.3478260869565215,3,-805.7934989076059,1577.4126941103793,1848.7510912771984,-2205.6052331043006,80.3804822294434,60.0,-0.07134063153404982,69.30147058823529,T SPY 1030 p40 [B2],VAL
1164,21.962264150943398,-0.1479609787853309,-0.19112354474797064,-0.07609318825214113,-4.160074927384874,26.41509433962264,1.8867924528301887,6,-1633.08953619534,1526.5210694261648,-17222.657930612517,-17222.657930612524,-324.95581001155693,33.33333333333333,-0.2614223984887897,63.745704467353946,T SPY 1030 p60 [B2],TRAIN
533,23.17391304347826,0.03384782341636796,-0.014201471143998709,0.10647141471677489,0.6344631721187267,43.47826086956522,4.3478260869565215,3,-805.7934989076059,1577.4126941103793,1804.0889880924126,-2057.465159135404,78.43865165619185,40.0,-0.06973639316510108,70.35647279549718,T SPY 1030 p60 [B2],VAL
1145,21.60377358490566,-0.15410701369571023,-0.19783304618394446,-0.08204661293958772,-4.318552475432376,24.528301886792452,1.8867924528301887,6,-1633.08953619534,1526.5210694261648,-17645.25306815882,-17645.253068158825,-332.929303172808,33.33333333333333,-0.2678181018426902,64.5414847161572,"  (pre-gate arm, entry_m<631) [B2]",TRAIN
527,22.91304347826087,0.033711579135481506,-0.014884766216843804,0.10641169012615115,0.6293410883943501,39.130434782608695,4.3478260869565215,3,-805.7934989076059,1577.4126941103793,1776.6002204398758,-1924.8306302559713,77.24348784521199,40.0,-0.07111808857684182,71.15749525616698,"  (pre-gate arm, entry_m<631) [B2]",VAL
757,14.283018867924529,-0.15412745173821432,-0.18644736224613573,-0.08526440245384595,-3.428887797942695,32.075471698113205,9.433962264150944,8,-1842.6661587340736,897.1659286083583,-11667.448096582826,-12776.940482630276,-220.14053012420428,25.0,-0.2669041300828861,48.61294583883752,T QQQ 0935 sgn [B2],TRAIN
360,15.652173913043478,0.061265380658424164,0.023315310117191127,0.1320407554188001,0.9171748434177152,52.17391304347826,13.043478260869565,3,-1380.519578931924,1283.482651879546,2205.5537037032705,-2522.123528295092,95.89363929144655,60.0,-0.03964673157466117,55.55555555555556,T QQQ 0935 sgn [B2],VAL
232,4.377358490566038,-0.19073898475377474,-0.22683807794056438,-0.11703519567666343,-2.3421442397262306,15.09433962264151,47.16981132075472,3,-1022.5419001456511,677.3851680953227,-4425.144446287573,-5317.07892953469,-83.49329143938817,25.0,-0.30858637493615015,52.58620689655172,T QQQ 0935 p20 [B2],TRAIN
164,7.130434782608695,0.08575463527043785,0.04639863600149834,0.1561707828398083,0.8922263942074512,47.82608695652174,34.78260869565217,1,-1679.3167251363348,685.0640963902864,1406.3760184351809,-2019.3798124001703,61.146783410225254,60.0,-0.023812368842025155,57.3170731707317,T QQQ 0935 p20 [B2],VAL
50,0.9433962264150944,-0.022036046197676948,-0.0615817432392887,0.053350175644661935,-0.11279974516467592,5.660377358490567,88.67924528301887,1,-763.1858777243916,677.3851680953227,-110.18023098838478,-1084.257658580315,-2.0788722827997126,40.0,-0.1497087251571464,52.0,T QQQ 0935 p40 [B2],TRAIN
40,1.7391304347826086,0.11967752129163593,0.08480285214553088,0.1903671484953719,0.6283431701771154,13.043478260869565,82.6086956521739,1,-412.91278154708306,499.3710968060095,478.71008516654376,-412.91278154708306,20.813481963762772,66.66666666666666,0.021534649965738936,50.0,T QQQ 0935 p40 [B2],VAL
14,0.2641509433962264,0.43475821810651,0.39786036120997353,0.4982388433920228,1.0918258406799906,1.8867924528301887,96.22641509433963,1,-68.72366274620866,677.3851680953227,608.661505349114,-68.72366274620866,11.484179346209698,50.0,,57.14285714285714,T QQQ 0935 p60 [B2],TRAIN
6,0.2608695652173913,0.7858824157763943,0.7315941485384255,0.8653340681165199,1.2850412117456989,4.3478260869565215,95.65217391304348,0,0.0,471.5294494658366,471.5294494658366,0.0,20.501280411558113,100.0,,83.33333333333334,T QQQ 0935 p60 [B2],VAL
1030,19.433962264150942,-0.12228078268692907,-0.16229008310422074,-0.05073985685671724,-3.2652421114785666,37.735849056603776,1.8867924528301887,6,-1890.544685732314,1284.3484080165354,-12594.920616753692,-13973.938205674282,-237.6400116368621,16.666666666666664,-0.23382255150028683,60.58252427184466,T QQQ 0940 sgn [B2],TRAIN
487,21.17391304347826,0.01696315205993348,-0.028056662414742126,0.08849011449977487,0.307000099751962,52.17391304347826,4.3478260869565215,2,-1776.6009334154624,1410.7525100988917,826.1055053187605,-2868.975189121616,35.91763066603306,40.0,-0.08891108472670337,67.5564681724846,T QQQ 0940 sgn [B2],VAL
755,14.245283018867925,-0.10179982666495602,-0.14906791581323903,-0.027744521125943652,-2.378174405950921,39.62264150943396,1.8867924528301887,6,-1353.816392976248,1150.5520582127847,-7685.886913204178,-9604.275192670204,-145.01673421139958,33.33333333333333,-0.21166135355240362,72.71523178807946,T QQQ 0940 p20 [B2],TRAIN
401,17.434782608695652,0.05149427141512075,0.0021826538480835757,0.12392679080578797,0.8585802675371483,65.21739130434783,4.3478260869565215,2,-1776.6009334154624,1124.1380700561397,2064.920283746342,-2248.2924066291507,89.7791427715801,60.0,-0.04932688584099147,73.56608478802993,T QQQ 0940 p20 [B2],VAL
594,11.20754716981132,-0.07508443529672353,-0.13024420020098745,0.0010166875705217376,-1.609286406478135,39.62264150943396,1.8867924528301887,6,-1353.816392976248,1150.5520582127847,-4460.015456625378,-5856.960259835646,-84.15123503066751,41.66666666666667,-0.18371561713514833,85.35353535353535,T QQQ 0940 p40 [B2],TRAIN
332,14.434782608695652,0.012433682533236488,-0.04240721157265149,0.08725212829990445,0.19504469674323313,52.17391304347826,4.3478260869565215,2,-1776.6009334154624,1124.1380700561397,412.7982601034513,-2101.8719630547284,17.94775043928049,60.0,-0.09278940260941752,81.92771084337349,T QQQ 0940 p40 [B2],VAL
567,10.69811320754717,-0.06203141218240889,-0.11890200056229216,0.014312194024060343,-1.3052658360082583,41.509433962264154,1.8867924528301887,5,-1353.816392976248,1150.5520582127847,-3517.1810707425843,-4914.125873952853,-66.3619069951431,41.66666666666667,-0.17130889230207058,88.00705467372134,T QQQ 0940 p60 [B2],TRAIN
311,13.521739130434783,0.05492984382287625,-0.0024962049571750277,0.13007697573609386,0.8342683067990078,52.17391304347826,4.3478260869565215,2,-511.69670592557975,1124.1380700561397,1708.3181428914522,-773.2924831276737,74.27470186484575,80.0,-0.04840419813946442,86.17363344051448,T QQQ 0940 p60 [B2],VAL
1108,20.90566037735849,-0.11175970592411359,-0.15178723481072023,-0.04047167472727448,-3.070269801243596,32.075471698113205,1.8867924528301887,6,-1772.2771744168065,1176.7088080566768,-12382.975416391782,-13918.73240758937,-233.6410455922978,25.0,-0.22296493245457888,60.64981949458483,T QQQ 0945 sgn [B2],TRAIN
549,23.869565217391305,0.05398691202243469,0.008828120755510163,0.12538713135253346,1.0213066276111773,56.52173913043478,4.3478260869565215,3,-957.3728770391667,1381.2740513873803,2963.8814700316643,-2188.3217362229634,128.86441174050714,60.0,-0.04932246861766718,67.03096539162114,T QQQ 0945 sgn [B2],VAL
831,15.679245283018869,-0.11190955379457171,-0.15924420722779856,-0.03755168227920672,-2.7455832208908246,41.509433962264154,1.8867924528301887,6,-1616.869106963357,936.0976868162718,-9299.68392032891,-11038.55348621117,-175.46573434582848,25.0,-0.22279149949284366,72.80385078219012,T QQQ 0945 p20 [B2],TRAIN
438,19.043478260869566,0.07309750998660328,0.021736877647827113,0.146434162456429,1.2630294871795646,56.52173913043478,4.3478260869565215,2,-610.9695003111848,1381.2740513873803,3201.670937413223,-1008.773787388343,139.20308423535752,60.0,-0.027255419859399277,76.9406392694064,T QQQ 0945 p20 [B2],VAL
723,13.641509433962264,-0.08628181637087756,-0.1387233408210094,-0.010110815411168319,-2.0024207452863294,39.62264150943396,1.8867924528301887,6,-1463.6275506075492,936.0976868162718,-6238.175323614448,-7854.39023545442,-117.7014212002726,25.0,-0.19698921853851664,80.91286307053942,T QQQ 0945 p40 [B2],TRAIN
385,16.73913043478261,0.06618232071962961,0.01019612494145618,0.14100629012258592,1.0934213767046659,65.21739130434783,4.3478260869565215,2,-600.7383979181624,1286.2002088280135,2548.0193477057396,-824.3889215306343,110.78344990024955,60.0,-0.037822195466297115,82.85714285714286,T QQQ 0945 p40 [B2],VAL
679,12.81132075471698,-0.07451005349894074,-0.12963683391132014,0.0024317323179584294,-1.6929967825615797,37.735849056603776,1.8867924528301887,6,-1463.6275506075492,936.0976868162718,-5059.232632578077,-6269.431954266839,-95.45721948260523,33.33333333333333,-0.18205544743097168,85.27245949926362,T QQQ 0945 p60 [B2],TRAIN
368,16.0,0.06900473497955133,0.010956709778494467,0.14474808279240256,1.1229240746526001,65.21739130434783,4.3478260869565215,2,-619.6228799414099,1286.2002088280135,2539.374247247489,-619.6228799414098,110.40757596728214,80.0,-0.03414129361511146,85.86956521739131,T QQQ 0945 p60 [B2],VAL
1186,22.37735849056604,-0.08528742996545312,-0.1245782162975142,-0.014326759529661866,-2.3773425678512456,30.18867924528302,1.8867924528301887,7,-1735.20739109573,1184.6537534590855,-10115.08919390274,-11530.537460162994,-190.8507395075989,25.0,-0.19529788408849358,59.10623946037099,T QQQ 0950 sgn [B2],TRAIN
552,24.0,0.03686961667484541,-0.008454539655721778,0.10817735683514931,0.7025807098086269,56.52173913043478,4.3478260869565215,3,-1508.1908620108898,1441.2310780496,2035.2028404514663,-2852.8665365791767,88.48708001962896,40.0,-0.06673177953775165,67.3913043478261,T QQQ 0950 sgn [B2],VAL
942,17.77358490566038,-0.09337571073563151,-0.13860281320337245,-0.019893293853374648,-2.404263335342461,33.9622641509434,1.8867924528301887,7,-1735.20739109573,1046.9484323042723,-8795.991951296492,-10264.922641486426,-165.96211228861304,16.666666666666664,-0.20435597695023358,68.68365180467092,T QQQ 0950 p20 [B2],TRAIN
490,21.304347826086957,0.06274971230914564,0.013313451725485034,0.13527694175546076,1.1354058812292238,60.86956521739131,4.3478260869565215,3,-678.6105320061731,1441.2310780496,3074.735903148137,-2059.5019198716764,133.6841697020929,60.0,-0.04002929876757362,73.06122448979592,T QQQ 0950 p20 [B2],VAL
