symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,meta_score,_composite,_quintile,_q_rank,_meta_key,_sized_pnl,month,_anchor
BMNG,2025-11-28,5.63686,880.4197018000068,1.7608764453969188,lock,0,1,3.804347826086956,82836.0,1.28184835569332,63.28606890929023,3.0,0.8090476190476199,1.0851449275362453,0.0,1.4239948078150866,11.740890688259093,17.55060728744939,0.7612456747404845,812948.95,18.575155026971206,-59.14137675795708,16.53094435756502,2.5862472668179226,0.1116251744143503,0.0940001468752274,0.1736111111111205,1.245667988268423,4.0,28.0,3333.333333333333,58.69464678666712,-0.7960538864135742,0.2609822021749946,Q3,2,-0.7960538864135742,58.69464678666712,2025-11,BMNR
BMNU,2025-12-02,7.003347199999999,-1714.1966908000018,-3.4286062527358387,stop,0,1,3.125827814569545,1285546.0,1.3538245681786794,23.20192965971769,3.0,0.5414312617702444,1.324503311258276,0.0,-0.1217758789367228,10.667752442996749,16.612377850162872,0.1176470588235294,22421781.8,19.507163522301195,-61.9327731092437,16.974744960306058,2.14236640194224,0.0821210699202339,-0.0146644767714554,0.2425507519073275,0.6068606674853394,1.0,2.0,3333.333333333333,-114.27977938666677,-0.2583216726779938,0.3768418738186937,Q4,0,-0.2583216726779938,-114.27977938666677,2025-12,BMNR
BMNG,2025-12-02,4.62383,-1710.6176812999922,-3.421408226513502,stop,0,1,3.1158129175946527,168240.0,1.3695611271284789,36.53077204494591,4.0,0.6426018584703307,1.5590200445434164,1.0,0.1841379213346562,11.414392059553348,15.900744416873447,0.0780274656679155,1093552.5,19.01844780360941,-60.85440278988666,17.00132365669539,3.209729756916106,0.0821210699202339,-0.0146644767714554,0.2425507519073275,0.6068606674853394,1.0,2.0,3333.333333333333,-114.04117875333282,-0.5201279520988464,0.5161369573565758,Q5,1,-0.5201279520988464,-114.04117875333282,2025-12,BMNR
CMCT,2025-12-03,4.00197,2009.2320987900064,4.018736570666079,scale_lock,1,1,2.813299232736581,92098.0,2.0424213419544044,57.07229067032628,2.0,0.1818181818181814,-0.2557544757033307,0.0,-0.8611341761725719,12.034383954154723,14.896848137535809,0.192344681669552,3608064.0,32.32267501070366,-72.86606523247745,29.7694861569652,0.1472509911132396,0.2130567024699783,-0.0102854959813171,-0.1408595366308046,0.5823542917233506,2.0,3.0,3333.333333333333,133.94880658600042,-0.5417250990867615,0.22226127436062518,Q3,2,-0.5417250990867615,133.94880658600042,2025-12,CMCT
LGHL,2025-12-05,4.9147,-2231.9561999999937,-4.46415854477383,stop,0,1,4.115226337448563,68114.0,1.494017438778456,22.39489859605729,1.0,0.2,-2.469135802469138,0.0,-0.638023204299149,10.958904109589051,29.22374429223745,0.0625,161518.25,18.47497668593308,-43.79423601794884,345.9770305599701,5.868773342950409,0.1721496826901962,0.0904515281931584,0.1578047604436127,0.6704349328866847,4.0,5.0,3333.333333333333,-148.79707999999957,-0.0824561342597007,0.27582556599011077,Q3,2,-0.0824561342597007,-148.79707999999957,2025-12,LGHL
CAPR,2025-12-05,28.084,-1619.9037485714343,-3.24048670315585,stop,0,1,6.5818997756170585,808162.0,2.4953411643363173,19.142246321541627,4.0,0.9205113636363632,4.188855646970834,1.0,3.0130373165820927,5.275590551181102,29.7244094488189,0.311258278145695,5435692.05,14.30348546546995,-33.762695070596976,83.46545623438021,1.594820479206507,0.1721496826901962,0.0904515281931584,0.1578047604436127,0.6704349328866847,4.0,5.0,3333.333333333333,-107.99358323809561,-0.5869240164756775,0.2377097872830069,Q3,2,-0.5869240164756775,-107.99358323809561,2025-12,CAPR
BMNG,2025-12-08,5.97,0.0,0.0,no_fill,0,0,3.639514731369151,81045.0,1.046839564666645,31.49448586684634,4.0,0.7142857142857161,2.4263431542461107,1.0,0.4375820499606135,6.457564575645749,16.236162361623617,0.0113636363636361,1758393.65,19.051554579411423,-44.995233555767406,17.123745146694837,1.5739934001695242,0.1048645499563104,-0.0699242644916972,0.1312546486021346,0.6359236216384665,0.0,8.0,3333.333333333333,0.0,-0.4193085134029388,0.5855777446531757,Q5,1,-0.4193085134029388,0.0,2025-12,BMNR
CCUP,2025-12-16,4.4323573,4009.4771280000064,8.019436970931936,eod,1,1,4.204225352112677,61858.0,1.1960592020639242,75.88329882694134,4.0,1.0,3.73474178403757,1.0,2.6021148454324936,5.44554455445544,27.97029702970297,0.0796460176991149,1651657.9,15.27811088641767,-28.871969545181337,11.247478505015248,0.8575613630401309,0.2473425399723138,0.0500574188039101,-0.2203516812833282,1.1359946700144068,1.0,16.0,3333.333333333333,267.2984752000004,-0.6285591125488281,0.6356756443007355,Q5,1,-0.6285591125488281,267.2984752000004,2025-12,CRCL
CRCA,2025-12-16,4.132359999999999,4248.58804800001,8.497613954253765,eod,1,1,4.125000000000001,662479.0,1.4547961611080014,24.49096332558786,5.0,0.9393939393939408,2.750000000000008,1.0,1.7289717800950697,6.10079575596817,27.58620689655171,0.0865384615384614,11742769.55,15.360276666737072,-28.31541218637993,11.177210800620587,1.1251998043340634,0.2473425399723138,0.0500574188039101,-0.2203516812833282,1.1359946700144068,1.0,16.0,3333.333333333333,283.2392032000006,-0.7556992173194885,0.541925160226487,Q5,1,-0.7556992173194885,283.2392032000006,2025-12,CRCL
MSOS,2025-12-19,5.366049999999999,-1704.5691079999992,-3.4094458946258674,stop,0,1,3.721374045801515,1364450.0,1.9208816823536028,66.3634625803275,4.0,0.435897435897437,0.0,1.0,0.0260461561165874,7.157464212678947,49.079754601227,0.0166666666666666,19693021.85,11.420389447117811,-27.72413793103448,15.09164478356387,4.463344765953225,0.2601241501625762,0.2394176766183904,0.0177391458601275,1.0460286265857877,4.0,19.0,3333.333333333333,-113.63794053333328,-0.3001396656036377,0.2739015341978389,Q3,2,-0.3001396656036377,-113.63794053333328,2025-12,
TE,2025-12-22,6.950789999999999,-1436.4599977253604,-2.8730905150966466,stop,0,1,4.11764705882352,1132585.0,1.810794941378128,56.88321645725957,3.0,0.7857142857142866,1.0294117647058865,0.0,1.1554093039323423,5.754276827371697,12.20839813374806,0.4522292993630566,19760202.2,12.746349506735193,-3.407718859642899,7.970570640981172,1.3742729312759765,0.1681458628807008,-0.0380155863904187,0.4922199856007321,0.9727855534435984,0.0,22.0,3333.333333333333,-95.76399984835734,-0.2211654335260391,0.2215440834293729,Q3,2,-0.2211654335260391,-95.76399984835734,2025-12,TE
FJET,2025-12-24,14.543499999999998,-3083.538919999992,-6.168803933028485,stop,0,1,5.936395759717313,433288.0,2.496018474711687,31.412111727270887,3.0,0.9998809523809526,2.472791519434628,1.0,1.817136472768864,9.35085007727976,78.36166924265842,0.0187376725838263,0.0,0.0,0.0,0.0,0.0,0.0777672795988199,0.0479686023693476,-0.0014535728821429,0.6684034460239162,2.0,24.0,3333.333333333333,-205.56926133333278,-0.2916267812252044,0.43318241244588,Q5,1,-0.2916267812252044,-205.56926133333278,2025-12,FJET
SUPX,2025-12-29,16.21,0.0,0.0,no_fill,0,0,7.468518518518525,55202.0,2.590280267158681,42.31910859779188,2.0,0.4214397884122651,-4.259259259259256,1.0,-0.5466595189791414,8.724832214765094,30.201342281879185,0.0044444444444443,385774.3,15.65195225053372,-48.50603941513032,8.993067713739892,1.3040293249187414,0.1308995709402919,0.0741764235328326,-0.4012689950891602,0.4715023496087657,0.0,29.0,3333.333333333333,0.0,-0.2173447161912918,0.18173556505295682,Q2,3,-0.2173447161912918,0.0,2025-12,SUPX
AXTI,2025-12-30,16.3489,-1054.7653600000058,-2.109744386472496,eod,0,1,7.142857142857152,485834.0,2.9978463703489533,43.47368753069563,4.0,0.8727272727272724,4.935064935064934,1.0,2.0008873709564066,5.551747772446885,18.686086360520893,0.1980706451967866,3997276.45,12.725862154368343,-8.875739644970404,7.457859791270881,1.7984302786963855,0.0903629354862236,-0.0160011637209998,-0.058879116086352,0.4133836869528436,1.0,30.0,3333.333333333333,-70.31769066666705,-0.3469608724117279,0.20711453913958952,Q3,2,-0.3469608724117279,-70.31769066666705,2025-12,AXTI
FLYE,2025-12-30,6.810369999999999,-639.4010999999899,-1.2789319816691112,tag_bb,1,1,3.6927621861152153,89564.0,2.121570122790858,92.87268239784656,2.0,0.2399999999999984,-2.5110782865583445,1.0,-0.4914073097256917,28.098391674550605,14.57521286660359,0.0068804361936908,1164721.35,18.38457465841568,-68.94495412844037,10.07139057910823,0.5535117906098312,0.0903629354862236,-0.0160011637209998,-0.058879116086352,0.4133836869528436,1.0,30.0,3333.333333333333,-42.62673999999932,-0.596514105796814,0.2890568561181847,Q3,2,-0.596514105796814,-42.62673999999932,2025-12,FLYE
MLTX,2026-01-09,16.32884,-638.6609368000057,-1.2773497688752042,tag_bb,0,1,8.437705998681617,586417.0,3.361424949374689,49.14351905789154,5.0,0.9296875000000002,6.723796967699415,1.0,2.7759394718850627,5.788005578800559,18.688284518828453,0.235046083809097,2654727.05,6.041577461162094,-7.443563148261139,7.556017822964857,9.241845785991446,0.1129370882501951,0.0390936074712201,0.1624341923975003,0.5938735175274465,4.0,9.0,3333.333333333333,-42.57739578666705,-0.0941655561327934,0.1263553365193098,Q2,3,-0.0941655561327934,-42.57739578666705,2026-01,MLTX
AKTS,2026-01-13,23.5,0.0,0.0,no_fill,0,0,3.4702819956616096,22138.0,1.414413091226618,100.31172164884433,1.0,0.149893736717091,-0.9978308026030386,0.0,-0.7873567137999407,5.977011494252877,18.404137931034484,0.3129980763946139,0.0,0.0,0.0,0.0,0.0,0.0877041637911222,0.047446514837825,0.0474710857932045,0.7072824381703524,1.0,13.0,3333.333333333333,0.0,-0.59385746717453,0.14176269385111168,Q2,3,-0.59385746717453,0.0,2026-01,AKTS
NBIG,2026-01-15,9.879549999999998,-1318.7353296071417,-2.6379706601732127,stop,0,1,2.944162436548215,59780.0,1.268778442959917,133.47502701575522,1.0,0.1379310344827561,-2.538071065989848,0.0,-1.0810956022362015,5.846828356204132,13.969632168839134,0.3776153846153843,585714.75,12.164939211358364,-6.457739791073122,10.70904697992866,0.9405738885694784,0.1036612580445494,-0.0403127114617801,0.6098267570542958,0.7638044596940262,3.0,15.0,3333.333333333333,-87.9156886404761,-0.3309427797794342,0.14105071379336254,Q2,3,-0.3309427797794342,-87.9156886404761,2026-01,NBIS
OPTX,2026-01-22,4.63,0.0,0.0,no_fill,0,0,5.1801801801801695,84896.0,2.6340143495984023,78.22612360615906,3.0,0.4347826086956515,1.3513513513513424,1.0,0.541286542481191,6.987951807228916,21.20481927710843,0.1590909090909097,6969287.7,19.670030432478,-33.731343283582085,10.693581981201552,0.3340263883782556,0.1333623251431411,0.013046314416182,0.6492559089582792,1.11915555070652,3.0,22.0,3333.333333333333,0.0,-0.1380331069231033,0.1824180166720373,Q2,3,-0.1380331069231033,0.0,2026-01,OPTX
ROLR,2026-01-22,9.9797497,-974.168447999997,-1.948393555401489,tag_bb,0,1,7.229124236252539,162338.0,2.967826327246963,33.16528443972093,3.0,0.6268488519509801,-1.374745417515273,1.0,0.9031958567978476,24.619289340101528,66.89213197969542,0.1289863595833886,6241357.2,31.24653395609951,-70.84323040380048,98.54393380144552,0.8929519367998998,0.1333623251431411,0.013046314416182,0.6492559089582792,1.11915555070652,3.0,22.0,3333.333333333333,-64.94456319999979,-0.2551287114620209,0.193250913701774,Q2,3,-0.2551287114620209,-64.94456319999979,2026-01,ROLR
RGTX,2026-01-22,14.563559999999995,-1982.7634799999817,-3.96578858465921,stop,0,1,3.672316384180788,276295.0,1.9442403320304804,9.00211234182491,3.0,0.507884615384614,0.7351694915254164,0.0,-0.2599303145831038,6.626506024096392,34.26204819277108,0.3142857142857143,3303337.2,15.704463098592436,-27.158995041050225,8.111899395538396,2.335497568943309,0.1333623251431411,0.013046314416182,0.6492559089582792,1.11915555070652,3.0,22.0,3333.333333333333,-132.18423199999876,-0.3200936317443847,0.2433916954878729,Q3,2,-0.3200936317443847,-132.18423199999876,2026-01,RGTI
BNAI,2026-01-23,10.89258,18820.30414752,37.6429103848675,scale_eod,1,1,4.335870599429118,122834.0,2.456807763420888,87.15270969784986,4.0,0.91222295369761,2.9495718363463417,1.0,1.8394460687643368,21.36258660508083,16.974595842956127,0.4965986394557823,19432066.1,24.42393537643184,-7.644991212653787,32.095839425919564,0.1049704642575294,0.1540361839715099,-0.0624863765167405,-0.120467938111417,1.1225944582214702,4.0,23.0,3333.333333333333,1254.686943168,-0.3054836094379425,0.2596082559548512,Q3,2,-0.3054836094379425,1254.686943168,2026-01,BNAI
NBIG,2026-01-26,8.804033099999998,-1968.4214691945456,-3.9369922311108656,stop,0,1,5.606807511737074,86555.0,2.35966308774753,46.0260281099726,4.0,0.6698764915218743,1.1737089201877893,1.0,-0.2826566232736223,8.535031847133757,11.210191082802549,0.181818181818181,648919.65,12.396938237498704,-21.294029616354592,8.975230446498541,1.183974009725241,0.2034845829652391,0.1173113965849269,0.1828127040320344,0.9029780243208204,0.0,26.0,3333.333333333333,-131.22809794630302,-0.5503469705581665,0.2763770527780988,Q3,2,-0.5503469705581665,-131.22809794630302,2026-01,NBIS
NBIL,2026-01-26,12.41714,-1975.7915599007133,-3.952262463129879,stop,0,1,6.564364876385348,98760.0,2.883255806190014,41.9011464431559,3.0,0.6359740259740261,3.151747655583972,1.0,-0.363947894890325,6.346328195829567,11.58839528558477,0.1955093099671414,1088288.1,12.56459692632273,-22.905027932960888,8.90242316780301,1.0046007118886993,0.2034845829652391,0.1173113965849269,0.1828127040320344,0.9029780243208204,0.0,26.0,3333.333333333333,-131.7194373267142,-0.6728031635284424,0.17248214723913355,Q2,3,-0.6728031635284424,-131.7194373267142,2026-01,NBIS
CRWG,2026-01-27,5.466349999999999,-1021.6996599999876,-2.043593988676149,tag_bb,1,1,4.08163265306122,1115997.0,2.458016075100803,22.792989376577665,1.0,0.4545454545454534,-1.113172541743963,0.0,0.0972256407156895,10.677618069815184,20.312114989733065,0.0194096239385367,22828557.25,14.261708426229308,-7.705479452054798,9.932006214090077,2.085315006054533,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.333333333333,-68.11331066666584,0.2236905694007873,0.22052643665583013,Q3,2,0.2236905694007873,-68.11331066666584,2026-01,CRWV
NBIL,2026-01-27,11.4342,2071.8033599999976,4.144408878627271,eod,1,1,4.809437386569884,72444.0,2.0277649695361,62.740435344563295,2.0,0.02924528301887,-1.2205081669691396,0.0,-1.95854323040442,6.679574056147139,21.393998063891587,0.0180995475113126,1142926.2,13.34538723026288,-27.571475517581334,8.83034807832774,1.28680399486861,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.333333333333,138.12022399999984,-0.0506299287080764,0.135528466277607,Q2,3,-0.0506299287080764,138.12022399999984,2026-01,NBIS
CRWU,2026-01-27,10.130299999999998,-889.583099999985,-1.7794142325498454,tag_bb,1,1,3.896103896103884,67368.0,2.109766729625877,46.330544806241946,1.0,0.564102564102563,-0.7992007992007999,0.0,0.0773936912612294,10.485651214128026,20.08830022075056,0.0219780219780224,1892845.8,14.182844007572834,-7.656826568265683,9.592860841069328,1.4967796108906497,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.333333333333,-59.30553999999899,-0.1256749778985977,0.3802648407971776,Q4,0,-0.1256749778985977,-59.30553999999899,2026-01,CRWV
NBIG,2026-01-27,8.124299999999998,2136.791880000012,4.273845131272873,eod,1,1,4.884318766066836,120902.0,1.3606927331710843,175.17125482851975,2.0,0.0,-0.7712082262210861,0.0,-2.965299018571033,5.85034013605443,21.224489795918373,0.0192307692307688,691602.75,13.177791333001156,-28.129994180192337,8.890239943412407,1.3656033033414052,0.0720274280445994,0.0072027428044697,0.2093167612200903,0.5898009320852209,1.0,27.0,3333.333333333333,142.45279200000078,-0.4185374677181244,0.17863891408008262,Q2,3,-0.4185374677181244,142.45279200000078,2026-01,NBIS
CATX,2026-02-02,4.172479999999999,-1603.55893583107,-3.2071930585304504,stop,1,1,3.84615384615385,323824.0,2.0858230355229286,49.10965551831168,1.0,0.1249999999999972,-3.365384615384629,0.0,-1.866242556746476,9.762532981530343,30.870712401055407,0.1367521367521368,5515188.65,12.715909083412896,-32.467532467532465,16.041456872338106,1.400087737705944,0.2617535311349029,0.2392760810928358,-0.3453906961284428,1.115856446195966,0.0,2.0,3333.333333333333,-106.90392905540465,0.0116528011858463,0.13736600673560398,Q2,3,0.0116528011858463,-106.90392905540465,2026-02,CATX
ANL,2026-02-04,10.42117,-271.2463649999993,-0.5425974242815332,tag_bb,1,1,3.9000000000000057,49429.0,1.977405855345857,126.83658623379075,3.0,0.6582051282051282,2.567000000000004,0.0,0.2243277028149312,6.382978723404251,29.147872340425536,0.0182488411985841,1270858.0,17.38179978803994,-17.286329911744513,23.812845470650405,3.860443889089104,0.2142826102701644,-0.1115376258419615,0.1189215842675518,31.06515138825269,2.0,4.0,3333.333333333333,-18.08309099999995,-0.1245480179786682,0.4444178523905326,Q5,1,-0.1245480179786682,-18.08309099999995,2026-02,ANL
SMCX,2026-02-06,12.537499999999998,7127.308457500005,14.25474520770688,scale_eod,1,1,3.942075623491555,118628.0,1.680266653669407,49.51475178623508,1.0,0.7153061224489798,-0.5591311343523707,1.0,1.1834640798959806,6.058020477815691,29.21757679180888,0.3504365855795348,4116975.15,11.379214159447493,-17.62756792577866,10.019014703665146,1.633725673568858,0.531212396912512,0.343380389164429,0.5666892948850435,1.484393611728523,4.0,6.0,3333.333333333333,475.1538971666669,0.0780286788940429,0.337268863698581,Q4,0,0.0780286788940429,475.1538971666669,2026-02,SMCI
MSTU,2026-02-13,4.97488,-1768.636184999997,-3.537446129353868,stop,0,1,3.236024844720494,2101174.0,1.79125599297532,35.879441572249384,4.0,0.8080614203454877,2.0703933747411933,1.0,0.8160599177864979,6.15384615384616,12.967032967032964,0.2966101694915252,32548083.6,15.088700365858282,-57.48239436619718,16.08745026650145,0.982588203749114,0.2479169111606532,-0.0733481985682431,0.0616495662512767,1.3514233618102711,4.0,13.0,3333.333333333333,-117.90907899999979,0.0070151672698557,0.3071744364005132,Q4,0,0.0070151672698557,-117.90907899999979,2026-02,MSTR
MST,2026-02-13,3.45032,-1502.2819700000025,-3.0046488441651835,stop,0,1,2.6706231454005893,16526.0,0.8672765005485656,97.66088869701164,3.0,0.8233333333333352,1.6053412462908023,1.0,0.8623565990914813,6.645569620253163,11.708860759493673,0.2702702702702704,622504.95,13.751513746830588,-55.12649800266311,15.498835691999387,1.216603980418148,0.2479169111606532,-0.0733481985682431,0.0616495662512767,1.3514233618102711,4.0,13.0,3333.333333333333,-100.1521313333335,-0.3122783005237579,0.5770088806123396,Q5,1,-0.3122783005237579,-100.1521313333335,2026-02,MSTR
EVMN,2026-02-13,31.338735,-1515.0614271375048,-3.031015044161811,stop,1,1,7.219791316055199,42607.0,2.3882161412916494,129.3988032440931,2.0,0.7948717948717943,3.685627734769434,1.0,0.73967217387526,6.563845050215216,15.279770444763264,0.3427230046948352,1128589.4,13.483747827652545,-10.51204819277109,17.348331562548736,0.4908676264370373,0.2479169111606532,-0.0733481985682431,0.0616495662512767,1.3514233618102711,4.0,13.0,3333.333333333333,-101.0040951425003,-0.6541808247566223,0.19182861548222752,Q2,3,-0.6541808247566223,-101.0040951425003,2026-02,EVMN
RGTU,2026-02-13,6.369049999999999,-278.5957149999928,-0.5572243898226438,tag_bb,1,1,5.354330708661415,45902.0,1.6499385334270846,29.56955273871827,0.0,0.0,-5.354330708661415,0.0,-2.913262483210975,6.54362416107382,18.288590604026844,0.1467889908256882,456821.2,17.716469815518156,-69.6607740086001,13.327661836284546,1.897679004389464,0.2479169111606532,-0.0733481985682431,0.0616495662512767,1.3514233618102711,4.0,13.0,3333.333333333333,-18.573047666666188,-0.8913945555686951,0.11003073770782236,Q2,3,-0.8913945555686951,-18.573047666666188,2026-02,RGTI
IBRX,2026-02-17,6.28,0.0,0.0,no_fill,0,0,3.668261562998412,1333427.0,1.5389978071801889,65.18295941249737,2.0,0.1956521739130428,-2.7910685805422624,1.0,-0.5434492222316731,5.46677880571908,22.87636669470142,0.0036764705882352,51663019.5,13.88134971222786,-24.27536231884058,7.590970577691322,0.7633306256905871,0.2881844380403511,0.2381932600129395,-0.2361569490282381,1.544706178119026,1.0,17.0,3333.333333333333,0.0,-0.4400935769081116,0.21163470322441194,Q3,2,-0.4400935769081116,0.0,2026-02,IBRX
JFB,2026-02-19,22.89,0.0,0.0,no_fill,0,0,3.941541186891056,23774.0,2.626064279168645,115.19186527080876,2.0,0.988651685393257,1.3281665190434055,1.0,0.9632428942235076,8.038277511961722,26.69808612440191,0.4121937669133851,159781.55,20.21845312475205,-35.6687825502285,14.755450975999448,6.1301445629986695,0.1403796098616729,0.0131605884245359,-0.3569919421818665,1.1824195395292825,3.0,19.0,3333.333333333333,0.0,-0.4378100931644439,0.3600412322807503,Q4,0,-0.4378100931644439,0.0,2026-02,JFB
SPAI,2026-02-23,4.0931427,-179.86831799999993,-0.3597529106424752,tag_bb,1,1,4.725247524752466,70204.0,2.6218554547224944,87.49263210303711,2.0,0.4724986904138293,-1.480198019801982,0.0,-0.7502812617721497,7.446808510638305,17.553191489361694,0.1666666666666665,319955.1,11.665299614989497,-37.89297298959246,7.598676164853074,11.004956632977564,0.3038440289610736,0.2282573929225576,-0.2320757727397863,0.9353097107929824,0.0,23.0,3333.333333333333,-11.991221199999995,-0.1648899465799331,0.2169593307764001,Q3,2,-0.1648899465799331,-11.991221199999995,2026-02,SPAI
BNAI,2026-02-24,21.47423,11150.10737187001,22.303780029742317,scale_eod,1,1,3.254716981132081,17636.0,1.2479793483386858,48.70155691868268,3.0,0.4637681159420285,-0.7547169811320762,0.0,-0.7370531261355997,5.420188960716061,11.884634510193935,0.2928870292887026,5248461.5,25.22211457811428,-75.42883634677793,15.599959539196432,0.2315051753737738,0.2445373221880068,-0.1627804663440407,-0.071806444994799,1.0987018495256498,1.0,24.0,3333.333333333333,743.3404914580005,-0.9679787158966064,0.3661039157708109,Q4,0,-0.9679787158966064,743.3404914580005,2026-02,BNAI
SHLS,2026-02-25,7.43,0.0,0.0,no_fill,0,0,4.450625869262857,630273.0,2.097779616873543,82.15125662276593,3.0,0.7187499999999999,2.0862308762169604,0.0,0.7261763374530668,5.193855157278718,23.262618873445497,0.0597484276729558,5196040.4,8.135890365726862,-35.544598834603306,8.25595434904137,4.745264297791064,0.1651719091844254,0.0941769657630474,0.4117261948061289,1.2780416373223291,2.0,25.0,3333.333333333333,0.0,-0.5536224246025085,0.3930919200438516,Q4,0,-0.5536224246025085,0.0,2026-02,SHLS
RBNE,2026-02-27,4.2,0.0,0.0,no_fill,0,0,2.6442307692307767,92963.0,1.77583392119265,39.06946627660549,2.0,0.2327272727272706,-1.0673076923077027,1.0,-0.6964220207548676,7.493540051679587,15.50129198966409,0.099849974995833,532583.95,14.121837879506996,-21.36105860113421,7.828526667094085,2.08270076482778,0.1991040318566471,0.1074868971979183,-0.9009139706948968,1.0099039711767417,4.0,27.0,3333.333333333333,0.0,-0.2424345314502716,0.28296958568439523,Q3,2,-0.2424345314502716,0.0,2026-02,RBNE
HCTI,2026-02-27,5.5,0.0,0.0,no_fill,0,0,5.639097744360899,40061.0,2.578298237787337,99.70461192462656,2.0,0.3366666666666668,-0.3571428571428595,0.0,-1.542081474368992,5.976095617529896,81.07569721115537,0.0589680589680588,10333738.9,20.820124069460004,-46.63991975927783,1211.6399162365528,1.3968993352444776,0.1991040318566471,0.1074868971979183,-0.9009139706948968,1.0099039711767417,4.0,27.0,3333.333333333333,0.0,-0.3169672191143036,0.18661487677616057,Q2,3,-0.3169672191143036,0.0,2026-02,HCTI
MRAL,2026-03-04,4.07,0.0,0.0,no_fill,0,0,7.10526315789475,211378.0,2.365654869542752,25.49580984473681,2.0,0.7407407407407401,5.263157894736848,0.0,0.8436742332452106,9.5100864553314,13.31412103746397,0.1190476190476194,1566068.6,19.156340614358484,-21.810699588477377,16.522771138457976,1.1257093080086018,0.3107257603098531,0.1716473746754044,0.1910837387738236,1.4029220308741277,2.0,4.0,3333.333333333333,0.0,-0.0377521775662899,0.2733937651349926,Q3,2,-0.0377521775662899,0.0,2026-03,MARA
ANTX,2026-03-09,3.09927,24238.75590996,48.48000985908401,scale_eod,1,1,3.973509933774824,239287.0,1.938367795666738,63.79415659881855,2.0,1.0,2.3178807947019817,1.0,2.453857684109699,5.964912280701752,49.12280701754386,0.9142857142857144,515058.2,8.95512723495218,1.6835016835016776,16.666831459037926,13.54804563833757,0.2836177013460565,-0.0060024910337735,-0.8908652845117357,1.1635763397409702,0.0,9.0,3333.333333333333,1615.917060664,-0.7136154174804688,0.15427456974335158,Q2,3,-0.7136154174804688,1615.917060664,2026-03,ANTX
IRE,2026-03-11,4.803166399999999,4180.500052400007,8.361642436539379,eod,1,1,4.627705627705627,1422888.0,1.6841426827035064,30.61740114902137,4.0,0.8185219831618327,2.813852813852812,1.0,0.4639857966463847,5.963302752293573,13.048165137614662,0.0857795746176832,23858848.0,17.013192000085933,-37.944929482874414,11.8994787272216,0.7967713277690524,0.1269297753638181,0.0368834312365358,0.0590684899140687,1.5996318201572153,2.0,11.0,3333.333333333333,278.7000034933338,0.1354042142629623,0.40299965667208276,Q4,0,0.1354042142629623,278.7000034933338,2026-03,IREN
IREX,2026-03-11,25.23548,4835.342569839998,9.672332167615094,scale_eod,1,1,4.00495458298926,64170.0,1.4445551997809245,34.61331881665958,4.0,0.8247422680412352,3.179190751445085,1.0,0.5250532868815279,5.167173252279625,12.765957446808516,0.1258503401360547,3035572.1,16.89942816843019,-5.39062500000001,44.20672025750015,0.2535854773470872,0.1269297753638181,0.0368834312365358,0.0590684899140687,1.5996318201572153,2.0,11.0,3333.333333333333,322.35617132266646,-0.1685423105955124,0.5045267561048847,Q5,1,-0.1685423105955124,322.35617132266646,2026-03,IREN
TURB,2026-03-12,4.4816046,1143.6160114824029,2.287379288212982,lock,1,1,5.016393442622971,293683.0,2.842288418327636,33.413491501753114,3.0,0.7749766573295972,3.5128805620608987,1.0,1.491756402394057,14.171122994652388,37.98395721925133,0.5494861326200199,13079764.15,25.81602513984324,-34.307692307692314,39.42883566920095,0.3541966771625618,0.2220136188219881,-0.0417206800470807,-0.7644197359277383,1.617014653278372,3.0,12.0,3333.333333333333,76.24106743216018,-0.2679413557052612,0.1223505550990224,Q2,3,-0.2679413557052612,76.24106743216018,2026-03,TURB
KLAR,2026-03-13,15.827339999999998,337.09689000000446,0.6742131021384606,eod,0,1,3.27552986512524,437535.0,1.332975545992826,34.767348749613056,3.0,0.7843137254901971,0.642260757867692,1.0,0.7558083517850849,6.497948016415876,14.84268125854993,0.0276497695852528,9876179.55,8.321333966012512,-22.48177799020193,8.006664635674552,0.7736789272932972,0.1733205833134066,0.0754542194597172,0.4819385640933304,1.0447723859895388,4.0,13.0,3333.333333333333,22.473126000000295,-0.2321768105030059,0.554529589653155,Q5,1,-0.2321768105030059,22.473126000000295,2026-03,KLAR
