day,symbol,entry_m,break_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,spread_mean_raw,net_R,cost_R,band_net_R,date,pnl_R
2025-01-24,NVDS,642,641,836,22.711500000000004,target,TRAIN,H1,2025-01-20,22.05,21.71925,0.3307500000000019,22.05,0.0158309037900873,1.9250696786391923,0.07493032136080774,1.6709333333333352,2025-01-24,1.9250696786391923
2025-01-27,LUNR,643,642,671,21.86,stop,TRAIN,H1,2025-01-27,22.73,21.86,0.870000000000001,22.73,0.0262182741116749,-1.0403865219674424,0.04038652196744237,-1.1286033333333332,2025-01-27,-1.0403865219674424
2025-01-27,RDDT,602,601,955,180.09,eod,TRAIN,H1,2025-01-27,179.57,173.45,6.1200000000000045,179.57,0.3079746835443061,0.0228910647803438,0.06207625548109572,-0.041804967320259734,2025-01-27,0.0228910647803438
2025-01-27,SMCX,630,629,642,38.91,stop,TRAIN,H1,2025-01-27,40.9354,38.91,2.0254000000000048,40.9354,0.1340353260869562,-1.0740616204635902,0.07406162046359033,-1.0994403288239358,2025-01-27,-1.0740616204635902
2025-01-27,SOXS,674,673,766,22.34585,target,TRAIN,H1,2025-01-27,21.695,21.369575,0.3254249999999992,21.695,0.0101763937282226,1.9416622455920023,0.05833775440799768,1.758266666666666,2025-01-27,1.9416622455920023
2025-01-28,AI,605,604,955,33.01,eod,TRAIN,H1,2025-01-27,31.84,30.9548,0.8852000000000011,31.84,0.0366419753086411,1.265689137699227,0.05604606338527004,1.1441423407139595,2025-01-28,1.265689137699227
2025-01-31,OKLO,648,647,815,42.77,stop,TRAIN,H1,2025-01-27,43.71,42.77,0.9399999999999977,43.71,0.0464757281553394,-1.067842263995042,0.06784226399504209,-1.2290450000000006,2025-01-31,-1.067842263995042
2025-01-31,SMCI,615,614,653,30.127499999999998,target,TRAIN,H1,2025-01-27,29.25,28.81125,0.43874999999999886,29.25,0.0128115128115127,1.9437333041333043,0.05626669586669576,1.6709333333333325,2025-01-31,1.9437333041333043
2025-02-03,CONL,651,650,665,43.5101,stop,TRAIN,H1,2025-02-03,45.13,43.5101,1.6199000000000012,45.13,0.1047530040053402,-1.0756102376722885,0.07561023767228849,-1.1371485400333352,2025-02-03,-1.0756102376722885
2025-02-03,DXYZ,662,661,666,53.3082,stop,TRAIN,H1,2025-02-03,54.12,53.3082,0.8117999999999981,54.12,0.4233333333333308,-1.5479415783854789,0.547941578385479,-1.2284666666666673,2025-02-03,-1.5479415783854789
2025-02-03,NVDU,659,658,685,65.5005,stop,TRAIN,H1,2025-02-03,66.77,65.5005,1.2694999999999936,66.77,0.0747969798657713,-1.0797566599966695,0.07975665999666941,-1.2270126033871613,2025-02-03,-1.0797566599966695
2025-02-03,PLTU,670,669,846,32.81,target,TRAIN,H1,2025-02-03,31.39,30.68,0.7100000000000009,31.39,0.0588480154888676,1.8990309641001866,0.1009690358998134,1.839555211267606,2025-02-03,1.8990309641001866
2025-02-03,SMR,661,660,665,23.22,stop,TRAIN,H1,2025-02-03,23.69,23.22,0.4700000000000024,23.69,0.063022508038585,-1.154052144762946,0.15405214476294601,-1.1822634042553182,2025-02-03,-1.154052144762946
2025-02-03,TSMX,641,640,935,29.1408,stop,TRAIN,H1,2025-02-03,29.9872,29.1408,0.8464000000000027,29.9872,0.0588065843621404,-1.0834501233012053,0.08345012330120531,-1.1744655198487708,2025-02-03,-1.0834501233012053
2025-02-03,SOXL,625,624,955,25.72,eod,TRAIN,H1,2025-02-03,25.8,24.65,1.1500000000000021,25.8,0.0101072577761884,-0.087314137196687,0.01774891980538118,-0.18015478260869694,2025-02-03,-0.087314137196687
2025-02-03,TNA,624,623,643,43.769699999999986,target,TRAIN,H1,2025-02-03,41.8899,40.95,0.9398999999999944,41.8899,0.0116678129298485,1.9693587265348989,0.030641273465101253,1.7798774688796668,2025-02-03,1.9693587265348989
2025-02-03,USD,634,633,955,52.94,eod,TRAIN,H1,2025-02-03,53.13,51.0201,2.109900000000003,53.13,0.0604136029411763,-0.12873956251063118,0.03868790129445764,-0.19881681596284384,2025-02-03,-0.12873956251063118
2025-02-04,MP,618,617,720,24.1947,target,TRAIN,H1,2025-02-03,23.49,23.137649999999997,0.3523500000000013,23.49,0.0287755102040823,1.89126592818481,0.1087340718151899,1.6709333333333345,2025-02-04,1.89126592818481
2025-02-04,SMCX,682,681,782,31.625,stop,TRAIN,H1,2025-02-03,32.8315,31.625,1.2064999999999984,32.8315,0.0708759124087594,-1.0694299315447655,0.06942993154476546,-1.0983081060920017,2025-02-04,-1.0694299315447655
2025-02-06,ENTG,607,606,647,106.74,stop,TRAIN,H1,2025-02-03,108.98,106.74,2.240000000000009,108.98,0.5359701492537353,-1.2585331023454165,0.2585331023454165,-1.2099757142857135,2025-02-06,-1.2585331023454165
2025-02-07,PLTU,637,636,955,55.65,eod,TRAIN,H1,2025-02-03,58.199,55.6013,2.597699999999996,58.199,0.0655621033544882,-1.0152565359181167,0.03400388934614787,-1.077841890903493,2025-02-07,-1.0152565359181167
2025-02-07,PTIR,636,635,955,262.01,eod,TRAIN,H1,2025-02-03,274.04,262.31,11.730000000000018,274.04,0.412229102167186,-1.069858405981858,0.04428295841152474,-1.1262955498721234,2025-02-07,-1.069858405981858
2025-02-10,AFRM,606,605,635,79.39999999999999,target,TRAIN,H1,2025-02-10,76.08,74.42,1.6599999999999966,76.08,0.0636974789915966,1.9428954945833754,0.05710450541662457,1.8016086746987947,2025-02-10,1.9428954945833754
2025-02-10,AVGX,631,630,806,31.089999999999996,target,TRAIN,H1,2025-02-10,30.18,29.725,0.4549999999999983,30.18,0.0460179640718561,1.8719297492926235,0.12807025070737652,1.672594725274724,2025-02-10,1.8719297492926235
2025-02-10,GRRR,623,622,955,21.16,eod,TRAIN,H1,2025-02-10,21.65,20.37,1.2799999999999976,21.65,0.1597777777777773,-0.5143279513888883,0.13151545138888876,-0.46612226562499964,2025-02-10,-0.5143279513888883
2025-02-10,PLTU,626,625,955,60.1,eod,TRAIN,H1,2025-02-10,56.81,53.859,2.9510000000000005,56.81,0.0845833333333333,1.0782902970744377,0.03658601603976051,1.0314885801423241,2025-02-10,1.0782902970744377
2025-02-10,SMCX,610,609,778,63.36279999999999,target,TRAIN,H1,2025-02-10,57.3428,54.3328,3.009999999999998,57.3428,0.168146524733876,1.9361170615502072,0.06388293844979273,1.9173006990033221,2025-02-10,1.9361170615502072
2025-02-10,SMCI,610,609,781,41.2557,target,TRAIN,H1,2025-02-10,38.9719,37.83,1.1418999999999997,38.9719,0.0138808139534882,1.9737925090169997,0.026207490983000445,1.8313440520185655,2025-02-10,1.9737925090169997
2025-02-11,PDD,604,603,666,119.15100000000002,target,TRAIN,H1,2025-02-10,115.01,112.9395,2.0705000000000098,115.01,0.0877577464788742,1.934996403535922,0.06500359646407804,1.759637092489738,2025-02-11,1.934996403535922
2025-02-12,NNE,620,619,955,34.6,eod,TRAIN,H1,2025-02-10,33.2199,32.04,1.1799000000000035,33.2199,0.0948387096774188,1.077800924080495,0.091874472139519,1.0306380820408467,2025-02-12,1.077800924080495
2025-02-12,OKLO,609,608,726,54.2048,target,TRAIN,H1,2025-02-10,51.275,49.8101,1.4649,51.275,0.0873642645607111,1.9259606631437565,0.07403933685624349,1.8483896784763465,2025-02-12,1.9259606631437565
2025-02-14,APP,606,605,656,507.73,target,TRAIN,H1,2025-02-10,483.99,472.12,11.870000000000005,483.99,0.747944732297058,1.9202789610533229,0.07972103894667715,1.8234553664700928,2025-02-14,1.9202789610533229
2025-02-19,AAOI,618,617,955,27.37,eod,TRAIN,H1,2025-02-17,28.05,26.58,1.4700000000000024,28.05,0.0761046511627906,-0.5218970416073395,0.059312007593735,-0.5565649659863935,2025-02-19,-0.5218970416073395
2025-02-19,BKSY,674,673,928,20.39,stop,TRAIN,H1,2025-02-17,21.2069,20.39,0.8169000000000004,21.2069,0.0718518518518521,-1.098140815095914,0.0981408150959139,-1.0937759799241034,2025-02-19,-1.098140815095914
2025-02-26,TEM,619,618,955,62.49,eod,TRAIN,H1,2025-02-24,63.1872,61.21,1.9771999999999963,63.1872,0.1615354330708662,-0.44703159673824755,0.09441173026040187,-0.49060755816305734,2025-02-26,-0.44703159673824755
2025-02-26,TSDD,623,622,847,56.71999999999999,target,TRAIN,H1,2025-02-24,52.9,50.99,1.9099999999999966,52.9,0.0929599999999998,1.9398513089005236,0.060148691099476445,1.8799518324607327,2025-02-26,1.9398513089005236
2025-02-26,TSLQ,623,622,845,45.040000000000006,target,TRAIN,H1,2025-02-24,42.0,40.48,1.5200000000000031,42.0,0.0298664663662158,1.9688983773906477,0.031101622609352435,1.863376315789474,2025-02-26,1.9688983773906477
2025-02-27,AAOI,627,626,955,23.885,eod,TRAIN,H1,2025-02-24,25.05,23.195,1.8550000000000004,25.05,0.0722916666666668,-0.6722796046720569,0.04424725965858047,-0.694481671159029,2025-02-27,-0.6722796046720569
2025-02-27,GEO,662,661,721,27.75,target,TRAIN,H1,2025-02-24,26.03,25.17,0.8599999999999994,26.03,0.1238333333333327,1.843500775193799,0.1564992248062009,1.8900318604651163,2025-02-27,1.843500775193799
2025-02-28,APP,618,617,955,324.69,eod,TRAIN,H1,2025-02-24,328.77,314.4,14.370000000000005,328.77,0.8230566037735805,-0.35029565788264183,0.06637081445884344,-0.3827049686847587,2025-02-28,-0.35029565788264183
2025-02-28,AVL,654,653,743,23.16,stop,TRAIN,H1,2025-02-24,23.7,23.16,0.5399999999999991,23.7,0.0488724035608307,-1.107860006594131,0.1078600065941311,-1.2161722222222227,2025-02-28,-1.107860006594131
2025-02-28,CRDO,609,608,955,54.3,eod,TRAIN,H1,2025-02-24,53.1,51.17,1.9299999999999997,53.1,0.1360791366906478,0.5401247996421492,0.0816368583889367,0.5027813471502569,2025-02-28,0.5401247996421492
2025-02-28,INOD,614,613,779,51.1128,stop,TRAIN,H1,2025-02-24,52.79,51.1128,1.6771999999999991,52.79,0.2540133779264205,-1.1638408883415339,0.16384088834153387,-1.1357723348437874,2025-02-28,-1.1638408883415339
2025-02-28,NNE,607,606,624,29.310000000000002,target,TRAIN,H1,2025-02-24,27.93,27.24,0.6900000000000013,27.93,0.1047398843930632,1.831611761749184,0.16838823825081592,1.8000421739130439,2025-02-28,1.831611761749184
2025-02-28,OKLO,605,604,625,34.2046,target,TRAIN,H1,2025-02-24,32.65,31.8727,0.7773000000000003,32.65,0.0716869918699186,1.890572607912108,0.10942739208789215,1.7925184356104464,2025-02-28,1.890572607912108
2025-02-28,PTIR,630,629,675,138.0,stop,TRAIN,H1,2025-02-24,142.83,138.17,4.660000000000025,142.83,0.394000977039571,-1.1330830422831664,0.09660235558789025,-1.1686823175965628,2025-02-28,-1.1330830422831664
2025-02-28,SMCX,623,622,763,53.88,stop,TRAIN,H1,2025-02-24,57.74,53.88,3.8599999999999994,57.74,0.2922972972972962,-1.081508108108108,0.08150810810810784,-1.0644209326424872,2025-02-28,-1.081508108108108
2025-02-28,SMCI,635,634,676,42.16,stop,TRAIN,H1,2025-02-24,43.155,42.16,0.9950000000000045,43.155,0.0294221907125138,-1.046718784635692,0.04671878463569205,-1.2136232663316573,2025-02-28,-1.046718784635692
2025-02-28,WRD,624,623,955,20.02,eod,TRAIN,H1,2025-02-24,20.0,19.2801,0.7198999999999991,20.0,0.0862068965517247,-0.10308500701725964,0.1308666433556394,-0.1091873871371031,2025-02-28,-0.10308500701725964
