id,trade_date,symbol,side,entry_price,stop_loss_price,take_profit_price,shares,risk_per_share,total_risk,risk_reward_ratio,order_id,order_status,fill_price,filled_at,exit_price,exit_reason,exited_at,pnl,pnl_pct,pattern_data,created_at,updated_at,filled_qty,real_stop_loss_price,partial_exit_price,partial_exit_shares,partial_exit_pnl,partial_exit_reason,partial_exited_at,news_catalyst,news_headline,news_reason,exit_trigger_price,exit_quote_bid,exit_quote_ask,exit_quote_bid_size,exit_quote_ask_size,exit_quote_spread,exit_limit_price,exit_pricing_method,exit_submitted_at,exit_fill_latency_ms,exit_slippage,exit_ofi,entry_quote_bid,entry_quote_ask,entry_quote_bid_size,entry_quote_ask_size,entry_quote_spread,entry_quote_ofi,entry_fill_quote_bid,entry_fill_quote_ask,strategy,entry_l2_depth,exit_l2_depth,bar_close_price,bar_close_at,loop_processed_at,quote_fetched_at,order_submitted_at,order_filled_at,bar_close_to_loop_ms,loop_to_quote_ms,quote_to_submit_ms,submit_to_fill_ms,drift_bar_to_ask_bps,drift_bar_to_fill_bps,drift_ask_to_fill_bps,reject_reason,scale_qty,scale_price,scale_pnl,scaled_at,filled_dt,exited_dt,hb,pb,fam,planned,planned_src,mid_dec,hs_dec_bps,eff_dec_bps,ratio_dec,mid_fill,hs_fill_bps,eff_fill_bps,ratio_fill,pos_in_spread_dec,pos_in_spread_fill,fill_vs_ask_dec_bps,fill_vs_ask_fill_bps,qspread_pct_dec,qspread_pct_fill,research_spread_pct,research_over_real,chase_bps,barclose_to_fill_bps
240,2026-06-18,QCML,buy,29.07,28.11,0.0,475,0.9569399999999995,454.54649999999975,0.0,e0679ee3-a7cc-4f95-92de-ae2376760f52,closed,28.985,2026-06-18T13:49:32.707000+00:00,29.41,lock_stop,2026-06-18T14:22:21.298391+00:00,201.87500000000034,1.4662756598240494,"{""range_high"": 28.98, ""range_low"": 28.11, ""range_size"": 0.870000000000001, ""composite_score"": 0.32250484891968983, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-18T13:35:04.016428+00:00,2026-06-18T14:22:21.298405+00:00,475.0,,,,,,,,,,29.42,29.4,29.45,700.0,100.0,,29.38,stop_bid,,,-0.030000000000001137,,28.07,28.2,800.0,1100.0,0.129999999999999,606.4293049804122,29.06,29.08,orb,,,28.98,,,,2026-06-18T13:35:04.016329+00:00,2026-06-18T13:49:32.707000+00:00,,,,868690.0,,1.7253278122839906,278.3687943262412,,,,,,2026-06-18 13:49:32.707000+00:00,2026-06-18 14:22:21.298391+00:00,09:35-10:00,$20-50,target/lock,28.98,range_high,28.134999999999998,23.10289674782282,302.11480362537816,13.076923076923197,29.07,3.439972480220085,-29.23976608187164,-8.500000000000266,7.038461538461585,-3.7500000000000444,279.01190687755474,-32.67973856209112,0.4620579349564564,0.0687994496044017,0.8,11.628000000000249,1.7253278122839906,1.7253278122839906
243,2026-06-22,BSOL,buy,10.17,10.07,0.0,1358,0.10041999999999973,136.37035999999964,0.0,3b90f481-9e27-4467-a95d-4d6206cd3353,closed,10.145059,2026-06-22T13:36:22.668000+00:00,10.075,stop_loss,2026-06-22T14:14:16.761686+00:00,-95.14012200000073,-0.6905726225939203,"{""range_high"": 10.14, ""range_low"": 10.07, ""range_size"": 0.07000000000000028, ""composite_score"": 0.3864329189657169, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-22T13:35:02.198678+00:00,2026-06-22T14:14:16.761701+00:00,1358.0,,,,,,,,,,10.07,10.07,10.08,4600.0,5900.0,,10.06,stop_bid,,,-0.014999999999998792,,10.08,10.09,4600.0,1100.0,0.009999999999999787,-341.7067300789891,10.14,10.15,orb,,,10.14,,,,2026-06-22T13:35:02.198601+00:00,2026-06-22T13:36:22.668000+00:00,,,,80469.0,,4.989151873766526,54.567888999008886,,,,,,2026-06-22 13:36:22.668000+00:00,2026-06-22 14:14:16.761686+00:00,09:35-10:00,$10-20,stop,10.14,range_high,10.085,4.957858205255223,59.552801189884946,12.01180000000005,10.145,4.928536224741147,0.058156727452196445,0.01180000000005091,6.505900000000114,0.5058999999999366,54.594942984630606,-4.870379497289826,0.09915716410510446,0.09857072449482294,1.2,12.174000000000257,4.989151873766526,4.989151873766526
244,2026-06-22,ETHU,buy,14.57,14.38,0.0,948,0.18357499999999938,174.0290999999994,0.0,4894c9b7-b8e7-4579-889c-7e40ba7366e7,closed,14.54,2026-06-22T13:36:06.121000+00:00,14.381,stop_loss,2026-06-22T14:18:17.458224+00:00,-150.73199999999898,-1.0935350756533628,"{""range_high"": 14.525, ""range_low"": 14.385, ""range_size"": 0.14000000000000057, ""composite_score"": 0.37787939822618183, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-22T13:35:02.905905+00:00,2026-06-22T14:18:17.458238+00:00,948.0,,,,,,,,,,14.38,14.38,14.39,2900.0,5800.0,,14.37,stop_bid,,,-0.011000000000001009,,14.44,14.45,6800.0,500.0,0.009999999999999787,10542.163732535299,14.57,14.58,orb,,,14.525,,,,2026-06-22T13:35:02.905816+00:00,2026-06-22T13:36:06.121000+00:00,,,,63215.0,,10.327022375214314,62.28373702422136,,,,,,2026-06-22 13:36:06.121000+00:00,2026-06-22 14:18:17.458224+00:00,09:35-10:00,$10-20,stop,14.525,range_high,14.445,3.4614053305641352,65.76670128071919,19.000000000000178,14.575,3.430531732418452,-24.01372212692977,-7.000000000000178,10.000000000000178,-3.0000000000001776,62.30529595015567,-27.444253859348834,0.0692281066112827,0.06861063464836904,1.2,17.49000000000037,10.327022375214314,10.327022375214314
245,2026-06-22,GSOL,buy,5.63,5.57,0.0,2455,0.056829999999999714,139.5176499999993,0.0,1f204083-fedf-4591-9a33-20bc8b140449,closed,5.62,2026-06-22T13:37:21+00:00,5.571,stop_loss,2026-06-22T14:12:17.139363+00:00,-120.29500000000093,-0.8718861209964479,"{""range_high"": 5.61, ""range_low"": 5.57, ""range_size"": 0.040000000000000036, ""composite_score"": 0.3329521536918599, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-22T13:35:03.543798+00:00,2026-06-22T14:12:17.139377+00:00,2455.0,,,,,,,,,,5.57,5.57,5.58,29400.0,25100.0,,5.56,stop_bid,,,-0.01100000000000012,,5.58,5.59,24900.0,22600.0,0.009999999999999787,-12625.121291244719,5.61,5.62,orb,,,5.61,,,,2026-06-22T13:35:03.543744+00:00,2026-06-22T13:37:21+00:00,,,,137456.0,,17.82531194295862,53.667262969589,,,,,,2026-06-22 13:37:21+00:00,2026-06-22 14:12:17.139363+00:00,09:35-10:00,$5-10,stop,5.61,range_high,5.585,8.952551477170802,62.66786034019721,7.000000000000178,5.615,8.904719501335517,8.904719501335517,1.0,4.000000000000089,1.0,53.71530886302641,0.0,0.17905102954341606,0.17809439002671035,1.9,10.668500000000227,17.82531194295862,17.82531194295862
246,2026-06-22,SSL,buy,11.35,11.1,0.0,1216,0.2539599999999993,308.81535999999915,0.0,58f182e8-5174-47f4-8107-c877190fecf3,closed,11.315,2026-06-22T13:48:24.849000+00:00,11.2701,force_close,2026-06-22T19:45:01.624000+00:00,-54.5984000000002,-0.3968183826778627,"{""range_high"": 11.32, ""range_low"": 11.1, ""range_size"": 0.22000000000000064, ""composite_score"": 0.32864253158557394, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-22T13:35:04.247156+00:00,2026-06-22T19:45:02.009250+00:00,1216.0,,,,,,,,,,,,,,,,,,,,,,11.23,11.24,500.0,500.0,0.009999999999999787,-3001.145529935556,11.31,11.33,orb,,,11.32,,,,2026-06-22T13:35:04.247069+00:00,2026-06-22T13:48:24.849000+00:00,,,,800601.0,,-4.41696113074274,66.7259786476862,,,,,,2026-06-22 13:48:24.849000+00:00,2026-06-22 19:45:01.624000+00:00,09:35-10:00,$10-20,eod/force,11.32,range_high,11.235,4.450378282153888,71.20605251446379,16.000000000000355,11.32,8.83392226148391,-4.41696113074274,-0.5000000000000889,8.500000000000089,0.2499999999999556,66.75567423230912,-13.25088339222665,0.08900756564307777,0.1766784452296782,1.2,6.792000000000145,-4.41696113074274,-4.41696113074274
247,2026-06-22,SMCX,buy,12.4791,12.32,12.876850000000001,1413,0.15910000000000046,224.80830000000066,2.4999999999999942,8c3d8a65-b357-46a9-a483-520e46eb7736,closed,12.59,2026-06-22T13:44:07.630979+00:00,12.4501,stop_loss_market_fallback,2026-06-22T13:47:08.196583+00:00,-197.67869999999863,-1.111199364575052,"{""pole_start_idx"": 7, ""pole_end_idx"": 10, ""flag_start_idx"": 11, ""flag_end_idx"": 12, ""pole_low"": 11.94, ""pole_high"": 12.57, ""pole_height"": 0.6300000000000008, ""pole_gain_pct"": 5.276381909547745, ""flag_low"": 12.33, ""flag_high"": 12.4791, ""retracement_pct"": 38.09523809523808, ""pullback_candle_count"": 2, ""avg_pole_volume"": 133901.0, ""avg_flag_volume"": 102082.5, ""breakout_level"": 12.4791}",2026-06-22T13:44:01.963563+00:00,2026-06-22T13:47:08.196591+00:00,1413.0,12.32,,,,,,0.0,Why Super Micro Computer (SMCI) Stock Is Dropping Tuesday,Market roundup article explaining stock movement; no company-specific catalyst,12.56,12.56,12.58,400.0,200.0,0.019999999999999574,12.55,stop_bid,2026-06-22T13:46:15.623571+00:00,52572.999715805054,0.09989999999999988,-6481.533622829905,12.58,12.6,100.0,900.0,0.019999999999999574,1396.8846333591043,12.61,12.62,bull_flag,,,12.4791,2026-06-22T13:44:00+00:00,2026-06-22T13:44:01.008417+00:00,,2026-06-22T13:44:01.967299+00:00,2026-06-22T13:44:07.630979+00:00,1008.0,,957.0,5663.0,,88.86858827960278,,,,,,,2026-06-22 13:44:07.630979+00:00,2026-06-22 13:47:08.196583+00:00,09:35-10:00,$10-20,stop,12.4791,breakout_level,12.59,7.9428117553612285,0.0,0.0,12.614999999999998,3.963535473642405,-19.81767736821132,-4.999999999999822,0.5,-2.0,-7.9428117553612285,-23.78121284185443,0.15885623510722457,0.0792707094728481,1.2,15.13800000000032,88.86858827960278,88.86858827960278
248,2026-06-23,TSLZ,buy,12.82,12.54,0.0,1077,0.2829537999999996,304.74124259999957,0.0,4b56b70f-1c7a-401f-b9d3-afb1942140e4,closed,12.7899,2026-06-23T13:35:16.522000+00:00,12.7919,tag_bb,2026-06-23T14:36:26.517429+00:00,2.1540000000007193,0.015637338837681827,"{""range_high"": 12.7846, ""range_low"": 12.54, ""range_size"": 0.24460000000000015, ""composite_score"": 0.3899170406691242, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-23T13:35:01.935037+00:00,2026-06-23T14:36:26.517454+00:00,1077.0,,,,,,,,,,12.81,,,,,,12.75,force_exit_override,,,-0.04190000000000005,,12.71,12.72,300.0,300.0,0.009999999999999787,-2684.562206064282,12.75,12.76,orb,,,12.7846,,,,2026-06-23T13:35:01.934951+00:00,2026-06-23T13:35:16.522000+00:00,,,,14587.0,,4.1456126902680435,54.95283018867825,,,,,,2026-06-23 13:35:16.522000+00:00,2026-06-23 14:36:26.517429+00:00,09:35-10:00,$10-20,stop,12.7846,range_high,12.715,3.9323633503734907,58.90680298859577,14.980000000000224,12.754999999999999,3.9200313602507983,27.36181889455145,6.980000000000224,7.990000000000023,3.9900000000000233,54.974439638221575,23.441787534299955,0.07864726700746982,0.07840062720501598,1.2,15.306000000000324,4.1456126902680435,4.1456126902680435
250,2026-06-23,TSDD,buy,8.48,8.31,0.0,1630,0.16534999999999833,269.5204999999973,0.0,dd9dce09-bbb4-48bc-b437-21c93c1ea18a,closed,8.45,2026-06-23T13:35:16.522000+00:00,8.451,tag_bb,2026-06-23T14:36:26.414110+00:00,1.630000000001992,0.011834319526641683,"{""range_high"": 8.45, ""range_low"": 8.31, ""range_size"": 0.1399999999999988, ""composite_score"": 0.33949369711092586, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-23T13:35:03.230274+00:00,2026-06-23T14:36:26.414123+00:00,1630.0,,,,,,,,,,8.45,,,,,,8.41,force_exit_override,,,-0.04100000000000037,,8.4,8.41,15000.0,37600.0,0.009999999999999787,-7716.525540754196,8.42,8.43,orb,,,8.45,,,,2026-06-23T13:35:03.230204+00:00,2026-06-23T13:35:16.522000+00:00,,,,13291.0,,0.0,47.56242568370886,,,,,,2026-06-23 13:35:16.522000+00:00,2026-06-23 14:36:26.414110+00:00,09:35-10:00,$5-10,stop,8.45,range_high,8.405000000000001,5.948839976204512,53.53955978583956,8.999999999999822,8.425,5.9347181008900804,29.673590504449347,4.999999999999822,5.0,3.0,47.5907198096361,23.738872403560322,0.11897679952409025,0.11869436201780162,1.9,16.00750000000034,0.0,0.0
252,2026-06-23,QBTX,buy,17.53,16.979999999999997,18.905000000000012,407,0.5500000000000043,223.85000000000173,2.5,f9a4b892-beab-4fee-925d-06d2ff2ef2b8,closed,17.725,2026-06-23T13:36:11.707808+00:00,18.0051,trail_stop,2026-06-23T13:41:09.440284+00:00,114.00069999999891,1.5802538787023825,"{""pole_start_idx"": 0, ""pole_end_idx"": 2, ""flag_start_idx"": 3, ""flag_end_idx"": 4, ""pole_low"": 15.25, ""pole_high"": 17.8, ""pole_height"": 2.5500000000000007, ""pole_gain_pct"": 16.72131147540984, ""flag_low"": 16.99, ""flag_high"": 17.53, ""retracement_pct"": 31.764705882353024, ""pullback_candle_count"": 2, ""avg_pole_volume"": 36924.333333333336, ""avg_flag_volume"": 30791.5, ""breakout_level"": 17.53}",2026-06-23T13:36:01.738137+00:00,2026-06-23T13:41:09.440291+00:00,407.0,16.979999999999997,,,,,,1.0,D-Wave Quantum Secures Federal Microelectronics Funding,Federal funding secured for quantum microelectronics fabrication project under U.S. quantum initiati,18.003,17.98,18.1,600.0,800.0,0.120000000000001,17.94,stop_bid,2026-06-23T13:40:37.648198+00:00,31792.07420349121,-0.0650999999999975,-8145.757938562882,17.68,17.77,700.0,1400.0,0.08999999999999986,1433.5029215885672,17.63,17.75,bull_flag,,,17.53,2026-06-23T13:36:00+00:00,2026-06-23T13:36:00.705814+00:00,,2026-06-23T13:36:01.742209+00:00,2026-06-23T13:36:11.707808+00:00,705.0,,1034.0,9965.0,,111.23787792355978,,,,,,,2026-06-23 13:36:11.707808+00:00,2026-06-23 13:41:09.440284+00:00,09:35-10:00,$10-20,stop,17.53,breakout_level,17.725,25.387870239774287,0.0,0.0,17.689999999999998,33.917467495760604,19.78518937252894,0.58333333333339,0.5000000000000198,0.7916666666666803,-25.387870239773285,-14.132278123232663,0.5077574047954858,0.678349349915212,1.2,1.768999999999985,111.23787792355978,111.23787792355978
253,2026-06-23,SMU,buy,10.92,10.700000000000001,11.469999999999997,1022,0.21999999999999886,224.83999999999884,2.5,7cac2e6f-5b56-4533-ab24-45251b298952,closed,10.965,2026-06-23T14:02:16.567678+00:00,11.64,trail_stop,2026-06-23T14:19:10.013817+00:00,689.8500000000007,6.155950752393988,"{""pole_start_idx"": 26, ""pole_end_idx"": 28, ""flag_start_idx"": 29, ""flag_end_idx"": 30, ""pole_low"": 10.2562, ""pole_high"": 10.845, ""pole_height"": 0.5888000000000009, ""pole_gain_pct"": 5.74091768881263, ""flag_low"": 10.71, ""flag_high"": 10.92, ""retracement_pct"": 22.92798913043471, ""pullback_candle_count"": 2, ""avg_pole_volume"": 11068.333333333334, ""avg_flag_volume"": 11062.0, ""breakout_level"": 10.92}",2026-06-23T14:02:01.743605+00:00,2026-06-23T14:19:10.013826+00:00,1022.0,10.700000000000001,,,,,,0.0,Tradr's New ETFs Are A Rebellion Against Boring Portfolios,Third-party ETF launch featuring stock; no direct catalyst for SMU,11.62,11.6,11.67,700.0,700.0,0.07000000000000028,11.58,stop_bid,2026-06-23T14:18:15.501588+00:00,54512.21585273743,-0.0600000000000005,-7127.246363759821,10.94,10.99,900.0,1400.0,0.05000000000000071,-4198.298967007068,10.99,11.07,bull_flag,,,10.92,2026-06-23T14:02:00+00:00,2026-06-23T14:02:00.944643+00:00,,2026-06-23T14:02:01.746394+00:00,2026-06-23T14:02:16.567678+00:00,944.0,,800.0,14821.0,,41.20879120879114,,,,,,,2026-06-23 14:02:16.567678+00:00,2026-06-23 14:19:10.013817+00:00,10:00-11:00,$10-20,stop,10.92,breakout_level,10.965,22.799817601459512,0.0,0.0,11.030000000000001,36.26473254759749,-58.93019038984703,-1.6250000000000304,0.5,-0.31250000000000416,-22.799817601459512,-95.19492293744372,0.45599635202919026,0.7252946509519498,1.2,1.6544999999999987,41.20879120879114,41.20879120879114
254,2026-06-23,QBTZ,buy,3.3999,3.2800000000000002,3.69965,2250,0.1198999999999999,269.77499999999975,2.5000000000000018,e22895e5-7653-41d1-a2ae-daa99a582a35,closed,3.4077,2026-06-23T14:11:13.347847+00:00,3.2723,stop_loss,2026-06-23T14:17:15.070863+00:00,-304.65000000000043,-3.973354461953816,"{""pole_start_idx"": 32, ""pole_end_idx"": 35, ""flag_start_idx"": 36, ""flag_end_idx"": 39, ""pole_low"": 3.18, ""pole_high"": 3.37, ""pole_height"": 0.18999999999999995, ""pole_gain_pct"": 5.974842767295596, ""flag_low"": 3.29, ""flag_high"": 3.3999, ""retracement_pct"": 42.10526315789478, ""pullback_candle_count"": 4, ""avg_pole_volume"": 46740.0, ""avg_flag_volume"": 34902.5, ""breakout_level"": 3.3999}",2026-06-23T14:11:01.739088+00:00,2026-06-23T14:17:15.070871+00:00,2250.0,3.2800000000000002,,,,,,0.0,Trading Halt: Halted at 7:50:00 p.m. ET - Trading Halt: Halt News Pending,Trading halt notice with no substantive news content or details provided,3.28,3.27,3.28,16100.0,2200.0,0.009999999999999787,3.26,stop_bid,2026-06-23T14:16:32.372758+00:00,42698.091983795166,-0.0123000000000002,-39202.342190771255,3.4,3.41,7200.0,3800.0,0.010000000000000231,-25166.44369934922,3.4,3.41,bull_flag,,,3.3999,2026-06-23T14:11:00+00:00,2026-06-23T14:11:01.018532+00:00,,2026-06-23T14:11:01.742510+00:00,2026-06-23T14:11:13.347847+00:00,1018.0,,722.0,11605.0,,22.94185123091864,,,,,,,2026-06-23 14:11:13.347847+00:00,2026-06-23 14:17:15.070863+00:00,10:00-11:00,<$5,stop,3.3999,breakout_level,3.4050000000000002,14.684287812041454,7.929515418501981,0.5399999999999725,3.4050000000000002,14.684287812041454,7.929515418501981,0.5399999999999725,0.7700000000000085,0.7700000000000085,-6.754772393538822,-6.754772393538822,0.29368575624082904,0.29368575624082904,1.9,6.469499999999852,22.94185123091864,22.94185123091864
257,2026-06-24,RUN,buy,16.21,15.29,0.0,115,0.9184799999999989,105.62519999999986,0.0,463b5640-d96d-49bc-a3ad-afade7619fbd,closed,16.165,2026-06-24T13:45:30.587000+00:00,15.255,stop_loss_market_fallback,2026-06-24T17:46:41.766556+00:00,-104.6499999999998,-5.629446334673668,"{""range_high"": 16.16, ""range_low"": 15.29, ""range_size"": 0.870000000000001, ""composite_score"": 0.2196559219111999, ""quintile"": ""Q3"", ""adaptive_mult"": 0.25, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-24T13:35:03.363719+00:00,2026-06-24T17:46:41.766571+00:00,115.0,,,,,,,,,,15.29,15.29,15.3,500.0,800.0,,15.28,stop_bid,,,0.02499999999999858,,16.0,16.03,400.0,600.0,0.030000000000001137,-1460.2566584768776,16.03,16.07,orb,,,16.16,,,,2026-06-24T13:35:03.363639+00:00,2026-06-24T13:45:30.587000+00:00,,,,627223.0,,3.094059405939978,84.21709295071616,,,,,,2026-06-24 13:45:30.587000+00:00,2026-06-24 17:46:41.766556+00:00,09:35-10:00,$10-20,stop,16.16,range_high,16.015,9.366219169528922,93.66219169528479,9.999999999999527,16.05,12.461059190030886,71.65109034267816,5.750000000000045,5.499999999999763,3.375000000000022,84.29597252575586,59.190031152647265,0.18732438339057844,0.24922118380061772,1.2,4.8150000000001025,3.094059405939978,3.094059405939978
259,2026-06-24,SMU,buy,8.715,8.620000000000001,8.952499999999997,2840,0.09499999999999886,269.79999999999677,2.5,eb8d3a07-bf04-4f8c-b589-f70a97999870,closed,8.8219,2026-06-24T14:28:12.735284+00:00,8.97,trail_stop,2026-06-24T14:32:18.532331+00:00,420.6040000000035,1.6787766807603945,"{""pole_start_idx"": 50, ""pole_end_idx"": 53, ""flag_start_idx"": 54, ""flag_end_idx"": 55, ""pole_low"": 8.37, ""pole_high"": 8.71, ""pole_height"": 0.34000000000000163, ""pole_gain_pct"": 4.062126642771824, ""flag_low"": 8.63, ""flag_high"": 8.715, ""retracement_pct"": 23.52941176470579, ""pullback_candle_count"": 2, ""avg_pole_volume"": 10022.0, ""avg_flag_volume"": 2164.0, ""breakout_level"": 8.715}",2026-06-24T14:28:01.017893+00:00,2026-06-24T14:32:18.532343+00:00,2840.0,8.620000000000001,,,,,,0.0,Tradr's New ETFs Are A Rebellion Against Boring Portfolios,Third-party ETF launch featuring stock; no direct catalyst for SMU,8.98,8.98,9.02,100.0,3200.0,0.03999999999999915,8.97,stop_bid,2026-06-24T14:32:07.649450+00:00,10882.871150970459,0.0,1078.022247520864,8.76,8.83,1800.0,14200.0,0.07000000000000028,3806.797137265169,8.78,8.83,bull_flag,,,8.715,2026-06-24T14:28:00+00:00,2026-06-24T14:28:00.220529+00:00,,2026-06-24T14:28:01.021168+00:00,2026-06-24T14:28:12.735284+00:00,220.0,,799.0,11714.0,,122.66207687894384,,,,,,,2026-06-24 14:28:12.735284+00:00,2026-06-24 14:32:18.532331+00:00,10:00-11:00,$5-10,stop,8.715,breakout_level,8.795,39.795338260375374,30.585559977259216,0.7685714285714106,8.805,28.392958546280926,19.193639977285287,0.6759999999999782,0.8842857142857053,0.8379999999999891,-9.20977828311616,-9.199318568995642,0.7959067652075075,0.5678591709256186,1.9,3.345899999999952,122.66207687894384,122.66207687894384
260,2026-06-25,AIBZ,buy,8.98,8.65,0.0,1538,0.32684999999999853,502.69529999999776,0.0,92aa9803-1480-4bb4-bb28-a5c6cd588115,closed,8.978849,2026-06-25T13:50:51.820000+00:00,8.8727,force_close,2026-06-25T19:45:01.638000+00:00,-163.25716200000042,-1.1822116620961136,"{""range_high"": 8.95, ""range_low"": 8.65, ""range_size"": 0.29999999999999893, ""composite_score"": 0.37727989217486557, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-25T13:35:01.736408+00:00,2026-06-25T19:45:02.016203+00:00,1538.0,,,,,,,,,,,,,,,,,,,,,,8.62,8.75,100.0,300.0,0.13000000000000078,1840.134796969088,8.89,9.15,orb,,,8.95,,,,2026-06-25T13:35:01.736332+00:00,2026-06-25T13:50:51.820000+00:00,,,,950083.0,,32.23351955307376,261.54171428571465,,,,,,2026-06-25 13:50:51.820000+00:00,2026-06-25 19:45:01.638000+00:00,09:35-10:00,$5-10,eod/force,8.95,range_high,8.684999999999999,74.8416810592981,338.34081750144117,4.520753846153844,9.02,144.1241685144123,-45.62195121951139,-0.3165461538461485,2.760376923076915,0.3417269230769223,263.499136442142,-189.7461197339247,1.496833621185962,2.882483370288246,1.9,0.6591538461538466,32.23351955307376,32.23351955307376
263,2026-06-25,EHGO,buy,4.66,4.33,0.0,2962,0.33394999999999975,989.1598999999992,0.0,39fd2a5d-adf6-4395-8de2-83c1c55a4405,closed,4.659997,2026-06-25T13:36:55.245000+00:00,4.2239,stop_loss_market_fallback,2026-06-25T14:00:31.579985+00:00,-1291.719313999998,-9.358310745693599,"{""range_high"": 4.65, ""range_low"": 4.33, ""range_size"": 0.3200000000000003, ""composite_score"": 0.3460794858280485, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-25T13:36:22.042198+00:00,2026-06-25T14:00:31.579998+00:00,2962.0,,,,,,,,,,4.33,4.33,4.37,700.0,100.0,,4.32,stop_bid,,,0.09609999999999985,,4.54,4.59,2300.0,400.0,0.04999999999999982,7317.588212065852,4.67,4.69,orb,,,4.65,,,,2026-06-25T13:36:22.042126+00:00,2026-06-25T13:36:55.245000+00:00,,,,33202.0,,21.498924731181432,152.49891067538098,,,,,,2026-06-25 13:36:55.245000+00:00,2026-06-25 14:00:31.579985+00:00,09:35-10:00,<$5,stop,4.65,range_high,4.5649999999999995,54.76451259583771,208.098576122673,3.799880000000022,4.68,21.367521367521864,-42.74145299145298,-2.000299999999953,2.399940000000002,-0.5001499999999988,153.33406352683434,-64.10897435897579,1.095290251916754,0.42735042735043727,1.9,4.445999999999897,21.498924731181432,21.498924731181432
266,2026-06-26,SOLT,buy,28.61,28.15,0.0,482,0.4555599999999984,219.57991999999922,0.0,856c7bd3-8b9a-4c4d-881c-736b3420f21f,closed,28.59,2026-06-26T13:35:31.596000+00:00,30.16,tag_bb,2026-06-26T14:36:31.301342+00:00,756.7400000000001,5.491430570129417,"{""range_high"": 28.52, ""range_low"": 28.15, ""range_size"": 0.370000000000001, ""composite_score"": 0.31414891181798693, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-26T13:35:03.716917+00:00,2026-06-26T14:36:31.301356+00:00,482.0,,,,,,,,,,30.21,,,,,,30.06,force_exit_override,,,-0.10000000000000142,,28.28,28.37,3400.0,200.0,0.08999999999999986,4547.728698328746,28.6,28.68,orb,,,28.52,,,,2026-06-26T13:35:03.716840+00:00,2026-06-26T13:35:31.596000+00:00,,,,27879.0,,24.544179523141754,77.54670426506833,,,,,,2026-06-26 13:35:31.596000+00:00,2026-06-26 14:36:31.301342+00:00,09:35-10:00,$20-50,stop,28.52,range_high,28.325000000000003,15.887025595763435,93.55692850838376,5.8888888888888316,28.64,13.966480446927076,-17.458100558659467,-1.2500000000000446,3.4444444444444358,-0.1250000000000222,77.66990291262096,-31.424581005586543,0.3177405119152687,0.27932960893854153,0.8,2.864000000000061,24.544179523141754,24.544179523141754
269,2026-06-29,RCAT,buy,9.98,9.71,0.0,1384,0.26984999999999815,373.47239999999744,0.0,96b36569-cad9-4164-902b-51f81c928785,closed,9.98,2026-06-29T13:35:10.439000+00:00,9.7301,stop_loss_market_fallback,2026-06-29T13:44:17.255703+00:00,-345.8616000000003,-2.504008016032066,"{""range_high"": 9.95, ""range_low"": 9.71, ""range_size"": 0.23999999999999844, ""composite_score"": 0.3935953363314843, ""quintile"": ""Q4"", ""adaptive_mult"": 1.842, ""lock_arm_at_r"": 1.75, ""lock_stop_r"": 0.5}",2026-06-29T13:35:02.142016+00:00,2026-06-29T13:44:17.255714+00:00,1384.0,,,,,,,,,,9.11,9.78,9.79,800.0,500.0,,9.77,stop_bid,,,0.03989999999999938,,9.94,9.95,200.0,2300.0,0.009999999999999787,-1547.0099898891872,9.85,9.86,orb,,,9.95,,,,2026-06-29T13:35:02.141957+00:00,2026-06-29T13:35:10.439000+00:00,,,,8297.0,,30.150753768845366,30.150753768845366,,,,,,2026-06-29 13:35:10.439000+00:00,2026-06-29 13:44:17.255703+00:00,09:35-10:00,$5-10,stop,9.95,range_high,9.945,5.027652086475508,35.193564605329456,7.0000000000001785,9.855,5.073566717402225,126.83916793505834,25.000000000000533,4.000000000000178,13.000000000000355,30.16591251885484,121.76560121765701,0.10055304172951016,0.1014713343480445,1.9,18.7245000000004,30.150753768845366,30.150753768845366
