day,next_day,symbol,close,pb,ab,sp_1555,sp_0930,sp_0931,rt_pct,open_cross_pct,err
2025-09-23,2025-09-24,CDE,18.030000686645508,5-20,>=100M,0.01000000000000059,0.02923705722070836,0.018723897911832717,0.0796558425344614,0.16215782644070398,
2025-05-01,2025-05-02,NVDX,7.599999904632568,5-20,>=100M,0.010005521811153894,0.010144139243948982,0.010078037904124688,0.13212868399535554,0.1334755180426468,
2026-02-26,2026-02-27,RIOT,17.09000015258789,5-20,>=100M,0.010098135426888907,0.027358851674641044,0.017069689336691913,0.0794845655968788,0.16008690128945477,
2025-08-07,2025-08-08,STLA,9.220000267028809,5-20,>=100M,0.009999999999999787,0.010295138888889825,0.010000000000000371,0.10845986670695215,0.11166093916185411,
2026-03-24,2026-03-25,ERIC,11.460000038146973,5-20,>=100M,0.009999999999999787,0.010744234800838345,0.009999999999999787,0.08726003461354909,0.09375423006172727,
2026-03-06,2026-03-09,BOIL,19.850000381469727,5-20,>=100M,0.009999999999999891,0.016980108499095807,0.012993079584774993,0.05791707592670696,0.08554210666387187,
2025-11-20,2025-11-21,USAR,12.199999809265137,5-20,>=100M,0.010072727272727058,0.054749034749034475,0.04468405215646946,0.22441303395600126,0.44876258692607524,
2025-09-10,2025-09-11,ELAN,18.329999923706055,5-20,>=100M,0.009999999999999783,0.2137662337662353,0.19375000000000053,0.5557828719259621,1.166209681702033,
2026-04-02,2026-04-06,RKT,14.960000038146973,5-20,>=100M,0.009999999999999787,0.03276729559748446,0.026692913385827126,0.1226367422869736,0.21903272402359697,
2025-05-30,2025-06-02,QUBT,11.324999809265137,5-20,>=100M,0.010000000000000288,0.020108108108108202,0.02083848190644277,0.13615224029060768,0.17755504147256132,
2026-05-14,2026-05-15,CPNG,16.59000015258789,5-20,>=100M,0.009999999999999828,0.05439814814814841,0.025923694779116387,0.10826912130411416,0.3278972130670101,
2025-06-30,2025-07-01,AGNC,9.1899995803833,5-20,>=100M,0.01000000000000095,0.011891891891891639,0.009999999999999787,0.108813933151271,0.12940035293663904,
2025-11-11,2025-11-12,NOK,6.900000095367432,5-20,>=100M,0.009999999999999787,0.010435897435897214,0.009999999999999787,0.14492753422878432,0.15124488828491084,
2025-12-03,2025-12-04,CORZ,16.549999237060547,5-20,>=100M,0.010451977401130666,0.038086642599278214,0.03716417910447722,0.14385546435247148,0.23013078160143047,
2025-10-27,2025-10-28,HBM,15.5,5-20,>=100M,0.010000000000000828,0.06880597014925388,0.03261333333333332,0.13746236559140046,0.44390948483389603,
