day,symbol,entry_m,n_sig,spread_mean,spread_med,ask_dec,bid_dec,n_dec,err
2026-02-04,ENPH,577,3989,0.06865630483830547,0.06999999999999318,51.74,51.58,3992,
2026-02-04,LITE,589,348,1.7220689655172432,1.589999999999975,497.01,495.81,348,
2026-02-05,SITM,586,90,3.483111111111092,3.7999999999999545,408.9,404.97,90,
2026-02-06,AMZU,750,3505,0.011460770328102816,0.010000000000001563,27.7,27.69,3614,
2026-02-06,BILL,753,4923,0.10634369287020107,0.0899999999999963,45.25,45.13,4972,
2026-02-06,HUBG,649,129,0.1208527131782941,0.10999999999999943,40.32,40.15,129,
2026-02-09,AXTI,581,1159,0.11900776531492638,0.10000000000000142,27.4,27.34,1176,
2026-02-09,MNDY,590,188,0.265319148936168,0.25,80.72,80.37,188,
2026-02-10,EVMN,828,285,0.19115789473684217,0.1999999999999993,30.71,30.56,285,
2026-02-10,ICHR,577,408,0.3143137254901963,0.28500000000000014,45.64,45.4,408,
2026-02-11,SW,592,1062,0.058418079096044795,0.060000000000002274,51.07,50.98,1062,
2026-02-11,TDC,579,464,0.1718318965517246,0.1700000000000017,41.0,40.85,464,
2026-02-12,AMG,596,159,4.235849056603768,4.519999999999982,323.2,321.29,159,
2026-02-12,ICLR,615,364,0.21104395604395654,0.18999999999999773,84.18,83.62,365,
2026-02-12,NKTR,603,101,0.16069306930693086,0.15000000000000568,66.7,66.5,101,
2026-02-12,SOLS,605,842,0.19083135391924028,0.15000000000000568,83.77,83.22,842,
2026-02-13,COHU,589,169,0.3508284023668638,0.34999999999999787,30.66,30.18,172,
2026-02-17,CPS,622,10,0.39499999999999813,0.36999999999999744,47.98,47.61,10,
2026-02-19,SNSE,593,19,0.5768421052631582,0.5799999999999983,26.89,26.5,19,
2026-02-20,GRAL,579,684,0.4122368421052632,0.36999999999999744,53.07,52.63,685,
2026-02-20,TNDM,603,383,0.06266318537859009,0.05999999999999872,24.0,23.95,391,
2026-02-24,DAMD,584,1017,0.08901671583087521,0.08000000000000185,21.64,21.54,1017,
2026-02-25,CAVA,600,598,0.11548494983277507,0.10999999999999943,83.06,82.89,598,
2026-02-25,CRCD,587,1246,0.21073033707865155,0.19000000000000128,27.77,27.62,1248,
2026-02-25,CRCL,704,1366,0.039956076134700175,0.03999999999999204,78.32,78.25,1368,
2026-02-25,LIVN,602,51,0.40784313725490356,0.4200000000000017,68.62,68.13,51,
2026-02-26,GCT,658,68,0.1961764705882364,0.22500000000000142,44.82,44.59,68,
2026-02-26,IONL,581,1699,0.08799882283696286,0.08999999999999986,22.55,22.46,1699,
2026-02-26,PRCT,675,320,0.07459374999999978,0.060000000000002274,22.09,21.95,326,
2026-02-26,SEZL,577,351,0.9773219373219377,0.9000000000000057,84.5,82.0,351,
2026-02-27,DUOL,591,1281,0.16825917252146674,0.1599999999999966,98.17,98.03,1299,
2026-03-02,KTOS,612,278,0.12687050359712243,0.12000000000000455,96.88,96.76,278,
2026-03-03,BATL,581,4660,0.15451931330472102,0.14000000000000057,26.98,26.96,4668,
2026-03-03,KORU,679,1055,2.289981042654029,2.2299999999999613,402.78,401.66,1055,
2026-03-03,MDB,635,401,0.16117206982543478,0.13999999999998636,247.0,246.59,403,
2026-03-03,SE,738,557,0.10186714542190238,0.09000000000000341,84.98,84.86,566,
2026-03-04,ANAB,613,54,0.541851851851852,0.45500000000000185,59.0,58.17,54,
2026-03-06,MVLL,589,1091,0.05594867094408819,0.05999999999999872,21.55,21.45,1091,
2026-03-09,GSIW,822,75,0.7770666666666669,0.7799999999999976,21.74,20.96,75,
2026-03-09,ISSC,680,76,0.2163157894736837,0.20000000000000107,27.26,26.79,76,
2026-03-10,CAPR,639,210,0.12742857142857175,0.10999999999999943,36.43,36.19,211,
2026-03-10,FIGR,624,254,0.03677165354330861,0.030000000000001137,35.85,35.76,254,
2026-03-11,NBIS,586,2232,0.11695788530465899,0.10000000000000853,111.21,111.04,2249,
2026-03-16,GPCR,674,108,0.34472222222222265,0.38000000000000256,59.98,59.74,108,
2026-03-16,NEBX,586,1582,0.2383312262958285,0.22999999999999687,54.04,53.66,1582,
2026-03-16,WW,577,80,0.6834999999999996,0.5899999999999999,24.25,23.06,80,
2026-03-19,JNUG,603,876,0.7134589041095913,0.6899999999999977,167.99,167.26,876,
2026-03-20,SEDG,616,357,0.07212885154061531,0.06999999999999318,51.24,51.09,357,
2026-03-20,YSS,633,65,0.06399999999999913,0.07000000000000028,21.0,20.96,65,
2026-03-23,ETON,592,44,0.11795454545454395,0.09999999999999787,23.72,23.54,44,
2026-03-23,SMCZ,577,789,0.3581749049429652,0.3499999999999943,66.08,65.71,789,
2026-03-24,DXYZ,697,61,0.12737704918032805,0.10000000000000142,26.38,26.13,61,
2026-03-25,ARM,578,1866,0.15397106109324757,0.13000000000002387,156.04,155.91,1875,
2026-03-26,KOD,583,238,0.15079831932773116,0.14000000000000057,36.8,36.62,238,
2026-03-27,AGX,594,120,5.6422499999999784,5.504999999999939,560.0,555.47,120,
2026-03-27,KOD,608,205,0.23673170731707335,0.21000000000000085,44.74,44.45,205,
2026-03-31,NAIL,763,2585,0.2195628626692458,0.22000000000000597,39.22,38.95,2585,
2026-03-31,TNA,763,5555,0.01275247524752498,0.00999999999999801,44.08,44.07,6000,
2026-04-01,SHAZ,690,1,1.1700000000000017,1.1700000000000017,27.78,26.61,1,
2026-04-02,RGC,583,38,0.8431578947368424,0.8399999999999999,35.98,35.1,38,
2026-04-06,AEHR,587,372,0.2090860215053769,0.18999999999999773,47.89,47.66,372,
2026-04-06,MGRT,802,0,,,,,0,
2026-04-07,FLY,746,340,0.08847058823529458,0.0899999999999963,35.68,35.58,340,
2026-04-08,BWET,644,119,5.273613445378166,5.8100000000000165,132.83,125.81,119,
2026-04-08,MGRT,661,0,,,,,0,
2026-04-09,CAR,591,629,2.0392050874403833,1.8000000000000114,280.68,277.81,629,
2026-04-09,FBRX,577,481,0.17985446985446954,0.030000000000001137,31.97,31.69,482,
2026-04-10,AAOI,623,1058,0.2322400756143659,0.21999999999999886,147.61,147.22,1061,
2026-04-10,AVL,586,1169,0.06449957228400377,0.060000000000002274,47.16,47.08,1169,
2026-04-14,AOSL,578,118,0.2929661016949152,0.3099999999999987,29.97,29.5,118,
2026-04-14,CIFU,624,276,0.14731884057970976,0.14999999999999858,25.34,25.21,276,
2026-04-14,CWVX,586,1137,0.19307827616534734,0.17999999999999972,43.64,43.39,1137,
2026-04-14,OKLS,597,717,0.23972105997210572,0.240000000000002,42.68,42.4,717,
2026-04-15,BEX,595,541,0.2100369685767102,0.20000000000000284,42.93,42.68,541,
2026-04-15,RGTX,592,1562,0.11055697823303413,0.10999999999999943,24.33,24.25,1562,
2026-04-15,WATT,592,90,0.17011111111111166,0.1750000000000007,20.3,20.12,90,
2026-04-16,DMRA,624,13,0.193846153846153,0.23999999999999844,28.18,28.07,13,
2026-04-16,WSHP,617,5588,0.3028203292770221,0.25,34.81,34.72,5632,
2026-04-17,SHAZ,657,34,0.8741176470588214,0.5249999999999986,37.37,34.32,34,
2026-04-17,USAX,604,155,0.1497419354838714,0.14000000000000057,22.12,21.97,155,
2026-04-20,SOUX,599,146,0.16404109589041097,0.16000000000000014,22.12,21.97,146,
2026-04-21,AXTI,627,301,0.10664451827242613,0.10999999999999943,77.44,77.35,301,
2026-04-21,LABX,616,260,0.31223076923076903,0.3049999999999997,44.93,44.58,260,
2026-04-21,NVTX,577,1311,0.47389016018306646,0.36999999999999744,57.72,57.4,1311,
2026-04-22,NVTX,577,375,1.0709066666666673,1.0699999999999932,73.99,73.0,375,
2026-04-23,IREG,639,299,0.11073578595317693,0.10999999999999943,20.26,20.12,299,
2026-04-23,OKLS,602,992,0.15816532258064553,0.15000000000000213,21.32,21.18,992,
2026-04-23,VOYA,611,487,0.3069815195071864,0.25,79.42,79.28,490,
2026-04-24,AMDL,589,5926,0.02544549443131968,0.020000000000003126,34.32,34.29,6000,
2026-04-24,CRMX,697,539,0.18003710575139115,0.17999999999999972,22.87,22.76,539,
2026-04-24,MXL,599,2551,0.15229321834574663,0.14999999999999858,60.06,59.92,2554,
2026-04-24,XNDU,745,171,0.12877192982456126,0.12000000000000455,33.65,33.5,171,
2026-04-27,INTW,599,1170,0.5881111111111116,0.5900000000000034,183.76,183.12,1170,
2026-04-27,LINT,599,744,0.3952956989247306,0.38000000000000966,115.99,115.67,744,
2026-04-27,MANE,583,216,1.5072685185185175,1.75,87.0,85.04,216,
2026-04-28,PII,644,321,0.46959501557632427,0.4200000000000017,62.83,61.66,321,
2026-04-28,SANM,577,298,1.615939597315435,1.5649999999999977,227.9,225.51,298,
2026-04-29,TER,596,773,0.716015523932727,0.6899999999999977,332.62,332.17,773,
2026-04-30,BAND,577,304,0.18848684210526298,0.17999999999999972,35.74,35.41,306,
2026-04-30,CMPR,602,33,1.4699999999999975,0.7999999999999972,90.16,88.95,33,
2026-04-30,QCML,617,1653,0.05411978221415645,0.05999999999999872,21.36,21.32,1653,
2026-05-01,RIOX,671,265,0.17045283018867977,0.1700000000000017,33.4,33.18,265,
2026-05-01,USAX,650,310,0.30019354838709605,0.3100000000000023,34.72,34.44,310,
2026-05-04,CELC,642,100,1.034099999999997,1.0549999999999926,149.17,148.27,100,
2026-05-05,ICHR,591,159,0.26660377358490644,0.21000000000000796,64.93,64.37,159,
2026-05-05,QCML,604,738,0.06548780487804805,0.05999999999999872,20.13,20.07,738,
2026-05-05,STRL,676,115,2.295304347826084,2.0,776.01,772.53,115,
2026-05-06,HUT,577,1092,0.4413827838827845,0.4099999999999966,108.1,107.5,1092,
2026-05-06,NNE,624,193,0.05937823834196855,0.05999999999999872,26.34,26.28,193,
2026-05-07,AGL,585,233,0.6041201716738209,0.5300000000000011,48.8,47.36,233,
2026-05-07,APPX,586,845,0.2873017751479282,0.28000000000000114,36.15,35.79,845,
2026-05-07,BLBD,588,48,1.5597916666666685,1.5850000000000009,81.52,79.96,48,
2026-05-07,HZO,818,363,0.3091735537190085,0.25,33.1,32.1,363,
2026-05-07,QCML,653,1393,0.05285714285714324,0.05999999999999872,25.73,25.69,1393,
2026-05-07,WOLF,596,468,0.13792735042735085,0.14000000000000057,46.96,46.9,475,
2026-05-08,CAPR,820,100,0.2023,0.19000000000000128,31.17,30.98,100,
2026-05-08,FLNC,610,1514,0.03787978863936567,0.03999999999999915,26.6,26.58,1517,
2026-05-08,QCML,601,645,0.13444961240310052,0.14000000000000057,31.78,31.61,645,
2026-05-08,QCMU,601,728,0.1873076923076914,0.17999999999999972,39.49,39.27,728,
2026-05-08,VCX,639,95,4.083157894736843,3.8100000000000023,184.0,175.0,95,
2026-05-11,ADEA,731,268,0.042425373134328134,0.03999999999999915,30.68,30.64,268,
2026-05-11,DXYZ,590,339,0.2476991150442461,0.21999999999999886,65.51,65.3,339,
2026-05-11,FLNC,644,2169,0.04852927616413088,0.0400000000000027,24.68,24.6,2179,
2026-05-11,FLYT,610,103,0.41766990291262174,0.4400000000000013,25.13,24.9,103,
2026-05-11,INOD,586,572,0.36134615384615376,0.355000000000004,95.0,94.55,578,
2026-05-11,IREX,588,821,0.2220584652862363,0.21999999999999886,41.82,41.59,821,
2026-05-11,MBX,592,36,0.7169444444444457,0.7800000000000011,43.51,43.12,36,
2026-05-11,MRAM,648,904,0.11881637168141618,0.10999999999999943,38.69,38.6,905,
2026-05-11,VICR,597,199,1.1003015075376923,1.0,302.0,300.0,199,
2026-05-11,WYFI,580,251,0.23139442231075674,0.1999999999999993,24.88,24.76,255,
2026-05-12,QURE,769,700,0.106628571428571,0.10000000000000142,29.17,29.08,700,
2026-05-12,RVI,632,56,0.49107142857142805,0.5850000000000009,51.74,51.1,56,
2026-05-12,WOLF,615,574,0.20881533101045358,0.20000000000000284,52.42,52.0,574,
2026-05-13,FIVN,650,2023,0.022758279782501414,0.019999999999999574,21.7,21.67,2079,
2026-05-13,NBIG,650,325,0.13636923076923096,0.120000000000001,26.49,26.36,325,
2026-05-13,VELO,605,2066,0.04636979670861592,0.03999999999999915,20.28,20.17,2079,
2026-05-14,AMRC,791,311,0.21286173633440506,0.19000000000000483,32.35,32.08,311,
2026-05-14,CRCA,732,1326,0.38616138763197483,0.3500000000000014,62.48,62.27,1326,
2026-05-14,LUNL,587,692,0.44803468208092473,0.45000000000000284,37.01,36.62,692,
2026-05-15,FIGG,591,1348,0.16997774480712208,0.1700000000000017,24.81,24.67,1348,
2026-05-15,GLOB,581,171,0.29450292397660854,0.29999999999999716,39.88,39.72,171,
2026-05-22,FUTU,577,1382,0.10167149059334281,0.0899999999999892,86.28,86.18,1382,
2026-05-22,QBTX,577,2254,0.11230700976042585,0.11000000000000298,23.2,23.06,2254,
2026-05-22,QPUX,577,2135,0.3902622950819668,0.39000000000000057,45.97,45.56,2135,
2026-05-22,RGTI,577,5885,0.01498215802888694,0.010000000000001563,24.73,24.72,6000,
2026-05-22,RGTU,577,1470,0.28892517006802676,0.28000000000000114,36.04,35.68,1470,
2026-05-22,RGTX,577,3191,0.14972109056722055,0.14999999999999858,35.55,35.36,3191,
2026-05-26,MOD,601,326,1.8156134969325295,1.5550000000000068,323.3,320.26,326,
2026-05-26,RDW,585,4332,0.01963758079409067,0.019999999999999574,21.0,20.97,4397,
2026-05-26,SWMR,590,90,0.2563333333333332,0.17999999999999972,44.45,43.94,90,
2026-05-26,VOYG,593,295,0.1752203389830513,0.17999999999999972,49.2,49.0,295,
2026-05-27,LUNL,642,677,0.23209748892171336,0.21999999999999886,40.6,40.4,677,
2026-05-27,SWMR,674,39,0.3120512820512832,0.3100000000000023,47.77,47.39,39,
2026-05-28,ASTC,580,1228,0.11380293159609133,0.10000000000000142,22.96,22.6,1233,
2026-05-28,AVAV,601,671,0.7591952309985059,0.7599999999999909,211.62,210.5,671,
2026-05-28,ONDL,577,4332,0.11210064635272377,0.10999999999999943,22.18,22.12,4342,
2026-05-28,RGTX,642,1242,0.11767310789049948,0.12000000000000455,37.29,37.12,1242,
