symbol,date,split,bucket,n,median_hs_bps,p75_hs_bps
BMNG,2025-11-28,TRAIN,2,390,17.889087656529135,17.921146953404637
BMNG,2025-11-28,TRAIN,3,193,17.98561151079178,17.98561151079178
BMNG,2025-11-28,TRAIN,4,220,17.98561151079178,18.018018018017635
BMNG,2025-11-28,TRAIN,5,193,17.921146953404637,17.921146953404637
BMNG,2025-11-28,TRAIN,6,469,9.000900090008809,17.921146953404637
BMNG,2025-11-28,TRAIN,7,209,9.000900090008809,9.01713255184832
BMNG,2025-11-28,TRAIN,8,206,18.0505415162451,18.115942028985927
BMNG,2025-11-28,TRAIN,9,249,18.115942028985927,18.14882032667838
BMNG,2025-11-28,TRAIN,10,181,9.066183136899172,18.115942028985927
BMNG,2025-11-28,TRAIN,11,221,18.083182640145086,18.115942028985927
CCUP,2025-11-28,TRAIN,0,346,11.918951132300103,11.976047904191363
CCUP,2025-11-28,TRAIN,1,108,11.947431302270818,23.8663484486879
CCUP,2025-11-28,TRAIN,2,117,11.947431302270818,11.947431302270818
CCUP,2025-11-28,TRAIN,3,119,11.947431302270818,23.8663484486879
CCUP,2025-11-28,TRAIN,4,171,12.00480192076805,12.0336943441634
CCUP,2025-11-28,TRAIN,5,59,24.096385542169227,24.096385542169227
CCUP,2025-11-28,TRAIN,6,447,12.091898428052948,24.096385542169227
CCUP,2025-11-28,TRAIN,7,423,24.096385542169227,24.15458937198123
CCUP,2025-11-28,TRAIN,8,176,12.062726176116616,12.062726176116616
CCUP,2025-11-28,TRAIN,9,406,12.121212121211864,24.15458937198123
CCUP,2025-11-28,TRAIN,10,123,12.150668286755513,12.150668286755513
CCUP,2025-11-28,TRAIN,11,293,12.121212121211864,24.213075060532173
RIOX,2025-11-28,TRAIN,0,198,40.160642570280736,45.36962903656304
RIOX,2025-11-28,TRAIN,1,67,34.82453790516984,37.493304767005085
RIOX,2025-11-28,TRAIN,2,171,40.20369874028468,42.96455424274977
RIOX,2025-11-28,TRAIN,3,211,37.67491926802934,40.31174415479672
RIOX,2025-11-28,TRAIN,4,93,37.39316239316255,40.1391490500407
RIOX,2025-11-28,TRAIN,5,61,39.92547245142363,42.50797024442087
RIOX,2025-11-28,TRAIN,6,240,34.63895550226459,37.194473963868376
RIOX,2025-11-28,TRAIN,7,70,32.08556149732647,32.08556149732647
RIOX,2025-11-28,TRAIN,8,183,32.188841201717004,37.453183520599396
RIOX,2025-11-28,TRAIN,9,169,32.11991434689439,37.473233404711074
RIOX,2025-11-28,TRAIN,10,118,37.373198077949965,40.05340453938641
RIOX,2025-11-28,TRAIN,11,62,29.325513196480788,32.01707577374626
BMNU,2025-12-02,TRAIN,0,104,7.262164124909068,7.262164124909068
BMNU,2025-12-02,TRAIN,1,179,7.28332119446452,7.28332119446452
BMNU,2025-12-02,TRAIN,2,171,7.272727272727117,14.534883720929923
BMNU,2025-12-02,TRAIN,3,4,7.262164124909068,7.262164124909068
BMNU,2025-12-02,TRAIN,4,224,7.251631617114341,7.251631617114341
BMNU,2025-12-02,TRAIN,5,101,7.262164124909068,7.262164124909068
BMNU,2025-12-02,TRAIN,6,208,7.230657989876924,7.241129616219976
BMNU,2025-12-02,TRAIN,7,412,7.220216606498042,14.409221902017624
BMNU,2025-12-02,TRAIN,8,236,7.1787508973437095,7.189072609633204
BMNU,2025-12-02,TRAIN,9,323,7.158196134573934,7.168458781362491
BMNU,2025-12-02,TRAIN,10,205,7.158196134573934,7.1787508973437095
BMNU,2025-12-02,TRAIN,11,175,7.189072609633204,10.783620069014939
CCUP,2025-12-02,TRAIN,0,118,11.198208286673895,22.37136465324436
CCUP,2025-12-02,TRAIN,1,177,11.148272017836996,22.22222222222175
CCUP,2025-12-02,TRAIN,2,152,11.123470522802878,22.22222222222175
CCUP,2025-12-02,TRAIN,3,133,22.271714922048524,22.37136465324436
CCUP,2025-12-02,TRAIN,4,150,11.24859392575904,22.37136465324436
CCUP,2025-12-02,TRAIN,5,150,11.24859392575904,11.24859392575904
CCUP,2025-12-02,TRAIN,6,107,11.173184357542656,11.173184357542656
CCUP,2025-12-02,TRAIN,7,294,11.148272017836996,22.271714922048524
CCUP,2025-12-02,TRAIN,8,104,11.148272017836996,11.148272017836996
CCUP,2025-12-02,TRAIN,9,245,11.123470522802878,22.123893805310246
CCUP,2025-12-02,TRAIN,10,33,11.074197120708513,11.074197120708513
CCUP,2025-12-02,TRAIN,11,155,11.074197120708513,22.17294900221682
CRCA,2025-12-02,TRAIN,0,187,11.976047904191363,12.00480192076805
CRCA,2025-12-02,TRAIN,1,126,11.918951132300103,11.947431302270818
CRCA,2025-12-02,TRAIN,2,234,11.890606420927215,11.890606420927215
CRCA,2025-12-02,TRAIN,3,380,23.8663484486879,23.8663484486879
CRCA,2025-12-02,TRAIN,4,131,11.976047904191363,12.00480192076805
CRCA,2025-12-02,TRAIN,5,126,12.0336943441634,12.0336943441634
CRCA,2025-12-02,TRAIN,6,150,11.947431302270818,12.00480192076805
CRCA,2025-12-02,TRAIN,7,548,11.947431302270818,23.8663484486879
CRCA,2025-12-02,TRAIN,8,78,11.918951132300103,11.918951132300103
CRCA,2025-12-02,TRAIN,9,232,11.890606420927215,11.918951132300103
CRCA,2025-12-02,TRAIN,10,319,11.862396204032962,23.69668246445552
CRCA,2025-12-02,TRAIN,11,162,11.862396204032962,11.890606420927215
CMCT,2025-12-03,TRAIN,0,13,63.53240152477741,63.53240152477741
CMCT,2025-12-03,TRAIN,1,35,51.15089514066501,63.856960408684316
CMCT,2025-12-03,TRAIN,2,18,63.856960408684316,63.856960408684316
CMCT,2025-12-03,TRAIN,3,4,25.55913677817545,38.314176245211044
CMCT,2025-12-03,TRAIN,5,1,25.575447570332503,25.575447570332503
CMCT,2025-12-03,TRAIN,6,16,38.314176245211044,50.632911392405106
CMCT,2025-12-03,TRAIN,7,4,37.926675094817,41.07126894737539
CMCT,2025-12-03,TRAIN,10,4,56.858087831539066,63.211125158027585
CMCT,2025-12-03,TRAIN,11,12,56.922018275216345,63.211125158027585
LGHL,2025-12-05,TRAIN,0,5,10.515247108306822,10.515247108306822
LGHL,2025-12-05,TRAIN,1,22,10.515247108306822,10.559662090812868
LGHL,2025-12-05,TRAIN,2,33,10.559662090812868,21.09704641350166
LGHL,2025-12-05,TRAIN,3,48,31.67898627243955,31.74603174603201
LGHL,2025-12-05,TRAIN,4,14,10.537407797681546,31.67898627243955
LGHL,2025-12-05,TRAIN,5,19,21.09704641350166,31.67898627243955
LGHL,2025-12-05,TRAIN,6,16,21.052631578946922,41.841004184100456
LGHL,2025-12-05,TRAIN,7,4,47.09851256325432,54.99028614705761
LGHL,2025-12-05,TRAIN,8,7,10.427528675703636,41.85199166242679
LGHL,2025-12-05,TRAIN,9,3,52.356020942408186,52.356020942408186
LGHL,2025-12-05,TRAIN,11,14,41.75438137702292,49.749196000307194
CAPR,2025-12-05,TRAIN,0,75,12.619433928249554,15.266617036127538
CAPR,2025-12-05,TRAIN,1,83,8.946144211844187,14.31127012522331
CAPR,2025-12-05,TRAIN,2,54,8.939746111209933,10.737294201860903
CAPR,2025-12-05,TRAIN,3,220,18.018018018018275,41.52374074742741
CAPR,2025-12-05,TRAIN,4,54,39.75424647632859,50.45045045045065
CAPR,2025-12-05,TRAIN,5,63,28.715003589375474,32.31597845601431
CAPR,2025-12-05,TRAIN,6,95,14.336917562724347,17.01339805096525
CAPR,2025-12-05,TRAIN,7,32,14.336917562724347,17.914725904693913
CAPR,2025-12-05,TRAIN,8,68,10.756543564001841,14.36265709156227
CAPR,2025-12-05,TRAIN,9,71,10.799136069114239,11.697930460326445
CAPR,2025-12-05,TRAIN,10,58,3.5984166966533957,5.394713181082744
CAPR,2025-12-05,TRAIN,11,150,8.936550491510404,12.563941791434075
CCUP,2025-12-16,TRAIN,0,166,11.534025374855577,23.04147465437739
CCUP,2025-12-16,TRAIN,1,77,11.534025374855577,11.534025374855577
CCUP,2025-12-16,TRAIN,2,144,11.507479861909996,22.98850574712697
CCUP,2025-12-16,TRAIN,3,251,11.428571428571184,22.831050228310016
CCUP,2025-12-16,TRAIN,4,202,11.376564277588937,22.675736961450763
CCUP,2025-12-16,TRAIN,5,220,11.350737797956624,22.624434389139786
CCUP,2025-12-16,TRAIN,6,421,11.299435028248347,11.32502831257054
CCUP,2025-12-16,TRAIN,7,246,11.173184357542656,11.198208286673895
CCUP,2025-12-16,TRAIN,8,304,11.173184357542656,22.271714922048524
CCUP,2025-12-16,TRAIN,9,186,11.148272017836996,11.173184357542656
CCUP,2025-12-16,TRAIN,10,247,22.22222222222175,22.271714922048524
CCUP,2025-12-16,TRAIN,11,285,11.123470522802878,11.148272017836996
CRCA,2025-12-16,TRAIN,0,195,12.330456226880132,12.360939431396522
CRCA,2025-12-16,TRAIN,1,221,12.360939431396522,12.360939431396522
CRCA,2025-12-16,TRAIN,2,189,12.330456226880132,24.630541871921746
CRCA,2025-12-16,TRAIN,3,285,12.269938650306488,12.269938650306488
CRCA,2025-12-16,TRAIN,4,145,12.180267965896071,12.180267965896071
CRCA,2025-12-16,TRAIN,5,144,12.150668286755513,12.180267965896071
CRCA,2025-12-16,TRAIN,6,446,12.091898428052948,12.121212121211864
CRCA,2025-12-16,TRAIN,7,340,11.976047904191363,12.00480192076805
CRCA,2025-12-16,TRAIN,8,335,11.976047904191363,11.976047904191363
CRCA,2025-12-16,TRAIN,9,255,11.947431302270818,11.976047904191363
CRCA,2025-12-16,TRAIN,10,318,11.918951132300103,11.947431302270818
CRCA,2025-12-16,TRAIN,11,354,11.918951132300103,11.947431302270818
BMNU,2025-12-19,TRAIN,0,702,8.467400508043848,8.467400508043848
BMNU,2025-12-19,TRAIN,1,806,8.438818565400664,8.453085376162118
BMNU,2025-12-19,TRAIN,2,573,8.424599831508571,8.438818565400664
BMNU,2025-12-19,TRAIN,3,823,8.438818565400664,8.438818565400664
BMNU,2025-12-19,TRAIN,4,595,8.410428931875346,8.424599831508571
BMNU,2025-12-19,TRAIN,5,223,8.453085376162118,8.453085376162118
BMNU,2025-12-19,TRAIN,6,278,8.424599831508571,8.438818565400664
FJET,2025-12-24,TRAIN,0,13,34.940600978336704,52.50262513125607
FJET,2025-12-24,TRAIN,1,4,22.628084111945935,31.347962382445093
FJET,2025-12-24,TRAIN,2,3,34.940600978336704,34.940600978336704
FJET,2025-12-24,TRAIN,3,1,20.935101186321955,20.935101186321955
FJET,2025-12-24,TRAIN,4,15,27.894002789400304,31.369815266643382
FJET,2025-12-24,TRAIN,5,42,27.748876040582875,37.28717825552229
FJET,2025-12-24,TRAIN,6,14,27.662517289073328,27.662517289073328
FJET,2025-12-24,TRAIN,7,1,31.131096506399118,31.131096506399118
FJET,2025-12-24,TRAIN,8,10,24.21907027888578,27.662517289073328
FJET,2025-12-24,TRAIN,9,29,30.89598352214207,30.89598352214207
FJET,2025-12-24,TRAIN,10,47,34.22313483915115,51.457975986278
FJET,2025-12-24,TRAIN,11,43,30.313236780060578,40.29550033579557
FLYE,2025-12-30,TRAIN,0,23,45.662100456620706,71.88658479742509
FLYE,2025-12-30,TRAIN,1,4,75.75757575757616,77.63574427086954
FLYE,2025-12-30,TRAIN,2,6,79.51391278416291,83.27024981074966
FLYE,2025-12-30,TRAIN,4,8,75.75757575757616,75.75757575757616
FLYE,2025-12-30,TRAIN,5,7,45.662100456620706,53.151100987092086
FLYE,2025-12-30,TRAIN,6,21,7.639419404125124,22.8832951945082
FLYE,2025-12-30,TRAIN,7,143,7.651109410864413,7.686395080706984
FLYE,2025-12-30,TRAIN,8,62,7.806401249024033,23.328191551982997
FLYE,2025-12-30,TRAIN,9,81,23.566378633150233,31.695721077654543
FLYE,2025-12-30,TRAIN,10,84,7.9428117553612285,23.866348448687546
FLYE,2025-12-30,TRAIN,11,35,39.21568627451036,47.02205909449374
AXTI,2025-12-30,TRAIN,0,28,36.067362990643986,45.66495782823337
AXTI,2025-12-30,TRAIN,1,28,47.24409448818852,49.592919827752446
AXTI,2025-12-30,TRAIN,2,48,28.028651510432844,31.055900621117345
AXTI,2025-12-30,TRAIN,3,82,18.43884449907876,18.552875695732443
AXTI,2025-12-30,TRAIN,4,7,33.94014193150355,47.89148034564842
AXTI,2025-12-30,TRAIN,5,43,43.236565781346684,46.36785162287436
AXTI,2025-12-30,TRAIN,6,16,37.08283245916736,37.10575139146598
AXTI,2025-12-30,TRAIN,7,137,15.23925632429159,21.61160852114859
AXTI,2025-12-30,TRAIN,8,280,15.064778547755564,18.957619245924235
AXTI,2025-12-30,TRAIN,9,156,21.097048329826176,36.18817852834771
AXTI,2025-12-30,TRAIN,10,132,18.01262343685124,35.84871229140818
AXTI,2025-12-30,TRAIN,11,115,17.73049645390033,20.814748736247484
DFLI,2026-01-06,VAL,0,2,109.89349175765382,112.81711624919758
DFLI,2026-01-06,VAL,1,4,104.0462427745663,104.0462427745663
DFLI,2026-01-06,VAL,4,16,115.20737327188898,115.20737327188898
DFLI,2026-01-06,VAL,6,1,115.20737327188898,115.20737327188898
DFLI,2026-01-06,VAL,7,2,109.41415105595962,118.14421508968653
DFLI,2026-01-06,VAL,8,2,74.81207493139289,83.38304895994935
DFLI,2026-01-06,VAL,10,2,34.57559156572819,46.12285922000406
MLTX,2026-01-09,VAL,0,29,28.31078955646425,60.1075608984497
MLTX,2026-01-09,VAL,1,36,25.2206809583859,31.446540880503033
MLTX,2026-01-09,VAL,2,4,15.748031496063215,15.748031496063215
MLTX,2026-01-09,VAL,3,129,28.133791809940565,47.007207771858454
MLTX,2026-01-09,VAL,4,26,32.81327692197995,53.27483547477278
MLTX,2026-01-09,VAL,5,232,35.60299382710137,50.57451726558285
MLTX,2026-01-09,VAL,6,86,40.235221293716805,52.4853349799326
MLTX,2026-01-09,VAL,7,106,40.41032017407491,49.80553781854029
MLTX,2026-01-09,VAL,8,5,28.133791809940565,37.546933667083614
MLTX,2026-01-09,VAL,9,43,15.688735487919896,18.820577164366526
MLTX,2026-01-09,VAL,10,9,34.49357165255548,34.49357165255548
MLTX,2026-01-09,VAL,11,45,37.546933667083614,46.860356138706216
NBIG,2026-01-15,VAL,0,115,25.92016588906206,26.00104004160203
NBIG,2026-01-15,VAL,1,79,26.10966057441198,31.31524008350664
NBIG,2026-01-15,VAL,2,22,31.217481789802548,36.43935450286324
NBIG,2026-01-15,VAL,3,40,31.250000000000252,31.31524008350664
NBIG,2026-01-15,VAL,4,38,31.185031185031438,36.36363636363651
NBIG,2026-01-15,VAL,5,53,36.40145605824247,41.62330905306976
NBIG,2026-01-15,VAL,6,45,36.36363636363651,36.40145605824247
NBIG,2026-01-15,VAL,7,148,31.088082901554667,41.493775933609996
NBIG,2026-01-15,VAL,8,61,31.088082901554667,31.088082901554667
NBIG,2026-01-15,VAL,9,39,15.552099533436682,25.94706798131848
NBIG,2026-01-15,VAL,10,30,25.813113061435573,30.99173553719034
NBIG,2026-01-15,VAL,11,50,23.247818164636904,30.99173553719034
RGTU,2026-01-22,VAL,0,159,27.670171555064034,30.428769017980482
RGTU,2026-01-22,VAL,1,99,24.827586206897493,24.84129174717081
RGTU,2026-01-22,VAL,2,133,27.670171555064034,30.462475768485028
RGTU,2026-01-22,VAL,3,133,30.361578802098528,33.24099722991718
RGTU,2026-01-22,VAL,4,260,27.979854504756972,30.76923076923061
RGTU,2026-01-22,VAL,5,116,28.042624789679717,28.184892897406385
RGTU,2026-01-22,VAL,6,312,27.862916623967756,33.35186214563674
RGTU,2026-01-22,VAL,7,121,25.00694637399274,25.00694637399274
RGTU,2026-01-22,VAL,8,143,22.22222222222175,27.76235424763961
RGTU,2026-01-22,VAL,9,130,22.22222222222175,25.020850708924062
RGTU,2026-01-22,VAL,10,170,24.958404581629075,27.917364600782083
RGTU,2026-01-22,VAL,11,132,27.886224205243007,27.94857462269464
RGTX,2026-01-22,VAL,0,93,13.812154696132302,17.271157167530472
RGTX,2026-01-22,VAL,1,179,13.802622498274378,17.259233690023795
RGTX,2026-01-22,VAL,2,131,20.732550103662923,20.76124567474066
RGTX,2026-01-22,VAL,3,152,20.70393374741157,20.775623268698233
RGTX,2026-01-22,VAL,4,179,20.905923344947904,24.313997915943133
RGTX,2026-01-22,VAL,5,90,14.064697609001731,20.14997563172916
RGTX,2026-01-22,VAL,6,408,17.464198393293998,21.008403361344712
RGTX,2026-01-22,VAL,7,152,10.420284821118223,17.355085039916325
RGTX,2026-01-22,VAL,8,187,10.40582726326721,13.869625520110663
RGTX,2026-01-22,VAL,9,196,13.869625520110663,13.888888888888593
RGTX,2026-01-22,VAL,10,294,17.403411068569685,24.330900243309102
RGTX,2026-01-22,VAL,11,214,13.93728222996486,17.42767514813487
BNAI,2026-01-23,VAL,0,2,72.85491585098158,74.02144288789684
BNAI,2026-01-23,VAL,1,1,28.08988764044967,28.08988764044967
BNAI,2026-01-23,VAL,2,44,32.48259860788876,43.13087631811325
BNAI,2026-01-23,VAL,3,24,78.9595912679981,93.02325581395316
BNAI,2026-01-23,VAL,4,5,69.60556844547581,74.28040854224705
BNAI,2026-01-23,VAL,5,2,64.99321617814914,67.29939231181248
BNAI,2026-01-23,VAL,6,5,60.38086391082247,60.38086391082247
BNAI,2026-01-23,VAL,7,83,45.70383912248612,64.19085964540535
BNAI,2026-01-23,VAL,8,69,36.76470588235298,50.66789497927196
BNAI,2026-01-23,VAL,9,57,59.442158207590666,64.0439158279966
BNAI,2026-01-23,VAL,10,28,36.63031309357589,48.15252398691546
BNAI,2026-01-23,VAL,11,16,41.114664230242056,41.114664230242056
NBIG,2026-01-26,VAL,0,68,29.39447383891766,41.10393423370539
NBIG,2026-01-26,VAL,1,69,35.169988276670864,41.055718475073476
NBIG,2026-01-26,VAL,2,87,35.2112676056341,35.25264394829537
NBIG,2026-01-26,VAL,3,88,34.96503496503422,40.63861695494173
NBIG,2026-01-26,VAL,4,39,46.51162790697678,52.35602094240829
NBIG,2026-01-26,VAL,5,53,29.120559114734377,34.92433061699577
NBIG,2026-01-26,VAL,6,118,23.20185614849241,34.64203233256277
NBIG,2026-01-26,VAL,7,194,22.96211251435185,23.068050749711155
NBIG,2026-01-26,VAL,8,211,22.96211251435185,28.719126938541475
NBIG,2026-01-26,VAL,9,22,22.935779816514295,27.248574902493772
NBIG,2026-01-26,VAL,10,194,23.094688221708513,28.885037550548198
NBIG,2026-01-26,VAL,11,186,34.56221198156711,34.762456546929606
NBIL,2026-01-26,VAL,0,143,25.06265664160422,29.25198495612214
NBIL,2026-01-26,VAL,1,129,25.06265664160422,33.333333333332625
NBIL,2026-01-26,VAL,2,162,25.10460251046046,29.25198495612214
NBIL,2026-01-26,VAL,3,125,24.958402662229826,29.106029106029226
NBIL,2026-01-26,VAL,4,68,31.112598072320083,38.344363993946175
NBIL,2026-01-26,VAL,5,97,24.91694352159489,28.93757751136845
NBIL,2026-01-26,VAL,6,195,28.700287002870144,28.794734677087735
NBIL,2026-01-26,VAL,7,239,20.483408439164567,24.630541871921388
NBIL,2026-01-26,VAL,8,254,16.359920937085583,20.44989775051154
NBIL,2026-01-26,VAL,9,28,24.469820554648745,24.469820554648745
NBIL,2026-01-26,VAL,10,267,20.550760378133557,28.723840787854034
NBIL,2026-01-26,VAL,11,293,20.61855670103122,24.752475247524956
CRWU,2026-01-27,VAL,0,155,19.960079840318933,19.960079840318933
CRWU,2026-01-27,VAL,1,128,20.080321285141025,25.138260432378438
CRWU,2026-01-27,VAL,2,77,25.11300853842326,25.138260432378438
CRWU,2026-01-27,VAL,3,122,20.14098690835808,30.120481927711094
CRWU,2026-01-27,VAL,4,98,20.080321285141025,25.087807325640092
CRWU,2026-01-27,VAL,5,95,25.2143217347448,30.241935483870325
CRWU,2026-01-27,VAL,6,121,25.11300853842326,30.120481927711094
CRWU,2026-01-27,VAL,7,155,14.962593516209159,19.801980198019383
CRWU,2026-01-27,VAL,8,254,14.80019733596504,19.723865877712488
CRWU,2026-01-27,VAL,9,291,24.74022761009436,29.615004935834403
CRWU,2026-01-27,VAL,10,285,20.10050251256328,25.06265664160437
CRWU,2026-01-27,VAL,11,127,25.138260432378438,30.10537637007433
CRWG,2026-01-27,VAL,0,417,9.250693802034954,9.267840593142425
CRWG,2026-01-27,VAL,1,231,9.337068160598202,13.988255439828428
CRWG,2026-01-27,VAL,2,235,9.337068160598202,14.005626684165819
CRWG,2026-01-27,VAL,3,327,9.354536950420755,9.354536950420755
CRWG,2026-01-27,VAL,4,212,9.337068160598202,9.37207122774113
CRWG,2026-01-27,VAL,5,318,9.37207122774113,9.389671361502147
CRWG,2026-01-27,VAL,6,275,9.337068160598202,9.337068160598202
CRWG,2026-01-27,VAL,7,395,9.250693802034954,9.285051067780676
CRWG,2026-01-27,VAL,8,716,9.14913083257071,9.182736455463532
CRWG,2026-01-27,VAL,9,647,9.182736455463532,9.216589861750956
CRWG,2026-01-27,VAL,10,227,9.285051067780676,9.30232558139515
NBIG,2026-01-27,VAL,0,50,25.60819462227915,31.90810465858373
NBIG,2026-01-27,VAL,1,102,25.706940874036015,38.412291933418445
NBIG,2026-01-27,VAL,2,30,25.740025740025764,30.567368530235225
NBIG,2026-01-27,VAL,3,9,32.19575016097863,32.19575016097863
NBIG,2026-01-27,VAL,4,32,19.404924030852236,25.83979328165377
NBIG,2026-01-27,VAL,5,30,6.472491909385551,19.4174757281555
NBIG,2026-01-27,VAL,6,135,12.919896640826598,19.4174757281555
NBIG,2026-01-27,VAL,7,141,25.641025641025664,31.94888178913727
NBIG,2026-01-27,VAL,8,34,38.338673800354755,38.412291933418445
NBIG,2026-01-27,VAL,9,51,31.90810465858373,31.98976327575165
NBIG,2026-01-27,VAL,10,46,19.367333763718115,25.823143930312497
NBIG,2026-01-27,VAL,11,32,25.873221216041415,32.27888960619743
ANL,2026-02-04,VAL,0,3,68.49315068493092,68.49315068493092
ANL,2026-02-04,VAL,1,4,63.63191385217768,64.84722306036599
ANL,2026-02-04,VAL,3,3,58.76591576885368,61.19891481051568
ANL,2026-02-04,VAL,5,3,39.25417075564282,49.010043262248246
ANL,2026-02-04,VAL,7,10,29.382986071141033,39.23494736154113
ANL,2026-02-04,VAL,8,32,51.7305843392802,60.720736786255706
ANL,2026-02-04,VAL,9,2,59.64214711729584,59.64214711729584
ANL,2026-02-04,VAL,11,12,29.94011976047929,44.80956770764735
CWVX,2026-02-06,VAL,0,145,37.95866722901723,41.98152812762444
CWVX,2026-02-06,VAL,1,136,31.65224730955868,35.75569623097555
CWVX,2026-02-06,VAL,2,78,28.41607007704997,31.519226728304712
CWVX,2026-02-06,VAL,3,69,31.53247845280609,39.99158071984872
CWVX,2026-02-06,VAL,4,143,29.523407844791347,33.69839932603204
CWVX,2026-02-06,VAL,5,109,33.869602032176154,33.89830508474579
CWVX,2026-02-06,VAL,6,265,31.799872800508496,38.330494037478644
CWVX,2026-02-06,VAL,7,156,29.774564015312002,38.200339558573795
CWVX,2026-02-06,VAL,8,192,38.4615384615384,44.84304932735444
CWVX,2026-02-06,VAL,9,212,29.869919409757625,36.313158686647675
CWVX,2026-02-06,VAL,10,165,38.151759220008415,42.57130693912288
CWVX,2026-02-06,VAL,11,265,31.559015358720508,37.8469301934398
MSTU,2026-02-13,VAL,0,578,10.152284263959174,10.152284263959174
MSTU,2026-02-13,VAL,1,655,10.090817356205639,10.111223458038205
MSTU,2026-02-13,VAL,2,547,10.111223458038205,10.111223458038205
MSTU,2026-02-13,VAL,3,296,10.131712259372518,10.131712259372518
MSTU,2026-02-13,VAL,4,436,10.172939979653902,10.193679918450343
MSTU,2026-02-13,VAL,5,334,10.152284263959174,10.152284263959174
MSTU,2026-02-13,VAL,6,839,10.172939979653902,10.193679918450343
MSTU,2026-02-13,VAL,7,315,10.131712259372518,10.152284263959174
MST,2026-02-13,VAL,0,76,29.239766081871373,43.66812227074272
MST,2026-02-13,VAL,1,63,29.069767441860485,43.66812227074272
MST,2026-02-13,VAL,2,46,43.66812227074272,43.66812227074272
MST,2026-02-13,VAL,4,37,43.92386530014678,58.479532163742746
MST,2026-02-13,VAL,5,42,29.239766081871373,29.239766081871373
MST,2026-02-13,VAL,6,40,43.92386530014678,43.92386530014678
MST,2026-02-13,VAL,7,159,29.239766081871373,29.239766081871373
MST,2026-02-13,VAL,8,71,29.239766081871373,36.51769325991365
MST,2026-02-13,VAL,9,245,29.239766081871373,29.239766081871373
MST,2026-02-13,VAL,10,125,29.069767441860485,29.069767441860485
MST,2026-02-13,VAL,11,93,28.901734104046266,28.901734104046266
EVMN,2026-02-13,VAL,1,14,116.60371161110213,127.95195868014923
EVMN,2026-02-13,VAL,2,1,129.5719206166966,129.5719206166966
EVMN,2026-02-13,VAL,4,2,129.5719206166966,129.5719206166966
EVMN,2026-02-13,VAL,5,4,127.08049768736024,127.91079042308914
EVMN,2026-02-13,VAL,8,5,121.27171419206793,121.27171419206793
EVMN,2026-02-13,VAL,9,4,123.69945039169212,124.50851900393153
EVMN,2026-02-13,VAL,10,2,113.73871430901457,114.15249954403261
EVMN,2026-02-13,VAL,11,3,112.91114383897852,112.91114383897852
RGTU,2026-02-13,VAL,0,241,24.772914946325557,32.94892915980233
RGTU,2026-02-13,VAL,1,113,32.73322422258595,40.883074407195274
RGTU,2026-02-13,VAL,2,19,24.529844644317453,32.62642740619904
RGTU,2026-02-13,VAL,3,118,32.89473684210529,41.01722723543874
RGTU,2026-02-13,VAL,4,36,24.93765586034933,33.22259136212628
RGTU,2026-02-13,VAL,5,56,33.333333333332625,41.49377593360981
RGTU,2026-02-13,VAL,6,189,33.22259136212628,33.44481605351173
RGTU,2026-02-13,VAL,7,112,41.084634346754896,49.3421052631583
RGTU,2026-02-13,VAL,8,117,33.00330033003303,41.28819157720878
RGTU,2026-02-13,VAL,9,222,32.94892915980233,33.00330033003303
RGTU,2026-02-13,VAL,10,112,32.84072249589494,40.7497962510186
RGTU,2026-02-13,VAL,11,135,32.52032520325206,32.57328990228016
SPAI,2026-02-23,VAL,0,12,200.00000000000017,200.00000000000017
SPAI,2026-02-23,VAL,1,3,163.11166875784176,163.11166875784176
SPAI,2026-02-23,VAL,2,1,150.75376884422124,150.75376884422124
SPAI,2026-02-23,VAL,4,8,138.36477987421424,147.96550409757992
SPAI,2026-02-23,VAL,5,6,228.42639593908646,228.42639593908646
SPAI,2026-02-23,VAL,6,7,191.0828025477706,197.32257175734566
SPAI,2026-02-23,VAL,7,15,87.39076154806472,87.39076154806472
SPAI,2026-02-23,VAL,8,2,62.26650062266478,62.26650062266478
SPAI,2026-02-23,VAL,9,11,61.95786864931824,62.26650062266478
SPAI,2026-02-23,VAL,10,2,74.45719519422396,80.7068584666768
SPAI,2026-02-23,VAL,11,4,86.95652173912967,86.95652173912967
BNAI,2026-02-24,VAL,0,3,83.03677342823285,100.62004156045214
BNAI,2026-02-24,VAL,2,5,78.32898172323804,83.03677342823285
BNAI,2026-02-24,VAL,3,1,52.28136882129251,52.28136882129251
BNAI,2026-02-24,VAL,4,1,52.28136882129251,52.28136882129251
BNAI,2026-02-24,VAL,7,9,56.603773584906136,75.32956685499066
BNAI,2026-02-24,VAL,8,4,67.03530329756914,68.21924253116894
BNAI,2026-02-24,VAL,9,3,87.2024510959221,89.58094731169567
BNAI,2026-02-24,VAL,10,10,44.4863127113296,46.34236218158821
BNAI,2026-02-24,VAL,11,1,32.66448903406453,32.66448903406453
MST,2026-02-25,VAL,0,66,28.81844380403461,28.81844380403461
MST,2026-02-25,VAL,1,139,14.388489208632786,14.388489208632786
MST,2026-02-25,VAL,2,46,28.81844380403461,28.901734104046266
MST,2026-02-25,VAL,3,64,28.735632183908066,28.81844380403461
MST,2026-02-25,VAL,4,54,28.69446365642396,28.735632183908066
MST,2026-02-25,VAL,5,86,28.81844380403461,28.81844380403461
MST,2026-02-25,VAL,6,270,28.735632183908066,28.735632183908066
