day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,tgt,exit,exit_m,reason,gross_r,cost_ps,net_r,shares,pnl
2025-01-06,ASPN,2.344519325503873,18,long,13.02,0.6661428571428569,1551565.1,ok,13.755,0.0666142857142857,13.688385714285715,14.421142857142858,13.68,577.0,stop,-1.1258846236328708,0.04129827990447531,-1.7458459346586637,0,-0.0
2025-01-06,AMDL,2.2667710666180727,19,short,8.24,0.5805714285714288,9526227.0,ok,8.7,0.05805714285714289,8.758057142857142,8.119428571428571,8.758057142857142,576.0,stop,-0.9999999999999986,0.03166936880101378,-1.5454861752143105,0,-0.0
2025-01-06,VIR,2.184786220646876,20,long,7.5,0.345392857142857,1134848.8,ok,7.93,0.0345392857142857,7.895460714285714,8.275392857142856,7.895460714285714,575.0,stop,-0.9999999999999988,0.033583120186053014,-1.9723165807150074,0,-0.0
2025-01-07,AUR,26.17119830125474,1,long,6.5,0.6317857142857145,10950690.15,ok,9.5763,0.06317857142857146,9.513121428571429,10.208085714285714,9.513121428571429,575.0,stop,-0.9999999999999906,0.03906582059629057,-1.6183397267926052,6892,-704.6683498353449
2025-01-07,ENVX,6.851736262948962,2,long,12.46,1.0015499999999997,6232459.55,ok,15.4382,0.10015499999999998,15.338045000000001,16.43975,15.338045000000001,579.0,stop,-0.9999999999999912,0.0454796394570128,-1.4540925511158895,0,-0.0
2025-01-07,FRO,3.7730670217134725,3,long,14.27,0.4853285714285715,2721515.15,ok,15.65,0.048532857142857155,15.601467142857143,16.135328571428573,15.601467142857143,579.0,stop,-1.0000000000000138,0.04605970140936918,-1.949041620891852,0,-0.0
2025-01-07,HMY,2.9010090817356207,4,long,8.25,0.2617857142857143,4734253.9,ok,8.59,0.02617857142857143,8.563821428571428,8.851785714285715,8.563821428571428,600.0,stop,-1.0000000000000153,0.03126158658409685,-2.194167018219267,0,-0.0
2025-01-07,MNSO,2.557211510806415,5,long,24.07,1.1971071428571427,1234619.05,ok,25.1,0.11971071428571428,24.98028928571429,26.297107142857143,24.98028928571429,601.0,stop,-0.9999999999999875,0.048650650999139296,-1.4064018103093345,0,-0.0
2025-01-07,KTOS,2.547687462424072,6,long,29.53,1.1926785714285713,1258534.85,ok,30.07,0.11926785714285713,29.95073214285714,31.262678571428573,29.95073214285714,575.0,stop,-1.000000000000013,0.08171152393435197,-1.685109348753376,0,-0.0
2025-01-07,STM,2.5054255869935362,7,long,26.2,0.8203857142857142,5431619.05,ok,26.6601,0.08203857142857142,26.578061428571427,27.480485714285713,26.578061428571427,602.0,stop,-1.000000000000016,0.05125825758113863,-1.6248068035383698,0,-0.0
2025-01-07,JOBY,2.2939809628633694,9,long,9.83,0.8367857142857141,19247029.4,ok,10.3533,0.08367857142857142,10.26962142857143,11.190085714285715,10.26962142857143,575.0,stop,-0.9999999999999956,0.038239984718643275,-1.4569865864797276,0,-0.0
2025-01-07,PGY,2.211889360564052,10,long,10.36,0.722307142857143,1603094.1,ok,10.8,0.0722307142857143,10.727769285714286,11.522307142857144,10.727769285714286,575.0,stop,-1.0000000000000009,0.03961066507194557,-1.5483908814090155,0,-0.0
2025-01-07,PATH,2.0394449199229974,11,short,13.81,0.5375928571428574,9923601.5,ok,13.9499,0.053759285714285746,14.003659285714285,13.412307142857141,14.003659285714285,578.0,stop,-0.9999999999999946,0.04191201842700317,-1.7796237965242416,0,-0.0
2025-01-07,NNE,2.0353875076328354,12,long,32.56,3.1536928571428566,3876794.3,ok,33.28,0.3153692857142857,32.96463071428572,36.43369285714286,32.96463071428572,575.0,stop,-0.9999999999999912,0.08945879609320387,-1.283663629102575,0,-0.0
2025-01-07,HUT,1.8805182436856414,13,short,26.67,2.579221428571429,7047336.2,ok,26.44,0.25792214285714293,26.697922142857145,23.860778571428572,26.697922142857145,580.0,stop,-1.0000000000000029,0.05103422106709655,-1.197866769024806,0,-0.0
2025-01-07,NVDX,1.866007853053356,14,short,17.33,1.326678571428571,11228490.55,ok,17.5196,0.1326678571428571,17.652267857142856,16.19292142857143,16.19292142857143,602.0,target,9.999999999999991,0.049473833153436265,9.627085005977266,0,0.0
2025-01-07,GRRR,1.8176712936742645,15,short,19.71,3.818314285714286,4166029.1,ok,17.7504,0.3818314285714286,18.132231428571426,13.932085714285712,18.132231428571426,584.0,stop,-0.9999999999999966,0.05173185201849354,-1.1354834834105723,0,-0.0
2025-01-07,SMR,1.8040018517319212,16,long,23.66,2.3794499999999994,8968956.55,ok,23.62,0.23794499999999996,23.382055,25.99945,23.382055,575.0,stop,-0.9999999999999996,0.06550636991128624,-1.2753004682228504,0,-0.0
2025-01-07,TGTX,1.8013044236977576,17,long,28.0,1.8334142857142857,2106335.35,ok,28.23,0.18334142857142857,28.046658571428573,30.063414285714288,28.04,578.0,stop,-1.0363178768729762,0.053821472729842994,-1.3298765839759619,0,-0.0
2025-01-07,IREN,1.764936877292052,18,long,11.77,1.1177214285714285,14017491.25,ok,12.04,0.11177214285714286,11.928227857142856,13.157721428571428,11.928227857142856,597.0,stop,-1.000000000000003,0.03697651592405379,-1.3308204976557907,0,-0.0
2025-01-07,XPEV,1.7413874130754197,19,long,11.75,0.5989214285714286,8519233.0,ok,12.41,0.059892142857142866,12.350107857142858,13.008921428571428,12.350107857142858,741.0,stop,-0.9999999999999958,0.037952154325121,-1.6336750116896925,0,-0.0
2025-01-07,RPRX,1.739307580392274,20,long,25.75,0.4878571428571427,3096515.6,ok,25.655,0.04878571428571427,25.606214285714287,26.142857142857142,25.606214285714287,575.0,stop,-0.9999999999999896,0.07080800935409548,-2.4514086836856954,0,-0.0
2025-01-08,VIR,60.627376310632535,1,short,7.89,0.3576999999999999,1121444.4,ok,11.74,0.03576999999999999,11.77577,11.3823,11.77577,575.0,stop,-0.9999999999999839,0.04262212550688162,-2.1915606795325986,5621,-440.6421374741783
2025-01-08,AIOT,3.3844966178463265,2,short,6.19,0.4449357142857143,2244397.4,ok,5.855,0.04449357142857144,5.899493571428572,5.410064285714286,5.899493571428572,584.0,stop,-0.9999999999999957,0.023608426550630727,-1.5306030914720061,1,-0.06810199797920197
2025-01-08,NNOX,2.697022418535668,3,short,9.415,0.8855642857142857,4487335.1,ok,9.0,0.08855642857142858,9.088556428571428,8.114435714285714,8.775,955.0,time,2.540752869437562,0.028936252071767986,2.213997911739281,0,0.0
2025-01-08,WOLF,2.6327584802883446,4,short,7.07,0.7208142857142857,11133191.75,ok,6.6,0.07208142857142857,6.6720814285714285,5.879185714285714,5.915,955.0,time,9.50314128862199,0.022682535666868307,9.188461958364387,0,0.0
2025-01-08,BCS,2.4333663479168033,6,long,13.25,0.28107142857142836,13966695.5,ok,13.055,0.028107142857142837,13.026892857142856,13.336071428571428,13.026892857142856,620.0,stop,-1.0000000000000175,0.03959520982783648,-2.4087241107743784,0,-0.0
2025-01-08,FRO,2.332705332311184,8,long,15.9,0.5724714285714285,2954327.3,ok,15.445,0.05724714285714286,15.387752857142857,16.01747142857143,16.01747142857143,707.0,target,10.00000000000001,0.04615853706289366,9.193697104184235,0,0.0
2025-01-08,HMY,2.308874741776384,9,short,8.45,0.27901428571428577,4923688.45,ok,8.6797,0.027901428571428577,8.70760142857143,8.400685714285714,8.70760142857143,577.0,stop,-1.000000000000014,0.03157733983016357,-2.1317463458663033,0,-0.0
2025-01-08,MSTZ,2.3024595146294606,10,short,17.61,4.415942857142857,220745320.05,ok,17.38,0.4415942857142858,17.821594285714284,12.964057142857142,17.821594285714284,577.0,stop,-0.9999999999999971,0.050865077412646904,-1.1151850897037097,0,-0.0
2025-01-08,AMDL,2.1916140477997836,11,short,8.48,0.5711642857142861,10542509.85,ok,7.86,0.05711642857142862,7.917116428571429,7.288835714285714,7.917116428571429,590.0,stop,-1.000000000000002,0.029292854504414115,-1.5128621525728136,0,-0.0
2025-01-08,SMST,1.742476802130275,13,short,5.22,1.306492857142857,24794959.05,ok,5.15,0.1306492857142857,5.280649285714286,3.8435071428571437,5.280649285714286,576.0,stop,-1.0000000000000024,0.02171367638683835,-1.1661982020653667,0,-0.0
2025-01-08,XPEV,1.679033420824668,14,short,12.86,0.6524928571428571,9118426.45,ok,12.275,0.06524928571428572,12.340249285714286,11.622507142857144,12.340249285714286,577.0,stop,-0.9999999999999993,0.03773795238314905,-1.5783657548129548,0,-0.0
2025-01-08,SERV,1.4799523131759602,15,short,18.61,3.1555642857142856,13527743.5,ok,17.586,0.31555642857142857,17.90155642857143,14.430435714285712,17.90155642857143,576.0,stop,-1.000000000000004,0.05125581764317342,-1.162429958645487,0,-0.0
2025-01-08,SEDG,1.4667085337613217,16,long,17.59,1.7079142857142862,5171560.15,ok,16.4715,0.17079142857142862,16.30070857142857,18.179414285714284,16.30070857142857,592.0,stop,-1.0000000000000095,0.04799222088143915,-1.2809990014303874,0,-0.0
2025-01-08,GCT,1.4538154966795314,18,short,20.09,1.2207999999999999,1245956.95,ok,19.406,0.12208,19.52808,18.1852,19.52808,576.0,stop,-1.0000000000000033,0.055613385379826914,-1.455548700686659,0,-0.0
2025-01-08,TGTX,1.4400734371077077,19,long,28.0,1.724128571428572,2186935.2,ok,27.77,0.1724128571428572,27.597587142857144,29.494128571428572,27.597587142857144,583.0,stop,-0.9999999999999919,0.053064567058512514,-1.3077761597242314,0,-0.0
2025-01-08,MSTU,1.422291452275012,20,long,10.09,2.2333999999999983,37250475.75,ok,10.2,0.22333999999999984,9.976659999999999,12.433399999999997,9.976659999999999,576.0,stop,-1.0000000000000022,0.0339056400851786,-1.1518117671943187,0,-0.0
2025-01-10,FRO,5.157511177509122,1,long,15.83,0.591785714285714,3104589.7,ok,17.16,0.05917857142857141,17.10082142857143,17.751785714285713,17.10082142857143,578.0,stop,-0.9999999999999982,0.049822533088815533,-1.841901585085596,3846,-419.2182479738698
2025-01-10,CPRI,4.158589462363756,2,short,21.51,0.7737357142857145,3054098.45,ok,22.6785,0.07737357142857146,22.75587357142857,21.904764285714286,22.75587357142857,575.0,stop,-0.9999999999999802,0.06355497971009069,-1.8214042409656748,0,-0.0
2025-01-10,PGY,3.9495070505762997,3,short,9.08,0.7907142857142858,1622918.85,ok,8.55,0.07907142857142858,8.629071428571429,7.759285714285715,8.629071428571429,581.0,stop,-0.9999999999999928,0.03126931122235939,-1.395456510490536,0,-0.0
2025-01-10,RPRX,3.8939865827232887,4,long,26.2,0.4924999999999997,2998351.7,ok,27.93,0.049249999999999974,27.88075,28.4225,27.88075,577.0,stop,-1.0000000000000144,0.05338169844221076,-2.0838923541565784,0,-0.0
2025-01-10,HMY,3.3654808096033206,5,long,8.61,0.2803,5002472.1,ok,9.27,0.02803,9.24197,9.5503,9.24197,575.0,stop,-0.9999999999999762,0.03809583551942861,-2.3591093656592204,0,-0.0
2025-01-10,COMP,3.1754190583589463,6,short,5.59,0.2429285714285714,4094249.75,ok,5.39,0.024292857142857144,5.414292857142857,5.1470714285714285,5.42,585.0,stop,-1.2349309026756938,0.022276813540931795,-2.151941751170387,0,-0.0
2025-01-10,WOLF,2.809456482959403,7,short,5.9,0.7736714285714287,11793373.45,ok,5.5135,0.07736714285714287,5.590867142857142,4.739828571428571,5.590867142857142,583.0,stop,-0.9999999999999983,0.022680442511505743,-1.29315341983592,0,-0.0
2025-01-10,MBLY,2.508758177284943,8,long,16.95,1.6316785714285715,7825541.6,ok,16.07,0.16316785714285717,15.906832142857143,17.701678571428573,15.906832142857143,586.0,stop,-1.0000000000000029,0.04699642290864712,-1.2880250052404694,0,-0.0
2025-01-10,VIR,2.187272794841425,9,long,12.48,0.8037714285714284,3053164.85,ok,13.49,0.08037714285714284,13.409622857142857,14.293771428571429,13.409622857142857,576.0,stop,-1.0000000000000067,0.04063078546114532,-1.5055017386393095,0,-0.0
2025-01-10,HSAI,1.9721726091518608,10,long,13.53,1.7834857142857143,3440015.1,ok,14.1983,0.17834857142857144,14.019951428571428,15.981785714285714,14.019951428571428,608.0,stop,-1.0000000000000018,0.04230433182158639,-1.2372002841555116,0,-0.0
2025-01-10,HAFN,1.8321137313329698,11,long,5.55,0.17535714285714285,2481637.1,ok,5.925,0.017535714285714286,5.907464285714285,6.100357142857143,5.907464285714285,596.0,stop,-1.0000000000000209,0.02373516179537035,-2.353532648208513,0,-0.0
2025-01-10,PATH,1.6435425158041195,12,short,13.43,0.5952785714285717,8390519.8,ok,12.9,0.05952785714285717,12.959527857142858,12.304721428571428,12.959527857142858,596.0,stop,-1.0000000000000013,0.039294121698377926,-1.6600963579804076,0,-0.0
2025-01-10,FSLY,1.6289751100097156,13,short,9.42,0.6168785714285713,3105867.3,ok,8.9591,0.06168785714285713,9.020787857142857,8.342221428571428,9.020787857142857,801.0,stop,-1.0000000000000009,0.03240624567430339,-1.525326169123639,0,-0.0
2025-01-10,SOXS,1.4810022515655596,15,long,19.96,1.8035571428571426,40014562.7,ok,21.17,0.18035571428571429,20.989644285714288,22.973557142857146,20.989644285714288,639.0,stop,-0.9999999999999969,0.04209617990686588,-1.2334064106234959,0,-0.0
2025-01-10,VSAT,1.4699117326610207,16,long,8.99,0.8092714285714285,2828353.1,ok,8.79,0.08092714285714286,8.709072857142857,9.599271428571427,8.709072857142857,579.0,stop,-0.9999999999999905,0.03176430775337203,-1.392504994392838,0,-0.0
2025-01-10,NVDX,1.4546551493857187,17,short,15.11,1.4809714285714282,11805020.4,ok,14.11,0.14809714285714282,14.258097142857142,12.629028571428572,14.258097142857142,585.0,stop,-1.0000000000000007,0.04240492317596956,-1.2863318113900024,0,-0.0
2025-01-10,MSTZ,1.4340507708200276,18,short,18.58,4.445,201696462.35,ok,18.4441,0.44450000000000006,18.8886,13.999099999999999,18.8886,575.0,stop,-1.000000000000003,0.0635522678998289,-1.1429747309332514,0,-0.0
2025-01-10,JOBY,1.4295057618525324,19,long,9.49,0.8703571428571429,19605702.9,ok,9.035,0.0870357142857143,8.947964285714287,9.905357142857143,8.947964285714287,576.0,stop,-0.9999999999999901,0.03245012931204252,-1.3728369391617425,0,-0.0
2025-01-10,AIOT,1.3780220717144211,20,short,5.96,0.4559142857142858,2311857.95,ok,5.78,0.04559142857142859,5.825591428571429,5.324085714285714,5.825591428571429,582.0,stop,-1.000000000000008,0.023397594689563067,-1.5132016131695931,0,-0.0
