day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,exit,exit_m,reason,gross_r,range_pct
2025-09-29,CSX,4.608885969910125,14,long,34.01,0.6389285714285717,14432508.15,ok,35.12,0.269999999999996,34.85,35.875,955.0,time,2.796296296296347,
2026-01-23,CSX,3.4519396324787053,19,short,35.78,0.7432142857142868,13210602.55,ok,36.85,0.6999999999999957,37.55,36.64,955.0,time,0.30000000000000304,
2026-04-20,CTA,11.596092530751289,6,long,28.38,0.9176357142857141,1081304.85,range_too_small,28.75,,,,,,,0.004511304347826077
2025-03-26,CTAS,3.3617100453122606,18,long,193.46,4.444842857142855,1778018.4,ok,209.03,5.02000000000001,204.01,204.64,955.0,time,-0.8745019920318736,
2026-03-11,CTAS,4.875288595615633,20,short,196.28,4.665785714285718,1955616.95,ok,194.74,0.9599999999999795,195.7,195.7,594.0,stop,-1.0,
2026-05-15,CTAS,5.41265992645013,20,long,165.95,3.8555642857142822,1895109.8,ok,167.255,0.20499999999998408,167.05,166.52,576.0,stop,-3.5853658536587427,
2025-08-15,CTLP,7.493178349183985,9,short,10.89,0.04821428571428551,1953015.2,range_too_small,10.885,,,,,,,0.0027560863573726354
2025-09-09,CTLP,7.329296337516799,17,short,10.83,0.04892857142857159,1853395.7,range_too_small,10.8,,,,,,,0.0013888888888889414
2025-09-18,CTLP,7.212464138028523,13,long,10.84,0.060721428571428655,1882081.85,range_too_small,10.685,,,,,,,0.003275620028076756
2025-10-13,CTLP,5.546526241881692,20,long,10.57,0.05892857142857163,1630045.5,range_too_small,10.595,,,,,,,0.001887682869277921
2026-02-13,CTLP,9.931354781564854,9,short,10.36,0.1464214285714284,1439884.05,ok,10.2,0.16999999999999993,10.37,10.37,595.0,stop,-1.0,
2026-04-21,CTLP,14.928759677153682,3,long,10.81,0.09980714285714283,1140255.15,no_bars,,,,,,,,
2026-05-04,CTLP,9.36538345173119,10,short,11.0,0.09252142857142877,1072579.4,range_too_small,11.19,,,,,,,0.0008936550491510087
2026-03-17,CTMX,5.194017959279144,15,short,6.75,0.5912214285714287,8656259.35,ok,6.755,0.17499999999999982,6.93,5.455,955.0,time,7.428571428571435,
2026-03-18,CTMX,15.338574631737291,3,short,5.45,0.6533642857142858,9493970.45,ok,5.076,0.23399999999999999,5.31,4.46,955.0,time,2.632478632478631,
2026-05-26,CTOS,6.378305371748804,14,long,9.23,0.36490714285714304,1310210.5,ok,9.841,0.45099999999999874,9.39,9.74,955.0,time,-0.22394678492239328,
2025-05-06,CTRA,7.599620140358694,16,short,25.27,0.7039285714285717,6496266.15,ok,23.77,0.7300000000000004,24.5,23.0201,955.0,time,1.0272602739726024,
2025-08-13,CTRE,52.502805599863976,1,short,32.99,0.7204142857142853,1593109.55,ok,32.51,0.490000000000002,33.0,33.0,609.0,stop,-1.0,
2026-03-23,CTRE,7.576380666916448,4,long,36.1,1.2007142857142843,3963222.4,ok,37.24,0.3999999999999986,36.84,37.625,955.0,time,0.9624999999999985,
2026-05-19,CTRE,21.094825406944153,2,short,41.52,1.0517857142857154,2000013.4,ok,40.86,0.0799999999999983,40.94,40.94,599.0,stop,-1.0,
2025-09-04,CTRI,136.48622576057429,1,long,20.55,0.6582142857142854,1961319.95,ok,20.7,0.3999999999999986,20.3,21.38,955.0,time,1.7000000000000053,
2025-11-13,CTRI,16.41710115490182,3,long,22.12,0.9608928571428572,1618420.05,ok,22.175,0.254999999999999,21.92,21.92,580.0,stop,-1.0,
2025-12-30,CTRI,3.4404443777210627,13,short,25.66,0.8617857142857138,2021239.4,ok,25.78,0.04999999999999716,25.83,25.755000000000003,575.0,lock,0.5,
2026-02-24,CTRI,6.922533947478614,15,short,31.24,1.2616428571428568,1178276.95,ok,30.84,0.75,31.59,30.829,955.0,time,0.014666666666665643,
2026-03-31,CTRI,7.765743462788179,7,long,27.8,1.2388499999999993,1413495.1,range_too_small,28.345,,,,,,,0.0012347856764861579
2025-06-17,CTVA,5.838616658094026,19,long,74.19,1.0503571428571408,3673427.8,ok,74.255,0.6233999999999895,73.6316,73.6316,666.0,stop,-1.0,
2025-09-15,CTVA,7.206677461251369,9,short,74.29,1.4685714285714278,3698961.1,ok,71.49,3.010000000000005,74.5,70.14,955.0,time,0.44850498338870165,
2025-12-09,CTVA,7.295874016803665,11,long,65.09,1.2822499999999997,3639197.65,ok,65.55,0.519999999999996,65.03,65.889,955.0,time,0.6519230769230793,
2026-01-16,CTVA,9.080077637065934,16,long,70.5,1.4064285714285714,3366432.35,ok,69.63,0.19989999999999952,69.4301,69.4301,575.0,stop,-1.0,
2025-03-18,CUBE,3.3354817583976857,15,short,42.1,1.1887857142857148,2118831.75,range_too_small,42.06,,,,,,,0.004279600570613403
2025-06-20,CUBE,20.684856753069575,13,long,42.71,0.7212857142857152,1615878.05,ok,43.04,0.18500000000000227,42.855,42.855,648.0,stop,-1.0,
2026-02-23,CUBE,9.365905908994327,5,long,40.3,0.9147214285714281,2379483.65,ok,40.095,0.6749999999999972,39.42,39.755,955.0,time,-0.5037037037037003,
2025-09-29,CUK,6.761032852388045,8,short,27.66,0.781428571428572,1568866.6,ok,28.0,1.4499999999999993,29.45,26.695,955.0,time,0.9000000000000002,
2025-03-21,CUZ,23.199609423053268,13,short,29.83,0.877857142857143,1537507.95,ok,29.66,0.030000000000001137,29.69,29.75,577.0,stop,-2.9999999999998814,
2025-09-08,CUZ,8.40924092409241,16,short,29.47,0.536071428571428,1486885.25,ok,28.6101,0.40490000000000137,29.015,29.015,579.0,stop,-1.0,
2025-12-19,CUZ,25.212924359737936,11,short,25.05,0.5315214285714295,1329179.45,no_bars,,,,,,,,
2025-06-13,CVE,8.686753904253347,7,short,14.42,0.4257071428571428,12780469.9,ok,14.84,0.23000000000000043,15.07,14.82,955.0,time,0.08695652173912842,
2025-08-22,CVE,12.316973034886185,2,long,15.21,0.4220000000000001,12539294.75,ok,15.875,0.1349999999999998,15.74,15.74,579.0,stop,-1.0,
2025-10-08,CVE,9.236189245153971,5,short,17.41,0.5057428571428565,26929160.55,ok,17.09,0.22500000000000142,17.315,17.315,583.0,stop,-1.0,
2026-01-05,CVE,10.088625365650179,11,short,17.53,0.39925714285714264,9955375.25,ok,16.395,0.6550000000000011,17.05,16.595,955.0,time,-0.3053435114503801,
2026-02-19,CVI,8.653510943274577,19,short,22.36,1.0214214285714278,1145472.15,regsho,19.7488,,,,,,,
2026-04-13,CVLT,5.364613389004071,19,short,88.87,4.636607142857143,1258084.95,ok,86.26,1.1700000000000017,87.43,87.43,589.0,stop,-1.0,
2025-02-20,CVNA,8.793202257936727,15,short,281.82,9.73229285714285,2435608.9,ok,258.0,9.649999999999977,267.65,249.48,955.0,time,0.8829015544041482,
2025-12-08,CVNA,10.954105563378457,11,short,399.77,19.048657142857138,2893796.85,ok,426.495,10.824999999999989,437.32,437.32,639.0,stop,-1.0,
2026-01-29,CVNA,10.955784606492632,8,short,410.04,25.90941428571429,3607629.65,ok,428.46,9.189999999999998,437.65,437.65,577.0,stop,-1.0,
2026-02-19,CVNA,8.710396256960221,18,short,361.53,30.296750000000003,4790793.15,ok,333.86,11.089999999999975,344.95,344.95,584.0,stop,-1.0,
2026-05-01,CVNA,19.98052848360926,1,short,395.8,21.873350000000006,2703073.7,ok,388.34,11.700000000000045,400.04,380.235,955.0,time,0.6927350427350367,
2025-04-17,CVS,5.091112063742392,18,short,68.55,2.7160285714285712,11287887.1,ok,64.66,1.990000000000009,66.65,66.65,626.0,stop,-1.0,
2025-12-09,CVS,5.645681437655312,18,long,76.53,1.871771428571429,7064840.2,ok,80.005,1.3549999999999898,78.65,78.65,604.0,stop,-1.0,
2026-01-27,CVS,12.681088164477416,4,long,83.87,2.0336357142857144,7099850.0,ok,75.64,0.6400000000000006,75.0,75.0,580.0,stop,-1.0,
2026-04-07,CVS,5.3138534914287945,14,long,73.28,1.896414285714288,7166655.05,ok,77.5,0.9399999999999977,76.56,76.56,584.0,stop,-1.0,
2025-07-18,CVX,9.142220424486183,15,short,151.38,2.8298571428571444,9593926.9,ok,154.36,1.549999999999983,155.91,149.165,955.0,time,3.3516129032258575,
2026-01-05,CVX,8.022674138157562,16,short,155.9,2.108214285714289,8095129.45,ok,163.53,2.219999999999999,165.75,162.42000000000002,627.0,lock,0.4999999999999936,
2025-02-20,CWAN,26.3795472311932,1,short,27.04,0.7605285714285712,1766925.55,ok,30.575,1.4250000000000007,32.0,29.895,955.0,time,0.4771929824561399,
2025-05-01,CWAN,12.139220078731595,8,long,22.74,0.8915857142857142,3011057.85,ok,23.685,0.9450000000000003,22.74,22.74,582.0,stop,-1.0,
2025-06-11,CWAN,9.67903838801808,12,short,24.75,0.6734999999999997,3122297.05,ok,23.15,1.2700000000000031,24.42,23.15,955.0,time,-0.0,
2025-07-15,CWAN,5.996225855799107,10,long,22.06,0.6729785714285715,4215438.35,ok,22.73,0.1700000000000017,22.56,22.56,578.0,stop,-1.0,
2025-10-15,CWAN,9.89385750706217,5,long,17.9,0.4651857142857145,4351218.3,ok,17.99,0.12899999999999778,17.861,17.995,955.0,time,0.03875968992250112,
2025-11-12,CWAN,19.465077675849425,2,long,18.4,0.75785,5386107.15,ok,20.35,0.3500000000000014,20.0,20.0,586.0,stop,-1.0,
2025-12-22,CWAN,49.923499792206464,1,doji,22.25,0.7262714285714286,6083788.75,doji,,,,,,,,
2025-12-23,CWAN,4.145115869768796,15,long,24.06,0.8276999999999999,10601325.9,range_too_small,24.1269,,,,,,,0.0029013259059390262
2025-03-10,CWH,6.136941947949296,6,short,17.76,1.0140214285714284,1467342.35,ok,17.09,0.6479999999999997,17.738,15.98,955.0,time,1.712962962962963,
2025-03-31,CWH,8.863787134545323,6,long,16.39,0.7556357142857142,1775489.95,ok,16.01,0.11000000000000121,15.9,15.9,585.0,stop,-1.0,
2025-04-01,CWH,3.739690199867337,16,short,16.16,0.7035642857142859,1794446.25,ok,16.12,0.16000000000000014,16.28,16.28,593.0,stop,-1.0,
2026-03-09,CWH,5.687290090320873,18,short,7.36,0.8200714285714287,3533713.4,ok,7.04,0.16000000000000014,7.2,7.2,691.0,stop,-1.0,
2025-01-15,CWK,1.8660088993209034,18,short,12.09,0.4085714285714285,1482097.9,ok,12.69,0.16000000000000014,12.85,12.85,589.0,stop,-1.0,
2025-01-17,CWK,1.7245583344776734,15,short,13.14,0.4478571428571427,1511438.3,ok,13.07,0.23000000000000043,13.3,13.3,817.0,stop,-1.0,
2025-02-10,CWK,1.3635636002197171,16,short,13.06,0.4326999999999999,1447261.3,no_bars,,,,,,,,
2025-04-22,CWK,3.987471549300346,16,long,7.9,0.627142857142857,2646343.0,ok,8.135,0.0649999999999995,8.07,8.07,611.0,stop,-1.0,
2025-11-21,CWK,7.3351601485630615,11,long,14.74,0.5192857142857147,1994150.5,ok,15.63,0.4800000000000004,15.15,16.035,955.0,time,0.8437499999999979,
2025-12-15,CX,5.794818654248863,19,long,11.51,0.27035714285714313,7472270.3,ok,11.77,0.3699999999999992,11.4,11.665,955.0,time,-0.28378378378378555,
2025-03-07,CXM,4.624529870681267,9,long,8.29,0.29106428571428566,1539819.05,ok,8.41,0.13000000000000078,8.28,8.28,691.0,stop,-1.0,
2025-03-13,CXM,3.1527893604880832,17,long,9.42,0.39070714285714303,1858993.25,ok,9.5457,0.11570000000000036,9.43,9.43,575.0,stop,-1.0,
2025-06-04,CXM,18.454358627507087,2,short,8.55,0.2346428571428573,1188615.2,ok,8.97,0.33000000000000007,9.3,9.3,587.0,stop,-1.0,
2025-09-03,CXM,14.317193519613859,8,long,8.6,0.28785714285714287,1861012.15,ok,8.26,0.23000000000000043,8.03,8.03,599.0,stop,-1.0,
2025-12-03,CXM,7.0232404381721585,17,short,7.54,0.21913571428571435,1622809.05,ok,7.705,0.14499999999999957,7.85,7.85,576.0,stop,-1.0,
2025-11-11,CXW,4.854186797388701,20,short,17.45,0.7879857142857148,1007359.35,no_bars,,,,,,,,
2025-12-17,CXW,6.261869188448085,15,long,19.02,0.39141428571428577,1015323.3,ok,19.15,0.25,18.9,19.455,955.0,time,1.2199999999999989,
2025-06-27,CYN,211.26440035594575,1,long,13.6,2.85455,7069186.75,ok,22.61,1.6099999999999994,21.0,21.0,588.0,stop,-1.0,
2025-07-02,CYN,5.380490889311939,7,short,12.8,3.9960428571428572,10922559.1,ok,14.9964,1.2836000000000016,16.28,16.28,580.0,stop,-1.0,
2025-04-02,CYTK,6.067581902506414,7,short,37.5,2.300892857142857,1714971.8,ok,41.475,0.884999999999998,42.36,42.36,581.0,stop,-1.0,
2025-05-02,CYTK,15.203223267521553,4,short,42.92,1.879985714285714,2126823.4,regsho,36.93,,,,,,,
2025-09-02,CYTK,43.601984526026285,1,long,35.33,1.8955642857142863,1715240.95,ok,46.22,1.3200000000000003,44.9,49.89,955.0,time,2.780303030303031,
2025-12-22,CYTK,11.542643310858665,4,long,62.72,2.6832142857142864,1746996.45,ok,68.34,5.160000000000004,63.18,65.55,955.0,time,-0.5406976744186055,
2026-05-05,CYTK,50.211655234853836,2,long,66.05,2.5710714285714302,1670341.7,ok,77.61,4.545000000000002,73.065,76.625,955.0,time,-0.21672167216721652,
2026-01-08,CZR,6.046772102533136,15,long,23.0,0.7577999999999988,5269156.9,ok,24.29,0.8900000000000006,23.4,25.085,955.0,time,0.8932584269662934,
2026-02-18,CZR,7.857909469750819,13,long,18.95,1.1403571428571433,6718325.35,ok,20.67,0.7550000000000026,19.915,21.445,955.0,time,1.0264900662251601,
2026-05-28,CZR,82.76400350439481,1,long,28.78,0.9545357142857142,3962589.45,range_too_small,29.26,,,,,,,0.0011961722488038325
2025-05-20,D,6.564314457316172,13,long,56.2,1.2087500000000004,5346301.7,ok,58.16,1.1599999999999966,57.0,57.71,955.0,time,-0.38793103448275607,
2026-05-18,D,17.18521787837858,2,short,61.73,1.175692857142857,4730944.1,ok,68.44,0.519999999999996,68.96,68.96,578.0,stop,-1.0,
2025-03-11,DAL,5.985903503806858,16,short,50.33,2.97882142857143,10026396.25,ok,47.84,1.4399999999999977,49.28,46.51,955.0,time,0.9236111111111163,
2025-07-10,DAL,9.229426700403806,10,short,50.7,1.646371428571429,10168643.6,ok,55.3868,1.363199999999999,56.75,56.75,588.0,stop,-1.0,
2025-10-09,DAL,12.261101610228945,1,short,57.12,1.6103928571428574,8656924.6,ok,60.72,1.5500000000000043,62.27,59.22,955.0,time,0.9677419354838683,
2026-01-13,DAL,9.275577696572137,9,long,71.03,1.608949999999998,6805549.35,ok,70.7577,2.6577000000000055,68.1,69.23,955.0,time,-0.5748203333709571,
2025-04-17,DAN,7.4247881058431675,8,long,11.1,1.0539071428571432,1865918.4,ok,11.36,0.379999999999999,10.98,11.715,955.0,time,0.934210526315793,
2025-06-12,DAN,6.027686405024242,11,short,17.71,0.5619714285714281,1507822.3,ok,17.5063,0.5236000000000018,18.0299,17.455,955.0,time,0.0979755538579088,
2025-08-05,DAN,12.167850386756696,13,long,15.37,0.4566142857142856,2267049.1,ok,16.6,0.41000000000000014,16.19,16.505,955.0,time,-0.23170731707317654,
2025-04-24,DAR,6.399032746136388,19,long,30.35,2.04375,2446891.6,ok,29.81,1.4899999999999984,28.32,30.64,955.0,time,0.5570469798657737,
2025-06-13,DAR,16.413571081963887,1,long,32.99,1.1510642857142857,2036948.9,ok,35.64,2.8400000000000034,32.8,35.935,955.0,time,0.10387323943662019,
2025-06-16,DAR,6.7254521717750615,8,long,36.01,1.4196357142857146,2231188.7,ok,39.39,2.2049999999999983,37.185,38.71,955.0,time,-0.30839002267573706,
2026-01-15,DAR,6.359795924176912,13,long,39.68,1.1642857142857146,1889160.45,ok,39.83,0.28999999999999915,39.54,39.54,576.0,stop,-1.0,
2025-03-10,DASH,10.092171686233796,4,short,178.08,9.376864285714289,5217381.75,ok,176.32,6.590000000000003,182.91,177.6,955.0,time,-0.1942336874051594,
2025-05-06,DASH,8.941800682681272,13,short,205.4,7.291064285714285,4067629.8,ok,191.35,4.064999999999998,195.415,190.17,955.0,time,0.29028290282903013,
2025-11-06,DASH,11.789829794615756,19,short,238.0,9.261464285714283,3446393.75,regsho,205.97,,,,,,,
2026-02-19,DASH,11.373403837365435,11,short,173.38,9.715478571428568,5595834.75,ok,179.14,6.754400000000004,185.8944,176.075,955.0,time,0.45377827786331815,
2025-09-05,DAVA,21.06283194985017,3,long,9.97,0.9017785714285719,1303344.65,ok,10.14,0.11660000000000004,10.0234,10.0234,576.0,stop,-1.0,
2025-12-30,DAVA,3.321336848227059,15,short,6.56,0.2743428571428573,1058507.8,ok,6.42,0.0600000000000005,6.48,6.48,581.0,stop,-1.0,
2025-03-05,DAWN,6.731567223255214,8,short,8.6,0.6635500000000001,1222890.1,ok,9.045,0.2550000000000008,9.3,9.3,582.0,stop,-1.0,
2025-06-18,DAWN,4.611763411884401,13,short,6.5,0.3335642857142856,1178955.1,ok,6.39,0.2600000000000007,6.65,6.415,955.0,time,-0.09615384615384727,
2025-08-04,DAWN,15.632226135472422,2,long,6.65,0.2934142857142858,1346713.05,ok,6.7,0.040000000000000036,6.66,6.66,575.0,stop,-1.0,
2025-10-03,DAWN,4.244306738962045,20,long,7.43,0.2975499999999999,1194302.75,ok,7.77,0.2999999999999998,7.47,7.925,955.0,time,0.5166666666666678,
2025-11-05,DAWN,11.254005723954961,13,long,7.3,0.38624285714285705,1427261.1,ok,8.5,0.5949999999999998,7.905,9.095,955.0,time,1.0000000000000016,
2025-12-18,DAWN,5.428784141164966,20,long,8.76,0.5165000000000001,2874636.95,ok,9.4,0.6600000000000001,8.74,9.998,955.0,time,0.9060606060606043,
2026-01-12,DAWN,10.536451688108006,9,short,8.94,0.5049357142857145,2206919.25,ok,10.7808,0.33919999999999995,11.12,11.12,585.0,stop,-1.0,
2026-01-15,DAWN,7.005996486530667,10,long,10.73,0.6922285714285715,2568961.9,ok,11.0377,0.3476999999999997,10.69,10.69,631.0,stop,-1.0,
2026-03-06,DAWN,242.83680704467668,1,long,12.78,0.825757142857143,2545334.05,range_too_small,21.155,,,,,,,0.00283620893405825
2025-02-28,DB,21.65226591273702,3,short,21.39,0.5117928571428576,2743263.45,range_too_small,21.37,,,,,,,0.004679457182966842
2025-06-16,DB,17.07224595036117,3,long,27.54,0.5114214285714288,2709089.55,range_too_small,28.02,,,,,,,0.0039257673090649335
2025-04-01,DBC,6.815821498810209,7,short,22.5,0.1806357142857143,1744261.5,range_too_small,22.52,,,,,,,0.0015541740674955657
2025-04-08,DBC,4.997797086786004,20,short,20.62,0.3401928571428571,2188399.5,range_too_small,20.81,,,,,,,0.002883229216722668
2025-05-01,DBC,12.282986201827448,7,long,20.57,0.27916428571428625,2085162.9,range_too_small,20.57,,,,,,,0.0014584346135148828
2025-06-24,DBC,4.759833720924961,17,long,22.4,0.3512071428571432,1068714.45,range_too_small,21.8901,,,,,,,0.0026084851142753286
2026-03-11,DBC,8.550817289093304,12,short,27.6,0.6011571428571426,1246764.95,range_too_small,27.59,,,,,,,0.004287785429503494
2026-04-01,DBC,5.737972180032125,20,short,28.95,0.63415,1839160.55,ok,28.59,0.129999999999999,28.72,28.72,691.0,stop,-1.0,
2025-12-10,DBI,14.789132713139399,5,long,7.2,0.45328571428571435,1136619.5,ok,7.5741,0.35409999999999986,7.22,7.75,625.0,lock,0.4967523298503261,
2025-05-16,DBRG,6.970743324236782,12,long,11.83,0.5646785714285717,2930103.0,ok,11.7,0.25,11.45,11.825,846.0,lock,0.5,
2025-10-03,DBRG,4.89235645213529,13,long,11.78,0.47748571428571446,2441759.65,ok,12.285,0.245000000000001,12.04,12.04,592.0,stop,-1.0,
2025-10-15,DBRG,9.588598896903878,7,short,13.48,0.6903428571428571,3191222.35,ok,13.375,0.6149000000000004,13.9899,13.785,955.0,time,-0.6667750853797363,
2025-12-08,DBRG,15.07652467895673,8,short,14.12,0.6674285714285719,5653916.2,ok,13.97,0.5099999999999998,14.48,14.48,598.0,stop,-1.0,
2025-12-29,DBRG,59.860071961281534,1,long,13.92,0.8156071428571429,6681026.9,range_too_small,15.295,,,,,,,0.0039228506047728345
2026-04-09,DBRG,3.785275743375191,15,short,15.58,0.051785714285714386,2835464.75,range_too_small,15.54,,,,,,,0.0022522522522522613
2025-02-21,DBX,19.740796722584268,3,short,31.88,0.596785714285714,3215152.7,regsho,28.505,,,,,,,
2025-07-02,DBX,3.8585874946011494,16,short,27.7,0.6556571428571429,3736455.2,ok,27.39,0.379999999999999,27.77,27.52,955.0,time,-0.342105263157893,
2025-08-18,DBX,5.19200012066183,17,short,27.82,0.7082142857142861,3281177.05,ok,27.33,0.370000000000001,27.7,27.7,900.0,stop,-1.0,
2026-02-10,DC,9.660284477490935,12,long,6.59,0.5399785714285714,1709333.85,ok,6.0,0.28000000000000025,5.72,5.89,955.0,time,-0.3928571428571436,
2026-05-11,DC,5.949251855362093,17,long,6.01,0.2682142857142856,1141650.4,ok,6.325,0.28500000000000014,6.04,6.375,955.0,time,0.17543859649122737,
2025-08-11,DCH,4.994565299279429,17,doji,5.28,0.2285714285714288,3744892.6,doji,,,,,,,,
2025-08-21,DCH,4.524305001550715,15,long,5.61,0.24033571428571454,3838562.75,ok,5.53,0.1299999999999999,5.4,5.695,955.0,time,1.2692307692307705,
2025-12-18,DCH,6.00872177502028,16,long,6.56,0.22164285714285725,2457952.45,ok,6.64,0.0699999999999994,6.57,6.674999999999999,656.0,lock,0.49999999999999367,
2026-05-11,DCH,7.917679052576699,13,long,6.64,0.31178571428571444,4060296.1,ok,7.195,0.5049999999999999,6.69,6.69,947.0,stop,-1.0,
2025-11-21,DCTH,7.930582251183723,8,long,8.19,0.5012000000000004,1021506.55,ok,9.0,0.3200000000000003,8.68,8.945,955.0,time,-0.17187499999999897,
2025-03-14,DD,3.866064959003369,14,long,74.91,1.7924928571428609,2591173.0,ok,76.2881,0.7881,75.5,77.24,955.0,time,1.2078416444613562,
2025-04-04,DD,7.251135210871767,14,short,67.78,1.998121428571429,2606391.15,regsho,59.54,,,,,,,
2025-07-03,DDOG,13.60729378456742,2,long,135.01,3.913885714285709,4651892.45,ok,148.036,1.0159999999999911,147.02,147.02,579.0,stop,-1.0,
2025-07-08,DDOG,5.42876041925936,10,short,152.41,5.259249999999995,6396136.05,ok,143.73,2.969999999999999,146.7,146.7,590.0,stop,-1.0,
2025-11-06,DDOG,16.333073009148535,12,long,154.98,4.696392857142866,3315386.25,ok,186.27,8.700000000000017,177.57,191.83,955.0,time,0.639080459770114,
2026-05-07,DDOG,13.532821330604282,12,long,143.71,6.460785714285717,5273472.9,ok,191.88,4.4199999999999875,187.46,187.46,578.0,stop,-1.0,
2025-08-14,DE,7.372418412610195,14,short,513.54,12.339128571428558,1152769.05,ok,475.65,9.710000000000036,485.36,481.24,955.0,time,-0.5756951596292493,
2025-11-26,DE,9.01951043266191,9,short,498.13,10.499435714285713,1331471.8,ok,471.76,10.689999999999998,482.45,482.45,596.0,stop,-1.0,
2025-04-10,DEA,3.95233966171902,15,long,9.52,0.33918571428571404,1402746.4,ok,8.525,0.125,8.4,8.5875,588.0,lock,0.5,
2025-05-23,DECK,15.105596873049388,5,short,126.09,4.743478571428574,2863269.6,regsho,97.025,,,,,,,
2025-07-25,DECK,13.954578719988668,11,short,104.94,3.1051142857142855,3779951.85,ok,122.42,4.079999999999998,126.5,116.92,955.0,time,1.348039215686275,
2025-10-24,DECK,22.260085009498024,4,short,102.54,3.557085714285713,3445715.1,regsho,87.72,,,,,,,
2026-01-30,DECK,10.36694518993996,8,short,99.9,3.658921428571431,2827721.45,ok,112.725,2.7750000000000057,115.5,115.5,615.0,stop,-1.0,
2025-03-17,DEI,4.930156045672355,15,long,15.66,0.6167857142857143,1957533.6,ok,15.86,0.33999999999999986,15.52,16.045,955.0,time,0.5441176470588305,
2026-01-14,DEI,7.091354787218881,10,long,11.03,0.2699357142857144,2175256.3,ok,10.97,0.16000000000000014,10.81,10.81,634.0,stop,-1.0,
2025-04-03,DELL,10.569914498062317,4,short,95.33,3.9884714285714296,6661776.75,regsho,82.42,,,,,,,
2025-05-30,DELL,7.147359158334462,11,long,113.63,3.7086428571428556,5817528.2,ok,115.54,3.690000000000012,111.85,111.85,635.0,stop,-1.0,
2025-08-29,DELL,15.051248738129395,6,short,134.05,3.574857142857141,4835602.65,regsho,120.517,,,,,,,
2025-11-17,DELL,5.564643669308894,14,long,133.76,6.518314285714283,5614686.75,ok,125.5,2.199399999999997,123.3006,123.3006,619.0,stop,-1.0,
2026-02-27,DELL,9.148804450976202,15,long,121.45,6.050021428571427,8060558.6,ok,141.79,5.679999999999978,136.11,147.78,955.0,time,1.054577464788738,
2026-05-29,DELL,9.811846300537146,10,short,317.05,18.40777857142857,7849499.55,ok,416.01,12.670000000000016,428.68,428.68,592.0,stop,-1.0,
2026-02-25,DEO,8.738976584652688,19,short,102.14,2.201500000000002,1539584.25,regsho,87.23,,,,,,,
2025-10-27,DFAC,10.267029778653288,14,short,39.07,0.5260642857142861,2181012.35,range_too_small,39.35,,,,,,,0.0016899618805590287
2025-04-14,DFAE,3.580383063301813,18,short,24.79,0.6829928571428565,1432831.85,no_bars,,,,,,,,
2025-04-16,DFAE,6.001027782238638,9,short,25.02,0.6954928571428566,1468949.15,range_too_small,24.85,,,,,,,0.0023501006036218287
2025-03-27,DFAI,3.6782734797627588,18,short,31.74,0.3790714285714277,1239722.75,range_too_small,31.6681,,,,,,,0.0011052131324582196
2026-03-13,DFAI,5.774520063510392,10,short,39.23,0.7438071428571449,2482397.75,range_too_small,39.305,,,,,,,0.0010176822287240592
2026-05-22,DFAR,6.5197010869565215,14,short,26.09,0.3028214285714291,2606303.65,range_too_small,26.15,,,,,,,0.0019120458891013657
2026-03-30,DFAX,6.713161618369437,9,short,33.0,0.689307142857143,1110312.55,range_too_small,33.18,,,,,,,0.0024110910186861184
2025-05-30,DFDV,6.378407103918813,12,long,19.66,33.874214285714295,1037359.05,ok,21.415,1.0076,20.4074,21.918799999999997,589.0,lock,0.4999999999999982,
2025-06-02,DFDV,4.687796684437304,20,long,17.51,32.73185714285715,1161872.4,ok,19.2201,0.8700999999999972,18.35,18.35,581.0,stop,-1.0,
2025-04-14,DFIC,7.019161277272703,4,long,27.02,0.7544785714285717,1511879.55,range_too_small,27.165,,,,,,,0.0020430701270016034
2025-10-20,DFIC,8.90952203516141,7,long,32.88,0.28817142857142947,1002478.55,range_too_small,33.0109,,,,,,,0.0010602558548841925
2026-05-19,DFIC,5.614969381483758,18,short,37.665,0.4792571428571425,1083280.55,range_too_small,37.36,,,,,,,0.0025428265524624965
2025-01-17,DFNS,56.022046248581894,1,short,20.53,6.474621428571429,13126679.85,ok,32.7,5.089999999999996,37.79,37.79,601.0,stop,-1.0,
2025-08-27,DFNS,36.157741661754514,1,short,5.8,1.003764285714286,2529591.5,regsho,4.9787,,,,,,,
2025-09-03,DFNS,8.04961028193913,17,long,5.35,1.2950571428571434,9564204.85,ok,5.388,0.23799999999999955,5.15,5.15,579.0,stop,-1.0,
2025-09-16,DFNS,25.614684038555396,2,short,5.15,1.326128571428572,10495266.6,ok,6.1422,0.5178000000000003,6.66,5.6901,955.0,time,0.8731170336037071,
2025-11-26,DFNS,5.807290642587117,13,short,6.29,0.7669000000000007,1409389.7,ok,5.9711,0.27890000000000015,6.25,6.25,581.0,stop,-1.0,
2025-12-02,DFNS,3.8297839206906077,19,long,5.95,0.806535714285715,1598831.8,ok,6.45,0.5099999999999998,5.94,5.98,955.0,time,-0.9215686274509803,
2025-04-09,DFSV,4.442947815261536,14,long,24.21,0.9881071428571432,2311389.5,ok,24.055,0.254999999999999,23.8,24.182499999999997,799.0,lock,0.49999999999999306,
