week_start,coin,cell,position,weekly_return_gross,fee
2018-04-16,ETH,C3,0,0.16256462126320526,0.0
2018-04-16,SOL,C3,0,nan,0.0
2018-04-23,BTC,C3,1,0.07185995424382807,0.0
2018-04-23,ETH,C3,1,0.11307135837079296,0.0015
2018-04-23,SOL,C3,0,nan,0.0
2018-04-30,BTC,C3,1,0.025908353367937176,0.0
2018-04-30,ETH,C3,1,0.14974307013099786,0.0
2018-04-30,SOL,C3,0,nan,0.0
2018-05-07,BTC,C3,1,-0.10157416090640548,0.0
2018-05-07,ETH,C3,1,-0.0821100339921943,0.0
2018-05-07,SOL,C3,0,nan,0.0
2018-05-14,BTC,C3,1,-0.01759736212384977,0.0
2018-05-14,ETH,C3,1,-0.01772096340593632,0.0
2018-05-14,SOL,C3,0,nan,0.0
2018-05-21,BTC,C3,0,-0.13932029783146882,0.0015
2018-05-21,ETH,C3,1,-0.20295743967828417,0.0
2018-05-21,SOL,C3,0,nan,0.0
2018-05-28,BTC,C3,0,0.051133739111240084,0.0
2018-05-28,ETH,C3,0,0.0855801405020935,0.003
2018-05-28,SOL,C3,0,nan,0.0
2018-06-04,BTC,C3,0,-0.12305263239766362,0.0
2018-06-04,ETH,C3,0,-0.15334215537552853,0.0
2018-06-04,SOL,C3,0,nan,0.0
2018-06-11,BTC,C3,0,-0.047441241685144075,0.0
2018-06-11,ETH,C3,0,-0.05239783470570303,0.0
2018-06-11,SOL,C3,0,nan,0.0
2018-06-18,BTC,C3,0,-0.047502661365660837,0.0
2018-06-18,ETH,C3,0,-0.08621140500854862,0.0
2018-06-18,SOL,C3,0,nan,0.0
2018-06-25,BTC,C3,0,0.03631016870453485,0.0
2018-06-25,ETH,C3,0,-0.004732659754782209,0.0
2018-06-25,SOL,C3,0,nan,0.0
2018-07-02,BTC,C3,0,0.055225584122801985,0.0
2018-07-02,ETH,C3,0,0.0761047463175124,0.0
2018-07-02,SOL,C3,0,nan,0.0
2018-07-09,BTC,C3,0,-0.053329062439475106,0.0
2018-07-09,ETH,C3,0,-0.0755523584420923,0.0
2018-07-09,SOL,C3,0,nan,0.0
2018-07-16,BTC,C3,0,0.16377170825366094,0.0
2018-07-16,ETH,C3,0,0.017074634829587154,0.0
2018-07-16,SOL,C3,0,nan,0.0
2018-07-23,BTC,C3,1,0.11037650883461048,0.0015
2018-07-23,ETH,C3,1,0.019520405709663846,0.0015
2018-07-23,SOL,C3,0,nan,0.0
2018-07-30,BTC,C3,1,-0.14453799115575594,0.0
2018-07-30,ETH,C3,1,-0.12356346483704972,0.0
2018-07-30,SOL,C3,0,nan,0.0
2018-08-06,BTC,C3,1,-0.10188078625435804,0.0
2018-08-06,ETH,C3,0,-0.22215426768109203,0.0015
2018-08-06,SOL,C3,0,nan,0.0
2018-08-13,BTC,C3,0,0.026784242362757782,0.003
2018-08-13,ETH,C3,0,-0.05868662724871043,0.0
2018-08-13,SOL,C3,0,nan,0.0
2018-08-20,BTC,C3,0,0.03434488145944514,0.0
2018-08-20,ETH,C3,0,-0.08396257935182094,0.0
2018-08-20,SOL,C3,0,nan,0.0
2018-08-27,BTC,C3,0,0.08985074626865663,0.0
2018-08-27,ETH,C3,0,0.0778349199401831,0.0
2018-08-27,SOL,C3,0,nan,0.0
2018-09-03,BTC,C3,1,-0.1437606135305396,0.003
2018-09-03,ETH,C3,0,-0.3362999560082569,0.0
2018-09-03,SOL,C3,0,nan,0.0
2018-09-10,BTC,C3,0,0.03963686730878102,0.003
2018-09-10,ETH,C3,0,0.12292866975985328,0.0
2018-09-10,SOL,C3,0,nan,0.0
2018-09-17,BTC,C3,1,0.031804223948012966,0.003
2018-09-17,ETH,C3,0,0.1103341808935705,0.0
2018-09-17,SOL,C3,0,nan,0.0
2018-09-24,BTC,C3,1,-0.011963959020756643,0.0
2018-09-24,ETH,C3,0,-0.04702707123578964,0.0
2018-09-24,SOL,C3,0,nan,0.0
2018-10-01,BTC,C3,0,-0.0017067653401381389,0.003
2018-10-01,ETH,C3,0,-0.029093717816683795,0.0
2018-10-01,SOL,C3,0,nan,0.0
2018-10-08,BTC,C3,1,-0.04170962290219882,0.0015
2018-10-08,ETH,C3,1,-0.1300274021037744,0.0015
2018-10-08,SOL,C3,0,nan,0.0
2018-10-15,BTC,C3,0,0.039559323210302644,0.0015
2018-10-15,ETH,C3,0,0.05395244868929083,0.0015
2018-10-15,SOL,C3,0,nan,0.0
2018-10-22,BTC,C3,0,-0.015203061552748642,0.0
2018-10-22,ETH,C3,0,-0.011905909572929696,0.0
2018-10-22,SOL,C3,0,nan,0.0
2018-10-29,BTC,C3,0,-0.0006286662568009138,0.0
2018-10-29,ETH,C3,0,0.0348309673642615,0.0
2018-10-29,SOL,C3,0,nan,0.0
2018-11-05,BTC,C3,0,-0.005417948302843922,0.0
2018-11-05,ETH,C3,0,0.0022156224956395576,0.0
2018-11-05,SOL,C3,0,nan,0.0
2018-11-12,BTC,C3,1,-0.12227646259093972,0.0015
2018-11-12,ETH,C3,1,-0.15785512699905924,0.0015
2018-11-12,SOL,C3,0,nan,0.0
2018-11-19,BTC,C3,0,-0.2778641243107486,0.0015
2018-11-19,ETH,C3,0,-0.337298927613941,0.0015
2018-11-19,SOL,C3,0,nan,0.0
2018-11-26,BTC,C3,0,0.017575311407810323,0.0
2018-11-26,ETH,C3,0,-0.017024863042562233,0.0
2018-11-26,SOL,C3,0,nan,0.0
2018-12-03,BTC,C3,0,-0.14711035800555228,0.0
2018-12-03,ETH,C3,0,-0.20037726142501922,0.0
2018-12-03,SOL,C3,0,nan,0.0
2018-12-10,BTC,C3,0,-0.08997348167812225,0.0
2018-12-10,ETH,C3,0,-0.09200085781685607,0.0
2018-12-10,SOL,C3,0,nan,0.0
2018-12-17,BTC,C3,0,0.2169223527663029,0.0
2018-12-17,ETH,C3,0,0.523736419461502,0.0
2018-12-17,SOL,C3,0,nan,0.0
2018-12-24,BTC,C3,0,-0.032213573011748986,0.0
2018-12-24,ETH,C3,1,0.06804619080833918,0.003
2018-12-24,SOL,C3,0,nan,0.0
2018-12-31,BTC,C3,0,0.04851280001682823,0.0
2018-12-31,ETH,C3,1,0.11668238879616855,0.0
2018-12-31,SOL,C3,0,nan,0.0
2019-01-07,BTC,C3,1,-0.12791088418655738,0.0015
2019-01-07,ETH,C3,1,-0.2581064396646955,0.0
2019-01-07,SOL,C3,0,nan,0.0
2019-01-14,BTC,C3,1,0.017742325078503374,0.0
2019-01-14,ETH,C3,1,0.02969256372076723,0.0
2019-01-14,SOL,C3,0,nan,0.0
2019-01-21,BTC,C3,0,0.0030486598893553207,0.0015
2019-01-21,ETH,C3,0,-0.046954746512419154,0.0015
2019-01-21,SOL,C3,0,nan,0.0
2019-01-28,BTC,C3,0,-0.025898226785538214,0.0
2019-01-28,ETH,C3,0,-0.04203855765797937,0.0
2019-01-28,SOL,C3,0,nan,0.0
2019-02-04,BTC,C3,0,0.06409281370459574,0.0
2019-02-04,ETH,C3,0,0.16575048914562562,0.0
2019-02-04,SOL,C3,0,nan,0.0
2019-02-11,BTC,C3,1,-0.0032964195937223995,0.0015
2019-02-11,ETH,C3,1,0.06913363171355513,0.0015
2019-02-11,SOL,C3,0,nan,0.0
2019-02-18,BTC,C3,1,0.020705525654239,0.0
2019-02-18,ETH,C3,1,-0.012484114524930923,0.0
2019-02-18,SOL,C3,0,nan,0.0
2019-02-25,BTC,C3,1,0.017031916143991355,0.0
2019-02-25,ETH,C3,1,-0.011355034065102187,0.0
2019-02-25,SOL,C3,0,nan,0.0
2019-03-04,BTC,C3,1,0.02854238677074683,0.0
2019-03-04,ETH,C3,1,0.03652373660030639,0.0
2019-03-04,SOL,C3,0,nan,0.0
2019-03-11,BTC,C3,1,0.01681822476564032,0.0
2019-03-11,ETH,C3,1,0.024377631676146816,0.0
2019-03-11,SOL,C3,0,nan,0.0
2019-03-18,BTC,C3,1,0.0023858256840414427,0.0
2019-03-18,ETH,C3,1,-0.018388981034109686,0.0
2019-03-18,SOL,C3,0,nan,0.0
2019-03-25,BTC,C3,1,0.027832688188206944,0.0
2019-03-25,ETH,C3,1,0.03886276814575362,0.0
2019-03-25,SOL,C3,0,nan,0.0
2019-04-01,BTC,C3,1,0.26029143631594875,0.0
2019-04-01,ETH,C3,1,0.23251538080758083,0.0
2019-04-01,SOL,C3,0,nan,0.0
2019-04-08,BTC,C3,1,-0.007541192239477024,0.0
2019-04-08,ETH,C3,1,-0.04062195191921503,0.0
2019-04-08,SOL,C3,0,nan,0.0
2019-04-15,BTC,C3,1,0.0245806114653655,0.0
2019-04-15,ETH,C3,1,0.008253094910591452,0.0
2019-04-15,SOL,C3,0,nan,0.0
2019-04-22,BTC,C3,1,0.009966884834928358,0.0
2019-04-22,ETH,C3,1,-0.06364553057713973,0.0
2019-04-22,SOL,C3,0,nan,0.0
2019-04-29,BTC,C3,1,0.0872667760240009,0.0
2019-04-29,ETH,C3,1,0.03287723299125811,0.0
2019-04-29,SOL,C3,0,nan,0.0
2019-05-06,BTC,C3,1,0.20700203354130653,0.0
2019-05-06,ETH,C3,0,0.15344986200551958,0.0015
2019-05-06,SOL,C3,0,nan,0.0
2019-05-13,BTC,C3,1,0.1692966947177479,0.0
2019-05-13,ETH,C3,1,0.3791141596214176,0.0015
2019-05-13,SOL,C3,0,nan,0.0
2019-05-20,BTC,C3,1,0.05702054752489594,0.0
2019-05-20,ETH,C3,1,0.019200370127616884,0.0
2019-05-20,SOL,C3,0,nan,0.0
2019-05-27,BTC,C3,1,0.013173813996799844,0.0
2019-05-27,ETH,C3,1,0.01709854359750329,0.0
2019-05-27,SOL,C3,0,nan,0.0
2019-06-03,BTC,C3,1,-0.12588012835205142,0.0
2019-06-03,ETH,C3,1,-0.14077435191728338,0.0
2019-06-03,SOL,C3,0,nan,0.0
2019-06-10,BTC,C3,1,0.1737683167771651,0.0
2019-06-10,ETH,C3,1,0.15890399099645047,0.0
2019-06-10,SOL,C3,0,nan,0.0
2019-06-17,BTC,C3,1,0.21813358650731596,0.0
2019-06-17,ETH,C3,1,0.1519814738729317,0.0
2019-06-17,SOL,C3,0,nan,0.0
2019-06-24,BTC,C3,1,-0.004754285504701583,0.0
2019-06-24,ETH,C3,1,-0.05035341417547512,0.0
2019-06-24,SOL,C3,0,nan,0.0
2019-07-01,BTC,C3,1,0.051215669654784746,0.0
2019-07-01,ETH,C3,1,0.04039059032401249,0.0
2019-07-01,SOL,C3,0,nan,0.0
2019-07-08,BTC,C3,1,-0.10831025416301487,0.0
2019-07-08,ETH,C3,1,-0.2588934103439223,0.0
2019-07-08,SOL,C3,0,nan,0.0
2019-07-15,BTC,C3,1,0.04088486737997554,0.0
2019-07-15,ETH,C3,0,-0.0015055572775981574,0.0015
2019-07-15,SOL,C3,0,nan,0.0
2019-07-22,BTC,C3,0,-0.0990174832273385,0.003
2019-07-22,ETH,C3,0,-0.06168787972859102,0.0
2019-07-22,SOL,C3,0,nan,0.0
2019-07-29,BTC,C3,0,0.14551634222567822,0.0
2019-07-29,ETH,C3,0,0.04825597882597599,0.0
2019-07-29,SOL,C3,0,nan,0.0
2019-08-05,BTC,C3,0,0.05572649197300272,0.0
2019-08-05,ETH,C3,0,-0.024257180215519147,0.0
2019-08-05,SOL,C3,0,nan,0.0
2019-08-12,BTC,C3,1,-0.1068464730290456,0.003
2019-08-12,ETH,C3,0,-0.10207476549142835,0.0
2019-08-12,SOL,C3,0,nan,0.0
2019-08-19,BTC,C3,0,-0.015862342654933803,0.003
2019-08-19,ETH,C3,0,-0.04003705228489096,0.0
2019-08-19,SOL,C3,0,nan,0.0
2019-08-26,BTC,C3,1,-0.041320399223480186,0.003
2019-08-26,ETH,C3,0,-0.08475394017368931,0.0
2019-08-26,SOL,C3,0,nan,0.0
2019-09-02,BTC,C3,0,0.06763448479419631,0.003
2019-09-02,ETH,C3,0,0.06120775493469233,0.0
2019-09-02,SOL,C3,0,nan,0.0
2019-09-09,BTC,C3,0,-0.007503920533577846,0.0
2019-09-09,ETH,C3,0,0.04343746550391869,0.0
2019-09-09,SOL,C3,0,nan,0.0
2019-09-16,BTC,C3,0,-0.02671852040212208,0.0
2019-09-16,ETH,C3,0,0.1171647712245436,0.0
2019-09-16,SOL,C3,0,nan,0.0
2019-09-23,BTC,C3,0,-0.19794576213720505,0.0
2019-09-23,ETH,C3,1,-0.19857954545454548,0.003
2019-09-23,SOL,C3,0,nan,0.0
2019-09-30,BTC,C3,0,-0.02334192046788275,0.0
2019-09-30,ETH,C3,0,0.004844617747843616,0.003
2019-09-30,SOL,C3,0,nan,0.0
2019-10-07,BTC,C3,0,0.053459447761383894,0.0
2019-10-07,ETH,C3,0,0.06408748824082777,0.0
2019-10-07,SOL,C3,0,nan,0.0
2019-10-14,BTC,C3,0,-0.006270513000227074,0.0
2019-10-14,ETH,C3,0,-0.03204774008177691,0.0
2019-10-14,SOL,C3,0,nan,0.0
2019-10-21,BTC,C3,0,0.15867985674937812,0.0
2019-10-21,ETH,C3,0,0.049434866993949056,0.0
2019-10-21,SOL,C3,0,nan,0.0
2019-10-28,BTC,C3,1,-0.034819688441609875,0.0015
2019-10-28,ETH,C3,1,-0.012565274151436046,0.0015
2019-10-28,SOL,C3,0,nan,0.0
2019-11-04,BTC,C3,1,-0.016995670073049807,0.0
2019-11-04,ETH,C3,1,0.04092987385005231,0.0
2019-11-04,SOL,C3,0,nan,0.0
2019-11-11,BTC,C3,1,-0.05943368258968862,0.0
2019-11-11,ETH,C3,1,-0.027201524132091537,0.0
2019-11-11,SOL,C3,0,nan,0.0
2019-11-18,BTC,C3,1,-0.18848224187833063,0.0
2019-11-18,ETH,C3,1,-0.2384397780437384,0.0
2019-11-18,SOL,C3,0,nan,0.0
2019-11-25,BTC,C3,0,0.07119617751872043,0.0015
2019-11-25,ETH,C3,0,0.0766483320237159,0.0015
2019-11-25,SOL,C3,0,nan,0.0
2019-12-02,BTC,C3,0,0.01604681052560375,0.0
2019-12-02,ETH,C3,0,-0.0018577494692144647,0.0
2019-12-02,SOL,C3,0,nan,0.0
2019-12-09,BTC,C3,0,-0.051997906821604434,0.0
2019-12-09,ETH,C3,0,-0.05304440308428604,0.0
2019-12-09,SOL,C3,0,nan,0.0
2019-12-16,BTC,C3,0,0.05352969267936403,0.0
2019-12-16,ETH,C3,0,-0.07258177734100801,0.0
2019-12-16,SOL,C3,0,nan,0.0
2019-12-23,BTC,C3,1,-0.014969249577706623,0.003
2019-12-23,ETH,C3,0,0.016954283984256913,0.0
2019-12-23,SOL,C3,0,nan,0.0
2019-12-30,BTC,C3,0,-0.004167326482080735,0.003
2019-12-30,ETH,C3,0,0.0075171181899373885,0.0
2019-12-30,SOL,C3,0,nan,0.0
2020-01-06,BTC,C3,0,0.11244502313241744,0.0
2020-01-06,ETH,C3,0,0.08266233286547986,0.0
2020-01-06,SOL,C3,0,nan,0.0
2020-01-13,BTC,C3,1,0.0631340127086597,0.0015
2020-01-13,ETH,C3,1,0.13803220524017457,0.0015
2020-01-13,SOL,C3,0,nan,0.0
2020-01-20,BTC,C3,1,-0.010035946916241878,0.0
2020-01-20,ETH,C3,1,0.006715030877150863,0.0
2020-01-20,SOL,C3,0,nan,0.0
2020-01-27,BTC,C3,1,0.08325604018392485,0.0
2020-01-27,ETH,C3,1,0.12250610446072296,0.0
2020-01-27,SOL,C3,0,nan,0.0
2020-02-03,BTC,C3,1,0.08788748755571119,0.0
2020-02-03,ETH,C3,1,0.21248938879456714,0.0
2020-02-03,SOL,C3,0,nan,0.0
2020-02-10,BTC,C3,1,-0.02374178956866413,0.0
2020-02-10,ETH,C3,1,0.13284907889554964,0.0
2020-02-10,SOL,C3,0,nan,0.0
2020-02-17,BTC,C3,1,0.0025931568910368963,0.0
2020-02-17,ETH,C3,1,0.06029587855846108,0.0
2020-02-17,SOL,C3,0,nan,0.0
2020-02-24,BTC,C3,1,-0.14151000362304256,0.0
2020-02-24,ETH,C3,1,-0.2065209471766849,0.0
2020-02-24,SOL,C3,0,nan,0.0
2020-03-02,BTC,C3,0,-0.05809174354946478,0.0015
2020-03-02,ETH,C3,1,-0.08438547357788895,0.0
2020-03-02,SOL,C3,0,nan,0.0
2020-03-09,BTC,C3,0,-0.33285748423101624,0.0
2020-03-09,ETH,C3,0,-0.37913052198766495,0.003
2020-03-09,SOL,C3,0,nan,0.0
2020-03-16,BTC,C3,0,0.08501715379463581,0.0
2020-03-16,ETH,C3,0,-0.012195121951219412,0.0
2020-03-16,SOL,C3,0,nan,0.0
2020-03-23,BTC,C3,0,0.011081404045701015,0.0
2020-03-23,ETH,C3,0,0.017660044150110243,0.0
2020-03-23,SOL,C3,0,nan,0.0
2020-03-30,BTC,C3,0,0.15173539664994462,0.0
2020-03-30,ETH,C3,0,0.14638065397284494,0.0
2020-03-30,SOL,C3,0,nan,0.0
2020-04-06,BTC,C3,0,0.01934360779473132,0.0
2020-04-06,ETH,C3,0,0.1112201275492326,0.0
2020-04-06,SOL,C3,0,nan,0.0
2020-04-13,BTC,C3,1,0.03152036779797762,0.0015
2020-04-13,ETH,C3,1,0.13534308779011095,0.0015
2020-04-13,SOL,C3,0,nan,0.0
2020-04-20,BTC,C3,1,0.08027915859241164,0.0
2020-04-20,ETH,C3,1,0.09648927896900328,0.0
2020-04-20,SOL,C3,0,nan,0.0
2020-04-27,BTC,C3,1,0.15612041959678136,0.0
2020-04-27,ETH,C3,1,0.06317442626272873,0.0
2020-04-27,SOL,C3,0,nan,0.0
2020-05-04,BTC,C3,1,-0.019268845252216282,0.0
2020-05-04,ETH,C3,1,-0.10597541217954831,0.0
2020-05-04,SOL,C3,0,nan,0.0
2020-05-11,BTC,C3,1,0.10986647590157705,0.0
2020-05-11,ETH,C3,1,0.10340049035284093,0.0
2020-05-11,SOL,C3,0,nan,0.0
2020-05-18,BTC,C3,1,-0.09946896585205633,0.0
2020-05-18,ETH,C3,1,-0.03439281228866775,0.0
2020-05-18,SOL,C3,0,nan,0.0
2020-05-25,BTC,C3,1,0.08374836834462407,0.0
2020-05-25,ETH,C3,1,0.15837918959479746,0.0
2020-05-25,SOL,C3,0,nan,0.0
2020-06-01,BTC,C3,1,0.03161636998095951,0.0
2020-06-01,ETH,C3,1,0.05618414233891866,0.0
2020-06-01,SOL,C3,0,nan,0.0
2020-06-08,BTC,C3,1,-0.041540003631890365,0.0
2020-06-08,ETH,C3,1,-0.05245941857137004,0.0
2020-06-08,SOL,C3,0,nan,0.0
2020-06-15,BTC,C3,0,-0.005074876098521752,0.0015
2020-06-15,ETH,C3,1,-0.01600932079054118,0.0
2020-06-15,SOL,C3,0,nan,0.0
2020-06-22,BTC,C3,1,-0.019207741194165795,0.0015
2020-06-22,ETH,C3,1,-0.013770117966934281,0.0
2020-06-22,SOL,C3,0,nan,0.0
2020-06-29,BTC,C3,0,-0.005128255756809863,0.0015
2020-06-29,ETH,C3,0,0.011783538618880263,0.0015
2020-06-29,SOL,C3,0,nan,0.0
2020-07-06,BTC,C3,0,0.025789990749122582,0.0
2020-07-06,ETH,C3,0,0.0668893381383493,0.0
2020-07-06,SOL,C3,0,nan,0.0
2020-07-13,BTC,C3,0,-0.010138327111533396,0.0
2020-07-13,ETH,C3,1,-0.014994232987312506,0.003
2020-07-13,SOL,C3,0,nan,0.0
2020-07-20,BTC,C3,0,0.07846137307131418,0.0
2020-07-20,ETH,C3,1,0.30068584810973564,0.0
2020-07-20,SOL,C3,0,nan,0.0
2020-07-27,BTC,C3,1,0.11476769967195422,0.0015
2020-07-27,ETH,C3,1,0.1975114140569738,0.0
2020-07-27,SOL,C3,0,nan,0.0
2020-08-03,BTC,C3,1,0.05512692207642056,0.0
2020-08-03,ETH,C3,1,0.047496308229292517,0.0
2020-08-03,SOL,C3,0,nan,0.0
2020-08-10,BTC,C3,1,0.01962900915877741,0.0
2020-08-10,ETH,C3,1,0.11142154098528745,0.0
2020-08-10,SOL,C3,0,nan,0.0
2020-08-17,BTC,C3,1,-0.022069534102538868,0.0
2020-08-17,ETH,C3,1,-0.09891377043887362,0.0
2020-08-17,SOL,C3,0,-0.036210712704736636,0.0
2020-08-24,BTC,C3,1,0.005412890663901049,0.0
2020-08-24,ETH,C3,1,0.09781941031941033,0.0
2020-08-24,SOL,C3,0,0.35118500826749965,0.0
2020-08-31,BTC,C3,1,-0.12426427077738611,0.0
2020-08-31,ETH,C3,1,-0.1773907772648855,0.0
2020-08-31,SOL,C3,0,-0.302354567498357,0.0
2020-09-07,BTC,C3,0,0.0075030055899585335,0.0015
2020-09-07,ETH,C3,0,0.03848660904066881,0.0015
2020-09-07,SOL,C3,0,0.0607763521195388,0.0
2020-09-14,BTC,C3,0,0.05685174647047675,0.0
2020-09-14,ETH,C3,0,0.01258084763802092,0.0
2020-09-14,SOL,C3,0,-0.12334639882410581,0.0
2020-09-21,BTC,C3,0,-0.013371452014050988,0.0
2020-09-21,ETH,C3,0,-0.03627641224665812,0.0
2020-09-21,SOL,C3,0,0.1023124214056168,0.0
2020-09-28,BTC,C3,0,-0.00999047730424174,0.0
2020-09-28,ETH,C3,0,-0.014654063426366104,0.0
2020-09-28,SOL,C3,0,-0.20204708939379534,0.0
2020-10-05,BTC,C3,1,0.06585028809501048,0.003
2020-10-05,ETH,C3,0,0.061957200431401516,0.0
2020-10-05,SOL,C3,0,-0.03784599499622732,0.0
2020-10-12,BTC,C3,1,0.011796971066987183,0.0
2020-10-12,ETH,C3,1,0.010556698826736488,0.0015
2020-10-12,SOL,C3,0,-0.08630510153541371,0.0
2020-10-19,BTC,C3,1,0.13270289677427205,0.0
2020-10-19,ETH,C3,1,0.07333650692901728,0.0
2020-10-19,SOL,C3,0,-0.19026968423905666,0.0
2020-10-26,BTC,C3,1,0.05616809059958672,0.0
2020-10-26,ETH,C3,1,-0.0225945546384132,0.0
2020-10-26,SOL,C3,0,-0.10315202231520226,0.0
2020-11-02,BTC,C3,1,0.12452212660111672,0.0
2020-11-02,ETH,C3,1,0.14523041242311185,0.0
2020-11-02,SOL,C3,0,0.33833043045533717,0.0
2020-11-09,BTC,C3,1,0.031140348042985266,0.0
2020-11-09,ETH,C3,1,-0.013691694732439696,0.0
2020-11-09,SOL,C3,0,-0.052289100627469165,0.0
2020-11-16,BTC,C3,1,0.15396879112615158,0.0
2020-11-16,ETH,C3,1,0.24987167183698977,0.0
2020-11-16,SOL,C3,0,0.05983325159391861,0.0
2020-11-23,BTC,C3,1,-0.012429754076816013,0.0
2020-11-23,ETH,C3,1,0.029087727443172895,0.0
2020-11-23,SOL,C3,1,-0.11226284127718644,0.001
2020-11-30,BTC,C3,1,0.06454055540280446,0.0
2020-11-30,ETH,C3,1,0.043847168239866674,0.0
2020-11-30,SOL,C3,1,-0.034872810675563026,0.0
2020-12-07,BTC,C3,1,-0.009488255133229484,0.0
2020-12-07,ETH,C3,1,-0.01791918083744759,0.0
2020-12-07,SOL,C3,0,-0.15468539022414263,0.001
2020-12-14,BTC,C3,1,0.22323610077501987,0.0
2020-12-14,ETH,C3,1,0.08004265330647775,0.0
2020-12-14,SOL,C3,0,-0.0029391093220879627,0.0
2020-12-21,BTC,C3,1,0.12048326322907088,0.0
2020-12-21,ETH,C3,1,0.0736561667450244,0.0
2020-12-21,SOL,C3,0,-0.16430631207946167,0.0
2020-12-28,BTC,C3,1,0.258912909974073,0.0
2020-12-28,ETH,C3,1,0.4312071230477301,0.0
2020-12-28,SOL,C3,0,0.6822329575952764,0.0
2021-01-04,BTC,C3,1,0.15359136460944267,0.0
2021-01-04,ETH,C3,1,0.27936197119895567,0.0
2021-01-04,SOL,C3,1,0.5617649740176862,0.001
2021-01-11,BTC,C3,1,-0.06177753464165714,0.0
2021-01-11,ETH,C3,1,-0.016979688147699346,0.0
2021-01-11,SOL,C3,1,0.11966610238748454,0.0
2021-01-18,BTC,C3,1,-0.09802624965093554,0.0
2021-01-18,ETH,C3,1,0.13096647582594034,0.0
2021-01-18,SOL,C3,1,-0.055054480996819755,0.0
2021-01-25,BTC,C3,1,0.025831525265884947,0.0
2021-01-25,ETH,C3,1,-0.05837348706476231,0.0
2021-01-25,SOL,C3,1,0.17751724137931046,0.0
2021-02-01,BTC,C3,1,0.17323881218191683,0.0
2021-02-01,ETH,C3,1,0.22905355497513757,0.0
2021-02-01,SOL,C3,1,0.568607239076959,0.0
2021-02-08,BTC,C3,1,0.2517435116875928,0.0
2021-02-08,ETH,C3,1,0.11714156490275895,0.0
2021-02-08,SOL,C3,1,0.304632893243324,0.0
2021-02-15,BTC,C3,1,0.18087485439917916,0.0
2021-02-15,ETH,C3,1,0.0733292662636571,0.0
2021-02-15,SOL,C3,1,0.27242338557347767,0.0
2021-02-22,BTC,C3,1,-0.21260926154708804,0.0
2021-02-22,ETH,C3,1,-0.2655736519025278,0.0
2021-02-22,SOL,C3,1,0.20556005398110666,0.0
2021-03-01,BTC,C3,1,0.12629738207305308,0.0
2021-03-01,ETH,C3,1,0.2164491504555528,0.0
2021-03-01,SOL,C3,1,0.03359751638084152,0.0
2021-03-08,BTC,C3,1,0.1571395828198514,0.0
2021-03-08,ETH,C3,1,0.06944476576055525,0.0
2021-03-08,SOL,C3,1,0.045862815884476715,0.0
2021-03-15,BTC,C3,1,-0.027166211609883528,0.0
2021-03-15,ETH,C3,1,-0.03566657833397335,0.0
2021-03-15,SOL,C3,1,-0.01010686769944491,0.0
2021-03-22,BTC,C3,0,-0.027515340776071318,0.001
2021-03-22,ETH,C3,0,-0.05398402799587243,0.001
2021-03-22,SOL,C3,1,0.26243479231176936,0.0
2021-03-29,BTC,C3,1,0.04353029137605824,0.001
2021-03-29,ETH,C3,1,0.2309675965995992,0.001
2021-03-29,SOL,C3,1,0.3156481675855438,0.0
2021-04-05,BTC,C3,1,0.030310187669586597,0.0
2021-04-05,ETH,C3,1,0.03545921684397091,0.0
2021-04-05,SOL,C3,1,0.17036732225935936,0.0
2021-04-12,BTC,C3,1,-0.061936068585997206,0.0
2021-04-12,ETH,C3,1,0.04203990512069211,0.0
2021-04-12,SOL,C3,1,0.1632117102572379,0.0
2021-04-19,BTC,C3,0,-0.12703455755288096,0.001
2021-04-19,ETH,C3,1,0.036380434637066195,0.0
2021-04-19,SOL,C3,1,0.46712437774117754,0.0
2021-04-26,BTC,C3,0,0.15238105320893158,0.0
2021-04-26,ETH,C3,1,0.2711972437553831,0.0
2021-04-26,SOL,C3,1,-0.014846302299474035,0.0
2021-05-03,BTC,C3,0,0.030113786435554513,0.0
2021-05-03,ETH,C3,1,0.33087826758635663,0.0
2021-05-03,SOL,C3,1,-0.05417061449557414,0.0
2021-05-10,BTC,C3,0,-0.20334290693913193,0.0
2021-05-10,ETH,C3,1,-0.08768754550221725,0.0
2021-05-10,SOL,C3,1,0.05527415974207339,0.0
2021-05-17,BTC,C3,0,-0.2525969860064585,0.0
2021-05-17,ETH,C3,1,-0.41396686858765985,0.0
2021-05-17,SOL,C3,1,-0.47440167961584345,0.0
2021-05-24,BTC,C3,0,0.027379772427641003,0.0
2021-05-24,ETH,C3,0,0.13619547776735597,0.0015
2021-05-24,SOL,C3,0,0.1628687417628012,0.0015
2021-05-31,BTC,C3,0,0.004107671400866986,0.0
2021-05-31,ETH,C3,0,0.13682878382795405,0.0
2021-05-31,SOL,C3,0,0.476096195889812,0.0
2021-06-07,BTC,C3,0,0.0900437595214374,0.0
2021-06-07,ETH,C3,0,-0.07443067463857334,0.0
2021-06-07,SOL,C3,0,-0.08094715613810155,0.0
2021-06-14,BTC,C3,0,-0.08825131138966069,0.0
2021-06-14,ETH,C3,0,-0.10681657068667516,0.0
2021-06-14,SOL,C3,0,-0.09073515874591631,0.0
2021-06-21,BTC,C3,1,-0.025022813141268196,0.001
2021-06-21,ETH,C3,1,-0.1153594057242735,0.001
