symbol,tradable,shortable,easy_to_borrow,exchange
JPIN,True,False,False,AssetExchange.ARCA
MRT,True,False,False,AssetExchange.AMEX
MSFY,True,False,False,AssetExchange.BATS
GUT.PRC,True,False,False,AssetExchange.NYSE
GXAI,True,False,False,AssetExchange.NASDAQ
GXDW,True,False,False,AssetExchange.NASDAQ
GXIG,True,False,False,AssetExchange.ARCA
GXLC,True,False,False,AssetExchange.ARCA
MUSE,True,False,False,AssetExchange.NYSE
JPHY,True,False,False,AssetExchange.ARCA
BHFAO,True,False,False,AssetExchange.NASDAQ
BHFAN,True,False,False,AssetExchange.NASDAQ
JPAN,True,False,False,AssetExchange.ARCA
JOUL,True,False,False,AssetExchange.BATS
NEXR,True,False,False,AssetExchange.NASDAQ
JONER,True,False,False,AssetExchange.NASDAQ
JONE,True,False,False,AssetExchange.NASDAQ
ETHB,True,False,False,AssetExchange.NASDAQ
LEDRU,True,False,False,AssetExchange.NASDAQ
OPEX,True,False,False,AssetExchange.BATS
DRAY,True,False,False,AssetExchange.ARCA
AMDL,True,False,False,AssetExchange.NASDAQ
ACCO,True,True,True,AssetExchange.NYSE
JOET,True,False,False,AssetExchange.ARCA
ZKPU,True,False,False,AssetExchange.NASDAQ
CB,True,True,True,AssetExchange.NYSE
AMPGZ,True,False,False,AssetExchange.NASDAQ
BDEC,True,False,False,AssetExchange.BATS
BGCG,True,False,False,AssetExchange.NASDAQ
SIGI,True,True,True,AssetExchange.NASDAQ
XUSP,True,False,False,AssetExchange.BATS
CNRG,True,False,False,AssetExchange.ARCA
AQLG,True,False,False,AssetExchange.NASDAQ
JOBX,True,False,False,AssetExchange.BATS
JMM,True,False,False,AssetExchange.NYSE
DAIO,True,False,False,AssetExchange.NASDAQ
DXUV,True,False,False,AssetExchange.ARCA
FLDDW,True,False,False,AssetExchange.NASDAQ
FSML,True,False,False,AssetExchange.ARCA
DCBO,True,False,False,AssetExchange.NASDAQ
FARX,True,False,False,AssetExchange.ARCA
JMID,True,False,False,AssetExchange.NASDAQ
BHAVR,True,False,False,AssetExchange.NASDAQ
ANGHW,True,False,False,AssetExchange.NASDAQ
JLVP,True,False,False,AssetExchange.NASDAQ
WHK,True,False,False,AssetExchange.NYSE
YTRA,True,False,False,AssetExchange.NASDAQ
TCAI,True,False,False,AssetExchange.NYSE
SOFR,True,False,False,AssetExchange.ARCA
SLSN,True,False,False,AssetExchange.NASDAQ
SAGP,True,False,False,AssetExchange.ARCA
AVMV,True,False,False,AssetExchange.ARCA
ASUP,True,False,False,AssetExchange.BATS
RGEF,True,False,False,AssetExchange.ARCA
JLCO,True,False,False,AssetExchange.ARCA
SDOG,True,False,False,AssetExchange.ARCA
MUZEU,True,False,False,AssetExchange.NASDAQ
JL,True,False,False,AssetExchange.NASDAQ
DB,True,True,True,AssetExchange.NYSE
NBGX,True,False,False,AssetExchange.ARCA
CLNK,True,False,False,AssetExchange.ARCA
JHML,True,False,False,AssetExchange.ARCA
JHMD,True,False,False,AssetExchange.ARCA
JHID,True,False,False,AssetExchange.ARCA
CLOB,True,False,False,AssetExchange.ARCA
FLGR,True,False,False,AssetExchange.ARCA
DUKR,True,False,False,AssetExchange.NASDAQ
JHHY,True,False,False,AssetExchange.ARCA
EZBC,True,True,True,AssetExchange.BATS
CIIT,True,False,False,AssetExchange.NASDAQ
QLVE,True,False,False,AssetExchange.ARCA
QQXL,True,False,False,AssetExchange.NASDAQ
JHEM,True,False,False,AssetExchange.ARCA
JFU,True,False,False,AssetExchange.NASDAQ
JFLX,True,False,False,AssetExchange.ARCA
SDIV,True,False,False,AssetExchange.ARCA
SIO,True,False,False,AssetExchange.ARCA
TKNS,True,False,False,AssetExchange.NASDAQ
JFLI,True,False,False,AssetExchange.ARCA
CRD,True,False,False,AssetExchange.BATS
JETD,True,False,False,AssetExchange.ARCA
CIGL,True,False,False,AssetExchange.NASDAQ
JDST,True,False,False,AssetExchange.ARCA
IQHI,True,False,False,AssetExchange.ARCA
FORH,True,False,False,AssetExchange.BATS
JDOC,True,False,False,AssetExchange.NASDAQ
BSAAR,True,False,False,AssetExchange.NASDAQ
JCTC,True,False,False,AssetExchange.NASDAQ
JCPI,True,False,False,AssetExchange.ARCA
JCAL,True,False,False,AssetExchange.ARCA
JBND,True,False,False,AssetExchange.NYSE
JBK,True,False,False,AssetExchange.NYSE
JBBB,True,False,False,AssetExchange.BATS
JACS.U,True,False,False,AssetExchange.NYSE
LOT,True,False,False,AssetExchange.NASDAQ
JACS.RT,True,False,False,AssetExchange.NYSE
TRUF,True,False,False,AssetExchange.NASDAQ
HTZWW,True,False,False,AssetExchange.NASDAQ
JABS,True,False,False,AssetExchange.ARCA
TRFM,True,False,False,AssetExchange.ARCA
JA,True,False,False,AssetExchange.ARCA
MBRX,True,False,False,AssetExchange.NASDAQ
PNXPD,True,False,False,AssetExchange.OTC
NDIV,True,False,False,AssetExchange.ARCA
MACIU,True,False,False,AssetExchange.NASDAQ
FOMG,True,False,False,AssetExchange.BATS
REW,True,False,False,AssetExchange.ARCA
WLYB,True,False,False,AssetExchange.NYSE
SRHR,True,False,False,AssetExchange.ARCA
INLX,True,False,False,AssetExchange.AMEX
BC.PRC,True,False,False,AssetExchange.NYSE
ATTO,True,False,False,AssetExchange.NASDAQ
XCBEU,True,False,False,AssetExchange.NASDAQ
IYT,True,False,False,AssetExchange.BATS
EVCM,True,False,False,AssetExchange.NASDAQ
FTEC,True,True,True,AssetExchange.ARCA
DCMT,True,False,False,AssetExchange.ARCA
IYLD,True,False,False,AssetExchange.BATS
IYK,True,False,False,AssetExchange.ARCA
IYH,True,False,False,AssetExchange.ARCA
JPSV,True,False,False,AssetExchange.ARCA
IYC,True,False,False,AssetExchange.ARCA
IWX,True,False,False,AssetExchange.ARCA
ARKI,True,False,False,AssetExchange.BATS
QADRW,True,False,False,AssetExchange.NASDAQ
GVLU,True,True,True,AssetExchange.ARCA
IWMY,True,False,False,AssetExchange.ARCA
IWMW,True,False,False,AssetExchange.BATS
IWLG,True,False,False,AssetExchange.ARCA
NCV,True,False,False,AssetExchange.NYSE
CEPF,True,False,False,AssetExchange.NASDAQ
PONOR,True,False,False,AssetExchange.NASDAQ
IVVW,True,False,False,AssetExchange.BATS
IVVD,True,False,False,AssetExchange.NASDAQ
IVSX,True,False,False,AssetExchange.NASDAQ
IVSS,True,False,False,AssetExchange.NASDAQ
MH,True,True,True,AssetExchange.NYSE
IVSI,True,False,False,AssetExchange.NASDAQ
UYSCR,True,False,False,AssetExchange.NASDAQ
COVTY,True,False,False,AssetExchange.OTC
IVOO,True,False,False,AssetExchange.ARCA
IVOL,True,False,False,AssetExchange.ARCA
BRIA,True,False,False,AssetExchange.AMEX
AHKSY,True,False,False,AssetExchange.OTC
IVF,True,False,False,AssetExchange.NASDAQ
IVEP,True,False,False,AssetExchange.ARCA
IVDA,True,False,False,AssetExchange.NASDAQ
SHTDY,True,False,False,AssetExchange.OTC
KKOYY,True,False,False,AssetExchange.OTC
IGA,True,True,True,AssetExchange.NYSE
IUS,True,False,False,AssetExchange.NASDAQ
FJET,True,False,False,AssetExchange.AMEX
NUVB,True,True,True,AssetExchange.NYSE
ITP,True,False,False,AssetExchange.AMEX
NWL,True,True,True,AssetExchange.NASDAQ
ITDC,True,False,False,AssetExchange.ARCA
ITDB,True,False,False,AssetExchange.ARCA
ISVL,True,False,False,AssetExchange.BATS
OLN,True,True,True,AssetExchange.NYSE
ISSB,True,False,False,AssetExchange.BATS
ISRL,True,False,False,AssetExchange.NASDAQ
SEZL,True,True,True,AssetExchange.NASDAQ
ISRA,True,False,False,AssetExchange.ARCA
ISNRW,True,False,False,AssetExchange.NASDAQ
DBA,True,True,True,AssetExchange.ARCA
ISNRU,True,False,False,AssetExchange.NASDAQ
SPOK,True,True,True,AssetExchange.NASDAQ
ISNR,True,False,False,AssetExchange.NASDAQ
ISHP,True,False,False,AssetExchange.NASDAQ
KHOLY,True,False,False,AssetExchange.OTC
IROC,True,False,False,AssetExchange.BATS
XFLX,True,False,False,AssetExchange.ARCA
TTEC,True,True,True,AssetExchange.NASDAQ
SRHBY,True,False,False,AssetExchange.OTC
GROZ,True,False,False,AssetExchange.BATS
IRIX,True,False,False,AssetExchange.NASDAQ
UDI,True,False,False,AssetExchange.ARCA
IRHOU,True,False,False,AssetExchange.NASDAQ
IRHOR,True,False,False,AssetExchange.NASDAQ
IRHO,True,False,False,AssetExchange.NASDAQ
IREZ,True,False,False,AssetExchange.BATS
IREX,True,False,False,AssetExchange.BATS
WT,True,True,True,AssetExchange.NYSE
AMRC,True,True,True,AssetExchange.NYSE
WRB.PRF,True,False,False,AssetExchange.NYSE
RIBBU,True,False,False,AssetExchange.NASDAQ
CARL,True,True,True,AssetExchange.NASDAQ
ED,True,True,True,AssetExchange.NYSE
MOG.B,True,False,False,AssetExchange.NYSE
DDIV,True,False,False,AssetExchange.NASDAQ
IQSI,True,False,False,AssetExchange.ARCA
NBOS,True,False,False,AssetExchange.ARCA
IQQQ,True,False,False,AssetExchange.NASDAQ
MAT,True,True,True,AssetExchange.NASDAQ
IQQ,True,False,False,AssetExchange.NASDAQ
DUKRW,True,False,False,AssetExchange.NASDAQ
VOR,True,True,True,AssetExchange.NASDAQ
IQMXW,True,False,False,AssetExchange.NASDAQ
IQMX,True,False,False,AssetExchange.NASDAQ
IQM,True,False,False,AssetExchange.BATS
IPXGU,True,False,False,AssetExchange.NASDAQ
GDLC,True,False,False,AssetExchange.ARCA
IPXG,True,False,False,AssetExchange.NASDAQ
ZINC,True,False,False,AssetExchange.ARCA
ZHOG,True,False,False,AssetExchange.NASDAQ
ZEPP,True,False,False,AssetExchange.NYSE
GEF.B,True,True,True,AssetExchange.NYSE
ZEOWW,True,False,False,AssetExchange.NASDAQ
DSFIY,True,False,False,AssetExchange.OTC
SGPYY,True,False,False,AssetExchange.OTC
ZOOZW,True,False,False,AssetExchange.NASDAQ
ZEO,True,False,False,AssetExchange.NASDAQ
IPVVW,True,False,False,AssetExchange.NASDAQ
ROOT,True,True,True,AssetExchange.NASDAQ
RDZNW,True,False,False,AssetExchange.NASDAQ
ZENA,True,False,False,AssetExchange.NASDAQ
YSPY,True,False,False,AssetExchange.NASDAQ
YSAU,True,False,False,AssetExchange.NASDAQ
YSAG,True,False,False,AssetExchange.NASDAQ
YQ,True,False,False,AssetExchange.NASDAQ
TSRYY,True,False,False,AssetExchange.OTC
XXRP,True,False,False,AssetExchange.ARCA
XXII,True,False,False,AssetExchange.NASDAQ
AAPY,True,False,False,AssetExchange.BATS
CABGY,True,False,False,AssetExchange.OTC
BTDPY,True,False,False,AssetExchange.OTC
XLSR,True,False,False,AssetExchange.ARCA
INAB,True,True,True,AssetExchange.NASDAQ
XLRI,True,False,False,AssetExchange.ARCA
EVVTY,True,False,False,AssetExchange.OTC
XLPX,True,False,False,AssetExchange.BATS
XLPU,True,False,False,AssetExchange.BATS
TOAO,True,False,False,AssetExchange.BATS
XLPD,True,False,False,AssetExchange.BATS
XLO,True,False,False,AssetExchange.NASDAQ
XLFI,True,False,False,AssetExchange.ARCA
XLCU,True,False,False,AssetExchange.BATS
BRAI,True,False,False,AssetExchange.NASDAQ
XLCI,True,False,False,AssetExchange.ARCA
IPVVU,True,False,False,AssetExchange.NASDAQ
XLCD,True,False,False,AssetExchange.BATS
IPVV,True,False,False,AssetExchange.NASDAQ
SOBKY,True,False,False,AssetExchange.OTC
IPST,True,False,False,AssetExchange.NASDAQ
PCRHY,True,False,False,AssetExchange.OTC
IPOS,True,False,False,AssetExchange.ARCA
IPM,True,False,False,AssetExchange.NASDAQ
IPB,True,False,False,AssetExchange.NYSE
JSAIY,True,False,False,AssetExchange.OTC
SMIZ,True,False,False,AssetExchange.ARCA
XLBI,True,False,False,AssetExchange.ARCA
XLABW,True,False,False,AssetExchange.NASDAQ
KBCSY,True,False,False,AssetExchange.OTC
XHLD,True,False,False,AssetExchange.NASDAQ
NVZMY,True,False,False,AssetExchange.OTC
PTBRY,True,False,False,AssetExchange.OTC
BIO.B,True,False,False,AssetExchange.NYSE
BUYW,True,False,False,AssetExchange.BATS
XEY,True,False,False,AssetExchange.NASDAQ
IPAY,True,False,False,AssetExchange.ARCA
IOYY,True,False,False,AssetExchange.NASDAQ
IOTR,True,False,False,AssetExchange.NASDAQ
FLLA,True,False,False,AssetExchange.ARCA
IOSX,True,False,False,AssetExchange.BATS
IEV,True,False,False,AssetExchange.ARCA
IOR,True,False,False,AssetExchange.AMEX
XEUR,True,False,False,AssetExchange.BATS
DYNC,True,False,False,AssetExchange.NASDAQ
IHE,True,False,False,AssetExchange.ARCA
SMTI,True,False,False,AssetExchange.NASDAQ
XES,True,False,False,AssetExchange.ARCA
SSMXY,True,False,False,AssetExchange.OTC
XEML,True,False,False,AssetExchange.BATS
FHIL,True,False,False,AssetExchange.BATS
QTUP,True,False,False,AssetExchange.BATS
XCBEW,True,False,False,AssetExchange.NASDAQ
XCBE,True,False,False,AssetExchange.NASDAQ
XBAP,True,False,False,AssetExchange.BATS
TOPP,True,False,False,AssetExchange.AMEX
XB,True,False,False,AssetExchange.ARCA
THKLY,True,False,False,AssetExchange.OTC
JLQD,True,False,False,AssetExchange.ARCA
KGFHY,True,False,False,AssetExchange.OTC
ATEYY,True,False,False,AssetExchange.OTC
FANUY,True,False,False,AssetExchange.OTC
DNKEY,True,False,False,AssetExchange.OTC
BZH,True,True,True,AssetExchange.NYSE
UEIC,True,True,True,AssetExchange.NASDAQ
WXET,True,False,False,AssetExchange.ARCA
IOPP,True,False,False,AssetExchange.ARCA
WWR,True,False,False,AssetExchange.AMEX
FJP,True,False,False,AssetExchange.NASDAQ
WULX,True,False,False,AssetExchange.BATS
WSTNU,True,False,False,AssetExchange.NASDAQ
WSTNR,True,False,False,AssetExchange.NASDAQ
SEMG,True,False,False,AssetExchange.ARCA
WSTN,True,False,False,AssetExchange.NASDAQ
MRSH,True,True,True,AssetExchange.NYSE
WSPC,True,False,False,AssetExchange.NASDAQ
XRP,True,True,True,AssetExchange.ARCA
WSO.B,True,False,False,AssetExchange.NYSE
WSHP,True,False,False,AssetExchange.NASDAQ
INVG,True,False,False,AssetExchange.ARCA
EVNT,True,False,False,AssetExchange.ARCA
DOCS,True,True,True,AssetExchange.NYSE
INTZ,True,False,False,AssetExchange.NASDAQ
DIN,True,True,True,AssetExchange.NYSE
INTW,True,False,False,AssetExchange.NASDAQ
INTS,True,False,False,AssetExchange.NASDAQ
SGLC,True,False,False,AssetExchange.ARCA
SORNW,True,False,False,AssetExchange.NASDAQ
INTM,True,False,False,AssetExchange.BATS
WRAP,True,False,False,AssetExchange.NASDAQ
WR,True,False,False,AssetExchange.BATS
MFA,True,True,True,AssetExchange.NYSE
RS,True,True,True,AssetExchange.NYSE
WQTM,True,False,False,AssetExchange.BATS
OGS,True,True,True,AssetExchange.NYSE
INDFY,True,False,False,AssetExchange.OTC
INRO,True,False,False,AssetExchange.NASDAQ
PGP,True,True,True,AssetExchange.NYSE
TS,True,True,True,AssetExchange.NYSE
MTPOY,True,False,False,AssetExchange.OTC
INOV,True,False,False,AssetExchange.ARCA
SAH,True,True,True,AssetExchange.NYSE
INN.PRE,True,False,False,AssetExchange.NYSE
INMU,True,False,False,AssetExchange.ARCA
BFRIW,True,False,False,AssetExchange.NASDAQ
HYFM,True,False,False,AssetExchange.NASDAQ
ORIQ,True,False,False,AssetExchange.NASDAQ
WKSP,True,False,False,AssetExchange.NASDAQ
ARKR,True,True,True,AssetExchange.NASDAQ
USPH,True,True,True,AssetExchange.NYSE
WKHS,True,False,False,AssetExchange.NASDAQ
ACHX,True,False,False,AssetExchange.BATS
KORP,True,False,False,AssetExchange.ARCA
STUB,True,True,True,AssetExchange.NYSE
TDAQ,True,True,True,AssetExchange.BATS
WKEY,True,False,False,AssetExchange.NASDAQ
WIMA,True,False,False,AssetExchange.NASDAQ
WIA,True,False,False,AssetExchange.NYSE
WHR.PRA,True,False,False,AssetExchange.NYSE
WHLRL,True,False,False,AssetExchange.NASDAQ
WHLR,True,False,False,AssetExchange.NASDAQ
WFF,True,False,False,AssetExchange.NASDAQ
KNBWY,True,False,False,AssetExchange.OTC
CLSKW,True,False,False,AssetExchange.NASDAQ
WFC.PRA,True,False,False,AssetExchange.NYSE
WENNW,True,False,False,AssetExchange.NASDAQ
WENNU,True,False,False,AssetExchange.NASDAQ
WENC.U,True,False,False,AssetExchange.NYSE
INM,True,False,False,AssetExchange.NASDAQ
WELD,True,False,False,AssetExchange.ARCA
WEEI,True,False,False,AssetExchange.NASDAQ
SB,True,True,True,AssetExchange.NYSE
WEBS,True,False,False,AssetExchange.ARCA
WDCX,True,False,False,AssetExchange.BATS
WBX,True,False,False,AssetExchange.NYSE
UVRBY,True,False,False,AssetExchange.OTC
WBUY,True,False,False,AssetExchange.NASDAQ
TATYY,True,False,False,AssetExchange.OTC
TPR,True,True,True,AssetExchange.NYSE
WBTN,True,False,False,AssetExchange.NASDAQ
WBIL,True,False,False,AssetExchange.ARCA
VOO,True,True,True,AssetExchange.ARCA
WATR,True,False,False,AssetExchange.NASDAQ
HIMX,True,True,True,AssetExchange.NASDAQ
ELV,True,True,True,AssetExchange.NYSE
VSOL,True,False,False,AssetExchange.NASDAQ
VSMV,True,False,False,AssetExchange.NASDAQ
VSME,True,False,False,AssetExchange.NASDAQ
PSUS,True,True,True,AssetExchange.NYSE
VSDM,True,False,False,AssetExchange.BATS
DNOW,True,True,True,AssetExchange.NYSE
EGGY,True,True,True,AssetExchange.ARCA
SLVM,True,True,True,AssetExchange.NYSE
KEY,True,True,True,AssetExchange.NYSE
PHM,True,True,True,AssetExchange.NYSE
VSDB,True,False,False,AssetExchange.BATS
VIVK,True,False,False,AssetExchange.NASDAQ
VIS,True,False,False,AssetExchange.ARCA
CVX,True,True,True,AssetExchange.NYSE
VII.WS,True,False,False,AssetExchange.NYSE
VBCA,True,False,False,AssetExchange.NASDAQ
VAVX,True,False,False,AssetExchange.NASDAQ
VAMO,True,False,False,AssetExchange.BATS
UXI,True,False,False,AssetExchange.ARCA
UXAP,True,False,False,AssetExchange.BATS
UX,True,False,False,AssetExchange.BATS
UUUG,True,False,False,AssetExchange.NASDAQ
UTWY,True,False,False,AssetExchange.NASDAQ
UPMMY,True,False,False,AssetExchange.OTC
UTSL,True,False,False,AssetExchange.ARCA
COTY,True,True,True,AssetExchange.NYSE
UGE,True,False,False,AssetExchange.ARCA
UGA,True,False,False,AssetExchange.ARCA
UBRL,True,False,False,AssetExchange.NASDAQ
UAC.WS,True,False,False,AssetExchange.AMEX
DNBBY,True,False,False,AssetExchange.OTC
INLF,True,False,False,AssetExchange.NASDAQ
TWAV,True,False,False,AssetExchange.NASDAQ
TVRD,True,False,False,AssetExchange.NASDAQ
TSMU,True,False,False,AssetExchange.NASDAQ
TSMG,True,False,False,AssetExchange.NASDAQ
BXC,True,True,True,AssetExchange.NYSE
TSIC,True,False,False,AssetExchange.ARCA
TSEU,True,False,False,AssetExchange.BATS
TSES,True,False,False,AssetExchange.ARCA
TSCV,True,False,False,AssetExchange.ARCA
TSCM,True,False,False,AssetExchange.NASDAQ
TRSG,True,False,False,AssetExchange.NASDAQ
TROO,True,False,False,AssetExchange.NASDAQ
TILT,True,False,False,AssetExchange.BATS
AMZO,True,False,False,AssetExchange.BATS
EEA,True,False,False,AssetExchange.NYSE
INKT,True,False,False,AssetExchange.NASDAQ
MRPLY,True,False,False,AssetExchange.OTC
SZKMY,True,False,False,AssetExchange.OTC
INKM,True,False,False,AssetExchange.ARCA
TRNZ,True,False,False,AssetExchange.NYSE
CHAI,True,False,False,AssetExchange.NASDAQ
CETX,True,False,False,AssetExchange.NASDAQ
ORKLY,True,False,False,AssetExchange.OTC
VWAPY,True,False,False,AssetExchange.OTC
TRNR,True,False,False,AssetExchange.NASDAQ
TRND,True,False,False,AssetExchange.ARCA
SAXPY,True,False,False,AssetExchange.OTC
SCHYY,True,False,False,AssetExchange.OTC
TKHVY,True,False,False,AssetExchange.OTC
TRIB,True,False,False,AssetExchange.NASDAQ
TRGSU,True,False,False,AssetExchange.NASDAQ
TRGSR,True,False,False,AssetExchange.NASDAQ
TPLS,True,False,False,AssetExchange.NASDAQ
TPLC,True,False,False,AssetExchange.ARCA
TPGXL,True,False,False,AssetExchange.NASDAQ
SGIOY,True,False,False,AssetExchange.OTC
TOV,True,False,False,AssetExchange.ARCA
TOUS,True,False,False,AssetExchange.ARCA
BETH,True,False,False,AssetExchange.ARCA
TOTR,True,False,False,AssetExchange.ARCA
TMSF,True,False,False,AssetExchange.NASDAQ
TMS,True,False,False,AssetExchange.NASDAQ
INHD,True,False,False,AssetExchange.NASDAQ
TIME,True,False,False,AssetExchange.ARCA
THEQ,True,False,False,AssetExchange.ARCA
THEOU,True,False,False,AssetExchange.NASDAQ
PLBC,True,True,True,AssetExchange.NASDAQ
BDOUY,True,False,False,AssetExchange.OTC
WMMVY,True,False,False,AssetExchange.OTC
NTTYY,True,False,False,AssetExchange.OTC
VUS,True,False,False,AssetExchange.ARCA
THEOR,True,False,False,AssetExchange.NASDAQ
EYUBY,True,False,False,AssetExchange.OTC
THEO,True,False,False,AssetExchange.NASDAQ
THD,True,False,False,AssetExchange.ARCA
THCH,True,False,False,AssetExchange.NASDAQ
TBFG,True,False,False,AssetExchange.ARCA
TBFC,True,False,False,AssetExchange.ARCA
BVNRY,True,False,False,AssetExchange.OTC
SVNDY,True,False,False,AssetExchange.OTC
TBF,True,False,False,AssetExchange.ARCA
TBCVU,True,False,False,AssetExchange.NASDAQ
INFQ.WS,True,False,False,AssetExchange.NYSE
INDP,True,False,False,AssetExchange.NASDAQ
INDO,True,False,False,AssetExchange.AMEX
TACOU,True,False,False,AssetExchange.NASDAQ
SZZLR,True,False,False,AssetExchange.NASDAQ
SZK,True,False,False,AssetExchange.ARCA
SYZ,True,False,False,AssetExchange.NASDAQ
CAVA,True,True,True,AssetExchange.NYSE
NDEKY,True,False,False,AssetExchange.OTC
HXGBY,True,False,False,AssetExchange.OTC
SYFI,True,False,False,AssetExchange.ARCA
SYF.PRA,True,False,False,AssetExchange.NYSE
INDH,True,False,False,AssetExchange.NASDAQ
SWVLW,True,False,False,AssetExchange.NASDAQ
AMKBY,True,False,False,AssetExchange.OTC
SWVL,True,False,False,AssetExchange.NASDAQ
SWRD,True,False,False,AssetExchange.NASDAQ
SWMR,True,False,False,AssetExchange.NASDAQ
SWKHL,True,False,False,AssetExchange.NASDAQ
SVIX,True,False,False,AssetExchange.BATS
SVIVW,True,False,False,AssetExchange.NASDAQ
SVIVU,True,False,False,AssetExchange.NASDAQ
AKA,True,False,False,AssetExchange.NYSE
SURI,True,False,False,AssetExchange.ARCA
SURG,True,False,False,AssetExchange.NASDAQ
IPEXU,True,False,False,AssetExchange.NASDAQ
SURE,True,False,False,AssetExchange.ARCA
SUPX,True,False,False,AssetExchange.NASDAQ
SUPP,True,False,False,AssetExchange.NASDAQ
SRXH,True,False,False,AssetExchange.AMEX
SUGP,True,False,False,AssetExchange.NASDAQ
STXE,True,False,False,AssetExchange.NYSE
STT.PRG,True,False,False,AssetExchange.NYSE
PLYX,True,False,False,AssetExchange.NASDAQ
ABLV,True,False,False,AssetExchange.NASDAQ
ACKAY,True,False,False,AssetExchange.OTC
SPXE,True,False,False,AssetExchange.ARCA
KNYJY,True,False,False,AssetExchange.OTC
SPXD,True,False,False,AssetExchange.NASDAQ
TTDKY,True,False,False,AssetExchange.OTC
GMVHY,True,False,False,AssetExchange.OTC
SPWR,True,False,False,AssetExchange.NASDAQ
SPUT,True,False,False,AssetExchange.ARCA
KRYAY,True,False,False,AssetExchange.OTC
CJEWY,True,False,False,AssetExchange.OTC
VWAGY,True,False,False,AssetExchange.OTC
SPUC,True,False,False,AssetExchange.ARCA
SPTX,True,False,False,AssetExchange.NASDAQ
SPTU,True,False,False,AssetExchange.ARCA
HLP,True,False,False,AssetExchange.NASDAQ
SPTE,True,False,False,AssetExchange.ARCA
ASAZY,True,False,False,AssetExchange.OTC
MURGY,True,False,False,AssetExchange.OTC
SMN,True,False,False,AssetExchange.ARCA
SMMV,True,False,False,AssetExchange.BATS
WEICY,True,False,False,AssetExchange.OTC
SMMU,True,False,False,AssetExchange.ARCA
IMSRW,True,False,False,AssetExchange.NASDAQ
IMRX,True,False,False,AssetExchange.NASDAQ
IMRN,True,False,False,AssetExchange.NASDAQ
RTACU,True,False,False,AssetExchange.NASDAQ
RSSL,True,False,False,AssetExchange.ARCA
RREVU,True,False,False,AssetExchange.NASDAQ
RPT.PRC,True,False,False,AssetExchange.NYSE
RPGL,True,False,False,AssetExchange.NASDAQ
ROSC,True,False,False,AssetExchange.ARCA
CPAI,True,False,False,AssetExchange.NYSE
BLDX,True,False,False,AssetExchange.ARCA
ROMA,True,False,False,AssetExchange.NASDAQ
ROC,True,False,False,AssetExchange.NASDAQ
IMPPP,True,False,False,AssetExchange.NASDAQ
IMMP,True,False,False,AssetExchange.NASDAQ
IMFL,True,False,False,AssetExchange.BATS
FIGXU,True,False,False,AssetExchange.NASDAQ
GLNCY,True,False,False,AssetExchange.OTC
STRNY,True,False,False,AssetExchange.OTC
AVAV,True,True,True,AssetExchange.NASDAQ
ROBN,True,False,False,AssetExchange.BATS
RNTX,True,False,False,AssetExchange.NASDAQ
RNRG,True,False,False,AssetExchange.NASDAQ
SANA,True,True,True,AssetExchange.NASDAQ
BCGS,True,False,False,AssetExchange.ARCA
RNR.PRG,True,False,False,AssetExchange.NYSE
RNIN,True,False,False,AssetExchange.NASDAQ
ASYS,True,True,True,AssetExchange.NASDAQ
RMT,True,False,False,AssetExchange.NYSE
RMHY,True,False,False,AssetExchange.ARCA
RMCOW,True,False,False,AssetExchange.NASDAQ
RMCF,True,False,False,AssetExchange.NASDAQ
NOK,True,True,True,AssetExchange.NYSE
RMCA,True,False,False,AssetExchange.ARCA
RJDI,True,False,False,AssetExchange.ARCA
RJCA,True,False,False,AssetExchange.ARCA
JVAL,True,True,True,AssetExchange.ARCA
YGLD,True,True,True,AssetExchange.ARCA
RIZE,True,False,False,AssetExchange.BATS
RINT,True,False,False,AssetExchange.NASDAQ
SNAP,True,True,True,AssetExchange.NYSE
OSK,True,True,True,AssetExchange.NYSE
RGTIW,True,False,False,AssetExchange.NASDAQ
TDW,True,True,True,AssetExchange.NYSE
HUBB,True,True,True,AssetExchange.NYSE
RGTC,True,False,False,AssetExchange.BATS
ZDGE,True,True,True,AssetExchange.AMEX
AUST,True,True,True,AssetExchange.AMEX
RGT,True,False,False,AssetExchange.NYSE
MOH,True,True,True,AssetExchange.NYSE
RCEL,True,True,True,AssetExchange.NASDAQ
RGS,True,False,False,AssetExchange.NASDAQ
CCJ,True,True,True,AssetExchange.NYSE
RGLO,True,False,False,AssetExchange.NASDAQ
EVR,True,True,True,AssetExchange.NYSE
BCBP,True,True,True,AssetExchange.NASDAQ
BTU,True,True,True,AssetExchange.NYSE
CAE,True,True,True,AssetExchange.NASDAQ
PAPR,True,True,True,AssetExchange.BATS
BUSE,True,True,True,AssetExchange.NASDAQ
RFV,True,False,False,AssetExchange.ARCA
RFCI,True,False,False,AssetExchange.ARCA
AMBQ,True,True,True,AssetExchange.NYSE
RFAMU,True,False,False,AssetExchange.NASDAQ
MBS,True,True,True,AssetExchange.NASDAQ
EVUS,True,True,True,AssetExchange.BATS
GLNG,True,True,True,AssetExchange.NASDAQ
REVB,True,False,False,AssetExchange.NASDAQ
FSLY,True,True,True,AssetExchange.NASDAQ
HTH,True,True,True,AssetExchange.NYSE
RESM,True,False,False,AssetExchange.ARCA
AJG,True,True,True,AssetExchange.NYSE
ASG,True,True,True,AssetExchange.NYSE
GNRC,True,True,True,AssetExchange.NYSE
