symbol,day,ts,n_quotes,q_ts,nbb,nbo,spread,err
PCLA,2026-05-28,2026-05-28T18:41:00+00:00,37,2026-05-28T18:37:45.737707+00:00,9.54,9.96,0.4200000000000017,
PCLA,2026-06-04,2026-06-04T17:47:00+00:00,6,2026-06-04T17:42:02.074733+00:00,8.01,8.31,0.3000000000000007,
PCLA,2026-06-04,2026-06-04T18:10:00+00:00,79,2026-06-04T18:09:41.643570+00:00,7.4,7.65,0.25,
PCLA,2026-06-04,2026-06-04T18:11:00+00:00,83,2026-06-04T18:10:59.737288+00:00,7.17,7.67,0.5,
PCLA,2026-07-28,2026-07-28T17:08:00+00:00,133,2026-07-28T17:07:59.881366+00:00,5.71,6.0,0.29000000000000004,
PCLA,2026-07-28,2026-07-28T17:14:00+00:00,51,2026-07-28T17:13:59.701704+00:00,4.9,5.18,0.27999999999999936,
PCLA,2026-07-28,2026-07-28T17:33:00+00:00,179,2026-07-28T17:32:55.385431+00:00,4.67,4.85,0.17999999999999972,
PCLA,2026-07-28,2026-07-28T17:36:00+00:00,100,2026-07-28T17:35:47.510650+00:00,4.41,4.9,0.4900000000000002,
PCLA,2026-07-28,2026-07-28T17:39:00+00:00,113,2026-07-28T17:38:32.001750+00:00,4.52,4.7,0.1800000000000006,
PCLA,2026-07-28,2026-07-28T18:01:00+00:00,39,2026-07-28T18:00:06.590890+00:00,4.8,5.02,0.21999999999999975,
PCLA,2026-07-28,2026-07-28T19:55:00+00:00,46,2026-07-28T19:54:05.235118+00:00,5.78,5.95,0.16999999999999993,
PCLA,2026-08-10,2026-08-10T15:00:00+00:00,3652,2026-08-10T14:59:59.520457+00:00,16.81,17.05,0.240000000000002,
PCLA,2026-08-10,2026-08-10T15:01:00+00:00,2983,2026-08-10T15:00:59.934355+00:00,17.0,17.42,0.4200000000000017,
PCLA,2026-08-10,2026-08-10T15:25:00+00:00,2337,2026-08-10T15:24:59.934903+00:00,12.16,12.38,0.22000000000000064,
PCLA,2026-08-10,2026-08-10T15:26:00+00:00,1722,2026-08-10T15:25:59.545977+00:00,12.18,12.43,0.25,
PCLA,2026-08-10,2026-08-10T15:44:00+00:00,736,2026-08-10T15:43:59.850123+00:00,10.6,11.0,0.40000000000000036,
PCLA,2026-08-10,2026-08-10T15:48:00+00:00,358,2026-08-10T15:47:58.639510+00:00,10.41,10.62,0.20999999999999908,
PCLA,2026-08-10,2026-08-10T16:09:00+00:00,162,2026-08-10T16:08:53.049480+00:00,9.0,9.15,0.15000000000000036,
PCLA,2026-08-10,2026-08-10T16:13:00+00:00,224,2026-08-10T16:12:57.913184+00:00,8.81,9.0,0.1899999999999995,
PCLA,2026-08-20,2026-08-20T14:35:00+00:00,825,2026-08-20T14:30:36.918568+00:00,9.12,9.18,0.0600000000000005,
PCLA,2026-08-20,2026-08-20T14:59:00+00:00,446,2026-08-20T14:58:58.074147+00:00,8.01,8.08,0.07000000000000028,
PCLA,2026-09-09,2026-09-09T17:44:00+00:00,506,2026-09-09T17:43:59.430553+00:00,6.9,7.0,0.09999999999999964,
PCLA,2026-09-09,2026-09-09T18:09:00+00:00,189,2026-09-09T18:08:56.654454+00:00,7.18,7.3,0.1200000000000001,
PHOE,2026-02-17,2026-02-17T19:15:00+00:00,448,2026-02-17T19:14:58.934182+00:00,21.75,22.5,0.75,
PHOE,2026-02-17,2026-02-17T19:25:00+00:00,0,,,,,no_quote_at_or_before_cover
PHOE,2026-02-17,2026-02-17T19:38:00+00:00,444,2026-02-17T19:37:58.280896+00:00,16.5,17.2,0.6999999999999993,
PHOE,2026-02-17,2026-02-17T19:39:00+00:00,403,2026-02-17T19:38:57.689719+00:00,17.25,17.5,0.25,
PHOE,2026-02-17,2026-02-17T19:40:00+00:00,369,2026-02-17T19:39:58.688381+00:00,17.2,17.79,0.5899999999999999,
PHOE,2026-02-17,2026-02-17T19:46:00+00:00,388,2026-02-17T19:45:56.524256+00:00,17.0,17.58,0.5799999999999983,
PHOE,2026-05-11,2026-05-11T14:59:00+00:00,28,2026-05-11T14:56:23.166330+00:00,21.42,23.0,1.5799999999999983,
PHOE,2026-05-11,2026-05-11T15:23:00+00:00,5,2026-05-11T15:22:46.092658+00:00,21.0,22.49,1.4899999999999984,
PHOE,2026-05-11,2026-05-11T19:54:00+00:00,8,2026-05-11T19:52:27.436069+00:00,21.39,21.61,0.21999999999999886,
PIII,2026-05-19,2026-05-19T14:03:00+00:00,1207,2026-05-19T14:02:59.071611+00:00,10.5,10.51,0.009999999999999787,
PIII,2026-05-19,2026-05-19T14:06:00+00:00,858,2026-05-19T14:05:56.671430+00:00,10.52,10.55,0.030000000000001137,
PIII,2026-05-19,2026-05-19T14:28:00+00:00,226,2026-05-19T14:27:47.082336+00:00,10.0,10.19,0.1899999999999995,
PIII,2026-05-19,2026-05-19T14:31:00+00:00,202,2026-05-19T14:30:57.014953+00:00,10.18,10.48,0.3000000000000007,
PLTD,2025-04-07,2025-04-07T14:36:00+00:00,22116,2025-04-07T14:35:59.970848+00:00,19.62,19.67,0.05000000000000071,
PLTD,2025-04-07,2025-04-07T15:01:00+00:00,11993,2025-04-07T15:00:59.878471+00:00,18.87,18.92,0.05000000000000071,
PLTK,2025-02-27,2025-02-27T14:47:00+00:00,1256,2025-02-27T14:46:58.717128+00:00,5.36,5.39,0.02999999999999936,
PLTK,2025-02-27,2025-02-27T15:12:00+00:00,728,2025-02-27T15:11:50.859848+00:00,5.37,5.38,0.009999999999999787,
PLYX,2026-03-12,2026-03-12T15:19:00+00:00,124,2026-03-12T15:18:39.403512+00:00,4.87,4.88,0.009999999999999787,
PLYX,2026-03-12,2026-03-12T15:45:00+00:00,34,2026-03-12T15:44:27.351660+00:00,5.05,5.08,0.03000000000000025,
PN,2026-05-05,2026-05-05T16:33:00+00:00,6684,2026-05-05T16:32:59.883281+00:00,10.59,10.7,0.10999999999999943,
PN,2026-05-05,2026-05-05T16:35:00+00:00,4054,2026-05-05T16:34:59.343233+00:00,10.86,10.93,0.07000000000000028,
PN,2026-05-05,2026-05-05T16:58:00+00:00,2421,2026-05-05T16:57:59.883561+00:00,8.24,8.4,0.16000000000000014,
PN,2026-05-05,2026-05-05T17:00:00+00:00,1900,2026-05-05T16:59:58.705809+00:00,8.2,8.23,0.030000000000001137,
PN,2026-05-05,2026-05-05T19:41:00+00:00,827,2026-05-05T19:40:55.757046+00:00,5.95,6.0,0.04999999999999982,
PN,2026-05-05,2026-05-05T19:56:00+00:00,478,2026-05-05T19:55:59.036749+00:00,6.56,6.68,0.1200000000000001,
PN,2026-05-07,2026-05-07T13:56:00+00:00,391,2026-05-07T13:55:54.833255+00:00,6.55,6.78,0.23000000000000043,
PN,2026-05-07,2026-05-07T13:57:00+00:00,293,2026-05-07T13:56:59.467496+00:00,6.71,6.85,0.13999999999999968,
PN,2026-05-07,2026-05-07T14:21:00+00:00,118,2026-05-07T14:20:55.646912+00:00,6.91,7.09,0.17999999999999972,
PN,2026-05-07,2026-05-07T14:22:00+00:00,132,2026-05-07T14:21:48.500480+00:00,6.99,7.09,0.09999999999999964,
PN,2026-07-24,2026-07-24T14:08:00+00:00,189,2026-07-24T14:07:59.276644+00:00,10.18,10.6,0.41999999999999993,
PN,2026-07-24,2026-07-24T14:10:00+00:00,217,2026-07-24T14:09:59.533958+00:00,9.6,10.0,0.40000000000000036,
PN,2026-07-24,2026-07-24T14:33:00+00:00,114,2026-07-24T14:32:21.004623+00:00,9.2,9.35,0.15000000000000036,
PN,2026-07-24,2026-07-24T14:35:00+00:00,127,2026-07-24T14:34:52.974679+00:00,9.4,9.79,0.3899999999999988,
PN,2026-07-24,2026-07-24T19:55:00+00:00,111,2026-07-24T19:54:20.054949+00:00,7.98,8.25,0.2699999999999996,
PN,2026-08-03,2026-08-03T14:33:00+00:00,0,,,,,no_quote_at_or_before_cover
PN,2026-08-03,2026-08-03T14:40:00+00:00,116,2026-08-03T14:35:39.562559+00:00,9.0,9.12,0.11999999999999922,
PN,2026-08-03,2026-08-03T14:53:00+00:00,220,2026-08-03T14:52:58.256205+00:00,8.24,8.8,0.5600000000000005,
PN,2026-08-03,2026-08-03T14:54:00+00:00,255,2026-08-03T14:53:59.454789+00:00,8.15,8.55,0.40000000000000036,
PN,2026-08-03,2026-08-03T15:05:00+00:00,54,2026-08-03T15:04:56.644607+00:00,8.11,8.39,0.28000000000000114,
PN,2026-08-03,2026-08-03T19:55:00+00:00,18,2026-08-03T19:53:23.872387+00:00,8.45,8.51,0.0600000000000005,
PN,2026-08-06,2026-08-06T14:45:00+00:00,1479,2026-08-06T14:44:59.477588+00:00,9.0,9.2,0.1999999999999993,
PN,2026-08-06,2026-08-06T14:47:00+00:00,1398,2026-08-06T14:46:58.321107+00:00,10.07,10.09,0.019999999999999574,
PN,2026-08-06,2026-08-06T15:10:00+00:00,903,2026-08-06T15:09:58.031431+00:00,10.0,10.18,0.17999999999999972,
PN,2026-08-06,2026-08-06T15:12:00+00:00,1215,2026-08-06T15:11:59.868054+00:00,10.87,10.93,0.0600000000000005,
PN,2026-08-06,2026-08-06T17:12:00+00:00,431,2026-08-06T17:11:58.560206+00:00,11.9,12.14,0.2400000000000002,
PN,2026-08-06,2026-08-06T17:13:00+00:00,474,2026-08-06T17:12:58.387926+00:00,12.0,12.2,0.1999999999999993,
PN,2026-08-06,2026-08-06T17:15:00+00:00,1056,2026-08-06T17:14:59.974598+00:00,12.82,12.9,0.08000000000000007,
PN,2026-08-06,2026-08-06T17:37:00+00:00,1132,2026-08-06T17:36:59.930288+00:00,10.28,10.5,0.22000000000000064,
PN,2026-08-06,2026-08-06T17:38:00+00:00,1072,2026-08-06T17:37:55.373447+00:00,10.21,10.31,0.09999999999999964,
PN,2026-08-06,2026-08-06T17:40:00+00:00,707,2026-08-06T17:39:59.046773+00:00,9.92,10.04,0.11999999999999922,
PN,2026-08-07,2026-08-07T13:47:00+00:00,563,2026-08-07T13:46:59.489323+00:00,2.7,2.75,0.04999999999999982,
PN,2026-08-07,2026-08-07T14:12:00+00:00,396,2026-08-07T14:11:59.958812+00:00,3.33,3.37,0.040000000000000036,
PNBK,2025-05-15,2025-05-15T13:59:00+00:00,51,2025-05-15T13:57:56.913287+00:00,4.65,4.76,0.10999999999999943,
PNBK,2025-05-15,2025-05-15T14:23:00+00:00,68,2025-05-15T14:22:05.711356+00:00,5.0,5.2,0.20000000000000018,
PSIG,2026-06-26,2026-06-26T16:04:00+00:00,1248,2026-06-26T16:03:59.296597+00:00,1.13,1.14,0.010000000000000009,
PSIG,2026-06-26,2026-06-26T16:05:00+00:00,1122,2026-06-26T16:04:59.183011+00:00,1.14,1.15,0.010000000000000009,
PSIG,2026-06-26,2026-06-26T16:22:00+00:00,1738,2026-06-26T16:21:58.197848+00:00,1.34,1.37,0.030000000000000027,
PSIG,2026-06-26,2026-06-26T16:23:00+00:00,1376,2026-06-26T16:22:57.127848+00:00,1.34,1.37,0.030000000000000027,
PSIG,2026-06-26,2026-06-26T16:29:00+00:00,1261,2026-06-26T16:28:59.967268+00:00,1.16,1.18,0.020000000000000018,
PSIG,2026-06-26,2026-06-26T16:30:00+00:00,1367,2026-06-26T16:29:58.763509+00:00,1.15,1.17,0.020000000000000018,
PSIG,2026-06-26,2026-06-26T16:47:00+00:00,342,2026-06-26T16:46:30.782962+00:00,1.24,1.25,0.010000000000000009,
PSIG,2026-06-26,2026-06-26T16:48:00+00:00,358,2026-06-26T16:47:58.025658+00:00,1.22,1.24,0.020000000000000018,
PSQL,2026-08-28,2026-08-28T14:02:00+00:00,338,2026-08-28T14:01:58.753451+00:00,13.96,14.1,0.1399999999999988,
PSQL,2026-08-28,2026-08-28T14:27:00+00:00,204,2026-08-28T14:26:57.492143+00:00,13.71,13.96,0.25,
PTGX,2025-10-10,2025-10-10T15:35:00+00:00,2914,2025-10-10T15:34:57.365558+00:00,87.02,87.5,0.480000000000004,
PTGX,2025-10-10,2025-10-10T15:36:00+00:00,2712,2025-10-10T15:35:57.647847+00:00,87.52,88.51,0.9900000000000091,
PTGX,2025-10-10,2025-10-10T16:00:00+00:00,729,2025-10-10T15:59:59.335590+00:00,90.01,90.92,0.9099999999999966,
PTGX,2025-10-10,2025-10-10T16:01:00+00:00,726,2025-10-10T16:00:56.896460+00:00,89.75,89.99,0.23999999999999488,
PTLE,2025-01-15,2025-01-15T15:04:00+00:00,417,2025-01-15T15:03:59.980465+00:00,12.88,13.08,0.1999999999999993,
PTLE,2025-01-15,2025-01-15T15:07:00+00:00,379,2025-01-15T15:06:59.086914+00:00,12.14,12.33,0.1899999999999995,
PTLE,2025-01-15,2025-01-15T15:29:00+00:00,69,2025-01-15T15:28:30.319101+00:00,11.99,12.49,0.5,
PTLE,2025-01-15,2025-01-15T15:32:00+00:00,49,2025-01-15T15:31:58.882810+00:00,11.81,12.0,0.1899999999999995,
PTLE,2025-01-15,2025-01-15T18:43:00+00:00,655,2025-01-15T18:42:53.820861+00:00,2.95,3.04,0.08999999999999986,
PTLE,2025-01-15,2025-01-15T18:44:00+00:00,667,2025-01-15T18:43:55.993306+00:00,3.16,3.2,0.040000000000000036,
PTLE,2025-01-15,2025-01-15T19:08:00+00:00,24,2025-01-15T19:07:51.657252+00:00,3.54,3.7,0.16000000000000014,
PTLE,2025-01-15,2025-01-15T19:09:00+00:00,109,2025-01-15T19:08:59.420240+00:00,3.7,3.8,0.09999999999999964,
PTLE,2025-01-15,2025-01-15T19:14:00+00:00,233,2025-01-15T19:13:59.119449+00:00,3.7,3.79,0.08999999999999986,
PTLE,2025-01-15,2025-01-15T19:15:00+00:00,224,2025-01-15T19:14:59.762327+00:00,3.78,3.8,0.020000000000000018,
PTLE,2025-01-15,2025-01-15T19:39:00+00:00,100,2025-01-15T19:38:37.827607+00:00,3.41,3.48,0.06999999999999984,
PTLE,2025-01-15,2025-01-15T19:40:00+00:00,116,2025-01-15T19:39:52.815866+00:00,3.42,3.55,0.1299999999999999,
PTNM,2025-07-17,2025-07-17T13:53:00+00:00,202,2025-07-17T13:52:54.946138+00:00,9.69,10.0,0.3100000000000005,
PTNM,2025-07-17,2025-07-17T14:18:00+00:00,382,2025-07-17T14:17:58.362253+00:00,9.0,9.5,0.5,
PTNM,2025-07-17,2025-07-17T15:42:00+00:00,0,,,,,no_quote_at_or_before_cover
PTNM,2025-07-17,2025-07-17T15:49:00+00:00,416,2025-07-17T15:48:52.314665+00:00,7.28,7.5,0.21999999999999975,
PTNM,2025-07-17,2025-07-17T15:51:00+00:00,303,2025-07-17T15:50:53.895793+00:00,7.9,8.0,0.09999999999999964,
PTNM,2025-07-17,2025-07-17T16:03:00+00:00,213,2025-07-17T16:02:58.494734+00:00,7.52,7.88,0.3600000000000003,
PTNM,2025-07-17,2025-07-17T16:14:00+00:00,54,2025-07-17T16:13:50.021655+00:00,7.12,7.25,0.1299999999999999,
PTNM,2025-07-17,2025-07-17T16:16:00+00:00,65,2025-07-17T16:15:58.954642+00:00,7.38,7.5,0.1200000000000001,
PTNM,2025-07-17,2025-07-17T16:45:00+00:00,151,2025-07-17T16:44:59.421242+00:00,6.05,6.24,0.1900000000000004,
PTNM,2025-07-17,2025-07-17T16:47:00+00:00,97,2025-07-17T16:46:54.772776+00:00,6.1,6.21,0.11000000000000032,
PTNM,2025-07-17,2025-07-17T17:10:00+00:00,76,2025-07-17T17:09:53.683005+00:00,6.31,6.76,0.4500000000000002,
PTNM,2025-07-17,2025-07-17T17:12:00+00:00,123,2025-07-17T17:11:58.578424+00:00,6.6,6.93,0.33000000000000007,
PTNM,2025-07-18,2025-07-18T15:50:00+00:00,681,2025-07-18T15:49:59.811401+00:00,2.01,2.04,0.03000000000000025,
PTNM,2025-07-18,2025-07-18T15:51:00+00:00,513,2025-07-18T15:50:59.177790+00:00,2.04,2.06,0.020000000000000018,
PTNM,2025-07-18,2025-07-18T16:15:00+00:00,5,2025-07-18T16:10:06.379938+00:00,2.11,2.12,0.010000000000000231,
PTNM,2025-07-18,2025-07-18T16:16:00+00:00,134,2025-07-18T16:15:59.009892+00:00,2.17,2.25,0.08000000000000007,
PTNM,2025-07-18,2025-07-18T16:22:00+00:00,51,2025-07-18T16:21:58.992344+00:00,2.02,2.08,0.06000000000000005,
PTNM,2025-07-18,2025-07-18T16:28:00+00:00,294,2025-07-18T16:27:57.654986+00:00,2.03,2.07,0.040000000000000036,
PTNM,2025-07-18,2025-07-18T16:29:00+00:00,210,2025-07-18T16:28:59.609440+00:00,2.06,2.1,0.040000000000000036,
PTNM,2025-07-18,2025-07-18T16:47:00+00:00,48,2025-07-18T16:46:21.123476+00:00,2.09,2.1,0.010000000000000231,
PTNM,2025-07-18,2025-07-18T16:53:00+00:00,98,2025-07-18T16:52:55.183088+00:00,2.01,2.02,0.010000000000000231,
PTNM,2025-07-18,2025-07-18T16:54:00+00:00,99,2025-07-18T16:53:58.814105+00:00,2.01,2.02,0.010000000000000231,
PYPL,2026-02-23,2026-02-23T16:39:00+00:00,36210,2026-02-23T16:38:59.962201+00:00,44.61,44.64,0.030000000000001137,
PYPL,2026-02-23,2026-02-23T17:04:00+00:00,11820,2026-02-23T17:03:59.837844+00:00,44.32,44.34,0.020000000000003126,
PZZA,2025-06-11,2025-06-11T18:37:00+00:00,4214,2025-06-11T18:36:59.746957+00:00,54.36,54.57,0.21000000000000085,
PZZA,2025-06-11,2025-06-11T18:39:00+00:00,2576,2025-06-11T18:38:59.634773+00:00,54.02,54.29,0.269999999999996,
PZZA,2025-06-11,2025-06-11T19:02:00+00:00,987,2025-06-11T19:01:52.011968+00:00,53.45,53.58,0.12999999999999545,
PZZA,2025-06-11,2025-06-11T19:04:00+00:00,671,2025-06-11T19:03:50.475827+00:00,53.54,53.72,0.17999999999999972,
PZZA,2025-11-10,2025-11-10T15:48:00+00:00,5314,2025-11-10T15:47:59.780153+00:00,44.9,44.99,0.09000000000000341,
PZZA,2025-11-10,2025-11-10T16:13:00+00:00,809,2025-11-10T16:12:57.321137+00:00,45.76,46.18,0.4200000000000017,
PZZA,2026-03-11,2026-03-11T16:35:00+00:00,4124,2026-03-11T16:34:58.294444+00:00,38.21,38.34,0.13000000000000256,
PZZA,2026-03-11,2026-03-11T16:37:00+00:00,2942,2026-03-11T16:36:59.316180+00:00,38.21,38.31,0.10000000000000142,
PZZA,2026-03-11,2026-03-11T17:00:00+00:00,574,2026-03-11T16:59:59.240929+00:00,38.67,38.74,0.07000000000000028,
PZZA,2026-03-11,2026-03-11T17:02:00+00:00,618,2026-03-11T17:01:57.225974+00:00,38.58,38.69,0.10999999999999943,
QCLS,2025-12-09,2025-12-09T14:50:00+00:00,1334,2025-12-09T14:49:59.772927+00:00,5.95,6.03,0.08000000000000007,
QCLS,2025-12-09,2025-12-09T15:15:00+00:00,385,2025-12-09T15:14:42.600800+00:00,6.23,6.25,0.019999999999999574,
QH,2025-10-29,2025-10-29T14:11:00+00:00,51,2025-10-29T14:06:21.634949+00:00,3.89,3.96,0.06999999999999984,
QH,2025-10-29,2025-10-29T14:18:00+00:00,1066,2025-10-29T14:17:59.852437+00:00,3.65,3.75,0.10000000000000009,
QH,2025-10-29,2025-10-29T14:34:00+00:00,84,2025-10-29T14:29:21.604895+00:00,2.82,2.94,0.1200000000000001,
QH,2025-10-29,2025-10-29T14:43:00+00:00,1266,2025-10-29T14:42:59.069913+00:00,2.32,2.35,0.03000000000000025,
QH,2025-10-29,2025-10-29T15:01:00+00:00,214,2025-10-29T14:56:22.498614+00:00,1.92,1.95,0.030000000000000027,
QH,2025-10-29,2025-10-29T15:27:00+00:00,0,,,,,no_quote_at_or_before_cover
QH,2025-10-29,2025-10-29T15:34:00+00:00,838,2025-10-29T15:33:59.611871+00:00,1.87,1.88,0.009999999999999787,
QH,2025-10-29,2025-10-29T16:02:00+00:00,765,2025-10-29T15:57:38.569938+00:00,1.99,3.6,1.61,
QH,2025-10-29,2025-10-29T16:13:00+00:00,0,,,,,no_quote_at_or_before_cover
QH,2025-10-29,2025-10-29T16:20:00+00:00,4912,2025-10-29T16:19:59.642551+00:00,2.86,2.87,0.010000000000000231,
QH,2025-10-29,2025-10-29T16:21:00+00:00,5653,2025-10-29T16:20:59.812050+00:00,2.87,2.89,0.020000000000000018,
QH,2025-10-29,2025-10-29T16:34:00+00:00,453,2025-10-29T16:33:59.827846+00:00,2.45,2.47,0.020000000000000018,
QH,2025-10-29,2025-10-29T16:40:00+00:00,6672,2025-10-29T16:39:59.883876+00:00,2.74,2.75,0.009999999999999787,
QH,2025-10-29,2025-10-29T16:41:00+00:00,6581,2025-10-29T16:40:59.894599+00:00,2.86,2.88,0.020000000000000018,
QH,2025-10-29,2025-10-29T16:45:00+00:00,7905,2025-10-29T16:44:59.953061+00:00,2.72,2.75,0.029999999999999805,
QH,2025-10-29,2025-10-29T16:46:00+00:00,7801,2025-10-29T16:45:59.811344+00:00,2.65,2.69,0.040000000000000036,
QH,2025-10-29,2025-10-29T17:05:00+00:00,8253,2025-10-29T17:04:59.986726+00:00,2.2,2.21,0.009999999999999787,
QH,2025-10-29,2025-10-29T17:06:00+00:00,7343,2025-10-29T17:05:59.071794+00:00,2.2,2.21,0.009999999999999787,
QH,2025-10-29,2025-10-29T19:39:00+00:00,161,2025-10-29T19:34:21.691187+00:00,1.4,1.41,0.010000000000000009,
QH,2025-10-29,2025-10-29T20:00:00+00:00,9,,,,,no_quote_at_or_before_cover
QNRX,2025-04-16,2025-04-16T13:54:00+00:00,76,2025-04-16T13:53:29.181070+00:00,6.26,6.48,0.22000000000000064,
QNRX,2025-04-16,2025-04-16T14:26:00+00:00,13,2025-04-16T14:25:47.564017+00:00,6.05,6.49,0.4400000000000004,
QNRX,2025-04-16,2025-04-16T19:36:00+00:00,0,,,,,no_quote_at_or_before_cover
QNRX,2025-10-10,2025-10-10T14:00:00+00:00,0,,,,,no_quote_at_or_before_cover
QNRX,2025-10-10,2025-10-10T14:29:00+00:00,0,,,,,no_quote_at_or_before_cover
QNRX,2025-10-10,2025-10-10T15:13:00+00:00,973,2025-10-10T15:08:41.697898+00:00,29.36,31.2,1.8399999999999999,
QNRX,2025-10-10,2025-10-10T15:14:00+00:00,289,2025-10-10T15:13:59.271330+00:00,30.25,30.51,0.26000000000000156,
QNRX,2025-10-10,2025-10-10T15:22:00+00:00,317,2025-10-10T15:17:28.977883+00:00,24.64,30.99,6.349999999999998,
QNRX,2025-10-10,2025-10-10T15:38:00+00:00,374,2025-10-10T15:37:59.990884+00:00,27.32,28.0,0.6799999999999997,
QNRX,2025-10-10,2025-10-10T15:39:00+00:00,962,2025-10-10T15:38:59.996719+00:00,28.82,29.39,0.5700000000000003,
QNRX,2025-10-10,2025-10-10T15:44:00+00:00,1185,2025-10-10T15:43:54.173293+00:00,26.0,26.5,0.5,
QNRX,2025-10-10,2025-10-10T15:45:00+00:00,1133,2025-10-10T15:44:53.527721+00:00,25.21,25.62,0.41000000000000014,
QNRX,2025-10-10,2025-10-10T16:09:00+00:00,354,2025-10-10T16:08:57.747251+00:00,20.06,20.48,0.4200000000000017,
QNRX,2025-10-10,2025-10-10T16:10:00+00:00,691,2025-10-10T16:09:59.453585+00:00,19.09,19.29,0.1999999999999993,
QNRX,2025-10-10,2025-10-10T16:15:00+00:00,1268,2025-10-10T16:14:57.726264+00:00,20.31,20.66,0.3500000000000014,
QNRX,2025-10-10,2025-10-10T16:17:00+00:00,877,2025-10-10T16:16:58.962324+00:00,20.02,20.49,0.46999999999999886,
QNRX,2025-10-10,2025-10-10T16:18:00+00:00,859,2025-10-10T16:17:59.428334+00:00,18.36,19.0,0.6400000000000006,
QNRX,2025-10-10,2025-10-10T16:38:00+00:00,203,2025-10-10T16:33:53.620887+00:00,17.6,19.92,2.3200000000000003,
QNRX,2025-10-10,2025-10-10T16:40:00+00:00,241,2025-10-10T16:39:59.731329+00:00,20.07,20.28,0.21000000000000085,
QNRX,2025-10-10,2025-10-10T16:42:00+00:00,437,2025-10-10T16:41:59.381657+00:00,19.77,20.1,0.33000000000000185,
QNRX,2025-10-10,2025-10-10T16:43:00+00:00,558,2025-10-10T16:42:58.243419+00:00,20.6,20.9,0.29999999999999716,
QNRX,2025-10-10,2025-10-10T17:00:00+00:00,1568,2025-10-10T16:59:59.923156+00:00,21.52,21.72,0.1999999999999993,
QNRX,2025-10-10,2025-10-10T17:29:00+00:00,968,2025-10-10T17:28:59.143664+00:00,17.3,17.6,0.3000000000000007,
QNRX,2025-10-10,2025-10-10T17:54:00+00:00,855,2025-10-10T17:53:56.202210+00:00,19.24,19.59,0.3500000000000014,
QNRX,2025-10-13,2025-10-13T14:02:00+00:00,198,2025-10-13T14:01:52.027947+00:00,18.0,18.3,0.3000000000000007,
QNRX,2025-10-13,2025-10-13T14:03:00+00:00,143,2025-10-13T14:02:57.570326+00:00,18.0,18.15,0.14999999999999858,
QNRX,2025-10-13,2025-10-13T14:27:00+00:00,51,2025-10-13T14:26:52.187207+00:00,16.25,16.99,0.7399999999999984,
QNRX,2025-10-13,2025-10-13T14:28:00+00:00,53,2025-10-13T14:27:55.716874+00:00,16.25,16.99,0.7399999999999984,
QNRX,2025-10-15,2025-10-15T14:36:00+00:00,54,2025-10-15T14:31:44.712943+00:00,14.41,16.38,1.9699999999999989,
QNRX,2025-10-15,2025-10-15T15:00:00+00:00,56,2025-10-15T14:59:52.173615+00:00,15.62,15.85,0.23000000000000043,
QNTM,2025-02-06,2025-02-06T15:00:00+00:00,1898,2025-02-06T14:55:49.883584+00:00,15.72,15.73,0.009999999999999787,
QNTM,2025-02-06,2025-02-06T15:07:00+00:00,4917,2025-02-06T15:06:59.996163+00:00,14.76,14.77,0.009999999999999787,
QNTM,2025-02-06,2025-02-06T15:24:00+00:00,3759,2025-02-06T15:23:59.726855+00:00,13.44,13.5,0.0600000000000005,
QNTM,2025-02-06,2025-02-06T15:32:00+00:00,1414,2025-02-06T15:31:57.341081+00:00,13.13,13.2,0.06999999999999851,
QXL,2026-06-22,2026-06-22T14:07:00+00:00,104,2026-06-22T14:06:59.541809+00:00,6.4,6.78,0.3799999999999999,
QXL,2026-06-22,2026-06-22T14:10:00+00:00,110,2026-06-22T14:09:27.135153+00:00,6.03,6.3,0.2699999999999996,
QXL,2026-06-22,2026-06-22T14:32:00+00:00,16,2026-06-22T14:31:55.384440+00:00,6.75,6.97,0.21999999999999975,
QXL,2026-06-22,2026-06-22T14:35:00+00:00,41,2026-06-22T14:34:55.754724+00:00,6.8,7.0,0.20000000000000018,
RAPP,2025-03-04,2025-03-04T15:36:00+00:00,255,2025-03-04T15:35:56.005373+00:00,8.28,8.39,0.11000000000000121,
RAPP,2025-03-04,2025-03-04T16:01:00+00:00,130,2025-03-04T16:00:57.995833+00:00,9.25,9.4,0.15000000000000036,
RBNE,2025-06-17,2025-06-17T13:56:00+00:00,8375,2025-06-17T13:55:59.932556+00:00,8.37,8.38,0.010000000000001563,
RBNE,2025-06-17,2025-06-17T13:58:00+00:00,6464,2025-06-17T13:57:59.909848+00:00,8.11,8.12,0.009999999999999787,
RBNE,2025-06-17,2025-06-17T14:21:00+00:00,638,2025-06-17T14:20:59.599411+00:00,7.74,7.8,0.05999999999999961,
RBNE,2025-06-17,2025-06-17T14:23:00+00:00,578,2025-06-17T14:22:59.914593+00:00,7.55,7.69,0.14000000000000057,
RBNE,2025-06-17,2025-06-17T15:32:00+00:00,106,2025-06-17T15:27:07.666921+00:00,0.5,21.0,20.5,
RBNE,2025-06-17,2025-06-17T15:39:00+00:00,12203,2025-06-17T15:38:59.609100+00:00,9.91,9.95,0.03999999999999915,
RBNE,2025-06-17,2025-06-17T15:55:00+00:00,4327,2025-06-17T15:54:59.986859+00:00,11.21,11.29,0.0799999999999983,
