day,symbol,fill_min,split,flag_1445,flag_1446,flag_1447,flag_1448,flag_1449,flag_1450,flag_1451,flag_1452,flag_1453,flag_1454,flag_1455,net_R_corr,net_R_corr_flat30
2025-12-29,RDTL,605.1268826499333,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.4830051440243424,-1.368065546708906
2025-12-30,ANDG,770.9760518043166,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.7506000000000008,-1.7762666666666664
2025-12-30,ASTS,590.0022861301667,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1424631235628113,-1.125113857994272
2025-12-30,FTAI,608.0133700166666,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,1.9112704831932774,1.9112704831932774
2025-12-30,INTW,668.4716964723,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.4626934136892085,-1.5029805424020761
2025-12-30,MVLL,598.12088391455,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.2819235891063472,-1.251207372890131
2025-12-30,QBTX,592.01675283285,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.1446597848254212,-1.1315808374570002
2025-12-30,SKYT,659.10851026105,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.4094284575829241,-1.3643919381960887
2025-12-31,APLD,736.0390180772166,TRAIN-H2,0,0,0,0,0,0,0,1,1,1,0,-1.102174400623306,-1.2500282356450154
2025-12-31,APLX,638.0732355551834,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,0,1.9352406015037602,1.9352406015037602
2025-12-31,HYMC,596.0283738468166,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.1990099328192034,-1.1932505509207503
2025-12-31,OUST,591.0910082825667,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.2471565072639221,-1.2275404358353508
2025-12-31,PVLA,821.9971836163667,TRAIN-H2,0,0,0,0,0,1,0,0,1,0,0,-1.3545198930394642,-1.5044086378737553
2025-12-31,QBTX,683.1594628576333,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.2862148719882183,-1.2601652080599135
2026-01-02,AAOI,609.4069797877333,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.077573916408666,-1.2287503869969043
2026-01-02,ACMR,604.3083857823,VAL,0,0,0,0,0,1,0,0,0,0,0,1.6526097087378613,1.6526097087378613
2026-01-02,ALAB,586.06422312605,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.1468342768950157,-1.1311079799361605
2026-01-02,APLD,635.3343155116667,VAL,0,0,0,0,0,1,0,1,1,1,0,1.978425058555323,1.978425058555323
2026-01-02,APLX,603.0103880505667,VAL,0,0,1,0,1,1,0,1,1,0,0,-1.2378878141302845,-1.2134644395684735
2026-01-02,ASTS,800.1887473612834,VAL,0,0,0,0,0,1,0,0,0,0,0,1.9302583850931683,1.9302583850931683
2026-01-02,ASTX,726.1149993112333,VAL,0,0,0,1,0,1,0,1,1,0,0,1.7717667624116147,1.7717667624116147
2026-01-02,ATEX,698.09963911425,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.3804557732827671,-1.3536581542351478
2026-01-02,BE,606.0186329025333,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.0755809300879589,-1.2308829435107786
2026-01-02,BKSY,655.2342331232334,VAL,0,0,1,0,1,1,0,1,1,0,1,0.828919119833484,0.6902259887005668
2026-01-02,BMNR,640.7592642273667,VAL,0,0,0,0,0,1,0,1,1,1,0,1.9695479153609694,1.9695479153609694
2026-01-02,CCJ,590.4497089033833,VAL,0,0,0,0,0,1,1,1,1,0,0,0.16854325724289126,0.20665953631265893
2026-01-02,CLSX,722.0801753482167,VAL,0,0,0,0,1,1,0,0,0,0,1,-1.5624867924528252,-1.5317482045039514
2026-01-02,CRWV,647.7416191972667,VAL,0,0,0,0,0,1,0,0,0,1,0,1.969538823529406,1.969538823529406
2026-01-02,CWVX,634.4481927158333,VAL,0,0,0,0,1,1,0,0,0,0,1,1.9503755369732738,1.9503755369732738
2026-01-02,ENPH,618.49025278115,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.1446307692307605,-1.112092307692299
2026-01-02,ETHT,691.0940372595167,VAL,0,0,1,0,1,1,0,1,1,0,0,-1.1063000000000034,-1.310799999999997
2026-01-02,ETHU,691.0929745836333,VAL,0,0,0,0,0,1,0,1,1,1,0,-0.3873884691509668,-0.3467060367185345
2026-01-02,FLNC,587.9793276534666,VAL,0,0,0,0,0,1,0,1,1,0,0,1.928136717752235,1.928136717752235
2026-01-02,GLXY,677.1514165524,VAL,0,0,0,0,0,1,0,1,1,0,0,1.0824306783000301,1.1575483253588579
2026-01-02,HOOZ,610.9181602700166,VAL,0,0,0,0,0,1,1,0,1,0,1,-1.6490683673469397,-1.5013826530612233
2026-01-02,HUT,634.1500763477167,VAL,0,0,0,0,0,1,0,1,1,0,0,1.942371428571429,1.942371428571429
2026-01-02,ICHR,603.0166930763,VAL,0,0,0,0,0,1,1,1,1,0,1,0.011111133521578803,0.03874626865671385
2026-01-02,INTC,601.0316176427333,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.080606083885324,-1.3194597424219037
2026-01-02,INTW,601.0539064059833,VAL,0,0,0,0,0,1,0,0,0,0,0,-1.1114361702127766,-1.2245319148936213
2026-01-02,IREN,648.0409436551333,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.3711732396371152,-1.3238941698696742
2026-01-02,JKS,635.9037099281667,VAL,0,0,0,0,1,1,0,1,1,0,1,-1.3094781609195458,-1.5637195402298862
2026-01-02,LEU,648.624187248,VAL,0,0,0,0,0,1,0,0,0,0,0,1.7227326164874577,1.7227326164874577
2026-01-02,MP,676.0618456221167,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.079913910942351,-1.3559439420089707
2026-01-02,MU,643.4107236892166,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.0338910828025436,-1.3209197452229275
2026-01-02,MUU,604.3530176745,VAL,0,0,0,1,0,1,1,1,1,1,0,-1.3307904305468263,-1.2971799654305474
2026-01-02,MVLL,682.7942171297333,VAL,0,0,1,0,1,1,0,0,1,0,1,-1.5028865391203505,-1.4597235354573468
2026-01-02,NEBX,637.1004766660334,VAL,0,0,0,1,0,1,0,1,1,0,0,-1.2236081228142521,-1.2062490353700617
2026-01-02,NNE,674.0328530841833,VAL,0,0,0,0,1,1,0,0,0,0,1,1.9363391847962002,1.9363391847962002
2026-01-02,PLTZ,581.1253200009834,VAL,0,0,0,0,1,1,0,0,0,1,1,-1.2929379310344837,-1.3076965517241381
2026-01-02,POWL,606.71721229145,VAL,0,0,0,0,0,1,0,0,0,0,0,-1.5740100257069378,-1.5306591259640077
2026-01-02,RDTL,736.3820600963,VAL,0,0,0,0,1,1,0,0,1,0,0,0.6659296322454152,0.5718383749962619
2026-01-02,RKLX,735.0883656381167,VAL,0,0,0,1,0,1,0,1,1,0,0,-1.508667100103741,-1.3002954234895212
2026-01-02,SEDG,618.33937962845,VAL,0,0,0,0,0,1,0,1,1,0,0,-0.6973745631659096,-0.676547896499243
2026-01-02,SKYT,588.68632458695,VAL,0,0,0,0,1,1,0,0,0,0,1,1.9579365853658546,1.9579365853658546
2026-01-02,SNDK,586.0177260149167,VAL,0,0,0,0,0,1,0,0,0,0,0,1.4983726384364826,1.3784138979370224
2026-01-02,SOXL,588.1469670875,VAL,0,0,0,0,0,1,0,0,0,1,0,-1.1699317073170676,-1.1823219512195122
2026-01-02,UCTT,603.00346082775,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.8639424761904784,-1.7468891428571451
2026-01-02,VICR,635.8903188088667,VAL,0,0,0,0,0,1,1,0,1,0,0,-1.5141277372262756,-1.4797664233576626
2026-01-02,WGMI,636.0369932728667,VAL,0,0,0,0,0,1,0,1,1,0,0,0.878688612137198,0.791128612137201
2026-01-02,WING,667.6943970433833,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.2066384619603956,-1.3901109538697813
2026-01-05,AEHR,589.3055767627833,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.3428499999999843,-1.3451624999999945
2026-01-05,AFRM,598.8189437659166,VAL,0,0,0,0,0,1,0,1,1,1,0,1.9273849177445304,1.9273849177445304
2026-01-05,ALGM,591.5990402664166,VAL,0,0,0,0,0,1,0,0,0,0,1,-1.4628526315789578,-1.4056421052631602
2026-01-05,ALGT,838.9038426932833,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.2194403846153872,-1.4437384615384599
2026-01-05,APLX,632.0018790522666,VAL,0,0,1,0,1,1,0,1,1,0,0,1.924765553890176,1.924765553890176
2026-01-05,APPX,669.2218247592833,VAL,0,0,0,0,0,0,0,0,0,0,0,1.7819142857142836,1.7819142857142836
2026-01-05,ARCB,629.2793025386,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.685407771706133,-1.636834001214333
2026-01-05,ARQQ,586.75239525005,VAL,0,0,0,0,1,1,0,1,1,0,1,1.774891154543623,1.774891154543623
2026-01-05,ASTS,615.9248028966167,VAL,0,0,0,0,0,1,0,1,1,0,0,1.8790200961538461,1.8790200961538461
2026-01-05,ASTX,601.7007742289167,VAL,0,0,0,0,0,1,0,0,0,0,0,1.9042378378378382,1.9042378378378382
2026-01-05,AVAV,619.0106090898834,VAL,0,0,0,0,0,1,0,1,1,0,0,1.8824491109101873,1.8824491109101873
2026-01-05,BILL,589.0532189595667,VAL,0,0,0,0,0,0,0,1,1,0,0,-0.12656364180892118,-0.08402395926923836
2026-01-05,CECO,803.1251619373834,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.7796590909090864,-1.7441704545454502
2026-01-05,CIFU,664.2588482378,VAL,0,0,0,0,1,1,0,0,0,0,0,1.9391960311835532,1.9391960311835532
2026-01-05,CORD,603.0635632967334,VAL,0,0,1,0,1,0,0,1,1,0,0,-1.5215868900353633,-1.4152791977276706
2026-01-05,CVNA,626.0060885625667,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9266119274773688,1.9266119274773688
2026-01-05,DOCN,666.4035244925333,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.2594250000000078,-1.4275857142857173
2026-01-05,DPST,581.0135771152667,VAL,0,0,0,0,0,1,0,1,1,1,0,0.49498297818038184,0.5179893072943058
2026-01-05,EVR,600.0428561169167,VAL,0,0,0,0,0,1,1,0,1,0,0,-1.3151873392680475,-1.4545513353115722
2026-01-05,FIGR,587.0693708075333,VAL,0,0,0,0,0,1,1,0,0,0,0,1.9019882352941182,1.9019882352941182
2026-01-05,GDXU,601.0712500580667,VAL,0,0,0,1,0,1,0,1,1,0,0,-1.2598440118613343,-1.3900891099005455
2026-01-05,GHM,615.37658324785,VAL,0,0,0,0,0,1,1,0,1,0,0,-1.5620542857142885,-1.5393828571428598
2026-01-05,GLOB,612.34317601765,VAL,0,0,0,0,1,0,0,0,1,0,0,-1.0850770871985174,-1.0512352504638236
2026-01-05,HL,604.0502001634667,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.0781290331110494,-1.1808469818289988
2026-01-05,HOOG,670.0544576902333,VAL,0,0,1,0,1,1,0,0,1,0,0,-1.2976527477616442,-1.409969203457853
2026-01-05,HOOX,651.04307733665,VAL,0,0,0,0,1,1,0,0,0,0,1,1.9289199999999966,1.9289199999999966
2026-01-05,HUT,624.0434846788166,VAL,0,0,0,0,0,1,1,1,1,1,0,1.9340124711316398,1.9340124711316398
2026-01-05,HYMC,586.0476446376,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9169887418699565,1.9169887418699565
2026-01-05,IDR,595.02210435715,VAL,0,0,0,0,1,1,0,1,1,0,0,0.3156792084726848,0.3320379041248587
2026-01-05,INOD,637.7972276199833,VAL,0,0,0,1,0,1,1,1,1,0,0,-1.2736228656589335,-1.4724410474771148
2026-01-05,IONL,637.0272998772666,VAL,0,0,1,0,1,1,0,1,1,0,0,-1.3974158742402887,-1.2625225346967386
2026-01-05,IONQ,677.1104482275833,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.3049010362694304,-1.2647922279792747
2026-01-05,IONX,599.1268928435667,VAL,0,0,0,0,1,1,0,0,0,0,1,-1.1514119402985048,-1.2029748400852887
2026-01-05,IREN,702.2541429376,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.0671606060606067,-1.233660606060606
2026-01-05,JNUG,604.1156057490333,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.3604027625330117,-1.2726033811730597
2026-01-05,JOBX,687.1559835981,VAL,0,0,0,0,1,1,0,0,0,0,1,-2.500716129032238,-1.8514258064516054
2026-01-05,KRUS,601.5843628817667,VAL,0,0,0,0,0,1,1,0,0,0,0,1.812492307692308,1.812492307692308
2026-01-05,LABD,616.6759175060834,VAL,0,0,0,0,1,1,0,1,1,1,0,-1.1644666666666683,-1.360758333333338
2026-01-05,LINC,646.1807695758666,VAL,0,0,0,0,1,0,0,0,1,0,1,1.8334000000000006,1.8334000000000006
2026-01-05,LRN,681.0829299152167,VAL,0,0,0,0,0,1,1,0,1,0,0,1.8399000000000032,1.8399000000000032
2026-01-05,MC,598.0617879878333,VAL,0,0,0,0,0,1,1,0,1,0,0,-1.1827880870561314,-1.3817468499427283
2026-01-05,MUX,588.1978191672666,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.102429825592783,-1.1675368214775617
2026-01-05,NAIL,596.7374541599166,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.1233136321399482,-1.2778518503792782
2026-01-05,NNE,659.0045129947833,VAL,0,0,1,0,1,1,0,1,1,0,0,1.8929935747067832,1.8929935747067832
2026-01-05,NSP,717.1100141878334,VAL,0,0,0,0,1,1,1,0,0,0,0,1.8226297872340387,1.8226297872340387
2026-01-05,NUGT,601.1075560682,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.1932468532442198,-1.4103672236145925
2026-01-05,OKLL,637.2647083361167,VAL,1,1,1,1,1,1,0,1,1,0,1,-1.1732449962935498,-1.3140344699777617
2026-01-05,OKLO,824.4659224235334,VAL,0,0,0,0,0,1,0,1,1,1,0,0.2707001596227496,0.31227345344625196
2026-01-05,OKTA,586.3813059376666,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.1177621083264249,-1.3664320112390547
2026-01-05,PPTA,594.6542210728834,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.2742628443113797,-1.3470378443113782
2026-01-05,QBTS,639.1030732325,VAL,0,0,0,0,0,1,0,0,0,1,0,1.9680285714285692,1.9680285714285692
2026-01-05,QBTX,616.1262917867167,VAL,0,1,1,1,1,1,0,1,1,0,0,1.951298214713061,1.951298214713061
2026-01-05,QPUX,616.1263013399833,VAL,0,0,0,0,1,1,0,0,0,0,1,0.16793888888888828,0.3050777777777769
2026-01-05,QUBX,590.0463843917,VAL,0,0,1,0,1,1,0,1,1,0,1,1.9056423849243123,1.9056423849243123
2026-01-05,QXO,601.1821877628666,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9677479537428157,1.9677479537428157
2026-01-05,RGTI,596.4683339198667,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.0294938414593402,-1.2229148940909196
2026-01-05,RGTU,677.00997294915,VAL,0,0,0,0,1,1,0,0,0,0,1,-1.963187937499998,-1.5853754374999993
2026-01-05,RH,589.4991257118166,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.1933248007806174,-1.1897165718002929
2026-01-05,RKLX,809.17808328245,VAL,0,0,0,1,0,1,0,1,1,0,0,-1.2765836802021608,-1.309164498182039
2026-01-05,RKT,718.0853635219333,VAL,0,0,0,0,0,1,1,1,1,1,0,-0.22371363636362915,-0.6248727272727158
2026-01-05,ROBN,647.1406419292666,VAL,0,0,1,0,1,1,0,1,1,0,0,1.9260200264039813,1.9260200264039813
2026-01-05,SA,604.2409637912167,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.3375250000000043,-1.301127272727277
2026-01-05,SEZL,603.0183813614333,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.057974095796672,-1.0325708699902203
2026-01-05,SILJ,605.0700562656667,VAL,0,0,0,0,1,1,0,1,1,1,0,-1.0734852263401853,-1.2345804644354237
2026-01-05,SMLR,689.37693070625,VAL,0,0,0,1,0,1,0,1,1,0,1,-1.836700000000011,-1.6599272727272765
2026-01-05,SOFX,638.4360715025333,VAL,0,0,0,0,1,1,0,0,0,0,0,1.8985961601755323,1.8985961601755323
2026-01-05,TNDM,826.0180906835833,VAL,0,0,0,0,0,1,0,0,1,0,0,0.959517307692298,1.003969230769221
2026-01-05,UCTT,602.0020516274,VAL,0,0,0,0,0,1,1,1,1,0,1,1.5752741935483858,1.5752741935483858
2026-01-05,UPST,598.6518127806333,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9551862639141988,1.9551862639141988
2026-01-05,UPSX,601.1098896078666,VAL,0,0,1,0,1,1,0,0,1,0,0,1.9056671647127896,1.9056671647127896
2026-01-05,UTI,613.1680011663167,VAL,0,0,0,0,0,0,0,0,1,0,0,1.7338878492935654,1.7338878492935654
2026-01-05,XMTR,698.8865784691167,VAL,0,0,0,0,0,1,1,1,1,0,0,0.3265382639345374,0.07391624350319781
2026-01-05,YETI,591.2597972405333,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.1800005594405565,-1.319169790209792
2026-01-05,ZETA,604.6059888403,VAL,0,0,0,0,0,1,1,1,1,1,0,0.5903499186631211,0.4125463472345502
2026-01-06,AAOI,758.0686895915833,VAL,0,0,0,0,0,0,0,0,0,0,0,1.918510000000003,1.918510000000003
2026-01-06,ACLS,603.1415542032667,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.51984166666667,-1.7418416666666678
2026-01-06,AGQ,774.03176628195,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.3106156321839089,-1.3307696551724155
2026-01-06,ALB,587.52401148355,VAL,0,0,0,0,0,1,1,1,1,0,0,1.9215496679946882,1.9215496679946882
2026-01-06,ALGM,577.0237818365833,VAL,0,0,0,0,0,0,0,1,1,1,0,0.9882860689958268,1.0024887716985296
2026-01-06,AMZU,727.0170919743167,VAL,0,0,0,0,1,1,1,0,0,1,0,1.968622222222224,1.968622222222224
2026-01-06,AMZZ,727.0160926400833,VAL,0,0,0,0,1,1,1,0,0,1,0,0.356199999999984,0.2340837209302263
2026-01-06,ASTS,609.9993764366667,VAL,0,0,0,0,0,1,1,1,1,1,0,0.6393281128253075,0.665430263362942
2026-01-06,ASTX,607.2246783246,VAL,0,0,0,0,0,1,1,1,1,0,0,1.2336922686287695,1.0166607152307048
2026-01-06,AXTI,823.1283421292667,VAL,0,0,0,0,0,1,1,0,0,1,1,-1.2878689655172415,-1.2536275862068966
2026-01-06,BEAM,585.6911058055167,VAL,0,0,0,0,0,1,0,1,1,0,0,-0.5369809396315439,-0.5243080257538107
2026-01-06,BKSY,718.320451405,VAL,0,0,0,0,1,1,1,1,1,0,1,1.817414039018412,1.817414039018412
2026-01-06,BROS,633.0993098876834,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.2868044252422117,-1.2559909924063906
2026-01-06,BTU,615.4185605641667,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.323291941152529,-1.3437566289723906
2026-01-06,CAI,685.1788673212833,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.1568827586206873,-1.3721931034482755
2026-01-06,CAMT,648.6746381313667,VAL,0,0,0,0,0,1,1,0,1,0,0,-0.6335112982456179,-0.5835491929824558
2026-01-06,CBRL,588.89454163065,VAL,0,0,0,0,1,0,0,1,1,0,0,-1.4701811287477948,-1.4208239858906522
2026-01-06,CIEN,676.37642288355,VAL,0,0,0,0,0,0,0,0,0,0,0,1.8769571428571425,1.8769571428571425
2026-01-06,CMP,605.9584396806,VAL,0,0,0,0,1,1,1,0,1,0,1,-1.5422448275862086,-1.503917241379312
2026-01-06,CORD,653.3460558253834,VAL,0,0,0,0,1,1,0,0,0,1,0,-1.2690059405940586,-1.1209267326732673
2026-01-06,CORT,631.9249170894,VAL,0,0,0,0,0,0,0,1,1,0,0,-1.1341258651730355,-1.3318260052010369
2026-01-06,CRCD,603.2792528334334,VAL,0,0,0,0,1,1,0,0,0,0,0,-1.6866464217059294,-1.471607206019657
2026-01-06,CRSP,586.30662371325,VAL,0,0,0,0,0,1,0,0,0,0,0,-0.4183530695770812,-0.5299383356070952
2026-01-06,CVLG,793.1919527095333,VAL,0,0,0,0,1,1,1,0,1,0,0,1.767864285714285,1.767864285714285
2026-01-06,FIGR,672.3591441847333,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.3224155237496096,-1.3158125825731364
2026-01-06,GDXU,660.8386426738833,VAL,0,0,0,0,0,1,0,0,0,0,0,1.952587012987014,1.952587012987014
2026-01-06,GPCR,599.5582006773334,VAL,0,0,0,0,0,0,0,1,1,0,0,-1.3239468773608702,-1.3010777637874629
2026-01-06,HL,588.72285825385,VAL,0,0,0,0,0,1,0,1,1,1,0,1.716526375949416,1.7353017996782294
2026-01-06,LABU,601.0795730771167,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.0822978260869354,-1.3221999999999934
2026-01-06,LITE,613.3094303223166,VAL,0,0,0,0,0,0,0,1,1,0,0,-1.2625761737089216,-1.38736691817572
2026-01-06,LRCX,676.3574117800333,VAL,0,0,0,0,0,1,1,1,1,1,0,-0.1616113942144854,-0.1258131183524165
2026-01-06,MCHP,675.39916973445,VAL,0,0,0,0,0,1,1,1,1,1,0,0.38578109756097123,0.43154939024389766
2026-01-06,MRNA,583.04257852185,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9686795592512578,1.9686795592512578
2026-01-06,MU,607.1147876904666,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.3375054054054094,-1.2926270270270308
2026-01-06,MUU,605.0089917995666,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.0945708023120568,-1.268640544111188
2026-01-06,NCLH,619.08092108345,VAL,0,0,0,0,0,1,0,1,1,1,0,-0.23687485798482666,-0.4792138410356727
2026-01-06,NSA,716.0100628276,VAL,0,0,0,0,0,1,0,0,1,0,0,0.6328666009981648,0.6533388232203872
2026-01-06,NVTX,672.0463460941166,VAL,0,0,0,0,1,1,0,0,0,0,0,1.904027906976745,1.904027906976745
2026-01-06,RKLB,728.0240744670167,VAL,0,0,0,0,0,1,1,0,0,1,0,-1.3865500297654467,-1.3383358971306092
2026-01-06,RKLX,708.0584168247833,VAL,0,0,0,1,0,1,0,1,1,0,0,1.9254894128621034,1.9254894128621034
2026-01-06,SHAK,618.1760787206,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.0625936149802373,-1.23702218640881
2026-01-06,SIMO,602.2684167483,VAL,0,0,0,0,0,1,1,0,1,0,0,1.829295783286481,1.829295783286481
2026-01-06,SKYT,657.2003090746333,VAL,0,0,1,0,1,1,1,1,1,0,1,1.8827903945111493,1.8827903945111493
2026-01-06,SMST,686.0802660809667,VAL,0,0,0,0,0,1,0,0,1,0,0,1.9163791979441394,1.9163791979441394
2026-01-06,SN,603.2746604975333,VAL,0,0,0,0,0,1,0,1,1,0,0,0.109595299145297,0.1360034188034193
2026-01-06,SOXL,601.02605809665,VAL,0,0,0,0,0,1,1,1,1,1,0,-0.9937263887154767,-1.2783771823662742
2026-01-06,SRPT,586.10097060825,VAL,0,0,0,0,0,1,0,1,1,1,0,-0.23584886363636393,-0.22317272727272755
2026-01-06,STX,596.0019716436833,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9486580075349265,1.9486580075349265
2026-01-06,TWST,583.3907696482333,VAL,0,0,0,0,0,1,1,1,1,0,0,0.44140929878048024,0.4579494773519088
2026-01-06,VSAT,614.0148455819333,VAL,0,0,0,0,0,1,1,1,1,0,0,1.9303285967130226,1.9303285967130226
2026-01-06,WDC,594.0866785599167,VAL,0,0,0,0,0,1,1,0,0,0,0,1.9644189852700498,1.9644189852700498
2026-01-06,WRBY,615.31417715565,VAL,0,0,0,0,0,1,0,1,1,0,0,1.9370676923076915,1.9370676923076915
2026-01-07,ALAB,814.0105405674667,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.1573333333333404,-1.3673333333333364
2026-01-07,ALNY,608.9666972446,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.1572750463477983,-1.4054255839822052
2026-01-07,AMKR,609.4971740882334,VAL,0,0,0,0,0,0,0,1,1,1,0,-1.240366693397486,-1.2106368083400147
2026-01-07,APLS,600.84025027935,VAL,0,0,0,0,0,1,0,1,1,1,0,1.803307857142859,1.803307857142859
2026-01-07,APPX,744.31628271005,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.4352459794473973,-1.392493857903461
2026-01-07,ASTX,640.7563651006167,VAL,0,0,0,0,0,0,0,0,0,0,0,-1.1383470786619254,-1.1317922523015225
2026-01-07,AXTI,671.1002120576833,VAL,0,0,0,1,0,1,1,1,1,0,1,-1.0715405605499766,-1.169701850872555
2026-01-07,CDNL,727.45793650235,VAL,0,0,0,0,1,1,0,0,1,0,0,-1.8756506989748356,-1.844785834109971
2026-01-07,CRDO,677.0301300953166,VAL,0,0,0,0,0,0,0,1,1,1,0,1.953074452212951,1.953074452212951
2026-01-07,CWVX,696.04886739175,VAL,0,0,0,0,1,1,0,1,1,0,1,-1.0917017834859546,-1.2416914742076064
2026-01-07,CYD,706.9039947435,VAL,0,0,0,0,0,1,1,0,1,0,0,-2.0843276595744626,-1.5782851063829733
2026-01-07,FLY,627.5871632172,VAL,0,0,0,0,0,1,0,1,1,0,0,1.875048717310088,1.875048717310088
2026-01-07,FTAI,633.06054946435,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.3421338386901147,-1.3049140084899935
2026-01-07,GGLL,814.08654563765,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.3693399999999991,-1.3207161904761895
2026-01-07,GOOX,822.24218564625,VAL,0,0,0,0,0,1,1,0,1,0,0,-1.7720878682963876,-1.607902210575311
2026-01-07,HUT,643.40341495395,VAL,0,0,0,0,0,0,0,1,1,1,0,-1.1386381516587738,-1.283160878931497
2026-01-07,INTC,601.7363210782333,VAL,0,0,0,0,0,1,1,1,1,1,0,1.963052393359636,1.963052393359636
2026-01-07,IONL,654.0009186220833,VAL,0,0,0,0,1,1,0,0,1,0,0,-1.6750481899789234,-1.3579879490150666
2026-01-07,IONX,641.10758385055,VAL,0,0,0,0,1,1,0,1,1,0,1,-1.1081199243749422,-1.1715893121300447
2026-01-07,KLAR,814.9370332465,VAL,0,0,0,0,0,1,0,1,1,0,0,-1.2177542857142858,-1.369782857142859
2026-01-07,KOD,590.01837895925,VAL,0,0,0,0,1,1,0,0,0,0,1,-1.1831365079365064,-1.215898412698413
2026-01-07,LEU,588.08181894925,VAL,0,0,0,0,0,1,1,1,1,0,0,-1.2730256511788716,-1.2515230623217442
2026-01-07,LGN,668.02576390675,VAL,0,0,0,0,0,1,0,1,1,0,0,-0.5784287856071932,-0.5435012493753091
2026-01-07,MBX,606.9594928604666,VAL,0,0,0,0,1,1,0,0,0,0,0,1.829528571428576,1.829528571428576
2026-01-07,MP,700.0988736635,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.0767494334650811,-1.2628888274044787
2026-01-07,NUTX,595.5334641937,VAL,0,0,0,0,0,1,0,0,1,0,0,-1.5262000000000027,-1.4362000000000008
2026-01-07,OKLO,587.4361374632,VAL,0,0,0,0,0,1,0,1,1,1,0,-1.038368758593943,-1.1682050417797842
2026-01-07,PHVS,666.2210287002333,VAL,0,0,0,0,1,1,0,0,1,0,1,-1.5642814814814827,-1.5408925925925938
2026-01-07,PL,641.2601814917333,VAL,0,0,0,0,0,1,1,1,1,1,0,-1.293811454839045,-1.2802586910199474
2026-01-07,PLTG,708.0220723038333,VAL,0,0,0,0,1,1,0,0,0,0,1,-1.1502617278883684,-1.2121088446542179
