day,symbol,split,wk,half,variant,n_cross,b0_net_R,status,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R,exit_half_src
2026-02-05,RKLX,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,fill,39.0,37.45,38.99,586.14531008965,595.0,37.45,stop,1.5499999999999972,-1.0,0.11134928219781662,-1.1113492821978166,nbbo
2026-02-05,ROAD,VAL,2026-01-31/2026-02-06,,tick_rv,16,-1.0,fill,122.0,119.33,122.0,720.46141202625,808.0,127.34,target,2.6700000000000017,2.0,0.2874305410919269,1.712569458908073,nbbo
2026-02-05,ROBN,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,SBIT,VAL,2026-01-31/2026-02-06,,tick_rv,21,2.0,fill,67.5,66.35,67.49,613.15064577715,740.0,69.80000000000001,target,1.1500000000000057,2.0,0.05533291297015901,1.944667087029841,nbbo
2026-02-05,SIRI,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,SITM,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0,nofill,,,,,,,,,,,,
2026-02-05,SMCZ,VAL,2026-01-31/2026-02-06,,tick_rv,27,2.0,nofill,,,,,,,,,,,,
2026-02-05,SMTC,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0102040816326583,nofill,,,,,,,,,,,,
2026-02-05,SNDK,VAL,2026-01-31/2026-02-06,,tick_rv,7,-1.0,fill,607.0,591.22,606.99,585.1403806966,601.0,591.22,stop,15.779999999999973,-1.0,0.14709325923080033,-1.1470932592308003,nbbo
2026-02-05,SNXX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,SOXL,VAL,2026-01-31/2026-02-06,,tick_rv,5,-1.0,fill,54.74,53.22,54.73,585.1298072232166,599.0,53.22,stop,1.5200000000000031,-1.0,0.01782873351949556,-1.0178287335194955,nbbo
2026-02-05,SRZN,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,fill,24.6,23.9898,24.58,618.7190443925333,659.0,23.9898,stop,0.6102000000000025,-1.0,0.3192362504097025,-1.3192362504097024,fill_instant
2026-02-05,SYM,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,TECX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,TPG,VAL,2026-01-31/2026-02-06,,tick_rv,4,-1.0,fill,54.79,53.13,54.78,761.2586423133,776.0,53.13,stop,1.6599999999999966,-1.0,0.1432462594564294,-1.1432462594564294,nbbo
2026-02-05,TSEM,VAL,2026-01-31/2026-02-06,,tick_rv,10,2.0,nofill,,,,,,,,,,,,
2026-02-05,TTAN,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,TTMI,VAL,2026-01-31/2026-02-06,,tick_rv,9,0.13960113960113793,fill,95.29,92.16,95.28,588.4691918016,595.0,92.16,stop,3.1300000000000097,-1.0,0.19375965312642746,-1.1937596531264274,nbbo
2026-02-05,TW,VAL,2026-01-31/2026-02-06,,tick_rv,10,-1.0,fill,106.45,105.13,106.35,588.2365208122,595.0,105.13,stop,1.3200000000000074,-1.0,0.22047424242423816,-1.220474242424238,fill_instant
2026-02-05,USAX,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.285714285714287,nofill,,,,,,,,,,,,
2026-02-05,USGG,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.265101436061092,nofill,,,,,,,,,,,,
2026-02-05,UTI,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-05,UVXY,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,fill,41.83,41.26,41.82,636.04992271035,638.0,41.26,stop,0.5700000000000003,-1.0,0.04791134749700279,-1.0479113474970028,nbbo
2026-02-05,VIAV,VAL,2026-01-31/2026-02-06,,tick_rv,9,-1.0,fill,25.25,24.7042,25.24,585.04267997395,585.04267997395,24.7042,stop_bar,0.5457999999999998,-1.0,0.16058348791797103,-1.160583487917971,nbbo
2026-02-05,WDCX,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,nofill,,,,,,,,,,,,
2026-02-05,WNTR,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,43.69,43.2,43.64,706.9997709294834,713.0,43.2,stop,0.4899999999999949,-1.0,0.46661224489796177,-1.4666122448979617,fill_instant
2026-02-05,WULX,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.7476635514018664,nofill,,,,,,,,,,,,
2026-02-05,ZBIO,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,21.64,21.1595,21.61,594.2259013014,601.0,21.14,stop,0.48049999999999926,-1.0405827263267446,0.5477114847472484,-1.588294211073993,nbbo
2026-02-06,AAOI,VAL,2026-01-31/2026-02-06,,tick_rv,15,2.0,fill,42.28,41.69,42.268,699.51411277225,737.0,43.46000000000001,target,0.5900000000000034,2.0,0.08923785310734453,1.9107621468926554,nbbo
2026-02-06,ACMR,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,AEHR,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0740740740740726,fill,25.35,24.91,25.32,658.25359139865,820.0,26.230000000000004,target,0.4400000000000013,2.0,0.3941761121856862,1.6058238878143138,nbbo
2026-02-06,AGQ,VAL,2026-01-31/2026-02-06,,tick_rv,14,-1.0,fill,134.1,132.37,134.01,611.2015703082167,614.0,132.37,stop,1.7299999999999898,-1.0,0.16851321893417287,-1.168513218934173,nbbo
2026-02-06,AKTS,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,ALAB,VAL,2026-01-31/2026-02-06,,tick_rv,9,2.0,fill,160.5,156.75,160.5,588.7747596642333,768.0,168.0,target,3.75,2.0,0.08209095238095161,1.9179090476190483,nbbo
2026-02-06,ALGT,VAL,2026-01-31/2026-02-06,,tick_rv,7,2.0,fill,107.0,105.62,106.84,592.04284681875,662.0,109.75999999999999,target,1.3799999999999955,2.0,0.3796753623188422,1.6203246376811578,nbbo
2026-02-06,AMDG,VAL,2026-01-31/2026-02-06,,tick_rv,9,1.4830440280491977,fill,22.33,21.6392,22.32,587.4917725583333,955.0,23.0,eod,0.6907999999999994,0.9698899826288394,0.06456282570932134,0.905327156919518,fill_instant
2026-02-06,AMRC,VAL,2026-01-31/2026-02-06,,tick_rv,5,2.0,fill,29.36,29.0,29.325,666.0073918748167,705.0,30.08,target,0.35999999999999943,2.0,0.37782222222222006,1.62217777777778,fill_instant
2026-02-06,AMSC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,AMUU,VAL,2026-01-31/2026-02-06,,tick_rv,14,1.613888888888892,fill,46.86,46.2,46.79,666.9648839499666,955.0,47.835,eod,0.6599999999999966,1.477272727272737,0.12536714099853738,1.3519055862741998,nbbo
2026-02-06,AMZU,VAL,2026-01-31/2026-02-06,,tick_rv,11,2.0,nofill,,,,,,,,,,,,
2026-02-06,AMZZ,VAL,2026-01-31/2026-02-06,,tick_rv,11,2.0,nofill,,,,,,,,,,,,
2026-02-06,AN,VAL,2026-01-31/2026-02-06,,tick_rv,5,-0.09419431279620707,nofill,,,,,,,,,,,,
2026-02-06,ANPA,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,AOSL,VAL,2026-01-31/2026-02-06,,tick_rv,25,-1.0,fill,21.27,21.01,21.258,720.3230815843667,735.0,21.01,stop,0.259999999999998,-1.0,0.19404615384615387,-1.1940461538461538,nbbo
2026-02-06,APLD,VAL,2026-01-31/2026-02-06,,tick_rv,23,2.0000000000000036,fill,32.7,31.7397,32.6898,590.00205473605,769.0,34.62060000000001,target,0.9603000000000037,2.0,0.03198963190720187,1.968010368092798,nbbo
2026-02-06,APLX,VAL,2026-01-31/2026-02-06,,tick_rv,22,2.0,fill,78.68,77.14,78.6,633.6690546334166,648.0,77.14,stop,1.5400000000000063,-1.0,0.16145296815396046,-1.1614529681539605,nbbo
2026-02-06,ARKB,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,ARM,VAL,2026-01-31/2026-02-06,,tick_rv,13,2.0,fill,118.73,116.4562,118.71,586.9297616391167,847.0,123.27760000000002,target,2.2738000000000085,2.0,0.06160715510084062,1.9383928448991594,nbbo
2026-02-06,ARW,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,ASTS,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,fill,102.96,101.71,102.95,740.4056898002667,806.0,101.71,stop,1.25,-1.0,0.10629099130434576,-1.1062909913043457,nbbo
2026-02-06,ASTX,VAL,2026-01-31/2026-02-06,,tick_rv,16,2.0,fill,65.5,63.38,65.4044,678.3027824799167,861.0,69.74,target,2.1199999999999974,2.0,0.1162831030555162,1.8837168969444837,nbbo
2026-02-06,ATEX,VAL,2026-01-31/2026-02-06,,tick_rv,5,2.0,fill,28.94,28.45,28.95,724.8691728547833,736.0,28.36,stop,0.490000000000002,-1.183673469387754,0.0523918367346928,-1.2360653061224467,fill_instant
2026-02-06,AVGG,VAL,2026-01-31/2026-02-06,,tick_rv,7,-1.0,fill,23.61,23.04,23.58,588.0932367223166,603.0,23.04,stop,0.5700000000000003,-1.0,0.17095495240342928,-1.1709549524034293,nbbo
2026-02-06,AVGX,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,fill,40.96,40.51,40.925,669.0059536992,740.0,41.86000000000001,target,0.45000000000000284,2.0,0.1674852671909677,1.8325147328090323,nbbo
2026-02-06,AVL,VAL,2026-01-31/2026-02-06,,tick_rv,3,2.0,fill,38.63,38.15,38.6,668.4017812621834,748.0,39.59000000000001,target,0.480000000000004,2.0,0.20124887946040074,1.7987511205395992,nbbo
2026-02-06,AXTI,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,fill,23.42,23.0,23.42,586.5056245829667,592.0,23.0,stop,0.4200000000000017,-1.0,0.034761904761908345,-1.0347619047619083,fill_instant
2026-02-06,BETR,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,BEX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,BILL,VAL,2026-01-31/2026-02-06,,tick_rv,20,2.0,nofill,,,,,,,,,,,,
2026-02-06,BITB,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,BITW,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,BKSY,VAL,2026-01-31/2026-02-06,,tick_rv,7,2.0,fill,23.39,22.98,23.3628,692.3162240567333,738.0,22.98,stop,0.41000000000000014,-1.0,0.3038926829268316,-1.3038926829268316,fill_instant
2026-02-06,BLSH,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,BMNR,VAL,2026-01-31/2026-02-06,,tick_rv,4,-1.0,fill,20.15,19.945,20.14,731.29029790355,806.0,19.945,stop,0.2049999999999983,-1.0,0.06823902439023476,-1.0682390243902347,fill_instant
2026-02-06,BNAI,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,nofill,,,,,,,,,,,,
2026-02-06,BRRR,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,BTC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,CDE,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,21.38,21.09,21.37,611.3293852339833,685.0,21.09,stop,0.28999999999999915,-1.0,0.05116954751067051,-1.0511695475106706,nbbo
2026-02-06,CENX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,CNC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,CONY,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,CRCL,VAL,2026-01-31/2026-02-06,,tick_rv,4,-1.0,fill,56.51,55.5,56.4955,586.0005286935833,590.0,55.5,stop,1.009999999999998,-1.0,0.048854002131728864,-1.048854002131729,nbbo
2026-02-06,CRDO,VAL,2026-01-31/2026-02-06,,tick_rv,4,-1.0,fill,108.45,106.67,108.42,585.3537112965166,600.0,106.67,stop,1.7800000000000011,-1.0,0.10646858237548192,-1.1064685823754818,nbbo
2026-02-06,CRVS,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2026-02-06,CRWV,VAL,2026-01-31/2026-02-06,,tick_rv,29,2.0,fill,81.94,79.9,81.93,594.2513380306,647.0,86.01999999999998,target,2.039999999999992,2.0,0.04898540102816108,1.9510145989718388,nbbo
2026-02-06,CWVX,VAL,2026-01-31/2026-02-06,,tick_rv,33,2.0,fill,25.01,24.64,25.0,588.1485523502333,593.0,25.750000000000004,target,0.370000000000001,2.0,0.14823613086771167,1.8517638691322884,nbbo
2026-02-06,DOCS,VAL,2026-01-31/2026-02-06,,tick_rv,8,2.0,nofill,,,,,,,,,,,,
2026-02-06,EETH,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.6060606060606004,nofill,,,,,,,,,,,,
2026-02-06,ELF,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0,fill,81.51,79.85,81.5,578.1942533728334,593.0,79.85,stop,1.6600000000000108,-1.0,0.15372320862397013,-1.1537232086239702,nbbo
2026-02-06,ELVN,VAL,2026-01-31/2026-02-06,,tick_rv,3,2.0,nofill,,,,,,,,,,,,
2026-02-06,ETHU,VAL,2026-01-31/2026-02-06,,tick_rv,21,2.0,fill,22.42,22.12,22.4,670.95769666555,688.0,23.020000000000003,target,0.3000000000000007,2.0,0.06434767284749413,1.935652327152506,nbbo
2026-02-06,EXPO,VAL,2026-01-31/2026-02-06,,tick_rv,9,0.9103214890016966,fill,78.21,77.22,78.21,614.2052086543666,645.0,80.18999999999998,target,0.9899999999999949,2.0,1.1983548821548877,0.8016451178451123,nbbo
2026-02-06,EZBC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,EZPW,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,fill,25.35,25.07,25.335,693.20496659275,955.0,25.6,eod,0.28000000000000114,0.8928571428571392,0.09519193689746133,0.7976652059596779,nbbo
2026-02-06,FBRX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,FBTC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,FETH,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,20.72,20.5,20.7052,751.26753335675,784.0,20.5,stop,0.21999999999999886,-1.0,0.06409090909090037,-1.0640909090909003,fill_instant
2026-02-06,FLNC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,FLS,VAL,2026-01-31/2026-02-06,,tick_rv,12,1.8199566160520524,fill,83.61,82.675,83.7554,587.9820230414833,617.0,85.48,target,0.9350000000000023,2.0,0.5662524064171124,1.4337475935828876,nbbo
2026-02-06,FN,VAL,2026-01-31/2026-02-06,,tick_rv,11,1.6295754026354392,fill,488.0,471.43,487.5,592.8752767582666,955.0,506.1,eod,16.569999999999993,1.0923355461677748,0.17870971635485908,0.9136258298129157,fill_instant
2026-02-06,GBTC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,GEN,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,fill,24.96,24.55,24.95,586.2741687012333,596.0,24.55,stop,0.41000000000000014,-1.0,0.061456795276998724,-1.0614567952769987,nbbo
2026-02-06,GLSI,VAL,2026-01-31/2026-02-06,,tick_rv,5,-1.0,nofill,,,,,,,,,,,,
2026-02-06,GOLD,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,GRC,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,fill,64.94,64.02,64.928,605.7644795141,762.0,64.01,stop,0.9200000000000017,-1.0108695652173814,0.7536495169082122,-1.7645190821255936,nbbo
2026-02-06,GXRP,VAL,2026-01-31/2026-02-06,,tick_rv,5,2.0,fill,28.96,28.628,28.93,633.3272705330667,639.0,29.624000000000002,target,0.33200000000000074,2.0,0.07808674698795036,1.9219132530120497,fill_instant
2026-02-06,HIMS,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,HNRG,VAL,2026-01-31/2026-02-06,,tick_rv,8,-1.0,fill,20.44,20.0001,20.43,621.2210351636334,685.0,20.0001,stop,0.4399000000000015,-1.0,0.2812136902772046,-1.2812136902772047,nbbo
2026-02-06,HODL,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,HOOG,VAL,2026-01-31/2026-02-06,,tick_rv,10,2.0,fill,26.84,26.33,26.8,664.1971042547167,897.0,26.33,stop,0.5100000000000016,-1.0,0.18012477085508502,-1.180124770855085,nbbo
2026-02-06,HOOW,VAL,2026-01-31/2026-02-06,,tick_rv,8,0.485232067510547,fill,30.33,29.91,30.305,661.2321576461833,730.0,31.169999999999995,target,0.41999999999999815,2.0,0.08627142857142318,1.9137285714285768,fill_instant
2026-02-06,HSAI,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,fill,25.8,25.52,25.78,691.2991407062667,744.0,26.360000000000003,target,0.28000000000000114,2.0,0.05454285714286251,1.9454571428571374,fill_instant
2026-02-06,HTFL,VAL,2026-01-31/2026-02-06,,tick_rv,13,0.46279155868197075,fill,27.41,26.8598,27.39,626.5870817226,955.0,27.65,eod,0.5502000000000002,0.4362050163576851,0.36872123869849993,0.06748377765918517,nbbo
2026-02-06,HUBG,VAL,2026-01-31/2026-02-06,,tick_rv,17,2.0,nofill,,,,,,,,,,,,
2026-02-06,HUT,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,IBIT,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,IBTA,VAL,2026-01-31/2026-02-06,,tick_rv,1,-0.2045454545454472,nofill,,,,,,,,,,,,
2026-02-06,ICHR,VAL,2026-01-31/2026-02-06,,tick_rv,4,2.0,fill,30.86,30.47,30.84,659.30094693855,703.0,31.64,target,0.39000000000000057,2.0,0.3157270655270657,1.6842729344729344,nbbo
2026-02-06,IIIV,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,IONQ,VAL,2026-01-31/2026-02-06,,tick_rv,5,2.0,fill,33.7,33.215,33.69,660.3139554907,692.0,34.67,target,0.48499999999999943,2.0,0.03491546391753637,1.9650845360824636,fill_instant
2026-02-06,IREN,VAL,2026-01-31/2026-02-06,,tick_rv,13,-1.0,fill,41.99,40.785,41.99,645.0042088283167,653.0,40.785,stop,1.2050000000000054,-1.0,0.006769294605809098,-1.006769294605809,fill_instant
2026-02-06,IREZ,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,KE,VAL,2026-01-31/2026-02-06,,tick_rv,12,0.790418577422187,fill,25.75,24.725,25.7399,583.4033256820167,955.0,26.56,eod,1.0249999999999986,0.7902439024390242,0.17488718870346734,0.6153567137355569,nbbo
2026-02-06,KN,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,KOD,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,LGN,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,47.21,46.125,47.14,600.1335509582333,613.0,46.125,stop,1.0850000000000009,-1.0,0.5605760368663584,-1.5605760368663584,nbbo
2026-02-06,LIND,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,LPG,VAL,2026-01-31/2026-02-06,,tick_rv,5,2.0,fill,31.2,30.82,31.19,586.12515176825,663.0,31.959999999999997,target,0.379999999999999,2.0,0.1747157894736813,1.8252842105263187,fill_instant
2026-02-06,MSTR,VAL,2026-01-31/2026-02-06,,tick_rv,25,2.0,fill,123.3,120.6,123.25,586.2428193268166,668.0,128.7,target,2.700000000000003,1.9999999999999947,0.044260757386598994,1.9557392426133957,nbbo
2026-02-06,MSTY,VAL,2026-01-31/2026-02-06,,tick_rv,8,2.0,fill,22.42,22.03,22.4,586.0100619643167,667.0,23.200000000000003,target,0.39000000000000057,2.0,0.059646561771565854,1.9403534382284342,nbbo
2026-02-06,MULL,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0,fill,158.14,155.51,158.0,682.0346669933167,715.0,154.79,stop,2.6299999999999955,-1.2737642585551332,0.1624079847908727,-1.436172243346006,nbbo
2026-02-06,MUU,VAL,2026-01-31/2026-02-06,,tick_rv,5,-1.0,fill,178.5,175.53,178.37,682.00750708875,685.0,175.53,stop,2.969999999999999,-1.0,0.11257167813399661,-1.1125716781339967,nbbo
2026-02-06,NBIS,VAL,2026-01-31/2026-02-06,,tick_rv,8,2.0,fill,83.4,82.4657,83.4,668.1209851013833,690.0,85.26860000000002,target,0.9343000000000075,2.0,0.028956138285352567,1.9710438617146475,fill_instant
2026-02-06,NEBX,VAL,2026-01-31/2026-02-06,,tick_rv,23,2.0,fill,24.31,23.5559,24.3,637.0813573942166,681.0,25.818199999999994,target,0.7540999999999976,2.0,0.11561885675281894,1.884381143247181,nbbo
2026-02-06,NGVC,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,NNE,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,NSIT,VAL,2026-01-31/2026-02-06,,tick_rv,7,2.0,nofill,,,,,,,,,,,,
2026-02-06,NVDL,VAL,2026-01-31/2026-02-06,,tick_rv,7,-1.0,nofill,,,,,,,,,,,,
2026-02-06,NVDU,VAL,2026-01-31/2026-02-06,,tick_rv,5,-1.0,fill,109.06,107.72,109.0,592.02912203885,599.0,107.72,stop,1.3400000000000034,-1.0,0.13653913411665083,-1.1365391341166509,nbbo
2026-02-06,NVTX,VAL,2026-01-31/2026-02-06,,tick_rv,30,2.0,fill,22.33,21.61,22.3141,604.34798474245,659.0,23.769999999999996,target,0.7199999999999989,2.0,0.2566027777777778,1.7433972222222223,fill_instant
2026-02-06,OKLO,VAL,2026-01-31/2026-02-06,,tick_rv,11,2.0,fill,69.41,68.5207,69.38,674.00342213295,749.0,71.18859999999998,target,0.8892999999999915,2.0,0.12845802316428134,1.8715419768357187,fill_instant
2026-02-06,ONDL,VAL,2026-01-31/2026-02-06,,tick_rv,7,2.0,fill,20.41,20.07,20.4,734.9473245623333,787.0,20.07,stop,0.33999999999999986,-1.0,0.3353352941176455,-1.3353352941176455,fill_instant
2026-02-06,PAHC,VAL,2026-01-31/2026-02-06,,tick_rv,11,-0.5055280848936051,fill,55.0,54.0,54.963,607.7992974679333,660.0,54.0,stop,1.0,-1.0,0.3608000000000014,-1.3608000000000013,fill_instant
2026-02-06,PL,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,nofill,,,,,,,,,,,,
2026-02-06,PLSE,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,POWI,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,PSIX,VAL,2026-01-31/2026-02-06,,tick_rv,9,2.0,fill,74.6,73.0,74.49,636.0529428494833,742.0,77.79999999999998,target,1.5999999999999943,2.0,0.43003749999999896,1.569962500000001,nbbo
2026-02-06,QBTS,VAL,2026-01-31/2026-02-06,,tick_rv,3,2.0,fill,20.07,19.82,20.06,673.4255262412667,810.0,20.57,target,0.25,2.0,0.05645600000000625,1.9435439999999937,fill_instant
2026-02-06,QETH,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,20.51,20.26,20.5,738.979691632,789.0,20.26,stop,0.25,-1.0,0.09082929527991726,-1.0908292952799172,nbbo
2026-02-06,QURE,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2026-02-06,RGC,VAL,2026-01-31/2026-02-06,,tick_rv,1,-1.1949999999999976,nofill,,,,,,,,,,,,
2026-02-06,RKLX,VAL,2026-01-31/2026-02-06,,tick_rv,3,-1.0,fill,36.47,35.94,36.45,690.1877680301,712.0,35.94,stop,0.5300000000000011,-1.0,0.2211094339622626,-1.2211094339622626,fill_instant
2026-02-06,ROBN,VAL,2026-01-31/2026-02-06,,tick_rv,15,0.6806000000000019,nofill,,,,,,,,,,,,
2026-02-06,ROIV,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,SEI,VAL,2026-01-31/2026-02-06,,tick_rv,10,-1.0157480314960599,fill,51.31,50.64,51.31,625.6210525888,675.0,52.650000000000006,target,0.6700000000000017,2.0,0.3888507462686557,1.6111492537313443,fill_instant
2026-02-06,SEZL,VAL,2026-01-31/2026-02-06,,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2026-02-06,SMCI,VAL,2026-01-31/2026-02-06,,tick_rv,6,2.0,fill,33.57,33.21,33.56,634.1979623181834,657.0,34.29,target,0.35999999999999943,2.0,0.04682777777777233,1.9531722222222276,fill_instant
2026-02-06,SMX,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,SNCY,VAL,2026-01-31/2026-02-06,,tick_rv,14,2.0,fill,20.13,19.41,20.1,577.1814962360166,773.0,21.569999999999997,target,0.7199999999999989,2.0,0.2976583333333301,1.70234166666667,nbbo
2026-02-06,SOXL,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0,fill,59.26,57.5,59.245,587.59031452135,613.0,57.5,stop,1.759999999999998,-1.0,0.013638340608590644,-1.0136383406085907,nbbo
2026-02-06,SRZN,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.2101910828025513,nofill,,,,,,,,,,,,
2026-02-06,STRL,VAL,2026-01-31/2026-02-06,,tick_rv,4,-1.0,fill,389.25,378.471,388.88,577.5741733653833,615.0,378.471,stop,10.778999999999996,-1.0,0.4959939883106034,-1.4959939883106035,nbbo
2026-02-06,SYM,VAL,2026-01-31/2026-02-06,,tick_rv,6,-1.0,nofill,,,,,,,,,,,,
2026-02-06,SYNA,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
2026-02-06,TSAT,VAL,2026-01-31/2026-02-06,,tick_rv,3,-0.014925373134335956,nofill,,,,,,,,,,,,
2026-02-06,USD,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,nofill,,,,,,,,,,,,
2026-02-06,VOYG,VAL,2026-01-31/2026-02-06,,tick_rv,2,-1.0,nofill,,,,,,,,,,,,
2026-02-06,WGMI,VAL,2026-01-31/2026-02-06,,tick_rv,0,,not_armed,,,,,,,,,,,,
