day,symbol,split,stop,R,exit_m,exit_price,why,raw_R,cost_R,net_R,net_R_stopslip,changed,stopped_infill
2025-11-21,QBTZ,TRAIN,30.26,0.7399999999999984,623.0,30.26,stop,-1.0,0.1555437670228358,-1.155543767022836,-1.2782194426985118,False,False
2025-11-21,QDEL,TRAIN,23.49,0.2600000000000015,712.0,24.270000000000003,target,2.0,0.2217731443994609,1.778226855600539,1.778226855600539,False,False
2025-11-21,RGTZ,TRAIN,33.367999999999995,1.0320000000000036,635.0,36.464000000000006,target,2.0,0.01683833333333129,1.9831616666666687,1.9831616666666687,True,False
2025-11-21,RH,TRAIN,147.24,1.75,717.0,152.49,target,2.0,0.462427428571429,1.537572571428571,1.537572571428571,False,False
2025-11-21,ROCK,TRAIN,46.2,0.4799999999999969,689.0,47.63999999999999,target,2.0,0.5406833333333368,1.459316666666663,1.459316666666663,False,False
2025-11-21,ROOT,TRAIN,72.26,0.8900000000000006,725.0,72.26,stop,-1.0,0.252193258426975,-1.252193258426975,-1.49576629213484,False,False
2025-11-21,RVLV,TRAIN,23.37,0.2799999999999976,955.0,23.56,eod,-0.3214285714285737,0.2668285714285747,-0.5882571428571484,-0.5882571428571484,False,False
2025-11-21,SCLX,TRAIN,21.22,0.3900000000000005,805.0,22.39,target,2.0,1.3704564102564112,0.6295435897435888,0.6295435897435888,False,False
2025-11-21,SEDG,TRAIN,34.515,0.8149999999999977,787.0,34.515,stop,-1.0,0.1508658056183377,-1.1508658056183376,-1.2779148853729392,False,False
2025-11-21,SEI,TRAIN,42.085,0.4549999999999983,787.0,42.085,stop,-1.0,0.0995616739424919,-1.099561673942492,-1.3770451904260095,False,False
2025-11-21,SEPN,TRAIN,24.5,0.4899999999999984,893.0,25.969999999999995,target,2.0,0.2759061224489784,1.7240938775510215,1.7240938775510215,False,False
2025-11-21,SMST,TRAIN,83.1,1.2600000000000051,673.0,83.1,stop,-1.0,0.2006152975305995,-1.2006152975305997,-1.3984724403877418,False,False
2025-11-21,SOXL,TRAIN,31.622,0.9780000000000015,955.0,31.78,eod,-0.8384458077709601,0.016887664602649306,-0.8553334723736095,-0.8553334723736095,True,False
2025-11-21,SPRB,TRAIN,105.39,1.4099999999999966,767.0,109.62,target,2.0,0.6609390070921978,1.339060992907802,1.339060992907802,False,False
2025-11-21,SPYU,TRAIN,49.37,0.9600000000000009,928.0,49.3476,stop,-1.0233333333333308,0.0399516507731221,-1.063284984106453,-1.2174962341064528,False,False
2025-11-21,SSG,TRAIN,36.04,1.0,693.0,36.025,stop,-1.0150000000000006,0.068796288036683,-1.0837962880366836,-1.1918712880366835,False,False
2025-11-21,TEM,TRAIN,68.23,0.8699999999999903,862.0,70.83999999999997,target,2.0,0.166654515599341,1.833345484400659,1.833345484400659,False,False
2025-11-21,TEMT,TRAIN,20.2,0.4200000000000017,753.0,21.460000000000004,target,2.0,0.2483142857142881,1.7516857142857118,1.7516857142857118,False,False
2025-11-21,TNA,TRAIN,38.995,0.4149999999999991,719.0,40.24,target,2.0,0.0434891566265013,1.9565108433734988,1.9565108433734988,False,False
2025-11-21,TNDM,TRAIN,20.51,0.2199999999999988,716.0,21.17,target,2.0,0.2465181818181863,1.7534818181818137,1.7534818181818137,False,False
2025-11-21,TREE,TRAIN,50.78,0.5399999999999991,807.0,50.6,stop,-1.3333333333333333,0.5650370370370411,-1.8983703703703745,-2.1794814814814862,False,False
2025-11-21,TRNS,TRAIN,55.34,1.1899999999999975,883.0,55.23,stop,-1.0924369747899216,0.4126436974789957,-1.5050806722689174,-1.6443159663865647,False,False
2025-11-21,TSLQ,TRAIN,27.52,0.4699999999999988,637.0,28.93,target,2.0,0.0393234667291386,1.960676533270861,1.960676533270861,False,False
2025-11-21,TWST,TRAIN,27.17,0.2999999999999971,683.0,28.069999999999997,target,2.0,0.4520466666666676,1.5479533333333324,1.5479533333333324,False,False
2025-11-21,UGI,TRAIN,36.38,0.4199999999999946,946.0,37.63999999999999,target,2.0,0.2798285714285736,1.7201714285714265,1.7201714285714265,False,False
2025-11-21,URTY,TRAIN,46.19,0.4699999999999988,828.0,47.6,target,2.0,0.0415319148936128,1.9584680851063871,1.9584680851063871,False,False
2025-11-21,VCYT,TRAIN,43.63,0.519999999999996,955.0,43.95,eod,-0.3846153846153793,0.3630576923076945,-0.7476730769230739,-0.7476730769230739,False,False
2025-11-21,VIXY,TRAIN,38.57,0.5600000000000023,645.0,38.57,stop,-1.0,0.0343144879845471,-1.0343144879845472,-1.2409394879845463,False,False
2025-11-21,VOYG,TRAIN,19.77,0.3000000000000007,955.0,19.85,eod,-0.7333333333333278,0.1465666666666635,-0.8798999999999914,-0.8798999999999914,False,False
2025-11-21,VSCO,TRAIN,35.68,0.4299999999999997,949.0,36.97,target,2.0,0.2175481055657157,1.7824518944342844,1.7824518944342844,False,False
2025-11-21,VXX,TRAIN,39.72,0.5900000000000034,645.0,39.72,stop,-1.0,0.0354120070975151,-1.0354120070975152,-1.2373781087924294,False,False
2025-11-21,W,TRAIN,104.751,1.1589999999999918,794.0,104.751,stop,-1.0,0.2165230371009418,-1.216523037100942,-1.487664538395163,False,False
2025-11-21,WGS,TRAIN,143.35,1.7300000000000182,783.0,143.35,stop,-1.0,0.7448959537572287,-1.7448959537572288,-1.9934797687861279,False,False
2025-11-21,WW,TRAIN,23.434,0.3159999999999989,608.0,23.434,stop,-1.0,1.4303623174294076,-2.430362317429408,-2.6528370009737126,False,False
2025-11-21,ZEPP,TRAIN,25.42,0.5699999999999967,955.0,27.07,eod,1.8947368421052773,0.2024807017543861,1.6922561403508911,1.6922561403508911,False,False
2025-11-24,AAOI,TRAIN,21.6,0.2799999999999976,756.0,22.439999999999998,target,2.0,0.087457142857142,1.912542857142858,1.912542857142858,False,False
2025-11-24,ADPT,TRAIN,19.98,0.2399999999999984,762.0,19.98,stop,-1.0,0.0583166666666587,-1.0583166666666588,-1.3080666666666605,False,False
2025-11-24,AGX,TRAIN,357.195,4.305000000000007,745.0,370.11,target,2.0,0.6321770034843195,1.3678229965156803,1.3678229965156803,False,False
2025-11-24,AMUU,TRAIN,61.01,1.1099999999999994,625.0,61.0,stop,-1.0090090090090071,0.0925032076486893,-1.1015122166576965,-1.2663770815225615,False,False
2025-11-24,ANAB,TRAIN,41.26,0.740000000000002,846.0,41.26,stop,-1.0,0.3928692761727225,-1.3928692761727226,-1.5601395464429924,False,False
2025-11-24,APLD,TRAIN,22.13,0.6000000000000014,955.0,23.68,eod,1.5833333333333284,0.0303647653780707,1.5529685679552576,1.5529685679552576,False,False
2025-11-24,APLX,TRAIN,52.8592,0.710799999999999,908.0,54.9916,target,2.0,0.3249835678109161,1.675016432189084,1.675016432189084,False,False
2025-11-24,APPX,TRAIN,26.1299,0.5101000000000013,955.0,27.6,eod,1.88198392472064,0.173087492304571,1.7088964324160687,1.7088964324160687,False,False
2025-11-24,ARWR,TRAIN,42.31,1.0899999999999963,955.0,44.48,eod,0.9908256880733964,0.1388616837560713,0.8519640043173249,0.8519640043173249,False,False
2025-11-24,AVGG,TRAIN,31.46,0.6899999999999977,663.0,33.529999999999994,target,2.0,0.1077820153681515,1.8922179846318483,1.8922179846318483,False,False
2025-11-24,AVGO,TRAIN,360.85,4.849999999999966,804.0,375.3999999999999,target,2.0,0.0495980833836702,1.9504019166163296,1.9504019166163296,False,False
2025-11-24,AVGX,TRAIN,55.839,0.6409999999999982,662.0,57.76199999999999,target,2.0,0.2175099959214586,1.7824900040785414,1.7824900040785414,False,False
2025-11-24,AVL,TRAIN,60.0,1.6499999999999986,921.0,64.94999999999999,target,1.999999999999996,0.0744779429273716,1.925522057072624,1.925522057072624,False,False
2025-11-24,AXGN,TRAIN,28.02,0.3399999999999998,632.0,28.02,stop,-1.0,0.2609676470588218,-1.2609676470588218,-1.508202941176469,False,False
2025-11-24,AZTA,TRAIN,36.22,0.8700000000000045,692.0,36.22,stop,-1.0,0.1875015551047989,-1.187501555104799,-1.3123981068289363,False,False
2025-11-24,BE,TRAIN,93.1101,2.369900000000001,584.0,93.1101,stop,-1.0,0.1020157214093182,-1.1020157214093182,-1.2198815807282768,False,False
2025-11-24,BEAM,TRAIN,23.195,0.3649999999999984,904.0,23.19,stop,-1.0136986301369837,0.1621720397823217,-1.1758706699193051,-1.3664734096453333,False,False
2025-11-24,BETR,TRAIN,46.56,0.9399999999999976,740.0,46.56,stop,-1.0,0.3609702127659565,-1.3609702127659564,-1.5095659574468079,False,False
2025-11-24,BITQ,TRAIN,20.75,0.2399999999999984,955.0,21.48,eod,2.0416666666666883,0.4345666666666606,1.6071000000000275,1.6071000000000275,False,False
2025-11-24,BITU,TRAIN,29.42,0.3099999999999987,955.0,30.3,eod,1.8387096774193636,0.0518064516129084,1.786903225806455,1.786903225806455,False,False
2025-11-24,BITX,TRAIN,30.32,0.3299999999999983,955.0,31.15,eod,1.515151515151523,0.0491818181818124,1.4659696969697105,1.4659696969697105,False,False
2025-11-24,BLLN,TRAIN,118.445,1.5550000000000068,703.0,123.11,target,2.0,1.2473453376205728,0.7526546623794272,0.7526546623794272,False,False
2025-11-24,BMNR,TRAIN,27.99,0.360000000000003,625.0,27.99,stop,-1.0,0.0687559727711936,-1.0687559727711935,-1.3020059727711915,False,False
2025-11-24,BULZ,TRAIN,226.42,3.790000000000021,759.0,237.79000000000005,target,2.0,0.0865864462316205,1.9134135537683796,1.9134135537683796,False,False
2025-11-24,CIEN,TRAIN,192.46,2.049999999999983,955.0,195.31,eod,0.3902439024390332,0.1117375609756095,0.2785063414634236,0.2785063414634236,False,False
2025-11-24,CLS,TRAIN,294.85,4.5,641.0,308.35,target,2.0,0.1841851830627207,1.8158148169372792,1.8158148169372792,False,False
2025-11-24,CLSX,TRAIN,20.32,0.5899999999999999,612.0,20.28,stop,-1.06779661016949,0.1854652493386888,-1.2532618595081788,-1.3563805035759755,False,False
2025-11-24,COGT,TRAIN,37.91,0.8800000000000026,681.0,37.91,stop,-1.0,0.077053665028663,-1.077053665028663,-1.206292301392299,False,False
2025-11-24,COHR,TRAIN,150.74,2.1399999999999864,590.0,150.74,stop,-1.0,0.2048694987255722,-1.204869498725572,-1.416187255734919,False,False
2025-11-24,CRDO,TRAIN,143.03,2.969999999999999,584.0,143.03,stop,-1.0,0.1577797979797972,-1.1577797979797972,-1.3022545454545447,False,False
2025-11-24,CSIQ,TRAIN,24.03,0.3599999999999994,588.0,24.03,stop,-1.0,0.1522388888888911,-1.152238888888891,-1.3524888888888913,False,False
2025-11-24,ETHT,TRAIN,39.1,0.4200000000000017,846.0,40.36000000000001,target,2.0,0.1382666666666762,1.861733333333324,1.861733333333324,False,False
2025-11-24,ETHU,TRAIN,54.06,0.6199999999999974,715.0,54.06,stop,-1.0,0.0819548387096763,-1.0819548387096765,-1.3435354838709679,False,False
2025-11-24,GDS,TRAIN,32.125,0.6550000000000011,955.0,33.44,eod,1.0076335877862526,0.3405878760664591,0.6670457117197934,0.6670457117197934,False,False
2025-11-24,GDXU,TRAIN,163.268,4.151999999999987,696.0,175.72399999999996,target,2.0,0.1740839560968888,1.8259160439031112,1.8259160439031112,False,False
2025-11-24,GRAL,TRAIN,98.425,2.075000000000003,720.0,104.65,target,2.0,0.1966106202588134,1.8033893797411864,1.8033893797411864,False,False
2025-11-24,HIMS,TRAIN,36.49,0.3999999999999986,879.0,37.69,target,2.0,0.0721185918068805,1.9278814081931197,1.9278814081931197,False,False
2025-11-24,HOOG,TRAIN,64.21,0.7600000000000051,939.0,66.49000000000001,target,2.0,0.2464800600494487,1.7535199399505512,1.7535199399505512,False,False
2025-11-24,HUT,TRAIN,37.11,0.3900000000000005,795.0,38.28,target,2.0,0.1734769230769286,1.8265230769230716,1.8265230769230716,False,False
2025-11-24,INOD,TRAIN,54.0,1.5499999999999972,955.0,56.93,eod,0.8903225806451646,0.2293447488101541,0.6609778318350105,0.6609778318350105,False,False
2025-11-24,IONL,TRAIN,34.935,0.4649999999999963,765.0,36.32999999999999,target,2.0,0.2336520678246439,1.766347932175356,1.766347932175356,False,False
2025-11-24,IONX,TRAIN,48.14,0.5899999999999963,768.0,49.90999999999999,target,2.0,0.1186135593220264,1.8813864406779737,1.8813864406779737,False,False
2025-11-24,IREN,TRAIN,44.25,1.2299999999999969,589.0,44.25,stop,-1.0,0.0510773695708212,-1.051077369570821,-1.159004198839114,False,False
2025-11-24,JANX,TRAIN,30.1389,0.7711000000000006,766.0,30.12,stop,-1.024510439631693,0.4238844940128833,-1.4483949336445765,-1.565578178359918,False,False
2025-11-24,JNUG,TRAIN,146.378,1.7220000000000084,693.0,151.544,target,2.0,0.2569166182509674,1.7430833817490323,1.7430833817490323,False,False
2025-11-24,KMTS,TRAIN,27.84,0.3900000000000005,780.0,27.82,stop,-1.0512820512820502,0.6417176470588215,-1.6929996983408715,-1.9069996983408712,False,False
2025-11-24,KOD,TRAIN,22.41,0.2399999999999984,768.0,22.4,stop,-1.0416666666666734,0.6436666666666649,-1.6853333333333382,-1.96533333333334,False,False
2025-11-24,LEU,TRAIN,249.98,2.8200000000000216,755.0,249.98,stop,-1.0,0.4397148936170171,-1.4397148936170172,-1.705651063829781,False,False
2025-11-24,LITE,TRAIN,288.75,2.9499999999999886,607.0,288.75,stop,-1.0,0.2638079974239651,-1.263807997423965,-1.5574520652205763,False,False
2025-11-24,LIVN,TRAIN,60.135,1.3449999999999989,633.0,60.135,stop,-1.0,0.7708750929368032,-1.7708750929368031,-1.9050052044609669,False,False
2025-11-24,LMND,TRAIN,71.0,1.9599999999999935,955.0,73.22,eod,0.1326530612244928,0.0960046836000568,0.0366483776244359,0.0366483776244359,False,False
2025-11-24,MBX,TRAIN,28.47,0.5199999999999996,664.0,30.03,target,2.0,0.2954402900378307,1.7045597099621692,1.7045597099621692,False,False
2025-11-24,MOD,TRAIN,151.57,1.710000000000008,850.0,151.57,stop,-1.0,0.2867333333333366,-1.2867333333333366,-1.5526456140350897,False,False
2025-11-24,MUU,TRAIN,66.3406,0.8594000000000079,611.0,66.3406,stop,-1.0,0.1549177295258925,-1.1549177295258926,-1.3864999962235864,False,False
2025-11-24,NBIS,TRAIN,89.7,0.9699999999999988,953.0,92.61,target,2.0,0.0912597938144407,1.9087402061855592,1.9087402061855592,False,False
2025-11-24,NEBX,TRAIN,33.949999999999996,1.0500000000000043,949.0,37.10000000000001,target,2.0,0.13222103147141084,1.8677789685285893,1.8677789685285893,True,False
2025-11-24,NKTR,TRAIN,57.22,1.3400000000000034,955.0,58.74,eod,0.1343283582089546,0.4042895522388057,-0.2699611940298511,-0.2699611940298511,False,False
2025-11-24,NUGT,TRAIN,144.5401,1.7399000000000058,818.0,149.7598,target,2.0,0.1730720672336589,1.826927932766341,1.826927932766341,False,False
2025-11-24,NVTX,TRAIN,31.278,0.8320000000000007,907.0,33.774,target,2.0,0.3212675152972009,1.6787324847027991,1.6787324847027991,False,False
2025-11-24,OKLL,TRAIN,30.86,0.3399999999999998,771.0,31.88,target,2.0,0.3068582385440356,1.6931417614559643,1.6931417614559643,False,False
2025-11-24,OPEX,TRAIN,24.58,0.4000000000000021,625.0,24.58,stop,-1.0,0.6715533928571373,-1.671553392857137,-1.8559033928571362,False,False
2025-11-24,PACS,TRAIN,28.65,0.5,656.0,30.15,target,2.0,0.1980873972602728,1.8019126027397272,1.8019126027397272,False,False
2025-11-24,PLTU,TRAIN,74.11,0.8900000000000006,655.0,74.1,stop,-1.0112359550561856,0.0765318057153,-1.0877677607714855,-1.3375430416703618,False,False
2025-11-24,POWL,TRAIN,295.63,4.670000000000016,955.0,301.38,eod,0.2312633832976403,0.8330355460385377,-0.6017721627408974,-0.6017721627408974,False,False
2025-11-24,PTIR,TRAIN,23.6599,0.2900999999999989,655.0,23.6405,stop,-1.0668734918993483,0.0818068743251922,-1.1486803662245408,-1.3931529618812117,False,False
2025-11-24,PVLA,TRAIN,100.67,2.3100000000000023,685.0,100.47,stop,-1.0865800865800876,1.1984533910533892,-2.285033477633477,-2.4155139971139965,False,False
2025-11-24,QBTS,TRAIN,21.2701,0.3098999999999989,583.0,21.2701,stop,-1.0,0.0636694977747827,-1.0636694977747827,-1.269575596516313,False,False
2025-11-24,QBTX,TRAIN,29.2,0.6099999999999994,644.0,29.2,stop,-1.0,0.2854199456112577,-1.2854199456112578,-1.4290265029883071,False,False
2025-11-24,RDTL,TRAIN,36.22,0.6000000000000014,611.0,36.22,stop,-1.0,0.3785866257668728,-1.3785866257668729,-1.5596866257668724,False,False
2025-11-24,RGTU,TRAIN,24.8,0.4199999999999981,875.0,24.76,stop,-1.0952380952380936,0.2022666666666634,-1.297504761904757,-1.4743619047619008,False,False
2025-11-24,RGTX,TRAIN,68.8,1.0900000000000034,666.0,72.07000000000001,target,2.0,0.2455448208161141,1.7544551791838858,1.7544551791838858,False,False
2025-11-24,RIGL,TRAIN,48.39,0.6599999999999966,681.0,48.39,stop,-1.0,0.2896906926406916,-1.2896906926406917,-1.5096452380952383,False,False
2025-11-24,ROBN,TRAIN,58.5,0.990000000000002,847.0,61.470000000000006,target,2.0,0.1810197822379638,1.818980217762036,1.818980217762036,False,False
2025-11-24,SEPN,TRAIN,27.5,0.3900000000000005,744.0,28.67,target,2.0,0.6044461538461541,1.395553846153846,1.395553846153846,False,False
2025-11-24,SMST,TRAIN,82.9253,2.564700000000002,594.0,82.9253,stop,-1.0,0.11172565992123668,-1.1117256599212366,-1.2087256599212366,True,False
2025-11-24,SNDK,TRAIN,217.7262,3.4037999999999897,593.0,217.7262,stop,-1.0,0.1185572712850303,-1.1185572712850305,-1.3104541512427255,False,False
2025-11-24,SOFX,TRAIN,33.1837,1.026299999999999,944.0,36.2626,target,2.0,0.06174573529848626,1.9382542647015137,1.9382542647015137,True,False
2025-11-24,SOXL,TRAIN,33.66,0.7900000000000063,774.0,36.030000000000015,target,2.0,0.0219491223582633,1.9780508776417367,1.9780508776417367,False,False
2025-11-24,TEM,TRAIN,73.2,1.269999999999996,621.0,73.2,stop,-1.0,0.1227180034699061,-1.122718003469906,-1.2956313892966782,False,False
2025-11-24,TEMT,TRAIN,22.46,0.6400000000000006,944.0,24.380000000000003,target,2.0,0.1816611930641823,1.8183388069358175,1.8183388069358175,False,False
2025-11-24,TMDX,TRAIN,138.14,1.740000000000009,955.0,139.54,eod,-0.1954022988505756,0.2197747126436756,-0.4151770114942513,-0.4151770114942513,False,False
2025-11-24,TSLR,TRAIN,27.3,0.379999999999999,672.0,28.44,target,2.0,0.0655508641653632,1.9344491358346367,1.9344491358346367,False,False
2025-11-24,TSLT,TRAIN,22.91,0.3099999999999987,672.0,23.84,target,2.0,0.0486911703478595,1.9513088296521404,1.9513088296521404,False,False
2025-11-24,TSMX,TRAIN,44.8,0.5700000000000003,591.0,44.8,stop,-1.0,0.1335188578734259,-1.133518857873426,-1.3693083315576364,False,False
2025-11-24,TTMI,TRAIN,63.46,0.8399999999999963,955.0,64.61,eod,0.3690476190476234,0.1820500000000014,0.1869976190476219,0.1869976190476219,False,False
2025-11-24,UPB,TRAIN,26.445,0.3550000000000004,646.0,26.445,stop,-1.0,0.3529267605633826,-1.3529267605633826,-1.576405633802819,False,False
2025-11-24,VRTL,TRAIN,56.5,0.9600000000000009,875.0,56.3424,stop,-1.1641666666666688,0.282571333333331,-1.446738,-1.622808,False,False
2025-11-24,WDC,TRAIN,148.2395,1.7505000000000166,625.0,148.2395,stop,-1.0,0.1454785318129974,-1.1454785318129974,-1.3995308025927722,False,False
2025-11-24,WGMI,TRAIN,40.0,0.990000000000002,951.0,42.970000000000006,target,2.0,0.126280859225162,1.873719140774838,1.873719140774838,False,False
2025-11-24,WGS,TRAIN,155.66,2.180000000000007,955.0,161.04,eod,1.4678899082568708,0.2624807339449496,1.2054091743119213,1.2054091743119213,False,False
2025-11-25,ADI,TRAIN,237.2,5.800000000000011,955.0,251.94,eod,1.541379310344824,0.1811013793103444,1.3602779310344797,1.3602779310344797,False,False
2025-11-25,ALGT,TRAIN,71.42,1.4699999999999989,955.0,72.815,eod,-0.0510204081632672,0.6085462585033987,-0.659566666666666,-0.659566666666666,False,False
2025-11-25,ASO,TRAIN,46.33,0.740000000000002,955.0,46.68,eod,-0.5270270270270264,0.1499451035451026,-0.676972130572129,-0.676972130572129,False,False
2025-11-25,BEAM,TRAIN,24.375,0.2950000000000017,889.0,24.375,stop,-1.0,0.118220338983054,-1.118220338983054,-1.366101694915256,False,False
2025-11-25,BMNZ,TRAIN,29.49,0.5500000000000007,591.0,29.49,stop,-1.0,0.1238063869463855,-1.1238063869463857,-1.2846609324009308,False,False
2025-11-25,CONI,TRAIN,62.78,1.3100000000000025,631.0,62.66,stop,-1.0916030534351178,0.1633685261303585,-1.2549715795654763,-1.398467762771583,False,False
2025-11-25,DIN,TRAIN,29.5801,0.4298999999999999,691.0,30.8698,target,2.0,0.1771899511514312,1.8228100488485688,1.8228100488485688,False,False
2025-11-25,DPST,TRAIN,93.44,0.980000000000004,757.0,96.38,target,2.0,0.0808938775510224,1.9191061224489776,1.9191061224489776,False,False
2025-11-25,HOV,TRAIN,126.9,1.4499999999999886,684.0,126.635,stop,-1.182758620689657,2.038156551724149,-3.2209151724138056,-3.4829186206896696,False,False
2025-11-25,HSAI,TRAIN,19.63,0.5199999999999996,955.0,20.235,eod,0.1634615384615402,0.0781810439560426,0.0852804945054976,0.0852804945054976,False,False
2025-11-25,INSP,TRAIN,126.22,3.280000000000001,736.0,136.06,target,2.0,0.0540280487804895,1.9459719512195104,1.9459719512195104,False,False
2025-11-25,JACK,TRAIN,19.86,0.2100000000000008,808.0,19.86,stop,-1.0,0.1617714285714333,-1.1617714285714331,-1.4454857142857178,False,False
2025-11-25,MBX,TRAIN,31.34,0.7099999999999973,648.0,31.34,stop,-1.0,0.5039199317114815,-1.5039199317114815,-1.6363424669227498,False,False
2025-11-25,NAIL,TRAIN,57.08,0.6700000000000017,636.0,59.09,target,2.0,0.1137610654859634,1.886238934514037,1.886238934514037,False,False
2025-11-25,NVDQ,TRAIN,20.0101,0.5398999999999994,645.0,20.0,stop,-1.0187071679940756,0.0261058172300159,-1.0448129852240915,-1.1559446762779906,False,False
2025-11-25,PI,TRAIN,162.79,2.210000000000008,680.0,169.42000000000002,target,2.0,0.8117122171945631,1.1882877828054368,1.1882877828054368,False,False
2025-11-25,PRCT,TRAIN,31.5,0.5600000000000023,671.0,31.5,stop,-1.0,0.1797767857142879,-1.179776785714288,-1.3485267857142873,False,False
2025-11-25,Q,TRAIN,75.66,1.2000000000000028,955.0,78.58,eod,1.433333333333329,0.3867077777777785,1.0466255555555504,1.0466255555555504,False,False
2025-11-25,QBTZ,TRAIN,22.24,0.5600000000000023,591.0,22.24,stop,-1.0,0.1113878634639692,-1.1113878634639691,-1.2305307206068257,False,False
2025-11-25,RCUS,TRAIN,24.09,0.4100000000000001,737.0,24.09,stop,-1.0,0.11394325409077,-1.11394325409077,-1.290211546773697,False,False
2025-11-25,RDDT,TRAIN,206.85,2.280000000000001,654.0,206.85,stop,-1.0,0.079548245614029,-1.079548245614029,-1.3517192982456079,False,False
2025-11-25,RDTL,TRAIN,40.1192,1.2408000000000001,632.0,43.8416,target,2.0,0.17903254852264255,1.8209674514773575,1.8209674514773575,True,False
2025-11-25,SNEX,TRAIN,87.38,1.2600000000000051,955.0,89.2,eod,0.4444444444444444,0.6743769841269844,-0.22993253968254,-0.22993253968254,False,False
2025-11-25,VNO,TRAIN,36.57,0.3900000000000005,955.0,37.22,eod,0.6666666666666606,0.0703692307692386,0.596297435897422,0.596297435897422,False,False
2025-11-25,WULX,TRAIN,23.2891,0.290899999999997,710.0,24.161799999999992,target,2.0,0.2916203506359544,1.7083796493640455,1.7083796493640455,False,False
2025-11-26,AAOI,TRAIN,24.22,0.5,843.0,25.72,target,2.0,0.0689651300448404,1.93103486995516,1.93103486995516,False,False
2025-11-26,ALGT,TRAIN,74.03,1.4899999999999949,955.0,77.61,eod,1.4026845637583965,0.1825651006711385,1.2201194630872578,1.2201194630872578,False,False
2025-11-26,APPX,TRAIN,28.73,0.620000000000001,599.0,28.73,stop,-1.0,0.2948779246016341,-1.294877924601634,-1.4338940536338918,False,False
2025-11-26,ARWR,TRAIN,50.26,1.2000000000000028,593.0,50.26,stop,-1.0,0.1542444352617089,-1.154244435261709,-1.2798944352617085,False,False
2025-11-26,ASO,TRAIN,48.49,0.509999999999998,781.0,48.49,stop,-1.0,0.1170549019607792,-1.1170549019607792,-1.4022901960784273,False,False
2025-11-26,BITU,TRAIN,30.15,0.3300000000000018,955.0,30.71,eod,0.6969696969696944,0.07921818181818,0.6177515151515143,0.6177515151515143,False,False
2025-11-26,BMA,TRAIN,80.12,0.9399999999999976,896.0,82.94,target,2.0,0.3805309692671418,1.619469030732858,1.619469030732858,False,False
2025-11-26,BMNR,TRAIN,31.52,0.4000000000000021,789.0,31.52,stop,-1.0,0.0616543716268348,-1.0616543716268347,-1.2980543716268336,False,False
2025-11-26,BRCB,TRAIN,21.905,0.3049999999999997,699.0,21.84,stop,-1.2131147540983651,0.8913704918032797,-2.1044852459016448,-2.3193049180327927,False,False
2025-11-26,BURL,TRAIN,261.13,2.980000000000018,735.0,261.13,stop,-1.0,0.0544382550335612,-1.0544382550335614,-1.3173208053691303,False,False
2025-11-26,CLSX,TRAIN,29.06,0.8300000000000018,842.0,31.550000000000004,target,2.0,0.1499785927541442,1.850021407245856,1.850021407245856,False,False
2025-11-26,CONL,TRAIN,20.1719,0.3180999999999976,955.0,20.7,eod,0.6601697579377631,0.0540766983741216,0.6060930595636415,0.6060930595636415,False,False
2025-11-26,CRCD,TRAIN,54.28,0.8399999999999963,682.0,54.22,stop,-1.0714285714285745,0.2510047619047579,-1.3224333333333325,-1.5160761904761904,False,False
2025-11-26,CRDU,TRAIN,20.24,0.25,718.0,20.124,stop,-1.4639999999999986,0.3531178335403706,-1.8171178335403693,-2.058605833540369,False,False
2025-11-26,DUOL,TRAIN,186.1,1.9099999999999968,828.0,191.83,target,2.0,0.1038565445026162,1.896143455497384,1.896143455497384,False,False
2025-11-26,ETHT,TRAIN,41.3187,0.4712999999999994,906.0,41.3187,stop,-1.0,0.1907656282203912,-1.1907656282203911,-1.4537745397417154,False,False
2025-11-26,EWTX,TRAIN,25.30592,0.20408000000000115,725.0,25.918160000000004,target,2.0,0.17239317914543761,1.8276068208545624,1.8276068208545624,True,False
2025-11-26,GDXU,TRAIN,205.845,2.155000000000001,955.0,208.5058,eod,0.2347099767981407,0.2142464779582307,0.02046349883991,0.02046349883991,False,False
2025-11-26,HOOG,TRAIN,77.78,1.0300000000000011,713.0,77.78,stop,-1.0,0.2531657518538375,-1.2531657518538375,-1.4797094411742255,False,False
2025-11-26,HOOW,TRAIN,58.6358,0.6241999999999948,955.0,60.04,eod,1.2495994873438123,0.1700971910712388,1.0795022962725735,1.0795022962725735,False,False
2025-11-26,KRUS,TRAIN,49.1,0.8999999999999986,955.0,49.62,eod,-0.4222222222222257,0.2332488888888924,-0.6554711111111181,-0.6554711111111181,False,False
2025-11-26,KSS,TRAIN,24.045,0.2949999999999981,646.0,24.045,stop,-1.0,0.0502000000000056,-1.0502000000000056,-1.2947254237288206,False,False
2025-11-26,LITE,TRAIN,301.38,3.230000000000018,646.0,301.38,stop,-1.0,0.2113559895213156,-1.2113559895213155,-1.4912754941652768,False,False
2025-11-26,MBX,TRAIN,33.24,0.4199999999999946,955.0,33.83,eod,0.404761904761914,0.5161095238095156,-0.1113476190476015,-0.1113476190476015,False,False
2025-11-26,MVLL,TRAIN,23.66,0.3299999999999983,724.0,23.65,stop,-1.0303030303030352,0.165848484848477,-1.1961515151515123,-1.4111515151515135,False,False
