day,symbol,split,wk,pdh,n_cross,status,b0_net_R,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R
2026-04-02,ATRO,VAL,2026-03-28/2026-04-03,71.48,0,not_armed,,,,,,,,,,,,
2026-04-02,BETR,VAL,2026-03-28/2026-04-03,36.8525,0,not_armed,,,,,,,,,,,,
2026-04-02,BKSY,VAL,2026-03-28/2026-04-03,29.15,1,nofill,2.0,,,,,,,,,,,
2026-04-02,CAPR,VAL,2026-03-28/2026-04-03,31.74,0,not_armed,,,,,,,,,,,,
2026-04-02,CIEN,VAL,2026-03-28/2026-04-03,421.99,1,fill,2.0,422.0,415.0,421.99,594.2872664517166,619.0,436.0,target,7.0,2.0,0.08960000000000291,1.910399999999997
2026-04-02,COHR,VAL,2026-03-28/2026-04-03,256.88,0,not_armed,,,,,,,,,,,,
2026-04-02,DLLL,VAL,2026-03-28/2026-04-03,38.26,0,not_armed,,,,,,,,,,,,
2026-04-02,FEIM,VAL,2026-03-28/2026-04-03,47.96,0,not_armed,,,,,,,,,,,,
2026-04-02,FLY,VAL,2026-03-28/2026-04-03,31.37,1,fill,1.5555555555555611,31.38,30.3,31.37,610.7572508098833,955.0,33.06,eod,1.0799999999999983,1.5555555555555611,0.05241851851851926,1.5031370370370418
2026-04-02,FSLY,VAL,2026-03-28/2026-04-03,32.9499,0,not_armed,,,,,,,,,,,,
2026-04-02,GPCR,VAL,2026-03-28/2026-04-03,52.47,0,not_armed,,,,,,,,,,,,
2026-04-02,HYMC,VAL,2026-03-28/2026-04-03,36.5,1,fill,-1.0,36.53,35.91,36.5,621.8493942012667,626.0,35.91,stop,0.6200000000000045,-1.0,0.07609999999999807,-1.076099999999998
2026-04-02,IDR,VAL,2026-03-28/2026-04-03,34.8166,0,not_armed,,,,,,,,,,,,
2026-04-02,INTC,VAL,2026-03-28/2026-04-03,48.77,1,fill,2.0,48.78,48.27,48.77,599.46852522925,607.0,49.8,target,0.509999999999998,2.0,0.03913725490195703,1.960862745098043
2026-04-02,INTW,VAL,2026-03-28/2026-04-03,62.44,0,not_armed,,,,,,,,,,,,
2026-04-02,KRMN,VAL,2026-03-28/2026-04-03,86.46,0,not_armed,,,,,,,,,,,,
2026-04-02,LBRX,VAL,2026-03-28/2026-04-03,25.75,0,not_armed,,,,,,,,,,,,
2026-04-02,LITE,VAL,2026-03-28/2026-04-03,784.8938,1,fill,2.0,785.0,772.92,784.8938,618.3634298040166,637.0,809.1600000000001,target,12.080000000000041,2.0,0.06306556291390895,1.936934437086091
2026-04-02,LITX,VAL,2026-03-28/2026-04-03,36.13,1,fill,2.0,36.16,35.27,36.13,618.0007996422333,636.0,37.93999999999998,target,0.8899999999999935,2.0,0.10964943820224385,1.890350561797756
2026-04-02,LUNR,VAL,2026-03-28/2026-04-03,20.82,0,not_armed,,,,,,,,,,,,
2026-04-02,MBX,VAL,2026-03-28/2026-04-03,33.0,1,nofill,-1.2205882352941158,,,,,,,,,,,
2026-04-02,MMYT,VAL,2026-03-28/2026-04-03,39.75,0,not_armed,,,,,,,,,,,,
2026-04-02,MTSI,VAL,2026-03-28/2026-04-03,234.91,0,not_armed,,,,,,,,,,,,
2026-04-02,NBIS,VAL,2026-03-28/2026-04-03,107.87,1,fill,0.22222222222222276,107.85,105.0,107.87,637.2658090213833,955.0,108.52,eod,2.8499999999999943,0.23508771929824668,0.02515929824561309,0.2099284210526336
2026-04-02,NEBX,VAL,2026-03-28/2026-04-03,34.74,0,not_armed,,,,,,,,,,,,
2026-04-02,PL,VAL,2026-03-28/2026-04-03,31.18,0,not_armed,,,,,,,,,,,,
2026-04-02,PLTU,VAL,2026-03-28/2026-04-03,45.678,0,not_armed,,,,,,,,,,,,
2026-04-02,PLU,VAL,2026-03-28/2026-04-03,30.49,0,not_armed,,,,,,,,,,,,
2026-04-02,PSIX,VAL,2026-03-28/2026-04-03,68.64,1,fill,-0.5541125541125541,68.69,66.34,68.64,637.2718353720167,955.0,67.37,eod,2.3499999999999943,-0.561702127659573,0.19722297872340594,-0.7589251063829789
2026-04-02,RKLB,VAL,2026-03-28/2026-04-03,68.67,1,fill,-1.0,68.68,66.68,68.67,637.2129433352833,743.0,66.68,stop,2.0,-1.0,0.016668000000005116,-1.016668000000005
2026-04-02,RKLX,VAL,2026-03-28/2026-04-03,29.16,0,not_armed,,,,,,,,,,,,
2026-04-02,SMTC,VAL,2026-03-28/2026-04-03,82.46,0,not_armed,,,,,,,,,,,,
2026-04-02,SNSE,VAL,2026-03-28/2026-04-03,36.02,0,not_armed,,,,,,,,,,,,
2026-04-02,STX,VAL,2026-03-28/2026-04-03,428.18,0,not_armed,,,,,,,,,,,,
2026-04-02,TSAT,VAL,2026-03-28/2026-04-03,37.53,1,nofill,2.0,,,,,,,,,,,
2026-04-02,TSEM,VAL,2026-03-28/2026-04-03,187.98,1,fill,2.0,188.0,186.0,187.98,601.3795019359,609.0,192.0,target,2.0,2.0,0.3242000000000068,1.675799999999993
2026-04-02,UNX,VAL,2026-03-28/2026-04-03,31.3,0,not_armed,,,,,,,,,,,,
2026-04-02,VIAV,VAL,2026-03-28/2026-04-03,36.38,1,fill,0.3973509933774783,36.43,35.635,36.38,611.762679194,955.0,36.69,eod,0.7950000000000017,0.3270440251572295,0.14759496855345808,0.17944905660377145
2026-04-02,VSAT,VAL,2026-03-28/2026-04-03,48.33,1,nofill,2.0,,,,,,,,,,,
2026-04-02,WING,VAL,2026-03-28/2026-04-03,156.84,1,nofill,-1.0,,,,,,,,,,,
2026-04-02,YSS,VAL,2026-03-28/2026-04-03,24.77,0,not_armed,,,,,,,,,,,,
2026-04-02,Z,VAL,2026-03-28/2026-04-03,42.0,0,not_armed,,,,,,,,,,,,
2026-04-06,BLLN,VAL,2026-04-04/2026-04-10,84.9,0,not_armed,,,,,,,,,,,,
2026-04-06,DIN,VAL,2026-04-04/2026-04-10,26.7225,0,not_armed,,,,,,,,,,,,
2026-04-06,HRI,VAL,2026-04-04/2026-04-10,95.0,0,not_armed,,,,,,,,,,,,
2026-04-07,AAOI,VAL,2026-04-04/2026-04-10,117.23,1,fill,-1.0,117.25,114.2,117.23,723.0685545723167,851.0,114.2,stop,3.049999999999997,-1.0,0.08617704918032629,-1.0861770491803262
2026-04-07,FLY,VAL,2026-04-04/2026-04-10,35.8,0,not_armed,,,,,,,,,,,,
2026-04-07,GPCR,VAL,2026-04-04/2026-04-10,54.49,0,not_armed,,,,,,,,,,,,
2026-04-07,HYMC,VAL,2026-04-04/2026-04-10,36.7999,0,not_armed,,,,,,,,,,,,
2026-04-07,KOD,VAL,2026-04-04/2026-04-10,41.93,0,not_armed,,,,,,,,,,,,
2026-04-07,LYEL,VAL,2026-04-04/2026-04-10,22.66,0,not_armed,,,,,,,,,,,,
2026-04-07,NEBX,VAL,2026-04-04/2026-04-10,38.4774,1,fill,-1.0,38.52,37.0,38.4774,578.1197427110667,601.0,37.0,stop,1.5200000000000031,-1.0,0.25486842105263274,-1.2548684210526329
2026-04-07,VIAV,VAL,2026-04-04/2026-04-10,38.0,0,not_armed,,,,,,,,,,,,
2026-04-07,VSAT,VAL,2026-04-04/2026-04-10,54.5,0,not_armed,,,,,,,,,,,,
2026-04-07,WDCX,VAL,2026-04-04/2026-04-10,35.7,0,not_armed,,,,,,,,,,,,
2026-04-07,WULX,VAL,2026-04-04/2026-04-10,22.76,1,nofill,-1.095238095238099,,,,,,,,,,,
2026-04-08,BWET,VAL,2026-04-04/2026-04-10,145.81,0,not_armed,,,,,,,,,,,,
2026-04-08,PLTZ,VAL,2026-04-04/2026-04-10,29.86,1,fill,-1.0,29.88,29.56,29.86,748.9226290874333,753.0,29.56,stop,0.3200000000000003,-1.0,0.0809749999999986,-1.0809749999999987
2026-04-09,BE,VAL,2026-04-04/2026-04-10,156.79,1,fill,-1.0,156.8,154.88,156.79,596.7581867165833,614.0,154.88,stop,1.920000000000016,-1.0,0.06821666666667794,-1.068216666666678
2026-04-09,CLFD,VAL,2026-04-04/2026-04-10,28.1,0,not_armed,,,,,,,,,,,,
2026-04-09,FLYT,VAL,2026-04-04/2026-04-10,28.68,0,not_armed,,,,,,,,,,,,
2026-04-09,IBP,VAL,2026-04-04/2026-04-10,287.37,0,not_armed,,,,,,,,,,,,
2026-04-09,IMNM,VAL,2026-04-04/2026-04-10,22.6,0,not_armed,,,,,,,,,,,,
2026-04-09,INBX,VAL,2026-04-04/2026-04-10,70.9999,0,not_armed,,,,,,,,,,,,
2026-04-09,INSP,VAL,2026-04-04/2026-04-10,55.89,1,fill,0.8285714285714321,55.95,54.5,55.89,660.58877280345,955.0,57.06,eod,1.4500000000000028,0.7655172413793084,0.007870344827586192,0.7576468965517222
2026-04-09,SEDG,VAL,2026-04-04/2026-04-10,46.05,1,fill,-1.0,46.1,44.68,46.05,582.0609712795,602.0,44.68,stop,1.4200000000000017,-1.0,0.11192676056337915,-1.1119267605633791
2026-04-09,SHAZ,VAL,2026-04-04/2026-04-10,27.6,0,not_armed,,,,,,,,,,,,
2026-04-09,TATT,VAL,2026-04-04/2026-04-10,43.5699,0,not_armed,,,,,,,,,,,,
2026-04-09,XPEL,VAL,2026-04-04/2026-04-10,46.835,0,not_armed,,,,,,,,,,,,
2026-04-09,YSS,VAL,2026-04-04/2026-04-10,29.57,1,fill,2.0,29.6,28.49,29.57,578.85201211575,657.0,31.820000000000007,target,1.110000000000003,2.0,0.2760036036036035,1.7239963963963965
2026-04-10,BKSY,VAL,2026-04-04/2026-04-10,35.71,0,not_armed,,,,,,,,,,,,
2026-04-13,AAOX,VAL,2026-04-11/2026-04-17,55.84,0,not_armed,,,,,,,,,,,,
2026-04-13,AEHR,VAL,2026-04-11/2026-04-17,72.5,0,not_armed,,,,,,,,,,,,
2026-04-13,ASGN,VAL,2026-04-11/2026-04-17,37.03,0,not_armed,,,,,,,,,,,,
2026-04-13,ASTS,VAL,2026-04-11/2026-04-17,98.35,1,fill,0.21580547112461776,98.4,95.07,98.35,596.290779358,955.0,99.07,eod,3.3300000000000125,0.2012012012011967,0.05099519519519671,0.15020600600599998
2026-04-13,ASTX,VAL,2026-04-11/2026-04-17,50.0,0,not_armed,,,,,,,,,,,,
2026-04-13,AZTA,VAL,2026-04-11/2026-04-17,23.1,0,not_armed,,,,,,,,,,,,
2026-04-13,BEX,VAL,2026-04-11/2026-04-17,25.92,1,nofill,-1.0,,,,,,,,,,,
2026-04-13,BILL,VAL,2026-04-11/2026-04-17,36.455,0,not_armed,,,,,,,,,,,,
2026-04-13,BKSY,VAL,2026-04-11/2026-04-17,35.85,0,not_armed,,,,,,,,,,,,
2026-04-13,BLKB,VAL,2026-04-11/2026-04-17,36.155,0,not_armed,,,,,,,,,,,,
2026-04-13,CAR,VAL,2026-04-11/2026-04-17,307.97,0,not_armed,,,,,,,,,,,,
2026-04-13,CDNS,VAL,2026-04-11/2026-04-17,281.42,0,not_armed,,,,,,,,,,,,
2026-04-13,CIFU,VAL,2026-04-11/2026-04-17,21.09,1,fill,1.2470588235294082,21.11,20.25,21.09,629.1126003091666,955.0,22.16,eod,0.8599999999999994,1.2209302325581413,0.1330604651162785,1.0878697674418627
2026-04-13,GLOB,VAL,2026-04-11/2026-04-17,46.2546,0,not_armed,,,,,,,,,,,,
2026-04-13,GLXY,VAL,2026-04-11/2026-04-17,22.52,0,not_armed,,,,,,,,,,,,
2026-04-13,GRAL,VAL,2026-04-11/2026-04-17,47.87,1,fill,-1.0230769230769239,47.91,46.58,47.87,599.5104188177834,691.0,46.55,stop,1.3299999999999983,-1.0225563909774444,0.5333157894736817,-1.5558721804511262
2026-04-13,GWRE,VAL,2026-04-11/2026-04-17,125.89,1,fill,-1.0359281437125762,125.93,124.23,125.89,693.18231516495,891.0,124.17,stop,1.7000000000000028,-1.03529411764706,0.38519647058824036,-1.4204905882353005
2026-04-13,HUBS,VAL,2026-04-11/2026-04-17,206.12,0,not_armed,,,,,,,,,,,,
2026-04-13,HUT,VAL,2026-04-11/2026-04-17,68.66,1,fill,2.0,68.7,67.8753,68.66,622.1560685883667,746.0,70.34940000000002,target,0.8247000000000071,2.0,0.18681930398932856,1.8131806960106713
2026-04-13,INOD,VAL,2026-04-11/2026-04-17,36.58,1,nofill,2.0,,,,,,,,,,,
2026-04-13,IONX,VAL,2026-04-11/2026-04-17,21.2,0,not_armed,,,,,,,,,,,,
2026-04-13,IREN,VAL,2026-04-11/2026-04-17,40.74,1,fill,2.0,40.75,39.785,40.74,598.8654994362,907.0,42.68000000000001,target,0.9650000000000034,2.0,0.029570984455961687,1.9704290155440383
2026-04-13,IREX,VAL,2026-04-11/2026-04-17,24.2236,0,not_armed,,,,,,,,,,,,
2026-04-13,LMND,VAL,2026-04-11/2026-04-17,56.43,1,nofill,2.0,,,,,,,,,,,
2026-04-13,MNDY,VAL,2026-04-11/2026-04-17,62.53,0,not_armed,,,,,,,,,,,,
2026-04-13,NBIL,VAL,2026-04-11/2026-04-17,20.9349,0,not_armed,,,,,,,,,,,,
2026-04-13,NEBX,VAL,2026-04-11/2026-04-17,65.18,0,not_armed,,,,,,,,,,,,
2026-04-13,NTNX,VAL,2026-04-11/2026-04-17,36.5876,0,not_armed,,,,,,,,,,,,
2026-04-13,NUTX,VAL,2026-04-11/2026-04-17,106.62,0,not_armed,,,,,,,,,,,,
2026-04-13,OKLO,VAL,2026-04-11/2026-04-17,52.15,0,not_armed,,,,,,,,,,,,
2026-04-13,ORKA,VAL,2026-04-11/2026-04-17,63.47,1,nofill,-1.0,,,,,,,,,,,
2026-04-13,PCOR,VAL,2026-04-11/2026-04-17,49.99,0,not_armed,,,,,,,,,,,,
2026-04-13,RBRK,VAL,2026-04-11/2026-04-17,46.7,1,fill,2.0,46.75,46.17,46.7,625.00078621685,741.0,47.91,target,0.5799999999999983,2.0,0.1889344827586237,1.8110655172413763
2026-04-13,SNOW,VAL,2026-04-11/2026-04-17,132.91,0,not_armed,,,,,,,,,,,,
2026-04-13,TEM,VAL,2026-04-11/2026-04-17,45.95,0,not_armed,,,,,,,,,,,,
2026-04-13,TTAN,VAL,2026-04-11/2026-04-17,59.09,0,not_armed,,,,,,,,,,,,
2026-04-13,WCLD,VAL,2026-04-11/2026-04-17,25.41,0,not_armed,,,,,,,,,,,,
2026-04-13,YSS,VAL,2026-04-11/2026-04-17,36.07,1,fill,-1.0,36.09,35.51,36.07,826.74856124705,922.0,35.51,stop,0.5800000000000054,-1.0,0.3915551724137997,-1.3915551724137998
2026-04-14,ARWR,VAL,2026-04-11/2026-04-17,67.29,0,not_armed,,,,,,,,,,,,
2026-04-14,MGRT,VAL,2026-04-11/2026-04-17,52.8799,0,not_armed,,,,,,,,,,,,
2026-04-15,MSTX,VAL,2026-04-11/2026-04-17,25.18,0,not_armed,,,,,,,,,,,,
2026-04-15,NEBX,VAL,2026-04-11/2026-04-17,79.55,0,not_armed,,,,,,,,,,,,
2026-04-15,SOXS,VAL,2026-04-11/2026-04-17,22.34,1,fill,-1.0,22.35,21.98,22.34,772.76012127985,787.0,21.98,stop,0.370000000000001,-1.0,0.03890810810811223,-1.0389081081081122
2026-04-15,URBN,VAL,2026-04-11/2026-04-17,68.41,0,not_armed,,,,,,,,,,,,
2026-04-15,WIX,VAL,2026-04-11/2026-04-17,67.67,1,fill,1.3140096618357435,67.71,65.61,67.67,581.2657094771333,955.0,70.4,eod,2.0999999999999943,1.2809523809523902,0.24003809523809344,1.0409142857142968
2026-04-16,AAOX,VAL,2026-04-11/2026-04-17,49.7392,0,not_armed,,,,,,,,,,,,
2026-04-16,AXTI,VAL,2026-04-11/2026-04-17,68.3787,0,not_armed,,,,,,,,,,,,
2026-04-16,COHX,VAL,2026-04-11/2026-04-17,44.96,0,not_armed,,,,,,,,,,,,
2026-04-16,DOO,VAL,2026-04-11/2026-04-17,55.065,0,not_armed,,,,,,,,,,,,
2026-04-16,LITX,VAL,2026-04-11/2026-04-17,42.34,0,not_armed,,,,,,,,,,,,
2026-04-16,PII,VAL,2026-04-11/2026-04-17,52.44,0,not_armed,,,,,,,,,,,,
2026-04-16,SWMR,VAL,2026-04-11/2026-04-17,42.59,0,not_armed,,,,,,,,,,,,
2026-04-16,WATT,VAL,2026-04-11/2026-04-17,23.65,0,not_armed,,,,,,,,,,,,
2026-04-17,IESC,VAL,2026-04-11/2026-04-17,531.64,0,not_armed,,,,,,,,,,,,
2026-04-17,SHAZ,VAL,2026-04-11/2026-04-17,37.33,0,not_armed,,,,,,,,,,,,
2026-04-20,AAON,VAL,2026-04-18/2026-04-24,98.22,0,not_armed,,,,,,,,,,,,
2026-04-20,CBIO,VAL,2026-04-18/2026-04-24,22.11,0,not_armed,,,,,,,,,,,,
2026-04-20,DMRA,VAL,2026-04-18/2026-04-24,27.925,0,not_armed,,,,,,,,,,,,
2026-04-20,FLY,VAL,2026-04-18/2026-04-24,46.28,1,fill,-1.0,46.3,45.41,46.28,610.4877537353667,612.0,45.41,stop,0.8900000000000006,-1.0,0.06638426966291812,-1.0663842696629182
2026-04-20,GLXY,VAL,2026-04-18/2026-04-24,27.1,0,not_armed,,,,,,,,,,,,
2026-04-20,MGRT,VAL,2026-04-18/2026-04-24,135.0,0,not_armed,,,,,,,,,,,,
2026-04-20,QPUX,VAL,2026-04-18/2026-04-24,31.9799,0,not_armed,,,,,,,,,,,,
2026-04-20,RIOX,VAL,2026-04-18/2026-04-24,31.7533,0,not_armed,,,,,,,,,,,,
2026-04-20,RKLX,VAL,2026-04-18/2026-04-24,45.35,0,not_armed,,,,,,,,,,,,
2026-04-20,SEDG,VAL,2026-04-18/2026-04-24,39.8399,0,not_armed,,,,,,,,,,,,
2026-04-20,TEAM,VAL,2026-04-18/2026-04-24,70.5,1,fill,-1.0,70.5,69.68,70.5,593.1060401744166,621.0,69.68,stop,0.8199999999999932,-1.0,0.10236097560974863,-1.1023609756097486
2026-04-20,TTD,VAL,2026-04-18/2026-04-24,23.42,0,not_armed,,,,,,,,,,,,
2026-04-20,WGS,VAL,2026-04-18/2026-04-24,70.295,0,not_armed,,,,,,,,,,,,
2026-04-20,WULX,VAL,2026-04-18/2026-04-24,37.8,0,not_armed,,,,,,,,,,,,
2026-04-21,CONI,VAL,2026-04-18/2026-04-24,44.9381,1,fill,0.683697963102673,45.0,43.49,44.9381,714.7601949017833,955.0,45.945,eod,1.509999999999998,0.6258278145695374,0.10542317880794622,0.5204046357615912
2026-04-21,VICR,VAL,2026-04-18/2026-04-24,228.9499,0,not_armed,,,,,,,,,,,,
2026-04-22,ANAB,VAL,2026-04-18/2026-04-24,54.825,0,not_armed,,,,,,,,,,,,
2026-04-22,COHX,VAL,2026-04-18/2026-04-24,56.2,0,not_armed,,,,,,,,,,,,
2026-04-22,CRCL,VAL,2026-04-18/2026-04-24,105.1,1,fill,-1.0,105.14,102.6202,105.1,596.3726608581833,732.0,102.6202,stop,2.5198000000000036,-1.0,0.0835479165013086,-1.0835479165013087
2026-04-22,EOSU,VAL,2026-04-18/2026-04-24,46.2,0,not_armed,,,,,,,,,,,,
2026-04-22,FLYT,VAL,2026-04-18/2026-04-24,35.36,1,nofill,-1.8394160583941706,,,,,,,,,,,
2026-04-22,IONX,VAL,2026-04-18/2026-04-24,54.36,0,not_armed,,,,,,,,,,,,
2026-04-22,OKLO,VAL,2026-04-18/2026-04-24,69.0,0,not_armed,,,,,,,,,,,,
2026-04-23,ALAB,VAL,2026-04-18/2026-04-24,200.21,0,not_armed,,,,,,,,,,,,
2026-04-23,CIFU,VAL,2026-04-18/2026-04-24,26.77,0,not_armed,,,,,,,,,,,,
2026-04-23,CRDU,VAL,2026-04-18/2026-04-24,58.345,1,nofill,-1.0091324200913223,,,,,,,,,,,
2026-04-23,FNGD,VAL,2026-04-18/2026-04-24,48.22,1,fill,-1.0,48.24,47.5,48.22,825.4551786113833,833.0,47.5,stop,0.740000000000002,-1.0,0.053378378378379776,-1.0533783783783797
2026-04-23,FTAI,VAL,2026-04-18/2026-04-24,240.88,0,not_armed,,,,,,,,,,,,
2026-04-23,LITX,VAL,2026-04-18/2026-04-24,43.1,0,not_armed,,,,,,,,,,,,
2026-04-23,NVTX,VAL,2026-04-18/2026-04-24,85.31,0,not_armed,,,,,,,,,,,,
2026-04-23,OII,VAL,2026-04-18/2026-04-24,39.49,1,nofill,-1.0,,,,,,,,,,,
2026-04-23,WDCX,VAL,2026-04-18/2026-04-24,58.5936,1,nofill,2.0,,,,,,,,,,,
2026-04-23,WFRD,VAL,2026-04-18/2026-04-24,106.256,0,not_armed,,,,,,,,,,,,
2026-04-24,AAOI,VAL,2026-04-18/2026-04-24,153.2,1,fill,2.0,153.3,150.88,153.2,640.39855126665,708.0,158.14000000000004,target,2.420000000000016,2.0,0.124639669421491,1.875360330578509
2026-04-24,AAOX,VAL,2026-04-18/2026-04-24,53.4899,1,fill,2.0,53.5,52.15,53.4899,663.91885050455,712.0,56.2,target,1.3500000000000014,2.0,0.20832592592592805,1.791674074074072
2026-04-24,BBIO,VAL,2026-04-18/2026-04-24,75.08,1,fill,-1.0,75.11,74.27,75.08,639.0967825665333,640.0,74.27,stop,0.8400000000000034,-1.0,0.172445238095232,-1.172445238095232
2026-04-24,ENOV,VAL,2026-04-18/2026-04-24,23.93,0,not_armed,,,,,,,,,,,,
2026-04-24,EOSU,VAL,2026-04-18/2026-04-24,47.19,0,not_armed,,,,,,,,,,,,
2026-04-24,GWRE,VAL,2026-04-18/2026-04-24,139.095,0,not_armed,,,,,,,,,,,,
2026-04-24,KALU,VAL,2026-04-18/2026-04-24,177.23,1,nofill,2.0,,,,,,,,,,,
2026-04-24,LITE,VAL,2026-04-18/2026-04-24,881.85,1,fill,-0.05946540600006138,881.9,871.7701,881.85,708.3335363163667,955.0,881.26,eod,10.12990000000002,-0.0631793008815472,0.3155265106269534,-0.37870581150850063
2026-04-24,LITX,VAL,2026-04-18/2026-04-24,43.82,1,fill,-0.12499999999999573,43.88,42.79,43.82,708.5150723076833,955.0,43.7,eod,1.0900000000000034,-0.16513761467889831,0.13645871559633035,-0.3015963302752287
2026-04-24,SNXX,VAL,2026-04-18/2026-04-24,82.0049,1,fill,0.6595819633630834,82.02,79.4601,82.0049,607.7549233460667,955.0,83.7,eod,2.559899999999999,0.6562756357670251,0.018258525723661535,0.6380171100433636
2026-04-27,APPX,VAL,2026-04-25/2026-05-01,34.86,0,not_armed,,,,,,,,,,,,
2026-04-27,AVEX,VAL,2026-04-25/2026-05-01,31.45,0,not_armed,,,,,,,,,,,,
2026-04-27,DMRA,VAL,2026-04-25/2026-05-01,25.885,0,not_armed,,,,,,,,,,,,
2026-04-27,LBRX,VAL,2026-04-25/2026-05-01,32.5,0,not_armed,,,,,,,,,,,,
2026-04-27,VSECU,VAL,2026-04-25/2026-05-01,55.35,0,not_armed,,,,,,,,,,,,
2026-04-28,BETR,VAL,2026-04-25/2026-05-01,42.4,0,not_armed,,,,,,,,,,,,
2026-04-28,BEX,VAL,2026-04-25/2026-05-01,48.3499,0,not_armed,,,,,,,,,,,,
2026-04-28,FIGR,VAL,2026-04-25/2026-05-01,33.78,0,not_armed,,,,,,,,,,,,
2026-04-28,IONX,VAL,2026-04-25/2026-05-01,43.79,1,fill,-1.0,43.8,42.64,43.79,619.8923284074,637.0,42.64,stop,1.1599999999999966,-1.0,0.09355862068965055,-1.0935586206896506
2026-04-28,MANE,VAL,2026-04-25/2026-05-01,101.81,0,not_armed,,,,,,,,,,,,
2026-04-28,WATT,VAL,2026-04-25/2026-05-01,32.63,0,not_armed,,,,,,,,,,,,
2026-04-29,LITX,VAL,2026-04-25/2026-05-01,39.83,0,not_armed,,,,,,,,,,,,
2026-04-29,LRN,VAL,2026-04-25/2026-05-01,98.845,0,not_armed,,,,,,,,,,,,
2026-04-29,SMST,VAL,2026-04-25/2026-05-01,34.5796,0,not_armed,,,,,,,,,,,,
2026-04-29,VCX,VAL,2026-04-25/2026-05-01,84.7099,0,not_armed,,,,,,,,,,,,
2026-04-29,XNDU,VAL,2026-04-25/2026-05-01,29.0,0,not_armed,,,,,,,,,,,,
2026-04-30,ANDG,VAL,2026-04-25/2026-05-01,35.99,0,not_armed,,,,,,,,,,,,
2026-04-30,ATI,VAL,2026-04-25/2026-05-01,155.05,0,not_armed,,,,,,,,,,,,
2026-04-30,BLFS,VAL,2026-04-25/2026-05-01,20.9999,0,not_armed,,,,,,,,,,,,
2026-04-30,BRKR,VAL,2026-04-25/2026-05-01,36.78,0,not_armed,,,,,,,,,,,,
2026-04-30,CDNL,VAL,2026-04-25/2026-05-01,49.44,0,not_armed,,,,,,,,,,,,
2026-04-30,CWEN.A,VAL,2026-04-25/2026-05-01,40.5,0,not_armed,,,,,,,,,,,,
2026-04-30,EOSU,VAL,2026-04-25/2026-05-01,38.31,0,not_armed,,,,,,,,,,,,
2026-04-30,LEU,VAL,2026-04-25/2026-05-01,207.67,0,not_armed,,,,,,,,,,,,
2026-04-30,NOVT,VAL,2026-04-25/2026-05-01,129.29,0,not_armed,,,,,,,,,,,,
2026-04-30,NRGU,VAL,2026-04-25/2026-05-01,41.75,1,fill,-1.0645652173913005,41.78,41.3,41.75,681.9750995982666,846.0,41.2703,stop,0.480000000000004,-1.061874999999996,0.12136262500000787,-1.1832376250000038
2026-04-30,OKLO,VAL,2026-04-25/2026-05-01,70.6,0,not_armed,,,,,,,,,,,,
2026-04-30,PBF,VAL,2026-04-25/2026-05-01,43.9799,0,not_armed,,,,,,,,,,,,
2026-04-30,PPC,VAL,2026-04-25/2026-05-01,33.025,1,fill,0.10185185185186464,33.06,32.495,33.025,833.7679388233834,955.0,33.09,eod,0.5650000000000048,0.05309734513274492,0.10020884955752882,-0.047111504424783894
2026-04-30,PSIX,VAL,2026-04-25/2026-05-01,71.19,0,not_armed,,,,,,,,,,,,
2026-04-30,SXI,VAL,2026-04-25/2026-05-01,270.15,0,not_armed,,,,,,,,,,,,
2026-04-30,WULX,VAL,2026-04-25/2026-05-01,39.47,0,not_armed,,,,,,,,,,,,
2026-05-01,CRCA,VAL,2026-04-25/2026-05-01,38.58,1,fill,2.0,38.59,37.96,38.58,635.6398074801,651.0,39.85000000000001,target,0.6300000000000026,2.0,0.28249206349206507,1.7175079365079349
2026-05-01,CRDU,VAL,2026-04-25/2026-05-01,50.5068,0,not_armed,,,,,,,,,,,,
2026-05-01,CWVX,VAL,2026-04-25/2026-05-01,42.21,0,not_armed,,,,,,,,,,,,
2026-05-01,ELVN,VAL,2026-04-25/2026-05-01,43.49,0,not_armed,,,,,,,,,,,,
2026-05-01,INTW,VAL,2026-04-25/2026-05-01,221.36,0,not_armed,,,,,,,,,,,,
2026-05-01,LABX,VAL,2026-04-25/2026-05-01,46.83,1,nofill,-1.009588268471519,,,,,,,,,,,
2026-05-01,LINT,VAL,2026-04-25/2026-05-01,140.21,1,nofill,2.0,,,,,,,,,,,
2026-05-01,MULL,VAL,2026-04-25/2026-05-01,254.01,1,fill,-1.0,254.18,245.62,254.01,590.9240348155666,661.0,245.62,stop,8.560000000000002,-1.0,0.066486448598132,-1.066486448598132
2026-05-01,MUU,VAL,2026-04-25/2026-05-01,289.4799,1,fill,-1.0,289.59,278.7068,289.4799,590.9374346836834,662.0,278.7068,stop,10.883199999999988,-1.0,0.06852225080858557,-1.0685222508085856
2026-05-01,MXL,VAL,2026-04-25/2026-05-01,73.02,0,not_armed,,,,,,,,,,,,
2026-05-01,NEBX,VAL,2026-04-25/2026-05-01,61.2999,0,not_armed,,,,,,,,,,,,
2026-05-01,SIMO,VAL,2026-04-25/2026-05-01,229.3199,1,fill,-1.0,229.5,225.77,229.3199,601.53298231665,605.0,225.77,stop,3.7299999999999898,-1.0,0.4142504021447732,-1.4142504021447733
