day,symbol,fill_min,split,flag_1457,flag_1458,flag_1459,flag_1460,flag_1461,flag_1462,net_R_corr_v2,net_R_corr_flat30,slip_bps_1463_20bps,slip_bps_1463_50bps,net_R_1464,slip_bps_1464
2025-10-29,PSIX,686.0286886998167,TRAIN-H2,0,0.0,1.0,0.0,,0.0,-1.5638000000000025,-1.5305878787878813,,,-1.2353764044943805,35.0
2025-10-29,PTIR,605.7991067143166,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.1281815196297924,-1.2854542469025199,10.989010989010755,10.989010989010755,0.8957654723126995,
2025-10-29,QBTX,630.74884524195,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.442451607207768,-1.3462455003375395,,46.15976407231689,-1.2355085779904844,46.15976407231689
2025-10-29,QPUX,689.41347322225,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.6706562672803464,-1.6069289945530714,,44.253079775147064,-1.5055634386023766,44.253079775147064
2025-10-29,RCUS,701.6296809808833,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.2787675675675656,-1.2502270270270248,,,-1.183033271288969,35.0
2025-10-29,RGTU,679.7574329309167,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.7359890909090767,-1.7059299999999862,,,-1.4208508106500068,35.0
2025-10-29,RMBS,622.4696947540167,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.2260407273126726,-1.3466285651505159,13.699881267694902,13.699881267694902,0.36586464810308994,
2025-10-29,RUN,614.1735018550166,TRAIN-H2,0,1.0,1.0,0.0,,1.0,-1.5147202183694075,-1.2573174879939788,,,-1.2698974715572253,66.74136503142225
2025-10-29,SMU,678.01176924425,TRAIN-H2,1,1.0,1.0,1.0,,1.0,-1.301939969834075,-1.3129399698340845,,28.478437754270438,-1.127117271607628,28.478437754270438
2025-10-29,STX,666.4859350951167,TRAIN-H2,1,1.0,1.0,1.0,,1.0,-1.0718549559582964,-1.3289341297965,1.3430287216294778,1.3430287216294778,0.8166672991537282,
2025-10-29,SYM,741.0164853979167,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.9365494968357715,1.9365494968357715,,,1.978079188929991,
2025-10-29,TGS,653.163674098,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.557255026455016,-1.3896253968253924,,,-1.3421563644303478,57.29794933654938
2025-10-29,WDC,587.1312197640333,TRAIN-H2,1,1.0,1.0,0.0,,0.0,1.9575543848305312,1.9575543848305312,,,1.9119133574007203,
2025-10-29,WGS,661.1140590945166,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.4214632098765347,-1.3779792592592577,,36.18733092084365,-1.3004765792292299,36.18733092084365
2025-10-30,AAMI,656.7618198978834,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.435524242424241,-1.40530265151515,,,-1.29925198816349,35.0
2025-10-30,ALSN,604.00285329875,TRAIN-H2,1,0.0,0.0,0.0,,0.0,0.4019812829554031,0.30321696969696765,,,0.3719859445050283,
2025-10-30,APLX,592.33949137575,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.2935172413793115,-1.271793103448277,,,1.8805275407292459,
2025-10-30,BBNX,600.1538637688,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.479086353812905,-1.4581522692188944,,,-1.2517322650342098,35.0
2025-10-30,BIIB,659.3004958726667,TRAIN-H2,1,1.0,0.0,0.0,,0.0,1.832558311952579,1.832558311952579,,,0.19484852529026075,
2025-10-30,BWA,615.3256290561167,TRAIN-H2,0,0.0,0.0,0.0,,0.0,0.5497703580109441,0.3914687185557809,,,0.33318119580100236,
2025-10-30,CAI,734.6984961382333,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.5125800000000036,-1.6015800000000022,15.873015873016099,15.873015873016099,-0.9749999999999983,
2025-10-30,CCSI,790.7676995883334,TRAIN-H2,0,0.0,0.0,1.0,,0.0,-1.5205456521739118,-1.4898608695652162,,,-1.3702195887068662,35.0
2025-10-30,CDTX,666.1068158221333,TRAIN-H2,1,0.0,1.0,0.0,,0.0,1.8124787878787858,1.8124787878787858,,,-1.2183181818181823,35.0
2025-10-30,CHTR,612.3161429167,TRAIN-H2,0,1.0,0.0,0.0,,0.0,-1.4024955995295105,-1.362559357918772,,,-1.1813132780082978,35.0
2025-10-30,CMPR,827.3622412787333,TRAIN-H2,1,0.0,0.0,0.0,,0.0,0.10567375438596605,0.48192042105262745,,,0.4999999999999962,
2025-10-30,COKE,610.5212311099,TRAIN-H2,0,0.0,0.0,0.0,,0.0,-1.3060922377622057,-1.4728824475524234,12.4843945068655,12.4843945068655,-1.086479836251193,12.4843945068655
2025-10-30,CORZ,658.0859331568666,TRAIN-H2,1,1.0,1.0,0.0,,1.0,-1.0248315659902738,-1.0860408683158576,4.789272030650388,4.789272030650388,-1.0248315659902738,
2025-10-30,CRDO,599.13152018525,TRAIN-H2,0,1.0,1.0,0.0,,0.0,-1.2409928771508594,-1.2177629306267952,,,-1.168049295774648,35.0
2025-10-30,CRDU,594.6342785529,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.768160323699422,1.768160323699422,,,1.8426435877261977,
2025-10-30,DOCU,662.6721601495333,TRAIN-H2,0,0.0,0.0,0.0,,0.0,-0.4414262020191577,-0.5174465934558509,,,-0.4414262020191577,
2025-10-30,DPST,594.0968863042333,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.236707602591799,-1.337807602591793,17.921146953405696,17.921146953405696,-1.1005890492694057,17.921146953405696
2025-10-30,FLNC,633.0893598037167,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.9524333333333341,1.9524333333333341,,,-0.23132530120481742,
2025-10-30,FRGE,831.6067340576833,TRAIN-H2,1,0.0,1.0,1.0,,0.0,0.1879185185185178,-0.08589629629630324,,,0.0851466414380285,
2025-10-30,GDXU,610.48484184535,TRAIN-H2,1,1.0,1.0,1.0,,0.0,0.883955255896023,0.874457361159182,,,0.883955255896023,
2025-10-30,GFS,589.0149393035167,TRAIN-H2,0,0.0,0.0,0.0,,0.0,-1.3378517850703222,-1.2994475297511732,,,-1.1638448181569572,35.0
2025-10-30,GRAL,594.0724227947833,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.1785419363917808,-1.16253926259499,,36.646307606884875,-1.1785419363917808,
2025-10-30,HWM,642.0148421295333,TRAIN-H2,0,1.0,0.0,0.0,,0.0,-1.2472184109447217,-1.393995287212464,12.683370426209816,12.683370426209816,-1.0844698750311876,12.683370426209816
2025-10-30,IDR,827.19339462545,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.6554933261462044,1.6554933261462044,,,1.6021358647285597,
2025-10-30,IMVT,592.5805543845667,TRAIN-H2,1,0.0,1.0,0.0,,0.0,1.9286989284141507,1.9286989284141507,,,1.9146393512590685,
2025-10-30,INBX,603.1956728673167,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.3937951807228923,-1.286666666666667,,,-1.3937951807228923,
2025-10-30,IONX,630.2311721475166,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.1201061068702265,-1.1526137404580152,,21.343632482975277,-1.1201061068702265,
2025-10-30,JOE,637.78519665455,TRAIN-H2,1,0.0,0.0,0.0,,0.0,1.6337397849462336,1.6337397849462336,,,-0.20727272727272994,
2025-10-30,LABU,601.8069889099834,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.1118571428571358,-1.2754285714285676,7.766990291261694,7.766990291261694,-0.6528735632183889,
2025-10-30,LTBR,630.09187454655,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.311777358490571,-1.3091924528301901,,30.52270125906213,1.880329094988781,
2025-10-30,MBX,610.1229785471834,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.3683040000000029,-1.3128640000000031,,43.35260115606929,1.8306679209783605,
2025-10-30,MELI,589.0649801448334,TRAIN-H2,0,1.0,0.0,0.0,,0.0,1.8640553285170398,1.8640553285170398,,,0.721030042918455,
2025-10-30,MGM,798.8259503802333,TRAIN-H2,0,1.0,0.0,0.0,,1.0,-1.0662808510638346,-1.2413446808510658,3.250975292588284,3.250975292588284,-0.7941082292667307,
2025-10-30,MRNA,676.0977408146833,TRAIN-H2,1,0.0,1.0,0.0,,0.0,1.9764528735632174,1.9764528735632174,,,1.9764528735632174,
2025-10-30,NAIL,660.2889940290333,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.3609707317073174,-1.323726829268293,,,-1.1817342487883686,35.0
2025-10-30,NBIL,633.2959282263,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-2.1692315062388534,-1.708939839572189,,,-1.7399633990794228,125.97741094700224
2025-10-30,NEBX,602.08355301705,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.1922797754663987,-1.362591646029383,1.200470137607557,1.200470137607557,1.8846945778997979,
2025-10-30,NEGG,632.9946301363,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.1354967741935476,-1.280851612903224,0.0,0.0,1.8982387475538163,
2025-10-30,NKTR,594.3783421750167,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.3103255555555597,-1.4617366666666662,8.05282654211697,8.05282654211697,-0.327036037466269,
2025-10-30,NNE,592.6714385066833,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.1591131578947373,-1.143501315789474,,,-1.1591131578947373,
2025-10-30,NTGR,657.1287331455167,TRAIN-H2,1,0.0,1.0,0.0,,0.0,1.7385947368421055,1.7385947368421055,,,0.4788985333732515,
2025-10-30,OKLL,594.6115036020167,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.1124744815885537,-1.1505455141851988,17.499108055171686,17.499108055171686,-1.1124744815885537,
2025-10-30,PBF,635.4174439917666,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.7505743589743596,1.7505743589743596,,,-1.2376235955056176,35.0
2025-10-30,PRM,635.6244481253,TRAIN-H2,1,0.0,1.0,0.0,,0.0,-1.409514389233957,-1.3810687370600438,,,-1.2191135936913253,35.0
2025-10-30,QBTX,629.1278889323667,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.8942803737331078,1.8942803737331078,,,1.8942803737331078,
2025-10-30,RGTI,630.0836646728334,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.964266666666663,1.964266666666663,,,1.9900249376558587,
2025-10-30,RGTU,628.79696445985,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.9035788058357406,1.9035788058357406,,,1.9035788058357406,
2025-10-30,RGTX,594.5877307518167,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.347153712372171,-1.3411442784099084,,30.938466827088124,1.9177989458923657,
2025-10-30,SCI,589.4254986459833,TRAIN-H2,0,0.0,0.0,0.0,,0.0,1.745833506493506,1.745833506493506,,,0.7293572386876495,
2025-10-30,SMU,607.3258361776333,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.182447570850202,-1.1671206477732792,,,-1.182447570850202,
2025-10-30,SNDK,626.641013416,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.1295896311858449,-1.236344248600093,9.586276488395447,9.586276488395447,-1.0878840276883768,9.586276488395447
2025-10-30,STX,641.2908092346,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.1287984688195944,-1.3234425389754978,9.174298262989385,9.174298262989385,-0.34481488303554636,
2025-10-30,TEMT,594.05867488555,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.0955734375000017,-1.13464375,16.362148895555567,16.362148895555567,-1.0955734375000017,
2025-10-30,TT,578.1059667941666,TRAIN-H2,0,1.0,0.0,0.0,,0.0,-0.05892723158762339,-0.11090270933864868,,,-0.05892723158762339,
2025-10-30,UPB,691.50884851275,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-2.0432771428571344,-1.7329104761904746,,,-0.05399151561897429,
2025-10-30,VKTX,644.0161051224833,TRAIN-H2,0,1.0,1.0,0.0,,1.0,-1.3553181818181852,-1.311909090909094,,,-0.331262939958592,
2025-10-30,VRNS,809.5668635988667,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.0537219512195142,-1.3107707317073212,0.0,0.0,-0.6100168823860453,
2025-10-30,WCC,604.9326490848666,TRAIN-H2,1,1.0,0.0,0.0,,0.0,1.432782456140352,1.432782456140352,,,0.6404858299595126,
2025-10-31,ALAB,594.8051438604,TRAIN-H2,1,1.0,1.0,0.0,,0.0,1.8669977538299034,1.8669977538299034,,,1.9276350288411122,
2025-10-31,APLD,588.9065185999167,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.036059463487335,-1.1069365126676602,5.635390250775747,5.635390250775747,-1.036059463487335,
2025-10-31,APPF,664.6427994117333,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.9643333726590884,-1.7662247806760933,,,1.8349470931895284,
2025-10-31,APPX,595.5631579172667,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.3777379912663783,-1.3467210421138358,,,-1.206411266469479,35.0
2025-10-31,ARQQ,619.1886242276166,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.7708127840909145,-1.529234659090916,,,-1.4953111204826146,64.25880788832242
2025-10-31,BEAM,603.5099977622167,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.1865658429858432,-1.1698658429858433,,,-1.1865658429858432,
2025-10-31,BMA,674.18961886885,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.4729278538812853,-1.621763470319638,11.75482787573512,11.75482787573512,-0.29197080291970867,
2025-10-31,CHTR,708.1727669175833,TRAIN-H2,0,1.0,0.0,1.0,,0.0,0.41716071036003355,0.27594600984074064,,,0.26043927424255564,
2025-10-31,COIW,609.1279194665667,TRAIN-H2,0,0.0,1.0,1.0,,0.0,1.8792499999999994,1.8792499999999994,,,-0.803295571575697,
2025-10-31,CONL,588.3721279093,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.964532951464049,1.964532951464049,,,1.9789750328515117,
2025-10-31,CRDO,577.0518224784,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.9545982690794652,1.9545982690794652,,,1.9545982690794652,
2025-10-31,CRDU,609.211521224,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.7732351673720674,1.7732351673720674,,,1.8783106657122393,
2025-10-31,CSIQ,636.94958885095,TRAIN-H2,1,0.0,1.0,1.0,,0.0,0.9178187185411275,0.8523741935483811,,,0.9178187185411275,
2025-10-31,CZR,645.30028829835,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.1445234042553318,-1.2910978723404294,12.616704516781292,12.616704516781292,-0.2693266832917708,
2025-10-31,DQ,604.1536024700167,TRAIN-H2,1,0.0,1.0,0.0,,0.0,1.8018257982325565,1.8018257982325565,,,1.948236816564213,
2025-10-31,EVER,595.7829172041667,TRAIN-H2,0,0.0,0.0,1.0,,0.0,-0.4621876763383987,-0.5479823129251731,,,-0.35994462390402154,
2025-10-31,FLNC,682.3329139709333,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.1321270893371709,-1.2826213256484174,10.471008395503793,10.471008395503793,-1.059295631404212,10.471008395503793
2025-10-31,FRMI,597.5437745851,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.3644843578552919,-1.3376433279854,,,-1.1767144772117948,35.0
2025-10-31,FSLR,673.66135272265,TRAIN-H2,0,1.0,1.0,0.0,,0.0,-1.3934845470692847,-1.356143516873889,,33.992290016902665,0.2209612566231999,
2025-10-31,GSAT,660.1165383896666,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.8973459344012202,1.8973459344012202,,,1.9498360023152632,
2025-10-31,HOOG,644.0677629021667,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.4655523479065504,-1.420254637982886,,,-1.1782181848487352,35.0
2025-10-31,ICFI,793.79790184605,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.2854321167883254,-1.4246656934306627,6.230529595015222,6.230529595015222,-1.2854321167883254,
2025-10-31,IONX,597.6050184717,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.448306142971057,-1.2646031895905396,,,-1.3413563652997862,65.81859196756098
2025-10-31,JKS,636.2111485011833,TRAIN-H2,0,0.0,1.0,0.0,,0.0,1.870696774193549,1.870696774193549,,,0.18548387096773913,
2025-10-31,LQDA,600.0602682413834,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.2297431680267834,-1.3588787612471211,14.364867638005396,14.364867638005396,-1.102220238335968,14.364867638005396
2025-10-31,MEOH,606.85163079295,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.881806064237774,1.881806064237774,,,1.9403308923243834,
2025-10-31,MVLL,637.0752490767,TRAIN-H2,1,0.0,1.0,0.0,,0.0,-1.2259799608993227,-1.3170904203323572,17.301980872456607,17.301980872456607,-1.1435326669154784,17.301980872456607
2025-10-31,NBIL,613.1721150640333,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.7594405594405707,-1.5726905594405647,,,-1.2839778142332676,59.760956175299654
2025-10-31,NEBX,588.0719832976666,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.131041176872611,-1.1641863381629314,19.379844961241044,19.379844961241044,-1.131041176872611,
2025-10-31,NKTR,607.71659525065,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.2609538461538468,-1.165646153846154,,,-1.2609538461538468,
2025-10-31,OPEX,647.51665743665,TRAIN-H2,1,0.0,,1.0,,0.0,1.876343452225982,1.876343452225982,,,1.876343452225982,
2025-10-31,OPRX,649.6389504216334,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.6112344680851076,-1.6420217021276622,,26.51241262954915,-1.1796615169768832,26.51241262954915
2025-10-31,QPUX,595.03090108965,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.537916172346401,-1.4312576357610323,,,-1.537916172346401,
2025-10-31,QSU,618.8968974547,TRAIN-H2,1,0.0,,1.0,,0.0,1.9059810976853477,1.9059810976853477,,,1.9059810976853477,
2025-10-31,RGTX,595.0404397723166,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.0671682451253506,-1.132073537604457,5.64440263405537,5.64440263405537,-1.0671682451253506,
2025-10-31,ROBN,591.3197063915667,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.1457395610984564,-1.1745239477155536,,22.682166146867885,-1.1068936276962857,22.682166146867885
2025-10-31,SEDG,647.9472742987833,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.3778119047619062,-1.3348000000000009,,,-1.1638597811217495,35.0
2025-10-31,SHAK,676.1986366723,TRAIN-H2,0,0.0,0.0,1.0,,0.0,-1.4993308823529434,-1.4641470588235317,,,-0.19163404079950652,
2025-10-31,SNWV,753.066520747,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.3725242424242374,-1.2937212121212118,,47.73269689737369,-1.3725242424242374,
2025-10-31,SPXC,677.2000743229333,TRAIN-H2,1,0.0,0.0,0.0,,0.0,1.4784723404255318,1.4784723404255318,,,-0.27366532077164546,
2025-10-31,TEAM,601.5224342313667,TRAIN-H2,0,1.0,1.0,0.0,,0.0,-1.2745906474820106,-1.2387741007194228,,35.96906660272132,-1.1709415450209695,35.96906660272132
2025-10-31,TGTX,603.0885845340167,TRAIN-H2,0,0.0,0.0,0.0,,0.0,-1.2938402459016356,-1.2644652459016357,,,-1.1978668061366797,35.0
2025-10-31,TSSI,669.93540773,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.3960733529990261,-1.3607724680432687,,33.62515525128043,-1.1511281104774977,33.62515525128043
2025-10-31,TTMI,659.3566756136333,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.5460722222222167,-1.320488888888884,,,-1.225195091912833,54.66140297600963
2025-10-31,USNA,617.60485171975,TRAIN-H2,0,0.0,1.0,0.0,,0.0,-1.7273395033859997,-1.4929625282167047,,,0.5550239234449769,
2025-10-31,WERN,605.6997979155667,TRAIN-H2,1,0.0,0.0,1.0,,0.0,1.0012487736566247,0.8924525168655959,,,0.8512299882858235,
2025-10-31,WIX,633.0578159795167,TRAIN-H2,0,0.0,1.0,0.0,,0.0,-1.6260909715869767,-1.4928817408177397,,45.1538380762372,0.3917768394822432,
2025-10-31,WOLF,582.0664950135666,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.1826785714285712,-1.395836466165414,0.0,0.0,-1.080350620891161,0.0
2025-10-31,WULX,678.0927268520667,TRAIN-H2,1,0.0,,1.0,,0.0,-2.2186083511574206,-1.5140382576994775,,,-2.2186083511574206,
2025-11-03,AMR,647.0081947256833,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-0.939025760929239,-1.0859669421487657,,,-0.4449763368329491,
2025-11-03,AXSM,834.52863860045,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.8310028368794216,-1.505265248226949,,,0.22077344791821069,
2025-11-03,BE,586.0206511709666,TRAIN-H2,1,1.0,1.0,1.0,,0.0,0.6421538903733061,0.6800986886747891,,,0.6421538903733061,
2025-11-03,BTU,786.00874123235,TRAIN-H2,1,0.0,1.0,1.0,,0.0,0.5751064420310232,0.379839999999996,,,0.28187919463087086,
2025-11-03,CONI,627.9266328148,TRAIN-H2,0,1.0,1.0,1.0,,0.0,0.09603460953735926,-0.008028341064716976,,,0.14648182055977385,
2025-11-03,CORD,626.0673382999,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.8944967642526933,1.8944967642526933,,,1.0910862152946899,
2025-11-03,CRCD,629.8662062401834,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-0.10130133333333627,-0.10130133333333627,,,-0.10130133333333627,
2025-11-03,CVNA,682.21033816645,TRAIN-H2,1,1.0,1.0,0.0,,0.0,1.9063065599943891,1.9063065599943891,,,1.2486464746465298,
2025-11-03,FET,637.1280540154667,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.164497674418608,-1.2714976744186017,,,-1.164497674418608,
2025-11-03,FIGR,603.0313520680334,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.426328888888892,-1.3807288888888924,,,-1.1750635092793469,35.0
2025-11-03,FRGE,663.6775196806833,TRAIN-H2,1,0.0,1.0,1.0,,0.0,0.7593928571428582,0.6681428571428573,,,0.7826086956521737,
2025-11-03,INCY,743.1851592875333,TRAIN-H2,1,1.0,0.0,0.0,,0.0,1.9182972401361507,1.9182972401361507,,,1.1753977100010096,
2025-11-03,LABD,631.00792361135,TRAIN-H2,1,1.0,1.0,1.0,,1.0,-1.3211622890370187,-1.2858781981279277,,,-1.1492024452207046,35.0
2025-11-03,MD,739.02125567115,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.652222233250606,-1.3015606947890794,,,-1.441897704843026,86.01622020152232
2025-11-03,ON,668.41631336225,TRAIN-H2,0,1.0,1.0,0.0,,1.0,-0.9771606308899892,-1.2583490366870902,-7.79119594857794,-7.79119594857794,-0.9849900805631826,-7.79119594857794
2025-11-03,PCRX,797.9622727293166,TRAIN-H2,0,0.0,1.0,0.0,,0.0,-1.4986246039142521,-1.3503142590866692,,49.261083743842114,-1.2440710300401143,49.261083743842114
2025-11-03,SOFX,608.0020475575167,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.73356148150091,-1.4414301683695978,,,-1.4174380413125491,91.62582569784779
2025-11-03,TSLL,588.99250865055,TRAIN-H2,0,1.0,1.0,1.0,,1.0,0.08008187060516436,0.011692981716273101,,,0.08008187060516436,
2025-11-03,TSLR,588.8870445528333,TRAIN-H2,0,1.0,1.0,1.0,,1.0,0.12591443002818287,0.05475116472205932,,,0.12591443002818287,
2025-11-03,TSLT,588.9702123066,TRAIN-H2,0,1.0,1.0,1.0,,1.0,0.10392681142888893,0.03568276380984148,,,0.10392681142888893,
2025-11-04,ADM,636.0370043200834,TRAIN-H2,1,0.0,0.0,0.0,,0.0,-1.1057006631479207,-1.3343287589660298,1.849657813304372,1.849657813304372,-0.43786008230452494,
2025-11-04,ALAB,593.7173417825334,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.5577215686274424,-1.3990352941176467,,47.149819877091886,-1.227909454753364,47.149819877091886
2025-11-04,AMDL,625.4545564727,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.3852833333333319,-1.3360333333333316,,,-1.1448752093802324,35.0
2025-11-04,AMUU,624.6173942358666,TRAIN-H2,0,1.0,1.0,1.0,,0.0,-1.180188561927111,-1.2459698119271154,16.28664495113914,16.28664495113914,-1.1270836408082812,16.28664495113914
2025-11-04,APLD,590.2001321310834,TRAIN-H2,1,1.0,1.0,1.0,,1.0,-1.1288626297633677,-1.1644769094422855,,22.02969438920404,-1.0982462643447735,22.02969438920404
2025-11-04,ASTX,588.1848306841167,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-0.05993246421485447,-0.11328618331053296,,,-0.05993246421485447,
2025-11-04,AVGX,624.37764984375,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.1113774228944255,-1.2864649228944232,5.291938613512284,5.291938613512284,-1.0484694877104594,5.291938613512284
2025-11-04,AVL,624.2231710585667,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.4421169740791808,-1.2682871868451362,,,-1.4190814675090464,56.27009646302273
2025-11-04,BETR,593.0110949667334,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-2.696592452830178,-1.4363597484276716,,,-2.410438176066072,295.71674844184986
2025-11-04,BLSH,619.2197620333833,TRAIN-H2,1,1.0,1.0,0.0,,0.0,-1.322692619542621,-1.2884831600831612,,,-1.1637532606579715,35.0
2025-11-04,BMNR,619.7709052605,TRAIN-H2,0,1.0,1.0,1.0,,1.0,-1.0698909090909179,-1.2637090909090951,4.739336492891736,4.739336492891736,-1.027840137468478,4.739336492891736
2025-11-04,BTDR,620.3451910927333,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.2042471291866044,-1.197678947368422,,31.29190880643732,-1.1483426968659272,31.29190880643732
2025-11-04,CAI,652.2182111097167,TRAIN-H2,0,0.0,1.0,1.0,,0.0,-1.2461428571428563,-1.3382857142857167,19.512195121950803,19.512195121950803,0.1543408360128562,
2025-11-04,CAR,595.9401660704,TRAIN-H2,0,0.0,1.0,0.0,,0.0,-2.3658385247125517,-1.6042749888009546,,,-1.7443957626376496,130.47598221444653
2025-11-04,CIFR,592.6807275879166,TRAIN-H2,1,1.0,1.0,1.0,,1.0,1.9563541665888724,1.9563541665888724,,,1.9911465250110656,
2025-11-04,CLSX,595.0804746611167,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-1.7979912499999973,-1.4843662499999979,,,-1.7979912499999973,
2025-11-04,CMPO,595.4999843584667,TRAIN-H2,1,0.0,1.0,1.0,,0.0,-0.7104354733656013,-0.7776786586358458,,,-0.7104354733656013,
2025-11-04,CNC,582.0634206181667,TRAIN-H2,0,1.0,1.0,0.0,,1.0,-0.05176436237866798,-0.11617903808729296,,,-0.05176436237866798,
2025-11-04,CPRI,694.2995690328333,TRAIN-H2,1,1.0,0.0,0.0,,0.0,-1.1845230815770873,-1.1913528688111326,,28.47650688182189,-1.1481985811102284,28.47650688182189
2025-11-04,CRDU,593.0442362508834,TRAIN-H2,1,1.0,1.0,1.0,,0.0,1.7331588509567195,1.7331588509567195,,,-1.2804424230307898,35.0
2025-11-04,CRK,711.7316497692833,TRAIN-H2,1,0.0,1.0,1.0,,0.0,1.9412083333333345,1.9412083333333345,,,0.4384653712007974,
2025-11-04,ETHU,619.46920561895,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.152404031951316,-1.180527026603718,,23.991774248829884,-1.1181764206890048,23.991774248829884
2025-11-04,FLNC,587.0022932058166,TRAIN-H2,1,1.0,1.0,1.0,,0.0,-1.1107711470795283,-1.1924650246305426,9.995002498752186,9.995002498752186,-1.0877609975500124,9.995002498752186
