day,symbol,fill_min,split,stop_new,R_new,exit_m_new,exit_price_new,why_new,raw_new,cost_new,net_new,delta_vs_base,changed,why_base
2025-08-22,WFRD,604.2516860285,TRAIN-H2,58.61,1.6300000000000026,955.0,60.83,eod,0.3619631901840462,0.1649673430863604,0.1969958470976858,0.0,False,eod
2025-08-22,XPO,612.4211653285834,TRAIN-H2,132.6,3.4000000000000057,955.0,137.67,eod,0.4911764705882308,0.17507893382352666,0.3160975367647041,-0.08359439116121359,True,eod
2025-08-22,XXRP,608.3623471885167,TRAIN-H2,37.6545,0.9654999999999987,699.0,40.550999999999995,target,2.0,0.04464509580528241,1.9553549041947176,0.0006283418588288736,True,target
2025-08-22,XYZ,609.0644761730833,TRAIN-H2,75.45524999999999,1.9347500000000082,955.0,79.21,eod,0.940690011629402,0.024730747617769163,0.9159592640116329,-0.7880332225715435,True,eod
2025-08-22,ZEPP,600.59954971295,TRAIN-H2,42.6075,1.0925000000000011,793.0,42.6075,stop,-1.0,0.48266053939195636,-1.4826605393919563,-3.0147283965348177,True,target
2025-08-25,ASTS,632.0603517637667,TRAIN-H2,49.03275,1.257249999999999,955.0,50.1,eod,-0.15112348379399312,0.06014940514398083,-0.21127288893797397,0.15764772164156493,True,eod
2025-08-25,ASTX,605.8372448367334,TRAIN-H2,28.7625,0.7375000000000007,635.0,30.975,target,2.0,0.06940740338983031,1.9305925966101696,0.001696861091347479,True,target
2025-08-25,CYD,638.16520554935,TRAIN-H2,31.794749999999997,0.8152500000000025,762.0,31.794749999999997,stop,-1.0,0.27339215271389156,-1.2733921527138916,0.24815668449541284,True,stop
2025-08-25,EPSM,591.9746229389667,TRAIN-H2,25.1792,1.0707999999999984,873.0,25.1792,stop,-1.0,0.2514342921180457,-1.2514342921180457,0.0,False,stop
2025-08-25,IREN,620.4302563345833,TRAIN-H2,21.8205,0.5594999999999999,955.0,23.185,eod,1.4387846291331543,0.01713422698838081,1.4216504021447736,-0.5436783501156275,True,target
2025-08-25,METC,612.68443057305,TRAIN-H2,24.15075,0.619250000000001,955.0,24.38,eod,-0.6297941057731126,0.09699681873233697,-0.7267909245054496,-2.51088409488647,True,target
2025-08-25,MGNI,637.4420832773334,TRAIN-H2,24.59925,0.630749999999999,955.0,25.46,eod,0.36464526357511023,0.029819771980135495,0.33482549159497477,-1.6181171624543862,True,target
2025-08-25,MP,627.7545589841167,TRAIN-H2,70.24875,1.801249999999996,955.0,72.09,eod,0.022206800832758552,-0.12692389609920995,0.1491306969319685,1.1789160659889673,True,stop
2025-08-25,RDTL,603.0995932674833,TRAIN-H2,55.46775,1.4222499999999982,643.0,55.46775,stop,-1.0,0.21113874670416538,-1.2111387467041654,0.13874111440694548,True,stop
2025-08-25,RKLB,604.5832354041333,TRAIN-H2,46.293,1.1869999999999976,955.0,47.43,eod,-0.042122999157537706,0.02066363008901597,-0.06278662924655368,-2.0389733002022217,True,target
2025-08-25,SOFX,614.0100071814,TRAIN-H2,37.43025,0.9597499999999997,956.0,39.4,eod,1.0523573847356065,0.034223495702004315,1.0181338890336022,-0.9036613490616394,True,target
2025-08-25,SUPX,702.0760343971667,TRAIN-H2,51.4301,2.069899999999997,708.0,57.6398,target,2.0,0.1432571428571432,1.8567428571428568,0.0,False,target
2025-08-26,APPX,608.2177254860334,TRAIN-H2,62.06849999999999,1.5915000000000035,955.0,65.15,eod,0.9362236883443329,-0.011348727615459136,0.947572415959792,2.2038316752190488,True,stop
2025-08-26,ASTX,599.1129206143333,TRAIN-H2,31.97025,0.8197499999999991,619.0,31.97025,stop,-1.0,0.2141888350106718,-1.2141888350106718,0.09002150981691193,True,stop
2025-08-26,ATEX,601.9175529559667,TRAIN-H2,23.4,0.6000000000000014,721.0,23.3902,stop,-1.0163333333333306,0.6661531225925906,-1.6824864559259214,0.20699255641975856,True,stop
2025-08-26,GCO,588.15563501045,TRAIN-H2,31.40475,0.8052500000000009,619.0,31.40475,stop,-1.0,0.32229741739477624,-1.3222974173947764,0.28951753277134107,True,stop
2025-08-26,GEOS,602.27117104735,TRAIN-H2,19.9875,0.5124999999999993,923.0,19.9875,stop,-1.0,0.4321333170731713,-1.4321333170731714,0.15192984082156702,True,stop
2025-08-26,GSAT,586.5586429880833,TRAIN-H2,27.44,0.7899999999999991,796.0,27.44,stop,-1.0,0.19466260069044883,-1.1946626006904488,0.0,False,stop
2025-08-26,HSAI,642.0769242265833,TRAIN-H2,24.794249999999998,0.6357500000000016,909.0,26.701500000000003,target,2.0,0.03177620133700428,1.9682237986629958,0.03805345645767422,True,target
2025-08-26,HUT,597.3258221955333,TRAIN-H2,23.87775,0.6122499999999995,671.0,25.714499999999997,target,2.0,0.024481704748325863,1.975518295251674,0.01824612801154446,True,target
2025-08-26,IONX,583.12575798115,TRAIN-H2,52.39,1.4099999999999966,955.0,56.28,eod,1.7588652482269571,0.20387385840487604,1.554991389822081,0.0,False,eod
2025-08-26,LEU,601.0047373767833,TRAIN-H2,200.36249999999998,5.137500000000017,955.0,207.97,eod,0.48077858880778407,0.1297949336782841,0.35098365512949997,-0.2232770226500605,True,eod
2025-08-26,MCRB,632.6214407690167,TRAIN-H2,20.0265,0.5135000000000005,672.0,20.0265,stop,-1.0,0.6202238266796442,-1.620223826679644,0.2659872844314619,True,stop
2025-08-26,NNE,605.9001544347167,TRAIN-H2,31.492499999999996,0.807500000000001,638.0,31.492499999999996,stop,-1.0,0.18203386014646727,-1.1820338601464673,0.08690571634130229,True,stop
2025-08-26,OKLO,601.0661278480334,TRAIN-H2,75.46,2.4000000000000057,639.0,75.46,stop,-1.0,0.019981565255731575,-1.0199815652557316,0.0,False,stop
2025-08-26,PLTG,625.1377036889834,TRAIN-H2,27.36825,0.7017500000000005,955.0,28.985,eod,1.3038831492696807,0.03174554275593224,1.2721376065137484,-0.6659806306279863,True,target
2025-08-26,PLTU,626.0505984716833,TRAIN-H2,77.8635,1.9964999999999975,955.0,82.39,eod,1.2672176308539966,0.025264296722497713,1.241953334131499,-0.7143035660450106,True,target
2025-08-26,PTIR,625.2129318673,TRAIN-H2,24.63825,0.6317500000000003,955.0,26.13,eod,1.3612979817965953,0.021212755716882567,1.3400852260797127,-0.6152442458398188,True,target
2025-08-26,QBTX,602.30063060735,TRAIN-H2,65.325,1.6749999999999972,793.0,65.23,stop,-1.0567164179104471,0.2290008344536861,-1.2857172523641331,0.39127301828125494,True,stop
2025-08-26,RGTX,591.0450255789167,TRAIN-H2,40.1505,1.0294999999999987,631.0,43.239,target,2.0,0.10093707171293642,1.8990629282870635,0.02426138049003712,True,target
2025-08-26,RKLB,604.1561565426333,TRAIN-H2,49.481249999999996,1.2687500000000043,612.0,49.481249999999996,stop,-1.0,0.15428812648116044,-1.1542881264811604,0.014801074357609911,True,stop
2025-08-26,RKLX,592.0579778767667,TRAIN-H2,94.01,3.559999999999988,949.0,94.0,stop,-1.0028089887640463,0.14282108387866876,-1.145630072642715,0.0,False,stop
2025-08-26,SMR,605.89972915155,TRAIN-H2,37.04025,0.9497500000000016,636.0,37.04025,stop,-1.0,0.1672743698321788,-1.1672743698321788,0.036520211954546244,True,stop
2025-08-26,SMU,604.188568456,TRAIN-H2,23.49,0.9800000000000004,636.0,23.49,stop,-1.0,0.3517326530612206,-1.3517326530612206,0.0,False,stop
2025-08-26,SOLT,777.0268196883334,TRAIN-H2,20.952749999999998,0.5372500000000002,955.0,22.25,eod,1.4146114471847393,-0.09673280595625958,1.5113442531409989,2.6045980992948436,True,stop
2025-08-26,SOUX,583.47072887755,TRAIN-H2,27.2201,1.039900000000003,701.0,27.2201,stop,-1.0,0.14578661366852863,-1.1457866136685286,0.0,False,stop
2025-08-26,VSAT,627.6840471034167,TRAIN-H2,29.639999999999997,0.7600000000000016,955.0,30.77,eod,0.4868421052631582,-0.05438223684210874,0.5412243421052669,1.68831323099415,True,stop
2025-08-26,ZEPP,742.8021900010667,TRAIN-H2,40.1115,1.028500000000001,796.0,40.1115,stop,-1.0,0.6750351110030848,-1.6750351110030848,0.929591309887877,True,stop
2025-08-27,ELF,607.0314020587,TRAIN-H2,117.9165,3.0234999999999985,955.0,124.57,eod,1.20059533653051,0.03963618323135408,1.1609591532991559,-0.7655193743082065,True,target
2025-08-27,IONL,682.88262375985,TRAIN-H2,42.471000000000004,1.0889999999999986,745.0,42.26,stop,-1.19375573921029,0.253391551882461,-1.447147291092751,0.05035270890724641,True,stop
2025-08-27,IONX,651.04056922375,TRAIN-H2,58.25625,1.4937499999999986,946.0,58.18,stop,-1.0510460251046037,0.20096416502452027,-1.2520101901291238,-3.1251712713716557,True,target
2025-08-27,RGTX,655.60840835725,TRAIN-H2,44.967,1.1529999999999987,934.0,44.967,stop,-1.0,0.22629633090623075,-1.2262963309062307,-3.033115477440437,True,target
2025-08-27,SATS,783.0391881175333,TRAIN-H2,57.0375,1.4624999999999986,955.0,58.6325,eod,0.09059829059829089,-0.027879316239315187,0.11847760683760608,-0.1752062914674747,True,eod
2025-08-27,SLON,811.2339743834,TRAIN-H2,54.45375,1.396250000000002,907.0,54.45375,stop,-1.0,0.6349060091733908,-1.634906009173391,0.6866677079017012,True,stop
2025-08-27,SOLT,677.0446236369,TRAIN-H2,24.22875,0.6212499999999999,696.0,24.22875,stop,-1.0,0.11045651911468735,-1.1104565191146873,0.15845886550069377,True,stop
2025-08-27,VKTX,771.0481787212667,TRAIN-H2,26.7345,0.6855000000000011,840.0,26.7345,stop,-1.0,0.052065490545921606,-1.0520654905459217,0.07718517369234101,True,stop
2025-08-27,VSAT,773.01212159945,TRAIN-H2,32.14575,0.8242499999999993,955.0,32.41,eod,-0.6794055201698548,0.014235972095843591,-0.6936414922656984,-2.660115777979987,True,target
2025-08-28,AEHR,610.0535638476167,TRAIN-H2,24.677249999999997,0.6327500000000015,676.0,26.5755,target,2.0,0.03920978277321401,1.960790217226786,0.028762792705556706,True,target
2025-08-28,AIRO,636.1893561503666,TRAIN-H2,24.57,0.6400000000000006,641.0,24.57,stop,-1.0,0.14830312499999976,-1.1483031249999998,0.0,False,stop
2025-08-28,APPX,655.8344677763666,TRAIN-H2,66.80699999999999,1.713000000000008,955.0,69.18,eod,0.38528896672504825,0.11094159235380005,0.27434737437124823,-1.533690052192326,True,target
2025-08-28,BE,622.1352561036666,TRAIN-H2,53.06925,1.360750000000003,955.0,54.86,eod,0.3160022046665433,-0.09297854066239179,0.4089807453289351,1.5113648234730124,True,stop
2025-08-28,BOIL,644.25164057,TRAIN-H2,28.67475,0.7352500000000006,955.0,29.0686,eod,-0.4643318599115945,-0.016039155151599,-0.4482927047599955,0.7949307456999705,True,stop
2025-08-28,IONL,825.2850468634,TRAIN-H2,44.11875,1.1312500000000014,957.0,44.695,eod,-0.49060773480662895,-0.010272830939222901,-0.48033490386740607,0.8391654882894717,True,stop
2025-08-28,IONX,656.02444216355,TRAIN-H2,59.93325,1.5367499999999978,955.0,62.6,eod,0.7353180413209722,0.051765790040222165,0.68355225128075,-1.2089462921728837,True,target
2025-08-28,OKLL,630.5538506979667,TRAIN-H2,31.785,0.8150000000000013,664.0,34.230000000000004,target,2.0,0.052802574675651234,1.9471974253243487,0.013403730494588206,True,target
2025-08-28,OKLO,661.73673393215,TRAIN-H2,76.22550000000001,1.954499999999996,955.0,77.88,eod,-0.15349194167306832,-0.11519945652853684,-0.03829248514453147,1.004763617557128,True,stop
2025-08-28,OUST,715.09159295965,TRAIN-H2,31.6095,0.8105000000000011,877.0,31.6095,stop,-1.0,0.09244948180136181,-1.0924494818013617,0.09856051819864864,True,stop
2025-08-28,PGY,603.0061200733667,TRAIN-H2,36.27,0.9299999999999997,955.0,37.825,eod,0.6720430107526884,0.04751203323558204,0.6245309775171063,1.9221853688884458,True,stop
2025-08-28,QBTX,734.0191120386334,TRAIN-H2,70.2,1.7999999999999972,955.0,71.38,eod,-0.3444444444444475,-0.028473132328309777,-0.3159713121161377,0.17859248076129208,True,eod
2025-08-28,RBRK,604.2126963346,TRAIN-H2,89.505,2.2950000000000017,955.0,93.33,eod,0.6666666666666666,0.049353719427867836,0.6173129472387988,-1.3016316741387899,True,target
2025-08-28,RDTL,642.8092846111333,TRAIN-H2,54.78525,1.40475,888.0,58.9995,target,2.0,0.07936143262984349,1.9206385673701565,0.09334650305841818,True,target
2025-08-28,RGTX,702.7015803589,TRAIN-H2,49.6665,1.2734999999999985,736.0,53.486999999999995,target,2.0,0.06828752601771666,1.9317124739822833,0.014535487680914061,True,target
2025-08-28,SMU,665.1195587562,TRAIN-H2,22.698,0.5820000000000007,680.0,22.698,stop,-1.0,0.2364791432323959,-1.2364791432323958,0.04507420648444915,True,stop
2025-08-28,SOFX,605.0714748732667,TRAIN-H2,36.84525,0.9447499999999991,955.0,38.6,eod,0.8573696745170712,0.060773951103685254,0.796595723413386,-1.130725554681289,True,target
2025-08-28,SOUX,646.2675908973333,TRAIN-H2,27.144,0.6960000000000015,810.0,29.232000000000003,target,2.0,0.09282543942036733,1.9071745605796326,0.10906989131893186,True,target
2025-08-28,UPSX,595.46592313675,TRAIN-H2,33.403499999999994,0.856500000000004,705.0,33.403499999999994,stop,-1.0,0.1790172179705571,-1.1790172179705571,0.04082575658913412,True,stop
2025-08-28,VEON,759.9218692647,TRAIN-H2,59.9625,1.5375000000000014,955.0,60.38,eod,-0.7284552845528431,0.12740689430894173,-0.8558621788617848,0.46355022423898906,True,stop
2025-08-29,AGQ,722.13732009655,TRAIN-H2,56.004,1.436,955.0,58.19,eod,0.5222841225626741,0.007030414869932401,0.5152537076927417,-0.6685932111021016,True,eod
2025-08-29,OS,669.5972915375834,TRAIN-H2,20.397000000000002,0.5229999999999997,955.0,20.83,eod,-0.1720841300191271,0.10044097294120181,-0.2725251029603289,0.0927507269941864,True,eod
2025-08-29,TEMT,712.4111033946666,TRAIN-H2,27.64125,0.708750000000002,861.0,27.64,stop,-1.0017636684303335,0.4414945894899504,-1.443258257920284,0.19694396718380158,True,stop
2025-08-29,ZEPP,613.3508219472167,TRAIN-H2,41.11575,1.0542500000000032,653.0,41.11575,stop,-1.0,0.40120152649582025,-1.4012015264958202,0.0672264657707653,True,stop
2025-09-02,APPX,631.5486283705167,TRAIN-H2,65.27625,1.6737499999999983,695.0,64.825,stop,-1.2696041822255428,0.3373754705189483,-1.606979652744491,-0.14527620251596485,True,stop
2025-09-02,ARWR,599.0082775423333,TRAIN-H2,23.2635,0.5964999999999989,776.0,25.052999999999997,target,2.0,0.046037968262647125,1.953962031737353,0.03473158488049699,True,target
2025-09-02,ARX,679.14983960385,TRAIN-H2,20.669999999999998,0.5300000000000011,715.0,20.669999999999998,stop,-1.0,0.10482580188679598,-1.104825801886796,0.1619859628190976,True,stop
2025-09-02,ASTX,592.1510060529333,TRAIN-H2,29.04525,0.7447499999999998,606.0,28.9,stop,-1.1950318898959393,0.9611010406176588,-2.156132930513598,0.3142978387171791,True,stop
2025-09-02,AVBP,593.4551551605,TRAIN-H2,19.65,0.5500000000000007,752.0,19.65,stop,-1.0,0.3889636363636342,-1.3889636363636342,0.0,False,stop
2025-09-02,BLSH,589.8982022744,TRAIN-H2,59.358000000000004,1.5219999999999985,610.0,59.358000000000004,stop,-1.0,0.2840725560160395,-1.2840725560160395,0.15015985424037215,True,stop
2025-09-02,CONL,622.0028660381666,TRAIN-H2,31.278,0.8019999999999996,717.0,31.278,stop,-1.0,0.076441139472748,-1.076441139472748,0.036056713406876106,True,stop
2025-09-02,DOOO,602.0324089303333,TRAIN-H2,64.818,1.6620000000000061,955.0,66.67,eod,0.11432009626955296,0.014039711191334476,0.10028038507821849,-0.0957972619806027,True,eod
2025-09-02,ETOR,776.0557825260667,TRAIN-H2,45.357,1.1630000000000038,955.0,46.81,eod,0.2493551160791042,0.09753521733138487,0.15181989874771934,-0.19781681856633465,True,eod
2025-09-02,IONX,590.2671357207333,TRAIN-H2,58.15,1.6000000000000014,642.0,58.15,stop,-1.0,0.17534936282932367,-1.1753493628293237,0.0,False,stop
2025-09-02,IREN,586.1703635149834,TRAIN-H2,26.73,0.7100000000000009,600.0,28.860000000000003,target,2.0,0.022214084507041546,1.9777859154929585,0.0,False,target
2025-09-02,JKS,614.0082605163667,TRAIN-H2,23.282999999999998,0.5970000000000013,955.0,23.8,eod,-0.13400335008374895,0.08529402568397465,-0.2192973757677236,1.1566952168248685,True,stop
2025-09-02,MSTX,590.44105879555,TRAIN-H2,24.89,0.6600000000000001,604.0,24.89,stop,-1.0,0.15412792207792192,-1.154127922077922,0.0,False,stop
2025-09-02,OKLL,588.3311313611167,TRAIN-H2,27.787499999999998,0.7125000000000021,709.0,27.787499999999998,stop,-1.0,0.1314488277640799,-1.13144882776408,0.0024114076386447802,True,stop
2025-09-02,PGY,589.3820749778,TRAIN-H2,35.675250000000005,0.914749999999998,608.0,35.675250000000005,stop,-1.0,0.2632939001028212,-1.2632939001028212,0.22138019513528917,True,stop
2025-09-02,PLTG,589.8286883243,TRAIN-H2,26.08125,0.6687499999999993,959.0,27.12,eod,0.5532710280373853,0.015620186915889131,0.5376508411214961,-0.24493915887850137,True,eod_fallback
2025-09-02,PLTU,586.3645786610333,TRAIN-H2,73.56375,1.886250000000004,955.0,77.34,eod,1.0019880715705747,0.06613344551002609,0.9358546260605486,-0.19427071863005085,True,eod
2025-09-02,PLTW,660.6056224787167,TRAIN-H2,42.4125,1.0874999999999986,955.0,43.2,eod,-0.27586206896551496,0.06440464367816233,-0.3402667126436773,1.1235047014831407,True,stop
2025-09-02,PTCT,660.0482402459166,TRAIN-H2,51.050999999999995,1.3090000000000046,955.0,52.49,eod,0.09931245225363033,-0.007995721925131637,0.10730817417876197,1.399561507512099,True,stop
2025-09-02,PTIR,586.3767611538167,TRAIN-H2,23.35125,0.598749999999999,955.0,24.53,eod,0.9686847599164974,0.05951288608696911,0.9091718738295282,-0.1582137329458273,True,eod
2025-09-02,QXO,599.7057938195667,TRAIN-H2,20.64075,0.5292500000000011,955.0,21.145,eod,-0.04723665564478428,0.07025592184187443,-0.1174925774866587,0.0969313764264918,True,eod
2025-09-02,RKLX,634.2031421983334,TRAIN-H2,91.0065,2.333500000000001,650.0,91.0065,stop,-1.0,0.24397123246499655,-1.2439712324649965,0.04128083551353834,True,stop
2025-09-02,RVMD,591.0052779816,TRAIN-H2,38.95125,0.9987500000000011,654.0,38.94,stop,-1.0112640801001291,0.1864277346683349,-1.197691814768464,0.15023781486116095,True,stop
2025-09-02,SLON,821.3419936855834,TRAIN-H2,51.8505,1.329500000000003,955.0,53.36,eod,0.13538924407672004,0.061335840541556344,0.0740534035351637,1.891379849816161,True,stop
2025-09-02,SMR,823.0346643344667,TRAIN-H2,34.700250000000004,0.8897499999999994,842.0,37.3695,target,2.0,0.025033998314133676,1.9749660016858663,0.03207882219868785,True,target
2025-09-02,SMU,810.1579600688667,TRAIN-H2,20.15325,0.5167500000000018,824.0,21.703500000000005,target,2.0,0.10496758587324713,1.895032414126753,0.09592871042304929,True,target
2025-09-02,SOFX,628.60084314295,TRAIN-H2,35.314499999999995,0.9055000000000035,649.0,35.314499999999995,stop,-1.0,0.4901376928904208,-1.4901376928904209,0.8386342769341257,True,stop
2025-09-02,TSEM,776.0007401863667,TRAIN-H2,58.470749999999995,1.4992500000000035,955.0,61.05,eod,0.7203601800900422,0.08974839225979304,0.6306117878302492,-0.7010004979507397,True,eod
2025-09-02,ULTA,664.1679080932834,TRAIN-H2,510.94874999999996,13.101249999999993,955.0,532.33,eod,0.6320007632859529,0.00011189771968180982,0.6318888655662711,-0.8570560984625395,True,eod
2025-09-02,UPSX,588.2443371774667,TRAIN-H2,31.8682,0.9217999999999975,651.0,31.8682,stop,-1.0,0.17853508353222083,-1.1785350835322208,0.0,False,stop
2025-09-03,ARWR,587.17252419815,TRAIN-H2,26.6175,0.682500000000001,699.0,26.6175,stop,-1.0,0.1590136630036625,-1.1590136630036625,0.20731967032966936,True,stop
2025-09-03,BMNR,643.0562680329333,TRAIN-H2,44.92,1.1599999999999966,680.0,44.92,stop,-1.0,0.20897711566461807,-1.208977115664618,0.0,False,stop
2025-09-03,CLDX,712.3677608863,TRAIN-H2,23.03925,0.5907499999999999,955.0,23.57,eod,-0.10156580617858439,-0.028138129496401782,-0.07342767668218261,1.1581861164212686,True,stop
2025-09-03,CRNX,603.1033979200666,TRAIN-H2,34.05675,0.8732499999999987,689.0,34.055,stop,-1.0020040080160335,0.2607315201832223,-1.2627355281992558,0.3180416869906093,True,stop
2025-09-03,HELE,819.32378085625,TRAIN-H2,25.57425,0.6557500000000012,955.0,25.92,eod,-0.4727411361036953,0.003353412123519704,-0.476094548227215,0.81232969419702,True,stop
2025-09-03,HIMS,625.6844191964833,TRAIN-H2,44.060249999999996,1.1297500000000014,955.0,44.76,eod,-0.38061518034963415,0.01383593006055827,-0.39445111041019243,0.9196285484323081,True,stop
2025-09-03,KRRO,679.3384083865,TRAIN-H2,23.15625,0.59375,757.0,24.9375,target,2.0,0.38094147368421066,1.6190585263157893,0.11076287414187558,True,target
2025-09-03,LABU,590.6637049500333,TRAIN-H2,78.26325,2.0067499999999967,671.0,78.21,stop,-1.026535442880282,0.09181609702507322,-1.1183515399053552,0.047657887267269716,True,stop
2025-09-03,MNTN,695.5863679062334,TRAIN-H2,21.05025,0.5397500000000015,789.0,21.05025,stop,-1.0,0.32075238073182244,-1.3207523807318224,0.47140216472273466,True,stop
2025-09-03,SCLX,579.39817302215,TRAIN-H2,19.5,0.5,594.0,19.5,stop,-1.0,0.2443242000000015,-1.2443242000000014,0.06992451794871801,True,stop
2025-09-03,SPHR,592.03824429765,TRAIN-H2,48.262499999999996,1.2375000000000043,643.0,48.262499999999996,stop,-1.0,0.12987799551066193,-1.129877995510662,0.03506939677958831,True,stop
2025-09-03,SRRK,645.1656467381833,TRAIN-H2,33.774,0.8659999999999997,955.0,34.4,eod,-0.2771362586605105,-0.05889815242494489,-0.2182381062355656,0.9528190366215712,True,stop
2025-09-03,STOK,624.853902177,TRAIN-H2,19.74375,0.5062500000000014,774.0,19.74375,stop,-1.0,0.24312328395061789,-1.2431232839506179,0.2736975493827216,True,stop
2025-09-03,TNXP,600.04624466915,TRAIN-H2,28.8287,0.741299999999999,613.0,28.76,stop,-1.092675030352084,0.22858761634965696,-1.321262646701741,0.0,False,stop
2025-09-03,VRDN,603.72294324585,TRAIN-H2,19.50975,0.5002500000000012,615.0,19.50975,stop,-1.0,0.24447446776611798,-1.244474467766118,0.3479535322338936,True,stop
2025-09-03,ZEPP,744.0782784712833,TRAIN-H2,50.699999999999996,1.3000000000000043,955.0,53.42,eod,1.09230769230769,0.09912205128205101,0.993185641025639,-0.8302956375131729,True,target
2025-09-04,AFRM,596.9530398169667,TRAIN-H2,87.44775,2.2422499999999985,955.0,89.66,eod,-0.01337941799531772,0.020357574701750855,-0.03373699269706858,1.3378096112570124,True,stop
2025-09-04,HIMS,587.2820590273167,TRAIN-H2,45.737249999999996,1.1727500000000006,955.0,48.21,eod,1.1085056491153302,-0.124914262561704,1.2334199116770341,2.2517436102577957,True,stop
2025-09-04,INOD,608.0241305165333,TRAIN-H2,38.7075,0.9924999999999997,955.0,41.02,eod,1.329974811083124,0.06324591190687409,1.26672889917625,-0.3048066413642765,True,eod
2025-09-04,IONX,625.4233071534334,TRAIN-H2,58.2855,1.4945000000000022,671.0,58.2855,stop,-1.0,0.20209567431090575,-1.2020956743109057,-3.097840572897817,True,target
2025-09-04,MLYS,828.572521093,TRAIN-H2,30.25425,0.7757500000000022,933.0,32.581500000000005,target,2.0,0.04685787947148056,1.9531421205285195,0.054114342750745115,True,target
2025-09-04,NEGG,802.5966119967167,TRAIN-H2,38.3294,1.2406000000000006,830.0,38.271,stop,-1.0470739964533282,0.2342811585226161,-1.2813551549759443,0.0,False,stop
2025-09-04,RDTL,678.0106625869834,TRAIN-H2,60.079499999999996,1.5405000000000015,955.0,61.45,eod,-0.1103896103896069,0.025013558093728003,-0.1354031684833349,8.121285095419317e-06,False,eod
2025-09-04,RGTX,645.6068497056833,TRAIN-H2,43.777499999999996,1.1225000000000023,656.0,43.7701,stop,-1.0065924276169238,0.27057662271714755,-1.2771690503340714,0.34736054150265816,True,stop
2025-09-04,ROBN,612.1406291051667,TRAIN-H2,57.291,1.4690000000000012,626.0,57.291,stop,-1.0,0.17082540372180005,-1.1708254037218,0.1591994765741951,True,stop
2025-09-04,SMST,671.7650698634334,TRAIN-H2,30.790499999999998,0.7895000000000003,738.0,30.77,stop,-1.02596580113996,0.10562745471397993,-1.1315932558539399,0.040940775771952875,True,stop
2025-09-04,SNDK,663.3856487248166,TRAIN-H2,57.98325,1.4867500000000007,955.0,62.19,eod,1.8294938624516548,0.04634737045241933,1.7831464919992355,-0.1684977514954069,True,target
2025-09-04,SOGP,674.7938507477166,TRAIN-H2,33.0,0.9500000000000028,680.0,33.0,stop,-1.0,0.20714843287995244,-1.2071484328799524,0.0,False,stop
2025-09-04,TIL,691.2445976807667,TRAIN-H2,30.0105,0.7695000000000007,955.0,30.42,eod,-0.46783625730994033,0.475831708901882,-0.9436679662118224,1.5292584428455138,True,stop
2025-09-05,BEAM,684.4001222258333,TRAIN-H2,19.548750000000002,0.5012499999999989,955.0,20.78,eod,1.4563591022443931,-0.09400897755610711,1.5503680798005002,2.646208079800506,True,stop
2025-09-05,CE,597.1388658235834,TRAIN-H2,47.72625,1.2237500000000026,631.0,47.72625,stop,-1.0,0.19028631559451756,-1.1902863155945176,0.19190602783441024,True,stop
2025-09-05,CGON,696.01647701965,TRAIN-H2,32.525999999999996,0.8340000000000032,777.0,32.525999999999996,stop,-1.0,0.4634511943172729,-1.463451194317273,0.27488710294102825,True,stop
2025-09-05,CYTK,655.6880516995167,TRAIN-H2,52.1625,1.3374999999999986,808.0,52.1625,stop,-1.0,0.1726135189755803,-1.1726135189755804,0.180875581978722,True,stop
2025-09-05,ENPH,594.66312113895,TRAIN-H2,38.463750000000005,0.9862499999999983,614.0,38.463750000000005,stop,-1.0,0.11258810792435404,-1.112588107924354,0.09215036287636069,True,stop
2025-09-05,GPCR,833.5300407258167,TRAIN-H2,20.826,0.5339999999999989,955.0,21.95,eod,1.10486891385768,0.12246441947565538,0.9824044943820246,-0.8066406669082976,True,target
2025-09-05,GRAL,827.0102199132167,TRAIN-H2,35.07075,0.8992500000000021,955.0,36.64,eod,0.7450653322212957,0.14163580761745584,0.6034295246038398,-1.1003704753961658,True,target
2025-09-05,JACK,687.3867387706833,TRAIN-H2,20.474999999999998,0.5250000000000021,782.0,20.46,stop,-1.0285714285714227,0.1819033189033238,-1.2104747474747466,0.19192626262627854,True,stop
2025-09-05,KRMN,673.3675653961833,TRAIN-H2,57.836999999999996,1.483000000000004,870.0,62.28600000000001,target,2.0,0.10492605079793145,1.8950739492020685,0.047628197568080566,True,target
2025-09-05,KRRO,754.42099428615,TRAIN-H2,31.94,1.0500000000000007,955.0,33.37,eod,0.3619047619047573,0.3076997368063893,0.054205025098368,0.0,False,eod
2025-09-05,METC,732.4869889139833,TRAIN-H2,26.72475,0.6852499999999999,955.0,28.04,eod,0.9193724917913157,0.03737322145202412,0.8819992703392916,-1.03796947966071,True,target
2025-09-05,NKTR,679.8075138829166,TRAIN-H2,36.82575,0.9442500000000038,932.0,39.65850000000001,target,2.0,0.07954428626708278,1.9204557137329172,0.04160037874532474,True,target
2025-09-05,OLN,595.4323037366166,TRAIN-H2,24.77475,0.6352499999999992,631.0,24.76,stop,-1.0232192050373858,0.17576702085792945,-1.1989862258953152,0.2533817741046829,True,stop
2025-09-05,SCHL,589.8310857605334,TRAIN-H2,25.69125,0.6587500000000013,624.0,25.69125,stop,-1.0,0.19565569259962015,-1.1956556925996202,0.25335120395209976,True,stop
