symbol,date,ratr,ratr_tier
LFST,2026-02-25,2.0481594997793913,wide
LUMN,2026-02-25,0.3717697484771611,normal
MRAL,2026-02-25,0.28321042765662585,narrow
MST,2026-02-25,0.13943358095599093,narrow
MSTU,2026-02-25,0.2097230882401247,narrow
NVCR,2026-02-25,0.4741165522173111,normal
RIOX,2026-02-25,0.20796838786335134,narrow
ROBN,2026-02-25,0.25040852745128506,narrow
RXRX,2026-02-25,0.7164010611813452,wide
SBET,2026-02-25,0.3057846588500323,normal
SGML,2026-02-25,2.082568176892199,wide
SHLS,2026-02-25,0.3414934632045344,normal
SOLZ,2026-02-25,0.0458454716776536,narrow
XXRP,2026-02-25,0.08731670789850375,narrow
ARHS,2026-02-26,2.7564783997472695,wide
BCRX,2026-02-26,2.306327338451185,wide
BFLY,2026-02-26,3.5392426837989817,wide
BTQ,2026-02-26,0.4507193981533975,normal
CHYM,2026-02-26,0.4995332046547022,normal
DNUT,2026-02-26,2.2571062743466,wide
EFXT,2026-02-26,3.0991630331315045,wide
FA,2026-02-26,1.0591887831895845,wide
FRSH,2026-02-26,0.2625879840134785,narrow
HCTI,2026-02-26,0.34784618910723153,normal
HPP,2026-02-26,0.49817125041174437,normal
IONL,2026-02-26,0.6922222601358787,wide
IONX,2026-02-26,0.7032133602255739,wide
JOBY,2026-02-26,0.7390602487088447,wide
MEG,2026-02-26,1.1097080760881266,wide
MNKD,2026-02-26,0.9190999505489649,wide
MRVI,2026-02-26,1.6990483939787862,wide
NOWL,2026-02-26,0.5730710277853449,normal
NPKI,2026-02-26,0.6404766775206155,wide
ONT,2026-02-26,1.1097080760881266,wide
OPRA,2026-02-26,1.0764101657776979,wide
PEB,2026-02-26,1.5716876949872787,wide
PENN,2026-02-26,0.7538669244856272,wide
PHAT,2026-02-26,0.460697272096182,normal
PLTK,2026-02-26,1.1883617584330175,wide
PRMB,2026-02-26,3.242072072072073,wide
QBTS,2026-02-26,1.0192674525422483,wide
QBTX,2026-02-26,1.0152586679842397,wide
RGTX,2026-02-26,0.4291062788976254,normal
RRGB,2026-02-26,1.310196358051776,wide
SDGR,2026-02-26,1.7491116590911624,wide
STLA,2026-02-26,0.2721740502867035,narrow
YANG,2026-02-26,0.4065060240963872,normal
ZSL,2026-02-26,1.4551177341414818,wide
AGIG,2026-02-27,0.32311661345241893,normal
ARLO,2026-02-27,1.7295707363629966,wide
AVPT,2026-02-27,0.9271243157064657,wide
BATL,2026-02-27,0.792477100553738,wide
BMNZ,2026-02-27,0.09208603748487683,narrow
BWIN,2026-02-27,1.223530720845165,wide
CADL,2026-02-27,0.4864588390960938,normal
CAI,2026-02-27,1.4341279909189297,wide
CDIO,2026-02-27,0.4733044481615712,normal
CORD,2026-02-27,0.5301235278199231,normal
CRCD,2026-02-27,0.045791102625220306,narrow
FIGS,2026-02-27,2.0599147883633275,wide
HCTI,2026-02-27,0.179848610123826,narrow
INDO,2026-02-27,0.7834274952919018,wide
IONZ,2026-02-27,0.1606332310180852,narrow
IREZ,2026-02-27,0.1464858011829596,narrow
IXHL,2026-02-27,11.160840899626683,wide
KC,2026-02-27,0.3724053527719715,normal
MARA,2026-02-27,0.6125182034786403,wide
MRAL,2026-02-27,0.6529246159699792,wide
MSTZ,2026-02-27,0.14467400707627862,narrow
NEXA,2026-02-27,0.7132575179589351,wide
NFXL,2026-02-27,1.3404910234577143,wide
NIQ,2026-02-27,0.8897313405190558,wide
OKLS,2026-02-27,0.4906587230495526,normal
PRAA,2026-02-27,2.009514512680625,wide
PUBM,2026-02-27,1.5566455872881804,wide
QBTZ,2026-02-27,0.4517680743435409,normal
RBNE,2026-02-27,0.202812557487703,narrow
REAL,2026-02-27,2.0967890829108096,wide
RGTZ,2026-02-27,0.26510152026664263,narrow
RKLZ,2026-02-27,0.7508553848478031,wide
RLAY,2026-02-27,1.3047742906811923,wide
SSL,2026-02-27,0.42702155359467586,normal
TECS,2026-02-27,0.23574944492920777,narrow
UVIX,2026-02-27,0.19440669617619327,narrow
VIXY,2026-02-27,0.19119801878106077,narrow
VXX,2026-02-27,0.19864487722735896,narrow
AGIG,2026-03-02,0.9375649915315462,wide
ASTH,2026-03-02,0.9085250044380239,wide
BATL,2026-03-02,1.6383327701018366,wide
BOIL,2026-03-02,0.14197929841751403,narrow
CORD,2026-03-02,0.684783427715895,wide
CRCD,2026-03-02,0.2532252905505881,narrow
CRGY,2026-03-02,0.5453643974573928,normal
CRK,2026-03-02,0.8940947449158774,wide
DBO,2026-03-02,0.4337892638207899,normal
DPRO,2026-03-02,0.7348531078371545,wide
EGY,2026-03-02,0.5762643168144383,normal
GTE,2026-03-02,0.495460567096305,normal
HIBS,2026-03-02,0.3659669878551701,normal
HPK,2026-03-02,0.5031110746041851,normal
ICL,2026-03-02,0.18277960177588323,narrow
INDO,2026-03-02,2.509759793923899,wide
IONZ,2026-03-02,0.17866069892085032,narrow
LABD,2026-03-02,0.45745095528226803,normal
MYGN,2026-03-02,0.6495365388981558,wide
NAMM,2026-03-02,0.4083759208162358,normal
NAT,2026-03-02,0.6773687276146377,wide
NEXT,2026-03-02,1.9864213865644085,wide
NOG,2026-03-02,0.6456197486240784,wide
OKLS,2026-03-02,0.39254835019684825,normal
ONDG,2026-03-02,0.9652353449572988,wide
ONDL,2026-03-02,0.9575107035794895,wide
PTEN,2026-03-02,0.8766533133581618,wide
PTIR,2026-03-02,0.6029577596925975,wide
QBTZ,2026-03-02,0.34241680065490937,normal
RBNE,2026-03-02,1.2737824989879647,wide
RCAT,2026-03-02,1.3187915101367393,wide
RGTZ,2026-03-02,0.31949899197526693,normal
RKLZ,2026-03-02,0.621149506093264,wide
SM,2026-03-02,0.46642740795347637,normal
SOC,2026-03-02,0.35095227182281163,normal
TK,2026-03-02,1.0901131807081779,wide
TSDD,2026-03-02,0.472165308807893,normal
TSLQ,2026-03-02,0.46568068436088395,normal
TSLZ,2026-03-02,0.45135786163138003,normal
UCO,2026-03-02,0.47545076643998285,normal
UMAC,2026-03-02,0.8511279264871853,wide
UVIX,2026-03-02,0.49530553968959945,normal
VET,2026-03-02,1.1753718032262683,wide
VG,2026-03-02,1.135276569015762,wide
VIXY,2026-03-02,0.4820614787254522,normal
WDS,2026-03-02,0.4488943684307991,normal
WTI,2026-03-02,0.37630229600702697,normal
XERS,2026-03-02,1.3617970609631607,wide
YANG,2026-03-02,0.38986219938951555,normal
ZSL,2026-03-02,0.3870022144857072,normal
ACVA,2026-03-03,0.4675149257479438,normal
AVXX,2026-03-03,0.3217527940240075,normal
BATL,2026-03-03,3.4408320576212224,wide
BMNZ,2026-03-03,0.3076570964496987,normal
BOIL,2026-03-03,0.6445648185858364,wide
BTCZ,2026-03-03,0.2210453378870214,narrow
CORD,2026-03-03,0.2211929086229594,narrow
CRCD,2026-03-03,0.0475979422760187,narrow
DBO,2026-03-03,0.331047528966656,normal
DUST,2026-03-03,0.4729137417388626,normal
GDXD,2026-03-03,0.4088127358826338,normal
GLL,2026-03-03,0.24449320579523082,narrow
GTE,2026-03-03,1.0086243261073573,wide
HIBS,2026-03-03,0.17301973644880592,narrow
IONZ,2026-03-03,0.1473318858780099,narrow
IREZ,2026-03-03,0.10415573183332114,narrow
LABD,2026-03-03,0.31052699553613045,normal
LRMR,2026-03-03,0.6278040269174973,wide
MRDN,2026-03-03,9.66264785164019,wide
MSTZ,2026-03-03,0.20867510855278293,narrow
MUD,2026-03-03,0.2815151324264894,narrow
OUST,2026-03-03,1.4636203803863654,wide
PSFE,2026-03-03,1.0747859571251572,wide
QBTZ,2026-03-03,0.29155330210164043,narrow
RCAT,2026-03-03,0.8587068886084877,wide
RCAX,2026-03-03,0.9383365323374714,wide
RGTZ,2026-03-03,0.16804544479758912,narrow
RKLZ,2026-03-03,0.3601966182975456,normal
SEM,2026-03-03,0.12466607301870176,narrow
SRTA,2026-03-03,2.065384161454031,wide
TECS,2026-03-03,0.21413732609552097,narrow
TMDE,2026-03-03,0.8419735860857854,wide
TOPS,2026-03-03,0.3227665706051876,normal
TWM,2026-03-03,0.21639826448131283,narrow
TZA,2026-03-03,0.21859900878109415,narrow
UMAC,2026-03-03,0.4884212085033914,normal
UNG,2026-03-03,0.5987324764274133,normal
UVIX,2026-03-03,0.34309445630482144,normal
VG,2026-03-03,1.3437299228575528,wide
WTI,2026-03-03,1.362335309033483,wide
YANG,2026-03-03,0.29486866427190894,narrow
ZSL,2026-03-03,0.23334658813689885,narrow
ALOY,2026-03-04,0.565954562870136,normal
ANNA,2026-03-04,0.9003077934742661,wide
ARKB,2026-03-04,0.3227800305537666,normal
ASST,2026-03-04,0.5135151110423598,normal
BGS,2026-03-04,3.120423183158843,wide
BITO,2026-03-04,0.3272032149016348,normal
BITU,2026-03-04,0.32131616944506347,normal
BITX,2026-03-04,0.3331111084007759,normal
BKKT,2026-03-04,0.44389879234726154,normal
BMNR,2026-03-04,0.3376923527002536,normal
BOX,2026-03-04,0.9151067646506846,wide
BSOL,2026-03-04,0.3162605145095552,normal
BW,2026-03-04,1.506444508572233,wide
CCUP,2026-03-04,0.5885567846029123,normal
CONL,2026-03-04,0.8525184704048404,wide
CRCG,2026-03-04,0.582779846653575,normal
CRDU,2026-03-04,0.2264548208522389,narrow
CRWU,2026-03-04,0.13676793557425423,narrow
CWVX,2026-03-04,0.1127543000956834,narrow
DFDV,2026-03-04,1.0157095576573036,wide
EOLS,2026-03-04,4.871842007329024,wide
ETH,2026-03-04,0.29570407385788255,narrow
ETHA,2026-03-04,0.2853550922913678,narrow
ETHE,2026-03-04,0.293433520351965,narrow
ETHT,2026-03-04,0.28152952826599337,narrow
ETHU,2026-03-04,0.29612076607071447,narrow
ETHW,2026-03-04,0.28999845029623017,narrow
FETH,2026-03-04,0.29022938128670395,narrow
FIGR,2026-03-04,0.4457372206157182,normal
FSOL,2026-03-04,0.24039649527804904,narrow
FWDI,2026-03-04,0.29444625282250786,narrow
GLXY,2026-03-04,0.5062644939378366,normal
GSOL,2026-03-04,0.274143481862895,narrow
HODL,2026-03-04,0.30875584671557477,normal
HOOG,2026-03-04,0.321251013443792,normal
INV,2026-03-04,0.6221041738530526,wide
IRE,2026-03-04,0.3410261781484626,normal
IREX,2026-03-04,0.3449771095335225,normal
KOLD,2026-03-04,0.13703163379927255,narrow
MARA,2026-03-04,0.4994913677048899,normal
MRAL,2026-03-04,0.5103898969162901,normal
MSTU,2026-03-04,0.31787421118342624,normal
MSTY,2026-03-04,0.38585254539819086,normal
NBIG,2026-03-04,0.11033845379573796,narrow
NBIL,2026-03-04,0.1296577613360863,narrow
NEBX,2026-03-04,0.12929987056426057,narrow
NVOX,2026-03-04,0.20918294395460268,narrow
ONDG,2026-03-04,0.4607260294713552,normal
ONDL,2026-03-04,0.4963089861892329,normal
OUST,2026-03-04,0.7272464829015519,wide
PURR,2026-03-04,0.585333185984152,normal
RIOX,2026-03-04,0.3771484833489794,normal
ROBN,2026-03-04,0.39750750891388165,normal
SBET,2026-03-04,0.7649504974913854,wide
SOLZ,2026-03-04,0.29372066307679817,narrow
STNE,2026-03-04,0.49091128125501876,normal
SWIM,2026-03-04,3.393270481457697,wide
TARA,2026-03-04,0.3736732719182682,normal
THRY,2026-03-04,0.41650695215821104,normal
UUUG,2026-03-04,0.2844371849835742,narrow
XXI,2026-03-04,0.2775958218996196,narrow
XXRP,2026-03-04,0.2867933567868987,narrow
ALTO,2026-03-05,4.274753354509222,wide
AMPX,2026-03-05,1.245329106863641,wide
AVGG,2026-03-05,0.5234473238916582,normal
AVXX,2026-03-05,0.21939237056615388,narrow
CORD,2026-03-05,0.24107982084789278,narrow
CRDU,2026-03-05,0.5586345160639778,normal
DUOG,2026-03-05,0.31602294053571656,normal
GPK,2026-03-05,1.26196752209126,wide
GPRK,2026-03-05,0.7311802824142206,wide
IREZ,2026-03-05,0.2900534012634109,narrow
JDST,2026-03-05,6.8626653652705,wide
LABX,2026-03-05,0.5071662286674616,normal
NAGE,2026-03-05,2.4150454621526825,wide
PDYN,2026-03-05,1.5229692369900292,wide
RGTZ,2026-03-05,0.3367340506120492,normal
SOC,2026-03-05,0.5937105095094237,normal
SSP,2026-03-05,1.025296671592594,wide
UVIX,2026-03-05,0.27989793956393383,narrow
ANNA,2026-03-06,0.4882139113757495,normal
BATL,2026-03-06,1.2934796763552179,wide
BMNZ,2026-03-06,0.19811303936538657,narrow
BOIL,2026-03-06,0.1885177079462103,narrow
BTCZ,2026-03-06,0.07210446216644972,narrow
CRCD,2026-03-06,0.06620214825971109,narrow
DAWN,2026-03-06,0.07281536850271247,narrow
DBO,2026-03-06,0.24798335728650536,narrow
GTE,2026-03-06,0.37703405196900647,normal
INDO,2026-03-06,0.4185014783643389,normal
IREZ,2026-03-06,0.19464098271532607,narrow
MSTZ,2026-03-06,0.1119160230258144,narrow
MVLL,2026-03-06,1.5918814048353391,wide
QBTZ,2026-03-06,0.6076550397730887,wide
SLDB,2026-03-06,1.0925146363592688,wide
SSL,2026-03-06,0.24966920667581158,narrow
SWBI,2026-03-06,2.0468794820308953,wide
TMDE,2026-03-06,0.6743861665128975,wide
TURB,2026-03-06,0.9005839056478013,wide
TZA,2026-03-06,0.17742933254402704,narrow
UVIX,2026-03-06,0.38509680704947696,normal
AGRO,2026-03-09,1.1630432109568904,wide
AMPY,2026-03-09,0.4261922987145291,normal
ANNA,2026-03-09,0.8985511993137739,wide
ANTX,2026-03-09,0.6323120828953426,wide
ATRA,2026-03-09,1.5636506048424983,wide
BATL,2026-03-09,0.4253356321117263,normal
BHVN,2026-03-09,1.3073491594984774,wide
CCUP,2026-03-09,1.0170224614445567,wide
CLPT,2026-03-09,0.8320165857743562,wide
CRCG,2026-03-09,1.0567829666517627,wide
DBO,2026-03-09,0.5320778972178957,normal
GENB,2026-03-09,,unknown
GTE,2026-03-09,1.2271988082482632,wide
HIMS,2026-03-09,1.7839164380802472,wide
ICL,2026-03-09,0.22289397039968095,narrow
IONZ,2026-03-09,0.10389385050653685,narrow
KC,2026-03-09,0.24540250151821036,narrow
QURE,2026-03-09,0.6481479184768411,wide
RCAT,2026-03-09,0.6037811176388951,wide
RCAX,2026-03-09,0.6699996299049664,wide
RGNX,2026-03-09,1.6508956398359893,wide
RVPH,2026-03-09,23.817248627378817,wide
TALK,2026-03-09,0.056961479006431226,narrow
TURB,2026-03-09,0.7356834850122618,wide
UMAC,2026-03-09,0.8499468813032193,wide
WTI,2026-03-09,0.6818386116307944,wide
ADCT,2026-03-10,1.3837209302325575,wide
ARVN,2026-03-10,0.3793470956806133,normal
BITU,2026-03-10,0.23214379330883703,narrow
BITX,2026-03-10,0.2327581687720003,narrow
HIMS,2026-03-10,1.2751263789434044,wide
IREX,2026-03-10,0.6331998707449911,wide
KIDZ,2026-03-10,39.33326171035666,wide
KPTI,2026-03-10,0.27499944395716863,narrow
LABX,2026-03-10,0.8573079567021346,wide
LFMD,2026-03-10,1.6807095343680711,wide
MYGN,2026-03-10,0.7420525743879056,wide
NIO,2026-03-10,1.0418616554548106,wide
PRCT,2026-03-10,0.6523458338582567,wide
RDTL,2026-03-10,0.6520026451890674,wide
RIVN,2026-03-10,0.2813872198518833,narrow
SEV,2026-03-10,0.9534304813867447,wide
SMU,2026-03-10,0.7677812101005583,wide
STGW,2026-03-10,2.5540726762902937,wide
TDOC,2026-03-10,1.572420711540897,wide
TENX,2026-03-10,2.353669216071677,wide
UWMC,2026-03-10,0.8146916517610804,wide
ZVRA,2026-03-10,1.9045322369035123,wide
ACXP,2026-03-11,0.812501330079662,wide
ATOM,2026-03-11,0.37233251401270806,normal
ATPC,2026-03-11,0.8194516666965527,wide
AUNA,2026-03-11,1.4666410757984834,wide
CLYM,2026-03-11,0.5343105573217991,normal
CRWU,2026-03-11,0.13223127699375106,narrow
CWVX,2026-03-11,0.13995112338756566,narrow
DOMO,2026-03-11,1.837740063769172,wide
IRE,2026-03-11,0.21569535173762097,narrow
IREX,2026-03-11,0.33909470971709044,normal
MIND,2026-03-11,1.3994494171609897,wide
MSGM,2026-03-11,1.0010850239306974,wide
NBIG,2026-03-11,0.4549495476191013,normal
NBIL,2026-03-11,0.4565578146592686,normal
ORCU,2026-03-11,0.5783886421679166,normal
ORCX,2026-03-11,0.551145993552315,normal
SERV,2026-03-11,1.4362993993930442,wide
SEV,2026-03-11,0.6225153541195726,wide
SHMD,2026-03-11,0.47485908359454776,normal
SSP,2026-03-11,0.5353910606403467,normal
TH,2026-03-11,1.5396124085652323,wide
TSSI,2026-03-11,1.1456111906507753,wide
VELO,2026-03-11,0.46864318098591823,normal
ZSL,2026-03-11,0.10158941958759023,narrow
AGH,2026-03-12,0.12057084202138829,narrow
ATPC,2026-03-12,0.8437334332913868,wide
BATL,2026-03-12,0.34570161612518047,normal
BMBL,2026-03-12,1.808225723743586,wide
CORD,2026-03-12,0.3321366643676589,normal
EH,2026-03-12,0.8309799071044168,wide
ELPW,2026-03-12,12.611930623350885,wide
FLY,2026-03-12,0.6104272827373833,wide
FOSL,2026-03-12,1.2067219486891207,wide
HIMX,2026-03-12,1.8921616423271783,wide
IREZ,2026-03-12,0.11455163326166863,narrow
LWLG,2026-03-12,1.5618289671462307,wide
LXU,2026-03-12,0.9567442026277145,wide
NBIZ,2026-03-12,0.1580192673151821,narrow
ODD,2026-03-12,0.35408782339239264,normal
PUSA,2026-03-12,0.12057084202138829,narrow
ROMA,2026-03-12,2.0412897312382867,wide
SABS,2026-03-12,0.7667553423933805,wide
SNBR,2026-03-12,1.2523820181369847,wide
TURB,2026-03-12,0.21081308180245575,narrow
UVIX,2026-03-12,0.16945463747409617,narrow
WTI,2026-03-12,0.5804096106088932,normal
AHCO,2026-03-13,0.5538883392434066,normal
APLX,2026-03-13,0.07071854247057571,narrow
ASST,2026-03-13,0.4126766834857085,normal
BBBY,2026-03-13,0.5762819853698692,normal
BITU,2026-03-13,0.11342925410364062,narrow
BITX,2026-03-13,0.11709969156777679,narrow
BMNR,2026-03-13,0.4153347294626461,normal
BSOL,2026-03-13,0.1076607278064168,narrow
CCUP,2026-03-13,0.2725030684190374,narrow
CONL,2026-03-13,0.4953155296914544,normal
CRCG,2026-03-13,0.23926773546291444,narrow
DFDV,2026-03-13,0.1761323922184784,narrow
ELPW,2026-03-13,2.050479951136641,wide
ETH,2026-03-13,0.1078841354349132,narrow
ETHA,2026-03-13,0.11200573209781808,narrow
ETHB,2026-03-13,,unknown
ETHE,2026-03-13,0.10945990906066363,narrow
ETHT,2026-03-13,0.10189636132817283,narrow
ETHU,2026-03-13,0.11494073649873891,narrow
ETHW,2026-03-13,0.08317608749652826,narrow
FETH,2026-03-13,0.10673214857232209,narrow
FWDI,2026-03-13,0.31340631197566765,normal
GSOL,2026-03-13,0.08512370777668138,narrow
INMD,2026-03-13,0.9405462828666442,wide
IRE,2026-03-13,0.30957017664371317,normal
IREX,2026-03-13,0.48276539760478104,normal
KLAR,2026-03-13,0.42890168613919644,normal
KODK,2026-03-13,1.854929258090058,wide
KYIV,2026-03-13,0.6143909086286978,wide
LITX,2026-03-13,0.04231263548126076,narrow
MRAL,2026-03-13,0.25764653411891725,narrow
MST,2026-03-13,0.29371849851981535,narrow
MSTU,2026-03-13,0.3215164963479809,normal
NBIG,2026-03-13,0.22341157426845967,narrow
PAYP,2026-03-13,,unknown
PEW,2026-03-13,1.0262720885671701,wide
RILY,2026-03-13,0.45627802895191844,normal
SOLZ,2026-03-13,0.08666199291036622,narrow
SSL,2026-03-13,0.22825632827207493,narrow
STLN,2026-03-13,1.2994971324258058,wide
TETH,2026-03-13,0.0770521965232088,narrow
TOI,2026-03-13,1.2994971324258058,wide
XXRP,2026-03-13,0.10659766597271883,narrow
ALDX,2026-03-16,0.2087276645669812,narrow
ALM,2026-03-16,0.5178735457468787,normal
ALOY,2026-03-16,0.27773534260560917,narrow
APLD,2026-03-16,0.34336300177955026,normal
APLX,2026-03-16,0.09651100581178267,narrow
ASST,2026-03-16,1.239445661383611,wide
AVXX,2026-03-16,0.1185266401032567,narrow
BEX,2026-03-16,0.20112827605924052,narrow
BITU,2026-03-16,0.1644798804307604,narrow
BITX,2026-03-16,0.17548471431297852,narrow
BKKT,2026-03-16,0.3471648509953582,normal
BMNR,2026-03-16,0.5315461813837168,normal
BSOL,2026-03-16,0.16387795458161095,narrow
BTDR,2026-03-16,0.5431988429696469,normal
CCUP,2026-03-16,0.5369474804293514,normal
CING,2026-03-16,1.0737979758621032,wide
CLIK,2026-03-16,1.187534793355713,wide
CONL,2026-03-16,0.3836337271020421,normal
CPNG,2026-03-16,0.37821312309486366,normal
CRCG,2026-03-16,0.5518443541177308,normal
CRWG,2026-03-16,0.3470088702903159,normal
CRWU,2026-03-16,0.33626758714222665,normal
CTMX,2026-03-16,2.5036983980842673,wide
CWVX,2026-03-16,0.3627525755782293,normal
DFDV,2026-03-16,0.3070225449136553,normal
DFLI,2026-03-16,1.0215641724665367,wide
DXST,2026-03-16,8.243592271981024,wide
ETH,2026-03-16,0.17038518664981395,narrow
ETHA,2026-03-16,0.17860410427881185,narrow
ETHB,2026-03-16,,unknown
ETHE,2026-03-16,0.1769699570986035,narrow
ETHT,2026-03-16,0.1802270438858793,narrow
ETHU,2026-03-16,0.19078884206295266,narrow
ETHW,2026-03-16,0.1660239473658471,narrow
FBL,2026-03-16,0.3074091888161623,normal
FETH,2026-03-16,0.16193426583150716,narrow
FWDI,2026-03-16,0.6074496618110056,wide
GOGO,2026-03-16,0.8680078120703077,wide
GSOL,2026-03-16,0.19759417971030116,narrow
HIMX,2026-03-16,0.5339823695261733,normal
HOOG,2026-03-16,0.2685527584091732,narrow
IRE,2026-03-16,0.25246513504491613,narrow
LFMD,2026-03-16,1.074616757022855,wide
LITX,2026-03-16,0.05273622789257837,narrow
METU,2026-03-16,0.31741173903463216,normal
MRAL,2026-03-16,0.3492522292081556,normal
MST,2026-03-16,0.2170944803067696,narrow
MSTU,2026-03-16,0.23191388440078076,narrow
NAT,2026-03-16,0.5155119917893994,normal
NBIG,2026-03-16,0.8399432397031009,wide
NBIL,2026-03-16,0.8703400444858086,wide
NIU,2026-03-16,0.5085657299084326,normal
NOWL,2026-03-16,0.29351192800969444,narrow
NVTS,2026-03-16,0.9111521391835978,wide
ONDG,2026-03-16,0.41432679409277673,normal
PTLO,2026-03-16,1.2898988118698824,wide
PURR,2026-03-16,0.45784001574196487,normal
RGTX,2026-03-16,0.25769139781840944,narrow
RIOX,2026-03-16,0.2830602225105838,narrow
RKT,2026-03-16,0.2762392083428111,narrow
SBET,2026-03-16,0.24062425199263512,narrow
SBSW,2026-03-16,0.23604310891019176,narrow
SOC,2026-03-16,0.41919144790993446,normal
SOLZ,2026-03-16,0.19411759166121106,narrow
SOUX,2026-03-16,0.2148486615986015,narrow
TETH,2026-03-16,0.153934072950754,narrow
TLS,2026-03-16,2.2745685481330087,wide
TURB,2026-03-16,0.24708368128233213,narrow
ULY,2026-03-16,0.3212883287099982,normal
UPST,2026-03-16,0.39609751486056266,normal
UXRP,2026-03-16,0.13076799463079677,narrow
WULF,2026-03-16,0.36281423317706835,normal
XRP,2026-03-16,0.17411318667705822,narrow
XXRP,2026-03-16,0.16980336677241276,narrow
ZVRA,2026-03-16,0.33453958419234164,normal
AGRO,2026-03-17,1.1325282863834707,wide
BW,2026-03-17,0.2090482488224224,narrow
CSIQ,2026-03-17,0.40382447859052306,normal
GDOT,2026-03-17,0.8325383658233134,wide
GRO,2026-03-17,0.9739776959839933,wide
GRPN,2026-03-17,0.30423718935670524,normal
IBRX,2026-03-17,0.6112573895774331,wide
IREZ,2026-03-17,0.16852732608428686,narrow
JVA,2026-03-17,2.382161749513229,wide
NBIZ,2026-03-17,0.1343553583777731,narrow
NUAI,2026-03-17,0.7039575937930448,wide
OKLL,2026-03-17,0.5907592204893013,normal
PURR,2026-03-17,0.4716496053195234,normal
TNDM,2026-03-17,0.37171788410845147,normal
AIB,2026-03-18,,unknown
BATL,2026-03-18,0.15708460271358055,narrow
BMNZ,2026-03-18,0.1650808583827687,narrow
BTCZ,2026-03-18,0.0777948230939667,narrow
GLL,2026-03-18,0.13491768353310138,narrow
KC,2026-03-18,0.5158378169354382,normal
LNSR,2026-03-18,0.3483751121051388,normal
MSTZ,2026-03-18,0.13187260164733688,narrow
PDYN,2026-03-18,1.6030677705440992,wide
TOI,2026-03-18,0.5455777610034265,normal
TRVI,2026-03-18,1.3079008191649226,wide
UVIX,2026-03-18,0.14497305689360357,narrow
VNDA,2026-03-18,0.6600775510296634,wide
VNET,2026-03-18,0.5345425123706866,normal
ZSL,2026-03-18,0.08846626712998024,narrow
ANNA,2026-03-19,0.37504241232036656,normal
BATL,2026-03-19,0.11864434162494662,narrow
BMNZ,2026-03-19,0.12305215312534963,narrow
CCRN,2026-03-19,1.2884165219361172,wide
CORD,2026-03-19,0.2241437092187536,narrow
CRCD,2026-03-19,0.12121457373129992,narrow
DLO,2026-03-19,1.3430780408977423,wide
EQPT,2026-03-19,1.0438045172579138,wide
FDMT,2026-03-19,1.9031235879273039,wide
GLL,2026-03-19,0.25126639441119314,narrow
HIMZ,2026-03-19,4.554833462174037,wide
IONX,2026-03-19,0.7845290344623794,wide
IREZ,2026-03-19,0.2551935340815989,narrow
MLTX,2026-03-19,0.8363487684954151,wide
MSTX,2026-03-19,2.9216760349909903,wide
MSTZ,2026-03-19,0.2523790109593138,narrow
NBIZ,2026-03-19,0.08249596389097956,narrow
QBTZ,2026-03-19,0.41452539084947854,normal
RGTX,2026-03-19,1.173394340578921,wide
RGTZ,2026-03-19,0.3954659551551924,normal
RIVN,2026-03-19,0.4258392380742907,normal
SMCX,2026-03-19,0.2813475218053347,narrow
TWO,2026-03-19,0.29155261210608685,narrow
UVIX,2026-03-19,0.21825221989208826,narrow
VG,2026-03-19,0.4885216625793872,normal
ZSL,2026-03-19,0.2515424939161754,narrow
ANNA,2026-03-20,0.2929322769970872,narrow
ARMG,2026-03-20,0.5618576510611544,normal
ARTL,2026-03-20,0.5425449846407504,normal
BIAF,2026-03-20,0.46408882354392417,normal
FLY,2026-03-20,0.8549004683855786,wide
IDN,2026-03-20,2.0252707772807095,wide
IRE,2026-03-20,1.478990360666263,wide
NSP,2026-03-20,0.255244318634769,narrow
ORCX,2026-03-20,1.1695673802223878,wide
SLS,2026-03-20,1.5617701644085213,wide
TSSI,2026-03-20,0.4057624058760578,normal
UAMY,2026-03-20,0.5513900945950087,normal
YSS,2026-03-20,1.08339715003769,wide
AAL,2026-03-23,0.8132456792271399,wide
AERO,2026-03-23,0.33291906259848736,normal
ASPI,2026-03-23,0.4944193387817329,normal
BEX,2026-03-23,0.37854470590839673,normal
CABA,2026-03-23,0.5598500849033421,normal
CCL,2026-03-23,0.3006393230856312,normal
CDZI,2026-03-23,0.607129255469111,wide
CUK,2026-03-23,0.28580572545782107,narrow
DBI,2026-03-23,0.701607867491919,wide
DKNG,2026-03-23,1.0134938696605742,wide
DRN,2026-03-23,0.4625092049386339,normal
GO,2026-03-23,0.36359224542176616,normal
JBI,2026-03-23,0.4842399806038584,normal
KOLD,2026-03-23,0.11119481326024734,narrow
LUNL,2026-03-23,0.30858389294681215,normal
MRLN,2026-03-23,0.27914395852718293,narrow
NCLH,2026-03-23,0.6221674961093151,wide
QDEL,2026-03-23,1.035058581847074,wide
RETL,2026-03-23,0.26967373942670275,narrow
RKLZ,2026-03-23,3.2444643823551633,wide
RKT,2026-03-23,0.48760337272498994,normal
SCO,2026-03-23,0.08207293243179538,narrow
SGML,2026-03-23,0.47248639433507,normal
SNBR,2026-03-23,0.20713020885978792,narrow
SNCY,2026-03-23,0.4775265181128401,normal
SPIR,2026-03-23,0.5122170836058596,normal
SPYU,2026-03-23,0.14136667161087996,narrow
SVIX,2026-03-23,0.1254800297795427,narrow
