symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
LCFY,2025-05-07,09:49:00,5.43,5.19,5.96,558,09:50:00,5.17,stop,-143.72,-4.75,3,0.2420,0.5375,2.50,135.04,18.00,14.20,2,4233,2164,0.8100,5.20,5.40,5.40,5.50,5.36,5.46,1818,4.68,5.50,4.02,4.32,61429,36.82,29392,2.09,,1405296,19,1,7.40,8.46,False,-0.08,2,18.00,7.27,2.00,1.00,0.00,0.30,0.30,0.00,0.20,2.000,1.032,0.20,0.00,25.14,0.840,1.032
MTEN,2025-05-07,10:16:00,13.57,13.01,14.79,307,12:20:00,14.39,trail_stop,252.26,6.06,49,0.5575,1.2250,2.50,171.15,3.59,-4.44,2,1660,942,0.4500,13.02,13.50,13.50,13.50,13.50,13.50,108,11.03,14.99,11.03,13.30,202526,35.90,128072,1.58,,166770,46,3,8.49,-9.96,False,-0.08,3,3.59,8.91,1.40,1.80,0.00,-0.30,0.30,0.00,0.20,1.400,1.032,0.20,0.00,22.39,0.115,1.032
MRAL,2025-05-09,09:43:00,20.37,19.46,22.40,250,10:25:00,21.52,trail_stop,287.93,5.65,46,0.9121,2.0270,2.50,228.04,10.46,3.85,4,6106,2509,1.8200,19.15,20.27,19.98,20.31,19.98,20.31,1524,17.50,22.50,17.40,21.66,366549,29.31,113692,3.22,,7770110,13,2,6.45,-1.57,False,0.09,3,10.46,5.67,1.70,2.00,0.00,-0.30,0.30,0.30,0.20,1.700,1.360,0.20,0.00,16.49,0.607,1.360
SMCL,2025-05-12,09:37:00,10.69,10.37,11.35,1017,09:41:00,10.34,stop,-355.22,-3.27,7,0.3182,0.6625,2.50,323.58,6.51,40.00,2,26947,17223,0.6500,10.38,10.63,10.53,10.66,10.52,10.55,17908,9.99,10.66,9.49,9.79,1389233,12.33,1360331,1.02,,28590485,7,1,2.95,11.62,False,-0.18,2,6.51,2.89,1.80,2.00,0.30,0.00,0.00,0.30,0.00,1.800,1.258,0.20,0.00,18.35,1.040,1.258
RYET,2025-05-13,10:42:00,12.89,12.49,13.54,932,10:45:00,12.45,stop,-410.20,-3.41,5,0.4026,0.6435,2.50,375.27,6.37,26.12,4,4741,862,0.7600,12.50,12.75,12.83,12.83,12.77,12.77,1314,12.83,15.20,11.49,14.46,767518,32.29,602789,1.27,,14088939,72,1,3.98,-0.31,False,-0.09,2,6.37,5.13,2.00,2.00,0.30,0.00,0.30,0.00,0.20,2.000,1.136,0.20,0.00,16.01,1.524,1.136
TSSI,2025-05-16,09:57:00,13.92,13.49,14.84,663,10:06:00,14.65,trail_stop,482.18,5.22,12,0.4343,0.9125,2.50,287.92,8.02,48.08,3,269891,143611,1.0400,13.50,13.86,13.72,13.88,13.63,13.87,101451,13.00,16.40,12.44,15.44,29157873,31.83,947907,30.76,,21189661,27,1,3.84,46.56,False,-0.09,2,8.02,4.25,1.80,1.80,0.30,0.00,0.30,0.00,0.00,1.800,0.888,0.20,0.00,56.14,0.706,0.888
TGEN,2025-05-19,10:25:00,5.14,4.91,5.65,922,10:29:00,5.34,trail_stop,192.16,4.06,12,0.2299,0.5110,2.50,212.01,7.05,21.40,4,7102,5797,0.3271,4.90,5.11,5.04,5.21,5.04,5.21,12885,4.39,5.61,4.00,4.50,1360180,40.25,442725,3.07,,18144400,55,1,10.05,0.92,False,0.15,3,7.05,9.49,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,0.826,0.20,0.00,30.50,2.223,0.826
RYET,2025-05-23,10:14:00,13.09,12.49,14.39,568,10:16:00,12.45,stop,-362.38,-4.87,4,0.6005,1.3010,2.50,341.10,7.32,2.37,4,6933,5282,0.8445,12.36,13.01,13.03,13.10,12.70,12.80,4731,13.20,14.21,11.54,13.36,735692,23.23,1187461,0.62,,14088939,44,1,0.83,-4.14,False,0.06,2,7.32,1.46,2.20,1.80,0.30,-0.30,0.00,0.00,0.20,2.200,1.167,0.00,0.00,21.75,0.896,1.167
SAIH,2025-05-27,10:41:00,6.27,6.00,6.77,748,11:54:00,6.50,trail_stop,172.32,3.68,20,0.2685,0.5000,2.50,200.83,7.66,6.98,4,1599,1148,0.4300,6.01,6.20,6.24,6.24,6.02,6.02,400,6.04,6.79,5.42,6.54,77634,25.10,51643,1.50,,1119572,71,3,4.48,2.76,False,0.03,2,7.66,5.56,2.00,1.00,0.30,0.00,0.00,0.30,0.20,2.000,1.275,0.20,0.00,21.57,0.348,1.275
FBRX,2025-05-28,10:22:00,11.63,11.29,12.19,1255,10:31:00,11.26,stop,-470.67,-3.22,5,0.3412,0.5637,2.50,428.16,6.25,-10.68,2,851,438,0.6604,11.30,11.52,11.57,11.57,11.54,11.54,392,11.75,13.84,9.20,9.67,172406,50.43,60802,2.84,,15012816,52,1,-8.65,1.91,False,0.03,3,6.25,-7.68,2.10,1.80,0.30,0.00,0.30,0.30,0.20,2.100,1.401,0.00,0.00,30.95,0.894,1.401
FMST,2025-05-28,09:42:00,3.72,3.55,4.09,1822,09:53:00,3.88,trail_stop,297.57,4.39,14,0.1665,0.3700,2.50,303.36,13.30,40.77,2,23849,4004,0.4390,3.56,3.70,3.69,3.70,3.68,3.69,11177,3.54,4.34,3.25,3.77,3147277,33.54,832094,3.78,,11711114,12,1,7.47,9.26,False,0.03,3,13.30,7.65,1.80,2.00,0.00,0.00,0.30,0.30,0.00,1.800,1.401,0.20,0.00,15.05,2.791,1.401
YSXT,2025-05-28,10:22:00,7.87,7.58,8.51,586,10:30:00,8.01,trail_stop,80.01,1.73,11,0.2947,0.6387,2.50,172.68,6.68,-19.15,3,1388,685,0.4699,7.59,7.84,7.81,7.88,7.78,7.88,1052,6.30,9.88,6.14,6.60,261579,61.03,59505,4.40,,8967656,52,2,6.88,5.65,False,0.03,2,6.68,7.02,2.00,1.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.401,0.20,0.00,32.49,1.536,1.401
ALZN,2025-05-29,09:48:00,8.02,7.61,8.81,353,09:49:00,7.59,stop,-151.80,-5.36,3,0.4072,0.7930,2.50,143.74,16.32,49.11,2,599003,532204,1.1199,7.43,7.93,7.98,8.15,7.73,7.84,1166075,7.76,8.22,5.21,5.44,77823813,57.77,467721,166.39,,3792870,18,1,2.80,134.34,False,-0.11,3,16.32,3.69,1.50,1.00,0.00,0.00,0.00,0.30,0.00,1.500,1.430,0.20,0.00,144.28,2.191,1.430
DDC,2025-05-30,10:34:00,8.04,7.75,8.55,851,10:35:00,7.72,stop,-268.70,-3.93,3,0.2925,0.5062,2.50,248.92,5.41,10.62,4,3306,866,0.4000,7.76,7.95,8.00,8.10,8.00,8.08,4045,6.86,8.46,6.40,7.80,215120,32.18,157660,1.36,,28247214,64,3,8.51,2.08,False,-0.14,3,5.41,9.17,2.30,1.00,0.30,0.00,0.30,0.30,0.20,2.300,1.476,0.20,0.00,24.84,4.670,1.476
MAAS,2025-06-02,09:48:00,3.27,3.12,3.59,865,10:21:00,3.11,stop,-134.60,-4.76,4,0.1462,0.3250,2.50,126.51,14.44,36.59,2,1307,199,0.4100,3.10,3.25,3.24,3.28,3.15,3.19,1939,2.82,3.37,2.82,3.01,9175,19.50,38423,0.24,,1915455,18,1,3.83,-9.47,False,0.13,2,14.44,3.69,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,1.185,0.20,0.00,19.50,9.744,1.185
DFDV,2025-06-03,10:27:00,21.54,20.89,22.45,368,11:06:00,20.83,stop,-261.18,-3.30,43,0.6470,0.9143,2.50,238.11,3.61,4.11,3,8298,2686,0.7300,20.90,21.26,21.43,21.43,21.10,21.10,1643,19.92,23.98,19.00,19.78,1605178,26.20,1220294,1.32,,21463779,57,3,-1.89,1.07,False,0.12,2,3.61,-0.58,1.80,1.00,0.00,0.00,0.30,0.30,0.20,1.800,1.297,0.00,0.00,24.56,0.612,1.297
BWNB,2025-06-05,09:41:00,14.91,14.64,15.41,787,09:48:00,15.16,trail_stop,193.59,1.65,8,0.2742,0.5000,2.50,215.80,4.94,31.43,2,833,316,0.7000,14.65,14.84,14.80,15.23,14.80,15.22,5326,14.25,18.21,14.17,16.05,213229,28.51,55265,3.86,,38200,11,1,1.97,21.59,False,0.01,2,4.94,0.95,2.10,1.00,0.30,0.30,0.30,0.00,0.00,2.100,0.873,0.20,0.00,26.88,16.854,0.873
MSW,2025-06-06,10:24:00,4.82,4.60,5.30,547,10:25:00,4.58,stop,-130.95,-4.96,4,0.2256,0.4790,2.50,123.40,9.66,7.50,5,3706,1073,0.4000,4.51,4.79,4.80,4.80,4.80,4.80,818,4.14,5.31,4.14,4.60,189326,28.26,112526,1.68,,4560194,54,2,3.28,-8.81,False,-0.02,2,9.66,3.92,1.40,1.00,0.00,-0.30,0.30,0.00,0.20,1.400,0.881,0.20,0.00,21.98,0.762,0.881
NEGG,2025-06-09,10:25:00,13.57,13.10,14.57,336,10:28:00,13.85,trail_stop,95.20,2.09,6,0.4675,1.0000,2.50,157.08,7.55,30.83,4,26721,12868,0.9407,13.11,13.50,13.30,13.80,13.30,13.72,17232,10.40,17.45,10.40,13.69,4398853,67.79,931289,4.72,,992419,55,5,9.85,0.00,False,-0.01,3,7.55,9.80,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.808,0.20,0.00,29.81,1.339,0.808
SNPX,2025-06-09,10:05:00,3.55,3.37,3.82,495,10:07:00,3.36,stop,-92.94,-5.29,4,0.1776,0.2750,2.50,87.94,11.73,37.88,2,129209,70190,0.3696,3.38,3.48,3.53,3.59,3.51,3.56,116202,3.33,4.92,3.01,3.48,45159326,63.45,19805,2280.20,,9205,35,4,3.15,38.17,False,-0.01,2,11.73,5.03,1.80,1.00,0.00,0.30,0.30,0.00,0.00,1.800,0.808,0.20,0.00,51.45,1.656,0.808
TAOX,2025-06-09,10:05:00,3.55,3.37,3.82,495,10:07:00,3.36,stop,-92.94,-5.29,4,0.1776,0.2750,2.50,87.94,11.73,37.88,2,129209,70190,0.3696,3.38,3.48,3.53,3.59,3.51,3.56,116202,3.33,4.92,3.01,3.48,45159326,63.45,19805,2280.20,,7308370,35,4,3.15,38.17,False,-0.01,2,11.73,5.03,1.80,1.00,0.00,0.30,0.30,0.00,0.00,1.800,0.808,0.20,0.00,51.45,1.656,0.808
TWAV,2025-06-09,09:58:00,3.94,3.81,4.21,2456,10:32:00,4.09,trail_stop,368.39,3.81,34,0.1294,0.2745,2.50,317.81,11.94,23.42,2,7652,2566,0.4180,3.82,3.92,3.88,3.95,3.88,3.92,10119,3.50,4.50,3.34,4.02,1177053,34.73,177228,6.64,,3043166,28,1,8.98,12.90,False,-0.01,3,11.94,8.71,2.00,1.80,0.00,0.30,0.30,0.00,0.20,2.000,0.808,0.20,0.00,24.19,3.943,0.808
BGSF,2025-06-17,10:02:00,5.33,5.24,5.48,1875,10:06:00,5.22,stop,-191.66,-1.92,6,0.0865,0.1500,2.50,162.19,3.92,25.00,2,8397,2968,0.2000,5.25,5.30,5.30,5.37,5.30,5.36,10247,5.60,6.02,5.10,5.37,1788264,18.04,92685,19.29,,9882435,32,1,-0.93,39.30,True,0.05,2,3.92,-0.43,1.50,1.00,0.00,0.30,0.30,0.00,0.20,1.500,0.827,0.00,-0.30,39.80,3.452,0.827
WTF,2025-06-17,10:23:00,5.73,5.57,6.05,1615,10:36:00,6.86,trail_stop,1828.75,19.77,6,0.1585,0.3250,2.50,255.98,4.49,4.17,2,1213,944,0.2400,5.58,5.70,5.69,5.95,5.69,5.95,22369,5.00,7.50,4.93,6.70,584875,52.04,43491,13.45,,5439257,53,1,11.79,-0.20,False,0.05,2,4.49,8.66,1.40,2.00,0.00,0.00,0.00,0.00,0.20,1.400,0.827,0.20,0.00,15.62,23.683,0.827
GEOS,2025-06-23,10:34:00,15.31,14.63,16.84,307,10:46:00,15.71,trail_stop,120.38,2.56,14,0.6857,1.5239,2.50,210.52,4.53,21.88,5,4847,4206,0.6400,14.62,15.24,15.14,15.49,15.12,15.49,17494,13.98,18.50,13.30,18.40,3323255,39.10,105495,31.50,,12504631,64,3,4.66,21.67,False,-0.12,2,4.53,5.04,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,0.915,0.20,0.00,32.72,4.159,0.915
LGL,2025-06-23,09:53:00,8.34,7.85,9.16,836,09:57:00,8.93,trail_stop,495.34,7.10,6,0.4889,0.8180,2.50,408.72,18.04,30.89,2,7349,3621,1.2300,7.67,8.18,8.30,8.75,8.01,8.75,11042,6.45,9.45,5.88,6.76,205301,60.71,18602,11.04,,5464926,23,1,5.32,-3.28,False,-0.12,2,18.04,5.14,2.50,1.80,0.00,0.00,0.30,0.00,0.00,2.500,0.915,0.20,0.00,35.32,3.049,0.915
MIND,2025-06-23,09:43:00,8.29,7.82,9.10,577,10:26:00,7.80,stop,-280.13,-5.86,45,0.4620,0.8150,2.50,266.59,7.09,13.66,4,23861,17981,0.5212,7.80,8.15,8.24,8.45,8.21,8.32,7581,7.08,9.15,7.05,8.64,3217378,29.77,230029,13.99,,8920817,13,1,8.59,7.44,False,-0.12,2,7.09,10.14,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,0.915,0.20,0.00,25.19,0.422,0.915
GRRR,2025-06-24,09:42:00,24.09,23.30,25.76,335,10:58:00,23.23,stop,-288.02,-3.57,79,0.7898,1.6750,2.50,264.60,6.17,32.61,3,88361,60662,1.3800,23.31,23.97,23.75,24.03,23.70,23.94,53023,21.63,24.75,21.50,21.97,5178911,15.12,2174815,2.38,,25543870,12,1,3.96,6.03,False,-0.03,2,6.17,4.14,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,1.124,0.20,0.00,17.06,0.874,1.124
AIFU,2025-06-25,09:59:00,5.78,5.64,6.05,2317,10:03:00,5.83,trail_stop,127.31,0.95,7,0.1387,0.2750,2.50,321.48,3.76,0.00,3,2547,1088,0.2050,5.65,5.75,5.72,5.84,5.72,5.84,3878,5.80,6.50,4.97,5.96,262526,30.65,191335,1.37,,12119204,29,2,5.30,-6.00,False,0.04,2,3.76,5.25,1.70,2.00,0.00,0.00,0.30,0.00,0.20,1.700,1.103,0.20,0.00,19.60,3.565,1.103
VVOS,2025-06-26,09:58:00,3.82,3.69,4.09,1022,09:59:00,3.68,stop,-143.15,-3.67,5,0.1290,0.2750,2.50,131.84,6.44,43.48,3,32372,21040,0.2300,3.70,3.80,3.75,3.91,3.75,3.87,54295,3.56,3.91,3.23,3.37,1445468,21.24,167626,8.62,Healthcare,12765988,28,3,3.39,16.72,False,0.01,2,6.44,3.48,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.901,0.20,0.00,24.59,2.581,0.901
CVKD,2025-06-30,09:39:00,12.94,12.66,13.47,946,09:44:00,13.17,trail_stop,221.58,1.81,7,0.2781,0.5342,2.50,263.05,10.94,6.36,2,5301,972,1.2573,12.67,12.87,12.78,12.98,12.78,12.98,1229,11.60,13.71,11.16,12.05,179752,22.81,23776,7.56,,2080884,9,1,7.57,11.11,False,-0.02,2,10.94,7.83,1.50,1.80,0.00,0.30,0.30,-0.50,0.20,1.500,0.688,0.20,0.00,23.31,1.264,0.688
EGG,2025-07-09,09:57:00,7.19,6.96,7.66,1648,10:00:00,7.45,trail_stop,436.13,3.68,6,0.2240,0.4705,2.50,369.10,7.89,35.26,2,6632,3124,0.5238,6.97,7.15,7.12,7.26,7.12,7.18,4603,5.75,13.88,5.75,8.77,2871830,141.39,1142215,2.51,,8255093,27,1,7.42,-4.17,False,0.02,2,7.89,6.96,2.30,1.80,0.30,0.00,0.30,-0.50,0.00,2.300,0.678,0.20,0.00,24.52,1.473,0.678
CIGL,2025-07-11,10:40:00,3.97,3.87,4.12,3005,10:44:00,4.05,trail_stop,235.65,1.98,7,0.0996,0.1497,2.50,299.45,5.33,34.95,2,7839,3118,0.2000,3.88,3.93,3.95,4.10,3.95,4.03,25532,3.68,4.40,3.31,4.21,1956740,32.93,603615,3.24,Industrials,19934531,70,3,1.65,-34.98,False,0.07,2,5.33,2.54,2.40,1.00,0.30,0.30,0.30,-0.50,0.00,2.400,0.550,0.00,0.00,30.82,8.190,0.550
SPAI,2025-07-11,09:59:00,3.39,3.28,3.51,1540,10:54:00,3.46,trail_stop,120.87,2.32,35,0.1055,0.1250,2.50,162.54,5.71,22.22,3,4250,1972,0.1800,3.29,3.33,3.37,3.37,3.37,3.37,318,3.00,3.60,2.90,3.57,191938,24.14,30833,6.23,,12225692,29,2,4.04,4.90,False,0.07,2,5.71,5.73,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.550,0.20,0.00,18.16,0.161,0.550
YOOV,2025-07-11,10:40:00,3.97,3.87,4.12,3005,10:44:00,4.05,trail_stop,235.65,1.98,7,0.0996,0.1497,2.50,299.45,5.33,34.95,2,7839,3118,0.2000,3.88,3.93,3.95,4.10,3.95,4.03,25532,3.68,4.40,3.31,4.21,1956740,32.93,603615,3.24,,11433565,70,3,1.65,-34.98,False,0.07,2,5.33,2.54,2.40,1.00,0.30,0.30,0.30,-0.50,0.00,2.400,0.550,0.00,0.00,30.82,8.190,0.550
BGL,2025-07-22,10:44:00,17.80,17.00,19.57,178,11:35:00,18.15,trail_stop,62.30,1.97,48,0.7969,1.7710,2.50,141.86,7.57,49.19,5,4377,3005,1.2400,17.00,17.71,17.49,17.89,17.30,17.30,5305,14.90,20.47,14.56,19.83,503842,40.59,363820,1.38,Basic Materials,23015886,74,3,9.22,-1.65,False,-0.09,2,7.57,9.19,1.70,1.00,0.30,-0.30,0.00,-0.50,0.00,1.700,0.556,0.20,0.00,21.63,1.765,0.556
RNAZ,2025-07-23,10:29:00,12.35,12.07,12.84,532,10:41:00,13.70,exhaust+trail_stop,600.75,9.14,15,0.2814,0.4925,2.50,149.73,5.36,33.60,2,2517,1358,0.6250,12.08,12.27,12.29,12.29,12.29,12.29,642,12.15,17.24,10.97,11.27,4168060,57.11,25159,165.67,,832433,59,2,1.31,28.71,False,-0.09,2,5.36,2.00,1.40,1.00,0.30,0.30,0.30,-0.50,0.00,1.400,0.518,0.00,0.00,38.98,0.473,0.518
JEM,2025-07-31,10:18:00,6.50,6.31,6.73,2665,10:19:00,6.29,stop,-563.06,-3.25,3,0.1923,0.2250,2.50,512.61,7.44,40.00,2,6271,1660,0.4500,6.32,6.40,6.47,6.56,6.42,6.42,2000,5.83,6.56,5.39,6.05,223540,21.71,140398,1.59,,457974,48,1,6.38,-1.77,False,-0.12,3,7.44,7.81,1.60,2.00,0.30,0.30,0.30,-0.50,0.00,1.600,0.683,0.20,0.00,17.97,1.205,0.683
RIOX,2025-08-01,10:20:00,14.09,13.56,15.24,642,11:01:00,13.52,stop,-366.44,-4.05,46,0.5301,1.1500,2.50,340.32,6.79,47.19,4,15399,10307,0.8900,13.57,14.02,13.79,14.14,13.75,14.14,7106,15.88,16.05,12.44,12.91,1496917,29.00,747851,2.00,,4650700,50,3,3.05,-21.59,False,-0.16,2,6.79,3.52,2.20,1.80,0.30,-0.30,0.00,0.00,0.00,2.200,1.032,0.20,0.00,29.00,0.689,1.032
CSTL,2025-08-05,09:58:00,21.36,20.94,22.13,362,09:59:00,20.88,stop,-173.42,-2.24,3,0.4163,0.7750,2.50,150.68,3.51,37.50,3,24837,8391,0.7200,20.95,21.25,21.25,21.25,20.98,21.07,5791,19.85,21.33,18.68,20.35,2024883,14.20,393939,5.14,,25779246,28,4,5.47,29.57,False,-0.09,2,3.51,5.93,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,1.160,0.20,0.00,38.50,0.690,1.160
MB,2025-08-06,11:18:00,14.97,14.49,16.00,365,14:48:00,14.82,eod,-56.39,-1.03,12,0.4845,1.0250,2.50,176.84,15.13,24.87,4,1408,560,1.9700,14.50,14.90,14.87,14.95,14.87,14.95,602,14.46,15.20,12.96,14.82,19970,17.28,62708,0.32,,4690005,108,1,4.68,-0.28,False,-0.07,2,15.13,4.80,2.00,1.00,0.00,0.30,0.30,0.00,0.20,2.000,0.976,0.20,0.00,17.28,1.075,0.976
FTEK,2025-08-07,10:46:00,3.39,3.30,3.56,1933,10:48:00,3.29,stop,-186.83,-2.85,8,0.0867,0.1745,2.50,167.69,4.83,45.41,2,14610,3927,0.1559,3.31,3.37,3.37,3.37,3.35,3.36,13072,2.98,3.38,2.78,3.05,1094807,21.62,408276,2.68,,23718323,76,1,9.10,1.36,False,-0.07,3,4.83,9.04,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.878,0.20,0.00,21.62,3.329,0.878
SDM,2025-08-07,10:18:00,10.74,10.37,11.54,1052,10:21:00,11.27,trail_stop,556.70,4.93,6,0.3734,0.8000,2.50,392.87,6.53,35.38,4,6886,5207,0.6500,10.38,10.69,10.64,11.00,10.62,11.00,8062,10.01,11.68,8.52,10.40,783546,37.09,752520,1.04,,13518340,48,1,7.92,-1.87,False,-0.07,2,6.53,7.71,2.50,1.80,0.30,0.00,0.00,0.00,0.00,2.500,0.878,0.20,0.00,25.47,1.548,0.878
MSOX,2025-08-11,09:40:00,7.69,7.38,8.34,933,09:55:00,7.36,stop,-307.22,-4.28,17,0.3071,0.6500,2.50,286.57,7.71,38.60,2,49424,14128,0.5440,7.39,7.64,7.65,7.71,7.61,7.71,20522,7.09,9.53,6.80,9.02,4396563,40.20,690196,6.37,,4702895,10,1,5.35,21.20,False,-0.02,2,7.71,5.78,1.80,1.80,0.30,0.00,0.30,0.00,0.00,1.800,0.904,0.20,0.00,30.12,1.453,0.904
NPCE,2025-08-13,09:48:00,8.56,8.35,8.84,2452,10:35:00,9.54,exhaust+trail_stop,2321.53,11.06,33,0.2126,0.2750,2.50,521.30,5.73,-13.33,3,1884,1006,0.4500,8.36,8.46,8.52,8.58,8.51,8.58,1081,8.95,9.68,7.56,9.32,416737,27.98,190941,2.18,,23280914,18,1,3.67,-1.97,False,-0.06,2,5.73,4.82,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.748,0.20,0.00,18.35,1.075,0.748
DOGZ,2025-08-14,10:04:00,11.61,11.29,12.13,1070,10:17:00,11.85,trail_stop,255.57,2.06,13,0.3177,0.5250,2.50,339.99,5.14,-9.09,4,4630,1503,0.5500,11.30,11.50,11.55,11.55,11.50,11.55,2430,9.76,14.99,9.76,14.12,1310801,53.59,107671,12.17,,2622221,34,1,9.58,-6.96,False,-0.03,2,5.14,10.20,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.725,0.20,0.00,19.26,1.617,0.725
CATO,2025-08-21,09:39:00,3.33,3.24,3.49,905,09:46:00,3.46,trail_stop,118.73,3.94,9,0.0819,0.1635,2.50,74.16,8.24,48.02,2,6956,3508,0.2572,3.25,3.31,3.31,3.31,3.31,3.31,2402,3.21,4.00,3.12,3.81,2253423,28.17,36201,62.25,,14022054,9,1,3.29,13.03,False,-0.16,3,8.24,3.69,1.60,1.00,0.30,0.30,0.30,-0.50,0.00,1.600,0.742,0.20,0.00,17.06,0.685,0.742
RIOX,2025-08-22,10:10:00,16.90,16.21,17.88,767,15:45:00,17.60,force_close,533.76,4.12,236,0.6941,0.9750,2.50,532.37,6.85,14.29,5,20893,8491,1.0500,16.22,16.60,16.82,16.93,16.71,16.93,7643,14.65,18.26,14.54,17.50,1036943,25.58,670090,1.55,,4650700,40,1,5.40,-3.49,False,-0.07,2,6.85,7.00,2.00,2.00,0.30,0.00,0.30,0.00,0.20,2.000,0.866,0.20,0.00,15.72,0.900,0.866
PHOE,2025-08-27,09:48:00,9.78,9.46,10.44,395,10:00:00,10.15,trail_stop,145.03,3.75,5,0.3136,0.6625,2.50,123.89,4.73,-5.85,2,3053,546,0.4270,9.47,9.73,9.68,9.74,9.68,9.74,1449,9.24,10.49,7.57,8.34,81524,38.57,15813,5.16,,5500008,18,1,4.90,11.30,False,-0.01,2,4.73,4.92,1.70,1.00,0.30,-0.30,0.30,0.00,0.20,1.700,0.841,0.20,0.00,16.84,2.654,0.841
LE,2025-09-10,09:38:00,15.50,15.09,16.32,680,09:45:00,15.67,trail_stop,114.69,1.09,9,0.4071,0.8250,2.50,276.83,16.75,16.67,3,11188,3996,2.2200,15.10,15.42,15.40,15.74,15.19,15.74,20667,13.39,16.49,13.25,14.88,934049,24.45,331288,2.82,,11865096,8,1,5.26,-5.64,False,-0.14,2,16.75,3.64,1.50,2.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.782,0.20,0.00,16.75,5.171,0.782
CCUP,2025-09-11,10:24:00,15.11,14.77,15.76,432,10:49:00,15.75,trail_stop,277.48,4.25,29,0.3351,0.6500,2.50,144.78,4.65,10.61,4,17132,4095,0.6600,14.78,15.03,14.97,15.33,14.97,15.33,4619,12.12,16.78,11.98,16.18,782187,40.07,232720,3.36,,14369380,54,1,4.66,0.87,False,0.01,2,4.65,5.03,1.50,1.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.523,0.20,0.00,26.75,1.128,0.523
FABC,2025-09-11,09:53:00,4.84,4.69,5.17,1441,10:36:00,5.09,trail_stop,355.18,5.09,40,0.1541,0.3250,2.50,222.06,14.75,19.26,2,12870,3346,0.6193,4.70,4.82,4.81,5.00,4.78,5.00,6576,5.00,5.79,4.20,5.60,294066,37.87,341498,0.86,,1445871,23,1,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523
SBLX,2025-09-11,09:53:00,4.84,4.69,5.17,1441,10:36:00,5.09,trail_stop,355.18,5.09,40,0.1541,0.3250,2.50,222.06,14.75,19.26,2,12870,3346,0.6193,4.70,4.82,4.81,5.00,4.78,5.00,6576,5.00,5.79,4.20,5.60,294066,37.87,341498,0.86,Consumer Cyclical,1365865,23,1,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523
APLM,2025-09-16,09:58:00,11.87,11.24,13.04,546,10:03:00,11.21,stop,-364.62,-5.62,7,0.6341,1.1708,2.50,346.21,5.56,-17.26,2,1498,1358,0.5794,11.10,11.71,11.81,11.87,11.81,11.87,1209,9.00,12.50,9.00,12.18,171351,38.89,48320,3.55,,1185363,28,1,12.23,-3.12,False,0.02,3,5.56,13.02,1.90,1.80,0.30,-0.30,0.00,-0.50,0.20,1.900,0.440,0.20,0.00,30.09,0.890,0.440
QMCO,2025-09-19,10:16:00,10.09,9.88,10.38,1960,10:34:00,10.95,trail_stop,1689.41,8.54,20,0.2149,0.2867,2.50,421.20,6.50,17.16,2,59898,47529,0.6100,9.89,9.99,10.04,10.18,10.03,10.13,87112,8.70,12.69,8.53,11.88,22217533,48.74,839708,26.46,,14364737,46,1,6.10,2.96,False,-0.07,3,6.50,6.71,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.741,0.20,0.00,19.20,1.833,0.741
