day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new,split,half,wrapper,cost,imp,netR,pnl_10k,pnl_50k
2025-10-21,TAOX,8.5899,8.25,8.47,4.012987012987014,34054.0,1.747428964446449,0.1471020888496637,9.02,-6.097560975609745,18.62527716186253,0.7738095238095234,-15.299999999999994,13.050223303755642,424989.35,580,0,8.22525,1,,8.34,8.63,stop,581.0,630.0,0.2499000000000002,0,TRAIN,TRAIN_H2,False,0.14555721393034854,False,-1.742926026131849,-64.89802487562207,-326.23235323383176
2025-10-21,UAMY,12.6,12.0,12.5,4.799999999999997,1432744.0,3.0001380589613924,0.0666666666666652,13.43,-6.924795234549514,21.034996276991805,0.854867256637168,-36.58041603247083,13.046270615007296,22262486.8,575,1,11.964,1,,11.9998,12.6,stop,576.0,937.0,0.6001999999999992,0,TRAIN,TRAIN_H2,False,0.017831546591753553,False,-1.029709341205854,-64.27528084554228,-321.3764042277114
2025-10-21,USAR,29.7,28.5,29.0,4.137931034482756,1430520.0,1.6560406815163091,0.0291666666666668,31.59,-8.198797087685977,17.252295030072805,0.8788990825688073,-34.06093678944975,10.106423710864142,23286954.7,575,1,28.4145,1,,28.25,26.91,eod,576.0,945.0,1.4499999999999993,1,TRAIN,TRAIN_H2,False,0.06466246602421574,False,0.8795431268798516,56.114851494934506,281.8495950086483
2025-10-21,XRPT,10.57,10.47,10.57,0.9460737937559096,25223.0,0.3271871307621263,0.0,11.42,-7.443082311733798,9.13660245183888,0.7571401188422456,-41.68275862068965,8.409606693742456,1712437.2,585,0,10.43859,1,,10.435,10.57,stop,586.0,609.0,0.1349999999999998,1,TRAIN,TRAIN_H2,False,0.0313000421407503,False,-1.2318521640055582,-19.78970501474926,-99.44742520016855
2025-10-21,XXRP,21.93,21.72,21.92,0.958029197080296,22516.0,0.1926395199704484,0.1904761904762025,23.7,-7.510548523206741,9.586497890295352,0.726232394366197,-41.90576648874424,8.399574084938594,1531064.2,585,0,21.65484,1,,21.6461,21.93,stop,586.0,609.0,0.2838999999999991,1,TRAIN,TRAIN_H2,False,0.05195134723412355,False,-1.1829917126950467,-19.143526792344993,-96.72518800342733
2025-10-22,ABAT,5.95,5.72,5.78,3.979238754325267,813074.0,2.292754446612711,1.0,6.1,-5.245901639344252,16.393442622950822,0.0599999999999996,-49.69538729329852,17.75535750265016,25108665.2,577,0,5.70284,1,,5.68,5.95,stop,578.0,587.0,0.2700000000000004,1,TRAIN,TRAIN_H2,False,0.0237134211364549,False,-1.0878274856905739,-64.61695265002018,-323.08476325010093
2025-10-22,AQMS,11.2532,10.5,10.51,7.166508087535677,35332.0,2.397099043898551,0.6040892193308554,11.79,-10.856658184902455,25.3596268023749,0.2240877621325127,-73.32487309644671,51.01426414959415,6552379.7,625,1,10.4685,1,,10.425,9.5771,eod,626.0,945.0,0.8281999999999989,1,TRAIN,TRAIN_H2,False,0.11992753623188365,False,0.8789814824536564,86.62872318840596,436.0555057971023
2025-10-22,BTQ,8.42,7.81,8.33,7.322929171668671,818636.0,2.882796537219727,0.2295081967213122,9.24,-9.84848484848485,14.610389610389626,0.1481481481481487,-47.9375,17.2654032148984,11428602.833333334,578,1,7.786569999999999,1,,7.82,8.42,stop,579.0,659.0,0.5999999999999996,0,TRAIN,TRAIN_H2,False,0.0306594498910678,False,-1.0510990831517797,-100.27485253267973,-503.8969004629629
2025-10-22,CIFR,17.71,16.98,17.09,4.2715038033938,1559718.0,1.609218707002525,0.5753424657534217,18.075,-5.449515905947439,12.005532503457824,0.2788018433179723,-22.318181818181817,8.411921488040539,61988565.9,577,0,16.92906,1,,17.05,17.71,stop,578.0,584.0,0.6600000000000001,0,TRAIN,TRAIN_H2,False,0.02040674124443475,False,-1.0309193049158103,-49.66969211084375,-249.0288672954632
2025-10-22,DFNS,7.19,6.8,7.0,5.571428571428579,156713.0,2.8545388213576866,0.4871794871794874,7.52,-6.914893617021272,22.34042553191489,0.0119047619047616,-55.09942270686338,12.96553054650997,2597545.85,578,0,6.779599999999999,1,,6.7701,7.19,stop,579.0,587.0,0.4199000000000001,1,TRAIN,TRAIN_H2,False,0.09100593034416565,False,-1.216732389483605,-94.00669118332652,-471.5661737076651
2025-10-22,HIVE,5.34,5.13,5.15,4.07766990291262,1232558.0,1.3617469200902133,0.7757142857142881,5.5,-6.363636363636357,8.000000000000007,0.5227272727272733,-34.31122448979591,8.267663189174684,47716676.25,626,0,5.11461,1,,5.115,4.945,eod,627.0,945.0,0.2249999999999996,0,TRAIN,TRAIN_H2,False,0.0100042771599656,False,0.711092101511265,39.03895637296838,195.35477758768192
2025-10-22,LAES,5.96,5.69,5.695,4.741000877963118,2074311.0,2.2594197595678125,0.1114814814814817,6.1,-6.639344262295071,10.981967213114755,0.4926108374384236,-34.61538461538462,12.721680187641567,52804560.85,581,0,5.67293,1,,5.705,5.45,eod,582.0,945.0,0.2549999999999999,0,TRAIN,TRAIN_H2,False,0.01071428571428555,False,0.9579831932773116,53.498571428571445,267.49285714285725
2025-10-22,MSTX,17.085,16.782,16.92,1.7907801418439764,221810.0,1.1041416727996567,0.620462046204615,17.92,-5.580357142857142,9.263392857142858,0.7078313253012052,-37.679558011049714,8.046296083718973,9260046.9,624,0,16.731654,1,,16.715,15.38,eod,625.0,945.0,0.370000000000001,1,TRAIN,TRAIN_H2,True,0.015541675845124048,False,3.56610357879695,97.63991598746075,492.15795490976836
2025-10-22,NERV,5.78,4.84,5.25,17.904761904761912,413697.0,7.046824686860595,0.1686170212765957,6.41,-18.09672386895476,101.09204368174728,0.0663580246913579,-57.86516853932585,32.1201311541037,9028512.8,577,1,4.82548,1,,4.9795,5.375,eod,578.0,945.0,0.8005000000000004,0,TRAIN,TRAIN_H2,False,0.0474271844660194,False,-0.5533131598576132,-111.17472330097091,-555.8736165048546
2025-10-22,QUBX,13.42,12.1801,13.0,9.53769230769231,263835.0,2.970274547555347,0.0,14.79,-12.102772143340088,24.475321162947925,0.480676261775187,-66.78589678078693,15.73786256702587,3104034.1,576,1,12.1435597,1,,12.13,11.76,eod,577.0,945.0,1.2899999999999991,1,TRAIN,TRAIN_H2,False,0.09163561746895105,False,0.2157863430473257,28.671531400698143,143.35765700349071
2025-10-22,RR,5.36,5.13,5.31,4.331450094161967,2520460.0,2.188412505509953,0.3260869565217393,5.63,-5.683836589698052,12.609236234458246,0.5210593041273416,-28.532974427994617,7.574927502438039,59781194.8,577,0,5.11461,1,,5.15,5.035,eod,578.0,945.0,0.2099999999999999,0,TRAIN,TRAIN_H2,False,0.01026425178147265,False,0.4987416581834648,25.34605106888367,127.04446258907393
2025-10-22,SOLT,17.3664,17.1,17.36,1.5345622119815514,250475.0,0.555685297678796,0.1114864864864811,18.99,-8.583464981569243,14.165350184307538,0.7249070631970254,-41.07384099441288,8.533976467145115,9145239.4,575,0,17.0487,1,,17.18,17.3664,stop,576.0,579.0,0.186399999999999,0,TRAIN,TRAIN_H2,False,0.026354293670310648,False,-1.1413856956561736,-15.318309144262296,-77.22980860232241
2025-10-22,USAR,26.45,25.1,25.29,5.338078291814939,878785.0,2.4929382106098514,0.1252592592592596,26.73,-5.387205387205392,12.570145903479236,0.1160714285714287,-42.496589358799454,10.737674164199316,23681551.5,575,0,25.024700000000003,1,,25.2,24.9,eod,576.0,945.0,1.25,0,TRAIN,TRAIN_H2,False,0.0466205018939392,False,0.20270359848484923,12.415595407197015,62.838115530303256
2025-10-23,RGTZ,16.0,14.0,14.13,14.154281670205238,1905918.0,5.148812359190787,0.6698500000000003,18.69,-24.398073836276087,23.22097378277154,0.6589861751152074,-30.70132417851888,21.60231039110628,32722718.8,623,1,13.958,1,,13.98,16.0,stop,624.0,757.0,2.02,0,TRAIN,TRAIN_H2,False,0.024780699479389802,False,-1.0122676730095987,-181.98548225366565,-914.0169726672871
2025-10-23,TSLL,18.415,18.03,18.4,2.0923913043478155,13252114.0,1.083143758718191,0.130129870129872,20.1,-8.457711442786083,7.561691542288555,0.5855648397920921,-22.099915325994928,6.109566735515562,134210536.15,576,1,17.975910000000002,1,,18.0227,18.415,stop,577.0,580.0,0.3922999999999987,0,TRAIN,TRAIN_H2,True,0.01002421291431335,False,-1.02555241629955,-27.760370691087534,-139.20417766835197
2025-10-24,SOC,13.04,12.61,12.73,3.377847604084837,232080.0,1.992310469466533,0.2093023255813951,14.02,-9.201141226818825,21.18402282453637,0.7474747474747474,-38.62102217936354,8.4951296735814,5804683.95,575,1,12.57217,1,,12.5687,13.04,stop,576.0,592.0,0.4712999999999994,1,TRAIN,TRAIN_H2,False,0.046265621306437646,False,-1.098165969247693,-51.23899650933726,-257.2301137892992
2025-10-27,ALM,6.65,6.38,6.4,4.218750000000007,541020.0,1.721438338451302,0.7777777777777763,6.95,-7.913669064748198,13.66906474820144,0.1157894736842108,-40.0749063670412,7.088393288160972,3639383.75,619,0,6.36086,1,,6.37,6.65,stop,620.0,852.0,0.2800000000000002,0,TRAIN,TRAIN_H2,False,0.016598832987894,False,-1.0592815463853358,-58.133371265627275,-290.9634551611243
2025-10-27,CRML,13.15,12.011,13.1,8.694656488549628,2124326.0,3.041005890836763,0.0,15.03,-12.84098469727212,14.970059880239509,0.3911111111111109,-59.25349922239501,20.671608887898348,36545328.3,575,1,11.974967,1,,12.1444,13.15,stop,576.0,833.0,1.0056000000000012,0,TRAIN,TRAIN_H2,False,0.025444529581127348,False,-1.0253028337123382,-105.16654201727512,-529.9568882047001
2025-10-27,TMQ,5.46,5.06,5.4,7.407407407407414,1588186.0,2.4174510222466066,0.1502500000000005,5.99,-9.849749582637726,13.505843071786297,0.6798516687268237,-52.17006200177148,49.86527470521597,35148074.45,576,1,5.04482,1,,5.084,5.0275,eod,577.0,945.0,0.3760000000000003,0,TRAIN,TRAIN_H2,False,0.01919753086419785,False,0.09920869451011143,9.13910493827147,45.844734567900566
2025-10-27,UUUU,20.26,18.62,20.1,8.159203980099505,3261712.0,2.6866598785301683,0.1640243902439013,21.37,-5.942910622367803,11.979410388394957,0.4218750000000003,-26.454445664105368,7.452261351629256,34421611.1,615,1,18.56414,1,,18.5,19.02,eod,616.0,945.0,1.7600000000000016,1,TRAIN,TRAIN_H2,False,0.0133014249798135,False,-0.3030121732839844,-35.731195473647475,-179.72258021819698
2025-10-28,METC,32.36,28.72,29.3,12.423208191126282,512868.0,5.481121895859857,0.0439560439560439,33.97,-13.747424197821603,9.9205181042096,0.72700296735905,-49.30795847750865,6.926772575371371,3753580.45,576,1,28.63384,1,,28.612,27.75,eod,577.0,945.0,3.748000000000001,1,TRAIN,TRAIN_H2,False,0.08071676325957171,False,0.20845337159563138,33.59517917983835,170.31974560941302
2025-10-29,CZR,20.72,19.9,20.39,4.02157920549289,1108740.0,1.745577002620721,0.4715853658536598,22.09,-7.695789950203709,2.738795835219542,0.6942148760330584,-25.868023995637152,2.995824042876185,7406796.1,594,1,19.8403,1,,19.7799,18.8,eod,595.0,945.0,0.9400999999999976,1,TRAIN,TRAIN_H2,False,0.0104244711823358,False,1.031247238397689,61.07695831551288,305.38479157756444
2025-10-30,BMNU,21.48,20.28,20.99,5.717008099094804,374783.0,1.9754007074614623,0.2336666666666669,22.51,-6.752554420257677,12.305641936916924,0.1588447653429607,-50.68139097744362,11.063333633832528,8655885.0,624,1,20.21916,1,,20.214,18.0301,eod,625.0,945.0,1.2660000000000018,1,TRAIN,TRAIN_H2,False,0.0184545567962073,False,1.7104624353900375,132.09217203543122,669.1226419499714
2025-10-30,EOSE,14.05,13.25,13.29,6.019563581640337,2093803.0,2.334133300945497,0.5374999999999992,14.37,-7.515657620041755,10.85594989561587,0.3012820512820504,-30.21790496193228,8.501165076574267,26123564.9,580,0,13.21025,1,,13.18,14.05,stop,581.0,610.0,0.870000000000001,1,TRAIN,TRAIN_H2,False,0.012182949233697851,False,-1.0140033899237906,-82.9251972279677,-418.1547179367733
2025-10-30,FMC,22.0,19.38,21.88,11.974405850091411,1593964.0,3.683430360473828,0.1087786259541984,29.04,-24.65564738292011,6.301652892561978,0.1803278688524582,-32.34384662956092,2.013575094050076,2423673.2,575,1,19.32186,1,,19.3194,15.6701,eod,576.0,945.0,2.6805999999999983,1,TRAIN,TRAIN_H2,False,0.025674440725311,False,1.3517964482857172,231.91203579358023,1170.4310556457253
2025-10-30,HIVE,5.41,5.24,5.25,3.2380952380952364,993681.0,1.4837778434018618,0.5294117647058817,5.55,-5.405405405405403,8.646846846846842,0.3959158157949564,-33.035714285714285,8.90695590950296,39205698.55,582,0,5.22428,1,,5.27,5.41,stop,583.0,618.0,0.1400000000000005,0,TRAIN,TRAIN_H2,False,0.01004562634663405,False,-1.071754473904529,-35.56081344415241,-177.80406722076202
2025-10-30,PACK,5.89,5.3,5.3,11.13207547169811,170056.0,4.678903920298901,0.1440677966101694,5.58,-5.01792114695341,5.915770609318994,0.5149954559224478,-11.519198664440742,4.36211031879942,457712.6,583,0,5.2841,1,,5.335,4.675,eod,584.0,945.0,0.5549999999999997,0,TRAIN,TRAIN_H2,False,0.03999999999999995,False,1.1171171171171181,145.08000000000004,726.0200000000002
2025-10-30,SOLT,17.35,17.1401,17.35,1.209798270893378,293528.0,0.5483571291169642,0.4044783230109607,18.33,-5.346426623022351,12.656846699399892,0.2672413793103437,-41.10778463439305,7.648062678961279,9513053.05,576,0,17.0886797,1,,17.065,17.35,stop,577.0,655.0,0.2850000000000001,1,TRAIN,TRAIN_H2,False,0.01316206264025265,False,-1.0461826759307113,-21.765830572738455,-109.12731492633253
2025-10-30,THRY,10.9,9.7727,10.87,10.370745170193192,70348.0,2.855908629424876,0.2637274904639403,11.7,-7.094017094017096,5.240170940170934,0.3832979938019893,-13.52426412092284,2.767358964468668,408804.0,580,1,9.7433819,1,,9.825,7.855,eod,581.0,945.0,1.075000000000001,0,TRAIN,TRAIN_H2,False,0.08458847736625555,False,1.753871183845341,239.4472633744854,1199.1217283950607
2025-10-30,XXRP,22.555,22.317,22.48,1.0587188612099625,48111.0,0.4922808836067574,0.222689075630256,24.36,-7.7175697865353,8.98193760262727,0.3921389396709321,-40.42160723845669,7.858089470246191,1603778.75,575,0,22.250049,1,,22.19,20.63,eod,576.0,945.0,0.3649999999999984,1,TRAIN,TRAIN_H2,False,0.0505061831386789,False,4.13559949825022,84.53165374423412,424.16776253803187
2025-10-31,ALKT,21.49,20.24,20.37,6.136475208640157,123208.0,3.220639235394846,0.6320000000000021,21.99,-7.366984993178706,4.592996816734887,0.0,-17.912552891396334,2.1246798646277174,863871.5,578,0,20.17928,1,,20.15,20.62,eod,579.0,945.0,1.34,1,TRAIN,TRAIN_H2,False,0.10048408937034531,False,-0.4257343950524983,-35.370013540961565,-176.8500677048078
2025-10-31,AQMS,9.0,8.57,8.83,4.869762174405433,110938.0,1.6046569614833854,0.0932558139534859,9.8,-9.897959183673477,46.73469387755102,0.6331877729257642,-77.58883248730965,51.1097702116347,4663715.15,577,1,8.54429,1,,8.57,8.355,lock,578.0,677.0,0.4299999999999997,0,TRAIN,TRAIN_H2,False,0.1148232323232323,False,0.23296922715527354,14.525631313131296,73.02886363636355
2025-10-31,SVV,11.485,10.87,11.43,5.380577427821525,182503.0,1.6798563299226688,0.0081300813008142,13.23,-13.605442176870753,2.6455026455026425,0.714285714285715,-17.651296829971187,2.450214094847225,1063689.4,575,1,10.83739,1,,10.865,9.2125,eod,576.0,945.0,0.6199999999999992,0,TRAIN,TRAIN_H2,False,0.02083912585571385,False,2.6317110873294967,187.64100052659288,938.2050026329645
2025-11-03,BMNU,17.85,17.08,17.82,4.320987654321005,458038.0,1.6564317626845466,0.1457142857142869,19.4,-8.144329896907209,9.072164948453617,0.6818181818181808,-58.1296992481203,10.754737559601596,9143464.45,575,1,17.02876,1,,17.0699,16.61,eod,576.0,945.0,0.7801000000000009,0,TRAIN,TRAIN_H2,False,0.03231800766283495,False,0.548111770718069,31.21348544061313,156.49500919540282
2025-11-03,BSOL,23.01,22.92,23.0,0.3913043478260863,114008.0,0.2243457342041597,0.0,24.61,-6.542056074766353,3.210077204388457,0.6455696202531628,0.0,0.0,0.0,618,0,22.85124,1,,22.8613,22.78695,lock,619.0,626.0,0.1487000000000016,0,TRAIN,TRAIN_H2,False,0.032017677884550746,False,0.2846827311059033,2.2859453942342074,11.556723937517381
2025-11-03,FRMM,19.24,18.32,18.53,4.964921748515909,70755.0,1.7951020751087126,0.2391304347826079,19.64,-5.651731160896127,7.688391038696546,0.0331125827814573,-24.18166939443535,205.62704169663104,6837485.0,620,0,18.26504,1,,18.17,17.41,eod,621.0,900.0,1.0699999999999967,1,TRAIN,TRAIN_H2,False,0.03484893364928975,False,0.6777112769632841,49.3102725118484,248.72681575829415
2025-11-03,LXEO,9.4,9.07,9.35,3.529411764705883,109144.0,1.5406845975278494,0.8484848484848464,10.01,-6.593406593406595,7.892107892107885,0.8987341772151897,-9.922928709055888,7.313583893769694,1617755.55,586,0,9.04279,1,,9.04,9.07,eod,587.0,945.0,0.3600000000000012,1,TRAIN,TRAIN_H2,False,0.048311932352020054,False,-0.21753314542228036,-10.807046664578925,-54.11354525524664
2025-11-03,SMU,25.53,24.0,25.0,6.1200000000000045,175309.0,2.159751141888464,0.183006535947713,26.48,-5.589123867069488,14.331570996978856,0.7799736495388668,-46.69498229207312,15.791840282986575,5195631.5,577,0,23.928,1,,23.88,22.16,eod,578.0,945.0,1.650000000000002,1,TRAIN,TRAIN_H2,False,0.0936921629165963,False,0.9856411133838792,84.56800752833693,424.46634547876806
2025-11-03,SOC,9.98,8.21,9.89,17.896865520728003,932524.0,5.180414343542861,0.0932203389830503,10.46,-5.449330783938817,26.5774378585086,0.0287769784172662,-52.314368370298936,8.466085363336523,5752680.6,623,1,8.18537,1,,8.15,7.355,eod,624.0,945.0,1.83,1,TRAIN,TRAIN_H2,False,0.0113391525372134,False,0.42822997129114015,119.90010966180634,600.2842091564945
2025-11-03,SOLT,14.94,14.8,14.916,0.9385894341646472,426324.0,0.3800346930420399,0.142142857142857,17.26,-13.580533024333723,5.967555040556205,0.6699029126213597,-49.33423913043478,8.6115190081999,9576392.5,616,1,14.7556,1,,14.755,12.9345,eod,617.0,945.0,0.1849999999999987,1,TRAIN,TRAIN_H2,False,0.0120373588489813,False,9.775473735951527,151.91086185668564,764.9796972068813
2025-11-03,SOLZ,18.2995,18.215,18.28,0.4622538293216546,105096.0,0.1780533918758737,0.1183431952662928,19.62,-6.829765545361875,3.261977573904164,0.6718750000000027,-27.316103379721664,4.373881130943777,1767774.7,620,0,18.160355,1,,18.14,17.17,eod,621.0,945.0,0.1594999999999977,1,TRAIN,TRAIN_H2,False,0.0156309987443868,False,5.98350471006662,64.89709208538162,328.30293643193056
2025-11-03,SSK,26.95,26.78,26.82,0.6338553318419021,22185.0,0.2461849625595561,0.0,28.82,-6.939625260235947,3.053435114503813,0.7159090909090906,-26.596967540642613,4.302453238908934,719880.85,620,0,26.69966,1,,26.67,25.335,eod,622.0,945.0,0.2799999999999976,1,TRAIN,TRAIN_H2,False,0.07597142857142886,False,4.496530612244939,57.91531428571432,294.6126857142859
2025-11-03,SSTK,23.82,21.3837,23.68,10.28842905405405,52276.0,2.2014462929867458,0.1052005089685176,25.03,-5.3935277666799895,20.13583699560527,0.1130952380952381,-19.728813559322035,4.325511084207752,415657.55,576,1,21.3195489,1,,21.5,22.6,eod,577.0,944.0,2.3200000000000003,0,TRAIN,TRAIN_H2,False,0.12490990990991024,False,-0.5279784094439274,-71.04477477477488,-355.22387387387437
2025-11-03,UAMY,7.61,7.35,7.44,3.4946236559139874,941677.0,2.2795420469620584,0.4807692307692295,8.07,-7.806691449814125,7.3890954151177235,0.6037229582424957,-62.25266362252663,13.82074328617851,25384176.6,632,0,7.327949999999999,1,,7.32,6.9501,eod,633.0,945.0,0.29,1,TRAIN,TRAIN_H2,False,0.01068345323741015,False,1.2386777474572077,61.06681294964033,306.41171438848943
2025-11-03,XRPT,10.11,10.05,10.11,0.5934718100890082,46479.0,0.2980743892688637,0.0,11.21,-9.812667261373784,5.307760927743091,0.8319327731092445,-41.79586526117019,9.177616401773292,1785985.25,609,1,10.01985,1,,10.0086,8.955,eod,610.0,945.0,0.1013999999999999,1,TRAIN,TRAIN_H2,False,0.01181915678767495,False,10.273972812744828,129.18082455832825,650.0712461644905
2025-11-04,ADTN,9.14,8.51,9.12,6.907894736842114,339581.0,3.507466937614327,0.2380952380952383,10.43,-12.559923298178338,3.019175455417064,0.5557319784058402,-15.162790697674424,2.730392879656663,1577595.9,576,1,8.48447,1,,8.51,7.965,eod,577.0,945.0,0.6300000000000008,0,TRAIN,TRAIN_H2,False,0.0287709497206702,False,0.81941119091957,75.36944134078215,378.912122905028
2025-11-04,BTDR,22.39,21.2,21.69,5.486399262332878,412475.0,1.753726886723587,0.0084033613445391,22.85,-5.0765864332603945,8.84026258205689,0.2821782178217824,-21.978417266187048,9.096180011799898,8763052.35,575,0,21.1364,1,,21.0,22.39,stop,576.0,593.0,1.3900000000000006,1,TRAIN,TRAIN_H2,False,0.05346349890530895,False,-1.0384629488527402,-85.16434643541325,-428.7086591748769
2025-11-04,BTQ,6.79,6.63,6.65,2.406015037593987,239326.0,1.2386099858824913,0.6868749999999973,7.02,-5.27065527065526,15.688034188034193,0.1543630255153,-58.4375,8.688531591479107,10785135.7,577,0,6.61011,1,,6.615,6.79,stop,578.0,585.0,0.1749999999999998,0,TRAIN,TRAIN_H2,False,0.022655622489959948,False,-1.1294606999426287,-37.159257028112435,-186.58690763052203
2025-11-04,BULG,6.015,5.75,5.78,4.584775086505185,80311.0,1.395059306124427,0.1509433962264154,6.27,-7.814992025518332,11.000000000000004,0.1300565463244884,-49.29824561403508,6.493719212133739,774152.7,575,0,5.73275,1,,5.725,6.02,stop,576.0,593.0,0.29,1,TRAIN,TRAIN_H2,False,0.0294088450131808,False,-1.1186511897006233,-70.7211282128734,-353.93004990938016
2025-11-04,CRCA,9.88,9.5401,9.78,3.475460122699388,190035.0,1.0420730147619166,0.0255957634598389,10.57,-7.47398297067172,14.333017975402088,0.0231023102310231,-52.16481130045194,9.313790530610218,5356574.55,575,1,9.5114797,1,,9.4553,9.88,stop,576.0,583.0,0.4247000000000014,1,TRAIN,TRAIN_H2,False,0.017694215965846298,False,-1.0416628584079262,-58.3960365074919,-292.42257675342535
2025-11-04,CRWG,10.06,9.66,9.82,4.073319755600818,114410.0,1.852614276240926,0.1250000000000016,10.92,-10.07326007326007,13.690476190476184,0.0568561872909693,-40.825549864416985,8.76757548178386,3574457.65,575,1,9.63102,1,,9.585,10.06,stop,576.0,587.0,0.4749999999999996,1,TRAIN,TRAIN_H2,False,0.02111811497283405,False,-1.044459189416493,-64.49535494646838,-323.4690109622876
2025-11-04,DFDV,9.28,8.967,9.03,3.4662236987818256,161551.0,1.85734331956756,0.0095846645367416,9.56,-5.543933054393317,15.115062761506278,0.0968858131487893,-50.60175054704595,6.978376420220592,1737155.95,576,0,8.940099,1,,9.0,9.28,stop,577.0,583.0,0.2799999999999993,0,TRAIN,TRAIN_H2,False,0.05637640449438185,False,-1.2013443017656502,-46.41994382022461,-233.44522471910057
2025-11-04,DGNX,22.07,20.0,21.27,9.732016925246828,100171.0,4.082812641851703,0.0,23.63,-9.987304274227675,14.811680067710538,0.7514285714285711,-46.63086978885697,12.547195744807466,1165598.95,576,1,19.94,1,,19.905,18.14,eod,577.0,945.0,2.164999999999999,1,TRAIN,TRAIN_H2,False,0.1332472137791284,False,0.7536964370535209,101.16867274569407,510.73862208713297
2025-11-04,DPRO,9.2,8.9,9.005,3.331482509716812,152037.0,1.315184596259176,0.2069999999999979,9.69,-7.069143446852412,15.782249742002058,0.2807166677564897,-37.46527777777777,10.172696360292374,4888666.05,575,0,8.8733,1,,8.8145,9.2,stop,576.0,580.0,0.3854999999999986,1,TRAIN,TRAIN_H2,False,0.058597222222221995,False,-1.1520031704856606,-62.617708333333105,-314.8649305555544
2025-11-04,EOSE,14.86,14.33,14.74,3.595658073270009,1128174.0,1.4979740453477062,0.1150943396226415,15.62,-5.633802816901403,6.914212548015378,0.0925925925925921,-22.60435809923865,8.644336034921464,25028373.8,575,0,14.28701,1,,14.378,14.86,stop,576.0,585.0,0.4819999999999993,0,TRAIN,TRAIN_H2,False,0.0182702669398122,False,-1.0379051181323904,-43.023242956823786,-217.11729585187817
2025-11-04,FRMI,26.66,25.14,26.35,5.768500948766602,220636.0,2.3942201642599854,0.0361842105263156,27.95,-5.724508050089438,7.620751341681571,0.3615023474178403,-18.64773078110528,9.237511310151415,5185463.4,576,1,25.06458,1,,24.975,26.66,stop,577.0,585.0,1.6849999999999987,1,TRAIN,TRAIN_H2,False,0.19033960292580984,False,-1.112961188680006,-93.76698014629042,-468.83490073145214
2025-11-04,FWDI,11.355,10.93,10.97,3.87420237010028,126293.0,1.5085743519591428,0.5882352941176461,13.98,-21.5307582260372,9.298998569384828,0.3307692307692308,-58.83924417295772,7.282716178329104,557237.8,607,1,10.89721,1,,10.92,11.355,stop,608.0,651.0,0.4350000000000005,0,TRAIN,TRAIN_H2,False,0.08502811244979945,False,-1.1954669251719525,-59.283204819277195,-297.4560803212856
2025-11-04,LAES,6.165,5.87,6.09,4.844006568144498,2406946.0,2.0381947273029386,0.0,6.45,-5.581395348837214,14.108527131782948,0.1098901098901104,-30.08036739380024,13.87628503647464,59554296.05,575,0,5.85239,1,,5.8707,6.165,stop,576.0,584.0,0.2942999999999998,0,TRAIN,TRAIN_H2,False,0.012894807443965001,False,-1.0438151798979443,-65.12529917812053,-326.8552751203785
2025-11-04,MSTX,12.47,11.985,12.36,3.923948220064735,554023.0,1.4931223441283763,0.0927835051546388,13.32,-7.207207207207214,8.087087087087083,0.4455997029335319,-52.93221629855294,7.351450292747449,9095884.45,575,0,11.949045,1,,11.99,12.47,stop,576.0,592.0,0.4800000000000004,0,TRAIN,TRAIN_H2,True,0.014607782522508599,False,-1.0304328802552263,-51.43920938234094,-257.6906546942272
2025-11-04,NBIL,19.4386,17.65,18.65,9.590348525469182,71193.0,3.709654378096526,0.0,21.59,-13.617415470125064,27.14219546086152,0.0443686006825941,-51.65889061689995,11.195805723635962,512204.9,575,1,17.59705,1,,17.75,19.4386,stop,576.0,584.0,1.688600000000001,0,TRAIN,TRAIN_H2,False,0.14575506580051475,False,-1.0863171063606032,-128.4048546060361,-645.6929831617815
2025-11-04,NCLH,20.84,20.11,20.4,3.578431372549022,2511170.0,1.7499928967518434,0.3698630136986293,22.18,-8.025247971145182,2.4120829576194778,0.4766355140186896,-15.789473684210536,2.0426633139060075,14750669.4,586,0,20.04967,1,,20.0,18.745,eod,587.0,945.0,0.8399999999999999,1,TRAIN,TRAIN_H2,False,0.0118899529286432,False,1.479892913180186,77.07282291842407,387.850334686263
2025-11-04,NVA,6.38,6.25,6.34,2.050473186119872,97544.0,0.9799270958546356,0.1538461538461507,6.88,-7.848837209302325,26.235465116279062,0.0720221606648199,-92.2113022113022,34.632207854484975,1500908.05,575,1,6.23125,1,,6.2195,6.38,stop,576.0,580.0,0.1604999999999998,1,TRAIN,TRAIN_H2,False,0.1410969868173257,False,-1.8791089521328717,-60.31939736346511,-302.8033747645949
2025-11-04,SLDP,6.18,5.87,6.04,5.132450331125821,1154768.0,1.98916106696378,0.1612903225806448,6.42,-5.919003115264796,12.149532710280376,0.2179487179487177,-24.968944099378888,7.296187826072807,15575832.3,576,0,5.85239,1,,5.89,5.665,eod,577.0,945.0,0.29,0,TRAIN,TRAIN_H2,False,0.01150878805135645,False,0.736176592926356,45.260136933112356,226.51417587751044
