day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,split,half,wrapper,comp,q,_k,veto,cost,imp,netR,pnl_10k,pnl_50k
2026-03-03,APPX,10.68,10.36,10.38,3.082851637764935,171540.0,1.5876144125644496,0.4375000000000014,11.36,-8.62676056338027,11.704225352112685,0.8420577617328515,-43.73221303699688,16.206925890850208,4831730.5,579,0,10.32892,1,,10.3615,10.68,stop,580.0,586.0,0.3185000000000002,VAL,VAL,False,0.17673592351356796,4,0,False,0.0404651037830554,False,-1.1270489914695616,-43.07581245396668,-216.45595758118253
2026-03-04,IREZ,27.615,25.71,27.53,6.919723937522694,66020.0,2.6373401084846853,0.4146981627296588,30.25,-8.99173553719008,11.804958677685956,0.5351442173060769,-30.602470380640284,14.013086068371068,1906140.55,588,1,25.63287,1,,25.71,22.2,eod,589.0,945.0,1.9049999999999976,VAL,VAL,False,-0.15254550094522565,2,1,False,0.06400912855260645,False,1.808919092623307,165.40756182947496,837.375781761717
2026-03-05,IRE,5.39,5.02,5.2,7.115384615384618,1921457.0,2.969967415928179,0.1621621621621634,5.94,-12.45791245791246,14.898989898989894,0.9096045197740122,-47.84353059177533,13.035804439112392,28768782.0,575,1,5.00494,1,,5.01,4.94,eod,576.0,945.0,0.3799999999999999,VAL,VAL,False,0.04096972236404755,3,1,False,0.0100206393968048,False,0.15784042263998582,14.934860790195454,74.79426267218366
2026-03-05,PEPG,5.51,5.13,5.51,6.89655172413793,130049.0,2.786768160905978,0.2973684210526328,6.76,-18.49112426035503,11.982248520710066,0.975308641975308,-22.83345470841969,7.221542677925575,665687.3,590,1,5.11461,1,,5.16,5.51,stop,591.0,612.0,0.3499999999999996,VAL,VAL,False,-0.04296998060454823,3,1,False,0.0704078638497653,False,-1.201165325285044,-101.73870305164311,-509.11392312206533
2026-03-06,PDYN,9.54,9.1,9.17,4.798255179934563,343834.0,2.078554005508132,0.1406818181818175,9.96,-7.93172690763053,18.473895582329316,0.9782608695652178,-8.3,9.510614509904572,3682073.55,575,0,9.0727,1,,9.075,8.57,eod,576.0,945.0,0.4649999999999998,VAL,VAL,False,0.5740326423115797,5,1,False,0.026606834714938098,False,1.0288025059893788,65.53986364405334,329.1344977161219
2026-03-09,IONX,10.7328,10.47,10.56,2.48863636363635,144371.0,1.4096425339566363,0.7229832572298346,11.18,-5.545617173524144,12.880143112701248,0.2430555555555553,-31.6504854368932,12.5065673203471,5375416.0,578,0,10.43859,1,,10.45,10.7328,stop,579.0,762.0,0.2827999999999999,VAL,VAL,False,-0.02237377321750059,3,1,False,0.0165841805337786,False,-1.0586427883089768,-35.62671748351964,-179.03173995919957
2026-03-12,NBIG,8.9469,8.59,8.7,4.102298850574708,50730.0,1.4901379601557905,0.6724572709442436,9.19,-5.331882480957565,14.689880304678995,0.7851851851851844,-8.227848101265835,13.83725889829511,1180524.9,581,0,8.56423,1,,8.565,8.96,stop,582.0,704.0,0.3818999999999999,VAL,VAL,False,0.36188575279265134,4,0,False,0.04599682371179195,False,-1.1547442359565159,-63.94453943821002,-321.4866844858973
2026-03-13,NCI,11.25,10.82,10.82,3.97412199630314,33390.0,0.8383075022384248,0.2558139534883709,11.39,-5.0043898156277455,24.495171202809487,0.4014336917562726,-21.65097755249819,16.865435561333186,3897084.05,579,0,10.78754,1,,10.9699,10.82985,lock,580.0,583.0,0.2800999999999991,VAL,VAL,False,0.35748570527741536,4,0,False,0.5365476190476193,False,-1.4155573689668692,-44.80423095238093,-225.60714523809511
2026-03-16,BMNZ,18.0,16.28,17.92,9.598214285714278,179795.0,2.515258063984479,0.0980232558139523,21.5,-16.651162790697665,21.8139534883721,0.9850746268656716,-41.16874589625738,10.23612887432441,1502873.25,575,1,16.231160000000003,1,,16.39,15.78,eod,576.0,945.0,1.6099999999999994,VAL,VAL,False,-0.14196180716608656,2,1,False,0.0425716798326736,False,0.35243995041448933,43.124552332716895,216.19018998375182
2026-03-19,PURR,5.8507,5.61,5.71,4.215411558668992,448221.0,1.999781215806646,0.3174075612796001,6.38,-10.50156739811912,12.225705329153609,0.6794871794871796,-13.8763197586727,9.08158050699152,4860725.65,575,1,5.593170000000001,1,,5.665,5.8507,stop,576.0,577.0,0.1856999999999997,VAL,VAL,False,0.2958587761843443,4,0,False,0.039457831325301104,False,-1.212481590335494,-49.53472289156619,-248.34908795180687
2026-03-19,CRCG,5.31,5.07,5.17,4.642166344293991,654016.0,1.934971939716388,0.4158333333333349,5.74,-9.93031358885018,11.14982578397212,0.6406250000000006,-14.545454545454543,17.873130759584317,32071518.3,577,1,5.054790000000001,1,,5.06,5.31,stop,578.0,583.0,0.25,VAL,VAL,False,0.24507159081601168,4,0,False,0.010189739131639501,False,-1.040758956526558,-64.26686556551496,-321.3343278275748
2026-03-20,CING,7.2,6.62,7.08,8.192090395480227,121899.0,2.422120890755095,0.1724137931034476,7.51,-5.72569906790945,17.310252996005314,0.4692307692307692,-40.45416316232128,10.673468588420468,646545.15,575,0,6.60014,1,,6.72,7.2,stop,576.0,590.0,0.4800000000000004,VAL,VAL,False,-0.10710715054138131,2,1,False,0.13268632268632255,False,-1.2764298389298383,-113.95965601965607,-569.7982800982803
2026-03-25,RKLZ,24.06,22.61,24.06,6.026600166251036,58724.0,2.371033562318668,0.6732413793103467,26.33,-8.621344473984047,11.090011393847329,0.6301369863013695,-12.221816855162354,153.22312986071051,19793877.55,579,1,22.54217,1,,22.6,21.870000000000005,lock,580.0,840.0,1.4599999999999973,VAL,VAL,False,1.7562262772243186e-05,3,1,False,0.10293511137637329,False,0.42949649905727727,34.4885688742993,173.0699092601201
2026-03-31,CORD,17.7699,16.92,17.64,4.818027210884343,70299.0,1.8642836730060317,0.1058948111542535,20.02,-11.888111888111885,19.13086913086912,0.7806788511749346,-19.15673693858845,10.17494164153494,997090.05,583,1,16.86924,1,,16.95,17.78,stop,584.0,655.0,0.8199000000000005,VAL,VAL,False,0.32376607950480274,4,0,False,0.1596935195185142,False,-1.2070905226472928,-72.24762692485167,-364.2072151828139
2026-04-06,CRCD,7.34,7.0,7.02,4.843304843304842,119058.0,2.2720452700375864,0.0,7.54,-6.896551724137937,13.31564986737401,0.0288844621513943,-17.557251908396957,13.135141223354424,7382413.0,575,0,6.979,1,,6.98,7.34,stop,576.0,793.0,0.3599999999999994,VAL,VAL,False,0.10462374205527224,3,1,False,0.02577672663653325,False,-1.071602018434815,-69.05403406793936,-345.27017033969673
2026-04-06,VELO,10.8,10.105,10.59,6.562795089707274,221009.0,3.001212553665491,0.3309352517985616,11.88,-10.858585858585863,24.39393939393939,0.9861973775017256,-35.81818181818182,10.373084144262084,2416539.75,585,1,10.074685,1,,10.125,10.21,eod,586.0,945.0,0.6750000000000007,VAL,VAL,False,-0.001517412102868507,3,1,False,0.050691037735849404,False,-0.20102375960866684,-16.68999764150958,-83.72137028301961
2026-04-06,ANNA,7.68,7.4,7.42,3.773584905660369,98118.0,1.9647729907399227,0.3571428571428567,7.89,-5.956907477820023,25.158428390367547,0.08816120906801,-30.26315789473685,24.957258974455936,11928444.4,602,0,7.377800000000001,1,,7.415,7.6957,stop,603.0,640.0,0.2649999999999997,VAL,VAL,False,-0.042657440824367655,3,1,False,0.0637107565620176,False,-1.2996632323095036,-57.86100710241903,-289.9938570252192
2026-04-07,GLND,7.6218,7.28,7.28,4.695054945054946,29307.0,2.5917813067468227,0.4973668812170856,7.91,-7.964601769911503,11.125158027812894,0.9431818181818185,-68.34782608695652,20.38614275199437,1639862.6,581,0,7.25816,1,,7.2992,7.1379,lock,582.0,891.0,0.3226000000000004,VAL,VAL,False,-0.1977338975955283,2,1,False,0.0772425624021367,False,0.26056242280800673,14.373821829234586,71.9531665837708
2026-04-20,SMU,17.0,15.88,16.71,6.702573309395567,116043.0,3.2386403930911705,0.7962499999999989,17.66,-5.379388448471118,20.385050962627403,0.5583333333333333,-13.19480519480519,12.245878904617806,1136209.9,580,0,15.83236,1,,15.95,17.0,stop,581.0,596.0,1.0500000000000007,VAL,VAL,False,-0.15557067725552307,2,1,False,0.09779680657530715,False,-1.0931398157860068,-89.52815091287401,-448.7885513709454
2026-04-22,SPRC,5.7158,5.45,5.64,4.712765957446802,18251.0,2.894289673575299,0.0007524454477032,5.99,-5.843071786310526,31.5525876460768,0.6931216931216931,-14.15525114155252,11.84698634792642,954127.65,577,0,5.43365,1,,5.5,5.7158,stop,578.0,644.0,0.2157999999999997,VAL,VAL,False,0.3849126069060004,5,1,False,0.11101063829787206,False,-1.5144144499438013,-74.1860148936169,-371.2568851063824
2026-04-22,RGTZ,12.83,12.29,12.54,4.306220095693788,123960.0,1.8652336056333887,0.5000000000000017,13.31,-5.785123966942159,14.425244177310306,0.921875,-63.80952380952382,11.245845955516318,2449672.9,577,0,12.25313,1,,12.3,12.83,stop,578.0,623.0,0.5299999999999994,VAL,VAL,False,-0.014317105534971699,3,1,False,0.03375002695417785,False,-1.0636792961399582,-56.938752722371895,-286.385013692722
2026-04-23,CRMX,23.11,21.38,22.41,7.719767960731818,15507.0,3.074322750616703,0.0,24.07,-6.896551724137931,15.567511425010386,0.9973312695150922,-32.642222295694935,21.29595502050237,413700.0,592,1,21.31586,1,,21.5,19.34,eod,593.0,944.0,1.6099999999999994,VAL,VAL,False,0.19338012356858722,4,0,False,0.18214195979899475,False,1.2284832547832336,114.7157663316583,573.5788316582915
2026-04-23,POET,12.1898,11.53,11.815,5.584426576385956,2854832.0,2.635461942195425,0.4243710215216745,12.77,-7.478465152701645,12.84259984338292,0.8902439024390245,-8.764478764478763,9.944017607700186,18969782.65,592,0,11.49541,1,,11.545,11.705,eod,593.0,945.0,0.6448,VAL,VAL,False,0.5318498921119076,5,1,False,0.01403846153846185,False,-0.2699107654132475,-18.796153846153896,-94.15480769230794
2026-04-23,TORO,6.3499,6.14,6.29,3.3370429252782228,83883.0,2.3120900390346497,1.0,6.755,-6.883789785344188,50.77720207253888,0.7244897959183673,-18.31168831168831,16.393333124700476,1151155.4,583,0,6.12158,1,,6.1729,6.3499,stop,584.0,610.0,0.1769999999999996,VAL,VAL,False,0.002844831297608089,3,1,False,0.06400000000000015,False,-1.3615819209039566,-48.68199999999995,-243.89199999999977
2026-05-08,SMU,14.97,14.03,14.97,6.279225116900476,85744.0,2.41324637090677,0.1906382978723399,15.9,-5.849056603773583,17.106918238993714,0.3602941176470589,-29.850046860356134,15.494757470865569,2038413.6,576,1,13.98791,1,,14.0101,14.97,stop,577.0,845.0,0.9599000000000012,VAL,VAL,False,0.002897992941865387,3,1,False,0.08804407063316635,False,-1.0917221279645444,-93.2670222863519,-467.3830555023927
2026-05-12,SMU,16.71,15.95,16.7,4.550898203592824,73949.0,1.8881157957554755,0.0384210526315804,17.65,-5.382436260623226,25.495750708215308,0.8288888888888882,-21.74320524835989,15.42795945950933,2168107.05,576,0,15.90215,1,,15.9499,13.9199,eod,577.0,945.0,0.7601000000000013,VAL,VAL,False,0.5045131290206312,5,1,False,0.0894868035190617,False,2.552970920248565,151.36002932551312,758.7406598240466
2026-05-13,RXT,6.31,5.87,5.99,7.345575959933213,2206194.0,3.711903281722974,0.3863636363636366,6.33,-5.371248025276459,25.118483412322277,0.9937106918238996,-5.520504731861194,19.326536559078868,28864993.85,586,0,5.85239,1,,5.9,6.31,stop,587.0,596.0,0.4099999999999992,VAL,VAL,False,0.40825096436325226,5,1,False,0.0195873894880016,False,-1.0477741207024431,-90.64293918196817,-454.9330454677929
2026-05-14,LWLG,17.025,15.48,17.025,9.0748898678414,1363617.0,2.8232191538816056,0.12621359223301,18.215,-6.533077134230038,15.421356025253909,0.8241367034531862,-9.001015554011445,9.599989216096455,10312834.35,576,1,15.43356,1,,15.4887,15.005,eod,577.0,945.0,1.5362999999999989,VAL,VAL,False,0.3501557176463127,4,0,False,0.026987074214536548,False,0.2972810816803116,36.53703406283699,184.05530909154132
2026-05-14,OKLL,9.39,8.91,9.39,5.111821086261985,802471.0,1.502675945944717,0.0624999999999986,10.0,-6.099999999999994,15.700000000000005,0.2993630573248411,-37.27454909819639,15.902279139204955,15843532.25,576,0,8.88327,1,,9.155,9.037499999999998,lock,577.0,655.0,0.2350000000000012,VAL,VAL,False,0.19004612503624133,4,0,False,0.020720271421616303,False,0.41182863224844546,13.162043086660384,66.0037748904587
2026-05-14,EOSE,7.82,7.44,7.71,4.928664072632943,3968046.0,2.199606039006575,0.55236842105263,8.28,-6.884057971014486,21.73913043478262,0.0499999999999999,-22.822822822822825,7.624577238586363,29262339.4,587,1,7.417680000000001,1,,7.4301,7.82,stop,588.0,643.0,0.3898999999999999,VAL,VAL,False,0.16017435313366635,4,0,False,0.01077268884445575,False,-1.027629363540538,-67.31301172586855,-336.96573131818724
2026-05-15,ARMG,17.8,16.66,17.5,6.514285714285717,115869.0,2.236147007618942,0.2449999999999992,19.9,-12.060301507537682,13.01507537688444,0.9922779922779912,-23.12085401748452,13.36278387679812,3083837.15,578,1,16.61002,1,,16.63,17.8,stop,579.0,618.0,1.1700000000000017,VAL,VAL,False,0.2039672621916798,4,0,False,0.0913386707385979,False,-1.0780672399475195,-94.60040030539497,-473.0020015269749
2026-05-18,BRUN,26.99,26.0,26.02,3.8047655649500327,84034.0,1.977907845086047,0.6363636363636364,29.6,-12.0945945945946,18.091216216216218,0.6451914098972925,-17.3968253968254,8.886071320014016,1180606.6,577,1,25.922,1,,25.9299,25.39985,lock,578.0,893.0,1.0600999999999985,VAL,VAL,False,0.05330351184793268,3,1,False,0.21191696930855208,False,0.30009718959668674,15.270385473189464,76.67006039663876
2026-05-18,HIMZ,26.32,23.87,26.32,9.30851063829787,83422.0,2.8899195504459194,0.0,28.76,-8.48400556328234,13.24756606397774,0.8372703412073497,-47.88118811881188,10.749877416697764,1330329.6,578,1,23.79839,1,,23.82,23.2,eod,579.0,945.0,2.5,VAL,VAL,False,-0.0844974482021678,2,1,False,0.09647029255051726,False,0.20941188297979352,27.223544787373157,137.16478335176475
2026-05-19,TE,6.72,6.42,6.605,4.542013626040875,3077945.0,2.7575765262360696,0.7000000000000003,7.0,-5.642857142857137,12.142857142857135,0.7882352941176473,-8.008356545960993,7.550877835111071,19174863.15,578,0,6.40074,1,,6.4363,6.72,stop,579.0,791.0,0.2836999999999996,VAL,VAL,False,0.45197273025376866,5,1,False,0.01142011834319525,False,-1.0402542063559932,-57.2533029585798,-286.5616349112422
2026-05-19,AIIO,5.42,5.12,5.242,5.723006486074015,453881.0,2.3982654675885984,0.2833333333333334,5.6,-6.392857142857138,38.035714285714285,0.6431924882629104,-43.02173913043477,36.3782391436058,32516158.85,581,0,5.10464,1,,5.1379,4.0902,eod,582.0,945.0,0.2820999999999998,VAL,VAL,False,0.026612121458027025,3,1,False,0.02379398006914775,False,3.6295853241079503,248.80916284319704,1245.069720235916
2026-05-19,ARMG,17.62,16.3,16.58,7.961399276236432,41319.0,1.8306091215209943,0.8863636363636348,17.46,-5.040091638029797,11.167812142038953,0.9641520077952712,-27.16250054913677,14.038112422056257,3104470.6,618,0,16.2511,1,,16.54,17.62,stop,619.0,675.0,1.0800000000000018,VAL,VAL,False,-0.020959975942819047,3,1,False,0.1046691082461044,False,-1.096915840968615,-88.85018311845798,-446.6202538087821
2026-05-19,QCML,25.62,24.512,24.52,4.518760195758566,69850.0,2.196133056690328,0.4675090252707585,26.52,-7.541478129713424,16.628582202111616,0.5805120297512412,-38.7,13.28844443797054,2773832.0,600,0,24.438464,1,,24.5,25.63,stop,601.0,803.0,1.120000000000001,VAL,VAL,False,-0.035671440731378214,3,1,False,0.0717654463218978,False,-1.073004862787407,-61.29003776241673,-306.4501888120837
