day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new,split,half,wrapper,comp,q,_k,veto,cost,imp,netR,pnl_10k,pnl_50k
2025-10-17,CIFR,18.15,17.27,17.54,5.017103762827817,2783093.0,1.949262403623243,0.5511363636363636,18.72,-6.3034188034188015,14.1559829059829,0.0792452830188669,-20.27272727272728,8.382439839353976,62600116.75,579,0,17.21819,1,,17.26,18.15,stop,580.0,726.0,0.889999999999997,0,TRAIN,TRAIN_H2,False,-0.0190929596290513,3,1,False,0.0151403946727948,False,-1.0170116794076347,-65.17010841644101,-327.66082287155064
2025-10-17,CRWG,13.2983,12.85,13.25,3.383396226415092,268394.0,2.074352296825234,0.5465090341289341,14.18,-6.5585331452750335,17.27785613540197,0.3183673469387753,-20.15667369689665,9.057690357359578,3920445.25,579,0,12.81145,1,,12.85,12.62585,lock,580.0,726.0,0.4482999999999997,0,TRAIN,TRAIN_H2,False,-0.06941895149884206,3,1,False,0.0218653904754938,False,0.45122598600157526,19.621607123877087,98.31032022890994
2025-10-17,CRCA,12.52,12.22,12.24,2.450980392156854,148067.0,1.3696653645608046,0.3333333333333333,13.05,-6.2068965517241415,14.252873563218383,0.0806451612903228,-40.13264727173126,10.546896373601818,5248986.8,580,0,12.18334,1,,12.19,12.52,stop,581.0,723.0,0.33,0,TRAIN,TRAIN_H2,False,-0.140076526957863,2,1,False,0.022105591685053848,False,-1.0669866414698603,-35.9147703518755,-180.2780629427476
2025-10-20,UVIX,11.21,10.86,11.17,3.1333930170098605,1595125.0,0.9894935412895296,0.0428571428571443,11.78,-5.17826825127334,24.32852292020373,0.0,-23.732921841607546,9.481292712446663,30330655.95,577,0,10.82742,1,,10.815,10.025,eod,578.0,945.0,0.3950000000000013,1,TRAIN,TRAIN_H2,False,0.2201757982951822,4,0,False,0.010100034170016151,False,1.9744302932404567,89.68849607044804,450.0022802839002
2025-10-21,UAMY,12.6,12.0,12.5,4.799999999999997,1432744.0,3.0001380589613924,0.0666666666666652,13.43,-6.924795234549514,21.034996276991805,0.854867256637168,-36.58041603247083,13.046270615007296,22262486.8,575,1,11.964,1,,11.9998,12.6,stop,576.0,937.0,0.6001999999999992,0,TRAIN,TRAIN_H2,False,0.20979216265339518,4,0,False,0.017831546591753553,False,-1.029709341205854,-64.27528084554228,-321.3764042277114
2025-10-21,NB,9.1,8.68,8.79,4.778156996587031,1198460.0,2.169680490854616,0.7619047619047628,9.71,-9.4747682801236,14.645726055612773,0.938752549047184,-30.12718600953896,9.408365355122529,14164320.7,604,1,8.65396,1,,8.655,8.505,eod,605.0,945.0,0.4450000000000003,0,TRAIN,TRAIN_H2,False,0.10314911616203075,4,0,False,0.0123973509933773,False,0.3092194359699353,19.814781456953465,99.34911258278056
2025-10-21,USAR,29.7,28.5,29.0,4.137931034482756,1430520.0,1.6560406815163091,0.0291666666666668,31.59,-8.198797087685977,17.252295030072805,0.8788990825688073,-34.06093678944975,10.106423710864142,23286954.7,575,1,28.4145,1,,28.25,26.91,eod,576.0,945.0,1.4499999999999993,1,TRAIN,TRAIN_H2,False,0.47177607430713026,5,1,False,0.06466246602421574,False,0.8795431268798516,56.114851494934506,281.8495950086483
2025-10-22,RR,5.36,5.13,5.31,4.331450094161967,2520460.0,2.188412505509953,0.3260869565217393,5.63,-5.683836589698052,12.609236234458246,0.5210593041273416,-28.532974427994617,7.574927502438039,59781194.8,577,0,5.11461,1,,5.15,5.035,eod,578.0,945.0,0.2099999999999999,0,TRAIN,TRAIN_H2,False,0.187202977588675,4,0,False,0.01026425178147265,False,0.4987416581834648,25.34605106888367,127.04446258907393
2025-10-22,CIFR,17.71,16.98,17.09,4.2715038033938,1559718.0,1.609218707002525,0.5753424657534217,18.075,-5.449515905947439,12.005532503457824,0.2788018433179723,-22.318181818181817,8.411921488040539,61988565.9,577,0,16.92906,1,,17.05,17.71,stop,578.0,584.0,0.6600000000000001,0,TRAIN,TRAIN_H2,False,-0.012089321446418102,3,1,False,0.02040674124443475,False,-1.0309193049158103,-49.66969211084375,-249.0288672954632
2025-10-24,SOC,13.04,12.61,12.73,3.377847604084837,232080.0,1.992310469466533,0.2093023255813951,14.02,-9.201141226818825,21.18402282453637,0.7474747474747474,-38.62102217936354,8.4951296735814,5804683.95,575,1,12.57217,1,,12.5687,13.04,stop,576.0,592.0,0.4712999999999994,1,TRAIN,TRAIN_H2,False,0.1959144913985696,4,0,False,0.046265621306437646,False,-1.098165969247693,-51.23899650933726,-257.2301137892992
2025-10-27,UUUU,20.26,18.62,20.1,8.159203980099505,3261712.0,2.6866598785301683,0.1640243902439013,21.37,-5.942910622367803,11.979410388394957,0.4218750000000003,-26.454445664105368,7.452261351629256,34421611.1,615,1,18.56414,1,,18.5,19.02,eod,616.0,945.0,1.7600000000000016,1,TRAIN,TRAIN_H2,False,0.08083218299115678,3,1,False,0.0133014249798135,False,-0.3030121732839844,-35.731195473647475,-179.72258021819698
2025-10-27,TMQ,5.46,5.06,5.4,7.407407407407414,1588186.0,2.4174510222466066,0.1502500000000005,5.99,-9.849749582637726,13.505843071786297,0.6798516687268237,-52.17006200177148,49.86527470521597,35148074.45,576,1,5.04482,1,,5.084,5.0275,eod,577.0,945.0,0.3760000000000003,0,TRAIN,TRAIN_H2,False,-0.012335646654853078,3,1,False,0.01919753086419785,False,0.09920869451011143,9.13910493827147,45.844734567900566
2025-10-27,CRML,13.15,12.011,13.1,8.694656488549628,2124326.0,3.041005890836763,0.0,15.03,-12.84098469727212,14.970059880239509,0.3911111111111109,-59.25349922239501,20.671608887898348,36545328.3,575,1,11.974967,1,,12.1444,13.15,stop,576.0,833.0,1.0056000000000012,0,TRAIN,TRAIN_H2,False,-0.1501342621187396,2,1,False,0.025444529581127348,False,-1.0253028337123382,-105.16654201727512,-529.9568882047001
2025-10-31,AQMS,9.0,8.57,8.83,4.869762174405433,110938.0,1.6046569614833854,0.0932558139534859,9.8,-9.897959183673477,46.73469387755102,0.6331877729257642,-77.58883248730965,51.1097702116347,4663715.15,577,1,8.54429,1,,8.57,8.355,lock,578.0,677.0,0.4299999999999997,0,TRAIN,TRAIN_H2,False,-0.14495727938216088,2,1,False,0.1148232323232323,False,0.23296922715527354,14.525631313131296,73.02886363636355
2025-11-04,LAES,6.165,5.87,6.09,4.844006568144498,2406946.0,2.0381947273029386,0.0,6.45,-5.581395348837214,14.108527131782948,0.1098901098901104,-30.08036739380024,13.87628503647464,59554296.05,575,0,5.85239,1,,5.8707,6.165,stop,576.0,584.0,0.2942999999999998,0,TRAIN,TRAIN_H2,False,0.12229282418781855,4,0,False,0.012894807443965001,False,-1.0438151798979443,-65.12529917812053,-326.8552751203785
2025-11-05,QBTZ,15.13,14.42,14.43,4.920304920304926,96124.0,1.825686477239032,1.0,15.22,-5.190538764783186,15.505913272010508,0.88135593220339,-38.51725607158074,19.255490805059544,4924418.5,626,0,14.37674,1,,14.5448,13.73,eod,627.0,945.0,0.5852000000000004,0,TRAIN,TRAIN_H2,False,-0.2635883785183359,2,1,False,0.0647997120196392,False,1.2816136158242657,63.750024478330666,321.7501235435748
2025-11-07,DGNX,18.01,17.6,17.93,2.2866703848298946,33782.0,0.4708062240858813,0.0,19.08,-6.027253668763096,18.81551362683438,0.4233983286908077,-37.27479447262551,11.257686477800627,931340.6,580,0,17.5472,1,,17.51,17.26,lock,581.0,612.0,0.5,1,TRAIN,TRAIN_H2,False,0.29663174838793466,4,0,False,0.3902389705882352,False,-0.2804779411764704,-9.956966911764699,-49.92507352941173
2025-11-07,SKYT,17.86,16.7,17.86,6.494960806270998,243973.0,2.3805419250885693,0.0258620689655182,18.71,-4.543025120256554,21.650988776055584,0.782764323977388,-13.927710843373497,8.234076513111068,2196363.3,576,1,16.6499,1,,16.55,17.86,stop,577.0,874.0,1.3099999999999987,1,TRAIN,TRAIN_H2,False,0.2242747856891561,4,0,False,0.05952316602316575,False,-1.0454375313153936,-102.71423745173733,-516.310233590733
2025-11-07,AMDL,19.7499,18.85,19.12,4.70658995815899,931942.0,1.8756615436257524,0.1334592732525807,20.26,-5.626850937808491,16.14017769002961,0.1070336391437313,-26.06341840680588,7.554266096970864,21224872.1,575,0,18.79345,1,,18.84,19.0766,eod,576.0,945.0,0.9099000000000004,0,TRAIN,TRAIN_H2,False,-0.015758026547777266,3,1,False,0.01248793207034205,False,-0.2737530850316971,-16.439803516642527,-82.44810551528298
2025-11-17,CYCU,5.5766,5.0,5.45,10.579816513761466,89402.0,3.3633753009509366,0.2632674297606655,6.32,-13.765822784810128,47.94303797468354,0.7326732673267328,-23.562412342215985,531.6629115705075,7884242.45,605,1,4.985,1,,4.975,4.57,eod,606.0,945.0,0.6016000000000004,1,TRAIN,TRAIN_H2,False,-0.10399968462643908,2,1,False,0.03963632312529387,True,0.6073199416135394,91.70628289555108,458.8967781546301
2025-11-25,MRAL,7.25,7.01,7.01,3.4236804564907306,61732.0,1.829052833907604,0.1666666666666666,7.51,-6.657789613848203,18.36218375499335,0.964467005076142,-73.5969868173258,10.150480996512975,1086033.75,575,0,6.98897,1,,7.07,7.04,lock,576.0,594.0,0.1799999999999997,0,TRAIN,TRAIN_H2,False,-0.029685903905872193,3,1,False,0.02946467270111865,False,0.00297404054934222,0.09421760460316136,0.47322933221133323
2025-11-25,NBIL,11.15,10.645,11.05,4.570135746606342,41692.0,1.7603329369636491,0.2079207920792084,11.68,-5.393835616438348,15.154109589041092,0.870056497175141,-59.360058845163664,12.059664468705328,1396370.55,581,0,10.613065,1,,10.66,11.15,stop,582.0,732.0,0.4900000000000002,0,TRAIN,TRAIN_H2,False,-0.04509669337267345,3,1,False,0.0396999205087444,False,-1.081020245936213,-61.974890699523115,-310.40415341812434
2025-11-25,IREX,18.101,16.75,17.77,7.602701181767019,67351.0,2.6274876963346587,0.1702442635085126,18.86,-5.7794273594909855,21.786850477200424,0.9199318568994888,-65.66787289578063,15.208457243239376,796628.6,575,1,16.69975,1,,16.82,18.101,stop,576.0,755.0,1.2809999999999988,0,TRAIN,TRAIN_H2,False,-0.28147926042474186,2,1,False,0.0691551120909811,False,-1.0539852553403444,-99.9114782947325,-500.9075465857535
2025-11-25,MSTX,5.475,5.2827,5.37,3.581005586592169,627368.0,1.2819349835928728,0.9739989599583988,5.7,-5.789473684210527,14.536842105263151,0.9517258025585325,-68.6516716189631,9.157994347629126,19669295.4,585,0,5.2668519,1,,5.31,5.475,stop,586.0,746.0,0.165,0,TRAIN,TRAIN_H2,True,-0.2881012002032591,2,1,False,0.010023806239624101,False,-1.060750340846207,-41.13059446631167,-206.0030199440376
2025-11-26,BMNZ,27.84,26.775,26.82,3.970917225950787,29864.0,1.2098531439241298,0.9061032863849752,29.23,-8.24495381457407,13.376667807047554,0.7928388746803072,-44.11335694936445,18.9727283193262,1165817.2222222222,581,0,26.694675,1,,26.67,27.84,stop,582.0,596.0,1.1699999999999982,1,TRAIN,TRAIN_H2,False,-0.1338999475612685,2,1,False,0.09535040517999965,False,-1.0814960728034186,-58.2061186382799,-296.0919948121195
2025-11-28,MSTZ,12.9572,12.585,12.71,2.9284028324154163,490821.0,1.5227533753069562,0.1746372917786126,13.85,-8.231046931407935,13.1768953068592,0.4410958904109589,-19.090966961614352,9.026837685076076,24730993.9,611,0,12.547245,1,,12.64,12.4814,lock,612.0,643.0,0.3171999999999997,0,TRAIN,TRAIN_H2,True,0.31203813874369574,4,0,False,0.0101246322162407,False,0.4680812351316497,14.550586042808396,73.34683168517701
2025-11-28,BMNZ,21.6,20.55,21.0,5.000000000000003,142404.0,2.1703478473062843,0.238,23.84,-11.912751677852349,26.21644295302013,0.2143999999999999,-56.24088351739947,19.30223720852922,1367608.6,594,1,20.48835,1,,20.49,21.6,stop,595.0,728.0,1.110000000000003,0,TRAIN,TRAIN_H2,False,-0.25275629113263204,2,1,False,0.04536248667515165,False,-1.0408671051127492,-70.47711168718443,-352.3855584359222
2025-12-05,BAIG,16.41,15.36,15.49,6.778566817301488,15575.0,2.0715899799840973,0.2371428571428575,16.42,-5.6638246041413,27.64920828258221,0.8876651982378859,-22.23895582329318,16.26646108321618,794365.2,575,0,15.31392,1,,15.47,15.62,eod,576.0,945.0,0.9399999999999996,0,TRAIN,TRAIN_H2,False,0.12926467777451475,4,0,False,0.14152232142857105,False,-0.3101301291793295,-23.321785714285568,-117.77501785714212
2025-12-09,XXI,10.99,10.74,10.74,2.3277467411545625,42820.0,0.4774566830439608,1.0,14.27,-24.737210932025224,18.99018920812895,0.184508653455847,-39.28773318258904,8.661546108516834,533348.75,575,1,10.70778,1,,10.82,10.99,stop,576.0,580.0,0.1699999999999999,0,TRAIN,TRAIN_H2,False,0.09340646418321917,4,0,False,0.14751114533517076,False,-1.867712619618652,-36.513781713544624,-183.20393085839348
2025-12-09,TWG,7.0,6.55,6.75,6.66666666666667,159044.0,3.876196679238252,0.8666666666666676,22.01,-69.33212176283507,80.5997273966379,0.7547914317925593,-74.39301972685888,59.36609413314908,1612863.25,601,1,6.530349999999999,1,,6.5001,6.3823,eod,602.0,900.0,0.4999000000000002,1,TRAIN,TRAIN_H2,False,0.5008459105054063,5,1,False,0.06332547169811326,False,0.10897085077392804,10.459109433962237,52.35002169811307
2025-12-09,SMU,24.45,23.44,24.0,4.208333333333325,40387.0,1.8198051054725128,0.3663366336633645,25.54,-6.029757243539543,19.20086139389193,0.3556149187381471,-19.638372677046707,101.23861201506344,5606622.1,580,0,23.36968,1,,23.3,24.45,stop,581.0,630.0,1.1499999999999986,1,TRAIN,TRAIN_H2,False,-0.0014505482613835874,3,1,False,0.1106241830065357,False,-1.0961949417448138,-66.81308169934633,-337.8472810457512
2025-12-10,SMU,23.325,21.45,23.24,8.067986230636834,164031.0,2.48824219022581,0.1439999999999997,24.78,-6.214689265536734,12.527441485068596,0.510646522565474,-22.18315754227357,101.10866105973548,5273330.65,595,1,21.38565,1,,21.3,23.325,stop,596.0,847.0,2.0249999999999986,1,TRAIN,TRAIN_H2,False,-0.07956327608672457,2,1,False,0.09678873931176596,False,-1.0477969083021068,-123.06374688008235,-621.6841006183471
2025-12-10,OCG,8.04,7.1,7.15,13.146853146853138,148487.0,4.918136378549154,0.0,10.27,-30.37974683544304,97.76046738072054,0.7280876494023905,-44.99999999999999,65.46428622552092,2690867.4,575,1,7.0787,1,,7.47,8.04,stop,576.0,584.0,0.5699999999999994,0,TRAIN,TRAIN_H2,False,-0.09472252428870509,2,1,False,0.29464384945693356,False,-1.5169190341349716,-144.39552285930782,-722.842258145996
2025-12-10,QCLS,6.3626,6.14,6.14,3.625407166123777,61920.0,1.5976911985441835,0.7187780772686443,6.56,-6.402439024390243,36.280487804878064,0.4369747899159663,-24.84608134738492,14.565668812351484,9907160.05,578,0,6.12158,1,,6.115,6.3626,stop,579.0,585.0,0.2475999999999993,1,TRAIN,TRAIN_H2,False,-0.11332103115637056,2,1,False,0.054661558109834,False,-1.220765582026794,-61.661357854406006,-308.9113123882497
2025-12-10,XCUR,6.42,6.06,6.34,5.678233438485809,80367.0,2.7550577935936063,0.1411111111111127,7.29,-13.031550068587109,35.25240054869685,0.1478656757072259,-33.12165740144939,14.65809974755011,1939342.8,576,1,6.04182,1,,6.04,5.38,eod,577.0,900.0,0.3799999999999999,1,TRAIN,TRAIN_H2,False,-0.12340516944021164,2,1,False,0.08596396396396394,False,1.5106211474632534,118.25142342342345,593.5532612612614
2025-12-11,SMU,21.39,20.29,21.28,5.1691729323308335,84332.0,1.80702795143153,0.0,22.58,-5.757307351638606,13.62223206377324,0.4291426899444058,-28.74602377364808,101.14979375738176,5073223.8,586,1,20.22913,1,,20.24,21.39,stop,587.0,624.0,1.150000000000002,0,TRAIN,TRAIN_H2,False,0.08684338681035737,3,1,False,0.0736997716359314,False,-1.0640867579442883,-74.64568606979194,-376.8995296638675
2025-12-11,BBGI,9.25,8.51,8.9,8.314606741573035,130337.0,3.926885552942626,0.6681081081081087,16.69,-46.674655482324745,124.02636309167168,0.5323671497584541,-66.24952597648843,69.95429415128773,2303710.2,584,1,8.48447,1,,8.7,9.25,stop,585.0,608.0,0.5500000000000007,0,TRAIN,TRAIN_H2,False,-0.004079497853389664,3,1,False,0.1419598765432099,False,-1.2581088664421995,-98.95026234567912,-496.8271913580253
2025-12-11,BMNG,6.9,6.589,6.87,4.52692867540029,140024.0,1.5514665913977237,0.774919614147909,7.5,-8.399999999999999,17.325333333333326,0.5116977066338314,-26.366559485530544,17.71082490182298,2272593.1,595,1,6.5692330000000005,1,,6.64,6.9,stop,596.0,605.0,0.2600000000000007,0,TRAIN,TRAIN_H2,False,-0.10328173041813671,2,1,False,0.01646826580495485,False,-1.0633394838652108,-51.97603397133164,-260.15663812246316
2025-12-12,BEX,15.11,14.38,14.66,4.979536152796717,80752.0,1.6199212653167103,0.027397260273972,15.72,-6.743002544529266,22.073791348600512,0.8991354466858791,-33.51473922902494,14.455933174451696,611916.6,584,0,14.33686,1,,14.39,11.94,eod,585.0,945.0,0.7199999999999989,0,TRAIN,TRAIN_H2,False,0.30061113188045724,4,0,False,0.11461254612546135,False,3.2435936859368657,200.8433210332104,1013.5581549815502
2025-12-18,DBVT,21.2325,20.61,21.1,2.950236966824656,58511.0,1.573515588263766,0.0983132530120469,22.55,-6.430155210643012,23.39246119733924,0.3109004739336495,-19.419514989497795,8.54168895136639,697840.05,575,0,20.54817,1,,20.475,21.2325,stop,576.0,633.0,0.7575000000000003,1,TRAIN,TRAIN_H2,False,0.20142468702943864,4,0,False,0.10934935897435866,False,-1.1443555894050939,-52.87781089743589,-264.38905448717946
2025-12-18,QBTZ,13.3999,12.33,13.21,8.099167297501895,162718.0,2.7613140476511937,0.0654266753902236,14.7,-10.136054421768698,24.013605442176868,1.0,-59.07682775712515,14.979944717556483,2473147.95,575,1,12.29301,1,,12.281,13.3999,stop,576.0,591.0,1.1189,1,TRAIN,TRAIN_H2,False,-0.07577222685147099,2,1,False,0.05873225759104555,False,-1.0524910694352003,-118.94085801669561,-598.2371868562511
2025-12-22,IONZ,20.25,19.3401,20.07,4.533632286995518,77364.0,1.89704576285372,0.4834597208484463,21.28,-5.686090225563913,12.04793233082707,0.3642249785474691,-21.875,112.58299918981098,10958009.3,580,0,19.2820797,1,,19.2499,16.7816,eod,581.0,945.0,1.0000999999999998,1,TRAIN,TRAIN_H2,False,-0.09912541686321329,2,1,False,0.046572428022225304,False,2.421485423435431,154.99056460657752,784.6397333207987
2025-12-23,NBY,5.1266,4.82,5.12,5.988281249999991,106716.0,2.610406359925183,0.0652315720808858,5.43,-5.709023941068133,23.296500920810324,0.3675889328063238,-20.86553323029366,19.67214235454916,2294260.9,587,1,4.805540000000001,1,,4.785,4.575,eod,588.0,945.0,0.3415999999999997,1,TRAIN,TRAIN_H2,False,-0.03481424399864563,3,1,False,0.049645833333333306,False,0.46942086260733845,41.8524375,209.42254166666666
2025-12-23,SDEV,5.1266,4.82,5.12,5.988281249999991,106716.0,2.610406359925183,0.0652315720808858,5.43,-5.709023941068133,23.296500920810324,0.3675889328063238,-20.86553323029366,19.67214235454916,2294260.9,587,1,4.805540000000001,1,,4.785,4.575,eod,588.0,945.0,0.3415999999999997,1,TRAIN,TRAIN_H2,False,-0.03481424399864563,3,1,False,0.049645833333333306,False,0.46942086260733845,41.8524375,209.42254166666666
2025-12-23,BMNU,5.9999,5.85,5.88,2.5493197278911666,1311975.0,1.4826293911083976,0.3335557038025384,6.33,-7.109004739336496,14.846761453396525,0.2659076399233882,-52.07823960880196,14.8743216303331,40188859.45,575,0,5.83245,1,,5.805,5.70755,lock,576.0,620.0,0.1949000000000005,1,TRAIN,TRAIN_H2,False,-0.048340433611620805,3,1,False,0.01019050323618835,False,0.4477141958122668,18.76079180421937,93.89121851786066
2025-12-23,FJET,22.89,19.31,22.66,15.798764342453673,807119.0,6.921167696146324,0.2765642458100562,31.5,-28.063492063492063,75.96825396825396,1.0,0.0,0.0,0.0,577,1,19.25207,1,,19.4,13.07,eod,578.0,900.0,3.490000000000002,0,TRAIN,TRAIN_H2,False,-0.0640541347421539,3,1,False,0.12039961636828664,False,1.779255124249773,397.4144245524295,1999.4913235294111
2025-12-23,RGTU,21.205,20.43,20.77,3.731343283582083,30819.0,1.7437772628752783,0.9161290322580672,22.59,-8.056662239929173,21.7352810978309,0.7780040733197556,-38.55029585798816,13.636595135858729,414770.25,605,0,20.36871,1,,20.33,21.2233,stop,606.0,625.0,0.875,1,TRAIN,TRAIN_H2,False,-0.1540852590820491,2,1,False,0.0745717528011055,False,-1.1061391460584062,-59.04017692086744,-297.1366281099394
2025-12-29,KXIN,5.45,5.0,5.25,8.571428571428575,18770.0,2.950522789927632,0.2411111111111116,6.0,-12.5,30.33333333333334,0.8901098901098901,-15.322580645161294,751.1855361372313,1456492.2,575,1,4.985,1,,4.95,4.7501,eod,576.0,900.0,0.5,1,TRAIN,TRAIN_H2,False,0.15126456511853473,4,0,False,0.17850142045454545,False,0.04279715909090992,5.39244204545465,27.00500738636416
2025-12-31,CHRN,9.62,8.9,9.56,7.531380753138063,284331.0,2.4653957838627414,0.2652777777777767,10.58,-9.640831758034023,46.31285444234404,0.5673381089409989,-24.72440944881889,21.06476209530128,6025631.3,576,1,8.8733,1,,8.87,8.68,eod,577.0,945.0,0.75,1,TRAIN,TRAIN_H2,False,-0.02190152704007626,3,1,False,0.04995173523327955,False,0.18673101968895991,19.60675706734079,98.59397839577085
2025-12-31,EKSO,9.62,8.9,9.56,7.531380753138063,284331.0,2.4653957838627414,0.2652777777777767,10.58,-9.640831758034023,46.31285444234404,0.5673381089409989,-24.72440944881889,21.06476209530128,6025631.3,576,1,8.8733,1,,8.87,8.97,eod,577.0,900.0,0.75,1,TRAIN,TRAIN_H2,False,-0.02190152704007626,3,1,False,0.07623163953949966,False,-0.23497551938600145,-24.67242953553015,-124.06707423580876
2026-01-02,INBS,8.0,7.6101,7.8,4.998717948717948,105784.0,2.20388094920675,0.1536291356758139,9.53,-18.15320041972717,76.81007345225603,0.5341530054644809,-39.72179289026276,202.30907938622576,5540767.15,576,1,7.5872697,1,,7.72,8.0,stop,577.0,578.0,0.2800000000000002,0,VAL,VAL,False,0.1984288342085592,4,0,False,0.10984650932497095,False,-1.3923089618748963,-62.765288001320364,-315.3858260439017
2026-01-07,SMU,17.75,17.15,17.63,3.403289846851965,105659.0,1.3199099570929496,0.2333333333333337,18.84,-6.42250530785563,19.850849256900204,0.6898312789112007,-38.57142857142858,13.341537492097313,1833983.8,575,0,17.09855,1,,17.1496,17.75,stop,576.0,581.0,0.6004000000000005,0,VAL,VAL,False,0.16454124348987548,4,0,False,0.08088395288445455,False,-1.13471677695612,-49.052444607680755,-247.98735884994161
2026-01-07,BAIG,11.724,10.9,10.95,7.52511415525114,37237.0,1.865621416835605,0.527912621359224,12.0,-8.750000000000007,16.500000000000004,1.0,-31.987577639751564,10.152169254532572,410107.05,577,0,10.8673,1,,10.84,10.54,eod,578.0,945.0,0.8840000000000003,1,VAL,VAL,False,0.019979625202213715,3,1,False,0.07922777777777755,False,0.24974233283056907,25.388805555555663,127.16480000000053
2026-01-07,CLSX,21.29,20.29,20.99,4.76417341591234,36894.0,1.7304858673777597,0.1561000000000021,22.23,-5.57804768331085,22.73954116059381,0.5489614243323443,-47.65586034912719,12.085716320563234,677440.75,619,0,20.22913,1,,20.23,21.29,stop,622.0,655.0,1.0599999999999987,0,VAL,VAL,False,-0.07169055304953967,3,1,False,0.08786847386181415,False,-1.0828947866620888,-70.01997690557059,-353.54348994943837
2026-01-08,BMNU,5.46,5.3,5.425,2.9493087557603714,1349626.0,1.4879374641291905,0.4375000000000014,5.76,-5.815972222222221,11.284722222222214,0.0923076923076917,-55.78647106764466,12.350437027788136,38548297.65,603,0,5.2841,1,,5.3,5.46,stop,604.0,611.0,0.1600000000000001,0,VAL,VAL,False,-0.2509499210673524,2,1,False,0.010083658737923499,False,-1.063022867112022,-39.96965980341206,-200.52863365201196
2026-01-09,ACON,5.96,5.51,5.88,7.653061224489798,94876.0,2.4097165545274537,0.2666666666666668,8.17,-28.02937576499388,25.33659730722154,0.4251207729468599,-37.179487179487175,11.115514193876754,2270999.45,577,1,5.493469999999999,1,,5.5086,4.89,eod,578.0,900.0,0.4513999999999996,0,VAL,VAL,False,0.1843098612597521,4,0,False,0.02522988505747105,False,1.3145106666870408,134.1016459770117,672.8817103448287
2026-01-12,NBY,17.3873,14.75,17.32,15.226905311778289,287948.0,4.699803765770569,0.0455010806506651,19.16,-9.603340292275574,53.54853862212944,0.923001198842094,-13.182957393483704,30.23744329991424,3115198.65,575,1,14.70575,1,,14.66,13.2,eod,576.0,945.0,2.7273,1,VAL,VAL,False,-0.2582356991969076,2,1,False,0.13366666666666677,False,0.486317359048632,112.73833333333339,565.0180000000003
2026-01-12,SDEV,17.3873,14.75,17.32,15.226905311778289,287948.0,4.699803765770569,0.0455010806506651,19.16,-9.603340292275574,53.54853862212944,0.923001198842094,-13.182957393483704,30.23744329991424,3115198.65,575,1,14.70575,1,,14.66,13.2,eod,576.0,945.0,2.7273,1,VAL,VAL,False,-0.2582356991969076,2,1,False,0.13366666666666677,False,0.486317359048632,112.73833333333339,565.0180000000003
2026-01-14,LABX,16.57,15.7001,16.5,5.272121212121209,55199.0,2.2224771618377805,0.242901482929072,17.43,-5.335628227194491,11.055077452667811,0.6927707717058494,-12.0,9.300669734785098,880193.6,576,1,15.6529997,1,,15.6,15.56,eod,577.0,945.0,0.9700000000000006,1,VAL,VAL,False,0.16857597896328594,4,0,False,0.10198183760683725,False,-0.06389880165653408,-4.958547008547049,-24.79273504273524
2026-01-20,RGTX,14.61,14.0,14.395,4.237582493921497,193919.0,1.7447781152090274,0.0983606557377058,15.67,-8.136566687938739,12.061263560944472,0.6507936507936515,-25.95012243050268,9.885294613091665,2916717.35,576,1,13.958,1,,14.01,14.61,stop,577.0,646.0,0.5999999999999996,0,VAL,VAL,False,0.2745744722859043,4,0,False,0.04487839912280705,False,-1.074797331871345,-57.39417752192979,-287.61576600877174
2026-01-20,MRAL,6.38,5.83,6.36,8.647798742138361,154362.0,1.9609085353377027,0.1181818181818173,7.09,-10.296191819464028,15.514809590973195,0.8090909090909091,-12.876712328767118,7.952699788062889,967683.25,595,1,5.81251,1,,5.82,6.38,stop,596.0,724.0,0.5599999999999996,0,VAL,VAL,False,0.2692833072375477,4,0,False,0.0208874867034134,False,-1.0372990833989526,-124.3099221545304,-623.2922732327622
2026-01-20,IONX,25.84,24.71,25.37,4.454079621600311,325155.0,1.7311601009701096,0.1061946902654845,26.86,-5.547282204020843,15.897244973938944,0.7400468384074943,-26.25,9.272972829907552,2308369.4,587,0,24.63587,1,,24.65,25.84,stop,588.0,624.0,1.1900000000000013,0,VAL,VAL,False,0.2578942448913043,4,0,False,0.07167752796785051,False,-1.0602332167797062,-63.08387639839259,-319.2044145758665
2026-01-20,SMU,18.63,17.96,18.25,3.671232876712319,86534.0,1.617129790288511,0.5371641791044786,19.87,-8.15299446401611,15.450427780573731,0.8436482084690553,-24.032085516977265,11.496006530877708,2140840.95,586,0,17.90612,1,,18.03,18.63,stop,587.0,642.0,0.5999999999999979,0,VAL,VAL,False,0.20169546014438916,4,0,False,0.0758529453971442,False,-1.1264215756619074,-46.6338532324028,-233.84511910741114
