day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,split,half,wrapper,cost,imp,netR,pnl_10k,pnl_50k
2025-04-04,SOXL,10.4299,9.71,10.05,7.163184079601981,11272675.0,2.2721854229171683,0.0850118071954432,11.41,-11.919368974583694,23.83873794916739,0.0036764705882352,-52.9714553111839,8.641075898348873,119116454.95,575,1,9.68087,1,,9.69,9.320049999999998,lock,576.0,664.0,0.7399000000000004,TRAIN,TRAIN_H1,True,0.010063659771876201,False,0.4863986217436474,46.06545154919999,231.76680310691245
2025-04-04,SVIX,14.3299,13.82,13.92,3.6630747126436782,1322978.0,1.3945021061146723,0.5491272798587946,15.82,-12.010113780025286,18.14159292035398,0.0034843205574912,-40.55829088005329,6.947046160160769,6662356.7,578,1,13.77854,1,,13.82,14.3299,stop,579.0,587.0,0.5099,TRAIN,TRAIN_H1,True,0.0223149053713335,False,-1.0437632974530957,-47.89934148342002,-240.56113722784275
2025-04-04,TSSI,6.43,6.2221,6.25,3.3263999999999925,45795.0,2.694070902866023,0.5189995189995196,6.69,-6.576980568011964,12.107623318385658,0.2222222222222228,-39.49661181026137,6.260480038870783,961030.55,576,0,6.203433700000001,1,,6.25,6.16,lock,577.0,672.0,0.1799999999999997,TRAIN,TRAIN_H1,False,0.05515624999999995,False,0.19357638888888873,6.968749999999982,34.84374999999991
2025-04-04,TWO,12.115,11.77,12.05,2.863070539419092,380836.0,1.2474546070695902,0.4347826086956524,12.87,-6.37140637140636,2.6806526806526856,0.3768115942028949,-15.4089154089154,1.2925930924368134,1394224.1,576,0,11.73469,1,,11.81,11.615,eod,577.0,945.0,0.3049999999999997,TRAIN,TRAIN_H1,False,0.0186643835616438,False,0.5781495620929726,18.51523972602743,93.28154109589059
2025-04-04,UAA,5.21,4.99,5.01,4.391217564870255,851438.0,1.9806085952727543,0.2045454545454544,5.36,-6.529850746268666,12.406716417910449,0.0902255639097751,-33.02139037433155,4.786515694652126,15214960.8,576,0,4.97503,1,,4.98,5.21,stop,577.0,665.0,0.2299999999999995,TRAIN,TRAIN_H1,False,0.01010178009883185,False,-1.0439207830383994,-60.265546804806675,-301.32773402403336
2025-04-04,UMAC,5.475,5.42,5.43,1.0128913443830518,23117.0,0.3320792893503499,0.0,5.88,-7.653061224489798,9.353741496598651,0.8181818181818175,-31.95488721804512,8.460043241469872,813180.5,575,0,5.40374,1,,5.4043,5.31,eod,576.0,945.0,0.0706999999999995,TRAIN,TRAIN_H1,False,0.03947740112994335,False,0.7754257265920443,12.6640203389832,63.37492429378606
2025-04-04,VET,6.77,6.54,6.62,3.474320241691836,157204.0,1.298371644781403,0.6956521739130455,7.31,-9.4391244870041,8.207934336525316,0.0166666666666662,-21.88790560471976,3.913238740955753,1094370.4,582,1,6.52038,1,,6.5384,6.422600000000001,lock,583.0,674.0,0.2315999999999993,TRAIN,TRAIN_H1,False,0.01344214656648505,False,0.44195964349531297,19.55035000580121,97.75175002900605
2025-04-04,VNET,6.95,6.5,6.85,6.569343065693434,386862.0,2.237599358215225,0.0222222222222217,7.33,-6.548431105047754,6.548431105047754,0.0625000000000004,-43.62139917695474,5.824397723256349,10626955.25,575,1,6.4805,1,,6.49,6.385,eod,576.0,945.0,0.4599999999999999,TRAIN,TRAIN_H1,False,0.0146666666666665,False,0.19637681159420423,17.344000000000115,86.99100000000058
2025-04-04,XPEV,19.78,19.3,19.3,2.4870466321243545,96451.0,0.7445778835526818,0.4375000000000014,21.12,-8.617424242424242,2.46212121212121,0.596153846153851,-28.939617083946978,5.181278637287436,14116474.4,576,0,19.2421,1,,19.38,19.78,stop,577.0,663.0,0.4000000000000021,TRAIN,TRAIN_H1,False,0.0224119243951272,False,-1.056029810987818,-27.034363161288276,-136.01663965523164
2025-04-07,AAPU,17.69,17.16,17.35,3.054755043227672,127536.0,1.9944738047800232,0.3018867924528298,19.85,-12.594458438287154,14.20654911838791,0.0851063829787241,-46.51483250048552,5.933880428845555,1035712.35,582,1,17.10852,1,,17.17,17.69,stop,583.0,587.0,0.5199999999999996,TRAIN,TRAIN_H1,False,0.02598630058372135,False,-1.0499736549686949,-39.3110136420279,-198.7390134124744
2025-04-07,AEHR,6.89,6.6901,6.8,2.9397058823529343,61616.0,1.1855426252393286,0.949974987493748,7.26,-6.336088154269973,15.013774104683206,0.9082568807339444,-30.753564154786154,5.3105334646162445,831858.65,580,0,6.6700297,1,,6.68,6.89,stop,581.0,589.0,0.2099999999999999,TRAIN,TRAIN_H1,False,0.0414583333333333,False,-1.197420634920635,-47.02270833333333,-235.11354166666663
2025-04-07,AESI,13.15,12.8726,13.08,2.12079510703364,61834.0,0.8405754362040243,1.0,13.8,-5.217391304347831,14.746376811594205,0.3267813267813272,-31.157532408065308,4.400204612470985,1811062.1,582,0,12.8339822,1,,12.84,13.15,stop,583.0,586.0,0.3100000000000005,TRAIN,TRAIN_H1,False,0.048061749571183296,False,-1.1550379018425265,-34.73198970840483,-174.01801029159532
2025-04-07,AI,17.95,17.51,17.66,2.4915062287655587,251333.0,1.051868130122667,0.7727272727272764,18.99,-7.003686150605573,9.319641916798316,0.48581760650921,-26.046901172529303,3.2217447469710376,3508683.4,580,0,17.45747,1,,17.47,17.95,stop,581.0,593.0,0.4800000000000004,TRAIN,TRAIN_H1,False,0.034930193001944,False,-1.0727712354207166,-36.56004370313806,-183.83007890169415
2025-04-07,ANGI,11.73,11.36,11.57,3.1979256698357905,51672.0,0.9461438513630857,0.0,12.2,-5.1639344262295,7.950819672131153,0.2061855670103084,-33.46751006325475,216.43010698377245,1542164.0,575,0,11.32592,1,,11.38,11.73,stop,576.0,598.0,0.3499999999999996,TRAIN,TRAIN_H1,False,0.04346929207688685,False,-1.1241979773625344,-42.888152836380634,-216.0146413502107
2025-04-07,APPN,25.12,24.1,24.71,4.12788344799676,22250.0,0.890533550285404,0.7401960784313719,26.4,-6.401515151515143,5.208333333333334,0.4581818181818174,-23.898983677240523,2.841217341410604,649937.5,584,0,24.027700000000003,1,,24.1,25.12,stop,585.0,593.0,1.0199999999999996,TRAIN,TRAIN_H1,False,0.24344155844155768,False,-1.2386681945505469,-64.43551948051942,-327.2313636363633
2025-04-07,ARKF,28.3,27.87,27.92,1.5401146131805146,40537.0,0.3469895679986513,0.8720930232558145,29.78,-6.245802552048352,6.548018804566833,0.57948717948718,-25.15748559174373,3.4565399427331243,484146.0,582,0,27.78639,1,,27.8,28.3,stop,583.0,588.0,0.5,TRAIN,TRAIN_H1,False,0.053855025101828255,False,-1.1077100502036565,-24.369621104480444,-124.06352562280954
2025-04-07,ARTY,26.78,26.41,26.41,1.4009844755774363,60271.0,0.4437228835759648,1.0,27.86,-5.204594400574298,5.114860014357505,0.2807017543859638,-24.26154287353025,2.836146743796684,369507.45,583,0,26.33077,1,,26.3611,26.78,stop,584.0,588.0,0.4189000000000007,TRAIN,TRAIN_H1,False,0.06382605547433175,False,-1.1523658521707607,-22.688124607293624,-114.40607514741679
2025-04-07,ARWR,10.17,9.78,10.11,3.8575667655786408,114077.0,2.504916982306613,0.1410256410256446,10.68,-5.337078651685396,12.21910112359552,0.0191570881226056,-40.07113218731477,4.25883361798589,1794772.2,577,0,9.75066,1,,9.8,10.17,stop,578.0,610.0,0.3699999999999992,TRAIN,TRAIN_H1,False,0.0455874060150373,False,-1.123209205446047,-52.77960056390964,-264.72917763157824
2025-04-07,ASAN,13.54,13.05,13.15,3.726235741444855,140925.0,1.2778630272159002,0.765306122448982,14.15,-7.06713780918728,8.90459363957597,0.8134920634920639,-25.3688989784336,6.835521417232372,4410253.2,582,0,13.01085,1,,13.11,13.54,stop,583.0,591.0,0.4299999999999997,TRAIN,TRAIN_H1,False,0.0386962504299969,False,-1.0899912800697604,-44.52614379084968,-223.0994152046784
2025-04-07,ASPN,5.18,5.11,5.12,1.3671874999999882,56156.0,0.905779008895569,0.3142857142857078,5.47,-6.398537477148074,8.500914076782449,0.9462365591397842,-36.86105733065321,4.066569760886596,1508470.2,577,0,5.094670000000001,1,,5.115,5.0825000000000005,lock,578.0,590.0,0.0649999999999995,TRAIN,TRAIN_H1,False,0.01559557629870115,False,0.2600680569430574,4.124679383116859,20.640301339285593
2025-04-07,BBWI,26.06,25.42,25.87,2.4739080015461807,130523.0,1.2271155930812132,0.2656249999999983,27.29,-5.203371198241107,8.739465005496525,0.7882599580712779,-21.031746031746025,3.7652065670727146,7508874.85,585,0,25.34374,1,,25.3742,26.06,stop,586.0,592.0,0.6858000000000004,TRAIN,TRAIN_H1,False,0.061500363884114395,False,-1.0896768210617007,-36.617717830321624,-183.83588951549225
2025-04-07,BCS,12.38,12.18,12.18,1.642036124794754,907014.0,0.6878404859901791,0.1500000000000048,13.17,-7.517084282460138,4.859529233105533,0.7187499999999999,-25.448502543197645,3.412005333589306,16215142.6,584,0,12.14346,1,,12.195,12.38,stop,585.0,588.0,0.1850000000000005,TRAIN,TRAIN_H1,False,0.010013116140947749,False,-1.054124952113231,-19.89133784637672,-99.8467154641655
2025-04-07,BTDR,7.52,7.2698,7.29,3.432098765432092,115850.0,1.0504390273220947,0.8800959232613932,8.03,-9.215442092154412,15.940224159402236,0.5468749999999997,-38.167938931297705,7.181401365553927,4192036.3,583,0,7.2479906,1,,7.25,7.52,stop,584.0,591.0,0.2699999999999996,TRAIN,TRAIN_H1,False,0.0267571428571428,False,-1.0991005291005291,-51.04222857142849,-255.80465714285674
2025-04-07,CERT,9.1,8.75,9.02,3.880266075388023,41804.0,0.976659488414632,0.1571428571428565,9.55,-5.5497382198953,5.340314136125652,0.6666666666666666,-22.905982905982903,2.5272291991904523,1518013.65,582,0,8.72375,1,,8.75,9.1,stop,583.0,606.0,0.3499999999999996,TRAIN,TRAIN_H1,False,0.0579823788546249,False,-1.1656639395846429,-57.93349779735668,-291.2994185022019
2025-04-07,CLM,6.42,6.18,6.42,3.738317757009349,663044.0,1.3605188805320845,0.1283333333333338,6.85,-6.277372262773719,6.277372262773719,0.5348837209302318,-18.631178707224333,1.551886536731266,1910702.2,575,0,6.16146,1,,6.1899,6.42,stop,576.0,596.0,0.2301000000000002,TRAIN,TRAIN_H1,False,0.019580008534243548,False,-1.0850934747250913,-50.18568171538299,-251.92712861105193
2025-04-07,CLSK,6.71,6.495,6.57,3.2724505327245037,1352927.0,1.4137394694267738,0.8139534883720927,7.32,-10.245901639344265,12.295081967213118,0.9111111111111112,-26.17977528089888,6.929511184369468,26818287.1,583,1,6.475515,1,,6.48,6.71,stop,584.0,588.0,0.2299999999999995,TRAIN,TRAIN_H1,False,0.01087617815650935,False,-1.0472877311152582,-46.24822620604971,-232.20463574287456
2025-04-07,CRGY,7.5,7.29,7.42,2.830188679245283,270670.0,1.1828688694722111,0.1085714285714293,7.82,-5.1150895140665,12.212276214833748,0.1727748691099478,-37.48946925021061,5.502401537122994,4549158.25,577,0,7.26813,1,,7.34,7.5,stop,578.0,592.0,0.1600000000000001,TRAIN,TRAIN_H1,False,0.0147599570624815,False,-1.0922497316405098,-29.70919270062188,-148.72072346017188
2025-04-07,CSQ,13.79,13.2001,13.28,4.4420180722891445,70202.0,1.8851597681109395,0.0342430920494985,14.24,-6.741573033707871,7.2324438202247165,0.029031944849014,-21.79172334999971,2.453231790415212,274200.15,583,0,13.1604997,1,,13.2701,13.79,stop,584.0,611.0,0.5198999999999998,TRAIN,TRAIN_H1,False,0.21431578947368476,False,-1.412225023030746,-69.01628421052635,-345.08142105263175
2025-04-07,CSTM,8.02,7.81,7.93,2.6481715006305167,29396.0,0.6565947063954515,0.0,8.41,-5.707491082045189,9.155766944114156,0.597402597402597,-36.0483870967742,3.5790239525847367,1451580.2,575,0,7.786569999999999,1,,7.83,8.02,stop,576.0,606.0,0.1899999999999995,TRAIN,TRAIN_H1,False,0.0328273809523807,False,-1.1727756892230567,-35.42955357142845,-177.8162499999994
2025-04-07,DFTX,5.08,4.95,5.0,2.599999999999998,100708.0,1.4591550563192774,0.4615384615384589,5.43,-7.918968692449351,11.418047882136282,0.8064516129032256,-29.07801418439716,3.499818650422866,1287458.65,577,0,4.93515,1,,4.9561,5.08,stop,578.0,600.0,0.1238999999999999,TRAIN,TRAIN_H1,False,0.04197530864197515,False,-1.3387837662790572,-41.80057777777771,-209.16876419753055
2025-04-07,DLO,7.81,7.64,7.67,2.2164276401564527,28200.0,1.067898840706529,1.0,8.09,-5.191594561186649,6.427688504326334,0.7499999999999987,-21.734693877551024,4.022151871617582,903347.65,584,0,7.61708,1,,7.63,7.83,stop,585.0,591.0,0.1799999999999997,TRAIN,TRAIN_H1,False,0.048700284090909346,False,-1.3816682449494997,-40.538146306818255,-203.6855326704549
2025-04-07,ECC,6.87,6.65,6.83,3.221083455344067,283556.0,1.7295753037094777,0.2727272727272712,7.21,-5.270457697642162,9.84743411927878,0.3661971830985913,-22.911963882618505,2.710274052512564,1662764.2,575,0,6.630050000000001,1,,6.68,6.87,stop,576.0,598.0,0.1900000000000004,TRAIN,TRAIN_H1,False,0.03266977928692705,False,-1.1719462067733,-41.63924872665543,-208.19624363327716
2025-04-07,EPD,28.87,27.96,28.48,3.195224719101124,1477993.0,1.3089502622517646,0.5494505494505494,30.85,-7.682333873581851,9.01134521880065,0.25179856115108,-17.520996235157835,1.9285932644653656,4812816.8,582,0,27.87612,1,,27.939,28.87,stop,583.0,589.0,0.9310000000000008,TRAIN,TRAIN_H1,False,0.03570418109033255,False,-1.038350355628714,-42.534983967974675,-215.57503238314436
2025-04-07,ETHE,12.63,12.445,12.51,1.4788169464428498,447120.0,0.552859851767718,0.6756756756756739,15.07,-16.987392169873925,3.1187790311877945,0.6595744680851066,-29.1222146050164,3.8447743561478247,3958670.5,583,1,12.407665,1,,12.41,12.63,stop,584.0,590.0,0.2200000000000006,TRAIN,TRAIN_H1,False,0.0099999999999998,False,-1.0454545454545445,-23.000000000000043,-115.69000000000021
2025-04-07,FVRR,21.64,20.9004,21.0,3.5219047619047585,25987.0,1.340482360851284,0.553812871822604,22.2,-5.405405405405403,7.409909909909924,0.4863221884498475,-23.41356673960613,3.1336816941616386,537480.4,584,0,20.8376988,1,,20.8572,21.64,stop,585.0,591.0,0.7828000000000017,TRAIN,TRAIN_H1,False,0.24705376344086033,False,-1.3156026615238372,-60.76137204301086,-307.92627526881773
2025-04-07,GDS,20.31,19.54,19.56,3.936605316973413,223521.0,2.041169796592156,0.545454545454548,21.48,-8.938547486033526,11.499068901303533,0.2753036437246963,-49.82042072857876,5.4953643586384455,3524047.7,584,0,19.48138,1,,19.72,20.31,stop,585.0,589.0,0.5899999999999999,TRAIN,TRAIN_H1,False,0.0770000000000001,False,-1.1305084745762712,-42.020999999999994,-210.77199999999996
2025-04-07,GGLL,24.375,23.74,23.85,2.6624737945492725,54604.0,1.0451981290326116,0.2836220472440985,25.29,-5.693950177935935,7.94780545670226,0.0248756218905475,-32.167235494880536,4.330505338644279,1127320.55,578,0,23.66878,1,,23.73,24.375,stop,579.0,591.0,0.6449999999999996,TRAIN,TRAIN_H1,False,0.024030819102132,False,-1.0372570838792745,-34.78960259331084,-175.9551054238606
2025-04-07,HLX,6.505,6.25,6.27,4.066985645933013,45944.0,1.26562090986069,0.8627450980392151,6.74,-6.973293768546003,8.011869436201781,0.2037037037037042,-29.550561797752817,3.963828597571456,2226733.45,584,0,6.23125,1,,6.28,6.51,stop,585.0,591.0,0.2249999999999996,TRAIN,TRAIN_H1,False,0.015114328078664,False,-1.0893970136829512,-48.77775128765404,-243.88875643827024
2025-04-07,HOS,6.505,6.25,6.27,4.066985645933013,45944.0,1.26562090986069,0.8627450980392151,6.74,-6.973293768546003,8.011869436201781,0.2037037037037042,-29.550561797752817,3.963828597571456,2226733.45,584,0,6.23125,1,,6.28,6.51,stop,585.0,591.0,0.2249999999999996,TRAIN,TRAIN_H1,False,0.015114328078664,False,-1.0893970136829512,-48.77775128765404,-243.88875643827024
2025-04-07,KREF,9.0,8.64,8.83,4.077010192525475,104667.0,1.5903113663828503,0.8333333333333317,9.56,-7.635983263598331,9.100418410041833,0.2873563218390807,-23.417172593235037,1.9163319683097328,524396.35,581,0,8.614080000000001,1,,8.655,9.0,stop,582.0,592.0,0.3450000000000006,TRAIN,TRAIN_H1,False,0.08455938177874164,False,-1.2450996573296857,-61.85655097613889,-310.141873644252
2025-04-07,KSS,6.83,6.55,6.72,4.166666666666671,441572.0,1.7972084284788434,0.071428571428573,7.17,-6.276150627615065,16.875871687587168,0.933884297520661,-45.54294975688817,8.713567411897687,17111399.5,575,0,6.530349999999999,1,,6.55,6.83,stop,576.0,610.0,0.2800000000000002,TRAIN,TRAIN_H1,False,0.0179705999428431,False,-1.0641807140815827,-56.61441398914024,-284.26395234547255
2025-04-07,NAVI,10.9,10.58,10.58,3.024574669187148,18306.0,0.9308358706900628,0.8062499999999966,11.14,-5.026929982046683,5.296229802513464,0.3050847457627114,-25.543818659084987,2.8726235317445448,797488.6,582,0,10.54826,1,,10.56,10.9,stop,583.0,596.0,0.3399999999999998,TRAIN,TRAIN_H1,False,0.03021497405485575,False,-1.0888675707495759,-43.68536693847296,-218.79704966641967
2025-04-07,NBIS,19.0692,18.3922,18.74,3.612593383137672,629388.0,1.7423964729346608,0.720531757754801,20.29,-7.639231148348944,10.444553967471656,0.6181577953944881,-36.56059580230197,7.696259165485165,13386343.2,578,0,18.3370234,1,,18.3979,19.0692,stop,579.0,589.0,0.6712999999999987,TRAIN,TRAIN_H1,False,0.035355390684448346,False,-1.0526670500289712,-47.34591117585795,-239.55617744202755
2025-04-07,NBXG,10.37,10.11,10.37,2.5072324011571823,91507.0,0.9629070559096018,0.1153846153846198,11.0,-5.727272727272735,6.000000000000001,0.0909090909090916,-19.42501942501943,2.206618775950701,279867.65,582,0,10.07967,1,,10.095,10.37,stop,583.0,592.0,0.2749999999999986,TRAIN,TRAIN_H1,False,0.1048924731182802,False,-1.3814271749755664,-46.72677419354829,-235.15344086021457
2025-04-07,NMRK,10.92,10.09,10.09,8.225966303270566,27620.0,3.809887749655017,0.132530120481927,10.71,-5.788982259570504,12.138188608776831,0.3769230769230774,-24.953514317590184,3.288389619304384,1166822.5,577,0,10.05973,1,,10.11,10.92,stop,578.0,613.0,0.8100000000000005,TRAIN,TRAIN_H1,False,0.07367276631918004,False,-1.0909540324928149,-108.69175025725922,-546.1097695852536
2025-04-07,NTLA,6.19,5.95,6.19,3.877221324717289,188582.0,1.677678772053178,0.1666666666666666,6.63,-6.636500754147806,7.239819004524893,0.4166666666666667,-39.19449901768172,5.044597292536657,3501267.5,580,1,5.93215,1,,5.94,6.19,stop,581.0,599.0,0.25,TRAIN,TRAIN_H1,False,0.0173538852209243,False,-1.0694155408836972,-56.144315896394104,-281.25628725241233
2025-04-07,NVDL,24.52,23.41,23.65,4.693446088794924,2202258.0,2.285563950379776,0.5855855855855846,27.66,-14.497469269703547,18.402024584237164,0.2789783889980357,-51.08421374854184,7.179453041537416,23733518.15,582,1,23.33977,1,,23.43,24.52,stop,583.0,588.0,1.09,TRAIN,TRAIN_H1,True,0.02721916666666675,False,-1.0249717125382263,-59.21261583333333,-297.1802983333333
2025-04-07,OSCR,12.44,12.12,12.35,2.591093117408909,230066.0,1.2941856096183324,0.7187500000000007,13.0,-5.000000000000003,6.153846153846146,0.7625000000000003,-25.1968503937008,3.6201552023850185,4473113.2,580,0,12.08364,1,,12.12,12.44,stop,581.0,597.0,0.3200000000000003,TRAIN,TRAIN_H1,False,0.0485563452940502,False,-1.1517385790439068,-37.961303565287196,-189.806517826436
2025-04-07,RGNX,5.94,5.72,5.86,3.754266211604106,24108.0,1.5636550904305748,0.0454545454545483,6.29,-6.836248012718596,4.531001589825121,0.1052631578947376,-35.32008830022075,5.565977636870699,1028411.75,576,0,5.70284,1,,5.705,5.94,stop,577.0,611.0,0.2350000000000003,TRAIN,TRAIN_H1,False,0.051674647887323996,False,-1.2198921186694638,-62.78174788732403,-313.9087394366201
2025-04-07,SEZL,27.02,26.0,26.01,3.9215686274509785,46826.0,1.0181128016414267,0.9411764705882364,28.7,-9.37282229965156,16.864111498257838,0.7933884297520661,-90.11007813836764,19.584875354779555,323545.85,582,0,25.922,1,,25.995,27.02,stop,583.0,587.0,1.0249999999999986,TRAIN,TRAIN_H1,False,0.38468954248365966,False,-1.375306870715766,-67.6650980392156,-338.32549019607796
2025-04-07,SG,19.79,19.14,19.5,3.3333333333333264,121132.0,1.4927637899932915,0.9461538461538458,20.88,-6.609195402298846,15.229885057471265,0.7106918238993705,-28.176795580110493,4.063393906297357,3527870.25,583,0,19.08258,1,,19.14,19.79,stop,584.0,589.0,0.6499999999999986,TRAIN,TRAIN_H1,False,0.1340641509433961,False,-1.2062525399129176,-50.96416981132065,-255.60491320754664
2025-04-07,SONO,8.254,8.07,8.07,2.28004956629491,101841.0,1.0196870265606437,0.3260869565217431,8.595,-6.108202443280981,8.376963350785337,0.8958333333333343,-37.19844357976653,4.269453109747082,1695681.0,585,0,8.04579,1,,8.055,8.254,stop,586.0,596.0,0.1989999999999998,TRAIN,TRAIN_H1,False,0.0171879002942701,False,-1.0863713582626642,-33.50912454561184,-167.5456227280592
2025-04-07,SPRY,12.4,12.05,12.14,2.8830313014826987,36398.0,0.915870385600474,0.857142857142855,12.8,-5.156250000000001,9.843749999999998,0.261904761904762,-19.532306387040325,6.81178555389821,2174816.4,578,0,12.01385,1,,12.045,12.4,stop,579.0,589.0,0.3550000000000004,TRAIN,TRAIN_H1,False,0.04530791788856264,False,-1.1276279377142608,-41.231715542522,-207.35950146627567
2025-04-07,ST,18.0,17.695,17.7,1.7231638418079085,34614.0,0.8357025080885465,0.442622950819666,18.72,-5.448717948717947,10.817307692307704,0.5999999999999993,-39.47683364677723,4.546418152121272,2007712.85,582,0,17.641915,1,,17.71,18.0,stop,583.0,587.0,0.2899999999999991,TRAIN,TRAIN_H1,False,0.10124521072796924,False,-1.3491214163033434,-27.387164750957787,-137.71831417624486
2025-04-07,URTY,22.51,21.85,22.21,2.9716343989194063,123981.0,1.2597683896798166,0.8169696969696929,25.05,-11.337325349301397,13.373253493013978,0.6059701492537314,-44.33583959899749,6.410761761046252,1442993.45,578,1,21.78445,1,,21.86,22.51,stop,579.0,592.0,0.6500000000000021,TRAIN,TRAIN_H1,False,0.02537736138944545,False,-1.0390420944453005,-38.49650959919851,-192.48254799599258
2025-04-07,USD,26.6199,25.92,26.23,2.6683187190240165,148652.0,1.493100855743131,0.4000571510215713,29.19,-10.140459061322373,16.512504282288443,0.3174273858921166,-48.28470031545741,6.514899074756691,704800.0,577,1,25.84224,1,,25.99,26.6199,stop,578.0,588.0,0.6299000000000028,TRAIN,TRAIN_H1,True,0.05790681995133801,False,-1.0919301793163005,-33.014727357664356,-165.07363678832178
2025-04-07,VKTX,21.12,20.57,20.79,2.645502645502649,207548.0,0.9119107807704232,0.7818181818181803,22.62,-8.090185676392581,9.416003536693188,0.5117141649842718,-33.95806861499365,4.778764520286868,4027559.45,578,0,20.50829,1,,20.61,21.12,stop,579.0,597.0,0.5100000000000016,TRAIN,TRAIN_H1,False,0.07115383169842479,False,-1.1395173170557344,-34.869229901905584,-176.08961100462318
2025-04-07,VSCO,16.4,15.84,16.04,3.49127182044887,164762.0,1.662471723696347,0.232142857142859,16.95,-5.36873156342183,21.769911504424776,0.8644986449864498,-29.401408450704224,7.291117531592025,5883561.25,610,0,15.79248,1,,16.28,16.5316,stop,611.0,612.0,0.1199999999999974,TRAIN,TRAIN_H1,False,0.0977954545454546,False,-2.9116287878788496,-26.554054545454534,-133.81845909090904
2025-04-07,W,24.24,23.52,24.0,2.999999999999996,181878.0,0.9887570911838348,0.3194444444444455,26.05,-7.8694817658349345,24.99040307101728,0.8663594470046082,-38.68165559529893,7.631433308516568,6662916.7,584,0,23.44944,1,,23.625,24.24,stop,585.0,587.0,0.6149999999999984,TRAIN,TRAIN_H1,False,0.10742813279600816,False,-1.174679890725217,-37.56626290539234,-190.72102705814575
2025-04-07,WEBL,12.235,11.76,11.95,3.974895397489537,35917.0,1.0178303130350068,0.88421052631579,13.5,-11.481481481481486,12.37037037037037,0.1377245508982038,-49.95812395309883,7.56043951918709,339205.3,582,1,11.72472,1,,11.73,12.24,stop,583.0,589.0,0.504999999999999,TRAIN,TRAIN_H1,False,0.0598816690555819,False,-1.1284785525853125,-60.40745691989166,-303.17704793756945
2025-04-07,WRBY,14.8661,14.41,14.65,3.1133105802047734,51255.0,1.6673640248146844,0.4604253453190077,15.78,-7.160963244613429,10.583016476552586,0.4910179640718559,-32.05009276437848,4.690570662290215,2526463.9,585,0,14.36677,1,,14.37,14.8661,stop,586.0,592.0,0.4961000000000002,TRAIN,TRAIN_H1,False,0.061802170173349505,False,-1.1245760334072759,-47.97958663490808,-242.12954185523378
2025-04-07,XIFR,8.03,7.81,8.0,2.749999999999997,119648.0,1.3121644546809108,0.1363636363636376,8.44,-5.213270142180089,8.886255924170616,0.2266666666666665,-19.27346115035318,3.1049044299361546,2037977.2,577,0,7.786569999999999,1,,7.88,8.03,stop,578.0,596.0,0.1499999999999994,TRAIN,TRAIN_H1,False,0.04833126550868455,False,-1.3222084367245652,-31.336339950372075,-157.27669354838642
2025-04-07,XPRO,7.56,7.36,7.51,2.6631158455392714,24778.0,0.9654711973316328,0.8250000000000031,7.92,-5.176767676767679,9.136363636363628,0.6688778330569382,-32.88650580875782,4.233893596748842,1419694.5,584,0,7.33792,1,,7.374,7.56,stop,585.0,591.0,0.1859999999999999,TRAIN,TRAIN_H1,False,0.03500789473684205,False,-1.1882144878324845,-37.3503342105263,-187.19368684210517
2025-04-07,YMAX,11.45,11.2601,11.3,1.680530973451325,346626.0,0.8146908439285332,0.9310163243812548,11.92,-5.201342281879188,5.955536912751672,0.3803352584871106,-22.203098106712563,2.835727362097868,1377358.8,583,0,11.2263197,1,,11.25,11.45,stop,584.0,589.0,0.1999999999999993,TRAIN,TRAIN_H1,False,0.021914833158765447,False,-1.1095741657938276,-24.632546480622885,-123.16273240311442
2025-04-08,NVDD,7.58,7.47,7.51,1.4647137150466087,326731.0,0.663833236819617,0.2727272727272742,8.01,-6.242197253433209,16.41697877652933,0.2585551330798479,-16.416249304396214,3.743713904209726,16303959.6,575,0,7.44759,1,,7.5,7.58,stop,576.0,578.0,0.08,TRAIN,TRAIN_H1,True,0.0100580797120407,False,-1.1257259964005097,-14.949641232198768,-75.01838040012997
2025-04-08,PLTD,17.18,16.74,17.18,2.5611175785797515,144899.0,1.1222804179482595,0.0227272727272762,18.51,-7.185305240410599,20.47541869259859,0.2110817941952509,-20.093023255813957,4.9352391830672495,2552128.75,605,0,16.68978,1,,16.6904,17.18,stop,606.0,708.0,0.4895999999999993,TRAIN,TRAIN_H1,False,0.0192603925780428,False,-1.0393390371283555,-37.65566905077512,-190.31378682418776
2025-04-09,BE,16.29,15.82,15.98,2.941176470588228,384661.0,1.62794087799307,0.0848936170212754,17.02,-6.110458284371322,12.984723854289076,0.2986425339366515,-39.76630229928383,4.937473539496544,6665237.75,575,0,15.77254,1,,15.89,16.29,stop,576.0,582.0,0.3999999999999986,TRAIN,TRAIN_H1,False,0.0518611911243355,False,-1.1296529778108393,-35.24517290769806,-177.5814481118633
2025-04-09,CLMT,8.74,8.285,8.3,5.481927710843374,41745.0,1.565753277390422,0.4725274725274721,8.99,-7.675194660734143,21.02224694104561,0.2539287793004923,-38.7905604719764,6.500684380484255,1334124.1,613,0,8.260145,1,,8.27,8.74,stop,614.0,807.0,0.4700000000000006,TRAIN,TRAIN_H1,False,0.04701535690586775,False,-1.1000326742678037,-78.06931889278613,-390.34659446393067
