symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor,R,_addon
KC,2025-02-21,22.01585,-1190.3260115785652,-2.380747474465624,stop,0,1,3.880738286796026,308340.0,1.1533556733105568,66.33298342070744,4.0,0.7256097560975636,2.815901561760542,0.0,0.745775790711272,4.759543877045102,12.940009915716423,0.1992337164750967,5131431.1,8.532840048097132,-5.076370170709805,8.370282246389218,1.1414737693740058,0.12558795089893,-0.0877624268646371,-0.0360431206789258,0.6238237461169069,4.0,21.0,3333.33375,-79.35507735795444,0.4409606488390167,Q5,1,-79.35507735795444,2025-02,KC,-0.21161353962121185,True
CONL,2025-02-24,30.1,0.0,0.0,no_fill,0,0,3.933333333333332,557979.0,1.930561760516171,24.95833455065389,2.0,0.177966101694913,-2.9000000000000035,1.0,-1.0040651637663949,3.5911602209944724,30.90331491712708,0.0211853043711453,5297515.55,11.547948238000208,-43.46332371581651,8.268839394951241,2.4130743703055293,0.2092953722467677,0.0207634297863858,0.3467013368003345,1.0560193312087809,0.0,24.0,3333.33375,0.0,0.2186201206717424,Q3,2,0.0,2025-02,COIN,0.0,True
PONY,2025-02-26,18.5555,-1528.1450843678554,-3.056992237572992,stop,0,1,3.9237668161434938,94059.0,1.5679202912367118,64.35392331264023,3.0,0.714285714285715,2.5784753363228745,1.0,1.0226536333010037,4.357999415033642,14.994442819537868,0.1150860219248618,1770913.45,8.321848906051802,-25.293132328308204,10.46942178574152,1.196678471214954,0.1711667869309093,-0.1115940326559318,0.2843968766828118,1.4340210730100995,2.0,26.0,3333.33375,-101.87635169239938,0.4648416749522316,Q5,1,-101.87635169239938,2025-02,PONY,-0.2716702711797317,True
HIMS,2025-02-27,44.64352999999999,-2314.1562042235696,-4.632378703988171,stop,0,1,4.420041657023837,1597824.0,1.570859752667032,23.51168357240417,4.0,0.921776009215142,2.662809534829894,1.0,1.348484121840373,3.151110050131297,11.21986154213415,0.4191489361702129,31503225.7,11.40828858398912,-40.79199780761853,11.590205151157384,1.430538682900653,0.1139314735695652,0.0402111083186745,0.3885356746392268,1.265368543209746,3.0,27.0,3333.33375,-154.27709956620637,0.302306859501551,Q4,0,-154.27709956620637,2025-02,HIMS,-0.411405598843217,True
WKEY,2025-03-07,5.099,0.0,0.0,no_fill,0,0,3.9720558882235495,48692.0,2.020756073519714,76.31048015836454,3.0,0.7537688442211035,0.7984031936127752,1.0,0.6690007170822446,4.592901878914399,27.411273486430066,0.7576542269611577,294491.75,10.679277656601403,-36.34053367217281,7.257385117612928,2.094805711874781,0.0,0.0,-0.3160412774353615,2.019061219231653,4.0,7.0,3333.33375,0.0,0.1497692162249661,Q2,3,0.0,2025-03,WKEY,0.0,True
GRRR,2025-03-13,31.0206837,-2676.8132994228454,-5.356377479980749,stop,0,1,7.165280665280671,317663.0,2.323724059624839,37.729192346985045,4.0,0.8507181198317126,6.095634095634096,1.0,2.624317996093961,3.2927702219040733,12.168933428775942,0.2764705882352946,5498790.4,20.28104287127133,-34.63193657984145,13.60841761220386,0.6423483608322296,0.0,0.0,-0.0679943457333539,2.1108740242907804,3.0,13.0,3333.33375,-178.4542422683005,0.2552298287967971,Q3,2,-178.4542422683005,2025-03,GRRR,-0.47587797938213466,True
HSAI,2025-03-17,21.13,0.0,0.0,no_fill,0,0,2.9850746268656594,400102.0,1.267322984228739,50.27343653844157,2.0,0.0806451612903183,-1.0110736639383768,0.0,-1.3562129052325091,4.8989898989898935,12.583838383838392,0.2408091186386261,5316180.0,10.328583939527196,-14.102564102564102,13.135621182925144,1.3710602349807568,0.0,0.0,-0.0035535971286902,1.8623449587706973,0.0,17.0,3333.33375,0.0,0.1582967649092557,Q2,3,0.0,2025-03,HSAI,0.0,True
SMCL,2025-03-19,16.108179999999997,3767.018729919993,7.534068994439172,scale_eod,1,1,3.1701192718141806,29908.0,1.35848389177811,66.74547361065561,2.0,0.2673267326732674,-1.506591337099813,0.0,-0.9384148962769628,4.664914586070953,18.92247043363994,0.0034722222222221,1199454.65,23.610243076033537,-70.86153283336381,15.900120637352014,0.5591416065626158,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.33375,251.13461338648895,0.4026209321558363,Q4,0,251.13461338648895,2025-03,SMCI,0.6696923023639705,True
SMCX,2025-03-19,43.96148999999999,2810.6981100000044,5.62317155310251,eod,1,1,3.716528162511541,150182.0,2.0209108803668374,10.943142579203217,2.0,0.25465838509317,-1.5927977839335128,0.0,-1.096282972296509,4.9037413730475805,19.54231747184889,0.0167286245353166,4596888.5,23.889682798032936,-70.95736122284795,15.81785653026836,0.8077652960257792,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.33375,187.37989742248453,0.3017589380239847,Q4,0,187.37989742248453,2025-03,SMCI,0.49967972645995873,True
REE,2025-03-19,4.44,0.0,0.0,no_fill,0,0,2.4774774774774846,15680.0,1.1816951861980811,129.7995056902224,1.0,0.0,-2.4774774774774846,0.0,-1.0050648936306756,4.225352112676071,39.90610328638498,0.1470588235294117,69080.3,9.846431528368193,-47.01670644391408,8.826412084914908,11.044234029093678,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.33375,0.0,0.2428777268055601,Q3,2,0.0,2025-03,,0.0,True
UVIX,2025-03-20,36.2797,0.0,0.0,no_fill,0,0,2.638055555555556,218514.0,0.9483048255524416,29.334433253131632,2.0,0.3486364114983671,-0.9413888888888956,1.0,-0.3544468405270657,3.9110982825804497,11.862895078654937,0.4123944621523644,8482924.05,13.830155002879394,-32.062653330817135,11.00501919877592,0.5515601663320326,0.0,0.0,-0.6700403787491324,1.334476521289043,3.0,20.0,3333.33375,0.0,0.2639766448921158,Q3,2,0.0,2025-03,,0.0,True
TSLQ,2025-03-26,39.6185,-1298.759536,-2.5975945580978586,stop,0,1,2.2393425783256293,707529.0,1.0804830142218569,16.476050993638676,3.0,0.8165137614678938,1.0272213662044318,0.0,0.4802847810431132,3.923138510808645,13.050440352281829,0.0,13346029.65,12.6161063197317,-46.639260020554985,12.030413518501968,1.2456347270290982,0.1529929240772606,-0.0312940071976327,-0.0469189865498873,0.8504232332546691,2.0,26.0,3333.33375,-86.58397988966279,0.6410976630039664,Q5,1,-86.58397988966279,2025-03,TSLA,-0.23089061303910077,True
MSTZ,2025-03-27,11.68495,-2037.5314299999989,-4.075070924565358,stop,0,1,3.7037037037037015,1209064.0,1.517788340246791,11.821863569969556,3.0,0.6627906976744193,-0.9043927648578696,1.0,0.9320728652274466,4.125560538116583,11.187443946188331,0.5291005291005296,27541397.6,20.86225914262267,-63.08426073131955,14.12744354749048,1.0025251950176994,0.2803244005641805,-0.1622002820874599,-0.24798184983909,0.9807998975028132,3.0,27.0,3333.33375,-135.83544564609517,0.2100158956973327,Q3,2,-135.83544564609517,2025-03,MSTR,-0.36222785505625377,True
KAZR,2025-04-03,11.133299999999998,3300.076620000012,6.600199401794642,eod,1,1,4.070305272895462,132593.0,1.7947252034621255,55.56207741118222,4.0,0.9545454545454556,2.4976873265494874,1.0,1.3413907288358684,4.343629343629354,11.38899613899614,0.4660564454614791,1070029.7,15.13338299411291,-19.328358208955223,8.584561197479896,0.8338179772019413,0.0,0.0,-3.43831928009636,2.119602129663209,3.0,3.0,3333.33375,220.0051355006393,0.3739773007045966,Q4,0,220.0051355006393,2025-04,KAZR,0.5866803613350382,True
SKBL,2025-04-03,11.133299999999998,3300.076620000012,6.600199401794642,eod,1,1,4.070305272895462,132593.0,1.7947252034621255,55.56207741118222,4.0,0.9545454545454556,2.4976873265494874,1.0,1.3413907288358684,4.343629343629354,11.38899613899614,0.4660564454614791,1070029.7,15.13338299411291,-19.328358208955223,8.584561197479896,0.8338179772019413,0.0,0.0,-3.43831928009636,2.119602129663209,3.0,3.0,3333.33375,220.0051355006393,0.3739773007045966,Q4,0,220.0051355006393,2025-04,,0.5866803613350382,True
SATL,2025-04-09,3.37,0.0,0.0,no_fill,0,0,6.309148264984232,20062.0,1.8939247434044688,76.49850898178255,4.0,0.8,5.047318611987387,0.0,0.0641119268913927,4.2763157894736805,22.180921052631568,0.1038113599288148,748684.45,11.353120698573449,-26.95852534562212,7.376512907860419,1.1956238706440343,0.7113326848249009,0.3809987029831378,-0.6123106670963625,6.511816619866451,2.0,9.0,3333.33375,0.0,0.3989503490764924,Q4,0,0.0,2025-04,SATL,0.0,True
USAR,2025-04-17,16.4278,0.0,0.0,no_fill,0,0,4.701775872627074,262519.0,2.7948665618598727,66.9457711730421,2.0,0.5528783537379496,-1.503368034292712,1.0,0.3590583824965002,4.278416347381853,27.07535121328225,0.3183962264150942,2430313.8,23.16506278981271,-11.967654986522923,16.198959318765674,5.047443256093103,0.0,0.0,0.376669329985165,2.158083430451156,3.0,17.0,3333.33375,0.0,0.1364098507566499,Q2,3,0.0,2025-04,USAR,0.0,True
CHA,2025-04-21,34.96458,-342.25619999999793,-0.6845213069912424,tag_bb,0,1,4.955223880597004,491601.0,1.9220443375235,51.339638615114346,4.0,0.9036144578313272,3.5820895522388145,1.0,1.2658958823171935,3.2675709001233115,30.20961775585696,0.0448979591836732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9973214794551776,1.9732247496153832,0.0,21.0,3333.33375,-22.817082852134863,0.4660542591422976,Q5,1,-22.817082852134863,2025-04,CHA,-0.06084555427235964,True
UAMY,2025-04-28,3.64,0.0,0.0,no_fill,0,0,3.471751412429379,218298.0,1.4365140940223586,69.62508049586036,3.0,0.3897477624084607,0.7062146892655342,0.0,-0.3335881452503432,4.117647058823533,11.402941176470591,0.1031725561000774,4623532.9,11.594151164992088,-8.290155440414503,8.24416106084209,0.9605263109515236,0.0,0.0,0.1362051431062036,1.895036065864952,0.0,28.0,3333.33375,0.0,0.334739464142989,Q4,0,0.0,2025-04,UAMY,0.0,True
NVAX,2025-04-28,7.35,0.0,0.0,no_fill,0,0,5.755395683453229,553229.0,1.7588182205778884,24.567577305625274,3.0,0.837500000000001,4.820143884892086,0.0,0.8111251231790095,4.1979010494752655,15.667166416791604,0.5263157894736841,7466461.3,9.92865188281282,-11.011523687580018,8.513721295481066,1.7663567076949829,0.0,0.0,0.1362051431062036,1.895036065864952,0.0,28.0,3333.33375,0.0,0.2019188534962036,Q3,2,0.0,2025-04,NVAX,0.0,True
USAR,2025-05-01,11.033,-572.7976924999942,-1.1458125623130493,tag_bb,0,1,4.363636363636368,78371.0,2.0521057675388144,115.21570680605362,3.0,0.2604166666666664,-3.2272727272727315,1.0,-0.7366133695071334,4.66222645099905,17.5080875356803,0.1374925275800229,3198550.25,20.85363901834453,-40.70080862533693,16.05788572636064,0.5001697253310309,0.3319235505112717,-0.1962988739582816,1.0513218162801676,1.8327429778565425,3.0,1.0,3333.33375,-38.18651760664705,0.2055755862084261,Q3,2,-38.18651760664705,2025-05,USAR,-0.10183071361772547,True
CURI,2025-05-08,4.83446,621.5597846799964,1.243169661141051,lock,1,1,2.697095435684645,58726.0,1.373610270287073,137.6518635203024,3.0,0.7730769230769189,-0.6120331950207577,1.0,0.6801535957229273,4.103671706263508,23.75809935205183,0.3909090909090907,801869.8,8.75275896379238,-9.056603773584897,10.298130529542243,13.517128341783168,0.184883762074937,-0.0813842397650536,0.7288603760135492,1.1359845491858116,3.0,8.0,3333.33375,41.43732415833129,0.4148643346474649,Q4,0,41.43732415833129,2025-05,CURI,0.11049953108888345,True
XXI,2025-05-13,30.3199,0.0,0.0,no_fill,0,0,3.4455817127260384,69532.0,1.812352549689596,27.90270504713288,5.0,0.8081988315674825,2.7847151142954694,1.0,0.778524731175904,4.454739843193158,12.116892373485385,0.0764705882352935,8870663.4,20.815467810000783,-50.945606694560674,20.390665432651147,0.2722700536692667,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.33375,0.0,0.5387155275836392,Q5,1,0.0,2025-05,XXI,0.0,True
ROBN,2025-05-13,22.68786,4389.793505339997,8.782862038052784,scale_eod,1,1,2.3992756903576327,138895.0,1.1057366624874057,61.59251433594152,3.0,0.7358490566037731,1.7655047532820305,0.0,0.5587051339136082,4.890788224121563,11.2355175688509,0.4564280280618707,2414987.4,11.502173235836526,-1.1465036561026023,8.163630055203337,0.8855006862561685,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.33375,292.6529369376123,0.391854864097696,Q4,0,292.6529369376123,2025-05,HOOD,0.7804078318336328,True
CONL,2025-05-16,26.5180161,4144.2950505606,8.290835201506646,scale_eod,1,1,3.658222915042871,645779.0,2.027060200992437,39.02851980061777,3.0,0.6596356663470745,1.789555728760714,1.0,0.4968264401880111,4.266558309630235,15.521739130434788,0.2434356920338228,7091570.95,9.139857446456208,-11.419497376415354,12.507765412107846,2.198530778289682,0.1894291754756878,-0.1353234672304512,0.1337939911255569,0.8814268467209063,4.0,16.0,3333.33375,276.286371239832,0.2994552440802302,Q4,0,276.286371239832,2025-05,COIN,0.736763656639552,True
ASST,2025-05-20,6.990809699999999,3699.276101625585,7.398808057821999,scale_lock,1,1,5.100583090379007,191311.0,3.179361742892936,36.46218446401983,3.0,0.8002286367533591,0.5830903790087468,1.0,1.398504033423575,4.732824427480924,26.25648854961832,0.3895801837422955,34377311.4,18.69440384458762,-23.09417040358744,104.75114156567588,0.290078211293743,0.1146498963092956,0.037092613511832,-0.2958729091367556,1.041297582013731,1.0,20.0,3333.33375,246.6184376023398,0.1754001653236664,Q2,3,246.6184376023398,2025-05,ASST,0.6576491669395729,True
SMCX,2025-05-21,42.98857999999999,-300.8130900999905,-0.6016777013802082,tag_bb,0,1,2.4470588235294097,131072.0,1.2211499928670162,101.35547982278597,2.0,0.4326923076923107,-0.5411764705882279,0.0,-0.4732779787744297,3.481860238616995,11.856586316045782,0.1601807167060275,5658487.15,12.604332663251316,-17.23466407010711,13.080419954625336,0.6750309577004164,0.2172923003721636,0.1393444015837572,-0.7438643839082344,0.9599463409626648,2.0,21.0,3333.33375,-20.054208513441782,0.3961618203364734,Q4,0,-20.054208513441782,2025-05,SMCI,-0.053477889369178085,True
REPL,2025-05-22,9.36802,-999.1397700000016,-1.9983945380133723,tag_bb,0,1,6.363636363636369,57490.0,2.1349901899456936,95.96653258900864,4.0,1.0,6.136363636363626,1.0,4.534454599060145,4.018912529550826,17.67139479905436,0.1371237458193981,1273962.55,9.70272976784972,-14.563106796116504,7.752491575066543,2.272962419499694,0.3175093536539359,-0.1578965434387051,-0.0343135572864916,1.2824721048985013,3.0,22.0,3333.33375,-66.60932632616486,0.4361344844507811,Q5,1,-66.60932632616486,2025-05,REPL,-0.1776248702031063,True
XXI,2025-05-27,48.19,0.0,0.0,no_fill,0,0,2.2831050228310383,78217.0,0.8522220737799294,28.27921009194872,2.0,0.7818181818181853,-0.4773765047737586,1.0,0.1144171333860064,3.612903225806451,13.784946236559133,0.1419656786271446,5020577.7,19.896726170435304,-19.36401673640168,14.42653143165811,0.399598635830295,0.2678860886924855,-0.1689047383418421,1.2018442092175987,1.270931622060122,1.0,27.0,3333.33375,0.0,0.6038711476750945,Q5,1,0.0,2025-05,XXI,0.0,True
NPCE,2025-05-28,13.585,0.0,0.0,no_fill,0,0,5.353075170842826,38965.0,2.2770643268687,72.54444426276271,3.0,0.7375886524822688,1.7463933181473077,1.0,1.3046257171658369,4.028436018957344,32.70142180094787,0.4951690821256039,420127.4,8.771251474892242,-30.59288537549408,8.703170576240296,4.548882077198488,0.1250063390638505,0.0743614449684679,0.0693563393385719,1.381843170072817,2.0,28.0,3333.33375,0.0,0.1888376197154758,Q2,3,0.0,2025-05,NPCE,0.0,True
LVWR,2025-06-04,4.20257,-1863.3081400000024,-3.72676719245605,stop,0,1,3.341288782816242,57424.0,1.2160071571665525,60.499859199868176,4.0,0.437142857142858,-1.880668257756568,1.0,0.2778927207407193,4.75000000000001,18.4375,0.3220338983050846,11361062.7,20.41386311493137,-18.640776699029125,39.430448243901935,0.3005522537957651,0.1365273473490333,0.1013485216517136,0.1459511147645497,1.1736889838813278,2.0,4.0,3333.33375,-124.22055819423466,0.2970006638784025,Q3,2,-124.22055819423466,2025-06,LVWR,-0.3312548218512924,True
FMST,2025-06-04,4.66395,913.8376560000032,1.8277650918213169,lock,1,1,3.9301310043668254,109607.0,2.2008548498935987,40.70595575040545,2.0,0.333333333333335,-1.091703056768555,0.0,-0.4827443149081948,4.328018223234634,11.984054669703884,0.2419692073750235,1199225.3,22.00620348434544,-4.360173738723691,14.07828627489348,1.4311330823324024,0.1365273473490333,0.1013485216517136,0.1459511147645497,1.1736889838813278,2.0,4.0,3333.33375,60.922518015314,0.162910012852901,Q2,3,60.922518015314,2025-06,FMST,0.16246004804083733,True
TEMT,2025-06-06,20.35087,3040.8212464000053,6.083864719297023,eod,1,1,4.48496796451454,22805.0,1.5966652788803937,32.113220636302266,3.0,0.6208791208791222,-1.7003449975357263,0.0,0.9626347600399494,4.803719008264461,19.91270661157025,0.1854945397006561,961319.8823529412,18.79534909784041,-38.8671286532088,14.31996270100512,0.8704168252007441,0.1866365990144492,0.0684874300509426,0.9459573391788236,0.876904076273353,4.0,6.0,3333.33375,202.72144176684407,0.3825490999747225,Q4,0,202.72144176684407,2025-06,TEM,0.5405905113782509,True
STEX,2025-06-12,7.271749999999999,-2121.763187499992,-4.244096675490754,stop,0,1,3.998571428571423,40818.0,2.2592383753399328,104.28364026954809,3.0,0.4640943193997836,1.4285714285714235,0.0,-0.0714405260898639,4.477611940298504,17.462686567164177,0.111111111111111,1156295.0,24.61789181263376,-20.45454545454546,13.950090203431406,0.9172763005980308,0.1716609446351742,-0.0449985000499953,-0.2244911533856629,0.7164449607976284,3.0,12.0,3333.33375,-141.45089684802602,0.290060568785579,Q3,2,-141.45089684802602,2025-06,STEX,-0.37720239159473606,True
AIRO,2025-06-17,32.97,0.0,0.0,no_fill,0,0,4.562383612662939,324907.0,2.212474336547585,52.66108250204864,2.0,0.7891156462585017,1.3656114214773365,0.0,0.9963420674673452,3.9354838709677376,30.08064516129031,0.2573726541554959,0.0,0.0,0.0,0.0,0.0,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.33375,0.0,0.3151293801937496,Q4,0,0.0,2025-06,AIRO,0.0,True
GEOS,2025-06-25,18.0,0.0,0.0,no_fill,0,0,2.610669693530084,40720.0,0.999905728522854,144.6127631908374,2.0,0.5217391304347859,0.90805902383655,0.0,0.1451970234895226,4.569732937685457,20.058753709198808,0.3668747596082731,339649.85,8.893750433131267,-7.213834722668354,17.23500607876384,4.242943136880526,0.0992910134723937,0.0394795282196392,0.1862289462408114,1.0945362987449034,2.0,25.0,3333.33375,0.0,0.3525927492830784,Q4,0,0.0,2025-06,GEOS,0.0,True
UNCY,2025-07-01,5.025029999999999,-1988.6069999999927,-3.9772896878227457,stop,0,1,3.5999999999999943,257171.0,1.787214977413835,150.16339952742933,2.0,0.25,-2.5,1.0,-0.8978998730464767,4.821802935010491,19.811320754716988,0.0158730158730155,7864009.5,17.858711057150025,-39.362334307578486,190.38111902399663,0.6060611956280063,0.1046466350833898,0.0373158543708252,-0.2411588573278318,0.7415548690255962,1.0,1.0,3333.33375,-132.5738165717245,0.2959885490027484,Q3,2,-132.5738165717245,2025-07,UNCY,-0.3535301775245987,True
HERE,2025-07-02,10.3309,-1759.8339707999985,-3.520285744707622,stop,0,1,3.2215568862275537,68137.0,1.3319869827974489,91.4184632872942,2.0,0.721499380421314,1.897205588822366,1.0,0.7278452064278143,4.158004158004162,17.35966735966736,0.1856287425149693,2478047.05,17.181832811080042,-35.93350383631714,13.526815066566504,0.8666623178119238,0.1344371719266375,-0.0834359406389712,-0.0663806362826792,0.705546395126605,2.0,2.0,3333.33375,-117.32227938528295,0.4913665776201466,Q5,1,-117.32227938528295,2025-07,HERE,-0.3128594116940879,True
GRAN,2025-07-02,5.004969999999999,898.1012996999991,1.7962151621288422,lock,1,1,3.9583333333333415,22002.0,1.4552594052239658,56.9148793225211,3.0,0.4999999999999976,1.9791666666666616,1.0,-0.1566091909490808,4.347826086956526,41.95652173913043,0.0310880829015542,0.0,0.0,0.0,0.0,0.0,0.1344371719266375,-0.0834359406389712,-0.0663806362826792,0.705546395126605,2.0,2.0,3333.33375,59.87342746417743,0.4057705740874037,Q4,0,59.87342746417743,2025-07,GRAN,0.1596624732378065,True
BKKT,2025-07-08,18.5754597,-1286.867931849126,-2.574427764190709,stop,0,1,4.04211117349803,69776.0,1.9429376708166568,96.15176794843552,3.0,0.4583969995832737,1.7967434025828206,0.0,-0.1885010831765206,4.888103651354524,15.955830388692592,0.2546783301959918,567839.9,10.93306116397033,-8.946364756466037,9.473454543313691,1.2159254747685042,0.138408304498272,-0.1190955178240941,0.1079461236063789,0.7444925091974052,1.0,8.0,3333.33375,-85.79120618050781,0.2379167022071155,Q3,2,-85.79120618050781,2025-07,BKKT,-0.2287765498146875,True
OCC,2025-07-10,5.621815,-962.6464213235683,-1.9254930633103813,stop,0,1,3.577981651376152,23263.0,0.9848572743165526,120.71196049858742,4.0,0.8461538461538451,2.293577981651376,1.0,1.6038521227647349,4.206500956022939,18.16443594646272,0.7263157894736845,623608.25,9.170266180623624,-0.7285974499089259,7.148382958346781,1.5757039776173585,0.1198494072412723,-0.0592758731175912,0.0224337403454956,0.6734703194549093,3.0,10.0,3333.33375,-64.1764361102914,0.2915222782864259,Q3,2,-64.1764361102914,2025-07,OCC,-0.17113716296077708,True
UPXI,2025-07-10,4.633859999999999,-3417.963513900004,-6.836015978039914,stop,0,1,9.425287356321842,270191.0,2.9080806491776143,72.35681397101521,4.0,1.0,6.206896551724149,1.0,4.388909731420713,4.316546762589922,19.664268585131893,0.292682926829268,3416630.55,15.98437857045557,-67.9439941046426,17.7467503561283,3.730097771326198,0.1198494072412723,-0.0592758731175912,0.0224337403454956,0.6734703194549093,3.0,10.0,3333.33375,-227.86426274302949,0.2055406090678791,Q3,2,-227.86426274302949,2025-07,UPXI,-0.6076380339814119,True
VIVO,2025-07-11,4.904669999999999,917.4633640199962,1.8349925683073407,lock,1,1,4.04255319148935,32556.0,1.2588612659498,91.31047713982244,4.0,0.2657894736842088,1.0744680851063733,1.0,-0.5973966155946695,4.212860310421295,13.747228381374727,0.1612903225806445,804565.0,13.32605352308227,-34.675951020861994,9.836301686614002,1.330786201239179,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.33375,61.16423191352778,0.2805647131547309,Q3,2,61.16423191352778,2025-07,VIVO,0.16310461843607407,True
VVPR,2025-07-11,4.904669999999999,917.4633640199962,1.8349925683073407,lock,1,1,4.04255319148935,32556.0,1.2588612659498,91.31047713982244,4.0,0.2657894736842088,1.0744680851063733,1.0,-0.5973966155946695,4.212860310421295,13.747228381374727,0.1612903225806445,804565.0,13.32605352308227,-34.675951020861994,9.836301686614002,1.330786201239179,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.33375,61.16423191352778,0.2805647131547309,Q3,2,61.16423191352778,2025-07,VVPR,0.16310461843607407,True
STEX,2025-07-11,6.2,0.0,0.0,no_fill,0,0,2.2950819672131244,105509.0,1.220527636600822,44.477250989259154,2.0,0.2857142857142848,0.0,0.0,-0.5674770077368851,4.095563139931729,25.42662116040956,0.4899328859060405,1295735.45,19.6378625919108,-56.76824946846209,11.923466791066527,1.6658778611019711,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.33375,0.0,0.2125193570271499,Q3,2,0.0,2025-07,STEX,0.0,True
BMNR,2025-07-15,43.98,0.0,0.0,no_fill,0,0,6.26460321154293,436732.0,2.362433514133822,27.84213068532005,3.0,0.3759054942605588,-1.5592273679311188,0.0,-0.8170725699255237,4.753778644563616,45.66065333983422,0.0400427122263748,16536511.9,31.443303518004267,-73.31055900621118,157.86480074875158,1.7280968424786125,0.1593600101990406,-0.0957594301286073,0.4337318544837689,0.5627537225842169,1.0,15.0,3333.33375,0.0,0.2033916645049107,Q3,2,0.0,2025-07,BMNR,0.0,True
CDNA,2025-07-18,12.73,0.0,0.0,no_fill,0,0,3.453880536367336,474644.0,2.1550609492512844,65.52622657717063,2.0,0.4352941176470593,1.5034538805363713,0.0,-0.3070050474767185,4.191363251481788,65.66469093988144,0.1096067053513861,1694730.0,7.334328462649768,-41.15255858440938,9.00459037559491,9.506539094723053,0.1239492126046771,-0.0632458802777592,0.2006241640659816,0.8916991950688099,4.0,18.0,3333.33375,0.0,0.2914441260857358,Q3,2,0.0,2025-07,CDNA,0.0,True
BMNR,2025-07-22,41.56,0.0,0.0,no_fill,0,0,3.467372983385516,1057058.0,1.775965316971886,57.05873269781824,2.0,0.6111111111111108,-1.2761858897182787,0.0,0.2805731474742004,4.95324740965378,19.38311852413446,0.0534557165021712,24136288.5,32.86608982149572,-74.20496894409938,157.76920739251992,1.4115817351122564,0.1414764417880057,-0.106504737076377,0.0524834200105031,0.553748756056686,1.0,22.0,3333.33375,0.0,0.4122103188517442,Q4,0,0.0,2025-07,BMNR,0.0,True
LITS,2025-07-22,7.0,0.0,0.0,no_fill,0,0,2.4853801169590635,80620.0,1.741926007415414,66.71848467615561,3.0,0.3911764705882328,0.8260233918128622,0.0,-0.4213032828920081,4.427480916030535,31.14503816793893,0.1666666666666666,2560673.15,14.332532717809316,-24.000000000000004,10.030659739986271,3.263083381024244,0.1414764417880057,-0.106504737076377,0.0524834200105031,0.553748756056686,1.0,22.0,3333.33375,0.0,0.3335179340638849,Q4,0,0.0,2025-07,LITS,0.0,True
SY,2025-07-25,5.04509,-1387.399999999997,-2.7749752729881862,stop,0,1,2.4291497975708523,88610.0,0.8310526204381885,90.84753547017743,1.0,0.6666666666666666,1.0121457489878507,0.0,0.355336282481995,4.439746300211415,16.315010570824523,0.0971880264351434,3845322.6,17.69075562015127,-21.3375796178344,13.01906428910962,0.4662066584478503,0.0740087550782467,0.0299184329039861,0.1056082721225801,0.5365941574211495,4.0,25.0,3333.33375,-92.4933448949998,0.5711891420884483,Q5,1,-92.4933448949998,2025-07,SY,-0.24664891971999944,True
HYPD,2025-07-25,8.53,0.0,0.0,no_fill,0,0,2.6963657678780617,41030.0,0.7803549492009293,54.038004183476055,1.0,0.4343478260869585,-1.5252051582649329,0.0,-0.7761538898345749,4.406364749082001,19.23990208078335,0.1017876455245245,1692036.5,25.041145885457794,-50.34924330616997,18.388580461681308,0.4158769624650532,0.0740087550782467,0.0299184329039861,0.1056082721225801,0.5365941574211495,4.0,25.0,3333.33375,0.0,0.4855005013826408,Q5,1,0.0,2025-07,HYPD,0.0,True
SY,2025-07-28,4.99494,200.6003999999984,0.4012060204927354,eod,1,1,3.726708074534174,117259.0,1.344050332570102,64.32799207495017,4.0,1.0,3.1055900621118084,1.0,1.3272059877767928,4.094827586206906,12.931034482758614,0.316666666666666,3750848.1,17.489849717170554,-23.08917197452229,12.908361770289847,0.417448256568961,0.082352941176467,0.0101960784313811,0.0596452676188974,0.4923057209151947,0.0,28.0,3333.33375,13.37336167166989,0.5214374738696003,Q5,1,13.37336167166989,2025-07,SY,0.03566229779111971,True
