day,symbol,spec_rr_csv,why_csv,V0_rr,V0_why,V0_exit_m,V1_rr,V1_why,V1_exit_m,V2_rr,V2_why,V2_exit_m,V3_rr,V3_why,V3_exit_m
2025-11-17,TERN,2.0,target,2.0,target,684,2.0,target,644,2.0,target,644,2.0,target,684
2025-11-20,CONI,2.0,target,2.0,target,682,2.0,target,679,2.0,target,679,2.0,target,682
2025-11-20,CORD,2.0,target,2.000000000000005,target,679,2.000000000000005,target,679,2.000000000000005,target,679,2.000000000000005,target,679
2025-11-20,CRCD,-1.0449213161659503,stop,-1.0449213161659503,stop,629,-1.0449213161659503,stop,629,-1.0449213161659503,stop,629,-1.0449213161659503,stop,629
2025-11-20,IREX,2.0,target,2.0,target,623,2.0,target,623,2.0,target,623,2.0,target,623
2025-11-20,LABD,-1.087433333333339,stop,-1.087433333333339,stop,782,-1.087433333333339,stop,782,-1.087433333333339,stop,782,-1.087433333333339,stop,782
2025-11-20,LMND,-1.0705420560747658,stop,-1.0705420560747658,stop,658,-1.0705420560747658,stop,658,-1.0705420560747658,stop,658,-1.0705420560747658,stop,658
2025-11-20,QBTZ,-1.030145807414779,stop,-1.0301458074147787,stop,793,-1.0301458074147787,stop,793,-1.0301458074147787,stop,793,-1.0301458074147787,stop,793
2025-11-20,QID,2.0,target,2.0,target,938,2.0,target,938,2.0,target,938,2.0,target,938
2025-11-20,RGTZ,2.0,target,2.000000000000005,target,753,2.000000000000005,target,749,2.000000000000005,target,749,2.000000000000005,target,753
2025-11-20,RUN,-1.028873894767358,stop,-1.028873894767358,stop,659,-1.028873894767358,stop,659,-1.028873894767358,stop,659,-1.028873894767358,stop,659
2025-11-20,SMST,2.0,target,2.0,target,670,2.0,target,670,2.0,target,670,2.0,target,670
2025-11-20,SOUX,2.0,target,2.0,target,604,2.0,target,604,2.0,target,604,2.0,target,604
2025-11-20,SPXS,2.0,target,2.0,target,946,2.0,target,941,2.0,target,941,2.0,target,946
2025-11-20,TNDM,-1.0934339622641565,stop,-1.0934339622641565,stop,646,-1.0934339622641565,stop,646,-1.0934339622641565,stop,646,-1.0934339622641565,stop,646
2025-11-20,TSLQ,2.0,target,2.0000000000000075,target,832,2.0000000000000075,target,832,2.0000000000000075,target,832,2.0000000000000075,target,832
2025-11-20,TSLR,-1.1054594594594622,stop,-1.1054594594594622,stop,661,-1.1054594594594622,stop,661,-1.1054594594594622,stop,661,-1.1054594594594622,stop,661
2025-11-20,TSLT,-1.0786129032258105,stop,-1.0786129032258103,stop,660,-1.0786129032258103,stop,660,-1.0786129032258103,stop,660,-1.0786129032258103,stop,660
2025-11-20,VIXY,2.0,target,2.0,target,714,2.0,target,714,2.0,target,714,2.0,target,714
2025-11-20,VXX,2.0,target,2.0,target,714,2.0,target,714,2.0,target,714,2.0,target,714
2025-11-28,APLD,1.4759523809523694,eod,1.4759523809523694,eod,955,1.4759523809523694,eod,955,1.4759523809523694,eod,955,1.4759523809523694,eod,955
2025-11-28,APLX,2.0,target,2.0,target,620,2.0,target,620,2.0,target,620,2.0,target,620
2025-11-28,CLSX,-1.0284244604316546,stop,-1.0284244604316546,stop,646,-1.0284244604316546,stop,646,-1.0284244604316546,stop,646,-1.0284244604316546,stop,646
2025-11-28,CORD,-1.0533554610517577,stop,-1.0533554610517575,stop,633,-1.0533554610517575,stop,633,-1.0533554610517575,stop,633,-1.0533554610517575,stop,633
2025-11-28,CRCL,1.1400895230102102,eod,1.1400895230102102,eod,956,1.1400895230102102,eod,956,1.1400895230102102,eod,956,1.1400895230102102,eod,956
2025-11-28,CRDU,2.0,target,2.0,target,792,2.0,target,792,2.0,target,792,2.0,target,792
2025-11-28,INTW,2.0,target,2.0,target,666,2.0,target,666,2.0,target,666,2.0,target,666
2025-11-28,MFI,-1.0622195121951234,stop,-1.0622195121951234,stop,630,-1.0622195121951234,stop,630,-1.0622195121951234,stop,630,-1.0622195121951234,stop,630
2025-11-28,MVLL,1.670886075949369,eod,1.6708860759493693,eod,907,1.6708860759493693,eod,907,1.6708860759493693,eod,907,1.6708860759493693,eod,907
2025-11-28,NVTX,2.0,target,2.0,target,607,2.0,target,607,2.0,target,607,2.0,target,607
2025-11-28,OKLL,-0.6092715231788098,eod,-0.6092715231788098,eod,955,-0.6092715231788098,eod,955,-0.6092715231788098,eod,955,-0.6092715231788098,eod,955
2025-11-28,RIOX,-1.021999999999999,stop,-1.021999999999999,stop,749,-1.021999999999999,stop,749,-1.021999999999999,stop,749,-1.021999999999999,stop,749
2025-11-28,SMST,2.0,target,2.0,target,761,2.0,target,761,2.0,target,761,2.0,target,761
2025-11-28,WULX,-1.2386964633806736,stop,-1.2386964633806736,stop,650,-1.2386964633806736,stop,650,-1.2386964633806736,stop,650,-1.2386964633806736,stop,650
2026-01-23,APLD,-1.0668867924528258,stop,-1.0668867924528258,stop,646,-1.0668867924528258,stop,646,-1.0668867924528258,stop,646,-1.0668867924528258,stop,646
2026-01-23,APLX,2.0,target,2.0,target,636,2.0,target,636,2.0,target,636,2.0,target,636
2026-01-23,APPX,-1.0955221318879846,stop,-1.0955221318879846,stop,747,-1.0955221318879846,stop,747,-1.0955221318879846,stop,747,-1.0955221318879846,stop,747
2026-01-23,BEX,-1.0554306273892538,stop,-1.0554306273892538,stop,752,-1.0554306273892538,stop,752,-1.0554306273892538,stop,752,-1.0554306273892538,stop,752
2026-01-23,CIFU,-1.804129032258064,stop,-1.804129032258064,stop,715,-1.804129032258064,stop,715,-1.804129032258064,stop,715,-1.804129032258064,stop,715
2026-01-23,CLSX,-1.2452015426367675,stop,-1.2452015426367675,stop,720,-1.2452015426367675,stop,720,-1.2452015426367675,stop,720,-1.2452015426367675,stop,720
2026-01-23,CRMX,2.0,target,2.0,target,855,2.0,target,855,2.0,target,855,2.0,target,855
2026-01-23,CRVS,-1.046192982456143,stop,-1.046192982456143,stop,629,-1.046192982456143,stop,629,-1.046192982456143,stop,629,-1.046192982456143,stop,629
2026-01-23,CRWV,-1.067151079136689,stop,-1.067151079136689,stop,672,-1.067151079136689,stop,672,-1.067151079136689,stop,672,-1.067151079136689,stop,672
2026-01-23,HYMC,-1.0486176470588258,stop,-1.0486176470588258,stop,755,-1.0486176470588258,stop,755,-1.0486176470588258,stop,755,-1.0486176470588258,stop,755
2026-01-23,IREN,2.0,target,2.0000000000000115,target,705,2.0000000000000115,target,705,2.0000000000000115,target,705,2.0000000000000115,target,705
2026-01-23,KOLD,-1.0571578947368376,stop,-1.0571578947368376,stop,753,-1.0571578947368376,stop,753,-1.0571578947368376,stop,753,-1.0571578947368376,stop,753
2026-01-23,MUU,-1.0510874172185454,stop,-1.0510874172185454,stop,687,-1.0510874172185454,stop,687,-1.0510874172185454,stop,687,-1.0510874172185454,stop,687
2026-01-23,RKLX,-1.0454539007092152,stop,-1.0454539007092152,stop,667,-1.0454539007092152,stop,667,-1.0454539007092152,stop,667,-1.0454539007092152,stop,667
2026-01-23,SMCZ,-1.428076923076926,stop,-1.4280769230769261,stop,592,-1.4280769230769261,stop,592,-1.4280769230769261,stop,592,-1.4280769230769261,stop,592
2026-01-23,TECX,-0.6813186813186758,eod,-0.6813186813186758,eod,957,-0.6813186813186758,eod,957,-0.6813186813186758,eod,957,-0.6813186813186758,eod,957
2026-01-23,USAR,-1.0476108412667595,stop,-1.0476108412667597,stop,893,-1.0476108412667597,stop,893,-1.0476108412667597,stop,893,-1.0476108412667597,stop,893
2026-01-23,USAU,0.7692307692307699,eod,0.7692307692307699,eod,955,0.7692307692307699,eod,955,0.7692307692307699,eod,955,0.7692307692307699,eod,955
2026-01-23,UUUG,2.0,target,2.0,target,705,2.0,target,705,2.0,target,705,2.0,target,705
2026-01-23,VOYG,2.0,target,2.0,target,746,2.0,target,742,2.0,target,742,2.0,target,746
2026-01-23,WYFI,2.0,target,2.0,target,751,2.0,target,751,2.0,target,751,2.0,target,751
2026-02-13,AKAM,1.0988023952095844,eod,1.0988023952095844,eod,955,1.0988023952095844,eod,955,1.0988023952095844,eod,955,1.0988023952095844,eod,955
2026-02-13,AMSC,-1.083987341772151,stop,-1.083987341772151,stop,643,-1.083987341772151,stop,643,-1.083987341772151,stop,643,-1.083987341772151,stop,643
2026-02-13,APLX,-1.026837322023628,stop,-1.026837322023628,stop,646,-1.026837322023628,stop,646,-1.026837322023628,stop,646,-1.026837322023628,stop,646
2026-02-13,ASTX,-1.0342391742601391,stop,-1.0342391742601391,stop,656,-1.0342391742601391,stop,656,-1.0342391742601391,stop,656,-1.0342391742601391,stop,656
2026-02-13,BE,-1.0813131313131323,stop,-1.0813131313131323,stop,648,-1.0813131313131323,stop,648,-1.0813131313131323,stop,648,-1.0813131313131323,stop,648
2026-02-13,BETR,-1.0551724137931036,stop,-1.0551724137931036,stop,809,-1.0551724137931036,stop,809,-1.0551724137931036,stop,809,-1.0551724137931036,stop,809
2026-02-13,CLMT,2.0,target,2.0,target,645,2.0,target,645,2.0,target,645,2.0,target,645
2026-02-13,CRWL,-1.1271379310344838,stop,-1.1271379310344838,stop,643,-1.1271379310344838,stop,643,-1.1271379310344838,stop,643,-1.1271379310344838,stop,643
2026-02-13,CRWV,-1.037370656370656,stop,-1.037370656370656,stop,781,-1.037370656370656,stop,781,-1.037370656370656,stop,781,-1.037370656370656,stop,781
2026-02-13,CWVX,-1.031626168224297,stop,-1.0316261682242973,stop,594,-1.0316261682242973,stop,594,-1.0316261682242973,stop,594,-1.0316261682242973,stop,594
2026-02-13,DKNG,-1.0442000000000036,stop,-1.0442000000000036,stop,613,-1.0442000000000036,stop,613,-1.0442000000000036,stop,613,-1.0442000000000036,stop,613
2026-02-13,ETHU,0.6338028169014148,eod,0.6338028169014148,eod,955,0.6338028169014148,eod,955,0.6338028169014148,eod,955,0.6338028169014148,eod,955
2026-02-13,FIGR,-1.076425531914888,stop,-1.076425531914888,stop,728,-1.076425531914888,stop,728,-1.076425531914888,stop,728,-1.076425531914888,stop,728
2026-02-13,HOOG,2.0,target,2.000000000000009,target,619,2.000000000000009,target,616,2.000000000000009,target,616,2.000000000000009,target,619
2026-02-13,HUT,-1.043064516129035,stop,-1.043064516129035,stop,869,-1.043064516129035,stop,869,-1.043064516129035,stop,869,-1.043064516129035,stop,869
2026-02-13,IONQ,0.5883737349964685,eod,0.5883737349964685,eod,955,0.5883737349964685,eod,955,0.5883737349964685,eod,955,0.5883737349964685,eod,955
2026-02-13,IPGP,-1.0726857142857091,stop,-1.0726857142857091,stop,648,-1.0726857142857091,stop,648,-1.0726857142857091,stop,648,-1.0726857142857091,stop,648
2026-02-13,NBIS,-1.2085515435501653,stop,-1.2085515435501653,stop,597,-1.2085515435501653,stop,597,-1.0639884233737609,stop,596,-1.0639884233737609,stop,596
2026-02-13,NEBX,-1.1853154761904752,stop,-1.1853154761904752,stop,597,-1.1853154761904752,stop,597,-1.0366547619047615,stop,596,-1.0366547619047615,stop,596
2026-02-13,PDFS,-1.068778971286922,stop,-1.068778971286922,stop,646,-1.068778971286922,stop,646,-1.068778971286922,stop,646,-1.068778971286922,stop,646
2026-02-13,PLTU,-1.1698462222222332,stop,-1.1698462222222332,stop,639,-1.1698462222222332,stop,639,-1.1698462222222332,stop,639,-1.1698462222222332,stop,639
2026-02-13,RGTZ,-1.026824834105989,stop,-1.026824834105989,stop,585,-1.026824834105989,stop,585,-1.026824834105989,stop,585,-1.026824834105989,stop,585
2026-02-13,RKLX,-1.0386610568435914,stop,-1.0386610568435914,stop,649,-1.0386610568435914,stop,649,-1.0386610568435914,stop,649,-1.0386610568435914,stop,649
2026-02-13,ROBN,2.0,target,1.9999999999999918,target,620,1.9999999999999918,target,620,1.9999999999999918,target,620,1.9999999999999918,target,620
2026-02-13,UTSL,2.0,target,2.0,target,639,2.0,target,639,2.0,target,639,2.0,target,639
2026-02-13,VAL,2.0,target,2.0,target,705,2.0,target,705,2.0,target,705,2.0,target,705
2026-02-13,WYNN,-1.0807299333526497,stop,-1.0807299333526497,stop,614,-1.0807299333526497,stop,614,-1.0807299333526497,stop,614,-1.0807299333526497,stop,614
2026-02-18,APLD,-1.0350000000000037,stop,-1.0350000000000037,stop,862,-1.0350000000000037,stop,862,-1.0350000000000037,stop,862,-1.0350000000000037,stop,862
2026-02-18,BEX,2.0,target,1.9999999999999951,target,620,1.9999999999999951,target,604,1.9999999999999951,target,604,1.9999999999999951,target,620
2026-02-18,CAPR,2.0,target,2.000000000000005,target,699,2.000000000000005,target,698,2.000000000000005,target,698,2.000000000000005,target,699
2026-02-18,CCOI,2.0,target,2.0,target,751,2.0,target,751,2.0,target,751,2.0,target,751
2026-02-18,CNK,-1.0517777777777768,stop,-1.0517777777777768,stop,608,-1.0517777777777768,stop,608,-1.0517777777777768,stop,608,-1.0517777777777768,stop,608
2026-02-18,CWVX,2.0,target,2.0,target,683,2.0,target,681,2.0,target,681,2.0,target,683
2026-02-18,DFIN,1.2764227642276451,eod,1.2764227642276451,eod,955,1.2764227642276451,eod,955,1.2764227642276451,eod,955,1.2764227642276451,eod,955
2026-02-18,FIGR,-1.0298110037799268,stop,-1.0298110037799268,stop,949,-1.0298110037799268,stop,949,-1.0298110037799268,stop,949,-1.0298110037799268,stop,949
2026-02-18,GKOS,-1.0672844574780092,stop,-1.0672844574780092,stop,592,-1.0672844574780092,stop,592,-1.0672844574780092,stop,592,-1.0672844574780092,stop,592
2026-02-18,GRAL,-1.0484633569739985,stop,-1.0484633569739983,stop,915,2.0,target,605,2.0,target,605,-1.0484633569739983,stop,915
2026-02-18,HOOG,-1.0414025974025989,stop,-1.0414025974025987,stop,802,-1.0414025974025987,stop,802,-1.0414025974025987,stop,802,-1.0414025974025987,stop,802
2026-02-18,ICLR,-1.0807652173912987,stop,-1.0807652173912987,stop,601,-1.0807652173912987,stop,601,-1.0807652173912987,stop,601,-1.0807652173912987,stop,601
2026-02-18,ISSC,2.0,target,2.0,target,675,2.0,target,668,2.0,target,668,2.0,target,675
2026-02-18,JACK,-1.183544337349392,stop,-1.183544337349392,stop,645,-1.183544337349392,stop,645,-1.183544337349392,stop,645,-1.183544337349392,stop,645
2026-02-18,KLAR,-1.0568667051356029,stop,-1.0568667051356029,stop,607,-1.0568667051356029,stop,607,-1.0568667051356029,stop,607,-1.0568667051356029,stop,607
2026-02-18,KNTK,0.8145161290322551,eod,0.8145161290322551,eod,955,0.8145161290322551,eod,955,0.8145161290322551,eod,955,0.8145161290322551,eod,955
2026-02-18,KOD,2.0,target,1.9999999999999873,target,670,1.9999999999999873,target,662,1.9999999999999873,target,662,1.9999999999999873,target,670
2026-02-18,MSGS,0.0287015945330294,eod,0.028701594533029496,eod,955,0.028701594533029496,eod,955,0.028701594533029496,eod,955,0.028701594533029496,eod,955
2026-02-18,MULL,2.0,target,2.0,target,616,2.0,target,616,2.0,target,616,2.0,target,616
2026-02-18,MUU,2.0,target,2.0000000000000044,target,676,2.0000000000000044,target,676,2.0000000000000044,target,676,2.0000000000000044,target,676
2026-02-18,NEBX,2.0,target,2.0,target,693,2.0,target,693,2.0,target,693,2.0,target,693
2026-02-18,NPO,2.0,target,2.0,target,617,2.0,target,615,2.0,target,615,2.0,target,617
2026-02-18,PL,2.0,target,2.0,target,617,2.0,target,617,2.0,target,617,2.0,target,617
2026-02-18,PLSE,-0.1304347826086996,eod,-0.13043478260869967,eod,955,-0.13043478260869967,eod,955,-0.13043478260869967,eod,955,-0.13043478260869967,eod,955
2026-02-18,QURE,2.0,target,2.0,target,640,2.0,target,640,2.0,target,640,2.0,target,640
2026-02-18,RKLX,0.9098548510313196,eod,0.9098548510313196,eod,955,0.9098548510313196,eod,955,0.9098548510313196,eod,955,0.9098548510313196,eod,955
2026-02-18,ROBN,-1.039577639751555,stop,-1.039577639751555,stop,805,-1.039577639751555,stop,805,-1.039577639751555,stop,805,-1.039577639751555,stop,805
2026-02-18,SAH,2.0,target,2.0,target,816,2.0,target,816,2.0,target,816,2.0,target,816
2026-02-18,SHOP,0.9336801967143024,eod,0.9336801967143024,eod,955,2.0,target,789,2.0,target,789,0.9336801967143024,eod,955
2026-02-18,SNXX,-0.0234375000000008,eod,-0.023437500000000867,eod,955,-0.023437500000000867,eod,955,-0.023437500000000867,eod,955,-0.023437500000000867,eod,955
2026-02-18,WDCX,2.0,target,2.0,target,716,2.0,target,715,2.0,target,715,2.0,target,716
2026-02-18,WULX,-1.1339547704770478,stop,-1.1339547704770478,stop,654,-1.1339547704770478,stop,654,-1.1339547704770478,stop,654,-1.1339547704770478,stop,654
2026-02-26,ASTX,-1.0495940698905748,stop,-1.0495940698905748,stop,616,-1.0495940698905748,stop,616,-1.0495940698905748,stop,616,-1.0495940698905748,stop,616
2026-02-26,BMNZ,2.0,target,2.0,target,715,2.0,target,715,2.0,target,715,2.0,target,715
2026-02-26,CBZ,-1.039500000000002,stop,-1.0395000000000019,stop,660,-1.0395000000000019,stop,660,-1.0395000000000019,stop,660,-1.0395000000000019,stop,660
2026-02-26,CNXC,-1.0396785714285706,stop,-1.0396785714285706,stop,719,-1.0396785714285706,stop,719,-1.0396785714285706,stop,719,-1.0396785714285706,stop,719
2026-02-26,CRSP,2.0,target,2.0,target,694,2.0,target,694,2.0,target,694,2.0,target,694
2026-02-26,EFXT,1.246575342465742,eod,1.246575342465742,eod,955,1.246575342465742,eod,955,1.246575342465742,eod,955,1.246575342465742,eod,955
2026-02-26,ENOV,2.0,target,2.0000000000000067,target,616,2.0000000000000067,target,602,2.0000000000000067,target,602,2.0000000000000067,target,616
2026-02-26,ETHD,-1.2507562189054724,stop,-1.2507562189054724,stop,645,-1.2507562189054724,stop,645,-1.2507562189054724,stop,645,-1.2507562189054724,stop,645
2026-02-26,FTAI,-0.2290502793296078,eod,-0.22905027932960784,eod,955,-0.22905027932960784,eod,955,-0.22905027932960784,eod,955,-0.22905027932960784,eod,955
2026-02-26,FTDR,1.9999999999999956,target,1.9999999999999953,target,899,1.9999999999999953,target,899,1.9999999999999953,target,899,1.9999999999999953,target,899
2026-02-26,IONL,-1.054476190476192,stop,-1.054476190476192,stop,893,-1.054476190476192,stop,893,-1.054476190476192,stop,893,-1.054476190476192,stop,893
2026-02-26,LB,0.2072649572649567,eod,0.20726495726495672,eod,955,0.20726495726495672,eod,955,0.20726495726495672,eod,955,0.20726495726495672,eod,955
2026-02-26,LSTR,2.0,target,2.0,target,885,2.0,target,885,2.0,target,885,2.0,target,885
2026-02-26,MEG,-1.059622222222223,stop,-1.0596222222222227,stop,670,-1.0596222222222227,stop,670,-1.0596222222222227,stop,670,-1.0596222222222227,stop,670
2026-02-26,MIDD,1.6455981941309212,eod,1.6455981941309212,eod,955,1.6455981941309212,eod,955,1.6455981941309212,eod,955,1.6455981941309212,eod,955
2026-02-26,NUTX,-1.1802583246073282,stop,-1.1802583246073282,stop,628,-1.1802583246073282,stop,628,-1.1802583246073282,stop,628,-1.1802583246073282,stop,628
2026-02-26,NXST,2.0,target,2.0,target,640,2.0,target,640,2.0,target,640,2.0,target,640
2026-02-26,PPTA,2.0,target,2.0,target,852,2.0,target,852,2.0,target,852,2.0,target,852
2026-02-26,PRVA,1.1604938271605068,eod,1.1604938271605068,eod,955,1.1604938271605068,eod,955,1.1604938271605068,eod,955,1.1604938271605068,eod,955
2026-02-26,PVLA,-1.095491669389093,stop,-1.095491669389093,stop,823,-1.095491669389093,stop,823,-1.095491669389093,stop,823,-1.095491669389093,stop,823
2026-02-26,RDTL,-1.0342456140350875,stop,-1.0342456140350877,stop,708,-1.0342456140350877,stop,708,-1.0342456140350877,stop,708,-1.0342456140350877,stop,708
2026-02-26,RKLX,-1.0321296296296305,stop,-1.0321296296296305,stop,616,-1.0321296296296305,stop,616,-1.0321296296296305,stop,616,-1.0321296296296305,stop,616
2026-02-26,RNG,2.0,target,2.0000000000000147,target,643,2.0000000000000147,target,643,2.0000000000000147,target,643,2.0000000000000147,target,643
2026-02-26,RVMD,0.6121212121212137,eod,0.6121212121212137,eod,955,0.6121212121212137,eod,955,0.6121212121212137,eod,955,0.6121212121212137,eod,955
2026-02-26,SMCZ,2.0,target,2.0,target,620,2.0,target,620,2.0,target,620,2.0,target,620
2026-02-26,SSG,-0.0588235294117671,eod,-0.05882352941176716,eod,955,-0.05882352941176716,eod,955,-0.05882352941176716,eod,955,-0.05882352941176716,eod,955
2026-02-26,VRDN,2.0,target,2.0000000000000075,target,951,2.0000000000000075,target,623,2.0000000000000075,target,623,2.0000000000000075,target,951
2026-02-26,WRBY,-1.0853548387096783,stop,-1.0853548387096783,stop,721,-1.0853548387096783,stop,721,-1.0853548387096783,stop,721,-1.0853548387096783,stop,721
2026-02-26,XMTR,-1.0675419596811992,stop,-1.0675419596811992,stop,708,-1.0675419596811992,stop,708,-1.0675419596811992,stop,708,-1.0675419596811992,stop,708
2026-03-03,AEHR,-1.0341600000000029,stop,-1.0341600000000029,stop,832,-1.0341600000000029,stop,832,-1.0341600000000029,stop,832,-1.0341600000000029,stop,832
2026-03-03,AGQ,-1.0611097560975602,stop,-1.0611097560975602,stop,847,-1.0611097560975602,stop,847,-1.0611097560975602,stop,847,-1.0611097560975602,stop,847
2026-03-03,ASTS,-1.0505611111111095,stop,-1.0505611111111095,stop,693,-1.0505611111111095,stop,693,-1.0505611111111095,stop,693,-1.0505611111111095,stop,693
2026-03-03,ASTX,2.0,target,2.0,target,740,2.0,target,740,2.0,target,740,2.0,target,740
2026-03-03,BKSY,2.0,target,2.000000000000008,target,816,2.000000000000008,target,816,2.000000000000008,target,816,2.000000000000008,target,816
2026-03-03,BNAI,2.0,target,1.9999999999999938,target,634,1.9999999999999938,target,634,1.9999999999999938,target,634,1.9999999999999938,target,634
2026-03-03,CENX,0.043875387375628,eod,0.043875387375628086,eod,955,0.043875387375628086,eod,955,0.043875387375628086,eod,955,0.043875387375628086,eod,955
2026-03-03,CGON,2.0,target,2.0,target,823,2.0,target,790,2.0,target,790,2.0,target,823
2026-03-03,CORD,2.0,target,2.0,target,599,2.0,target,599,2.0,target,599,2.0,target,599
2026-03-03,CRCL,2.0,target,1.9999999999999918,target,677,1.9999999999999918,target,677,1.9999999999999918,target,677,1.9999999999999918,target,677
2026-03-03,ETHU,-1.0466844670950604,stop,-1.0466844670950604,stop,693,-1.0466844670950604,stop,693,-1.0466844670950604,stop,693,-1.0466844670950604,stop,693
2026-03-03,GDXD,0.386792452830188,eod,0.386792452830188,eod,955,0.386792452830188,eod,955,0.386792452830188,eod,955,0.386792452830188,eod,955
2026-03-03,HOOG,2.0,target,2.0,target,813,2.0,target,813,2.0,target,813,2.0,target,813
2026-03-03,IBTA,-1.0979230769230734,stop,-1.0979230769230734,stop,850,-1.0979230769230734,stop,850,-1.0979230769230734,stop,850,-1.0979230769230734,stop,850
2026-03-03,INTA,2.0,target,2.0,target,682,2.0,target,682,2.0,target,682,2.0,target,682
2026-03-03,IREZ,-1.1280878378378405,stop,-1.1280878378378403,stop,743,-1.1280878378378403,stop,743,-1.1280878378378403,stop,743,-1.1280878378378403,stop,743
2026-03-03,NEBX,-1.0679056603773616,stop,-1.0679056603773616,stop,876,-1.0679056603773616,stop,876,-1.0679056603773616,stop,876,-1.0679056603773616,stop,876
2026-03-03,RKLB,-1.0512805755395696,stop,-1.0512805755395696,stop,868,-1.0512805755395696,stop,868,-1.0512805755395696,stop,868,-1.0512805755395696,stop,868
2026-03-03,RKLX,-1.0563395256261374,stop,-1.0563395256261374,stop,721,-1.0563395256261374,stop,721,-1.0563395256261374,stop,721,-1.0563395256261374,stop,721
2026-03-03,ROBN,-1.063939393939396,stop,-1.063939393939396,stop,702,-1.063939393939396,stop,702,-1.063939393939396,stop,702,-1.063939393939396,stop,702
2026-03-03,SLG,-1.1141176470588157,stop,-1.1141176470588157,stop,845,-1.1141176470588157,stop,845,-1.1141176470588157,stop,845,-1.1141176470588157,stop,845
2026-03-03,SVIX,-1.055136932925134,stop,-1.055136932925134,stop,951,-1.055136932925134,stop,951,-1.055136932925134,stop,951,-1.055136932925134,stop,951
2026-03-03,TEAM,2.0,target,2.0,target,829,2.0,target,822,2.0,target,822,2.0,target,829
2026-03-03,TREE,2.0,target,2.0000000000000058,target,901,2.0000000000000058,target,901,2.0000000000000058,target,901,2.0000000000000058,target,901
2026-03-03,TYRA,0.3139534883721051,eod,0.3139534883721051,eod,955,0.3139534883721051,eod,955,0.3139534883721051,eod,955,0.3139534883721051,eod,955
2026-03-03,UVXY,-1.0370623742454737,stop,-1.0370623742454737,stop,685,-1.0370623742454737,stop,685,-1.0370623742454737,stop,685,-1.0370623742454737,stop,685
2026-03-03,WGS,2.0,target,2.0,target,777,2.0,target,749,2.0,target,749,2.0,target,777
2026-03-09,AEHR,2.0,target,2.0,target,772,2.0,target,772,2.0,target,772,2.0,target,772
2026-03-09,APLX,-1.0814081632653052,stop,-1.0814081632653052,stop,591,-1.0814081632653052,stop,591,-1.0814081632653052,stop,591,-1.0814081632653052,stop,591
2026-03-09,AVGG,2.0,target,2.0,target,747,2.0,target,747,2.0,target,747,2.0,target,747
2026-03-09,AVGU,2.0,target,2.0,target,762,2.0,target,762,2.0,target,762,2.0,target,762
2026-03-09,AVGX,2.0,target,2.0,target,724,2.0,target,724,2.0,target,724,2.0,target,724
2026-03-09,AVL,2.0,target,2.0,target,762,2.0,target,762,2.0,target,762,2.0,target,762
2026-03-09,AXTI,-1.061303571428566,stop,-1.061303571428566,stop,593,-1.061303571428566,stop,593,-1.061303571428566,stop,593,-1.061303571428566,stop,593
2026-03-09,BE,2.0,target,2.0,target,925,2.0,target,925,2.0,target,925,2.0,target,925
2026-03-09,BETA,2.0,target,2.0,target,927,2.0,target,924,2.0,target,924,2.0,target,927
2026-03-09,CCL,0.699186991869916,eod,0.699186991869916,eod,955,0.699186991869916,eod,955,0.699186991869916,eod,955,0.699186991869916,eod,955
2026-03-09,CIEN,1.0991902834007996,eod,1.0991902834007996,eod,955,1.0991902834007996,eod,955,1.0991902834007996,eod,955,1.0991902834007996,eod,955
2026-03-09,CLDX,-1.0714823529411786,stop,-1.0714823529411786,stop,790,-1.0714823529411786,stop,790,-1.0714823529411786,stop,790,-1.0714823529411786,stop,790
2026-03-09,CLS,1.3554301833568363,eod,1.3554301833568365,eod,955,2.0,target,946,2.0,target,946,1.3554301833568365,eod,955
2026-03-09,COHX,0.9042553191489326,eod,0.9042553191489326,eod,955,0.9042553191489326,eod,955,0.9042553191489326,eod,955,0.9042553191489326,eod,955
2026-03-09,CUK,0.8545454545454514,eod,0.8545454545454514,eod,955,0.8545454545454514,eod,955,0.8545454545454514,eod,955,0.8545454545454514,eod,955
2026-03-09,FIGR,-1.0436428571428595,stop,-1.0436428571428595,stop,806,-1.0436428571428595,stop,806,-1.0436428571428595,stop,806,-1.0436428571428595,stop,806
2026-03-09,FSLY,2.0,target,2.0,target,689,2.0,target,689,2.0,target,689,2.0,target,689
2026-03-09,GDXD,-1.0321295664475325,stop,-1.0321295664475325,stop,629,-1.0321295664475325,stop,629,-1.0321295664475325,stop,629,-1.0321295664475325,stop,629
2026-03-09,GEVX,2.0,target,2.000000000000006,target,765,2.000000000000006,target,765,2.000000000000006,target,765,2.000000000000006,target,765
2026-03-09,ISSC,1.1327612317011655,eod,1.1327612317011657,eod,955,1.1327612317011657,eod,955,1.1327612317011657,eod,955,1.1327612317011657,eod,955
2026-03-09,JNUG,-0.0473684210526189,eod,-0.04736842105261898,eod,955,-0.04736842105261898,eod,955,-0.04736842105261898,eod,955,-0.04736842105261898,eod,955
2026-03-09,KORU,2.0,target,2.0,target,673,2.0,target,672,2.0,target,672,2.0,target,673
2026-03-09,LABU,1.0,eod,1.0,eod,955,1.0,eod,955,1.0,eod,955,1.0,eod,955
