symbol,ts,open,high,low,close,volume,trade_count,vwap,arrival
ARE,2026-09-15 17:19:00+00:00,52.995,52.995,52.995,52.995,175.0,12.0,52.995,1789492800.082494
AGX,2026-09-15 17:19:00+00:00,387.05,387.05,387.05,387.05,286.0,14.0,387.05,1789492800.0825284
ADI,2026-09-15 17:19:00+00:00,360.42,360.64,360.335,360.64,7987.0,193.0,360.557068,1789492800.0826068
ARX,2026-09-15 17:19:00+00:00,19.835,19.835,19.835,19.835,730.0,12.0,19.835,1789492800.083103
APLD,2026-09-15 17:19:00+00:00,23.755,23.77,23.74,23.755,19393.0,188.0,23.759378,1789492800.0831287
AJG,2026-09-15 17:19:00+00:00,251.835,251.84,251.825,251.825,790.0,37.0,251.833621,1789492800.083188
ARM,2026-09-15 17:19:00+00:00,242.36,242.37,242.335,242.335,1527.0,65.0,242.343571,1789492800.083206
AMSC,2026-09-15 17:19:00+00:00,27.65,27.69,27.65,27.69,1415.0,62.0,27.676667,1789492800.0832202
APPF,2026-09-15 17:19:00+00:00,226.87,227.22,226.87,227.22,760.0,50.0,226.986667,1789492800.0832348
ALL,2026-09-15 17:19:00+00:00,255.95,256.01,255.85,255.85,1640.0,87.0,255.940028,1789492800.083248
AEIS,2026-09-15 17:19:00+00:00,246.92,246.93,246.58,246.58,1248.0,75.0,246.787275,1789492800.0864546
AWK,2026-09-15 17:19:00+00:00,138.77,138.81,138.77,138.81,1217.0,63.0,138.78517,1789492800.08654
ARIS,2026-09-15 17:19:00+00:00,18.36,18.36,18.36,18.36,862.0,36.0,18.36,1789492800.0865598
AVL,2026-09-15 17:19:00+00:00,33.45,33.45,33.43,33.43,1117.0,10.0,33.447871,1789492800.1642838
AVGO,2026-09-15 17:19:00+00:00,338.18,338.3,338.12,338.3,39335.0,1028.0,338.192304,1789492800.1643138
ACT,2026-09-15 17:19:00+00:00,48.67,48.675,48.67,48.675,345.0,13.0,48.673333,1789492800.16438
ACAD,2026-09-15 17:19:00+00:00,26.82,26.825,26.82,26.825,2331.0,61.0,26.821292,1789492800.164401
ALMR,2026-09-15 17:19:00+00:00,29.505,29.505,29.505,29.505,176.0,6.0,29.505,1789492800.1644182
APA,2026-09-15 17:19:00+00:00,46.925,47.0,46.92,46.975,15714.0,219.0,46.973354,1789492800.1644363
APG,2026-09-15 17:19:00+00:00,36.62,36.72,36.61,36.7,19250.0,236.0,36.637604,1789492800.164454
AYA,2026-09-15 17:19:00+00:00,26.28,26.28,26.23,26.25,2765.0,38.0,26.253885,1789492800.1644897
ALLE,2026-09-15 17:19:00+00:00,153.965,154.04,153.965,154.035,1778.0,50.0,154.011429,1789492800.1649432
APAM,2026-09-15 17:19:00+00:00,36.905,36.905,36.905,36.905,402.0,14.0,36.905,1789492800.1649663
AEHR,2026-09-15 17:19:00+00:00,81.58,81.58,81.56,81.56,337.0,9.0,81.57,1789492800.165073
AN,2026-09-15 17:19:00+00:00,203.9,203.9,203.9,203.9,114.0,5.0,203.9,1789492800.165094
AVUV,2026-09-15 17:19:00+00:00,123.81,123.82,123.81,123.8199,2158.0,39.0,123.813951,1789492800.1651125
AM,2026-09-15 17:19:00+00:00,21.3,21.31,21.295,21.295,6662.0,83.0,21.299254,1789492800.16513
ASO,2026-09-15 17:19:00+00:00,51.655,51.655,51.58,51.605,3653.0,77.0,51.6154,1789492800.165147
AVGU,2026-09-15 17:19:00+00:00,26.19,26.19,26.19,26.19,166.0,4.0,26.19,1789492800.1651695
ACWI,2026-09-15 17:19:00+00:00,158.17,158.17,158.17,158.17,669.0,18.0,158.17,1789492800.1652608
AMRX,2026-09-15 17:19:00+00:00,16.8284,16.8284,16.82,16.82,6395.0,77.0,16.820734,1789492800.165279
AMCR,2026-09-15 17:19:00+00:00,42.48,42.49,42.48,42.49,1524.0,49.0,42.485868,1789492800.165296
AOM,2026-09-15 17:19:00+00:00,49.03,49.03,49.03,49.03,274.0,4.0,49.03,1789492800.1653128
AOSL,2026-09-15 17:19:00+00:00,24.255,24.255,24.255,24.255,346.0,18.0,24.255,1789492800.1653292
ADM,2026-09-15 17:19:00+00:00,87.015,87.015,87.0,87.0,1682.0,49.0,87.005,1789492800.165407
ABNB,2026-09-15 17:19:00+00:00,168.08,168.12,168.08,168.09,1486.0,61.0,168.101429,1789492800.1654248
ATI,2026-09-15 17:19:00+00:00,185.79,186.0,185.79,186.0,1658.0,68.0,185.907179,1789492800.1654418
ASB,2026-09-15 17:19:00+00:00,30.2505,30.26,30.2505,30.26,1292.0,38.0,30.258417,1789492800.1655128
BAI,2026-09-15 17:19:00+00:00,42.495,42.5,42.495,42.5,620.0,8.0,42.496765,1789492800.1655312
AS,2026-09-15 17:19:00+00:00,26.765,26.77,26.76,26.7656,5886.0,73.0,26.76565,1789492800.1656206
APH,2026-09-15 17:19:00+00:00,77.47,77.49,77.46,77.465,8087.0,147.0,77.469152,1789492800.1656387
AXGN,2026-09-15 17:19:00+00:00,44.935,44.935,44.92,44.92,859.0,49.0,44.926024,1789492800.1656568
ALGM,2026-09-15 17:19:00+00:00,33.345,33.38,33.34,33.375,7663.0,86.0,33.360067,1789492800.1656735
AFRM,2026-09-15 17:19:00+00:00,72.22,72.225,72.2,72.2,1898.0,53.0,72.2194,1789492800.16569
AVT,2026-09-15 17:19:00+00:00,92.46,92.48,92.45,92.46,1961.0,90.0,92.46175,1789492800.1657073
ARCC,2026-09-15 17:19:00+00:00,19.395,19.3976,19.39,19.39,4057.0,26.0,19.395274,1789492800.1657238
AGCO,2026-09-15 17:19:00+00:00,125.23,125.25,125.2,125.2,1510.0,48.0,125.223521,1789492800.1657434
AGO,2026-09-15 17:19:00+00:00,70.96,70.96,70.96,70.96,180.0,14.0,70.96,1789492800.1658149
BAM,2026-09-15 17:19:00+00:00,46.1,46.11,46.095,46.1,1868.0,44.0,46.100833,1789492800.16589
AXP,2026-09-15 17:19:00+00:00,323.83,323.83,323.725,323.725,1942.0,97.0,323.776793,1789492800.1659079
AVY,2026-09-15 17:19:00+00:00,170.285,170.285,170.285,170.285,146.0,22.0,170.285,1789492800.1659245
AWR,2026-09-15 17:19:00+00:00,87.045,87.045,87.045,87.045,200.0,8.0,87.045,1789492800.1659424
AXON,2026-09-15 17:19:00+00:00,436.63,436.6779,436.44,436.48,2200.0,94.0,436.572005,1789492800.1660237
APD,2026-09-15 17:19:00+00:00,289.18,289.19,289.12,289.19,788.0,55.0,289.163684,1789492800.1660423
AER,2026-09-15 17:19:00+00:00,138.035,138.09,138.03,138.03,1808.0,29.0,138.034706,1789492800.1660597
AFG,2026-09-15 17:19:00+00:00,142.885,142.885,142.885,142.885,176.0,14.0,142.885,1789492800.1660767
AXTA,2026-09-15 17:19:00+00:00,33.12,33.14,33.12,33.14,996.0,29.0,33.126557,1789492800.1660938
AVLV,2026-09-15 17:19:00+00:00,93.03,93.0399,93.03,93.0399,1652.0,7.0,93.032512,1789492800.1661112
AAUC,2026-09-15 17:19:00+00:00,20.96,20.965,20.91,20.94,3611.0,44.0,20.939297,1789492800.1661854
AAAU,2026-09-15 17:19:00+00:00,42.33,42.33,42.33,42.33,363.0,3.0,42.33,1789492800.1662035
AIPO,2026-09-15 17:19:00+00:00,27.25,27.27,27.25,27.27,1736.0,23.0,27.256017,1789492800.1662853
AMBA,2026-09-15 17:19:00+00:00,65.77,65.78,65.76,65.775,2637.0,49.0,65.773548,1789492800.1663027
ACMR,2026-09-15 17:19:00+00:00,63.745,63.745,63.745,63.745,690.0,30.0,63.745,1789492800.1663198
ALGT,2026-09-15 17:19:00+00:00,78.5,78.51,78.46,78.46,870.0,30.0,78.494,1789492800.166337
ACN,2026-09-15 17:19:00+00:00,197.38,197.38,197.27,197.27,3892.0,115.0,197.324776,1789492800.1664119
APP,2026-09-15 17:19:00+00:00,331.835,331.86,331.63,331.805,6635.0,149.0,331.773425,1789492800.1664302
AMD,2026-09-15 17:19:00+00:00,502.2201,502.7399,502.12,502.64,15945.0,356.0,502.398131,1789492800.166448
AMT,2026-09-15 17:19:00+00:00,176.78,176.84,176.77,176.77,1114.0,33.0,176.798793,1789492800.1665277
ATKR,2026-09-15 17:19:00+00:00,94.53,94.53,94.53,94.53,1186.0,43.0,94.53,1789492800.1665497
ACM,2026-09-15 17:19:00+00:00,65.02,65.02,65.02,65.02,544.0,38.0,65.02,1789492800.1665673
ALNY,2026-09-15 17:19:00+00:00,240.795,240.81,240.795,240.81,482.0,36.0,240.803609,1789492800.166584
AAP,2026-09-15 17:19:00+00:00,44.075,44.075,44.07,44.07,2260.0,55.0,44.072169,1789492800.1666
ALAB,2026-09-15 17:19:00+00:00,257.42,257.62,257.42,257.52,4631.0,129.0,257.537822,1789492800.166704
BAC.PRB,2026-09-15 17:19:00+00:00,23.31,23.31,23.31,23.31,702.0,3.0,23.31,1789492800.166722
AGI,2026-09-15 17:19:00+00:00,35.12,35.14,35.12,35.14,9442.0,122.0,35.125277,1789492800.1668096
ANDG,2026-09-15 17:19:00+00:00,55.125,55.125,55.125,55.125,152.0,4.0,55.125,1789492800.1668284
A,2026-09-15 17:19:00+00:00,150.525,150.525,150.525,150.525,201.0,32.0,150.525,1789492800.166846
ALH,2026-09-15 17:19:00+00:00,21.11,21.11,21.05,21.06,1487.0,35.0,21.091,1789492800.166864
BAC,2026-09-15 17:19:00+00:00,59.39,59.405,59.37,59.4,153879.0,1323.0,59.386506,1789492800.1668816
ADNT,2026-09-15 17:19:00+00:00,18.591,18.6,18.59,18.59,1417.0,32.0,18.591222,1789492800.1668983
AMAT,2026-09-15 17:19:00+00:00,417.8901,418.0,417.89,417.945,3891.0,196.0,417.941476,1789492800.1669154
AMDD,2026-09-15 17:19:00+00:00,28.103,28.103,28.103,28.103,333.0,1.0,28.103,1789492800.1669867
AMDL,2026-09-15 17:19:00+00:00,54.3954,54.4613,54.3954,54.4613,764.0,14.0,54.426258,1789492800.1670647
ATEX,2026-09-15 17:19:00+00:00,77.35,77.35,77.28,77.28,648.0,17.0,77.326271,1789492800.1670825
ARKB,2026-09-15 17:19:00+00:00,25.26,25.26,25.26,25.26,3163.0,3.0,25.26,1789492800.1671
BAB,2026-09-15 17:19:00+00:00,25.952,25.952,25.95,25.95,300.0,2.0,25.950667,1789492800.1671166
AU,2026-09-15 17:19:00+00:00,99.98,100.0541,99.91,100.0,1366.0,46.0,99.987945,1789492800.167134
ALRM,2026-09-15 17:19:00+00:00,55.37,55.4,55.37,55.4,5577.0,77.0,55.37125,1789492800.1701186
BALL,2026-09-15 17:19:00+00:00,60.77,60.77,60.76,60.76,866.0,31.0,60.762,1789492800.1703444
ALLY,2026-09-15 17:19:00+00:00,40.87,40.87,40.85,40.85,3395.0,91.0,40.861445,1789492800.1703684
AORT,2026-09-15 17:19:00+00:00,25.585,25.585,25.585,25.585,664.0,28.0,25.585,1789492800.1703885
AON,2026-09-15 17:19:00+00:00,308.6,308.64,308.425,308.425,1231.0,66.0,308.53172,1789492800.1704063
AAMI,2026-09-15 17:19:00+00:00,86.0788,86.095,86.0788,86.095,552.0,13.0,86.086373,1789492800.1704245
ARLP,2026-09-15 17:19:00+00:00,26.215,26.215,26.215,26.215,200.0,4.0,26.215,1789492800.1704423
ARQT,2026-09-15 17:19:00+00:00,23.52,23.52,23.5,23.515,3697.0,66.0,23.513714,1789492800.1704597
AAPL,2026-09-15 17:19:00+00:00,329.71,329.73,329.65,329.655,17468.0,595.0,329.691571,1789492800.1704762
ATMU,2026-09-15 17:19:00+00:00,44.355,44.355,44.28,44.28,3074.0,69.0,44.329415,1789492800.1705625
ATO,2026-09-15 17:19:00+00:00,162.855,162.855,162.745,162.77,1373.0,59.0,162.794971,1789492800.1705813
AMLX,2026-09-15 17:19:00+00:00,32.84,32.84,32.84,32.84,361.0,19.0,32.84,1789492800.170599
ANRO,2026-09-15 17:19:00+00:00,30.16,30.16,30.16,30.16,155.0,12.0,30.16,1789492800.1706145
ABT,2026-09-15 17:19:00+00:00,102.23,102.23,102.15,102.15,6806.0,134.0,102.193611,1789492800.1707013
AIG,2026-09-15 17:19:00+00:00,75.53,75.53,75.5,75.505,3889.0,94.0,75.520682,1789492800.1707194
AUGO,2026-09-15 17:19:00+00:00,84.76,84.76,84.76,84.76,416.0,28.0,84.76,1789492800.1707404
ALKT,2026-09-15 17:19:00+00:00,20.01,20.01,19.99,19.99,1319.0,34.0,20.005178,1789492800.1707582
ASGI,2026-09-15 17:19:00+00:00,20.45,20.45,20.45,20.45,100.0,1.0,20.45,1789492800.1707747
ACIW,2026-09-15 17:19:00+00:00,51.74,51.78,51.74,51.77,1317.0,46.0,51.7625,1789492800.170794
AVDE,2026-09-15 17:19:00+00:00,91.8,91.8,91.785,91.785,1235.0,21.0,91.796678,1789492800.1708658
AGG,2026-09-15 17:19:00+00:00,95.815,95.8199,95.81,95.81,4889.0,34.0,95.812609,1789492800.170962
AXS,2026-09-15 17:19:00+00:00,99.68,99.68,99.675,99.68,933.0,32.0,99.679,1789492800.1709807
AMRC,2026-09-15 17:19:00+00:00,22.655,22.655,22.655,22.655,904.0,8.0,22.655,1789492800.1709979
AKAM,2026-09-15 17:19:00+00:00,105.86,105.865,105.835,105.835,954.0,41.0,105.85191,1789492800.1710706
AA,2026-09-15 17:19:00+00:00,46.36,46.36,46.35,46.35,1359.0,50.0,46.356,1789492800.1710885
ARXS,2026-09-15 17:19:00+00:00,49.05,49.05,49.05,49.05,471.0,15.0,49.05,1789492800.1711793
APTV,2026-09-15 17:19:00+00:00,44.0,44.035,44.0,44.01,2736.0,83.0,44.016018,1789492800.171199
AKR,2026-09-15 17:19:00+00:00,19.71,19.71,19.71,19.71,159.0,11.0,19.71,1789492800.1712158
AAON,2026-09-15 17:19:00+00:00,74.6,74.69,74.6,74.69,2585.0,55.0,74.63914,1789492800.1712322
ADBE,2026-09-15 17:19:00+00:00,263.36,263.43,263.24,263.24,2074.0,125.0,263.344249,1789492800.1713073
AMH,2026-09-15 17:19:00+00:00,31.685,31.685,31.67,31.67,4132.0,68.0,31.678382,1789492800.1713245
AOS,2026-09-15 17:19:00+00:00,57.101,57.112,57.07,57.112,2047.0,32.0,57.084987,1789492800.172433
ADSK,2026-09-15 17:19:00+00:00,229.39,229.39,229.3,229.3,1221.0,56.0,229.362,1789492800.1724646
AVDV,2026-09-15 17:19:00+00:00,110.245,110.245,110.245,110.245,1128.0,15.0,110.245,1789492800.1726747
ANET,2026-09-15 17:19:00+00:00,191.07,191.16,191.07,191.11,2301.0,98.0,191.123718,1789492800.1726956
ARGX,2026-09-15 17:19:00+00:00,995.945,995.945,995.945,995.945,183.0,12.0,995.945,1789492800.1727157
ASX,2026-09-15 17:19:00+00:00,36.945,36.96,36.94,36.955,5527.0,105.0,36.949126,1789492800.1727343
AXSM,2026-09-15 17:19:00+00:00,208.61,208.86,208.61,208.86,640.0,11.0,208.776667,1789492800.1727517
BALT,2026-09-15 17:19:00+00:00,34.6797,34.6797,34.675,34.675,1180.0,4.0,34.676822,1789492800.1727684
AMX,2026-09-15 17:19:00+00:00,23.155,23.155,23.155,23.155,1984.0,22.0,23.155,1789492800.172786
AAXJ,2026-09-15 17:19:00+00:00,113.845,113.86,113.845,113.86,3848.0,49.0,113.851316,1789492800.1728036
AMZN,2026-09-15 17:19:00+00:00,248.79,248.8706,248.76,248.835,29320.0,556.0,248.797873,1789492800.1728206
ANF,2026-09-15 17:19:00+00:00,137.35,137.35,137.345,137.3475,820.0,34.0,137.346875,1789492800.1728373
ATEN,2026-09-15 17:19:00+00:00,26.5,26.61,26.5,26.61,10217.0,236.0,26.53855,1789492800.1728537
AFL,2026-09-15 17:19:00+00:00,117.16,117.16,117.13,117.13,2706.0,86.0,117.143438,1789492800.1728706
ALSN,2026-09-15 17:19:00+00:00,123.245,123.265,123.245,123.265,1046.0,24.0,123.249444,1789492800.1728873
AHR,2026-09-15 17:19:00+00:00,53.215,53.215,53.215,53.215,1327.0,41.0,53.215,1789492800.1729043
AMTM,2026-09-15 17:19:00+00:00,19.99,20.0,19.985,19.99,2898.0,53.0,19.992426,1789492800.1729217
ALB,2026-09-15 17:19:00+00:00,113.3,113.32,113.26,113.3,5101.0,115.0,113.295369,1789492800.1730137
AAT,2026-09-15 17:19:00+00:00,21.58,21.58,21.58,21.58,191.0,8.0,21.58,1789492800.1739168
AVEM,2026-09-15 17:19:00+00:00,92.5,92.515,92.5,92.51,2543.0,29.0,92.509553,1789492800.173944
BAC.PRM,2026-09-15 17:19:00+00:00,19.69,19.69,19.68,19.68,2071.0,13.0,19.682882,1789492800.173966
B,2026-09-15 17:19:00+00:00,42.435,42.445,42.43,42.445,9894.0,118.0,42.440844,1789492800.1739867
ARGT,2026-09-15 17:19:00+00:00,94.82,94.82,94.82,94.82,210.0,3.0,94.82,1789492800.1741138
BALI,2026-09-15 17:19:00+00:00,34.15,34.15,34.15,34.15,801.0,2.0,34.15,1789492800.174134
ABVX,2026-09-15 17:19:00+00:00,107.44,107.545,107.42,107.42,831.0,14.0,107.492857,1789492800.1741545
AMP,2026-09-15 17:20:00+00:00,555.42,555.58,555.42,555.5625,1209.0,93.0,555.531615,1789492860.1548696
BALL,2026-09-15 17:20:00+00:00,60.78,60.78,60.76,60.76,1989.0,51.0,60.776667,1789492860.1549003
AVNT,2026-09-15 17:20:00+00:00,40.88,40.88,40.87,40.87,955.0,26.0,40.874286,1789492860.1549225
AAP,2026-09-15 17:20:00+00:00,44.07,44.07,44.025,44.025,7255.0,92.0,44.049906,1789492860.1551168
AXGN,2026-09-15 17:20:00+00:00,44.93,44.93,44.93,44.93,490.0,41.0,44.93,1789492860.1551406
ASTS,2026-09-15 17:20:00+00:00,59.59,59.592,59.53,59.545,9245.0,144.0,59.56075,1789492860.1551743
AAON,2026-09-15 17:20:00+00:00,74.82,74.82,74.75,74.75,1279.0,38.0,74.758413,1789492860.1552098
ADC,2026-09-15 17:20:00+00:00,70.06,70.06,70.05,70.05,1895.0,25.0,70.055,1789492860.1552305
ALKT,2026-09-15 17:20:00+00:00,19.98,19.98,19.98,19.98,551.0,15.0,19.98,1789492860.1552484
A,2026-09-15 17:20:00+00:00,150.53,150.53,150.53,150.53,644.0,42.0,150.53,1789492860.1552668
AVA,2026-09-15 17:20:00+00:00,36.34,36.34,36.32,36.32,1698.0,44.0,36.330629,1789492860.1552846
APLD,2026-09-15 17:20:00+00:00,23.75,23.751,23.74,23.745,11851.0,143.0,23.745318,1789492860.155302
ARW,2026-09-15 17:20:00+00:00,214.085,214.085,214.085,214.085,163.0,12.0,214.085,1789492860.1569228
ALLE,2026-09-15 17:20:00+00:00,154.0,154.01,154.0,154.01,656.0,44.0,154.003968,1789492860.1569476
ATRO,2026-09-15 17:20:00+00:00,67.325,67.325,67.325,67.325,153.0,10.0,67.325,1789492860.1569643
ANET,2026-09-15 17:20:00+00:00,191.175,191.2,191.12,191.12,2660.0,123.0,191.171364,1789492860.1569796
BAC.PRM,2026-09-15 17:20:00+00:00,19.68,19.68,19.68,19.68,1944.0,7.0,19.68,1789492860.156994
APAM,2026-09-15 17:20:00+00:00,36.91,36.91,36.91,36.91,829.0,24.0,36.91,1789492860.1570122
ANF,2026-09-15 17:20:00+00:00,137.34,137.355,137.26,137.335,3127.0,120.0,137.335873,1789492860.1570268
APH,2026-09-15 17:20:00+00:00,77.47,77.47,77.45,77.47,5231.0,102.0,77.463963,1789492860.157045
AG,2026-09-15 17:20:00+00:00,18.485,18.485,18.475,18.4799,4060.0,45.0,18.479317,1789492860.1570594
AEIS,2026-09-15 17:20:00+00:00,246.48,246.5,246.28,246.31,715.0,54.0,246.422857,1789492860.1644022
APO,2026-09-15 17:20:00+00:00,127.385,127.4799,127.385,127.4799,623.0,28.0,127.414301,1789492860.1644304
AXON,2026-09-15 17:20:00+00:00,436.37,436.45,436.01,436.415,6955.0,199.0,436.345894,1789492860.1644504
ACT,2026-09-15 17:20:00+00:00,48.68,48.68,48.68,48.68,251.0,14.0,48.68,1789492860.1644793
AMSF,2026-09-15 17:20:00+00:00,24.79,24.79,24.79,24.79,685.0,30.0,24.79,1789492860.1645052
ASHR,2026-09-15 17:20:00+00:00,33.265,33.265,33.265,33.265,159.0,3.0,33.265,1789492860.1645212
AIPI,2026-09-15 17:20:00+00:00,36.64,36.665,36.64,36.665,263.0,3.0,36.6525,1789492860.164536
ALKS,2026-09-15 17:20:00+00:00,45.0425,45.055,44.935,44.98,11005.0,110.0,44.990902,1789492860.1645513
AEE,2026-09-15 17:20:00+00:00,102.945,102.945,102.86,102.86,1347.0,46.0,102.908333,1789492860.164566
ACGL,2026-09-15 17:20:00+00:00,96.65,96.65,96.65,96.65,1669.0,38.0,96.65,1789492860.1645803
BAB,2026-09-15 17:20:00+00:00,25.95,25.9501,25.95,25.95,400.0,4.0,25.95005,1789492860.170124
AAOI,2026-09-15 17:20:00+00:00,96.185,96.185,96.11,96.135,3105.0,88.0,96.141744,1789492860.1701548
ALSN,2026-09-15 17:20:00+00:00,123.27,123.415,123.27,123.41,2594.0,52.0,123.320096,1789492860.1701763
ATO,2026-09-15 17:20:00+00:00,162.72,162.72,162.7,162.705,1628.0,44.0,162.705602,1789492860.1701968
ADM,2026-09-15 17:20:00+00:00,86.99,87.09,86.99,87.09,1872.0,57.0,87.03125,1789492860.1702156
ALGT,2026-09-15 17:20:00+00:00,78.53,78.56,78.5,78.56,1501.0,78.0,78.540435,1789492860.1702409
AWK,2026-09-15 17:20:00+00:00,138.72,138.72,138.655,138.655,1271.0,57.0,138.68875,1789492860.1702602
AIT,2026-09-15 17:20:00+00:00,316.5,316.5,316.395,316.395,503.0,23.0,316.475177,1789492860.170278
APD,2026-09-15 17:20:00+00:00,289.13,289.13,288.92,288.92,784.0,53.0,289.042697,1789492860.1702952
AOSL,2026-09-15 17:20:00+00:00,24.27,24.3275,24.27,24.3275,2373.0,56.0,24.283583,1789492860.170313
ARMK,2026-09-15 17:20:00+00:00,58.535,58.56,58.53,58.545,3211.0,67.0,58.544067,1789492860.1703308
AMDD,2026-09-15 17:20:00+00:00,28.07,28.07,28.07,28.07,300.0,1.0,28.07,1789492860.1704957
ACMR,2026-09-15 17:20:00+00:00,63.84,63.84,63.74,63.74,749.0,32.0,63.773333,1789492860.170518
AMLP,2026-09-15 17:20:00+00:00,55.43,55.43,55.42,55.425,959.0,16.0,55.423186,1789492860.1705382
AIPO,2026-09-15 17:20:00+00:00,27.27,27.27,27.25,27.26,3310.0,18.0,27.259109,1789492860.1705563
ARKG,2026-09-15 17:20:00+00:00,47.615,47.615,47.54,47.545,2642.0,30.0,47.578553,1789492860.1705751
ASX,2026-09-15 17:20:00+00:00,36.96,36.98,36.955,36.975,3273.0,64.0,36.964427,1789492860.1705935
APPF,2026-09-15 17:20:00+00:00,226.95,226.95,226.95,226.95,517.0,27.0,226.95,1789492860.1706116
BA,2026-09-15 17:20:00+00:00,211.0101,211.06,210.99,211.02,5839.0,113.0,211.009405,1789492860.17063
AMX,2026-09-15 17:20:00+00:00,23.155,23.155,23.155,23.155,129.0,5.0,23.155,1789492860.170648
ACM,2026-09-15 17:20:00+00:00,65.025,65.025,65.02,65.02,633.0,35.0,65.02125,1789492860.1706655
AA,2026-09-15 17:20:00+00:00,46.36,46.36,46.34,46.355,1562.0,43.0,46.35,1789492860.1719706
APTV,2026-09-15 17:20:00+00:00,44.0,44.02,44.0,44.01,2324.0,56.0,44.010726,1789492860.1796901
AVGO,2026-09-15 17:20:00+00:00,338.31,338.39,338.18,338.365,34898.0,902.0,338.259677,1789492860.1797192
ARE,2026-09-15 17:20:00+00:00,52.985,52.985,52.985,52.985,277.0,27.0,52.985,1789492860.1797411
AGX,2026-09-15 17:20:00+00:00,387.225,387.225,387.225,387.225,277.0,11.0,387.225,1789492860.1797621
AMCR,2026-09-15 17:20:00+00:00,42.49,42.49,42.455,42.46,6201.0,91.0,42.473522,1789492860.1797822
AHR,2026-09-15 17:20:00+00:00,53.19,53.19,53.17,53.18,3100.0,71.0,53.18289,1789492860.179803
AOS,2026-09-15 17:20:00+00:00,57.09,57.09,57.09,57.09,1016.0,38.0,57.09,1789492860.179822
AEHR,2026-09-15 17:20:00+00:00,81.4878,81.4878,81.4878,81.4878,430.0,30.0,81.4878,1789492860.1798413
ASTE,2026-09-15 17:20:00+00:00,40.84,40.84,40.84,40.84,151.0,8.0,40.84,1789492860.179861
ATRC,2026-09-15 17:20:00+00:00,56.57,56.57,56.53,56.53,1053.0,35.0,56.548426,1789492860.1798797
AORT,2026-09-15 17:20:00+00:00,25.56,25.57,25.56,25.57,1404.0,28.0,25.5675,1789492860.1798987
ARCC,2026-09-15 17:20:00+00:00,19.39,19.395,19.385,19.385,5818.0,50.0,19.386717,1789492860.179917
ALC,2026-09-15 17:20:00+00:00,67.78,67.78,67.735,67.735,3628.0,56.0,67.761732,1789492860.1801708
AJG,2026-09-15 17:20:00+00:00,251.825,251.825,251.825,251.825,586.0,43.0,251.825,1789492860.1801946
APOG,2026-09-15 17:20:00+00:00,37.07,37.12,37.07,37.12,1458.0,106.0,37.102,1789492860.1802137
ARWR,2026-09-15 17:20:00+00:00,72.84,72.935,72.7866,72.875,7839.0,79.0,72.870861,1789492860.180233
ASC,2026-09-15 17:20:00+00:00,18.59,18.615,18.59,18.61,2878.0,87.0,18.604573,1789492860.1802518
AVIG,2026-09-15 17:20:00+00:00,39.935,39.935,39.935,39.935,125.0,1.0,39.935,1789492860.1803598
BAC.PRN,2026-09-15 17:20:00+00:00,18.41,18.41,18.395,18.41,3102.0,34.0,18.405128,1789492860.1803837
ABNB,2026-09-15 17:20:00+00:00,168.09,168.09,168.09,168.09,880.0,46.0,168.09,1789492860.1804032
APG,2026-09-15 17:20:00+00:00,36.7,36.72,36.62,36.63,9249.0,157.0,36.687826,1789492860.180422
APA,2026-09-15 17:20:00+00:00,46.97,46.98,46.96,46.975,5595.0,101.0,46.972668,1789492860.1804407
ATR,2026-09-15 17:20:00+00:00,124.085,124.17,123.98,123.99,6792.0,162.0,124.068507,1789492860.1804585
AVAV,2026-09-15 17:20:00+00:00,157.125,157.125,156.81,156.85,2400.0,84.0,156.945881,1789492860.1804767
AXTI,2026-09-15 17:20:00+00:00,57.63,57.65,57.63,57.65,1730.0,80.0,57.644495,1789492860.180495
AMTM,2026-09-15 17:20:00+00:00,19.995,19.995,19.985,19.985,2783.0,42.0,19.990062,1789492860.1805124
ARIS,2026-09-15 17:20:00+00:00,18.355,18.355,18.355,18.355,1112.0,33.0,18.355,1789492860.1805305
ALK,2026-09-15 17:20:00+00:00,40.06,40.07,40.02,40.02,10563.0,128.0,40.049563,1789492860.267723
AIQ,2026-09-15 17:20:00+00:00,63.227,63.227,63.227,63.227,255.0,7.0,63.227,1789492860.2677524
AVDV,2026-09-15 17:20:00+00:00,110.25,110.25,110.25,110.25,149.0,7.0,110.25,1789492860.2677736
ARX,2026-09-15 17:20:00+00:00,19.835,19.835,19.835,19.835,590.0,19.0,19.835,1789492860.2677937
ARGX,2026-09-15 17:20:00+00:00,996.58,996.58,995.19,995.19,292.0,13.0,996.094545,1789492860.2678132
AVEM,2026-09-15 17:20:00+00:00,92.4999,92.505,92.495,92.505,1568.0,18.0,92.50075,1789492860.2678318
ARKK,2026-09-15 17:20:00+00:00,83.915,83.915,83.9,83.9,1174.0,13.0,83.90948,1789492860.2678506
ALAB,2026-09-15 17:20:00+00:00,257.53,257.85,257.53,257.755,9691.0,160.0,257.700281,1789492860.2678692
ADI,2026-09-15 17:20:00+00:00,360.64,360.92,360.54,360.85,14803.0,226.0,360.64223,1789492860.2678878
ACN,2026-09-15 17:20:00+00:00,197.26,197.3,197.26,197.29,2443.0,92.0,197.278333,1789492860.2679062
AZN,2026-09-15 17:20:00+00:00,163.36,163.36,163.24,163.24,8545.0,80.0,163.323695,1789492860.2680526
