day,symbol,entry_m,level,entry,prev_close,open,adv20,adv20_20,adv20_5,nprev,rr
2025-12-19,APLX,634,61.1602,60.65,50.41,52.65,294576.4,294576.4,294576.4,71.0,2.0
2025-12-19,ARQQ,612,25.33,25.31,23.93,23.99,358689.7,358689.7,358689.7,242.0,2.0
2025-12-19,ASTS,684,71.14,71.22,65.93,67.725,12400177.15,12400177.15,12400177.15,242.0,2.0
2025-12-19,ASTX,598,39.315,39.4,35.71,37.35,1302761.9,1302761.9,1302761.9,112.0,2.0
2025-12-19,BE,589,87.23,87.4,80.21,81.81,15469178.75,15469178.75,15469178.75,242.0,-1.0557532467532444
2025-12-19,BLLN,608,99.78,100.0,95.5,95.0,199684.35,199684.35,199684.35,29.0,-1.0789999999999964
2025-12-19,CIFU,669,26.89,26.89,22.96,25.26,234015.8333333333,,234015.83333333334,18.0,-1.112717428867643
2025-12-19,CMCL,607,26.22,26.25,23.96,24.93,242022.8,242022.8,242022.8,242.0,2.0
2025-12-19,CRWV,586,75.33,75.2,67.68,70.86,30682478.6,30682478.6,30682478.6,183.0,2.0
2025-12-19,CWVX,577,24.6,24.5,20.81,22.65,6357702.5,6357702.5,6357702.5,112.0,2.0
2025-12-19,DRUG,601,84.0,81.66,78.88,78.49,156136.75,156136.75,156136.75,242.0,2.0
2025-12-19,EWTX,600,22.71,22.82,21.15,21.85,1543838.2,1543838.2,1543838.2,242.0,2.0
2025-12-19,FLY,581,21.49,21.48,20.07,20.34,2118963.35,2118963.35,2118963.35,93.0,-1.0570540540540545
2025-12-19,GDXU,580,255.2799,256.1927,241.96,242.61,656764.45,656764.45,656764.45,242.0,2.0
2025-12-19,HUT,612,42.28,42.38,38.59,40.22,7047115.7,7047115.7,7047115.7,242.0,-1.057861111111111
2025-12-19,IMNM,765,21.63,21.645,19.95,20.71,2393515.5,2393515.5,2393515.5,242.0,-1.0873469387755093
2025-12-19,IONL,587,39.12,38.9911,36.33,37.195,288224.2,288224.2,288224.2,186.0,-1.0877977681621556
2025-12-19,IONX,587,26.5,26.4043,24.57,25.19,1411107.8,1411107.8,1411107.8,195.0,-1.065126471324822
2025-12-19,KOD,682,27.43,27.49,26.38,26.0,761828.8,761828.8,761828.8,242.0,-1.092186440677963
2025-12-19,LBRX,905,20.94,20.96,19.7,19.94,255959.45,255959.45,255959.45,69.0,-1.046101123595505
2025-12-19,LEU,608,247.0,248.0,229.68,235.2,882791.5,882791.5,882791.5,242.0,2.0
2025-12-19,MULL,586,78.8157,78.9,69.48,71.35,314498.65,314498.65,314498.65,242.0,-1.030309523809524
2025-12-19,NBIS,597,84.74,84.843,78.09,80.65,16596519.5,16596519.5,16596519.5,242.0,2.0
2025-12-19,ORKA,635,29.58,29.51,28.15,28.17,441737.9,441737.9,441737.9,242.0,2.0
2025-12-19,QBTX,673,35.0,35.2,32.01,32.86,1040498.35,1040498.35,1040498.35,164.0,-1.1444767441860506
2025-12-19,RIVN,601,21.35,21.35,20.28,20.31,46207600.1,46207600.1,46207600.1,242.0,2.0
2025-12-19,RKLB,599,64.46,64.695,59.92,61.12,21272350.05,21272350.05,21272350.05,242.0,2.0
2025-12-19,RKLX,672,42.7,42.75,35.32,36.84,1130510.05,1130510.05,1130510.05,194.0,2.0
2025-12-19,STAA,724,25.36,25.5,24.02,23.82,1473231.55,1473231.55,1473231.55,242.0,-1.0499999999999972
2025-12-19,TYRA,702,24.4,24.5,22.99,23.04,593381.25,593381.25,593381.25,242.0,2.0
2025-12-19,URNJ,632,25.81,25.9,23.77,24.42,241923.9,241923.9,241923.9,242.0,-0.3773584905660339
2025-12-19,VOYG,602,24.86,24.9739,23.97,23.65,1808405.45,1808405.45,1808405.45,132.0,2.0
2025-12-22,ARQQ,602,27.37,27.41,25.49,26.0,361742.95,361742.95,361742.95,243.0,-1.065853658536588
2025-12-22,ASTS,661,83.7,83.675,75.84,79.66,12739653.85,12739653.85,12739653.85,243.0,2.0
2025-12-22,ASTX,605,53.53,53.8,46.32,50.8,1326141.4,1326141.4,1326141.4,113.0,-1.0328364779874228
2025-12-22,BBNX,698,30.77,30.785,29.25,29.17,940854.4,940854.4,940854.4,224.0,2.0
2025-12-22,CLDX,652,27.265,27.42,25.6,25.47,774618.35,774618.35,774618.35,243.0,-0.2093023255814017
2025-12-22,CLSX,601,26.4193,26.48,23.2792,25.14,786521.35,786521.35,786521.35,67.0,-1.0541666666666665
2025-12-22,CSIQ,672,27.48,27.4301,24.49,25.43,3737598.4,3737598.4,3737598.4,243.0,-0.5965620066654965
2025-12-22,FEIM,604,51.73,51.99,48.12,48.67,287270.0,287270.0,287270.0,243.0,0.674922600619192
2025-12-22,FLY,631,27.65,27.355,24.65,25.51,2389928.9,2389928.9,2389928.9,94.0,2.0
2025-12-22,HUT,591,48.4,48.64,44.12,45.88,7106383.45,7106383.45,7106383.45,243.0,2.0
2025-12-22,IONQ,588,52.39,52.4251,48.48,49.88,19429984.95,19429984.95,19429984.95,243.0,2.0
2025-12-22,IONX,670,31.8,31.7606,26.67,28.25,1398495.6,1398495.6,1398495.6,196.0,2.0000000000000098
2025-12-22,JOBX,590,24.0,24.1,21.55,22.67,108331.95,108331.95,108331.95,72.0,-1.3787971428571355
2025-12-22,LBRX,600,21.95,21.87,21.07,20.88,457755.4,457755.4,457755.4,70.0,-1.0771071428571417
2025-12-22,PVLA,620,105.83,105.64,99.73,99.73,320173.05,320173.05,320173.05,243.0,2.0
2025-12-22,QBTS,611,30.29,30.355,26.82,27.66,29728850.2,29728850.2,29728850.2,243.0,2.0
2025-12-22,QBTX,611,46.45,46.58,37.17,39.03,1037747.4,1037747.4,1037747.4,165.0,2.0
2025-12-22,RGC,589,20.55,20.6,19.81,19.43,238894.1,238894.1,238894.1,243.0,2.0
2025-12-22,RGTI,599,25.85,25.935,23.76,24.57,37011107.9,37011107.9,37011107.9,243.0,2.0
2025-12-22,RGTU,588,20.4,20.35,17.85,18.97,408753.65,408753.65,408753.65,125.0,2.0
2025-12-22,USAU,680,20.47,20.49,18.87,19.425,237306.25,237306.25,237306.25,243.0,-1.075483762597991
2025-12-22,ZBIO,744,40.91,40.9,36.15,36.16,356387.6,356387.6,356387.6,243.0,2.0
2025-12-23,BKSY,586,22.25,22.29,21.87,21.16,1290516.6,1290516.6,1290516.6,244.0,-1.0464255319148974
2025-12-23,BMNZ,597,20.78,20.89,18.5,19.75,5051299.05,5051299.05,5051299.05,26.0,-1.0240179640718554
2025-12-23,BOIL,802,24.13,24.15,21.88,22.9,9296595.1,9296595.1,9296595.1,244.0,2.0
2025-12-23,CIFU,588,28.7,28.7565,27.64,26.4315,223694.05,223694.05,223694.05,20.0,-1.030037776578523
2025-12-23,HUT,580,50.88,50.92,50.39,48.15,7420364.4,7420364.4,7420364.4,244.0,2.0
2025-12-23,QPUX,589,23.7,23.628,23.89,22.47,217362.65,217362.65,217362.65,95.0,-1.0561734693877491
2025-12-23,RGTU,589,22.06,22.07,22.59,20.77,414770.25,414770.25,414770.25,126.0,-1.0300845070422555
2025-12-23,WULX,583,20.3,20.28,19.33,18.92,250487.2,250487.2,250487.2,41.0,-1.3106557377049224
2025-12-24,EWTX,633,26.33,26.32,21.745,22.46,1815308.75,1815308.75,1815308.75,245.0,-1.0429032527105897
2025-12-24,FEIM,595,57.19,56.96,53.47,54.21,299062.35,299062.35,299062.35,245.0,-1.044209937296613
2025-12-24,KOD,638,29.73,29.58,27.45,28.16,896046.35,896046.35,896046.35,245.0,2.0
2025-12-24,TVTX,581,38.18,38.17,35.36,36.04,1614643.75,1614643.75,1614643.75,245.0,2.0
2025-12-26,BMNZ,583,21.55,21.615,20.59,20.5,5065119.9,5065119.9,5065119.9,28.0,0.878260869565223
2025-12-29,APLX,586,51.86,51.9805,49.155,47.05,305197.35,305197.35,305197.35,76.0,-1.0246643132220787
2025-12-29,BLTE,708,163.42,162.94,154.93,154.93,294992.15,294992.15,294992.15,247.0,2.0
2025-12-29,CWVX,584,25.59,25.68,24.96,23.15,2791807.0,2791807.0,2791807.0,117.0,-1.0249393939393936
2025-12-29,HYMC,923,24.0,24.01,25.01,22.81,3937795.55,3937795.55,3937795.55,247.0,-1.0390233372228697
2025-12-29,QBTX,910,33.7742,33.7027,31.14,30.93,1242884.75,1242884.75,1242884.75,169.0,-1.0588946152479173
2025-12-29,QUBX,586,24.2595,24.1,23.73,22.9,348724.5,348724.5,348724.5,129.0,-1.1372794117647074
2025-12-29,RDTL,605,50.8,51.059,48.655,48.21,339038.0,339038.0,339038.0,191.0,-1.1397833014659045
2025-12-30,AFJK,716,63.0,63.0,43.65,45.04,539397.4,539397.4,539397.4,248.0,2.0
2025-12-30,FTAI,607,186.33,186.26,172.83,176.68,711753.0,711753.0,711753.0,248.0,2.0
2025-12-30,QBTX,593,36.09,36.17,33.23,34.185,1312193.05,1312193.05,1312193.05,170.0,-1.0252101449275368
2025-12-30,RGC,677,25.3,25.2854,23.48,23.96,326594.45,326594.45,326594.45,248.0,-1.07438878950507
2025-12-31,QBTX,683,35.51,35.55,33.24,33.62,1371258.5,1371258.5,1371258.5,171.0,-1.052845407020159
2026-01-02,AAOI,610,38.25,38.47,34.86,36.345,5100822.1,5100822.1,5100822.1,250.0,-1.043218390804595
2026-01-02,APLD,636,26.63,26.64,24.52,25.31,24752165.1,24752165.1,24752165.1,250.0,2.0
2026-01-02,ARQQ,867,24.035,24.0,21.88,22.78,370581.35,370581.35,370581.35,250.0,0.4651162790697661
2026-01-02,ASTX,727,44.99,45.0,40.92,42.66,1820709.15,1820709.15,1820709.15,120.0,2.0
2026-01-02,BE,607,95.25,95.3784,86.89,90.57,10811743.6,10811743.6,10811743.6,250.0,-1.0594272681196155
2026-01-02,BKSY,656,20.22,20.15,18.75,19.2,1268018.6,1268018.6,1268018.6,250.0,1.6647531572904857
2026-01-02,BMNR,640,29.53,29.45,27.15,28.0,44921132.6,44921132.6,44921132.6,144.0,2.0
2026-01-02,FLNC,588,21.44,21.4585,19.78,20.36,4945143.1,4945143.1,4945143.1,250.0,2.0
2026-01-02,GLXY,639,24.1,23.9965,22.36,22.89,6036563.55,6036563.55,6036563.55,157.0,2.0
2026-01-02,HOOZ,611,23.09,23.05,22.8,21.91,242040.25,242040.25,242040.25,32.0,2.0
2026-01-02,HUT,635,50.19,50.14,45.94,47.85,6959892.55,6959892.55,6959892.55,250.0,2.0
2026-01-02,IREN,648,41.05,41.0722,37.77,39.01,31296478.7,31296478.7,31296478.7,250.0,-1.0986414361960262
2026-01-02,MUU,603,116.7,116.9,100.74,107.14,1327201.4,1327201.4,1327201.4,250.0,-1.0903281250000054
2026-01-02,QBTX,855,37.18,36.9431,33.08,35.34,1411587.5,1411587.5,1411587.5,172.0,2.0
2026-01-02,RKLX,726,43.1109,43.1801,39.79,41.015,2027893.75,2027893.75,2027893.75,202.0,2.0
2026-01-02,UCTT,607,27.39,27.35,25.33,26.14,418460.35,418460.35,418460.35,250.0,-1.0858253968254012
2026-01-05,AFRM,599,77.97,78.1,74.03,74.17,4551084.05,4551084.05,4551084.05,251.0,2.0
2026-01-05,ARQQ,586,26.8,26.7421,24.54,25.15,377875.65,377875.65,377875.65,251.0,2.0
2026-01-05,ASTS,616,86.33,86.305,83.47,82.03,16345402.8,16345402.8,16345402.8,251.0,2.0
2026-01-05,AVAV,619,284.8,285.45,256.19,268.57,1219316.95,1219316.95,1219316.95,251.0,2.0
2026-01-05,CORD,589,30.1252,29.9,31.23,28.54,555816.85,555816.85,555816.85,67.0,2.0
2026-01-05,CTRN,693,43.53,43.77,41.53,41.4,127518.4,127518.4,127518.4,251.0,1.1625615763546788
2026-01-05,DPST,586,107.65,107.91,102.85,101.92,422408.95,422408.95,422408.95,251.0,2.0
2026-01-05,GCO,592,26.52,26.26,24.73,24.87,213922.1,213922.1,213922.1,251.0,-1.1719658119658118
2026-01-05,HL,605,20.4,20.37,18.87,19.4,25130394.5,25130394.5,25130394.5,251.0,-1.0571999999999964
2026-01-05,HUT,625,56.0,56.26,51.27,52.98,7041341.55,7041341.55,7041341.55,251.0,2.0
2026-01-05,HYMC,587,26.68,26.63,24.4,25.1,4592073.0,4592073.0,4592073.0,251.0,2.0
2026-01-05,IDR,596,44.28,44.295,41.13,41.91,732056.2,732056.2,732056.2,251.0,0.6309963099630955
2026-01-05,INOD,636,61.5747,61.5916,52.99,56.0,907766.2,907766.2,907766.2,251.0,0.3296184022824549
2026-01-05,IONL,620,38.82,38.97,35.7,36.9,274170.75,274170.75,274170.75,195.0,-1.0379700000000014
2026-01-05,LEU,665,297.57,296.105,272.5,280.68,900761.5,900761.5,900761.5,251.0,-1.0567765853658515
2026-01-05,MUX,586,20.1,20.18,18.68,19.0,1208880.3,1208880.3,1208880.3,251.0,-0.8283582089552257
2026-01-05,NNE,660,30.45,30.53,27.61,28.99,2010130.15,2010130.15,2010130.15,251.0,0.4655172413793081
2026-01-05,NUTX,614,156.76,152.955,148.19,147.47,183870.55,183870.55,183870.55,251.0,2.0
2026-01-05,OKLL,631,24.86,24.76,19.52,21.54,2836198.3,2836198.3,2836198.3,133.0,-1.0424385964912295
2026-01-05,OKLO,631,88.48,88.19,77.8,81.65,9930943.65,9930943.65,9930943.65,251.0,-1.0806574074074031
2026-01-05,PPTA,586,26.51,26.6435,24.54,25.245,2125898.7,2125898.7,2125898.7,251.0,-0.2511173841449066
2026-01-05,QBTX,617,42.38,42.6,38.23,39.53,1483328.6,1483328.6,1483328.6,173.0,2.0
2026-01-05,QUBX,589,27.6,27.57,25.0,26.05,247420.6,247420.6,247420.6,133.0,2.0
2026-01-05,QXO,602,21.5,21.622,19.72,20.47,6652059.95,6652059.95,6652059.95,251.0,2.0
2026-01-05,RGTI,597,24.87,24.88,23.6,23.69,36445858.35,36445858.35,36445858.35,251.0,-1.0644736842105258
2026-01-05,RKLX,810,47.26,47.25,46.9,45.16,2183141.35,2183141.35,2183141.35,203.0,-1.0659927690344508
2026-01-05,SEZL,600,69.0,68.815,65.15,65.55,997476.9,997476.9,997476.9,251.0,2.0
2026-01-05,SMCZ,606,51.55,51.3,51.16,49.06,533636.55,533636.55,533636.55,190.0,2.0
2026-01-05,TSAT,659,30.62,30.7,29.16,29.1,115476.25,115476.25,115476.25,251.0,-1.257971428571439
2026-01-05,UCTT,602,29.57,29.58,27.32,28.24,398812.25,398812.25,398812.25,251.0,2.0
2026-01-05,UPST,599,48.37,48.2678,45.84,46.05,4673575.15,4673575.15,4673575.15,251.0,2.0
2026-01-05,UPSX,587,58.32,58.535,54.19,55.05,110005.9,110005.9,110005.9,142.0,2.0
2026-01-05,UTI,613,26.08,26.16,24.84,24.6,775830.55,775830.55,775830.55,251.0,2.0
2026-01-05,WULX,631,22.13,22.1,19.81,21.05,166985.1,166985.1,166985.1,48.0,-1.1854545454545409
2026-01-05,XRPZ,815,24.289,24.3592,21.52,23.13,356685.25,356685.25,356685.25,26.0,2.0
2026-01-05,ZETA,603,21.4,21.3228,19.91,20.38,5619349.7,5619349.7,5619349.7,251.0,0.8432465923172159
2026-01-06,ALB,586,159.19,159.615,146.13,150.85,2854696.1,2854696.1,2854696.1,252.0,2.0
2026-01-06,ALGM,578,30.24,30.4,28.45,28.73,1966251.2,1966251.2,1966251.2,252.0,0.8968253968254003
2026-01-06,APGE,854,78.8,78.97,77.51,75.0,998979.1,998979.1,998979.1,252.0,-1.0735000000000026
2026-01-06,ASTX,608,68.2,67.97,62.24,62.31,1973882.2,1973882.2,1973882.2,122.0,2.0
2026-01-06,BEAM,583,28.34,28.4,26.84,26.8,1424066.4,1424066.4,1424066.4,252.0,2.0
2026-01-06,BKSY,719,24.085,24.11,22.72,22.86,1294503.0,1294503.0,1294503.0,252.0,2.0
2026-01-06,CBRL,589,27.91,27.95,26.55,26.57,2426754.95,2426754.95,2426754.95,252.0,-1.0891612903225865
2026-01-06,CMP,606,22.49,22.515,20.85,21.29,682078.65,682078.65,682078.65,252.0,-1.0780000000000014
2026-01-06,CRCD,596,30.32,30.41,29.6107,28.86,201110.9,201110.9,201110.9,68.0,-1.2739340659340646
2026-01-06,GCO,620,28.055,28.09,26.59,26.45,184971.95,184971.95,184971.95,252.0,-1.0761953191489388
2026-01-06,GH,586,109.465,109.24,101.87,101.92,1846459.4,1846459.4,1846459.4,252.0,-1.0550205128205163
2026-01-06,HL,589,21.04,21.0199,19.73,20.03,25402042.2,25402042.2,25402042.2,252.0,2.0
2026-01-06,KOD,599,25.515,25.63,25.0,24.35,1078379.15,1078379.15,1078379.15,252.0,-1.0523958333333332
2026-01-06,LITE,612,374.999,374.8999,357.05,355.675,3585551.75,3585551.75,3585551.75,252.0,-1.0540521887252374
2026-01-06,LPG,632,27.075,27.15,24.97,25.77,474410.15,474410.15,474410.15,252.0,-1.0865806451612905
2026-01-06,MRNA,584,34.33,34.53,32.17,32.38,10361711.05,10361711.05,10361711.05,252.0,1.5801104972375668
2026-01-06,MUU,606,136.09,136.21,119.05,123.95,1411509.65,1411509.65,1411509.65,252.0,-1.0633532079750598
2026-01-06,OKLL,910,28.9399,28.9463,25.33,27.32,2830938.05,2830938.05,2830938.05,134.0,-1.070560692212606
2026-01-06,QDEL,605,31.54,31.5075,30.06,29.98,789722.7,789722.7,789722.7,252.0,2.0
2026-01-06,RGC,846,34.47,34.625,27.04,27.5,363872.65,363872.65,363872.65,252.0,-0.2604166666666659
2026-01-06,RKLX,709,51.9799,52.2,49.53,49.0,2292847.15,2292847.15,2292847.15,204.0,2.0
2026-01-06,SIMO,602,100.55,100.77,93.58,95.25,262206.05,262206.05,262206.05,252.0,2.0
2026-01-06,SKYT,601,26.4899,26.39,25.16,25.16,1724732.15,1724732.15,1724732.15,252.0,2.0
2026-01-06,SMST,598,80.6869,80.59,78.31,76.35,387721.05,387721.05,387721.05,252.0,2.0
2026-01-06,SNDK,899,343.0,343.849,274.08,288.745,7691353.8,7691353.8,7691353.8,217.0,1.0039433590249134
2026-01-06,SRZN,602,20.0,19.99,19.1,18.95,100865.6,100865.6,100865.6,252.0,-1.080591836734696
2026-01-06,STX,597,305.78,307.495,289.83,290.9,3987991.55,3987991.55,3987991.55,252.0,2.0
2026-01-06,SYNA,617,83.195,83.245,79.16,79.28,501864.5,501864.5,501864.5,252.0,-1.0653624043367325
2026-01-06,VSAT,615,40.67,40.7,38.5,38.5,1567126.55,1567126.55,1567126.55,252.0,2.0
2026-01-06,WRBY,614,24.85,24.9199,23.25,23.65,6176612.1,6176612.1,6176612.1,252.0,2.0
2026-01-07,APLS,593,25.26,25.37,23.94,24.02,2247720.25,2247720.25,2247720.25,253.0,2.0
2026-01-07,AXTI,672,24.2293,24.21,20.17,20.95,5310637.95,5310637.95,5310637.95,253.0,-1.0400338983050863
2026-01-07,CLSX,708,22.06,22.115,22.23,20.99,677445.75,677445.75,677445.75,77.0,-1.0300741362428307
2026-01-07,CRDO,678,135.35,135.51,132.95,128.83,5332797.5,5332797.5,5332797.5,253.0,2.0
2026-01-07,CWVX,697,26.39,26.33,25.59,25.04,1874697.55,1874697.55,1874697.55,123.0,-1.0624457831325334
2026-01-07,FLY,628,27.7571,27.83,26.45,26.255,3448019.9,3448019.9,3448019.9,104.0,-1.046169491525422
2026-01-07,INTC,601,42.8,42.7,40.04,40.18,67070130.3,67070130.3,67070130.3,253.0,2.0
2026-01-07,IONX,642,28.35,28.19,27.44,26.85,2081188.45,2081188.45,2081188.45,206.0,-1.0974055696202498
2026-01-07,LABU,891,173.2,174.13,159.31,162.41,541869.7,541869.7,541869.7,253.0,0.4043261231281215
2026-01-07,PHVS,666,25.715,25.8,24.05,24.42,279296.25,279296.25,279296.25,253.0,-1.0467777777777767
2026-01-07,RAPP,598,28.98,28.85,27.66,27.475,400150.75,400150.75,400150.75,253.0,2.0
2026-01-07,RGTU,636,20.03,20.06,19.48,19.04,422475.9,422475.9,422475.9,135.0,2.0
2026-01-07,RIGL,584,45.99,46.094,43.28,43.74,568908.15,568908.15,568908.15,253.0,2.0
2026-01-07,SNDX,899,21.97,22.02,20.34,20.38,1461936.2,1461936.2,1461936.2,253.0,0.2105263157894691
2026-01-08,ALMU,687,21.892,21.75,19.36,19.35,411726.9,411726.9,411726.9,196.0,2.0
2026-01-08,ASTX,587,63.0,63.1241,53.99,57.63,2149852.4,2149852.4,2149852.4,124.0,-1.027004125815182
2026-01-08,ATRO,580,63.0943,63.29,58.25,60.06,667773.7,667773.7,667773.7,254.0,0.7125000000000041
2026-01-08,AXTI,706,25.73,25.59,24.11,24.37,5679535.8,5679535.8,5679535.8,254.0,0.0465116279069757
2026-01-08,CIFU,629,25.99,25.9675,25.45,24.7,185283.75,185283.75,185283.75,30.0,0.5741239892183264
2026-01-08,CWVX,589,26.77,26.59,25.09,25.26,1832717.75,1832717.75,1832717.75,124.0,-1.0354246575342487
2026-01-08,FIGR,618,58.07,57.67,54.69,55.17,2569076.25,2569076.25,2569076.25,81.0,-1.071087500000004
2026-01-08,GLUE,609,25.52,25.54,23.28,23.36,2312560.9,2312560.9,2312560.9,254.0,-1.029404761904761
2026-01-08,HELE,667,21.3,21.32,21.08,19.3,987201.35,987201.35,987201.35,254.0,-1.0751428571428543
2026-01-08,HOV,601,102.0,101.22,98.37,97.03,104632.75,104632.75,104632.75,254.0,2.0
2026-01-08,IONL,688,41.72,41.78,40.11,39.72,270334.45,270334.45,270334.45,198.0,-1.0721798561151077
2026-01-08,IONX,692,27.57,27.68,26.39,26.2,2105279.5,2105279.5,2105279.5,207.0,-1.04591525423729
2026-01-08,IREN,630,45.98,46.1195,43.625,43.735,30364415.65,30364415.65,30364415.65,254.0,-1.0491571506253412
2026-01-08,LB,729,46.36,46.4,44.2,44.06,451088.8,451088.8,451088.8,254.0,2.0
2026-01-08,LNN,593,125.34,125.115,118.54,116.0,131388.4,131388.4,131388.4,254.0,0.6025039123630721
2026-01-08,NAIL,661,54.56,54.67,49.94,49.21,1014701.15,1014701.15,1014701.15,254.0,2.0
2026-01-08,PBF,596,30.92,30.92,28.24,29.25,3334346.0,3334346.0,3334346.0,254.0,-1.0532456140350852
2026-01-08,PLTZ,586,23.555,23.3901,23.33,22.38,2061129.9,2061129.9,2061129.9,147.0,2.0
2026-01-08,QPUX,589,21.055,21.07,20.38,19.84,275909.05,275909.05,275909.05,105.0,-1.6029411764705888
2026-01-08,RPM,644,105.49,105.605,104.82,100.23,1118933.0,1118933.0,1118933.0,254.0,0.4537953795379536
2026-01-08,SMX,810,35.89,36.0,33.96,33.16,1913268.6,1913268.6,1913268.6,254.0,-1.0349999999999966
2026-01-08,TDW,600,55.935,55.49,52.92,52.5,636047.2,636047.2,636047.2,254.0,0.93220338983051
2026-01-08,TREX,662,38.52,38.645,36.52,36.63,1729290.8,1729290.8,1729290.8,254.0,2.0
2026-01-09,APLD,632,36.1899,36.31,31.94,32.93,30615794.15,30615794.15,30615794.15,255.0,-1.0566349206349193
2026-01-09,APPX,633,30.6499,30.75,29.28,29.19,392719.2,392719.2,392719.2,177.0,2.0
2026-01-09,ASTS,584,94.84,94.9,90.56,90.3,17199093.65,17199093.65,17199093.65,255.0,2.0
2026-01-09,ASTX,587,66.38,66.61,60.07,60.72,2225256.5,2225256.5,2225256.5,125.0,-1.146566350710904
2026-01-09,BE,586,129.4399,129.41,121.84,122.11,11499883.15,11499883.15,11499883.15,255.0,-1.0357120567375877
2026-01-09,BEX,814,20.1,20.16,17.85,18.18,686056.05,686056.05,686056.05,37.0,2.0
2026-01-09,CORD,605,33.79,33.85,33.04,31.99,577688.25,577688.25,577688.25,71.0,-1.431163934426232
2026-01-09,CWVX,716,27.49,27.4995,25.05,25.89,1828404.7,1828404.7,1828404.7,125.0,-1.0908180300500847
2026-01-09,ELVN,620,24.83,24.8,23.25,23.58,1225246.8,1225246.8,1225246.8,255.0,2.0
2026-01-09,FLY,628,29.9,29.8784,27.99,28.445,3689974.65,3689974.65,3689974.65,106.0,-1.0482149563498622
2026-01-09,FOA,715,24.2,24.34,22.65,22.93,155091.95,155091.95,155091.95,255.0,0.0493827160493815
2026-01-09,GEOS,649,21.785,21.78,20.3,20.7,177315.7,177315.7,177315.7,255.0,2.0
2026-01-09,GLSI,607,23.9,24.0,22.41,22.24,818890.65,818890.65,818890.65,255.0,2.0
2026-01-09,INTW,809,63.54,63.92,53.06,54.77,522848.1,522848.1,522848.1,226.0,0.5853658536585412
2026-01-09,JOBX,721,25.92,26.06,23.98,24.67,150124.7,150124.7,150124.7,84.0,-1.0872688172043057
2026-01-09,LGIH,633,51.97,52.27,46.77,48.19,389251.1,389251.1,389251.1,255.0,2.0
2026-01-09,MUU,670,140.5,140.75,129.2,133.8,1511233.5,1511233.5,1511233.5,255.0,-1.079418970948559
2026-01-09,OLMA,584,27.32,27.12,25.57,26.01,2352133.6,2352133.6,2352133.6,255.0,-1.037197183098589
2026-01-09,ONDL,620,54.6,54.03,51.01,51.77,648651.0,,648651.0,6.0,2.0
2026-01-09,RKLX,612,61.06,60.78,55.16,57.36,2678658.45,2678658.45,2678658.45,207.0,-1.028081339712918
2026-01-09,SMST,583,79.5,79.8,75.14,75.6,381890.45,381890.45,381890.45,255.0,2.0
2026-01-09,SNDK,652,365.8,364.2799,334.54,341.6,9545344.4,9545344.4,9545344.4,220.0,2.0
2026-01-09,THH,784,26.9,26.9,21.62,20.85,159393.7,159393.7,159393.7,91.0,-1.2746266666666677
2026-01-09,UPB,703,30.32,30.5,27.54,27.87,608842.05,608842.05,608842.05,255.0,-1.0565471698113182
2026-01-12,ALAB,580,169.2,169.585,162.61,160.44,4712851.75,4712851.75,4712851.75,256.0,-1.0258330696202524
2026-01-12,ALMS,710,20.58,20.64,19.56,19.55,5342443.15,5342443.15,5342443.15,256.0,-1.0799411764705924
2026-01-12,ANAB,596,46.88,46.88,44.67,44.54,521650.75,521650.75,521650.75,256.0,2.0
2026-01-12,APLX,586,115.26,114.71,113.63,107.53,488358.85,488358.85,488358.85,85.0,2.0
2026-01-12,APPX,678,32.77,32.9349,32.13,30.99,405889.6,405889.6,405889.6,178.0,-1.0370794311481066
2026-01-12,CIFU,591,28.285,28.1842,26.81,25.685,179646.0,179646.0,179646.0,32.0,-1.2048893021220752
2026-01-12,CLSX,592,22.11,22.2,20.88,21.0,688483.1,688483.1,688483.1,80.0,-1.0644315789473675
2026-01-12,CMCL,761,31.5,31.629,29.18,30.0,215239.75,215239.75,215239.75,256.0,1.999999999999991
2026-01-12,CRWV,589,84.5,84.85,80.14,78.75,27203705.2,27203705.2,27203705.2,197.0,2.0
2026-01-12,CWVX,589,29.9442,30.08,26.985,25.93,1867171.4,1867171.4,1867171.4,126.0,2.0
2026-01-12,CYD,604,44.5581,44.15,41.61,41.7,124599.0,124599.0,124599.0,256.0,2.0
2026-01-12,GRAL,669,106.94,107.3225,100.1,99.93,765258.15,765258.15,765258.15,256.0,-1.027113294040602
2026-01-12,HYMC,586,31.35,31.405,27.13,29.04,5314888.4,5314888.4,5314888.4,256.0,2.0
2026-01-12,IONL,647,40.13,40.21,39.425,38.05,266939.25,266939.25,266939.25,200.0,2.0
2026-01-12,IONX,647,26.45,26.5,25.91,24.88,2158368.85,2158368.85,2158368.85,209.0,2.0
2026-01-12,IREN,592,49.35,49.58,46.03,46.725,30989289.85,30989289.85,30989289.85,256.0,-1.0279941520467857
2026-01-12,LQDA,670,38.85,38.735,35.86,37.0,1516852.35,1516852.35,1516852.35,256.0,-1.0687927927927874
2026-01-12,MBX,600,34.185,34.04,31.66,32.23,754182.85,754182.85,754182.85,256.0,1.7672413793103536
2026-01-12,MTSI,586,183.54,183.025,174.865,173.15,1034042.05,1034042.05,1034042.05,256.0,2.0
2026-01-12,NEBX,603,41.15,41.145,38.18,38.2,844268.45,844268.45,844268.45,85.0,-1.0460228571428567
