day,symbol,split,source,n_bars,first_minute,entry_m,rr,rv,adv20,level
2025-06-12,HIMZ,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0677049180327864,1.7304143531412324,2089181.7,42.35
2025-06-12,TEMT,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0972700000000015,2.3101557166363547,983440.2,28.3
2025-06-12,RCAT,TRAIN,cache.db(Alpaca SIP),0,,580,-0.3870967741935475,3.695917293655047,8145745.05,8.84
2025-06-12,INDI,TRAIN,cache.db(Alpaca SIP),0,,581,-1.036666666666665,3.5856944545088565,3288540.1,3.4
2025-06-12,NEGG,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0491363636363609,4.119225050906671,1222924.2,11.15
2025-06-12,PLUG,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,2.665042474230661,168847890.55,1.44
2025-06-12,RITR,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0419166666666635,2.1955024081897543,801411.1,5.2
2025-06-12,WRN,TRAIN,cache.db(Alpaca SIP),0,,595,2.0,4.701403585599327,584264.4,1.365
2025-06-13,IONX,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0247527114967454,3.32470186795864,1151561.9,59.28
2025-06-13,RIOX,TRAIN,cache.db(Alpaca SIP),0,,577,-1.224156862745096,2.2059992348854776,843925.95,12.47
2025-06-13,TEMT,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0254255000934749,4.334526536255416,1001897.2,28.22
2025-06-13,CNEY,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0409282700421936,4.001214611676705,668197.1,3.0
2025-06-13,RDTL,TRAIN,cache.db(Alpaca SIP),0,,591,-1.2365833333333345,1.1969438029194983,687535.35,17.1083
2025-06-13,SEDG,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0355126050420158,1.7221918974746993,4708238.5,21.68
2025-06-13,ARAI,TRAIN,cache.db(Alpaca SIP),0,,599,-1.0275820895522394,1.3492755761960644,2830858.210526316,9.6
2025-06-13,VSAT,TRAIN,cache.db(Alpaca SIP),0,,601,2.0,4.089996820817088,4677724.0,12.1511
2025-06-16,EOSE,TRAIN,cache.db(Alpaca SIP),0,,577,1.7586206896551768,2.1107479771219912,17632304.0,4.38
2025-06-16,MVIS,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,3.538592684394195,5023352.95,1.16
2025-06-16,SGMT,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0295999999999983,3.879699333831966,2789558.95,9.24
2025-06-16,BOSC,TRAIN,cache.db(Alpaca SIP),0,,579,-1.1142165832737632,4.260508220130597,453161.9,5.02
2025-06-16,ZNTL,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,3.90706693476402,867620.15,1.42
2025-06-16,AMDL,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,1.2393556071221112,34371926.0,6.3554
2025-06-16,BBAI,TRAIN,cache.db(Alpaca SIP),0,,599,2.000000000000008,3.700178723633544,100102016.85,3.95
2025-06-16,INOD,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,4.712163141912134,2316632.55,44.09
2025-06-17,DGXX,TRAIN,cache.db(Alpaca SIP),0,,579,-1.048853615520281,1.357961834606285,2604196.9,2.85
2025-06-17,CRCL,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0300380952380963,4.949873718626559,35634030.28571428,164.1999
2025-06-17,ZBIO,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0555405405405405,3.345829285473139,193569.35,10.64
2025-06-17,CISO,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,1.7096958325332483,2159207.6,1.14
2025-06-17,TTI,TRAIN,topup.db(Databento EQUS.MINI),376,570.0,586,-0.0981963927855646,4.027418279676071,1618990.75,3.859
2025-06-17,SHLS,TRAIN,cache.db(Alpaca SIP),0,,587,0.1136363636363653,4.177248700084337,5374059.8,5.25
2025-06-17,ZDGE,TRAIN,cache.db(Alpaca SIP),0,,612,-1.0463749999999985,1.6304412954744874,336497.35,3.8
2025-06-17,ARQQ,TRAIN,cache.db(Alpaca SIP),0,,624,-1.0429322429906525,2.3234309476738044,1383858.2,29.98
2025-06-18,PCLA,TRAIN,cache.db(Alpaca SIP),0,,579,-1.1752857142857136,3.508686672491253,1568008.35,1.18
2025-06-18,RDTL,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.80448473417388,671745.5,23.86
2025-06-18,LZMH,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,2.7643173030856114,525541.95,17.5
2025-06-18,NVVE,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0270676691729317,3.650619413956625,3331672.05,1.12
2025-06-18,CISO,TRAIN,cache.db(Alpaca SIP),0,,591,-1.0691573033707862,2.525188027163137,2199556.65,1.25
2025-06-18,PRME,TRAIN,cache.db(Alpaca SIP),0,,591,2.0,1.932168917756784,2433504.2,1.705
2025-06-18,SOFX,TRAIN,cache.db(Alpaca SIP),0,,595,2.0,3.5069386137295755,269588.8,13.5136
2025-06-18,USAR,TRAIN,cache.db(Alpaca SIP),0,,598,-1.0595080416272462,3.754307757267472,2431554.5,12.8692
2025-06-20,NGL,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,3.027182836069481,405277.8,4.62
2025-06-20,RDTL,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0304763013858165,4.663412697392693,688605.15,27.0
2025-06-20,AMDL,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0641739130434815,2.554059625055429,38213995.7,7.49
2025-06-20,UAA,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,2.6425649582796,10536725.05,6.665
2025-06-20,HOLO,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0259604829857318,1.5805605036390715,7273158.25,4.91
2025-06-20,AIXI,TRAIN,cache.db(Alpaca SIP),0,,607,2.0,4.382498583875196,153400.7,2.4
2025-06-20,ADUR,TRAIN,cache.db(Alpaca SIP),0,,624,-1.0510476190476152,4.697538106447672,356754.1,10.88
2025-06-20,HYMC,TRAIN,cache.db(Alpaca SIP),0,,631,2.0,3.119438718724183,596290.1,3.35
2025-06-23,PRTA,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,2.2941913564798804,2608893.1,6.025
2025-06-23,QMMM,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),104,570.0,584,-1.0280000000000005,1.83269352213517,1221753.65,1.16
2025-06-23,RKLX,TRAIN,topup.db(Databento EQUS.MINI),339,570.0,584,2.0,4.448165400399507,332710.2,40.5
2025-06-23,ABVC,TRAIN,cache.db(Alpaca SIP),0,,588,0.001335113484646,1.428943196672383,316015.8,1.96
2025-06-23,ASTS,TRAIN,cache.db(Alpaca SIP),0,,593,2.0,3.486611737427347,16294374.35,45.7606
2025-06-23,EPSM,TRAIN,cache.db(Alpaca SIP),0,,611,-1.0257425742574255,1.4218725671905998,209198.5,27.0
2025-06-23,AUTL,TRAIN,cache.db(Alpaca SIP),0,,621,-1.0852000000000075,2.630699447482697,2406094.45,2.155
2025-06-23,TIL,TRAIN,cache.db(Alpaca SIP),0,,630,-1.0601063829787234,1.1988075482282867,510421.3,28.9
2025-06-24,RDTL,TRAIN,cache.db(Alpaca SIP),0,,577,0.050632911392404,2.554108696482403,644138.6,25.1754
2025-06-24,TSDD,TRAIN,cache.db(Alpaca SIP),0,,577,0.9411764705882364,3.238658610461904,4410869.35,19.18
2025-06-24,TSLQ,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,3.603627632799737,37334462.3,15.38
2025-06-24,PONY,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,3.4557602107107472,13924852.15,12.255
2025-06-24,ALMS,TRAIN,cache.db(Alpaca SIP),0,,623,-1.0999999999999943,1.3037250262517803,1011708.5,2.94
2025-06-24,CCCC,TRAIN,cache.db(Alpaca SIP),0,,627,-1.0937263157894686,1.887572670623957,997326.25,1.6
2025-06-24,VTGN,TRAIN,cache.db(Alpaca SIP),0,,670,-1.069306930693069,1.4407466917579084,171325.35,2.13
2025-06-24,PRME,TRAIN,cache.db(Alpaca SIP),0,,717,-1.0674285714285687,2.789371457867743,2469918.6,2.4
2025-06-25,IMRX,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0298281092012112,2.806158526547517,2517605.45,3.0389
2025-06-25,ARQQ,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,3.489209492170709,1291297.6,40.28
2025-06-25,SY,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0245714285714278,4.793183828103975,951285.5,1.7862
2025-06-25,TSDD,TRAIN,cache.db(Alpaca SIP),0,,588,2.0,2.165539528562733,4447019.3,20.7299
2025-06-25,TSLQ,TRAIN,cache.db(Alpaca SIP),0,,589,2.0,2.104750574781501,37398684.15,16.6189
2025-06-25,INMB,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0620000000000027,2.946703625071454,781657.75,7.0
2025-06-25,CHYM,TRAIN,cache.db(Alpaca SIP),0,,610,-0.1991341991341993,3.310378164297333,5427074.857142857,31.88
2025-06-25,ZYBT,TRAIN,cache.db(Alpaca SIP),0,,611,-1.0322916666666655,1.0870213054041908,533833.75,7.9758
2025-06-26,PL,TRAIN,cache.db(Alpaca SIP),0,,579,0.5576923076923046,3.502035187189092,11833690.35,5.87
2025-06-26,ASPI,TRAIN,cache.db(Alpaca SIP),0,,584,2.0,3.5442548100524696,3978805.35,7.39
2025-06-26,OUST,TRAIN,cache.db(Alpaca SIP),0,,584,-1.050278380036815,4.786709133770683,4459640.1,25.14
2025-06-26,VNTG,TRAIN,cache.db(Alpaca SIP),0,,584,-1.079200000000004,1.0096527976390126,263110.25,4.015
2025-06-26,CISO,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0330000000000006,1.005586133028632,2069147.35,1.19
2025-06-26,ENVX,TRAIN,cache.db(Alpaca SIP),0,,589,2.0,4.03827080375154,3682269.15,9.2793
2025-06-26,WIMI,TRAIN,cache.db(Alpaca SIP),0,,625,-1.0541366906474852,2.229421108357904,479043.5,3.0489
2025-06-26,AEMD,TRAIN,cache.db(Alpaca SIP),0,,679,-1.037471783295711,1.8563906658711389,131912.45,1.72
2025-06-27,GEOS,TRAIN,cache.db(Alpaca SIP),0,,591,-1.074548387096777,2.800927592398077,372551.65,16.81
2025-06-27,SCLX,TRAIN,cache.db(Alpaca SIP),0,,591,2.0,2.8997780143702605,125012.95,5.59
2025-06-27,HIMS,TRAIN,cache.db(Alpaca SIP),0,,594,2.0,4.882360045885793,51605511.25,49.65
2025-06-27,NEON,TRAIN,cache.db(Alpaca SIP),0,,600,2.0,2.5865127364015588,515077.65,22.2699
2025-06-27,INUV,TRAIN,cache.db(Alpaca SIP),0,,615,2.0,1.4831860622858608,499926.85,4.34
2025-06-27,CONI,TRAIN,cache.db(Alpaca SIP),0,,631,2.0,4.671981333506549,7948388.65,2.35
2025-06-27,KYTX,TRAIN,cache.db(Alpaca SIP),0,,666,-1.0717285156249992,2.774334215640815,399601.55,3.74
2025-06-27,CRML,TRAIN,cache.db(Alpaca SIP),0,,677,-1.0421249999999984,1.7101271749081508,6405149.85,3.44
2025-06-30,ECX,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0370909090909095,2.6762839550724995,1784564.0,2.09
2025-06-30,EOSE,TRAIN,cache.db(Alpaca SIP),0,,582,-1.05783582089552,4.144208837406783,17503389.15,4.745
2025-06-30,TLYS,TRAIN,cache.db(Alpaca SIP),0,,583,0.4000000000000018,4.8228231879811645,1204792.25,1.41
2025-06-30,ALMU,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,1.2190222021667318,568201.3,15.31
2025-06-30,GLXY,TRAIN,topup.db(Databento EQUS.MINI),391,570.0,598,0.5813953488372049,4.101728628505158,6774618.6,21.725
2025-06-30,INUV,TRAIN,cache.db(Alpaca SIP),0,,618,-1.025351351351352,1.7539909084690233,450801.1,4.8463
2025-06-30,BETR,TRAIN,cache.db(Alpaca SIP),0,,757,-1.0660500000000044,1.306011915724364,123153.1,13.4254
2025-06-30,MRAL,TRAIN,cache.db(Alpaca SIP),0,,767,0.280701754385965,1.250422567935601,268203.25,19.7
2025-07-01,BLMN,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,2.2254438966121346,2558366.0,9.18
2025-07-01,AERT,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0623762376237642,2.490673840111608,315496.95,1.2999
2025-07-01,OSS,TRAIN,cache.db(Alpaca SIP),0,,583,2.0,4.011259976092069,575081.15,3.76
2025-07-01,VOR,TRAIN,cache.db(Alpaca SIP),0,,583,-1.0353273137697525,3.8873537996757,36571960.6,1.63
2025-07-01,BGSF,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,3.160630695177544,240644.45,6.8311
2025-07-01,CCCC,TRAIN,cache.db(Alpaca SIP),0,,589,-1.0923121019108268,1.0113714446913356,1351882.05,1.47
2025-07-01,CMPS,TRAIN,cache.db(Alpaca SIP),0,,590,-1.0851428571428563,3.841279396302648,4633622.65,3.04
2025-07-01,RIOX,TRAIN,cache.db(Alpaca SIP),0,,592,-1.0526785714285694,3.037279271055884,754861.6,15.06
2025-07-02,ALT,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0295999999999983,4.818303428421026,10622722.45,4.5989
2025-07-02,WULF,TRAIN,cache.db(Alpaca SIP),0,,577,-1.0343703703703715,2.0215479038658986,50022559.35,4.78
2025-07-02,LAR,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,3.199532451966355,962296.85,2.195
2025-07-02,AMTX,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0647500000000023,2.330517015232538,1287461.1,2.64
2025-07-02,RIOX,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,4.741364156592241,772256.65,16.34
2025-07-02,BTM,TRAIN,cache.db(Alpaca SIP),0,,597,2.0,2.1467202362420195,2292050.95,5.08
2025-07-02,GRRR,TRAIN,cache.db(Alpaca SIP),0,,598,2.0,4.151436457467643,2949283.9,20.9756
2025-07-02,HOOD,TRAIN,cache.db(Alpaca SIP),0,,608,2.0,4.060369749548397,46248924.0,96.13
2025-07-03,INMB,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,2.4403216959627305,6376536.35,2.455
2025-07-03,PL,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,3.975127265015108,16259554.9,6.49
2025-07-03,RIOX,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0417134502923993,1.7919713232128187,762484.3,18.1766
2025-07-03,BON,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,1.2492223847140722,2451405.0,1.4462
2025-07-03,PACB,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0278181818181824,3.986028462676624,10584244.05,1.59
2025-07-03,FLNC,TRAIN,cache.db(Alpaca SIP),0,,588,-1.035391304347823,3.67240924867662,5420718.85,8.4
2025-07-03,CNVS,TRAIN,topup.db(Databento EQUS.MINI),176,570.0,590,-1.0307022384174904,4.435051103130561,348233.05,6.08
2025-07-03,MBOT,TRAIN,cache.db(Alpaca SIP),0,,596,-1.0324962216624702,4.247788699597566,1319357.75,2.65
2025-07-07,SRFM,TRAIN,cache.db(Alpaca SIP),0,,593,-1.0415059687786987,3.484110532292885,13954769.9,4.64
2025-07-07,KWM,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0334482758620704,1.4708900568073726,2126630.2,5.0
2025-07-07,BTM,TRAIN,cache.db(Alpaca SIP),0,,595,-1.0494166666666684,4.558884894838185,2328545.0,6.04
2025-07-07,DPRO,TRAIN,cache.db(Alpaca SIP),0,,596,-1.0275252525252534,2.002445234739637,2496751.35,3.38
2025-07-07,OPRT,TRAIN,cache.db(Alpaca SIP),0,,598,2.0,1.982658290656712,775399.85,7.29
2025-07-07,MFI,TRAIN,cache.db(Alpaca SIP),0,,600,-1.0277572559366746,1.019170430068438,1339363.05,5.45
2025-07-07,AMBR,TRAIN,cache.db(Alpaca SIP),0,,603,-1.0504210526315776,4.582202928668467,202920.9,9.83
2025-07-07,BTCS,TRAIN,cache.db(Alpaca SIP),0,,632,2.0,4.893577559998342,1080509.8,2.71
2025-07-08,MPU,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,4.84043793965096,694059.1,1.71
2025-07-08,REKR,TRAIN,cache.db(Alpaca SIP),0,,580,-1.028021978021976,4.1650408004913295,4397784.05,1.32
2025-07-08,CCCC,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,3.21138029321368,1374284.45,1.62
2025-07-08,NAKA,TRAIN,cache.db(Alpaca SIP),0,,582,-1.0416264980026624,3.6729656677589495,808474.75,13.0
2025-07-08,NOTV,TRAIN,cache.db(Alpaca SIP),0,,592,-1.032692307692307,1.224582646920727,621083.95,2.19
2025-07-08,AXTI,TRAIN,cache.db(Alpaca SIP),0,,599,-1.0685714285714334,4.069682412048482,688929.8,2.45
2025-07-08,BMEA,TRAIN,cache.db(Alpaca SIP),0,,611,2.0,1.3894014310349496,2211669.6,1.78
2025-07-08,SANA,TRAIN,cache.db(Alpaca SIP),0,,613,-1.0689999999999993,4.702337182319229,5428824.85,3.5
2025-07-09,PLUG,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,4.760156878618636,94539384.2,1.52
2025-07-09,BBGI,TRAIN,cache.db(Alpaca SIP),0,,581,-1.056011795543902,4.541173247022357,116787.0,4.4
2025-07-09,SSP,TRAIN,cache.db(Alpaca SIP),0,,581,0.8223684210526309,3.7511394447710273,971251.55,3.81
2025-07-09,TIL,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,3.7285381340547135,357351.85,25.0
2025-07-09,EXK,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,3.325851576223052,14588255.5,5.24
2025-07-09,MOB,TRAIN,cache.db(Alpaca SIP),0,,587,-1.4665714285714284,1.3506012658178148,324619.4,2.75
2025-07-09,PLRX,TRAIN,cache.db(Alpaca SIP),0,,591,2.0,1.7736813859231144,1509997.75,1.26
2025-07-09,REPL,TRAIN,cache.db(Alpaca SIP),0,,609,-1.0414468085106416,2.887388699051567,1138170.35,9.98
2025-07-10,UP,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,1.6575087952839809,1841739.85,1.405
2025-07-10,LAC,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),236,570.0,580,0.1666666666666629,1.3438493680148318,4679951.6,2.85
2025-07-10,LXRX,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,4.3866820794411545,5017915.5,1.145
2025-07-10,RZLV,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0280021482277102,3.4493341828389927,11607848.9,2.705
2025-07-10,CLF,TRAIN,cache.db(Alpaca SIP),0,,589,1.1368528959507942,3.1036933026105062,33003779.0,9.53
2025-07-10,UHG,TRAIN,cache.db(Alpaca SIP),0,,669,-1.0750000000000028,1.1218325796343076,212003.75,3.05
2025-07-10,HUBC,TRAIN,cache.db(Alpaca SIP),0,,699,-1.061946902654867,1.4771426388966933,1565541.35,2.14
2025-07-10,EJH,TRAIN,cache.db(Alpaca SIP),0,,703,-1.029555555555557,4.791693569399933,175908.5,2.74
2025-07-11,UP,TRAIN,cache.db(Alpaca SIP),0,,577,2.0,4.797889127046183,1876304.3,1.54
2025-07-11,PCLA,TRAIN,cache.db(Alpaca SIP),0,,580,-1.0460948012232447,2.021266704542564,2374773.2,3.13
2025-07-11,SY,TRAIN,cache.db(Alpaca SIP),0,,580,-1.028002153625269,2.7105799981976184,3246260.95,4.04
2025-07-11,VVOS,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,1.8547394808810205,1931996.4,7.0693
2025-07-11,GNS,TRAIN,cache.db(Alpaca SIP),0,,591,-1.040201005025127,1.0861527408294156,16364469.8,1.65
2025-07-11,ADUR,TRAIN,cache.db(Alpaca SIP),0,,599,2.0,3.8288406070863856,346953.95,10.98
2025-07-11,FFAI,TRAIN,cache.db(Alpaca SIP),0,,601,-1.0715999999999986,1.1645079404308778,12619205.45,1.83
2025-07-11,DFSC,TRAIN,cache.db(Alpaca SIP),0,,622,2.0,3.936797719948458,118970.0,9.3
2025-07-14,AUR,TRAIN,cache.db(Alpaca SIP),0,,579,-1.04575,2.3116887444250387,25695717.1,5.62
2025-07-14,TMQ,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,4.528957402728619,480220.9,1.82
2025-07-14,PRME,TRAIN,cache.db(Alpaca SIP),0,,582,1.4166666666666614,2.980938479925026,5099417.55,4.51
2025-07-14,BTBT,TRAIN,cache.db(Alpaca SIP),0,,586,-1.037473684210524,3.368819970399844,50832391.75,3.64
2025-07-14,FMFC,TRAIN,topup.db(Databento EQUS.MINI),207,570.0,601,2.0,2.3500079365370654,1160548.8333333333,6.448
2025-07-14,NB,TRAIN,cache.db(Alpaca SIP),0,,602,2.0,4.923996778824836,1474979.4,3.56
2025-07-14,APPX,TRAIN,topup.db(Databento EQUS.MINI),238,570.0,653,-0.4925373134328372,4.309221931013479,250656.15,39.9674
2025-07-14,SKBL,TRAIN,cache.db(Alpaca SIP),0,,690,-1.0314285714285734,1.4929228557084098,2341565.7,1.5864
2025-07-15,EAF,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,1.084969409349304,4441692.05,1.1
2025-07-15,AMDL,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0454428634948854,3.7276959120464257,43812660.25,10.4099
2025-07-15,PTNM,TRAIN,cache.db(Alpaca SIP),0,,587,2.0,1.6676288759287603,1310372.9,9.89
2025-07-15,SEDG,TRAIN,cache.db(Alpaca SIP),0,,588,-1.033512195121952,2.1666488304879654,7699321.3,28.27
2025-07-15,SQNS,TRAIN,cache.db(Alpaca SIP),0,,597,-1.0217970049916791,2.3600994314096204,10296824.4,5.45
2025-07-15,CRML,TRAIN,cache.db(Alpaca SIP),0,,602,2.0,3.5113487180648493,8043010.45,3.44
2025-07-15,JUNS,TRAIN,cache.db(Alpaca SIP),0,,603,2.0,1.889944744423298,687228.95,3.16
2025-07-15,LASE,TRAIN,cache.db(Alpaca SIP),0,,614,-1.2932432432432437,1.0184419024172524,465852.1,3.34
2025-07-16,CADL,TRAIN,cache.db(Alpaca SIP),0,,579,-1.024144415193683,3.317568920503929,1087724.2,6.66
2025-07-16,FTEK,TRAIN,cache.db(Alpaca SIP),0,,579,0.2999999999999977,4.277737363682476,562166.35,2.62
2025-07-16,RYET,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,3.660807182794766,1500652.65,2.15
2025-07-16,ABOS,TRAIN,cache.db(Alpaca SIP),0,,582,0.2222222222222227,1.4818029149841718,803345.7,1.4
2025-07-16,MIRA,TRAIN,cache.db(Alpaca SIP),0,,596,2.0,1.790855206973453,3144329.7,1.7675
2025-07-16,BKKT,TRAIN,cache.db(Alpaca SIP),0,,602,-1.0309918019610969,2.3110566867040347,655263.25,19.87
2025-07-16,INDI,TRAIN,cache.db(Alpaca SIP),0,,689,-1.0318461538461507,1.650415520292681,4097397.8,4.275
2025-07-16,CGTL,TRAIN,cache.db(Alpaca SIP),0,,713,2.0,1.0991570019998709,1854899.05,1.1498
2025-07-17,LXRX,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0334999999999976,3.615697010902382,5218717.15,1.38
2025-07-17,CAPT,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0516666666666643,3.169770592727874,460301.45,1.575
2025-07-17,ABOS,TRAIN,cache.db(Alpaca SIP),0,,582,0.6666666666666601,2.207185436787296,814498.85,1.47
2025-07-17,BRNS,TRAIN,cache.db(Alpaca SIP),0,,582,2.0,1.2717353744808064,3511815.5,1.4946
2025-07-17,BBAI,TRAIN,cache.db(Alpaca SIP),0,,587,1.999999999999996,1.8411575124583053,212483220.9,7.68
2025-07-17,GLMD,TRAIN,cache.db(Alpaca SIP),0,,596,1.7317880794701987,1.5082729182345112,391890.9,2.23
2025-07-17,METCB,TRAIN,cache.db(Alpaca SIP),0,,614,2.0,2.0365190435446,288348.3,12.33
2025-07-17,JOBY,TRAIN,cache.db(Alpaca SIP),0,,675,2.0,4.070340775304133,31614989.45,17.44
2025-07-18,ATYR,TRAIN,cache.db(Alpaca SIP),0,,578,-1.0332222222222227,3.824401457203954,3999083.3,6.14
2025-07-18,CONL,TRAIN,cache.db(Alpaca SIP),0,,581,2.0,4.905019518949476,10267125.3,68.08
2025-07-18,CGTL,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0362857142857174,4.499740899527541,1451386.4,1.32
2025-07-18,HUYA,TRAIN,cache.db(Alpaca SIP),0,,586,-1.0362351694915264,4.088199185989757,3322523.35,3.55
2025-07-18,HUBC,TRAIN,cache.db(Alpaca SIP),0,,599,-0.0323624595469249,2.947839516797467,1771859.3,4.25
2025-07-18,INUV,TRAIN,cache.db(Alpaca SIP),0,,608,-1.1557826086956555,2.6360790768849136,159691.25,6.0544
2025-07-18,AISP,TRAIN,cache.db(Alpaca SIP),0,,651,-1.0421428571428542,1.641781415510368,1815694.45,6.065
2025-07-18,SES,TRAIN,cache.db(Alpaca SIP),0,,661,-1.0406666666666666,4.190760267127778,8201937.35,1.25
2025-07-21,XCUR,TRAIN,cache.db(Alpaca SIP),0,,580,2.0,1.158303492585542,281187.1,8.69
2025-07-21,CRSP,TRAIN,pit_bars_1min.db(Databento EQUS.MINI),381,570.0,584,-1.0423692307692294,1.1321992069926536,4082055.5,70.52
2025-07-21,CATX,TRAIN,cache.db(Alpaca SIP),0,,586,-1.043199999999999,1.7601157246041597,1341021.45,4.47
2025-07-21,IREN,TRAIN,cache.db(Alpaca SIP),0,,586,2.0,4.332103733599949,31373173.75,19.49
2025-07-21,MAXN,TRAIN,cache.db(Alpaca SIP),0,,588,-1.12983370786517,2.6131333035238407,202093.8,3.79
2025-07-21,ARQQ,TRAIN,cache.db(Alpaca SIP),0,,589,2.0,3.961153332899409,1169400.95,45.67
2025-07-21,FRGT,TRAIN,cache.db(Alpaca SIP),0,,602,-1.0254408060453388,3.5305932674252007,164214.1,2.1
2025-07-21,AISP,TRAIN,cache.db(Alpaca SIP),0,,606,-1.055818181818184,3.1274462284912308,1874695.8,6.25
2025-07-22,DNUT,TRAIN,cache.db(Alpaca SIP),0,,578,2.0,2.985935200437858,3759207.5,3.43
2025-07-22,SES,TRAIN,cache.db(Alpaca SIP),0,,578,-1.032571428571426,3.527067897467238,9032332.5,1.17
2025-07-22,AMPY,TRAIN,cache.db(Alpaca SIP),0,,579,2.0,4.838864864630993,1213414.75,3.54
2025-07-22,LCID,TRAIN,cache.db(Alpaca SIP),0,,579,-1.0331764705882331,3.538308913248441,190427706.15,2.91
2025-07-22,BGS,TRAIN,cache.db(Alpaca SIP),0,,593,1.357142857142863,1.576114175103832,2966118.35,4.335
2025-07-22,CNSP,TRAIN,cache.db(Alpaca SIP),0,,600,-1.0554109031733097,1.664524538501539,195368.75,9.4872
2025-07-22,BTU,TRAIN,cache.db(Alpaca SIP),0,,601,-1.086276438760453,4.864546071077134,4893903.4,17.72
2025-07-22,PACB,TRAIN,cache.db(Alpaca SIP),0,,605,-1.0603999999999962,3.436559524170416,9269340.15,1.54
2025-07-23,VIOT,TRAIN,cache.db(Alpaca SIP),0,,581,-1.0252068965517254,3.280888866621582,2117703.55,3.8
2025-07-23,ROMA,TRAIN,cache.db(Alpaca SIP),0,,585,2.0,2.0067049514709523,317959.05,3.5493
2025-07-23,SES,TRAIN,cache.db(Alpaca SIP),0,,585,-1.0476000000000008,4.613829337400253,8918069.35,1.22
2025-07-23,TSAT,TRAIN,cache.db(Alpaca SIP),0,,585,0.0495049504950501,4.173893631801486,136179.8,28.67
2025-07-23,CHYM,TRAIN,cache.db(Alpaca SIP),0,,589,2.0,3.6795704846708994,3080293.45,35.6
2025-07-23,PTNM,TRAIN,cache.db(Alpaca SIP),0,,594,-1.0408992094861695,1.016462044577639,1442739.75,2.12
