day,symbol,min_open,min_high,min_low,min_close,nbars,store,first_m,d_open,d_high,d_low,d_close,d_vol,prev_close,prev_date,src,ratio_open,ratio_close
2026-05-15,AHMA,1.16,1.23,1.15,1.18,81,sip,570,1.16,1.23,1.15,1.19,122671,1.15,2026-05-14,sample,1.0,1.0084745762711864
2026-05-15,SST,3.2,3.3287,2.89,3.03,195,cache,570,3.2,3.3287,2.89,3.02,365775,3.18,2026-05-14,sample,1.0,0.9966996699669968
2026-05-15,ORLA,14.02,14.14,13.2201,13.34,390,sip,570,14.02,14.14,13.2201,13.35,3179298,14.79,2026-05-14,sample,1.0,1.0007496251874062
2026-05-15,GPC,97.19,97.715,92.83,92.87,366,sip,570,97.19,97.715,92.83,92.87,1740318,97.19,2026-05-14,sample,1.0,1.0
2026-05-15,ASTN,10.5,10.9,8.85,9.39,296,cache,570,10.5,10.9,8.85,9.39,1261765,9.61,2026-05-14,sample,1.0,1.0
2026-05-15,RVMD,147.84,148.855,141.25,145.71,376,sip,570,147.84,148.855,141.25,145.66,2475768,149.47,2026-05-14,sample,1.0,0.9996568526525289
2026-05-15,NP,27.12,28.42,26.96,27.98,325,sip,570,27.12,28.42,26.96,28.0,2090500,27.46,2026-05-14,sample,1.0,1.0007147962830594
2026-05-15,OI,8.75,8.88,8.3,8.35,357,sip,570,8.75,8.88,8.3,8.35,1870537,8.87,2026-05-14,sample,1.0,1.0
2026-05-15,DUST,50.16,52.62,49.97,52.2,376,cache,570,50.09,52.62,49.97,52.05,1349471,45.69,2026-05-14,sample,0.998604465709729,0.9971264367816091
2026-05-15,IMMX,10.08,10.08,9.56,9.9,250,cache,570,10.03,10.08,9.56,9.94,603255,10.1,2026-05-14,sample,0.9950396825396824,1.0040404040404038
2026-05-15,FOSL,4.33,4.37,3.87,4.07,379,cache,570,4.33,4.37,3.87,4.06,1439789,4.35,2026-05-14,sample,1.0,0.9975429975429974
2026-05-15,AVNW,16.07,16.465,15.65,16.0,231,sip,570,16.07,16.465,15.65,16.0,376906,16.37,2026-05-14,sample,1.0,1.0
2026-05-15,MAN,26.33,26.95,25.57,25.98,326,sip,570,26.33,26.95,25.57,25.97,1015079,25.94,2026-05-14,sample,1.0,0.9996150885296381
2026-05-15,USD,98.57,99.92,94.7401,95.61,375,sip,570,98.57,99.92,94.7401,95.63,1346394,104.46,2026-05-14,sample,1.0,1.000209183139839
2026-05-15,HOOG,19.99,20.03,19.05,19.36,267,cache,570,19.99,20.03,19.05,19.36,564279,21.3117,2026-05-14,sample,1.0,1.0
2026-05-15,MEI,10.57,10.88,10.14,10.55,327,cache,571,10.57,10.88,10.14,10.53,1402450,11.02,2026-05-14,sample,1.0,0.9981042654028435
2026-05-15,VSTM,4.7,4.75,4.3,4.32,364,cache,570,4.7,4.75,4.3,4.32,2212574,4.71,2026-05-14,sample,1.0,1.0
2026-05-15,OGC,32.51,32.59,30.265,31.41,169,sip,570,32.51,32.59,30.265,31.41,233371,33.44,2026-05-14,sample,1.0,1.0
2026-05-15,OKLL,8.55,8.62,7.7501,7.89,390,cache,570,8.53,8.62,7.7501,7.88,10519516,9.28,2026-05-14,sample,0.9976608187134501,0.9987325728770596
2026-05-15,ICON,1.45,1.55,1.37,1.54,94,cache,570,1.45,1.55,1.37,1.52,285596,1.5,2026-05-14,sample,1.0,0.987012987012987
2026-05-15,AGBK,7.13,7.31,6.85,7.28,324,sip,570,7.13,7.31,6.85,7.25,346367,7.12,2026-05-14,sample,1.0,0.9958791208791209
2026-05-15,BOT,28.97,37.4999,24.0,36.26,372,cache,570,28.97,37.4999,24.0,36.01,1982622,27.1,2026-05-14,sample,1.0,0.9931053502482073
2026-05-15,SHAZ,54.0,54.99,50.18,54.185,281,sip,570,54.0,54.99,50.18,53.93,498322,55.63,2026-05-14,sample,1.0,0.9952939005259758
2026-05-15,SG,6.84,8.105,6.79,8.095,390,cache,570,6.84,8.105,6.79,8.09,9967671,6.89,2026-05-14,sample,1.0,0.9993823347745521
2026-05-15,SNDQ,10.46,10.54,9.0101,9.29,390,cache,570,10.46,10.54,9.0101,9.29,38818896,9.6,2026-05-14,sample,1.0,1.0
2026-05-15,INTC,109.66,110.57,105.02,108.68,390,sip,570,109.785,110.57,105.02,108.77,135205991,115.93,2026-05-14,sample,1.0011398869232173,1.0008281192491717
2026-05-15,UGRO,5.48,5.5,4.51,4.51,97,cache,570,5.48,5.5,4.51,4.63,137875,5.57,2026-05-14,sample,1.0,1.0266075388026608
2026-05-18,CSTL,18.48,20.22,18.48,19.34,273,cache,570,18.48,20.22,18.48,19.32,515295,19.13,2026-05-15,book,1.0,0.9989658738366081
2026-05-18,NHP,14.72,15.4,14.18,15.04,251,sip,570,14.72,15.4,14.18,15.04,620019,14.86,2026-05-15,book,1.0,1.0
2026-05-18,RCAX,6.0,6.34,5.23,5.46,180,cache,570,6.0,6.34,5.23,5.45,303142,6.1988,2026-05-15,book,1.0,0.9981684981684982
2026-05-18,SMZ,25.96,30.56,25.96,29.5,37,cache,570,25.96,30.56,25.96,29.7979,27149,26.17,2026-05-15,book,1.0,1.0100983050847456
2026-05-18,RETL,6.82,7.12,6.67,6.935,276,sip,570,6.82,7.12,6.67,6.95,628219,6.84,2026-05-15,sample,1.0,1.0021629416005768
2026-05-18,RYAM,8.7,9.06,8.625,8.99,229,sip,570,8.7,9.06,8.625,8.99,1251606,8.72,2026-05-15,sample,1.0,1.0
2026-05-18,CDNA,19.96,20.84,19.615,20.6,338,sip,570,19.9,20.84,19.615,20.59,894951,19.97,2026-05-15,sample,0.9969939879759518,0.9995145631067961
2026-05-18,ICON,1.55,1.55,1.36,1.4,81,cache,570,1.55,1.55,1.36,1.4,154995,1.52,2026-05-15,sample,1.0,1.0
2026-05-18,LNOK,86.0,86.5,75.0,78.0,135,sip,570,86.0,86.5,75.0,78.37,172577,80.25,2026-05-15,sample,1.0,1.00474358974359
2026-05-18,CTNM,13.45,13.675,12.795,12.84,115,sip,570,13.45,13.675,12.795,12.86,152406,13.72,2026-05-15,sample,1.0,1.0015576323987538
2026-05-18,ALMU,24.44,24.7,20.05,20.755,377,cache,570,24.4,24.7,20.05,20.76,2066688,24.86,2026-05-15,sample,0.9983633387888706,1.0002409058058301
2026-05-18,NGNE,29.45,29.52,26.73,28.02,138,cache,570,29.45,29.52,26.73,27.98,176813,29.82,2026-05-15,sample,1.0,0.9985724482512491
2026-05-18,GEV,1049.0,1049.33,980.1401,1012.41,390,sip,570,1049.0,1049.33,980.1401,1012.25,3116472,1049.23,2026-05-15,sample,1.0,0.9998419612607541
2026-05-18,SM,32.51,33.92,32.24,33.18,390,sip,570,32.51,33.92,32.24,33.17,4746037,32.59,2026-05-15,sample,1.0,0.9996986136226643
2026-05-18,OILU,46.71,50.695,46.16,50.31,166,sip,570,46.71,50.73,46.16,50.73,150077,47.64,2026-05-15,sample,1.0,1.0083482409063804
2026-05-18,BTOG,1.77,1.77,1.6,1.651,59,cache,570,1.77,1.77,1.6,1.65,85453,1.81,2026-05-15,sample,1.0,0.9993943064809205
2026-05-18,PALU,26.68,28.88,25.91,28.65,137,cache,570,26.68,28.88,25.91,28.64,200339,27.58,2026-05-15,sample,1.0,0.999650959860384
2026-05-18,BCTX,3.12,3.4,3.11,3.36,185,cache,570,3.11,3.4,3.11,3.35,366744,3.02,2026-05-15,sample,0.9967948717948717,0.9970238095238095
2026-05-18,BLND,1.42,1.59,1.41,1.585,378,cache,570,1.42,1.59,1.41,1.58,6277495,1.45,2026-05-15,sample,1.0,0.9968454258675079
2026-05-18,FUFU,2.0,2.0145,1.83,1.92,351,cache,570,2.0,2.0145,1.83,1.92,240927,2.03,2026-05-15,sample,1.0,1.0
2026-05-18,BRUN,26.02,26.99,22.15,25.58,373,cache,570,26.095,26.99,22.15,25.77,2327721,29.6,2026-05-15,sample,1.0028823981552653,1.0074276778733386
2026-05-18,KFY,63.37,66.57,63.37,65.765,195,sip,570,63.37,66.57,63.37,65.68,402569,63.8,2026-05-15,sample,1.0,0.9987075191971414
2026-05-18,S,16.8,17.6801,16.62,17.53,390,sip,570,16.8,17.6801,16.62,17.54,8168207,16.86,2026-05-15,sample,1.0,1.0005704506560182
2026-05-18,NEBX,125.99,126.1,93.16,104.571,296,sip,570,126.1,126.1,93.16,104.64,802556,127.77,2026-05-15,sample,1.0008730851654892,1.0006598387698311
2026-05-18,OXSQ,1.65,1.66,1.54,1.545,365,cache,570,1.65,1.66,1.53,1.53,4598989,1.65,2026-05-15,sample,1.0,0.9902912621359224
2026-05-18,ASTS,87.78,89.96,81.83,86.89,390,sip,570,87.82,89.96,81.83,86.83,25080439,83.67,2026-05-15,sample,1.000455684666211,0.9993094717458856
2026-05-18,LOCL,1.9,1.915,1.78,1.78,53,cache,570,1.9,1.915,1.78,1.78,57893,1.88,2026-05-15,sample,1.0,1.0
2026-05-18,CYPH,1.07,1.07,0.9529,1.035,342,cache,570,1.07,1.07,0.9529,1.04,4471354,1.085,2026-05-15,sample,1.0,1.0048309178743962
2026-05-18,JZXN,1.25,1.32,1.15,1.18,185,cache,570,1.25,1.32,1.15,1.18,525214,1.35,2026-05-15,sample,1.0,1.0
2026-05-18,MAGN,9.91,10.45,9.835,10.3,228,sip,570,9.91,10.45,9.835,10.3,486863,9.94,2026-05-15,sample,1.0,1.0
2026-05-18,FLNC,20.852,21.87,18.67,19.54,390,cache,570,20.852,21.87,18.67,19.54,15048540,20.77,2026-05-15,sample,1.0,1.0
2026-05-18,GNLX,2.93,3.1092,2.805,2.84,116,cache,570,2.93,3.1092,2.805,2.85,161964,2.92,2026-05-15,sample,1.0,1.0035211267605635
2026-05-18,ACRV,1.79,1.795,1.62,1.65,273,cache,570,1.79,1.795,1.62,1.65,681343,1.77,2026-05-15,sample,1.0,1.0
2026-05-18,SMU,12.35,12.35,10.04,10.68,345,cache,570,12.35,12.35,10.04,10.7,1433847,12.33,2026-05-15,sample,1.0,1.0018726591760299
2026-05-18,SOXQ,92.8,93.0,87.33,88.93,381,sip,570,92.8,93.0,87.33,88.96,2994471,91.18,2026-05-15,sample,1.0,1.0003373439784098
2026-05-18,IONZ,4.04,4.7199,3.99,4.42,384,cache,570,4.04,4.7199,3.99,4.42,9458651,4.03,2026-05-15,sample,1.0,1.0
2026-05-18,UNCY,8.28,8.4,7.96,8.15,277,sip,570,8.26,8.4,7.96,8.15,488012,8.26,2026-05-15,sample,0.997584541062802,1.0
2026-05-18,LZ,6.0,6.59,5.965,6.585,384,cache,570,6.0,6.59,5.965,6.58,4270632,6.0,2026-05-15,sample,1.0,0.9992406985573272
2026-05-18,CING,4.68,4.865,4.38,4.51,201,cache,570,4.68,4.865,4.38,4.48,455425,4.57,2026-05-15,sample,1.0,0.993348115299335
2026-05-18,VIAV,52.24,52.5,48.81,49.74,390,sip,570,52.24,52.5,48.81,49.75,5051381,51.43,2026-05-15,sample,1.0,1.0002010454362686
2026-05-18,VRDN,16.65,16.77,15.65,16.1,381,sip,570,16.67,16.77,15.65,16.1,2361893,16.82,2026-05-15,sample,1.0012012012012015,1.0
2026-05-18,AEHL,3.61,4.3899,3.5404,3.81,341,cache,570,3.61,4.3899,3.5404,3.84,2949364,3.61,2026-05-15,sample,1.0,1.0078740157480315
2026-05-18,APP,496.49,515.39,484.79,492.469,390,sip,570,496.49,515.39,484.79,492.38,4471607,501.0,2026-05-15,sample,1.0,0.9998192779647044
2026-05-18,KSS,11.83,12.04,11.381,11.71,387,sip,570,11.83,12.04,11.381,11.72,4497361,11.77,2026-05-15,sample,1.0,1.000853970964987
2026-05-18,MSTU,7.05,7.05,6.42,6.83,390,sip,570,7.05,7.05,6.42,6.84,44766657,7.81,2026-05-15,sample,1.0,1.0014641288433381
2026-05-18,SPHR,135.0,137.67,130.36,137.495,250,sip,570,135.0,137.67,130.36,137.42,639647,134.33,2026-05-15,sample,1.0,0.9994545256191133
2026-05-18,EMAT,8.1,8.2809,7.315,7.43,100,cache,570,8.06,8.2809,7.315,7.39,107812,7.86,2026-05-15,sample,0.9950617283950618,0.9946164199192463
2026-05-18,AUUD,2.08,2.57,1.8901,2.4,390,cache,570,2.08,2.57,1.8901,2.37,30288787,1.96,2026-05-15,sample,1.0,0.9875
2026-05-18,KLAR,15.19,15.87,15.01,15.54,390,sip,570,15.18,15.87,15.01,15.55,6465943,15.17,2026-05-15,sample,0.9993416721527321,1.0006435006435008
2026-05-18,CNCK,1.94,2.2199,1.9,2.16,150,cache,570,1.92,2.2199,1.9,2.12,305288,2.03,2026-05-15,sample,0.9896907216494846,0.9814814814814815
2026-05-18,CHPY,74.71,74.82,71.1719,72.31,335,sip,570,74.71,74.82,71.1719,72.35,695220,73.5,2026-05-15,sample,1.0,1.0005531738348774
2026-05-18,ENHA,5.23,5.4199,4.65,4.995,195,cache,570,5.23,5.4199,4.65,5.0,4220609,4.77,2026-05-15,sample,1.0,1.001001001001001
2026-05-18,APPF,151.09,159.2,150.865,158.06,175,sip,570,151.09,159.2,150.865,157.91,201000,151.7,2026-05-15,sample,1.0,0.9990509932936859
2026-05-18,AMN,28.65,29.86,28.24,28.85,323,sip,570,28.65,29.86,28.24,28.86,809305,28.61,2026-05-15,sample,1.0,1.0003466204506066
2026-05-18,LMAT,97.5,103.23,97.5,100.87,152,sip,570,97.5,103.23,97.5,100.83,481305,97.31,2026-05-15,sample,1.0,0.9996034499851293
2026-05-19,AXTI,104.0,115.0999,102.25,112.82,390,cache,570,104.0,115.0999,102.25,112.88,9585906,105.88,2026-05-18,book,1.0,1.0005318205991847
2026-05-19,AXTX,42.24,50.96,40.6733,49.01,379,sip,570,42.24,50.96,40.6733,48.97,2733590,43.86,2026-05-18,book,1.0,0.9991838400326464
2026-05-19,INTW,261.48,292.13,240.14,281.984,318,cache,570,261.48,292.13,240.14,281.42,737237,267.86,2026-05-18,book,1.0,0.9979998865183841
2026-05-19,LABX,49.36,70.86,49.36,65.17,285,cache,570,49.36,70.86,49.36,65.3,547610,51.44,2026-05-18,book,1.0,1.0019947828755562
2026-05-19,RDVT,49.72,51.3,46.49,50.04,152,sip,570,49.81,51.3,46.49,50.1,201994,49.43,2026-05-18,sample,1.0018101367658891,1.001199040767386
2026-05-19,PTIR,13.34,13.7799,13.0201,13.34,390,sip,570,13.34,13.7799,13.0201,13.34,3574280,13.31,2026-05-18,sample,1.0,1.0
2026-05-19,OPCH,19.62,21.08,19.43,20.85,389,sip,570,19.62,21.08,19.43,20.86,6666245,19.69,2026-05-18,sample,1.0,1.0004796163069543
2026-05-19,VYX,6.59,6.75,6.4,6.48,383,sip,570,6.59,6.75,6.4,6.48,1901879,6.5,2026-05-18,sample,1.0,1.0
2026-05-19,APPX,40.64,41.09,36.24,36.78,297,sip,570,40.64,41.09,36.24,36.76,379239,39.37,2026-05-18,sample,1.0,0.9994562262098966
2026-05-19,ARMG,16.58,19.35,16.06,18.76,372,cache,570,16.58,19.35,16.06,18.72,1745822,17.46,2026-05-18,sample,1.0,0.9978678038379529
2026-05-19,WEBS,18.87,19.61,18.45,19.31,122,sip,578,18.87,19.61,18.45,19.31,112985,18.73,2026-05-18,sample,1.0,1.0
2026-05-19,XSD,519.79,544.81,511.23,535.94,280,sip,570,519.79,544.81,511.23,536.09,193870,533.1,2026-05-18,sample,1.0,1.0002798820763519
2026-05-19,CRDO,151.33,171.64,148.9446,168.99,390,cache,570,151.33,171.64,148.9446,168.99,8284971,156.27,2026-05-18,sample,1.0,1.0
2026-05-19,ASLE,6.25,6.34,6.01,6.01,204,sip,570,6.25,6.34,6.01,6.02,412746,6.27,2026-05-18,sample,1.0,1.0016638935108153
2026-05-19,AMSC,48.1,48.6236,45.72,47.06,367,sip,570,48.1,48.6236,45.72,47.09,1168371,50.15,2026-05-18,sample,1.0,1.0006374840628984
2026-05-19,NGNE,27.31,28.15,26.3653,26.88,121,sip,570,27.31,28.15,26.3653,26.88,150058,27.98,2026-05-18,sample,1.0,1.0
2026-05-19,CLFD,42.94,44.5657,39.6906,41.65,211,sip,570,42.94,44.5657,39.6906,41.67,382326,43.25,2026-05-18,sample,1.0,1.0004801920768307
2026-05-19,DRVN,14.225,14.38,13.215,13.24,368,sip,570,14.225,14.38,13.215,13.23,1976405,14.24,2026-05-18,sample,1.0,0.9992447129909365
2026-05-19,AORT,23.73,24.7,22.64,22.73,258,sip,570,23.73,24.7,22.64,22.73,761478,23.76,2026-05-18,sample,1.0,1.0
2026-05-19,BWEN,3.71,3.91,3.47,3.59,226,cache,570,3.71,3.91,3.47,3.59,437901,3.79,2026-05-18,sample,1.0,1.0
2026-05-19,AMUU,158.86,171.52,144.3,160.5,168,sip,570,158.86,171.52,144.3,160.7,166224,166.0592,2026-05-18,sample,1.0,1.001246105919003
2026-05-19,WAY,19.55,20.39,19.235,19.59,387,cache,570,19.56,20.39,19.235,19.6,3071674,18.55,2026-05-18,sample,1.0005115089514065,1.0005104645227159
2026-05-19,ASTS,85.4,90.95,78.6579,88.09,390,sip,570,85.38,90.95,78.6579,88.1,21663618,86.83,2026-05-18,sample,0.9997658079625291,1.0001135202633669
2026-05-19,EXP,204.78,209.6,194.0,199.69,295,sip,570,204.78,209.6,194.0,199.88,1188104,196.63,2026-05-18,sample,1.0,1.000951474785918
2026-05-19,TIC,9.09,9.59,8.45,8.56,383,cache,570,9.09,9.59,8.45,8.56,4103899,9.0,2026-05-18,sample,1.0,1.0
2026-05-19,SNDU,78.58,91.8,77.49,90.5,327,cache,570,78.58,91.8,77.49,90.0,813436,84.5,2026-05-18,sample,1.0,0.994475138121547
2026-05-19,NRGV,4.91,4.9499,4.43,4.835,390,cache,570,4.91,4.9499,4.43,4.84,5658856,5.08,2026-05-18,sample,1.0,1.001034126163392
2026-05-19,MLGO,3.57,4.0,3.5301,3.81,152,cache,570,3.56,4.0,3.5301,3.83,269024,3.73,2026-05-18,sample,0.9971988795518207,1.005249343832021
2026-05-19,KDK,8.28,8.28,7.74,8.02,253,sip,570,8.28,8.28,7.74,7.99,714017,8.37,2026-05-18,sample,1.0,0.9962593516209477
2026-05-19,NETG,9.77,10.29,9.52,10.17,226,sip,570,9.77,10.29,9.52,10.128,684899,9.6,2026-05-18,sample,1.0,0.9958702064896755
2026-05-19,BOBS,11.66,12.1296,11.5,11.56,235,sip,570,11.66,12.1296,11.5,11.57,654226,11.85,2026-05-18,sample,1.0,1.0008650519031141
2026-05-19,ARQQ,12.5,12.55,11.9142,12.17,251,sip,570,12.5,12.55,11.9142,12.17,378673,12.74,2026-05-18,sample,1.0,1.0
2026-05-19,IPGP,105.84,113.78,103.775,113.41,259,sip,570,105.84,113.78,103.775,113.33,628019,106.35,2026-05-18,sample,1.0,0.9992945948329072
2026-05-19,TOYO,13.98,14.6,13.21,13.98,255,cache,570,13.98,14.6,13.21,13.82,452584,14.8,2026-05-18,sample,1.0,0.9885550786838341
2026-05-19,DOCU,50.96,51.42,48.83,49.41,390,sip,570,51.133,51.42,48.83,49.42,3807336,49.02,2026-05-18,sample,1.003394819466248,1.0002023881805304
2026-05-19,DFTX,20.37,20.47,19.33,20.005,378,sip,570,20.37,20.47,19.33,20.02,1680924,20.48,2026-05-18,sample,1.0,1.0007498125468632
2026-05-19,FIG,24.6,25.84,23.09,23.28,390,cache,570,24.6,25.84,23.09,23.27,34473101,24.36,2026-05-18,sample,1.0,0.9995704467353951
2026-05-19,FTK,19.49,20.36,18.955,19.94,142,sip,570,19.49,20.36,18.955,19.9,203229,19.88,2026-05-18,sample,1.0,0.9979939819458373
2026-05-19,MOBX,2.235,2.56,2.14,2.1722,308,cache,570,2.235,2.56,2.14,2.16,2052833,2.48,2026-05-18,sample,1.0,0.9943835742565141
2026-05-19,SMTC,128.34,136.7999,124.86,134.82,387,sip,570,128.34,136.7999,124.86,134.79,3234619,132.39,2026-05-18,sample,1.0,0.9997774810858923
2026-05-19,THC,190.99,193.47,182.0,191.5,389,sip,570,190.99,193.47,182.0,191.4,2182721,192.45,2026-05-18,sample,1.0,0.9994778067885117
2026-05-19,EGHT,2.4,2.46,2.32,2.415,376,cache,570,2.4,2.46,2.32,2.41,3879023,2.39,2026-05-18,sample,1.0,0.9979296066252589
2026-05-19,YELP,22.13,23.44,22.07,22.59,355,sip,570,22.13,23.44,22.07,22.59,1777571,21.79,2026-05-18,sample,1.0,1.0
2026-05-19,IREN,48.62,49.27,46.0,47.74,390,sip,570,48.62,49.27,46.0,47.74,37577515,50.46,2026-05-18,sample,1.0,1.0
2026-05-19,MARS,37.455,37.9,35.71,37.58,214,sip,570,37.455,37.9,35.71,37.59,169922,37.59,2026-05-18,sample,1.0,1.000266098988824
2026-05-19,JBIO,21.45,22.96,20.93,21.885,253,sip,570,21.45,22.96,20.93,21.88,931478,22.01,2026-05-18,sample,1.0,0.9997715330134794
2026-05-19,XRTX,2.58,2.59,2.26,2.37,28,cache,570,2.58,2.59,2.26,2.32,22186,2.6,2026-05-18,sample,1.0,0.9789029535864978
2026-05-19,ALMU,20.17,22.75,18.97,21.935,375,cache,570,20.17,22.75,18.97,21.935,1626469,20.76,2026-05-18,sample,1.0,1.0
2026-05-19,CHYM,17.695,17.835,16.91,16.91,388,sip,570,17.695,17.835,16.91,16.91,5172728,17.55,2026-05-18,sample,1.0,1.0
2026-05-19,RH,119.01,122.9,113.6,122.07,338,sip,570,119.01,122.9,113.6,122.14,1054206,120.72,2026-05-18,sample,1.0,1.0005734414680103
2026-05-19,AEO,15.06,15.61,14.69,15.37,390,sip,570,15.06,15.61,14.69,15.36,6323462,14.86,2026-05-18,sample,1.0,0.9993493819128172
2026-05-19,WNW,4.11,6.39,3.7,4.75,386,cache,570,4.11,6.39,3.7,4.75,51914538,2.41,2026-05-18,sample,1.0,1.0
2026-05-19,OCG,1.93,2.05,1.77,1.81,150,cache,570,1.93,2.05,1.77,1.88,359256,1.91,2026-05-18,sample,1.0,1.0386740331491713
2026-05-19,NSRX,2.72,2.8848,2.62,2.7,22,cache,570,2.72,2.8848,2.62,2.7,19735,2.75,2026-05-18,sample,1.0,1.0
2026-05-19,INDO,3.08,3.25,3.0702,3.25,235,sip,570,3.08,3.25,3.0702,3.22,597166,3.1,2026-05-18,sample,1.0,0.9907692307692308
2026-05-19,JNUG,169.66,169.66,159.175,161.85,265,sip,570,169.66,169.66,159.175,162.0,282033,177.5,2026-05-18,sample,1.0,1.0009267840593141
2026-05-20,ICLR,111.99,118.05,108.89,114.76,298,sip,570,112.0,118.05,108.89,115.09,859076,113.55,2026-05-19,book,1.0000892936869363,1.0028755663994422
2026-05-20,REPX,38.07,41.5,38.07,38.69,296,cache,570,38.07,41.5,38.07,38.77,515661,41.21,2026-05-19,book,1.0,1.0020677177565265
2026-05-20,VIA,13.81,14.72,13.47,14.5,238,sip,570,13.81,14.72,13.47,14.51,565408,14.03,2026-05-19,book,1.0,1.0006896551724138
2026-05-20,RVMDW,5.21,5.9499,5.21,5.51,48,cache,570,5.21,5.9499,5.21,5.51,42152,5.4,2026-05-19,book,1.0,1.0
2026-05-20,CHH,106.18,113.785,104.915,112.26,322,sip,570,106.18,113.785,104.915,112.26,749459,106.16,2026-05-19,sample,1.0,1.0
2026-05-20,RUN,13.35,14.07,12.9211,13.67,390,sip,570,13.35,14.07,12.9211,13.69,6923490,13.17,2026-05-19,sample,1.0,1.0014630577907826
2026-05-20,CRMX,14.86,17.43,14.275,16.83,201,cache,570,14.86,17.43,14.275,16.65,275200,13.98,2026-05-19,sample,1.0,0.9893048128342247
2026-05-20,OC,108.84,113.59,106.7,113.43,327,sip,570,108.84,113.59,106.7,113.43,1344986,107.95,2026-05-19,sample,1.0,1.0
2026-05-20,CECO,79.94,82.22,77.75,81.29,269,sip,570,79.94,82.22,77.75,81.29,590909,78.32,2026-05-19,sample,1.0,1.0
2026-05-20,SHAK,64.1,64.1,60.8574,63.42,387,sip,570,64.1,64.1,60.8574,63.47,2351392,64.12,2026-05-19,sample,1.0,1.00078839482813
2026-05-20,LAB,1.0,1.06,0.9972,1.05,371,sip,570,1.0,1.06,0.9972,1.06,1451959,1.0,2026-05-19,sample,1.0,1.0095238095238095
2026-05-20,BBBY,4.55,5.29,4.51,5.25,390,cache,570,4.55,5.29,4.51,5.26,4829793,4.58,2026-05-19,sample,1.0,1.0019047619047619
2026-05-20,AXON,389.79,402.515,383.1,398.44,381,sip,570,389.44,402.515,383.1,398.44,963860,392.34,2026-05-19,sample,0.9991020806075065,1.0
2026-05-20,QDEL,11.4,12.04,11.125,11.89,370,sip,570,11.4,12.04,11.125,11.91,1978851,11.38,2026-05-19,sample,1.0,1.001682085786375
2026-05-20,AXTU,27.6,28.095,21.5,22.655,192,cache,570,27.6,28.095,21.5,22.655,176361,26.52,2026-05-19,sample,1.0,1.0
2026-05-20,CODX,2.02,2.68,1.85,2.3799,390,cache,570,2.02,2.68,1.85,2.39,14205282,1.97,2026-05-19,sample,1.0,1.0042438757931005
2026-05-20,ESAB,84.81,90.54,83.1705,90.51,265,sip,570,84.81,90.54,83.1705,90.49,759348,84.46,2026-05-19,sample,1.0,0.9997790299414429
2026-05-20,CHYM,16.8,17.9149,16.41,17.67,390,sip,570,16.8,17.9149,16.41,17.67,5093028,16.91,2026-05-19,sample,1.0,1.0
2026-05-20,KPTI,7.38,8.165,7.38,7.98,259,cache,570,7.38,8.165,7.38,7.98,658503,7.47,2026-05-19,sample,1.0,1.0
2026-05-20,BRUN,25.01,26.75,23.31,24.35,362,cache,570,24.99,26.75,23.31,24.49,1656488,24.9,2026-05-19,sample,0.999200319872051,1.0057494866529773
2026-05-20,WLDN,89.55,94.83,89.53,92.5,216,sip,570,89.55,94.83,89.53,92.6,300423,88.7,2026-05-19,sample,1.0,1.001081081081081
2026-05-20,NVDL,115.0,118.08,112.38,115.355,390,sip,570,115.0,118.08,112.38,115.37,12675364,112.6,2026-05-19,sample,1.0,1.000130033375233
2026-05-20,RVI,53.5,59.49,52.76,58.49,361,cache,570,53.5,59.49,52.76,58.49,1166385,50.76,2026-05-19,sample,1.0,1.0
2026-05-20,SBH,12.1,12.705,11.915,12.58,372,sip,570,12.1,12.705,11.915,12.58,1919169,12.09,2026-05-19,sample,1.0,1.0
2026-05-20,CF,125.95,127.73,120.4,123.28,387,sip,570,125.95,127.73,120.4,123.3,4444174,127.86,2026-05-19,sample,1.0,1.0001622323166774
2026-05-20,AMAU,13.15,13.77,13.08,13.73,64,sip,570,13.15,13.77,13.08,13.69,39699,12.53,2026-05-19,sample,1.0,0.9970866715222141
2026-05-20,CABA,3.29,3.475,3.27,3.43,361,cache,570,3.29,3.475,3.27,3.44,3290919,3.27,2026-05-19,sample,1.0,1.0029154518950436
2026-05-20,EQPT,22.35,22.5925,20.13,20.42,387,cache,570,22.35,22.5925,20.13,20.44,3163421,22.39,2026-05-19,sample,1.0,1.000979431929481
2026-05-20,ARDT,9.77,9.77,9.275,9.46,179,sip,570,9.77,9.77,9.275,9.45,415985,9.8,2026-05-19,sample,1.0,0.9989429175475686
2026-05-20,PRTH,5.72,5.875,5.53,5.81,98,sip,570,5.72,5.875,5.53,5.81,148351,5.75,2026-05-19,sample,1.0,1.0
2026-05-20,AIOS,14.0,16.0,14.0,15.24,75,cache,600,14.0,16.0,14.0,15.24,80513,14.075,2026-05-19,sample,1.0,1.0
2026-05-20,PMAX,2.68,2.875,2.552,2.835,59,cache,570,2.68,2.875,2.552,2.74,100757,2.71,2026-05-19,sample,1.0,0.9664902998236332
2026-05-20,GDYN,6.45,7.135,6.19,7.12,378,cache,570,6.42,7.135,6.19,7.12,2730871,6.48,2026-05-19,sample,0.9953488372093023,1.0
2026-05-20,TNET,41.99,42.92,40.67,42.62,232,sip,570,41.99,42.92,40.67,42.62,409367,42.66,2026-05-19,sample,1.0,1.0
