day,symbol,em,net,why,split,i,entry,stop,r_pct,hmax_before,hmax_incl,ei_l,ei_o,ei_h,nxt_o,crossed_before,fill_below_bar_low,target_already_exceeded,target_exceeded_before
2026-04-20,FLYT,571,-1.045803306994505,stop,VAL,1,34.2023,32.009999948531,6.409803,34.61,34.61,32.7101,34.41,34.41,34.44,1,0,0,0
2026-04-20,MKDW,571,-1.9697402227579808,stop,VAL,1,7.86352,7.630000003243521,2.9696624,8.0,8.0,7.51,7.88,7.88,7.4267,1,0,0,0
2026-04-21,IONZ,571,2.0,target,VAL,1,6.1183,5.9700000069286,2.4238758,6.185,6.36,6.18,6.19,6.36,6.24,1,1,0,0
2026-04-21,USAX,571,2.0,target,VAL,1,27.45211,25.9999998951868,5.289612,27.2,27.7499,27.68,27.7499,27.7499,28.23,0,1,0,0
2026-04-21,USGG,571,2.0,target,VAL,1,16.610683,15.780000018280322,5.000896,16.5,16.8,16.29,16.29,16.8,17.1,0,0,0,0
2026-04-21,VICR,571,0.7424961003540391,eod,VAL,1,225.48444,203.0000087776716,9.971611,225.0,233.7,222.47,223.595,233.7,230.0,0,0,0,0
2026-04-22,EDSA,571,-1.070276879790218,stop,VAL,1,7.67295,7.349999984811,4.208942,7.65,7.9,7.64,7.64,7.9,7.87,0,0,0,0
2026-04-22,MAAS,571,2.0,target,VAL,1,9.10724,8.780000000191519,3.5931852,9.03,9.3889,8.94,9.2972,9.3889,9.17,0,0,0,0
2026-04-22,SGHC,571,-1.209562116267605,stop,VAL,1,12.4372,12.259999998024,1.424758,12.46,13.02,12.359,12.359,13.02,12.71,1,0,1,0
2026-04-22,PWP,572,-0.4420788140212112,eod,VAL,1,21.37393,21.1100000100954,1.234822,22.74,22.74,21.28,21.66,22.135,21.3,1,0,1,1
2026-04-23,BTM,571,-1.148662367987872,stop,VAL,1,7.6228,7.469999998281599,2.0045128,7.9,7.95,7.88,7.89,7.95,7.9445,1,1,1,0
2026-04-23,CIFU,571,-1.1281571060091569,stop,VAL,1,25.88743,24.59000000369522,5.0118146,24.59,26.22,25.3,25.3,26.22,26.58,0,0,0,0
2026-04-23,DCOM,571,1.5118773012651596,eod,VAL,1,35.91743,35.1100000676369,2.248017,35.11,36.66,34.58,34.97,36.66,35.625,0,0,0,0
2026-04-23,GLND,571,2.0,target,VAL,1,6.3189,6.240000002985,1.248635,6.465,6.6899,6.4301,6.465,6.6899,6.515,1,1,1,0
2026-04-24,CVLG,571,2.0,target,VAL,1,31.28357,30.04000000965291,3.9751537,31.81,31.81,30.83,31.03,31.375,31.6,1,0,0,0
2026-04-24,RHI,571,-1.0974184161141027,stop,VAL,1,27.2816,26.4500000317088,3.0482082,27.23,28.075,26.7,26.99,28.075,27.64,0,0,0,0
2026-04-24,SLM,571,0.2666860653919177,eod,VAL,1,23.49026,22.2799999921372,5.152178,23.04,23.64,23.0,23.0,23.64,23.19,0,0,0,0
2026-04-24,VELO,571,-1.0680952784674542,stop,VAL,1,16.82031,16.08999997741305,4.3418345,16.76,16.99,16.345,16.43,16.99,16.8,0,0,0,0
2026-04-27,APLZ,571,2.0,target,VAL,1,7.8234,7.719999999816,1.321676,7.85,8.16,7.9,7.9,8.16,8.13,1,1,1,0
2026-04-27,ASTN,571,2.0,target,VAL,1,15.2456,15.089999991385598,1.0206224,15.63,15.87,15.56,15.56,15.87,15.8,1,1,1,1
2026-04-27,GFR,571,0.5014356464034682,eod,VAL,1,6.1183,5.8999999982182,3.5679846,6.21,6.21,6.18,6.18,6.18,6.2,1,1,0,0
2026-04-27,SKLZ,571,2.0,target,VAL,1,7.93373,7.84000000140105,1.1814115,8.4,8.4,7.88,8.2395,8.4,8.07,1,0,1,1
2026-04-28,IMUX,571,2.0,target,VAL,1,10.00994,9.57999999400842,4.2951307,9.85,10.19,9.8022,9.97,10.19,10.0621,0,0,0,0
2026-04-28,IVZ,571,0.1777048567071896,eod,VAL,1,25.55644,24.64229999279048,3.5769458,25.48,26.175,25.48,25.48,26.175,26.17,0,0,0,0
2026-04-28,NSP,571,2.0,target,VAL,1,33.75095,33.290000011726654,1.3657393,34.39,35.19,34.58,34.7,35.19,35.045,1,1,1,0
2026-04-28,POET,571,0.058089893067428,eod,VAL,1,7.97385,7.539999997964999,5.44091,8.03,8.03,7.65,7.945,7.98,7.66,1,0,0,0
2026-04-29,ANL,571,2.0,target,VAL,1,12.20651,12.070000009022241,1.1183376,12.52,12.68,12.42,12.43,12.68,12.58,1,1,1,1
2026-04-29,LRN,571,0.5087848296628086,eod,VAL,1,92.85774,88.00000006119636,5.2313786,93.24,93.4975,91.86,93.135,93.4975,92.93,1,0,0,0
2026-04-29,QBTZ,571,2.0,target,VAL,1,21.04294,20.349999983958604,3.292981,20.99,21.5499,21.18,21.18,21.5499,21.25,0,1,0,0
2026-04-29,APAM,573,-0.5729079281409,eod,VAL,3,37.94349,35.84999994269343,5.5173893,37.715,38.1075,36.93,38.1075,38.1075,37.245,0,0,0,0
2026-04-30,ALMU,571,2.0,target,VAL,1,19.22751,18.900000015800938,1.7033406,20.16,20.2,19.9046,19.9046,20.2,20.0001,1,1,1,1
2026-04-30,CAR,571,-1.1155037759894595,stop,VAL,1,181.69345,177.01479987437855,2.5750241,182.34,187.99,182.34,182.34,187.99,183.19,1,1,0,0
2026-04-30,CBIO,571,2.0,target,VAL,1,21.00282,20.4900000248496,2.441672,20.9,22.415,21.31,21.31,22.415,22.475,0,1,1,0
2026-04-30,CROX,571,0.1782438806452374,eod,VAL,1,100.44042,96.24000002855328,4.1820016,102.8,102.96,100.755,100.755,102.96,103.5,1,1,0,0
2026-05-01,ALGT,571,2.0,target,VAL,1,75.86692,73.82999994275643,2.6848593,80.82,80.82,75.58,75.58,76.51,75.42,1,0,1,1
2026-05-01,ARDX,571,1.413542061908972,eod,VAL,1,6.34899,5.999999987478,5.49678,6.33,6.37,6.1201,6.33,6.37,6.155,0,0,0,0
2026-05-01,ASTN,571,2.0,target,VAL,1,15.82734,15.56999998685328,1.6259208,16.42,16.42,16.08,16.21,16.27,16.18,1,1,1,1
2026-05-01,AXTI,571,2.0,target,VAL,1,79.45766,78.05000001408901,1.771585,86.695,88.8,85.6,86.29,88.8,88.463,1,1,1,1
2026-05-04,CUE,571,2.0,target,VAL,1,30.51126,29.999999994019383,1.6756437,31.6,32.76,31.0001,31.39,32.76,32.5,1,1,1,1
2026-05-04,FCEL,571,-1.1325305066001792,stop,VAL,1,13.34993,13.05000000627488,2.2466784,13.75,13.75,13.25,13.46,13.56,13.47,1,0,0,0
2026-05-04,FLYT,571,-2.7991957232456333,stop,VAL,1,19.90955,19.6099999894548,1.5045544,20.29,20.4899,19.5,20.4899,20.4899,19.13,1,0,0,0
2026-05-04,MGTX,571,0.413393439384583,eod,VAL,1,9.43823,9.01999999987118,4.4312334,9.4,9.5,9.5,9.5,9.5,9.5,0,1,0,0
2026-05-05,ASTN,571,2.0,target,VAL,1,18.24457,17.999999988361548,1.3405085,18.5,19.005,18.81,19.0,19.005,18.7,1,1,1,0
2026-05-05,EOLS,571,2.0,target,VAL,1,5.59674,5.45000000299884,2.6218834,5.897,6.1,5.8101,5.9,6.1,6.06,1,1,1,1
2026-05-05,FGI,571,0.7066300817499477,eod,VAL,1,7.387095,7.0501000106151,4.561942,7.33,7.51,7.1073,7.13,7.51,7.42,0,0,0,0
2026-05-05,ISPC,571,2.0,target,VAL,1,5.4162,5.300000005688999,2.1454155,5.59,5.6,5.3275,5.57,5.6,5.4084,1,0,0,0
2026-05-06,DUOG,571,-1.1291405716276406,stop,VAL,1,34.290462,33.49999830426646,2.3051999,35.21,35.525,35.08,35.08,35.525,34.61,1,1,0,0
2026-05-06,QNTM,571,-0.4145582293121166,eod,VAL,1,5.37608,5.16999999949096,3.8332763,5.45,5.54,5.21,5.54,5.54,5.2,1,0,0,0
2026-05-06,LEU,572,2.0,target,VAL,2,206.65813,198.3000093252353,4.044419,206.0,211.98,205.35,205.35,211.98,209.0,0,0,0,0
2026-05-06,WOLF,572,1.2229461769325185,eod,VAL,2,36.73989,32.0000000047299,12.901209,34.59,37.2,34.445,34.53,37.2,37.11,0,0,0,0
2026-05-07,ACMR,571,2.0,target,VAL,1,55.54614,52.49999990288976,5.4839816,54.89,57.0,54.075,54.68,57.0,56.56,0,0,0,0
2026-05-07,AUR,571,-1.126323350493293,stop,VAL,1,7.29181,7.119999993605879,2.3562052,7.53,7.53,7.3,7.44,7.45,7.36,1,1,0,0
2026-05-07,BGC,571,0.654570973184556,eod,VAL,1,10.92267,10.53999999095175,3.5034475,11.1,11.1,10.73,11.035,11.035,10.801,1,0,0,0
2026-05-07,DV,571,-1.1173643084695153,stop,VAL,1,11.18345,10.9000000022264,2.5345488,11.39,11.51,11.415,11.415,11.51,11.415,1,1,0,0
2026-05-08,ACVA,571,-0.5992985148947764,eod,VAL,1,6.5195,6.290000000323,3.5202086,6.62,6.65,6.51,6.57,6.65,6.52,1,0,0,0
2026-05-08,ATLX,571,2.0,target,VAL,1,5.93776,5.709999995695999,3.83579,5.91,6.03,5.91,5.92,6.03,6.09,0,0,0,0
2026-05-08,ELPW,571,-1.087422946179497,stop,VAL,1,7.11127,6.8699999976882795,3.3927836,7.03,7.2511,7.02,7.15,7.2511,7.105,0,0,0,0
2026-05-08,IIIV,571,-1.337592789285584,stop,VAL,1,22.97873,21.889999978558077,4.7379904,22.795,23.105,23.105,23.105,23.105,22.18,0,1,0,0
2026-05-11,ARDT,571,-0.1913452714004831,eod,VAL,1,10.14033,9.51000001938999,6.2160697,10.1,10.19,10.19,10.19,10.19,10.19,0,1,0,0
2026-05-11,BETR,571,2.0,target,VAL,1,30.16021,29.39000003108952,2.5537288,30.9996,30.9996,30.5,30.55,30.55,30.5,1,1,0,0
2026-05-11,CNSP,571,-1.134550372940844,stop,VAL,1,7.31187,6.94000001272761,5.0858397,7.28,7.43,7.27,7.28,7.43,7.27,0,0,0,0
2026-05-11,DOLE,571,0.4157079090430825,eod,VAL,1,14.92464,14.30999998364544,4.1182904,15.03,15.06,14.925,15.06,15.06,15.0,1,1,0,0
2026-05-12,ACHV,571,2.0,target,VAL,1,5.60677,5.34999998941629,4.5796423,5.64,5.74,5.58,5.58,5.74,5.57,1,0,0,0
2026-05-12,AMPU,571,2.0,target,VAL,1,11.52447,10.94999999420838,4.9847846,11.585,12.085,11.98,12.0,12.085,11.8101,1,1,0,0
2026-05-12,AMPX,571,2.0,target,VAL,1,17.73304,17.23000000936656,2.8367386,17.77,18.17,17.67,17.67,18.17,17.991,1,0,0,0
2026-05-12,BKSY,571,2.0,target,VAL,1,41.50414,40.7099999927607,1.9133995,41.5,42.83,41.2,41.4,42.83,42.515,0,0,0,0
2026-05-13,ATRO,571,0.0969519838068465,eod,VAL,1,78.49478,70.6741001648864,9.963312,76.39,79.0,76.35,76.39,79.0,76.64,0,0,0,0
2026-05-13,ELTX,571,-1.3400810709177056,stop,VAL,1,10.58165,10.429999993046899,1.4331414,10.43,10.98,10.98,10.98,10.98,10.41,0,1,1,0
2026-05-13,MASS,571,-0.642757774454539,eod,VAL,1,7.67295,7.37999999931195,3.8179579,7.91,7.91,7.72,7.875,7.875,7.735,1,1,0,0
2026-05-13,QUIK,571,2.0,target,VAL,1,19.10715,18.36499999631085,3.8841481,20.0,20.0,19.535,19.85,19.98,19.8126,1,1,0,0
2026-05-14,AEVA,571,2.0,target,VAL,1,20.32078,20.079999992215097,1.1848955,20.34,21.1999,20.285,20.285,21.1999,20.9171,1,0,1,0
2026-05-14,AVLN,571,-1.4236479928914336,stop,VAL,1,30.92249,30.21000002215658,2.3041158,30.77,30.965,28.795,30.31,30.965,30.0,0,0,0,0
2026-05-14,CUE,571,-1.3538700121386218,stop,VAL,1,29.55841,29.2099999964003,1.178717,29.72,30.78,29.995,29.995,30.78,29.175,1,1,1,0
2026-05-14,DMRC,571,-1.393842888325851,stop,VAL,1,10.59168,10.40999999148384,1.7153087,10.99,11.0,10.82,10.82,11.0,11.0,1,1,1,1
2026-05-15,ASAN,571,2.0,target,VAL,1,5.82743,5.75999999745723,1.1571139,6.05,6.05,5.8917,5.96,5.9752,5.93,1,1,1,1
2026-05-15,CBIO,571,-1.2059424429382988,stop,VAL,1,21.29369,20.98499999680073,1.4496783,21.25,21.56,20.2,20.81,21.56,21.56,0,0,0,0
2026-05-15,DGXX,571,0.8011969830077269,eod,VAL,1,7.24166,6.7999999914252,6.098878,7.44,7.44,7.22,7.4366,7.4399,7.35,1,0,0,0
2026-05-15,KXIN,571,-0.0297276337142528,eod,VAL,1,5.67698,5.3999999981985205,4.8790026,5.59,5.7,5.7,5.7,5.7,5.53,0,1,0,0
2026-05-18,CSTL,571,0.1614883129637863,eod,VAL,1,19.18739,18.48000001204362,3.6867442,19.6,19.6,19.55,19.55,19.56,19.57,1,1,0,0
2026-05-18,NHP,571,-1.2412458344002353,stop,VAL,1,14.90458,14.719999997062459,1.2384113,14.835,15.27,14.18,15.27,15.27,15.02,0,0,0,0
2026-05-18,RCAX,571,-1.2226568075952018,stop,VAL,1,6.2173963,5.999999909018553,3.4965825,6.0,6.3,6.2,6.2,6.3,6.3,0,0,0,0
2026-05-18,SMZ,571,2.0,target,VAL,1,26.24851,25.95999997480818,1.0991482,26.63,27.48,26.96,26.96,27.48,27.73,1,1,1,0
2026-05-19,AXTI,571,2.0,target,VAL,1,106.19764,102.25000004988173,3.7172577,105.5,107.49,103.7721,104.09,107.49,107.3275,0,0,0,0
2026-05-19,AXTX,571,2.0,target,VAL,1,43.99158,40.6732999596738,7.542989,43.18,44.8,41.84,42.24,44.8,44.595,0,0,0,0
2026-05-19,INTW,571,-1.059675678370391,stop,VAL,1,268.66357,255.37999062969237,4.9443173,261.84,270.0,265.6,265.6,270.0,270.64,0,0,0,0
2026-05-19,LABX,571,2.0,target,VAL,1,51.59432,49.3600001114672,4.330554,50.285,53.0,50.0,50.0,53.0,53.48,0,0,0,0
2026-05-20,ICLR,571,-1.1787657889533716,stop,VAL,1,113.89065,111.98999989602494,1.6688377,118.05,118.05,113.23,115.48,115.48,112.78,1,0,1,1
2026-05-20,REPX,571,-0.7449671800567863,eod,VAL,1,41.33363,38.069999942393245,7.8958225,41.5,41.5,40.7406,41.42,41.42,41.42,1,0,0,0
2026-05-20,VIA,571,-1.3887755457928967,stop,VAL,1,14.07209,13.809999997447099,1.862481,14.5313,14.5313,14.23,14.23,14.23,14.23,1,1,0,0
2026-05-20,RVMDW,572,2.0,target,VAL,1,5.4162,5.2100000014536,3.8070972,5.21,5.63,5.6,5.6,5.63,5.73,0,1,0,0
2026-05-21,ALMU,571,2.0,target,VAL,1,21.01285,20.784999997759748,1.0843365,21.99,22.2,21.5101,21.95,22.2,21.51,1,1,1,1
2026-05-21,CCUP,571,2.0,target,VAL,1,5.44629,5.329999998976501,2.135215,5.522,5.6801,5.51,5.51,5.6801,5.68,1,1,1,0
2026-05-21,CRCA,571,2.0,target,VAL,1,47.96346,46.61999998406742,2.8010073,48.36,50.0,48.58,48.58,50.0,50.14,1,1,0,0
2026-05-21,CRCG,571,2.0,target,VAL,1,31.63462,31.00000000769954,2.0060933,32.02,33.001,32.2368,32.2368,33.001,33.14,1,1,1,0
2026-05-22,AIIR,571,-1.3361262496741018,stop,VAL,1,8.83643,8.58000000902409,2.9019637,8.58,9.1,9.07,9.07,9.1,9.0,0,1,0,0
2026-05-22,AXTX,571,-1.0594109620156529,stop,VAL,1,55.25527,52.51130008819821,4.9659877,54.245,55.27,54.53,54.99,55.27,55.0,0,0,0,0
2026-05-22,IONL,571,2.0,target,VAL,1,37.4116,35.9800009054888,3.8266182,37.9,38.8,37.7999,38.0,38.8,38.89,1,1,0,0
2026-05-22,IONX,571,2.0,target,VAL,1,71.10267,68.5100000167875,3.646375,72.02,73.89,71.52,72.08,73.89,74.0,1,1,0,0
2026-05-26,BLDP,571,2.0,target,VAL,1,5.55662,5.3899999983899,2.9985855,5.7,5.7,5.54,5.61,5.68,5.595,1,0,0,0
2026-05-26,LITZ,571,2.0,target,VAL,1,16.42914,15.760000021310999,4.072885,16.4,16.9,16.66,16.71,16.9,16.92,0,1,0,0
2026-05-26,RBLU,571,-4.160373018184345,stop,VAL,1,7.50244,7.41000000596944,1.2321324,7.41,7.6,7.15,7.57,7.6,7.14,0,0,0,0
2026-05-26,VNET,571,2.0,target,VAL,1,9.56862,9.37999999440576,1.9712352,9.88,9.92,9.755,9.765,9.92,9.8317,1,1,0,0
2026-05-27,RBLU,571,-0.6693150723062393,eod,VAL,1,6.85049,6.6499999974052,2.926652,6.9,6.995,6.99,6.99,6.995,6.9363,1,1,0,0
2026-05-27,SHMD,571,-1.9171836257285464,stop,VAL,1,7.5225,7.399999999199999,1.628448,7.49,7.645,7.26,7.4,7.645,7.31,0,0,0,0
2026-05-27,BRUNW,572,2.0,target,VAL,1,17.176374,16.869999016961998,1.7837,16.87,18.11,18.09,18.1,18.11,18.05,0,1,1,0
2026-05-27,CODX,572,2.0,target,VAL,2,9.13733,8.0000000473957,12.447071,9.1,9.65,9.0001,9.0001,9.65,9.6261,0,0,0,0
2026-05-28,ARQQ,571,2.0,target,VAL,1,16.1483,15.875000002149399,1.6924382,16.53,16.9,16.56,16.56,16.9,16.9,1,1,1,0
2026-05-28,BNAI,571,0.3118729402840702,eod,VAL,1,15.58662,14.8099999808166,4.982607,15.28,15.8175,15.38,15.59,15.8175,15.48,0,0,0,0
2026-05-28,CPRI,571,2.0,target,VAL,1,18.32481,17.56999998958995,4.1190605,18.59,18.8,18.41,18.53,18.8,18.525,1,1,0,0
2026-05-28,HYLN,571,-1.1374594275941414,stop,VAL,1,6.96082,6.81000000355066,2.1666987,6.96,7.17,6.9035,6.9699,7.17,7.13,0,0,0,0
2026-05-29,APPS,571,2.0,target,VAL,1,8.430215,8.199999999541415,2.7308319,8.56,8.7,8.52,8.55,8.7,8.5999,1,1,0,0
2026-05-29,ASTI,571,2.0,target,VAL,1,7.89361,7.3999999909754,6.253286,8.0,8.0799,7.65,8.0,8.0799,7.89,1,0,0,0
2026-05-29,CORD,571,-1.0670198382452705,stop,VAL,1,5.83746,5.579999994192001,4.41048,5.86,5.91,5.84,5.86,5.91,5.8997,1,1,0,0
2026-05-29,COAG,572,0.4528467609241141,eod,VAL,1,28.084,27.289400010039998,2.829369,28.575,28.775,28.75,28.75,28.775,28.72,1,1,0,0
2026-06-01,AAOG,571,2.0,target,TEST,1,10.21054,9.0999999084914,10.876409,9.67,10.2676,9.7,9.7,10.2676,10.34,0,0,0,0
2026-06-01,AAOI,571,2.0,target,TEST,1,158.88522,149.01999061348621,6.209029,154.99,159.58,154.47,154.5,159.58,159.245,0,0,0,0
2026-06-01,AAOX,571,2.0,target,TEST,1,45.6365,40.16009991994,12.000044,43.3,46.0,43.29,43.35,46.0,45.67,0,0,0,0
2026-06-01,EFOR,571,0.8011887753307401,eod,TEST,1,22.74804,21.880000021176357,3.8158891,23.12,23.12,22.96,22.96,23.1,23.08,1,1,0,0
2026-06-02,APPS,571,-1.067604307732026,stop,TEST,1,9.3279,8.919999981063,4.372903,9.38,9.38,9.27,9.2964,9.34,9.32,1,0,0,0
2026-06-02,ASTI,571,2.0,target,TEST,1,7.88358,7.774900001298301,1.3785615,8.0,8.25,7.9107,8.05,8.25,8.22,1,1,1,0
2026-06-02,CD,571,2.0,target,TEST,1,8.63583,8.3849999859759,2.904527,8.74,8.86,8.68,8.74,8.86,8.86,1,1,0,0
2026-06-02,CRDO,571,-1.0572563531953112,stop,TEST,1,226.7783,215.099999935135,5.149655,233.6,239.58,228.56,229.39,239.58,238.001,1,1,0,0
2026-06-03,AAOG,571,-1.0710966020691053,stop,TEST,1,16.183405,15.509999972440015,4.1610837,16.3,16.5,16.1498,16.3,16.5,16.4,1,0,0,0
2026-06-03,AAOX,571,-1.065929082168801,stop,TEST,1,71.7145,68.500000089235,4.482357,73.0,73.6,71.54,72.0,73.6,72.43,1,0,0,0
2026-06-03,FLY,571,-1.0857048293103528,stop,TEST,1,43.50011,41.99499997348427,3.4600143,43.4,44.61,43.425,43.43,44.61,44.37,0,0,0,0
2026-06-03,FLYT,571,-1.0435593453370478,stop,TEST,1,27.51229,25.6600000395661,6.732591,27.43,28.61,27.8858,28.23,28.61,29.34,0,1,0,0
2026-06-04,AIRS,571,2.0,target,TEST,1,5.18551,5.0150000083249,3.288201,5.21,5.27,5.23,5.23,5.27,5.246,1,1,0,0
2026-06-04,NEGG,571,0.4679280779952254,eod,TEST,1,18.26463,17.54050001338701,3.9646573,18.45,18.557,17.9572,17.9572,18.557,18.2,1,0,0,0
2026-06-04,QMCO,571,0.0721650758756196,eod,TEST,1,15.99785,14.610000037402,8.675228,15.98,16.85,15.76,15.76,16.85,16.795,0,0,0,0
2026-06-04,FGNX,572,-2.780908622578438,stop,TEST,1,7.13133,7.00999999742619,1.7013657,7.045,7.25,6.87,7.1,7.25,7.24,0,0,0,0
2026-06-05,EAF,571,-1.084342084503465,stop,TEST,1,9.63883,9.29999999707019,3.5152607,9.6,9.7861,9.7861,9.7861,9.7861,9.54,0,1,0,0
2026-06-05,STFS,571,-0.0574804859052927,eod,TEST,1,10.78225,10.0200000222975,7.069489,10.02,11.0,11.0,11.0,11.0,11.0,0,1,0,0
2026-06-05,BOT,572,-1.061607671620229,stop,TEST,2,33.61053,32.000000016735804,4.7917423,33.49,33.88,32.6131,32.75,33.88,32.75,0,0,0,0
2026-06-05,MOB,572,-1.0386121589591597,stop,TEST,2,7.01097,6.4800000061551,7.573417,6.95,7.2,7.2,7.2,7.2,6.815,0,1,0,0
2026-06-08,BEZ,571,2.0,target,TEST,1,20.55147,20.190000017772658,1.7588522,21.21,21.325,21.325,21.325,21.325,21.34,1,1,1,0
2026-06-08,CHW,571,-0.5194727619738742,eod,TEST,1,8.74616,8.46000000599472,3.2718358,8.895,8.895,8.895,8.895,8.895,8.9,1,1,0,0
2026-06-08,NOWL,571,1.4808337154701587,eod,TEST,1,5.82743,5.684999994348989,2.4441307,5.91,5.985,5.91,5.915,5.985,5.91,1,1,0,0
2026-06-08,LITZ,572,-1.0339506098542093,stop,TEST,2,17.38199,15.889999935553998,8.58354,17.03,17.7196,17.39,17.575,17.7196,17.55,0,1,0,0
2026-06-09,BRUN,571,2.0,target,TEST,1,29.71889,29.1199999809313,2.015183,30.25,30.645,29.6,29.995,30.645,30.69,1,0,0,0
2026-06-09,CBRZ,571,2.0,target,TEST,1,20.3609,19.4900000479996,4.2773156,21.0,21.185,20.872,20.872,21.185,20.96,1,1,0,0
2026-06-09,IONL,571,-1.0912530148575663,stop,TEST,1,40.0197,38.610000064545,3.522515,40.0,40.66,39.535,39.535,40.66,40.585,0,0,0,0
2026-06-09,IONX,571,-1.091002548097718,stop,TEST,1,75.29521,72.84000005608536,3.2607784,75.925,77.0,74.685,74.685,77.0,76.68,1,0,0,0
2026-06-10,CBRG,571,2.0,target,TEST,1,7.00094,6.91000000169704,1.2989684,7.16,7.27,7.0101,7.0101,7.27,7.3,1,1,1,0
2026-06-10,CHRN,571,2.0,target,TEST,1,18.84637,18.180000011847262,3.5358002,19.2178,19.2178,18.84,18.86,18.86,18.28,1,0,0,0
2026-06-10,CRDO,571,2.0,target,TEST,1,235.02296,225.38999990624762,4.0987315,238.0,239.88,235.015,237.14,239.88,238.18,1,0,0,0
2026-06-10,CRDU,571,2.0,target,TEST,1,77.22097,72.49999997512064,6.1135855,78.99,80.48,78.53,79.05,80.48,79.57,1,1,0,0
2026-06-11,BEZ,571,-1.0430189951520417,stop,TEST,1,25.01482,23.309999981432,6.81524,24.4,25.31,24.9,24.9,25.31,24.915,0,0,0,0
2026-06-11,NBIG,571,2.0,target,TEST,1,24.60359,23.01999998157585,6.4364185,24.295,24.65,24.45,24.46,24.65,24.5,0,0,0,0
2026-06-11,NBIL,571,2.0,target,TEST,1,35.07491,32.8002999820054,6.485006,35.39,35.45,34.96,35.19,35.45,35.17,1,0,0,0
2026-06-11,NEBX,571,-1.044818184157913,stop,TEST,1,36.32866,33.95000004410018,6.5476127,36.41,36.78,35.94,36.21,36.78,36.03,1,0,0,0
2026-06-12,APLX,571,2.0,target,TEST,1,26.32875,25.33000001566125,3.7933817,26.13,27.0,26.07,26.07,27.0,26.93,0,0,0,0
2026-06-12,ASBP,571,-1.0901817771466062,stop,TEST,1,6.018,5.819999994654,3.2901297,6.17,6.17,5.93,6.08,6.0965,5.9164,1,0,0,0
2026-06-12,BEX,571,2.0,target,TEST,1,45.12497,43.37999995484166,3.8669722,46.0,47.1366,46.475,46.475,47.1366,46.7986,1,1,0,0
2026-06-12,BNAI,571,2.0,target,TEST,1,21.28366,20.79999997913784,2.2724476,22.51,22.92,22.06,22.54,22.92,22.6,1,1,1,1
2026-06-15,EAF,571,-1.092331897198937,stop,TEST,1,8.57565,8.300000009207249,3.2143335,8.81,8.81,8.6,8.7,8.7,8.81,1,1,0,0
2026-06-15,EDN,571,2.0,target,TEST,1,27.64268,27.324999983077678,1.1492374,28.71,28.98,28.98,28.98,28.98,28.425,1,1,1,1
2026-06-15,PBLS,571,-1.1511671967595951,stop,TEST,1,27.34178,26.149500014227282,4.3606524,27.495,27.7,27.67,27.67,27.7,27.19,1,1,0,0
2026-06-15,DXYZ,575,-0.5177785319689693,eod,TEST,5,29.05691,27.00000002027017,7.0789013,28.45,29.115,28.18,28.45,29.115,29.0,0,0,0,0
2026-06-16,ARM,571,-1.0857021601920476,stop,TEST,1,413.78766,399.4701095912327,3.4601202,418.0,424.5599,414.77,414.85,424.5599,421.34,1,1,0,0
2026-06-16,ARMG,571,-1.047475255130487,stop,TEST,1,55.60632,52.1649999968328,6.188721,56.67,58.5,55.83,56.15,58.5,58.09,1,1,0,0
2026-06-16,ARQQ,571,2.0,target,TEST,1,17.97376,17.0000000080512,5.4176755,17.7,18.09,17.56,17.57,18.09,17.58,0,0,0,0
2026-06-16,ASTX,571,-1.062586532261907,stop,TEST,1,28.96664,27.600000007794403,4.717979,28.5,29.08,27.57,28.08,29.08,29.02,0,0,0,0
2026-06-17,AADX,571,-1.0946342678513732,stop,TEST,1,22.19639,21.500100033145543,3.1369514,21.78,22.64,21.7,21.795,22.64,22.71,0,0,0,0
2026-06-17,RXT,571,2.0,target,TEST,1,6.22863,6.03499999992741,3.1087093,6.48,6.48,6.1922,6.2938,6.39,6.39,1,0,0,0
2026-06-17,XE,571,2.0,target,TEST,1,21.69489,21.220000009073463,2.1889486,21.975,22.33,21.92,21.975,22.33,22.05,1,1,0,0
2026-06-17,XNDX,571,2.0,target,TEST,1,16.28872,15.960000013030081,2.0180836,17.0,17.82,17.23,17.23,17.82,17.75,1,1,1,1
2026-06-18,ASTN,571,2.0,target,TEST,1,5.40617,5.350000001823401,1.038998,5.53,5.68,5.49,5.53,5.68,5.64,1,1,1,1
2026-06-18,IMUX,571,0.1481689795036624,eod,TEST,1,14.2426,13.7100000096918,3.7394857,14.19,14.48,14.1,14.4,14.48,14.1,0,0,0,0
2026-06-18,LFTO,571,0.14439758178498,eod,TEST,1,26.75001,25.319999940417002,5.34583,27.49,27.49,27.035,27.035,27.035,27.39,1,1,0,0
2026-06-18,OLOX,571,2.0,target,TEST,1,5.80737,5.700000004202249,1.8488575,5.9,6.0,5.99,5.99,6.0,6.0,1,1,0,0
2026-06-22,APLZ,571,-1.0851270322421198,stop,TEST,1,12.68795,12.245999988669151,3.4832263,12.405,12.95,12.65,12.65,12.95,13.13,0,0,0,0
2026-06-22,BBAR,571,-1.0651817190015849,stop,TEST,1,21.9657,20.969999958973798,4.5329766,21.75,22.08,21.73,21.73,22.08,22.06,0,0,0,0
2026-06-22,DK,571,1.4088403381582324,eod,TEST,1,41.59441,40.890000015012724,1.6935208,43.0,43.0,42.94,42.94,42.94,42.86,1,1,0,0
