day,symbol,entry_m,signal_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,net_R,cost_R,BR,kept,order
2024-10-10,CELH,643,642,955,34.79,eod,Y2024,,2024-10-07,34.02,33.37,0.6500000000000057,34.02,1.0064276923076774,0.17818769230769077,0.25,False,
2024-10-10,CDNA,672,671,767,30.105,stop,Y2024,,2024-10-07,30.952,30.105,0.8470000000000013,30.952,-1.1240465171192442,0.12404651711924422,0.25,False,
2024-10-10,WULF,707,706,744,3.96,stop,Y2024,,2024-10-07,4.0399,3.96,0.0799000000000003,4.0399,-1.1717106382978717,0.1717106382978717,0.3125,False,
2024-10-11,AFRM,615,614,738,45.99,target,Y2024,,2024-10-07,44.35,43.53,0.8200000000000003,44.35,1.815709756097561,0.18429024390243898,0.5555555555555556,False,
2024-10-11,LYFT,627,626,955,13.645,eod,Y2024,,2024-10-07,13.6301,13.38,0.25009999999999977,13.6301,-0.12573098760496207,0.18530715713714535,0.5555555555555556,False,
2024-10-11,WOLF,627,626,690,11.045000000000002,target,Y2024,,2024-10-07,10.535,10.28,0.2550000000000008,10.535,1.8591333333333337,0.14086666666666625,0.5555555555555556,False,
2024-10-11,MSTX,639,638,657,39.019999999999996,target,Y2024,,2024-10-07,37.72,37.07,0.6499999999999986,37.72,1.8022953846153842,0.1977046153846158,0.4444444444444444,False,
2024-10-11,MSTU,640,639,658,56.126,target,Y2024,,2024-10-07,53.942,52.85,1.0919999999999987,53.942,1.8316487179487178,0.16835128205128225,0.4444444444444444,False,
2024-10-11,PHUN,654,653,688,4.62,target,Y2024,,2024-10-07,4.36,4.23,0.1299999999999999,4.36,1.8855692307692307,0.11443076923076934,0.48148148148148145,False,
2024-10-11,AEHR,685,684,955,16.11,eod,Y2024,,2024-10-07,15.19,14.43,0.7599999999999998,15.19,1.1423289473684213,0.06819736842105265,0.6296296296296297,True,0.0
2024-10-14,RCAT,608,607,646,3.8249999999999997,target,Y2024,,2024-10-14,3.655,3.57,0.08499999999999996,3.655,1.8534,0.14660000000000004,0.5,False,
2024-10-14,CONL,624,623,641,27.03,target,Y2024,,2024-10-14,26.03,25.53,0.5,26.03,1.8225959999999999,0.177404,0.46875,False,
2024-10-14,IREN,626,625,955,8.5276,eod,Y2024,,2024-10-14,8.1721,7.8887,0.2834000000000003,8.1721,1.1561177134791776,0.09829301340860963,0.59375,False,
2024-10-14,SOFI,626,625,698,9.66,stop,Y2024,,2024-10-14,9.8379,9.66,0.17789999999999928,9.8379,-1.1878205733558187,0.18782057335581864,0.59375,False,
2024-10-14,UPST,626,625,666,54.739999999999995,target,Y2024,,2024-10-14,52.5,51.38,1.1199999999999974,52.5,1.8402249999999996,0.1597750000000004,0.59375,False,
2024-10-14,HUT,628,627,955,12.235,eod,Y2024,,2024-10-14,12.2957,11.94,0.35570000000000057,12.2957,-0.2881451785212271,0.11749575484959217,0.6875,True,0.0
2024-10-14,SIRI,636,635,955,26.86,eod,Y2024,,2024-10-14,26.878,26.36,0.5180000000000007,26.878,-0.211161389961391,0.176412355212355,0.5625,False,
2024-10-14,CLSK,676,675,705,10.4815,stop,Y2024,,2024-10-14,10.7088,10.4815,0.2272999999999996,10.7088,-1.159984425868896,0.159984425868896,0.6875,True,1.0
2024-10-14,DAPP,677,676,738,12.3,stop,Y2024,,2024-10-14,12.6,12.3,0.29999999999999893,12.6,-1.1426000000000005,0.1426000000000005,0.71875,True,2.0
2024-10-14,MARA,677,676,704,17.44,stop,Y2024,,2024-10-14,17.74,17.44,0.29999999999999716,17.74,-1.200853333333335,0.20085333333333522,0.71875,True,3.0
2024-10-15,DXYZ,602,601,629,12.82,stop,Y2024,,2024-10-14,13.35,12.82,0.5299999999999994,13.35,-1.0854415094339624,0.08544150943396236,0.5217391304347826,False,
2024-10-15,WBA,639,638,955,10.42,eod,Y2024,,2024-10-14,10.225,9.89,0.3349999999999991,10.225,0.4781970149253753,0.10389253731343313,0.34782608695652173,False,
2024-10-15,DJTWW,676,675,852,24.0396,stop,Y2024,,2024-10-14,24.98,24.05,0.9299999999999997,24.98,-1.1023052903225814,0.09112249462365594,0.43478260869565216,False,
2024-10-15,DJT,682,681,803,31.93,stop,Y2024,,2024-10-14,33.41,31.93,1.4799999999999969,33.41,-1.0765527027027029,0.07655270270270285,0.43478260869565216,False,
2024-10-15,ERIC,697,696,955,8.495,eod,Y2024,,2024-10-14,8.505,8.365,0.14000000000000057,8.505,-0.27796428571429577,0.20653571428571346,0.43478260869565216,False,
2024-10-15,RUM,725,724,883,6.05,stop,Y2024,,2024-10-14,6.2398,6.05,0.18979999999999997,6.2398,-1.111577239199157,0.11157723919915702,0.43478260869565216,False,
2024-10-16,USB,601,600,955,49.215,eod,Y2024,,2024-10-14,49.805,48.9,0.9050000000000011,49.805,-0.8389160220994424,0.1869823204419887,0.4318181818181818,False,
2024-10-16,BKD,602,601,638,6.725,target,Y2024,,2024-10-14,6.535,6.44,0.09499999999999975,6.535,1.7657157894736837,0.2342842105263164,0.38636363636363635,False,
2024-10-16,APLD,605,604,647,8.0864,target,Y2024,,2024-10-14,7.6488,7.43,0.21879999999999988,7.6488,1.8807429616087752,0.11925703839122491,0.4318181818181818,False,
2024-10-16,UUUU,610,609,654,6.4462,target,Y2024,,2024-10-14,6.1954,6.07,0.12539999999999996,6.1954,1.8316226475279107,0.16837735247208938,0.5454545454545454,False,
2024-10-16,MARA,617,616,955,18.135,eod,Y2024,,2024-10-14,17.6,17.02,0.5800000000000018,17.6,0.8190568965517218,0.10335689655172382,0.5909090909090909,False,
2024-10-16,LAC,626,625,955,3.25,eod,Y2024,,2024-10-14,3.155,3.0101,0.1448999999999998,3.155,0.5814630779848193,0.07416149068322991,0.5909090909090909,False,
2024-10-16,ALAR,643,642,708,16.2442,target,Y2024,,2024-10-14,15.25,14.7529,0.49709999999999965,15.25,1.895295031180849,0.10470496881915115,0.5227272727272727,False,
2024-10-16,NNE,643,642,765,18.904800000000005,target,Y2024,,2024-10-14,17.135,16.2501,0.8849000000000018,17.135,1.9337631822804837,0.0662368177195162,0.5227272727272727,False,
2024-10-16,DJT,644,643,878,30.93,target,Y2024,,2024-10-14,29.39,28.62,0.7699999999999996,29.39,1.869825974025974,0.13017402597402605,0.5454545454545454,False,
2024-10-16,SMR,646,645,923,18.95,target,Y2024,,2024-10-14,17.45,16.7,0.75,17.45,1.9204933333333334,0.07950666666666667,0.5909090909090909,False,
2024-10-16,BEKE,650,649,867,21.94,stop,Y2024,,2024-10-14,22.28,21.94,0.33999999999999986,22.28,-1.2226000000000001,0.22260000000000013,0.6590909090909091,True,0.0
2024-10-16,CLSK,652,651,955,11.845,eod,Y2024,,2024-10-14,11.985,11.6,0.3849999999999998,11.985,-0.46940519480519194,0.10576883116883122,0.6818181818181818,True,1.0
2024-10-16,IREN,652,651,955,9.36,eod,Y2024,,2024-10-14,9.188,8.95,0.23800000000000132,9.188,0.5912873949579749,0.13140168067226818,0.6818181818181818,True,2.0
2024-10-16,EOSE,667,666,955,3.46,eod,Y2024,,2024-10-14,3.555,3.4,0.15500000000000025,3.555,-0.6907612903225808,0.07785806451612892,0.5681818181818182,False,
2024-10-16,CONL,672,671,720,33.059999999999995,target,Y2024,,2024-10-14,31.9,31.32,0.5799999999999983,31.9,1.8125999999999995,0.18740000000000054,0.75,True,3.0
2024-10-16,BTBT,676,675,724,3.888,target,Y2024,,2024-10-14,3.766,3.705,0.06099999999999994,3.766,1.7896918032786884,0.21030819672131168,0.7727272727272727,True,4.0
2024-10-16,NVDX,681,680,871,17.57,target,Y2024,,2024-10-14,17.0,16.715,0.28500000000000014,17.0,1.7967929824561404,0.20320701754385956,0.75,True,5.0
2024-10-16,ASPI,682,681,701,3.59,target,Y2024,,2024-10-14,3.46,3.395,0.06499999999999995,3.46,1.8186153846153845,0.18138461538461553,0.6818181818181818,True,6.0
2024-10-16,SFHG,695,694,779,5.95,stop,Y2024,,2024-10-14,6.1601,5.95,0.21009999999999973,6.1601,-1.0994874821513567,0.09948748215135662,0.75,True,7.0
2024-10-16,WVE,709,708,784,14.6,stop,Y2024,,2024-10-14,15.16,14.6,0.5600000000000005,15.16,-1.0918428571428571,0.09184285714285706,0.7272727272727273,True,8.0
2024-10-16,OKLO,711,710,955,16.5789,eod,Y2024,,2024-10-14,15.7528,14.95,0.8028000000000013,15.7528,0.9621017189835563,0.0669216990533133,0.7272727272727273,True,9.0
2024-10-16,DJTWW,721,719,761,22.13,stop,Y2024,,2024-10-14,22.75,22.13,0.620000000000001,22.75,-1.1245580645161288,0.12455806451612884,0.7727272727272727,True,10.0
2024-10-16,AMPS,759,758,955,3.7355,eod,Y2024,,2024-10-14,3.675,3.57,0.10499999999999998,3.675,0.45707523809524025,0.11911523809523812,0.75,True,11.0
2024-10-16,AAOI,830,829,955,18.94,eod,Y2024,,2024-10-14,18.85,18.14,0.7100000000000009,18.85,0.03646760563380255,0.09029295774647877,0.7954545454545454,True,12.0
2024-10-17,CLOV,613,612,679,4.45,stop,Y2024,,2024-10-14,4.625,4.45,0.17499999999999982,4.625,-1.0896571428571429,0.08965714285714295,0.38235294117647056,False,
2024-10-17,FOLD,627,626,935,12.35,target,Y2024,,2024-10-14,11.85,11.6,0.25,11.85,1.83844,0.16155999999999998,0.4117647058823529,False,
2024-10-17,LWLG,647,646,683,3.8750000000000004,target,Y2024,,2024-10-14,3.685,3.59,0.0950000000000002,3.685,1.8677157894736844,0.13228421052631553,0.38235294117647056,False,
2024-10-17,SNV,649,648,955,50.74,eod,Y2024,,2024-10-14,51.355,49.96,1.394999999999996,51.355,-0.5659383512544782,0.1250781362007172,0.35294117647058826,False,
2024-10-17,ASPI,653,652,677,4.08,stop,Y2024,,2024-10-14,4.2139,4.08,0.13389999999999969,4.2139,-1.1067997012696045,0.10679970126960443,0.3235294117647059,False,
2024-10-17,YANG,676,675,836,3.94,stop,Y2024,,2024-10-14,4.016,3.94,0.07600000000000007,4.016,-1.1794631578947368,0.17946315789473669,0.4117647058823529,False,
2024-10-17,PHUN,808,807,955,7.568,eod,Y2024,,2024-10-14,7.3,7.0,0.2999999999999998,7.3,0.8104213333333332,0.08291200000000004,0.47058823529411764,False,
2024-10-18,GCT,601,600,955,26.42,eod,Y2024,,2024-10-14,25.81,25.38,0.4299999999999997,25.81,1.214241860465124,0.20436279069767455,0.4305555555555556,False,
2024-10-18,MOMO,609,608,955,6.775,eod,Y2024,,2024-10-14,6.8201,6.685,0.13510000000000044,6.8201,-0.505398371576606,0.17157157660991804,0.4444444444444444,False,
2024-10-18,BZUN,610,608,616,3.32,stop,Y2024,,2024-10-14,3.38,3.32,0.06000000000000005,3.38,-1.1913333333333331,0.19133333333333316,0.4444444444444444,False,
2024-10-18,IREN,610,609,628,9.31,stop,Y2024,,2024-10-14,9.543,9.31,0.23299999999999876,9.543,-1.1390540772532196,0.1390540772532196,0.4861111111111111,False,
2024-10-18,CONL,630,629,781,34.0204,stop,Y2024,,2024-10-14,34.73,34.0204,0.7095999999999947,34.73,-1.1662064261555818,0.16620642615558184,0.375,False,
2024-10-18,TIGR,631,630,639,7.75,stop,Y2024,,2024-10-14,8.015,7.75,0.26500000000000057,8.015,-1.1026339622641508,0.10263396226415074,0.4166666666666667,False,
2024-10-18,CLSK,632,631,955,12.86,eod,Y2024,,2024-10-14,12.544,12.31,0.23399999999999999,12.544,1.1678940170940129,0.18253333333333333,0.375,False,
2024-10-18,MSTX,634,633,706,41.781400000000005,target,Y2024,,2024-10-14,39.9072,38.9701,0.9371000000000009,39.9072,1.8548081101269878,0.14519188987301235,0.3611111111111111,False,
2024-10-18,DQ,639,638,683,18.73,stop,Y2024,,2024-10-14,19.06,18.73,0.3299999999999983,19.06,-1.1961757575757586,0.19617575757575859,0.3472222222222222,False,
2024-10-18,DDL,658,657,792,3.04,stop,Y2024,,2024-10-14,3.095,3.04,0.05500000000000016,3.095,-1.1911272727272721,0.1911272727272722,0.3333333333333333,False,
2024-10-18,CMTL,677,676,811,4.14,stop,Y2024,,2024-10-14,4.3,4.14,0.16000000000000014,4.3,-1.091175,0.09117499999999992,0.2638888888888889,False,
2024-10-18,LU,688,687,719,3.155,stop,Y2024,,2024-10-14,3.2099,3.155,0.05490000000000039,3.2099,-1.1985916211293246,0.19859162112932466,0.2916666666666667,False,
2024-10-18,AMLX,764,763,833,4.239999999999999,target,Y2024,,2024-10-14,4.13,4.075,0.054999999999999716,4.13,1.7442909090909078,0.2557090909090922,0.3333333333333333,False,
2024-10-21,UROY,603,602,955,3.07,eod,Y2024,,2024-10-21,3.075,2.96,0.11500000000000021,3.075,-0.13438260869565488,0.09090434782608679,0.375,False,
2024-10-21,CDE,607,606,632,7.3801,stop,Y2024,,2024-10-21,7.4999,7.3801,0.11980000000000057,7.4999,-1.2126519198664432,0.21265191986644305,0.475,False,
2024-10-21,OKLO,617,616,626,20.52,stop,Y2024,,2024-10-21,21.2905,20.52,0.770500000000002,21.2905,-1.0937489941596363,0.09374899415963638,0.375,False,
2024-10-21,ASPI,620,619,631,4.66,stop,Y2024,,2024-10-21,4.885,4.66,0.22499999999999964,4.885,-1.0736177777777778,0.07361777777777789,0.4,False,
2024-10-21,EH,639,638,661,18.532,stop,Y2024,,2024-10-21,19.025,18.532,0.49299999999999855,19.025,-1.1310068965517246,0.1310068965517245,0.2,False,
2024-10-21,NIXX,652,651,700,3.3200000000000003,target,Y2024,,2024-10-21,3.04,2.9,0.14000000000000012,3.04,1.9257714285714287,0.07422857142857137,0.25,False,
2024-10-21,ZIM,668,667,715,24.97,target,Y2024,,2024-10-21,24.07,23.62,0.4499999999999993,24.07,1.8177377777777775,0.18226222222222252,0.25,False,
2024-10-21,BAER,734,733,743,3.76,stop,Y2024,,2024-10-21,3.8955,3.76,0.1355000000000004,3.8955,-1.0975468634686345,0.0975468634686344,0.25,False,
2024-10-21,NNE,745,744,859,26.409999999999997,target,Y2024,,2024-10-21,24.75,23.92,0.8299999999999983,24.75,1.8982144578313251,0.1017855421686749,0.3,False,
2024-10-22,EXK,663,662,955,5.49,eod,Y2024,,2024-10-21,5.52,5.4301,0.0898999999999992,5.52,-0.5424026696329232,0.20869855394883385,0.375,False,
2024-10-23,GDXD,611,610,955,9.68,eod,Y2024,,2024-10-21,9.59,9.38,0.20999999999999908,9.59,0.27321904761904814,0.15535238095238163,0.2962962962962963,False,
2024-10-23,DQ,615,614,696,22.23,stop,Y2024,,2024-10-21,23.0,22.23,0.7699999999999996,23.0,-1.1013584415584416,0.10135844155844162,0.2962962962962963,False,
2024-10-23,DJTWW,647,646,955,26.15,eod,Y2024,,2024-10-21,25.825,25.16,0.6649999999999991,25.825,0.35658646616541295,0.13213533834586483,0.3333333333333333,False,
2024-10-23,MSTZ,781,780,795,7.51,target,Y2024,,2024-10-21,7.25,7.12,0.1299999999999999,7.25,1.8099846153846153,0.19001538461538478,0.2962962962962963,False,
2024-10-23,SMST,817,816,891,7.61,stop,Y2024,,2024-10-21,7.74,7.6225,0.1175000000000006,7.74,-1.3301276595744604,0.2237446808510627,0.3333333333333333,False,
2024-10-24,RCUS,602,601,955,17.83,eod,Y2024,,2024-10-21,18.1299,17.31,0.8199000000000005,18.1299,-0.44088508354677486,0.07510876936211729,0.5813953488372093,False,
2024-10-24,IONQ,622,621,635,15.932100000000002,target,Y2024,,2024-10-21,15.4387,15.192,0.24670000000000059,15.4387,1.786825050668829,0.21317494933117098,0.4186046511627907,False,
2024-10-24,MSTX,626,625,654,46.38,stop,Y2024,,2024-10-21,47.22,46.38,0.8399999999999963,47.22,-1.1909285714285722,0.19092857142857228,0.5116279069767442,False,
2024-10-24,SOFI,628,627,663,11.07,stop,Y2024,,2024-10-21,11.25,11.07,0.17999999999999972,11.25,-1.2123000000000004,0.21230000000000035,0.46511627906976744,False,
2024-10-24,ALAR,635,633,654,17.0,stop,Y2024,,2024-10-21,17.31,17.0,0.3099999999999987,17.31,-1.1896516129032266,0.18965161290322657,0.46511627906976744,False,
2024-10-24,CLSK,638,637,662,11.95,stop,Y2024,,2024-10-21,12.265,11.95,0.3150000000000013,12.265,-1.1321841269841264,0.13218412698412646,0.5116279069767442,False,
2024-10-24,BTDR,643,642,661,7.9501,stop,Y2024,,2024-10-21,8.12,7.9501,0.16989999999999927,8.12,-1.1622955856386117,0.16229558563861163,0.5348837209302325,False,
2024-10-24,TSLR,643,642,748,19.255,target,Y2024,,2024-10-21,18.685,18.4,0.28500000000000014,18.685,1.7766912280701757,0.22330877192982446,0.5348837209302325,False,
2024-10-24,TSLL,644,643,691,12.479999999999997,target,Y2024,,2024-10-21,12.11,11.925,0.18499999999999872,12.11,1.7770378378378364,0.2229621621621637,0.5116279069767442,False,
2024-10-24,TSLT,645,644,763,17.120500000000003,target,Y2024,,2024-10-21,16.5635,16.285,0.2785000000000011,16.5635,1.7973885098743274,0.20261149012567248,0.5116279069767442,False,
2024-10-24,SBSW,756,755,955,4.945,eod,Y2024,,2024-10-21,4.9115,4.83,0.08150000000000013,4.9115,0.2060638036809823,0.2049791411042942,0.32558139534883723,False,
2024-10-25,NNE,605,604,650,20.705,target,Y2024,,2024-10-21,19.695,19.19,0.504999999999999,19.695,1.8669999999999998,0.13300000000000026,0.45161290322580644,False,
2024-10-25,SUM,612,611,701,45.32,stop,Y2024,,2024-10-21,46.06,45.32,0.740000000000002,46.06,-1.2114270270270264,0.21142702702702645,0.5161290322580645,False,
2024-10-25,LC,615,614,644,14.24,stop,Y2024,,2024-10-21,14.45,14.24,0.20999999999999908,14.45,-1.233752380952382,0.23375238095238196,0.5806451612903226,False,
2024-10-25,NWL,655,654,838,8.755,stop,Y2024,,2024-10-21,8.935,8.755,0.17999999999999972,8.935,-1.1685722222222226,0.1685722222222225,0.5161290322580645,False,
2024-10-25,IBRX,686,685,822,6.329800000000001,target,Y2024,,2024-10-21,5.69,5.3701,0.3199000000000005,5.69,1.9391248515160988,0.06087514848390113,0.45161290322580644,False,
2024-10-25,PHUN,698,697,955,10.45,eod,Y2024,,2024-10-21,10.131,9.68,0.4510000000000005,10.131,0.6307999999999971,0.07651707317073161,0.41935483870967744,False,
2024-10-28,DDL,601,600,955,3.855,eod,Y2024,,2024-10-28,3.76,3.64,0.11999999999999966,3.76,0.6849750000000036,0.10669166666666696,0.5571428571428572,False,
2024-10-28,MNSO,601,600,955,19.191,eod,Y2024,,2024-10-28,19.22,18.79,0.4299999999999997,19.22,-0.21940046511627903,0.1519586046511629,0.5571428571428572,False,
2024-10-28,GOTU,602,600,955,3.195,eod,Y2024,,2024-10-28,3.221,3.11,0.11100000000000021,3.221,-0.33284864864865027,0.09861441441441424,0.5571428571428572,False,
2024-10-28,CIFR,606,605,661,5.65,stop,Y2024,,2024-10-28,5.75,5.65,0.09999999999999964,5.75,-1.1953000000000007,0.1953000000000007,0.6,False,
2024-10-28,CRVS,607,606,841,8.61,stop,Y2024,,2024-10-28,8.93,8.61,0.3200000000000003,8.93,-1.0946812499999998,0.09468124999999991,0.6142857142857143,True,0.0
2024-10-28,BTBT,610,609,658,4.13,stop,Y2024,,2024-10-28,4.23,4.13,0.10000000000000053,4.23,-1.1436199999999992,0.14361999999999925,0.6714285714285714,True,1.0
2024-10-28,HUT,611,610,741,17.21,target,Y2024,,2024-10-28,16.53,16.19,0.33999999999999986,16.53,1.8342999999999998,0.16570000000000007,0.6714285714285714,True,2.0
2024-10-28,MARA,611,610,904,18.834999999999994,target,Y2024,,2024-10-28,18.205,17.89,0.3149999999999977,18.205,1.8031015873015859,0.19689841269841413,0.6714285714285714,True,3.0
2024-10-28,AZUL,612,611,650,3.09,stop,Y2024,,2024-10-28,3.145,3.09,0.05500000000000016,3.145,-1.1942181818181812,0.19421818181818126,0.6571428571428571,True,4.0
2024-10-28,RUN,613,612,633,15.38,stop,Y2024,,2024-10-28,15.62,15.38,0.23999999999999844,15.62,-1.2210833333333349,0.22108333333333477,0.6142857142857143,True,5.0
2024-10-28,CLSK,614,613,693,11.855,stop,Y2024,,2024-10-28,12.168,11.855,0.31299999999999883,12.168,-1.1319763578274764,0.13197635782747652,0.6714285714285714,True,6.0
2024-10-28,CORZ,615,614,955,14.16,eod,Y2024,,2024-10-28,14.2,13.79,0.41000000000000014,14.2,-0.2152975609756076,0.11773658536585362,0.7142857142857143,True,7.0
2024-10-28,DJTWW,616,615,635,33.0301,stop,Y2024,,2024-10-28,34.6585,33.0301,1.6283999999999992,34.6585,-1.0721648366494718,0.0721648366494719,0.7142857142857143,True,8.0
2024-10-28,IBRX,620,619,651,6.2216,stop,Y2024,,2024-10-28,6.445,6.2216,0.2234000000000007,6.445,-1.0978886302596238,0.09788863025962369,0.5428571428571428,False,
2024-10-28,EH,637,636,955,18.53,eod,Y2024,,2024-10-28,18.38,18.0807,0.2992999999999988,18.38,0.29227530905446875,0.20889408620113684,0.5571428571428572,False,
2024-10-28,IREN,637,636,695,10.4,stop,Y2024,,2024-10-28,10.6,10.4,0.1999999999999993,10.6,-1.1800000000000006,0.18000000000000066,0.5571428571428572,False,
2024-10-28,RIOT,650,649,660,10.13,stop,Y2024,,2024-10-28,10.3,10.13,0.16999999999999993,10.3,-1.2058000000000002,0.20580000000000012,0.7285714285714285,True,9.0
2024-10-28,OKLO,664,663,955,24.44,eod,Y2024,,2024-10-28,23.7797,22.86,0.9196999999999989,23.7797,0.6298977492660691,0.08805375665978048,0.5285714285714286,False,
2024-10-28,NNE,677,676,690,20.81,stop,Y2024,,2024-10-28,21.34,20.81,0.5300000000000011,21.34,-1.1366981132075469,0.1366981132075469,0.6,False,
2024-10-28,LTBR,686,685,709,9.549999999999999,target,Y2024,,2024-10-28,8.87,8.53,0.33999999999999986,8.87,1.9109,0.08910000000000004,0.5571428571428572,False,
2024-10-28,DJT,694,693,721,45.26,stop,Y2024,,2024-10-28,46.4574,45.26,1.1974000000000018,46.4574,-1.1317151160848504,0.13171511608485031,0.5428571428571428,False,
2024-10-28,RUM,701,700,780,6.475,target,Y2024,,2024-10-28,6.225,6.1,0.125,6.225,1.83028,0.16972,0.5428571428571428,False,
2024-10-28,LINK,711,708,756,5.0,stop,Y2024,,2024-10-28,5.19,5.0,0.1900000000000004,5.19,-1.0926736842105262,0.09267368421052614,0.5714285714285714,False,
2024-10-28,WULF,714,713,950,6.92,stop,Y2024,,2024-10-28,7.14,6.92,0.21999999999999975,7.14,-1.1101454545454548,0.11014545454545467,0.5857142857142857,False,
2024-10-28,HIMS,736,735,955,23.2,eod,Y2024,,2024-10-28,22.915,22.53,0.384999999999998,22.915,0.5377454545454577,0.20251428571428676,0.6142857142857143,True,10.0
2024-10-28,HIVE,769,768,932,4.103800000000001,target,Y2024,,2024-10-28,3.955,3.8806,0.07440000000000024,3.955,1.8188607526881726,0.18113924731182737,0.6285714285714286,True,11.0
2024-10-28,SERV,788,787,871,12.526700000000002,target,Y2024,,2024-10-28,11.8597,11.5262,0.3335000000000008,11.8597,1.8786915142428788,0.12130848575712116,0.6142857142857143,True,12.0
2024-10-28,BTDR,795,794,877,8.879999999999997,target,Y2024,,2024-10-28,8.62,8.49,0.129999999999999,8.62,1.7741538461538444,0.22584615384615556,0.6285714285714286,True,13.0
2024-10-29,VFC,615,614,620,21.35,stop,Y2024,,2024-10-28,21.77,21.35,0.41999999999999815,21.77,-1.1760333333333342,0.17603333333333412,0.5142857142857142,False,
2024-10-29,OPRA,620,619,750,18.76,stop,Y2024,,2024-10-28,19.38,18.76,0.6199999999999974,19.38,-1.106077419354839,0.10607741935483914,0.4857142857142857,False,
2024-10-29,SDIG,632,631,955,5.37,eod,Y2024,,2024-10-28,5.46,5.28,0.17999999999999972,5.46,-0.6030333333333335,0.10303333333333349,0.4857142857142857,False,
2024-10-29,RILY,637,636,681,6.66,stop,Y2024,,2024-10-28,6.92,6.66,0.2599999999999998,6.92,-1.0902923076923077,0.09029230769230777,0.5142857142857142,False,
2024-10-29,BITU,638,637,863,33.480000000000004,target,Y2024,,2024-10-28,32.42,31.89,0.5300000000000011,32.42,1.7916226415094343,0.2083773584905656,0.5714285714285714,False,
2024-10-29,LX,639,638,760,3.41,stop,Y2024,,2024-10-28,3.495,3.41,0.08499999999999996,3.495,-1.1396000000000002,0.13960000000000006,0.5714285714285714,False,
2024-10-29,SSTK,654,653,778,32.845,stop,Y2024,,2024-10-28,33.4999,32.85,0.6498999999999953,33.4999,-1.182749161409453,0.17505567010309406,0.5142857142857142,False,
2024-10-29,HRMY,675,674,769,40.24,target,Y2024,,2024-10-28,38.1,37.03,1.0700000000000003,38.1,1.8785345794392523,0.12146542056074765,0.5142857142857142,False,
2024-10-29,LTBR,692,691,804,12.681999999999999,target,Y2024,,2024-10-28,11.674,11.17,0.5039999999999996,11.674,1.9208468253968254,0.07915317460317467,0.5142857142857142,False,
2024-10-29,NARI,707,705,720,48.92,stop,Y2024,,2024-10-28,50.1313,48.92,1.2113000000000014,50.1313,-1.1405136299843142,0.14051362998431421,0.5428571428571428,False,
2024-10-29,HIVE,725,724,822,4.29,stop,Y2024,,2024-10-28,4.375,4.29,0.08499999999999996,4.375,-1.1748,0.17480000000000007,0.5428571428571428,False,
2024-10-29,CONL,767,766,826,35.7625,stop,Y2024,,2024-10-28,36.55,35.7625,0.7874999999999943,36.55,-1.1576031746031759,0.15760317460317574,0.45714285714285713,False,
2024-10-29,GRRR,790,789,798,4.57,stop,Y2024,,2024-10-28,4.66,4.57,0.08999999999999986,4.66,-1.1758444444444447,0.17584444444444475,0.42857142857142855,False,
2024-10-30,TTI,605,604,874,3.6667999999999994,target,Y2024,,2024-10-28,3.465,3.3641,0.10089999999999977,3.465,1.8828408325074328,0.11715916749256718,0.425,False,
2024-10-30,OIS,614,613,635,4.65,stop,Y2024,,2024-10-28,4.735,4.65,0.08499999999999996,4.735,-1.1892,0.1892000000000001,0.525,False,
2024-10-30,DQ,616,615,673,23.77,stop,Y2024,,2024-10-28,24.6,23.77,0.8300000000000018,24.6,-1.100571084337349,0.10057108433734918,0.525,False,
2024-10-30,UIS,632,631,705,7.265,target,Y2024,,2024-10-28,7.015,6.89,0.125,7.015,1.808792,0.19120800000000002,0.5,False,
2024-10-30,ATRC,644,643,689,35.73,stop,Y2024,,2024-10-28,36.26,35.73,0.5300000000000011,36.26,-1.2324113207547165,0.2324113207547165,0.5,False,
2024-10-30,JKS,654,653,812,25.11,stop,Y2024,,2024-10-28,26.09,25.11,0.9800000000000004,26.09,-1.0903163265306122,0.09031632653061221,0.475,False,
2024-10-30,ENVX,658,657,915,11.25,stop,Y2024,,2024-10-28,11.701,11.25,0.4510000000000005,11.701,-1.0880115299334812,0.08801152993348106,0.5,False,
2024-10-30,KZR,693,692,699,8.25,target,Y2024,,2024-10-28,7.89,7.71,0.17999999999999972,7.89,1.8505666666666714,0.14943333333333356,0.475,False,
2024-10-30,NRDS,697,696,955,15.16,eod,Y2024,,2024-10-28,14.95,14.45,0.5,14.95,0.3182560000000017,0.101744,0.45,False,
2024-10-30,GTES,700,699,810,19.53,stop,Y2024,,2024-10-28,19.83,19.53,0.29999999999999716,19.83,-1.2245400000000022,0.22454000000000213,0.475,False,
2024-10-30,INDO,705,704,730,3.711,stop,Y2024,,2024-10-28,3.81,3.711,0.0990000000000002,3.81,-1.1306484848484846,0.1306484848484846,0.475,False,
2024-10-31,BTU,603,602,955,26.315,eod,Y2024,,2024-10-28,26.635,25.69,0.9450000000000003,26.635,-0.43438624338624354,0.09576190476190474,0.5384615384615384,False,
2024-10-31,TK,612,611,801,8.38,stop,Y2024,,2024-10-28,8.565,8.38,0.18499999999999872,8.565,-1.157210810810812,0.1572108108108119,0.5384615384615384,False,
2024-10-31,AMSC,615,614,716,23.72,stop,Y2024,,2024-10-28,24.7,23.7313,0.9686999999999983,24.7,-1.0981562919376509,0.08649117373799953,0.5192307692307693,False,
