Index,day,symbol,entry_m,exit_m,entry,stop,target,r_pct,rr,why,level,dist_open_pct,rv_profile,adv20,is_wrapper,price,split,wk
35433,2026-07-10,TRAX,636,699,37.3,36.295,39.30999999999999,2.6943699731903368,-1.0361144278606993,stop,37.37,13.071104387291976,3.393689451032958,866878.05,0,37.3,TEST,2026-07-04/2026-07-10
35419,2026-07-10,REZI,641,689,32.6,32.23,33.34000000000001,1.134969325153388,2.0,target,32.63,5.428109854604202,2.899977513171436,1377444.65,0,32.6,TEST,2026-07-04/2026-07-10
35476,2026-07-13,SLMT,578,622,5.38,5.17,5.8,3.903345724907063,-1.1435476190476197,stop,5.35,6.573705179282863,3.5412082974032506,109877.75,0,5.38,TEST,2026-07-11/2026-07-17
35484,2026-07-13,TROO,578,584,2.205,2.14,2.335,2.94784580498866,2.0,target,2.205,5.502392344497609,4.2889554111412025,437414.2,0,2.205,TEST,2026-07-11/2026-07-17
35454,2026-07-13,HURA,580,582,2.47,2.44,2.5300000000000007,1.214574898785435,2.0,target,2.54,7.6271186440677985,4.337084465050368,718800.85,0,2.47,TEST,2026-07-11/2026-07-17
35451,2026-07-13,GALT,581,666,4.235,4.12,4.465000000000001,2.715466351829993,2.0,target,4.28,5.418719211822687,2.9690924270358643,1149880.0,0,4.235,TEST,2026-07-11/2026-07-17
35459,2026-07-13,LESL,582,588,6.5611,6.369,6.9453,2.927862705948697,-1.033154606975535,stop,6.57,5.120000000000013,2.567047211834072,405777.5,0,6.5611,TEST,2026-07-11/2026-07-17
35472,2026-07-13,RDTL,586,589,27.5,27.0182,28.4636,1.7519999999999991,-1.0560776255707771,stop,27.57,6.160954948016939,1.957509226300923,473090.2,1,27.5,TEST,2026-07-11/2026-07-17
35452,2026-07-13,GFR,588,955,5.95,5.703,6.444,4.151260504201678,0.1214574898785435,eod,5.94,5.132743362831849,1.427131450422633,165930.0,0,5.95,TEST,2026-07-11/2026-07-17
35466,2026-07-13,OEC,589,598,5.84,5.75,6.02,1.5410958904109566,2.0,target,5.91,7.650273224043724,1.4179447852760736,847600.0,0,5.84,TEST,2026-07-11/2026-07-17
35573,2026-07-14,SOXS,577,955,4.1988,4.0514,4.493600000000001,3.510526817185867,0.3473541383989119,eod,4.22,6.297229219143574,2.402551710631075,681873398.5,1,4.1988,TEST,2026-07-11/2026-07-17
35509,2026-07-14,CDNL,578,581,67.81,66.47,70.49000000000001,1.9761097183306344,-1.0496044776119366,stop,68.32,5.091524380864465,2.411849250033689,902730.55,0,67.81,TEST,2026-07-11/2026-07-17
35529,2026-07-14,HYLN,579,787,4.1017,4.01,4.285100000000001,2.235658385547464,-1.043729552889859,stop,4.09,5.141388174807182,1.9491877178127968,4883752.3,0,4.1017,TEST,2026-07-11/2026-07-17
35565,2026-07-14,RKLX,579,649,27.3,26.18,29.540000000000003,4.102564102564106,-1.023375,stop,27.26,5.169753086419759,3.904557924988398,3340480.6,1,27.3,TEST,2026-07-11/2026-07-17
35493,2026-07-14,APPX,581,955,29.505,28.41,31.695,3.7112353838332446,-0.0958904109589046,eod,29.43,6.399132321041212,3.4175029233420826,475098.35,1,29.505,TEST,2026-07-11/2026-07-17
35491,2026-07-14,AIRO,653,955,6.78,6.68,6.980000000000001,1.474926253687323,0.299999999999992,eod,6.79,5.108359133126927,3.378328088850789,458743.85,0,6.78,TEST,2026-07-11/2026-07-17
35516,2026-07-14,CRMT,822,955,4.06,3.92,4.339999999999999,3.4482758620689578,1.1428571428571466,eod,4.08,39.4871794871795,1.0810821992143624,4025455.95,0,4.06,TEST,2026-07-11/2026-07-17
35588,2026-07-15,AREC,577,581,2.025,1.9501,2.1748,3.698765432098764,-1.0260360480640849,stop,2.02,5.759162303664933,4.651157997132088,3396025.25,0,2.025,TEST,2026-07-11/2026-07-17
35630,2026-07-15,PCT,577,588,7.41,7.12,7.99,3.913630229419703,-1.0245517241379296,stop,7.41,5.555555555555558,4.2767831921604,5308908.35,0,7.41,TEST,2026-07-11/2026-07-17
35645,2026-07-15,XE,578,581,16.25,16.0223,16.705399999999997,1.401230769230761,-1.0703658322353955,stop,16.35,5.280103026400518,2.9315372254246186,5278391.1,0,16.25,TEST,2026-07-11/2026-07-17
35638,2026-07-15,SNDQ,581,611,2.9499,2.88,3.0897,2.369571849893219,2.0,target,2.97,5.882352941176472,4.288387668683188,106833205.25,1,2.9499,TEST,2026-07-11/2026-07-17
35609,2026-07-15,GTN,584,955,4.03,3.91,4.2700000000000005,2.9776674937965284,0.2916666666666676,eod,4.03,5.774278215223094,3.415560021079555,1449176.7,0,4.03,TEST,2026-07-11/2026-07-17
35612,2026-07-15,IONZ,585,655,4.58,4.46,4.82,2.620087336244544,2.0,target,4.57,6.775700934579443,2.2143678063266035,19153457.65,1,4.58,TEST,2026-07-11/2026-07-17
35626,2026-07-15,NXST,588,718,188.36,184.78,195.52000000000004,1.9006158420046784,-1.0544050279329542,stop,188.59,7.581289218482601,4.479712106406804,504269.1,0,188.36,TEST,2026-07-11/2026-07-17
35606,2026-07-15,FAC,613,623,5.99,5.8513,6.2674,2.315525876460769,-1.0421867339581816,stop,5.98,5.653710247349819,4.140159735980799,453727.7,0,5.99,TEST,2026-07-11/2026-07-17
35657,2026-07-16,CRCD,581,600,6.6401,6.54,6.840300000000001,1.5075074170569764,-1.0653346653346674,stop,6.67,5.039370078740157,2.4763302590639857,2206551.4,1,6.6401,TEST,2026-07-11/2026-07-17
35683,2026-07-16,RKLZ,581,723,4.74,4.535,5.15,4.324894514767934,2.0,target,4.715,5.955056179775276,2.16711333633886,15427135.0,1,4.74,TEST,2026-07-11/2026-07-17
35686,2026-07-16,TOP,583,628,2.16,2.11,2.2600000000000007,2.314814814814827,-1.042200000000001,stop,2.17,5.853658536585371,3.398083584018224,331525.1,0,2.16,TEST,2026-07-11/2026-07-17
35667,2026-07-16,IONZ,585,789,5.2,5.0786,5.442800000000001,2.3346153846153923,2.0,target,5.185,5.386178861788604,2.020146782851356,18655946.35,1,5.2,TEST,2026-07-11/2026-07-17
35684,2026-07-16,SION,600,638,46.6,45.6436,48.512800000000006,2.0523605150214634,-1.145493517356755,stop,46.59,5.47883178628028,4.749862726979411,506033.2,0,46.6,TEST,2026-07-11/2026-07-17
35679,2026-07-16,NNVC,628,850,1.81,1.785,1.8600000000000003,1.381215469613267,-1.0713999999999966,stop,1.81,5.232558139534893,4.1475435825269455,373339.85,0,1.81,TEST,2026-07-11/2026-07-17
35680,2026-07-16,ONEW,639,955,13.02,12.69,13.68,2.534562211981567,1.2727272727272725,eod,12.98,5.528455284552836,1.7488153165467153,109791.65,0,13.02,TEST,2026-07-11/2026-07-17
35670,2026-07-16,LABD,743,947,8.535,8.4422,8.720600000000001,1.0872876391329869,2.0,target,8.5195,5.309023485784925,1.431529213643412,14445609.1,1,8.535,TEST,2026-07-11/2026-07-17
35732,2026-07-17,CRMG,577,599,5.025,4.88,5.315000000000001,2.885572139303492,-1.033655172413793,stop,5.0,5.263157894736836,3.845298482903603,4455596.9,1,5.025,TEST,2026-07-11/2026-07-17
35737,2026-07-17,DAMD,580,595,2.02,1.96,2.14,2.970297029702973,-1.032666666666666,stop,2.0273,5.041450777202061,3.46406852006266,34658783.25,1,2.02,TEST,2026-07-11/2026-07-17
35815,2026-07-17,SMCZ,580,599,13.0,12.77,13.46,1.7692307692307725,-1.8373478260869516,stop,12.99,5.182186234817809,1.4533676885243354,962901.55,1,13.0,TEST,2026-07-11/2026-07-17
35766,2026-07-17,IONZ,581,593,5.9014,5.75,6.204199999999999,2.5654929338800923,-1.0379788639365914,stop,5.98,11.786148238153116,1.949496106383713,18778160.1,1,5.9014,TEST,2026-07-11/2026-07-17
35712,2026-07-17,ASTX,594,709,10.48,10.12,11.200000000000005,3.435114503816805,2.0,target,10.49,6.931702344546387,3.8206401105746206,6824562.2,1,10.48,TEST,2026-07-11/2026-07-17
35751,2026-07-17,FIGG,595,610,23.7,23.085,24.93,2.594936708860753,-1.037536585365851,stop,23.76,11.444652908067551,3.702430809306224,220390.45,1,23.7,TEST,2026-07-11/2026-07-17
35746,2026-07-17,EOSU,599,603,10.055,9.76,10.645,2.933863749378418,2.0,target,10.07,7.470651013874074,4.18685809971263,179239.65,1,10.055,TEST,2026-07-11/2026-07-17
35750,2026-07-17,FEIM,599,765,61.28,58.88,66.08,3.916449086161877,2.0,target,61.13,10.323046381519596,3.4492751192091338,290706.15,0,61.28,TEST,2026-07-11/2026-07-17
35886,2026-07-20,OKLL,577,590,3.08,2.975,3.29,3.4090909090909083,-1.0283333333333349,stop,3.0899,5.098639455782328,2.411967506430279,11607681.25,1,3.08,TEST,2026-07-18/2026-07-24
35847,2026-07-20,AXTI,578,955,48.78,47.3,51.74000000000001,3.0340303403034112,-0.0168918918918908,eod,48.98,6.224246367382347,2.33649608955682,9787797.25,0,48.78,TEST,2026-07-18/2026-07-24
35865,2026-07-20,CRCG,579,586,8.229,8.08,8.526999999999997,1.810669583181421,-1.054228187919461,stop,8.2576,5.0585241730279895,2.905561187708032,3616685.15,1,8.229,TEST,2026-07-18/2026-07-24
35874,2026-07-20,IONX,579,589,22.12,21.43,23.500000000000004,3.1193490054249606,-1.0600144927536217,stop,22.265,6.02380952380952,3.165276115987184,996248.0,1,22.12,TEST,2026-07-18/2026-07-24
35859,2026-07-20,CLSK,586,955,14.4,14.03,15.140000000000002,2.5694444444444517,0.4729729729729688,eod,14.37,6.44444444444443,3.3701839977855275,22903119.1,0,14.4,TEST,2026-07-18/2026-07-24
35846,2026-07-20,ASTN,589,595,7.94,7.7,8.420000000000002,3.02267002518892,-1.0320833333333326,stop,7.91,6.891891891891899,1.993335279982975,4144113.6,1,7.94,TEST,2026-07-18/2026-07-24
35897,2026-07-20,SSPC,590,610,18.84,18.61,19.3,1.220806794055204,2.0,target,18.835,5.106026785714279,1.0814555886396855,25305908.05,1,18.84,TEST,2026-07-18/2026-07-24
35891,2026-07-20,SLNH,595,597,1.3175,1.28,1.3924999999999996,2.846299810246669,-1.034133333333332,stop,1.32,10.924369747899163,4.559254907435598,17098265.95,0,1.3175,TEST,2026-07-18/2026-07-24
35934,2026-07-21,CBRG,577,578,3.965,3.805,4.284999999999999,4.035308953341732,-1.023781249999999,stop,3.955,8.06010928961749,2.7388192143560923,9340101.7,1,3.965,TEST,2026-07-18/2026-07-24
36014,2026-07-21,ROBN,577,955,32.37,31.3225,34.46499999999999,3.2360210071053315,0.1909307875895022,eod,32.54,5.958971019211967,3.170231649313298,883531.65,1,32.37,TEST,2026-07-18/2026-07-24
35937,2026-07-21,CIFU,579,600,24.13,23.6,25.189999999999998,2.196435971819302,2.0,target,24.05,6.22791519434629,3.8823327683452935,197703.3,1,24.13,TEST,2026-07-18/2026-07-24
35959,2026-07-21,FUFU,584,606,1.5912,1.55,1.6735999999999998,2.589240824534936,-1.0376213592232997,stop,1.59,5.298013245033117,3.909393624633696,178250.15,0,1.5912,TEST,2026-07-18/2026-07-24
36035,2026-07-21,SWMR,584,588,41.47,40.65,43.11,1.9773330118157717,2.0,target,41.3,5.276574050471572,4.905090081173058,390991.8,0,41.47,TEST,2026-07-18/2026-07-24
35919,2026-07-21,ASTX,588,626,11.84,11.4201,12.6798,3.5464527027027044,2.0,target,11.78,5.461056401074305,2.3095631303648885,6604916.05,1,11.84,TEST,2026-07-18/2026-07-24
35906,2026-07-21,AADX,600,955,18.07,17.6901,18.8298,2.102379634753732,-0.1579362990260564,eod,18.07,5.487448920023352,1.637084934627254,1081920.7,0,18.07,TEST,2026-07-18/2026-07-24
35913,2026-07-21,ALOY,606,955,9.085,8.815,9.625000000000004,2.9719317556411813,-0.4444444444444459,eod,9.0399,5.483080513418903,1.504234543547993,2706325.6,0,9.085,TEST,2026-07-18/2026-07-24
36050,2026-07-22,AMDL,577,955,69.55,67.29,74.06999999999998,3.2494608195542645,0.9070796460177016,eod,69.5999,6.324320195539279,2.0985146144948583,3593851.55,1,69.55,TEST,2026-07-18/2026-07-24
36076,2026-07-22,GLWG,577,580,16.47,16.26,16.889999999999993,1.275045537340603,-1.0774285714285678,stop,16.68,6.923076923076921,1.0008474611518157,2091777.3,1,16.47,TEST,2026-07-18/2026-07-24
36112,2026-07-22,PLTZ,577,623,28.355,27.92,29.225,1.5341209663198685,2.0,target,28.5,5.399408284023677,3.4322864793518306,580342.0,1,28.355,TEST,2026-07-18/2026-07-24
36129,2026-07-22,SOXL,577,594,153.03,150.2301,158.62980000000002,1.8296412468143552,2.0,target,154.47,5.0137666134131065,2.4104060625787223,60524594.7,1,153.03,TEST,2026-07-18/2026-07-24
36056,2026-07-22,BATL,580,585,1.665,1.605,1.785,3.603603603603607,-1.0267500000000014,stop,1.6699,5.0251572327044025,2.063065684214463,19632215.45,0,1.665,TEST,2026-07-18/2026-07-24
36061,2026-07-22,CETX,585,605,3.105,3.06,3.195,1.4492753623188384,2.0,target,3.12,5.050505050505039,1.107507649509576,1453263.1,1,3.105,TEST,2026-07-18/2026-07-24
36071,2026-07-22,EVTL,595,638,1.74,1.72,1.78,1.1494252873563229,-1.0859999999999972,stop,1.735,5.151515151515174,2.098954518383594,2322603.55,0,1.74,TEST,2026-07-18/2026-07-24
36065,2026-07-22,CRCG,606,607,10.3,10.12,10.660000000000004,1.747572815533995,-1.0562222222222248,stop,10.3,6.295149638802911,1.837825107098046,3912036.65,1,10.3,TEST,2026-07-18/2026-07-24
36152,2026-07-23,BSIN,577,657,1.435,1.41,1.4850000000000003,1.7421602787456538,2.0,target,1.46,5.797101449275366,3.314226398069805,2201373.45,0,1.435,TEST,2026-07-18/2026-07-24
36172,2026-07-23,GLWG,577,672,15.88,15.5,16.64,2.392947103274564,-1.040789473684209,stop,15.815,6.605999325918432,1.1583639309686322,2069427.35,1,15.88,TEST,2026-07-18/2026-07-24
36155,2026-07-23,CIFG,578,582,12.9,12.55,13.6,2.7131782945736407,2.0,target,12.87,6.982543640897765,2.6195321751344367,175565.7,1,12.9,TEST,2026-07-18/2026-07-24
36205,2026-07-23,RGTX,578,654,10.76,10.49,11.3,2.509293680297393,-1.0388518518518548,stop,10.73,5.196078431372553,2.401046816226991,836135.3,1,10.76,TEST,2026-07-18/2026-07-24
36146,2026-07-23,AVEX,582,663,15.58,15.24,16.259999999999998,2.1822849807445435,-1.0448235294117658,stop,15.555,5.45762711864406,1.3570764402193911,2838454.7,0,15.58,TEST,2026-07-18/2026-07-24
36188,2026-07-23,MSTZ,654,814,12.31,12.16,12.61,1.2185215272136505,-1.0810666666666646,stop,12.26,6.1471861471861455,1.0164978495425956,16469260.7,1,12.31,TEST,2026-07-18/2026-07-24
36157,2026-07-23,CLF,736,770,11.305,11.175,11.564999999999998,1.149933657673587,-1.0859615384615369,stop,11.308,5.97938144329897,3.689835094584588,19677986.6,0,11.305,TEST,2026-07-18/2026-07-24
36222,2026-07-23,VNRX,745,955,1.0799,1.05,1.1397000000000002,2.7687748865635737,-0.665551839464883,eod,1.08,5.882352941176472,1.542304018681265,212017.3,0,1.0799,TEST,2026-07-18/2026-07-24
36247,2026-07-24,LBRDK,577,955,28.44,27.4,30.520000000000007,3.656821378340375,0.0961538461538438,eod,28.43,6.599175103112098,3.972072480784534,1788852.05,0,28.44,TEST,2026-07-18/2026-07-24
36244,2026-07-24,IREZ,582,686,24.42,23.61,26.040000000000006,3.3169533169533265,-1.02914814814815,stop,24.3,6.113537117903944,1.29117125782417,5319549.95,1,24.42,TEST,2026-07-18/2026-07-24
36227,2026-07-24,BEZ,583,639,18.66,18.13,19.72,2.8403001071811422,2.0,target,18.605,6.132344552196223,4.901690323388058,1216151.9,1,18.66,TEST,2026-07-18/2026-07-24
36230,2026-07-24,CRAI,586,598,170.66,168.62,174.73999999999998,1.1953591937185,-1.0826568627451003,stop,170.51,13.574901751815084,1.4745795676922224,170749.9,0,170.66,TEST,2026-07-18/2026-07-24
36229,2026-07-24,CBRZ,604,607,16.18,15.77,17.0,2.533992583436342,-1.08719512195122,stop,16.2,15.056818181818166,4.728939356019457,355446.85,1,16.18,TEST,2026-07-18/2026-07-24
36233,2026-07-24,CYH,612,728,2.935,2.835,3.135,3.4071550255536653,-1.0283500000000014,stop,2.935,5.956678700361007,1.688984426203761,2360590.15,0,2.935,TEST,2026-07-18/2026-07-24
36258,2026-07-24,SMCZ,639,671,6.9499,6.8278,7.1941000000000015,1.756859810932539,-1.0559197379197371,stop,6.9301,5.320668693009134,4.100807531773184,1596814.45,1,6.9499,TEST,2026-07-18/2026-07-24
36224,2026-07-24,ADBG,671,717,3.45,3.415,3.5200000000000005,1.0144927536231925,-1.0975714285714266,stop,3.4473,5.261068702290084,1.0023944438134529,6627172.5,1,3.45,TEST,2026-07-18/2026-07-24
36273,2026-07-27,CRCA,580,630,12.97,12.49,13.93,3.7008481110254463,-1.0260208333333327,stop,12.98,5.528455284552836,1.271565568724495,1699204.55,1,12.97,TEST,2026-07-25/2026-07-31
36278,2026-07-27,GENI,580,955,7.13,6.96,7.47,2.384291725105188,0.9705882352941184,eod,7.15,5.147058823529416,4.08273567560059,4888793.1,0,7.13,TEST,2026-07-25/2026-07-31
36283,2026-07-27,INFQ,580,633,9.868,9.5,10.604,3.729225780299963,-1.025815217391302,stop,9.8597,6.132400430570506,4.086072049365359,11710867.9,0,9.868,TEST,2026-07-25/2026-07-31
36313,2026-07-27,SKDD,580,601,14.73,14.14,15.91,4.005431093007466,2.0,target,14.7116,5.5351506456241095,3.3189336349275838,15486811.625,1,14.73,TEST,2026-07-25/2026-07-31
36314,2026-07-27,SMCZ,601,620,6.84,6.718,7.084,1.7836257309941503,2.0,target,6.84,5.555555555555536,1.2181613223814542,1762661.6,1,6.84,TEST,2026-07-25/2026-07-31
36270,2026-07-27,CBRZ,620,630,17.77,17.55,18.21,1.238041643218902,2.0,target,17.805,16.907419566644766,4.502333306141748,380164.85,1,17.77,TEST,2026-07-25/2026-07-31
36281,2026-07-27,HYFT,653,698,1.465,1.45,1.4950000000000003,1.0238907849829435,-1.096666666666663,stop,1.485,5.319148936170226,4.634338136583264,295281.9,0,1.465,TEST,2026-07-25/2026-07-31
36310,2026-07-27,RMTI,660,683,7.04,6.85,7.420000000000001,2.698863636363642,2.0,target,7.12,7.067669172932334,1.1501580576510244,151366.8,0,7.04,TEST,2026-07-25/2026-07-31
36331,2026-07-28,BLFS,577,955,31.8,31.005,33.39,2.5000000000000053,0.3144654088050263,eod,31.67,5.566666666666675,1.4050508684212832,1625492.75,0,31.8,TEST,2026-07-25/2026-07-31
36374,2026-07-28,PYPG,577,955,8.95,8.67,9.509999999999998,3.128491620111725,0.2500000000000016,eod,8.95,5.418138987043575,3.856115337718229,763864.6,1,8.95,TEST,2026-07-25/2026-07-31
36355,2026-07-28,LITZ,578,771,22.93,21.92,24.95,4.404709986916695,-1.0217029702970313,stop,22.81,10.19323671497585,4.44981010025023,731649.2,1,22.93,TEST,2026-07-25/2026-07-31
36363,2026-07-28,NBIZ,578,599,33.08,31.795,35.64999999999999,3.884522370012082,2.0,target,32.97,5.000000000000004,1.9901218471970463,3816776.35,1,33.08,TEST,2026-07-25/2026-07-31
36366,2026-07-28,NNVC,602,767,1.55,1.51,1.63,2.5806451612903247,2.0,target,1.55,6.896551724137945,1.9440836599889733,412008.7,0,1.55,TEST,2026-07-25/2026-07-31
36356,2026-07-28,MCRP,774,794,1.36,1.33,1.4200000000000002,2.2058823529411784,-1.0443333333333351,stop,1.38,5.343511450381677,1.286877864322974,195087.3,0,1.36,TEST,2026-07-25/2026-07-31
36334,2026-07-28,BXBL,776,955,4.045,3.945,4.245,2.47218788627936,1.0500000000000034,eod,4.105,9.175531914893645,1.1387333833777336,862714.2,0,4.045,TEST,2026-07-25/2026-07-31
36326,2026-07-28,AMC,837,955,2.675,2.6,2.8249999999999997,2.8037383177569994,0.0,eod,2.68,6.560636182902591,1.3009829274770357,52451568.75,0,2.675,TEST,2026-07-25/2026-07-31
36421,2026-07-29,HELP,578,612,7.96,7.7,8.48,3.2663316582914548,-1.029615384615384,stop,7.97,5.145118733509224,3.696488905244253,1654367.2,0,7.96,TEST,2026-07-25/2026-07-31
36403,2026-07-29,CHRN,581,865,20.0588,19.64,20.896400000000003,2.087861686641279,-1.380850047755494,stop,20.23,8.297644539614568,1.1700804532796154,384204.35,0,20.0588,TEST,2026-07-25/2026-07-31
36423,2026-07-29,HQ,585,590,13.0279,12.8,13.4837,1.7493226076343844,-1.0561649846423886,stop,13.01,9.144295302013417,2.8583966081145697,449850.1,0,13.0279,TEST,2026-07-25/2026-07-31
36435,2026-07-29,NBIZ,585,591,37.77,36.955,39.40000000000001,2.1577971935398588,2.0,target,38.0,12.759643916913932,1.653630749019208,3732060.5,1,37.77,TEST,2026-07-25/2026-07-31
36424,2026-07-29,ILLR,590,642,1.1501,1.1198,1.2107,2.6345535170854704,-1.0369570957095675,stop,1.1499,5.495412844036673,1.0350853431330616,1349552.45,0,1.1501,TEST,2026-07-25/2026-07-31
36393,2026-07-29,ALVO,591,601,3.25,3.2,3.35,1.538461538461533,2.0,target,3.25,5.177993527508096,4.902284036074369,608855.85,0,3.25,TEST,2026-07-25/2026-07-31
36454,2026-07-29,ULCC,601,769,6.545,6.395,6.845000000000001,2.291825821237591,-1.0426333333333355,stop,6.55,8.443708609271528,2.7532442685720246,4009874.85,0,6.545,TEST,2026-07-25/2026-07-31
36438,2026-07-29,POEL,612,614,8.2,8.03,8.54,2.0731707317073167,-1.0472352941176457,stop,8.18,5.4123711340206215,2.6739014883590864,487534.25,1,8.2,TEST,2026-07-25/2026-07-31
36537,2026-07-30,HOOZ,578,584,14.81,14.36,15.710000000000004,3.0384875084402503,-1.0319111111111108,stop,14.805,9.585492227979264,1.7973423152922547,357694.8,1,14.81,TEST,2026-07-25/2026-07-31
36516,2026-07-30,EGG,579,583,3.385,3.32,3.515,1.92023633677991,2.0,target,3.39,5.2795031055900665,1.4008156225158943,1344359.65,0,3.385,TEST,2026-07-25/2026-07-31
36527,2026-07-30,FRVO,579,876,19.72,19.01,21.139999999999997,3.600405679513171,2.0,target,19.66,10.698198198198195,4.1945224831004495,3285213.05,0,19.72,TEST,2026-07-25/2026-07-31
36478,2026-07-30,AXGN,580,622,44.15,43.12,46.21,2.332955832389584,-1.0418640776699046,stop,44.21,8.331291350159265,2.427499223359933,1371452.55,0,44.15,TEST,2026-07-25/2026-07-31
36520,2026-07-30,FCEL,583,593,20.7901,20.177,22.0163,2.9489997643108947,2.0,target,20.82,6.332992849846786,4.415085344087992,11866894.05,0,20.7901,TEST,2026-07-25/2026-07-31
36543,2026-07-30,IMSR,584,955,5.15,5.0,5.450000000000001,2.912621359223308,0.3999999999999964,eod,5.13,5.338809034907599,4.406201337266737,1888508.8,0,5.15,TEST,2026-07-25/2026-07-31
36483,2026-07-30,BBAI,593,609,2.74,2.7,2.8200000000000003,1.4598540145985412,-1.067499999999998,stop,2.75,5.363984674329503,1.6898933172958666,24719091.45,0,2.74,TEST,2026-07-25/2026-07-31
36485,2026-07-30,BESS,610,678,2.8401,2.766,2.9883,2.60906306115982,-1.253036437246961,stop,2.85,9.195402298850585,1.4197609013335757,118082.9,0,2.8401,TEST,2026-07-25/2026-07-31
36665,2026-07-31,HOOG,579,585,22.4,21.85,23.499999999999996,2.4553571428571304,-1.039727272727274,stop,22.35,5.773781353525798,4.960421555639613,442684.15,1,22.4,TEST,2026-07-25/2026-07-31
36668,2026-07-31,LABD,580,955,9.0495,8.72,9.7085,3.6410851428255646,0.8512898330804262,eod,9.01,5.011655011655014,4.346516530959896,13812348.25,1,9.0495,TEST,2026-07-25/2026-07-31
36652,2026-07-31,BMNZ,586,590,14.4,14.19,14.820000000000002,1.4583333333333393,2.0,target,14.38,5.65760470242469,3.605122824359048,805645.5,1,14.4,TEST,2026-07-25/2026-07-31
36655,2026-07-31,CORD,586,604,6.62,6.42,7.0200000000000005,3.021148036253779,2.0,target,6.64,8.674304418985269,3.4653945401225283,3529434.3,1,6.62,TEST,2026-07-25/2026-07-31
36657,2026-07-31,DAMD,586,616,1.565,1.51,1.6749999999999998,3.514376996805108,2.0,target,1.57,5.369127516778538,1.3786436546705227,58616677.0,1,1.565,TEST,2026-07-25/2026-07-31
36690,2026-07-31,USDE,591,592,1.79,1.77,1.83,1.1173184357541908,-1.0885000000000025,stop,1.79,8.484848484848495,1.048073329137707,3405670.25,0,1.79,TEST,2026-07-25/2026-07-31
36650,2026-07-31,BETR,593,601,23.21,22.915,23.800000000000004,1.271003877638956,2.0,target,23.2545,5.8948087431693885,4.238597202003267,247640.2,0,23.21,TEST,2026-07-25/2026-07-31
36674,2026-07-31,MUZ,601,604,12.6008,12.37,13.0624,1.8316297377944288,2.0,target,12.62,15.041020966271644,4.247433519428841,13523310.15,1,12.6008,TEST,2026-07-25/2026-07-31
36767,2026-08-03,FIG,577,625,25.4,24.6476,26.904799999999994,2.962204724409441,-1.032758639021799,stop,25.38,6.192468619246871,3.629068154323059,21870821.0,0,25.4,TEST,2026-08-01/2026-08-07
36895,2026-08-03,ULCC,577,955,7.315,7.07,7.805000000000001,3.349282296650719,1.1836734693877546,eod,7.36,5.293276108726763,3.4978551696204607,4383714.95,0,7.315,TEST,2026-08-01/2026-08-07
36782,2026-08-03,HIMZ,578,617,30.12,28.78,32.8,4.448871181938911,1.9999999999999971,target,29.9495,9.264866836920827,3.717665184553732,409168.1,1,30.12,TEST,2026-08-01/2026-08-07
36843,2026-08-03,RC,578,955,1.4948,1.455,1.5743999999999996,2.662563553652652,0.6834170854271413,eod,1.5,5.633802816901423,3.0307091333077234,1229349.25,0,1.4948,TEST,2026-08-01/2026-08-07
36698,2026-08-03,AIRJ,617,633,4.6351,4.58,4.745300000000001,1.188755366658764,2.0,target,4.65,8.391608391608397,4.331277835478746,1367875.65,0,4.6351,TEST,2026-08-01/2026-08-07
36829,2026-08-03,OSS,625,850,12.74,12.58,13.06,1.2558869701726856,2.0,target,12.7,5.833333333333335,1.0139695369659836,1143317.05,0,12.74,TEST,2026-08-01/2026-08-07
36693,2026-08-03,ABTC,633,676,5.58,5.51,5.720000000000001,1.2544802867383564,2.0,target,5.585,5.178907721280601,2.1009710344234445,1723693.85,0,5.58,TEST,2026-08-01/2026-08-07
36751,2026-08-03,CSEX,681,836,14.4,14.0,15.2,2.77777777777778,2.0,target,14.38,7.957957957957951,1.0329607647350056,132516.9,1,14.4,TEST,2026-08-01/2026-08-07
36941,2026-08-04,CRWU,577,781,4.22,4.095,4.47,2.962085308056872,2.0,target,4.22,8.205128205128197,3.930883819469201,6729529.85,1,4.22,TEST,2026-08-01/2026-08-07
36944,2026-08-04,CWVX,577,740,18.2426,17.73,19.2678,2.809906482628568,2.0,target,18.29,8.545994065281892,4.996012700016446,1182943.35,1,18.2426,TEST,2026-08-01/2026-08-07
36966,2026-08-04,INIO,577,585,26.8,26.12,28.16,2.53731343283582,-1.0384117647058806,stop,26.91,6.57425742574258,1.6742125868367663,4964393.45,0,26.8,TEST,2026-08-01/2026-08-07
37006,2026-08-04,RDW,577,955,10.48,10.0805,11.279,3.812022900763356,0.4130162703379205,eod,10.43,5.353535353535355,4.946465579211241,15490636.45,0,10.48,TEST,2026-08-01/2026-08-07
37001,2026-08-04,PSIX,586,955,33.33,32.3336,35.3228,2.989498949894993,1.1742272179847453,eod,33.54,10.729613733905571,3.657838061238991,465800.7,0,33.33,TEST,2026-08-01/2026-08-07
36976,2026-08-04,LOFF,741,837,12.26,11.9884,12.8032,2.2153344208809087,2.0,target,12.26,7.402540516863776,2.491160470487323,1023821.5,1,12.26,TEST,2026-08-01/2026-08-07
37013,2026-08-04,SATL,781,955,4.505,4.4314,4.6522,1.6337402885682548,0.4076086956521779,eod,4.49,5.647058823529427,1.5342950605861552,4569301.0,0,4.505,TEST,2026-08-01/2026-08-07
