day,symbol,split,variant,R,rr,usd_per_100,why,spread_frac_r
2025-03-13,MSTU,TRAIN,V2,0.125,-1.0399999999999991,-103.99999999999991,stop,0.0799999999999976
2025-03-13,TSDD,TRAIN,V0,1.8573999999999984,2.0,200.0,target,0.10229352858834816
2025-03-13,TSDD,TRAIN,V1,1.8573999999999984,2.102293528588348,210.22935285883483,target,0.10229352858834816
2025-03-13,TSDD,TRAIN,V2,2.047399999999996,2.0,200.0,target,0.09280062518315818
2025-03-14,SKBL,TRAIN,V0,0.3998999999999988,-1.0500125031257805,-105.00125031257805,stop,0.10002500625156545
2025-03-14,SKBL,TRAIN,V1,0.3998999999999988,-1.0500125031257805,-105.00125031257805,stop,0.10002500625156545
2025-03-14,SKBL,TRAIN,V2,0.43989999999999974,-1.0454648783814493,-104.54648783814493,stop,0.09092975676290277
2025-03-14,MSTU,TRAIN,V0,0.11000000000000032,2.0,200.0,target,0.09090909090908791
2025-03-14,MSTU,TRAIN,V1,0.11000000000000032,2.0909090909090886,209.09090909090887,target,0.09090909090908791
2025-03-14,MSTU,TRAIN,V2,0.1200000000000001,2.0,200.0,target,0.08333333333333076
2025-03-14,XYF,TRAIN,V0,0.48499999999999943,-0.47422680412370544,-47.422680412370546,eod,0.39175257731958707
2025-03-14,XYF,TRAIN,V1,0.48499999999999943,-0.47422680412370544,-47.422680412370546,eod,0.39175257731958707
2025-03-14,XYF,TRAIN,V2,0.6749999999999989,-0.3407407407407366,-34.074074074073664,eod,0.28148148148148117
2025-03-14,CRVO,TRAIN,V0,0.1493999999999991,2.0,200.0,target,0.401606425702811
2025-03-14,CRVO,TRAIN,V1,0.1493999999999991,2.401606425702811,240.16064257028108,target,0.401606425702811
2025-03-14,CRVO,TRAIN,V2,0.2093999999999987,2.0,200.0,target,0.28653295128939815
2025-03-14,JFIN,TRAIN,V0,0.3600999999999992,2.0,200.0,target,0.22216051096917572
2025-03-14,JFIN,TRAIN,V1,0.3600999999999992,2.222160510969176,222.2160510969176,target,0.22216051096917572
2025-03-14,JFIN,TRAIN,V2,0.44009999999999927,2.0,200.0,target,0.1817768688934336
2025-03-14,SNDK,TRAIN,V0,1.4896999999999991,0.765254749278379,76.5254749278379,eod,0.07384037054440455
2025-03-14,SNDK,TRAIN,V1,1.4896999999999991,0.765254749278379,76.5254749278379,eod,0.07384037054440455
2025-03-14,SNDK,TRAIN,V2,1.5996999999999986,0.7126336188035266,71.26336188035266,eod,0.06876289304244515
2025-03-14,PSIX,TRAIN,V0,0.6600000000000001,-1.9033333333333327,-190.33333333333326,stop,0.8787878787878814
2025-03-14,PSIX,TRAIN,V1,0.6600000000000001,-1.9033333333333327,-190.33333333333326,stop,0.8787878787878814
2025-03-14,PSIX,TRAIN,V2,1.240000000000002,0.40322580645161227,40.322580645161224,eod,0.4677419354838717
2025-03-14,MEI,TRAIN,V0,0.10119999999999951,-1.1976284584980204,-119.76284584980203,stop,0.39525691699604937
2025-03-14,MEI,TRAIN,V1,0.10119999999999951,-1.1976284584980204,-119.76284584980203,stop,0.39525691699604937
2025-03-14,MEI,TRAIN,V2,0.14119999999999955,-1.1416430594900824,-114.16430594900824,stop,0.28328611898017086
2025-03-14,CGON,TRAIN,V0,0.5349999999999966,-1.177570093457943,-117.7570093457943,stop,0.35514018691588584
2025-03-14,CGON,TRAIN,V1,0.5349999999999966,-1.177570093457943,-117.7570093457943,stop,0.35514018691588584
2025-03-14,CGON,TRAIN,V2,0.7249999999999943,-1.131034482758625,-113.10344827586249,stop,0.26206896551724024
2025-03-14,YSG,TRAIN,V0,0.1133999999999995,-1.3686067019400316,-136.86067019400318,stop,0.44091710758377445
2025-03-14,YSG,TRAIN,V1,0.1133999999999995,-1.3686067019400316,-136.86067019400318,stop,0.44091710758377445
2025-03-14,YSG,TRAIN,V2,0.16339999999999932,-1.1529987760097893,-115.29987760097893,stop,0.3059975520195839
2025-03-14,KINS,TRAIN,V0,0.2693999999999974,2.0,200.0,target,0.25983667409056854
2025-03-14,KINS,TRAIN,V1,0.2693999999999974,2.259836674090562,225.9836674090562,target,0.25983667409056854
2025-03-14,KINS,TRAIN,V2,0.3393999999999959,2.0,200.0,target,0.20624631703005109
2025-03-17,DUOT,TRAIN,V0,0.21999999999999975,0.3240909090909091,32.40909090909091,eod,0.40909090909090867
2025-03-17,DUOT,TRAIN,V1,0.21999999999999975,0.3240909090909091,32.40909090909091,eod,0.40909090909090867
2025-03-17,DUOT,TRAIN,V2,0.3099999999999996,0.23000000000000004,23.000000000000004,eod,0.29032258064516103
2025-03-17,CONL,TRAIN,V0,0.39000000000000057,-1.0256410256410204,-102.56410256410204,stop,0.05128205128204993
2025-03-17,CONL,TRAIN,V1,0.39000000000000057,-1.0256410256410204,-102.56410256410204,stop,0.05128205128204993
2025-03-17,CONL,TRAIN,V2,0.41000000000000014,-1.0243902439024342,-102.43902439024342,stop,0.048780487804876815
2025-03-17,BABX,TRAIN,V0,0.7449000000000012,2.0,200.0,target,0.06712310377232396
2025-03-17,BABX,TRAIN,V1,0.7449000000000012,2.067123103772324,206.7123103772324,target,0.06712310377232396
2025-03-17,BABX,TRAIN,V2,0.7949000000000055,2.0,200.0,target,0.06290099383570745
2025-03-18,RGNX,TRAIN,V0,0.16999999999999993,2.0,200.0,target,0.23529411764705893
2025-03-18,RGNX,TRAIN,V1,0.16999999999999993,2.2352941176470593,223.52941176470594,target,0.23529411764705893
2025-03-18,RGNX,TRAIN,V2,0.20999999999999996,2.0,200.0,target,0.19047619047619052
2025-03-18,QBTS,TRAIN,V0,0.1399999999999988,-1.035714285714279,-103.57142857142789,stop,0.0714285714285699
2025-03-18,QBTS,TRAIN,V1,0.1399999999999988,-1.035714285714279,-103.57142857142789,stop,0.0714285714285699
2025-03-18,QBTS,TRAIN,V2,0.14999999999999858,-1.033333333333327,-103.3333333333327,stop,0.0666666666666653
2025-03-18,MSTX,TRAIN,V0,0.48939999999999984,-1.0408663669799747,-104.08663669799748,stop,0.08173273395994915
2025-03-18,MSTX,TRAIN,V1,0.48939999999999984,-1.0408663669799747,-104.08663669799748,stop,0.08173273395994915
2025-03-18,MSTX,TRAIN,V2,0.529399999999999,-1.037778617302606,-103.7778617302606,stop,0.0755572346052119
2025-03-19,ROBN,TRAIN,V0,0.17499999999999893,2.0,200.0,target,0.057142857142855774
2025-03-19,ROBN,TRAIN,V1,0.17499999999999893,2.057142857142856,205.7142857142856,target,0.057142857142855774
2025-03-19,ROBN,TRAIN,V2,0.18499999999999872,2.0,200.0,target,0.05405405405405281
2025-03-19,LX,TRAIN,V0,0.28499999999999837,2.0,200.0,target,0.10526315789473499
2025-03-19,LX,TRAIN,V1,0.28499999999999837,2.1052631578947354,210.52631578947353,target,0.10526315789473499
2025-03-19,LX,TRAIN,V2,0.3149999999999977,2.0,200.0,target,0.0952380952380937
2025-03-19,MLYS,TRAIN,V0,0.3950000000000031,2.0,200.0,target,0.3037974683544305
2025-03-19,MLYS,TRAIN,V1,0.3950000000000031,2.3037974683544307,230.37974683544306,target,0.3037974683544305
2025-03-19,MLYS,TRAIN,V2,0.5150000000000041,2.0,200.0,target,0.23300970873786414
2025-03-20,METU,TRAIN,V0,0.375,2.0,200.0,target,0.13333333333332562
2025-03-20,METU,TRAIN,V1,0.375,2.1333333333333258,213.33333333333258,target,0.13333333333332562
2025-03-20,METU,TRAIN,V2,0.42499999999999716,2.0,200.0,target,0.11764705882352339
2025-03-20,TNXP,TRAIN,V0,0.7001000000000026,-1.0499928581631195,-104.99928581631195,stop,0.09998571632623902
2025-03-20,TNXP,TRAIN,V1,0.7001000000000026,-1.0499928581631195,-104.99928581631195,stop,0.09998571632623902
2025-03-20,TNXP,TRAIN,V2,0.7701000000000029,-1.0454486430333723,-104.54486430333722,stop,0.09089728606674449
2025-03-20,CAPR,TRAIN,V0,0.29499999999999993,0.1355932203389802,13.559322033898018,eod,0.16949152542373122
2025-03-20,CAPR,TRAIN,V1,0.29499999999999993,0.1355932203389802,13.559322033898018,eod,0.16949152542373122
2025-03-20,CAPR,TRAIN,V2,0.34500000000000064,0.11594202898550456,11.594202898550456,eod,0.1449275362318858
2025-03-20,OUST,TRAIN,V0,0.10999999999999943,-1.181818181818179,-118.1818181818179,stop,0.36363636363637375
2025-03-20,OUST,TRAIN,V1,0.10999999999999943,-1.181818181818179,-118.1818181818179,stop,0.36363636363637375
2025-03-20,OUST,TRAIN,V2,0.15000000000000036,-1.1333333333333302,-113.33333333333302,stop,0.26666666666667205
2025-03-21,QMCO,TRAIN,V0,0.5185999999999993,2.0,200.0,target,0.3470883146934052
2025-03-21,QMCO,TRAIN,V1,0.5185999999999993,2.3470883146934054,234.70883146934054,target,0.3470883146934052
2025-03-21,QMCO,TRAIN,V2,0.698599999999999,2.0,200.0,target,0.2576581734898367
2025-03-21,MAZE,TRAIN,V0,0.5550000000000015,-1.207207207207207,-120.7207207207207,stop,0.414414414414414
2025-03-21,MAZE,TRAIN,V1,0.5550000000000015,-1.207207207207207,-120.7207207207207,stop,0.414414414414414
2025-03-21,MAZE,TRAIN,V2,0.7850000000000019,-1.1464968152866242,-114.64968152866241,stop,0.2929936305732482
2025-03-21,MTEN,TRAIN,V0,0.15499999999999936,-1.419354838709676,-141.9354838709676,stop,0.7096774193548436
2025-03-21,MTEN,TRAIN,V1,0.15499999999999936,-1.419354838709676,-141.9354838709676,stop,0.7096774193548436
2025-03-21,MTEN,TRAIN,V2,0.2649999999999997,-1.20754716981132,-120.754716981132,stop,0.41509433962264314
2025-03-21,TEM,TRAIN,V0,0.6387999999999963,-1.0939261114589787,-109.39261114589786,stop,0.18785222291796821
2025-03-21,TEM,TRAIN,V1,0.6387999999999963,-1.0939261114589787,-109.39261114589786,stop,0.18785222291796821
2025-03-21,TEM,TRAIN,V2,0.7587999999999937,-1.0790722192936157,-107.90722192936157,stop,0.1581444385872409
2025-03-21,QUBT,TRAIN,V0,0.2060000000000004,0.38349514563107023,38.34951456310702,eod,0.14563106796116573
2025-03-21,QUBT,TRAIN,V1,0.2060000000000004,0.38349514563107023,38.34951456310702,eod,0.14563106796116573
2025-03-21,QUBT,TRAIN,V2,0.23600000000000065,0.3347457627118661,33.47457627118661,eod,0.1271186440677971
2025-03-24,QUBT,TRAIN,V0,0.170300000000001,-1.0,-100.0,stop,0.0
2025-03-24,QUBT,TRAIN,V1,0.170300000000001,-1.0,-100.0,stop,0.0
2025-03-24,QUBT,TRAIN,V2,0.170300000000001,-1.0,-100.0,stop,0.0
2025-03-24,SERV,TRAIN,V0,0.13699999999999957,-1.036496350364963,-103.64963503649629,stop,0.07299270072992504
2025-03-24,SERV,TRAIN,V1,0.13699999999999957,-1.036496350364963,-103.64963503649629,stop,0.07299270072992504
2025-03-24,SERV,TRAIN,V2,0.14699999999999935,-1.0340136054421762,-103.40136054421762,stop,0.068027210884352
2025-03-24,IONQ,TRAIN,V0,0.44810000000000016,-1.011158223610799,-101.11582236107989,stop,0.02231644722159785
2025-03-24,IONQ,TRAIN,V1,0.44810000000000016,-1.011158223610799,-101.11582236107989,stop,0.02231644722159785
2025-03-24,IONQ,TRAIN,V2,0.4580999999999982,-1.010914647456885,-101.09146474568851,stop,0.021829294913770007
2025-03-24,MARA,TRAIN,V0,0.20999999999999908,2.0,200.0,target,0.0476190476190464
2025-03-24,MARA,TRAIN,V1,0.20999999999999908,2.047619047619047,204.7619047619047,target,0.0476190476190464
2025-03-24,MARA,TRAIN,V2,0.21999999999999886,2.0,200.0,target,0.045454545454544325
2025-03-24,CORZ,TRAIN,V0,0.120000000000001,-1.0416666666666727,-104.16666666666727,stop,0.08333333333334515
2025-03-24,CORZ,TRAIN,V1,0.120000000000001,-1.0416666666666727,-104.16666666666727,stop,0.08333333333334515
2025-03-24,CORZ,TRAIN,V2,0.13000000000000256,-1.0384615384615437,-103.84615384615437,stop,0.07692307692308695
2025-03-25,RUM,TRAIN,V0,0.11999999999999922,-1.1666666666666643,-116.66666666666643,stop,0.333333333333328
2025-03-25,RUM,TRAIN,V1,0.11999999999999922,-1.1666666666666643,-116.66666666666643,stop,0.333333333333328
2025-03-25,RUM,TRAIN,V2,0.15999999999999837,-1.1249999999999987,-112.49999999999987,stop,0.24999999999999692
2025-03-26,AEVA,TRAIN,V0,0.08999999999999986,2.0,200.0,target,0.11111111111110795
2025-03-26,AEVA,TRAIN,V1,0.08999999999999986,2.111111111111109,211.1111111111109,target,0.11111111111110795
2025-03-26,AEVA,TRAIN,V2,0.09999999999999964,2.0,200.0,target,0.09999999999999735
2025-03-26,BERZ,TRAIN,V0,0.1899999999999995,-1.0526315789473675,-105.26315789473675,stop,0.10526315789474397
2025-03-26,BERZ,TRAIN,V1,0.1899999999999995,-1.0526315789473675,-105.26315789473675,stop,0.10526315789474397
2025-03-26,BERZ,TRAIN,V2,0.21000000000000085,2.0,200.0,target,0.09523809523810105
2025-03-26,TSDD,TRAIN,V0,0.779999999999994,2.0,200.0,target,0.07692307692307122
2025-03-26,TSDD,TRAIN,V1,0.779999999999994,0.22435897435899066,22.435897435899065,eod,0.07692307692307122
2025-03-26,TSDD,TRAIN,V2,0.8399999999999892,0.20833333333334955,20.833333333334956,eod,0.07142857142856651
2025-03-27,AAP,TRAIN,V0,0.8000000000000043,0.35624999999999385,35.62499999999938,eod,0.1374999999999985
2025-03-27,AAP,TRAIN,V1,0.8000000000000043,0.35624999999999385,35.62499999999938,eod,0.1374999999999985
2025-03-27,AAP,TRAIN,V2,0.9100000000000037,0.3131868131868082,31.31868131868082,eod,0.12087912087911973
2025-03-27,TSLR,TRAIN,V0,0.29439999999999955,2.0,200.0,target,0.03396739130435297
2025-03-27,TSLR,TRAIN,V1,0.29439999999999955,2.033967391304353,203.3967391304353,target,0.03396739130435297
2025-03-27,TSLR,TRAIN,V2,0.3044000000000011,2.0,200.0,target,0.03285151116951861
2025-03-27,RIVN,TRAIN,V0,0.15999999999999837,2.0,200.0,target,0.062499999999998765
2025-03-27,RIVN,TRAIN,V1,0.15999999999999837,2.062499999999999,206.24999999999991,target,0.062499999999998765
2025-03-27,RIVN,TRAIN,V2,0.16999999999999815,2.0,200.0,target,0.05882352941176358
2025-03-27,TSLT,TRAIN,V0,0.1999999999999993,-1.024999999999995,-102.4999999999995,stop,0.04999999999999868
2025-03-27,TSLT,TRAIN,V1,0.1999999999999993,-1.024999999999995,-102.4999999999995,stop,0.04999999999999868
2025-03-27,TSLT,TRAIN,V2,0.20999999999999908,-1.0238095238095193,-102.38095238095192,stop,0.0476190476190464
2025-03-28,TSLQ,TRAIN,V0,0.9340999999999937,2.0,200.0,target,0.0321164757520546
2025-03-28,TSLQ,TRAIN,V1,0.9340999999999937,2.0321164757520545,203.21164757520543,target,0.0321164757520546
2025-03-28,TSLQ,TRAIN,V2,0.9640999999999877,2.0,200.0,target,0.031117104034845328
2025-03-28,TSDD,TRAIN,V0,1.113500000000002,2.0,200.0,target,0.06286484059272571
2025-03-28,TSDD,TRAIN,V1,1.113500000000002,2.062864840592726,206.2864840592726,target,0.06286484059272571
2025-03-28,TSDD,TRAIN,V2,1.1835000000000022,2.0,200.0,target,0.0591465990705535
2025-03-31,AEVA,TRAIN,V0,0.21080000000000076,-1.1423149905123346,-114.23149905123347,stop,0.28462998102466924
2025-03-31,AEVA,TRAIN,V1,0.21080000000000076,-1.1423149905123346,-114.23149905123347,stop,0.28462998102466924
2025-03-31,AEVA,TRAIN,V2,0.27080000000000126,-1.1107828655834568,-111.07828655834568,stop,0.22156573116691367
2025-03-31,SMCX,TRAIN,V0,1.2299999999999969,0.8495934959349687,84.95934959349687,eod,0.0813008130081285
2025-03-31,SMCX,TRAIN,V1,1.2299999999999969,0.8495934959349687,84.95934959349687,eod,0.0813008130081285
2025-03-31,SMCX,TRAIN,V2,1.3299999999999947,0.7857142857142955,78.57142857142955,eod,0.07518796992481067
2025-03-31,MLYS,TRAIN,V0,0.3149999999999995,-1.0634920634920622,-106.34920634920621,stop,0.12698412698413006
2025-03-31,MLYS,TRAIN,V1,0.3149999999999995,-1.0634920634920622,-106.34920634920621,stop,0.12698412698413006
2025-03-31,MLYS,TRAIN,V2,0.3550000000000004,-1.056338028169013,-105.6338028169013,stop,0.11267605633803057
2025-03-31,SPYU,TRAIN,V0,0.4549999999999983,1.34065934065936,134.065934065936,eod,0.021978021978017664
2025-03-31,SPYU,TRAIN,V1,0.4549999999999983,1.34065934065936,134.065934065936,eod,0.021978021978017664
2025-03-31,SPYU,TRAIN,V2,0.4649999999999963,1.311827956989272,131.18279569892718,eod,0.02150537634408189
2025-03-31,CYRX,TRAIN,V0,0.10999999999999943,-1.181818181818179,-118.1818181818179,stop,0.27272727272726777
2025-03-31,CYRX,TRAIN,V1,0.10999999999999943,-1.181818181818179,-118.1818181818179,stop,0.27272727272726777
2025-03-31,CYRX,TRAIN,V2,0.1399999999999988,-1.1971428571428626,-119.71428571428626,stop,0.21428571428571114
2025-04-01,APLS,TRAIN,V0,0.4800000000000004,-1.072916666666667,-107.2916666666667,stop,0.14583333333333362
2025-04-01,APLS,TRAIN,V1,0.4800000000000004,-1.072916666666667,-107.2916666666667,stop,0.14583333333333362
2025-04-01,APLS,TRAIN,V2,0.5500000000000007,-1.0636363636363637,-106.36363636363637,stop,0.12727272727272748
2025-04-01,TSLL,TRAIN,V0,0.1670999999999978,2.0,200.0,target,0.05984440454817374
2025-04-01,TSLL,TRAIN,V1,0.1670999999999978,2.059844404548174,205.98444045481742,target,0.05984440454817374
2025-04-01,TSLL,TRAIN,V2,0.1770999999999976,2.0,200.0,target,0.05646527385657728
2025-04-02,BAH,TRAIN,V0,2.8499999999999943,2.0,200.0,target,0.22105263157894622
2025-04-02,BAH,TRAIN,V1,2.8499999999999943,0.8824561403508792,88.24561403508791,eod,0.22105263157894622
2025-04-02,BAH,TRAIN,V2,3.4799999999999898,0.7227011494252896,72.27011494252896,eod,0.1810344827586199
2025-04-02,NTLA,TRAIN,V0,0.15000000000000036,2.0,200.0,target,0.06666666666666451
2025-04-02,NTLA,TRAIN,V1,0.15000000000000036,2.066666666666665,206.66666666666652,target,0.06666666666666451
2025-04-02,NTLA,TRAIN,V2,0.16000000000000014,2.0,200.0,target,0.06249999999999807
2025-04-02,AMZU,TRAIN,V0,0.4139999999999944,-1.10869565217391,-110.869565217391,stop,0.07246376811593698
2025-04-02,AMZU,TRAIN,V1,0.4139999999999944,-1.10869565217391,-110.869565217391,stop,0.07246376811593698
2025-04-02,AMZU,TRAIN,V2,0.44399999999999196,-1.0337837837837858,-103.37837837837857,stop,0.06756756756756316
2025-04-02,RDW,TRAIN,V0,0.19629999999999903,2.0,200.0,target,0.6113092205807428
2025-04-02,RDW,TRAIN,V1,0.19629999999999903,2.611309220580743,261.1309220580743,target,0.6113092205807428
2025-04-02,RDW,TRAIN,V2,0.31629999999999825,2.0,200.0,target,0.3793866582358516
2025-04-02,TSLT,TRAIN,V0,0.370000000000001,2.0,200.0,target,0.05405405405405743
2025-04-02,TSLT,TRAIN,V1,0.370000000000001,2.0540540540540575,205.40540540540576,target,0.05405405405405743
2025-04-02,TSLT,TRAIN,V2,0.39000000000000234,2.0,200.0,target,0.05128205128205431
2025-04-02,W,TRAIN,V0,0.6128,2.0,200.0,target,0.11422976501305515
2025-04-02,W,TRAIN,V1,0.6128,2.1142297650130555,211.42297650130556,target,0.11422976501305515
2025-04-02,W,TRAIN,V2,0.6828000000000003,1.596367896895142,159.63678968951422,eod,0.1025190392501467
2025-04-02,NBIS,TRAIN,V0,0.620000000000001,1.4516129032258018,145.1612903225802,eod,0.06451612903225651
2025-04-02,NBIS,TRAIN,V1,0.620000000000001,1.4516129032258018,145.1612903225802,eod,0.06451612903225651
2025-04-02,NBIS,TRAIN,V2,0.6600000000000001,1.363636363636361,136.36363636363612,eod,0.06060606060605923
2025-04-02,AOSL,TRAIN,V0,0.4549999999999983,-1.4065934065934054,-140.65934065934053,stop,0.7252747252747243
2025-04-02,AOSL,TRAIN,V1,0.4549999999999983,-1.4065934065934054,-140.65934065934053,stop,0.7252747252747243
2025-04-02,AOSL,TRAIN,V2,0.7849999999999966,-0.03184713375796011,-3.184713375796011,eod,0.42038216560509517
2025-04-02,SMCX,TRAIN,V0,0.6699999999999946,-1.1268656716417933,-112.68656716417934,stop,0.25373134328357605
2025-04-02,SMCX,TRAIN,V1,0.6699999999999946,-1.1268656716417933,-112.68656716417934,stop,0.25373134328357605
2025-04-02,SMCX,TRAIN,V2,0.8399999999999892,2.0,200.0,target,0.20238095238094855
2025-04-02,NRIX,TRAIN,V0,0.245000000000001,-1.2448979591836744,-124.48979591836743,stop,0.48979591836734904
2025-04-02,NRIX,TRAIN,V1,0.245000000000001,-1.2448979591836744,-124.48979591836743,stop,0.48979591836734904
2025-04-02,NRIX,TRAIN,V2,0.365000000000002,1.0410958904109504,104.10958904109503,eod,0.32876712328767216
2025-04-02,WGS,TRAIN,V0,2.561800000000005,-0.7924115856038711,-79.24115856038712,eod,0.6245608556483687
2025-04-02,WGS,TRAIN,V1,2.561800000000005,-0.7924115856038711,-79.24115856038712,eod,0.6245608556483687
2025-04-02,WGS,TRAIN,V2,4.1617999999999995,-0.48776971502715205,-48.776971502715206,eod,0.384449036474601
2025-04-02,SOUN,TRAIN,V0,0.1050000000000022,-1.0476190476190541,-104.76190476190541,stop,0.09523809523810753
2025-04-02,SOUN,TRAIN,V1,0.1050000000000022,-1.0476190476190541,-104.76190476190541,stop,0.09523809523810753
2025-04-02,SOUN,TRAIN,V2,0.11500000000000377,-1.0434782608695705,-104.34782608695706,stop,0.08695652173914063
2025-04-03,BABX,TRAIN,V0,0.5450000000000017,0.20183486238531942,20.18348623853194,eod,0.09174311926604944
2025-04-03,BABX,TRAIN,V1,0.5450000000000017,0.20183486238531942,20.18348623853194,eod,0.09174311926604944
2025-04-03,BABX,TRAIN,V2,0.5949999999999989,0.18487394957983133,18.487394957983135,eod,0.08403361344537344
2025-04-03,IDR,TRAIN,V0,0.3249999999999993,-1.1384615384615386,-113.84615384615387,stop,0.27692307692307694
2025-04-03,IDR,TRAIN,V1,0.3249999999999993,-1.1384615384615386,-113.84615384615387,stop,0.27692307692307694
2025-04-03,IDR,TRAIN,V2,0.41499999999999915,-1.108433734939759,-110.8433734939759,stop,0.21686746987951805
2025-04-03,BVN,TRAIN,V0,0.1999000000000013,-1.0750375187593821,-107.5037518759382,stop,0.1500750375187639
2025-04-03,BVN,TRAIN,V1,0.1999000000000013,-1.0750375187593821,-107.5037518759382,stop,0.1500750375187639
2025-04-03,BVN,TRAIN,V2,0.22990000000000244,-1.0652457590256652,-106.52457590256653,stop,0.13049151805133005
2025-04-03,UVXY,TRAIN,V0,0.41000000000000014,-1.012195121951217,-101.21951219512171,stop,0.024390243902442675
2025-04-03,UVXY,TRAIN,V1,0.41000000000000014,-1.012195121951217,-101.21951219512171,stop,0.024390243902442675
2025-04-03,UVXY,TRAIN,V2,0.4200000000000017,-1.0119047619047594,-101.19047619047595,stop,0.023809523809527285
2025-04-03,APLD,TRAIN,V0,0.09100000000000019,-1.0549450549450536,-105.49450549450536,stop,0.10989010989010636
2025-04-03,APLD,TRAIN,V1,0.09100000000000019,-1.0549450549450536,-105.49450549450536,stop,0.10989010989010636
2025-04-03,APLD,TRAIN,V2,0.10099999999999998,-1.0495049504950484,-104.95049504950484,stop,0.09900990099009606
2025-04-03,NBIS,TRAIN,V0,0.7149000000000001,-1.0489578962092603,-104.89578962092602,stop,0.09791579241852034
2025-04-03,NBIS,TRAIN,V1,0.7149000000000001,-1.0489578962092603,-104.89578962092602,stop,0.09791579241852034
2025-04-03,NBIS,TRAIN,V2,0.7849000000000004,-1.0445916677283733,-104.45916677283734,stop,0.0891833354567463
2025-04-03,ARQT,TRAIN,V0,0.509999999999998,-1.1176470588235274,-111.76470588235274,stop,0.23529411764705466
2025-04-03,ARQT,TRAIN,V1,0.509999999999998,-1.1176470588235274,-111.76470588235274,stop,0.23529411764705466
2025-04-03,ARQT,TRAIN,V2,0.6299999999999955,-1.0952380952380938,-109.52380952380938,stop,0.19047619047618772
2025-04-03,GRAL,TRAIN,V0,0.8186,-1.2992914732470082,-129.92914732470084,stop,0.5985829464940166
2025-04-03,GRAL,TRAIN,V1,0.8186,-1.2992914732470082,-129.92914732470084,stop,0.5985829464940166
2025-04-03,GRAL,TRAIN,V2,1.308600000000002,-1.1872229863976773,-118.72229863976773,stop,0.37444597279535474
2025-04-04,COLM,TRAIN,V0,2.549999999999983,-0.6549019607843132,-65.49019607843132,eod,0.1568627450980369
2025-04-04,COLM,TRAIN,V1,2.549999999999983,-0.6549019607843132,-65.49019607843132,eod,0.1568627450980369
2025-04-04,COLM,TRAIN,V2,2.9499999999999744,-0.5661016949152549,-56.61016949152548,eod,0.13559322033898133
2025-04-04,PCVX,TRAIN,V0,0.8599999999999994,0.290697674418609,29.0697674418609,eod,0.1395348837209273
2025-04-04,PCVX,TRAIN,V1,0.8599999999999994,0.290697674418609,29.0697674418609,eod,0.1395348837209273
2025-04-04,PCVX,TRAIN,V2,0.9799999999999969,0.255102040816331,25.5102040816331,eod,0.12244897959183447
2025-04-04,SPXU,TRAIN,V0,0.5249999999999986,-1.0095238095238077,-100.95238095238076,stop,0.01904761904761529
2025-04-04,SPXU,TRAIN,V1,0.5249999999999986,-1.0095238095238077,-100.95238095238076,stop,0.01904761904761529
2025-04-04,SPXU,TRAIN,V2,0.5349999999999966,-1.0093457943925215,-100.93457943925215,stop,0.01869158878504311
2025-04-04,PVH,TRAIN,V0,2.6199999999999974,0.7843511450381713,78.43511450381713,eod,0.08396946564885459
2025-04-04,PVH,TRAIN,V1,2.6199999999999974,0.7843511450381713,78.43511450381713,eod,0.08396946564885459
2025-04-04,PVH,TRAIN,V2,2.8399999999999963,0.723591549295778,72.3591549295778,eod,0.07746478873239404
2025-04-04,SOXS,TRAIN,V0,0.5649999999999977,2.0,200.0,target,0.0
2025-04-04,SOXS,TRAIN,V1,0.5649999999999977,2.0,200.0,target,0.0
2025-04-04,SOXS,TRAIN,V2,0.5649999999999977,2.0,200.0,target,0.0
2025-04-04,ETHT,TRAIN,V0,0.08999999999999986,-1.0555555555555545,-105.55555555555544,stop,0.11111111111110795
2025-04-04,ETHT,TRAIN,V1,0.08999999999999986,-1.0555555555555545,-105.55555555555544,stop,0.11111111111110795
2025-04-04,ETHT,TRAIN,V2,0.09999999999999964,-1.0499999999999992,-104.99999999999991,stop,0.09999999999999735
2025-04-04,SKBL,TRAIN,V0,0.40539999999999843,0.2096694622594997,20.96694622594997,eod,1.1593487913172191
2025-04-04,SKBL,TRAIN,V1,0.40539999999999843,0.2096694622594997,20.96694622594997,eod,1.1593487913172191
2025-04-04,SKBL,TRAIN,V2,0.8753999999999973,0.09709846927119159,9.709846927119159,eod,0.5368974183230526
2025-04-04,RAPP,TRAIN,V0,0.46499999999999986,-1.387096774193546,-138.7096774193546,stop,0.709677419354839
2025-04-04,RAPP,TRAIN,V1,0.46499999999999986,-1.387096774193546,-138.7096774193546,stop,0.709677419354839
2025-04-04,RAPP,TRAIN,V2,0.7949999999999999,0.4779874213836511,47.79874213836511,eod,0.4150943396226416
2025-04-04,YANG,TRAIN,V0,0.8299999999999912,2.0,200.0,target,0.02409638554216411
2025-04-04,YANG,TRAIN,V1,0.8299999999999912,-1.012048192771082,-101.2048192771082,stop,0.02409638554216411
2025-04-04,YANG,TRAIN,V2,0.8499999999999872,-1.0117647058823507,-101.17647058823506,stop,0.02352941176470153
2025-04-04,AMZY,TRAIN,V0,0.19500000000000028,-1.0769230769230798,-107.69230769230798,stop,0.15384615384615927
2025-04-04,AMZY,TRAIN,V1,0.19500000000000028,-1.0769230769230798,-107.69230769230798,stop,0.15384615384615927
