pop,day,symbol,hour,price,entry_m,sig_ix,ref,limit,touch_off,fill_m,entry,rpct,rr,why,exit_m,ssr_active,ssr_undet,split
P1,2025-01-23,ORKA,11,12.43,720,339,12.41,12.5341,5,735,12.5341,0.019999999999999952,0.5349406818199968,eod,955,False,False,TRAIN
P1,2025-01-27,BRZE,9,46.875,600,454,46.875,47.34375,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-01-29,DAVE,12,97.25,780,571,97.2,98.172,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-01-29,PAM,12,84.73,782,571,84.84,85.6884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-01-30,STVN,9,22.36,600,587,22.45,22.6745,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-01-30,STVN,9,22.36,600,612,22.45,22.6745,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-01-30,NGNE,9,16.075,600,587,16.21,16.3721,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-03,WAY,10,39.955,660,730,39.98,40.379799999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-03,HOOD,10,51.68,660,737,51.7,52.217000000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-04,GPCR,10,28.98,660,807,28.99,29.279899999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-05,SLAB,14,146.28,900,837,146.15,147.6115,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-05,AGX,14,143.955,900,837,143.955,145.39455,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-06,TPB,10,64.68,660,930,64.85,65.49849999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-10,PARR,9,17.28,600,1090,17.295,17.467950000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-11,HIMX,9,9.99,600,1159,9.99,10.0899,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-12,PAM,14,78.3,903,1203,78.29,79.0729,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-12,GFS,13,42.75,840,1209,42.77,43.197700000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-12,GH,13,45.65,840,1209,45.64,46.0964,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-14,BHF,9,61.2,600,1329,61.195,61.80695,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-14,PPC,10,55.36,660,1330,55.36,55.9136,3,663,55.9136,0.019999999999999955,-1.0509999999999966,stop,723,False,False,TRAIN
P1,2025-02-14,MLYS,10,10.345,660,1348,10.345,10.448450000000001,7,674,10.448450000000001,0.019999999999999973,1.117151347807577,eod,955,False,False,TRAIN
P1,2025-02-18,BOOM,10,9.115,662,1391,9.13,9.221300000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-18,JOBY,9,8.13,600,1401,8.135,8.21635,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-18,CEPU,10,13.235,660,1410,13.25,13.3825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-18,GPRE,14,6.61,900,1414,6.61,6.676100000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-20,PAAS,12,25.66,780,1516,25.66,25.9166,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-25,PATK,10,94.16,660,1813,94.19,95.1319,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-25,PATK,11,92.97,720,1814,92.955,93.88455,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-26,BCYC,9,11.41,600,1926,11.28,11.3928,0,600,11.3928,0.020000000000000084,-1.0509999999999913,stop,626,False,False,TRAIN
P1,2025-02-26,PLAB,12,21.33,780,1933,21.33,21.5433,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-26,MAN,11,56.8299,720,1934,56.77,57.337700000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-02-27,DORM,10,127.56,662,2049,127.73,129.00730000000001,6,687,129.00730000000001,0.0200000000000001,0.9562637153091321,eod,955,False,False,TRAIN
P1,2025-02-28,COGT,12,7.3,780,2114,7.3,7.373,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-04,FUTU,14,110.02,900,2253,109.95,111.04950000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-05,ZH,13,5.57,840,2393,5.57,5.6257,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-10,RVLV,12,24.53,780,2677,24.54,24.7854,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-11,RVMD,14,39.07,900,2771,39.135,39.52635,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-11,MGNI,9,12.83,600,2776,12.85,12.9785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-11,SIMO,14,53.195,900,2780,53.195,53.72695,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-14,SEZL,10,233.17,661,2943,232.44,234.7644,2,667,234.7644,0.02000000000000002,0.4993090945645943,eod,955,False,False,TRAIN
P1,2025-03-20,NN,10,12.13,660,3104,12.13,12.2513,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-03-20,ECOR,14,8.08,901,3111,8.08,8.1608,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-02,MTZ,11,121.5,720,3430,121.5,122.715,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-02,EAT,11,153.39,720,3430,153.37,154.90370000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-02,DECK,11,117.205,720,3430,117.23,118.40230000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-03,AU,11,37.25,720,3542,37.255,37.62755,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-04,PHM,11,100.82,720,3650,100.84,101.8484,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,NFJ,10,10.77,660,3921,10.775,10.88275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,AM,13,16.36,840,3930,16.355,16.51855,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,TDC,13,19.45,840,3930,19.45,19.6445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,AKR,10,18.07,660,3931,18.08,18.2608,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,ORA,14,68.69,900,3945,68.595,69.28095,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,BIT,10,13.1885,660,3948,13.19,13.3219,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,EIC,10,13.4899,660,3948,13.4845,13.619345000000001,2,663,13.619345000000001,0.020000000000000056,0.3463639404097638,eod,956,False,False,TRAIN
P1,2025-04-07,HTLD,11,8.31,720,3949,8.32,8.4032,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,LGND,13,100.425,841,3952,100.08,101.0808,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,GRID,13,104.235,840,3952,104.06,105.1006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,CCB,12,80.685,780,3971,80.685,81.49185,0,780,81.49185,0.019999999999999938,-0.15225448925260393,eod,955,False,False,TRAIN
P1,2025-04-07,DXCM,13,62.075,840,3973,62.09,62.7109,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,WYNN,13,68.045,840,3973,68.0,68.68,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,PNR,13,78.6725,840,3988,78.625,79.41125,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,UNM,13,71.41,840,3988,71.34,72.05340000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,AER,14,89.8,900,3989,89.6855,90.582355,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,ACIC,13,10.72,840,3991,10.73,10.8373,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,HOMB,10,25.52,660,4000,25.59,25.8459,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,HOMB,10,25.52,660,4030,25.59,25.8459,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,UBS,10,26.83,660,4000,26.835,27.103350000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,CR,13,134.405,840,4002,134.3,135.643,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,AWI,13,130.105,840,4002,130.36,131.6636,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,TDG,10,1254.32,660,4005,1258.23,1270.8123,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,TDG,11,1233.55,720,4006,1241.23,1253.6423,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,TENB,10,31.82,660,4023,31.775,32.09275,3,663,32.09275,0.019999999999999987,0.4405200551526494,eod,955,False,False,TRAIN
P1,2025-04-07,LIVN,10,35.66,660,4023,35.75,36.1075,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,DE,10,424.01,660,4024,424.01,428.2501,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,PATK,10,78.585,660,4027,78.465,79.24965,3,663,79.24965,0.019999999999999966,1.0723391207406017,eod,955,False,False,TRAIN
P1,2025-04-07,IBOC,10,57.8,661,4027,57.3375,57.910875,1,663,57.910875,0.019999999999999987,0.9332228186847459,eod,955,False,False,TRAIN
P1,2025-04-07,HMC,10,25.54,660,4030,25.56,25.8156,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,NBTB,10,39.58,660,4031,39.775,40.17275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,OFG,13,35.41,840,4033,35.24,35.592400000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,MCO,13,401.32,840,4034,401.72,405.73720000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,CACI,13,390.32,841,4034,391.58,395.4958,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-07,MEDP,13,292.93,840,4034,292.78,295.70779999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,JNJ,13,151.43,840,4174,151.34,152.8534,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TMUS,13,252.72,840,4175,252.5,255.025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HD,13,351.99,840,4175,351.435,354.94935,5,845,354.94935,0.020000000000000063,0.10767029155004462,eod,955,False,False,TRAIN
P1,2025-04-09,AMGN,13,288.99,840,4175,288.945,291.83445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BCO,13,88.77,840,4176,88.215,89.09715,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BCO,13,88.77,840,4272,88.215,89.09715,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SIGI,13,88.19,840,4176,88.08,88.9608,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SIGI,13,88.19,840,4287,88.08,88.9608,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SIGI,13,88.19,840,4394,88.08,88.9608,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CWST,13,110.85,840,4176,110.81,111.91810000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PBH,14,82.0,900,4177,82.0,82.82000000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ICFI,14,81.9,901,4177,81.67,82.4867,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PSMT,14,85.64,900,4177,86.02,86.8802,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PSMT,13,87.49,840,4287,86.86,87.7286,1,841,87.7286,0.019999999999999955,1.0022957165622188,eod,955,False,False,TRAIN
P1,2025-04-09,HTH,13,29.635,840,4179,29.51,29.805100000000003,3,843,29.805100000000003,0.020000000000000063,0.8305625547305708,eod,955,False,False,TRAIN
P1,2025-04-09,ATEX,13,33.55,840,4179,33.545,33.88045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATEX,13,33.55,840,4237,33.545,33.88045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATEX,13,33.55,840,4327,33.545,33.88045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UVE,13,22.8,840,4179,22.78,23.0078,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SBRA,13,17.22,840,4183,17.2,17.372,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TU,13,14.33,840,4183,14.32,14.4632,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ENR,13,27.32,840,4187,27.29,27.5629,4,844,27.5629,0.020000000000000025,0.9485576626552346,eod,955,False,False,TRAIN
P1,2025-04-09,E,13,26.31,840,4187,26.26,26.5226,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,E,13,26.31,840,4384,26.26,26.5226,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,E,14,26.13,900,4385,26.15,26.4115,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SHG,13,31.07,840,4187,31.13,31.4413,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SHG,13,31.07,840,4192,31.13,31.4413,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SHG,13,31.07,840,4327,31.13,31.4413,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PRDO,13,26.68,840,4192,26.62,26.886200000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TCMD,13,13.9,840,4201,13.875,14.01375,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,OTLY,13,9.4,844,4201,9.31,9.4031,6,857,9.4031,0.020000000000000042,0.6811583413980475,eod,955,False,False,TRAIN
P1,2025-04-09,OTLY,13,9.4,844,4368,9.31,9.4031,6,857,9.4031,0.020000000000000042,0.6811583413980475,eod,955,False,False,TRAIN
P1,2025-04-09,D,13,51.49,840,4202,51.465,51.97965000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,D,13,51.49,840,4233,51.465,51.97965000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,D,13,51.49,840,4239,51.465,51.97965000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BALL,13,46.87,840,4202,46.71,47.1771,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,OHI,13,37.79,840,4202,37.74,38.1174,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FIS,13,71.2,840,4203,71.115,71.82615,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PAXS,13,15.3,841,4209,15.22,15.372200000000001,2,845,15.372200000000001,0.020000000000000018,-0.017238911801818548,eod,955,False,False,TRAIN
P1,2025-04-09,NPCT,13,10.16,840,4210,10.39,10.4939,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WD,13,78.63,840,4211,77.245,78.01745000000001,0,840,78.01745000000001,0.020000000000000025,-1.0509999999999948,stop,868,False,False,TRAIN
P1,2025-04-09,KOF,13,94.175,840,4211,94.09,95.0309,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CTRE,13,27.775,840,4212,27.77,28.0477,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ORI,13,36.82,840,4212,36.775,37.14275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ORI,13,36.82,840,4393,36.775,37.14275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WMG,13,29.6,840,4212,29.54,29.8354,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WMG,13,29.6,840,4231,29.54,29.8354,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UNH,13,584.54,840,4213,583.6952,589.532152,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SJM,13,114.53,840,4221,114.6078,115.753878,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GAB,13,5.3076,840,4224,5.3,5.353,1,841,5.353,0.01999999999999995,0.06071361853166419,eod,955,False,False,TRAIN
P1,2025-04-09,WCN,13,192.78,840,4228,192.29,194.2129,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WCN,13,192.78,840,4356,192.29,194.2129,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ITW,13,233.42,840,4228,233.0,235.33,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UHS,13,182.59,840,4228,182.212,184.03412,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SHEN,13,13.08,840,4230,13.06,13.1906,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SHEN,13,13.08,840,4319,13.06,13.1906,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CVS,13,70.15,840,4233,70.1,70.801,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BBSI,13,40.03,840,4237,40.03,40.4303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TIMB,13,15.25,840,4238,15.27,15.422699999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SPH,13,20.23,840,4238,19.9,20.099,0,840,20.099,0.020000000000000087,0.5323647942683658,eod,955,False,False,TRAIN
P1,2025-04-09,EBAY,13,63.2,840,4239,63.07,63.7007,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EBAY,13,63.2,840,4262,63.07,63.7007,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EBAY,13,63.2,840,4343,63.07,63.7007,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FCPT,13,27.0,840,4240,26.95,27.2195,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,IVT,13,27.39,840,4240,27.4,27.674,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LSTR,13,139.51,840,4244,139.525,140.92025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATR,13,143.1,840,4244,142.85,144.2785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ATR,13,143.1,840,4277,142.85,144.2785,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RYAN,13,70.04,840,4245,69.88,70.5788,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,RBA,13,94.77,840,4245,95.0,95.95,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ADC,13,73.1,840,4245,72.99,73.7199,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ALLE,13,125.5,840,4249,124.95,126.1995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ALLE,13,125.5,840,4322,124.95,126.1995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ENSG,13,131.2651,840,4249,130.97,132.2797,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UFPI,13,109.23,840,4254,108.76,109.8476,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UFPI,13,109.23,840,4264,108.76,109.8476,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,L,13,86.03,840,4254,85.85,86.7085,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SRE,13,67.64,840,4262,67.545,68.22045,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,HURN,13,144.545,840,4264,144.445,145.88944999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EG,13,343.95,842,4266,343.82,347.2582,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DPZ,13,457.3,840,4266,457.3,461.873,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SBS,13,17.59,840,4268,17.58,17.755799999999997,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,AGO,13,82.595,840,4272,82.08,82.9008,1,841,82.9008,0.020000000000000042,0.07285816300928485,eod,955,False,False,TRAIN
P1,2025-04-09,OTTR,13,77.17,840,4272,77.14,77.9114,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NMIH,13,34.64,840,4274,34.43,34.7743,3,843,34.7743,0.020000000000000073,0.020561161547462632,eod,955,False,False,TRAIN
P1,2025-04-09,NYT,13,48.75,840,4274,48.725,49.212250000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NYT,13,48.75,840,4332,48.725,49.212250000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,G,13,47.69,840,4274,47.61,48.0861,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,STRA,13,81.29,840,4275,81.09,81.90090000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,STRA,13,81.29,840,4394,81.09,81.90090000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NHI,13,71.96,840,4275,71.9,72.619,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DLN,13,74.7848,840,4275,74.58,75.3258,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,THG,13,157.67,840,4277,157.37,158.9437,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NCDL,13,15.415,840,4281,15.255,15.40755,0,840,15.40755,0.02000000000000003,0.41392044809200995,eod,955,False,False,TRAIN
P1,2025-04-09,NCDL,13,15.415,840,4347,15.255,15.40755,0,840,15.40755,0.02000000000000003,0.41392044809200995,eod,955,False,False,TRAIN
P1,2025-04-09,PRGO,13,25.49,840,4290,25.49,25.744899999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,GPK,13,24.9,840,4290,24.82,25.0682,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,WABC,13,46.62,840,4295,46.56,47.025600000000004,0,840,47.025600000000004,0.019999999999999962,0.34087815998095355,eod,955,False,False,TRAIN
P1,2025-04-09,WABC,13,46.62,840,4325,46.56,47.025600000000004,0,840,47.025600000000004,0.019999999999999962,0.34087815998095355,eod,955,False,False,TRAIN
P1,2025-04-09,WABC,13,46.62,840,4371,46.56,47.025600000000004,0,840,47.025600000000004,0.019999999999999962,0.34087815998095355,eod,955,False,False,TRAIN
P1,2025-04-09,JOE,13,43.0183,840,4295,42.87,43.2987,0,840,43.2987,0.02000000000000003,-0.37102730566968556,eod,955,False,False,TRAIN
P1,2025-04-09,JOE,13,43.0183,840,4357,42.87,43.2987,0,840,43.2987,0.02000000000000003,-0.37102730566968556,eod,955,False,False,TRAIN
P1,2025-04-09,BOW,14,37.805,900,4296,37.9864,38.366264,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,BOW,13,38.65,840,4333,38.54,38.925399999999996,0,840,38.925399999999996,0.02000000000000006,0.6748806691774474,eod,955,False,False,TRAIN
P1,2025-04-09,EIG,14,47.88,903,4296,47.59,48.065900000000006,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EIG,13,48.4,840,4371,48.4,48.884,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CNX,13,29.97,840,4298,29.875,30.173750000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VVV,13,33.53,840,4298,33.52,33.8552,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VVV,13,33.53,840,4392,33.52,33.8552,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UGI,13,31.5,840,4298,31.33,31.6433,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CPER,13,27.66,840,4301,27.64,27.9164,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UVSP,13,27.555,840,4301,27.45,27.7245,2,843,27.7245,0.020000000000000046,1.0000180345903371,eod,955,False,False,TRAIN
P1,2025-04-09,UVSP,13,27.555,840,4309,27.45,27.7245,2,843,27.7245,0.020000000000000046,1.0000180345903371,eod,955,False,False,TRAIN
P1,2025-04-09,RDWR,13,20.81,840,4301,20.68,20.8868,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,UFCS,13,27.27,840,4309,27.22,27.4922,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EBF,13,19.6899,841,4309,19.65,19.8465,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MOMO,13,5.59,840,4312,5.59,5.6459,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SAIC,13,113.25,840,4313,112.955,114.08455,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,POST,13,116.12,840,4313,115.945,117.10445,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,CSX,13,28.31,840,4314,28.31,28.5931,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4314,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4316,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,VICI,13,30.59,840,4317,30.59,30.8959,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SONY,13,22.87,840,4317,22.85,23.078500000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SONY,13,22.87,840,4323,22.85,23.078500000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ARDT,13,12.81,840,4319,12.81,12.9381,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,TFSL,14,12.03,900,4320,12.06,12.1806,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NWBI,14,11.505,900,4320,11.52,11.6352,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FDD,13,12.6943,840,4347,12.695,12.821950000000001,8,854,12.821950000000001,0.02000000000000002,-0.5773302812754667,eod,955,False,False,TRAIN
P1,2025-04-09,BDJ,13,8.14,840,4321,8.11,8.191099999999999,0,840,8.191099999999999,0.019999999999999966,0.06775646738532688,eod,955,False,False,TRAIN
P1,2025-04-09,AME,13,160.17,840,4322,160.03,161.6303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PAYX,13,145.0,840,4322,144.86,146.3086,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,ACI,13,21.56,840,4323,21.535,21.75035,-1,-1,,,,unfilled,-1,False,False,TRAIN
