day,symbol,hour,k,ref,split,rr_reacting,react_entry_m,react_entry,react_exit_m,react_rpct,touch_off,fill_m,entry,rpct,rr,why,exit_m,ssr_active,ssr_undet,limit
2025-04-07,PFGC,13,0.008,72.45,TRAIN,0.7006281493753013,840,72.435,955,0.02,-1,-1,,,,unfilled,-1,False,False,73.0296
2025-04-07,PFGC,13,0.01,72.45,TRAIN,0.7006281493753013,840,72.435,955,0.02,-1,-1,,,,unfilled,-1,False,False,73.17450000000001
2025-04-07,SMPL,10,0.004,34.005,TRAIN,0.1837965005146293,660,34.005,955,0.02,-1,-1,,,,unfilled,-1,False,False,34.141020000000005
2025-04-07,SMPL,10,0.006,34.005,TRAIN,0.1837965005146293,660,34.005,955,0.02,-1,-1,,,,unfilled,-1,False,False,34.209030000000006
2025-04-07,SMPL,10,0.008,34.005,TRAIN,0.1837965005146293,660,34.005,955,0.02,-1,-1,,,,unfilled,-1,False,False,34.27704
2025-04-07,SMPL,10,0.01,34.005,TRAIN,0.1837965005146293,660,34.005,955,0.02,-1,-1,,,,unfilled,-1,False,False,34.34505
2025-04-07,SNPS,10,0.004,390.125,TRAIN,1.1605950056520404,660,389.24,955,0.02,2,662,391.6855,0.01999999999999999,1.4655252747421097,eod,955,False,False,391.6855
2025-04-07,SNPS,10,0.006,390.125,TRAIN,1.1605950056520404,660,389.24,955,0.02,2,662,392.46575,0.019999999999999973,1.562015284136265,eod,955,False,False,392.46575
2025-04-07,SNPS,10,0.008,390.125,TRAIN,1.1605950056520404,660,389.24,955,0.02,2,662,393.246,0.01999999999999996,1.6581223966677376,eod,955,False,False,393.246
2025-04-07,SNPS,10,0.01,390.125,TRAIN,1.1605950056520404,660,389.24,955,0.02,-1,-1,,,,unfilled,-1,False,False,394.02625
2025-04-07,TCBI,10,0.004,64.115,TRAIN,0.6383645335630915,660,63.835,955,0.0199999999999999,1,661,64.37146,0.020000000000000084,1.049735395158033,eod,955,False,False,64.37146
2025-04-07,TCBI,10,0.006,64.115,TRAIN,0.6383645335630915,660,63.835,955,0.0199999999999999,1,661,64.49969,0.020000000000000073,1.14705202459112,eod,955,False,False,64.49969
2025-04-07,TCBI,10,0.008,64.115,TRAIN,0.6383645335630915,660,63.835,955,0.0199999999999999,1,661,64.62791999999999,0.02000000000000007,1.2439824769232712,eod,955,False,False,64.62791999999999
2025-04-07,TCBI,10,0.01,64.115,TRAIN,0.6383645335630915,660,63.835,955,0.0199999999999999,1,661,64.75614999999999,0.020000000000000063,1.3405290462759003,eod,955,False,False,64.75614999999999
2025-04-07,UNFI,10,0.004,24.525,TRAIN,0.8460754332313933,660,24.525,955,0.02,1,661,24.623099999999997,0.01999999999999999,1.0419078020232997,eod,955,False,False,24.623099999999997
2025-04-07,UNFI,10,0.006,24.525,TRAIN,0.8460754332313933,660,24.525,955,0.02,1,661,24.67215,0.01999999999999997,1.1392399932717658,eod,955,False,False,24.67215
2025-04-07,UNFI,10,0.008,24.525,TRAIN,0.8460754332313933,660,24.525,955,0.02,2,662,24.7212,0.02000000000000009,1.2361859456660629,eod,955,False,False,24.7212
2025-04-07,UNFI,10,0.01,24.525,TRAIN,0.8460754332313933,660,24.525,955,0.02,4,664,24.770249999999997,0.02000000000000007,1.332747953694443,eod,955,False,False,24.770249999999997
2025-04-07,VCEL,10,0.004,41.2479,TRAIN,2.121649236687109,661,41.595,955,0.0199999999999999,0,661,41.4128916,0.019999999999999962,1.9111097279669387,eod,955,False,False,41.4128916
2025-04-07,VCEL,10,0.006,41.2479,TRAIN,2.121649236687109,661,41.595,955,0.0199999999999999,0,661,41.4953874,0.02000000000000009,2.006713883577326,eod,955,False,False,41.4953874
2025-04-07,VCEL,10,0.008,41.2479,TRAIN,2.121649236687109,661,41.595,955,0.0199999999999999,0,661,41.5778832,0.020000000000000042,2.1019386576178563,eod,955,False,False,41.5778832
2025-04-07,VCEL,10,0.01,41.2479,TRAIN,2.121649236687109,661,41.595,955,0.0199999999999999,1,662,41.660379,0.019999999999999997,2.196786303840396,eod,955,False,False,41.660379
2025-04-07,VNT,13,0.004,28.61,TRAIN,0.5326580509954576,840,28.63,955,0.02,-1,-1,,,,unfilled,-1,False,False,28.72444
2025-04-07,VNT,13,0.006,28.61,TRAIN,0.5326580509954576,840,28.63,955,0.02,-1,-1,,,,unfilled,-1,False,False,28.78166
2025-04-07,VNT,13,0.008,28.61,TRAIN,0.5326580509954576,840,28.63,955,0.02,-1,-1,,,,unfilled,-1,False,False,28.83888
2025-04-07,VNT,13,0.01,28.61,TRAIN,0.5326580509954576,840,28.63,955,0.02,-1,-1,,,,unfilled,-1,False,False,28.8961
2025-04-07,WAT,13,0.004,329.09,TRAIN,0.7117087072519966,840,329.84,955,0.02,-1,-1,,,,unfilled,-1,False,False,330.40635999999995
2025-04-07,WAT,13,0.006,329.09,TRAIN,0.7117087072519966,840,329.84,955,0.02,-1,-1,,,,unfilled,-1,False,False,331.06453999999997
2025-04-07,WAT,13,0.008,329.09,TRAIN,0.7117087072519966,840,329.84,955,0.02,-1,-1,,,,unfilled,-1,False,False,331.72272
2025-04-07,WAT,13,0.01,329.09,TRAIN,0.7117087072519966,840,329.84,955,0.02,-1,-1,,,,unfilled,-1,False,False,332.3809
2025-04-08,LOAR,12,0.004,76.89,TRAIN,1.2785565939771597,780,77.04,955,0.02,1,781,77.19756,0.019999999999999938,1.3779969211462184,eod,955,False,False,77.19756
2025-04-08,LOAR,12,0.006,76.89,TRAIN,1.2785565939771597,780,77.04,955,0.02,-1,-1,,,,unfilled,-1,False,False,77.35134000000001
2025-04-08,LOAR,12,0.008,76.89,TRAIN,1.2785565939771597,780,77.04,955,0.02,-1,-1,,,,unfilled,-1,False,False,77.50512
2025-04-08,LOAR,12,0.01,76.89,TRAIN,1.2785565939771597,780,77.04,955,0.02,-1,-1,,,,unfilled,-1,False,False,77.6589
2025-04-09,ABBV,13,0.004,177.57,TRAIN,-0.3544503206931447,840,177.74,955,0.02,0,840,178.28028,0.019999999999999987,-0.2018507038467731,eod,955,False,False,178.28028
2025-04-09,ABBV,13,0.006,177.57,TRAIN,-0.3544503206931447,840,177.74,955,0.02,-1,-1,,,,unfilled,-1,False,False,178.63541999999998
2025-04-09,ABBV,13,0.008,177.57,TRAIN,-0.3544503206931447,840,177.74,955,0.02,-1,-1,,,,unfilled,-1,False,False,178.99056
2025-04-09,ABBV,13,0.01,177.57,TRAIN,-0.3544503206931447,840,177.74,955,0.02,-1,-1,,,,unfilled,-1,False,False,179.3457
2025-04-09,ACN,13,0.004,296.9545,TRAIN,-0.2334878720688017,840,297.66,955,0.0199999999999999,0,840,298.142318,0.02000000000000005,-0.15222293938159095,eod,955,False,False,298.142318
2025-04-09,ACN,13,0.006,296.9545,TRAIN,-0.2334878720688017,840,297.66,955,0.0199999999999999,0,840,298.736227,0.02000000000000004,-0.05251673075459065,eod,955,False,False,298.736227
2025-04-09,ACN,13,0.008,296.9545,TRAIN,-0.2334878720688017,840,297.66,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,299.330136
2025-04-09,ACN,13,0.01,296.9545,TRAIN,-0.2334878720688017,840,297.66,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,299.924045
2025-04-09,ADUS,13,0.004,101.155,TRAIN,0.9926470588235292,840,102.0,955,0.02,0,840,101.55962,0.01999999999999995,0.7801427378322237,eod,955,False,False,101.55962
2025-04-09,ADUS,13,0.006,101.155,TRAIN,0.9926470588235292,840,102.0,955,0.02,0,840,101.76193,0.019999999999999993,0.8779953367629784,eod,955,False,False,101.76193
2025-04-09,ADUS,13,0.008,101.155,TRAIN,0.9926470588235292,840,102.0,955,0.02,0,840,101.96424,0.020000000000000042,0.9754596317297148,eod,955,False,False,101.96424
2025-04-09,ADUS,13,0.01,101.155,TRAIN,0.9926470588235292,840,102.0,955,0.02,-1,-1,,,,unfilled,-1,False,False,102.16655
2025-04-09,ADUS,14,0.004,98.75,TRAIN,-0.6715661429295435,900,98.65,955,0.0199999999999999,2,902,99.145,0.020000000000000007,-0.41857884916031973,eod,955,False,False,99.145
2025-04-09,ADUS,14,0.006,98.75,TRAIN,-0.6715661429295435,900,98.65,955,0.0199999999999999,3,903,99.3425,0.02000000000000004,-0.31834310592142934,eod,955,False,False,99.3425
2025-04-09,ADUS,14,0.008,98.75,TRAIN,-0.6715661429295435,900,98.65,955,0.0199999999999999,5,905,99.54,0.02000000000000007,-0.21850512356840793,eod,955,False,False,99.54
2025-04-09,ADUS,14,0.01,98.75,TRAIN,-0.6715661429295435,900,98.65,955,0.0199999999999999,5,905,99.7375,0.019999999999999962,-0.11906253916530773,eod,955,False,False,99.7375
2025-04-09,AMAL,13,0.004,27.28,TRAIN,-0.0274172911716332,840,27.355,955,0.02,0,840,27.389120000000002,0.019999999999999966,0.03490437078664985,eod,955,False,False,27.389120000000002
2025-04-09,AMAL,13,0.006,27.28,TRAIN,-0.0274172911716332,840,27.355,955,0.02,0,840,27.44368,0.02000000000000001,0.13423855692822442,eod,955,False,False,27.44368
2025-04-09,AMAL,13,0.008,27.28,TRAIN,-0.0274172911716332,840,27.355,955,0.02,3,843,27.498240000000003,0.020000000000000052,0.23317855979146546,eod,955,False,False,27.498240000000003
2025-04-09,AMAL,13,0.01,27.28,TRAIN,-0.0274172911716332,840,27.355,955,0.02,3,843,27.5528,0.019999999999999966,0.33172672105920376,eod,955,False,False,27.5528
2025-04-09,AMX,13,0.004,13.99,TRAIN,0.0,840,13.99,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.045960000000001
2025-04-09,AMX,13,0.006,13.99,TRAIN,0.0,840,13.99,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.07394
2025-04-09,AMX,13,0.008,13.99,TRAIN,0.0,840,13.99,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.10192
2025-04-09,AMX,13,0.01,13.99,TRAIN,0.0,840,13.99,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.129900000000001
2025-04-09,ARLP,13,0.004,27.66,TRAIN,2.146464646464638,840,27.72,955,0.02,0,840,27.77064,0.01999999999999997,2.233725978227367,eod,955,False,False,27.77064
2025-04-09,ARLP,13,0.006,27.66,TRAIN,2.146464646464638,840,27.72,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.825960000000002
2025-04-09,ARLP,13,0.008,27.66,TRAIN,2.146464646464638,840,27.72,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.88128
2025-04-09,ARLP,13,0.01,27.66,TRAIN,2.146464646464638,840,27.72,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.936600000000002
2025-04-09,ATHM,13,0.004,25.245,TRAIN,-0.4839984195969994,840,25.31,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,25.34598
2025-04-09,ATHM,13,0.006,25.245,TRAIN,-0.4839984195969994,840,25.31,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,25.39647
2025-04-09,ATHM,13,0.008,25.245,TRAIN,-0.4839984195969994,840,25.31,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,25.44696
2025-04-09,ATHM,13,0.01,25.245,TRAIN,-0.4839984195969994,840,25.31,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,25.49745
2025-04-09,BAH,14,0.004,106.06,TRAIN,-1.0509999999999946,900,106.16,928,0.0199999999999999,0,900,106.48424,0.020000000000000063,-0.4886920355538071,eod,955,False,False,106.48424
2025-04-09,BAH,14,0.006,106.06,TRAIN,-1.0509999999999946,900,106.16,928,0.0199999999999999,1,901,106.69636,0.02000000000000002,-0.3883169022823301,eod,955,False,False,106.69636
2025-04-09,BAH,14,0.008,106.06,TRAIN,-1.0509999999999946,900,106.16,928,0.0199999999999999,2,902,106.90848,0.01999999999999998,-0.2883400830317712,eod,955,False,False,106.90848
2025-04-09,BAH,14,0.01,106.06,TRAIN,-1.0509999999999946,900,106.16,928,0.0199999999999999,2,902,107.12060000000001,0.020000000000000066,-0.18875921158021616,eod,955,False,False,107.12060000000001
2025-04-09,BGT,13,0.004,12.03,TRAIN,1.263463131731562,840,12.07,955,0.02,1,841,12.07812,0.01999999999999995,1.296228220948295,eod,955,False,False,12.07812
2025-04-09,BGT,13,0.006,12.03,TRAIN,1.263463131731562,840,12.07,955,0.02,5,847,12.102179999999999,0.02000000000000005,1.3930548050020635,eod,955,False,False,12.102179999999999
2025-04-09,BGT,13,0.008,12.03,TRAIN,1.263463131731562,840,12.07,955,0.02,5,847,12.12624,0.02,1.4894971565794455,eod,955,False,False,12.12624
2025-04-09,BGT,13,0.01,12.03,TRAIN,1.263463131731562,840,12.07,955,0.02,5,847,12.1503,0.019999999999999952,1.5855575582495909,eod,955,False,False,12.1503
2025-04-09,BHP,13,0.004,43.86,TRAIN,-0.5239179954441923,840,43.9,955,0.02,0,840,44.03544,0.020000000000000018,-0.3685213546180053,eod,955,False,False,44.03544
2025-04-09,BHP,13,0.006,43.86,TRAIN,-0.5239179954441923,840,43.9,955,0.02,3,843,44.12316,0.020000000000000084,-0.26838512926091407,eod,955,False,False,44.12316
2025-04-09,BHP,13,0.008,43.86,TRAIN,-0.5239179954441923,840,43.9,955,0.02,-1,-1,,,,unfilled,-1,False,False,44.21088
2025-04-09,BHP,13,0.01,43.86,TRAIN,-0.5239179954441923,840,43.9,955,0.02,-1,-1,,,,unfilled,-1,False,False,44.2986
2025-04-09,BIDU,13,0.004,79.87,TRAIN,-0.5095660872827287,840,79.97,955,0.02,0,840,80.18948,0.019999999999999987,-0.3713205273310126,eod,955,False,False,80.18948
2025-04-09,BIDU,13,0.006,79.87,TRAIN,-0.5095660872827287,840,79.97,955,0.02,0,840,80.34922,0.02000000000000002,-0.2711787370182272,eod,955,False,False,80.34922
2025-04-09,BIDU,13,0.008,79.87,TRAIN,-0.5095660872827287,840,79.97,955,0.02,0,840,80.50896,0.020000000000000056,-0.17143433476223885,eod,955,False,False,80.50896
2025-04-09,BIDU,13,0.01,79.87,TRAIN,-0.5095660872827287,840,79.97,955,0.02,4,844,80.6687,0.02000000000000009,-0.07208495984191816,eod,955,False,False,80.6687
2025-04-09,BOC,13,0.004,14.41,TRAIN,0.5711318795430979,841,14.445,955,0.0199999999999999,2,843,14.46764,0.019999999999999976,0.648481715055117,eod,955,False,False,14.46764
2025-04-09,BOC,13,0.006,14.41,TRAIN,0.5711318795430979,841,14.445,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.49646
2025-04-09,BOC,13,0.008,14.41,TRAIN,0.5711318795430979,841,14.445,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.52528
2025-04-09,BOC,13,0.01,14.41,TRAIN,0.5711318795430979,841,14.445,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,14.5541
2025-04-09,BOE,13,0.004,10.34,TRAIN,-0.2901353965183784,840,10.34,955,0.0199999999999999,4,845,10.381359999999999,0.020000000000000098,-0.08977629135296931,eod,955,False,False,10.381359999999999
2025-04-09,BOE,13,0.006,10.34,TRAIN,-0.2901353965183784,840,10.34,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,10.40204
2025-04-09,BOE,13,0.008,10.34,TRAIN,-0.2901353965183784,840,10.34,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,10.42272
2025-04-09,BOE,13,0.01,10.34,TRAIN,-0.2901353965183784,840,10.34,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,10.4434
2025-04-09,BOKF,13,0.004,92.235,TRAIN,0.1321467098166152,840,92.7,955,0.0199999999999999,0,840,92.60394,0.02000000000000001,0.08041774464455616,eod,955,False,False,92.60394
2025-04-09,BOKF,13,0.006,92.235,TRAIN,0.1321467098166152,840,92.7,955,0.0199999999999999,1,841,92.78841,0.02,0.17966144694148797,eod,955,False,False,92.78841
2025-04-09,BOKF,13,0.008,92.235,TRAIN,0.1321467098166152,840,92.7,955,0.0199999999999999,2,842,92.97288,0.019999999999999987,0.2785113250229559,eod,955,False,False,92.97288
2025-04-09,BOKF,13,0.01,92.235,TRAIN,0.1321467098166152,840,92.7,955,0.0199999999999999,4,844,93.15735,0.01999999999999998,0.3769697184387471,eod,955,False,False,93.15735
2025-04-09,BOX,13,0.004,30.32,TRAIN,0.2137454784610309,840,30.41,955,0.02,0,840,30.44128,0.01999999999999998,0.2649034468984189,eod,955,False,False,30.44128
2025-04-09,BOX,13,0.006,30.32,TRAIN,0.2137454784610309,840,30.41,955,0.02,0,840,30.501920000000002,0.020000000000000018,0.3637803784155237,eod,955,False,False,30.501920000000002
2025-04-09,BOX,13,0.008,30.32,TRAIN,0.2137454784610309,840,30.41,955,0.02,0,840,30.56256,0.020000000000000052,0.4622649411567607,eod,955,False,False,30.56256
2025-04-09,BOX,13,0.01,30.32,TRAIN,0.2137454784610309,840,30.41,955,0.02,0,840,30.6232,0.019999999999999976,0.5603594660257581,eod,955,False,False,30.6232
2025-04-09,BRK.B,13,0.004,516.32,TRAIN,-0.4072126511916081,840,516.315,955,0.0200000000000001,0,840,518.3852800000001,0.02000000000000004,-0.20590090829738622,eod,955,False,False,518.3852800000001
2025-04-09,BRK.B,13,0.006,516.32,TRAIN,-0.4072126511916081,840,516.315,955,0.0200000000000001,-1,-1,,,,unfilled,-1,False,False,519.4179200000001
2025-04-09,BRK.B,13,0.008,516.32,TRAIN,-0.4072126511916081,840,516.315,955,0.0200000000000001,-1,-1,,,,unfilled,-1,False,False,520.4505600000001
2025-04-09,BRK.B,13,0.01,516.32,TRAIN,-0.4072126511916081,840,516.315,955,0.0200000000000001,-1,-1,,,,unfilled,-1,False,False,521.4832
2025-04-09,CAH,13,0.004,128.47,TRAIN,-0.4504504504504499,840,128.76,955,0.0199999999999999,0,840,128.98388,0.019999999999999973,-0.36288255555655075,eod,955,False,False,128.98388
2025-04-09,CAH,13,0.006,128.47,TRAIN,-0.4504504504504499,840,128.76,955,0.0199999999999999,0,840,129.24082,0.019999999999999952,-0.26275754053555817,eod,955,False,False,129.24082
2025-04-09,CAH,13,0.008,128.47,TRAIN,-0.4504504504504499,840,128.76,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,129.49776
2025-04-09,CAH,13,0.01,128.47,TRAIN,-0.4504504504504499,840,128.76,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,129.7547
2025-04-09,CFFN,13,0.004,5.46,TRAIN,0.0457038391224853,840,5.47,955,0.0199999999999999,0,840,5.48184,0.020000000000000098,0.1535980619645968,eod,955,False,False,5.48184
2025-04-09,CFFN,13,0.006,5.46,TRAIN,0.0457038391224853,840,5.47,955,0.0199999999999999,0,840,5.49276,0.020000000000000028,0.2526962765531331,eod,955,False,False,5.49276
2025-04-09,CFFN,13,0.008,5.46,TRAIN,0.0457038391224853,840,5.47,955,0.0199999999999999,2,842,5.50368,0.01999999999999996,0.3514012442583903,eod,955,False,False,5.50368
2025-04-09,CFFN,13,0.01,5.46,TRAIN,0.0457038391224853,840,5.47,955,0.0199999999999999,3,843,5.5146,0.020000000000000052,0.4497153012004474,eod,955,False,False,5.5146
2025-04-09,CHKP,13,0.004,217.93,TRAIN,-0.3484140559528837,840,217.7725,955,0.0199999999999999,0,840,218.80172000000002,0.02000000000000004,-0.11158047569278105,eod,955,False,False,218.80172000000002
2025-04-09,CHKP,13,0.006,217.93,TRAIN,-0.3484140559528837,840,217.7725,955,0.0199999999999999,0,840,219.23758,0.02000000000000007,-0.011955067192400025,eod,955,False,False,219.23758
2025-04-09,CHKP,13,0.008,217.93,TRAIN,-0.3484140559528837,840,217.7725,955,0.0199999999999999,4,844,219.67344,0.019999999999999973,0.08727500238536072,eod,955,False,False,219.67344
2025-04-09,CHKP,13,0.01,217.93,TRAIN,-0.3484140559528837,840,217.7725,955,0.0199999999999999,4,844,220.10930000000002,0.02,0.1861120815885623,eod,955,False,False,220.10930000000002
2025-04-09,CLBK,13,0.004,13.72,TRAIN,-0.2913328477785878,840,13.73,955,0.0199999999999999,1,842,13.774880000000001,0.019999999999999966,-0.1274784244944392,eod,955,False,False,13.774880000000001
2025-04-09,CLBK,13,0.006,13.72,TRAIN,-0.2913328477785878,840,13.73,955,0.0199999999999999,1,842,13.80232,0.020000000000000018,-0.02782140973401779,eod,955,False,False,13.80232
2025-04-09,CLBK,13,0.008,13.72,TRAIN,-0.2913328477785878,840,13.73,955,0.0199999999999999,2,843,13.82976,0.020000000000000066,0.07144014068212215,eod,955,False,False,13.82976
2025-04-09,CLBK,13,0.01,13.72,TRAIN,-0.2913328477785878,840,13.73,955,0.0199999999999999,3,844,13.8572,0.019999999999999987,0.17030857604710967,eod,955,False,False,13.8572
2025-04-09,CNK,13,0.004,27.06,TRAIN,0.6468305304010374,840,27.055,955,0.02,3,843,27.168239999999997,0.01999999999999997,0.8525395829836598,eod,955,False,False,27.168239999999997
2025-04-09,CNK,13,0.006,27.06,TRAIN,0.6468305304010374,840,27.055,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.22236
2025-04-09,CNK,13,0.008,27.06,TRAIN,0.6468305304010374,840,27.055,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.27648
2025-04-09,CNK,13,0.01,27.06,TRAIN,0.6468305304010374,840,27.055,955,0.02,-1,-1,,,,unfilled,-1,False,False,27.3306
2025-04-09,COST,13,0.004,960.77,TRAIN,-0.0619243378258803,840,960.85,955,0.0199999999999999,0,840,964.61308,0.01999999999999996,0.13337368388162482,eod,955,False,False,964.61308
2025-04-09,COST,13,0.006,960.77,TRAIN,-0.0619243378258803,840,960.85,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,966.53462
2025-04-09,COST,13,0.008,960.77,TRAIN,-0.0619243378258803,840,960.85,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,968.45616
2025-04-09,COST,13,0.01,960.77,TRAIN,-0.0619243378258803,840,960.85,955,0.0199999999999999,-1,-1,,,,unfilled,-1,False,False,970.3777
2025-04-09,CPRT,13,0.004,58.33,TRAIN,-0.3600205726041495,840,58.33,955,0.02,0,840,58.56332,0.020000000000000007,-0.15938304044238147,eod,955,False,False,58.56332
2025-04-09,CPRT,13,0.006,58.33,TRAIN,-0.3600205726041495,840,58.33,955,0.02,-1,-1,,,,unfilled,-1,False,False,58.67998
2025-04-09,CPRT,13,0.008,58.33,TRAIN,-0.3600205726041495,840,58.33,955,0.02,-1,-1,,,,unfilled,-1,False,False,58.79664
2025-04-09,CPRT,13,0.01,58.33,TRAIN,-0.3600205726041495,840,58.33,955,0.02,-1,-1,,,,unfilled,-1,False,False,58.9133
2025-04-09,CSV,13,0.004,37.76,TRAIN,0.8531746031745977,840,37.8,955,0.02,-1,-1,,,,unfilled,-1,False,False,37.91104
2025-04-09,CSV,13,0.006,37.76,TRAIN,0.8531746031745977,840,37.8,955,0.02,-1,-1,,,,unfilled,-1,False,False,37.98656
2025-04-09,CSV,13,0.008,37.76,TRAIN,0.8531746031745977,840,37.8,955,0.02,-1,-1,,,,unfilled,-1,False,False,38.06208
2025-04-09,CSV,13,0.01,37.76,TRAIN,0.8531746031745977,840,37.8,955,0.02,-1,-1,,,,unfilled,-1,False,False,38.1376
2025-04-09,CTO,13,0.004,17.53,TRAIN,0.0,840,17.59,955,0.02,0,840,17.60012,0.019999999999999997,0.02874980397861087,eod,955,False,False,17.60012
2025-04-09,CTO,13,0.006,17.53,TRAIN,0.0,840,17.59,955,0.02,0,840,17.635180000000002,0.020000000000000094,0.12809622583949182,eod,955,False,False,17.635180000000002
2025-04-09,CTO,13,0.008,17.53,TRAIN,0.0,840,17.59,955,0.02,0,840,17.67024,0.019999999999999993,0.22704841586758273,eod,955,False,False,17.67024
2025-04-09,CTO,13,0.01,17.53,TRAIN,0.0,840,17.59,955,0.02,3,843,17.7053,0.020000000000000087,0.32560871603418406,eod,955,False,False,17.7053
2025-04-09,CTVA,13,0.004,58.4,TRAIN,-0.1324446723062467,840,58.515,955,0.02,0,840,58.6336,0.019999999999999976,-0.0310402226709604,eod,955,False,False,58.6336
2025-04-09,CTVA,13,0.006,58.4,TRAIN,-0.1324446723062467,840,58.515,955,0.02,0,840,58.7504,0.019999999999999973,0.0684250660421014,eod,955,False,False,58.7504
2025-04-09,CTVA,13,0.008,58.4,TRAIN,-0.1324446723062467,840,58.515,955,0.02,-1,-1,,,,unfilled,-1,False,False,58.8672
2025-04-09,CTVA,13,0.01,58.4,TRAIN,-0.1324446723062467,840,58.515,955,0.02,-1,-1,,,,unfilled,-1,False,False,58.984
2025-04-09,CURB,13,0.004,22.65,TRAIN,0.7705856450902715,840,22.71,955,0.02,0,840,22.740599999999997,0.02000000000000002,0.836829283308262,eod,955,False,False,22.740599999999997
2025-04-09,CURB,13,0.006,22.65,TRAIN,0.7705856450902715,840,22.71,955,0.02,0,840,22.785899999999998,0.020000000000000042,0.9345691853295189,eod,955,False,False,22.785899999999998
2025-04-09,CURB,13,0.008,22.65,TRAIN,0.7705856450902715,840,22.71,955,0.02,0,840,22.8312,0.020000000000000066,1.0319212305967231,eod,955,False,False,22.8312
2025-04-09,CURB,13,0.01,22.65,TRAIN,0.7705856450902715,840,22.71,955,0.02,-1,-1,,,,unfilled,-1,False,False,22.8765
2025-04-09,DLTR,14,0.004,70.95,TRAIN,-1.0509999999999908,900,70.91,911,0.0199999999999999,1,901,71.2338,0.020000000000000073,-1.0509999999999904,stop,914,False,False,71.2338
2025-04-09,DLTR,14,0.006,70.95,TRAIN,-1.0509999999999908,900,70.91,911,0.0199999999999999,2,902,71.37570000000001,0.020000000000000028,-1.0509999999999926,stop,915,False,False,71.37570000000001
2025-04-09,DLTR,14,0.008,70.95,TRAIN,-1.0509999999999908,900,70.91,911,0.0199999999999999,2,902,71.5176,0.019999999999999987,-1.0509999999999948,stop,932,False,False,71.5176
2025-04-09,DLTR,14,0.01,70.95,TRAIN,-1.0509999999999908,900,70.91,911,0.0199999999999999,3,903,71.65950000000001,0.019999999999999945,-1.0509999999999973,stop,952,False,False,71.65950000000001
2025-04-09,DORM,13,0.004,119.225,TRAIN,0.5042927398516269,841,119.97,955,0.02,0,841,119.7019,0.020000000000000077,0.3934356931677719,eod,955,False,False,119.7019
2025-04-09,DORM,13,0.006,119.225,TRAIN,0.5042927398516269,841,119.97,955,0.02,0,841,119.94035,0.020000000000000042,0.4920570933801625,eod,955,False,False,119.94035
2025-04-09,DORM,13,0.008,119.225,TRAIN,0.5042927398516269,841,119.97,955,0.02,1,842,120.1788,0.02000000000000001,0.590287138829806,eod,955,False,False,120.1788
2025-04-09,DORM,13,0.01,119.225,TRAIN,0.5042927398516269,841,119.97,955,0.02,-1,-1,,,,unfilled,-1,False,False,120.41725
2025-04-09,DOX,13,0.004,83.97,TRAIN,-0.5517977928088323,840,84.27,955,0.02,0,840,84.30588,0.020000000000000035,-0.5302832969657629,eod,955,False,False,84.30588
2025-04-09,DOX,13,0.006,83.97,TRAIN,-0.5517977928088323,840,84.27,955,0.02,0,840,84.47382,0.020000000000000042,-0.4298254772898856,eod,955,False,False,84.47382
2025-04-09,DOX,13,0.008,83.97,TRAIN,-0.5517977928088323,840,84.27,955,0.02,-1,-1,,,,unfilled,-1,False,False,84.64176
2025-04-09,DOX,13,0.01,83.97,TRAIN,-0.5517977928088323,840,84.27,955,0.02,-1,-1,,,,unfilled,-1,False,False,84.8097
2025-04-09,DVA,13,0.004,152.88,TRAIN,0.5507359391753572,840,153.885,955,0.0199999999999999,0,840,153.49152,0.020000000000000004,0.42397130473397177,eod,955,False,False,153.49152
2025-04-09,DVA,13,0.006,152.88,TRAIN,0.5507359391753572,840,153.885,955,0.0199999999999999,0,840,153.79728,0.020000000000000073,0.5225319979651126,eod,955,False,False,153.79728
