TRAIN,TRAIN_n,VAL,VAL_n,TEST,TEST_n
0.045897529548763985,996,-0.01945718849515724,408,0.014496966524604886,272
0.0393671937412452,996,0.09217490368183127,408,-0.014133783864663258,272
0.01623371014277299,996,0.037321159785284115,408,-0.11559446980701603,272
0.05133883338721487,996,0.006782062256979202,408,0.04583854463580821,272
0.013653947044469112,996,0.0600713493377422,408,-0.04428214443138443,272
-0.018927434595598557,996,0.0035553539834957803,408,0.06766283138236975,272
0.04913443638361804,996,0.051847682297505866,408,0.07912611694640737,272
-0.0038616276659227656,996,-0.015872608576019374,408,-0.052631022708005584,272
0.04500653629333083,996,0.1255828451898498,408,-0.06685284034669348,272
-0.008468917471750123,996,0.005041696898032331,408,-0.06698552195011784,272
-0.01764070743006527,996,0.06413679695926296,408,-0.0954685629829141,272
-0.03303915743513884,996,0.06612625628278823,408,-0.001351858632136513,272
-0.0004909128765904285,996,0.03707339360802117,408,0.017555581740076966,272
0.07387077084777985,996,0.0650407834732701,408,0.024934862840902003,272
0.013036327541861632,996,0.11900425786961251,408,-0.0817600272048591,272
0.01638155084067081,996,0.15442880229147224,408,-0.046870156114990597,272
-0.010563000917328778,996,-0.025259148796516417,408,-0.016524896195963378,272
0.047785658964234645,996,0.08179960009715656,408,-0.12259773701463551,272
0.012793318171619794,996,0.06403000641319934,408,0.0010931660943817164,272
0.016173619321202336,996,0.08924053266674231,408,-0.07667815148875795,272
0.03838127553958801,996,0.0189818415020145,408,-0.1145852704619449,272
0.0005888812570383373,996,0.05338840780999121,408,0.022563702331815195,272
-0.049359894013948497,996,0.12742091318478063,408,-0.04401098017573846,272
-0.0032664528557668567,996,0.035683301952524865,408,-0.0310176255837494,272
0.018070905290050582,996,0.05694966824303312,408,-0.13107474901163338,272
0.020638740465353994,996,-0.04706090909536958,408,-0.05004321663117826,272
0.009602093073110928,996,0.08527528576351671,408,0.041406320192269364,272
0.024995499947936376,996,0.10460955261611553,408,0.08348099355942507,272
0.010547644415259216,996,0.051419720062617254,408,-0.042874937553619326,272
0.0007594559923478831,996,-0.005001357766405301,408,-0.02162842879667684,272
0.04780285721599228,996,0.13540771717489908,408,0.042299475574289876,272
0.03862270972216034,996,0.03508264738500897,408,-0.020887278071991214,272
0.032543252907600705,996,0.005543402929014665,408,-0.02027719572507054,272
-0.016079152832317006,996,0.020073729509775252,408,-0.02088381498400712,272
0.03562347806381778,996,-0.03796202612952039,408,-0.05704824266611241,272
-0.02432489864722573,996,0.05973686150569479,408,-0.029110002866118603,272
0.015613843115770444,996,-0.006374274467427972,408,-0.018489697718942037,272
0.0198640274090671,996,0.09600576684357465,408,-0.007268288351196424,272
0.015057388516223982,996,0.03340443057173408,408,0.026466930208913147,272
0.024579334563376177,996,0.07384088096949874,408,0.01765418741590588,272
-0.005040212763899013,996,0.05509180800260129,408,-0.08793519753433428,272
0.04720100795718781,996,-0.039527468596533215,408,0.029099759762361527,272
0.031482713479166584,996,0.042102486958808194,408,0.03260576611424122,272
0.07806361482908791,996,0.010801178923706583,408,0.0829160108469984,272
-0.005471298883395281,996,0.06126842044469081,408,-0.03408432470793481,272
0.03675726514862217,996,0.09845592218984182,408,-0.038472363532839934,272
0.10650588429780468,996,0.05154816721102826,408,0.009157611582983742,272
-0.04533622446934951,996,-0.031059202792629862,408,-0.018036684720882476,272
0.024399659162755234,996,0.09876711388397959,408,-0.01092024674246406,272
0.044121154599039404,996,0.06082721485780089,408,0.02782350708912223,272
0.06421798086838894,996,0.06270806137524358,408,-0.04993313817435147,272
0.016884736005917583,996,0.08937517072891925,408,-0.06993126619656774,272
-0.07796418979463145,996,0.10421808425454394,408,-0.04414872163351436,272
0.019662685885137032,996,-0.06595769143984846,408,-0.0882320903169448,272
0.011422947916768884,996,0.029380325063608728,408,0.0465204517582582,272
0.01149721625857523,996,0.018950429588781875,408,-0.057209097760737154,272
-0.04080948655810966,996,0.006584555458740952,408,0.015525610863166343,272
-0.01425349409913983,996,0.03545059685157431,408,0.006601636559962091,272
-0.00046098236366030047,996,0.05662776791189257,408,-0.022907162926511505,272
0.00999217122850105,996,0.1465183196743393,408,-0.04440472189889708,272
-0.019184399072284645,996,0.030203929517830474,408,-0.06765114472858948,272
-0.029885352591092162,996,0.04621828628418122,408,-0.06591385084075464,272
0.035684896717706145,996,0.14157561885079153,408,-0.022858192175714477,272
-0.030105031009362498,996,0.05896046130481473,408,-0.08627771942682623,272
0.0423944332706011,996,0.039000152616044115,408,-0.06875940004891731,272
0.035253774422461324,996,0.03279397877805166,408,-0.03687825032471822,272
0.01808457122822867,996,0.040415390893625426,408,0.020356784911442705,272
0.03288432603621538,996,-0.04258358262094,408,-0.06960734359430397,272
0.0006990561675273804,996,0.0026924889307853132,408,-0.0842265829480825,272
