bar_date,n,med_abs,p90_abs,sd,split
2026-07-30,5196,0.018164486,0.07976320385932922,0.06942259,TEST
2026-07-31,5180,0.008557439,0.039277678728103636,0.034067858,TEST
2026-08-03,5195,0.013989687,0.053869438171386744,0.042874347,TEST
2026-08-04,5218,0.01565969,0.06537293791770936,0.047767673,TEST
2026-08-05,5198,0.00840795,0.043584209680557255,0.046572495,TEST
2026-08-06,5206,0.009082019,0.04532080888748169,0.04751155,TEST
2026-08-07,5198,0.010941923,0.05665498971939087,0.04370527,TEST
2026-08-10,5203,0.010061264,0.046945619583129886,0.03598943,TEST
2026-08-11,5201,0.0074783564,0.03637969493865967,0.030834105,TEST
2026-08-12,5203,0.008119583,0.039522743225097655,0.039684713,TEST
2026-08-13,5213,0.008684874,0.04183392524719239,0.033239182,TEST
2026-08-14,5211,0.0068620443,0.034342288970947266,0.034212973,TEST
2026-08-17,5199,0.009773493,0.0387853980064392,0.03992443,TEST
2026-08-18,5185,0.011204004,0.05116133689880373,0.04264762,TEST
2026-08-19,5192,0.013332307,0.055119478702545174,0.049595457,TEST
2026-08-20,5205,0.009502411,0.04242318868637085,0.034298003,TEST
2026-08-21,5212,0.008210897,0.036963546276092676,0.031566937,TEST
2026-08-24,5224,0.008847356,0.040456348657608034,0.0419657,TEST
2026-08-25,5244,0.008007169,0.03803642988204955,0.032152485,TEST
2026-08-26,5241,0.006248951,0.029378294944763184,0.028657163,TEST
2026-08-27,5228,0.0085222125,0.03843061923980713,0.031253442,TEST
2026-08-28,5208,0.00830251,0.04574455618858338,0.031951703,TEST
2026-08-31,5186,0.0077718794,0.02937448024749756,0.024997083,TEST
2026-09-01,5185,0.01198405,0.04286195039749147,0.029469375,TEST
2026-09-02,5196,0.008560121,0.03594779968261719,0.026132088,TEST
2026-09-03,5194,0.009679049,0.03753039836883544,0.035139587,TEST
2026-09-04,5191,0.007641077,0.03507709503173828,0.031038297,TEST
